date,food_unscaled,food_monthly,isPartial,scale,food
2020-04-21,81,91.0,,0.91,73.71000000000001
2020-04-22,84,91.0,,0.91,76.44
2020-04-23,86,91.0,,0.91,78.26
2020-04-24,86,91.0,,0.91,78.26
2020-04-25,93,91.0,,0.91,84.63000000000001
2020-04-26,91,91.0,,0.91,82.81
2020-04-27,80,91.0,,0.91,72.8
2020-04-28,85,91.0,,0.91,77.35000000000001
2020-04-29,84,91.0,,0.91,76.44
2020-04-30,82,91.0,,0.91,74.62
2020-05-01,89,89.0,False,0.89,79.21000000000001
2020-05-02,99,89.0,,0.89,88.11
2020-05-03,96,89.0,,0.89,85.44
2020-05-04,83,89.0,,0.89,73.87
2020-05-05,91,89.0,,0.89,80.99
2020-05-06,86,89.0,,0.89,76.54
2020-05-07,83,89.0,,0.89,73.87
2020-05-08,86,89.0,,0.89,76.54
2020-05-09,94,89.0,,0.89,83.66
2020-05-10,100,89.0,,0.89,89.0
2020-05-11,77,89.0,,0.89,68.53
2020-05-12,83,89.0,,0.89,73.87
2020-05-13,82,89.0,,0.89,72.98
2020-05-14,83,89.0,,0.89,73.87
2020-05-15,86,89.0,,0.89,76.54
2020-05-16,93,89.0,,0.89,82.77
2020-05-17,96,89.0,,0.89,85.44
2020-05-18,82,89.0,,0.89,72.98
2020-05-19,80,89.0,,0.89,71.2
2020-05-20,83,89.0,,0.89,73.87
2020-05-21,83,89.0,,0.89,73.87
2020-05-22,86,89.0,,0.89,76.54
2020-05-23,93,89.0,,0.89,82.77
2020-05-24,96,89.0,,0.89,85.44
2020-05-25,89,89.0,,0.89,79.21000000000001
2020-05-26,77,89.0,,0.89,68.53
2020-05-27,77,89.0,,0.89,68.53
2020-05-28,80,89.0,,0.89,71.2
2020-05-29,84,89.0,,0.89,74.76
2020-05-30,94,89.0,,0.89,83.66
2020-05-31,93,89.0,,0.89,82.77
2020-06-01,75,90.0,False,0.9,67.5
2020-06-02,78,90.0,,0.9,70.2
2020-06-03,79,90.0,,0.9,71.10000000000001
2020-06-04,79,90.0,,0.9,71.10000000000001
2020-06-05,87,90.0,,0.9,78.3
2020-06-06,91,90.0,,0.9,81.9
2020-06-07,95,90.0,,0.9,85.5
2020-06-08,77,90.0,,0.9,69.3
2020-06-09,79,90.0,,0.9,71.10000000000001
2020-06-10,79,90.0,,0.9,71.10000000000001
2020-06-11,80,90.0,,0.9,72.0
2020-06-12,84,90.0,,0.9,75.60000000000001
2020-06-13,95,90.0,,0.9,85.5
2020-06-14,97,90.0,,0.9,87.3
2020-06-15,80,90.0,,0.9,72.0
2020-06-16,81,90.0,,0.9,72.9
2020-06-17,80,90.0,,0.9,72.0
2020-06-18,83,90.0,,0.9,74.7
2020-06-19,88,90.0,,0.9,79.2
2020-06-20,97,90.0,,0.9,87.3
2020-06-21,96,90.0,,0.9,86.4
2020-06-22,81,90.0,,0.9,72.9
2020-06-23,80,90.0,,0.9,72.0
2020-06-24,83,90.0,,0.9,74.7
2020-06-25,82,90.0,,0.9,73.8
2020-06-26,88,90.0,,0.9,79.2
2020-06-27,98,90.0,,0.9,88.2
2020-06-28,100,90.0,,0.9,90.0
2020-06-29,84,90.0,,0.9,75.60000000000001
2020-06-30,82,90.0,,0.9,73.8
2020-07-01,77,95.0,False,0.95,73.14999999999999
2020-07-02,77,95.0,,0.95,73.14999999999999
2020-07-03,89,95.0,,0.95,84.55
2020-07-04,87,95.0,,0.95,82.64999999999999
2020-07-05,91,95.0,,0.95,86.45
2020-07-06,74,95.0,,0.95,70.3
2020-07-07,75,95.0,,0.95,71.25
2020-07-08,76,95.0,,0.95,72.2
2020-07-09,75,95.0,,0.95,71.25
2020-07-10,79,95.0,,0.95,75.05
2020-07-11,91,95.0,,0.95,86.45
2020-07-12,91,95.0,,0.95,86.45
2020-07-13,74,95.0,,0.95,70.3
2020-07-14,73,95.0,,0.95,69.35
2020-07-15,73,95.0,,0.95,69.35
2020-07-16,76,95.0,,0.95,72.2
2020-07-17,80,95.0,,0.95,76.0
2020-07-18,91,95.0,,0.95,86.45
2020-07-19,97,95.0,,0.95,92.14999999999999
2020-07-20,77,95.0,,0.95,73.14999999999999
2020-07-21,76,95.0,,0.95,72.2
2020-07-22,75,95.0,,0.95,71.25
2020-07-23,81,95.0,,0.95,76.95
2020-07-24,86,95.0,,0.95,81.7
2020-07-25,98,95.0,,0.95,93.1
2020-07-26,100,95.0,,0.95,95.0
2020-07-27,77,95.0,,0.95,73.14999999999999
2020-07-28,78,95.0,,0.95,74.1
2020-07-29,77,95.0,,0.95,73.14999999999999
2020-07-30,76,95.0,,0.95,72.2
2020-07-31,81,95.0,,0.95,76.95
2020-08-01,100,96.0,False,0.96,96.0
2020-08-02,98,96.0,,0.96,94.08
2020-08-03,79,96.0,,0.96,75.84
2020-08-04,81,96.0,,0.96,77.75999999999999
2020-08-05,82,96.0,,0.96,78.72
2020-08-06,82,96.0,,0.96,78.72
2020-08-07,88,96.0,,0.96,84.47999999999999
2020-08-08,98,96.0,,0.96,94.08
2020-08-09,99,96.0,,0.96,95.03999999999999
2020-08-10,81,96.0,,0.96,77.75999999999999
2020-08-11,80,96.0,,0.96,76.8
2020-08-12,79,96.0,,0.96,75.84
2020-08-13,84,96.0,,0.96,80.64
2020-08-14,88,96.0,,0.96,84.47999999999999
2020-08-15,100,96.0,,0.96,96.0
2020-08-16,100,96.0,,0.96,96.0
2020-08-17,79,96.0,,0.96,75.84
2020-08-18,77,96.0,,0.96,73.92
2020-08-19,77,96.0,,0.96,73.92
2020-08-20,79,96.0,,0.96,75.84
2020-08-21,87,96.0,,0.96,83.52
2020-08-22,96,96.0,,0.96,92.16
2020-08-23,96,96.0,,0.96,92.16
2020-08-24,75,96.0,,0.96,72.0
2020-08-25,77,96.0,,0.96,73.92
2020-08-26,76,96.0,,0.96,72.96
2020-08-27,78,96.0,,0.96,74.88
2020-08-28,83,96.0,,0.96,79.67999999999999
2020-08-29,94,96.0,,0.96,90.24
2020-08-30,97,96.0,,0.96,93.11999999999999
2020-08-31,76,96.0,,0.96,72.96
2020-09-01,72,94.0,False,0.94,67.67999999999999
2020-09-02,77,94.0,,0.94,72.38
2020-09-03,77,94.0,,0.94,72.38
2020-09-04,84,94.0,,0.94,78.96
2020-09-05,96,94.0,,0.94,90.24
2020-09-06,100,94.0,,0.94,94.0
2020-09-07,93,94.0,,0.94,87.42
2020-09-08,72,94.0,,0.94,67.67999999999999
2020-09-09,71,94.0,,0.94,66.74
2020-09-10,75,94.0,,0.94,70.5
2020-09-11,79,94.0,,0.94,74.25999999999999
2020-09-12,93,94.0,,0.94,87.42
2020-09-13,89,94.0,,0.94,83.66
2020-09-14,73,94.0,,0.94,68.61999999999999
2020-09-15,72,94.0,,0.94,67.67999999999999
2020-09-16,72,94.0,,0.94,67.67999999999999
2020-09-17,75,94.0,,0.94,70.5
2020-09-18,79,94.0,,0.94,74.25999999999999
2020-09-19,94,94.0,,0.94,88.36
2020-09-20,92,94.0,,0.94,86.47999999999999
2020-09-21,73,94.0,,0.94,68.61999999999999
2020-09-22,74,94.0,,0.94,69.56
2020-09-23,76,94.0,,0.94,71.44
2020-09-24,77,94.0,,0.94,72.38
2020-09-25,83,94.0,,0.94,78.02
2020-09-26,93,94.0,,0.94,87.42
2020-09-27,94,94.0,,0.94,88.36
2020-09-28,77,94.0,,0.94,72.38
2020-09-29,70,94.0,,0.94,65.8
2020-09-30,74,94.0,,0.94,69.56
2020-10-01,80,93.0,False,0.93,74.4
2020-10-02,84,93.0,,0.93,78.12
2020-10-03,100,93.0,,0.93,93.0
2020-10-04,95,93.0,,0.93,88.35000000000001
2020-10-05,78,93.0,,0.93,72.54
2020-10-06,78,93.0,,0.93,72.54
2020-10-07,79,93.0,,0.93,73.47
2020-10-08,78,93.0,,0.93,72.54
2020-10-09,88,93.0,,0.93,81.84
2020-10-10,99,93.0,,0.93,92.07000000000001
2020-10-11,98,93.0,,0.93,91.14
2020-10-12,82,93.0,,0.93,76.26
2020-10-13,81,93.0,,0.93,75.33
2020-10-14,81,93.0,,0.93,75.33
2020-10-15,83,93.0,,0.93,77.19
2020-10-16,88,93.0,,0.93,81.84
2020-10-17,98,93.0,,0.93,91.14
2020-10-18,97,93.0,,0.93,90.21000000000001
2020-10-19,81,93.0,,0.93,75.33
2020-10-20,81,93.0,,0.93,75.33
2020-10-21,81,93.0,,0.93,75.33
2020-10-22,84,93.0,,0.93,78.12
2020-10-23,87,93.0,,0.93,80.91000000000001
2020-10-24,97,93.0,,0.93,90.21000000000001
2020-10-25,94,93.0,,0.93,87.42
2020-10-26,78,93.0,,0.93,72.54
2020-10-27,78,93.0,,0.93,72.54
2020-10-28,82,93.0,,0.93,76.26
2020-10-29,80,93.0,,0.93,74.4
2020-10-30,88,93.0,,0.93,81.84
2020-10-31,92,93.0,,0.93,85.56
2020-11-01,89,89.0,True,0.89,79.21000000000001
2020-11-02,73,89.0,,0.89,64.97
2020-11-03,73,89.0,,0.89,64.97
2020-11-04,45,89.0,,0.89,40.05
2020-11-05,55,89.0,,0.89,48.95
2020-11-06,65,89.0,,0.89,57.85
2020-11-07,74,89.0,,0.89,65.86
2020-11-08,82,89.0,,0.89,72.98
2020-11-09,72,89.0,,0.89,64.08
2020-11-10,75,89.0,,0.89,66.75
2020-11-11,78,89.0,,0.89,69.42
2020-11-12,72,89.0,,0.89,64.08
2020-11-13,79,89.0,,0.89,70.31
2020-11-14,92,89.0,,0.89,81.88
2020-11-15,91,89.0,,0.89,80.99
2020-11-16,77,89.0,,0.89,68.53
2020-11-17,79,89.0,,0.89,70.31
2020-11-18,76,89.0,,0.89,67.64
2020-11-19,79,89.0,,0.89,70.31
2020-11-20,83,89.0,,0.89,73.87
2020-11-21,94,89.0,,0.89,83.66
2020-11-22,93,89.0,,0.89,82.77
2020-11-23,81,89.0,,0.89,72.09
2020-11-24,81,89.0,,0.89,72.09
2020-11-25,89,89.0,,0.89,79.21000000000001
2020-11-26,100,89.0,,0.89,89.0
2020-11-27,70,89.0,,0.89,62.300000000000004
2020-11-28,77,89.0,,0.89,68.53
