date,invest_unscaled,invest_monthly,isPartial,scale,invest
2016-05-08,74,39.0,,0.39,28.86
2016-05-09,94,39.0,,0.39,36.660000000000004
2016-05-10,90,39.0,,0.39,35.1
2016-05-11,89,39.0,,0.39,34.71
2016-05-12,73,39.0,,0.39,28.470000000000002
2016-05-13,58,39.0,,0.39,22.62
2016-05-14,64,39.0,,0.39,24.96
2016-05-15,74,39.0,,0.39,28.86
2016-05-16,91,39.0,,0.39,35.49
2016-05-17,93,39.0,,0.39,36.27
2016-05-18,82,39.0,,0.39,31.98
2016-05-19,70,39.0,,0.39,27.3
2016-05-20,67,39.0,,0.39,26.130000000000003
2016-05-21,45,39.0,,0.39,17.55
2016-05-22,75,39.0,,0.39,29.25
2016-05-23,70,39.0,,0.39,27.3
2016-05-24,71,39.0,,0.39,27.69
2016-05-25,100,39.0,,0.39,39.0
2016-05-26,84,39.0,,0.39,32.76
2016-05-27,75,39.0,,0.39,29.25
2016-05-28,51,39.0,,0.39,19.89
2016-05-29,63,39.0,,0.39,24.57
2016-05-30,65,39.0,,0.39,25.35
2016-05-31,87,39.0,,0.39,33.93
2016-06-01,70,40.0,False,0.4,28.0
2016-06-02,72,40.0,,0.4,28.8
2016-06-03,61,40.0,,0.4,24.400000000000002
2016-06-04,54,40.0,,0.4,21.6
2016-06-05,67,40.0,,0.4,26.8
2016-06-06,59,40.0,,0.4,23.6
2016-06-07,70,40.0,,0.4,28.0
2016-06-08,51,40.0,,0.4,20.400000000000002
2016-06-09,59,40.0,,0.4,23.6
2016-06-10,70,40.0,,0.4,28.0
2016-06-11,53,40.0,,0.4,21.200000000000003
2016-06-12,54,40.0,,0.4,21.6
2016-06-13,57,40.0,,0.4,22.8
2016-06-14,59,40.0,,0.4,23.6
2016-06-15,59,40.0,,0.4,23.6
2016-06-16,67,40.0,,0.4,26.8
2016-06-17,52,40.0,,0.4,20.8
2016-06-18,50,40.0,,0.4,20.0
2016-06-19,48,40.0,,0.4,19.200000000000003
2016-06-20,73,40.0,,0.4,29.200000000000003
2016-06-21,60,40.0,,0.4,24.0
2016-06-22,69,40.0,,0.4,27.6
2016-06-23,62,40.0,,0.4,24.8
2016-06-24,100,40.0,,0.4,40.0
2016-06-25,80,40.0,,0.4,32.0
2016-06-26,67,40.0,,0.4,26.8
2016-06-27,73,40.0,,0.4,29.200000000000003
2016-06-28,68,40.0,,0.4,27.200000000000003
2016-06-29,67,40.0,,0.4,26.8
2016-06-30,68,40.0,,0.4,27.200000000000003
2016-07-01,63,39.0,False,0.39,24.57
2016-07-02,54,39.0,,0.39,21.060000000000002
2016-07-03,62,39.0,,0.39,24.18
2016-07-04,64,39.0,,0.39,24.96
2016-07-05,85,39.0,,0.39,33.15
2016-07-06,87,39.0,,0.39,33.93
2016-07-07,83,39.0,,0.39,32.370000000000005
2016-07-08,72,39.0,,0.39,28.080000000000002
2016-07-09,72,39.0,,0.39,28.080000000000002
2016-07-10,91,39.0,,0.39,35.49
2016-07-11,99,39.0,,0.39,38.61
2016-07-12,100,39.0,,0.39,39.0
2016-07-13,98,39.0,,0.39,38.22
2016-07-14,78,39.0,,0.39,30.42
2016-07-15,65,39.0,,0.39,25.35
2016-07-16,60,39.0,,0.39,23.400000000000002
2016-07-17,75,39.0,,0.39,29.25
2016-07-18,84,39.0,,0.39,32.76
2016-07-19,92,39.0,,0.39,35.88
2016-07-20,94,39.0,,0.39,36.660000000000004
2016-07-21,77,39.0,,0.39,30.03
2016-07-22,69,39.0,,0.39,26.91
2016-07-23,60,39.0,,0.39,23.400000000000002
2016-07-24,56,39.0,,0.39,21.84
2016-07-25,89,39.0,,0.39,34.71
2016-07-26,95,39.0,,0.39,37.050000000000004
2016-07-27,69,39.0,,0.39,26.91
2016-07-28,92,39.0,,0.39,35.88
2016-07-29,76,39.0,,0.39,29.64
2016-07-30,78,39.0,,0.39,30.42
2016-07-31,69,39.0,,0.39,26.91
2016-08-01,26,59.0,False,0.59,15.34
2016-08-02,26,59.0,,0.59,15.34
2016-08-03,27,59.0,,0.59,15.93
2016-08-04,24,59.0,,0.59,14.16
2016-08-05,22,59.0,,0.59,12.979999999999999
2016-08-06,16,59.0,,0.59,9.44
2016-08-07,22,59.0,,0.59,12.979999999999999
2016-08-08,23,59.0,,0.59,13.569999999999999
2016-08-09,21,59.0,,0.59,12.389999999999999
2016-08-10,20,59.0,,0.59,11.799999999999999
2016-08-11,21,59.0,,0.59,12.389999999999999
2016-08-12,23,59.0,,0.59,13.569999999999999
2016-08-13,20,59.0,,0.59,11.799999999999999
2016-08-14,19,59.0,,0.59,11.209999999999999
2016-08-15,23,59.0,,0.59,13.569999999999999
2016-08-16,23,59.0,,0.59,13.569999999999999
2016-08-17,21,59.0,,0.59,12.389999999999999
2016-08-18,27,59.0,,0.59,15.93
2016-08-19,25,59.0,,0.59,14.75
2016-08-20,23,59.0,,0.59,13.569999999999999
2016-08-21,18,59.0,,0.59,10.62
2016-08-22,27,59.0,,0.59,15.93
2016-08-23,37,59.0,,0.59,21.83
2016-08-24,66,59.0,,0.59,38.94
2016-08-25,97,59.0,,0.59,57.23
2016-08-26,96,59.0,,0.59,56.64
2016-08-27,93,59.0,,0.59,54.87
2016-08-28,100,59.0,,0.59,59.0
2016-08-29,44,59.0,,0.59,25.959999999999997
2016-08-30,40,59.0,,0.59,23.599999999999998
2016-08-31,33,59.0,,0.59,19.47
2016-09-01,77,41.0,False,0.41,31.569999999999997
2016-09-02,82,41.0,,0.41,33.62
2016-09-03,60,41.0,,0.41,24.599999999999998
2016-09-04,73,41.0,,0.41,29.93
2016-09-05,82,41.0,,0.41,33.62
2016-09-06,88,41.0,,0.41,36.08
2016-09-07,93,41.0,,0.41,38.129999999999995
2016-09-08,74,41.0,,0.41,30.34
2016-09-09,78,41.0,,0.41,31.979999999999997
2016-09-10,52,41.0,,0.41,21.32
2016-09-11,68,41.0,,0.41,27.88
2016-09-12,87,41.0,,0.41,35.669999999999995
2016-09-13,85,41.0,,0.41,34.85
2016-09-14,84,41.0,,0.41,34.44
2016-09-15,74,41.0,,0.41,30.34
2016-09-16,63,41.0,,0.41,25.83
2016-09-17,55,41.0,,0.41,22.549999999999997
2016-09-18,58,41.0,,0.41,23.779999999999998
2016-09-19,91,41.0,,0.41,37.309999999999995
2016-09-20,99,41.0,,0.41,40.589999999999996
2016-09-21,73,41.0,,0.41,29.93
2016-09-22,76,41.0,,0.41,31.159999999999997
2016-09-23,62,41.0,,0.41,25.419999999999998
2016-09-24,69,41.0,,0.41,28.29
2016-09-25,79,41.0,,0.41,32.39
2016-09-26,82,41.0,,0.41,33.62
2016-09-27,95,41.0,,0.41,38.949999999999996
2016-09-28,100,41.0,,0.41,41.0
2016-09-29,89,41.0,,0.41,36.489999999999995
2016-09-30,67,41.0,,0.41,27.47
2016-10-01,51,40.0,False,0.4,20.400000000000002
2016-10-02,65,40.0,,0.4,26.0
2016-10-03,91,40.0,,0.4,36.4
2016-10-04,81,40.0,,0.4,32.4
2016-10-05,70,40.0,,0.4,28.0
2016-10-06,62,40.0,,0.4,24.8
2016-10-07,63,40.0,,0.4,25.200000000000003
2016-10-08,58,40.0,,0.4,23.200000000000003
2016-10-09,54,40.0,,0.4,21.6
2016-10-10,60,40.0,,0.4,24.0
2016-10-11,75,40.0,,0.4,30.0
2016-10-12,65,40.0,,0.4,26.0
2016-10-13,71,40.0,,0.4,28.400000000000002
2016-10-14,65,40.0,,0.4,26.0
2016-10-15,47,40.0,,0.4,18.8
2016-10-16,62,40.0,,0.4,24.8
2016-10-17,71,40.0,,0.4,28.400000000000002
2016-10-18,100,40.0,,0.4,40.0
2016-10-19,70,40.0,,0.4,28.0
2016-10-20,68,40.0,,0.4,27.200000000000003
2016-10-21,61,40.0,,0.4,24.400000000000002
2016-10-22,36,40.0,,0.4,14.4
2016-10-23,52,40.0,,0.4,20.8
2016-10-24,83,40.0,,0.4,33.2
2016-10-25,81,40.0,,0.4,32.4
2016-10-26,76,40.0,,0.4,30.400000000000002
2016-10-27,88,40.0,,0.4,35.2
2016-10-28,58,40.0,,0.4,23.200000000000003
2016-10-29,53,40.0,,0.4,21.200000000000003
2016-10-30,65,40.0,,0.4,26.0
2016-10-31,71,40.0,,0.4,28.400000000000002
2016-11-01,89,45.0,False,0.45,40.050000000000004
2016-11-02,89,45.0,,0.45,40.050000000000004
2016-11-03,84,45.0,,0.45,37.800000000000004
2016-11-04,65,45.0,,0.45,29.25
2016-11-05,66,45.0,,0.45,29.7
2016-11-06,58,45.0,,0.45,26.1
2016-11-07,68,45.0,,0.45,30.6
2016-11-08,65,45.0,,0.45,29.25
2016-11-09,96,45.0,,0.45,43.2
2016-11-10,84,45.0,,0.45,37.800000000000004
2016-11-11,86,45.0,,0.45,38.7
2016-11-12,83,45.0,,0.45,37.35
2016-11-13,76,45.0,,0.45,34.2
2016-11-14,89,45.0,,0.45,40.050000000000004
2016-11-15,86,45.0,,0.45,38.7
2016-11-16,93,45.0,,0.45,41.85
2016-11-17,89,45.0,,0.45,40.050000000000004
2016-11-18,83,45.0,,0.45,37.35
2016-11-19,76,45.0,,0.45,34.2
2016-11-20,63,45.0,,0.45,28.35
2016-11-21,80,45.0,,0.45,36.0
2016-11-22,78,45.0,,0.45,35.1
2016-11-23,83,45.0,,0.45,37.35
2016-11-24,59,45.0,,0.45,26.55
2016-11-25,40,45.0,,0.45,18.0
2016-11-26,50,45.0,,0.45,22.5
2016-11-27,58,45.0,,0.45,26.1
2016-11-28,78,45.0,,0.45,35.1
2016-11-29,83,45.0,,0.45,37.35
2016-11-30,100,45.0,,0.45,45.0
2016-12-01,95,42.0,False,0.42,39.9
2016-12-02,73,42.0,,0.42,30.66
2016-12-03,60,42.0,,0.42,25.2
2016-12-04,64,42.0,,0.42,26.88
2016-12-05,100,42.0,,0.42,42.0
2016-12-06,96,42.0,,0.42,40.32
2016-12-07,97,42.0,,0.42,40.74
2016-12-08,80,42.0,,0.42,33.6
2016-12-09,80,42.0,,0.42,33.6
2016-12-10,72,42.0,,0.42,30.24
2016-12-11,71,42.0,,0.42,29.82
2016-12-12,91,42.0,,0.42,38.22
2016-12-13,92,42.0,,0.42,38.64
2016-12-14,86,42.0,,0.42,36.12
2016-12-15,82,42.0,,0.42,34.44
2016-12-16,72,42.0,,0.42,30.24
2016-12-17,63,42.0,,0.42,26.459999999999997
2016-12-18,59,42.0,,0.42,24.779999999999998
2016-12-19,66,42.0,,0.42,27.72
2016-12-20,89,42.0,,0.42,37.379999999999995
2016-12-21,71,42.0,,0.42,29.82
2016-12-22,71,42.0,,0.42,29.82
2016-12-23,49,42.0,,0.42,20.58
2016-12-24,61,42.0,,0.42,25.619999999999997
2016-12-25,39,42.0,,0.42,16.38
2016-12-26,49,42.0,,0.42,20.58
2016-12-27,86,42.0,,0.42,36.12
2016-12-28,80,42.0,,0.42,33.6
2016-12-29,74,42.0,,0.42,31.08
2016-12-30,75,42.0,,0.42,31.5
2016-12-31,58,42.0,,0.42,24.36
2017-01-01,57,50.0,False,0.5,28.5
2017-01-02,68,50.0,,0.5,34.0
2017-01-03,77,50.0,,0.5,38.5
2017-01-04,94,50.0,,0.5,47.0
2017-01-05,88,50.0,,0.5,44.0
2017-01-06,72,50.0,,0.5,36.0
2017-01-07,55,50.0,,0.5,27.5
2017-01-08,53,50.0,,0.5,26.5
2017-01-09,78,50.0,,0.5,39.0
2017-01-10,66,50.0,,0.5,33.0
2017-01-11,75,50.0,,0.5,37.5
2017-01-12,85,50.0,,0.5,42.5
2017-01-13,71,50.0,,0.5,35.5
2017-01-14,69,50.0,,0.5,34.5
2017-01-15,70,50.0,,0.5,35.0
2017-01-16,70,50.0,,0.5,35.0
2017-01-17,88,50.0,,0.5,44.0
2017-01-18,90,50.0,,0.5,45.0
2017-01-19,90,50.0,,0.5,45.0
2017-01-20,66,50.0,,0.5,33.0
2017-01-21,63,50.0,,0.5,31.5
2017-01-22,71,50.0,,0.5,35.5
2017-01-23,93,50.0,,0.5,46.5
2017-01-24,93,50.0,,0.5,46.5
2017-01-25,100,50.0,,0.5,50.0
2017-01-26,95,50.0,,0.5,47.5
2017-01-27,84,50.0,,0.5,42.0
2017-01-28,66,50.0,,0.5,33.0
2017-01-29,61,50.0,,0.5,30.5
2017-01-30,80,50.0,,0.5,40.0
2017-01-31,87,50.0,,0.5,43.5
2017-02-01,100,53.0,False,0.53,53.0
2017-02-02,80,53.0,,0.53,42.400000000000006
2017-02-03,85,53.0,,0.53,45.050000000000004
2017-02-04,72,53.0,,0.53,38.160000000000004
2017-02-05,72,53.0,,0.53,38.160000000000004
2017-02-06,81,53.0,,0.53,42.93
2017-02-07,95,53.0,,0.53,50.35
2017-02-08,87,53.0,,0.53,46.11
2017-02-09,94,53.0,,0.53,49.82
2017-02-10,74,53.0,,0.53,39.22
2017-02-11,77,53.0,,0.53,40.81
2017-02-12,69,53.0,,0.53,36.57
2017-02-13,84,53.0,,0.53,44.52
2017-02-14,88,53.0,,0.53,46.64
2017-02-15,95,53.0,,0.53,50.35
2017-02-16,93,53.0,,0.53,49.29
2017-02-17,77,53.0,,0.53,40.81
2017-02-18,64,53.0,,0.53,33.92
2017-02-19,72,53.0,,0.53,38.160000000000004
2017-02-20,82,53.0,,0.53,43.46
2017-02-21,96,53.0,,0.53,50.88
2017-02-22,85,53.0,,0.53,45.050000000000004
2017-02-23,89,53.0,,0.53,47.17
2017-02-24,75,53.0,,0.53,39.75
2017-02-25,78,53.0,,0.53,41.34
2017-02-26,74,53.0,,0.53,39.22
2017-02-27,90,53.0,,0.53,47.7
2017-02-28,94,53.0,,0.53,49.82
2017-03-01,82,54.0,False,0.54,44.28
2017-03-02,88,54.0,,0.54,47.52
2017-03-03,100,54.0,,0.54,54.0
2017-03-04,61,54.0,,0.54,32.940000000000005
2017-03-05,72,54.0,,0.54,38.88
2017-03-06,82,54.0,,0.54,44.28
2017-03-07,73,54.0,,0.54,39.42
2017-03-08,77,54.0,,0.54,41.580000000000005
2017-03-09,66,54.0,,0.54,35.64
2017-03-10,62,54.0,,0.54,33.480000000000004
2017-03-11,53,54.0,,0.54,28.62
2017-03-12,68,54.0,,0.54,36.72
2017-03-13,71,54.0,,0.54,38.34
2017-03-14,65,54.0,,0.54,35.1
2017-03-15,66,54.0,,0.54,35.64
2017-03-16,51,54.0,,0.54,27.540000000000003
2017-03-17,63,54.0,,0.54,34.02
2017-03-18,58,54.0,,0.54,31.32
2017-03-19,75,54.0,,0.54,40.5
2017-03-20,79,54.0,,0.54,42.660000000000004
2017-03-21,83,54.0,,0.54,44.82
2017-03-22,81,54.0,,0.54,43.74
2017-03-23,87,54.0,,0.54,46.980000000000004
2017-03-24,60,54.0,,0.54,32.400000000000006
2017-03-25,48,54.0,,0.54,25.92
2017-03-26,67,54.0,,0.54,36.18
2017-03-27,72,54.0,,0.54,38.88
2017-03-28,71,54.0,,0.54,38.34
2017-03-29,80,54.0,,0.54,43.2
2017-03-30,94,54.0,,0.54,50.760000000000005
2017-03-31,70,54.0,,0.54,37.800000000000004
2017-04-01,66,49.0,False,0.49,32.339999999999996
2017-04-02,62,49.0,,0.49,30.38
2017-04-03,71,49.0,,0.49,34.79
2017-04-04,76,49.0,,0.49,37.24
2017-04-05,93,49.0,,0.49,45.57
2017-04-06,76,49.0,,0.49,37.24
2017-04-07,87,49.0,,0.49,42.63
2017-04-08,55,49.0,,0.49,26.95
2017-04-09,50,49.0,,0.49,24.5
2017-04-10,72,49.0,,0.49,35.28
2017-04-11,83,49.0,,0.49,40.67
2017-04-12,94,49.0,,0.49,46.06
2017-04-13,80,49.0,,0.49,39.2
2017-04-14,49,49.0,,0.49,24.009999999999998
2017-04-15,60,49.0,,0.49,29.4
2017-04-16,57,49.0,,0.49,27.93
2017-04-17,71,49.0,,0.49,34.79
2017-04-18,84,49.0,,0.49,41.16
2017-04-19,77,49.0,,0.49,37.73
2017-04-20,85,49.0,,0.49,41.65
2017-04-21,72,49.0,,0.49,35.28
2017-04-22,63,49.0,,0.49,30.87
2017-04-23,68,49.0,,0.49,33.32
2017-04-24,100,49.0,,0.49,49.0
2017-04-25,91,49.0,,0.49,44.589999999999996
2017-04-26,79,49.0,,0.49,38.71
2017-04-27,79,49.0,,0.49,38.71
2017-04-28,80,49.0,,0.49,39.2
2017-04-29,73,49.0,,0.49,35.769999999999996
2017-04-30,70,49.0,,0.49,34.3
2017-05-01,76,51.0,False,0.51,38.76
2017-05-02,82,51.0,,0.51,41.82
2017-05-03,77,51.0,,0.51,39.27
2017-05-04,68,51.0,,0.51,34.68
2017-05-05,71,51.0,,0.51,36.21
2017-05-06,65,51.0,,0.51,33.15
2017-05-07,64,51.0,,0.51,32.64
2017-05-08,80,51.0,,0.51,40.8
2017-05-09,81,51.0,,0.51,41.31
2017-05-10,85,51.0,,0.51,43.35
2017-05-11,76,51.0,,0.51,38.76
2017-05-12,73,51.0,,0.51,37.230000000000004
2017-05-13,59,51.0,,0.51,30.09
2017-05-14,61,51.0,,0.51,31.11
2017-05-15,78,51.0,,0.51,39.78
2017-05-16,86,51.0,,0.51,43.86
2017-05-17,78,51.0,,0.51,39.78
2017-05-18,61,51.0,,0.51,31.11
2017-05-19,64,51.0,,0.51,32.64
2017-05-20,56,51.0,,0.51,28.560000000000002
2017-05-21,59,51.0,,0.51,30.09
2017-05-22,81,51.0,,0.51,41.31
2017-05-23,84,51.0,,0.51,42.84
2017-05-24,90,51.0,,0.51,45.9
2017-05-25,100,51.0,,0.51,51.0
2017-05-26,75,51.0,,0.51,38.25
2017-05-27,62,51.0,,0.51,31.62
2017-05-28,59,51.0,,0.51,30.09
2017-05-29,71,51.0,,0.51,36.21
2017-05-30,75,51.0,,0.51,38.25
2017-05-31,85,51.0,,0.51,43.35
2017-06-01,83,51.0,False,0.51,42.33
2017-06-02,70,51.0,,0.51,35.7
2017-06-03,62,51.0,,0.51,31.62
2017-06-04,72,51.0,,0.51,36.72
2017-06-05,78,51.0,,0.51,39.78
2017-06-06,86,51.0,,0.51,43.86
2017-06-07,78,51.0,,0.51,39.78
2017-06-08,74,51.0,,0.51,37.74
2017-06-09,66,51.0,,0.51,33.660000000000004
2017-06-10,48,51.0,,0.51,24.48
2017-06-11,72,51.0,,0.51,36.72
2017-06-12,85,51.0,,0.51,43.35
2017-06-13,82,51.0,,0.51,41.82
2017-06-14,76,51.0,,0.51,38.76
2017-06-15,62,51.0,,0.51,31.62
2017-06-16,76,51.0,,0.51,38.76
2017-06-17,76,51.0,,0.51,38.76
2017-06-18,68,51.0,,0.51,34.68
2017-06-19,100,51.0,,0.51,51.0
2017-06-20,93,51.0,,0.51,47.43
2017-06-21,75,51.0,,0.51,38.25
2017-06-22,73,51.0,,0.51,37.230000000000004
2017-06-23,77,51.0,,0.51,39.27
2017-06-24,62,51.0,,0.51,31.62
2017-06-25,66,51.0,,0.51,33.660000000000004
2017-06-26,81,51.0,,0.51,41.31
2017-06-27,70,51.0,,0.51,35.7
2017-06-28,72,51.0,,0.51,36.72
2017-06-29,71,51.0,,0.51,36.21
2017-06-30,62,51.0,,0.51,31.62
2017-07-01,69,51.0,False,0.51,35.19
2017-07-02,68,51.0,,0.51,34.68
2017-07-03,59,51.0,,0.51,30.09
2017-07-04,100,51.0,,0.51,51.0
2017-07-05,92,51.0,,0.51,46.92
2017-07-06,89,51.0,,0.51,45.39
2017-07-07,89,51.0,,0.51,45.39
2017-07-08,65,51.0,,0.51,33.15
2017-07-09,81,51.0,,0.51,41.31
2017-07-10,78,51.0,,0.51,39.78
2017-07-11,69,51.0,,0.51,35.19
2017-07-12,75,51.0,,0.51,38.25
2017-07-13,90,51.0,,0.51,45.9
2017-07-14,68,51.0,,0.51,34.68
2017-07-15,65,51.0,,0.51,33.15
2017-07-16,87,51.0,,0.51,44.37
2017-07-17,94,51.0,,0.51,47.94
2017-07-18,91,51.0,,0.51,46.410000000000004
2017-07-19,89,51.0,,0.51,45.39
2017-07-20,82,51.0,,0.51,41.82
2017-07-21,77,51.0,,0.51,39.27
2017-07-22,70,51.0,,0.51,35.7
2017-07-23,65,51.0,,0.51,33.15
2017-07-24,82,51.0,,0.51,41.82
2017-07-25,97,51.0,,0.51,49.47
2017-07-26,96,51.0,,0.51,48.96
2017-07-27,86,51.0,,0.51,43.86
2017-07-28,70,51.0,,0.51,35.7
2017-07-29,58,51.0,,0.51,29.580000000000002
2017-07-30,82,51.0,,0.51,41.82
2017-07-31,70,51.0,,0.51,35.7
2017-08-01,85,55.0,False,0.55,46.75000000000001
2017-08-02,83,55.0,,0.55,45.650000000000006
2017-08-03,94,55.0,,0.55,51.7
2017-08-04,75,55.0,,0.55,41.25
2017-08-05,78,55.0,,0.55,42.900000000000006
2017-08-06,79,55.0,,0.55,43.45
2017-08-07,79,55.0,,0.55,43.45
2017-08-08,97,55.0,,0.55,53.35
2017-08-09,100,55.0,,0.55,55.00000000000001
2017-08-10,91,55.0,,0.55,50.050000000000004
2017-08-11,80,55.0,,0.55,44.0
2017-08-12,79,55.0,,0.55,43.45
2017-08-13,82,55.0,,0.55,45.1
2017-08-14,85,55.0,,0.55,46.75000000000001
2017-08-15,95,55.0,,0.55,52.25000000000001
2017-08-16,85,55.0,,0.55,46.75000000000001
2017-08-17,85,55.0,,0.55,46.75000000000001
2017-08-18,88,55.0,,0.55,48.400000000000006
2017-08-19,70,55.0,,0.55,38.5
2017-08-20,76,55.0,,0.55,41.800000000000004
2017-08-21,81,55.0,,0.55,44.550000000000004
2017-08-22,86,55.0,,0.55,47.300000000000004
2017-08-23,80,55.0,,0.55,44.0
2017-08-24,84,55.0,,0.55,46.2
2017-08-25,83,55.0,,0.55,45.650000000000006
2017-08-26,65,55.0,,0.55,35.75
2017-08-27,74,55.0,,0.55,40.7
2017-08-28,81,55.0,,0.55,44.550000000000004
2017-08-29,90,55.0,,0.55,49.50000000000001
2017-08-30,95,55.0,,0.55,52.25000000000001
2017-08-31,88,55.0,,0.55,48.400000000000006
2017-09-01,79,50.0,False,0.5,39.5
2017-09-02,64,50.0,,0.5,32.0
2017-09-03,49,50.0,,0.5,24.5
2017-09-04,67,50.0,,0.5,33.5
2017-09-05,83,50.0,,0.5,41.5
2017-09-06,78,50.0,,0.5,39.0
2017-09-07,66,50.0,,0.5,33.0
2017-09-08,65,50.0,,0.5,32.5
2017-09-09,55,50.0,,0.5,27.5
2017-09-10,55,50.0,,0.5,27.5
2017-09-11,80,50.0,,0.5,40.0
2017-09-12,78,50.0,,0.5,39.0
2017-09-13,78,50.0,,0.5,39.0
2017-09-14,81,50.0,,0.5,40.5
2017-09-15,73,50.0,,0.5,36.5
2017-09-16,71,50.0,,0.5,35.5
2017-09-17,65,50.0,,0.5,32.5
2017-09-18,78,50.0,,0.5,39.0
2017-09-19,100,50.0,,0.5,50.0
2017-09-20,78,50.0,,0.5,39.0
2017-09-21,88,50.0,,0.5,44.0
2017-09-22,75,50.0,,0.5,37.5
2017-09-23,58,50.0,,0.5,29.0
2017-09-24,64,50.0,,0.5,32.0
2017-09-25,81,50.0,,0.5,40.5
2017-09-26,77,50.0,,0.5,38.5
2017-09-27,82,50.0,,0.5,41.0
2017-09-28,85,50.0,,0.5,42.5
2017-09-29,82,50.0,,0.5,41.0
2017-09-30,64,50.0,,0.5,32.0
2017-10-01,57,59.0,False,0.59,33.629999999999995
2017-10-02,75,59.0,,0.59,44.25
2017-10-03,87,59.0,,0.59,51.33
2017-10-04,100,59.0,,0.59,59.0
2017-10-05,81,59.0,,0.59,47.79
2017-10-06,70,59.0,,0.59,41.3
2017-10-07,61,59.0,,0.59,35.989999999999995
2017-10-08,61,59.0,,0.59,35.989999999999995
2017-10-09,79,59.0,,0.59,46.61
2017-10-10,78,59.0,,0.59,46.019999999999996
2017-10-11,93,59.0,,0.59,54.87
2017-10-12,87,59.0,,0.59,51.33
2017-10-13,81,59.0,,0.59,47.79
2017-10-14,71,59.0,,0.59,41.89
2017-10-15,71,59.0,,0.59,41.89
2017-10-16,87,59.0,,0.59,51.33
2017-10-17,84,59.0,,0.59,49.559999999999995
2017-10-18,90,59.0,,0.59,53.099999999999994
2017-10-19,73,59.0,,0.59,43.07
2017-10-20,83,59.0,,0.59,48.97
2017-10-21,65,59.0,,0.59,38.35
2017-10-22,65,59.0,,0.59,38.35
2017-10-23,88,59.0,,0.59,51.919999999999995
2017-10-24,87,59.0,,0.59,51.33
2017-10-25,89,59.0,,0.59,52.51
2017-10-26,94,59.0,,0.59,55.459999999999994
2017-10-27,87,59.0,,0.59,51.33
2017-10-28,70,59.0,,0.59,41.3
2017-10-29,73,59.0,,0.59,43.07
2017-10-30,85,59.0,,0.59,50.15
2017-10-31,92,59.0,,0.59,54.279999999999994
2017-11-01,59,64.0,False,0.64,37.76
2017-11-02,65,64.0,,0.64,41.6
2017-11-03,58,64.0,,0.64,37.12
2017-11-04,46,64.0,,0.64,29.44
2017-11-05,50,64.0,,0.64,32.0
2017-11-06,57,64.0,,0.64,36.480000000000004
2017-11-07,58,64.0,,0.64,37.12
2017-11-08,67,64.0,,0.64,42.88
2017-11-09,56,64.0,,0.64,35.84
2017-11-10,52,64.0,,0.64,33.28
2017-11-11,41,64.0,,0.64,26.240000000000002
2017-11-12,51,64.0,,0.64,32.64
2017-11-13,60,64.0,,0.64,38.4
2017-11-14,61,64.0,,0.64,39.04
2017-11-15,59,64.0,,0.64,37.76
2017-11-16,56,64.0,,0.64,35.84
2017-11-17,58,64.0,,0.64,37.12
2017-11-18,45,64.0,,0.64,28.8
2017-11-19,39,64.0,,0.64,24.96
2017-11-20,51,64.0,,0.64,32.64
2017-11-21,55,64.0,,0.64,35.2
2017-11-22,48,64.0,,0.64,30.72
2017-11-23,33,64.0,,0.64,21.12
2017-11-24,34,64.0,,0.64,21.76
2017-11-25,43,64.0,,0.64,27.52
2017-11-26,53,64.0,,0.64,33.92
2017-11-27,61,64.0,,0.64,39.04
2017-11-28,75,64.0,,0.64,48.0
2017-11-29,100,64.0,,0.64,64.0
2017-11-30,85,64.0,,0.64,54.4
2017-12-01,60,98.0,False,0.98,58.8
2017-12-02,60,98.0,,0.98,58.8
2017-12-03,48,98.0,,0.98,47.04
2017-12-04,56,98.0,,0.98,54.879999999999995
2017-12-05,61,98.0,,0.98,59.78
2017-12-06,67,98.0,,0.98,65.66
2017-12-07,100,98.0,,0.98,98.0
2017-12-08,91,98.0,,0.98,89.17999999999999
2017-12-09,77,98.0,,0.98,75.46
2017-12-10,74,98.0,,0.98,72.52
2017-12-11,73,98.0,,0.98,71.53999999999999
2017-12-12,95,98.0,,0.98,93.1
2017-12-13,100,98.0,,0.98,98.0
2017-12-14,82,98.0,,0.98,80.36
2017-12-15,67,98.0,,0.98,65.66
2017-12-16,69,98.0,,0.98,67.62
2017-12-17,72,98.0,,0.98,70.56
2017-12-18,82,98.0,,0.98,80.36
2017-12-19,76,98.0,,0.98,74.48
2017-12-20,74,98.0,,0.98,72.52
2017-12-21,75,98.0,,0.98,73.5
2017-12-22,58,98.0,,0.98,56.839999999999996
2017-12-23,51,98.0,,0.98,49.98
2017-12-24,45,98.0,,0.98,44.1
2017-12-25,48,98.0,,0.98,47.04
2017-12-26,64,98.0,,0.98,62.72
2017-12-27,76,98.0,,0.98,74.48
2017-12-28,64,98.0,,0.98,62.72
2017-12-29,66,98.0,,0.98,64.67999999999999
2017-12-30,59,98.0,,0.98,57.82
2017-12-31,46,98.0,,0.98,45.08
2018-01-01,60,89.0,False,0.89,53.4
2018-01-02,84,89.0,,0.89,74.76
2018-01-03,95,89.0,,0.89,84.55
2018-01-04,98,89.0,,0.89,87.22
2018-01-05,100,89.0,,0.89,89.0
2018-01-06,75,89.0,,0.89,66.75
2018-01-07,84,89.0,,0.89,74.76
