date,lifestyle_unscaled,lifestyle_monthly,isPartial,scale,lifestyle
2015-01-03,99,55.0,,0.55,54.45
2015-01-04,91,55.0,,0.55,50.050000000000004
2015-01-05,78,55.0,,0.55,42.900000000000006
2015-01-06,100,55.0,,0.55,55.00000000000001
2015-01-07,92,55.0,,0.55,50.6
2015-01-08,81,55.0,,0.55,44.550000000000004
2015-01-09,95,55.0,,0.55,52.25000000000001
2015-01-10,83,55.0,,0.55,45.650000000000006
2015-01-11,100,55.0,,0.55,55.00000000000001
2015-01-12,82,55.0,,0.55,45.1
2015-01-13,98,55.0,,0.55,53.900000000000006
2015-01-14,82,55.0,,0.55,45.1
2015-01-15,82,55.0,,0.55,45.1
2015-01-16,71,55.0,,0.55,39.050000000000004
2015-01-17,85,55.0,,0.55,46.75000000000001
2015-01-18,77,55.0,,0.55,42.35
2015-01-19,83,55.0,,0.55,45.650000000000006
2015-01-20,81,55.0,,0.55,44.550000000000004
2015-01-21,90,55.0,,0.55,49.50000000000001
2015-01-22,84,55.0,,0.55,46.2
2015-01-23,92,55.0,,0.55,50.6
2015-01-24,71,55.0,,0.55,39.050000000000004
2015-01-25,78,55.0,,0.55,42.900000000000006
2015-01-26,83,55.0,,0.55,45.650000000000006
2015-01-27,87,55.0,,0.55,47.85
2015-01-28,91,55.0,,0.55,50.050000000000004
2015-01-29,80,55.0,,0.55,44.0
2015-01-30,88,55.0,,0.55,48.400000000000006
2015-01-31,92,55.0,,0.55,50.6
2015-02-01,82,47.0,False,0.47,38.54
2015-02-02,75,47.0,,0.47,35.25
2015-02-03,100,47.0,,0.47,47.0
2015-02-04,92,47.0,,0.47,43.239999999999995
2015-02-05,100,47.0,,0.47,47.0
2015-02-06,73,47.0,,0.47,34.309999999999995
2015-02-07,72,47.0,,0.47,33.839999999999996
2015-02-08,79,47.0,,0.47,37.129999999999995
2015-02-09,84,47.0,,0.47,39.48
2015-02-10,80,47.0,,0.47,37.599999999999994
2015-02-11,94,47.0,,0.47,44.18
2015-02-12,81,47.0,,0.47,38.07
2015-02-13,78,47.0,,0.47,36.66
2015-02-14,69,47.0,,0.47,32.43
2015-02-15,85,47.0,,0.47,39.949999999999996
2015-02-16,91,47.0,,0.47,42.769999999999996
2015-02-17,93,47.0,,0.47,43.71
2015-02-18,86,47.0,,0.47,40.419999999999995
2015-02-19,88,47.0,,0.47,41.36
2015-02-20,83,47.0,,0.47,39.01
2015-02-21,81,47.0,,0.47,38.07
2015-02-22,77,47.0,,0.47,36.19
2015-02-23,78,47.0,,0.47,36.66
2015-02-24,87,47.0,,0.47,40.89
2015-02-25,92,47.0,,0.47,43.239999999999995
2015-02-26,91,47.0,,0.47,42.769999999999996
2015-02-27,91,47.0,,0.47,42.769999999999996
2015-02-28,72,47.0,,0.47,33.839999999999996
2015-03-01,75,46.0,False,0.46,34.5
2015-03-02,91,46.0,,0.46,41.86
2015-03-03,76,46.0,,0.46,34.96
2015-03-04,100,46.0,,0.46,46.0
2015-03-05,83,46.0,,0.46,38.18
2015-03-06,82,46.0,,0.46,37.72
2015-03-07,83,46.0,,0.46,38.18
2015-03-08,77,46.0,,0.46,35.42
2015-03-09,78,46.0,,0.46,35.88
2015-03-10,74,46.0,,0.46,34.04
2015-03-11,93,46.0,,0.46,42.78
2015-03-12,92,46.0,,0.46,42.32
2015-03-13,72,46.0,,0.46,33.120000000000005
2015-03-14,81,46.0,,0.46,37.260000000000005
2015-03-15,89,46.0,,0.46,40.940000000000005
2015-03-16,86,46.0,,0.46,39.56
2015-03-17,73,46.0,,0.46,33.58
2015-03-18,75,46.0,,0.46,34.5
2015-03-19,92,46.0,,0.46,42.32
2015-03-20,96,46.0,,0.46,44.160000000000004
2015-03-21,82,46.0,,0.46,37.72
2015-03-22,97,46.0,,0.46,44.620000000000005
2015-03-23,84,46.0,,0.46,38.64
2015-03-24,68,46.0,,0.46,31.28
2015-03-25,95,46.0,,0.46,43.7
2015-03-26,74,46.0,,0.46,34.04
2015-03-27,78,46.0,,0.46,35.88
2015-03-28,84,46.0,,0.46,38.64
2015-03-29,62,46.0,,0.46,28.52
2015-03-30,79,46.0,,0.46,36.34
2015-03-31,77,46.0,,0.46,35.42
2015-04-01,90,42.0,False,0.42,37.8
2015-04-02,92,42.0,,0.42,38.64
2015-04-03,81,42.0,,0.42,34.019999999999996
2015-04-04,81,42.0,,0.42,34.019999999999996
2015-04-05,85,42.0,,0.42,35.699999999999996
2015-04-06,81,42.0,,0.42,34.019999999999996
2015-04-07,98,42.0,,0.42,41.16
2015-04-08,95,42.0,,0.42,39.9
2015-04-09,95,42.0,,0.42,39.9
2015-04-10,88,42.0,,0.42,36.96
2015-04-11,78,42.0,,0.42,32.76
2015-04-12,88,42.0,,0.42,36.96
2015-04-13,96,42.0,,0.42,40.32
2015-04-14,87,42.0,,0.42,36.54
2015-04-15,92,42.0,,0.42,38.64
2015-04-16,92,42.0,,0.42,38.64
2015-04-17,85,42.0,,0.42,35.699999999999996
2015-04-18,91,42.0,,0.42,38.22
2015-04-19,96,42.0,,0.42,40.32
2015-04-20,92,42.0,,0.42,38.64
2015-04-21,87,42.0,,0.42,36.54
2015-04-22,90,42.0,,0.42,37.8
2015-04-23,78,42.0,,0.42,32.76
2015-04-24,78,42.0,,0.42,32.76
2015-04-25,100,42.0,,0.42,42.0
2015-04-26,88,42.0,,0.42,36.96
2015-04-27,98,42.0,,0.42,41.16
2015-04-28,95,42.0,,0.42,39.9
2015-04-29,85,42.0,,0.42,35.699999999999996
2015-04-30,96,42.0,,0.42,40.32
2015-05-01,84,41.0,False,0.41,34.44
2015-05-02,59,41.0,,0.41,24.189999999999998
2015-05-03,72,41.0,,0.41,29.52
2015-05-04,84,41.0,,0.41,34.44
2015-05-05,94,41.0,,0.41,38.54
2015-05-06,100,41.0,,0.41,41.0
2015-05-07,96,41.0,,0.41,39.36
2015-05-08,89,41.0,,0.41,36.489999999999995
2015-05-09,64,41.0,,0.41,26.24
2015-05-10,76,41.0,,0.41,31.159999999999997
2015-05-11,98,41.0,,0.41,40.18
2015-05-12,97,41.0,,0.41,39.769999999999996
2015-05-13,86,41.0,,0.41,35.26
2015-05-14,86,41.0,,0.41,35.26
2015-05-15,88,41.0,,0.41,36.08
2015-05-16,68,41.0,,0.41,27.88
2015-05-17,82,41.0,,0.41,33.62
2015-05-18,78,41.0,,0.41,31.979999999999997
2015-05-19,89,41.0,,0.41,36.489999999999995
2015-05-20,94,41.0,,0.41,38.54
2015-05-21,86,41.0,,0.41,35.26
2015-05-22,87,41.0,,0.41,35.669999999999995
2015-05-23,88,41.0,,0.41,36.08
2015-05-24,72,41.0,,0.41,29.52
2015-05-25,80,41.0,,0.41,32.8
2015-05-26,90,41.0,,0.41,36.9
2015-05-27,77,41.0,,0.41,31.569999999999997
2015-05-28,74,41.0,,0.41,30.34
2015-05-29,79,41.0,,0.41,32.39
2015-05-30,74,41.0,,0.41,30.34
2015-05-31,80,41.0,,0.41,32.8
2015-06-01,100,40.0,False,0.4,40.0
2015-06-02,81,40.0,,0.4,32.4
2015-06-03,70,40.0,,0.4,28.0
2015-06-04,77,40.0,,0.4,30.8
2015-06-05,84,40.0,,0.4,33.6
2015-06-06,66,40.0,,0.4,26.400000000000002
2015-06-07,74,40.0,,0.4,29.6
2015-06-08,82,40.0,,0.4,32.800000000000004
2015-06-09,85,40.0,,0.4,34.0
2015-06-10,65,40.0,,0.4,26.0
2015-06-11,74,40.0,,0.4,29.6
2015-06-12,71,40.0,,0.4,28.400000000000002
2015-06-13,64,40.0,,0.4,25.6
2015-06-14,87,40.0,,0.4,34.800000000000004
2015-06-15,87,40.0,,0.4,34.800000000000004
2015-06-16,85,40.0,,0.4,34.0
2015-06-17,80,40.0,,0.4,32.0
2015-06-18,80,40.0,,0.4,32.0
2015-06-19,71,40.0,,0.4,28.400000000000002
2015-06-20,73,40.0,,0.4,29.200000000000003
2015-06-21,61,40.0,,0.4,24.400000000000002
2015-06-22,71,40.0,,0.4,28.400000000000002
2015-06-23,81,40.0,,0.4,32.4
2015-06-24,74,40.0,,0.4,29.6
2015-06-25,67,40.0,,0.4,26.8
2015-06-26,81,40.0,,0.4,32.4
2015-06-27,82,40.0,,0.4,32.800000000000004
2015-06-28,66,40.0,,0.4,26.400000000000002
2015-06-29,83,40.0,,0.4,33.2
2015-06-30,68,40.0,,0.4,27.200000000000003
2015-07-01,77,37.0,False,0.37,28.49
2015-07-02,70,37.0,,0.37,25.9
2015-07-03,61,37.0,,0.37,22.57
2015-07-04,59,37.0,,0.37,21.83
2015-07-05,60,37.0,,0.37,22.2
2015-07-06,70,37.0,,0.37,25.9
2015-07-07,100,37.0,,0.37,37.0
2015-07-08,78,37.0,,0.37,28.86
2015-07-09,85,37.0,,0.37,31.45
2015-07-10,79,37.0,,0.37,29.23
2015-07-11,64,37.0,,0.37,23.68
2015-07-12,67,37.0,,0.37,24.79
2015-07-13,84,37.0,,0.37,31.08
2015-07-14,80,37.0,,0.37,29.6
2015-07-15,88,37.0,,0.37,32.56
2015-07-16,74,37.0,,0.37,27.38
2015-07-17,83,37.0,,0.37,30.71
2015-07-18,80,37.0,,0.37,29.6
2015-07-19,74,37.0,,0.37,27.38
2015-07-20,81,37.0,,0.37,29.97
2015-07-21,78,37.0,,0.37,28.86
2015-07-22,83,37.0,,0.37,30.71
2015-07-23,78,37.0,,0.37,28.86
2015-07-24,74,37.0,,0.37,27.38
2015-07-25,82,37.0,,0.37,30.34
2015-07-26,77,37.0,,0.37,28.49
2015-07-27,74,37.0,,0.37,27.38
2015-07-28,67,37.0,,0.37,24.79
2015-07-29,61,37.0,,0.37,22.57
2015-07-30,69,37.0,,0.37,25.53
2015-07-31,73,37.0,,0.37,27.009999999999998
2015-08-01,65,38.0,False,0.38,24.7
2015-08-02,77,38.0,,0.38,29.26
2015-08-03,78,38.0,,0.38,29.64
2015-08-04,95,38.0,,0.38,36.1
2015-08-05,75,38.0,,0.38,28.5
2015-08-06,80,38.0,,0.38,30.4
2015-08-07,69,38.0,,0.38,26.22
2015-08-08,77,38.0,,0.38,29.26
2015-08-09,94,38.0,,0.38,35.72
2015-08-10,79,38.0,,0.38,30.02
2015-08-11,71,38.0,,0.38,26.98
2015-08-12,61,38.0,,0.38,23.18
2015-08-13,84,38.0,,0.38,31.92
2015-08-14,88,38.0,,0.38,33.44
2015-08-15,78,38.0,,0.38,29.64
2015-08-16,71,38.0,,0.38,26.98
2015-08-17,67,38.0,,0.38,25.46
2015-08-18,84,38.0,,0.38,31.92
2015-08-19,79,38.0,,0.38,30.02
2015-08-20,76,38.0,,0.38,28.88
2015-08-21,84,38.0,,0.38,31.92
2015-08-22,63,38.0,,0.38,23.94
2015-08-23,49,38.0,,0.38,18.62
2015-08-24,59,38.0,,0.38,22.42
2015-08-25,66,38.0,,0.38,25.080000000000002
2015-08-26,75,38.0,,0.38,28.5
2015-08-27,85,38.0,,0.38,32.3
2015-08-28,84,38.0,,0.38,31.92
2015-08-29,84,38.0,,0.38,31.92
2015-08-30,61,38.0,,0.38,23.18
2015-08-31,100,38.0,,0.38,38.0
2015-09-01,86,40.0,False,0.4,34.4
2015-09-02,90,40.0,,0.4,36.0
2015-09-03,75,40.0,,0.4,30.0
2015-09-04,71,40.0,,0.4,28.400000000000002
2015-09-05,63,40.0,,0.4,25.200000000000003
2015-09-06,66,40.0,,0.4,26.400000000000002
2015-09-07,86,40.0,,0.4,34.4
2015-09-08,90,40.0,,0.4,36.0
2015-09-09,86,40.0,,0.4,34.4
2015-09-10,79,40.0,,0.4,31.6
2015-09-11,84,40.0,,0.4,33.6
2015-09-12,72,40.0,,0.4,28.8
2015-09-13,83,40.0,,0.4,33.2
2015-09-14,100,40.0,,0.4,40.0
2015-09-15,81,40.0,,0.4,32.4
2015-09-16,85,40.0,,0.4,34.0
2015-09-17,73,40.0,,0.4,29.200000000000003
2015-09-18,69,40.0,,0.4,27.6
2015-09-19,81,40.0,,0.4,32.4
2015-09-20,67,40.0,,0.4,26.8
2015-09-21,85,40.0,,0.4,34.0
2015-09-22,95,40.0,,0.4,38.0
2015-09-23,97,40.0,,0.4,38.800000000000004
2015-09-24,85,40.0,,0.4,34.0
2015-09-25,69,40.0,,0.4,27.6
2015-09-26,76,40.0,,0.4,30.400000000000002
2015-09-27,74,40.0,,0.4,29.6
2015-09-28,77,40.0,,0.4,30.8
2015-09-29,76,40.0,,0.4,30.400000000000002
2015-09-30,99,40.0,,0.4,39.6
2015-10-01,95,38.0,False,0.38,36.1
2015-10-02,83,38.0,,0.38,31.54
2015-10-03,72,38.0,,0.38,27.36
2015-10-04,70,38.0,,0.38,26.6
2015-10-05,84,38.0,,0.38,31.92
2015-10-06,99,38.0,,0.38,37.62
2015-10-07,98,38.0,,0.38,37.24
2015-10-08,87,38.0,,0.38,33.06
2015-10-09,85,38.0,,0.38,32.3
2015-10-10,83,38.0,,0.38,31.54
2015-10-11,77,38.0,,0.38,29.26
2015-10-12,100,38.0,,0.38,38.0
2015-10-13,82,38.0,,0.38,31.16
2015-10-14,72,38.0,,0.38,27.36
2015-10-15,93,38.0,,0.38,35.34
2015-10-16,91,38.0,,0.38,34.58
2015-10-17,61,38.0,,0.38,23.18
2015-10-18,75,38.0,,0.38,28.5
2015-10-19,89,38.0,,0.38,33.82
2015-10-20,93,38.0,,0.38,35.34
2015-10-21,92,38.0,,0.38,34.96
2015-10-22,88,38.0,,0.38,33.44
2015-10-23,89,38.0,,0.38,33.82
2015-10-24,82,38.0,,0.38,31.16
2015-10-25,84,38.0,,0.38,31.92
2015-10-26,88,38.0,,0.38,33.44
2015-10-27,90,38.0,,0.38,34.2
2015-10-28,90,38.0,,0.38,34.2
2015-10-29,82,38.0,,0.38,31.16
2015-10-30,67,38.0,,0.38,25.46
2015-10-31,66,38.0,,0.38,25.080000000000002
2015-11-01,89,39.0,False,0.39,34.71
2015-11-02,94,39.0,,0.39,36.660000000000004
2015-11-03,94,39.0,,0.39,36.660000000000004
2015-11-04,93,39.0,,0.39,36.27
2015-11-05,94,39.0,,0.39,36.660000000000004
2015-11-06,76,39.0,,0.39,29.64
2015-11-07,75,39.0,,0.39,29.25
2015-11-08,82,39.0,,0.39,31.98
2015-11-09,70,39.0,,0.39,27.3
2015-11-10,74,39.0,,0.39,28.86
2015-11-11,100,39.0,,0.39,39.0
2015-11-12,87,39.0,,0.39,33.93
2015-11-13,80,39.0,,0.39,31.200000000000003
2015-11-14,70,39.0,,0.39,27.3
2015-11-15,63,39.0,,0.39,24.57
2015-11-16,90,39.0,,0.39,35.1
2015-11-17,87,39.0,,0.39,33.93
2015-11-18,75,39.0,,0.39,29.25
2015-11-19,80,39.0,,0.39,31.200000000000003
2015-11-20,74,39.0,,0.39,28.86
2015-11-21,65,39.0,,0.39,25.35
2015-11-22,57,39.0,,0.39,22.23
2015-11-23,77,39.0,,0.39,30.03
2015-11-24,83,39.0,,0.39,32.370000000000005
2015-11-25,79,39.0,,0.39,30.810000000000002
2015-11-26,65,39.0,,0.39,25.35
2015-11-27,71,39.0,,0.39,27.69
2015-11-28,80,39.0,,0.39,31.200000000000003
2015-11-29,80,39.0,,0.39,31.200000000000003
2015-11-30,87,39.0,,0.39,33.93
2015-12-01,92,37.0,False,0.37,34.04
2015-12-02,89,37.0,,0.37,32.93
2015-12-03,78,37.0,,0.37,28.86
2015-12-04,80,37.0,,0.37,29.6
2015-12-05,55,37.0,,0.37,20.35
2015-12-06,66,37.0,,0.37,24.419999999999998
2015-12-07,100,37.0,,0.37,37.0
2015-12-08,84,37.0,,0.37,31.08
2015-12-09,81,37.0,,0.37,29.97
2015-12-10,74,37.0,,0.37,27.38
2015-12-11,76,37.0,,0.37,28.12
2015-12-12,67,37.0,,0.37,24.79
2015-12-13,76,37.0,,0.37,28.12
2015-12-14,85,37.0,,0.37,31.45
2015-12-15,86,37.0,,0.37,31.82
2015-12-16,71,37.0,,0.37,26.27
2015-12-17,83,37.0,,0.37,30.71
2015-12-18,59,37.0,,0.37,21.83
2015-12-19,59,37.0,,0.37,21.83
2015-12-20,61,37.0,,0.37,22.57
2015-12-21,70,37.0,,0.37,25.9
2015-12-22,71,37.0,,0.37,26.27
2015-12-23,69,37.0,,0.37,25.53
2015-12-24,54,37.0,,0.37,19.98
2015-12-25,50,37.0,,0.37,18.5
2015-12-26,53,37.0,,0.37,19.61
2015-12-27,61,37.0,,0.37,22.57
2015-12-28,76,37.0,,0.37,28.12
2015-12-29,82,37.0,,0.37,30.34
2015-12-30,84,37.0,,0.37,31.08
2015-12-31,80,37.0,,0.37,29.6
2016-01-01,76,39.0,False,0.39,29.64
2016-01-02,78,39.0,,0.39,30.42
2016-01-03,73,39.0,,0.39,28.470000000000002
2016-01-04,88,39.0,,0.39,34.32
2016-01-05,88,39.0,,0.39,34.32
2016-01-06,81,39.0,,0.39,31.59
2016-01-07,92,39.0,,0.39,35.88
2016-01-08,85,39.0,,0.39,33.15
2016-01-09,69,39.0,,0.39,26.91
2016-01-10,73,39.0,,0.39,28.470000000000002
2016-01-11,81,39.0,,0.39,31.59
2016-01-12,93,39.0,,0.39,36.27
2016-01-13,80,39.0,,0.39,31.200000000000003
2016-01-14,78,39.0,,0.39,30.42
2016-01-15,77,39.0,,0.39,30.03
2016-01-16,75,39.0,,0.39,29.25
2016-01-17,74,39.0,,0.39,28.86
2016-01-18,84,39.0,,0.39,32.76
2016-01-19,78,39.0,,0.39,30.42
2016-01-20,82,39.0,,0.39,31.98
2016-01-21,86,39.0,,0.39,33.54
2016-01-22,76,39.0,,0.39,29.64
2016-01-23,78,39.0,,0.39,30.42
2016-01-24,72,39.0,,0.39,28.080000000000002
2016-01-25,87,39.0,,0.39,33.93
2016-01-26,100,39.0,,0.39,39.0
