date,politics_unscaled,politics_monthly,isPartial,scale,politics
2016-08-29,75,50.0,,0.5,37.5
2016-08-30,64,50.0,,0.5,32.0
2016-08-31,77,50.0,,0.5,38.5
2016-09-01,54,58.0,False,0.58,31.319999999999997
2016-09-02,44,58.0,,0.58,25.52
2016-09-03,39,58.0,,0.58,22.619999999999997
2016-09-04,42,58.0,,0.58,24.36
2016-09-05,41,58.0,,0.58,23.779999999999998
2016-09-06,55,58.0,,0.58,31.9
2016-09-07,53,58.0,,0.58,30.74
2016-09-08,55,58.0,,0.58,31.9
2016-09-09,52,58.0,,0.58,30.159999999999997
2016-09-10,41,58.0,,0.58,23.779999999999998
2016-09-11,45,58.0,,0.58,26.099999999999998
2016-09-12,54,58.0,,0.58,31.319999999999997
2016-09-13,53,58.0,,0.58,30.74
2016-09-14,62,58.0,,0.58,35.96
2016-09-15,56,58.0,,0.58,32.48
2016-09-16,54,58.0,,0.58,31.319999999999997
2016-09-17,41,58.0,,0.58,23.779999999999998
2016-09-18,41,58.0,,0.58,23.779999999999998
2016-09-19,52,58.0,,0.58,30.159999999999997
2016-09-20,53,58.0,,0.58,30.74
2016-09-21,57,58.0,,0.58,33.059999999999995
2016-09-22,52,58.0,,0.58,30.159999999999997
2016-09-23,53,58.0,,0.58,30.74
2016-09-24,38,58.0,,0.58,22.04
2016-09-25,44,58.0,,0.58,25.52
2016-09-26,59,58.0,,0.58,34.22
2016-09-27,100,58.0,,0.58,57.99999999999999
2016-09-28,71,58.0,,0.58,41.18
2016-09-29,70,58.0,,0.58,40.599999999999994
2016-09-30,65,58.0,,0.58,37.699999999999996
2016-10-01,45,78.0,False,0.78,35.1
2016-10-02,47,78.0,,0.78,36.660000000000004
2016-10-03,69,78.0,,0.78,53.82
2016-10-04,61,78.0,,0.78,47.58
2016-10-05,69,78.0,,0.78,53.82
2016-10-06,60,78.0,,0.78,46.800000000000004
2016-10-07,62,78.0,,0.78,48.36
2016-10-08,62,78.0,,0.78,48.36
2016-10-09,64,78.0,,0.78,49.92
2016-10-10,100,78.0,,0.78,78.0
2016-10-11,89,78.0,,0.78,69.42
2016-10-12,91,78.0,,0.78,70.98
2016-10-13,87,78.0,,0.78,67.86
2016-10-14,81,78.0,,0.78,63.18
2016-10-15,66,78.0,,0.78,51.480000000000004
2016-10-16,66,78.0,,0.78,51.480000000000004
2016-10-17,75,78.0,,0.78,58.5
2016-10-18,73,78.0,,0.78,56.940000000000005
2016-10-19,76,78.0,,0.78,59.28
2016-10-20,97,78.0,,0.78,75.66
2016-10-21,85,78.0,,0.78,66.3
2016-10-22,64,78.0,,0.78,49.92
2016-10-23,74,78.0,,0.78,57.72
2016-10-24,77,78.0,,0.78,60.06
2016-10-25,75,78.0,,0.78,58.5
2016-10-26,87,78.0,,0.78,67.86
2016-10-27,78,78.0,,0.78,60.84
2016-10-28,77,78.0,,0.78,60.06
2016-10-29,76,78.0,,0.78,59.28
2016-10-30,77,78.0,,0.78,60.06
2016-10-31,99,78.0,,0.78,77.22
2016-11-01,56,76.0,False,0.76,42.56
2016-11-02,57,76.0,,0.76,43.32
2016-11-03,57,76.0,,0.76,43.32
2016-11-04,57,76.0,,0.76,43.32
2016-11-05,52,76.0,,0.76,39.52
2016-11-06,60,76.0,,0.76,45.6
2016-11-07,72,76.0,,0.76,54.72
2016-11-08,92,76.0,,0.76,69.92
2016-11-09,100,76.0,,0.76,76.0
2016-11-10,45,76.0,,0.76,34.2
2016-11-11,35,76.0,,0.76,26.6
2016-11-12,26,76.0,,0.76,19.76
2016-11-13,24,76.0,,0.76,18.240000000000002
2016-11-14,27,76.0,,0.76,20.52
2016-11-15,27,76.0,,0.76,20.52
2016-11-16,23,76.0,,0.76,17.48
2016-11-17,23,76.0,,0.76,17.48
2016-11-18,19,76.0,,0.76,14.44
2016-11-19,17,76.0,,0.76,12.92
2016-11-20,17,76.0,,0.76,12.92
2016-11-21,19,76.0,,0.76,14.44
2016-11-22,19,76.0,,0.76,14.44
2016-11-23,16,76.0,,0.76,12.16
2016-11-24,15,76.0,,0.76,11.4
2016-11-25,11,76.0,,0.76,8.36
2016-11-26,14,76.0,,0.76,10.64
2016-11-27,15,76.0,,0.76,11.4
2016-11-28,16,76.0,,0.76,12.16
2016-11-29,19,76.0,,0.76,14.44
2016-11-30,18,76.0,,0.76,13.68
2016-12-01,94,29.0,False,0.29,27.259999999999998
2016-12-02,94,29.0,,0.29,27.259999999999998
2016-12-03,60,29.0,,0.29,17.4
2016-12-04,72,29.0,,0.29,20.88
2016-12-05,100,29.0,,0.29,28.999999999999996
2016-12-06,98,29.0,,0.29,28.419999999999998
2016-12-07,73,29.0,,0.29,21.169999999999998
2016-12-08,87,29.0,,0.29,25.229999999999997
2016-12-09,88,29.0,,0.29,25.52
2016-12-10,78,29.0,,0.29,22.619999999999997
2016-12-11,86,29.0,,0.29,24.939999999999998
2016-12-12,83,29.0,,0.29,24.069999999999997
2016-12-13,93,29.0,,0.29,26.97
2016-12-14,92,29.0,,0.29,26.68
2016-12-15,77,29.0,,0.29,22.33
2016-12-16,79,29.0,,0.29,22.91
2016-12-17,64,29.0,,0.29,18.56
2016-12-18,66,29.0,,0.29,19.139999999999997
2016-12-19,78,29.0,,0.29,22.619999999999997
2016-12-20,80,29.0,,0.29,23.2
2016-12-21,78,29.0,,0.29,22.619999999999997
2016-12-22,59,29.0,,0.29,17.11
2016-12-23,66,29.0,,0.29,19.139999999999997
2016-12-24,51,29.0,,0.29,14.79
2016-12-25,49,29.0,,0.29,14.209999999999999
2016-12-26,43,29.0,,0.29,12.469999999999999
2016-12-27,50,29.0,,0.29,14.499999999999998
2016-12-28,55,29.0,,0.29,15.95
2016-12-29,51,29.0,,0.29,14.79
2016-12-30,61,29.0,,0.29,17.689999999999998
2016-12-31,46,29.0,,0.29,13.34
2017-01-01,35,37.0,False,0.37,12.95
2017-01-02,30,37.0,,0.37,11.1
2017-01-03,37,37.0,,0.37,13.69
2017-01-04,46,37.0,,0.37,17.02
2017-01-05,43,37.0,,0.37,15.91
2017-01-06,43,37.0,,0.37,15.91
2017-01-07,36,37.0,,0.37,13.32
2017-01-08,38,37.0,,0.37,14.06
2017-01-09,56,37.0,,0.37,20.72
2017-01-10,62,37.0,,0.37,22.94
2017-01-11,81,37.0,,0.37,29.97
2017-01-12,58,37.0,,0.37,21.46
2017-01-13,54,37.0,,0.37,19.98
2017-01-14,42,37.0,,0.37,15.54
2017-01-15,39,37.0,,0.37,14.43
2017-01-16,45,37.0,,0.37,16.65
2017-01-17,55,37.0,,0.37,20.35
2017-01-18,60,37.0,,0.37,22.2
2017-01-19,68,37.0,,0.37,25.16
2017-01-20,83,37.0,,0.37,30.71
2017-01-21,75,37.0,,0.37,27.75
2017-01-22,80,37.0,,0.37,29.6
2017-01-23,82,37.0,,0.37,30.34
2017-01-24,81,37.0,,0.37,29.97
2017-01-25,82,37.0,,0.37,30.34
2017-01-26,79,37.0,,0.37,29.23
2017-01-27,67,37.0,,0.37,24.79
2017-01-28,63,37.0,,0.37,23.31
2017-01-29,76,37.0,,0.37,28.12
2017-01-30,83,37.0,,0.37,30.71
2017-01-31,100,37.0,,0.37,37.0
2017-02-01,93,39.0,False,0.39,36.27
2017-02-02,100,39.0,,0.39,39.0
2017-02-03,88,39.0,,0.39,34.32
2017-02-04,72,39.0,,0.39,28.080000000000002
2017-02-05,70,39.0,,0.39,27.3
2017-02-06,83,39.0,,0.39,32.370000000000005
2017-02-07,86,39.0,,0.39,33.54
2017-02-08,89,39.0,,0.39,34.71
2017-02-09,90,39.0,,0.39,35.1
2017-02-10,75,39.0,,0.39,29.25
2017-02-11,55,39.0,,0.39,21.45
2017-02-12,67,39.0,,0.39,26.130000000000003
2017-02-13,83,39.0,,0.39,32.370000000000005
2017-02-14,80,39.0,,0.39,31.200000000000003
2017-02-15,81,39.0,,0.39,31.59
2017-02-16,83,39.0,,0.39,32.370000000000005
2017-02-17,81,39.0,,0.39,31.59
2017-02-18,58,39.0,,0.39,22.62
2017-02-19,59,39.0,,0.39,23.01
2017-02-20,68,39.0,,0.39,26.52
2017-02-21,71,39.0,,0.39,27.69
2017-02-22,77,39.0,,0.39,30.03
2017-02-23,71,39.0,,0.39,27.69
2017-02-24,67,39.0,,0.39,26.130000000000003
2017-02-25,62,39.0,,0.39,24.18
2017-02-26,69,39.0,,0.39,26.91
2017-02-27,74,39.0,,0.39,28.86
2017-02-28,77,39.0,,0.39,30.03
2017-03-01,80,34.0,False,0.34,27.200000000000003
2017-03-02,74,34.0,,0.34,25.16
2017-03-03,76,34.0,,0.34,25.840000000000003
2017-03-04,50,34.0,,0.34,17.0
2017-03-05,67,34.0,,0.34,22.78
2017-03-06,75,34.0,,0.34,25.500000000000004
2017-03-07,85,34.0,,0.34,28.900000000000002
2017-03-08,72,34.0,,0.34,24.48
2017-03-09,77,34.0,,0.34,26.180000000000003
2017-03-10,64,34.0,,0.34,21.76
2017-03-11,57,34.0,,0.34,19.380000000000003
2017-03-12,51,34.0,,0.34,17.34
2017-03-13,65,34.0,,0.34,22.1
2017-03-14,64,34.0,,0.34,21.76
2017-03-15,75,34.0,,0.34,25.500000000000004
2017-03-16,66,34.0,,0.34,22.44
2017-03-17,57,34.0,,0.34,19.380000000000003
2017-03-18,46,34.0,,0.34,15.64
2017-03-19,68,34.0,,0.34,23.12
2017-03-20,87,34.0,,0.34,29.580000000000002
2017-03-21,75,34.0,,0.34,25.500000000000004
2017-03-22,70,34.0,,0.34,23.8
2017-03-23,100,34.0,,0.34,34.0
2017-03-24,74,34.0,,0.34,25.16
2017-03-25,59,34.0,,0.34,20.060000000000002
2017-03-26,53,34.0,,0.34,18.02
2017-03-27,69,34.0,,0.34,23.46
2017-03-28,68,34.0,,0.34,23.12
2017-03-29,71,34.0,,0.34,24.14
2017-03-30,84,34.0,,0.34,28.560000000000002
2017-03-31,64,34.0,,0.34,21.76
2017-04-01,70,31.0,False,0.31,21.7
2017-04-02,74,31.0,,0.31,22.94
2017-04-03,90,31.0,,0.31,27.9
2017-04-04,92,31.0,,0.31,28.52
2017-04-05,100,31.0,,0.31,31.0
2017-04-06,97,31.0,,0.31,30.07
2017-04-07,100,31.0,,0.31,31.0
2017-04-08,71,31.0,,0.31,22.01
2017-04-09,67,31.0,,0.31,20.77
2017-04-10,83,31.0,,0.31,25.73
2017-04-11,91,31.0,,0.31,28.21
2017-04-12,93,31.0,,0.31,28.83
2017-04-13,96,31.0,,0.31,29.759999999999998
2017-04-14,68,31.0,,0.31,21.08
2017-04-15,65,31.0,,0.31,20.15
2017-04-16,70,31.0,,0.31,21.7
2017-04-17,85,31.0,,0.31,26.35
2017-04-18,89,31.0,,0.31,27.59
2017-04-19,98,31.0,,0.31,30.38
2017-04-20,88,31.0,,0.31,27.28
2017-04-21,88,31.0,,0.31,27.28
2017-04-22,71,31.0,,0.31,22.01
2017-04-23,76,31.0,,0.31,23.56
2017-04-24,88,31.0,,0.31,27.28
2017-04-25,100,31.0,,0.31,31.0
2017-04-26,93,31.0,,0.31,28.83
2017-04-27,95,31.0,,0.31,29.45
2017-04-28,78,31.0,,0.31,24.18
2017-04-29,69,31.0,,0.31,21.39
2017-04-30,88,31.0,,0.31,27.28
2017-05-01,81,33.0,False,0.33,26.73
2017-05-02,92,33.0,,0.33,30.360000000000003
2017-05-03,84,33.0,,0.33,27.720000000000002
2017-05-04,92,33.0,,0.33,30.360000000000003
2017-05-05,83,33.0,,0.33,27.39
2017-05-06,62,33.0,,0.33,20.46
2017-05-07,72,33.0,,0.33,23.76
2017-05-08,90,33.0,,0.33,29.700000000000003
2017-05-09,70,33.0,,0.33,23.1
2017-05-10,96,33.0,,0.33,31.68
2017-05-11,100,33.0,,0.33,33.0
2017-05-12,88,33.0,,0.33,29.040000000000003
2017-05-13,72,33.0,,0.33,23.76
2017-05-14,67,33.0,,0.33,22.11
2017-05-15,75,33.0,,0.33,24.75
2017-05-16,90,33.0,,0.33,29.700000000000003
2017-05-17,93,33.0,,0.33,30.69
2017-05-18,88,33.0,,0.33,29.040000000000003
2017-05-19,81,33.0,,0.33,26.73
2017-05-20,69,33.0,,0.33,22.77
2017-05-21,68,33.0,,0.33,22.44
2017-05-22,73,33.0,,0.33,24.09
2017-05-23,80,33.0,,0.33,26.400000000000002
2017-05-24,64,33.0,,0.33,21.12
2017-05-25,70,33.0,,0.33,23.1
2017-05-26,75,33.0,,0.33,24.75
2017-05-27,69,33.0,,0.33,22.77
2017-05-28,64,33.0,,0.33,21.12
2017-05-29,57,33.0,,0.33,18.810000000000002
2017-05-30,76,33.0,,0.33,25.080000000000002
2017-05-31,69,33.0,,0.33,22.77
2017-06-01,78,28.0,False,0.28,21.840000000000003
2017-06-02,70,28.0,,0.28,19.6
2017-06-03,55,28.0,,0.28,15.400000000000002
2017-06-04,68,28.0,,0.28,19.040000000000003
2017-06-05,67,28.0,,0.28,18.76
2017-06-06,78,28.0,,0.28,21.840000000000003
2017-06-07,80,28.0,,0.28,22.400000000000002
2017-06-08,100,28.0,,0.28,28.000000000000004
2017-06-09,81,28.0,,0.28,22.680000000000003
2017-06-10,56,28.0,,0.28,15.680000000000001
2017-06-11,70,28.0,,0.28,19.6
2017-06-12,80,28.0,,0.28,22.400000000000002
2017-06-13,78,28.0,,0.28,21.840000000000003
2017-06-14,85,28.0,,0.28,23.8
2017-06-15,69,28.0,,0.28,19.32
2017-06-16,76,28.0,,0.28,21.28
2017-06-17,69,28.0,,0.28,19.32
2017-06-18,68,28.0,,0.28,19.040000000000003
2017-06-19,65,28.0,,0.28,18.200000000000003
2017-06-20,90,28.0,,0.28,25.200000000000003
2017-06-21,93,28.0,,0.28,26.040000000000003
2017-06-22,69,28.0,,0.28,19.32
2017-06-23,56,28.0,,0.28,15.680000000000001
2017-06-24,59,28.0,,0.28,16.520000000000003
2017-06-25,56,28.0,,0.28,15.680000000000001
2017-06-26,66,28.0,,0.28,18.48
2017-06-27,68,28.0,,0.28,19.040000000000003
2017-06-28,66,28.0,,0.28,18.48
2017-06-29,65,28.0,,0.28,18.200000000000003
2017-06-30,63,28.0,,0.28,17.64
2017-07-01,53,25.0,False,0.25,13.25
2017-07-02,78,25.0,,0.25,19.5
2017-07-03,73,25.0,,0.25,18.25
2017-07-04,64,25.0,,0.25,16.0
2017-07-05,69,25.0,,0.25,17.25
2017-07-06,72,25.0,,0.25,18.0
2017-07-07,69,25.0,,0.25,17.25
2017-07-08,65,25.0,,0.25,16.25
2017-07-09,68,25.0,,0.25,17.0
2017-07-10,69,25.0,,0.25,17.25
2017-07-11,78,25.0,,0.25,19.5
2017-07-12,80,25.0,,0.25,20.0
2017-07-13,69,25.0,,0.25,17.25
2017-07-14,74,25.0,,0.25,18.5
2017-07-15,71,25.0,,0.25,17.75
2017-07-16,65,25.0,,0.25,16.25
2017-07-17,70,25.0,,0.25,17.5
2017-07-18,73,25.0,,0.25,18.25
2017-07-19,70,25.0,,0.25,17.5
2017-07-20,67,25.0,,0.25,16.75
2017-07-21,85,25.0,,0.25,21.25
2017-07-22,66,25.0,,0.25,16.5
2017-07-23,78,25.0,,0.25,19.5
2017-07-24,69,25.0,,0.25,17.25
2017-07-25,79,25.0,,0.25,19.75
2017-07-26,77,25.0,,0.25,19.25
2017-07-27,78,25.0,,0.25,19.5
2017-07-28,100,25.0,,0.25,25.0
2017-07-29,74,25.0,,0.25,18.5
2017-07-30,69,25.0,,0.25,17.25
2017-07-31,77,25.0,,0.25,19.25
2017-08-01,60,30.0,False,0.3,18.0
2017-08-02,59,30.0,,0.3,17.7
2017-08-03,53,30.0,,0.3,15.899999999999999
2017-08-04,56,30.0,,0.3,16.8
2017-08-05,44,30.0,,0.3,13.2
2017-08-06,53,30.0,,0.3,15.899999999999999
2017-08-07,56,30.0,,0.3,16.8
2017-08-08,54,30.0,,0.3,16.2
2017-08-09,56,30.0,,0.3,16.8
2017-08-10,54,30.0,,0.3,16.2
2017-08-11,53,30.0,,0.3,15.899999999999999
2017-08-12,61,30.0,,0.3,18.3
2017-08-13,57,30.0,,0.3,17.099999999999998
2017-08-14,62,30.0,,0.3,18.599999999999998
2017-08-15,69,30.0,,0.3,20.7
2017-08-16,100,30.0,,0.3,30.0
2017-08-17,92,30.0,,0.3,27.599999999999998
2017-08-18,83,30.0,,0.3,24.9
2017-08-19,65,30.0,,0.3,19.5
2017-08-20,63,30.0,,0.3,18.9
2017-08-21,61,30.0,,0.3,18.3
2017-08-22,65,30.0,,0.3,19.5
2017-08-23,66,30.0,,0.3,19.8
2017-08-24,69,30.0,,0.3,20.7
2017-08-25,65,30.0,,0.3,19.5
2017-08-26,53,30.0,,0.3,15.899999999999999
2017-08-27,54,30.0,,0.3,16.2
2017-08-28,72,30.0,,0.3,21.599999999999998
2017-08-29,69,30.0,,0.3,20.7
2017-08-30,68,30.0,,0.3,20.4
2017-08-31,67,30.0,,0.3,20.099999999999998
2017-09-01,62,30.0,False,0.3,18.599999999999998
2017-09-02,53,30.0,,0.3,15.899999999999999
2017-09-03,55,30.0,,0.3,16.5
2017-09-04,57,30.0,,0.3,17.099999999999998
2017-09-05,71,30.0,,0.3,21.3
2017-09-06,69,30.0,,0.3,20.7
2017-09-07,78,30.0,,0.3,23.4
2017-09-08,62,30.0,,0.3,18.599999999999998
2017-09-09,48,30.0,,0.3,14.399999999999999
2017-09-10,52,30.0,,0.3,15.6
2017-09-11,76,30.0,,0.3,22.8
2017-09-12,62,30.0,,0.3,18.599999999999998
2017-09-13,74,30.0,,0.3,22.2
2017-09-14,68,30.0,,0.3,20.4
2017-09-15,73,30.0,,0.3,21.9
2017-09-16,55,30.0,,0.3,16.5
2017-09-17,58,30.0,,0.3,17.4
2017-09-18,81,30.0,,0.3,24.3
2017-09-19,72,30.0,,0.3,21.599999999999998
2017-09-20,73,30.0,,0.3,21.9
2017-09-21,74,30.0,,0.3,22.2
2017-09-22,73,30.0,,0.3,21.9
2017-09-23,59,30.0,,0.3,17.7
2017-09-24,80,30.0,,0.3,24.0
2017-09-25,86,30.0,,0.3,25.8
2017-09-26,100,30.0,,0.3,30.0
2017-09-27,92,30.0,,0.3,27.599999999999998
2017-09-28,83,30.0,,0.3,24.9
2017-09-29,70,30.0,,0.3,21.0
2017-09-30,54,30.0,,0.3,16.2
2017-10-01,64,33.0,False,0.33,21.12
2017-10-02,83,33.0,,0.33,27.39
2017-10-03,88,33.0,,0.33,29.040000000000003
2017-10-04,89,33.0,,0.33,29.37
2017-10-05,82,33.0,,0.33,27.060000000000002
2017-10-06,76,33.0,,0.33,25.080000000000002
2017-10-07,64,33.0,,0.33,21.12
2017-10-08,69,33.0,,0.33,22.77
2017-10-09,77,33.0,,0.33,25.41
2017-10-10,84,33.0,,0.33,27.720000000000002
2017-10-11,92,33.0,,0.33,30.360000000000003
2017-10-12,85,33.0,,0.33,28.05
2017-10-13,84,33.0,,0.33,27.720000000000002
2017-10-14,64,33.0,,0.33,21.12
2017-10-15,67,33.0,,0.33,22.11
2017-10-16,89,33.0,,0.33,29.37
2017-10-17,91,33.0,,0.33,30.03
2017-10-18,88,33.0,,0.33,29.040000000000003
2017-10-19,84,33.0,,0.33,27.720000000000002
2017-10-20,70,33.0,,0.33,23.1
2017-10-21,55,33.0,,0.33,18.150000000000002
2017-10-22,68,33.0,,0.33,22.44
2017-10-23,84,33.0,,0.33,27.720000000000002
2017-10-24,93,33.0,,0.33,30.69
2017-10-25,94,33.0,,0.33,31.020000000000003
2017-10-26,88,33.0,,0.33,29.040000000000003
2017-10-27,72,33.0,,0.33,23.76
2017-10-28,68,33.0,,0.33,22.44
2017-10-29,66,33.0,,0.33,21.78
2017-10-30,100,33.0,,0.33,33.0
2017-10-31,98,33.0,,0.33,32.34
2017-11-01,74,34.0,False,0.34,25.16
2017-11-02,80,34.0,,0.34,27.200000000000003
2017-11-03,74,34.0,,0.34,25.16
2017-11-04,57,34.0,,0.34,19.380000000000003
2017-11-05,60,34.0,,0.34,20.400000000000002
2017-11-06,78,34.0,,0.34,26.520000000000003
2017-11-07,93,34.0,,0.34,31.62
2017-11-08,100,34.0,,0.34,34.0
2017-11-09,92,34.0,,0.34,31.28
2017-11-10,73,34.0,,0.34,24.82
2017-11-11,54,34.0,,0.34,18.360000000000003
2017-11-12,48,34.0,,0.34,16.32
2017-11-13,80,34.0,,0.34,27.200000000000003
2017-11-14,78,34.0,,0.34,26.520000000000003
2017-11-15,78,34.0,,0.34,26.520000000000003
2017-11-16,86,34.0,,0.34,29.240000000000002
2017-11-17,76,34.0,,0.34,25.840000000000003
2017-11-18,50,34.0,,0.34,17.0
2017-11-19,61,34.0,,0.34,20.740000000000002
2017-11-20,67,34.0,,0.34,22.78
2017-11-21,63,34.0,,0.34,21.42
2017-11-22,57,34.0,,0.34,19.380000000000003
2017-11-23,44,34.0,,0.34,14.96
2017-11-24,40,34.0,,0.34,13.600000000000001
2017-11-25,46,34.0,,0.34,15.64
2017-11-26,56,34.0,,0.34,19.040000000000003
2017-11-27,69,34.0,,0.34,23.46
2017-11-28,67,34.0,,0.34,22.78
2017-11-29,79,34.0,,0.34,26.860000000000003
2017-11-30,73,34.0,,0.34,24.82
2017-12-01,66,32.0,False,0.32,21.12
2017-12-02,49,32.0,,0.32,15.68
2017-12-03,54,32.0,,0.32,17.28
2017-12-04,68,32.0,,0.32,21.76
2017-12-05,72,32.0,,0.32,23.04
2017-12-06,67,32.0,,0.32,21.44
2017-12-07,66,32.0,,0.32,21.12
2017-12-08,66,32.0,,0.32,21.12
2017-12-09,53,32.0,,0.32,16.96
2017-12-10,57,32.0,,0.32,18.240000000000002
2017-12-11,76,32.0,,0.32,24.32
2017-12-12,84,32.0,,0.32,26.88
2017-12-13,100,32.0,,0.32,32.0
2017-12-14,66,32.0,,0.32,21.12
2017-12-15,57,32.0,,0.32,18.240000000000002
2017-12-16,38,32.0,,0.32,12.16
2017-12-17,50,32.0,,0.32,16.0
2017-12-18,51,32.0,,0.32,16.32
2017-12-19,54,32.0,,0.32,17.28
2017-12-20,51,32.0,,0.32,16.32
2017-12-21,47,32.0,,0.32,15.040000000000001
2017-12-22,40,32.0,,0.32,12.8
2017-12-23,32,32.0,,0.32,10.24
2017-12-24,31,32.0,,0.32,9.92
2017-12-25,31,32.0,,0.32,9.92
2017-12-26,33,32.0,,0.32,10.56
2017-12-27,41,32.0,,0.32,13.120000000000001
2017-12-28,40,32.0,,0.32,12.8
2017-12-29,35,32.0,,0.32,11.200000000000001
2017-12-30,33,32.0,,0.32,10.56
2017-12-31,40,32.0,,0.32,12.8
2018-01-01,47,31.0,False,0.31,14.57
2018-01-02,53,31.0,,0.31,16.43
2018-01-03,58,31.0,,0.31,17.98
2018-01-04,58,31.0,,0.31,17.98
2018-01-05,55,31.0,,0.31,17.05
2018-01-06,48,31.0,,0.31,14.879999999999999
2018-01-07,49,31.0,,0.31,15.19
2018-01-08,67,31.0,,0.31,20.77
2018-01-09,69,31.0,,0.31,21.39
2018-01-10,70,31.0,,0.31,21.7
2018-01-11,73,31.0,,0.31,22.63
2018-01-12,72,31.0,,0.31,22.32
2018-01-13,48,31.0,,0.31,14.879999999999999
2018-01-14,50,31.0,,0.31,15.5
2018-01-15,64,31.0,,0.31,19.84
2018-01-16,63,31.0,,0.31,19.53
2018-01-17,71,31.0,,0.31,22.01
2018-01-18,77,31.0,,0.31,23.87
2018-01-19,75,31.0,,0.31,23.25
2018-01-20,61,31.0,,0.31,18.91
2018-01-21,62,31.0,,0.31,19.22
2018-01-22,84,31.0,,0.31,26.04
2018-01-23,88,31.0,,0.31,27.28
2018-01-24,78,31.0,,0.31,24.18
2018-01-25,73,31.0,,0.31,22.63
2018-01-26,74,31.0,,0.31,22.94
2018-01-27,53,31.0,,0.31,16.43
2018-01-28,57,31.0,,0.31,17.669999999999998
2018-01-29,75,31.0,,0.31,23.25
2018-01-30,83,31.0,,0.31,25.73
2018-01-31,100,31.0,,0.31,31.0
2018-02-01,93,34.0,False,0.34,31.62
2018-02-02,95,34.0,,0.34,32.300000000000004
2018-02-03,71,34.0,,0.34,24.14
2018-02-04,60,34.0,,0.34,20.400000000000002
2018-02-05,91,34.0,,0.34,30.94
2018-02-06,83,34.0,,0.34,28.220000000000002
2018-02-07,83,34.0,,0.34,28.220000000000002
2018-02-08,74,34.0,,0.34,25.16
2018-02-09,78,34.0,,0.34,26.520000000000003
2018-02-10,69,34.0,,0.34,23.46
2018-02-11,59,34.0,,0.34,20.060000000000002
2018-02-12,81,34.0,,0.34,27.540000000000003
2018-02-13,82,34.0,,0.34,27.880000000000003
