date,society_unscaled,society_monthly,isPartial,scale,society
2015-01-02,78,70.0,,0.7,54.599999999999994
2015-01-03,81,70.0,,0.7,56.699999999999996
2015-01-04,79,70.0,,0.7,55.3
2015-01-05,81,70.0,,0.7,56.699999999999996
2015-01-06,88,70.0,,0.7,61.599999999999994
2015-01-07,86,70.0,,0.7,60.199999999999996
2015-01-08,89,70.0,,0.7,62.3
2015-01-09,87,70.0,,0.7,60.9
2015-01-10,82,70.0,,0.7,57.4
2015-01-11,82,70.0,,0.7,57.4
2015-01-12,88,70.0,,0.7,61.599999999999994
2015-01-13,87,70.0,,0.7,60.9
2015-01-14,92,70.0,,0.7,64.39999999999999
2015-01-15,91,70.0,,0.7,63.699999999999996
2015-01-16,85,70.0,,0.7,59.49999999999999
2015-01-17,81,70.0,,0.7,56.699999999999996
2015-01-18,73,70.0,,0.7,51.099999999999994
2015-01-19,80,70.0,,0.7,56.0
2015-01-20,96,70.0,,0.7,67.19999999999999
2015-01-21,94,70.0,,0.7,65.8
2015-01-22,100,70.0,,0.7,70.0
2015-01-23,95,70.0,,0.7,66.5
2015-01-24,84,70.0,,0.7,58.8
2015-01-25,77,70.0,,0.7,53.9
2015-01-26,96,70.0,,0.7,67.19999999999999
2015-01-27,93,70.0,,0.7,65.1
2015-01-28,95,70.0,,0.7,66.5
2015-01-29,98,70.0,,0.7,68.6
2015-01-30,93,70.0,,0.7,65.1
2015-01-31,88,70.0,,0.7,61.599999999999994
2015-02-01,86,72.0,False,0.72,61.919999999999995
2015-02-02,87,72.0,,0.72,62.64
2015-02-03,96,72.0,,0.72,69.12
2015-02-04,90,72.0,,0.72,64.8
2015-02-05,94,72.0,,0.72,67.67999999999999
2015-02-06,89,72.0,,0.72,64.08
2015-02-07,82,72.0,,0.72,59.04
2015-02-08,100,72.0,,0.72,72.0
2015-02-09,99,72.0,,0.72,71.28
2015-02-10,93,72.0,,0.72,66.96
2015-02-11,94,72.0,,0.72,67.67999999999999
2015-02-12,86,72.0,,0.72,61.919999999999995
2015-02-13,87,72.0,,0.72,62.64
2015-02-14,73,72.0,,0.72,52.559999999999995
2015-02-15,77,72.0,,0.72,55.44
2015-02-16,81,72.0,,0.72,58.32
2015-02-17,85,72.0,,0.72,61.199999999999996
2015-02-18,86,72.0,,0.72,61.919999999999995
2015-02-19,87,72.0,,0.72,62.64
2015-02-20,84,72.0,,0.72,60.48
2015-02-21,74,72.0,,0.72,53.28
2015-02-22,71,72.0,,0.72,51.12
2015-02-23,88,72.0,,0.72,63.36
2015-02-24,89,72.0,,0.72,64.08
2015-02-25,91,72.0,,0.72,65.52
2015-02-26,93,72.0,,0.72,66.96
2015-02-27,86,72.0,,0.72,61.919999999999995
2015-02-28,77,72.0,,0.72,55.44
2015-03-01,84,71.0,False,0.71,59.64
2015-03-02,96,71.0,,0.71,68.16
2015-03-03,92,71.0,,0.71,65.32
2015-03-04,100,71.0,,0.71,71.0
2015-03-05,95,71.0,,0.71,67.45
2015-03-06,89,71.0,,0.71,63.19
2015-03-07,77,71.0,,0.71,54.669999999999995
2015-03-08,74,71.0,,0.71,52.54
2015-03-09,96,71.0,,0.71,68.16
2015-03-10,97,71.0,,0.71,68.86999999999999
2015-03-11,95,71.0,,0.71,67.45
2015-03-12,95,71.0,,0.71,67.45
2015-03-13,85,71.0,,0.71,60.349999999999994
2015-03-14,79,71.0,,0.71,56.089999999999996
2015-03-15,77,71.0,,0.71,54.669999999999995
2015-03-16,88,71.0,,0.71,62.48
2015-03-17,91,71.0,,0.71,64.61
2015-03-18,92,71.0,,0.71,65.32
2015-03-19,95,71.0,,0.71,67.45
2015-03-20,88,71.0,,0.71,62.48
2015-03-21,74,71.0,,0.71,52.54
2015-03-22,75,71.0,,0.71,53.25
2015-03-23,93,71.0,,0.71,66.03
2015-03-24,94,71.0,,0.71,66.74
2015-03-25,93,71.0,,0.71,66.03
2015-03-26,96,71.0,,0.71,68.16
2015-03-27,94,71.0,,0.71,66.74
2015-03-28,70,71.0,,0.71,49.699999999999996
2015-03-29,75,71.0,,0.71,53.25
2015-03-30,89,71.0,,0.71,63.19
2015-03-31,97,71.0,,0.71,68.86999999999999
2015-04-01,90,71.0,False,0.71,63.9
2015-04-02,91,71.0,,0.71,64.61
2015-04-03,76,71.0,,0.71,53.959999999999994
2015-04-04,66,71.0,,0.71,46.86
2015-04-05,66,71.0,,0.71,46.86
2015-04-06,98,71.0,,0.71,69.58
2015-04-07,92,71.0,,0.71,65.32
2015-04-08,89,71.0,,0.71,63.19
2015-04-09,86,71.0,,0.71,61.059999999999995
2015-04-10,90,71.0,,0.71,63.9
2015-04-11,72,71.0,,0.71,51.12
2015-04-12,80,71.0,,0.71,56.8
2015-04-13,91,71.0,,0.71,64.61
2015-04-14,93,71.0,,0.71,66.03
2015-04-15,97,71.0,,0.71,68.86999999999999
2015-04-16,86,71.0,,0.71,61.059999999999995
2015-04-17,98,71.0,,0.71,69.58
2015-04-18,77,71.0,,0.71,54.669999999999995
2015-04-19,71,71.0,,0.71,50.41
2015-04-20,92,71.0,,0.71,65.32
2015-04-21,100,71.0,,0.71,71.0
2015-04-22,99,71.0,,0.71,70.28999999999999
2015-04-23,90,71.0,,0.71,63.9
2015-04-24,92,71.0,,0.71,65.32
2015-04-25,79,71.0,,0.71,56.089999999999996
2015-04-26,73,71.0,,0.71,51.83
2015-04-27,94,71.0,,0.71,66.74
2015-04-28,92,71.0,,0.71,65.32
2015-04-29,98,71.0,,0.71,69.58
2015-04-30,95,71.0,,0.71,67.45
2015-05-01,94,66.0,False,0.66,62.040000000000006
2015-05-02,73,66.0,,0.66,48.18
2015-05-03,74,66.0,,0.66,48.84
2015-05-04,99,66.0,,0.66,65.34
2015-05-05,98,66.0,,0.66,64.68
2015-05-06,97,66.0,,0.66,64.02
2015-05-07,100,66.0,,0.66,66.0
2015-05-08,89,66.0,,0.66,58.74
2015-05-09,82,66.0,,0.66,54.120000000000005
2015-05-10,71,66.0,,0.66,46.86
2015-05-11,96,66.0,,0.66,63.36
2015-05-12,97,66.0,,0.66,64.02
2015-05-13,97,66.0,,0.66,64.02
2015-05-14,100,66.0,,0.66,66.0
2015-05-15,90,66.0,,0.66,59.400000000000006
2015-05-16,73,66.0,,0.66,48.18
2015-05-17,72,66.0,,0.66,47.52
2015-05-18,95,66.0,,0.66,62.7
2015-05-19,94,66.0,,0.66,62.040000000000006
2015-05-20,99,66.0,,0.66,65.34
2015-05-21,99,66.0,,0.66,65.34
2015-05-22,86,66.0,,0.66,56.760000000000005
2015-05-23,70,66.0,,0.66,46.2
2015-05-24,66,66.0,,0.66,43.56
2015-05-25,73,66.0,,0.66,48.18
2015-05-26,81,66.0,,0.66,53.46
2015-05-27,84,66.0,,0.66,55.440000000000005
2015-05-28,83,66.0,,0.66,54.78
2015-05-29,91,66.0,,0.66,60.06
2015-05-30,74,66.0,,0.66,48.84
2015-05-31,75,66.0,,0.66,49.5
2015-06-01,91,62.0,False,0.62,56.42
2015-06-02,96,62.0,,0.62,59.519999999999996
2015-06-03,100,62.0,,0.62,62.0
2015-06-04,88,62.0,,0.62,54.56
2015-06-05,87,62.0,,0.62,53.94
2015-06-06,81,62.0,,0.62,50.22
2015-06-07,73,62.0,,0.62,45.26
2015-06-08,99,62.0,,0.62,61.38
2015-06-09,98,62.0,,0.62,60.76
2015-06-10,88,62.0,,0.62,54.56
2015-06-11,90,62.0,,0.62,55.8
2015-06-12,84,62.0,,0.62,52.08
2015-06-13,76,62.0,,0.62,47.12
2015-06-14,66,62.0,,0.62,40.92
2015-06-15,85,62.0,,0.62,52.7
2015-06-16,86,62.0,,0.62,53.32
2015-06-17,87,62.0,,0.62,53.94
2015-06-18,98,62.0,,0.62,60.76
2015-06-19,91,62.0,,0.62,56.42
2015-06-20,88,62.0,,0.62,54.56
2015-06-21,68,62.0,,0.62,42.16
2015-06-22,94,62.0,,0.62,58.28
2015-06-23,91,62.0,,0.62,56.42
2015-06-24,89,62.0,,0.62,55.18
2015-06-25,87,62.0,,0.62,53.94
2015-06-26,82,62.0,,0.62,50.839999999999996
2015-06-27,76,62.0,,0.62,47.12
2015-06-28,75,62.0,,0.62,46.5
2015-06-29,86,62.0,,0.62,53.32
2015-06-30,86,62.0,,0.62,53.32
2015-07-01,91,59.0,False,0.59,53.69
2015-07-02,85,59.0,,0.59,50.15
2015-07-03,87,59.0,,0.59,51.33
2015-07-04,66,59.0,,0.59,38.94
2015-07-05,82,59.0,,0.59,48.379999999999995
2015-07-06,92,59.0,,0.59,54.279999999999994
2015-07-07,98,59.0,,0.59,57.82
2015-07-08,96,59.0,,0.59,56.64
2015-07-09,94,59.0,,0.59,55.459999999999994
2015-07-10,94,59.0,,0.59,55.459999999999994
2015-07-11,83,59.0,,0.59,48.97
2015-07-12,79,59.0,,0.59,46.61
2015-07-13,93,59.0,,0.59,54.87
2015-07-14,93,59.0,,0.59,54.87
2015-07-15,84,59.0,,0.59,49.559999999999995
2015-07-16,92,59.0,,0.59,54.279999999999994
2015-07-17,93,59.0,,0.59,54.87
2015-07-18,81,59.0,,0.59,47.79
2015-07-19,83,59.0,,0.59,48.97
2015-07-20,94,59.0,,0.59,55.459999999999994
2015-07-21,93,59.0,,0.59,54.87
2015-07-22,95,59.0,,0.59,56.05
2015-07-23,96,59.0,,0.59,56.64
2015-07-24,94,59.0,,0.59,55.459999999999994
2015-07-25,83,59.0,,0.59,48.97
2015-07-26,80,59.0,,0.59,47.199999999999996
2015-07-27,100,59.0,,0.59,59.0
2015-07-28,98,59.0,,0.59,57.82
2015-07-29,97,59.0,,0.59,57.23
2015-07-30,84,59.0,,0.59,49.559999999999995
2015-07-31,87,59.0,,0.59,51.33
2015-08-01,75,61.0,False,0.61,45.75
2015-08-02,70,61.0,,0.61,42.699999999999996
2015-08-03,80,61.0,,0.61,48.8
2015-08-04,83,61.0,,0.61,50.629999999999995
2015-08-05,80,61.0,,0.61,48.8
2015-08-06,82,61.0,,0.61,50.019999999999996
2015-08-07,75,61.0,,0.61,45.75
2015-08-08,70,61.0,,0.61,42.699999999999996
2015-08-09,70,61.0,,0.61,42.699999999999996
2015-08-10,79,61.0,,0.61,48.19
2015-08-11,84,61.0,,0.61,51.24
2015-08-12,84,61.0,,0.61,51.24
2015-08-13,77,61.0,,0.61,46.97
2015-08-14,82,61.0,,0.61,50.019999999999996
2015-08-15,86,61.0,,0.61,52.46
2015-08-16,66,61.0,,0.61,40.26
2015-08-17,80,61.0,,0.61,48.8
2015-08-18,79,61.0,,0.61,48.19
2015-08-19,86,61.0,,0.61,52.46
2015-08-20,87,61.0,,0.61,53.07
2015-08-21,89,61.0,,0.61,54.29
2015-08-22,81,61.0,,0.61,49.41
2015-08-23,77,61.0,,0.61,46.97
2015-08-24,85,61.0,,0.61,51.85
2015-08-25,88,61.0,,0.61,53.68
2015-08-26,94,61.0,,0.61,57.339999999999996
2015-08-27,100,61.0,,0.61,61.0
2015-08-28,90,61.0,,0.61,54.9
2015-08-29,75,61.0,,0.61,45.75
2015-08-30,80,61.0,,0.61,48.8
2015-08-31,90,61.0,,0.61,54.9
2015-09-01,91,69.0,False,0.69,62.78999999999999
2015-09-02,83,69.0,,0.69,57.269999999999996
2015-09-03,93,69.0,,0.69,64.17
2015-09-04,84,69.0,,0.69,57.959999999999994
2015-09-05,71,69.0,,0.69,48.989999999999995
2015-09-06,71,69.0,,0.69,48.989999999999995
2015-09-07,76,69.0,,0.69,52.44
2015-09-08,88,69.0,,0.69,60.72
2015-09-09,99,69.0,,0.69,68.30999999999999
2015-09-10,91,69.0,,0.69,62.78999999999999
2015-09-11,80,69.0,,0.69,55.199999999999996
2015-09-12,72,69.0,,0.69,49.67999999999999
2015-09-13,79,69.0,,0.69,54.51
2015-09-14,99,69.0,,0.69,68.30999999999999
2015-09-15,92,69.0,,0.69,63.48
2015-09-16,100,69.0,,0.69,69.0
2015-09-17,93,69.0,,0.69,64.17
2015-09-18,90,69.0,,0.69,62.099999999999994
2015-09-19,75,69.0,,0.69,51.74999999999999
2015-09-20,77,69.0,,0.69,53.129999999999995
2015-09-21,94,69.0,,0.69,64.86
2015-09-22,95,69.0,,0.69,65.55
2015-09-23,94,69.0,,0.69,64.86
2015-09-24,93,69.0,,0.69,64.17
2015-09-25,88,69.0,,0.69,60.72
2015-09-26,75,69.0,,0.69,51.74999999999999
2015-09-27,82,69.0,,0.69,56.58
2015-09-28,91,69.0,,0.69,62.78999999999999
2015-09-29,95,69.0,,0.69,65.55
2015-09-30,91,69.0,,0.69,62.78999999999999
2015-10-01,94,69.0,False,0.69,64.86
2015-10-02,93,69.0,,0.69,64.17
2015-10-03,77,69.0,,0.69,53.129999999999995
2015-10-04,78,69.0,,0.69,53.81999999999999
2015-10-05,97,69.0,,0.69,66.92999999999999
2015-10-06,99,69.0,,0.69,68.30999999999999
2015-10-07,100,69.0,,0.69,69.0
2015-10-08,97,69.0,,0.69,66.92999999999999
2015-10-09,89,69.0,,0.69,61.41
2015-10-10,74,69.0,,0.69,51.059999999999995
2015-10-11,71,69.0,,0.69,48.989999999999995
2015-10-12,92,69.0,,0.69,63.48
2015-10-13,93,69.0,,0.69,64.17
2015-10-14,95,69.0,,0.69,65.55
2015-10-15,98,69.0,,0.69,67.61999999999999
2015-10-16,93,69.0,,0.69,64.17
2015-10-17,74,69.0,,0.69,51.059999999999995
2015-10-18,73,69.0,,0.69,50.37
2015-10-19,96,69.0,,0.69,66.24
2015-10-20,100,69.0,,0.69,69.0
2015-10-21,95,69.0,,0.69,65.55
2015-10-22,95,69.0,,0.69,65.55
2015-10-23,87,69.0,,0.69,60.029999999999994
2015-10-24,78,69.0,,0.69,53.81999999999999
2015-10-25,74,69.0,,0.69,51.059999999999995
2015-10-26,94,69.0,,0.69,64.86
2015-10-27,93,69.0,,0.69,64.17
2015-10-28,95,69.0,,0.69,65.55
2015-10-29,92,69.0,,0.69,63.48
2015-10-30,89,69.0,,0.69,61.41
2015-10-31,66,69.0,,0.69,45.54
2015-11-01,71,68.0,False,0.68,48.28
2015-11-02,93,68.0,,0.68,63.24
2015-11-03,95,68.0,,0.68,64.60000000000001
2015-11-04,99,68.0,,0.68,67.32000000000001
2015-11-05,93,68.0,,0.68,63.24
2015-11-06,86,68.0,,0.68,58.480000000000004
2015-11-07,77,68.0,,0.68,52.36000000000001
2015-11-08,70,68.0,,0.68,47.6
2015-11-09,97,68.0,,0.68,65.96000000000001
2015-11-10,97,68.0,,0.68,65.96000000000001
2015-11-11,85,68.0,,0.68,57.800000000000004
2015-11-12,100,68.0,,0.68,68.0
2015-11-13,89,68.0,,0.68,60.52
2015-11-14,81,68.0,,0.68,55.080000000000005
2015-11-15,74,68.0,,0.68,50.32
2015-11-16,97,68.0,,0.68,65.96000000000001
2015-11-17,100,68.0,,0.68,68.0
2015-11-18,96,68.0,,0.68,65.28
2015-11-19,94,68.0,,0.68,63.92
2015-11-20,89,68.0,,0.68,60.52
2015-11-21,66,68.0,,0.68,44.88
2015-11-22,68,68.0,,0.68,46.24
2015-11-23,85,68.0,,0.68,57.800000000000004
2015-11-24,85,68.0,,0.68,57.800000000000004
2015-11-25,69,68.0,,0.68,46.92
2015-11-26,46,68.0,,0.68,31.28
2015-11-27,65,68.0,,0.68,44.2
2015-11-28,71,68.0,,0.68,48.28
2015-11-29,73,68.0,,0.68,49.64
2015-11-30,91,68.0,,0.68,61.88
2015-12-01,100,65.0,False,0.65,65.0
2015-12-02,98,65.0,,0.65,63.7
2015-12-03,95,65.0,,0.65,61.75
2015-12-04,89,65.0,,0.65,57.85
2015-12-05,74,65.0,,0.65,48.1
2015-12-06,72,65.0,,0.65,46.800000000000004
2015-12-07,91,65.0,,0.65,59.15
2015-12-08,94,65.0,,0.65,61.1
2015-12-09,93,65.0,,0.65,60.45
2015-12-10,98,65.0,,0.65,63.7
2015-12-11,95,65.0,,0.65,61.75
2015-12-12,76,65.0,,0.65,49.4
2015-12-13,75,65.0,,0.65,48.75
2015-12-14,89,65.0,,0.65,57.85
2015-12-15,91,65.0,,0.65,59.15
2015-12-16,90,65.0,,0.65,58.5
2015-12-17,88,65.0,,0.65,57.2
2015-12-18,80,65.0,,0.65,52.0
2015-12-19,69,65.0,,0.65,44.85
2015-12-20,61,65.0,,0.65,39.65
2015-12-21,77,65.0,,0.65,50.050000000000004
2015-12-22,77,65.0,,0.65,50.050000000000004
2015-12-23,71,65.0,,0.65,46.15
2015-12-24,61,65.0,,0.65,39.65
2015-12-25,42,65.0,,0.65,27.3
2015-12-26,67,65.0,,0.65,43.550000000000004
2015-12-27,56,65.0,,0.65,36.4
2015-12-28,73,65.0,,0.65,47.45
2015-12-29,76,65.0,,0.65,49.4
2015-12-30,80,65.0,,0.65,52.0
2015-12-31,73,65.0,,0.65,47.45
2016-01-01,63,62.0,False,0.62,39.06
2016-01-02,76,62.0,,0.62,47.12
2016-01-03,72,62.0,,0.62,44.64
2016-01-04,81,62.0,,0.62,50.22
2016-01-05,87,62.0,,0.62,53.94
2016-01-06,87,62.0,,0.62,53.94
2016-01-07,88,62.0,,0.62,54.56
2016-01-08,83,62.0,,0.62,51.46
2016-01-09,70,62.0,,0.62,43.4
2016-01-10,65,62.0,,0.62,40.3
2016-01-11,87,62.0,,0.62,53.94
2016-01-12,90,62.0,,0.62,55.8
2016-01-13,92,62.0,,0.62,57.04
2016-01-14,86,62.0,,0.62,53.32
2016-01-15,84,62.0,,0.62,52.08
2016-01-16,76,62.0,,0.62,47.12
2016-01-17,73,62.0,,0.62,45.26
2016-01-18,78,62.0,,0.62,48.36
2016-01-19,91,62.0,,0.62,56.42
2016-01-20,95,62.0,,0.62,58.9
2016-01-21,96,62.0,,0.62,59.519999999999996
2016-01-22,88,62.0,,0.62,54.56
2016-01-23,71,62.0,,0.62,44.02
2016-01-24,73,62.0,,0.62,45.26
2016-01-25,89,62.0,,0.62,55.18
2016-01-26,95,62.0,,0.62,58.9
2016-01-27,92,62.0,,0.62,57.04
2016-01-28,100,62.0,,0.62,62.0
2016-01-29,88,62.0,,0.62,54.56
2016-01-30,79,62.0,,0.62,48.98
2016-01-31,82,62.0,,0.62,50.839999999999996
2016-02-01,91,66.0,False,0.66,60.06
2016-02-02,90,66.0,,0.66,59.400000000000006
2016-02-03,93,66.0,,0.66,61.38
2016-02-04,93,66.0,,0.66,61.38
2016-02-05,90,66.0,,0.66,59.400000000000006
2016-02-06,80,66.0,,0.66,52.800000000000004
2016-02-07,73,66.0,,0.66,48.18
2016-02-08,84,66.0,,0.66,55.440000000000005
2016-02-09,89,66.0,,0.66,58.74
2016-02-10,91,66.0,,0.66,60.06
2016-02-11,95,66.0,,0.66,62.7
2016-02-12,90,66.0,,0.66,59.400000000000006
2016-02-13,75,66.0,,0.66,49.5
2016-02-14,71,66.0,,0.66,46.86
2016-02-15,84,66.0,,0.66,55.440000000000005
2016-02-16,90,66.0,,0.66,59.400000000000006
2016-02-17,95,66.0,,0.66,62.7
2016-02-18,94,66.0,,0.66,62.040000000000006
2016-02-19,90,66.0,,0.66,59.400000000000006
2016-02-20,78,66.0,,0.66,51.480000000000004
2016-02-21,80,66.0,,0.66,52.800000000000004
2016-02-22,95,66.0,,0.66,62.7
2016-02-23,100,66.0,,0.66,66.0
2016-02-24,96,66.0,,0.66,63.36
2016-02-25,100,66.0,,0.66,66.0
2016-02-26,92,66.0,,0.66,60.720000000000006
2016-02-27,82,66.0,,0.66,54.120000000000005
2016-02-28,79,66.0,,0.66,52.14
2016-02-29,91,66.0,,0.66,60.06
2016-03-01,97,64.0,False,0.64,62.08
2016-03-02,92,64.0,,0.64,58.88
2016-03-03,97,64.0,,0.64,62.08
2016-03-04,90,64.0,,0.64,57.6
2016-03-05,82,64.0,,0.64,52.480000000000004
2016-03-06,77,64.0,,0.64,49.28
2016-03-07,92,64.0,,0.64,58.88
2016-03-08,100,64.0,,0.64,64.0
2016-03-09,99,64.0,,0.64,63.36
2016-03-10,94,64.0,,0.64,60.160000000000004
2016-03-11,94,64.0,,0.64,60.160000000000004
2016-03-12,83,64.0,,0.64,53.120000000000005
2016-03-13,77,64.0,,0.64,49.28
2016-03-14,93,64.0,,0.64,59.52
2016-03-15,95,64.0,,0.64,60.800000000000004
2016-03-16,95,64.0,,0.64,60.800000000000004
2016-03-17,91,64.0,,0.64,58.24
2016-03-18,92,64.0,,0.64,58.88
2016-03-19,77,64.0,,0.64,49.28
2016-03-20,74,64.0,,0.64,47.36
2016-03-21,94,64.0,,0.64,60.160000000000004
2016-03-22,90,64.0,,0.64,57.6
2016-03-23,93,64.0,,0.64,59.52
2016-03-24,88,64.0,,0.64,56.32
2016-03-25,82,64.0,,0.64,52.480000000000004
2016-03-26,77,64.0,,0.64,49.28
2016-03-27,67,64.0,,0.64,42.88
2016-03-28,90,64.0,,0.64,57.6
2016-03-29,95,64.0,,0.64,60.800000000000004
2016-03-30,94,64.0,,0.64,60.160000000000004
2016-03-31,91,64.0,,0.64,58.24
2016-04-01,89,67.0,False,0.67,59.63
2016-04-02,82,67.0,,0.67,54.940000000000005
2016-04-03,75,67.0,,0.67,50.25
2016-04-04,94,67.0,,0.67,62.980000000000004
2016-04-05,94,67.0,,0.67,62.980000000000004
2016-04-06,96,67.0,,0.67,64.32000000000001
2016-04-07,100,67.0,,0.67,67.0
2016-04-08,92,67.0,,0.67,61.64
2016-04-09,85,67.0,,0.67,56.95
2016-04-10,80,67.0,,0.67,53.6
2016-04-11,96,67.0,,0.67,64.32000000000001
2016-04-12,95,67.0,,0.67,63.650000000000006
2016-04-13,92,67.0,,0.67,61.64
2016-04-14,92,67.0,,0.67,61.64
2016-04-15,95,67.0,,0.67,63.650000000000006
2016-04-16,80,67.0,,0.67,53.6
2016-04-17,72,67.0,,0.67,48.24
2016-04-18,90,67.0,,0.67,60.300000000000004
2016-04-19,89,67.0,,0.67,59.63
2016-04-20,97,67.0,,0.67,64.99000000000001
2016-04-21,92,67.0,,0.67,61.64
2016-04-22,88,67.0,,0.67,58.96
2016-04-23,77,67.0,,0.67,51.59
2016-04-24,76,67.0,,0.67,50.92
2016-04-25,97,67.0,,0.67,64.99000000000001
2016-04-26,95,67.0,,0.67,63.650000000000006
2016-04-27,96,67.0,,0.67,64.32000000000001
2016-04-28,93,67.0,,0.67,62.31
2016-04-29,88,67.0,,0.67,58.96
2016-04-30,78,67.0,,0.67,52.260000000000005
2016-05-01,72,61.0,False,0.61,43.92
2016-05-02,92,61.0,,0.61,56.12
2016-05-03,97,61.0,,0.61,59.17
2016-05-04,96,61.0,,0.61,58.56
2016-05-05,92,61.0,,0.61,56.12
2016-05-06,90,61.0,,0.61,54.9
2016-05-07,78,61.0,,0.61,47.58
2016-05-08,68,61.0,,0.61,41.48
2016-05-09,94,61.0,,0.61,57.339999999999996
2016-05-10,93,61.0,,0.61,56.73
2016-05-11,100,61.0,,0.61,61.0
2016-05-12,100,61.0,,0.61,61.0
2016-05-13,82,61.0,,0.61,50.019999999999996
2016-05-14,78,61.0,,0.61,47.58
2016-05-15,76,61.0,,0.61,46.36
2016-05-16,91,61.0,,0.61,55.51
2016-05-17,92,61.0,,0.61,56.12
2016-05-18,91,61.0,,0.61,55.51
2016-05-19,89,61.0,,0.61,54.29
2016-05-20,93,61.0,,0.61,56.73
2016-05-21,88,61.0,,0.61,53.68
2016-05-22,79,61.0,,0.61,48.19
2016-05-23,88,61.0,,0.61,53.68
2016-05-24,92,61.0,,0.61,56.12
2016-05-25,84,61.0,,0.61,51.24
2016-05-26,84,61.0,,0.61,51.24
2016-05-27,76,61.0,,0.61,46.36
2016-05-28,67,61.0,,0.61,40.87
2016-05-29,63,61.0,,0.61,38.43
2016-05-30,70,61.0,,0.61,42.699999999999996
2016-05-31,83,61.0,,0.61,50.629999999999995
2016-06-01,94,55.0,False,0.55,51.7
2016-06-02,91,55.0,,0.55,50.050000000000004
2016-06-03,87,55.0,,0.55,47.85
2016-06-04,78,55.0,,0.55,42.900000000000006
2016-06-05,78,55.0,,0.55,42.900000000000006
2016-06-06,90,55.0,,0.55,49.50000000000001
2016-06-07,90,55.0,,0.55,49.50000000000001
2016-06-08,90,55.0,,0.55,49.50000000000001
2016-06-09,86,55.0,,0.55,47.300000000000004
2016-06-10,84,55.0,,0.55,46.2
2016-06-11,76,55.0,,0.55,41.800000000000004
2016-06-12,74,55.0,,0.55,40.7
2016-06-13,86,55.0,,0.55,47.300000000000004
2016-06-14,86,55.0,,0.55,47.300000000000004
2016-06-15,86,55.0,,0.55,47.300000000000004
2016-06-16,83,55.0,,0.55,45.650000000000006
2016-06-17,80,55.0,,0.55,44.0
2016-06-18,84,55.0,,0.55,46.2
2016-06-19,71,55.0,,0.55,39.050000000000004
2016-06-20,93,55.0,,0.55,51.150000000000006
2016-06-21,100,55.0,,0.55,55.00000000000001
2016-06-22,82,55.0,,0.55,45.1
2016-06-23,84,55.0,,0.55,46.2
2016-06-24,76,55.0,,0.55,41.800000000000004
2016-06-25,76,55.0,,0.55,41.800000000000004
2016-06-26,78,55.0,,0.55,42.900000000000006
2016-06-27,84,55.0,,0.55,46.2
2016-06-28,88,55.0,,0.55,48.400000000000006
2016-06-29,87,55.0,,0.55,47.85
2016-06-30,86,55.0,,0.55,47.300000000000004
2016-07-01,85,56.0,False,0.56,47.6
2016-07-02,73,56.0,,0.56,40.88
2016-07-03,71,56.0,,0.56,39.760000000000005
2016-07-04,64,56.0,,0.56,35.84
2016-07-05,88,56.0,,0.56,49.28
2016-07-06,86,56.0,,0.56,48.160000000000004
2016-07-07,89,56.0,,0.56,49.84
2016-07-08,83,56.0,,0.56,46.480000000000004
2016-07-09,81,56.0,,0.56,45.36000000000001
2016-07-10,79,56.0,,0.56,44.24
2016-07-11,87,56.0,,0.56,48.720000000000006
2016-07-12,85,56.0,,0.56,47.6
2016-07-13,93,56.0,,0.56,52.080000000000005
2016-07-14,91,56.0,,0.56,50.96000000000001
2016-07-15,96,56.0,,0.56,53.760000000000005
2016-07-16,90,56.0,,0.56,50.400000000000006
2016-07-17,90,56.0,,0.56,50.400000000000006
2016-07-18,93,56.0,,0.56,52.080000000000005
2016-07-19,90,56.0,,0.56,50.400000000000006
2016-07-20,89,56.0,,0.56,49.84
2016-07-21,96,56.0,,0.56,53.760000000000005
2016-07-22,92,56.0,,0.56,51.52
2016-07-23,98,56.0,,0.56,54.88
2016-07-24,88,56.0,,0.56,49.28
2016-07-25,83,56.0,,0.56,46.480000000000004
2016-07-26,94,56.0,,0.56,52.64000000000001
2016-07-27,89,56.0,,0.56,49.84
2016-07-28,93,56.0,,0.56,52.080000000000005
2016-07-29,99,56.0,,0.56,55.440000000000005
2016-07-30,100,56.0,,0.56,56.00000000000001
2016-07-31,96,56.0,,0.56,53.760000000000005
2016-08-01,87,57.0,False,0.57,49.589999999999996
2016-08-02,87,57.0,,0.57,49.589999999999996
2016-08-03,87,57.0,,0.57,49.589999999999996
2016-08-04,87,57.0,,0.57,49.589999999999996
2016-08-05,89,57.0,,0.57,50.73
2016-08-06,85,57.0,,0.57,48.449999999999996
2016-08-07,78,57.0,,0.57,44.459999999999994
2016-08-08,77,57.0,,0.57,43.88999999999999
2016-08-09,83,57.0,,0.57,47.309999999999995
2016-08-10,83,57.0,,0.57,47.309999999999995
2016-08-11,86,57.0,,0.57,49.019999999999996
2016-08-12,85,57.0,,0.57,48.449999999999996
2016-08-13,80,57.0,,0.57,45.599999999999994
2016-08-14,78,57.0,,0.57,44.459999999999994
2016-08-15,83,57.0,,0.57,47.309999999999995
2016-08-16,89,57.0,,0.57,50.73
2016-08-17,85,57.0,,0.57,48.449999999999996
2016-08-18,81,57.0,,0.57,46.169999999999995
2016-08-19,84,57.0,,0.57,47.879999999999995
2016-08-20,85,57.0,,0.57,48.449999999999996
