date,ore_unscaled,ore_monthly,isPartial,scale,ore
2010-01-01,76,63.0,False,0.63,47.88
2010-01-02,79,63.0,,0.63,49.77
2010-01-03,100,63.0,,0.63,63.0
2010-01-04,69,63.0,,0.63,43.47
2010-01-05,38,63.0,,0.63,23.94
2010-01-06,85,63.0,,0.63,53.55
2010-01-07,54,63.0,,0.63,34.02
2010-01-08,63,63.0,,0.63,39.69
2010-01-09,82,63.0,,0.63,51.660000000000004
2010-01-10,94,63.0,,0.63,59.22
2010-01-11,69,63.0,,0.63,43.47
2010-01-12,71,63.0,,0.63,44.73
2010-01-13,62,63.0,,0.63,39.06
2010-01-14,49,63.0,,0.63,30.87
2010-01-15,61,63.0,,0.63,38.43
2010-01-16,41,63.0,,0.63,25.830000000000002
2010-01-17,69,63.0,,0.63,43.47
2010-01-18,64,63.0,,0.63,40.32
2010-01-19,51,63.0,,0.63,32.13
2010-01-20,73,63.0,,0.63,45.99
2010-01-21,51,63.0,,0.63,32.13
2010-01-22,63,63.0,,0.63,39.69
2010-01-23,88,63.0,,0.63,55.44
2010-01-24,81,63.0,,0.63,51.03
2010-01-25,64,63.0,,0.63,40.32
2010-01-26,63,63.0,,0.63,39.69
2010-01-27,54,63.0,,0.63,34.02
2010-01-28,53,63.0,,0.63,33.39
2010-01-29,72,63.0,,0.63,45.36
2010-01-30,59,63.0,,0.63,37.17
2010-01-31,78,63.0,,0.63,49.14
2010-02-01,56,60.0,False,0.6,33.6
2010-02-02,31,60.0,,0.6,18.599999999999998
2010-02-03,31,60.0,,0.6,18.599999999999998
2010-02-04,55,60.0,,0.6,33.0
2010-02-05,62,60.0,,0.6,37.199999999999996
2010-02-06,72,60.0,,0.6,43.199999999999996
2010-02-07,51,60.0,,0.6,30.599999999999998
2010-02-08,49,60.0,,0.6,29.4
2010-02-09,53,60.0,,0.6,31.799999999999997
2010-02-10,50,60.0,,0.6,30.0
2010-02-11,67,60.0,,0.6,40.199999999999996
2010-02-12,76,60.0,,0.6,45.6
2010-02-13,93,60.0,,0.6,55.8
2010-02-14,61,60.0,,0.6,36.6
2010-02-15,77,60.0,,0.6,46.199999999999996
2010-02-16,63,60.0,,0.6,37.8
2010-02-17,91,60.0,,0.6,54.6
2010-02-18,36,60.0,,0.6,21.599999999999998
2010-02-19,66,60.0,,0.6,39.6
2010-02-20,51,60.0,,0.6,30.599999999999998
2010-02-21,64,60.0,,0.6,38.4
2010-02-22,43,60.0,,0.6,25.8
2010-02-23,87,60.0,,0.6,52.199999999999996
2010-02-24,39,60.0,,0.6,23.4
2010-02-25,78,60.0,,0.6,46.8
2010-02-26,67,60.0,,0.6,40.199999999999996
2010-02-27,100,60.0,,0.6,60.0
2010-02-28,88,60.0,,0.6,52.8
2010-03-01,60,62.0,False,0.62,37.2
2010-03-02,56,62.0,,0.62,34.72
2010-03-03,53,62.0,,0.62,32.86
2010-03-04,76,62.0,,0.62,47.12
2010-03-05,76,62.0,,0.62,47.12
2010-03-06,68,62.0,,0.62,42.16
2010-03-07,89,62.0,,0.62,55.18
2010-03-08,57,62.0,,0.62,35.339999999999996
2010-03-09,76,62.0,,0.62,47.12
2010-03-10,97,62.0,,0.62,60.14
2010-03-11,61,62.0,,0.62,37.82
2010-03-12,63,62.0,,0.62,39.06
2010-03-13,100,62.0,,0.62,62.0
2010-03-14,86,62.0,,0.62,53.32
2010-03-15,75,62.0,,0.62,46.5
2010-03-16,55,62.0,,0.62,34.1
2010-03-17,56,62.0,,0.62,34.72
2010-03-18,66,62.0,,0.62,40.92
2010-03-19,59,62.0,,0.62,36.58
2010-03-20,93,62.0,,0.62,57.66
2010-03-21,100,62.0,,0.62,62.0
2010-03-22,65,62.0,,0.62,40.3
2010-03-23,83,62.0,,0.62,51.46
2010-03-24,70,62.0,,0.62,43.4
2010-03-25,83,62.0,,0.62,51.46
2010-03-26,71,62.0,,0.62,44.02
2010-03-27,72,62.0,,0.62,44.64
2010-03-28,91,62.0,,0.62,56.42
2010-03-29,74,62.0,,0.62,45.88
2010-03-30,58,62.0,,0.62,35.96
2010-03-31,78,62.0,,0.62,48.36
2010-04-01,43,66.0,False,0.66,28.380000000000003
2010-04-02,61,66.0,,0.66,40.260000000000005
2010-04-03,79,66.0,,0.66,52.14
2010-04-04,84,66.0,,0.66,55.440000000000005
2010-04-05,66,66.0,,0.66,43.56
2010-04-06,58,66.0,,0.66,38.28
2010-04-07,60,66.0,,0.66,39.6
2010-04-08,39,66.0,,0.66,25.740000000000002
2010-04-09,62,66.0,,0.66,40.92
2010-04-10,74,66.0,,0.66,48.84
2010-04-11,71,66.0,,0.66,46.86
2010-04-12,55,66.0,,0.66,36.300000000000004
2010-04-13,50,66.0,,0.66,33.0
2010-04-14,50,66.0,,0.66,33.0
2010-04-15,70,66.0,,0.66,46.2
2010-04-16,65,66.0,,0.66,42.9
2010-04-17,58,66.0,,0.66,38.28
2010-04-18,42,66.0,,0.66,27.720000000000002
2010-04-19,53,66.0,,0.66,34.980000000000004
2010-04-20,64,66.0,,0.66,42.24
2010-04-21,65,66.0,,0.66,42.9
2010-04-22,57,66.0,,0.66,37.620000000000005
2010-04-23,52,66.0,,0.66,34.32
2010-04-24,78,66.0,,0.66,51.480000000000004
2010-04-25,100,66.0,,0.66,66.0
2010-04-26,59,66.0,,0.66,38.940000000000005
2010-04-27,55,66.0,,0.66,36.300000000000004
2010-04-28,78,66.0,,0.66,51.480000000000004
2010-04-29,52,66.0,,0.66,34.32
2010-04-30,42,66.0,,0.66,27.720000000000002
2010-05-01,64,64.0,False,0.64,40.96
2010-05-02,79,64.0,,0.64,50.56
2010-05-03,89,64.0,,0.64,56.96
2010-05-04,86,64.0,,0.64,55.04
2010-05-05,52,64.0,,0.64,33.28
2010-05-06,71,64.0,,0.64,45.44
2010-05-07,77,64.0,,0.64,49.28
2010-05-08,85,64.0,,0.64,54.4
2010-05-09,70,64.0,,0.64,44.800000000000004
2010-05-10,78,64.0,,0.64,49.92
2010-05-11,74,64.0,,0.64,47.36
2010-05-12,54,64.0,,0.64,34.56
2010-05-13,75,64.0,,0.64,48.0
2010-05-14,60,64.0,,0.64,38.4
2010-05-15,87,64.0,,0.64,55.68
2010-05-16,44,64.0,,0.64,28.16
2010-05-17,61,64.0,,0.64,39.04
2010-05-18,52,64.0,,0.64,33.28
2010-05-19,65,64.0,,0.64,41.6
2010-05-20,65,64.0,,0.64,41.6
2010-05-21,58,64.0,,0.64,37.12
2010-05-22,66,64.0,,0.64,42.24
2010-05-23,84,64.0,,0.64,53.76
2010-05-24,50,64.0,,0.64,32.0
2010-05-25,100,64.0,,0.64,64.0
2010-05-26,72,64.0,,0.64,46.08
2010-05-27,66,64.0,,0.64,42.24
2010-05-28,56,64.0,,0.64,35.84
2010-05-29,76,64.0,,0.64,48.64
2010-05-30,70,64.0,,0.64,44.800000000000004
2010-05-31,75,64.0,,0.64,48.0
2010-06-01,65,64.0,False,0.64,41.6
2010-06-02,59,64.0,,0.64,37.76
2010-06-03,77,64.0,,0.64,49.28
2010-06-04,98,64.0,,0.64,62.72
2010-06-05,90,64.0,,0.64,57.6
2010-06-06,90,64.0,,0.64,57.6
2010-06-07,75,64.0,,0.64,48.0
2010-06-08,61,64.0,,0.64,39.04
2010-06-09,77,64.0,,0.64,49.28
2010-06-10,76,64.0,,0.64,48.64
2010-06-11,79,64.0,,0.64,50.56
2010-06-12,66,64.0,,0.64,42.24
2010-06-13,82,64.0,,0.64,52.480000000000004
2010-06-14,75,64.0,,0.64,48.0
2010-06-15,60,64.0,,0.64,38.4
2010-06-16,91,64.0,,0.64,58.24
2010-06-17,63,64.0,,0.64,40.32
2010-06-18,76,64.0,,0.64,48.64
2010-06-19,84,64.0,,0.64,53.76
2010-06-20,96,64.0,,0.64,61.44
2010-06-21,94,64.0,,0.64,60.160000000000004
2010-06-22,57,64.0,,0.64,36.480000000000004
2010-06-23,58,64.0,,0.64,37.12
2010-06-24,74,64.0,,0.64,47.36
2010-06-25,81,64.0,,0.64,51.84
2010-06-26,100,64.0,,0.64,64.0
2010-06-27,86,64.0,,0.64,55.04
2010-06-28,89,64.0,,0.64,56.96
2010-06-29,57,64.0,,0.64,36.480000000000004
2010-06-30,54,64.0,,0.64,34.56
2010-07-01,64,62.0,False,0.62,39.68
2010-07-02,40,62.0,,0.62,24.8
2010-07-03,90,62.0,,0.62,55.8
2010-07-04,67,62.0,,0.62,41.54
2010-07-05,83,62.0,,0.62,51.46
2010-07-06,73,62.0,,0.62,45.26
2010-07-07,71,62.0,,0.62,44.02
2010-07-08,62,62.0,,0.62,38.44
2010-07-09,76,62.0,,0.62,47.12
2010-07-10,78,62.0,,0.62,48.36
2010-07-11,94,62.0,,0.62,58.28
2010-07-12,80,62.0,,0.62,49.6
2010-07-13,68,62.0,,0.62,42.16
2010-07-14,71,62.0,,0.62,44.02
2010-07-15,75,62.0,,0.62,46.5
2010-07-16,79,62.0,,0.62,48.98
2010-07-17,85,62.0,,0.62,52.7
2010-07-18,100,62.0,,0.62,62.0
2010-07-19,81,62.0,,0.62,50.22
2010-07-20,59,62.0,,0.62,36.58
2010-07-21,68,62.0,,0.62,42.16
2010-07-22,74,62.0,,0.62,45.88
2010-07-23,68,62.0,,0.62,42.16
2010-07-24,68,62.0,,0.62,42.16
2010-07-25,79,62.0,,0.62,48.98
2010-07-26,76,62.0,,0.62,47.12
2010-07-27,51,62.0,,0.62,31.62
2010-07-28,75,62.0,,0.62,46.5
2010-07-29,76,62.0,,0.62,47.12
2010-07-30,60,62.0,,0.62,37.2
2010-07-31,67,62.0,,0.62,41.54
2010-08-01,78,60.0,False,0.6,46.8
2010-08-02,74,60.0,,0.6,44.4
2010-08-03,75,60.0,,0.6,45.0
2010-08-04,52,60.0,,0.6,31.2
2010-08-05,76,60.0,,0.6,45.6
2010-08-06,62,60.0,,0.6,37.199999999999996
2010-08-07,61,60.0,,0.6,36.6
2010-08-08,100,60.0,,0.6,60.0
2010-08-09,85,60.0,,0.6,51.0
2010-08-10,60,60.0,,0.6,36.0
2010-08-11,70,60.0,,0.6,42.0
2010-08-12,53,60.0,,0.6,31.799999999999997
2010-08-13,56,60.0,,0.6,33.6
2010-08-14,68,60.0,,0.6,40.8
2010-08-15,72,60.0,,0.6,43.199999999999996
2010-08-16,64,60.0,,0.6,38.4
2010-08-17,55,60.0,,0.6,33.0
2010-08-18,57,60.0,,0.6,34.199999999999996
2010-08-19,64,60.0,,0.6,38.4
2010-08-20,55,60.0,,0.6,33.0
2010-08-21,69,60.0,,0.6,41.4
2010-08-22,74,60.0,,0.6,44.4
2010-08-23,54,60.0,,0.6,32.4
2010-08-24,69,60.0,,0.6,41.4
2010-08-25,44,60.0,,0.6,26.4
2010-08-26,41,60.0,,0.6,24.599999999999998
2010-08-27,60,60.0,,0.6,36.0
2010-08-28,76,60.0,,0.6,45.6
2010-08-29,78,60.0,,0.6,46.8
2010-08-30,55,60.0,,0.6,33.0
2010-08-31,61,60.0,,0.6,36.6
2010-09-01,64,61.0,False,0.61,39.04
2010-09-02,60,61.0,,0.61,36.6
2010-09-03,60,61.0,,0.61,36.6
2010-09-04,85,61.0,,0.61,51.85
2010-09-05,79,61.0,,0.61,48.19
2010-09-06,93,61.0,,0.61,56.73
2010-09-07,50,61.0,,0.61,30.5
2010-09-08,72,61.0,,0.61,43.92
2010-09-09,56,61.0,,0.61,34.16
2010-09-10,48,61.0,,0.61,29.28
2010-09-11,31,61.0,,0.61,18.91
2010-09-12,65,61.0,,0.61,39.65
2010-09-13,59,61.0,,0.61,35.99
2010-09-14,68,61.0,,0.61,41.48
2010-09-15,69,61.0,,0.61,42.089999999999996
2010-09-16,50,61.0,,0.61,30.5
2010-09-17,73,61.0,,0.61,44.53
2010-09-18,68,61.0,,0.61,41.48
2010-09-19,87,61.0,,0.61,53.07
2010-09-20,52,61.0,,0.61,31.72
2010-09-21,62,61.0,,0.61,37.82
2010-09-22,81,61.0,,0.61,49.41
2010-09-23,100,61.0,,0.61,61.0
2010-09-24,61,61.0,,0.61,37.21
2010-09-25,82,61.0,,0.61,50.019999999999996
2010-09-26,89,61.0,,0.61,54.29
2010-09-27,54,61.0,,0.61,32.94
2010-09-28,56,61.0,,0.61,34.16
2010-09-29,44,61.0,,0.61,26.84
2010-09-30,54,61.0,,0.61,32.94
2010-10-01,51,66.0,False,0.66,33.660000000000004
2010-10-02,80,66.0,,0.66,52.800000000000004
2010-10-03,100,66.0,,0.66,66.0
2010-10-04,81,66.0,,0.66,53.46
2010-10-05,62,66.0,,0.66,40.92
2010-10-06,69,66.0,,0.66,45.54
2010-10-07,57,66.0,,0.66,37.620000000000005
2010-10-08,53,66.0,,0.66,34.980000000000004
2010-10-09,94,66.0,,0.66,62.040000000000006
2010-10-10,81,66.0,,0.66,53.46
2010-10-11,75,66.0,,0.66,49.5
2010-10-12,64,66.0,,0.66,42.24
2010-10-13,50,66.0,,0.66,33.0
2010-10-14,61,66.0,,0.66,40.260000000000005
2010-10-15,56,66.0,,0.66,36.96
2010-10-16,93,66.0,,0.66,61.38
2010-10-17,73,66.0,,0.66,48.18
2010-10-18,65,66.0,,0.66,42.9
2010-10-19,63,66.0,,0.66,41.580000000000005
2010-10-20,65,66.0,,0.66,42.9
2010-10-21,73,66.0,,0.66,48.18
2010-10-22,50,66.0,,0.66,33.0
2010-10-23,70,66.0,,0.66,46.2
2010-10-24,59,66.0,,0.66,38.940000000000005
2010-10-25,53,66.0,,0.66,34.980000000000004
2010-10-26,68,66.0,,0.66,44.88
2010-10-27,62,66.0,,0.66,40.92
2010-10-28,66,66.0,,0.66,43.56
2010-10-29,62,66.0,,0.66,40.92
2010-10-30,86,66.0,,0.66,56.760000000000005
2010-10-31,91,66.0,,0.66,60.06
2010-11-01,79,66.0,False,0.66,52.14
2010-11-02,84,66.0,,0.66,55.440000000000005
2010-11-03,85,66.0,,0.66,56.1
2010-11-04,75,66.0,,0.66,49.5
2010-11-05,72,66.0,,0.66,47.52
2010-11-06,89,66.0,,0.66,58.74
2010-11-07,70,66.0,,0.66,46.2
2010-11-08,74,66.0,,0.66,48.84
2010-11-09,100,66.0,,0.66,66.0
2010-11-10,71,66.0,,0.66,46.86
2010-11-11,68,66.0,,0.66,44.88
2010-11-12,79,66.0,,0.66,52.14
2010-11-13,57,66.0,,0.66,37.620000000000005
2010-11-14,74,66.0,,0.66,48.84
2010-11-15,74,66.0,,0.66,48.84
2010-11-16,66,66.0,,0.66,43.56
2010-11-17,54,66.0,,0.66,35.64
2010-11-18,56,66.0,,0.66,36.96
2010-11-19,79,66.0,,0.66,52.14
2010-11-20,84,66.0,,0.66,55.440000000000005
2010-11-21,77,66.0,,0.66,50.82
2010-11-22,67,66.0,,0.66,44.22
2010-11-23,86,66.0,,0.66,56.760000000000005
2010-11-24,60,66.0,,0.66,39.6
2010-11-25,70,66.0,,0.66,46.2
2010-11-26,83,66.0,,0.66,54.78
2010-11-27,72,66.0,,0.66,47.52
2010-11-28,77,66.0,,0.66,50.82
2010-11-29,98,66.0,,0.66,64.68
2010-11-30,83,66.0,,0.66,54.78
2010-12-01,72,78.0,False,0.78,56.160000000000004
2010-12-02,57,78.0,,0.78,44.46
2010-12-03,55,78.0,,0.78,42.9
2010-12-04,85,78.0,,0.78,66.3
2010-12-05,77,78.0,,0.78,60.06
2010-12-06,56,78.0,,0.78,43.68
2010-12-07,74,78.0,,0.78,57.72
2010-12-08,61,78.0,,0.78,47.58
2010-12-09,76,78.0,,0.78,59.28
2010-12-10,59,78.0,,0.78,46.02
2010-12-11,81,78.0,,0.78,63.18
2010-12-12,100,78.0,,0.78,78.0
2010-12-13,74,78.0,,0.78,57.72
2010-12-14,75,78.0,,0.78,58.5
2010-12-15,65,78.0,,0.78,50.7
2010-12-16,71,78.0,,0.78,55.38
2010-12-17,73,78.0,,0.78,56.940000000000005
2010-12-18,89,78.0,,0.78,69.42
2010-12-19,95,78.0,,0.78,74.10000000000001
2010-12-20,92,78.0,,0.78,71.76
2010-12-21,71,78.0,,0.78,55.38
2010-12-22,83,78.0,,0.78,64.74000000000001
2010-12-23,83,78.0,,0.78,64.74000000000001
2010-12-24,94,78.0,,0.78,73.32000000000001
2010-12-25,81,78.0,,0.78,63.18
2010-12-26,83,78.0,,0.78,64.74000000000001
2010-12-27,60,78.0,,0.78,46.800000000000004
2010-12-28,67,78.0,,0.78,52.260000000000005
2010-12-29,68,78.0,,0.78,53.04
2010-12-30,66,78.0,,0.78,51.480000000000004
2010-12-31,90,78.0,,0.78,70.2
2011-01-01,63,79.0,False,0.79,49.77
2011-01-02,72,79.0,,0.79,56.88
2011-01-03,52,79.0,,0.79,41.08
2011-01-04,55,79.0,,0.79,43.45
2011-01-05,36,79.0,,0.79,28.44
2011-01-06,69,79.0,,0.79,54.510000000000005
2011-01-07,62,79.0,,0.79,48.980000000000004
2011-01-08,80,79.0,,0.79,63.2
2011-01-09,48,79.0,,0.79,37.92
2011-01-10,63,79.0,,0.79,49.77
2011-01-11,59,79.0,,0.79,46.61
2011-01-12,79,79.0,,0.79,62.410000000000004
2011-01-13,56,79.0,,0.79,44.24
2011-01-14,62,79.0,,0.79,48.980000000000004
2011-01-15,73,79.0,,0.79,57.67
2011-01-16,80,79.0,,0.79,63.2
2011-01-17,47,79.0,,0.79,37.13
2011-01-18,58,79.0,,0.79,45.82
2011-01-19,58,79.0,,0.79,45.82
2011-01-20,61,79.0,,0.79,48.190000000000005
2011-01-21,52,79.0,,0.79,41.08
2011-01-22,100,79.0,,0.79,79.0
2011-01-23,92,79.0,,0.79,72.68
2011-01-24,62,79.0,,0.79,48.980000000000004
2011-01-25,52,79.0,,0.79,41.08
2011-01-26,59,79.0,,0.79,46.61
2011-01-27,62,79.0,,0.79,48.980000000000004
2011-01-28,75,79.0,,0.79,59.25
2011-01-29,65,79.0,,0.79,51.35
2011-01-30,60,79.0,,0.79,47.400000000000006
2011-01-31,59,79.0,,0.79,46.61
2011-02-01,44,76.0,False,0.76,33.44
2011-02-02,46,76.0,,0.76,34.96
2011-02-03,52,76.0,,0.76,39.52
2011-02-04,65,76.0,,0.76,49.4
2011-02-05,73,76.0,,0.76,55.480000000000004
2011-02-06,85,76.0,,0.76,64.6
2011-02-07,38,76.0,,0.76,28.88
2011-02-08,44,76.0,,0.76,33.44
2011-02-09,58,76.0,,0.76,44.08
2011-02-10,53,76.0,,0.76,40.28
2011-02-11,82,76.0,,0.76,62.32
2011-02-12,41,76.0,,0.76,31.16
2011-02-13,60,76.0,,0.76,45.6
2011-02-14,56,76.0,,0.76,42.56
2011-02-15,67,76.0,,0.76,50.92
2011-02-16,62,76.0,,0.76,47.12
2011-02-17,46,76.0,,0.76,34.96
2011-02-18,47,76.0,,0.76,35.72
2011-02-19,100,76.0,,0.76,76.0
2011-02-20,75,76.0,,0.76,57.0
2011-02-21,62,76.0,,0.76,47.12
2011-02-22,63,76.0,,0.76,47.88
2011-02-23,81,76.0,,0.76,61.56
2011-02-24,49,76.0,,0.76,37.24
2011-02-25,70,76.0,,0.76,53.2
2011-02-26,78,76.0,,0.76,59.28
2011-02-27,79,76.0,,0.76,60.04
2011-02-28,51,76.0,,0.76,38.76
2011-03-01,76,69.0,False,0.69,52.44
2011-03-02,60,69.0,,0.69,41.4
2011-03-03,58,69.0,,0.69,40.019999999999996
2011-03-04,74,69.0,,0.69,51.059999999999995
2011-03-05,100,69.0,,0.69,69.0
2011-03-06,81,69.0,,0.69,55.88999999999999
2011-03-07,75,69.0,,0.69,51.74999999999999
2011-03-08,61,69.0,,0.69,42.089999999999996
2011-03-09,60,69.0,,0.69,41.4
2011-03-10,62,69.0,,0.69,42.779999999999994
2011-03-11,69,69.0,,0.69,47.61
2011-03-12,64,69.0,,0.69,44.16
2011-03-13,84,69.0,,0.69,57.959999999999994
2011-03-14,78,69.0,,0.69,53.81999999999999
2011-03-15,71,69.0,,0.69,48.989999999999995
2011-03-16,62,69.0,,0.69,42.779999999999994
2011-03-17,70,69.0,,0.69,48.3
2011-03-18,59,69.0,,0.69,40.709999999999994
2011-03-19,92,69.0,,0.69,63.48
2011-03-20,79,69.0,,0.69,54.51
2011-03-21,47,69.0,,0.69,32.43
2011-03-22,62,69.0,,0.69,42.779999999999994
2011-03-23,70,69.0,,0.69,48.3
2011-03-24,66,69.0,,0.69,45.54
2011-03-25,66,69.0,,0.69,45.54
2011-03-26,74,69.0,,0.69,51.059999999999995
2011-03-27,92,69.0,,0.69,63.48
2011-03-28,69,69.0,,0.69,47.61
2011-03-29,68,69.0,,0.69,46.919999999999995
2011-03-30,69,69.0,,0.69,47.61
2011-03-31,72,69.0,,0.69,49.67999999999999
2011-04-01,53,67.0,False,0.67,35.510000000000005
2011-04-02,73,67.0,,0.67,48.910000000000004
2011-04-03,71,67.0,,0.67,47.57
2011-04-04,53,67.0,,0.67,35.510000000000005
2011-04-05,51,67.0,,0.67,34.17
2011-04-06,60,67.0,,0.67,40.2
2011-04-07,55,67.0,,0.67,36.85
2011-04-08,54,67.0,,0.67,36.18
2011-04-09,68,67.0,,0.67,45.56
2011-04-10,100,67.0,,0.67,67.0
2011-04-11,52,67.0,,0.67,34.84
2011-04-12,61,67.0,,0.67,40.870000000000005
2011-04-13,51,67.0,,0.67,34.17
2011-04-14,62,67.0,,0.67,41.54
2011-04-15,61,67.0,,0.67,40.870000000000005
2011-04-16,72,67.0,,0.67,48.24
2011-04-17,83,67.0,,0.67,55.61000000000001
2011-04-18,66,67.0,,0.67,44.220000000000006
2011-04-19,57,67.0,,0.67,38.190000000000005
2011-04-20,49,67.0,,0.67,32.830000000000005
2011-04-21,45,67.0,,0.67,30.150000000000002
2011-04-22,59,67.0,,0.67,39.53
2011-04-23,81,67.0,,0.67,54.27
2011-04-24,79,67.0,,0.67,52.93
2011-04-25,41,67.0,,0.67,27.470000000000002
2011-04-26,66,67.0,,0.67,44.220000000000006
2011-04-27,58,67.0,,0.67,38.86
2011-04-28,57,67.0,,0.67,38.190000000000005
2011-04-29,54,67.0,,0.67,36.18
2011-04-30,63,67.0,,0.67,42.21
2011-05-01,54,70.0,False,0.7,37.8
2011-05-02,58,70.0,,0.7,40.599999999999994
2011-05-03,70,70.0,,0.7,49.0
2011-05-04,61,70.0,,0.7,42.699999999999996
2011-05-05,60,70.0,,0.7,42.0
2011-05-06,70,70.0,,0.7,49.0
2011-05-07,80,70.0,,0.7,56.0
2011-05-08,80,70.0,,0.7,56.0
2011-05-09,74,70.0,,0.7,51.8
2011-05-10,76,70.0,,0.7,53.199999999999996
2011-05-11,55,70.0,,0.7,38.5
2011-05-12,65,70.0,,0.7,45.5
2011-05-13,80,70.0,,0.7,56.0
2011-05-14,79,70.0,,0.7,55.3
2011-05-15,82,70.0,,0.7,57.4
2011-05-16,73,70.0,,0.7,51.099999999999994
2011-05-17,75,70.0,,0.7,52.5
2011-05-18,52,70.0,,0.7,36.4
2011-05-19,59,70.0,,0.7,41.3
2011-05-20,59,70.0,,0.7,41.3
2011-05-21,81,70.0,,0.7,56.699999999999996
2011-05-22,79,70.0,,0.7,55.3
2011-05-23,70,70.0,,0.7,49.0
2011-05-24,76,70.0,,0.7,53.199999999999996
2011-05-25,76,70.0,,0.7,53.199999999999996
2011-05-26,67,70.0,,0.7,46.9
2011-05-27,74,70.0,,0.7,51.8
2011-05-28,95,70.0,,0.7,66.5
2011-05-29,97,70.0,,0.7,67.89999999999999
2011-05-30,100,70.0,,0.7,70.0
2011-05-31,68,70.0,,0.7,47.599999999999994
2011-06-01,84,69.0,False,0.69,57.959999999999994
2011-06-02,70,69.0,,0.69,48.3
2011-06-03,70,69.0,,0.69,48.3
2011-06-04,84,69.0,,0.69,57.959999999999994
2011-06-05,98,69.0,,0.69,67.61999999999999
2011-06-06,70,69.0,,0.69,48.3
2011-06-07,75,69.0,,0.69,51.74999999999999
2011-06-08,65,69.0,,0.69,44.849999999999994
2011-06-09,67,69.0,,0.69,46.23
2011-06-10,74,69.0,,0.69,51.059999999999995
2011-06-11,86,69.0,,0.69,59.339999999999996
2011-06-12,70,69.0,,0.69,48.3
2011-06-13,78,69.0,,0.69,53.81999999999999
2011-06-14,75,69.0,,0.69,51.74999999999999
2011-06-15,75,69.0,,0.69,51.74999999999999
2011-06-16,78,69.0,,0.69,53.81999999999999
2011-06-17,59,69.0,,0.69,40.709999999999994
2011-06-18,68,69.0,,0.69,46.919999999999995
2011-06-19,100,69.0,,0.69,69.0
2011-06-20,74,69.0,,0.69,51.059999999999995
2011-06-21,82,69.0,,0.69,56.58
2011-06-22,63,69.0,,0.69,43.47
2011-06-23,73,69.0,,0.69,50.37
2011-06-24,80,69.0,,0.69,55.199999999999996
2011-06-25,81,69.0,,0.69,55.88999999999999
2011-06-26,93,69.0,,0.69,64.17
2011-06-27,75,69.0,,0.69,51.74999999999999
2011-06-28,66,69.0,,0.69,45.54
2011-06-29,62,69.0,,0.69,42.779999999999994
2011-06-30,73,69.0,,0.69,50.37
2011-07-01,74,71.0,False,0.71,52.54
2011-07-02,100,71.0,,0.71,71.0
2011-07-03,73,71.0,,0.71,51.83
2011-07-04,89,71.0,,0.71,63.19
2011-07-05,57,71.0,,0.71,40.47
2011-07-06,58,71.0,,0.71,41.18
2011-07-07,65,71.0,,0.71,46.15
2011-07-08,90,71.0,,0.71,63.9
2011-07-09,63,71.0,,0.71,44.73
2011-07-10,91,71.0,,0.71,64.61
2011-07-11,80,71.0,,0.71,56.8
2011-07-12,81,71.0,,0.71,57.51
2011-07-13,77,71.0,,0.71,54.669999999999995
2011-07-14,65,71.0,,0.71,46.15
2011-07-15,77,71.0,,0.71,54.669999999999995
2011-07-16,66,71.0,,0.71,46.86
2011-07-17,94,71.0,,0.71,66.74
2011-07-18,82,71.0,,0.71,58.22
2011-07-19,53,71.0,,0.71,37.629999999999995
2011-07-20,58,71.0,,0.71,41.18
2011-07-21,89,71.0,,0.71,63.19
2011-07-22,82,71.0,,0.71,58.22
2011-07-23,85,71.0,,0.71,60.349999999999994
2011-07-24,73,71.0,,0.71,51.83
2011-07-25,77,71.0,,0.71,54.669999999999995
2011-07-26,80,71.0,,0.71,56.8
2011-07-27,41,71.0,,0.71,29.11
2011-07-28,61,71.0,,0.71,43.309999999999995
2011-07-29,85,71.0,,0.71,60.349999999999994
2011-07-30,95,71.0,,0.71,67.45
2011-07-31,97,71.0,,0.71,68.86999999999999
2011-08-01,69,76.0,False,0.76,52.44
2011-08-02,47,76.0,,0.76,35.72
2011-08-03,87,76.0,,0.76,66.12
2011-08-04,56,76.0,,0.76,42.56
2011-08-05,46,76.0,,0.76,34.96
2011-08-06,54,76.0,,0.76,41.04
2011-08-07,60,76.0,,0.76,45.6
2011-08-08,74,76.0,,0.76,56.24
2011-08-09,58,76.0,,0.76,44.08
2011-08-10,64,76.0,,0.76,48.64
2011-08-11,68,76.0,,0.76,51.68
2011-08-12,100,76.0,,0.76,76.0
2011-08-13,86,76.0,,0.76,65.36
2011-08-14,63,76.0,,0.76,47.88
2011-08-15,69,76.0,,0.76,52.44
2011-08-16,86,76.0,,0.76,65.36
2011-08-17,62,76.0,,0.76,47.12
2011-08-18,48,76.0,,0.76,36.480000000000004
2011-08-19,53,76.0,,0.76,40.28
2011-08-20,54,76.0,,0.76,41.04
2011-08-21,79,76.0,,0.76,60.04
2011-08-22,53,76.0,,0.76,40.28
2011-08-23,62,76.0,,0.76,47.12
2011-08-24,60,76.0,,0.76,45.6
2011-08-25,76,76.0,,0.76,57.76
2011-08-26,70,76.0,,0.76,53.2
2011-08-27,67,76.0,,0.76,50.92
2011-08-28,64,76.0,,0.76,48.64
2011-08-29,52,76.0,,0.76,39.52
2011-08-30,53,76.0,,0.76,40.28
2011-08-31,63,76.0,,0.76,47.88
2011-09-01,54,70.0,False,0.7,37.8
