date,office_unscaled,office_monthly,isPartial,scale,office
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,91,94.0,,0.94,85.53999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,91,94.0,,0.94,85.53999999999999
2019-01-23,91,94.0,,0.94,85.53999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,91,94.0,,0.94,85.53999999999999
2019-01-23,91,94.0,,0.94,85.53999999999999
2019-01-23,91,94.0,,0.94,85.53999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-23,92,94.0,,0.94,86.47999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,89,94.0,,0.94,83.66
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,89,94.0,,0.94,83.66
2019-01-24,89,94.0,,0.94,83.66
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,89,94.0,,0.94,83.66
2019-01-24,89,94.0,,0.94,83.66
2019-01-24,89,94.0,,0.94,83.66
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-24,91,94.0,,0.94,85.53999999999999
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,86,94.0,,0.94,80.83999999999999
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,86,94.0,,0.94,80.83999999999999
2019-01-25,86,94.0,,0.94,80.83999999999999
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,86,94.0,,0.94,80.83999999999999
2019-01-25,86,94.0,,0.94,80.83999999999999
2019-01-25,86,94.0,,0.94,80.83999999999999
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,87,94.0,,0.94,81.78
2019-01-25,87,94.0,,0.94,81.78
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-26,64,94.0,,0.94,60.16
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-27,46,94.0,,0.94,43.239999999999995
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,94,94.0,,0.94,88.36
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,94,94.0,,0.94,88.36
2019-01-28,94,94.0,,0.94,88.36
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,94,94.0,,0.94,88.36
2019-01-28,94,94.0,,0.94,88.36
2019-01-28,94,94.0,,0.94,88.36
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,95,94.0,,0.94,89.3
2019-01-28,95,94.0,,0.94,89.3
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-29,92,94.0,,0.94,86.47999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,90,94.0,,0.94,84.6
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,90,94.0,,0.94,84.6
2019-01-30,90,94.0,,0.94,84.6
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,90,94.0,,0.94,84.6
2019-01-30,90,94.0,,0.94,84.6
2019-01-30,90,94.0,,0.94,84.6
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-30,91,94.0,,0.94,85.53999999999999
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,94,94.0,,0.94,88.36
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,94,94.0,,0.94,88.36
2019-01-31,94,94.0,,0.94,88.36
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,94,94.0,,0.94,88.36
2019-01-31,94,94.0,,0.94,88.36
2019-01-31,94,94.0,,0.94,88.36
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,93,94.0,,0.94,87.42
2019-01-31,93,94.0,,0.94,87.42
2020-06-01,99,83.0,False,0.83,82.17
2020-06-01,99,83.0,False,0.83,82.17
2020-06-01,97,83.0,False,0.83,80.50999999999999
2020-06-01,97,83.0,False,0.83,80.50999999999999
2020-06-01,99,83.0,False,0.83,82.17
2020-06-01,97,83.0,False,0.83,80.50999999999999
2020-06-02,91,83.0,,0.83,75.53
2020-06-02,91,83.0,,0.83,75.53
2020-06-02,94,83.0,,0.83,78.02
2020-06-02,94,83.0,,0.83,78.02
2020-06-02,91,83.0,,0.83,75.53
2020-06-02,94,83.0,,0.83,78.02
2020-06-03,91,83.0,,0.83,75.53
2020-06-03,91,83.0,,0.83,75.53
2020-06-03,93,83.0,,0.83,77.19
2020-06-03,93,83.0,,0.83,77.19
2020-06-03,91,83.0,,0.83,75.53
2020-06-03,93,83.0,,0.83,77.19
2020-06-04,94,83.0,,0.83,78.02
2020-06-04,94,83.0,,0.83,78.02
2020-06-04,94,83.0,,0.83,78.02
2020-06-04,94,83.0,,0.83,78.02
2020-06-04,94,83.0,,0.83,78.02
2020-06-04,94,83.0,,0.83,78.02
2020-06-05,89,83.0,,0.83,73.86999999999999
2020-06-05,89,83.0,,0.83,73.86999999999999
2020-06-05,90,83.0,,0.83,74.7
2020-06-05,90,83.0,,0.83,74.7
2020-06-05,89,83.0,,0.83,73.86999999999999
2020-06-05,90,83.0,,0.83,74.7
2020-06-06,61,83.0,,0.83,50.629999999999995
2020-06-06,61,83.0,,0.83,50.629999999999995
2020-06-06,61,83.0,,0.83,50.629999999999995
2020-06-06,61,83.0,,0.83,50.629999999999995
2020-06-06,61,83.0,,0.83,50.629999999999995
2020-06-06,61,83.0,,0.83,50.629999999999995
2020-06-07,46,83.0,,0.83,38.18
2020-06-07,46,83.0,,0.83,38.18
2020-06-07,47,83.0,,0.83,39.01
2020-06-07,47,83.0,,0.83,39.01
2020-06-07,46,83.0,,0.83,38.18
2020-06-07,47,83.0,,0.83,39.01
2020-06-08,100,83.0,,0.83,83.0
2020-06-08,100,83.0,,0.83,83.0
2020-06-08,100,83.0,,0.83,83.0
2020-06-08,100,83.0,,0.83,83.0
2020-06-08,100,83.0,,0.83,83.0
2020-06-08,100,83.0,,0.83,83.0
2020-06-09,96,83.0,,0.83,79.67999999999999
2020-06-09,96,83.0,,0.83,79.67999999999999
2020-06-09,96,83.0,,0.83,79.67999999999999
2020-06-09,96,83.0,,0.83,79.67999999999999
2020-06-09,96,83.0,,0.83,79.67999999999999
2020-06-09,96,83.0,,0.83,79.67999999999999
2020-06-10,90,83.0,,0.83,74.7
2020-06-10,90,83.0,,0.83,74.7
2020-06-10,92,83.0,,0.83,76.36
2020-06-10,92,83.0,,0.83,76.36
2020-06-10,90,83.0,,0.83,74.7
2020-06-10,92,83.0,,0.83,76.36
2020-06-11,91,83.0,,0.83,75.53
2020-06-11,91,83.0,,0.83,75.53
2020-06-11,93,83.0,,0.83,77.19
2020-06-11,93,83.0,,0.83,77.19
2020-06-11,91,83.0,,0.83,75.53
2020-06-11,93,83.0,,0.83,77.19
2020-06-12,87,83.0,,0.83,72.21
2020-06-12,87,83.0,,0.83,72.21
2020-06-12,87,83.0,,0.83,72.21
2020-06-12,87,83.0,,0.83,72.21
2020-06-12,87,83.0,,0.83,72.21
2020-06-12,87,83.0,,0.83,72.21
2020-06-13,59,83.0,,0.83,48.97
2020-06-13,59,83.0,,0.83,48.97
2020-06-13,60,83.0,,0.83,49.8
2020-06-13,60,83.0,,0.83,49.8
2020-06-13,59,83.0,,0.83,48.97
2020-06-13,60,83.0,,0.83,49.8
2020-06-14,46,83.0,,0.83,38.18
2020-06-14,46,83.0,,0.83,38.18
2020-06-14,46,83.0,,0.83,38.18
2020-06-14,46,83.0,,0.83,38.18
2020-06-14,46,83.0,,0.83,38.18
2020-06-14,46,83.0,,0.83,38.18
2020-06-15,100,83.0,,0.83,83.0
2020-06-15,100,83.0,,0.83,83.0
2020-06-15,99,83.0,,0.83,82.17
2020-06-15,99,83.0,,0.83,82.17
2020-06-15,100,83.0,,0.83,83.0
2020-06-15,99,83.0,,0.83,82.17
2020-06-16,100,83.0,,0.83,83.0
2020-06-16,100,83.0,,0.83,83.0
2020-06-16,97,83.0,,0.83,80.50999999999999
2020-06-16,97,83.0,,0.83,80.50999999999999
2020-06-16,100,83.0,,0.83,83.0
2020-06-16,97,83.0,,0.83,80.50999999999999
2020-06-17,90,83.0,,0.83,74.7
2020-06-17,90,83.0,,0.83,74.7
2020-06-17,91,83.0,,0.83,75.53
2020-06-17,91,83.0,,0.83,75.53
2020-06-17,90,83.0,,0.83,74.7
2020-06-17,91,83.0,,0.83,75.53
2020-06-18,94,83.0,,0.83,78.02
2020-06-18,94,83.0,,0.83,78.02
2020-06-18,94,83.0,,0.83,78.02
2020-06-18,94,83.0,,0.83,78.02
2020-06-18,94,83.0,,0.83,78.02
2020-06-18,94,83.0,,0.83,78.02
2020-06-19,89,83.0,,0.83,73.86999999999999
2020-06-19,89,83.0,,0.83,73.86999999999999
2020-06-19,88,83.0,,0.83,73.03999999999999
2020-06-19,88,83.0,,0.83,73.03999999999999
2020-06-19,89,83.0,,0.83,73.86999999999999
2020-06-19,88,83.0,,0.83,73.03999999999999
2020-06-20,58,83.0,,0.83,48.14
2020-06-20,58,83.0,,0.83,48.14
2020-06-20,58,83.0,,0.83,48.14
2020-06-20,58,83.0,,0.83,48.14
2020-06-20,58,83.0,,0.83,48.14
2020-06-20,58,83.0,,0.83,48.14
2020-06-21,43,83.0,,0.83,35.69
2020-06-21,43,83.0,,0.83,35.69
2020-06-21,44,83.0,,0.83,36.519999999999996
2020-06-21,44,83.0,,0.83,36.519999999999996
2020-06-21,43,83.0,,0.83,35.69
2020-06-21,44,83.0,,0.83,36.519999999999996
2020-06-22,98,83.0,,0.83,81.33999999999999
2020-06-22,98,83.0,,0.83,81.33999999999999
2020-06-22,98,83.0,,0.83,81.33999999999999
2020-06-22,98,83.0,,0.83,81.33999999999999
2020-06-22,98,83.0,,0.83,81.33999999999999
2020-06-22,98,83.0,,0.83,81.33999999999999
2020-06-23,92,83.0,,0.83,76.36
2020-06-23,92,83.0,,0.83,76.36
2020-06-23,93,83.0,,0.83,77.19
2020-06-23,93,83.0,,0.83,77.19
2020-06-23,92,83.0,,0.83,76.36
2020-06-23,93,83.0,,0.83,77.19
2020-06-24,91,83.0,,0.83,75.53
2020-06-24,91,83.0,,0.83,75.53
2020-06-24,91,83.0,,0.83,75.53
2020-06-24,91,83.0,,0.83,75.53
2020-06-24,91,83.0,,0.83,75.53
2020-06-24,91,83.0,,0.83,75.53
2020-06-25,92,83.0,,0.83,76.36
2020-06-25,92,83.0,,0.83,76.36
2020-06-25,94,83.0,,0.83,78.02
2020-06-25,94,83.0,,0.83,78.02
2020-06-25,92,83.0,,0.83,76.36
2020-06-25,94,83.0,,0.83,78.02
2020-06-26,86,83.0,,0.83,71.38
2020-06-26,86,83.0,,0.83,71.38
2020-06-26,86,83.0,,0.83,71.38
2020-06-26,86,83.0,,0.83,71.38
2020-06-26,86,83.0,,0.83,71.38
2020-06-26,86,83.0,,0.83,71.38
2020-06-27,63,83.0,,0.83,52.29
2020-06-27,63,83.0,,0.83,52.29
2020-06-27,63,83.0,,0.83,52.29
2020-06-27,63,83.0,,0.83,52.29
2020-06-27,63,83.0,,0.83,52.29
2020-06-27,63,83.0,,0.83,52.29
2020-06-28,48,83.0,,0.83,39.839999999999996
2020-06-28,48,83.0,,0.83,39.839999999999996
2020-06-28,47,83.0,,0.83,39.01
2020-06-28,47,83.0,,0.83,39.01
2020-06-28,48,83.0,,0.83,39.839999999999996
2020-06-28,47,83.0,,0.83,39.01
2020-06-29,98,83.0,,0.83,81.33999999999999
2020-06-29,98,83.0,,0.83,81.33999999999999
2020-06-29,99,83.0,,0.83,82.17
2020-06-29,99,83.0,,0.83,82.17
2020-06-29,98,83.0,,0.83,81.33999999999999
2020-06-29,99,83.0,,0.83,82.17
2020-06-30,97,83.0,,0.83,80.50999999999999
2020-06-30,97,83.0,,0.83,80.50999999999999
2020-06-30,96,83.0,,0.83,79.67999999999999
2020-06-30,96,83.0,,0.83,79.67999999999999
2020-06-30,97,83.0,,0.83,80.50999999999999
2020-06-30,96,83.0,,0.83,79.67999999999999
