date,cash_unscaled,cash_monthly,isPartial,scale,cash
2011-09-05,69,47.0,,0.47,32.43
2011-09-06,75,47.0,,0.47,35.25
2011-09-07,73,47.0,,0.47,34.309999999999995
2011-09-08,76,47.0,,0.47,35.72
2011-09-09,74,47.0,,0.47,34.78
2011-09-10,74,47.0,,0.47,34.78
2011-09-11,65,47.0,,0.47,30.549999999999997
2011-09-12,85,47.0,,0.47,39.949999999999996
2011-09-13,100,47.0,,0.47,47.0
2011-09-14,84,47.0,,0.47,39.48
2011-09-15,78,47.0,,0.47,36.66
2011-09-16,77,47.0,,0.47,36.19
2011-09-17,81,47.0,,0.47,38.07
2011-09-18,66,47.0,,0.47,31.02
2011-09-19,77,47.0,,0.47,36.19
2011-09-20,75,47.0,,0.47,35.25
2011-09-21,73,47.0,,0.47,34.309999999999995
2011-09-22,78,47.0,,0.47,36.66
2011-09-23,77,47.0,,0.47,36.19
2011-09-24,69,47.0,,0.47,32.43
2011-09-25,68,47.0,,0.47,31.959999999999997
2011-09-26,73,47.0,,0.47,34.309999999999995
2011-09-27,74,47.0,,0.47,34.78
2011-09-28,71,47.0,,0.47,33.37
2011-09-29,75,47.0,,0.47,35.25
2011-09-30,74,47.0,,0.47,34.78
2011-10-01,92,47.0,False,0.47,43.239999999999995
2011-10-02,82,47.0,,0.47,38.54
2011-10-03,93,47.0,,0.47,43.71
2011-10-04,93,47.0,,0.47,43.71
2011-10-05,88,47.0,,0.47,41.36
2011-10-06,87,47.0,,0.47,40.89
2011-10-07,97,47.0,,0.47,45.589999999999996
2011-10-08,95,47.0,,0.47,44.65
2011-10-09,86,47.0,,0.47,40.419999999999995
2011-10-10,99,47.0,,0.47,46.529999999999994
2011-10-11,90,47.0,,0.47,42.3
2011-10-12,100,47.0,,0.47,47.0
2011-10-13,95,47.0,,0.47,44.65
2011-10-14,97,47.0,,0.47,45.589999999999996
2011-10-15,90,47.0,,0.47,42.3
2011-10-16,82,47.0,,0.47,38.54
2011-10-17,91,47.0,,0.47,42.769999999999996
2011-10-18,91,47.0,,0.47,42.769999999999996
2011-10-19,90,47.0,,0.47,42.3
2011-10-20,93,47.0,,0.47,43.71
2011-10-21,91,47.0,,0.47,42.769999999999996
2011-10-22,87,47.0,,0.47,40.89
2011-10-23,75,47.0,,0.47,35.25
2011-10-24,92,47.0,,0.47,43.239999999999995
2011-10-25,94,47.0,,0.47,44.18
2011-10-26,93,47.0,,0.47,43.71
2011-10-27,93,47.0,,0.47,43.71
2011-10-28,92,47.0,,0.47,43.239999999999995
2011-10-29,85,47.0,,0.47,39.949999999999996
2011-10-30,79,47.0,,0.47,37.129999999999995
2011-10-31,90,47.0,,0.47,42.3
2011-11-01,92,47.0,False,0.47,43.239999999999995
2011-11-02,97,47.0,,0.47,45.589999999999996
2011-11-03,87,47.0,,0.47,40.89
2011-11-04,98,47.0,,0.47,46.059999999999995
2011-11-05,90,47.0,,0.47,42.3
2011-11-06,78,47.0,,0.47,36.66
2011-11-07,89,47.0,,0.47,41.83
2011-11-08,88,47.0,,0.47,41.36
2011-11-09,88,47.0,,0.47,41.36
2011-11-10,91,47.0,,0.47,42.769999999999996
2011-11-11,93,47.0,,0.47,43.71
2011-11-12,88,47.0,,0.47,41.36
2011-11-13,79,47.0,,0.47,37.129999999999995
2011-11-14,90,47.0,,0.47,42.3
2011-11-15,90,47.0,,0.47,42.3
2011-11-16,94,47.0,,0.47,44.18
2011-11-17,96,47.0,,0.47,45.12
2011-11-18,93,47.0,,0.47,43.71
2011-11-19,91,47.0,,0.47,42.769999999999996
2011-11-20,79,47.0,,0.47,37.129999999999995
2011-11-21,89,47.0,,0.47,41.83
2011-11-22,87,47.0,,0.47,40.89
2011-11-23,87,47.0,,0.47,40.89
2011-11-24,70,47.0,,0.47,32.9
2011-11-25,87,47.0,,0.47,40.89
2011-11-26,87,47.0,,0.47,40.89
2011-11-27,84,47.0,,0.47,39.48
2011-11-28,93,47.0,,0.47,43.71
2011-11-29,100,47.0,,0.47,47.0
2011-11-30,98,47.0,,0.47,46.059999999999995
2011-12-01,100,48.0,False,0.48,48.0
2011-12-02,96,48.0,,0.48,46.08
2011-12-03,87,48.0,,0.48,41.76
2011-12-04,87,48.0,,0.48,41.76
2011-12-05,93,48.0,,0.48,44.64
2011-12-06,100,48.0,,0.48,48.0
2011-12-07,91,48.0,,0.48,43.68
2011-12-08,90,48.0,,0.48,43.199999999999996
2011-12-09,100,48.0,,0.48,48.0
2011-12-10,95,48.0,,0.48,45.6
2011-12-11,92,48.0,,0.48,44.16
2011-12-12,91,48.0,,0.48,43.68
2011-12-13,96,48.0,,0.48,46.08
2011-12-14,95,48.0,,0.48,45.6
2011-12-15,91,48.0,,0.48,43.68
2011-12-16,96,48.0,,0.48,46.08
2011-12-17,99,48.0,,0.48,47.519999999999996
2011-12-18,73,48.0,,0.48,35.04
2011-12-19,88,48.0,,0.48,42.239999999999995
2011-12-20,94,48.0,,0.48,45.12
2011-12-21,89,48.0,,0.48,42.72
2011-12-22,96,48.0,,0.48,46.08
2011-12-23,86,48.0,,0.48,41.28
2011-12-24,91,48.0,,0.48,43.68
2011-12-25,69,48.0,,0.48,33.12
2011-12-26,88,48.0,,0.48,42.239999999999995
2011-12-27,96,48.0,,0.48,46.08
2011-12-28,92,48.0,,0.48,44.16
2011-12-29,88,48.0,,0.48,42.239999999999995
2011-12-30,95,48.0,,0.48,45.6
2011-12-31,88,48.0,,0.48,42.239999999999995
2012-01-01,73,46.0,False,0.46,33.58
2012-01-02,89,46.0,,0.46,40.940000000000005
2012-01-03,94,46.0,,0.46,43.24
2012-01-04,92,46.0,,0.46,42.32
2012-01-05,99,46.0,,0.46,45.54
2012-01-06,87,46.0,,0.46,40.02
2012-01-07,77,46.0,,0.46,35.42
2012-01-08,78,46.0,,0.46,35.88
2012-01-09,91,46.0,,0.46,41.86
2012-01-10,94,46.0,,0.46,43.24
2012-01-11,90,46.0,,0.46,41.4
2012-01-12,90,46.0,,0.46,41.4
2012-01-13,96,46.0,,0.46,44.160000000000004
2012-01-14,96,46.0,,0.46,44.160000000000004
2012-01-15,83,46.0,,0.46,38.18
2012-01-16,86,46.0,,0.46,39.56
2012-01-17,90,46.0,,0.46,41.4
2012-01-18,100,46.0,,0.46,46.0
2012-01-19,86,46.0,,0.46,39.56
2012-01-20,91,46.0,,0.46,41.86
2012-01-21,94,46.0,,0.46,43.24
2012-01-22,82,46.0,,0.46,37.72
2012-01-23,88,46.0,,0.46,40.480000000000004
2012-01-24,95,46.0,,0.46,43.7
2012-01-25,94,46.0,,0.46,43.24
2012-01-26,100,46.0,,0.46,46.0
2012-01-27,89,46.0,,0.46,40.940000000000005
2012-01-28,89,46.0,,0.46,40.940000000000005
2012-01-29,89,46.0,,0.46,40.940000000000005
2012-01-30,91,46.0,,0.46,41.86
2012-01-31,99,46.0,,0.46,45.54
2012-02-01,91,47.0,False,0.47,42.769999999999996
2012-02-02,92,47.0,,0.47,43.239999999999995
2012-02-03,90,47.0,,0.47,42.3
2012-02-04,87,47.0,,0.47,40.89
2012-02-05,78,47.0,,0.47,36.66
2012-02-06,95,47.0,,0.47,44.65
2012-02-07,90,47.0,,0.47,42.3
2012-02-08,91,47.0,,0.47,42.769999999999996
2012-02-09,93,47.0,,0.47,43.71
2012-02-10,95,47.0,,0.47,44.65
2012-02-11,93,47.0,,0.47,43.71
2012-02-12,78,47.0,,0.47,36.66
2012-02-13,90,47.0,,0.47,42.3
2012-02-14,86,47.0,,0.47,40.419999999999995
2012-02-15,89,47.0,,0.47,41.83
2012-02-16,98,47.0,,0.47,46.059999999999995
2012-02-17,91,47.0,,0.47,42.769999999999996
2012-02-18,86,47.0,,0.47,40.419999999999995
2012-02-19,81,47.0,,0.47,38.07
2012-02-20,90,47.0,,0.47,42.3
2012-02-21,99,47.0,,0.47,46.529999999999994
2012-02-22,88,47.0,,0.47,41.36
2012-02-23,92,47.0,,0.47,43.239999999999995
2012-02-24,100,47.0,,0.47,47.0
2012-02-25,98,47.0,,0.47,46.059999999999995
2012-02-26,97,47.0,,0.47,45.589999999999996
2012-02-27,93,47.0,,0.47,43.71
2012-02-28,88,47.0,,0.47,41.36
2012-02-29,89,47.0,,0.47,41.83
2012-03-01,69,46.0,False,0.46,31.740000000000002
2012-03-02,72,46.0,,0.46,33.120000000000005
2012-03-03,70,46.0,,0.46,32.2
2012-03-04,62,46.0,,0.46,28.52
2012-03-05,75,46.0,,0.46,34.5
2012-03-06,74,46.0,,0.46,34.04
2012-03-07,71,46.0,,0.46,32.660000000000004
2012-03-08,70,46.0,,0.46,32.2
2012-03-09,75,46.0,,0.46,34.5
2012-03-10,73,46.0,,0.46,33.58
2012-03-11,66,46.0,,0.46,30.360000000000003
2012-03-12,71,46.0,,0.46,32.660000000000004
2012-03-13,72,46.0,,0.46,33.120000000000005
2012-03-14,76,46.0,,0.46,34.96
2012-03-15,74,46.0,,0.46,34.04
2012-03-16,73,46.0,,0.46,33.58
2012-03-17,67,46.0,,0.46,30.82
2012-03-18,74,46.0,,0.46,34.04
2012-03-19,75,46.0,,0.46,34.5
2012-03-20,80,46.0,,0.46,36.800000000000004
2012-03-21,80,46.0,,0.46,36.800000000000004
2012-03-22,100,46.0,,0.46,46.0
2012-03-23,82,46.0,,0.46,37.72
2012-03-24,79,46.0,,0.46,36.34
2012-03-25,71,46.0,,0.46,32.660000000000004
2012-03-26,76,46.0,,0.46,34.96
2012-03-27,74,46.0,,0.46,34.04
2012-03-28,77,46.0,,0.46,35.42
2012-03-29,83,46.0,,0.46,38.18
2012-03-30,92,46.0,,0.46,42.32
2012-03-31,94,46.0,,0.46,43.24
2012-04-01,79,50.0,False,0.5,39.5
2012-04-02,87,50.0,,0.5,43.5
2012-04-03,83,50.0,,0.5,41.5
2012-04-04,84,50.0,,0.5,42.0
2012-04-05,90,50.0,,0.5,45.0
2012-04-06,84,50.0,,0.5,42.0
2012-04-07,83,50.0,,0.5,41.5
2012-04-08,81,50.0,,0.5,40.5
2012-04-09,84,50.0,,0.5,42.0
2012-04-10,85,50.0,,0.5,42.5
2012-04-11,78,50.0,,0.5,39.0
2012-04-12,80,50.0,,0.5,40.0
2012-04-13,81,50.0,,0.5,40.5
2012-04-14,84,50.0,,0.5,42.0
2012-04-15,93,50.0,,0.5,46.5
2012-04-16,84,50.0,,0.5,42.0
2012-04-17,89,50.0,,0.5,44.5
2012-04-18,96,50.0,,0.5,48.0
2012-04-19,86,50.0,,0.5,43.0
2012-04-20,88,50.0,,0.5,44.0
2012-04-21,86,50.0,,0.5,43.0
2012-04-22,82,50.0,,0.5,41.0
2012-04-23,90,50.0,,0.5,45.0
2012-04-24,86,50.0,,0.5,43.0
2012-04-25,89,50.0,,0.5,44.5
2012-04-26,100,50.0,,0.5,50.0
2012-04-27,86,50.0,,0.5,43.0
2012-04-28,87,50.0,,0.5,43.5
2012-04-29,83,50.0,,0.5,41.5
2012-04-30,84,50.0,,0.5,42.0
2012-05-01,98,48.0,False,0.48,47.04
2012-05-02,95,48.0,,0.48,45.6
2012-05-03,98,48.0,,0.48,47.04
2012-05-04,97,48.0,,0.48,46.559999999999995
2012-05-05,90,48.0,,0.48,43.199999999999996
2012-05-06,86,48.0,,0.48,41.28
2012-05-07,98,48.0,,0.48,47.04
2012-05-08,91,48.0,,0.48,43.68
2012-05-09,95,48.0,,0.48,45.6
2012-05-10,89,48.0,,0.48,42.72
2012-05-11,100,48.0,,0.48,48.0
2012-05-12,90,48.0,,0.48,43.199999999999996
2012-05-13,75,48.0,,0.48,36.0
2012-05-14,92,48.0,,0.48,44.16
2012-05-15,88,48.0,,0.48,42.239999999999995
2012-05-16,90,48.0,,0.48,43.199999999999996
2012-05-17,90,48.0,,0.48,43.199999999999996
2012-05-18,99,48.0,,0.48,47.519999999999996
2012-05-19,94,48.0,,0.48,45.12
2012-05-20,88,48.0,,0.48,42.239999999999995
2012-05-21,100,48.0,,0.48,48.0
2012-05-22,95,48.0,,0.48,45.6
2012-05-23,97,48.0,,0.48,46.559999999999995
2012-05-24,96,48.0,,0.48,46.08
2012-05-25,96,48.0,,0.48,46.08
2012-05-26,88,48.0,,0.48,42.239999999999995
2012-05-27,83,48.0,,0.48,39.839999999999996
2012-05-28,86,48.0,,0.48,41.28
2012-05-29,95,48.0,,0.48,45.6
2012-05-30,91,48.0,,0.48,43.68
2012-05-31,92,48.0,,0.48,44.16
2012-06-01,88,48.0,False,0.48,42.239999999999995
2012-06-02,87,48.0,,0.48,41.76
2012-06-03,72,48.0,,0.48,34.56
2012-06-04,75,48.0,,0.48,36.0
2012-06-05,73,48.0,,0.48,35.04
2012-06-06,78,48.0,,0.48,37.44
2012-06-07,80,48.0,,0.48,38.4
2012-06-08,79,48.0,,0.48,37.92
2012-06-09,69,48.0,,0.48,33.12
2012-06-10,68,48.0,,0.48,32.64
2012-06-11,82,48.0,,0.48,39.36
2012-06-12,81,48.0,,0.48,38.879999999999995
2012-06-13,72,48.0,,0.48,34.56
2012-06-14,83,48.0,,0.48,39.839999999999996
2012-06-15,80,48.0,,0.48,38.4
2012-06-16,80,48.0,,0.48,38.4
2012-06-17,66,48.0,,0.48,31.68
2012-06-18,82,48.0,,0.48,39.36
2012-06-19,71,48.0,,0.48,34.08
2012-06-20,80,48.0,,0.48,38.4
2012-06-21,75,48.0,,0.48,36.0
2012-06-22,81,48.0,,0.48,38.879999999999995
2012-06-23,76,48.0,,0.48,36.48
2012-06-24,83,48.0,,0.48,39.839999999999996
2012-06-25,81,48.0,,0.48,38.879999999999995
2012-06-26,79,48.0,,0.48,37.92
2012-06-27,100,48.0,,0.48,48.0
2012-06-28,78,48.0,,0.48,37.44
2012-06-29,79,48.0,,0.48,37.92
2012-06-30,82,48.0,,0.48,39.36
2012-07-01,85,50.0,False,0.5,42.5
2012-07-02,100,50.0,,0.5,50.0
2012-07-03,97,50.0,,0.5,48.5
2012-07-04,84,50.0,,0.5,42.0
2012-07-05,96,50.0,,0.5,48.0
2012-07-06,95,50.0,,0.5,47.5
2012-07-07,92,50.0,,0.5,46.0
2012-07-08,83,50.0,,0.5,41.5
2012-07-09,91,50.0,,0.5,45.5
2012-07-10,88,50.0,,0.5,44.0
2012-07-11,91,50.0,,0.5,45.5
2012-07-12,94,50.0,,0.5,47.0
2012-07-13,95,50.0,,0.5,47.5
2012-07-14,92,50.0,,0.5,46.0
2012-07-15,87,50.0,,0.5,43.5
2012-07-16,97,50.0,,0.5,48.5
2012-07-17,99,50.0,,0.5,49.5
2012-07-18,94,50.0,,0.5,47.0
2012-07-19,96,50.0,,0.5,48.0
2012-07-20,93,50.0,,0.5,46.5
2012-07-21,86,50.0,,0.5,43.0
2012-07-22,84,50.0,,0.5,42.0
2012-07-23,93,50.0,,0.5,46.5
2012-07-24,89,50.0,,0.5,44.5
2012-07-25,90,50.0,,0.5,45.0
2012-07-26,91,50.0,,0.5,45.5
2012-07-27,99,50.0,,0.5,49.5
2012-07-28,94,50.0,,0.5,47.0
2012-07-29,84,50.0,,0.5,42.0
2012-07-30,96,50.0,,0.5,48.0
2012-07-31,97,50.0,,0.5,48.5
2012-08-01,96,51.0,False,0.51,48.96
2012-08-02,91,51.0,,0.51,46.410000000000004
2012-08-03,98,51.0,,0.51,49.980000000000004
2012-08-04,91,51.0,,0.51,46.410000000000004
2012-08-05,79,51.0,,0.51,40.29
2012-08-06,90,51.0,,0.51,45.9
2012-08-07,92,51.0,,0.51,46.92
2012-08-08,89,51.0,,0.51,45.39
2012-08-09,88,51.0,,0.51,44.88
2012-08-10,91,51.0,,0.51,46.410000000000004
2012-08-11,92,51.0,,0.51,46.92
2012-08-12,82,51.0,,0.51,41.82
2012-08-13,99,51.0,,0.51,50.49
2012-08-14,91,51.0,,0.51,46.410000000000004
2012-08-15,95,51.0,,0.51,48.45
2012-08-16,94,51.0,,0.51,47.94
2012-08-17,91,51.0,,0.51,46.410000000000004
2012-08-18,96,51.0,,0.51,48.96
2012-08-19,81,51.0,,0.51,41.31
2012-08-20,100,51.0,,0.51,51.0
2012-08-21,94,51.0,,0.51,47.94
2012-08-22,92,51.0,,0.51,46.92
2012-08-23,94,51.0,,0.51,47.94
2012-08-24,100,51.0,,0.51,51.0
2012-08-25,92,51.0,,0.51,46.92
2012-08-26,80,51.0,,0.51,40.8
2012-08-27,96,51.0,,0.51,48.96
2012-08-28,91,51.0,,0.51,46.410000000000004
2012-08-29,94,51.0,,0.51,47.94
2012-08-30,88,51.0,,0.51,44.88
2012-08-31,93,51.0,,0.51,47.43
2012-09-01,89,51.0,False,0.51,45.39
2012-09-02,73,51.0,,0.51,37.230000000000004
2012-09-03,84,51.0,,0.51,42.84
2012-09-04,87,51.0,,0.51,44.37
2012-09-05,87,51.0,,0.51,44.37
2012-09-06,84,51.0,,0.51,42.84
2012-09-07,83,51.0,,0.51,42.33
2012-09-08,85,51.0,,0.51,43.35
2012-09-09,75,51.0,,0.51,38.25
2012-09-10,76,51.0,,0.51,38.76
2012-09-11,79,51.0,,0.51,40.29
2012-09-12,84,51.0,,0.51,42.84
2012-09-13,85,51.0,,0.51,43.35
2012-09-14,87,51.0,,0.51,44.37
2012-09-15,100,51.0,,0.51,51.0
2012-09-16,72,51.0,,0.51,36.72
2012-09-17,85,51.0,,0.51,43.35
2012-09-18,78,51.0,,0.51,39.78
2012-09-19,79,51.0,,0.51,40.29
2012-09-20,90,51.0,,0.51,45.9
2012-09-21,85,51.0,,0.51,43.35
2012-09-22,81,51.0,,0.51,41.31
2012-09-23,69,51.0,,0.51,35.19
2012-09-24,88,51.0,,0.51,44.88
2012-09-25,81,51.0,,0.51,41.31
2012-09-26,79,51.0,,0.51,40.29
2012-09-27,87,51.0,,0.51,44.37
2012-09-28,82,51.0,,0.51,41.82
2012-09-29,83,51.0,,0.51,42.33
2012-09-30,89,51.0,,0.51,45.39
2012-10-01,86,46.0,False,0.46,39.56
2012-10-02,87,46.0,,0.46,40.02
2012-10-03,88,46.0,,0.46,40.480000000000004
2012-10-04,88,46.0,,0.46,40.480000000000004
2012-10-05,87,46.0,,0.46,40.02
2012-10-06,86,46.0,,0.46,39.56
2012-10-07,74,46.0,,0.46,34.04
2012-10-08,84,46.0,,0.46,38.64
2012-10-09,80,46.0,,0.46,36.800000000000004
2012-10-10,86,46.0,,0.46,39.56
2012-10-11,87,46.0,,0.46,40.02
2012-10-12,83,46.0,,0.46,38.18
2012-10-13,87,46.0,,0.46,40.02
2012-10-14,68,46.0,,0.46,31.28
2012-10-15,84,46.0,,0.46,38.64
2012-10-16,82,46.0,,0.46,37.72
2012-10-17,79,46.0,,0.46,36.34
2012-10-18,82,46.0,,0.46,37.72
2012-10-19,96,46.0,,0.46,44.160000000000004
2012-10-20,100,46.0,,0.46,46.0
2012-10-21,74,46.0,,0.46,34.04
2012-10-22,85,46.0,,0.46,39.1
2012-10-23,77,46.0,,0.46,35.42
2012-10-24,85,46.0,,0.46,39.1
2012-10-25,89,46.0,,0.46,40.940000000000005
2012-10-26,82,46.0,,0.46,37.72
2012-10-27,84,46.0,,0.46,38.64
2012-10-28,69,46.0,,0.46,31.740000000000002
2012-10-29,78,46.0,,0.46,35.88
2012-10-30,77,46.0,,0.46,35.42
2012-10-31,78,46.0,,0.46,35.88
2012-11-01,87,48.0,False,0.48,41.76
2012-11-02,78,48.0,,0.48,37.44
2012-11-03,79,48.0,,0.48,37.92
2012-11-04,67,48.0,,0.48,32.16
2012-11-05,85,48.0,,0.48,40.8
2012-11-06,80,48.0,,0.48,38.4
2012-11-07,74,48.0,,0.48,35.519999999999996
2012-11-08,89,48.0,,0.48,42.72
2012-11-09,86,48.0,,0.48,41.28
2012-11-10,85,48.0,,0.48,40.8
2012-11-11,73,48.0,,0.48,35.04
2012-11-12,84,48.0,,0.48,40.32
2012-11-13,86,48.0,,0.48,41.28
2012-11-14,89,48.0,,0.48,42.72
2012-11-15,93,48.0,,0.48,44.64
2012-11-16,93,48.0,,0.48,44.64
2012-11-17,86,48.0,,0.48,41.28
2012-11-18,99,48.0,,0.48,47.519999999999996
2012-11-19,85,48.0,,0.48,40.8
2012-11-20,89,48.0,,0.48,42.72
2012-11-21,91,48.0,,0.48,43.68
2012-11-22,65,48.0,,0.48,31.2
2012-11-23,82,48.0,,0.48,39.36
2012-11-24,80,48.0,,0.48,38.4
2012-11-25,81,48.0,,0.48,38.879999999999995
2012-11-26,90,48.0,,0.48,43.199999999999996
2012-11-27,100,48.0,,0.48,48.0
2012-11-28,99,48.0,,0.48,47.519999999999996
2012-11-29,94,48.0,,0.48,45.12
2012-11-30,100,48.0,,0.48,48.0
2012-12-01,86,51.0,False,0.51,43.86
2012-12-02,89,51.0,,0.51,45.39
2012-12-03,87,51.0,,0.51,44.37
2012-12-04,92,51.0,,0.51,46.92
2012-12-05,91,51.0,,0.51,46.410000000000004
2012-12-06,90,51.0,,0.51,45.9
2012-12-07,100,51.0,,0.51,51.0
2012-12-08,88,51.0,,0.51,44.88
2012-12-09,84,51.0,,0.51,42.84
2012-12-10,94,51.0,,0.51,47.94
2012-12-11,89,51.0,,0.51,45.39
2012-12-12,87,51.0,,0.51,44.37
2012-12-13,89,51.0,,0.51,45.39
2012-12-14,90,51.0,,0.51,45.9
2012-12-15,85,51.0,,0.51,43.35
2012-12-16,77,51.0,,0.51,39.27
2012-12-17,86,51.0,,0.51,43.86
2012-12-18,81,51.0,,0.51,41.31
2012-12-19,83,51.0,,0.51,42.33
2012-12-20,88,51.0,,0.51,44.88
2012-12-21,86,51.0,,0.51,43.86
2012-12-22,88,51.0,,0.51,44.88
2012-12-23,73,51.0,,0.51,37.230000000000004
2012-12-24,86,51.0,,0.51,43.86
2012-12-25,63,51.0,,0.51,32.13
2012-12-26,86,51.0,,0.51,43.86
2012-12-27,84,51.0,,0.51,42.84
2012-12-28,82,51.0,,0.51,41.82
2012-12-29,78,51.0,,0.51,39.78
2012-12-30,96,51.0,,0.51,48.96
2012-12-31,78,51.0,,0.51,39.78
2013-01-01,83,49.0,False,0.49,40.67
2013-01-02,92,49.0,,0.49,45.08
2013-01-03,100,49.0,,0.49,49.0
2013-01-04,100,49.0,,0.49,49.0
2013-01-05,95,49.0,,0.49,46.55
2013-01-06,84,49.0,,0.49,41.16
2013-01-07,88,49.0,,0.49,43.12
2013-01-08,94,49.0,,0.49,46.06
2013-01-09,84,49.0,,0.49,41.16
2013-01-10,77,49.0,,0.49,37.73
2013-01-11,95,49.0,,0.49,46.55
2013-01-12,99,49.0,,0.49,48.51
2013-01-13,79,49.0,,0.49,38.71
2013-01-14,86,49.0,,0.49,42.14
2013-01-15,94,49.0,,0.49,46.06
2013-01-16,91,49.0,,0.49,44.589999999999996
2013-01-17,92,49.0,,0.49,45.08
2013-01-18,94,49.0,,0.49,46.06
2013-01-19,96,49.0,,0.49,47.04
2013-01-20,82,49.0,,0.49,40.18
2013-01-21,91,49.0,,0.49,44.589999999999996
2013-01-22,91,49.0,,0.49,44.589999999999996
2013-01-23,89,49.0,,0.49,43.61
2013-01-24,89,49.0,,0.49,43.61
2013-01-25,99,49.0,,0.49,48.51
2013-01-26,90,49.0,,0.49,44.1
2013-01-27,79,49.0,,0.49,38.71
2013-01-28,94,49.0,,0.49,46.06
2013-01-29,86,49.0,,0.49,42.14
2013-01-30,94,49.0,,0.49,46.06
2013-01-31,95,49.0,,0.49,46.55
2013-02-01,97,48.0,False,0.48,46.559999999999995
2013-02-02,100,48.0,,0.48,48.0
2013-02-03,84,48.0,,0.48,40.32
2013-02-04,82,48.0,,0.48,39.36
2013-02-05,93,48.0,,0.48,44.64
2013-02-06,86,48.0,,0.48,41.28
2013-02-07,91,48.0,,0.48,43.68
2013-02-08,88,48.0,,0.48,42.239999999999995
2013-02-09,80,48.0,,0.48,38.4
2013-02-10,84,48.0,,0.48,40.32
2013-02-11,81,48.0,,0.48,38.879999999999995
2013-02-12,81,48.0,,0.48,38.879999999999995
2013-02-13,86,48.0,,0.48,41.28
2013-02-14,79,48.0,,0.48,37.92
2013-02-15,85,48.0,,0.48,40.8
2013-02-16,87,48.0,,0.48,41.76
2013-02-17,76,48.0,,0.48,36.48
2013-02-18,83,48.0,,0.48,39.839999999999996
2013-02-19,81,48.0,,0.48,38.879999999999995
2013-02-20,82,48.0,,0.48,39.36
2013-02-21,86,48.0,,0.48,41.28
2013-02-22,84,48.0,,0.48,40.32
2013-02-23,82,48.0,,0.48,39.36
2013-02-24,80,48.0,,0.48,38.4
2013-02-25,82,48.0,,0.48,39.36
2013-02-26,97,48.0,,0.48,46.559999999999995
2013-02-27,84,48.0,,0.48,40.32
2013-02-28,87,48.0,,0.48,41.76
2013-03-01,96,47.0,False,0.47,45.12
2013-03-02,92,47.0,,0.47,43.239999999999995
2013-03-03,88,47.0,,0.47,41.36
2013-03-04,98,47.0,,0.47,46.059999999999995
2013-03-05,96,47.0,,0.47,45.12
2013-03-06,94,47.0,,0.47,44.18
2013-03-07,90,47.0,,0.47,42.3
2013-03-08,91,47.0,,0.47,42.769999999999996
2013-03-09,89,47.0,,0.47,41.83
2013-03-10,84,47.0,,0.47,39.48
2013-03-11,93,47.0,,0.47,43.71
2013-03-12,95,47.0,,0.47,44.65
2013-03-13,90,47.0,,0.47,42.3
2013-03-14,90,47.0,,0.47,42.3
2013-03-15,91,47.0,,0.47,42.769999999999996
2013-03-16,96,47.0,,0.47,45.12
2013-03-17,100,47.0,,0.47,47.0
2013-03-18,92,47.0,,0.47,43.239999999999995
2013-03-19,93,47.0,,0.47,43.71
2013-03-20,89,47.0,,0.47,41.83
2013-03-21,92,47.0,,0.47,43.239999999999995
2013-03-22,90,47.0,,0.47,42.3
2013-03-23,95,47.0,,0.47,44.65
2013-03-24,84,47.0,,0.47,39.48
2013-03-25,89,47.0,,0.47,41.83
2013-03-26,94,47.0,,0.47,44.18
2013-03-27,89,47.0,,0.47,41.83
2013-03-28,98,47.0,,0.47,46.059999999999995
2013-03-29,96,47.0,,0.47,45.12
2013-03-30,94,47.0,,0.47,44.18
2013-03-31,79,47.0,,0.47,37.129999999999995
2013-04-01,87,49.0,False,0.49,42.63
2013-04-02,78,49.0,,0.49,38.22
2013-04-03,83,49.0,,0.49,40.67
2013-04-04,87,49.0,,0.49,42.63
2013-04-05,87,49.0,,0.49,42.63
2013-04-06,84,49.0,,0.49,41.16
2013-04-07,79,49.0,,0.49,38.71
2013-04-08,83,49.0,,0.49,40.67
2013-04-09,87,49.0,,0.49,42.63
2013-04-10,83,49.0,,0.49,40.67
2013-04-11,90,49.0,,0.49,44.1
2013-04-12,95,49.0,,0.49,46.55
2013-04-13,86,49.0,,0.49,42.14
2013-04-14,78,49.0,,0.49,38.22
2013-04-15,83,49.0,,0.49,40.67
2013-04-16,82,49.0,,0.49,40.18
2013-04-17,95,49.0,,0.49,46.55
2013-04-18,79,49.0,,0.49,38.71
2013-04-19,82,49.0,,0.49,40.18
2013-04-20,83,49.0,,0.49,40.67
2013-04-21,80,49.0,,0.49,39.2
2013-04-22,92,49.0,,0.49,45.08
2013-04-23,96,49.0,,0.49,47.04
2013-04-24,87,49.0,,0.49,42.63
2013-04-25,89,49.0,,0.49,43.61
2013-04-26,91,49.0,,0.49,44.589999999999996
2013-04-27,100,49.0,,0.49,49.0
2013-04-28,82,49.0,,0.49,40.18
2013-04-29,90,49.0,,0.49,44.1
2013-04-30,96,49.0,,0.49,47.04
2013-05-01,74,52.0,False,0.52,38.480000000000004
2013-05-02,69,52.0,,0.52,35.88
2013-05-03,71,52.0,,0.52,36.92
2013-05-04,70,52.0,,0.52,36.4
2013-05-05,62,52.0,,0.52,32.24
2013-05-06,63,52.0,,0.52,32.76
2013-05-07,72,52.0,,0.52,37.44
2013-05-08,66,52.0,,0.52,34.32
