date,sell_unscaled,sell_monthly,isPartial,scale,sell
2020-09-03,90,89.0,,0.89,80.1
2020-09-04,88,89.0,,0.89,78.32000000000001
2020-09-05,95,89.0,,0.89,84.55
2020-09-06,100,89.0,,0.89,89.0
2020-09-07,94,89.0,,0.89,83.66
2020-09-08,84,89.0,,0.89,74.76
2020-09-09,84,89.0,,0.89,74.76
2020-09-10,84,89.0,,0.89,74.76
2020-09-11,79,89.0,,0.89,70.31
2020-09-12,97,89.0,,0.89,86.33
2020-09-13,88,89.0,,0.89,78.32000000000001
2020-09-14,84,89.0,,0.89,74.76
2020-09-15,84,89.0,,0.89,74.76
2020-09-16,87,89.0,,0.89,77.43
2020-09-17,88,89.0,,0.89,78.32000000000001
2020-09-18,84,89.0,,0.89,74.76
2020-09-19,93,89.0,,0.89,82.77
2020-09-20,93,89.0,,0.89,82.77
2020-09-21,84,89.0,,0.89,74.76
2020-09-22,86,89.0,,0.89,76.54
2020-09-23,87,89.0,,0.89,77.43
2020-09-24,84,89.0,,0.89,74.76
2020-09-25,86,89.0,,0.89,76.54
2020-09-26,95,89.0,,0.89,84.55
2020-09-27,89,89.0,,0.89,79.21000000000001
2020-09-28,87,89.0,,0.89,77.43
2020-09-29,84,89.0,,0.89,74.76
2020-09-30,82,89.0,,0.89,72.98
2020-10-01,88,91.0,False,0.91,80.08
2020-10-02,87,91.0,,0.91,79.17
2020-10-03,95,91.0,,0.91,86.45
2020-10-04,89,91.0,,0.91,80.99000000000001
2020-10-05,90,91.0,,0.91,81.9
2020-10-06,86,91.0,,0.91,78.26
2020-10-07,87,91.0,,0.91,79.17
2020-10-08,86,91.0,,0.91,78.26
2020-10-09,88,91.0,,0.91,80.08
2020-10-10,97,91.0,,0.91,88.27
2020-10-11,97,91.0,,0.91,88.27
2020-10-12,97,91.0,,0.91,88.27
2020-10-13,88,91.0,,0.91,80.08
2020-10-14,94,91.0,,0.91,85.54
2020-10-15,95,91.0,,0.91,86.45
2020-10-16,92,91.0,,0.91,83.72
2020-10-17,94,91.0,,0.91,85.54
2020-10-18,98,91.0,,0.91,89.18
2020-10-19,97,91.0,,0.91,88.27
2020-10-20,95,91.0,,0.91,86.45
2020-10-21,89,91.0,,0.91,80.99000000000001
2020-10-22,93,91.0,,0.91,84.63000000000001
2020-10-23,90,91.0,,0.91,81.9
2020-10-24,100,91.0,,0.91,91.0
2020-10-25,97,91.0,,0.91,88.27
2020-10-26,90,91.0,,0.91,81.9
2020-10-27,92,91.0,,0.91,83.72
2020-10-28,92,91.0,,0.91,83.72
2020-10-29,93,91.0,,0.91,84.63000000000001
2020-10-30,94,91.0,,0.91,85.54
2020-10-31,93,91.0,,0.91,84.63000000000001
2020-11-01,89,88.0,True,0.88,78.32000000000001
2020-11-02,89,88.0,,0.88,78.32000000000001
2020-11-03,81,88.0,,0.88,71.28
2020-11-04,51,88.0,,0.88,44.88
2020-11-05,62,88.0,,0.88,54.56
2020-11-06,71,88.0,,0.88,62.48
2020-11-07,78,88.0,,0.88,68.64
2020-11-08,84,88.0,,0.88,73.92
2020-11-09,91,88.0,,0.88,80.08
2020-11-10,88,88.0,,0.88,77.44
2020-11-11,92,88.0,,0.88,80.96
2020-11-12,96,88.0,,0.88,84.48
2020-11-13,94,88.0,,0.88,82.72
2020-11-14,93,88.0,,0.88,81.84
2020-11-15,100,88.0,,0.88,88.0
2020-11-16,92,88.0,,0.88,80.96
2020-11-17,89,88.0,,0.88,78.32000000000001
2020-11-18,93,88.0,,0.88,81.84
2020-11-19,93,88.0,,0.88,81.84
2020-11-20,90,88.0,,0.88,79.2
2020-11-21,95,88.0,,0.88,83.6
2020-11-22,99,88.0,,0.88,87.12
2020-11-23,92,88.0,,0.88,80.96
2020-11-24,96,88.0,,0.88,84.48
2020-11-25,92,88.0,,0.88,80.96
2020-11-26,88,88.0,,0.88,77.44
2020-11-27,90,88.0,,0.88,79.2
2020-11-28,99,88.0,,0.88,87.12
