date,returns_unscaled,returns_monthly,isPartial,scale,returns
2013-04-25,56,42.0,,0.42,23.52
2013-04-26,50,42.0,,0.42,21.0
2013-04-27,44,42.0,,0.42,18.48
2013-04-28,55,42.0,,0.42,23.099999999999998
2013-04-29,47,42.0,,0.42,19.74
2013-04-30,60,42.0,,0.42,25.2
2013-05-01,100,35.0,False,0.35,35.0
2013-05-02,81,35.0,,0.35,28.349999999999998
2013-05-03,71,35.0,,0.35,24.849999999999998
2013-05-04,90,35.0,,0.35,31.499999999999996
2013-05-05,81,35.0,,0.35,28.349999999999998
2013-05-06,88,35.0,,0.35,30.799999999999997
2013-05-07,86,35.0,,0.35,30.099999999999998
2013-05-08,91,35.0,,0.35,31.849999999999998
2013-05-09,79,35.0,,0.35,27.65
2013-05-10,87,35.0,,0.35,30.45
2013-05-11,84,35.0,,0.35,29.4
2013-05-12,82,35.0,,0.35,28.7
2013-05-13,97,35.0,,0.35,33.949999999999996
2013-05-14,86,35.0,,0.35,30.099999999999998
2013-05-15,85,35.0,,0.35,29.749999999999996
2013-05-16,99,35.0,,0.35,34.65
2013-05-17,86,35.0,,0.35,30.099999999999998
2013-05-18,87,35.0,,0.35,30.45
2013-05-19,97,35.0,,0.35,33.949999999999996
2013-05-20,77,35.0,,0.35,26.95
2013-05-21,88,35.0,,0.35,30.799999999999997
2013-05-22,87,35.0,,0.35,30.45
2013-05-23,84,35.0,,0.35,29.4
2013-05-24,89,35.0,,0.35,31.15
2013-05-25,92,35.0,,0.35,32.199999999999996
2013-05-26,89,35.0,,0.35,31.15
2013-05-27,78,35.0,,0.35,27.299999999999997
2013-05-28,83,35.0,,0.35,29.049999999999997
2013-05-29,81,35.0,,0.35,28.349999999999998
2013-05-30,76,35.0,,0.35,26.599999999999998
2013-05-31,92,35.0,,0.35,32.199999999999996
2013-06-01,43,41.0,False,0.41,17.63
2013-06-02,49,41.0,,0.41,20.09
2013-06-03,42,41.0,,0.41,17.22
2013-06-04,50,41.0,,0.41,20.5
2013-06-05,49,41.0,,0.41,20.09
2013-06-06,55,41.0,,0.41,22.549999999999997
2013-06-07,43,41.0,,0.41,17.63
2013-06-08,48,41.0,,0.41,19.68
2013-06-09,48,41.0,,0.41,19.68
2013-06-10,44,41.0,,0.41,18.04
2013-06-11,47,41.0,,0.41,19.27
2013-06-12,100,41.0,,0.41,41.0
2013-06-13,47,41.0,,0.41,19.27
2013-06-14,54,41.0,,0.41,22.139999999999997
2013-06-15,63,41.0,,0.41,25.83
2013-06-16,72,41.0,,0.41,29.52
2013-06-17,88,41.0,,0.41,36.08
2013-06-18,57,41.0,,0.41,23.369999999999997
2013-06-19,47,41.0,,0.41,19.27
2013-06-20,46,41.0,,0.41,18.86
2013-06-21,49,41.0,,0.41,20.09
2013-06-22,39,41.0,,0.41,15.989999999999998
2013-06-23,51,41.0,,0.41,20.91
2013-06-24,47,41.0,,0.41,19.27
2013-06-25,46,41.0,,0.41,18.86
2013-06-26,40,41.0,,0.41,16.4
2013-06-27,52,41.0,,0.41,21.32
2013-06-28,43,41.0,,0.41,17.63
2013-06-29,46,41.0,,0.41,18.86
2013-06-30,49,41.0,,0.41,20.09
2013-07-01,51,44.0,False,0.44,22.44
2013-07-02,57,44.0,,0.44,25.080000000000002
2013-07-03,50,44.0,,0.44,22.0
2013-07-04,45,44.0,,0.44,19.8
2013-07-05,56,44.0,,0.44,24.64
2013-07-06,52,44.0,,0.44,22.88
2013-07-07,49,44.0,,0.44,21.56
2013-07-08,44,44.0,,0.44,19.36
2013-07-09,41,44.0,,0.44,18.04
2013-07-10,58,44.0,,0.44,25.52
2013-07-11,57,44.0,,0.44,25.080000000000002
2013-07-12,47,44.0,,0.44,20.68
2013-07-13,37,44.0,,0.44,16.28
2013-07-14,62,44.0,,0.44,27.28
2013-07-15,54,44.0,,0.44,23.76
2013-07-16,55,44.0,,0.44,24.2
2013-07-17,53,44.0,,0.44,23.32
2013-07-18,57,44.0,,0.44,25.080000000000002
2013-07-19,55,44.0,,0.44,24.2
2013-07-20,57,44.0,,0.44,25.080000000000002
2013-07-21,70,44.0,,0.44,30.8
2013-07-22,71,44.0,,0.44,31.24
2013-07-23,79,44.0,,0.44,34.76
2013-07-24,64,44.0,,0.44,28.16
2013-07-25,92,44.0,,0.44,40.48
2013-07-26,100,44.0,,0.44,44.0
2013-07-27,77,44.0,,0.44,33.88
2013-07-28,80,44.0,,0.44,35.2
2013-07-29,75,44.0,,0.44,33.0
2013-07-30,77,44.0,,0.44,33.88
2013-07-31,66,44.0,,0.44,29.04
2013-08-01,100,35.0,False,0.35,35.0
2013-08-02,99,35.0,,0.35,34.65
2013-08-03,90,35.0,,0.35,31.499999999999996
2013-08-04,79,35.0,,0.35,27.65
2013-08-05,92,35.0,,0.35,32.199999999999996
2013-08-06,80,35.0,,0.35,28.0
2013-08-07,75,35.0,,0.35,26.25
2013-08-08,96,35.0,,0.35,33.599999999999994
2013-08-09,69,35.0,,0.35,24.15
2013-08-10,64,35.0,,0.35,22.4
2013-08-11,63,35.0,,0.35,22.049999999999997
2013-08-12,67,35.0,,0.35,23.45
2013-08-13,85,35.0,,0.35,29.749999999999996
2013-08-14,67,35.0,,0.35,23.45
2013-08-15,76,35.0,,0.35,26.599999999999998
2013-08-16,69,35.0,,0.35,24.15
2013-08-17,57,35.0,,0.35,19.95
2013-08-18,62,35.0,,0.35,21.7
2013-08-19,66,35.0,,0.35,23.099999999999998
2013-08-20,72,35.0,,0.35,25.2
2013-08-21,71,35.0,,0.35,24.849999999999998
2013-08-22,75,35.0,,0.35,26.25
2013-08-23,97,35.0,,0.35,33.949999999999996
2013-08-24,72,35.0,,0.35,25.2
2013-08-25,57,35.0,,0.35,19.95
2013-08-26,76,35.0,,0.35,26.599999999999998
2013-08-27,64,35.0,,0.35,22.4
2013-08-28,73,35.0,,0.35,25.549999999999997
2013-08-29,79,35.0,,0.35,27.65
2013-08-30,69,35.0,,0.35,24.15
2013-08-31,58,35.0,,0.35,20.299999999999997
2013-09-01,86,34.0,False,0.34,29.240000000000002
2013-09-02,100,34.0,,0.34,34.0
2013-09-03,95,34.0,,0.34,32.300000000000004
2013-09-04,86,34.0,,0.34,29.240000000000002
2013-09-05,77,34.0,,0.34,26.180000000000003
2013-09-06,80,34.0,,0.34,27.200000000000003
2013-09-07,93,34.0,,0.34,31.62
2013-09-08,80,34.0,,0.34,27.200000000000003
2013-09-09,99,34.0,,0.34,33.660000000000004
2013-09-10,89,34.0,,0.34,30.26
2013-09-11,84,34.0,,0.34,28.560000000000002
2013-09-12,81,34.0,,0.34,27.540000000000003
2013-09-13,82,34.0,,0.34,27.880000000000003
2013-09-14,88,34.0,,0.34,29.92
2013-09-15,84,34.0,,0.34,28.560000000000002
2013-09-16,82,34.0,,0.34,27.880000000000003
2013-09-17,82,34.0,,0.34,27.880000000000003
2013-09-18,88,34.0,,0.34,29.92
2013-09-19,85,34.0,,0.34,28.900000000000002
2013-09-20,85,34.0,,0.34,28.900000000000002
2013-09-21,77,34.0,,0.34,26.180000000000003
2013-09-22,65,34.0,,0.34,22.1
2013-09-23,87,34.0,,0.34,29.580000000000002
2013-09-24,97,34.0,,0.34,32.980000000000004
2013-09-25,69,34.0,,0.34,23.46
2013-09-26,77,34.0,,0.34,26.180000000000003
2013-09-27,85,34.0,,0.34,28.900000000000002
2013-09-28,68,34.0,,0.34,23.12
2013-09-29,72,34.0,,0.34,24.48
2013-09-30,81,34.0,,0.34,27.540000000000003
2013-10-01,77,36.0,False,0.36,27.72
2013-10-02,78,36.0,,0.36,28.08
2013-10-03,97,36.0,,0.36,34.92
2013-10-04,73,36.0,,0.36,26.279999999999998
2013-10-05,79,36.0,,0.36,28.439999999999998
2013-10-06,71,36.0,,0.36,25.56
2013-10-07,93,36.0,,0.36,33.48
2013-10-08,88,36.0,,0.36,31.68
2013-10-09,97,36.0,,0.36,34.92
2013-10-10,92,36.0,,0.36,33.12
2013-10-11,88,36.0,,0.36,31.68
2013-10-12,74,36.0,,0.36,26.64
2013-10-13,78,36.0,,0.36,28.08
2013-10-14,92,36.0,,0.36,33.12
2013-10-15,91,36.0,,0.36,32.76
2013-10-16,80,36.0,,0.36,28.799999999999997
2013-10-17,89,36.0,,0.36,32.04
2013-10-18,83,36.0,,0.36,29.88
2013-10-19,91,36.0,,0.36,32.76
2013-10-20,87,36.0,,0.36,31.32
2013-10-21,96,36.0,,0.36,34.56
2013-10-22,87,36.0,,0.36,31.32
2013-10-23,93,36.0,,0.36,33.48
2013-10-24,81,36.0,,0.36,29.16
2013-10-25,83,36.0,,0.36,29.88
2013-10-26,84,36.0,,0.36,30.24
2013-10-27,85,36.0,,0.36,30.599999999999998
2013-10-28,95,36.0,,0.36,34.199999999999996
2013-10-29,100,36.0,,0.36,36.0
2013-10-30,87,36.0,,0.36,31.32
2013-10-31,80,36.0,,0.36,28.799999999999997
2013-11-01,75,36.0,False,0.36,27.0
2013-11-02,67,36.0,,0.36,24.119999999999997
2013-11-03,66,36.0,,0.36,23.759999999999998
2013-11-04,75,36.0,,0.36,27.0
2013-11-05,82,36.0,,0.36,29.52
2013-11-06,100,36.0,,0.36,36.0
2013-11-07,74,36.0,,0.36,26.64
2013-11-08,74,36.0,,0.36,26.64
2013-11-09,60,36.0,,0.36,21.599999999999998
2013-11-10,67,36.0,,0.36,24.119999999999997
2013-11-11,78,36.0,,0.36,28.08
2013-11-12,76,36.0,,0.36,27.36
2013-11-13,80,36.0,,0.36,28.799999999999997
2013-11-14,86,36.0,,0.36,30.959999999999997
2013-11-15,77,36.0,,0.36,27.72
2013-11-16,83,36.0,,0.36,29.88
2013-11-17,80,36.0,,0.36,28.799999999999997
2013-11-18,75,36.0,,0.36,27.0
2013-11-19,77,36.0,,0.36,27.72
2013-11-20,85,36.0,,0.36,30.599999999999998
2013-11-21,80,36.0,,0.36,28.799999999999997
2013-11-22,84,36.0,,0.36,30.24
2013-11-23,76,36.0,,0.36,27.36
2013-11-24,66,36.0,,0.36,23.759999999999998
2013-11-25,83,36.0,,0.36,29.88
2013-11-26,76,36.0,,0.36,27.36
2013-11-27,70,36.0,,0.36,25.2
2013-11-28,57,36.0,,0.36,20.52
2013-11-29,65,36.0,,0.36,23.4
2013-11-30,74,36.0,,0.36,26.64
2013-12-01,57,43.0,False,0.43,24.509999999999998
2013-12-02,62,43.0,,0.43,26.66
2013-12-03,54,43.0,,0.43,23.22
2013-12-04,58,43.0,,0.43,24.94
2013-12-05,50,43.0,,0.43,21.5
2013-12-06,53,43.0,,0.43,22.79
2013-12-07,50,43.0,,0.43,21.5
2013-12-08,40,43.0,,0.43,17.2
2013-12-09,58,43.0,,0.43,24.94
2013-12-10,53,43.0,,0.43,22.79
2013-12-11,62,43.0,,0.43,26.66
2013-12-12,56,43.0,,0.43,24.08
2013-12-13,56,43.0,,0.43,24.08
2013-12-14,49,43.0,,0.43,21.07
2013-12-15,65,43.0,,0.43,27.95
2013-12-16,73,43.0,,0.43,31.39
2013-12-17,60,43.0,,0.43,25.8
2013-12-18,57,43.0,,0.43,24.509999999999998
2013-12-19,54,43.0,,0.43,23.22
2013-12-20,58,43.0,,0.43,24.94
2013-12-21,54,43.0,,0.43,23.22
2013-12-22,48,43.0,,0.43,20.64
2013-12-23,57,43.0,,0.43,24.509999999999998
2013-12-24,66,43.0,,0.43,28.38
2013-12-25,100,43.0,,0.43,43.0
2013-12-26,71,43.0,,0.43,30.53
2013-12-27,68,43.0,,0.43,29.24
2013-12-28,63,43.0,,0.43,27.09
2013-12-29,65,43.0,,0.43,27.95
2013-12-30,75,43.0,,0.43,32.25
2013-12-31,58,43.0,,0.43,24.94
2014-01-01,60,53.0,False,0.53,31.8
2014-01-02,73,53.0,,0.53,38.690000000000005
2014-01-03,75,53.0,,0.53,39.75
2014-01-04,75,53.0,,0.53,39.75
2014-01-05,73,53.0,,0.53,38.690000000000005
2014-01-06,72,53.0,,0.53,38.160000000000004
2014-01-07,75,53.0,,0.53,39.75
2014-01-08,70,53.0,,0.53,37.1
2014-01-09,71,53.0,,0.53,37.63
2014-01-10,69,53.0,,0.53,36.57
2014-01-11,57,53.0,,0.53,30.21
2014-01-12,80,53.0,,0.53,42.400000000000006
2014-01-13,78,53.0,,0.53,41.34
2014-01-14,71,53.0,,0.53,37.63
2014-01-15,75,53.0,,0.53,39.75
2014-01-16,80,53.0,,0.53,42.400000000000006
2014-01-17,75,53.0,,0.53,39.75
2014-01-18,69,53.0,,0.53,36.57
2014-01-19,66,53.0,,0.53,34.980000000000004
2014-01-20,69,53.0,,0.53,36.57
2014-01-21,82,53.0,,0.53,43.46
2014-01-22,83,53.0,,0.53,43.99
2014-01-23,76,53.0,,0.53,40.28
2014-01-24,84,53.0,,0.53,44.52
2014-01-25,74,53.0,,0.53,39.22
2014-01-26,76,53.0,,0.53,40.28
2014-01-27,89,53.0,,0.53,47.17
2014-01-28,89,53.0,,0.53,47.17
2014-01-29,85,53.0,,0.53,45.050000000000004
2014-01-30,86,53.0,,0.53,45.580000000000005
2014-01-31,100,53.0,,0.53,53.0
2014-02-01,77,67.0,False,0.67,51.59
2014-02-02,72,67.0,,0.67,48.24
2014-02-03,74,67.0,,0.67,49.580000000000005
2014-02-04,78,67.0,,0.67,52.260000000000005
2014-02-05,68,67.0,,0.67,45.56
2014-02-06,76,67.0,,0.67,50.92
2014-02-07,62,67.0,,0.67,41.54
2014-02-08,83,67.0,,0.67,55.61000000000001
2014-02-09,68,67.0,,0.67,45.56
2014-02-10,75,67.0,,0.67,50.25
2014-02-11,100,67.0,,0.67,67.0
2014-02-12,95,67.0,,0.67,63.650000000000006
2014-02-13,97,67.0,,0.67,64.99000000000001
2014-02-14,85,67.0,,0.67,56.95
2014-02-15,91,67.0,,0.67,60.970000000000006
2014-02-16,100,67.0,,0.67,67.0
2014-02-17,80,67.0,,0.67,53.6
2014-02-18,89,67.0,,0.67,59.63
2014-02-19,75,67.0,,0.67,50.25
2014-02-20,82,67.0,,0.67,54.940000000000005
2014-02-21,61,67.0,,0.67,40.870000000000005
2014-02-22,87,67.0,,0.67,58.290000000000006
2014-02-23,89,67.0,,0.67,59.63
2014-02-24,70,67.0,,0.67,46.900000000000006
2014-02-25,80,67.0,,0.67,53.6
2014-02-26,72,67.0,,0.67,48.24
2014-02-27,64,67.0,,0.67,42.88
2014-02-28,66,67.0,,0.67,44.220000000000006
2014-03-01,99,49.0,False,0.49,48.51
2014-03-02,100,49.0,,0.49,49.0
2014-03-03,90,49.0,,0.49,44.1
2014-03-04,90,49.0,,0.49,44.1
2014-03-05,95,49.0,,0.49,46.55
2014-03-06,90,49.0,,0.49,44.1
2014-03-07,84,49.0,,0.49,41.16
2014-03-08,82,49.0,,0.49,40.18
2014-03-09,84,49.0,,0.49,41.16
2014-03-10,85,49.0,,0.49,41.65
2014-03-11,82,49.0,,0.49,40.18
2014-03-12,82,49.0,,0.49,40.18
2014-03-13,77,49.0,,0.49,37.73
2014-03-14,78,49.0,,0.49,38.22
2014-03-15,74,49.0,,0.49,36.26
2014-03-16,76,49.0,,0.49,37.24
2014-03-17,73,49.0,,0.49,35.769999999999996
2014-03-18,76,49.0,,0.49,37.24
2014-03-19,76,49.0,,0.49,37.24
2014-03-20,74,49.0,,0.49,36.26
2014-03-21,69,49.0,,0.49,33.81
2014-03-22,64,49.0,,0.49,31.36
2014-03-23,76,49.0,,0.49,37.24
2014-03-24,83,49.0,,0.49,40.67
2014-03-25,82,49.0,,0.49,40.18
2014-03-26,82,49.0,,0.49,40.18
2014-03-27,67,49.0,,0.49,32.83
2014-03-28,68,49.0,,0.49,33.32
2014-03-29,64,49.0,,0.49,31.36
2014-03-30,68,49.0,,0.49,33.32
2014-03-31,76,49.0,,0.49,37.24
2014-04-01,58,46.0,False,0.46,26.68
2014-04-02,66,46.0,,0.46,30.360000000000003
2014-04-03,59,46.0,,0.46,27.14
2014-04-04,61,46.0,,0.46,28.060000000000002
2014-04-05,68,46.0,,0.46,31.28
2014-04-06,56,46.0,,0.46,25.76
2014-04-07,66,46.0,,0.46,30.360000000000003
2014-04-08,64,46.0,,0.46,29.44
2014-04-09,58,46.0,,0.46,26.68
2014-04-10,66,46.0,,0.46,30.360000000000003
2014-04-11,66,46.0,,0.46,30.360000000000003
2014-04-12,79,46.0,,0.46,36.34
2014-04-13,73,46.0,,0.46,33.58
2014-04-14,89,46.0,,0.46,40.940000000000005
2014-04-15,100,46.0,,0.46,46.0
2014-04-16,65,46.0,,0.46,29.900000000000002
2014-04-17,59,46.0,,0.46,27.14
2014-04-18,56,46.0,,0.46,25.76
2014-04-19,57,46.0,,0.46,26.220000000000002
2014-04-20,59,46.0,,0.46,27.14
2014-04-21,51,46.0,,0.46,23.46
2014-04-22,57,46.0,,0.46,26.220000000000002
2014-04-23,56,46.0,,0.46,25.76
2014-04-24,49,46.0,,0.46,22.540000000000003
2014-04-25,47,46.0,,0.46,21.62
2014-04-26,50,46.0,,0.46,23.0
2014-04-27,52,46.0,,0.46,23.92
2014-04-28,51,46.0,,0.46,23.46
2014-04-29,50,46.0,,0.46,23.0
2014-04-30,58,46.0,,0.46,26.68
2014-05-01,64,40.0,False,0.4,25.6
2014-05-02,77,40.0,,0.4,30.8
2014-05-03,87,40.0,,0.4,34.800000000000004
2014-05-04,80,40.0,,0.4,32.0
2014-05-05,79,40.0,,0.4,31.6
2014-05-06,84,40.0,,0.4,33.6
2014-05-07,78,40.0,,0.4,31.200000000000003
2014-05-08,68,40.0,,0.4,27.200000000000003
2014-05-09,63,40.0,,0.4,25.200000000000003
2014-05-10,68,40.0,,0.4,27.200000000000003
2014-05-11,94,40.0,,0.4,37.6
2014-05-12,79,40.0,,0.4,31.6
2014-05-13,100,40.0,,0.4,40.0
2014-05-14,95,40.0,,0.4,38.0
2014-05-15,80,40.0,,0.4,32.0
2014-05-16,70,40.0,,0.4,28.0
2014-05-17,64,40.0,,0.4,25.6
2014-05-18,65,40.0,,0.4,26.0
2014-05-19,65,40.0,,0.4,26.0
2014-05-20,78,40.0,,0.4,31.200000000000003
2014-05-21,79,40.0,,0.4,31.6
2014-05-22,68,40.0,,0.4,27.200000000000003
2014-05-23,65,40.0,,0.4,26.0
2014-05-24,75,40.0,,0.4,30.0
2014-05-25,75,40.0,,0.4,30.0
2014-05-26,66,40.0,,0.4,26.400000000000002
2014-05-27,76,40.0,,0.4,30.400000000000002
2014-05-28,73,40.0,,0.4,29.200000000000003
2014-05-29,76,40.0,,0.4,30.400000000000002
2014-05-30,68,40.0,,0.4,27.200000000000003
2014-05-31,67,40.0,,0.4,26.8
2014-06-01,81,35.0,False,0.35,28.349999999999998
2014-06-02,94,35.0,,0.35,32.9
2014-06-03,75,35.0,,0.35,26.25
2014-06-04,100,35.0,,0.35,35.0
2014-06-05,80,35.0,,0.35,28.0
2014-06-06,78,35.0,,0.35,27.299999999999997
2014-06-07,71,35.0,,0.35,24.849999999999998
2014-06-08,69,35.0,,0.35,24.15
2014-06-09,81,35.0,,0.35,28.349999999999998
2014-06-10,79,35.0,,0.35,27.65
2014-06-11,96,35.0,,0.35,33.599999999999994
2014-06-12,81,35.0,,0.35,28.349999999999998
2014-06-13,80,35.0,,0.35,28.0
2014-06-14,71,35.0,,0.35,24.849999999999998
2014-06-15,78,35.0,,0.35,27.299999999999997
2014-06-16,91,35.0,,0.35,31.849999999999998
2014-06-17,72,35.0,,0.35,25.2
2014-06-18,82,35.0,,0.35,28.7
2014-06-19,78,35.0,,0.35,27.299999999999997
2014-06-20,74,35.0,,0.35,25.9
2014-06-21,82,35.0,,0.35,28.7
2014-06-22,68,35.0,,0.35,23.799999999999997
2014-06-23,77,35.0,,0.35,26.95
2014-06-24,92,35.0,,0.35,32.199999999999996
2014-06-25,79,35.0,,0.35,27.65
2014-06-26,74,35.0,,0.35,25.9
2014-06-27,76,35.0,,0.35,26.599999999999998
2014-06-28,83,35.0,,0.35,29.049999999999997
2014-06-29,83,35.0,,0.35,29.049999999999997
2014-06-30,88,35.0,,0.35,30.799999999999997
2014-07-01,94,38.0,False,0.38,35.72
2014-07-02,67,38.0,,0.38,25.46
2014-07-03,76,38.0,,0.38,28.88
2014-07-04,63,38.0,,0.38,23.94
2014-07-05,70,38.0,,0.38,26.6
2014-07-06,88,38.0,,0.38,33.44
2014-07-07,96,38.0,,0.38,36.480000000000004
2014-07-08,81,38.0,,0.38,30.78
2014-07-09,88,38.0,,0.38,33.44
2014-07-10,92,38.0,,0.38,34.96
2014-07-11,97,38.0,,0.38,36.86
2014-07-12,70,38.0,,0.38,26.6
2014-07-13,83,38.0,,0.38,31.54
2014-07-14,85,38.0,,0.38,32.3
2014-07-15,93,38.0,,0.38,35.34
2014-07-16,87,38.0,,0.38,33.06
2014-07-17,86,38.0,,0.38,32.68
2014-07-18,76,38.0,,0.38,28.88
2014-07-19,73,38.0,,0.38,27.740000000000002
2014-07-20,73,38.0,,0.38,27.740000000000002
2014-07-21,88,38.0,,0.38,33.44
2014-07-22,90,38.0,,0.38,34.2
2014-07-23,81,38.0,,0.38,30.78
2014-07-24,79,38.0,,0.38,30.02
2014-07-25,87,38.0,,0.38,33.06
2014-07-26,88,38.0,,0.38,33.44
2014-07-27,97,38.0,,0.38,36.86
2014-07-28,97,38.0,,0.38,36.86
2014-07-29,89,38.0,,0.38,33.82
2014-07-30,100,38.0,,0.38,38.0
2014-07-31,85,38.0,,0.38,32.3
2014-08-01,47,44.0,False,0.44,20.68
2014-08-02,46,44.0,,0.44,20.24
2014-08-03,62,44.0,,0.44,27.28
2014-08-04,56,44.0,,0.44,24.64
2014-08-05,57,44.0,,0.44,25.080000000000002
2014-08-06,62,44.0,,0.44,27.28
2014-08-07,53,44.0,,0.44,23.32
2014-08-08,56,44.0,,0.44,24.64
2014-08-09,59,44.0,,0.44,25.96
2014-08-10,52,44.0,,0.44,22.88
2014-08-11,71,44.0,,0.44,31.24
2014-08-12,56,44.0,,0.44,24.64
2014-08-13,60,44.0,,0.44,26.4
2014-08-14,55,44.0,,0.44,24.2
2014-08-15,84,44.0,,0.44,36.96
2014-08-16,100,44.0,,0.44,44.0
2014-08-17,94,44.0,,0.44,41.36
2014-08-18,87,44.0,,0.44,38.28
2014-08-19,66,44.0,,0.44,29.04
2014-08-20,76,44.0,,0.44,33.44
2014-08-21,70,44.0,,0.44,30.8
2014-08-22,67,44.0,,0.44,29.48
2014-08-23,70,44.0,,0.44,30.8
2014-08-24,67,44.0,,0.44,29.48
2014-08-25,54,44.0,,0.44,23.76
2014-08-26,52,44.0,,0.44,22.88
2014-08-27,62,44.0,,0.44,27.28
2014-08-28,56,44.0,,0.44,24.64
2014-08-29,56,44.0,,0.44,24.64
2014-08-30,57,44.0,,0.44,25.080000000000002
2014-08-31,58,44.0,,0.44,25.52
2014-09-01,93,36.0,False,0.36,33.48
2014-09-02,92,36.0,,0.36,33.12
2014-09-03,80,36.0,,0.36,28.799999999999997
2014-09-04,99,36.0,,0.36,35.64
2014-09-05,74,36.0,,0.36,26.64
2014-09-06,100,36.0,,0.36,36.0
2014-09-07,80,36.0,,0.36,28.799999999999997
2014-09-08,81,36.0,,0.36,29.16
2014-09-09,78,36.0,,0.36,28.08
2014-09-10,85,36.0,,0.36,30.599999999999998
2014-09-11,77,36.0,,0.36,27.72
2014-09-12,83,36.0,,0.36,29.88
2014-09-13,74,36.0,,0.36,26.64
2014-09-14,82,36.0,,0.36,29.52
2014-09-15,90,36.0,,0.36,32.4
2014-09-16,93,36.0,,0.36,33.48
2014-09-17,93,36.0,,0.36,33.48
2014-09-18,93,36.0,,0.36,33.48
2014-09-19,81,36.0,,0.36,29.16
2014-09-20,79,36.0,,0.36,28.439999999999998
2014-09-21,88,36.0,,0.36,31.68
2014-09-22,93,36.0,,0.36,33.48
2014-09-23,92,36.0,,0.36,33.12
2014-09-24,99,36.0,,0.36,35.64
2014-09-25,85,36.0,,0.36,30.599999999999998
2014-09-26,82,36.0,,0.36,29.52
2014-09-27,76,36.0,,0.36,27.36
2014-09-28,79,36.0,,0.36,28.439999999999998
2014-09-29,78,36.0,,0.36,28.08
2014-09-30,95,36.0,,0.36,34.199999999999996
2014-10-01,68,38.0,False,0.38,25.84
2014-10-02,83,38.0,,0.38,31.54
2014-10-03,92,38.0,,0.38,34.96
2014-10-04,81,38.0,,0.38,30.78
2014-10-05,76,38.0,,0.38,28.88
2014-10-06,76,38.0,,0.38,28.88
2014-10-07,97,38.0,,0.38,36.86
2014-10-08,92,38.0,,0.38,34.96
2014-10-09,93,38.0,,0.38,35.34
2014-10-10,87,38.0,,0.38,33.06
2014-10-11,77,38.0,,0.38,29.26
2014-10-12,85,38.0,,0.38,32.3
2014-10-13,100,38.0,,0.38,38.0
2014-10-14,95,38.0,,0.38,36.1
2014-10-15,86,38.0,,0.38,32.68
2014-10-16,92,38.0,,0.38,34.96
2014-10-17,76,38.0,,0.38,28.88
2014-10-18,85,38.0,,0.38,32.3
2014-10-19,77,38.0,,0.38,29.26
2014-10-20,76,38.0,,0.38,28.88
2014-10-21,81,38.0,,0.38,30.78
2014-10-22,81,38.0,,0.38,30.78
2014-10-23,85,38.0,,0.38,32.3
2014-10-24,83,38.0,,0.38,31.54
2014-10-25,72,38.0,,0.38,27.36
2014-10-26,61,38.0,,0.38,23.18
2014-10-27,84,38.0,,0.38,31.92
2014-10-28,89,38.0,,0.38,33.82
2014-10-29,79,38.0,,0.38,30.02
2014-10-30,76,38.0,,0.38,28.88
2014-10-31,62,38.0,,0.38,23.56
2014-11-01,35,40.0,False,0.4,14.0
2014-11-02,37,40.0,,0.4,14.8
2014-11-03,41,40.0,,0.4,16.400000000000002
2014-11-04,59,40.0,,0.4,23.6
2014-11-05,100,40.0,,0.4,40.0
2014-11-06,42,40.0,,0.4,16.8
2014-11-07,36,40.0,,0.4,14.4
2014-11-08,36,40.0,,0.4,14.4
2014-11-09,43,40.0,,0.4,17.2
2014-11-10,41,40.0,,0.4,16.400000000000002
2014-11-11,39,40.0,,0.4,15.600000000000001
2014-11-12,43,40.0,,0.4,17.2
2014-11-13,41,40.0,,0.4,16.400000000000002
2014-11-14,38,40.0,,0.4,15.200000000000001
2014-11-15,39,40.0,,0.4,15.600000000000001
2014-11-16,43,40.0,,0.4,17.2
2014-11-17,39,40.0,,0.4,15.600000000000001
2014-11-18,40,40.0,,0.4,16.0
2014-11-19,41,40.0,,0.4,16.400000000000002
2014-11-20,36,40.0,,0.4,14.4
2014-11-21,42,40.0,,0.4,16.8
2014-11-22,36,40.0,,0.4,14.4
2014-11-23,35,40.0,,0.4,14.0
2014-11-24,44,40.0,,0.4,17.6
2014-11-25,41,40.0,,0.4,16.400000000000002
2014-11-26,38,40.0,,0.4,15.200000000000001
2014-11-27,33,40.0,,0.4,13.200000000000001
2014-11-28,36,40.0,,0.4,14.4
2014-11-29,43,40.0,,0.4,17.2
2014-11-30,46,40.0,,0.4,18.400000000000002
2014-12-01,80,40.0,False,0.4,32.0
2014-12-02,74,40.0,,0.4,29.6
2014-12-03,87,40.0,,0.4,34.800000000000004
2014-12-04,74,40.0,,0.4,29.6
2014-12-05,61,40.0,,0.4,24.400000000000002
2014-12-06,68,40.0,,0.4,27.200000000000003
2014-12-07,81,40.0,,0.4,32.4
2014-12-08,72,40.0,,0.4,28.8
2014-12-09,72,40.0,,0.4,28.8
2014-12-10,74,40.0,,0.4,29.6
2014-12-11,82,40.0,,0.4,32.800000000000004
2014-12-12,68,40.0,,0.4,27.200000000000003
2014-12-13,62,40.0,,0.4,24.8
2014-12-14,82,40.0,,0.4,32.800000000000004
2014-12-15,84,40.0,,0.4,33.6
2014-12-16,76,40.0,,0.4,30.400000000000002
2014-12-17,72,40.0,,0.4,28.8
2014-12-18,76,40.0,,0.4,30.400000000000002
