date,loss_unscaled,loss_monthly,isPartial,scale,loss
2016-08-29,97,83.0,,0.83,80.50999999999999
2016-08-30,95,83.0,,0.83,78.85
2016-08-31,92,83.0,,0.83,76.36
2016-09-01,92,81.0,False,0.81,74.52000000000001
2016-09-02,85,81.0,,0.81,68.85000000000001
2016-09-03,83,81.0,,0.81,67.23
2016-09-04,87,81.0,,0.81,70.47
2016-09-05,93,81.0,,0.81,75.33
2016-09-06,96,81.0,,0.81,77.76
2016-09-07,97,81.0,,0.81,78.57000000000001
2016-09-08,92,81.0,,0.81,74.52000000000001
2016-09-09,86,81.0,,0.81,69.66000000000001
2016-09-10,82,81.0,,0.81,66.42
2016-09-11,92,81.0,,0.81,74.52000000000001
2016-09-12,99,81.0,,0.81,80.19000000000001
2016-09-13,99,81.0,,0.81,80.19000000000001
2016-09-14,96,81.0,,0.81,77.76
2016-09-15,92,81.0,,0.81,74.52000000000001
2016-09-16,85,81.0,,0.81,68.85000000000001
2016-09-17,81,81.0,,0.81,65.61
2016-09-18,85,81.0,,0.81,68.85000000000001
2016-09-19,100,81.0,,0.81,81.0
2016-09-20,98,81.0,,0.81,79.38000000000001
2016-09-21,99,81.0,,0.81,80.19000000000001
2016-09-22,92,81.0,,0.81,74.52000000000001
2016-09-23,83,81.0,,0.81,67.23
2016-09-24,78,81.0,,0.81,63.18000000000001
2016-09-25,89,81.0,,0.81,72.09
2016-09-26,100,81.0,,0.81,81.0
2016-09-27,96,81.0,,0.81,77.76
2016-09-28,100,81.0,,0.81,81.0
2016-09-29,93,81.0,,0.81,75.33
2016-09-30,81,81.0,,0.81,65.61
2016-10-01,69,81.0,False,0.81,55.89
2016-10-02,87,81.0,,0.81,70.47
2016-10-03,99,81.0,,0.81,80.19000000000001
2016-10-04,97,81.0,,0.81,78.57000000000001
2016-10-05,84,81.0,,0.81,68.04
2016-10-06,84,81.0,,0.81,68.04
2016-10-07,81,81.0,,0.81,65.61
2016-10-08,71,81.0,,0.81,57.510000000000005
2016-10-09,80,81.0,,0.81,64.80000000000001
2016-10-10,100,81.0,,0.81,81.0
2016-10-11,89,81.0,,0.81,72.09
2016-10-12,96,81.0,,0.81,77.76
2016-10-13,82,81.0,,0.81,66.42
2016-10-14,78,81.0,,0.81,63.18000000000001
2016-10-15,73,81.0,,0.81,59.13
2016-10-16,87,81.0,,0.81,70.47
2016-10-17,97,81.0,,0.81,78.57000000000001
2016-10-18,94,81.0,,0.81,76.14
2016-10-19,90,81.0,,0.81,72.9
2016-10-20,88,81.0,,0.81,71.28
2016-10-21,84,81.0,,0.81,68.04
2016-10-22,72,81.0,,0.81,58.32000000000001
2016-10-23,84,81.0,,0.81,68.04
2016-10-24,92,81.0,,0.81,74.52000000000001
2016-10-25,85,81.0,,0.81,68.85000000000001
2016-10-26,87,81.0,,0.81,70.47
2016-10-27,82,81.0,,0.81,66.42
2016-10-28,78,81.0,,0.81,63.18000000000001
2016-10-29,70,81.0,,0.81,56.7
2016-10-30,75,81.0,,0.81,60.75000000000001
2016-10-31,86,81.0,,0.81,69.66000000000001
2016-11-01,90,78.0,False,0.78,70.2
2016-11-02,94,78.0,,0.78,73.32000000000001
2016-11-03,90,78.0,,0.78,70.2
2016-11-04,82,78.0,,0.78,63.96
2016-11-05,84,78.0,,0.78,65.52
2016-11-06,95,78.0,,0.78,74.10000000000001
2016-11-07,97,78.0,,0.78,75.66
2016-11-08,86,78.0,,0.78,67.08
2016-11-09,83,78.0,,0.78,64.74000000000001
2016-11-10,93,78.0,,0.78,72.54
2016-11-11,79,78.0,,0.78,61.620000000000005
2016-11-12,80,78.0,,0.78,62.400000000000006
2016-11-13,95,78.0,,0.78,74.10000000000001
2016-11-14,100,78.0,,0.78,78.0
2016-11-15,99,78.0,,0.78,77.22
2016-11-16,96,78.0,,0.78,74.88
2016-11-17,90,78.0,,0.78,70.2
2016-11-18,87,78.0,,0.78,67.86
2016-11-19,78,78.0,,0.78,60.84
2016-11-20,79,78.0,,0.78,61.620000000000005
2016-11-21,91,78.0,,0.78,70.98
2016-11-22,84,78.0,,0.78,65.52
2016-11-23,75,78.0,,0.78,58.5
2016-11-24,57,78.0,,0.78,44.46
2016-11-25,65,78.0,,0.78,50.7
2016-11-26,77,78.0,,0.78,60.06
2016-11-27,85,78.0,,0.78,66.3
2016-11-28,92,78.0,,0.78,71.76
2016-11-29,90,78.0,,0.78,70.2
2016-11-30,97,78.0,,0.78,75.66
2016-12-01,84,78.0,False,0.78,65.52
2016-12-02,78,78.0,,0.78,60.84
2016-12-03,76,78.0,,0.78,59.28
2016-12-04,76,78.0,,0.78,59.28
2016-12-05,89,78.0,,0.78,69.42
2016-12-06,85,78.0,,0.78,66.3
2016-12-07,85,78.0,,0.78,66.3
2016-12-08,80,78.0,,0.78,62.400000000000006
2016-12-09,69,78.0,,0.78,53.82
2016-12-10,66,78.0,,0.78,51.480000000000004
2016-12-11,69,78.0,,0.78,53.82
2016-12-12,86,78.0,,0.78,67.08
2016-12-13,81,78.0,,0.78,63.18
2016-12-14,80,78.0,,0.78,62.400000000000006
2016-12-15,75,78.0,,0.78,58.5
2016-12-16,68,78.0,,0.78,53.04
2016-12-17,63,78.0,,0.78,49.14
2016-12-18,69,78.0,,0.78,53.82
2016-12-19,70,78.0,,0.78,54.6
2016-12-20,77,78.0,,0.78,60.06
2016-12-21,74,78.0,,0.78,57.72
2016-12-22,74,78.0,,0.78,57.72
2016-12-23,65,78.0,,0.78,50.7
2016-12-24,55,78.0,,0.78,42.9
2016-12-25,58,78.0,,0.78,45.24
2016-12-26,76,78.0,,0.78,59.28
2016-12-27,95,78.0,,0.78,74.10000000000001
2016-12-28,100,78.0,,0.78,78.0
2016-12-29,99,78.0,,0.78,77.22
2016-12-30,92,78.0,,0.78,71.76
2016-12-31,100,78.0,,0.78,78.0
2017-01-01,75,99.0,False,0.99,74.25
2017-01-02,100,99.0,,0.99,99.0
2017-01-03,97,99.0,,0.99,96.03
2017-01-04,94,99.0,,0.99,93.06
2017-01-05,89,99.0,,0.99,88.11
2017-01-06,76,99.0,,0.99,75.24
2017-01-07,77,99.0,,0.99,76.23
2017-01-08,81,99.0,,0.99,80.19
2017-01-09,81,99.0,,0.99,80.19
2017-01-10,87,99.0,,0.99,86.13
2017-01-11,83,99.0,,0.99,82.17
2017-01-12,78,99.0,,0.99,77.22
2017-01-13,76,99.0,,0.99,75.24
2017-01-14,72,99.0,,0.99,71.28
2017-01-15,76,99.0,,0.99,75.24
2017-01-16,94,99.0,,0.99,93.06
2017-01-17,85,99.0,,0.99,84.15
2017-01-18,83,99.0,,0.99,82.17
2017-01-19,81,99.0,,0.99,80.19
2017-01-20,73,99.0,,0.99,72.27
2017-01-21,67,99.0,,0.99,66.33
2017-01-22,74,99.0,,0.99,73.26
2017-01-23,82,99.0,,0.99,81.17999999999999
2017-01-24,80,99.0,,0.99,79.2
2017-01-25,81,99.0,,0.99,80.19
2017-01-26,76,99.0,,0.99,75.24
2017-01-27,70,99.0,,0.99,69.3
2017-01-28,69,99.0,,0.99,68.31
2017-01-29,72,99.0,,0.99,71.28
2017-01-30,82,99.0,,0.99,81.17999999999999
2017-01-31,87,99.0,,0.99,86.13
2017-02-01,91,97.0,False,0.97,88.27
2017-02-02,87,97.0,,0.97,84.39
2017-02-03,81,97.0,,0.97,78.57
2017-02-04,78,97.0,,0.97,75.66
2017-02-05,79,97.0,,0.97,76.63
2017-02-06,89,97.0,,0.97,86.33
2017-02-07,95,97.0,,0.97,92.14999999999999
2017-02-08,97,97.0,,0.97,94.09
2017-02-09,87,97.0,,0.97,84.39
2017-02-10,83,97.0,,0.97,80.50999999999999
2017-02-11,80,97.0,,0.97,77.6
2017-02-12,82,97.0,,0.97,79.53999999999999
2017-02-13,85,97.0,,0.97,82.45
2017-02-14,79,97.0,,0.97,76.63
2017-02-15,88,97.0,,0.97,85.36
2017-02-16,90,97.0,,0.97,87.3
2017-02-17,85,97.0,,0.97,82.45
2017-02-18,77,97.0,,0.97,74.69
2017-02-19,84,97.0,,0.97,81.48
2017-02-20,97,97.0,,0.97,94.09
2017-02-21,91,97.0,,0.97,88.27
2017-02-22,93,97.0,,0.97,90.21
2017-02-23,91,97.0,,0.97,88.27
2017-02-24,83,97.0,,0.97,80.50999999999999
2017-02-25,83,97.0,,0.97,80.50999999999999
2017-02-26,84,97.0,,0.97,81.48
2017-02-27,100,97.0,,0.97,97.0
2017-02-28,92,97.0,,0.97,89.24
2017-03-01,91,100.0,False,1.0,91.0
2017-03-02,92,100.0,,1.0,92.0
2017-03-03,87,100.0,,1.0,87.0
2017-03-04,83,100.0,,1.0,83.0
2017-03-05,86,100.0,,1.0,86.0
2017-03-06,98,100.0,,1.0,98.0
2017-03-07,96,100.0,,1.0,96.0
2017-03-08,93,100.0,,1.0,93.0
2017-03-09,99,100.0,,1.0,99.0
2017-03-10,96,100.0,,1.0,96.0
2017-03-11,94,100.0,,1.0,94.0
2017-03-12,92,100.0,,1.0,92.0
2017-03-13,98,100.0,,1.0,98.0
2017-03-14,91,100.0,,1.0,91.0
2017-03-15,89,100.0,,1.0,89.0
2017-03-16,90,100.0,,1.0,90.0
2017-03-17,78,100.0,,1.0,78.0
2017-03-18,79,100.0,,1.0,79.0
2017-03-19,90,100.0,,1.0,90.0
2017-03-20,100,100.0,,1.0,100.0
2017-03-21,98,100.0,,1.0,98.0
2017-03-22,96,100.0,,1.0,96.0
2017-03-23,91,100.0,,1.0,91.0
2017-03-24,85,100.0,,1.0,85.0
2017-03-25,83,100.0,,1.0,83.0
2017-03-26,86,100.0,,1.0,86.0
2017-03-27,97,100.0,,1.0,97.0
2017-03-28,94,100.0,,1.0,94.0
2017-03-29,92,100.0,,1.0,92.0
2017-03-30,89,100.0,,1.0,89.0
2017-03-31,82,100.0,,1.0,82.0
2017-04-01,83,96.0,False,0.96,79.67999999999999
2017-04-02,91,96.0,,0.96,87.36
2017-04-03,92,96.0,,0.96,88.32
2017-04-04,93,96.0,,0.96,89.28
2017-04-05,100,96.0,,0.96,96.0
2017-04-06,98,96.0,,0.96,94.08
2017-04-07,83,96.0,,0.96,79.67999999999999
2017-04-08,81,96.0,,0.96,77.75999999999999
2017-04-09,80,96.0,,0.96,76.8
2017-04-10,92,96.0,,0.96,88.32
2017-04-11,87,96.0,,0.96,83.52
2017-04-12,93,96.0,,0.96,89.28
2017-04-13,82,96.0,,0.96,78.72
2017-04-14,72,96.0,,0.96,69.12
2017-04-15,71,96.0,,0.96,68.16
2017-04-16,72,96.0,,0.96,69.12
2017-04-17,90,96.0,,0.96,86.39999999999999
2017-04-18,96,96.0,,0.96,92.16
2017-04-19,92,96.0,,0.96,88.32
2017-04-20,81,96.0,,0.96,77.75999999999999
2017-04-21,83,96.0,,0.96,79.67999999999999
2017-04-22,73,96.0,,0.96,70.08
2017-04-23,80,96.0,,0.96,76.8
2017-04-24,89,96.0,,0.96,85.44
2017-04-25,95,96.0,,0.96,91.2
2017-04-26,87,96.0,,0.96,83.52
2017-04-27,87,96.0,,0.96,83.52
2017-04-28,82,96.0,,0.96,78.72
2017-04-29,75,96.0,,0.96,72.0
2017-04-30,84,96.0,,0.96,80.64
2017-05-01,96,90.0,False,0.9,86.4
2017-05-02,100,90.0,,0.9,90.0
2017-05-03,99,90.0,,0.9,89.10000000000001
2017-05-04,91,90.0,,0.9,81.9
2017-05-05,81,90.0,,0.9,72.9
2017-05-06,78,90.0,,0.9,70.2
2017-05-07,89,90.0,,0.9,80.10000000000001
2017-05-08,98,90.0,,0.9,88.2
2017-05-09,92,90.0,,0.9,82.8
2017-05-10,95,90.0,,0.9,85.5
2017-05-11,89,90.0,,0.9,80.10000000000001
2017-05-12,84,90.0,,0.9,75.60000000000001
2017-05-13,76,90.0,,0.9,68.4
2017-05-14,77,90.0,,0.9,69.3
2017-05-15,96,90.0,,0.9,86.4
2017-05-16,94,90.0,,0.9,84.60000000000001
2017-05-17,93,90.0,,0.9,83.7
2017-05-18,84,90.0,,0.9,75.60000000000001
2017-05-19,79,90.0,,0.9,71.10000000000001
2017-05-20,74,90.0,,0.9,66.60000000000001
2017-05-21,83,90.0,,0.9,74.7
2017-05-22,93,90.0,,0.9,83.7
2017-05-23,89,90.0,,0.9,80.10000000000001
2017-05-24,89,90.0,,0.9,80.10000000000001
2017-05-25,84,90.0,,0.9,75.60000000000001
2017-05-26,79,90.0,,0.9,71.10000000000001
2017-05-27,75,90.0,,0.9,67.5
2017-05-28,76,90.0,,0.9,68.4
2017-05-29,83,90.0,,0.9,74.7
2017-05-30,97,90.0,,0.9,87.3
2017-05-31,92,90.0,,0.9,82.8
2017-06-01,91,87.0,False,0.87,79.17
2017-06-02,84,87.0,,0.87,73.08
2017-06-03,79,87.0,,0.87,68.73
2017-06-04,88,87.0,,0.87,76.56
2017-06-05,97,87.0,,0.87,84.39
2017-06-06,96,87.0,,0.87,83.52
2017-06-07,96,87.0,,0.87,83.52
2017-06-08,92,87.0,,0.87,80.04
2017-06-09,84,87.0,,0.87,73.08
2017-06-10,73,87.0,,0.87,63.51
2017-06-11,83,87.0,,0.87,72.21
2017-06-12,93,87.0,,0.87,80.91
2017-06-13,95,87.0,,0.87,82.65
2017-06-14,94,87.0,,0.87,81.78
2017-06-15,97,87.0,,0.87,84.39
2017-06-16,83,87.0,,0.87,72.21
2017-06-17,75,87.0,,0.87,65.25
2017-06-18,76,87.0,,0.87,66.12
2017-06-19,100,87.0,,0.87,87.0
2017-06-20,92,87.0,,0.87,80.04
2017-06-21,94,87.0,,0.87,81.78
2017-06-22,98,87.0,,0.87,85.26
2017-06-23,82,87.0,,0.87,71.34
2017-06-24,76,87.0,,0.87,66.12
2017-06-25,80,87.0,,0.87,69.6
2017-06-26,99,87.0,,0.87,86.13
2017-06-27,97,87.0,,0.87,84.39
2017-06-28,91,87.0,,0.87,79.17
2017-06-29,88,87.0,,0.87,76.56
2017-06-30,82,87.0,,0.87,71.34
2017-07-01,72,85.0,False,0.85,61.199999999999996
2017-07-02,81,85.0,,0.85,68.85
2017-07-03,86,85.0,,0.85,73.1
2017-07-04,78,85.0,,0.85,66.3
2017-07-05,98,85.0,,0.85,83.3
2017-07-06,91,85.0,,0.85,77.35
2017-07-07,90,85.0,,0.85,76.5
2017-07-08,82,85.0,,0.85,69.7
2017-07-09,93,85.0,,0.85,79.05
2017-07-10,100,85.0,,0.85,85.0
2017-07-11,98,85.0,,0.85,83.3
2017-07-12,100,85.0,,0.85,85.0
2017-07-13,91,85.0,,0.85,77.35
2017-07-14,87,85.0,,0.85,73.95
2017-07-15,79,85.0,,0.85,67.14999999999999
2017-07-16,84,85.0,,0.85,71.39999999999999
2017-07-17,95,85.0,,0.85,80.75
2017-07-18,95,85.0,,0.85,80.75
2017-07-19,92,85.0,,0.85,78.2
2017-07-20,91,85.0,,0.85,77.35
2017-07-21,85,85.0,,0.85,72.25
2017-07-22,76,85.0,,0.85,64.6
2017-07-23,87,85.0,,0.85,73.95
2017-07-24,96,85.0,,0.85,81.6
2017-07-25,94,85.0,,0.85,79.89999999999999
2017-07-26,98,85.0,,0.85,83.3
2017-07-27,89,85.0,,0.85,75.64999999999999
2017-07-28,86,85.0,,0.85,73.1
2017-07-29,77,85.0,,0.85,65.45
2017-07-30,89,85.0,,0.85,75.64999999999999
2017-07-31,93,85.0,,0.85,79.05
2017-08-01,92,81.0,False,0.81,74.52000000000001
2017-08-02,98,81.0,,0.81,79.38000000000001
2017-08-03,92,81.0,,0.81,74.52000000000001
2017-08-04,86,81.0,,0.81,69.66000000000001
2017-08-05,83,81.0,,0.81,67.23
2017-08-06,87,81.0,,0.81,70.47
2017-08-07,89,81.0,,0.81,72.09
2017-08-08,95,81.0,,0.81,76.95
2017-08-09,92,81.0,,0.81,74.52000000000001
2017-08-10,86,81.0,,0.81,69.66000000000001
2017-08-11,93,81.0,,0.81,75.33
2017-08-12,80,81.0,,0.81,64.80000000000001
2017-08-13,85,81.0,,0.81,68.85000000000001
2017-08-14,95,81.0,,0.81,76.95
2017-08-15,93,81.0,,0.81,75.33
2017-08-16,86,81.0,,0.81,69.66000000000001
2017-08-17,91,81.0,,0.81,73.71000000000001
2017-08-18,74,81.0,,0.81,59.940000000000005
2017-08-19,74,81.0,,0.81,59.940000000000005
2017-08-20,78,81.0,,0.81,63.18000000000001
2017-08-21,79,81.0,,0.81,63.99
2017-08-22,100,81.0,,0.81,81.0
2017-08-23,100,81.0,,0.81,81.0
2017-08-24,82,81.0,,0.81,66.42
2017-08-25,81,81.0,,0.81,65.61
2017-08-26,73,81.0,,0.81,59.13
2017-08-27,80,81.0,,0.81,64.80000000000001
2017-08-28,79,81.0,,0.81,63.99
2017-08-29,93,81.0,,0.81,75.33
2017-08-30,86,81.0,,0.81,69.66000000000001
2017-08-31,82,81.0,,0.81,66.42
2017-09-01,76,80.0,False,0.8,60.800000000000004
2017-09-02,73,80.0,,0.8,58.400000000000006
2017-09-03,76,80.0,,0.8,60.800000000000004
2017-09-04,80,80.0,,0.8,64.0
2017-09-05,90,80.0,,0.8,72.0
2017-09-06,82,80.0,,0.8,65.60000000000001
2017-09-07,79,80.0,,0.8,63.2
2017-09-08,79,80.0,,0.8,63.2
2017-09-09,70,80.0,,0.8,56.0
2017-09-10,79,80.0,,0.8,63.2
2017-09-11,86,80.0,,0.8,68.8
2017-09-12,86,80.0,,0.8,68.8
2017-09-13,93,80.0,,0.8,74.4
2017-09-14,91,80.0,,0.8,72.8
2017-09-15,88,80.0,,0.8,70.4
2017-09-16,82,80.0,,0.8,65.60000000000001
2017-09-17,86,80.0,,0.8,68.8
2017-09-18,100,80.0,,0.8,80.0
2017-09-19,94,80.0,,0.8,75.2
2017-09-20,96,80.0,,0.8,76.80000000000001
2017-09-21,90,80.0,,0.8,72.0
2017-09-22,84,80.0,,0.8,67.2
2017-09-23,75,80.0,,0.8,60.0
2017-09-24,81,80.0,,0.8,64.8
2017-09-25,97,80.0,,0.8,77.60000000000001
2017-09-26,97,80.0,,0.8,77.60000000000001
2017-09-27,94,80.0,,0.8,75.2
2017-09-28,88,80.0,,0.8,70.4
2017-09-29,89,80.0,,0.8,71.2
2017-09-30,77,80.0,,0.8,61.6
2017-10-01,83,84.0,False,0.84,69.72
2017-10-02,86,84.0,,0.84,72.24
2017-10-03,89,84.0,,0.84,74.75999999999999
2017-10-04,88,84.0,,0.84,73.92
2017-10-05,86,84.0,,0.84,72.24
2017-10-06,84,84.0,,0.84,70.56
2017-10-07,81,84.0,,0.84,68.03999999999999
2017-10-08,89,84.0,,0.84,74.75999999999999
2017-10-09,100,84.0,,0.84,84.0
2017-10-10,93,84.0,,0.84,78.11999999999999
2017-10-11,92,84.0,,0.84,77.28
2017-10-12,89,84.0,,0.84,74.75999999999999
2017-10-13,81,84.0,,0.84,68.03999999999999
2017-10-14,79,84.0,,0.84,66.36
2017-10-15,86,84.0,,0.84,72.24
2017-10-16,99,84.0,,0.84,83.16
2017-10-17,91,84.0,,0.84,76.44
2017-10-18,91,84.0,,0.84,76.44
2017-10-19,90,84.0,,0.84,75.6
2017-10-20,80,84.0,,0.84,67.2
2017-10-21,75,84.0,,0.84,63.0
2017-10-22,82,84.0,,0.84,68.88
2017-10-23,94,84.0,,0.84,78.96
2017-10-24,93,84.0,,0.84,78.11999999999999
2017-10-25,91,84.0,,0.84,76.44
2017-10-26,85,84.0,,0.84,71.39999999999999
2017-10-27,77,84.0,,0.84,64.67999999999999
2017-10-28,71,84.0,,0.84,59.64
2017-10-29,80,84.0,,0.84,67.2
2017-10-30,86,84.0,,0.84,72.24
2017-10-31,85,84.0,,0.84,71.39999999999999
2017-11-01,86,80.0,False,0.8,68.8
2017-11-02,88,80.0,,0.8,70.4
2017-11-03,87,80.0,,0.8,69.60000000000001
2017-11-04,78,80.0,,0.8,62.400000000000006
2017-11-05,81,80.0,,0.8,64.8
2017-11-06,100,80.0,,0.8,80.0
2017-11-07,90,80.0,,0.8,72.0
2017-11-08,94,80.0,,0.8,75.2
2017-11-09,89,80.0,,0.8,71.2
2017-11-10,86,80.0,,0.8,68.8
2017-11-11,76,80.0,,0.8,60.800000000000004
2017-11-12,82,80.0,,0.8,65.60000000000001
2017-11-13,92,80.0,,0.8,73.60000000000001
2017-11-14,96,80.0,,0.8,76.80000000000001
2017-11-15,84,80.0,,0.8,67.2
2017-11-16,80,80.0,,0.8,64.0
2017-11-17,77,80.0,,0.8,61.6
2017-11-18,70,80.0,,0.8,56.0
2017-11-19,74,80.0,,0.8,59.2
2017-11-20,80,80.0,,0.8,64.0
2017-11-21,83,80.0,,0.8,66.4
2017-11-22,72,80.0,,0.8,57.6
2017-11-23,59,80.0,,0.8,47.2
2017-11-24,63,80.0,,0.8,50.400000000000006
2017-11-25,82,80.0,,0.8,65.60000000000001
2017-11-26,89,80.0,,0.8,71.2
2017-11-27,88,80.0,,0.8,70.4
2017-11-28,87,80.0,,0.8,69.60000000000001
2017-11-29,90,80.0,,0.8,72.0
2017-11-30,86,80.0,,0.8,68.8
2017-12-01,87,75.0,False,0.75,65.25
2017-12-02,77,75.0,,0.75,57.75
2017-12-03,90,75.0,,0.75,67.5
2017-12-04,96,75.0,,0.75,72.0
2017-12-05,98,75.0,,0.75,73.5
2017-12-06,94,75.0,,0.75,70.5
2017-12-07,91,75.0,,0.75,68.25
2017-12-08,83,75.0,,0.75,62.25
2017-12-09,79,75.0,,0.75,59.25
2017-12-10,80,75.0,,0.75,60.0
2017-12-11,94,75.0,,0.75,70.5
2017-12-12,95,75.0,,0.75,71.25
2017-12-13,91,75.0,,0.75,68.25
2017-12-14,86,75.0,,0.75,64.5
2017-12-15,78,75.0,,0.75,58.5
2017-12-16,74,75.0,,0.75,55.5
2017-12-17,74,75.0,,0.75,55.5
2017-12-18,87,75.0,,0.75,65.25
2017-12-19,89,75.0,,0.75,66.75
2017-12-20,85,75.0,,0.75,63.75
2017-12-21,86,75.0,,0.75,64.5
2017-12-22,74,75.0,,0.75,55.5
2017-12-23,67,75.0,,0.75,50.25
2017-12-24,63,75.0,,0.75,47.25
2017-12-25,59,75.0,,0.75,44.25
2017-12-26,90,75.0,,0.75,67.5
2017-12-27,100,75.0,,0.75,75.0
2017-12-28,100,75.0,,0.75,75.0
2017-12-29,96,75.0,,0.75,72.0
2017-12-30,92,75.0,,0.75,69.0
2017-12-31,96,75.0,,0.75,72.0
2018-01-01,74,94.0,False,0.94,69.56
2018-01-02,100,94.0,,0.94,94.0
2018-01-03,92,94.0,,0.94,86.47999999999999
2018-01-04,87,94.0,,0.94,81.78
2018-01-05,76,94.0,,0.94,71.44
2018-01-06,82,94.0,,0.94,77.08
2018-01-07,80,94.0,,0.94,75.19999999999999
2018-01-08,85,94.0,,0.94,79.89999999999999
2018-01-09,86,94.0,,0.94,80.83999999999999
2018-01-10,90,94.0,,0.94,84.6
2018-01-11,88,94.0,,0.94,82.72
2018-01-12,77,94.0,,0.94,72.38
2018-01-13,72,94.0,,0.94,67.67999999999999
2018-01-14,78,94.0,,0.94,73.32
2018-01-15,89,94.0,,0.94,83.66
2018-01-16,77,94.0,,0.94,72.38
2018-01-17,83,94.0,,0.94,78.02
2018-01-18,84,94.0,,0.94,78.96
2018-01-19,71,94.0,,0.94,66.74
2018-01-20,72,94.0,,0.94,67.67999999999999
2018-01-21,77,94.0,,0.94,72.38
2018-01-22,90,94.0,,0.94,84.6
2018-01-23,79,94.0,,0.94,74.25999999999999
2018-01-24,79,94.0,,0.94,74.25999999999999
2018-01-25,85,94.0,,0.94,79.89999999999999
2018-01-26,81,94.0,,0.94,76.14
2018-01-27,73,94.0,,0.94,68.61999999999999
2018-01-28,77,94.0,,0.94,72.38
2018-01-29,81,94.0,,0.94,76.14
2018-01-30,85,94.0,,0.94,79.89999999999999
2018-01-31,81,94.0,,0.94,76.14
2018-02-01,89,91.0,False,0.91,80.99000000000001
2018-02-02,80,91.0,,0.91,72.8
2018-02-03,76,91.0,,0.91,69.16
2018-02-04,84,91.0,,0.91,76.44
2018-02-05,100,91.0,,0.91,91.0
2018-02-06,98,91.0,,0.91,89.18
2018-02-07,91,91.0,,0.91,82.81
2018-02-08,93,91.0,,0.91,84.63000000000001
2018-02-09,82,91.0,,0.91,74.62
2018-02-10,79,91.0,,0.91,71.89
2018-02-11,81,91.0,,0.91,73.71000000000001
2018-02-12,86,91.0,,0.91,78.26
2018-02-13,87,91.0,,0.91,79.17
2018-02-14,78,91.0,,0.91,70.98
2018-02-15,80,91.0,,0.91,72.8
2018-02-16,78,91.0,,0.91,70.98
2018-02-17,73,91.0,,0.91,66.43
2018-02-18,83,91.0,,0.91,75.53
2018-02-19,91,91.0,,0.91,82.81
2018-02-20,93,91.0,,0.91,84.63000000000001
2018-02-21,89,91.0,,0.91,80.99000000000001
2018-02-22,86,91.0,,0.91,78.26
2018-02-23,75,91.0,,0.91,68.25
2018-02-24,75,91.0,,0.91,68.25
2018-02-25,79,91.0,,0.91,71.89
2018-02-26,91,91.0,,0.91,82.81
2018-02-27,94,91.0,,0.91,85.54
2018-02-28,92,91.0,,0.91,83.72
2018-03-01,89,92.0,False,0.92,81.88000000000001
2018-03-02,76,92.0,,0.92,69.92
2018-03-03,74,92.0,,0.92,68.08
2018-03-04,84,92.0,,0.92,77.28
2018-03-05,98,92.0,,0.92,90.16000000000001
2018-03-06,100,92.0,,0.92,92.0
2018-03-07,93,92.0,,0.92,85.56
2018-03-08,96,92.0,,0.92,88.32000000000001
2018-03-09,82,92.0,,0.92,75.44
2018-03-10,81,92.0,,0.92,74.52000000000001
2018-03-11,81,92.0,,0.92,74.52000000000001
2018-03-12,95,92.0,,0.92,87.4
2018-03-13,87,92.0,,0.92,80.04
2018-03-14,90,92.0,,0.92,82.8
2018-03-15,86,92.0,,0.92,79.12
2018-03-16,82,92.0,,0.92,75.44
2018-03-17,78,92.0,,0.92,71.76
2018-03-18,77,92.0,,0.92,70.84
2018-03-19,94,92.0,,0.92,86.48
2018-03-20,94,92.0,,0.92,86.48
2018-03-21,87,92.0,,0.92,80.04
2018-03-22,93,92.0,,0.92,85.56
2018-03-23,83,92.0,,0.92,76.36
2018-03-24,76,92.0,,0.92,69.92
2018-03-25,75,92.0,,0.92,69.0
2018-03-26,89,92.0,,0.92,81.88000000000001
2018-03-27,98,92.0,,0.92,90.16000000000001
2018-03-28,85,92.0,,0.92,78.2
2018-03-29,87,92.0,,0.92,80.04
2018-03-30,82,92.0,,0.92,75.44
2018-03-31,78,92.0,,0.92,71.76
2018-04-01,69,94.0,False,0.94,64.86
2018-04-02,91,94.0,,0.94,85.53999999999999
2018-04-03,92,94.0,,0.94,86.47999999999999
2018-04-04,88,94.0,,0.94,82.72
2018-04-05,90,94.0,,0.94,84.6
2018-04-06,82,94.0,,0.94,77.08
2018-04-07,79,94.0,,0.94,74.25999999999999
2018-04-08,83,94.0,,0.94,78.02
2018-04-09,100,94.0,,0.94,94.0
2018-04-10,89,94.0,,0.94,83.66
2018-04-11,88,94.0,,0.94,82.72
2018-04-12,89,94.0,,0.94,83.66
2018-04-13,80,94.0,,0.94,75.19999999999999
2018-04-14,67,94.0,,0.94,62.98
2018-04-15,80,94.0,,0.94,75.19999999999999
2018-04-16,94,94.0,,0.94,88.36
2018-04-17,92,94.0,,0.94,86.47999999999999
2018-04-18,84,94.0,,0.94,78.96
2018-04-19,88,94.0,,0.94,82.72
2018-04-20,81,94.0,,0.94,76.14
2018-04-21,75,94.0,,0.94,70.5
2018-04-22,79,94.0,,0.94,74.25999999999999
2018-04-23,86,94.0,,0.94,80.83999999999999
2018-04-24,87,94.0,,0.94,81.78
2018-04-25,82,94.0,,0.94,77.08
2018-04-26,84,94.0,,0.94,78.96
2018-04-27,75,94.0,,0.94,70.5
2018-04-28,74,94.0,,0.94,69.56
