date,crash_unscaled,crash_monthly,isPartial,scale,crash
2020-07-21,74,33.0,,0.33,24.42
2020-07-22,71,33.0,,0.33,23.43
2020-07-23,67,33.0,,0.33,22.11
2020-07-24,66,33.0,,0.33,21.78
2020-07-25,78,33.0,,0.33,25.740000000000002
2020-07-26,87,33.0,,0.33,28.71
2020-07-27,75,33.0,,0.33,24.75
2020-07-28,76,33.0,,0.33,25.080000000000002
2020-07-29,72,33.0,,0.33,23.76
2020-07-30,74,33.0,,0.33,24.42
2020-07-31,72,33.0,,0.33,23.76
2020-08-01,69,34.0,False,0.34,23.46
2020-08-02,72,34.0,,0.34,24.48
2020-08-03,65,34.0,,0.34,22.1
2020-08-04,63,34.0,,0.34,21.42
2020-08-05,57,34.0,,0.34,19.380000000000003
2020-08-06,64,34.0,,0.34,21.76
2020-08-07,100,34.0,,0.34,34.0
2020-08-08,88,34.0,,0.34,29.92
2020-08-09,75,34.0,,0.34,25.500000000000004
2020-08-10,65,34.0,,0.34,22.1
2020-08-11,54,34.0,,0.34,18.360000000000003
2020-08-12,58,34.0,,0.34,19.720000000000002
2020-08-13,60,34.0,,0.34,20.400000000000002
2020-08-14,61,34.0,,0.34,20.740000000000002
2020-08-15,59,34.0,,0.34,20.060000000000002
2020-08-16,67,34.0,,0.34,22.78
2020-08-17,69,34.0,,0.34,23.46
2020-08-18,66,34.0,,0.34,22.44
2020-08-19,55,34.0,,0.34,18.700000000000003
2020-08-20,61,34.0,,0.34,20.740000000000002
2020-08-21,61,34.0,,0.34,20.740000000000002
2020-08-22,60,34.0,,0.34,20.400000000000002
2020-08-23,71,34.0,,0.34,24.14
2020-08-24,60,34.0,,0.34,20.400000000000002
2020-08-25,60,34.0,,0.34,20.400000000000002
2020-08-26,58,34.0,,0.34,19.720000000000002
2020-08-27,55,34.0,,0.34,18.700000000000003
2020-08-28,62,34.0,,0.34,21.080000000000002
2020-08-29,62,34.0,,0.34,21.080000000000002
2020-08-30,72,34.0,,0.34,24.48
2020-08-31,62,34.0,,0.34,21.080000000000002
2020-09-01,65,36.0,False,0.36,23.4
2020-09-02,58,36.0,,0.36,20.88
2020-09-03,63,36.0,,0.36,22.68
2020-09-04,63,36.0,,0.36,22.68
2020-09-05,61,36.0,,0.36,21.96
2020-09-06,72,36.0,,0.36,25.919999999999998
2020-09-07,70,36.0,,0.36,25.2
2020-09-08,67,36.0,,0.36,24.119999999999997
2020-09-09,69,36.0,,0.36,24.84
2020-09-10,68,36.0,,0.36,24.48
2020-09-11,100,36.0,,0.36,36.0
2020-09-12,82,36.0,,0.36,29.52
2020-09-13,69,36.0,,0.36,24.84
2020-09-14,68,36.0,,0.36,24.48
2020-09-15,71,36.0,,0.36,25.56
2020-09-16,71,36.0,,0.36,25.56
2020-09-17,63,36.0,,0.36,22.68
2020-09-18,64,36.0,,0.36,23.04
2020-09-19,63,36.0,,0.36,22.68
2020-09-20,65,36.0,,0.36,23.4
2020-09-21,70,36.0,,0.36,25.2
2020-09-22,98,36.0,,0.36,35.28
2020-09-23,96,36.0,,0.36,34.56
2020-09-24,70,36.0,,0.36,25.2
2020-09-25,73,36.0,,0.36,26.279999999999998
2020-09-26,65,36.0,,0.36,23.4
2020-09-27,62,36.0,,0.36,22.32
2020-09-28,65,36.0,,0.36,23.4
2020-09-29,73,36.0,,0.36,26.279999999999998
2020-09-30,68,36.0,,0.36,24.48
2020-10-01,75,34.0,False,0.34,25.500000000000004
2020-10-02,86,34.0,,0.34,29.240000000000002
2020-10-03,100,34.0,,0.34,34.0
2020-10-04,95,34.0,,0.34,32.300000000000004
2020-10-05,80,34.0,,0.34,27.200000000000003
2020-10-06,80,34.0,,0.34,27.200000000000003
2020-10-07,77,34.0,,0.34,26.180000000000003
2020-10-08,66,34.0,,0.34,22.44
2020-10-09,68,34.0,,0.34,23.12
2020-10-10,72,34.0,,0.34,24.48
2020-10-11,76,34.0,,0.34,25.840000000000003
2020-10-12,70,34.0,,0.34,23.8
2020-10-13,68,34.0,,0.34,23.12
2020-10-14,64,34.0,,0.34,21.76
2020-10-15,66,34.0,,0.34,22.44
2020-10-16,62,34.0,,0.34,21.080000000000002
2020-10-17,67,34.0,,0.34,22.78
2020-10-18,69,34.0,,0.34,23.46
2020-10-19,68,34.0,,0.34,23.12
2020-10-20,70,34.0,,0.34,23.8
2020-10-21,65,34.0,,0.34,22.1
2020-10-22,68,34.0,,0.34,23.12
2020-10-23,61,34.0,,0.34,20.740000000000002
2020-10-24,82,34.0,,0.34,27.880000000000003
2020-10-25,74,34.0,,0.34,25.16
2020-10-26,65,34.0,,0.34,22.1
2020-10-27,72,34.0,,0.34,24.48
2020-10-28,76,34.0,,0.34,25.840000000000003
2020-10-29,67,34.0,,0.34,22.78
2020-10-30,66,34.0,,0.34,22.44
2020-10-31,57,34.0,,0.34,19.380000000000003
2020-11-01,72,29.0,True,0.29,20.88
2020-11-02,68,29.0,,0.29,19.72
2020-11-03,59,29.0,,0.29,17.11
2020-11-04,33,29.0,,0.29,9.569999999999999
2020-11-05,45,29.0,,0.29,13.049999999999999
2020-11-06,48,29.0,,0.29,13.919999999999998
2020-11-07,56,29.0,,0.29,16.24
2020-11-08,58,29.0,,0.29,16.82
2020-11-09,66,29.0,,0.29,19.139999999999997
2020-11-10,64,29.0,,0.29,18.56
2020-11-11,62,29.0,,0.29,17.98
2020-11-12,92,29.0,,0.29,26.68
2020-11-13,84,29.0,,0.29,24.36
2020-11-14,87,29.0,,0.29,25.229999999999997
2020-11-15,100,29.0,,0.29,28.999999999999996
2020-11-16,59,29.0,,0.29,17.11
2020-11-17,63,29.0,,0.29,18.27
2020-11-18,64,29.0,,0.29,18.56
2020-11-19,63,29.0,,0.29,18.27
2020-11-20,54,29.0,,0.29,15.659999999999998
2020-11-21,65,29.0,,0.29,18.849999999999998
2020-11-22,76,29.0,,0.29,22.04
2020-11-23,61,29.0,,0.29,17.689999999999998
2020-11-24,68,29.0,,0.29,19.72
2020-11-25,62,29.0,,0.29,17.98
2020-11-26,62,29.0,,0.29,17.98
2020-11-27,61,29.0,,0.29,17.689999999999998
2020-11-28,66,29.0,,0.29,19.139999999999997
