date,house_unscaled,house_monthly,isPartial,scale,house
2014-12-22,90,68.0,,0.68,61.2
2014-12-23,88,68.0,,0.68,59.84
2014-12-24,87,68.0,,0.68,59.160000000000004
2014-12-25,91,68.0,,0.68,61.88
2014-12-26,91,68.0,,0.68,61.88
2014-12-27,99,68.0,,0.68,67.32000000000001
2014-12-28,100,68.0,,0.68,68.0
2014-12-29,95,68.0,,0.68,64.60000000000001
2014-12-30,94,68.0,,0.68,63.92
2014-12-31,92,68.0,,0.68,62.56
2015-01-01,94,73.0,False,0.73,68.62
2015-01-02,93,73.0,,0.73,67.89
2015-01-03,99,73.0,,0.73,72.27
2015-01-04,97,73.0,,0.73,70.81
2015-01-05,82,73.0,,0.73,59.86
2015-01-06,85,73.0,,0.73,62.05
2015-01-07,84,73.0,,0.73,61.32
2015-01-08,84,73.0,,0.73,61.32
2015-01-09,84,73.0,,0.73,61.32
2015-01-10,91,73.0,,0.73,66.42999999999999
2015-01-11,96,73.0,,0.73,70.08
2015-01-12,89,73.0,,0.73,64.97
2015-01-13,79,73.0,,0.73,57.67
2015-01-14,83,73.0,,0.73,60.589999999999996
2015-01-15,80,73.0,,0.73,58.4
2015-01-16,86,73.0,,0.73,62.78
2015-01-17,100,73.0,,0.73,73.0
2015-01-18,95,73.0,,0.73,69.35
2015-01-19,88,73.0,,0.73,64.24
2015-01-20,80,73.0,,0.73,58.4
2015-01-21,87,73.0,,0.73,63.51
2015-01-22,83,73.0,,0.73,60.589999999999996
2015-01-23,84,73.0,,0.73,61.32
2015-01-24,94,73.0,,0.73,68.62
2015-01-25,94,73.0,,0.73,68.62
2015-01-26,83,73.0,,0.73,60.589999999999996
2015-01-27,81,73.0,,0.73,59.129999999999995
2015-01-28,84,73.0,,0.73,61.32
2015-01-29,81,73.0,,0.73,59.129999999999995
2015-01-30,83,73.0,,0.73,60.589999999999996
2015-01-31,93,73.0,,0.73,67.89
2015-02-01,72,72.0,False,0.72,51.839999999999996
2015-02-02,62,72.0,,0.72,44.64
2015-02-03,65,72.0,,0.72,46.8
2015-02-04,64,72.0,,0.72,46.08
2015-02-05,65,72.0,,0.72,46.8
2015-02-06,65,72.0,,0.72,46.8
2015-02-07,78,72.0,,0.72,56.16
2015-02-08,79,72.0,,0.72,56.879999999999995
2015-02-09,66,72.0,,0.72,47.519999999999996
2015-02-10,66,72.0,,0.72,47.519999999999996
2015-02-11,68,72.0,,0.72,48.96
2015-02-12,66,72.0,,0.72,47.519999999999996
2015-02-13,70,72.0,,0.72,50.4
2015-02-14,79,72.0,,0.72,56.879999999999995
2015-02-15,79,72.0,,0.72,56.879999999999995
2015-02-16,71,72.0,,0.72,51.12
2015-02-17,70,72.0,,0.72,50.4
2015-02-18,66,72.0,,0.72,47.519999999999996
2015-02-19,69,72.0,,0.72,49.68
2015-02-20,70,72.0,,0.72,50.4
2015-02-21,79,72.0,,0.72,56.879999999999995
2015-02-22,79,72.0,,0.72,56.879999999999995
2015-02-23,69,72.0,,0.72,49.68
2015-02-24,70,72.0,,0.72,50.4
2015-02-25,70,72.0,,0.72,50.4
2015-02-26,70,72.0,,0.72,50.4
2015-02-27,85,72.0,,0.72,61.199999999999996
2015-02-28,100,72.0,,0.72,72.0
2015-03-01,100,77.0,False,0.77,77.0
2015-03-02,83,77.0,,0.77,63.910000000000004
2015-03-03,78,77.0,,0.77,60.06
2015-03-04,74,77.0,,0.77,56.980000000000004
2015-03-05,77,77.0,,0.77,59.29
2015-03-06,76,77.0,,0.77,58.52
2015-03-07,91,77.0,,0.77,70.07000000000001
2015-03-08,90,77.0,,0.77,69.3
2015-03-09,79,77.0,,0.77,60.83
2015-03-10,73,77.0,,0.77,56.21
2015-03-11,76,77.0,,0.77,58.52
2015-03-12,77,77.0,,0.77,59.29
2015-03-13,75,77.0,,0.77,57.75
2015-03-14,84,77.0,,0.77,64.68
2015-03-15,88,77.0,,0.77,67.76
2015-03-16,73,77.0,,0.77,56.21
2015-03-17,74,77.0,,0.77,56.980000000000004
2015-03-18,75,77.0,,0.77,57.75
2015-03-19,73,77.0,,0.77,56.21
2015-03-20,74,77.0,,0.77,56.980000000000004
2015-03-21,82,77.0,,0.77,63.14
2015-03-22,87,77.0,,0.77,66.99
2015-03-23,75,77.0,,0.77,57.75
2015-03-24,72,77.0,,0.77,55.44
2015-03-25,70,77.0,,0.77,53.9
2015-03-26,69,77.0,,0.77,53.13
2015-03-27,72,77.0,,0.77,55.44
2015-03-28,83,77.0,,0.77,63.910000000000004
2015-03-29,83,77.0,,0.77,63.910000000000004
2015-03-30,77,77.0,,0.77,59.29
2015-03-31,72,77.0,,0.77,55.44
2015-04-01,74,76.0,False,0.76,56.24
2015-04-02,76,76.0,,0.76,57.76
2015-04-03,83,76.0,,0.76,63.08
2015-04-04,86,76.0,,0.76,65.36
2015-04-05,85,76.0,,0.76,64.6
2015-04-06,78,76.0,,0.76,59.28
2015-04-07,79,76.0,,0.76,60.04
2015-04-08,76,76.0,,0.76,57.76
2015-04-09,80,76.0,,0.76,60.8
2015-04-10,79,76.0,,0.76,60.04
2015-04-11,88,76.0,,0.76,66.88
2015-04-12,91,76.0,,0.76,69.16
2015-04-13,78,76.0,,0.76,59.28
2015-04-14,80,76.0,,0.76,60.8
2015-04-15,77,76.0,,0.76,58.52
2015-04-16,78,76.0,,0.76,59.28
2015-04-17,82,76.0,,0.76,62.32
2015-04-18,90,76.0,,0.76,68.4
2015-04-19,90,76.0,,0.76,68.4
2015-04-20,78,76.0,,0.76,59.28
2015-04-21,85,76.0,,0.76,64.6
2015-04-22,87,76.0,,0.76,66.12
2015-04-23,83,76.0,,0.76,63.08
2015-04-24,83,76.0,,0.76,63.08
2015-04-25,90,76.0,,0.76,68.4
2015-04-26,100,76.0,,0.76,76.0
2015-04-27,80,76.0,,0.76,60.8
2015-04-28,78,76.0,,0.76,59.28
2015-04-29,80,76.0,,0.76,60.8
2015-04-30,78,76.0,,0.76,59.28
2015-05-01,83,77.0,False,0.77,63.910000000000004
2015-05-02,91,77.0,,0.77,70.07000000000001
2015-05-03,92,77.0,,0.77,70.84
2015-05-04,84,77.0,,0.77,64.68
2015-05-05,82,77.0,,0.77,63.14
2015-05-06,85,77.0,,0.77,65.45
2015-05-07,84,77.0,,0.77,64.68
2015-05-08,85,77.0,,0.77,65.45
2015-05-09,95,77.0,,0.77,73.15
2015-05-10,93,77.0,,0.77,71.61
2015-05-11,85,77.0,,0.77,65.45
2015-05-12,84,77.0,,0.77,64.68
2015-05-13,83,77.0,,0.77,63.910000000000004
2015-05-14,83,77.0,,0.77,63.910000000000004
2015-05-15,91,77.0,,0.77,70.07000000000001
2015-05-16,97,77.0,,0.77,74.69
2015-05-17,99,77.0,,0.77,76.23
2015-05-18,87,77.0,,0.77,66.99
2015-05-19,95,77.0,,0.77,73.15
2015-05-20,100,77.0,,0.77,77.0
2015-05-21,94,77.0,,0.77,72.38
2015-05-22,89,77.0,,0.77,68.53
2015-05-23,98,77.0,,0.77,75.46000000000001
2015-05-24,98,77.0,,0.77,75.46000000000001
2015-05-25,98,77.0,,0.77,75.46000000000001
2015-05-26,91,77.0,,0.77,70.07000000000001
2015-05-27,85,77.0,,0.77,65.45
2015-05-28,87,77.0,,0.77,66.99
2015-05-29,91,77.0,,0.77,70.07000000000001
2015-05-30,96,77.0,,0.77,73.92
2015-05-31,100,77.0,,0.77,77.0
2015-06-01,77,78.0,False,0.78,60.06
2015-06-02,76,78.0,,0.78,59.28
2015-06-03,75,78.0,,0.78,58.5
2015-06-04,77,78.0,,0.78,60.06
2015-06-05,78,78.0,,0.78,60.84
2015-06-06,85,78.0,,0.78,66.3
2015-06-07,87,78.0,,0.78,67.86
2015-06-08,78,78.0,,0.78,60.84
2015-06-09,77,78.0,,0.78,60.06
2015-06-10,78,78.0,,0.78,60.84
2015-06-11,75,78.0,,0.78,58.5
2015-06-12,77,78.0,,0.78,60.06
2015-06-13,84,78.0,,0.78,65.52
2015-06-14,87,78.0,,0.78,67.86
2015-06-15,76,78.0,,0.78,59.28
2015-06-16,75,78.0,,0.78,58.5
2015-06-17,73,78.0,,0.78,56.940000000000005
2015-06-18,75,78.0,,0.78,58.5
2015-06-19,75,78.0,,0.78,58.5
2015-06-20,82,78.0,,0.78,63.96
2015-06-21,85,78.0,,0.78,66.3
2015-06-22,77,78.0,,0.78,60.06
2015-06-23,78,78.0,,0.78,60.84
2015-06-24,76,78.0,,0.78,59.28
2015-06-25,80,78.0,,0.78,62.400000000000006
2015-06-26,80,78.0,,0.78,62.400000000000006
2015-06-27,100,78.0,,0.78,78.0
2015-06-28,95,78.0,,0.78,74.10000000000001
2015-06-29,80,78.0,,0.78,62.400000000000006
2015-06-30,80,78.0,,0.78,62.400000000000006
2015-07-01,85,83.0,False,0.83,70.55
2015-07-02,84,83.0,,0.83,69.72
2015-07-03,89,83.0,,0.83,73.86999999999999
2015-07-04,93,83.0,,0.83,77.19
2015-07-05,100,83.0,,0.83,83.0
2015-07-06,85,83.0,,0.83,70.55
2015-07-07,86,83.0,,0.83,71.38
2015-07-08,86,83.0,,0.83,71.38
2015-07-09,88,83.0,,0.83,73.03999999999999
2015-07-10,89,83.0,,0.83,73.86999999999999
2015-07-11,97,83.0,,0.83,80.50999999999999
2015-07-12,98,83.0,,0.83,81.33999999999999
2015-07-13,88,83.0,,0.83,73.03999999999999
2015-07-14,86,83.0,,0.83,71.38
2015-07-15,84,83.0,,0.83,69.72
2015-07-16,86,83.0,,0.83,71.38
2015-07-17,88,83.0,,0.83,73.03999999999999
2015-07-18,96,83.0,,0.83,79.67999999999999
2015-07-19,100,83.0,,0.83,83.0
2015-07-20,89,83.0,,0.83,73.86999999999999
2015-07-21,90,83.0,,0.83,74.7
2015-07-22,87,83.0,,0.83,72.21
2015-07-23,86,83.0,,0.83,71.38
2015-07-24,87,83.0,,0.83,72.21
2015-07-25,95,83.0,,0.83,78.85
2015-07-26,98,83.0,,0.83,81.33999999999999
2015-07-27,88,83.0,,0.83,73.03999999999999
2015-07-28,88,83.0,,0.83,73.03999999999999
2015-07-29,90,83.0,,0.83,74.7
2015-07-30,86,83.0,,0.83,71.38
2015-07-31,87,83.0,,0.83,72.21
2015-08-01,91,81.0,False,0.81,73.71000000000001
2015-08-02,93,81.0,,0.81,75.33
2015-08-03,82,81.0,,0.81,66.42
2015-08-04,83,81.0,,0.81,67.23
2015-08-05,78,81.0,,0.81,63.18000000000001
2015-08-06,82,81.0,,0.81,66.42
2015-08-07,82,81.0,,0.81,66.42
2015-08-08,90,81.0,,0.81,72.9
2015-08-09,95,81.0,,0.81,76.95
2015-08-10,81,81.0,,0.81,65.61
2015-08-11,81,81.0,,0.81,65.61
2015-08-12,80,81.0,,0.81,64.80000000000001
2015-08-13,78,81.0,,0.81,63.18000000000001
2015-08-14,82,81.0,,0.81,66.42
2015-08-15,94,81.0,,0.81,76.14
2015-08-16,93,81.0,,0.81,75.33
2015-08-17,80,81.0,,0.81,64.80000000000001
2015-08-18,80,81.0,,0.81,64.80000000000001
2015-08-19,78,81.0,,0.81,63.18000000000001
2015-08-20,80,81.0,,0.81,64.80000000000001
2015-08-21,78,81.0,,0.81,63.18000000000001
2015-08-22,93,81.0,,0.81,75.33
2015-08-23,100,81.0,,0.81,81.0
2015-08-24,79,81.0,,0.81,63.99
2015-08-25,79,81.0,,0.81,63.99
2015-08-26,75,81.0,,0.81,60.75000000000001
2015-08-27,73,81.0,,0.81,59.13
2015-08-28,77,81.0,,0.81,62.370000000000005
2015-08-29,89,81.0,,0.81,72.09
2015-08-30,88,81.0,,0.81,71.28
2015-08-31,77,81.0,,0.81,62.370000000000005
2015-09-01,82,76.0,False,0.76,62.32
2015-09-02,82,76.0,,0.76,62.32
2015-09-03,81,76.0,,0.76,61.56
2015-09-04,84,76.0,,0.76,63.84
2015-09-05,93,76.0,,0.76,70.68
2015-09-06,98,76.0,,0.76,74.48
2015-09-07,96,76.0,,0.76,72.96000000000001
2015-09-08,83,76.0,,0.76,63.08
2015-09-09,82,76.0,,0.76,62.32
2015-09-10,82,76.0,,0.76,62.32
2015-09-11,85,76.0,,0.76,64.6
2015-09-12,97,76.0,,0.76,73.72
2015-09-13,94,76.0,,0.76,71.44
2015-09-14,80,76.0,,0.76,60.8
2015-09-15,79,76.0,,0.76,60.04
2015-09-16,81,76.0,,0.76,61.56
2015-09-17,76,76.0,,0.76,57.76
2015-09-18,86,76.0,,0.76,65.36
2015-09-19,97,76.0,,0.76,73.72
2015-09-20,90,76.0,,0.76,68.4
2015-09-21,82,76.0,,0.76,62.32
2015-09-22,79,76.0,,0.76,60.04
2015-09-23,82,76.0,,0.76,62.32
2015-09-24,81,76.0,,0.76,61.56
2015-09-25,90,76.0,,0.76,68.4
2015-09-26,100,76.0,,0.76,76.0
2015-09-27,94,76.0,,0.76,71.44
2015-09-28,85,76.0,,0.76,64.6
2015-09-29,86,76.0,,0.76,65.36
2015-09-30,82,76.0,,0.76,62.32
2015-10-01,72,81.0,False,0.81,58.32000000000001
2015-10-02,76,81.0,,0.81,61.56
2015-10-03,90,81.0,,0.81,72.9
2015-10-04,86,81.0,,0.81,69.66000000000001
2015-10-05,76,81.0,,0.81,61.56
2015-10-06,74,81.0,,0.81,59.940000000000005
2015-10-07,74,81.0,,0.81,59.940000000000005
2015-10-08,77,81.0,,0.81,62.370000000000005
2015-10-09,83,81.0,,0.81,67.23
2015-10-10,100,81.0,,0.81,81.0
2015-10-11,93,81.0,,0.81,75.33
2015-10-12,81,81.0,,0.81,65.61
2015-10-13,75,81.0,,0.81,60.75000000000001
2015-10-14,76,81.0,,0.81,61.56
2015-10-15,75,81.0,,0.81,60.75000000000001
2015-10-16,83,81.0,,0.81,67.23
2015-10-17,93,81.0,,0.81,75.33
2015-10-18,92,81.0,,0.81,74.52000000000001
2015-10-19,78,81.0,,0.81,63.18000000000001
2015-10-20,76,81.0,,0.81,61.56
2015-10-21,78,81.0,,0.81,63.18000000000001
2015-10-22,79,81.0,,0.81,63.99
2015-10-23,82,81.0,,0.81,66.42
2015-10-24,98,81.0,,0.81,79.38000000000001
2015-10-25,92,81.0,,0.81,74.52000000000001
2015-10-26,84,81.0,,0.81,68.04
2015-10-27,80,81.0,,0.81,64.80000000000001
2015-10-28,78,81.0,,0.81,63.18000000000001
2015-10-29,82,81.0,,0.81,66.42
2015-10-30,87,81.0,,0.81,70.47
2015-10-31,100,81.0,,0.81,81.0
2015-11-01,100,72.0,False,0.72,72.0
2015-11-02,80,72.0,,0.72,57.599999999999994
2015-11-03,78,72.0,,0.72,56.16
2015-11-04,75,72.0,,0.72,54.0
2015-11-05,76,72.0,,0.72,54.72
2015-11-06,76,72.0,,0.72,54.72
2015-11-07,87,72.0,,0.72,62.64
2015-11-08,85,72.0,,0.72,61.199999999999996
2015-11-09,76,72.0,,0.72,54.72
2015-11-10,74,72.0,,0.72,53.28
2015-11-11,73,72.0,,0.72,52.559999999999995
2015-11-12,76,72.0,,0.72,54.72
2015-11-13,74,72.0,,0.72,53.28
2015-11-14,78,72.0,,0.72,56.16
2015-11-15,80,72.0,,0.72,57.599999999999994
2015-11-16,74,72.0,,0.72,53.28
2015-11-17,73,72.0,,0.72,52.559999999999995
2015-11-18,72,72.0,,0.72,51.839999999999996
2015-11-19,74,72.0,,0.72,53.28
2015-11-20,76,72.0,,0.72,54.72
2015-11-21,82,72.0,,0.72,59.04
2015-11-22,82,72.0,,0.72,59.04
2015-11-23,73,72.0,,0.72,52.559999999999995
2015-11-24,74,72.0,,0.72,53.28
2015-11-25,69,72.0,,0.72,49.68
2015-11-26,69,72.0,,0.72,49.68
2015-11-27,75,72.0,,0.72,54.0
2015-11-28,84,72.0,,0.72,60.48
2015-11-29,84,72.0,,0.72,60.48
2015-11-30,71,72.0,,0.72,51.12
2015-12-01,80,74.0,False,0.74,59.2
2015-12-02,81,74.0,,0.74,59.94
2015-12-03,79,74.0,,0.74,58.46
2015-12-04,81,74.0,,0.74,59.94
2015-12-05,91,74.0,,0.74,67.34
2015-12-06,94,74.0,,0.74,69.56
2015-12-07,81,74.0,,0.74,59.94
2015-12-08,80,74.0,,0.74,59.2
2015-12-09,80,74.0,,0.74,59.2
2015-12-10,80,74.0,,0.74,59.2
2015-12-11,82,74.0,,0.74,60.68
2015-12-12,93,74.0,,0.74,68.82
2015-12-13,94,74.0,,0.74,69.56
2015-12-14,83,74.0,,0.74,61.42
2015-12-15,84,74.0,,0.74,62.16
2015-12-16,86,74.0,,0.74,63.64
2015-12-17,90,74.0,,0.74,66.6
2015-12-18,91,74.0,,0.74,67.34
2015-12-19,97,74.0,,0.74,71.78
2015-12-20,97,74.0,,0.74,71.78
2015-12-21,86,74.0,,0.74,63.64
2015-12-22,87,74.0,,0.74,64.38
2015-12-23,91,74.0,,0.74,67.34
2015-12-24,87,74.0,,0.74,64.38
2015-12-25,94,74.0,,0.74,69.56
2015-12-26,98,74.0,,0.74,72.52
2015-12-27,100,74.0,,0.74,74.0
2015-12-28,94,74.0,,0.74,69.56
2015-12-29,95,74.0,,0.74,70.3
2015-12-30,94,74.0,,0.74,69.56
2015-12-31,93,74.0,,0.74,68.82
2016-01-01,93,85.0,False,0.85,79.05
2016-01-02,100,85.0,,0.85,85.0
2016-01-03,95,85.0,,0.85,80.75
2016-01-04,85,85.0,,0.85,72.25
2016-01-05,82,85.0,,0.85,69.7
2016-01-06,83,85.0,,0.85,70.55
2016-01-07,83,85.0,,0.85,70.55
2016-01-08,86,85.0,,0.85,73.1
2016-01-09,95,85.0,,0.85,80.75
2016-01-10,93,85.0,,0.85,79.05
2016-01-11,82,85.0,,0.85,69.7
2016-01-12,80,85.0,,0.85,68.0
2016-01-13,90,85.0,,0.85,76.5
2016-01-14,78,85.0,,0.85,66.3
2016-01-15,84,85.0,,0.85,71.39999999999999
2016-01-16,99,85.0,,0.85,84.14999999999999
2016-01-17,99,85.0,,0.85,84.14999999999999
2016-01-18,91,85.0,,0.85,77.35
2016-01-19,83,85.0,,0.85,70.55
2016-01-20,80,85.0,,0.85,68.0
2016-01-21,80,85.0,,0.85,68.0
2016-01-22,82,85.0,,0.85,69.7
2016-01-23,95,85.0,,0.85,80.75
2016-01-24,93,85.0,,0.85,79.05
2016-01-25,82,85.0,,0.85,69.7
2016-01-26,81,85.0,,0.85,68.85
2016-01-27,84,85.0,,0.85,71.39999999999999
2016-01-28,80,85.0,,0.85,68.0
2016-01-29,83,85.0,,0.85,70.55
2016-01-30,98,85.0,,0.85,83.3
2016-01-31,100,85.0,,0.85,85.0
2016-02-01,46,88.0,False,0.88,40.48
2016-02-02,44,88.0,,0.88,38.72
2016-02-03,46,88.0,,0.88,40.48
2016-02-04,47,88.0,,0.88,41.36
2016-02-05,47,88.0,,0.88,41.36
2016-02-06,54,88.0,,0.88,47.52
2016-02-07,53,88.0,,0.88,46.64
2016-02-08,44,88.0,,0.88,38.72
2016-02-09,47,88.0,,0.88,41.36
2016-02-10,51,88.0,,0.88,44.88
2016-02-11,50,88.0,,0.88,44.0
2016-02-12,50,88.0,,0.88,44.0
2016-02-13,57,88.0,,0.88,50.160000000000004
2016-02-14,59,88.0,,0.88,51.92
2016-02-15,51,88.0,,0.88,44.88
2016-02-16,48,88.0,,0.88,42.24
2016-02-17,51,88.0,,0.88,44.88
2016-02-18,50,88.0,,0.88,44.0
2016-02-19,50,88.0,,0.88,44.0
2016-02-20,60,88.0,,0.88,52.8
2016-02-21,62,88.0,,0.88,54.56
2016-02-22,52,88.0,,0.88,45.76
2016-02-23,51,88.0,,0.88,44.88
2016-02-24,51,88.0,,0.88,44.88
2016-02-25,51,88.0,,0.88,44.88
2016-02-26,72,88.0,,0.88,63.36
2016-02-27,100,88.0,,0.88,88.0
2016-02-28,87,88.0,,0.88,76.56
2016-02-29,63,88.0,,0.88,55.44
2016-03-01,74,90.0,False,0.9,66.60000000000001
2016-03-02,73,90.0,,0.9,65.7
2016-03-03,74,90.0,,0.9,66.60000000000001
2016-03-04,83,90.0,,0.9,74.7
2016-03-05,100,90.0,,0.9,90.0
2016-03-06,95,90.0,,0.9,85.5
2016-03-07,77,90.0,,0.9,69.3
2016-03-08,73,90.0,,0.9,65.7
2016-03-09,69,90.0,,0.9,62.1
2016-03-10,71,90.0,,0.9,63.9
2016-03-11,72,90.0,,0.9,64.8
2016-03-12,80,90.0,,0.9,72.0
2016-03-13,84,90.0,,0.9,75.60000000000001
2016-03-14,70,90.0,,0.9,63.0
2016-03-15,69,90.0,,0.9,62.1
2016-03-16,67,90.0,,0.9,60.300000000000004
2016-03-17,65,90.0,,0.9,58.5
2016-03-18,68,90.0,,0.9,61.2
2016-03-19,77,90.0,,0.9,69.3
2016-03-20,81,90.0,,0.9,72.9
2016-03-21,68,90.0,,0.9,61.2
2016-03-22,64,90.0,,0.9,57.6
2016-03-23,64,90.0,,0.9,57.6
2016-03-24,65,90.0,,0.9,58.5
2016-03-25,68,90.0,,0.9,61.2
2016-03-26,79,90.0,,0.9,71.10000000000001
2016-03-27,77,90.0,,0.9,69.3
2016-03-28,69,90.0,,0.9,62.1
2016-03-29,70,90.0,,0.9,63.0
2016-03-30,66,90.0,,0.9,59.4
2016-03-31,64,90.0,,0.9,57.6
2016-04-01,84,88.0,False,0.88,73.92
2016-04-02,94,88.0,,0.88,82.72
2016-04-03,100,88.0,,0.88,88.0
2016-04-04,80,88.0,,0.88,70.4
2016-04-05,81,88.0,,0.88,71.28
2016-04-06,80,88.0,,0.88,70.4
2016-04-07,82,88.0,,0.88,72.16
2016-04-08,83,88.0,,0.88,73.04
2016-04-09,96,88.0,,0.88,84.48
2016-04-10,99,88.0,,0.88,87.12
2016-04-11,84,88.0,,0.88,73.92
2016-04-12,84,88.0,,0.88,73.92
2016-04-13,79,88.0,,0.88,69.52
2016-04-14,81,88.0,,0.88,71.28
2016-04-15,84,88.0,,0.88,73.92
2016-04-16,95,88.0,,0.88,83.6
2016-04-17,100,88.0,,0.88,88.0
2016-04-18,84,88.0,,0.88,73.92
2016-04-19,80,88.0,,0.88,70.4
2016-04-20,82,88.0,,0.88,72.16
2016-04-21,82,88.0,,0.88,72.16
2016-04-22,85,88.0,,0.88,74.8
2016-04-23,96,88.0,,0.88,84.48
2016-04-24,90,88.0,,0.88,79.2
2016-04-25,81,88.0,,0.88,71.28
2016-04-26,81,88.0,,0.88,71.28
2016-04-27,82,88.0,,0.88,72.16
2016-04-28,83,88.0,,0.88,73.04
2016-04-29,81,88.0,,0.88,71.28
2016-04-30,97,88.0,,0.88,85.36
2016-05-01,100,86.0,False,0.86,86.0
2016-05-02,78,86.0,,0.86,67.08
2016-05-03,72,86.0,,0.86,61.92
2016-05-04,72,86.0,,0.86,61.92
2016-05-05,71,86.0,,0.86,61.06
2016-05-06,69,86.0,,0.86,59.339999999999996
2016-05-07,80,86.0,,0.86,68.8
2016-05-08,84,86.0,,0.86,72.24
2016-05-09,70,86.0,,0.86,60.199999999999996
2016-05-10,71,86.0,,0.86,61.06
2016-05-11,70,86.0,,0.86,60.199999999999996
2016-05-12,72,86.0,,0.86,61.92
2016-05-13,73,86.0,,0.86,62.78
2016-05-14,82,86.0,,0.86,70.52
2016-05-15,85,86.0,,0.86,73.1
2016-05-16,71,86.0,,0.86,61.06
2016-05-17,73,86.0,,0.86,62.78
2016-05-18,71,86.0,,0.86,61.06
2016-05-19,71,86.0,,0.86,61.06
2016-05-20,75,86.0,,0.86,64.5
2016-05-21,86,86.0,,0.86,73.96
2016-05-22,84,86.0,,0.86,72.24
2016-05-23,72,86.0,,0.86,61.92
2016-05-24,69,86.0,,0.86,59.339999999999996
2016-05-25,68,86.0,,0.86,58.48
2016-05-26,71,86.0,,0.86,61.06
2016-05-27,72,86.0,,0.86,61.92
2016-05-28,82,86.0,,0.86,70.52
2016-05-29,83,86.0,,0.86,71.38
2016-05-30,83,86.0,,0.86,71.38
2016-05-31,74,86.0,,0.86,63.64
2016-06-01,82,83.0,False,0.83,68.06
2016-06-02,82,83.0,,0.83,68.06
2016-06-03,85,83.0,,0.83,70.55
2016-06-04,95,83.0,,0.83,78.85
2016-06-05,100,83.0,,0.83,83.0
2016-06-06,84,83.0,,0.83,69.72
2016-06-07,84,83.0,,0.83,69.72
2016-06-08,81,83.0,,0.83,67.22999999999999
2016-06-09,82,83.0,,0.83,68.06
2016-06-10,88,83.0,,0.83,73.03999999999999
2016-06-11,94,83.0,,0.83,78.02
2016-06-12,96,83.0,,0.83,79.67999999999999
2016-06-13,82,83.0,,0.83,68.06
2016-06-14,85,83.0,,0.83,70.55
2016-06-15,83,83.0,,0.83,68.89
2016-06-16,85,83.0,,0.83,70.55
2016-06-17,85,83.0,,0.83,70.55
