date,fond_unscaled,fond_monthly,isPartial,scale,fond
2014-11-20,98,62.0,,0.62,60.76
2014-11-21,77,62.0,,0.62,47.74
2014-11-22,78,62.0,,0.62,48.36
2014-11-23,76,62.0,,0.62,47.12
2014-11-24,78,62.0,,0.62,48.36
2014-11-25,86,62.0,,0.62,53.32
2014-11-26,83,62.0,,0.62,51.46
2014-11-27,54,62.0,,0.62,33.48
2014-11-28,88,62.0,,0.62,54.56
2014-11-29,76,62.0,,0.62,47.12
2014-11-30,54,62.0,,0.62,33.48
2014-12-01,68,61.0,False,0.61,41.48
2014-12-02,63,61.0,,0.61,38.43
2014-12-03,67,61.0,,0.61,40.87
2014-12-04,63,61.0,,0.61,38.43
2014-12-05,100,61.0,,0.61,61.0
2014-12-06,85,61.0,,0.61,51.85
2014-12-07,57,61.0,,0.61,34.769999999999996
2014-12-08,85,61.0,,0.61,51.85
2014-12-09,82,61.0,,0.61,50.019999999999996
2014-12-10,65,61.0,,0.61,39.65
2014-12-11,83,61.0,,0.61,50.629999999999995
2014-12-12,82,61.0,,0.61,50.019999999999996
2014-12-13,62,61.0,,0.61,37.82
2014-12-14,71,61.0,,0.61,43.31
2014-12-15,75,61.0,,0.61,45.75
2014-12-16,66,61.0,,0.61,40.26
2014-12-17,67,61.0,,0.61,40.87
2014-12-18,71,61.0,,0.61,43.31
2014-12-19,75,61.0,,0.61,45.75
2014-12-20,86,61.0,,0.61,52.46
2014-12-21,68,61.0,,0.61,41.48
2014-12-22,76,61.0,,0.61,46.36
2014-12-23,70,61.0,,0.61,42.699999999999996
2014-12-24,96,61.0,,0.61,58.56
2014-12-25,48,61.0,,0.61,29.28
2014-12-26,84,61.0,,0.61,51.24
2014-12-27,87,61.0,,0.61,53.07
2014-12-28,66,61.0,,0.61,40.26
2014-12-29,82,61.0,,0.61,50.019999999999996
2014-12-30,79,61.0,,0.61,48.19
2014-12-31,88,61.0,,0.61,53.68
2015-01-01,81,60.0,False,0.6,48.6
2015-01-02,99,60.0,,0.6,59.4
2015-01-03,65,60.0,,0.6,39.0
2015-01-04,48,60.0,,0.6,28.799999999999997
2015-01-05,99,60.0,,0.6,59.4
2015-01-06,99,60.0,,0.6,59.4
2015-01-07,100,60.0,,0.6,60.0
2015-01-08,89,60.0,,0.6,53.4
2015-01-09,95,60.0,,0.6,57.0
2015-01-10,52,60.0,,0.6,31.2
2015-01-11,45,60.0,,0.6,27.0
2015-01-12,74,60.0,,0.6,44.4
2015-01-13,64,60.0,,0.6,38.4
2015-01-14,65,60.0,,0.6,39.0
2015-01-15,85,60.0,,0.6,51.0
2015-01-16,78,60.0,,0.6,46.8
2015-01-17,78,60.0,,0.6,46.8
2015-01-18,90,60.0,,0.6,54.0
2015-01-19,74,60.0,,0.6,44.4
2015-01-20,72,60.0,,0.6,43.199999999999996
2015-01-21,92,60.0,,0.6,55.199999999999996
2015-01-22,98,60.0,,0.6,58.8
2015-01-23,93,60.0,,0.6,55.8
2015-01-24,79,60.0,,0.6,47.4
2015-01-25,57,60.0,,0.6,34.199999999999996
2015-01-26,61,60.0,,0.6,36.6
2015-01-27,63,60.0,,0.6,37.8
2015-01-28,80,60.0,,0.6,48.0
2015-01-29,84,60.0,,0.6,50.4
2015-01-30,76,60.0,,0.6,45.6
2015-01-31,53,60.0,,0.6,31.799999999999997
2015-02-01,74,60.0,False,0.6,44.4
2015-02-02,66,60.0,,0.6,39.6
2015-02-03,73,60.0,,0.6,43.8
2015-02-04,64,60.0,,0.6,38.4
2015-02-05,70,60.0,,0.6,42.0
2015-02-06,65,60.0,,0.6,39.0
2015-02-07,79,60.0,,0.6,47.4
2015-02-08,62,60.0,,0.6,37.199999999999996
2015-02-09,83,60.0,,0.6,49.8
2015-02-10,74,60.0,,0.6,44.4
2015-02-11,73,60.0,,0.6,43.8
2015-02-12,70,60.0,,0.6,42.0
2015-02-13,69,60.0,,0.6,41.4
2015-02-14,100,60.0,,0.6,60.0
2015-02-15,66,60.0,,0.6,39.6
2015-02-16,66,60.0,,0.6,39.6
2015-02-17,68,60.0,,0.6,40.8
2015-02-18,70,60.0,,0.6,42.0
2015-02-19,76,60.0,,0.6,45.6
2015-02-20,70,60.0,,0.6,42.0
2015-02-21,76,60.0,,0.6,45.6
2015-02-22,56,60.0,,0.6,33.6
2015-02-23,72,60.0,,0.6,43.199999999999996
2015-02-24,72,60.0,,0.6,43.199999999999996
2015-02-25,66,60.0,,0.6,39.6
2015-02-26,72,60.0,,0.6,43.199999999999996
2015-02-27,59,60.0,,0.6,35.4
2015-02-28,66,60.0,,0.6,39.6
2015-03-01,32,68.0,False,0.68,21.76
2015-03-02,28,68.0,,0.68,19.040000000000003
2015-03-03,40,68.0,,0.68,27.200000000000003
2015-03-04,39,68.0,,0.68,26.520000000000003
2015-03-05,34,68.0,,0.68,23.12
2015-03-06,39,68.0,,0.68,26.520000000000003
2015-03-07,33,68.0,,0.68,22.44
2015-03-08,31,68.0,,0.68,21.080000000000002
2015-03-09,41,68.0,,0.68,27.880000000000003
2015-03-10,32,68.0,,0.68,21.76
2015-03-11,25,68.0,,0.68,17.0
2015-03-12,31,68.0,,0.68,21.080000000000002
2015-03-13,33,68.0,,0.68,22.44
2015-03-14,46,68.0,,0.68,31.28
2015-03-15,29,68.0,,0.68,19.720000000000002
2015-03-16,36,68.0,,0.68,24.48
2015-03-17,36,68.0,,0.68,24.48
2015-03-18,32,68.0,,0.68,21.76
2015-03-19,34,68.0,,0.68,23.12
2015-03-20,42,68.0,,0.68,28.560000000000002
2015-03-21,33,68.0,,0.68,22.44
2015-03-22,31,68.0,,0.68,21.080000000000002
2015-03-23,32,68.0,,0.68,21.76
2015-03-24,45,68.0,,0.68,30.6
2015-03-25,100,68.0,,0.68,68.0
2015-03-26,44,68.0,,0.68,29.92
2015-03-27,27,68.0,,0.68,18.360000000000003
2015-03-28,32,68.0,,0.68,21.76
2015-03-29,26,68.0,,0.68,17.68
2015-03-30,33,68.0,,0.68,22.44
2015-03-31,45,68.0,,0.68,30.6
2015-04-01,80,65.0,False,0.65,52.0
2015-04-02,65,65.0,,0.65,42.25
2015-04-03,99,65.0,,0.65,64.35000000000001
2015-04-04,83,65.0,,0.65,53.95
2015-04-05,67,65.0,,0.65,43.550000000000004
2015-04-06,95,65.0,,0.65,61.75
2015-04-07,69,65.0,,0.65,44.85
2015-04-08,83,65.0,,0.65,53.95
2015-04-09,83,65.0,,0.65,53.95
2015-04-10,83,65.0,,0.65,53.95
2015-04-11,62,65.0,,0.65,40.300000000000004
2015-04-12,74,65.0,,0.65,48.1
2015-04-13,75,65.0,,0.65,48.75
2015-04-14,69,65.0,,0.65,44.85
2015-04-15,82,65.0,,0.65,53.300000000000004
2015-04-16,86,65.0,,0.65,55.9
2015-04-17,72,65.0,,0.65,46.800000000000004
2015-04-18,87,65.0,,0.65,56.550000000000004
2015-04-19,86,65.0,,0.65,55.9
2015-04-20,90,65.0,,0.65,58.5
2015-04-21,79,65.0,,0.65,51.35
2015-04-22,60,65.0,,0.65,39.0
2015-04-23,85,65.0,,0.65,55.25
2015-04-24,84,65.0,,0.65,54.6
2015-04-25,51,65.0,,0.65,33.15
2015-04-26,72,65.0,,0.65,46.800000000000004
2015-04-27,87,65.0,,0.65,56.550000000000004
2015-04-28,75,65.0,,0.65,48.75
2015-04-29,67,65.0,,0.65,43.550000000000004
2015-04-30,100,65.0,,0.65,65.0
2015-05-01,61,68.0,False,0.68,41.480000000000004
2015-05-02,82,68.0,,0.68,55.760000000000005
2015-05-03,62,68.0,,0.68,42.160000000000004
2015-05-04,78,68.0,,0.68,53.040000000000006
2015-05-05,79,68.0,,0.68,53.720000000000006
2015-05-06,75,68.0,,0.68,51.00000000000001
2015-05-07,81,68.0,,0.68,55.080000000000005
2015-05-08,79,68.0,,0.68,53.720000000000006
2015-05-09,71,68.0,,0.68,48.28
2015-05-10,84,68.0,,0.68,57.120000000000005
2015-05-11,87,68.0,,0.68,59.160000000000004
2015-05-12,95,68.0,,0.68,64.60000000000001
2015-05-13,76,68.0,,0.68,51.68000000000001
2015-05-14,77,68.0,,0.68,52.36000000000001
2015-05-15,66,68.0,,0.68,44.88
2015-05-16,92,68.0,,0.68,62.56
2015-05-17,74,68.0,,0.68,50.32
2015-05-18,72,68.0,,0.68,48.96
2015-05-19,88,68.0,,0.68,59.84
2015-05-20,68,68.0,,0.68,46.24
2015-05-21,74,68.0,,0.68,50.32
2015-05-22,63,68.0,,0.68,42.84
2015-05-23,55,68.0,,0.68,37.400000000000006
2015-05-24,75,68.0,,0.68,51.00000000000001
2015-05-25,89,68.0,,0.68,60.52
2015-05-26,89,68.0,,0.68,60.52
2015-05-27,100,68.0,,0.68,68.0
2015-05-28,81,68.0,,0.68,55.080000000000005
2015-05-29,82,68.0,,0.68,55.760000000000005
2015-05-30,83,68.0,,0.68,56.440000000000005
2015-05-31,73,68.0,,0.68,49.64
2015-06-01,55,73.0,False,0.73,40.15
2015-06-02,69,73.0,,0.73,50.37
2015-06-03,61,73.0,,0.73,44.53
2015-06-04,77,73.0,,0.73,56.21
2015-06-05,61,73.0,,0.73,44.53
2015-06-06,72,73.0,,0.73,52.56
2015-06-07,74,73.0,,0.73,54.019999999999996
2015-06-08,74,73.0,,0.73,54.019999999999996
2015-06-09,85,73.0,,0.73,62.05
2015-06-10,73,73.0,,0.73,53.29
2015-06-11,66,73.0,,0.73,48.18
2015-06-12,65,73.0,,0.73,47.449999999999996
2015-06-13,74,73.0,,0.73,54.019999999999996
2015-06-14,75,73.0,,0.73,54.75
2015-06-15,79,73.0,,0.73,57.67
2015-06-16,79,73.0,,0.73,57.67
2015-06-17,66,73.0,,0.73,48.18
2015-06-18,63,73.0,,0.73,45.99
2015-06-19,70,73.0,,0.73,51.1
2015-06-20,84,73.0,,0.73,61.32
2015-06-21,78,73.0,,0.73,56.94
2015-06-22,70,73.0,,0.73,51.1
2015-06-23,76,73.0,,0.73,55.48
2015-06-24,81,73.0,,0.73,59.129999999999995
2015-06-25,70,73.0,,0.73,51.1
2015-06-26,90,73.0,,0.73,65.7
2015-06-27,66,73.0,,0.73,48.18
2015-06-28,66,73.0,,0.73,48.18
2015-06-29,100,73.0,,0.73,73.0
2015-06-30,82,73.0,,0.73,59.86
2015-07-01,64,70.0,False,0.7,44.8
2015-07-02,61,70.0,,0.7,42.699999999999996
2015-07-03,75,70.0,,0.7,52.5
2015-07-04,65,70.0,,0.7,45.5
2015-07-05,72,70.0,,0.7,50.4
2015-07-06,64,70.0,,0.7,44.8
2015-07-07,68,70.0,,0.7,47.599999999999994
2015-07-08,56,70.0,,0.7,39.199999999999996
2015-07-09,60,70.0,,0.7,42.0
2015-07-10,74,70.0,,0.7,51.8
2015-07-11,60,70.0,,0.7,42.0
2015-07-12,83,70.0,,0.7,58.099999999999994
2015-07-13,100,70.0,,0.7,70.0
2015-07-14,79,70.0,,0.7,55.3
2015-07-15,62,70.0,,0.7,43.4
2015-07-16,67,70.0,,0.7,46.9
2015-07-17,84,70.0,,0.7,58.8
2015-07-18,83,70.0,,0.7,58.099999999999994
2015-07-19,81,70.0,,0.7,56.699999999999996
2015-07-20,71,70.0,,0.7,49.699999999999996
2015-07-21,83,70.0,,0.7,58.099999999999994
2015-07-22,70,70.0,,0.7,49.0
2015-07-23,80,70.0,,0.7,56.0
2015-07-24,66,70.0,,0.7,46.199999999999996
2015-07-25,63,70.0,,0.7,44.099999999999994
2015-07-26,60,70.0,,0.7,42.0
2015-07-27,66,70.0,,0.7,46.199999999999996
2015-07-28,79,70.0,,0.7,55.3
2015-07-29,85,70.0,,0.7,59.49999999999999
2015-07-30,66,70.0,,0.7,46.199999999999996
2015-07-31,61,70.0,,0.7,42.699999999999996
2015-08-01,81,72.0,False,0.72,58.32
2015-08-02,83,72.0,,0.72,59.76
2015-08-03,72,72.0,,0.72,51.839999999999996
2015-08-04,92,72.0,,0.72,66.24
2015-08-05,76,72.0,,0.72,54.72
2015-08-06,87,72.0,,0.72,62.64
2015-08-07,77,72.0,,0.72,55.44
2015-08-08,68,72.0,,0.72,48.96
2015-08-09,88,72.0,,0.72,63.36
2015-08-10,91,72.0,,0.72,65.52
2015-08-11,74,72.0,,0.72,53.28
2015-08-12,78,72.0,,0.72,56.16
2015-08-13,82,72.0,,0.72,59.04
2015-08-14,89,72.0,,0.72,64.08
2015-08-15,100,72.0,,0.72,72.0
2015-08-16,69,72.0,,0.72,49.68
2015-08-17,91,72.0,,0.72,65.52
2015-08-18,76,72.0,,0.72,54.72
2015-08-19,80,72.0,,0.72,57.599999999999994
2015-08-20,83,72.0,,0.72,59.76
2015-08-21,74,72.0,,0.72,53.28
2015-08-22,72,72.0,,0.72,51.839999999999996
2015-08-23,93,72.0,,0.72,66.96
2015-08-24,69,72.0,,0.72,49.68
2015-08-25,88,72.0,,0.72,63.36
2015-08-26,72,72.0,,0.72,51.839999999999996
2015-08-27,78,72.0,,0.72,56.16
2015-08-28,99,72.0,,0.72,71.28
2015-08-29,83,72.0,,0.72,59.76
2015-08-30,60,72.0,,0.72,43.199999999999996
2015-08-31,89,72.0,,0.72,64.08
2015-09-01,98,69.0,False,0.69,67.61999999999999
2015-09-02,81,69.0,,0.69,55.88999999999999
2015-09-03,76,69.0,,0.69,52.44
2015-09-04,100,69.0,,0.69,69.0
2015-09-05,69,69.0,,0.69,47.61
2015-09-06,61,69.0,,0.69,42.089999999999996
2015-09-07,76,69.0,,0.69,52.44
2015-09-08,92,69.0,,0.69,63.48
2015-09-09,88,69.0,,0.69,60.72
2015-09-10,85,69.0,,0.69,58.65
2015-09-11,84,69.0,,0.69,57.959999999999994
2015-09-12,71,69.0,,0.69,48.989999999999995
2015-09-13,56,69.0,,0.69,38.64
2015-09-14,86,69.0,,0.69,59.339999999999996
2015-09-15,87,69.0,,0.69,60.029999999999994
2015-09-16,90,69.0,,0.69,62.099999999999994
2015-09-17,78,69.0,,0.69,53.81999999999999
2015-09-18,84,69.0,,0.69,57.959999999999994
2015-09-19,74,69.0,,0.69,51.059999999999995
2015-09-20,71,69.0,,0.69,48.989999999999995
2015-09-21,90,69.0,,0.69,62.099999999999994
2015-09-22,68,69.0,,0.69,46.919999999999995
2015-09-23,96,69.0,,0.69,66.24
2015-09-24,74,69.0,,0.69,51.059999999999995
2015-09-25,75,69.0,,0.69,51.74999999999999
2015-09-26,64,69.0,,0.69,44.16
2015-09-27,70,69.0,,0.69,48.3
2015-09-28,89,69.0,,0.69,61.41
2015-09-29,74,69.0,,0.69,51.059999999999995
2015-09-30,74,69.0,,0.69,51.059999999999995
2015-10-01,85,62.0,False,0.62,52.7
2015-10-02,76,62.0,,0.62,47.12
2015-10-03,68,62.0,,0.62,42.16
2015-10-04,55,62.0,,0.62,34.1
2015-10-05,70,62.0,,0.62,43.4
2015-10-06,83,62.0,,0.62,51.46
2015-10-07,83,62.0,,0.62,51.46
2015-10-08,66,62.0,,0.62,40.92
2015-10-09,66,62.0,,0.62,40.92
2015-10-10,89,62.0,,0.62,55.18
2015-10-11,61,62.0,,0.62,37.82
2015-10-12,100,62.0,,0.62,62.0
2015-10-13,87,62.0,,0.62,53.94
2015-10-14,64,62.0,,0.62,39.68
2015-10-15,78,62.0,,0.62,48.36
2015-10-16,90,62.0,,0.62,55.8
2015-10-17,85,62.0,,0.62,52.7
2015-10-18,54,62.0,,0.62,33.48
2015-10-19,80,62.0,,0.62,49.6
2015-10-20,65,62.0,,0.62,40.3
2015-10-21,71,62.0,,0.62,44.02
2015-10-22,81,62.0,,0.62,50.22
2015-10-23,79,62.0,,0.62,48.98
2015-10-24,84,62.0,,0.62,52.08
2015-10-25,62,62.0,,0.62,38.44
2015-10-26,86,62.0,,0.62,53.32
2015-10-27,74,62.0,,0.62,45.88
2015-10-28,70,62.0,,0.62,43.4
2015-10-29,66,62.0,,0.62,40.92
2015-10-30,85,62.0,,0.62,52.7
2015-10-31,79,62.0,,0.62,48.98
2015-11-01,82,66.0,False,0.66,54.120000000000005
2015-11-02,83,66.0,,0.66,54.78
2015-11-03,86,66.0,,0.66,56.760000000000005
2015-11-04,71,66.0,,0.66,46.86
2015-11-05,80,66.0,,0.66,52.800000000000004
2015-11-06,77,66.0,,0.66,50.82
2015-11-07,71,66.0,,0.66,46.86
2015-11-08,66,66.0,,0.66,43.56
2015-11-09,82,66.0,,0.66,54.120000000000005
2015-11-10,90,66.0,,0.66,59.400000000000006
2015-11-11,60,66.0,,0.66,39.6
2015-11-12,100,66.0,,0.66,66.0
2015-11-13,76,66.0,,0.66,50.160000000000004
2015-11-14,82,66.0,,0.66,54.120000000000005
2015-11-15,70,66.0,,0.66,46.2
2015-11-16,97,66.0,,0.66,64.02
2015-11-17,74,66.0,,0.66,48.84
2015-11-18,80,66.0,,0.66,52.800000000000004
2015-11-19,77,66.0,,0.66,50.82
2015-11-20,78,66.0,,0.66,51.480000000000004
2015-11-21,63,66.0,,0.66,41.580000000000005
2015-11-22,78,66.0,,0.66,51.480000000000004
2015-11-23,76,66.0,,0.66,50.160000000000004
2015-11-24,81,66.0,,0.66,53.46
2015-11-25,71,66.0,,0.66,46.86
2015-11-26,42,66.0,,0.66,27.720000000000002
2015-11-27,77,66.0,,0.66,50.82
2015-11-28,64,66.0,,0.66,42.24
2015-11-29,70,66.0,,0.66,46.2
2015-11-30,77,66.0,,0.66,50.82
2015-12-01,84,67.0,False,0.67,56.28
2015-12-02,72,67.0,,0.67,48.24
2015-12-03,74,67.0,,0.67,49.580000000000005
2015-12-04,76,67.0,,0.67,50.92
2015-12-05,79,67.0,,0.67,52.93
2015-12-06,89,67.0,,0.67,59.63
2015-12-07,74,67.0,,0.67,49.580000000000005
2015-12-08,76,67.0,,0.67,50.92
2015-12-09,78,67.0,,0.67,52.260000000000005
2015-12-10,59,67.0,,0.67,39.53
2015-12-11,73,67.0,,0.67,48.910000000000004
2015-12-12,64,67.0,,0.67,42.88
2015-12-13,81,67.0,,0.67,54.27
2015-12-14,74,67.0,,0.67,49.580000000000005
2015-12-15,73,67.0,,0.67,48.910000000000004
2015-12-16,83,67.0,,0.67,55.61000000000001
2015-12-17,78,67.0,,0.67,52.260000000000005
2015-12-18,74,67.0,,0.67,49.580000000000005
2015-12-19,82,67.0,,0.67,54.940000000000005
2015-12-20,78,67.0,,0.67,52.260000000000005
2015-12-21,80,67.0,,0.67,53.6
2015-12-22,90,67.0,,0.67,60.300000000000004
2015-12-23,83,67.0,,0.67,55.61000000000001
2015-12-24,88,67.0,,0.67,58.96
2015-12-25,67,67.0,,0.67,44.89
2015-12-26,71,67.0,,0.67,47.57
2015-12-27,66,67.0,,0.67,44.220000000000006
2015-12-28,95,67.0,,0.67,63.650000000000006
2015-12-29,67,67.0,,0.67,44.89
2015-12-30,100,67.0,,0.67,67.0
2015-12-31,96,67.0,,0.67,64.32000000000001
2016-01-01,80,64.0,False,0.64,51.2
2016-01-02,61,64.0,,0.64,39.04
2016-01-03,67,64.0,,0.64,42.88
2016-01-04,68,64.0,,0.64,43.52
