date,arts_unscaled,arts_monthly,isPartial,scale,arts
2011-08-31,86,90.0,,0.9,77.4
2011-09-01,87,92.0,False,0.92,80.04
2011-09-02,88,92.0,,0.92,80.96000000000001
2011-09-03,88,92.0,,0.92,80.96000000000001
2011-09-04,78,92.0,,0.92,71.76
2011-09-05,80,92.0,,0.92,73.60000000000001
2011-09-06,93,92.0,,0.92,85.56
2011-09-07,92,92.0,,0.92,84.64
2011-09-08,86,92.0,,0.92,79.12
2011-09-09,90,92.0,,0.92,82.8
2011-09-10,96,92.0,,0.92,88.32000000000001
2011-09-11,78,92.0,,0.92,71.76
2011-09-12,95,92.0,,0.92,87.4
2011-09-13,88,92.0,,0.92,80.96000000000001
2011-09-14,97,92.0,,0.92,89.24000000000001
2011-09-15,90,92.0,,0.92,82.8
2011-09-16,100,92.0,,0.92,92.0
2011-09-17,94,92.0,,0.92,86.48
2011-09-18,78,92.0,,0.92,71.76
2011-09-19,91,92.0,,0.92,83.72
2011-09-20,95,92.0,,0.92,87.4
2011-09-21,90,92.0,,0.92,82.8
2011-09-22,84,92.0,,0.92,77.28
2011-09-23,88,92.0,,0.92,80.96000000000001
2011-09-24,88,92.0,,0.92,80.96000000000001
2011-09-25,74,92.0,,0.92,68.08
2011-09-26,85,92.0,,0.92,78.2
2011-09-27,80,92.0,,0.92,73.60000000000001
2011-09-28,94,92.0,,0.92,86.48
2011-09-29,86,92.0,,0.92,79.12
2011-09-30,94,92.0,,0.92,86.48
2011-10-01,90,90.0,False,0.9,81.0
2011-10-02,86,90.0,,0.9,77.4
2011-10-03,96,90.0,,0.9,86.4
2011-10-04,97,90.0,,0.9,87.3
2011-10-05,97,90.0,,0.9,87.3
2011-10-06,90,90.0,,0.9,81.0
2011-10-07,92,90.0,,0.9,82.8
2011-10-08,78,90.0,,0.9,70.2
2011-10-09,80,90.0,,0.9,72.0
2011-10-10,89,90.0,,0.9,80.10000000000001
2011-10-11,100,90.0,,0.9,90.0
2011-10-12,98,90.0,,0.9,88.2
2011-10-13,87,90.0,,0.9,78.3
2011-10-14,99,90.0,,0.9,89.10000000000001
2011-10-15,81,90.0,,0.9,72.9
2011-10-16,77,90.0,,0.9,69.3
2011-10-17,94,90.0,,0.9,84.60000000000001
2011-10-18,91,90.0,,0.9,81.9
2011-10-19,92,90.0,,0.9,82.8
2011-10-20,87,90.0,,0.9,78.3
2011-10-21,89,90.0,,0.9,80.10000000000001
2011-10-22,88,90.0,,0.9,79.2
2011-10-23,81,90.0,,0.9,72.9
2011-10-24,95,90.0,,0.9,85.5
2011-10-25,96,90.0,,0.9,86.4
2011-10-26,98,90.0,,0.9,88.2
2011-10-27,92,90.0,,0.9,82.8
2011-10-28,94,90.0,,0.9,84.60000000000001
2011-10-29,84,90.0,,0.9,75.60000000000001
2011-10-30,75,90.0,,0.9,67.5
2011-10-31,82,90.0,,0.9,73.8
2011-11-01,97,87.0,False,0.87,84.39
2011-11-02,99,87.0,,0.87,86.13
2011-11-03,92,87.0,,0.87,80.04
2011-11-04,96,87.0,,0.87,83.52
2011-11-05,84,87.0,,0.87,73.08
2011-11-06,78,87.0,,0.87,67.86
2011-11-07,100,87.0,,0.87,87.0
2011-11-08,96,87.0,,0.87,83.52
2011-11-09,98,87.0,,0.87,85.26
2011-11-10,81,87.0,,0.87,70.47
2011-11-11,96,87.0,,0.87,83.52
2011-11-12,86,87.0,,0.87,74.82
2011-11-13,73,87.0,,0.87,63.51
2011-11-14,95,87.0,,0.87,82.65
2011-11-15,91,87.0,,0.87,79.17
2011-11-16,86,87.0,,0.87,74.82
2011-11-17,84,87.0,,0.87,73.08
2011-11-18,93,87.0,,0.87,80.91
2011-11-19,84,87.0,,0.87,73.08
2011-11-20,76,87.0,,0.87,66.12
2011-11-21,82,87.0,,0.87,71.34
2011-11-22,89,87.0,,0.87,77.42999999999999
2011-11-23,66,87.0,,0.87,57.42
2011-11-24,51,87.0,,0.87,44.37
2011-11-25,59,87.0,,0.87,51.33
2011-11-26,75,87.0,,0.87,65.25
2011-11-27,78,87.0,,0.87,67.86
2011-11-28,86,87.0,,0.87,74.82
2011-11-29,97,87.0,,0.87,84.39
2011-11-30,91,87.0,,0.87,79.17
2011-12-01,93,78.0,False,0.78,72.54
2011-12-02,100,78.0,,0.78,78.0
2011-12-03,98,78.0,,0.78,76.44
2011-12-04,89,78.0,,0.78,69.42
2011-12-05,92,78.0,,0.78,71.76
2011-12-06,92,78.0,,0.78,71.76
2011-12-07,85,78.0,,0.78,66.3
2011-12-08,80,78.0,,0.78,62.400000000000006
2011-12-09,83,78.0,,0.78,64.74000000000001
2011-12-10,86,78.0,,0.78,67.08
2011-12-11,78,78.0,,0.78,60.84
2011-12-12,89,78.0,,0.78,69.42
2011-12-13,93,78.0,,0.78,72.54
2011-12-14,83,78.0,,0.78,64.74000000000001
2011-12-15,84,78.0,,0.78,65.52
2011-12-16,86,78.0,,0.78,67.08
2011-12-17,78,78.0,,0.78,60.84
2011-12-18,70,78.0,,0.78,54.6
2011-12-19,74,78.0,,0.78,57.72
2011-12-20,79,78.0,,0.78,61.620000000000005
2011-12-21,73,78.0,,0.78,56.940000000000005
2011-12-22,70,78.0,,0.78,54.6
2011-12-23,68,78.0,,0.78,53.04
2011-12-24,50,78.0,,0.78,39.0
2011-12-25,42,78.0,,0.78,32.76
2011-12-26,57,78.0,,0.78,44.46
2011-12-27,63,78.0,,0.78,49.14
2011-12-28,80,78.0,,0.78,62.400000000000006
2011-12-29,66,78.0,,0.78,51.480000000000004
2011-12-30,65,78.0,,0.78,50.7
2011-12-31,56,78.0,,0.78,43.68
2012-01-01,62,86.0,False,0.86,53.32
2012-01-02,81,86.0,,0.86,69.66
2012-01-03,98,86.0,,0.86,84.28
2012-01-04,90,86.0,,0.86,77.4
2012-01-05,92,86.0,,0.86,79.12
2012-01-06,96,86.0,,0.86,82.56
2012-01-07,82,86.0,,0.86,70.52
2012-01-08,77,86.0,,0.86,66.22
2012-01-09,94,86.0,,0.86,80.84
2012-01-10,92,86.0,,0.86,79.12
2012-01-11,95,86.0,,0.86,81.7
2012-01-12,99,86.0,,0.86,85.14
2012-01-13,87,86.0,,0.86,74.82
2012-01-14,81,86.0,,0.86,69.66
2012-01-15,77,86.0,,0.86,66.22
2012-01-16,89,86.0,,0.86,76.53999999999999
2012-01-17,93,86.0,,0.86,79.98
2012-01-18,93,86.0,,0.86,79.98
2012-01-19,100,86.0,,0.86,86.0
2012-01-20,93,86.0,,0.86,79.98
2012-01-21,89,86.0,,0.86,76.53999999999999
2012-01-22,75,86.0,,0.86,64.5
2012-01-23,87,86.0,,0.86,74.82
2012-01-24,96,86.0,,0.86,82.56
2012-01-25,93,86.0,,0.86,79.98
2012-01-26,86,86.0,,0.86,73.96
2012-01-27,87,86.0,,0.86,74.82
2012-01-28,82,86.0,,0.86,70.52
2012-01-29,79,86.0,,0.86,67.94
2012-01-30,88,86.0,,0.86,75.67999999999999
2012-01-31,86,86.0,,0.86,73.96
2012-02-01,99,83.0,False,0.83,82.17
2012-02-02,95,83.0,,0.83,78.85
2012-02-03,97,83.0,,0.83,80.50999999999999
2012-02-04,91,83.0,,0.83,75.53
2012-02-05,79,83.0,,0.83,65.57
2012-02-06,86,83.0,,0.83,71.38
2012-02-07,92,83.0,,0.83,76.36
2012-02-08,93,83.0,,0.83,77.19
2012-02-09,100,83.0,,0.83,83.0
2012-02-10,98,83.0,,0.83,81.33999999999999
2012-02-11,93,83.0,,0.83,77.19
2012-02-12,77,83.0,,0.83,63.91
2012-02-13,93,83.0,,0.83,77.19
2012-02-14,94,83.0,,0.83,78.02
2012-02-15,97,83.0,,0.83,80.50999999999999
2012-02-16,96,83.0,,0.83,79.67999999999999
2012-02-17,94,83.0,,0.83,78.02
2012-02-18,91,83.0,,0.83,75.53
2012-02-19,78,83.0,,0.83,64.74
2012-02-20,89,83.0,,0.83,73.86999999999999
2012-02-21,95,83.0,,0.83,78.85
2012-02-22,94,83.0,,0.83,78.02
2012-02-23,97,83.0,,0.83,80.50999999999999
2012-02-24,94,83.0,,0.83,78.02
2012-02-25,92,83.0,,0.83,76.36
2012-02-26,81,83.0,,0.83,67.22999999999999
2012-02-27,92,83.0,,0.83,76.36
2012-02-28,97,83.0,,0.83,80.50999999999999
2012-02-29,100,83.0,,0.83,83.0
2012-03-01,99,84.0,False,0.84,83.16
2012-03-02,100,84.0,,0.84,84.0
2012-03-03,93,84.0,,0.84,78.11999999999999
2012-03-04,89,84.0,,0.84,74.75999999999999
2012-03-05,100,84.0,,0.84,84.0
2012-03-06,96,84.0,,0.84,80.64
2012-03-07,92,84.0,,0.84,77.28
2012-03-08,96,84.0,,0.84,80.64
2012-03-09,96,84.0,,0.84,80.64
2012-03-10,89,84.0,,0.84,74.75999999999999
2012-03-11,79,84.0,,0.84,66.36
2012-03-12,93,84.0,,0.84,78.11999999999999
2012-03-13,93,84.0,,0.84,78.11999999999999
2012-03-14,91,84.0,,0.84,76.44
2012-03-15,85,84.0,,0.84,71.39999999999999
2012-03-16,88,84.0,,0.84,73.92
2012-03-17,78,84.0,,0.84,65.52
2012-03-18,71,84.0,,0.84,59.64
2012-03-19,87,84.0,,0.84,73.08
2012-03-20,94,84.0,,0.84,78.96
2012-03-21,89,84.0,,0.84,74.75999999999999
2012-03-22,91,84.0,,0.84,76.44
2012-03-23,88,84.0,,0.84,73.92
2012-03-24,85,84.0,,0.84,71.39999999999999
2012-03-25,76,84.0,,0.84,63.839999999999996
2012-03-26,90,84.0,,0.84,75.6
2012-03-27,90,84.0,,0.84,75.6
2012-03-28,98,84.0,,0.84,82.32
2012-03-29,95,84.0,,0.84,79.8
2012-03-30,92,84.0,,0.84,77.28
2012-03-31,78,84.0,,0.84,65.52
2012-04-01,69,85.0,False,0.85,58.65
2012-04-02,90,85.0,,0.85,76.5
2012-04-03,89,85.0,,0.85,75.64999999999999
2012-04-04,94,85.0,,0.85,79.89999999999999
2012-04-05,87,85.0,,0.85,73.95
2012-04-06,82,85.0,,0.85,69.7
2012-04-07,76,85.0,,0.85,64.6
2012-04-08,64,85.0,,0.85,54.4
2012-04-09,80,85.0,,0.85,68.0
2012-04-10,90,85.0,,0.85,76.5
2012-04-11,91,85.0,,0.85,77.35
2012-04-12,96,85.0,,0.85,81.6
2012-04-13,92,85.0,,0.85,78.2
2012-04-14,83,85.0,,0.85,70.55
2012-04-15,87,85.0,,0.85,73.95
2012-04-16,100,85.0,,0.85,85.0
2012-04-17,95,85.0,,0.85,80.75
2012-04-18,98,85.0,,0.85,83.3
2012-04-19,94,85.0,,0.85,79.89999999999999
2012-04-20,89,85.0,,0.85,75.64999999999999
2012-04-21,91,85.0,,0.85,77.35
2012-04-22,79,85.0,,0.85,67.14999999999999
2012-04-23,94,85.0,,0.85,79.89999999999999
2012-04-24,96,85.0,,0.85,81.6
2012-04-25,91,85.0,,0.85,77.35
2012-04-26,97,85.0,,0.85,82.45
2012-04-27,89,85.0,,0.85,75.64999999999999
2012-04-28,88,85.0,,0.85,74.8
2012-04-29,84,85.0,,0.85,71.39999999999999
2012-04-30,95,85.0,,0.85,80.75
2012-05-01,88,84.0,False,0.84,73.92
2012-05-02,94,84.0,,0.84,78.96
2012-05-03,92,84.0,,0.84,77.28
2012-05-04,91,84.0,,0.84,76.44
2012-05-05,79,84.0,,0.84,66.36
2012-05-06,80,84.0,,0.84,67.2
2012-05-07,90,84.0,,0.84,75.6
2012-05-08,89,84.0,,0.84,74.75999999999999
2012-05-09,90,84.0,,0.84,75.6
2012-05-10,98,84.0,,0.84,82.32
2012-05-11,88,84.0,,0.84,73.92
2012-05-12,87,84.0,,0.84,73.08
2012-05-13,62,84.0,,0.84,52.08
2012-05-14,100,84.0,,0.84,84.0
2012-05-15,87,84.0,,0.84,73.08
2012-05-16,87,84.0,,0.84,73.08
2012-05-17,91,84.0,,0.84,76.44
2012-05-18,96,84.0,,0.84,80.64
2012-05-19,76,84.0,,0.84,63.839999999999996
2012-05-20,77,84.0,,0.84,64.67999999999999
2012-05-21,91,84.0,,0.84,76.44
2012-05-22,89,84.0,,0.84,74.75999999999999
2012-05-23,91,84.0,,0.84,76.44
2012-05-24,86,84.0,,0.84,72.24
2012-05-25,83,84.0,,0.84,69.72
2012-05-26,80,84.0,,0.84,67.2
2012-05-27,70,84.0,,0.84,58.8
2012-05-28,70,84.0,,0.84,58.8
2012-05-29,89,84.0,,0.84,74.75999999999999
2012-05-30,87,84.0,,0.84,73.08
2012-05-31,93,84.0,,0.84,78.11999999999999
2012-06-01,100,82.0,False,0.82,82.0
2012-06-02,100,82.0,,0.82,82.0
2012-06-03,87,82.0,,0.82,71.33999999999999
2012-06-04,92,82.0,,0.82,75.44
2012-06-05,88,82.0,,0.82,72.16
2012-06-06,94,82.0,,0.82,77.08
2012-06-07,94,82.0,,0.82,77.08
2012-06-08,91,82.0,,0.82,74.61999999999999
2012-06-09,89,82.0,,0.82,72.97999999999999
2012-06-10,77,82.0,,0.82,63.13999999999999
2012-06-11,92,82.0,,0.82,75.44
2012-06-12,88,82.0,,0.82,72.16
2012-06-13,94,82.0,,0.82,77.08
2012-06-14,94,82.0,,0.82,77.08
2012-06-15,89,82.0,,0.82,72.97999999999999
2012-06-16,80,82.0,,0.82,65.6
2012-06-17,79,82.0,,0.82,64.78
2012-06-18,83,82.0,,0.82,68.06
2012-06-19,78,82.0,,0.82,63.959999999999994
2012-06-20,91,82.0,,0.82,74.61999999999999
2012-06-21,92,82.0,,0.82,75.44
2012-06-22,90,82.0,,0.82,73.8
2012-06-23,96,82.0,,0.82,78.72
2012-06-24,77,82.0,,0.82,63.13999999999999
2012-06-25,89,82.0,,0.82,72.97999999999999
2012-06-26,85,82.0,,0.82,69.7
2012-06-27,86,82.0,,0.82,70.52
2012-06-28,78,82.0,,0.82,63.959999999999994
2012-06-29,80,82.0,,0.82,65.6
2012-06-30,72,82.0,,0.82,59.04
2012-07-01,75,74.0,False,0.74,55.5
2012-07-02,94,74.0,,0.74,69.56
2012-07-03,90,74.0,,0.74,66.6
2012-07-04,67,74.0,,0.74,49.58
2012-07-05,84,74.0,,0.74,62.16
2012-07-06,99,74.0,,0.74,73.26
2012-07-07,90,74.0,,0.74,66.6
2012-07-08,81,74.0,,0.74,59.94
2012-07-09,93,74.0,,0.74,68.82
2012-07-10,93,74.0,,0.74,68.82
2012-07-11,100,74.0,,0.74,74.0
2012-07-12,93,74.0,,0.74,68.82
2012-07-13,97,74.0,,0.74,71.78
2012-07-14,91,74.0,,0.74,67.34
2012-07-15,84,74.0,,0.74,62.16
2012-07-16,94,74.0,,0.74,69.56
2012-07-17,88,74.0,,0.74,65.12
2012-07-18,96,74.0,,0.74,71.03999999999999
2012-07-19,91,74.0,,0.74,67.34
2012-07-20,90,74.0,,0.74,66.6
2012-07-21,81,74.0,,0.74,59.94
2012-07-22,78,74.0,,0.74,57.72
2012-07-23,96,74.0,,0.74,71.03999999999999
2012-07-24,92,74.0,,0.74,68.08
2012-07-25,95,74.0,,0.74,70.3
2012-07-26,88,74.0,,0.74,65.12
2012-07-27,94,74.0,,0.74,69.56
2012-07-28,88,74.0,,0.74,65.12
2012-07-29,78,74.0,,0.74,57.72
2012-07-30,88,74.0,,0.74,65.12
2012-07-31,94,74.0,,0.74,69.56
2012-08-01,85,84.0,False,0.84,71.39999999999999
2012-08-02,82,84.0,,0.84,68.88
2012-08-03,84,84.0,,0.84,70.56
2012-08-04,77,84.0,,0.84,64.67999999999999
2012-08-05,78,84.0,,0.84,65.52
2012-08-06,89,84.0,,0.84,74.75999999999999
2012-08-07,82,84.0,,0.84,68.88
2012-08-08,88,84.0,,0.84,73.92
2012-08-09,85,84.0,,0.84,71.39999999999999
2012-08-10,84,84.0,,0.84,70.56
2012-08-11,79,84.0,,0.84,66.36
2012-08-12,70,84.0,,0.84,58.8
2012-08-13,85,84.0,,0.84,71.39999999999999
2012-08-14,88,84.0,,0.84,73.92
2012-08-15,89,84.0,,0.84,74.75999999999999
2012-08-16,90,84.0,,0.84,75.6
2012-08-17,91,84.0,,0.84,76.44
2012-08-18,80,84.0,,0.84,67.2
2012-08-19,79,84.0,,0.84,66.36
2012-08-20,100,84.0,,0.84,84.0
2012-08-21,88,84.0,,0.84,73.92
2012-08-22,90,84.0,,0.84,75.6
2012-08-23,90,84.0,,0.84,75.6
2012-08-24,88,84.0,,0.84,73.92
2012-08-25,77,84.0,,0.84,64.67999999999999
2012-08-26,81,84.0,,0.84,68.03999999999999
2012-08-27,88,84.0,,0.84,73.92
2012-08-28,91,84.0,,0.84,76.44
2012-08-29,91,84.0,,0.84,76.44
2012-08-30,94,84.0,,0.84,78.96
2012-08-31,96,84.0,,0.84,80.64
2012-09-01,90,83.0,False,0.83,74.7
2012-09-02,82,83.0,,0.83,68.06
2012-09-03,85,83.0,,0.83,70.55
2012-09-04,95,83.0,,0.83,78.85
2012-09-05,97,83.0,,0.83,80.50999999999999
2012-09-06,96,83.0,,0.83,79.67999999999999
2012-09-07,100,83.0,,0.83,83.0
2012-09-08,86,83.0,,0.83,71.38
2012-09-09,77,83.0,,0.83,63.91
2012-09-10,93,83.0,,0.83,77.19
2012-09-11,95,83.0,,0.83,78.85
2012-09-12,92,83.0,,0.83,76.36
2012-09-13,93,83.0,,0.83,77.19
2012-09-14,93,83.0,,0.83,77.19
2012-09-15,82,83.0,,0.83,68.06
2012-09-16,79,83.0,,0.83,65.57
2012-09-17,95,83.0,,0.83,78.85
2012-09-18,87,83.0,,0.83,72.21
2012-09-19,94,83.0,,0.83,78.02
2012-09-20,89,83.0,,0.83,73.86999999999999
2012-09-21,87,83.0,,0.83,72.21
2012-09-22,82,83.0,,0.83,68.06
2012-09-23,69,83.0,,0.83,57.269999999999996
2012-09-24,92,83.0,,0.83,76.36
2012-09-25,89,83.0,,0.83,73.86999999999999
2012-09-26,89,83.0,,0.83,73.86999999999999
2012-09-27,90,83.0,,0.83,74.7
2012-09-28,92,83.0,,0.83,76.36
2012-09-29,80,83.0,,0.83,66.39999999999999
2012-09-30,76,83.0,,0.83,63.08
2012-10-01,93,78.0,False,0.78,72.54
2012-10-02,96,78.0,,0.78,74.88
2012-10-03,93,78.0,,0.78,72.54
2012-10-04,97,78.0,,0.78,75.66
2012-10-05,93,78.0,,0.78,72.54
2012-10-06,89,78.0,,0.78,69.42
2012-10-07,76,78.0,,0.78,59.28
2012-10-08,94,78.0,,0.78,73.32000000000001
2012-10-09,87,78.0,,0.78,67.86
2012-10-10,98,78.0,,0.78,76.44
2012-10-11,93,78.0,,0.78,72.54
2012-10-12,90,78.0,,0.78,70.2
2012-10-13,82,78.0,,0.78,63.96
2012-10-14,81,78.0,,0.78,63.18
2012-10-15,100,78.0,,0.78,78.0
2012-10-16,95,78.0,,0.78,74.10000000000001
2012-10-17,89,78.0,,0.78,69.42
2012-10-18,94,78.0,,0.78,73.32000000000001
2012-10-19,93,78.0,,0.78,72.54
2012-10-20,84,78.0,,0.78,65.52
2012-10-21,80,78.0,,0.78,62.400000000000006
2012-10-22,91,78.0,,0.78,70.98
2012-10-23,92,78.0,,0.78,71.76
2012-10-24,97,78.0,,0.78,75.66
2012-10-25,90,78.0,,0.78,70.2
2012-10-26,81,78.0,,0.78,63.18
2012-10-27,73,78.0,,0.78,56.940000000000005
2012-10-28,69,78.0,,0.78,53.82
2012-10-29,79,78.0,,0.78,61.620000000000005
2012-10-30,79,78.0,,0.78,61.620000000000005
2012-10-31,86,78.0,,0.78,67.08
2012-11-01,91,73.0,False,0.73,66.42999999999999
2012-11-02,92,73.0,,0.73,67.16
2012-11-03,84,73.0,,0.73,61.32
2012-11-04,71,73.0,,0.73,51.83
2012-11-05,89,73.0,,0.73,64.97
2012-11-06,87,73.0,,0.73,63.51
2012-11-07,75,73.0,,0.73,54.75
2012-11-08,95,73.0,,0.73,69.35
2012-11-09,94,73.0,,0.73,68.62
2012-11-10,78,73.0,,0.73,56.94
2012-11-11,80,73.0,,0.73,58.4
2012-11-12,92,73.0,,0.73,67.16
2012-11-13,91,73.0,,0.73,66.42999999999999
2012-11-14,98,73.0,,0.73,71.53999999999999
2012-11-15,92,73.0,,0.73,67.16
2012-11-16,95,73.0,,0.73,69.35
2012-11-17,94,73.0,,0.73,68.62
2012-11-18,72,73.0,,0.73,52.56
2012-11-19,86,73.0,,0.73,62.78
2012-11-20,85,73.0,,0.73,62.05
2012-11-21,69,73.0,,0.73,50.37
2012-11-22,47,73.0,,0.73,34.31
2012-11-23,70,73.0,,0.73,51.1
2012-11-24,74,73.0,,0.73,54.019999999999996
2012-11-25,77,73.0,,0.73,56.21
2012-11-26,82,73.0,,0.73,59.86
2012-11-27,93,73.0,,0.73,67.89
2012-11-28,100,73.0,,0.73,73.0
2012-11-29,93,73.0,,0.73,67.89
2012-11-30,100,73.0,,0.73,73.0
2012-12-01,100,66.0,False,0.66,66.0
2012-12-02,82,66.0,,0.66,54.120000000000005
2012-12-03,96,66.0,,0.66,63.36
2012-12-04,98,66.0,,0.66,64.68
2012-12-05,100,66.0,,0.66,66.0
2012-12-06,98,66.0,,0.66,64.68
2012-12-07,99,66.0,,0.66,65.34
2012-12-08,93,66.0,,0.66,61.38
2012-12-09,78,66.0,,0.66,51.480000000000004
2012-12-10,94,66.0,,0.66,62.040000000000006
2012-12-11,94,66.0,,0.66,62.040000000000006
2012-12-12,92,66.0,,0.66,60.720000000000006
2012-12-13,90,66.0,,0.66,59.400000000000006
2012-12-14,84,66.0,,0.66,55.440000000000005
2012-12-15,81,66.0,,0.66,53.46
2012-12-16,75,66.0,,0.66,49.5
2012-12-17,82,66.0,,0.66,54.120000000000005
2012-12-18,88,66.0,,0.66,58.080000000000005
2012-12-19,87,66.0,,0.66,57.42
2012-12-20,82,66.0,,0.66,54.120000000000005
2012-12-21,75,66.0,,0.66,49.5
2012-12-22,70,66.0,,0.66,46.2
2012-12-23,62,66.0,,0.66,40.92
2012-12-24,58,66.0,,0.66,38.28
2012-12-25,50,66.0,,0.66,33.0
2012-12-26,65,66.0,,0.66,42.9
2012-12-27,73,66.0,,0.66,48.18
2012-12-28,73,66.0,,0.66,48.18
2012-12-29,74,66.0,,0.66,48.84
2012-12-30,68,66.0,,0.66,44.88
2012-12-31,68,66.0,,0.66,44.88
2013-01-01,64,76.0,False,0.76,48.64
2013-01-02,84,76.0,,0.76,63.84
2013-01-03,86,76.0,,0.76,65.36
2013-01-04,85,76.0,,0.76,64.6
2013-01-05,77,76.0,,0.76,58.52
2013-01-06,73,76.0,,0.76,55.480000000000004
2013-01-07,90,76.0,,0.76,68.4
2013-01-08,96,76.0,,0.76,72.96000000000001
2013-01-09,91,76.0,,0.76,69.16
2013-01-10,91,76.0,,0.76,69.16
2013-01-11,96,76.0,,0.76,72.96000000000001
2013-01-12,83,76.0,,0.76,63.08
2013-01-13,80,76.0,,0.76,60.8
2013-01-14,94,76.0,,0.76,71.44
2013-01-15,100,76.0,,0.76,76.0
2013-01-16,92,76.0,,0.76,69.92
2013-01-17,92,76.0,,0.76,69.92
2013-01-18,88,76.0,,0.76,66.88
2013-01-19,80,76.0,,0.76,60.8
2013-01-20,78,76.0,,0.76,59.28
2013-01-21,84,76.0,,0.76,63.84
2013-01-22,89,76.0,,0.76,67.64
2013-01-23,90,76.0,,0.76,68.4
2013-01-24,90,76.0,,0.76,68.4
2013-01-25,90,76.0,,0.76,68.4
2013-01-26,79,76.0,,0.76,60.04
2013-01-27,78,76.0,,0.76,59.28
2013-01-28,91,76.0,,0.76,69.16
2013-01-29,95,76.0,,0.76,72.2
2013-01-30,89,76.0,,0.76,67.64
2013-01-31,90,76.0,,0.76,68.4
2013-02-01,92,76.0,False,0.76,69.92
2013-02-02,79,76.0,,0.76,60.04
2013-02-03,68,76.0,,0.76,51.68
2013-02-04,85,76.0,,0.76,64.6
2013-02-05,94,76.0,,0.76,71.44
2013-02-06,100,76.0,,0.76,76.0
2013-02-07,92,76.0,,0.76,69.92
2013-02-08,92,76.0,,0.76,69.92
2013-02-09,84,76.0,,0.76,63.84
2013-02-10,80,76.0,,0.76,60.8
2013-02-11,88,76.0,,0.76,66.88
2013-02-12,84,76.0,,0.76,63.84
2013-02-13,81,76.0,,0.76,61.56
2013-02-14,89,76.0,,0.76,67.64
2013-02-15,86,76.0,,0.76,65.36
2013-02-16,85,76.0,,0.76,64.6
2013-02-17,76,76.0,,0.76,57.76
2013-02-18,90,76.0,,0.76,68.4
2013-02-19,90,76.0,,0.76,68.4
2013-02-20,93,76.0,,0.76,70.68
2013-02-21,86,76.0,,0.76,65.36
2013-02-22,93,76.0,,0.76,70.68
2013-02-23,95,76.0,,0.76,72.2
2013-02-24,74,76.0,,0.76,56.24
2013-02-25,95,76.0,,0.76,72.2
2013-02-26,91,76.0,,0.76,69.16
2013-02-27,95,76.0,,0.76,72.2
2013-02-28,91,76.0,,0.76,69.16
2013-03-01,90,77.0,False,0.77,69.3
2013-03-02,92,77.0,,0.77,70.84
2013-03-03,78,77.0,,0.77,60.06
2013-03-04,96,77.0,,0.77,73.92
2013-03-05,96,77.0,,0.77,73.92
2013-03-06,96,77.0,,0.77,73.92
2013-03-07,94,77.0,,0.77,72.38
2013-03-08,96,77.0,,0.77,73.92
2013-03-09,85,77.0,,0.77,65.45
2013-03-10,79,77.0,,0.77,60.83
2013-03-11,90,77.0,,0.77,69.3
2013-03-12,91,77.0,,0.77,70.07000000000001
2013-03-13,94,77.0,,0.77,72.38
2013-03-14,92,77.0,,0.77,70.84
2013-03-15,92,77.0,,0.77,70.84
2013-03-16,81,77.0,,0.77,62.370000000000005
2013-03-17,79,77.0,,0.77,60.83
2013-03-18,85,77.0,,0.77,65.45
2013-03-19,99,77.0,,0.77,76.23
2013-03-20,91,77.0,,0.77,70.07000000000001
2013-03-21,100,77.0,,0.77,77.0
2013-03-22,99,77.0,,0.77,76.23
2013-03-23,88,77.0,,0.77,67.76
2013-03-24,77,77.0,,0.77,59.29
2013-03-25,88,77.0,,0.77,67.76
2013-03-26,98,77.0,,0.77,75.46000000000001
2013-03-27,94,77.0,,0.77,72.38
2013-03-28,86,77.0,,0.77,66.22
2013-03-29,82,77.0,,0.77,63.14
2013-03-30,76,77.0,,0.77,58.52
2013-03-31,66,77.0,,0.77,50.82
2013-04-01,89,80.0,False,0.8,71.2
2013-04-02,88,80.0,,0.8,70.4
2013-04-03,94,80.0,,0.8,75.2
2013-04-04,97,80.0,,0.8,77.60000000000001
2013-04-05,96,80.0,,0.8,76.80000000000001
2013-04-06,96,80.0,,0.8,76.80000000000001
2013-04-07,85,80.0,,0.8,68.0
2013-04-08,92,80.0,,0.8,73.60000000000001
2013-04-09,93,80.0,,0.8,74.4
2013-04-10,98,80.0,,0.8,78.4
2013-04-11,87,80.0,,0.8,69.60000000000001
2013-04-12,90,80.0,,0.8,72.0
2013-04-13,95,80.0,,0.8,76.0
2013-04-14,80,80.0,,0.8,64.0
2013-04-15,92,80.0,,0.8,73.60000000000001
2013-04-16,100,80.0,,0.8,80.0
2013-04-17,88,80.0,,0.8,70.4
2013-04-18,89,80.0,,0.8,71.2
2013-04-19,93,80.0,,0.8,74.4
2013-04-20,86,80.0,,0.8,68.8
2013-04-21,80,80.0,,0.8,64.0
2013-04-22,91,80.0,,0.8,72.8
2013-04-23,95,80.0,,0.8,76.0
2013-04-24,94,80.0,,0.8,75.2
2013-04-25,87,80.0,,0.8,69.60000000000001
2013-04-26,94,80.0,,0.8,75.2
2013-04-27,85,80.0,,0.8,68.0
2013-04-28,82,80.0,,0.8,65.60000000000001
2013-04-29,98,80.0,,0.8,78.4
2013-04-30,94,80.0,,0.8,75.2
2013-05-01,93,76.0,False,0.76,70.68
2013-05-02,95,76.0,,0.76,72.2
2013-05-03,93,76.0,,0.76,70.68
