date,freedom_unscaled,freedom_monthly,isPartial,scale,freedom
2010-01-01,73,74.0,False,0.74,54.019999999999996
2010-01-02,69,74.0,,0.74,51.06
2010-01-03,92,74.0,,0.74,68.08
2010-01-04,83,74.0,,0.74,61.42
2010-01-05,94,74.0,,0.74,69.56
2010-01-06,82,74.0,,0.74,60.68
2010-01-07,91,74.0,,0.74,67.34
2010-01-08,88,74.0,,0.74,65.12
2010-01-09,86,74.0,,0.74,63.64
2010-01-10,77,74.0,,0.74,56.98
2010-01-11,90,74.0,,0.74,66.6
2010-01-12,100,74.0,,0.74,74.0
2010-01-13,95,74.0,,0.74,70.3
2010-01-14,91,74.0,,0.74,67.34
2010-01-15,90,74.0,,0.74,66.6
2010-01-16,77,74.0,,0.74,56.98
2010-01-17,81,74.0,,0.74,59.94
2010-01-18,92,74.0,,0.74,68.08
2010-01-19,90,74.0,,0.74,66.6
2010-01-20,91,74.0,,0.74,67.34
2010-01-21,92,74.0,,0.74,68.08
2010-01-22,92,74.0,,0.74,68.08
2010-01-23,92,74.0,,0.74,68.08
2010-01-24,92,74.0,,0.74,68.08
2010-01-25,89,74.0,,0.74,65.86
2010-01-26,91,74.0,,0.74,67.34
2010-01-27,94,74.0,,0.74,69.56
2010-01-28,93,74.0,,0.74,68.82
2010-01-29,96,74.0,,0.74,71.03999999999999
2010-01-30,85,74.0,,0.74,62.9
2010-01-31,84,74.0,,0.74,62.16
2010-02-01,95,77.0,False,0.77,73.15
2010-02-02,88,77.0,,0.77,67.76
2010-02-03,88,77.0,,0.77,67.76
2010-02-04,77,77.0,,0.77,59.29
2010-02-05,82,77.0,,0.77,63.14
2010-02-06,62,77.0,,0.77,47.74
2010-02-07,81,77.0,,0.77,62.370000000000005
2010-02-08,75,77.0,,0.77,57.75
2010-02-09,89,77.0,,0.77,68.53
2010-02-10,100,77.0,,0.77,77.0
2010-02-11,97,77.0,,0.77,74.69
2010-02-12,76,77.0,,0.77,58.52
2010-02-13,54,77.0,,0.77,41.58
2010-02-14,56,77.0,,0.77,43.120000000000005
2010-02-15,84,77.0,,0.77,64.68
2010-02-16,90,77.0,,0.77,69.3
2010-02-17,78,77.0,,0.77,60.06
2010-02-18,85,77.0,,0.77,65.45
2010-02-19,82,77.0,,0.77,63.14
2010-02-20,65,77.0,,0.77,50.050000000000004
2010-02-21,75,77.0,,0.77,57.75
2010-02-22,92,77.0,,0.77,70.84
2010-02-23,79,77.0,,0.77,60.83
2010-02-24,87,77.0,,0.77,66.99
2010-02-25,95,77.0,,0.77,73.15
2010-02-26,82,77.0,,0.77,63.14
2010-02-27,67,77.0,,0.77,51.59
2010-02-28,96,77.0,,0.77,73.92
2010-03-01,94,78.0,False,0.78,73.32000000000001
2010-03-02,89,78.0,,0.78,69.42
2010-03-03,89,78.0,,0.78,69.42
2010-03-04,100,78.0,,0.78,78.0
2010-03-05,86,78.0,,0.78,67.08
2010-03-06,87,78.0,,0.78,67.86
2010-03-07,79,78.0,,0.78,61.620000000000005
2010-03-08,93,78.0,,0.78,72.54
2010-03-09,86,78.0,,0.78,67.08
2010-03-10,85,78.0,,0.78,66.3
2010-03-11,80,78.0,,0.78,62.400000000000006
2010-03-12,81,78.0,,0.78,63.18
2010-03-13,92,78.0,,0.78,71.76
2010-03-14,78,78.0,,0.78,60.84
2010-03-15,91,78.0,,0.78,70.98
2010-03-16,92,78.0,,0.78,71.76
2010-03-17,98,78.0,,0.78,76.44
2010-03-18,78,78.0,,0.78,60.84
2010-03-19,95,78.0,,0.78,74.10000000000001
2010-03-20,80,78.0,,0.78,62.400000000000006
2010-03-21,83,78.0,,0.78,64.74000000000001
2010-03-22,100,78.0,,0.78,78.0
2010-03-23,97,78.0,,0.78,75.66
2010-03-24,94,78.0,,0.78,73.32000000000001
2010-03-25,95,78.0,,0.78,74.10000000000001
2010-03-26,81,78.0,,0.78,63.18
2010-03-27,73,78.0,,0.78,56.940000000000005
2010-03-28,88,78.0,,0.78,68.64
2010-03-29,95,78.0,,0.78,74.10000000000001
2010-03-30,73,78.0,,0.78,56.940000000000005
2010-03-31,91,78.0,,0.78,70.98
2010-04-01,83,83.0,False,0.83,68.89
2010-04-02,69,83.0,,0.83,57.269999999999996
2010-04-03,56,83.0,,0.83,46.48
2010-04-04,83,83.0,,0.83,68.89
2010-04-05,78,83.0,,0.83,64.74
2010-04-06,81,83.0,,0.83,67.22999999999999
2010-04-07,80,83.0,,0.83,66.39999999999999
2010-04-08,82,83.0,,0.83,68.06
2010-04-09,69,83.0,,0.83,57.269999999999996
2010-04-10,90,83.0,,0.83,74.7
2010-04-11,77,83.0,,0.83,63.91
2010-04-12,81,83.0,,0.83,67.22999999999999
2010-04-13,86,83.0,,0.83,71.38
2010-04-14,87,83.0,,0.83,72.21
2010-04-15,100,83.0,,0.83,83.0
2010-04-16,89,83.0,,0.83,73.86999999999999
2010-04-17,57,83.0,,0.83,47.309999999999995
2010-04-18,61,83.0,,0.83,50.629999999999995
2010-04-19,85,83.0,,0.83,70.55
2010-04-20,76,83.0,,0.83,63.08
2010-04-21,71,83.0,,0.83,58.93
2010-04-22,88,83.0,,0.83,73.03999999999999
2010-04-23,80,83.0,,0.83,66.39999999999999
2010-04-24,66,83.0,,0.83,54.779999999999994
2010-04-25,71,83.0,,0.83,58.93
2010-04-26,91,83.0,,0.83,75.53
2010-04-27,99,83.0,,0.83,82.17
2010-04-28,82,83.0,,0.83,68.06
2010-04-29,86,83.0,,0.83,71.38
2010-04-30,73,83.0,,0.83,60.589999999999996
2010-05-01,75,80.0,False,0.8,60.0
2010-05-02,77,80.0,,0.8,61.6
2010-05-03,81,80.0,,0.8,64.8
2010-05-04,79,80.0,,0.8,63.2
2010-05-05,78,80.0,,0.8,62.400000000000006
2010-05-06,85,80.0,,0.8,68.0
2010-05-07,70,80.0,,0.8,56.0
2010-05-08,59,80.0,,0.8,47.2
2010-05-09,67,80.0,,0.8,53.6
2010-05-10,74,80.0,,0.8,59.2
2010-05-11,86,80.0,,0.8,68.8
2010-05-12,85,80.0,,0.8,68.0
2010-05-13,77,80.0,,0.8,61.6
2010-05-14,78,80.0,,0.8,62.400000000000006
2010-05-15,63,80.0,,0.8,50.400000000000006
2010-05-16,73,80.0,,0.8,58.400000000000006
2010-05-17,81,80.0,,0.8,64.8
2010-05-18,82,80.0,,0.8,65.60000000000001
2010-05-19,78,80.0,,0.8,62.400000000000006
2010-05-20,72,80.0,,0.8,57.6
2010-05-21,82,80.0,,0.8,65.60000000000001
2010-05-22,60,80.0,,0.8,48.0
2010-05-23,71,80.0,,0.8,56.800000000000004
2010-05-24,74,80.0,,0.8,59.2
2010-05-25,64,80.0,,0.8,51.2
2010-05-26,86,80.0,,0.8,68.8
2010-05-27,72,80.0,,0.8,57.6
2010-05-28,80,80.0,,0.8,64.0
2010-05-29,82,80.0,,0.8,65.60000000000001
2010-05-30,82,80.0,,0.8,65.60000000000001
2010-05-31,100,80.0,,0.8,80.0
2010-06-01,95,77.0,False,0.77,73.15
2010-06-02,85,77.0,,0.77,65.45
2010-06-03,83,77.0,,0.77,63.910000000000004
2010-06-04,77,77.0,,0.77,59.29
2010-06-05,71,77.0,,0.77,54.67
2010-06-06,77,77.0,,0.77,59.29
2010-06-07,86,77.0,,0.77,66.22
2010-06-08,100,77.0,,0.77,77.0
2010-06-09,77,77.0,,0.77,59.29
2010-06-10,76,77.0,,0.77,58.52
2010-06-11,92,77.0,,0.77,70.84
2010-06-12,76,77.0,,0.77,58.52
2010-06-13,89,77.0,,0.77,68.53
2010-06-14,80,77.0,,0.77,61.6
2010-06-15,83,77.0,,0.77,63.910000000000004
2010-06-16,81,77.0,,0.77,62.370000000000005
2010-06-17,79,77.0,,0.77,60.83
2010-06-18,82,77.0,,0.77,63.14
2010-06-19,77,77.0,,0.77,59.29
2010-06-20,71,77.0,,0.77,54.67
2010-06-21,89,77.0,,0.77,68.53
2010-06-22,82,77.0,,0.77,63.14
2010-06-23,81,77.0,,0.77,62.370000000000005
2010-06-24,83,77.0,,0.77,63.910000000000004
2010-06-25,84,77.0,,0.77,64.68
2010-06-26,76,77.0,,0.77,58.52
2010-06-27,90,77.0,,0.77,69.3
2010-06-28,87,77.0,,0.77,66.99
2010-06-29,98,77.0,,0.77,75.46000000000001
2010-06-30,87,77.0,,0.77,66.99
2010-07-01,55,75.0,False,0.75,41.25
2010-07-02,65,75.0,,0.75,48.75
2010-07-03,76,75.0,,0.75,57.0
2010-07-04,100,75.0,,0.75,75.0
2010-07-05,59,75.0,,0.75,44.25
2010-07-06,48,75.0,,0.75,36.0
2010-07-07,42,75.0,,0.75,31.5
2010-07-08,42,75.0,,0.75,31.5
2010-07-09,43,75.0,,0.75,32.25
2010-07-10,39,75.0,,0.75,29.25
2010-07-11,44,75.0,,0.75,33.0
2010-07-12,43,75.0,,0.75,32.25
2010-07-13,44,75.0,,0.75,33.0
2010-07-14,39,75.0,,0.75,29.25
2010-07-15,43,75.0,,0.75,32.25
2010-07-16,38,75.0,,0.75,28.5
2010-07-17,55,75.0,,0.75,41.25
2010-07-18,36,75.0,,0.75,27.0
2010-07-19,39,75.0,,0.75,29.25
2010-07-20,47,75.0,,0.75,35.25
2010-07-21,49,75.0,,0.75,36.75
2010-07-22,44,75.0,,0.75,33.0
2010-07-23,42,75.0,,0.75,31.5
2010-07-24,41,75.0,,0.75,30.75
2010-07-25,38,75.0,,0.75,28.5
2010-07-26,40,75.0,,0.75,30.0
2010-07-27,43,75.0,,0.75,32.25
2010-07-28,47,75.0,,0.75,35.25
2010-07-29,40,75.0,,0.75,30.0
2010-07-30,35,75.0,,0.75,26.25
2010-07-31,43,75.0,,0.75,32.25
2010-08-01,82,71.0,False,0.71,58.22
2010-08-02,80,71.0,,0.71,56.8
2010-08-03,67,71.0,,0.71,47.57
2010-08-04,76,71.0,,0.71,53.959999999999994
2010-08-05,80,71.0,,0.71,56.8
2010-08-06,68,71.0,,0.71,48.28
2010-08-07,68,71.0,,0.71,48.28
2010-08-08,67,71.0,,0.71,47.57
2010-08-09,75,71.0,,0.71,53.25
2010-08-10,79,71.0,,0.71,56.089999999999996
2010-08-11,71,71.0,,0.71,50.41
2010-08-12,75,71.0,,0.71,53.25
2010-08-13,72,71.0,,0.71,51.12
2010-08-14,76,71.0,,0.71,53.959999999999994
2010-08-15,71,71.0,,0.71,50.41
2010-08-16,87,71.0,,0.71,61.769999999999996
2010-08-17,93,71.0,,0.71,66.03
2010-08-18,90,71.0,,0.71,63.9
2010-08-19,79,71.0,,0.71,56.089999999999996
2010-08-20,88,71.0,,0.71,62.48
2010-08-21,100,71.0,,0.71,71.0
2010-08-22,81,71.0,,0.71,57.51
2010-08-23,82,71.0,,0.71,58.22
2010-08-24,78,71.0,,0.71,55.379999999999995
2010-08-25,82,71.0,,0.71,58.22
2010-08-26,85,71.0,,0.71,60.349999999999994
2010-08-27,83,71.0,,0.71,58.93
2010-08-28,82,71.0,,0.71,58.22
2010-08-29,88,71.0,,0.71,62.48
2010-08-30,82,71.0,,0.71,58.22
2010-08-31,77,71.0,,0.71,54.669999999999995
2010-09-01,87,78.0,False,0.78,67.86
2010-09-02,64,78.0,,0.78,49.92
2010-09-03,65,78.0,,0.78,50.7
2010-09-04,77,78.0,,0.78,60.06
2010-09-05,54,78.0,,0.78,42.120000000000005
2010-09-06,69,78.0,,0.78,53.82
2010-09-07,81,78.0,,0.78,63.18
2010-09-08,82,78.0,,0.78,63.96
2010-09-09,100,78.0,,0.78,78.0
2010-09-10,67,78.0,,0.78,52.260000000000005
2010-09-11,88,78.0,,0.78,68.64
2010-09-12,82,78.0,,0.78,63.96
2010-09-13,82,78.0,,0.78,63.96
2010-09-14,77,78.0,,0.78,60.06
2010-09-15,82,78.0,,0.78,63.96
2010-09-16,89,78.0,,0.78,69.42
2010-09-17,86,78.0,,0.78,67.08
2010-09-18,82,78.0,,0.78,63.96
2010-09-19,71,78.0,,0.78,55.38
2010-09-20,91,78.0,,0.78,70.98
2010-09-21,75,78.0,,0.78,58.5
2010-09-22,89,78.0,,0.78,69.42
2010-09-23,74,78.0,,0.78,57.72
2010-09-24,70,78.0,,0.78,54.6
2010-09-25,61,78.0,,0.78,47.58
2010-09-26,69,78.0,,0.78,53.82
2010-09-27,69,78.0,,0.78,53.82
2010-09-28,80,78.0,,0.78,62.400000000000006
2010-09-29,74,78.0,,0.78,57.72
2010-09-30,75,78.0,,0.78,58.5
2010-10-01,83,72.0,False,0.72,59.76
2010-10-02,79,72.0,,0.72,56.879999999999995
2010-10-03,68,72.0,,0.72,48.96
2010-10-04,89,72.0,,0.72,64.08
2010-10-05,86,72.0,,0.72,61.919999999999995
2010-10-06,82,72.0,,0.72,59.04
2010-10-07,95,72.0,,0.72,68.39999999999999
2010-10-08,83,72.0,,0.72,59.76
2010-10-09,73,72.0,,0.72,52.559999999999995
2010-10-10,74,72.0,,0.72,53.28
2010-10-11,84,72.0,,0.72,60.48
2010-10-12,91,72.0,,0.72,65.52
2010-10-13,97,72.0,,0.72,69.84
2010-10-14,89,72.0,,0.72,64.08
2010-10-15,86,72.0,,0.72,61.919999999999995
2010-10-16,61,72.0,,0.72,43.92
2010-10-17,78,72.0,,0.72,56.16
2010-10-18,90,72.0,,0.72,64.8
2010-10-19,100,72.0,,0.72,72.0
2010-10-20,87,72.0,,0.72,62.64
2010-10-21,86,72.0,,0.72,61.919999999999995
2010-10-22,84,72.0,,0.72,60.48
2010-10-23,67,72.0,,0.72,48.239999999999995
2010-10-24,70,72.0,,0.72,50.4
2010-10-25,91,72.0,,0.72,65.52
2010-10-26,95,72.0,,0.72,68.39999999999999
2010-10-27,88,72.0,,0.72,63.36
2010-10-28,77,72.0,,0.72,55.44
2010-10-29,77,72.0,,0.72,55.44
2010-10-30,63,72.0,,0.72,45.36
2010-10-31,66,72.0,,0.72,47.519999999999996
2010-11-01,78,71.0,False,0.71,55.379999999999995
2010-11-02,79,71.0,,0.71,56.089999999999996
2010-11-03,83,71.0,,0.71,58.93
2010-11-04,79,71.0,,0.71,56.089999999999996
2010-11-05,69,71.0,,0.71,48.989999999999995
2010-11-06,64,71.0,,0.71,45.44
2010-11-07,100,71.0,,0.71,71.0
2010-11-08,82,71.0,,0.71,58.22
2010-11-09,74,71.0,,0.71,52.54
2010-11-10,69,71.0,,0.71,48.989999999999995
2010-11-11,86,71.0,,0.71,61.059999999999995
2010-11-12,71,71.0,,0.71,50.41
2010-11-13,65,71.0,,0.71,46.15
2010-11-14,58,71.0,,0.71,41.18
2010-11-15,80,71.0,,0.71,56.8
2010-11-16,76,71.0,,0.71,53.959999999999994
2010-11-17,78,71.0,,0.71,55.379999999999995
2010-11-18,75,71.0,,0.71,53.25
2010-11-19,70,71.0,,0.71,49.699999999999996
2010-11-20,65,71.0,,0.71,46.15
2010-11-21,70,71.0,,0.71,49.699999999999996
2010-11-22,73,71.0,,0.71,51.83
2010-11-23,76,71.0,,0.71,53.959999999999994
2010-11-24,57,71.0,,0.71,40.47
2010-11-25,42,71.0,,0.71,29.82
2010-11-26,53,71.0,,0.71,37.629999999999995
2010-11-27,63,71.0,,0.71,44.73
2010-11-28,64,71.0,,0.71,45.44
2010-11-29,71,71.0,,0.71,50.41
2010-11-30,76,71.0,,0.71,53.959999999999994
2010-12-01,65,64.0,False,0.64,41.6
2010-12-02,70,64.0,,0.64,44.800000000000004
2010-12-03,61,64.0,,0.64,39.04
2010-12-04,58,64.0,,0.64,37.12
2010-12-05,68,64.0,,0.64,43.52
2010-12-06,100,64.0,,0.64,64.0
2010-12-07,88,64.0,,0.64,56.32
2010-12-08,83,64.0,,0.64,53.120000000000005
2010-12-09,78,64.0,,0.64,49.92
2010-12-10,63,64.0,,0.64,40.32
2010-12-11,50,64.0,,0.64,32.0
2010-12-12,64,64.0,,0.64,40.96
2010-12-13,76,64.0,,0.64,48.64
2010-12-14,74,64.0,,0.64,47.36
2010-12-15,69,64.0,,0.64,44.160000000000004
2010-12-16,78,64.0,,0.64,49.92
2010-12-17,69,64.0,,0.64,44.160000000000004
2010-12-18,44,64.0,,0.64,28.16
2010-12-19,56,64.0,,0.64,35.84
2010-12-20,55,64.0,,0.64,35.2
2010-12-21,50,64.0,,0.64,32.0
2010-12-22,51,64.0,,0.64,32.64
2010-12-23,51,64.0,,0.64,32.64
2010-12-24,56,64.0,,0.64,35.84
2010-12-25,37,64.0,,0.64,23.68
2010-12-26,49,64.0,,0.64,31.36
2010-12-27,56,64.0,,0.64,35.84
2010-12-28,61,64.0,,0.64,39.04
2010-12-29,63,64.0,,0.64,40.32
2010-12-30,65,64.0,,0.64,41.6
2010-12-31,62,64.0,,0.64,39.68
2011-01-01,60,75.0,False,0.75,45.0
2011-01-02,56,75.0,,0.75,42.0
2011-01-03,78,75.0,,0.75,58.5
2011-01-04,72,75.0,,0.75,54.0
2011-01-05,68,75.0,,0.75,51.0
2011-01-06,77,75.0,,0.75,57.75
2011-01-07,77,75.0,,0.75,57.75
2011-01-08,57,75.0,,0.75,42.75
2011-01-09,68,75.0,,0.75,51.0
2011-01-10,73,75.0,,0.75,54.75
2011-01-11,66,75.0,,0.75,49.5
2011-01-12,81,75.0,,0.75,60.75
2011-01-13,63,75.0,,0.75,47.25
2011-01-14,83,75.0,,0.75,62.25
2011-01-15,100,75.0,,0.75,75.0
2011-01-16,55,75.0,,0.75,41.25
2011-01-17,74,75.0,,0.75,55.5
2011-01-18,85,75.0,,0.75,63.75
2011-01-19,74,75.0,,0.75,55.5
2011-01-20,79,75.0,,0.75,59.25
2011-01-21,81,75.0,,0.75,60.75
2011-01-22,71,75.0,,0.75,53.25
2011-01-23,63,75.0,,0.75,47.25
2011-01-24,91,75.0,,0.75,68.25
2011-01-25,74,75.0,,0.75,55.5
2011-01-26,78,75.0,,0.75,58.5
2011-01-27,80,75.0,,0.75,60.0
2011-01-28,85,75.0,,0.75,63.75
2011-01-29,67,75.0,,0.75,50.25
2011-01-30,61,75.0,,0.75,45.75
2011-01-31,80,75.0,,0.75,60.0
2011-02-01,77,82.0,False,0.82,63.13999999999999
2011-02-02,74,82.0,,0.82,60.68
2011-02-03,72,82.0,,0.82,59.04
2011-02-04,81,82.0,,0.82,66.42
2011-02-05,65,82.0,,0.82,53.3
2011-02-06,70,82.0,,0.82,57.4
2011-02-07,71,82.0,,0.82,58.22
2011-02-08,87,82.0,,0.82,71.33999999999999
2011-02-09,87,82.0,,0.82,71.33999999999999
2011-02-10,81,82.0,,0.82,66.42
2011-02-11,83,82.0,,0.82,68.06
2011-02-12,71,82.0,,0.82,58.22
2011-02-13,66,82.0,,0.82,54.12
2011-02-14,87,82.0,,0.82,71.33999999999999
2011-02-15,97,82.0,,0.82,79.53999999999999
2011-02-16,100,82.0,,0.82,82.0
2011-02-17,85,82.0,,0.82,69.7
2011-02-18,87,82.0,,0.82,71.33999999999999
2011-02-19,65,82.0,,0.82,53.3
2011-02-20,68,82.0,,0.82,55.76
2011-02-21,86,82.0,,0.82,70.52
2011-02-22,87,82.0,,0.82,71.33999999999999
2011-02-23,93,82.0,,0.82,76.25999999999999
2011-02-24,93,82.0,,0.82,76.25999999999999
2011-02-25,83,82.0,,0.82,68.06
2011-02-26,71,82.0,,0.82,58.22
2011-02-27,73,82.0,,0.82,59.86
2011-02-28,79,82.0,,0.82,64.78
2011-03-01,85,81.0,False,0.81,68.85000000000001
2011-03-02,94,81.0,,0.81,76.14
2011-03-03,93,81.0,,0.81,75.33
2011-03-04,81,81.0,,0.81,65.61
2011-03-05,71,81.0,,0.81,57.510000000000005
2011-03-06,80,81.0,,0.81,64.80000000000001
2011-03-07,88,81.0,,0.81,71.28
2011-03-08,91,81.0,,0.81,73.71000000000001
2011-03-09,94,81.0,,0.81,76.14
2011-03-10,92,81.0,,0.81,74.52000000000001
2011-03-11,83,81.0,,0.81,67.23
2011-03-12,56,81.0,,0.81,45.36
2011-03-13,62,81.0,,0.81,50.220000000000006
2011-03-14,79,81.0,,0.81,63.99
2011-03-15,77,81.0,,0.81,62.370000000000005
2011-03-16,87,81.0,,0.81,70.47
2011-03-17,76,81.0,,0.81,61.56
2011-03-18,73,81.0,,0.81,59.13
2011-03-19,70,81.0,,0.81,56.7
2011-03-20,100,81.0,,0.81,81.0
2011-03-21,95,81.0,,0.81,76.95
2011-03-22,86,81.0,,0.81,69.66000000000001
2011-03-23,86,81.0,,0.81,69.66000000000001
2011-03-24,93,81.0,,0.81,75.33
2011-03-25,92,81.0,,0.81,74.52000000000001
2011-03-26,65,81.0,,0.81,52.650000000000006
2011-03-27,76,81.0,,0.81,61.56
2011-03-28,80,81.0,,0.81,64.80000000000001
2011-03-29,84,81.0,,0.81,68.04
2011-03-30,85,81.0,,0.81,68.85000000000001
2011-03-31,81,81.0,,0.81,65.61
2011-04-01,77,79.0,False,0.79,60.830000000000005
2011-04-02,71,79.0,,0.79,56.09
2011-04-03,77,79.0,,0.79,60.830000000000005
2011-04-04,86,79.0,,0.79,67.94
2011-04-05,86,79.0,,0.79,67.94
2011-04-06,85,79.0,,0.79,67.15
2011-04-07,85,79.0,,0.79,67.15
2011-04-08,79,79.0,,0.79,62.410000000000004
2011-04-09,68,79.0,,0.79,53.72
2011-04-10,78,79.0,,0.79,61.620000000000005
2011-04-11,87,79.0,,0.79,68.73
2011-04-12,89,79.0,,0.79,70.31
2011-04-13,86,79.0,,0.79,67.94
2011-04-14,100,79.0,,0.79,79.0
2011-04-15,75,79.0,,0.79,59.25
2011-04-16,80,79.0,,0.79,63.2
2011-04-17,79,79.0,,0.79,62.410000000000004
2011-04-18,92,79.0,,0.79,72.68
2011-04-19,82,79.0,,0.79,64.78
2011-04-20,90,79.0,,0.79,71.10000000000001
2011-04-21,89,79.0,,0.79,70.31
2011-04-22,71,79.0,,0.79,56.09
2011-04-23,68,79.0,,0.79,53.72
2011-04-24,77,79.0,,0.79,60.830000000000005
2011-04-25,77,79.0,,0.79,60.830000000000005
2011-04-26,95,79.0,,0.79,75.05
2011-04-27,89,79.0,,0.79,70.31
2011-04-28,79,79.0,,0.79,62.410000000000004
2011-04-29,71,79.0,,0.79,56.09
2011-04-30,68,79.0,,0.79,53.72
2011-05-01,63,89.0,False,0.89,56.07
2011-05-02,99,89.0,,0.89,88.11
2011-05-03,89,89.0,,0.89,79.21000000000001
2011-05-04,96,89.0,,0.89,85.44
2011-05-05,100,89.0,,0.89,89.0
2011-05-06,82,89.0,,0.89,72.98
2011-05-07,53,89.0,,0.89,47.17
2011-05-08,69,89.0,,0.89,61.410000000000004
2011-05-09,74,89.0,,0.89,65.86
2011-05-10,72,89.0,,0.89,64.08
2011-05-11,69,89.0,,0.89,61.410000000000004
2011-05-12,79,89.0,,0.89,70.31
2011-05-13,70,89.0,,0.89,62.300000000000004
2011-05-14,73,89.0,,0.89,64.97
2011-05-15,57,89.0,,0.89,50.730000000000004
2011-05-16,78,89.0,,0.89,69.42
2011-05-17,96,89.0,,0.89,85.44
2011-05-18,65,89.0,,0.89,57.85
2011-05-19,67,89.0,,0.89,59.63
2011-05-20,74,89.0,,0.89,65.86
2011-05-21,63,89.0,,0.89,56.07
2011-05-22,53,89.0,,0.89,47.17
2011-05-23,71,89.0,,0.89,63.19
2011-05-24,70,89.0,,0.89,62.300000000000004
2011-05-25,76,89.0,,0.89,67.64
2011-05-26,70,89.0,,0.89,62.300000000000004
2011-05-27,79,89.0,,0.89,70.31
2011-05-28,74,89.0,,0.89,65.86
2011-05-29,73,89.0,,0.89,64.97
2011-05-30,76,89.0,,0.89,67.64
2011-05-31,66,89.0,,0.89,58.74
2011-06-01,66,77.0,False,0.77,50.82
2011-06-02,68,77.0,,0.77,52.36
2011-06-03,68,77.0,,0.77,52.36
2011-06-04,55,77.0,,0.77,42.35
2011-06-05,54,77.0,,0.77,41.58
2011-06-06,63,77.0,,0.77,48.51
2011-06-07,67,77.0,,0.77,51.59
2011-06-08,68,77.0,,0.77,52.36
2011-06-09,59,77.0,,0.77,45.43
2011-06-10,57,77.0,,0.77,43.89
2011-06-11,56,77.0,,0.77,43.120000000000005
2011-06-12,50,77.0,,0.77,38.5
2011-06-13,68,77.0,,0.77,52.36
2011-06-14,64,77.0,,0.77,49.28
2011-06-15,58,77.0,,0.77,44.660000000000004
2011-06-16,69,77.0,,0.77,53.13
2011-06-17,59,77.0,,0.77,45.43
2011-06-18,57,77.0,,0.77,43.89
2011-06-19,53,77.0,,0.77,40.81
2011-06-20,67,77.0,,0.77,51.59
2011-06-21,67,77.0,,0.77,51.59
2011-06-22,61,77.0,,0.77,46.97
2011-06-23,71,77.0,,0.77,54.67
2011-06-24,69,77.0,,0.77,53.13
2011-06-25,72,77.0,,0.77,55.44
2011-06-26,73,77.0,,0.77,56.21
2011-06-27,65,77.0,,0.77,50.050000000000004
2011-06-28,80,77.0,,0.77,61.6
2011-06-29,60,77.0,,0.77,46.2
2011-06-30,100,77.0,,0.77,77.0
2011-07-01,56,79.0,False,0.79,44.24
2011-07-02,60,79.0,,0.79,47.400000000000006
2011-07-03,62,79.0,,0.79,48.980000000000004
2011-07-04,100,79.0,,0.79,79.0
2011-07-05,54,79.0,,0.79,42.660000000000004
2011-07-06,39,79.0,,0.79,30.810000000000002
2011-07-07,36,79.0,,0.79,28.44
2011-07-08,35,79.0,,0.79,27.650000000000002
2011-07-09,40,79.0,,0.79,31.6
2011-07-10,32,79.0,,0.79,25.28
2011-07-11,37,79.0,,0.79,29.23
2011-07-12,35,79.0,,0.79,27.650000000000002
2011-07-13,37,79.0,,0.79,29.23
2011-07-14,38,79.0,,0.79,30.020000000000003
2011-07-15,37,79.0,,0.79,29.23
2011-07-16,35,79.0,,0.79,27.650000000000002
2011-07-17,35,79.0,,0.79,27.650000000000002
2011-07-18,37,79.0,,0.79,29.23
2011-07-19,33,79.0,,0.79,26.07
2011-07-20,35,79.0,,0.79,27.650000000000002
2011-07-21,33,79.0,,0.79,26.07
2011-07-22,34,79.0,,0.79,26.86
2011-07-23,32,79.0,,0.79,25.28
2011-07-24,29,79.0,,0.79,22.91
2011-07-25,33,79.0,,0.79,26.07
2011-07-26,36,79.0,,0.79,28.44
2011-07-27,33,79.0,,0.79,26.07
2011-07-28,36,79.0,,0.79,28.44
2011-07-29,38,79.0,,0.79,30.020000000000003
2011-07-30,35,79.0,,0.79,27.650000000000002
2011-07-31,32,79.0,,0.79,25.28
2011-08-01,84,71.0,False,0.71,59.64
2011-08-02,99,71.0,,0.71,70.28999999999999
2011-08-03,89,71.0,,0.71,63.19
2011-08-04,94,71.0,,0.71,66.74
2011-08-05,81,71.0,,0.71,57.51
2011-08-06,76,71.0,,0.71,53.959999999999994
2011-08-07,74,71.0,,0.71,52.54
2011-08-08,85,71.0,,0.71,60.349999999999994
2011-08-09,81,71.0,,0.71,57.51
2011-08-10,77,71.0,,0.71,54.669999999999995
2011-08-11,82,71.0,,0.71,58.22
2011-08-12,81,71.0,,0.71,57.51
2011-08-13,91,71.0,,0.71,64.61
2011-08-14,84,71.0,,0.71,59.64
2011-08-15,82,71.0,,0.71,58.22
2011-08-16,83,71.0,,0.71,58.93
2011-08-17,95,71.0,,0.71,67.45
2011-08-18,100,71.0,,0.71,71.0
2011-08-19,88,71.0,,0.71,62.48
2011-08-20,93,71.0,,0.71,66.03
2011-08-21,83,71.0,,0.71,58.93
2011-08-22,100,71.0,,0.71,71.0
2011-08-23,80,71.0,,0.71,56.8
2011-08-24,78,71.0,,0.71,55.379999999999995
2011-08-25,84,71.0,,0.71,59.64
2011-08-26,96,71.0,,0.71,68.16
2011-08-27,95,71.0,,0.71,67.45
2011-08-28,72,71.0,,0.71,51.12
2011-08-29,96,71.0,,0.71,68.16
2011-08-30,90,71.0,,0.71,63.9
2011-08-31,99,71.0,,0.71,70.28999999999999
