date,investment_unscaled,investment_monthly,isPartial,scale,investment
2010-01-01,42,90.0,False,0.9,37.800000000000004
2010-01-02,44,90.0,,0.9,39.6
2010-01-03,41,90.0,,0.9,36.9
2010-01-04,73,90.0,,0.9,65.7
2010-01-05,97,90.0,,0.9,87.3
2010-01-06,97,90.0,,0.9,87.3
2010-01-07,73,90.0,,0.9,65.7
2010-01-08,78,90.0,,0.9,70.2
2010-01-09,48,90.0,,0.9,43.2
2010-01-10,60,90.0,,0.9,54.0
2010-01-11,86,90.0,,0.9,77.4
2010-01-12,83,90.0,,0.9,74.7
2010-01-13,93,90.0,,0.9,83.7
2010-01-14,81,90.0,,0.9,72.9
2010-01-15,78,90.0,,0.9,70.2
2010-01-16,48,90.0,,0.9,43.2
2010-01-17,51,90.0,,0.9,45.9
2010-01-18,69,90.0,,0.9,62.1
2010-01-19,95,90.0,,0.9,85.5
2010-01-20,89,90.0,,0.9,80.10000000000001
2010-01-21,81,90.0,,0.9,72.9
2010-01-22,72,90.0,,0.9,64.8
2010-01-23,46,90.0,,0.9,41.4
2010-01-24,50,90.0,,0.9,45.0
2010-01-25,90,90.0,,0.9,81.0
2010-01-26,79,90.0,,0.9,71.10000000000001
2010-01-27,100,90.0,,0.9,90.0
2010-01-28,95,90.0,,0.9,85.5
2010-01-29,79,90.0,,0.9,71.10000000000001
2010-01-30,57,90.0,,0.9,51.300000000000004
2010-01-31,50,90.0,,0.9,45.0
2010-02-01,84,94.0,False,0.94,78.96
2010-02-02,89,94.0,,0.94,83.66
2010-02-03,82,94.0,,0.94,77.08
2010-02-04,80,94.0,,0.94,75.19999999999999
2010-02-05,84,94.0,,0.94,78.96
2010-02-06,53,94.0,,0.94,49.82
2010-02-07,46,94.0,,0.94,43.239999999999995
2010-02-08,85,94.0,,0.94,79.89999999999999
2010-02-09,93,94.0,,0.94,87.42
2010-02-10,88,94.0,,0.94,82.72
2010-02-11,70,94.0,,0.94,65.8
2010-02-12,62,94.0,,0.94,58.279999999999994
2010-02-13,44,94.0,,0.94,41.36
2010-02-14,53,94.0,,0.94,49.82
2010-02-15,77,94.0,,0.94,72.38
2010-02-16,94,94.0,,0.94,88.36
2010-02-17,94,94.0,,0.94,88.36
2010-02-18,100,94.0,,0.94,94.0
2010-02-19,70,94.0,,0.94,65.8
2010-02-20,50,94.0,,0.94,47.0
2010-02-21,44,94.0,,0.94,41.36
2010-02-22,83,94.0,,0.94,78.02
2010-02-23,94,94.0,,0.94,88.36
2010-02-24,83,94.0,,0.94,78.02
2010-02-25,94,94.0,,0.94,88.36
2010-02-26,81,94.0,,0.94,76.14
2010-02-27,52,94.0,,0.94,48.879999999999995
2010-02-28,63,94.0,,0.94,59.22
2010-03-01,86,100.0,False,1.0,86.0
2010-03-02,100,100.0,,1.0,100.0
2010-03-03,88,100.0,,1.0,88.0
2010-03-04,73,100.0,,1.0,73.0
2010-03-05,73,100.0,,1.0,73.0
2010-03-06,44,100.0,,1.0,44.0
2010-03-07,50,100.0,,1.0,50.0
2010-03-08,82,100.0,,1.0,82.0
2010-03-09,92,100.0,,1.0,92.0
2010-03-10,78,100.0,,1.0,78.0
2010-03-11,77,100.0,,1.0,77.0
2010-03-12,71,100.0,,1.0,71.0
2010-03-13,46,100.0,,1.0,46.0
2010-03-14,47,100.0,,1.0,47.0
2010-03-15,67,100.0,,1.0,67.0
2010-03-16,78,100.0,,1.0,78.0
2010-03-17,78,100.0,,1.0,78.0
2010-03-18,74,100.0,,1.0,74.0
2010-03-19,71,100.0,,1.0,71.0
2010-03-20,33,100.0,,1.0,33.0
2010-03-21,41,100.0,,1.0,41.0
2010-03-22,80,100.0,,1.0,80.0
2010-03-23,78,100.0,,1.0,78.0
2010-03-24,82,100.0,,1.0,82.0
2010-03-25,75,100.0,,1.0,75.0
2010-03-26,79,100.0,,1.0,79.0
2010-03-27,52,100.0,,1.0,52.0
2010-03-28,64,100.0,,1.0,64.0
2010-03-29,97,100.0,,1.0,97.0
2010-03-30,95,100.0,,1.0,95.0
2010-03-31,91,100.0,,1.0,91.0
2010-04-01,84,100.0,False,1.0,84.0
2010-04-02,64,100.0,,1.0,64.0
2010-04-03,51,100.0,,1.0,51.0
2010-04-04,47,100.0,,1.0,47.0
2010-04-05,90,100.0,,1.0,90.0
2010-04-06,96,100.0,,1.0,96.0
2010-04-07,100,100.0,,1.0,100.0
2010-04-08,81,100.0,,1.0,81.0
2010-04-09,90,100.0,,1.0,90.0
2010-04-10,53,100.0,,1.0,53.0
2010-04-11,54,100.0,,1.0,54.0
2010-04-12,96,100.0,,1.0,96.0
2010-04-13,77,100.0,,1.0,77.0
2010-04-14,95,100.0,,1.0,95.0
2010-04-15,86,100.0,,1.0,86.0
2010-04-16,81,100.0,,1.0,81.0
2010-04-17,36,100.0,,1.0,36.0
2010-04-18,56,100.0,,1.0,56.0
2010-04-19,75,100.0,,1.0,75.0
2010-04-20,84,100.0,,1.0,84.0
2010-04-21,83,100.0,,1.0,83.0
2010-04-22,92,100.0,,1.0,92.0
2010-04-23,62,100.0,,1.0,62.0
2010-04-24,41,100.0,,1.0,41.0
2010-04-25,51,100.0,,1.0,51.0
2010-04-26,65,100.0,,1.0,65.0
2010-04-27,100,100.0,,1.0,100.0
2010-04-28,89,100.0,,1.0,89.0
2010-04-29,74,100.0,,1.0,74.0
2010-04-30,72,100.0,,1.0,72.0
2010-05-01,45,86.0,False,0.86,38.7
2010-05-02,44,86.0,,0.86,37.839999999999996
2010-05-03,87,86.0,,0.86,74.82
2010-05-04,85,86.0,,0.86,73.1
2010-05-05,74,86.0,,0.86,63.64
2010-05-06,76,86.0,,0.86,65.36
2010-05-07,83,86.0,,0.86,71.38
2010-05-08,36,86.0,,0.86,30.96
2010-05-09,42,86.0,,0.86,36.12
2010-05-10,75,86.0,,0.86,64.5
2010-05-11,79,86.0,,0.86,67.94
2010-05-12,91,86.0,,0.86,78.26
2010-05-13,100,86.0,,0.86,86.0
2010-05-14,78,86.0,,0.86,67.08
2010-05-15,40,86.0,,0.86,34.4
2010-05-16,45,86.0,,0.86,38.7
2010-05-17,69,86.0,,0.86,59.339999999999996
2010-05-18,79,86.0,,0.86,67.94
2010-05-19,82,86.0,,0.86,70.52
2010-05-20,81,86.0,,0.86,69.66
2010-05-21,78,86.0,,0.86,67.08
2010-05-22,41,86.0,,0.86,35.26
2010-05-23,47,86.0,,0.86,40.42
2010-05-24,69,86.0,,0.86,59.339999999999996
2010-05-25,100,86.0,,0.86,86.0
2010-05-26,82,86.0,,0.86,70.52
2010-05-27,73,86.0,,0.86,62.78
2010-05-28,65,86.0,,0.86,55.9
2010-05-29,39,86.0,,0.86,33.54
2010-05-30,23,86.0,,0.86,19.78
2010-05-31,54,86.0,,0.86,46.44
2010-06-01,93,87.0,False,0.87,80.91
2010-06-02,87,87.0,,0.87,75.69
2010-06-03,77,87.0,,0.87,66.99
2010-06-04,78,87.0,,0.87,67.86
2010-06-05,60,87.0,,0.87,52.2
2010-06-06,51,87.0,,0.87,44.37
2010-06-07,83,87.0,,0.87,72.21
2010-06-08,92,87.0,,0.87,80.04
2010-06-09,87,87.0,,0.87,75.69
2010-06-10,78,87.0,,0.87,67.86
2010-06-11,91,87.0,,0.87,79.17
2010-06-12,46,87.0,,0.87,40.02
2010-06-13,51,87.0,,0.87,44.37
2010-06-14,80,87.0,,0.87,69.6
2010-06-15,100,87.0,,0.87,87.0
2010-06-16,87,87.0,,0.87,75.69
2010-06-17,84,87.0,,0.87,73.08
2010-06-18,86,87.0,,0.87,74.82
2010-06-19,36,87.0,,0.87,31.32
2010-06-20,48,87.0,,0.87,41.76
2010-06-21,95,87.0,,0.87,82.65
2010-06-22,90,87.0,,0.87,78.3
2010-06-23,86,87.0,,0.87,74.82
2010-06-24,82,87.0,,0.87,71.34
2010-06-25,78,87.0,,0.87,67.86
2010-06-26,43,87.0,,0.87,37.41
2010-06-27,50,87.0,,0.87,43.5
2010-06-28,90,87.0,,0.87,78.3
2010-06-29,93,87.0,,0.87,80.91
2010-06-30,98,87.0,,0.87,85.26
2010-07-01,77,78.0,False,0.78,60.06
2010-07-02,53,78.0,,0.78,41.34
2010-07-03,24,78.0,,0.78,18.72
2010-07-04,22,78.0,,0.78,17.16
2010-07-05,38,78.0,,0.78,29.64
2010-07-06,72,78.0,,0.78,56.160000000000004
2010-07-07,81,78.0,,0.78,63.18
2010-07-08,82,78.0,,0.78,63.96
2010-07-09,64,78.0,,0.78,49.92
2010-07-10,32,78.0,,0.78,24.96
2010-07-11,36,78.0,,0.78,28.080000000000002
2010-07-12,88,78.0,,0.78,68.64
2010-07-13,87,78.0,,0.78,67.86
2010-07-14,84,78.0,,0.78,65.52
2010-07-15,78,78.0,,0.78,60.84
2010-07-16,75,78.0,,0.78,58.5
2010-07-17,44,78.0,,0.78,34.32
2010-07-18,38,78.0,,0.78,29.64
2010-07-19,100,78.0,,0.78,78.0
2010-07-20,72,78.0,,0.78,56.160000000000004
2010-07-21,73,78.0,,0.78,56.940000000000005
2010-07-22,68,78.0,,0.78,53.04
2010-07-23,69,78.0,,0.78,53.82
2010-07-24,39,78.0,,0.78,30.42
2010-07-25,46,78.0,,0.78,35.88
2010-07-26,87,78.0,,0.78,67.86
2010-07-27,84,78.0,,0.78,65.52
2010-07-28,82,78.0,,0.78,63.96
2010-07-29,71,78.0,,0.78,55.38
2010-07-30,77,78.0,,0.78,60.06
2010-07-31,40,78.0,,0.78,31.200000000000003
2010-08-01,46,81.0,False,0.81,37.260000000000005
2010-08-02,79,81.0,,0.81,63.99
2010-08-03,100,81.0,,0.81,81.0
2010-08-04,78,81.0,,0.81,63.18000000000001
2010-08-05,72,81.0,,0.81,58.32000000000001
2010-08-06,71,81.0,,0.81,57.510000000000005
2010-08-07,32,81.0,,0.81,25.92
2010-08-08,44,81.0,,0.81,35.64
2010-08-09,69,81.0,,0.81,55.89
2010-08-10,76,81.0,,0.81,61.56
2010-08-11,82,81.0,,0.81,66.42
2010-08-12,71,81.0,,0.81,57.510000000000005
2010-08-13,81,81.0,,0.81,65.61
2010-08-14,35,81.0,,0.81,28.35
2010-08-15,36,81.0,,0.81,29.160000000000004
2010-08-16,81,81.0,,0.81,65.61
2010-08-17,75,81.0,,0.81,60.75000000000001
2010-08-18,64,81.0,,0.81,51.84
2010-08-19,80,81.0,,0.81,64.80000000000001
2010-08-20,67,81.0,,0.81,54.27
2010-08-21,34,81.0,,0.81,27.540000000000003
2010-08-22,39,81.0,,0.81,31.590000000000003
2010-08-23,64,81.0,,0.81,51.84
2010-08-24,69,81.0,,0.81,55.89
2010-08-25,95,81.0,,0.81,76.95
2010-08-26,73,81.0,,0.81,59.13
2010-08-27,61,81.0,,0.81,49.410000000000004
2010-08-28,40,81.0,,0.81,32.400000000000006
2010-08-29,34,81.0,,0.81,27.540000000000003
2010-08-30,80,81.0,,0.81,64.80000000000001
2010-08-31,63,81.0,,0.81,51.03
2010-09-01,72,81.0,False,0.81,58.32000000000001
2010-09-02,68,81.0,,0.81,55.080000000000005
2010-09-03,62,81.0,,0.81,50.220000000000006
2010-09-04,33,81.0,,0.81,26.73
2010-09-05,33,81.0,,0.81,26.73
2010-09-06,40,81.0,,0.81,32.400000000000006
2010-09-07,78,81.0,,0.81,63.18000000000001
2010-09-08,78,81.0,,0.81,63.18000000000001
2010-09-09,73,81.0,,0.81,59.13
2010-09-10,76,81.0,,0.81,61.56
2010-09-11,42,81.0,,0.81,34.02
2010-09-12,36,81.0,,0.81,29.160000000000004
2010-09-13,86,81.0,,0.81,69.66000000000001
2010-09-14,85,81.0,,0.81,68.85000000000001
2010-09-15,75,81.0,,0.81,60.75000000000001
2010-09-16,77,81.0,,0.81,62.370000000000005
2010-09-17,70,81.0,,0.81,56.7
2010-09-18,41,81.0,,0.81,33.21
2010-09-19,42,81.0,,0.81,34.02
2010-09-20,87,81.0,,0.81,70.47
2010-09-21,79,81.0,,0.81,63.99
2010-09-22,94,81.0,,0.81,76.14
2010-09-23,82,81.0,,0.81,66.42
2010-09-24,76,81.0,,0.81,61.56
2010-09-25,47,81.0,,0.81,38.07
2010-09-26,44,81.0,,0.81,35.64
2010-09-27,79,81.0,,0.81,63.99
2010-09-28,100,81.0,,0.81,81.0
2010-09-29,92,81.0,,0.81,74.52000000000001
2010-09-30,93,81.0,,0.81,75.33
2010-10-01,78,81.0,False,0.81,63.18000000000001
2010-10-02,33,81.0,,0.81,26.73
2010-10-03,45,81.0,,0.81,36.45
2010-10-04,98,81.0,,0.81,79.38000000000001
2010-10-05,83,81.0,,0.81,67.23
2010-10-06,100,81.0,,0.81,81.0
2010-10-07,93,81.0,,0.81,75.33
2010-10-08,83,81.0,,0.81,67.23
2010-10-09,50,81.0,,0.81,40.5
2010-10-10,46,81.0,,0.81,37.260000000000005
2010-10-11,90,81.0,,0.81,72.9
2010-10-12,84,81.0,,0.81,68.04
2010-10-13,83,81.0,,0.81,67.23
2010-10-14,84,81.0,,0.81,68.04
2010-10-15,75,81.0,,0.81,60.75000000000001
2010-10-16,59,81.0,,0.81,47.790000000000006
2010-10-17,48,81.0,,0.81,38.88
2010-10-18,89,81.0,,0.81,72.09
2010-10-19,83,81.0,,0.81,67.23
2010-10-20,91,81.0,,0.81,73.71000000000001
2010-10-21,87,81.0,,0.81,70.47
2010-10-22,76,81.0,,0.81,61.56
2010-10-23,43,81.0,,0.81,34.830000000000005
2010-10-24,45,81.0,,0.81,36.45
2010-10-25,84,81.0,,0.81,68.04
2010-10-26,87,81.0,,0.81,70.47
2010-10-27,83,81.0,,0.81,67.23
2010-10-28,77,81.0,,0.81,62.370000000000005
2010-10-29,69,81.0,,0.81,55.89
2010-10-30,43,81.0,,0.81,34.830000000000005
2010-10-31,51,81.0,,0.81,41.31
2010-11-01,86,81.0,False,0.81,69.66000000000001
2010-11-02,77,81.0,,0.81,62.370000000000005
2010-11-03,73,81.0,,0.81,59.13
2010-11-04,76,81.0,,0.81,61.56
2010-11-05,63,81.0,,0.81,51.03
2010-11-06,48,81.0,,0.81,38.88
2010-11-07,33,81.0,,0.81,26.73
2010-11-08,88,81.0,,0.81,71.28
2010-11-09,100,81.0,,0.81,81.0
2010-11-10,76,81.0,,0.81,61.56
2010-11-11,79,81.0,,0.81,63.99
2010-11-12,68,81.0,,0.81,55.080000000000005
2010-11-13,54,81.0,,0.81,43.74
2010-11-14,41,81.0,,0.81,33.21
2010-11-15,82,81.0,,0.81,66.42
2010-11-16,84,81.0,,0.81,68.04
2010-11-17,94,81.0,,0.81,76.14
2010-11-18,67,81.0,,0.81,54.27
2010-11-19,65,81.0,,0.81,52.650000000000006
2010-11-20,37,81.0,,0.81,29.970000000000002
2010-11-21,41,81.0,,0.81,33.21
2010-11-22,70,81.0,,0.81,56.7
2010-11-23,59,81.0,,0.81,47.790000000000006
2010-11-24,60,81.0,,0.81,48.6
2010-11-25,43,81.0,,0.81,34.830000000000005
2010-11-26,31,81.0,,0.81,25.110000000000003
2010-11-27,37,81.0,,0.81,29.970000000000002
2010-11-28,46,81.0,,0.81,37.260000000000005
2010-11-29,65,81.0,,0.81,52.650000000000006
2010-11-30,75,81.0,,0.81,60.75000000000001
2010-12-01,100,74.0,False,0.74,74.0
2010-12-02,90,74.0,,0.74,66.6
2010-12-03,79,74.0,,0.74,58.46
2010-12-04,54,74.0,,0.74,39.96
2010-12-05,49,74.0,,0.74,36.26
2010-12-06,78,74.0,,0.74,57.72
2010-12-07,96,74.0,,0.74,71.03999999999999
2010-12-08,93,74.0,,0.74,68.82
2010-12-09,90,74.0,,0.74,66.6
2010-12-10,89,74.0,,0.74,65.86
2010-12-11,47,74.0,,0.74,34.78
2010-12-12,44,74.0,,0.74,32.56
2010-12-13,89,74.0,,0.74,65.86
2010-12-14,84,74.0,,0.74,62.16
2010-12-15,82,74.0,,0.74,60.68
2010-12-16,89,74.0,,0.74,65.86
2010-12-17,69,74.0,,0.74,51.06
2010-12-18,35,74.0,,0.74,25.9
2010-12-19,44,74.0,,0.74,32.56
2010-12-20,78,74.0,,0.74,57.72
2010-12-21,87,74.0,,0.74,64.38
2010-12-22,82,74.0,,0.74,60.68
2010-12-23,68,74.0,,0.74,50.32
2010-12-24,39,74.0,,0.74,28.86
2010-12-25,25,74.0,,0.74,18.5
2010-12-26,34,74.0,,0.74,25.16
2010-12-27,65,74.0,,0.74,48.1
2010-12-28,73,74.0,,0.74,54.019999999999996
2010-12-29,77,74.0,,0.74,56.98
2010-12-30,78,74.0,,0.74,57.72
2010-12-31,65,74.0,,0.74,48.1
2011-01-01,32,91.0,False,0.91,29.12
2011-01-02,47,91.0,,0.91,42.77
2011-01-03,71,91.0,,0.91,64.61
2011-01-04,80,91.0,,0.91,72.8
2011-01-05,80,91.0,,0.91,72.8
2011-01-06,86,91.0,,0.91,78.26
2011-01-07,62,91.0,,0.91,56.42
2011-01-08,50,91.0,,0.91,45.5
2011-01-09,45,91.0,,0.91,40.95
2011-01-10,67,91.0,,0.91,60.97
2011-01-11,81,91.0,,0.91,73.71000000000001
2011-01-12,68,91.0,,0.91,61.88
2011-01-13,83,91.0,,0.91,75.53
2011-01-14,69,91.0,,0.91,62.79
2011-01-15,47,91.0,,0.91,42.77
2011-01-16,42,91.0,,0.91,38.22
2011-01-17,49,91.0,,0.91,44.59
2011-01-18,87,91.0,,0.91,79.17
2011-01-19,82,91.0,,0.91,74.62
2011-01-20,100,91.0,,0.91,91.0
2011-01-21,76,91.0,,0.91,69.16
2011-01-22,49,91.0,,0.91,44.59
2011-01-23,53,91.0,,0.91,48.230000000000004
2011-01-24,74,91.0,,0.91,67.34
2011-01-25,72,91.0,,0.91,65.52
2011-01-26,76,91.0,,0.91,69.16
2011-01-27,74,91.0,,0.91,67.34
2011-01-28,74,91.0,,0.91,67.34
2011-01-29,41,91.0,,0.91,37.31
2011-01-30,41,91.0,,0.91,37.31
2011-01-31,78,91.0,,0.91,70.98
2011-02-01,93,91.0,False,0.91,84.63000000000001
2011-02-02,90,91.0,,0.91,81.9
2011-02-03,100,91.0,,0.91,91.0
2011-02-04,87,91.0,,0.91,79.17
2011-02-05,60,91.0,,0.91,54.6
2011-02-06,50,91.0,,0.91,45.5
2011-02-07,87,91.0,,0.91,79.17
2011-02-08,97,91.0,,0.91,88.27
2011-02-09,98,91.0,,0.91,89.18
2011-02-10,87,91.0,,0.91,79.17
2011-02-11,96,91.0,,0.91,87.36
2011-02-12,64,91.0,,0.91,58.24
2011-02-13,59,91.0,,0.91,53.690000000000005
2011-02-14,88,91.0,,0.91,80.08
2011-02-15,95,91.0,,0.91,86.45
2011-02-16,94,91.0,,0.91,85.54
2011-02-17,100,91.0,,0.91,91.0
2011-02-18,84,91.0,,0.91,76.44
2011-02-19,57,91.0,,0.91,51.870000000000005
2011-02-20,58,91.0,,0.91,52.78
2011-02-21,76,91.0,,0.91,69.16
2011-02-22,88,91.0,,0.91,80.08
2011-02-23,88,91.0,,0.91,80.08
2011-02-24,86,91.0,,0.91,78.26
2011-02-25,77,91.0,,0.91,70.07000000000001
2011-02-26,49,91.0,,0.91,44.59
2011-02-27,57,91.0,,0.91,51.870000000000005
2011-02-28,86,91.0,,0.91,78.26
2011-03-01,96,90.0,False,0.9,86.4
2011-03-02,90,90.0,,0.9,81.0
2011-03-03,93,90.0,,0.9,83.7
2011-03-04,64,90.0,,0.9,57.6
2011-03-05,56,90.0,,0.9,50.4
2011-03-06,69,90.0,,0.9,62.1
2011-03-07,99,90.0,,0.9,89.10000000000001
2011-03-08,92,90.0,,0.9,82.8
2011-03-09,100,90.0,,0.9,90.0
2011-03-10,92,90.0,,0.9,82.8
2011-03-11,74,90.0,,0.9,66.60000000000001
2011-03-12,62,90.0,,0.9,55.800000000000004
2011-03-13,54,90.0,,0.9,48.6
2011-03-14,77,90.0,,0.9,69.3
2011-03-15,70,90.0,,0.9,63.0
2011-03-16,78,90.0,,0.9,70.2
2011-03-17,81,90.0,,0.9,72.9
2011-03-18,75,90.0,,0.9,67.5
2011-03-19,49,90.0,,0.9,44.1
2011-03-20,52,90.0,,0.9,46.800000000000004
2011-03-21,91,90.0,,0.9,81.9
2011-03-22,90,90.0,,0.9,81.0
2011-03-23,88,90.0,,0.9,79.2
2011-03-24,96,90.0,,0.9,86.4
2011-03-25,78,90.0,,0.9,70.2
2011-03-26,55,90.0,,0.9,49.5
2011-03-27,62,90.0,,0.9,55.800000000000004
2011-03-28,95,90.0,,0.9,85.5
2011-03-29,98,90.0,,0.9,88.2
2011-03-30,86,90.0,,0.9,77.4
2011-03-31,84,90.0,,0.9,75.60000000000001
2011-04-01,75,86.0,False,0.86,64.5
2011-04-02,58,86.0,,0.86,49.88
2011-04-03,63,86.0,,0.86,54.18
2011-04-04,88,86.0,,0.86,75.67999999999999
2011-04-05,94,86.0,,0.86,80.84
2011-04-06,87,86.0,,0.86,74.82
2011-04-07,88,86.0,,0.86,75.67999999999999
2011-04-08,84,86.0,,0.86,72.24
2011-04-09,59,86.0,,0.86,50.74
2011-04-10,48,86.0,,0.86,41.28
2011-04-11,95,86.0,,0.86,81.7
2011-04-12,100,86.0,,0.86,86.0
2011-04-13,93,86.0,,0.86,79.98
2011-04-14,87,86.0,,0.86,74.82
2011-04-15,80,86.0,,0.86,68.8
2011-04-16,55,86.0,,0.86,47.3
2011-04-17,54,86.0,,0.86,46.44
2011-04-18,81,86.0,,0.86,69.66
2011-04-19,89,86.0,,0.86,76.53999999999999
2011-04-20,97,86.0,,0.86,83.42
2011-04-21,77,86.0,,0.86,66.22
2011-04-22,72,86.0,,0.86,61.92
2011-04-23,49,86.0,,0.86,42.14
2011-04-24,55,86.0,,0.86,47.3
2011-04-25,87,86.0,,0.86,74.82
2011-04-26,87,86.0,,0.86,74.82
2011-04-27,92,86.0,,0.86,79.12
2011-04-28,82,86.0,,0.86,70.52
2011-04-29,81,86.0,,0.86,69.66
2011-04-30,45,86.0,,0.86,38.7
2011-05-01,52,77.0,False,0.77,40.04
2011-05-02,79,77.0,,0.77,60.83
2011-05-03,95,77.0,,0.77,73.15
2011-05-04,88,77.0,,0.77,67.76
2011-05-05,88,77.0,,0.77,67.76
2011-05-06,76,77.0,,0.77,58.52
2011-05-07,49,77.0,,0.77,37.730000000000004
2011-05-08,43,77.0,,0.77,33.11
2011-05-09,79,77.0,,0.77,60.83
2011-05-10,97,77.0,,0.77,74.69
2011-05-11,98,77.0,,0.77,75.46000000000001
2011-05-12,78,77.0,,0.77,60.06
2011-05-13,70,77.0,,0.77,53.9
2011-05-14,49,77.0,,0.77,37.730000000000004
2011-05-15,64,77.0,,0.77,49.28
2011-05-16,81,77.0,,0.77,62.370000000000005
2011-05-17,80,77.0,,0.77,61.6
2011-05-18,89,77.0,,0.77,68.53
2011-05-19,76,77.0,,0.77,58.52
2011-05-20,84,77.0,,0.77,64.68
2011-05-21,50,77.0,,0.77,38.5
2011-05-22,51,77.0,,0.77,39.27
2011-05-23,76,77.0,,0.77,58.52
2011-05-24,82,77.0,,0.77,63.14
2011-05-25,100,77.0,,0.77,77.0
2011-05-26,93,77.0,,0.77,71.61
2011-05-27,68,77.0,,0.77,52.36
2011-05-28,38,77.0,,0.77,29.26
2011-05-29,40,77.0,,0.77,30.8
2011-05-30,59,77.0,,0.77,45.43
2011-05-31,94,77.0,,0.77,72.38
2011-06-01,94,76.0,False,0.76,71.44
2011-06-02,85,76.0,,0.76,64.6
2011-06-03,84,76.0,,0.76,63.84
2011-06-04,50,76.0,,0.76,38.0
2011-06-05,60,76.0,,0.76,45.6
2011-06-06,89,76.0,,0.76,67.64
2011-06-07,87,76.0,,0.76,66.12
2011-06-08,89,76.0,,0.76,67.64
2011-06-09,69,76.0,,0.76,52.44
2011-06-10,77,76.0,,0.76,58.52
2011-06-11,46,76.0,,0.76,34.96
2011-06-12,43,76.0,,0.76,32.68
2011-06-13,86,76.0,,0.76,65.36
2011-06-14,98,76.0,,0.76,74.48
2011-06-15,87,76.0,,0.76,66.12
2011-06-16,78,76.0,,0.76,59.28
2011-06-17,92,76.0,,0.76,69.92
2011-06-18,55,76.0,,0.76,41.8
2011-06-19,43,76.0,,0.76,32.68
2011-06-20,95,76.0,,0.76,72.2
2011-06-21,99,76.0,,0.76,75.24
2011-06-22,91,76.0,,0.76,69.16
2011-06-23,88,76.0,,0.76,66.88
2011-06-24,76,76.0,,0.76,57.76
2011-06-25,57,76.0,,0.76,43.32
2011-06-26,53,76.0,,0.76,40.28
2011-06-27,99,76.0,,0.76,75.24
2011-06-28,100,76.0,,0.76,76.0
2011-06-29,94,76.0,,0.76,71.44
2011-06-30,75,76.0,,0.76,57.0
2011-07-01,71,77.0,False,0.77,54.67
2011-07-02,43,77.0,,0.77,33.11
2011-07-03,39,77.0,,0.77,30.03
2011-07-04,46,77.0,,0.77,35.42
2011-07-05,84,77.0,,0.77,64.68
2011-07-06,88,77.0,,0.77,67.76
2011-07-07,81,77.0,,0.77,62.370000000000005
2011-07-08,86,77.0,,0.77,66.22
2011-07-09,44,77.0,,0.77,33.88
2011-07-10,59,77.0,,0.77,45.43
2011-07-11,87,77.0,,0.77,66.99
2011-07-12,95,77.0,,0.77,73.15
2011-07-13,94,77.0,,0.77,72.38
2011-07-14,91,77.0,,0.77,70.07000000000001
2011-07-15,77,77.0,,0.77,59.29
2011-07-16,47,77.0,,0.77,36.19
2011-07-17,50,77.0,,0.77,38.5
2011-07-18,100,77.0,,0.77,77.0
2011-07-19,95,77.0,,0.77,73.15
2011-07-20,94,77.0,,0.77,72.38
2011-07-21,97,77.0,,0.77,74.69
2011-07-22,73,77.0,,0.77,56.21
2011-07-23,49,77.0,,0.77,37.730000000000004
2011-07-24,48,77.0,,0.77,36.96
2011-07-25,86,77.0,,0.77,66.22
2011-07-26,94,77.0,,0.77,72.38
2011-07-27,93,77.0,,0.77,71.61
2011-07-28,77,77.0,,0.77,59.29
2011-07-29,78,77.0,,0.77,60.06
2011-07-30,47,77.0,,0.77,36.19
2011-07-31,49,77.0,,0.77,37.730000000000004
2011-08-01,77,74.0,False,0.74,56.98
2011-08-02,90,74.0,,0.74,66.6
2011-08-03,79,74.0,,0.74,58.46
2011-08-04,92,74.0,,0.74,68.08
2011-08-05,79,74.0,,0.74,58.46
2011-08-06,55,74.0,,0.74,40.7
2011-08-07,44,74.0,,0.74,32.56
2011-08-08,95,74.0,,0.74,70.3
2011-08-09,92,74.0,,0.74,68.08
2011-08-10,83,74.0,,0.74,61.42
2011-08-11,77,74.0,,0.74,56.98
2011-08-12,78,74.0,,0.74,57.72
2011-08-13,64,74.0,,0.74,47.36
2011-08-14,42,74.0,,0.74,31.08
2011-08-15,84,74.0,,0.74,62.16
2011-08-16,76,74.0,,0.74,56.24
2011-08-17,100,74.0,,0.74,74.0
2011-08-18,77,74.0,,0.74,56.98
2011-08-19,73,74.0,,0.74,54.019999999999996
2011-08-20,36,74.0,,0.74,26.64
2011-08-21,55,74.0,,0.74,40.7
2011-08-22,80,74.0,,0.74,59.2
2011-08-23,68,74.0,,0.74,50.32
2011-08-24,84,74.0,,0.74,62.16
2011-08-25,78,74.0,,0.74,57.72
2011-08-26,80,74.0,,0.74,59.2
2011-08-27,43,74.0,,0.74,31.82
2011-08-28,47,74.0,,0.74,34.78
2011-08-29,78,74.0,,0.74,57.72
2011-08-30,82,74.0,,0.74,60.68
2011-08-31,91,74.0,,0.74,67.34
2011-09-01,78,75.0,False,0.75,58.5
2011-09-02,78,75.0,,0.75,58.5
2011-09-03,50,75.0,,0.75,37.5
2011-09-04,59,75.0,,0.75,44.25
2011-09-05,53,75.0,,0.75,39.75
2011-09-06,79,75.0,,0.75,59.25
2011-09-07,100,75.0,,0.75,75.0
2011-09-08,91,75.0,,0.75,68.25
2011-09-09,90,75.0,,0.75,67.5
