date,home_unscaled,home_monthly,isPartial,scale,home
2011-08-08,95,56.0,,0.56,53.2
2011-08-09,94,56.0,,0.56,52.64000000000001
2011-08-10,91,56.0,,0.56,50.96000000000001
2011-08-11,92,56.0,,0.56,51.52
2011-08-12,88,56.0,,0.56,49.28
2011-08-13,95,56.0,,0.56,53.2
2011-08-14,98,56.0,,0.56,54.88
2011-08-15,96,56.0,,0.56,53.760000000000005
2011-08-16,99,56.0,,0.56,55.440000000000005
2011-08-17,94,56.0,,0.56,52.64000000000001
2011-08-18,95,56.0,,0.56,53.2
2011-08-19,91,56.0,,0.56,50.96000000000001
2011-08-20,94,56.0,,0.56,52.64000000000001
2011-08-21,98,56.0,,0.56,54.88
2011-08-22,96,56.0,,0.56,53.760000000000005
2011-08-23,91,56.0,,0.56,50.96000000000001
2011-08-24,92,56.0,,0.56,51.52
2011-08-25,93,56.0,,0.56,52.080000000000005
2011-08-26,95,56.0,,0.56,53.2
2011-08-27,93,56.0,,0.56,52.080000000000005
2011-08-28,99,56.0,,0.56,55.440000000000005
2011-08-29,97,56.0,,0.56,54.32000000000001
2011-08-30,93,56.0,,0.56,52.080000000000005
2011-08-31,96,56.0,,0.56,53.760000000000005
2011-09-01,90,53.0,False,0.53,47.7
2011-09-02,88,53.0,,0.53,46.64
2011-09-03,91,53.0,,0.53,48.230000000000004
2011-09-04,96,53.0,,0.53,50.88
2011-09-05,100,53.0,,0.53,53.0
2011-09-06,93,53.0,,0.53,49.29
2011-09-07,91,53.0,,0.53,48.230000000000004
2011-09-08,87,53.0,,0.53,46.11
2011-09-09,85,53.0,,0.53,45.050000000000004
2011-09-10,89,53.0,,0.53,47.17
2011-09-11,90,53.0,,0.53,47.7
2011-09-12,94,53.0,,0.53,49.82
2011-09-13,89,53.0,,0.53,47.17
2011-09-14,85,53.0,,0.53,45.050000000000004
2011-09-15,90,53.0,,0.53,47.7
2011-09-16,85,53.0,,0.53,45.050000000000004
2011-09-17,86,53.0,,0.53,45.580000000000005
2011-09-18,84,53.0,,0.53,44.52
2011-09-19,87,53.0,,0.53,46.11
2011-09-20,90,53.0,,0.53,47.7
2011-09-21,87,53.0,,0.53,46.11
2011-09-22,88,53.0,,0.53,46.64
2011-09-23,84,53.0,,0.53,44.52
2011-09-24,86,53.0,,0.53,45.580000000000005
2011-09-25,91,53.0,,0.53,48.230000000000004
2011-09-26,92,53.0,,0.53,48.760000000000005
2011-09-27,88,53.0,,0.53,46.64
2011-09-28,86,53.0,,0.53,45.580000000000005
2011-09-29,88,53.0,,0.53,46.64
2011-09-30,85,53.0,,0.53,45.050000000000004
2011-10-01,95,52.0,False,0.52,49.4
2011-10-02,98,52.0,,0.52,50.96
2011-10-03,98,52.0,,0.52,50.96
2011-10-04,95,52.0,,0.52,49.4
2011-10-05,94,52.0,,0.52,48.88
2011-10-06,93,52.0,,0.52,48.36
2011-10-07,94,52.0,,0.52,48.88
2011-10-08,93,52.0,,0.52,48.36
2011-10-09,99,52.0,,0.52,51.480000000000004
2011-10-10,100,52.0,,0.52,52.0
2011-10-11,100,52.0,,0.52,52.0
2011-10-12,96,52.0,,0.52,49.92
2011-10-13,91,52.0,,0.52,47.32
2011-10-14,90,52.0,,0.52,46.800000000000004
2011-10-15,93,52.0,,0.52,48.36
2011-10-16,97,52.0,,0.52,50.440000000000005
2011-10-17,95,52.0,,0.52,49.4
2011-10-18,94,52.0,,0.52,48.88
2011-10-19,93,52.0,,0.52,48.36
2011-10-20,92,52.0,,0.52,47.84
2011-10-21,92,52.0,,0.52,47.84
2011-10-22,94,52.0,,0.52,48.88
2011-10-23,97,52.0,,0.52,50.440000000000005
2011-10-24,99,52.0,,0.52,51.480000000000004
2011-10-25,97,52.0,,0.52,50.440000000000005
2011-10-26,95,52.0,,0.52,49.4
2011-10-27,93,52.0,,0.52,48.36
2011-10-28,94,52.0,,0.52,48.88
2011-10-29,95,52.0,,0.52,49.4
2011-10-30,98,52.0,,0.52,50.96
2011-10-31,96,52.0,,0.52,49.92
2011-11-01,81,51.0,False,0.51,41.31
2011-11-02,85,51.0,,0.51,43.35
2011-11-03,82,51.0,,0.51,41.82
2011-11-04,85,51.0,,0.51,43.35
2011-11-05,89,51.0,,0.51,45.39
2011-11-06,90,51.0,,0.51,45.9
2011-11-07,86,51.0,,0.51,43.86
2011-11-08,86,51.0,,0.51,43.86
2011-11-09,85,51.0,,0.51,43.35
2011-11-10,87,51.0,,0.51,44.37
2011-11-11,86,51.0,,0.51,43.86
2011-11-12,87,51.0,,0.51,44.37
2011-11-13,90,51.0,,0.51,45.9
2011-11-14,91,51.0,,0.51,46.410000000000004
2011-11-15,88,51.0,,0.51,44.88
2011-11-16,85,51.0,,0.51,43.35
2011-11-17,84,51.0,,0.51,42.84
2011-11-18,84,51.0,,0.51,42.84
2011-11-19,90,51.0,,0.51,45.9
2011-11-20,91,51.0,,0.51,46.410000000000004
2011-11-21,92,51.0,,0.51,46.92
2011-11-22,90,51.0,,0.51,45.9
2011-11-23,81,51.0,,0.51,41.31
2011-11-24,87,51.0,,0.51,44.37
2011-11-25,100,51.0,,0.51,51.0
2011-11-26,99,51.0,,0.51,50.49
2011-11-27,100,51.0,,0.51,51.0
2011-11-28,94,51.0,,0.51,47.94
2011-11-29,92,51.0,,0.51,46.92
2011-11-30,86,51.0,,0.51,43.86
2011-12-01,91,54.0,False,0.54,49.14
2011-12-02,90,54.0,,0.54,48.6
2011-12-03,95,54.0,,0.54,51.300000000000004
2011-12-04,100,54.0,,0.54,54.0
2011-12-05,96,54.0,,0.54,51.84
2011-12-06,92,54.0,,0.54,49.68000000000001
2011-12-07,93,54.0,,0.54,50.220000000000006
2011-12-08,91,54.0,,0.54,49.14
2011-12-09,90,54.0,,0.54,48.6
2011-12-10,94,54.0,,0.54,50.760000000000005
2011-12-11,97,54.0,,0.54,52.38
2011-12-12,97,54.0,,0.54,52.38
2011-12-13,92,54.0,,0.54,49.68000000000001
2011-12-14,92,54.0,,0.54,49.68000000000001
2011-12-15,90,54.0,,0.54,48.6
2011-12-16,89,54.0,,0.54,48.06
2011-12-17,92,54.0,,0.54,49.68000000000001
2011-12-18,92,54.0,,0.54,49.68000000000001
2011-12-19,92,54.0,,0.54,49.68000000000001
2011-12-20,91,54.0,,0.54,49.14
2011-12-21,90,54.0,,0.54,48.6
2011-12-22,87,54.0,,0.54,46.980000000000004
2011-12-23,85,54.0,,0.54,45.900000000000006
2011-12-24,83,54.0,,0.54,44.82
2011-12-25,81,54.0,,0.54,43.74
2011-12-26,100,54.0,,0.54,54.0
2011-12-27,100,54.0,,0.54,54.0
2011-12-28,100,54.0,,0.54,54.0
2011-12-29,99,54.0,,0.54,53.46
2011-12-30,100,54.0,,0.54,54.0
2011-12-31,95,54.0,,0.54,51.300000000000004
2012-01-01,94,56.0,False,0.56,52.64000000000001
2012-01-02,100,56.0,,0.56,56.00000000000001
2012-01-03,99,56.0,,0.56,55.440000000000005
2012-01-04,96,56.0,,0.56,53.760000000000005
2012-01-05,93,56.0,,0.56,52.080000000000005
2012-01-06,91,56.0,,0.56,50.96000000000001
2012-01-07,93,56.0,,0.56,52.080000000000005
2012-01-08,96,56.0,,0.56,53.760000000000005
2012-01-09,94,56.0,,0.56,52.64000000000001
2012-01-10,94,56.0,,0.56,52.64000000000001
2012-01-11,92,56.0,,0.56,51.52
2012-01-12,88,56.0,,0.56,49.28
2012-01-13,91,56.0,,0.56,50.96000000000001
2012-01-14,96,56.0,,0.56,53.760000000000005
2012-01-15,99,56.0,,0.56,55.440000000000005
2012-01-16,97,56.0,,0.56,54.32000000000001
2012-01-17,96,56.0,,0.56,53.760000000000005
2012-01-18,91,56.0,,0.56,50.96000000000001
2012-01-19,91,56.0,,0.56,50.96000000000001
2012-01-20,87,56.0,,0.56,48.720000000000006
2012-01-21,93,56.0,,0.56,52.080000000000005
2012-01-22,94,56.0,,0.56,52.64000000000001
2012-01-23,94,56.0,,0.56,52.64000000000001
2012-01-24,90,56.0,,0.56,50.400000000000006
2012-01-25,92,56.0,,0.56,51.52
2012-01-26,88,56.0,,0.56,49.28
2012-01-27,87,56.0,,0.56,48.720000000000006
2012-01-28,90,56.0,,0.56,50.400000000000006
2012-01-29,97,56.0,,0.56,54.32000000000001
2012-01-30,93,56.0,,0.56,52.080000000000005
2012-01-31,95,56.0,,0.56,53.2
2012-02-01,92,53.0,False,0.53,48.760000000000005
2012-02-02,92,53.0,,0.53,48.760000000000005
2012-02-03,91,53.0,,0.53,48.230000000000004
2012-02-04,96,53.0,,0.53,50.88
2012-02-05,92,53.0,,0.53,48.760000000000005
2012-02-06,92,53.0,,0.53,48.760000000000005
2012-02-07,92,53.0,,0.53,48.760000000000005
2012-02-08,93,53.0,,0.53,49.29
2012-02-09,91,53.0,,0.53,48.230000000000004
2012-02-10,93,53.0,,0.53,49.29
2012-02-11,96,53.0,,0.53,50.88
2012-02-12,90,53.0,,0.53,47.7
2012-02-13,92,53.0,,0.53,48.760000000000005
2012-02-14,86,53.0,,0.53,45.580000000000005
2012-02-15,90,53.0,,0.53,47.7
2012-02-16,92,53.0,,0.53,48.760000000000005
2012-02-17,91,53.0,,0.53,48.230000000000004
2012-02-18,98,53.0,,0.53,51.940000000000005
2012-02-19,99,53.0,,0.53,52.470000000000006
2012-02-20,98,53.0,,0.53,51.940000000000005
2012-02-21,95,53.0,,0.53,50.35
2012-02-22,92,53.0,,0.53,48.760000000000005
2012-02-23,89,53.0,,0.53,47.17
2012-02-24,89,53.0,,0.53,47.17
2012-02-25,99,53.0,,0.53,52.470000000000006
2012-02-26,100,53.0,,0.53,53.0
2012-02-27,92,53.0,,0.53,48.760000000000005
2012-02-28,89,53.0,,0.53,47.17
2012-02-29,87,53.0,,0.53,46.11
2012-03-01,86,53.0,False,0.53,45.580000000000005
2012-03-02,87,53.0,,0.53,46.11
2012-03-03,96,53.0,,0.53,50.88
2012-03-04,98,53.0,,0.53,51.940000000000005
2012-03-05,92,53.0,,0.53,48.760000000000005
2012-03-06,88,53.0,,0.53,46.64
2012-03-07,86,53.0,,0.53,45.580000000000005
2012-03-08,85,53.0,,0.53,45.050000000000004
2012-03-09,85,53.0,,0.53,45.050000000000004
2012-03-10,92,53.0,,0.53,48.760000000000005
2012-03-11,93,53.0,,0.53,49.29
2012-03-12,91,53.0,,0.53,48.230000000000004
2012-03-13,88,53.0,,0.53,46.64
2012-03-14,87,53.0,,0.53,46.11
2012-03-15,84,53.0,,0.53,44.52
2012-03-16,86,53.0,,0.53,45.580000000000005
2012-03-17,92,53.0,,0.53,48.760000000000005
2012-03-18,100,53.0,,0.53,53.0
2012-03-19,94,53.0,,0.53,49.82
2012-03-20,91,53.0,,0.53,48.230000000000004
2012-03-21,88,53.0,,0.53,46.64
2012-03-22,90,53.0,,0.53,47.7
2012-03-23,87,53.0,,0.53,46.11
2012-03-24,96,53.0,,0.53,50.88
2012-03-25,96,53.0,,0.53,50.88
2012-03-26,91,53.0,,0.53,48.230000000000004
2012-03-27,91,53.0,,0.53,48.230000000000004
2012-03-28,87,53.0,,0.53,46.11
2012-03-29,87,53.0,,0.53,46.11
2012-03-30,85,53.0,,0.53,45.050000000000004
2012-03-31,86,53.0,,0.53,45.580000000000005
2012-04-01,94,54.0,False,0.54,50.760000000000005
2012-04-02,93,54.0,,0.54,50.220000000000006
2012-04-03,88,54.0,,0.54,47.52
2012-04-04,87,54.0,,0.54,46.980000000000004
2012-04-05,86,54.0,,0.54,46.440000000000005
2012-04-06,85,54.0,,0.54,45.900000000000006
2012-04-07,92,54.0,,0.54,49.68000000000001
2012-04-08,90,54.0,,0.54,48.6
2012-04-09,94,54.0,,0.54,50.760000000000005
2012-04-10,91,54.0,,0.54,49.14
2012-04-11,90,54.0,,0.54,48.6
2012-04-12,87,54.0,,0.54,46.980000000000004
2012-04-13,92,54.0,,0.54,49.68000000000001
2012-04-14,94,54.0,,0.54,50.760000000000005
2012-04-15,100,54.0,,0.54,54.0
2012-04-16,96,54.0,,0.54,51.84
2012-04-17,92,54.0,,0.54,49.68000000000001
2012-04-18,90,54.0,,0.54,48.6
2012-04-19,87,54.0,,0.54,46.980000000000004
2012-04-20,91,54.0,,0.54,49.14
2012-04-21,94,54.0,,0.54,50.760000000000005
2012-04-22,98,54.0,,0.54,52.92
2012-04-23,94,54.0,,0.54,50.760000000000005
2012-04-24,91,54.0,,0.54,49.14
2012-04-25,89,54.0,,0.54,48.06
2012-04-26,88,54.0,,0.54,47.52
2012-04-27,87,54.0,,0.54,46.980000000000004
2012-04-28,92,54.0,,0.54,49.68000000000001
2012-04-29,97,54.0,,0.54,52.38
2012-04-30,92,54.0,,0.54,49.68000000000001
2012-05-01,80,58.0,False,0.58,46.4
2012-05-02,79,58.0,,0.58,45.82
2012-05-03,80,58.0,,0.58,46.4
2012-05-04,79,58.0,,0.58,45.82
2012-05-05,82,58.0,,0.58,47.559999999999995
2012-05-06,85,58.0,,0.58,49.3
2012-05-07,88,58.0,,0.58,51.04
2012-05-08,83,58.0,,0.58,48.13999999999999
2012-05-09,81,58.0,,0.58,46.98
2012-05-10,78,58.0,,0.58,45.239999999999995
2012-05-11,80,58.0,,0.58,46.4
2012-05-12,83,58.0,,0.58,48.13999999999999
2012-05-13,81,58.0,,0.58,46.98
2012-05-14,85,58.0,,0.58,49.3
2012-05-15,83,58.0,,0.58,48.13999999999999
2012-05-16,80,58.0,,0.58,46.4
2012-05-17,81,58.0,,0.58,46.98
2012-05-18,81,58.0,,0.58,46.98
2012-05-19,83,58.0,,0.58,48.13999999999999
2012-05-20,89,58.0,,0.58,51.62
2012-05-21,85,58.0,,0.58,49.3
2012-05-22,83,58.0,,0.58,48.13999999999999
2012-05-23,89,58.0,,0.58,51.62
2012-05-24,86,58.0,,0.58,49.879999999999995
2012-05-25,86,58.0,,0.58,49.879999999999995
2012-05-26,90,58.0,,0.58,52.199999999999996
2012-05-27,93,58.0,,0.58,53.94
2012-05-28,100,58.0,,0.58,57.99999999999999
2012-05-29,91,58.0,,0.58,52.779999999999994
2012-05-30,87,58.0,,0.58,50.459999999999994
2012-05-31,84,58.0,,0.58,48.72
2012-06-01,89,56.0,False,0.56,49.84
2012-06-02,94,56.0,,0.56,52.64000000000001
2012-06-03,100,56.0,,0.56,56.00000000000001
2012-06-04,93,56.0,,0.56,52.080000000000005
2012-06-05,91,56.0,,0.56,50.96000000000001
2012-06-06,88,56.0,,0.56,49.28
2012-06-07,86,56.0,,0.56,48.160000000000004
2012-06-08,88,56.0,,0.56,49.28
2012-06-09,92,56.0,,0.56,51.52
2012-06-10,92,56.0,,0.56,51.52
2012-06-11,94,56.0,,0.56,52.64000000000001
2012-06-12,90,56.0,,0.56,50.400000000000006
2012-06-13,93,56.0,,0.56,52.080000000000005
2012-06-14,90,56.0,,0.56,50.400000000000006
2012-06-15,91,56.0,,0.56,50.96000000000001
2012-06-16,93,56.0,,0.56,52.080000000000005
2012-06-17,92,56.0,,0.56,51.52
2012-06-18,96,56.0,,0.56,53.760000000000005
2012-06-19,92,56.0,,0.56,51.52
2012-06-20,93,56.0,,0.56,52.080000000000005
2012-06-21,93,56.0,,0.56,52.080000000000005
2012-06-22,91,56.0,,0.56,50.96000000000001
2012-06-23,96,56.0,,0.56,53.760000000000005
2012-06-24,99,56.0,,0.56,55.440000000000005
2012-06-25,96,56.0,,0.56,53.760000000000005
2012-06-26,95,56.0,,0.56,53.2
2012-06-27,93,56.0,,0.56,52.080000000000005
2012-06-28,90,56.0,,0.56,50.400000000000006
2012-06-29,87,56.0,,0.56,48.720000000000006
2012-06-30,95,56.0,,0.56,53.2
2012-07-01,88,58.0,False,0.58,51.04
2012-07-02,86,58.0,,0.58,49.879999999999995
2012-07-03,84,58.0,,0.58,48.72
2012-07-04,90,58.0,,0.58,52.199999999999996
2012-07-05,87,58.0,,0.58,50.459999999999994
2012-07-06,85,58.0,,0.58,49.3
2012-07-07,86,58.0,,0.58,49.879999999999995
2012-07-08,90,58.0,,0.58,52.199999999999996
2012-07-09,96,58.0,,0.58,55.67999999999999
2012-07-10,100,58.0,,0.58,57.99999999999999
2012-07-11,85,58.0,,0.58,49.3
2012-07-12,84,58.0,,0.58,48.72
2012-07-13,81,58.0,,0.58,46.98
2012-07-14,86,58.0,,0.58,49.879999999999995
2012-07-15,86,58.0,,0.58,49.879999999999995
2012-07-16,89,58.0,,0.58,51.62
2012-07-17,86,58.0,,0.58,49.879999999999995
2012-07-18,82,58.0,,0.58,47.559999999999995
2012-07-19,82,58.0,,0.58,47.559999999999995
2012-07-20,78,58.0,,0.58,45.239999999999995
2012-07-21,80,58.0,,0.58,46.4
2012-07-22,85,58.0,,0.58,49.3
2012-07-23,84,58.0,,0.58,48.72
2012-07-24,84,58.0,,0.58,48.72
2012-07-25,81,58.0,,0.58,46.98
2012-07-26,82,58.0,,0.58,47.559999999999995
2012-07-27,77,58.0,,0.58,44.66
2012-07-28,77,58.0,,0.58,44.66
2012-07-29,84,58.0,,0.58,48.72
2012-07-30,84,58.0,,0.58,48.72
2012-07-31,82,58.0,,0.58,47.559999999999995
2012-08-01,89,55.0,False,0.55,48.95
2012-08-02,88,55.0,,0.55,48.400000000000006
2012-08-03,87,55.0,,0.55,47.85
2012-08-04,91,55.0,,0.55,50.050000000000004
2012-08-05,95,55.0,,0.55,52.25000000000001
2012-08-06,95,55.0,,0.55,52.25000000000001
2012-08-07,92,55.0,,0.55,50.6
2012-08-08,92,55.0,,0.55,50.6
2012-08-09,90,55.0,,0.55,49.50000000000001
2012-08-10,89,55.0,,0.55,48.95
2012-08-11,94,55.0,,0.55,51.7
2012-08-12,92,55.0,,0.55,50.6
2012-08-13,100,55.0,,0.55,55.00000000000001
2012-08-14,92,55.0,,0.55,50.6
2012-08-15,92,55.0,,0.55,50.6
2012-08-16,91,55.0,,0.55,50.050000000000004
2012-08-17,88,55.0,,0.55,48.400000000000006
2012-08-18,90,55.0,,0.55,49.50000000000001
2012-08-19,99,55.0,,0.55,54.45
2012-08-20,95,55.0,,0.55,52.25000000000001
2012-08-21,93,55.0,,0.55,51.150000000000006
2012-08-22,91,55.0,,0.55,50.050000000000004
2012-08-23,88,55.0,,0.55,48.400000000000006
2012-08-24,89,55.0,,0.55,48.95
2012-08-25,89,55.0,,0.55,48.95
2012-08-26,91,55.0,,0.55,50.050000000000004
2012-08-27,94,55.0,,0.55,51.7
2012-08-28,89,55.0,,0.55,48.95
2012-08-29,88,55.0,,0.55,48.400000000000006
2012-08-30,89,55.0,,0.55,48.95
2012-08-31,87,55.0,,0.55,47.85
2012-09-01,92,52.0,False,0.52,47.84
2012-09-02,97,52.0,,0.52,50.440000000000005
2012-09-03,100,52.0,,0.52,52.0
2012-09-04,94,52.0,,0.52,48.88
2012-09-05,89,52.0,,0.52,46.28
2012-09-06,87,52.0,,0.52,45.24
2012-09-07,86,52.0,,0.52,44.72
2012-09-08,89,52.0,,0.52,46.28
2012-09-09,89,52.0,,0.52,46.28
2012-09-10,90,52.0,,0.52,46.800000000000004
2012-09-11,87,52.0,,0.52,45.24
2012-09-12,84,52.0,,0.52,43.68
2012-09-13,87,52.0,,0.52,45.24
2012-09-14,84,52.0,,0.52,43.68
2012-09-15,88,52.0,,0.52,45.760000000000005
2012-09-16,92,52.0,,0.52,47.84
2012-09-17,94,52.0,,0.52,48.88
2012-09-18,89,52.0,,0.52,46.28
2012-09-19,90,52.0,,0.52,46.800000000000004
2012-09-20,90,52.0,,0.52,46.800000000000004
2012-09-21,85,52.0,,0.52,44.2
2012-09-22,89,52.0,,0.52,46.28
2012-09-23,91,52.0,,0.52,47.32
2012-09-24,91,52.0,,0.52,47.32
2012-09-25,90,52.0,,0.52,46.800000000000004
2012-09-26,91,52.0,,0.52,47.32
2012-09-27,84,52.0,,0.52,43.68
2012-09-28,86,52.0,,0.52,44.72
2012-09-29,88,52.0,,0.52,45.760000000000005
2012-09-30,90,52.0,,0.52,46.800000000000004
2012-10-01,100,52.0,False,0.52,52.0
2012-10-02,100,52.0,,0.52,52.0
2012-10-03,96,52.0,,0.52,49.92
2012-10-04,93,52.0,,0.52,48.36
2012-10-05,91,52.0,,0.52,47.32
2012-10-06,98,52.0,,0.52,50.96
2012-10-07,99,52.0,,0.52,51.480000000000004
2012-10-08,100,52.0,,0.52,52.0
2012-10-09,97,52.0,,0.52,50.440000000000005
2012-10-10,95,52.0,,0.52,49.4
2012-10-11,94,52.0,,0.52,48.88
2012-10-12,91,52.0,,0.52,47.32
2012-10-13,95,52.0,,0.52,49.4
2012-10-14,99,52.0,,0.52,51.480000000000004
2012-10-15,99,52.0,,0.52,51.480000000000004
2012-10-16,95,52.0,,0.52,49.4
2012-10-17,91,52.0,,0.52,47.32
2012-10-18,96,52.0,,0.52,49.92
2012-10-19,92,52.0,,0.52,47.84
2012-10-20,95,52.0,,0.52,49.4
2012-10-21,99,52.0,,0.52,51.480000000000004
2012-10-22,99,52.0,,0.52,51.480000000000004
2012-10-23,93,52.0,,0.52,48.36
2012-10-24,94,52.0,,0.52,48.88
2012-10-25,94,52.0,,0.52,48.88
2012-10-26,96,52.0,,0.52,49.92
2012-10-27,99,52.0,,0.52,51.480000000000004
2012-10-28,99,52.0,,0.52,51.480000000000004
2012-10-29,93,52.0,,0.52,48.36
2012-10-30,94,52.0,,0.52,48.88
2012-10-31,95,52.0,,0.52,49.4
2012-11-01,78,55.0,False,0.55,42.900000000000006
2012-11-02,80,55.0,,0.55,44.0
2012-11-03,84,55.0,,0.55,46.2
2012-11-04,84,55.0,,0.55,46.2
2012-11-05,84,55.0,,0.55,46.2
2012-11-06,79,55.0,,0.55,43.45
2012-11-07,71,55.0,,0.55,39.050000000000004
2012-11-08,81,55.0,,0.55,44.550000000000004
2012-11-09,79,55.0,,0.55,43.45
2012-11-10,85,55.0,,0.55,46.75000000000001
2012-11-11,87,55.0,,0.55,47.85
2012-11-12,87,55.0,,0.55,47.85
2012-11-13,85,55.0,,0.55,46.75000000000001
2012-11-14,84,55.0,,0.55,46.2
2012-11-15,81,55.0,,0.55,44.550000000000004
2012-11-16,79,55.0,,0.55,43.45
2012-11-17,84,55.0,,0.55,46.2
2012-11-18,87,55.0,,0.55,47.85
2012-11-19,86,55.0,,0.55,47.300000000000004
2012-11-20,84,55.0,,0.55,46.2
2012-11-21,83,55.0,,0.55,45.650000000000006
2012-11-22,86,55.0,,0.55,47.300000000000004
2012-11-23,100,55.0,,0.55,55.00000000000001
2012-11-24,92,55.0,,0.55,50.6
2012-11-25,100,55.0,,0.55,55.00000000000001
2012-11-26,94,55.0,,0.55,51.7
2012-11-27,89,55.0,,0.55,48.95
2012-11-28,83,55.0,,0.55,45.650000000000006
2012-11-29,79,55.0,,0.55,43.45
2012-11-30,84,55.0,,0.55,46.2
2012-12-01,87,54.0,False,0.54,46.980000000000004
2012-12-02,95,54.0,,0.54,51.300000000000004
2012-12-03,91,54.0,,0.54,49.14
2012-12-04,91,54.0,,0.54,49.14
2012-12-05,88,54.0,,0.54,47.52
2012-12-06,90,54.0,,0.54,48.6
2012-12-07,86,54.0,,0.54,46.440000000000005
2012-12-08,90,54.0,,0.54,48.6
2012-12-09,92,54.0,,0.54,49.68000000000001
2012-12-10,90,54.0,,0.54,48.6
2012-12-11,91,54.0,,0.54,49.14
2012-12-12,88,54.0,,0.54,47.52
2012-12-13,84,54.0,,0.54,45.36
2012-12-14,83,54.0,,0.54,44.82
2012-12-15,83,54.0,,0.54,44.82
2012-12-16,92,54.0,,0.54,49.68000000000001
2012-12-17,87,54.0,,0.54,46.980000000000004
2012-12-18,88,54.0,,0.54,47.52
2012-12-19,89,54.0,,0.54,48.06
2012-12-20,86,54.0,,0.54,46.440000000000005
2012-12-21,85,54.0,,0.54,45.900000000000006
2012-12-22,92,54.0,,0.54,49.68000000000001
2012-12-23,85,54.0,,0.54,45.900000000000006
2012-12-24,91,54.0,,0.54,49.14
2012-12-25,79,54.0,,0.54,42.660000000000004
2012-12-26,99,54.0,,0.54,53.46
2012-12-27,97,54.0,,0.54,52.38
2012-12-28,96,54.0,,0.54,51.84
2012-12-29,100,54.0,,0.54,54.0
2012-12-30,97,54.0,,0.54,52.38
2012-12-31,94,54.0,,0.54,50.760000000000005
2013-01-01,97,59.0,False,0.59,57.23
2013-01-02,100,59.0,,0.59,59.0
2013-01-03,96,59.0,,0.59,56.64
2013-01-04,93,59.0,,0.59,54.87
2013-01-05,95,59.0,,0.59,56.05
2013-01-06,97,59.0,,0.59,57.23
2013-01-07,93,59.0,,0.59,54.87
2013-01-08,91,59.0,,0.59,53.69
2013-01-09,89,59.0,,0.59,52.51
2013-01-10,89,59.0,,0.59,52.51
2013-01-11,91,59.0,,0.59,53.69
2013-01-12,94,59.0,,0.59,55.459999999999994
2013-01-13,97,59.0,,0.59,57.23
2013-01-14,91,59.0,,0.59,53.69
2013-01-15,91,59.0,,0.59,53.69
2013-01-16,87,59.0,,0.59,51.33
2013-01-17,87,59.0,,0.59,51.33
2013-01-18,87,59.0,,0.59,51.33
2013-01-19,93,59.0,,0.59,54.87
2013-01-20,95,59.0,,0.59,56.05
2013-01-21,95,59.0,,0.59,56.05
2013-01-22,89,59.0,,0.59,52.51
2013-01-23,92,59.0,,0.59,54.279999999999994
2013-01-24,88,59.0,,0.59,51.919999999999995
2013-01-25,87,59.0,,0.59,51.33
2013-01-26,92,59.0,,0.59,54.279999999999994
2013-01-27,96,59.0,,0.59,56.64
2013-01-28,92,59.0,,0.59,54.279999999999994
2013-01-29,90,59.0,,0.59,53.099999999999994
2013-01-30,89,59.0,,0.59,52.51
2013-01-31,89,59.0,,0.59,52.51
2013-02-01,87,56.0,False,0.56,48.720000000000006
2013-02-02,96,56.0,,0.56,53.760000000000005
2013-02-03,92,56.0,,0.56,51.52
2013-02-04,87,56.0,,0.56,48.720000000000006
2013-02-05,92,56.0,,0.56,51.52
2013-02-06,94,56.0,,0.56,52.64000000000001
2013-02-07,93,56.0,,0.56,52.080000000000005
2013-02-08,89,56.0,,0.56,49.84
2013-02-09,96,56.0,,0.56,53.760000000000005
2013-02-10,100,56.0,,0.56,56.00000000000001
2013-02-11,89,56.0,,0.56,49.84
2013-02-12,91,56.0,,0.56,50.96000000000001
2013-02-13,86,56.0,,0.56,48.160000000000004
2013-02-14,83,56.0,,0.56,46.480000000000004
2013-02-15,85,56.0,,0.56,47.6
2013-02-16,94,56.0,,0.56,52.64000000000001
2013-02-17,97,56.0,,0.56,54.32000000000001
2013-02-18,98,56.0,,0.56,54.88
2013-02-19,93,56.0,,0.56,52.080000000000005
2013-02-20,89,56.0,,0.56,49.84
2013-02-21,89,56.0,,0.56,49.84
2013-02-22,87,56.0,,0.56,48.720000000000006
2013-02-23,93,56.0,,0.56,52.080000000000005
2013-02-24,96,56.0,,0.56,53.760000000000005
2013-02-25,91,56.0,,0.56,50.96000000000001
2013-02-26,90,56.0,,0.56,50.400000000000006
2013-02-27,89,56.0,,0.56,49.84
2013-02-28,89,56.0,,0.56,49.84
2013-03-01,91,55.0,False,0.55,50.050000000000004
2013-03-02,98,55.0,,0.55,53.900000000000006
2013-03-03,100,55.0,,0.55,55.00000000000001
2013-03-04,96,55.0,,0.55,52.800000000000004
2013-03-05,93,55.0,,0.55,51.150000000000006
2013-03-06,88,55.0,,0.55,48.400000000000006
2013-03-07,88,55.0,,0.55,48.400000000000006
2013-03-08,91,55.0,,0.55,50.050000000000004
2013-03-09,97,55.0,,0.55,53.35
2013-03-10,97,55.0,,0.55,53.35
2013-03-11,98,55.0,,0.55,53.900000000000006
2013-03-12,93,55.0,,0.55,51.150000000000006
2013-03-13,91,55.0,,0.55,50.050000000000004
2013-03-14,93,55.0,,0.55,51.150000000000006
2013-03-15,90,55.0,,0.55,49.50000000000001
