date,nasdaq_unscaled,nasdaq_monthly,isPartial,scale,nasdaq
2020-09-03,83,87.0,,0.87,72.21
2020-09-04,100,87.0,,0.87,87.0
2020-09-05,16,87.0,,0.87,13.92
2020-09-06,15,87.0,,0.87,13.05
2020-09-07,20,87.0,,0.87,17.4
2020-09-08,92,87.0,,0.87,80.04
2020-09-09,71,87.0,,0.87,61.77
2020-09-10,56,87.0,,0.87,48.72
2020-09-11,67,87.0,,0.87,58.29
2020-09-12,13,87.0,,0.87,11.31
2020-09-13,14,87.0,,0.87,12.18
2020-09-14,55,87.0,,0.87,47.85
2020-09-15,46,87.0,,0.87,40.02
2020-09-16,54,87.0,,0.87,46.98
2020-09-17,58,87.0,,0.87,50.46
2020-09-18,50,87.0,,0.87,43.5
2020-09-19,14,87.0,,0.87,12.18
2020-09-20,12,87.0,,0.87,10.44
2020-09-21,53,87.0,,0.87,46.11
2020-09-22,55,87.0,,0.87,47.85
2020-09-23,56,87.0,,0.87,48.72
2020-09-24,56,87.0,,0.87,48.72
2020-09-25,51,87.0,,0.87,44.37
2020-09-26,10,87.0,,0.87,8.7
2020-09-27,7,87.0,,0.87,6.09
2020-09-28,43,87.0,,0.87,37.41
2020-09-29,48,87.0,,0.87,41.76
2020-09-30,45,87.0,,0.87,39.15
2020-10-01,78,67.0,False,0.67,52.260000000000005
2020-10-02,100,67.0,,0.67,67.0
2020-10-03,21,67.0,,0.67,14.07
2020-10-04,16,67.0,,0.67,10.72
2020-10-05,73,67.0,,0.67,48.910000000000004
2020-10-06,86,67.0,,0.67,57.620000000000005
2020-10-07,81,67.0,,0.67,54.27
2020-10-08,78,67.0,,0.67,52.260000000000005
2020-10-09,77,67.0,,0.67,51.59
2020-10-10,18,67.0,,0.67,12.06
2020-10-11,20,67.0,,0.67,13.4
2020-10-12,76,67.0,,0.67,50.92
2020-10-13,84,67.0,,0.67,56.28
2020-10-14,81,67.0,,0.67,54.27
2020-10-15,73,67.0,,0.67,48.910000000000004
2020-10-16,67,67.0,,0.67,44.89
2020-10-17,15,67.0,,0.67,10.05
2020-10-18,19,67.0,,0.67,12.73
2020-10-19,65,67.0,,0.67,43.550000000000004
2020-10-20,72,67.0,,0.67,48.24
2020-10-21,81,67.0,,0.67,54.27
2020-10-22,69,67.0,,0.67,46.230000000000004
2020-10-23,66,67.0,,0.67,44.220000000000006
2020-10-24,16,67.0,,0.67,10.72
2020-10-25,16,67.0,,0.67,10.72
2020-10-26,77,67.0,,0.67,51.59
2020-10-27,72,67.0,,0.67,48.24
2020-10-28,85,67.0,,0.67,56.95
2020-10-29,86,67.0,,0.67,57.620000000000005
2020-10-30,89,67.0,,0.67,59.63
2020-10-31,22,67.0,,0.67,14.74
2020-11-01,13,72.0,True,0.72,9.36
2020-11-02,60,72.0,,0.72,43.199999999999996
2020-11-03,64,72.0,,0.72,46.08
2020-11-04,69,72.0,,0.72,49.68
2020-11-05,59,72.0,,0.72,42.48
2020-11-06,56,72.0,,0.72,40.32
2020-11-07,17,72.0,,0.72,12.24
2020-11-08,21,72.0,,0.72,15.12
2020-11-09,94,72.0,,0.72,67.67999999999999
2020-11-10,100,72.0,,0.72,72.0
2020-11-11,92,72.0,,0.72,66.24
2020-11-12,76,72.0,,0.72,54.72
2020-11-13,60,72.0,,0.72,43.199999999999996
2020-11-14,16,72.0,,0.72,11.52
2020-11-15,14,72.0,,0.72,10.08
2020-11-16,74,72.0,,0.72,53.28
2020-11-17,75,72.0,,0.72,54.0
2020-11-18,58,72.0,,0.72,41.76
2020-11-19,65,72.0,,0.72,46.8
2020-11-20,61,72.0,,0.72,43.92
2020-11-21,16,72.0,,0.72,11.52
2020-11-22,9,72.0,,0.72,6.4799999999999995
2020-11-23,56,72.0,,0.72,40.32
2020-11-24,70,72.0,,0.72,50.4
2020-11-25,64,72.0,,0.72,46.08
2020-11-26,16,72.0,,0.72,11.52
2020-11-27,56,72.0,,0.72,40.32
2020-11-28,17,72.0,,0.72,12.24
2020-11-29,12,72.0,,0.72,8.64
