date,labor_unscaled,labor_monthly,isPartial,scale,labor
2011-09-02,32,70.0,,0.7,22.4
2011-09-03,32,70.0,,0.7,22.4
2011-09-04,47,70.0,,0.7,32.9
2011-09-05,100,70.0,,0.7,70.0
2011-09-06,20,70.0,,0.7,14.0
2011-09-07,11,70.0,,0.7,7.699999999999999
2011-09-08,9,70.0,,0.7,6.3
2011-09-09,8,70.0,,0.7,5.6
2011-09-10,5,70.0,,0.7,3.5
2011-09-11,6,70.0,,0.7,4.199999999999999
2011-09-12,9,70.0,,0.7,6.3
2011-09-13,8,70.0,,0.7,5.6
2011-09-14,8,70.0,,0.7,5.6
2011-09-15,8,70.0,,0.7,5.6
2011-09-16,7,70.0,,0.7,4.8999999999999995
2011-09-17,5,70.0,,0.7,3.5
2011-09-18,6,70.0,,0.7,4.199999999999999
2011-09-19,9,70.0,,0.7,6.3
2011-09-20,8,70.0,,0.7,5.6
2011-09-21,8,70.0,,0.7,5.6
2011-09-22,8,70.0,,0.7,5.6
2011-09-23,7,70.0,,0.7,4.8999999999999995
2011-09-24,5,70.0,,0.7,3.5
2011-09-25,7,70.0,,0.7,4.8999999999999995
2011-09-26,9,70.0,,0.7,6.3
2011-09-27,9,70.0,,0.7,6.3
2011-09-28,8,70.0,,0.7,5.6
2011-09-29,8,70.0,,0.7,5.6
2011-09-30,7,70.0,,0.7,4.8999999999999995
2011-10-01,58,38.0,False,0.38,22.04
2011-10-02,76,38.0,,0.38,28.88
2011-10-03,99,38.0,,0.38,37.62
2011-10-04,97,38.0,,0.38,36.86
2011-10-05,99,38.0,,0.38,37.62
2011-10-06,92,38.0,,0.38,34.96
2011-10-07,78,38.0,,0.38,29.64
2011-10-08,55,38.0,,0.38,20.9
2011-10-09,75,38.0,,0.38,28.5
2011-10-10,96,38.0,,0.38,36.480000000000004
2011-10-11,100,38.0,,0.38,38.0
2011-10-12,96,38.0,,0.38,36.480000000000004
2011-10-13,88,38.0,,0.38,33.44
2011-10-14,81,38.0,,0.38,30.78
2011-10-15,51,38.0,,0.38,19.38
2011-10-16,75,38.0,,0.38,28.5
2011-10-17,99,38.0,,0.38,37.62
2011-10-18,97,38.0,,0.38,36.86
2011-10-19,92,38.0,,0.38,34.96
2011-10-20,88,38.0,,0.38,33.44
2011-10-21,79,38.0,,0.38,30.02
2011-10-22,58,38.0,,0.38,22.04
2011-10-23,76,38.0,,0.38,28.88
2011-10-24,94,38.0,,0.38,35.72
2011-10-25,96,38.0,,0.38,36.480000000000004
2011-10-26,89,38.0,,0.38,33.82
2011-10-27,89,38.0,,0.38,33.82
2011-10-28,81,38.0,,0.38,30.78
2011-10-29,50,38.0,,0.38,19.0
2011-10-30,79,38.0,,0.38,30.02
2011-10-31,91,38.0,,0.38,34.58
2011-11-01,90,35.0,False,0.35,31.499999999999996
2011-11-02,93,35.0,,0.35,32.55
2011-11-03,91,35.0,,0.35,31.849999999999998
2011-11-04,85,35.0,,0.35,29.749999999999996
2011-11-05,52,35.0,,0.35,18.2
2011-11-06,87,35.0,,0.35,30.45
2011-11-07,91,35.0,,0.35,31.849999999999998
2011-11-08,92,35.0,,0.35,32.199999999999996
2011-11-09,91,35.0,,0.35,31.849999999999998
2011-11-10,93,35.0,,0.35,32.55
2011-11-11,71,35.0,,0.35,24.849999999999998
2011-11-12,53,35.0,,0.35,18.549999999999997
2011-11-13,73,35.0,,0.35,25.549999999999997
2011-11-14,100,35.0,,0.35,35.0
2011-11-15,93,35.0,,0.35,32.55
2011-11-16,90,35.0,,0.35,31.499999999999996
2011-11-17,89,35.0,,0.35,31.15
2011-11-18,73,35.0,,0.35,25.549999999999997
2011-11-19,54,35.0,,0.35,18.9
2011-11-20,70,35.0,,0.35,24.5
2011-11-21,96,35.0,,0.35,33.599999999999994
2011-11-22,83,35.0,,0.35,29.049999999999997
2011-11-23,67,35.0,,0.35,23.45
2011-11-24,40,35.0,,0.35,14.0
2011-11-25,44,35.0,,0.35,15.399999999999999
2011-11-26,51,35.0,,0.35,17.849999999999998
2011-11-27,66,35.0,,0.35,23.099999999999998
2011-11-28,92,35.0,,0.35,32.199999999999996
2011-11-29,89,35.0,,0.35,31.15
2011-11-30,89,35.0,,0.35,31.15
2011-12-01,89,32.0,False,0.32,28.48
2011-12-02,91,32.0,,0.32,29.12
2011-12-03,58,32.0,,0.32,18.56
2011-12-04,78,32.0,,0.32,24.96
2011-12-05,100,32.0,,0.32,32.0
2011-12-06,92,32.0,,0.32,29.44
2011-12-07,84,32.0,,0.32,26.88
2011-12-08,85,32.0,,0.32,27.2
2011-12-09,82,32.0,,0.32,26.240000000000002
2011-12-10,54,32.0,,0.32,17.28
2011-12-11,71,32.0,,0.32,22.72
2011-12-12,97,32.0,,0.32,31.04
2011-12-13,90,32.0,,0.32,28.8
2011-12-14,92,32.0,,0.32,29.44
2011-12-15,75,32.0,,0.32,24.0
2011-12-16,83,32.0,,0.32,26.560000000000002
2011-12-17,44,32.0,,0.32,14.08
2011-12-18,74,32.0,,0.32,23.68
2011-12-19,82,32.0,,0.32,26.240000000000002
2011-12-20,77,32.0,,0.32,24.64
2011-12-21,71,32.0,,0.32,22.72
2011-12-22,68,32.0,,0.32,21.76
2011-12-23,52,32.0,,0.32,16.64
2011-12-24,42,32.0,,0.32,13.44
2011-12-25,50,32.0,,0.32,16.0
2011-12-26,67,32.0,,0.32,21.44
2011-12-27,81,32.0,,0.32,25.92
2011-12-28,85,32.0,,0.32,27.2
2011-12-29,80,32.0,,0.32,25.6
2011-12-30,78,32.0,,0.32,24.96
2011-12-31,51,32.0,,0.32,16.32
2012-01-01,67,35.0,False,0.35,23.45
2012-01-02,68,35.0,,0.35,23.799999999999997
2012-01-03,89,35.0,,0.35,31.15
2012-01-04,92,35.0,,0.35,32.199999999999996
2012-01-05,82,35.0,,0.35,28.7
2012-01-06,86,35.0,,0.35,30.099999999999998
2012-01-07,53,35.0,,0.35,18.549999999999997
2012-01-08,69,35.0,,0.35,24.15
2012-01-09,100,35.0,,0.35,35.0
2012-01-10,85,35.0,,0.35,29.749999999999996
2012-01-11,91,35.0,,0.35,31.849999999999998
2012-01-12,83,35.0,,0.35,29.049999999999997
2012-01-13,80,35.0,,0.35,28.0
2012-01-14,53,35.0,,0.35,18.549999999999997
2012-01-15,73,35.0,,0.35,25.549999999999997
2012-01-16,79,35.0,,0.35,27.65
2012-01-17,97,35.0,,0.35,33.949999999999996
2012-01-18,90,35.0,,0.35,31.499999999999996
2012-01-19,87,35.0,,0.35,30.45
2012-01-20,81,35.0,,0.35,28.349999999999998
2012-01-21,57,35.0,,0.35,19.95
2012-01-22,73,35.0,,0.35,25.549999999999997
2012-01-23,95,35.0,,0.35,33.25
2012-01-24,94,35.0,,0.35,32.9
2012-01-25,92,35.0,,0.35,32.199999999999996
2012-01-26,88,35.0,,0.35,30.799999999999997
2012-01-27,80,35.0,,0.35,28.0
2012-01-28,56,35.0,,0.35,19.599999999999998
2012-01-29,73,35.0,,0.35,25.549999999999997
2012-01-30,92,35.0,,0.35,32.199999999999996
2012-01-31,91,35.0,,0.35,31.849999999999998
2012-02-01,97,36.0,False,0.36,34.92
2012-02-02,92,36.0,,0.36,33.12
2012-02-03,85,36.0,,0.36,30.599999999999998
2012-02-04,58,36.0,,0.36,20.88
2012-02-05,72,36.0,,0.36,25.919999999999998
2012-02-06,100,36.0,,0.36,36.0
2012-02-07,94,36.0,,0.36,33.839999999999996
2012-02-08,98,36.0,,0.36,35.28
2012-02-09,92,36.0,,0.36,33.12
2012-02-10,80,36.0,,0.36,28.799999999999997
2012-02-11,55,36.0,,0.36,19.8
2012-02-12,70,36.0,,0.36,25.2
2012-02-13,95,36.0,,0.36,34.199999999999996
2012-02-14,86,36.0,,0.36,30.959999999999997
2012-02-15,88,36.0,,0.36,31.68
2012-02-16,86,36.0,,0.36,30.959999999999997
2012-02-17,83,36.0,,0.36,29.88
2012-02-18,57,36.0,,0.36,20.52
2012-02-19,78,36.0,,0.36,28.08
2012-02-20,86,36.0,,0.36,30.959999999999997
2012-02-21,94,36.0,,0.36,33.839999999999996
2012-02-22,96,36.0,,0.36,34.56
2012-02-23,88,36.0,,0.36,31.68
2012-02-24,81,36.0,,0.36,29.16
2012-02-25,57,36.0,,0.36,20.52
2012-02-26,72,36.0,,0.36,25.919999999999998
2012-02-27,100,36.0,,0.36,36.0
2012-02-28,91,36.0,,0.36,32.76
2012-02-29,99,36.0,,0.36,35.64
2012-03-01,87,34.0,False,0.34,29.580000000000002
2012-03-02,82,34.0,,0.34,27.880000000000003
2012-03-03,55,34.0,,0.34,18.700000000000003
2012-03-04,72,34.0,,0.34,24.48
2012-03-05,100,34.0,,0.34,34.0
2012-03-06,92,34.0,,0.34,31.28
2012-03-07,95,34.0,,0.34,32.300000000000004
2012-03-08,89,34.0,,0.34,30.26
2012-03-09,79,34.0,,0.34,26.860000000000003
2012-03-10,51,34.0,,0.34,17.34
2012-03-11,72,34.0,,0.34,24.48
2012-03-12,93,34.0,,0.34,31.62
2012-03-13,91,34.0,,0.34,30.94
2012-03-14,91,34.0,,0.34,30.94
2012-03-15,85,34.0,,0.34,28.900000000000002
2012-03-16,78,34.0,,0.34,26.520000000000003
2012-03-17,49,34.0,,0.34,16.66
2012-03-18,80,34.0,,0.34,27.200000000000003
2012-03-19,94,34.0,,0.34,31.96
2012-03-20,91,34.0,,0.34,30.94
2012-03-21,91,34.0,,0.34,30.94
2012-03-22,82,34.0,,0.34,27.880000000000003
2012-03-23,76,34.0,,0.34,25.840000000000003
2012-03-24,54,34.0,,0.34,18.360000000000003
2012-03-25,75,34.0,,0.34,25.500000000000004
2012-03-26,89,34.0,,0.34,30.26
2012-03-27,87,34.0,,0.34,29.580000000000002
2012-03-28,92,34.0,,0.34,31.28
2012-03-29,88,34.0,,0.34,29.92
2012-03-30,77,34.0,,0.34,26.180000000000003
2012-03-31,48,34.0,,0.34,16.32
2012-04-01,56,37.0,False,0.37,20.72
2012-04-02,83,37.0,,0.37,30.71
2012-04-03,82,37.0,,0.37,30.34
2012-04-04,82,37.0,,0.37,30.34
2012-04-05,74,37.0,,0.37,27.38
2012-04-06,68,37.0,,0.37,25.16
2012-04-07,51,37.0,,0.37,18.87
2012-04-08,60,37.0,,0.37,22.2
2012-04-09,92,37.0,,0.37,34.04
2012-04-10,81,37.0,,0.37,29.97
2012-04-11,80,37.0,,0.37,29.6
2012-04-12,77,37.0,,0.37,28.49
2012-04-13,68,37.0,,0.37,25.16
2012-04-14,51,37.0,,0.37,18.87
2012-04-15,70,37.0,,0.37,25.9
2012-04-16,92,37.0,,0.37,34.04
2012-04-17,80,37.0,,0.37,29.6
2012-04-18,83,37.0,,0.37,30.71
2012-04-19,75,37.0,,0.37,27.75
2012-04-20,68,37.0,,0.37,25.16
2012-04-21,51,37.0,,0.37,18.87
2012-04-22,67,37.0,,0.37,24.79
2012-04-23,86,37.0,,0.37,31.82
2012-04-24,87,37.0,,0.37,32.19
2012-04-25,93,37.0,,0.37,34.41
2012-04-26,89,37.0,,0.37,32.93
2012-04-27,72,37.0,,0.37,26.64
2012-04-28,56,37.0,,0.37,20.72
2012-04-29,69,37.0,,0.37,25.53
2012-04-30,100,37.0,,0.37,37.0
2012-05-01,100,37.0,False,0.37,37.0
2012-05-02,92,37.0,,0.37,34.04
2012-05-03,85,37.0,,0.37,31.45
2012-05-04,76,37.0,,0.37,28.12
2012-05-05,54,37.0,,0.37,19.98
2012-05-06,70,37.0,,0.37,25.9
2012-05-07,89,37.0,,0.37,32.93
2012-05-08,89,37.0,,0.37,32.93
2012-05-09,85,37.0,,0.37,31.45
2012-05-10,77,37.0,,0.37,28.49
2012-05-11,76,37.0,,0.37,28.12
2012-05-12,50,37.0,,0.37,18.5
2012-05-13,59,37.0,,0.37,21.83
2012-05-14,90,37.0,,0.37,33.3
2012-05-15,86,37.0,,0.37,31.82
2012-05-16,86,37.0,,0.37,31.82
2012-05-17,83,37.0,,0.37,30.71
2012-05-18,73,37.0,,0.37,27.009999999999998
2012-05-19,50,37.0,,0.37,18.5
2012-05-20,68,37.0,,0.37,25.16
2012-05-21,87,37.0,,0.37,32.19
2012-05-22,85,37.0,,0.37,31.45
2012-05-23,81,37.0,,0.37,29.97
2012-05-24,77,37.0,,0.37,28.49
2012-05-25,73,37.0,,0.37,27.009999999999998
2012-05-26,60,37.0,,0.37,22.2
2012-05-27,69,37.0,,0.37,25.53
2012-05-28,76,37.0,,0.37,28.12
2012-05-29,95,37.0,,0.37,35.15
2012-05-30,89,37.0,,0.37,32.93
2012-05-31,84,37.0,,0.37,31.08
2012-06-01,80,37.0,False,0.37,29.6
2012-06-02,56,37.0,,0.37,20.72
2012-06-03,78,37.0,,0.37,28.86
2012-06-04,96,37.0,,0.37,35.519999999999996
2012-06-05,91,37.0,,0.37,33.67
2012-06-06,89,37.0,,0.37,32.93
2012-06-07,87,37.0,,0.37,32.19
2012-06-08,75,37.0,,0.37,27.75
2012-06-09,59,37.0,,0.37,21.83
2012-06-10,79,37.0,,0.37,29.23
2012-06-11,97,37.0,,0.37,35.89
2012-06-12,99,37.0,,0.37,36.63
2012-06-13,90,37.0,,0.37,33.3
2012-06-14,86,37.0,,0.37,31.82
2012-06-15,83,37.0,,0.37,30.71
2012-06-16,60,37.0,,0.37,22.2
2012-06-17,73,37.0,,0.37,27.009999999999998
2012-06-18,97,37.0,,0.37,35.89
2012-06-19,89,37.0,,0.37,32.93
2012-06-20,90,37.0,,0.37,33.3
2012-06-21,93,37.0,,0.37,34.41
2012-06-22,82,37.0,,0.37,30.34
2012-06-23,61,37.0,,0.37,22.57
2012-06-24,80,37.0,,0.37,29.6
2012-06-25,100,37.0,,0.37,37.0
2012-06-26,96,37.0,,0.37,35.519999999999996
2012-06-27,93,37.0,,0.37,34.41
2012-06-28,87,37.0,,0.37,32.19
2012-06-29,81,37.0,,0.37,29.97
2012-06-30,64,37.0,,0.37,23.68
2012-07-01,66,44.0,False,0.44,29.04
2012-07-02,84,44.0,,0.44,36.96
2012-07-03,71,44.0,,0.44,31.24
2012-07-04,57,44.0,,0.44,25.080000000000002
2012-07-05,72,44.0,,0.44,31.68
2012-07-06,75,44.0,,0.44,33.0
2012-07-07,51,44.0,,0.44,22.44
2012-07-08,64,44.0,,0.44,28.16
2012-07-09,94,44.0,,0.44,41.36
2012-07-10,90,44.0,,0.44,39.6
2012-07-11,84,44.0,,0.44,36.96
2012-07-12,80,44.0,,0.44,35.2
2012-07-13,73,44.0,,0.44,32.12
2012-07-14,57,44.0,,0.44,25.080000000000002
2012-07-15,71,44.0,,0.44,31.24
2012-07-16,89,44.0,,0.44,39.160000000000004
2012-07-17,87,44.0,,0.44,38.28
2012-07-18,80,44.0,,0.44,35.2
2012-07-19,78,44.0,,0.44,34.32
2012-07-20,70,44.0,,0.44,30.8
2012-07-21,60,44.0,,0.44,26.4
2012-07-22,76,44.0,,0.44,33.44
2012-07-23,88,44.0,,0.44,38.72
2012-07-24,92,44.0,,0.44,40.48
2012-07-25,88,44.0,,0.44,38.72
2012-07-26,81,44.0,,0.44,35.64
2012-07-27,77,44.0,,0.44,33.88
2012-07-28,52,44.0,,0.44,22.88
2012-07-29,75,44.0,,0.44,33.0
2012-07-30,100,44.0,,0.44,44.0
2012-07-31,93,44.0,,0.44,40.92
2012-08-01,32,74.0,False,0.74,23.68
2012-08-02,31,74.0,,0.74,22.94
2012-08-03,29,74.0,,0.74,21.46
2012-08-04,22,74.0,,0.74,16.28
2012-08-05,27,74.0,,0.74,19.98
2012-08-06,37,74.0,,0.74,27.38
2012-08-07,36,74.0,,0.74,26.64
2012-08-08,35,74.0,,0.74,25.9
2012-08-09,35,74.0,,0.74,25.9
2012-08-10,33,74.0,,0.74,24.419999999999998
2012-08-11,26,74.0,,0.74,19.24
2012-08-12,32,74.0,,0.74,23.68
2012-08-13,43,74.0,,0.74,31.82
2012-08-14,41,74.0,,0.74,30.34
2012-08-15,42,74.0,,0.74,31.08
2012-08-16,40,74.0,,0.74,29.6
2012-08-17,37,74.0,,0.74,27.38
2012-08-18,33,74.0,,0.74,24.419999999999998
2012-08-19,40,74.0,,0.74,29.6
2012-08-20,55,74.0,,0.74,40.7
2012-08-21,53,74.0,,0.74,39.22
2012-08-22,53,74.0,,0.74,39.22
2012-08-23,50,74.0,,0.74,37.0
2012-08-24,51,74.0,,0.74,37.74
2012-08-25,43,74.0,,0.74,31.82
2012-08-26,65,74.0,,0.74,48.1
2012-08-27,71,74.0,,0.74,52.54
2012-08-28,64,74.0,,0.74,47.36
2012-08-29,67,74.0,,0.74,49.58
2012-08-30,74,74.0,,0.74,54.76
2012-08-31,100,74.0,,0.74,74.0
2012-09-01,30,68.0,False,0.68,20.400000000000002
2012-09-02,43,68.0,,0.68,29.240000000000002
2012-09-03,100,68.0,,0.68,68.0
2012-09-04,20,68.0,,0.68,13.600000000000001
2012-09-05,9,68.0,,0.68,6.12
2012-09-06,8,68.0,,0.68,5.44
2012-09-07,7,68.0,,0.68,4.760000000000001
2012-09-08,5,68.0,,0.68,3.4000000000000004
2012-09-09,5,68.0,,0.68,3.4000000000000004
2012-09-10,7,68.0,,0.68,4.760000000000001
2012-09-11,7,68.0,,0.68,4.760000000000001
2012-09-12,7,68.0,,0.68,4.760000000000001
2012-09-13,6,68.0,,0.68,4.08
2012-09-14,6,68.0,,0.68,4.08
2012-09-15,4,68.0,,0.68,2.72
2012-09-16,5,68.0,,0.68,3.4000000000000004
2012-09-17,7,68.0,,0.68,4.760000000000001
2012-09-18,6,68.0,,0.68,4.08
2012-09-19,6,68.0,,0.68,4.08
2012-09-20,6,68.0,,0.68,4.08
2012-09-21,6,68.0,,0.68,4.08
2012-09-22,4,68.0,,0.68,2.72
2012-09-23,5,68.0,,0.68,3.4000000000000004
2012-09-24,7,68.0,,0.68,4.760000000000001
2012-09-25,6,68.0,,0.68,4.08
2012-09-26,6,68.0,,0.68,4.08
2012-09-27,6,68.0,,0.68,4.08
2012-09-28,6,68.0,,0.68,4.08
2012-09-29,4,68.0,,0.68,2.72
2012-09-30,5,68.0,,0.68,3.4000000000000004
2012-10-01,100,34.0,False,0.34,34.0
2012-10-02,100,34.0,,0.34,34.0
2012-10-03,95,34.0,,0.34,32.300000000000004
2012-10-04,89,34.0,,0.34,30.26
2012-10-05,91,34.0,,0.34,30.94
2012-10-06,62,34.0,,0.34,21.080000000000002
2012-10-07,69,34.0,,0.34,23.46
2012-10-08,89,34.0,,0.34,30.26
2012-10-09,96,34.0,,0.34,32.64
2012-10-10,91,34.0,,0.34,30.94
2012-10-11,92,34.0,,0.34,31.28
2012-10-12,74,34.0,,0.34,25.16
2012-10-13,58,34.0,,0.34,19.720000000000002
2012-10-14,64,34.0,,0.34,21.76
2012-10-15,89,34.0,,0.34,30.26
2012-10-16,81,34.0,,0.34,27.540000000000003
2012-10-17,90,34.0,,0.34,30.6
2012-10-18,82,34.0,,0.34,27.880000000000003
2012-10-19,84,34.0,,0.34,28.560000000000002
2012-10-20,60,34.0,,0.34,20.400000000000002
2012-10-21,76,34.0,,0.34,25.840000000000003
2012-10-22,93,34.0,,0.34,31.62
2012-10-23,91,34.0,,0.34,30.94
2012-10-24,87,34.0,,0.34,29.580000000000002
2012-10-25,80,34.0,,0.34,27.200000000000003
2012-10-26,71,34.0,,0.34,24.14
2012-10-27,52,34.0,,0.34,17.68
2012-10-28,63,34.0,,0.34,21.42
2012-10-29,87,34.0,,0.34,29.580000000000002
2012-10-30,82,34.0,,0.34,27.880000000000003
2012-10-31,84,34.0,,0.34,28.560000000000002
2012-11-01,83,32.0,False,0.32,26.560000000000002
2012-11-02,84,32.0,,0.32,26.88
2012-11-03,59,32.0,,0.32,18.88
2012-11-04,68,32.0,,0.32,21.76
2012-11-05,100,32.0,,0.32,32.0
2012-11-06,85,32.0,,0.32,27.2
2012-11-07,78,32.0,,0.32,24.96
2012-11-08,89,32.0,,0.32,28.48
2012-11-09,85,32.0,,0.32,27.2
2012-11-10,53,32.0,,0.32,16.96
2012-11-11,68,32.0,,0.32,21.76
2012-11-12,97,32.0,,0.32,31.04
2012-11-13,88,32.0,,0.32,28.16
2012-11-14,93,32.0,,0.32,29.76
2012-11-15,81,32.0,,0.32,25.92
2012-11-16,85,32.0,,0.32,27.2
2012-11-17,59,32.0,,0.32,18.88
2012-11-18,63,32.0,,0.32,20.16
2012-11-19,92,32.0,,0.32,29.44
2012-11-20,82,32.0,,0.32,26.240000000000002
2012-11-21,72,32.0,,0.32,23.04
2012-11-22,42,32.0,,0.32,13.44
2012-11-23,46,32.0,,0.32,14.72
2012-11-24,56,32.0,,0.32,17.92
2012-11-25,59,32.0,,0.32,18.88
2012-11-26,91,32.0,,0.32,29.12
2012-11-27,89,32.0,,0.32,28.48
2012-11-28,90,32.0,,0.32,28.8
2012-11-29,85,32.0,,0.32,27.2
2012-11-30,83,32.0,,0.32,26.560000000000002
2012-12-01,52,29.0,False,0.29,15.079999999999998
2012-12-02,72,29.0,,0.29,20.88
2012-12-03,94,29.0,,0.29,27.259999999999998
2012-12-04,85,29.0,,0.29,24.65
2012-12-05,85,29.0,,0.29,24.65
2012-12-06,87,29.0,,0.29,25.229999999999997
2012-12-07,85,29.0,,0.29,24.65
2012-12-08,55,29.0,,0.29,15.95
2012-12-09,65,29.0,,0.29,18.849999999999998
2012-12-10,100,29.0,,0.29,28.999999999999996
2012-12-11,93,29.0,,0.29,26.97
2012-12-12,94,29.0,,0.29,27.259999999999998
2012-12-13,85,29.0,,0.29,24.65
2012-12-14,68,29.0,,0.29,19.72
2012-12-15,47,29.0,,0.29,13.629999999999999
2012-12-16,70,29.0,,0.29,20.299999999999997
2012-12-17,89,29.0,,0.29,25.81
2012-12-18,82,29.0,,0.29,23.779999999999998
2012-12-19,77,29.0,,0.29,22.33
2012-12-20,67,29.0,,0.29,19.43
2012-12-21,62,29.0,,0.29,17.98
2012-12-22,38,29.0,,0.29,11.02
2012-12-23,51,29.0,,0.29,14.79
2012-12-24,51,29.0,,0.29,14.79
2012-12-25,38,29.0,,0.29,11.02
2012-12-26,62,29.0,,0.29,17.98
2012-12-27,76,29.0,,0.29,22.04
2012-12-28,74,29.0,,0.29,21.459999999999997
2012-12-29,64,29.0,,0.29,18.56
2012-12-30,64,29.0,,0.29,18.56
2012-12-31,65,29.0,,0.29,18.849999999999998
2013-01-01,49,33.0,False,0.33,16.17
2013-01-02,87,33.0,,0.33,28.71
2013-01-03,87,33.0,,0.33,28.71
2013-01-04,80,33.0,,0.33,26.400000000000002
2013-01-05,57,33.0,,0.33,18.810000000000002
2013-01-06,67,33.0,,0.33,22.11
2013-01-07,94,33.0,,0.33,31.020000000000003
2013-01-08,86,33.0,,0.33,28.380000000000003
2013-01-09,89,33.0,,0.33,29.37
2013-01-10,81,33.0,,0.33,26.73
2013-01-11,70,33.0,,0.33,23.1
2013-01-12,50,33.0,,0.33,16.5
2013-01-13,67,33.0,,0.33,22.11
2013-01-14,94,33.0,,0.33,31.020000000000003
2013-01-15,95,33.0,,0.33,31.35
2013-01-16,92,33.0,,0.33,30.360000000000003
2013-01-17,92,33.0,,0.33,30.360000000000003
2013-01-18,78,33.0,,0.33,25.740000000000002
2013-01-19,52,33.0,,0.33,17.16
2013-01-20,67,33.0,,0.33,22.11
2013-01-21,78,33.0,,0.33,25.740000000000002
2013-01-22,95,33.0,,0.33,31.35
2013-01-23,93,33.0,,0.33,30.69
2013-01-24,88,33.0,,0.33,29.040000000000003
2013-01-25,86,33.0,,0.33,28.380000000000003
2013-01-26,62,33.0,,0.33,20.46
2013-01-27,69,33.0,,0.33,22.77
2013-01-28,100,33.0,,0.33,33.0
2013-01-29,87,33.0,,0.33,28.71
2013-01-30,88,33.0,,0.33,29.040000000000003
2013-01-31,95,33.0,,0.33,31.35
2013-02-01,93,32.0,False,0.32,29.76
2013-02-02,61,32.0,,0.32,19.52
2013-02-03,72,32.0,,0.32,23.04
2013-02-04,89,32.0,,0.32,28.48
2013-02-05,100,32.0,,0.32,32.0
2013-02-06,92,32.0,,0.32,29.44
2013-02-07,95,32.0,,0.32,30.400000000000002
2013-02-08,80,32.0,,0.32,25.6
2013-02-09,58,32.0,,0.32,18.56
2013-02-10,73,32.0,,0.32,23.36
2013-02-11,91,32.0,,0.32,29.12
2013-02-12,93,32.0,,0.32,29.76
2013-02-13,93,32.0,,0.32,29.76
2013-02-14,90,32.0,,0.32,28.8
2013-02-15,81,32.0,,0.32,25.92
2013-02-16,59,32.0,,0.32,18.88
2013-02-17,70,32.0,,0.32,22.400000000000002
2013-02-18,88,32.0,,0.32,28.16
2013-02-19,100,32.0,,0.32,32.0
2013-02-20,100,32.0,,0.32,32.0
2013-02-21,90,32.0,,0.32,28.8
2013-02-22,85,32.0,,0.32,27.2
2013-02-23,58,32.0,,0.32,18.56
2013-02-24,67,32.0,,0.32,21.44
2013-02-25,92,32.0,,0.32,29.44
2013-02-26,94,32.0,,0.32,30.080000000000002
2013-02-27,93,32.0,,0.32,29.76
2013-02-28,95,32.0,,0.32,30.400000000000002
2013-03-01,80,32.0,False,0.32,25.6
2013-03-02,55,32.0,,0.32,17.6
2013-03-03,68,32.0,,0.32,21.76
2013-03-04,100,32.0,,0.32,32.0
2013-03-05,93,32.0,,0.32,29.76
2013-03-06,82,32.0,,0.32,26.240000000000002
2013-03-07,85,32.0,,0.32,27.2
2013-03-08,80,32.0,,0.32,25.6
2013-03-09,51,32.0,,0.32,16.32
2013-03-10,64,32.0,,0.32,20.48
2013-03-11,95,32.0,,0.32,30.400000000000002
2013-03-12,87,32.0,,0.32,27.84
2013-03-13,87,32.0,,0.32,27.84
2013-03-14,85,32.0,,0.32,27.2
2013-03-15,72,32.0,,0.32,23.04
2013-03-16,52,32.0,,0.32,16.64
2013-03-17,65,32.0,,0.32,20.8
2013-03-18,89,32.0,,0.32,28.48
2013-03-19,89,32.0,,0.32,28.48
2013-03-20,90,32.0,,0.32,28.8
2013-03-21,81,32.0,,0.32,25.92
2013-03-22,78,32.0,,0.32,24.96
2013-03-23,48,32.0,,0.32,15.36
2013-03-24,68,32.0,,0.32,21.76
2013-03-25,84,32.0,,0.32,26.88
2013-03-26,82,32.0,,0.32,26.240000000000002
2013-03-27,81,32.0,,0.32,25.92
2013-03-28,83,32.0,,0.32,26.560000000000002
2013-03-29,66,32.0,,0.32,21.12
2013-03-30,56,32.0,,0.32,17.92
2013-03-31,61,32.0,,0.32,19.52
2013-04-01,83,36.0,False,0.36,29.88
2013-04-02,81,36.0,,0.36,29.16
2013-04-03,79,36.0,,0.36,28.439999999999998
2013-04-04,80,36.0,,0.36,28.799999999999997
2013-04-05,75,36.0,,0.36,27.0
2013-04-06,53,36.0,,0.36,19.08
2013-04-07,67,36.0,,0.36,24.119999999999997
2013-04-08,86,36.0,,0.36,30.959999999999997
2013-04-09,88,36.0,,0.36,31.68
2013-04-10,84,36.0,,0.36,30.24
2013-04-11,81,36.0,,0.36,29.16
2013-04-12,76,36.0,,0.36,27.36
2013-04-13,58,36.0,,0.36,20.88
2013-04-14,64,36.0,,0.36,23.04
2013-04-15,86,36.0,,0.36,30.959999999999997
2013-04-16,91,36.0,,0.36,32.76
2013-04-17,79,36.0,,0.36,28.439999999999998
2013-04-18,75,36.0,,0.36,27.0
2013-04-19,67,36.0,,0.36,24.119999999999997
2013-04-20,51,36.0,,0.36,18.36
2013-04-21,69,36.0,,0.36,24.84
