date,dow jones_unscaled,dow jones_monthly,isPartial,scale,dow jones
2013-05-04,27,3.0,,0.03,0.8099999999999999
2013-05-05,15,3.0,,0.03,0.44999999999999996
2013-05-06,83,3.0,,0.03,2.4899999999999998
2013-05-07,96,3.0,,0.03,2.88
2013-05-08,91,3.0,,0.03,2.73
2013-05-09,84,3.0,,0.03,2.52
2013-05-10,94,3.0,,0.03,2.82
2013-05-11,28,3.0,,0.03,0.84
2013-05-12,13,3.0,,0.03,0.39
2013-05-13,77,3.0,,0.03,2.31
2013-05-14,77,3.0,,0.03,2.31
2013-05-15,99,3.0,,0.03,2.9699999999999998
2013-05-16,82,3.0,,0.03,2.46
2013-05-17,86,3.0,,0.03,2.58
2013-05-18,33,3.0,,0.03,0.99
2013-05-19,19,3.0,,0.03,0.57
2013-05-20,70,3.0,,0.03,2.1
2013-05-21,71,3.0,,0.03,2.13
2013-05-22,87,3.0,,0.03,2.61
2013-05-23,92,3.0,,0.03,2.76
2013-05-24,80,3.0,,0.03,2.4
2013-05-25,26,3.0,,0.03,0.78
2013-05-26,13,3.0,,0.03,0.39
2013-05-27,11,3.0,,0.03,0.32999999999999996
2013-05-28,100,3.0,,0.03,3.0
2013-05-29,88,3.0,,0.03,2.6399999999999997
2013-05-30,76,3.0,,0.03,2.28
2013-05-31,86,3.0,,0.03,2.58
2013-06-01,21,4.0,False,0.04,0.84
2013-06-02,12,4.0,,0.04,0.48
2013-06-03,57,4.0,,0.04,2.2800000000000002
2013-06-04,51,4.0,,0.04,2.04
2013-06-05,58,4.0,,0.04,2.32
2013-06-06,66,4.0,,0.04,2.64
2013-06-07,52,4.0,,0.04,2.08
2013-06-08,19,4.0,,0.04,0.76
2013-06-09,7,4.0,,0.04,0.28
2013-06-10,38,4.0,,0.04,1.52
2013-06-11,42,4.0,,0.04,1.68
2013-06-12,45,4.0,,0.04,1.8
2013-06-13,77,4.0,,0.04,3.08
2013-06-14,58,4.0,,0.04,2.32
2013-06-15,20,4.0,,0.04,0.8
2013-06-16,12,4.0,,0.04,0.48
2013-06-17,42,4.0,,0.04,1.68
2013-06-18,57,4.0,,0.04,2.2800000000000002
2013-06-19,60,4.0,,0.04,2.4
2013-06-20,90,4.0,,0.04,3.6
2013-06-21,100,4.0,,0.04,4.0
2013-06-22,23,4.0,,0.04,0.92
2013-06-23,7,4.0,,0.04,0.28
2013-06-24,79,4.0,,0.04,3.16
2013-06-25,76,4.0,,0.04,3.04
2013-06-26,63,4.0,,0.04,2.52
2013-06-27,66,4.0,,0.04,2.64
2013-06-28,59,4.0,,0.04,2.36
2013-06-29,21,4.0,,0.04,0.84
2013-06-30,7,4.0,,0.04,0.28
2013-07-01,80,3.0,False,0.03,2.4
2013-07-02,95,3.0,,0.03,2.85
2013-07-03,80,3.0,,0.03,2.4
2013-07-04,20,3.0,,0.03,0.6
2013-07-05,70,3.0,,0.03,2.1
2013-07-06,26,3.0,,0.03,0.78
2013-07-07,15,3.0,,0.03,0.44999999999999996
2013-07-08,87,3.0,,0.03,2.61
2013-07-09,69,3.0,,0.03,2.07
2013-07-10,83,3.0,,0.03,2.4899999999999998
2013-07-11,93,3.0,,0.03,2.79
2013-07-12,100,3.0,,0.03,3.0
2013-07-13,25,3.0,,0.03,0.75
2013-07-14,14,3.0,,0.03,0.42
2013-07-15,75,3.0,,0.03,2.25
2013-07-16,100,3.0,,0.03,3.0
2013-07-17,69,3.0,,0.03,2.07
2013-07-18,83,3.0,,0.03,2.4899999999999998
2013-07-19,79,3.0,,0.03,2.37
2013-07-20,28,3.0,,0.03,0.84
2013-07-21,10,3.0,,0.03,0.3
2013-07-22,58,3.0,,0.03,1.74
2013-07-23,72,3.0,,0.03,2.16
2013-07-24,83,3.0,,0.03,2.4899999999999998
2013-07-25,87,3.0,,0.03,2.61
2013-07-26,75,3.0,,0.03,2.25
2013-07-27,12,3.0,,0.03,0.36
2013-07-28,9,3.0,,0.03,0.27
2013-07-29,61,3.0,,0.03,1.8299999999999998
2013-07-30,64,3.0,,0.03,1.92
2013-07-31,65,3.0,,0.03,1.95
2013-08-01,91,3.0,False,0.03,2.73
2013-08-02,70,3.0,,0.03,2.1
2013-08-03,20,3.0,,0.03,0.6
2013-08-04,7,3.0,,0.03,0.21
2013-08-05,57,3.0,,0.03,1.71
2013-08-06,63,3.0,,0.03,1.89
2013-08-07,69,3.0,,0.03,2.07
2013-08-08,65,3.0,,0.03,1.95
2013-08-09,57,3.0,,0.03,1.71
2013-08-10,16,3.0,,0.03,0.48
2013-08-11,15,3.0,,0.03,0.44999999999999996
2013-08-12,44,3.0,,0.03,1.3199999999999998
2013-08-13,71,3.0,,0.03,2.13
2013-08-14,64,3.0,,0.03,1.92
2013-08-15,86,3.0,,0.03,2.58
2013-08-16,91,3.0,,0.03,2.73
2013-08-17,20,3.0,,0.03,0.6
2013-08-18,15,3.0,,0.03,0.44999999999999996
2013-08-19,54,3.0,,0.03,1.6199999999999999
2013-08-20,77,3.0,,0.03,2.31
2013-08-21,61,3.0,,0.03,1.8299999999999998
2013-08-22,71,3.0,,0.03,2.13
2013-08-23,65,3.0,,0.03,1.95
2013-08-24,9,3.0,,0.03,0.27
2013-08-25,8,3.0,,0.03,0.24
2013-08-26,67,3.0,,0.03,2.01
2013-08-27,84,3.0,,0.03,2.52
2013-08-28,100,3.0,,0.03,3.0
2013-08-29,86,3.0,,0.03,2.58
2013-08-30,55,3.0,,0.03,1.65
2013-08-31,16,3.0,,0.03,0.48
2013-09-01,8,3.0,False,0.03,0.24
2013-09-02,13,3.0,,0.03,0.39
2013-09-03,70,3.0,,0.03,2.1
2013-09-04,71,3.0,,0.03,2.13
2013-09-05,61,3.0,,0.03,1.8299999999999998
2013-09-06,75,3.0,,0.03,2.25
2013-09-07,16,3.0,,0.03,0.48
2013-09-08,11,3.0,,0.03,0.32999999999999996
2013-09-09,64,3.0,,0.03,1.92
2013-09-10,92,3.0,,0.03,2.76
2013-09-11,92,3.0,,0.03,2.76
2013-09-12,90,3.0,,0.03,2.6999999999999997
2013-09-13,93,3.0,,0.03,2.79
2013-09-14,23,3.0,,0.03,0.69
2013-09-15,9,3.0,,0.03,0.27
2013-09-16,68,3.0,,0.03,2.04
2013-09-17,85,3.0,,0.03,2.55
2013-09-18,77,3.0,,0.03,2.31
2013-09-19,99,3.0,,0.03,2.9699999999999998
2013-09-20,74,3.0,,0.03,2.2199999999999998
2013-09-21,22,3.0,,0.03,0.6599999999999999
2013-09-22,11,3.0,,0.03,0.32999999999999996
2013-09-23,79,3.0,,0.03,2.37
2013-09-24,77,3.0,,0.03,2.31
2013-09-25,74,3.0,,0.03,2.2199999999999998
2013-09-26,85,3.0,,0.03,2.55
2013-09-27,77,3.0,,0.03,2.31
2013-09-28,23,3.0,,0.03,0.69
2013-09-29,12,3.0,,0.03,0.36
2013-09-30,100,3.0,,0.03,3.0
2013-10-01,100,4.0,False,0.04,4.0
2013-10-02,84,4.0,,0.04,3.36
2013-10-03,72,4.0,,0.04,2.88
2013-10-04,70,4.0,,0.04,2.8000000000000003
2013-10-05,16,4.0,,0.04,0.64
2013-10-06,12,4.0,,0.04,0.48
2013-10-07,70,4.0,,0.04,2.8000000000000003
2013-10-08,79,4.0,,0.04,3.16
2013-10-09,81,4.0,,0.04,3.24
2013-10-10,85,4.0,,0.04,3.4
2013-10-11,81,4.0,,0.04,3.24
2013-10-12,26,4.0,,0.04,1.04
2013-10-13,12,4.0,,0.04,0.48
2013-10-14,81,4.0,,0.04,3.24
2013-10-15,73,4.0,,0.04,2.92
2013-10-16,95,4.0,,0.04,3.8000000000000003
2013-10-17,89,4.0,,0.04,3.56
2013-10-18,72,4.0,,0.04,2.88
2013-10-19,22,4.0,,0.04,0.88
2013-10-20,12,4.0,,0.04,0.48
2013-10-21,53,4.0,,0.04,2.12
2013-10-22,68,4.0,,0.04,2.72
2013-10-23,62,4.0,,0.04,2.48
2013-10-24,63,4.0,,0.04,2.52
2013-10-25,61,4.0,,0.04,2.44
2013-10-26,16,4.0,,0.04,0.64
2013-10-27,9,4.0,,0.04,0.36
2013-10-28,53,4.0,,0.04,2.12
2013-10-29,66,4.0,,0.04,2.64
2013-10-30,65,4.0,,0.04,2.6
2013-10-31,62,4.0,,0.04,2.48
2013-11-01,84,3.0,False,0.03,2.52
2013-11-02,19,3.0,,0.03,0.57
2013-11-03,10,3.0,,0.03,0.3
2013-11-04,88,3.0,,0.03,2.6399999999999997
2013-11-05,71,3.0,,0.03,2.13
2013-11-06,90,3.0,,0.03,2.6999999999999997
2013-11-07,75,3.0,,0.03,2.25
2013-11-08,78,3.0,,0.03,2.34
2013-11-09,32,3.0,,0.03,0.96
2013-11-10,15,3.0,,0.03,0.44999999999999996
2013-11-11,69,3.0,,0.03,2.07
2013-11-12,74,3.0,,0.03,2.2199999999999998
2013-11-13,85,3.0,,0.03,2.55
2013-11-14,85,3.0,,0.03,2.55
2013-11-15,95,3.0,,0.03,2.85
2013-11-16,33,3.0,,0.03,0.99
2013-11-17,11,3.0,,0.03,0.32999999999999996
2013-11-18,82,3.0,,0.03,2.46
2013-11-19,100,3.0,,0.03,3.0
2013-11-20,85,3.0,,0.03,2.55
2013-11-21,91,3.0,,0.03,2.73
2013-11-22,93,3.0,,0.03,2.79
2013-11-23,28,3.0,,0.03,0.84
2013-11-24,14,3.0,,0.03,0.42
2013-11-25,70,3.0,,0.03,2.1
2013-11-26,85,3.0,,0.03,2.55
2013-11-27,76,3.0,,0.03,2.28
2013-11-28,20,3.0,,0.03,0.6
2013-11-29,60,3.0,,0.03,1.7999999999999998
2013-11-30,24,3.0,,0.03,0.72
2013-12-01,13,3.0,False,0.03,0.39
2013-12-02,65,3.0,,0.03,1.95
2013-12-03,77,3.0,,0.03,2.31
2013-12-04,82,3.0,,0.03,2.46
2013-12-05,78,3.0,,0.03,2.34
2013-12-06,81,3.0,,0.03,2.4299999999999997
2013-12-07,25,3.0,,0.03,0.75
2013-12-08,12,3.0,,0.03,0.36
2013-12-09,76,3.0,,0.03,2.28
2013-12-10,76,3.0,,0.03,2.28
2013-12-11,71,3.0,,0.03,2.13
2013-12-12,78,3.0,,0.03,2.34
2013-12-13,75,3.0,,0.03,2.25
2013-12-14,28,3.0,,0.03,0.84
2013-12-15,10,3.0,,0.03,0.3
2013-12-16,67,3.0,,0.03,2.01
2013-12-17,80,3.0,,0.03,2.4
2013-12-18,100,3.0,,0.03,3.0
2013-12-19,95,3.0,,0.03,2.85
2013-12-20,88,3.0,,0.03,2.6399999999999997
2013-12-21,29,3.0,,0.03,0.87
2013-12-22,12,3.0,,0.03,0.36
2013-12-23,81,3.0,,0.03,2.4299999999999997
2013-12-24,76,3.0,,0.03,2.28
2013-12-25,23,3.0,,0.03,0.69
2013-12-26,79,3.0,,0.03,2.37
2013-12-27,87,3.0,,0.03,2.61
2013-12-28,28,3.0,,0.03,0.84
2013-12-29,9,3.0,,0.03,0.27
2013-12-30,67,3.0,,0.03,2.01
2013-12-31,80,3.0,,0.03,2.4
2014-01-01,36,3.0,False,0.03,1.08
2014-01-02,73,3.0,,0.03,2.19
2014-01-03,67,3.0,,0.03,2.01
2014-01-04,27,3.0,,0.03,0.8099999999999999
2014-01-05,9,3.0,,0.03,0.27
2014-01-06,57,3.0,,0.03,1.71
2014-01-07,69,3.0,,0.03,2.07
2014-01-08,68,3.0,,0.03,2.04
2014-01-09,70,3.0,,0.03,2.1
2014-01-10,64,3.0,,0.03,1.92
2014-01-11,25,3.0,,0.03,0.75
2014-01-12,15,3.0,,0.03,0.44999999999999996
2014-01-13,61,3.0,,0.03,1.8299999999999998
2014-01-14,81,3.0,,0.03,2.4299999999999997
2014-01-15,63,3.0,,0.03,1.89
2014-01-16,80,3.0,,0.03,2.4
2014-01-17,74,3.0,,0.03,2.2199999999999998
2014-01-18,20,3.0,,0.03,0.6
2014-01-19,8,3.0,,0.03,0.24
2014-01-20,44,3.0,,0.03,1.3199999999999998
2014-01-21,58,3.0,,0.03,1.74
2014-01-22,77,3.0,,0.03,2.31
2014-01-23,69,3.0,,0.03,2.07
2014-01-24,97,3.0,,0.03,2.9099999999999997
2014-01-25,40,3.0,,0.03,1.2
2014-01-26,15,3.0,,0.03,0.44999999999999996
2014-01-27,87,3.0,,0.03,2.61
2014-01-28,91,3.0,,0.03,2.73
2014-01-29,100,3.0,,0.03,3.0
2014-01-30,79,3.0,,0.03,2.37
2014-01-31,85,3.0,,0.03,2.55
2014-02-01,20,4.0,False,0.04,0.8
2014-02-02,8,4.0,,0.04,0.32
2014-02-03,69,4.0,,0.04,2.7600000000000002
2014-02-04,100,4.0,,0.04,4.0
2014-02-05,71,4.0,,0.04,2.84
2014-02-06,70,4.0,,0.04,2.8000000000000003
2014-02-07,68,4.0,,0.04,2.72
2014-02-08,22,4.0,,0.04,0.88
2014-02-09,11,4.0,,0.04,0.44
2014-02-10,55,4.0,,0.04,2.2
2014-02-11,53,4.0,,0.04,2.12
2014-02-12,57,4.0,,0.04,2.2800000000000002
2014-02-13,52,4.0,,0.04,2.08
2014-02-14,51,4.0,,0.04,2.04
2014-02-15,20,4.0,,0.04,0.8
2014-02-16,7,4.0,,0.04,0.28
2014-02-17,31,4.0,,0.04,1.24
2014-02-18,55,4.0,,0.04,2.2
2014-02-19,54,4.0,,0.04,2.16
2014-02-20,53,4.0,,0.04,2.12
2014-02-21,48,4.0,,0.04,1.92
2014-02-22,13,4.0,,0.04,0.52
2014-02-23,11,4.0,,0.04,0.44
2014-02-24,55,4.0,,0.04,2.2
2014-02-25,49,4.0,,0.04,1.96
2014-02-26,52,4.0,,0.04,2.08
2014-02-27,54,4.0,,0.04,2.16
2014-02-28,48,4.0,,0.04,1.92
2014-03-01,27,3.0,False,0.03,0.8099999999999999
2014-03-02,16,3.0,,0.03,0.48
2014-03-03,82,3.0,,0.03,2.46
2014-03-04,100,3.0,,0.03,3.0
2014-03-05,85,3.0,,0.03,2.55
2014-03-06,92,3.0,,0.03,2.76
2014-03-07,85,3.0,,0.03,2.55
2014-03-08,26,3.0,,0.03,0.78
2014-03-09,11,3.0,,0.03,0.32999999999999996
2014-03-10,73,3.0,,0.03,2.19
2014-03-11,75,3.0,,0.03,2.25
2014-03-12,65,3.0,,0.03,1.95
2014-03-13,83,3.0,,0.03,2.4899999999999998
2014-03-14,88,3.0,,0.03,2.6399999999999997
2014-03-15,28,3.0,,0.03,0.84
2014-03-16,16,3.0,,0.03,0.48
2014-03-17,61,3.0,,0.03,1.8299999999999998
2014-03-18,89,3.0,,0.03,2.67
2014-03-19,83,3.0,,0.03,2.4899999999999998
2014-03-20,77,3.0,,0.03,2.31
2014-03-21,68,3.0,,0.03,2.04
2014-03-22,19,3.0,,0.03,0.57
2014-03-23,11,3.0,,0.03,0.32999999999999996
2014-03-24,56,3.0,,0.03,1.68
2014-03-25,65,3.0,,0.03,1.95
2014-03-26,67,3.0,,0.03,2.01
2014-03-27,55,3.0,,0.03,1.65
2014-03-28,62,3.0,,0.03,1.8599999999999999
2014-03-29,18,3.0,,0.03,0.54
2014-03-30,11,3.0,,0.03,0.32999999999999996
2014-03-31,70,3.0,,0.03,2.1
2014-04-01,75,3.0,False,0.03,2.25
2014-04-02,80,3.0,,0.03,2.4
2014-04-03,78,3.0,,0.03,2.34
2014-04-04,80,3.0,,0.03,2.4
2014-04-05,23,3.0,,0.03,0.69
2014-04-06,11,3.0,,0.03,0.32999999999999996
2014-04-07,72,3.0,,0.03,2.16
2014-04-08,66,3.0,,0.03,1.98
2014-04-09,79,3.0,,0.03,2.37
2014-04-10,82,3.0,,0.03,2.46
2014-04-11,100,3.0,,0.03,3.0
2014-04-12,25,3.0,,0.03,0.75
2014-04-13,25,3.0,,0.03,0.75
2014-04-14,77,3.0,,0.03,2.31
2014-04-15,80,3.0,,0.03,2.4
2014-04-16,73,3.0,,0.03,2.19
2014-04-17,85,3.0,,0.03,2.55
2014-04-18,53,3.0,,0.03,1.5899999999999999
2014-04-19,10,3.0,,0.03,0.3
2014-04-20,10,3.0,,0.03,0.3
2014-04-21,71,3.0,,0.03,2.13
2014-04-22,77,3.0,,0.03,2.31
2014-04-23,76,3.0,,0.03,2.28
2014-04-24,69,3.0,,0.03,2.07
2014-04-25,69,3.0,,0.03,2.07
2014-04-26,22,3.0,,0.03,0.6599999999999999
2014-04-27,14,3.0,,0.03,0.42
2014-04-28,62,3.0,,0.03,1.8599999999999999
2014-04-29,63,3.0,,0.03,1.89
2014-04-30,63,3.0,,0.03,1.89
2014-05-01,72,3.0,False,0.03,2.16
2014-05-02,99,3.0,,0.03,2.9699999999999998
2014-05-03,25,3.0,,0.03,0.75
2014-05-04,16,3.0,,0.03,0.48
2014-05-05,66,3.0,,0.03,1.98
2014-05-06,80,3.0,,0.03,2.4
2014-05-07,81,3.0,,0.03,2.4299999999999997
2014-05-08,100,3.0,,0.03,3.0
2014-05-09,74,3.0,,0.03,2.2199999999999998
2014-05-10,18,3.0,,0.03,0.54
2014-05-11,7,3.0,,0.03,0.21
2014-05-12,73,3.0,,0.03,2.19
2014-05-13,89,3.0,,0.03,2.67
2014-05-14,82,3.0,,0.03,2.46
2014-05-15,80,3.0,,0.03,2.4
2014-05-16,72,3.0,,0.03,2.16
2014-05-17,19,3.0,,0.03,0.57
2014-05-18,11,3.0,,0.03,0.32999999999999996
2014-05-19,78,3.0,,0.03,2.34
2014-05-20,64,3.0,,0.03,1.92
2014-05-21,91,3.0,,0.03,2.73
2014-05-22,75,3.0,,0.03,2.25
2014-05-23,97,3.0,,0.03,2.9099999999999997
2014-05-24,13,3.0,,0.03,0.39
2014-05-25,9,3.0,,0.03,0.27
2014-05-26,11,3.0,,0.03,0.32999999999999996
2014-05-27,66,3.0,,0.03,1.98
2014-05-28,80,3.0,,0.03,2.4
2014-05-29,77,3.0,,0.03,2.31
2014-05-30,86,3.0,,0.03,2.58
2014-05-31,19,3.0,,0.03,0.57
2014-06-01,14,3.0,False,0.03,0.42
2014-06-02,65,3.0,,0.03,1.95
2014-06-03,88,3.0,,0.03,2.6399999999999997
2014-06-04,77,3.0,,0.03,2.31
2014-06-05,83,3.0,,0.03,2.4899999999999998
2014-06-06,84,3.0,,0.03,2.52
2014-06-07,22,3.0,,0.03,0.6599999999999999
2014-06-08,9,3.0,,0.03,0.27
2014-06-09,75,3.0,,0.03,2.25
2014-06-10,100,3.0,,0.03,3.0
2014-06-11,67,3.0,,0.03,2.01
2014-06-12,86,3.0,,0.03,2.58
2014-06-13,90,3.0,,0.03,2.6999999999999997
2014-06-14,19,3.0,,0.03,0.57
2014-06-15,12,3.0,,0.03,0.36
2014-06-16,85,3.0,,0.03,2.55
2014-06-17,87,3.0,,0.03,2.61
2014-06-18,62,3.0,,0.03,1.8599999999999999
2014-06-19,80,3.0,,0.03,2.4
2014-06-20,83,3.0,,0.03,2.4899999999999998
2014-06-21,27,3.0,,0.03,0.8099999999999999
2014-06-22,19,3.0,,0.03,0.57
2014-06-23,73,3.0,,0.03,2.19
2014-06-24,79,3.0,,0.03,2.37
2014-06-25,78,3.0,,0.03,2.34
2014-06-26,71,3.0,,0.03,2.13
2014-06-27,73,3.0,,0.03,2.19
2014-06-28,28,3.0,,0.03,0.84
2014-06-29,10,3.0,,0.03,0.3
2014-06-30,70,3.0,,0.03,2.1
2014-07-01,64,3.0,False,0.03,1.92
2014-07-02,71,3.0,,0.03,2.13
2014-07-03,80,3.0,,0.03,2.4
2014-07-04,27,3.0,,0.03,0.8099999999999999
2014-07-05,12,3.0,,0.03,0.36
2014-07-06,8,3.0,,0.03,0.24
2014-07-07,72,3.0,,0.03,2.16
2014-07-08,65,3.0,,0.03,1.95
2014-07-09,67,3.0,,0.03,2.01
2014-07-10,74,3.0,,0.03,2.2199999999999998
2014-07-11,66,3.0,,0.03,1.98
2014-07-12,22,3.0,,0.03,0.6599999999999999
2014-07-13,8,3.0,,0.03,0.24
2014-07-14,58,3.0,,0.03,1.74
2014-07-15,63,3.0,,0.03,1.89
2014-07-16,64,3.0,,0.03,1.92
2014-07-17,71,3.0,,0.03,2.13
2014-07-18,73,3.0,,0.03,2.19
2014-07-19,23,3.0,,0.03,0.69
2014-07-20,12,3.0,,0.03,0.36
2014-07-21,56,3.0,,0.03,1.68
2014-07-22,65,3.0,,0.03,1.95
2014-07-23,64,3.0,,0.03,1.92
2014-07-24,63,3.0,,0.03,1.89
2014-07-25,69,3.0,,0.03,2.07
2014-07-26,17,3.0,,0.03,0.51
2014-07-27,11,3.0,,0.03,0.32999999999999996
2014-07-28,53,3.0,,0.03,1.5899999999999999
2014-07-29,62,3.0,,0.03,1.8599999999999999
2014-07-30,74,3.0,,0.03,2.2199999999999998
2014-07-31,100,3.0,,0.03,3.0
2014-08-01,100,4.0,False,0.04,4.0
2014-08-02,25,4.0,,0.04,1.0
2014-08-03,10,4.0,,0.04,0.4
2014-08-04,67,4.0,,0.04,2.68
2014-08-05,69,4.0,,0.04,2.7600000000000002
2014-08-06,75,4.0,,0.04,3.0
2014-08-07,59,4.0,,0.04,2.36
2014-08-08,67,4.0,,0.04,2.68
2014-08-09,21,4.0,,0.04,0.84
2014-08-10,12,4.0,,0.04,0.48
2014-08-11,48,4.0,,0.04,1.92
2014-08-12,56,4.0,,0.04,2.24
2014-08-13,56,4.0,,0.04,2.24
2014-08-14,54,4.0,,0.04,2.16
2014-08-15,52,4.0,,0.04,2.08
2014-08-16,17,4.0,,0.04,0.68
2014-08-17,6,4.0,,0.04,0.24
2014-08-18,49,4.0,,0.04,1.96
2014-08-19,62,4.0,,0.04,2.48
2014-08-20,60,4.0,,0.04,2.4
2014-08-21,67,4.0,,0.04,2.68
2014-08-22,61,4.0,,0.04,2.44
2014-08-23,11,4.0,,0.04,0.44
2014-08-24,8,4.0,,0.04,0.32
2014-08-25,47,4.0,,0.04,1.8800000000000001
2014-08-26,58,4.0,,0.04,2.32
2014-08-27,55,4.0,,0.04,2.2
2014-08-28,50,4.0,,0.04,2.0
2014-08-29,57,4.0,,0.04,2.2800000000000002
2014-08-30,16,4.0,,0.04,0.64
2014-08-31,10,4.0,,0.04,0.4
2014-09-01,9,3.0,False,0.03,0.27
2014-09-02,66,3.0,,0.03,1.98
2014-09-03,76,3.0,,0.03,2.28
2014-09-04,68,3.0,,0.03,2.04
2014-09-05,87,3.0,,0.03,2.61
2014-09-06,22,3.0,,0.03,0.6599999999999999
2014-09-07,13,3.0,,0.03,0.39
2014-09-08,57,3.0,,0.03,1.71
2014-09-09,68,3.0,,0.03,2.04
2014-09-10,68,3.0,,0.03,2.04
2014-09-11,76,3.0,,0.03,2.28
2014-09-12,75,3.0,,0.03,2.25
2014-09-13,23,3.0,,0.03,0.69
2014-09-14,16,3.0,,0.03,0.48
2014-09-15,50,3.0,,0.03,1.5
2014-09-16,76,3.0,,0.03,2.28
2014-09-17,89,3.0,,0.03,2.67
2014-09-18,54,3.0,,0.03,1.6199999999999999
2014-09-19,82,3.0,,0.03,2.46
2014-09-20,25,3.0,,0.03,0.75
2014-09-21,11,3.0,,0.03,0.32999999999999996
2014-09-22,70,3.0,,0.03,2.1
2014-09-23,94,3.0,,0.03,2.82
2014-09-24,83,3.0,,0.03,2.4899999999999998
2014-09-25,100,3.0,,0.03,3.0
2014-09-26,98,3.0,,0.03,2.94
2014-09-27,29,3.0,,0.03,0.87
2014-09-28,10,3.0,,0.03,0.3
2014-09-29,78,3.0,,0.03,2.34
2014-09-30,85,3.0,,0.03,2.55
2014-10-01,41,6.0,False,0.06,2.46
2014-10-02,47,6.0,,0.06,2.82
2014-10-03,40,6.0,,0.06,2.4
2014-10-04,9,6.0,,0.06,0.54
2014-10-05,6,6.0,,0.06,0.36
2014-10-06,31,6.0,,0.06,1.8599999999999999
2014-10-07,43,6.0,,0.06,2.58
2014-10-08,48,6.0,,0.06,2.88
2014-10-09,58,6.0,,0.06,3.48
2014-10-10,72,6.0,,0.06,4.32
2014-10-11,16,6.0,,0.06,0.96
2014-10-12,7,6.0,,0.06,0.42
2014-10-13,54,6.0,,0.06,3.2399999999999998
2014-10-14,58,6.0,,0.06,3.48
2014-10-15,100,6.0,,0.06,6.0
2014-10-16,93,6.0,,0.06,5.58
2014-10-17,72,6.0,,0.06,4.32
2014-10-18,16,6.0,,0.06,0.96
2014-10-19,14,6.0,,0.06,0.84
2014-10-20,49,6.0,,0.06,2.94
2014-10-21,51,6.0,,0.06,3.06
2014-10-22,56,6.0,,0.06,3.36
2014-10-23,55,6.0,,0.06,3.3
2014-10-24,61,6.0,,0.06,3.6599999999999997
2014-10-25,19,6.0,,0.06,1.14
2014-10-26,4,6.0,,0.06,0.24
2014-10-27,40,6.0,,0.06,2.4
2014-10-28,49,6.0,,0.06,2.94
2014-10-29,50,6.0,,0.06,3.0
2014-10-30,55,6.0,,0.06,3.3
2014-10-31,62,6.0,,0.06,3.7199999999999998
2014-11-01,37,4.0,False,0.04,1.48
2014-11-02,17,4.0,,0.04,0.68
2014-11-03,72,4.0,,0.04,2.88
2014-11-04,99,4.0,,0.04,3.96
2014-11-05,100,4.0,,0.04,4.0
2014-11-06,86,4.0,,0.04,3.44
2014-11-07,77,4.0,,0.04,3.08
2014-11-08,19,4.0,,0.04,0.76
2014-11-09,7,4.0,,0.04,0.28
2014-11-10,81,4.0,,0.04,3.24
2014-11-11,61,4.0,,0.04,2.44
2014-11-12,68,4.0,,0.04,2.72
2014-11-13,76,4.0,,0.04,3.04
2014-11-14,79,4.0,,0.04,3.16
2014-11-15,18,4.0,,0.04,0.72
2014-11-16,10,4.0,,0.04,0.4
2014-11-17,60,4.0,,0.04,2.4
2014-11-18,61,4.0,,0.04,2.44
2014-11-19,74,4.0,,0.04,2.96
2014-11-20,71,4.0,,0.04,2.84
2014-11-21,81,4.0,,0.04,3.24
2014-11-22,25,4.0,,0.04,1.0
2014-11-23,15,4.0,,0.04,0.6
2014-11-24,63,4.0,,0.04,2.52
2014-11-25,72,4.0,,0.04,2.88
2014-11-26,71,4.0,,0.04,2.84
2014-11-27,20,4.0,,0.04,0.8
2014-11-28,53,4.0,,0.04,2.12
2014-11-29,22,4.0,,0.04,0.88
2014-11-30,10,4.0,,0.04,0.4
2014-12-01,50,5.0,False,0.05,2.5
2014-12-02,55,5.0,,0.05,2.75
2014-12-03,61,5.0,,0.05,3.0500000000000003
2014-12-04,59,5.0,,0.05,2.95
2014-12-05,54,5.0,,0.05,2.7
2014-12-06,15,5.0,,0.05,0.75
2014-12-07,7,5.0,,0.05,0.35000000000000003
2014-12-08,51,5.0,,0.05,2.5500000000000003
2014-12-09,59,5.0,,0.05,2.95
2014-12-10,58,5.0,,0.05,2.9000000000000004
2014-12-11,61,5.0,,0.05,3.0500000000000003
2014-12-12,72,5.0,,0.05,3.6
2014-12-13,24,5.0,,0.05,1.2000000000000002
2014-12-14,9,5.0,,0.05,0.45
2014-12-15,69,5.0,,0.05,3.45
2014-12-16,80,5.0,,0.05,4.0
2014-12-17,87,5.0,,0.05,4.3500000000000005
2014-12-18,89,5.0,,0.05,4.45
2014-12-19,100,5.0,,0.05,5.0
2014-12-20,28,5.0,,0.05,1.4000000000000001
2014-12-21,10,5.0,,0.05,0.5
2014-12-22,73,5.0,,0.05,3.6500000000000004
2014-12-23,96,5.0,,0.05,4.800000000000001
2014-12-24,79,5.0,,0.05,3.95
2014-12-25,21,5.0,,0.05,1.05
2014-12-26,53,5.0,,0.05,2.6500000000000004
2014-12-27,23,5.0,,0.05,1.1500000000000001
2014-12-28,12,5.0,,0.05,0.6000000000000001
2014-12-29,63,5.0,,0.05,3.1500000000000004
2014-12-30,62,5.0,,0.05,3.1
2014-12-31,62,5.0,,0.05,3.1
2015-01-01,24,5.0,False,0.05,1.2000000000000002
2015-01-02,65,5.0,,0.05,3.25
