date,restaurant_unscaled,restaurant_monthly,isPartial,scale,restaurant
2010-01-01,89,74.0,False,0.74,65.86
2010-01-02,90,74.0,,0.74,66.6
2010-01-03,68,74.0,,0.74,50.32
2010-01-04,66,74.0,,0.74,48.839999999999996
2010-01-05,69,74.0,,0.74,51.06
2010-01-06,77,74.0,,0.74,56.98
2010-01-07,72,74.0,,0.74,53.28
2010-01-08,86,74.0,,0.74,63.64
2010-01-09,88,74.0,,0.74,65.12
2010-01-10,79,74.0,,0.74,58.46
2010-01-11,75,74.0,,0.74,55.5
2010-01-12,82,74.0,,0.74,60.68
2010-01-13,83,74.0,,0.74,61.42
2010-01-14,86,74.0,,0.74,63.64
2010-01-15,97,74.0,,0.74,71.78
2010-01-16,100,74.0,,0.74,74.0
2010-01-17,87,74.0,,0.74,64.38
2010-01-18,73,74.0,,0.74,54.019999999999996
2010-01-19,76,74.0,,0.74,56.24
2010-01-20,81,74.0,,0.74,59.94
2010-01-21,84,74.0,,0.74,62.16
2010-01-22,99,74.0,,0.74,73.26
2010-01-23,100,74.0,,0.74,74.0
2010-01-24,76,74.0,,0.74,56.24
2010-01-25,74,74.0,,0.74,54.76
2010-01-26,79,74.0,,0.74,58.46
2010-01-27,82,74.0,,0.74,60.68
2010-01-28,84,74.0,,0.74,62.16
2010-01-29,93,74.0,,0.74,68.82
2010-01-30,99,74.0,,0.74,73.26
2010-01-31,79,74.0,,0.74,58.46
2010-02-01,58,71.0,False,0.71,41.18
2010-02-02,59,71.0,,0.71,41.89
2010-02-03,63,71.0,,0.71,44.73
2010-02-04,62,71.0,,0.71,44.019999999999996
2010-02-05,65,71.0,,0.71,46.15
2010-02-06,66,71.0,,0.71,46.86
2010-02-07,56,71.0,,0.71,39.76
2010-02-08,55,71.0,,0.71,39.05
2010-02-09,59,71.0,,0.71,41.89
2010-02-10,64,71.0,,0.71,45.44
2010-02-11,69,71.0,,0.71,48.989999999999995
2010-02-12,81,71.0,,0.71,57.51
2010-02-13,99,71.0,,0.71,70.28999999999999
2010-02-14,100,71.0,,0.71,71.0
2010-02-15,62,71.0,,0.71,44.019999999999996
2010-02-16,54,71.0,,0.71,38.339999999999996
2010-02-17,59,71.0,,0.71,41.89
2010-02-18,62,71.0,,0.71,44.019999999999996
2010-02-19,71,71.0,,0.71,50.41
2010-02-20,75,71.0,,0.71,53.25
2010-02-21,60,71.0,,0.71,42.599999999999994
2010-02-22,56,71.0,,0.71,39.76
2010-02-23,58,71.0,,0.71,41.18
2010-02-24,55,71.0,,0.71,39.05
2010-02-25,58,71.0,,0.71,41.18
2010-02-26,62,71.0,,0.71,44.019999999999996
2010-02-27,76,71.0,,0.71,53.959999999999994
2010-02-28,62,71.0,,0.71,44.019999999999996
2010-03-01,71,70.0,False,0.7,49.699999999999996
2010-03-02,71,70.0,,0.7,49.699999999999996
2010-03-03,75,70.0,,0.7,52.5
2010-03-04,78,70.0,,0.7,54.599999999999994
2010-03-05,93,70.0,,0.7,65.1
2010-03-06,100,70.0,,0.7,70.0
2010-03-07,86,70.0,,0.7,60.199999999999996
2010-03-08,68,70.0,,0.7,47.599999999999994
2010-03-09,71,70.0,,0.7,49.699999999999996
2010-03-10,75,70.0,,0.7,52.5
2010-03-11,79,70.0,,0.7,55.3
2010-03-12,93,70.0,,0.7,65.1
2010-03-13,96,70.0,,0.7,67.19999999999999
2010-03-14,84,70.0,,0.7,58.8
2010-03-15,69,70.0,,0.7,48.3
2010-03-16,74,70.0,,0.7,51.8
2010-03-17,80,70.0,,0.7,56.0
2010-03-18,75,70.0,,0.7,52.5
2010-03-19,87,70.0,,0.7,60.9
2010-03-20,88,70.0,,0.7,61.599999999999994
2010-03-21,78,70.0,,0.7,54.599999999999994
2010-03-22,69,70.0,,0.7,48.3
2010-03-23,72,70.0,,0.7,50.4
2010-03-24,74,70.0,,0.7,51.8
2010-03-25,81,70.0,,0.7,56.699999999999996
2010-03-26,88,70.0,,0.7,61.599999999999994
2010-03-27,95,70.0,,0.7,66.5
2010-03-28,77,70.0,,0.7,53.9
2010-03-29,69,70.0,,0.7,48.3
2010-03-30,74,70.0,,0.7,51.8
2010-03-31,68,70.0,,0.7,47.599999999999994
2010-04-01,81,66.0,False,0.66,53.46
2010-04-02,91,66.0,,0.66,60.06
2010-04-03,91,66.0,,0.66,60.06
2010-04-04,85,66.0,,0.66,56.1
2010-04-05,70,66.0,,0.66,46.2
2010-04-06,73,66.0,,0.66,48.18
2010-04-07,75,66.0,,0.66,49.5
2010-04-08,78,66.0,,0.66,51.480000000000004
2010-04-09,91,66.0,,0.66,60.06
2010-04-10,91,66.0,,0.66,60.06
2010-04-11,75,66.0,,0.66,49.5
2010-04-12,68,66.0,,0.66,44.88
2010-04-13,75,66.0,,0.66,49.5
2010-04-14,72,66.0,,0.66,47.52
2010-04-15,78,66.0,,0.66,51.480000000000004
2010-04-16,93,66.0,,0.66,61.38
2010-04-17,100,66.0,,0.66,66.0
2010-04-18,83,66.0,,0.66,54.78
2010-04-19,73,66.0,,0.66,48.18
2010-04-20,80,66.0,,0.66,52.800000000000004
2010-04-21,79,66.0,,0.66,52.14
2010-04-22,82,66.0,,0.66,54.120000000000005
2010-04-23,90,66.0,,0.66,59.400000000000006
2010-04-24,91,66.0,,0.66,60.06
2010-04-25,79,66.0,,0.66,52.14
2010-04-26,70,66.0,,0.66,46.2
2010-04-27,76,66.0,,0.66,50.160000000000004
2010-04-28,83,66.0,,0.66,54.78
2010-04-29,80,66.0,,0.66,52.800000000000004
2010-04-30,87,66.0,,0.66,57.42
2010-05-01,81,69.0,False,0.69,55.88999999999999
2010-05-02,69,69.0,,0.69,47.61
2010-05-03,69,69.0,,0.69,47.61
2010-05-04,72,69.0,,0.69,49.67999999999999
2010-05-05,76,69.0,,0.69,52.44
2010-05-06,75,69.0,,0.69,51.74999999999999
2010-05-07,86,69.0,,0.69,59.339999999999996
2010-05-08,98,69.0,,0.69,67.61999999999999
2010-05-09,100,69.0,,0.69,69.0
2010-05-10,67,69.0,,0.69,46.23
2010-05-11,65,69.0,,0.69,44.849999999999994
2010-05-12,67,69.0,,0.69,46.23
2010-05-13,69,69.0,,0.69,47.61
2010-05-14,79,69.0,,0.69,54.51
2010-05-15,83,69.0,,0.69,57.269999999999996
2010-05-16,67,69.0,,0.69,46.23
2010-05-17,65,69.0,,0.69,44.849999999999994
2010-05-18,63,69.0,,0.69,43.47
2010-05-19,67,69.0,,0.69,46.23
2010-05-20,69,69.0,,0.69,47.61
2010-05-21,79,69.0,,0.69,54.51
2010-05-22,79,69.0,,0.69,54.51
2010-05-23,67,69.0,,0.69,46.23
2010-05-24,63,69.0,,0.69,43.47
2010-05-25,66,69.0,,0.69,45.54
2010-05-26,70,69.0,,0.69,48.3
2010-05-27,66,69.0,,0.69,45.54
2010-05-28,71,69.0,,0.69,48.989999999999995
2010-05-29,76,69.0,,0.69,52.44
2010-05-30,70,69.0,,0.69,48.3
2010-05-31,61,69.0,,0.69,42.089999999999996
2010-06-01,65,67.0,False,0.67,43.550000000000004
2010-06-02,74,67.0,,0.67,49.580000000000005
2010-06-03,77,67.0,,0.67,51.59
2010-06-04,89,67.0,,0.67,59.63
2010-06-05,87,67.0,,0.67,58.290000000000006
2010-06-06,75,67.0,,0.67,50.25
2010-06-07,70,67.0,,0.67,46.900000000000006
2010-06-08,81,67.0,,0.67,54.27
2010-06-09,80,67.0,,0.67,53.6
2010-06-10,80,67.0,,0.67,53.6
2010-06-11,87,67.0,,0.67,58.290000000000006
2010-06-12,89,67.0,,0.67,59.63
2010-06-13,78,67.0,,0.67,52.260000000000005
2010-06-14,73,67.0,,0.67,48.910000000000004
2010-06-15,79,67.0,,0.67,52.93
2010-06-16,82,67.0,,0.67,54.940000000000005
2010-06-17,82,67.0,,0.67,54.940000000000005
2010-06-18,88,67.0,,0.67,58.96
2010-06-19,100,67.0,,0.67,67.0
2010-06-20,98,67.0,,0.67,65.66000000000001
2010-06-21,70,67.0,,0.67,46.900000000000006
2010-06-22,77,67.0,,0.67,51.59
2010-06-23,75,67.0,,0.67,50.25
2010-06-24,81,67.0,,0.67,54.27
2010-06-25,86,67.0,,0.67,57.620000000000005
2010-06-26,91,67.0,,0.67,60.970000000000006
2010-06-27,79,67.0,,0.67,52.93
2010-06-28,72,67.0,,0.67,48.24
2010-06-29,78,67.0,,0.67,52.260000000000005
2010-06-30,81,67.0,,0.67,54.27
2010-07-01,75,71.0,False,0.71,53.25
2010-07-02,85,71.0,,0.71,60.349999999999994
2010-07-03,91,71.0,,0.71,64.61
2010-07-04,82,71.0,,0.71,58.22
2010-07-05,79,71.0,,0.71,56.089999999999996
2010-07-06,76,71.0,,0.71,53.959999999999994
2010-07-07,77,71.0,,0.71,54.669999999999995
2010-07-08,83,71.0,,0.71,58.93
2010-07-09,91,71.0,,0.71,64.61
2010-07-10,100,71.0,,0.71,71.0
2010-07-11,89,71.0,,0.71,63.19
2010-07-12,82,71.0,,0.71,58.22
2010-07-13,83,71.0,,0.71,58.93
2010-07-14,82,71.0,,0.71,58.22
2010-07-15,85,71.0,,0.71,60.349999999999994
2010-07-16,92,71.0,,0.71,65.32
2010-07-17,99,71.0,,0.71,70.28999999999999
2010-07-18,93,71.0,,0.71,66.03
2010-07-19,78,71.0,,0.71,55.379999999999995
2010-07-20,81,71.0,,0.71,57.51
2010-07-21,82,71.0,,0.71,58.22
2010-07-22,84,71.0,,0.71,59.64
2010-07-23,93,71.0,,0.71,66.03
2010-07-24,94,71.0,,0.71,66.74
2010-07-25,87,71.0,,0.71,61.769999999999996
2010-07-26,79,71.0,,0.71,56.089999999999996
2010-07-27,77,71.0,,0.71,54.669999999999995
2010-07-28,81,71.0,,0.71,57.51
2010-07-29,83,71.0,,0.71,58.93
2010-07-30,89,71.0,,0.71,63.19
2010-07-31,92,71.0,,0.71,65.32
2010-08-01,86,69.0,False,0.69,59.339999999999996
2010-08-02,75,69.0,,0.69,51.74999999999999
2010-08-03,78,69.0,,0.69,53.81999999999999
2010-08-04,81,69.0,,0.69,55.88999999999999
2010-08-05,84,69.0,,0.69,57.959999999999994
2010-08-06,93,69.0,,0.69,64.17
2010-08-07,98,69.0,,0.69,67.61999999999999
2010-08-08,90,69.0,,0.69,62.099999999999994
2010-08-09,79,69.0,,0.69,54.51
2010-08-10,79,69.0,,0.69,54.51
2010-08-11,80,69.0,,0.69,55.199999999999996
2010-08-12,85,69.0,,0.69,58.65
2010-08-13,94,69.0,,0.69,64.86
2010-08-14,98,69.0,,0.69,67.61999999999999
2010-08-15,93,69.0,,0.69,64.17
2010-08-16,82,69.0,,0.69,56.58
2010-08-17,82,69.0,,0.69,56.58
2010-08-18,84,69.0,,0.69,57.959999999999994
2010-08-19,84,69.0,,0.69,57.959999999999994
2010-08-20,96,69.0,,0.69,66.24
2010-08-21,100,69.0,,0.69,69.0
2010-08-22,86,69.0,,0.69,59.339999999999996
2010-08-23,76,69.0,,0.69,52.44
2010-08-24,77,69.0,,0.69,53.129999999999995
2010-08-25,78,69.0,,0.69,53.81999999999999
2010-08-26,81,69.0,,0.69,55.88999999999999
2010-08-27,88,69.0,,0.69,60.72
2010-08-28,88,69.0,,0.69,60.72
2010-08-29,81,69.0,,0.69,55.88999999999999
2010-08-30,70,69.0,,0.69,48.3
2010-08-31,66,69.0,,0.69,45.54
2010-09-01,77,64.0,False,0.64,49.28
2010-09-02,75,64.0,,0.64,48.0
2010-09-03,86,64.0,,0.64,55.04
2010-09-04,94,64.0,,0.64,60.160000000000004
2010-09-05,98,64.0,,0.64,62.72
2010-09-06,83,64.0,,0.64,53.120000000000005
2010-09-07,72,64.0,,0.64,46.08
2010-09-08,71,64.0,,0.64,45.44
2010-09-09,78,64.0,,0.64,49.92
2010-09-10,88,64.0,,0.64,56.32
2010-09-11,94,64.0,,0.64,60.160000000000004
2010-09-12,82,64.0,,0.64,52.480000000000004
2010-09-13,67,64.0,,0.64,42.88
2010-09-14,71,64.0,,0.64,45.44
2010-09-15,78,64.0,,0.64,49.92
2010-09-16,82,64.0,,0.64,52.480000000000004
2010-09-17,100,64.0,,0.64,64.0
2010-09-18,99,64.0,,0.64,63.36
2010-09-19,87,64.0,,0.64,55.68
2010-09-20,78,64.0,,0.64,49.92
2010-09-21,80,64.0,,0.64,51.2
2010-09-22,83,64.0,,0.64,53.120000000000005
2010-09-23,80,64.0,,0.64,51.2
2010-09-24,93,64.0,,0.64,59.52
2010-09-25,98,64.0,,0.64,62.72
2010-09-26,87,64.0,,0.64,55.68
2010-09-27,71,64.0,,0.64,45.44
2010-09-28,73,64.0,,0.64,46.72
2010-09-29,74,64.0,,0.64,47.36
2010-09-30,82,64.0,,0.64,52.480000000000004
2010-10-01,91,62.0,False,0.62,56.42
2010-10-02,97,62.0,,0.62,60.14
2010-10-03,84,62.0,,0.62,52.08
2010-10-04,70,62.0,,0.62,43.4
2010-10-05,73,62.0,,0.62,45.26
2010-10-06,78,62.0,,0.62,48.36
2010-10-07,82,62.0,,0.62,50.839999999999996
2010-10-08,94,62.0,,0.62,58.28
2010-10-09,100,62.0,,0.62,62.0
2010-10-10,90,62.0,,0.62,55.8
2010-10-11,74,62.0,,0.62,45.88
2010-10-12,69,62.0,,0.62,42.78
2010-10-13,76,62.0,,0.62,47.12
2010-10-14,76,62.0,,0.62,47.12
2010-10-15,90,62.0,,0.62,55.8
2010-10-16,95,62.0,,0.62,58.9
2010-10-17,83,62.0,,0.62,51.46
2010-10-18,69,62.0,,0.62,42.78
2010-10-19,74,62.0,,0.62,45.88
2010-10-20,75,62.0,,0.62,46.5
2010-10-21,79,62.0,,0.62,48.98
2010-10-22,91,62.0,,0.62,56.42
2010-10-23,99,62.0,,0.62,61.38
2010-10-24,84,62.0,,0.62,52.08
2010-10-25,69,62.0,,0.62,42.78
2010-10-26,69,62.0,,0.62,42.78
2010-10-27,72,62.0,,0.62,44.64
2010-10-28,73,62.0,,0.62,45.26
2010-10-29,87,62.0,,0.62,53.94
2010-10-30,91,62.0,,0.62,56.42
2010-10-31,70,62.0,,0.62,43.4
2010-11-01,65,61.0,False,0.61,39.65
2010-11-02,62,61.0,,0.61,37.82
2010-11-03,67,61.0,,0.61,40.87
2010-11-04,72,61.0,,0.61,43.92
2010-11-05,89,61.0,,0.61,54.29
2010-11-06,92,61.0,,0.61,56.12
2010-11-07,80,61.0,,0.61,48.8
2010-11-08,68,61.0,,0.61,41.48
2010-11-09,73,61.0,,0.61,44.53
2010-11-10,75,61.0,,0.61,45.75
2010-11-11,80,61.0,,0.61,48.8
2010-11-12,84,61.0,,0.61,51.24
2010-11-13,100,61.0,,0.61,61.0
2010-11-14,82,61.0,,0.61,50.019999999999996
2010-11-15,68,61.0,,0.61,41.48
2010-11-16,71,61.0,,0.61,43.31
2010-11-17,69,61.0,,0.61,42.089999999999996
2010-11-18,70,61.0,,0.61,42.699999999999996
2010-11-19,84,61.0,,0.61,51.24
2010-11-20,91,61.0,,0.61,55.51
2010-11-21,81,61.0,,0.61,49.41
2010-11-22,65,61.0,,0.61,39.65
2010-11-23,68,61.0,,0.61,41.48
2010-11-24,68,61.0,,0.61,41.48
2010-11-25,63,61.0,,0.61,38.43
2010-11-26,62,61.0,,0.61,37.82
2010-11-27,80,61.0,,0.61,48.8
2010-11-28,71,61.0,,0.61,43.31
2010-11-29,62,61.0,,0.61,37.82
2010-11-30,65,61.0,,0.61,39.65
2010-12-01,67,65.0,False,0.65,43.550000000000004
2010-12-02,68,65.0,,0.65,44.2
2010-12-03,77,65.0,,0.65,50.050000000000004
2010-12-04,85,65.0,,0.65,55.25
2010-12-05,70,65.0,,0.65,45.5
2010-12-06,65,65.0,,0.65,42.25
2010-12-07,69,65.0,,0.65,44.85
2010-12-08,74,65.0,,0.65,48.1
2010-12-09,69,65.0,,0.65,44.85
2010-12-10,80,65.0,,0.65,52.0
2010-12-11,88,65.0,,0.65,57.2
2010-12-12,77,65.0,,0.65,50.050000000000004
2010-12-13,66,65.0,,0.65,42.9
2010-12-14,68,65.0,,0.65,44.2
2010-12-15,73,65.0,,0.65,47.45
2010-12-16,76,65.0,,0.65,49.4
2010-12-17,85,65.0,,0.65,55.25
2010-12-18,87,65.0,,0.65,56.550000000000004
2010-12-19,78,65.0,,0.65,50.7
2010-12-20,73,65.0,,0.65,47.45
2010-12-21,75,65.0,,0.65,48.75
2010-12-22,81,65.0,,0.65,52.65
2010-12-23,82,65.0,,0.65,53.300000000000004
2010-12-24,78,65.0,,0.65,50.7
2010-12-25,74,65.0,,0.65,48.1
2010-12-26,69,65.0,,0.65,44.85
2010-12-27,80,65.0,,0.65,52.0
2010-12-28,84,65.0,,0.65,54.6
2010-12-29,88,65.0,,0.65,57.2
2010-12-30,93,65.0,,0.65,60.45
2010-12-31,100,65.0,,0.65,65.0
2011-01-01,86,78.0,False,0.78,67.08
2011-01-02,70,78.0,,0.78,54.6
2011-01-03,57,78.0,,0.78,44.46
2011-01-04,62,78.0,,0.78,48.36
2011-01-05,62,78.0,,0.78,48.36
2011-01-06,66,78.0,,0.78,51.480000000000004
2011-01-07,74,78.0,,0.78,57.72
2011-01-08,84,78.0,,0.78,65.52
2011-01-09,66,78.0,,0.78,51.480000000000004
2011-01-10,58,78.0,,0.78,45.24
2011-01-11,57,78.0,,0.78,44.46
2011-01-12,64,78.0,,0.78,49.92
2011-01-13,67,78.0,,0.78,52.260000000000005
2011-01-14,80,78.0,,0.78,62.400000000000006
2011-01-15,96,78.0,,0.78,74.88
2011-01-16,83,78.0,,0.78,64.74000000000001
2011-01-17,72,78.0,,0.78,56.160000000000004
2011-01-18,69,78.0,,0.78,53.82
2011-01-19,72,78.0,,0.78,56.160000000000004
2011-01-20,75,78.0,,0.78,58.5
2011-01-21,85,78.0,,0.78,66.3
2011-01-22,100,78.0,,0.78,78.0
2011-01-23,78,78.0,,0.78,60.84
2011-01-24,66,78.0,,0.78,51.480000000000004
2011-01-25,71,78.0,,0.78,55.38
2011-01-26,67,78.0,,0.78,52.260000000000005
2011-01-27,72,78.0,,0.78,56.160000000000004
2011-01-28,84,78.0,,0.78,65.52
2011-01-29,99,78.0,,0.78,77.22
2011-01-30,82,78.0,,0.78,63.96
2011-01-31,59,78.0,,0.78,46.02
2011-02-01,54,78.0,False,0.78,42.120000000000005
2011-02-02,55,78.0,,0.78,42.9
2011-02-03,62,78.0,,0.78,48.36
2011-02-04,69,78.0,,0.78,53.82
2011-02-05,81,78.0,,0.78,63.18
2011-02-06,63,78.0,,0.78,49.14
2011-02-07,52,78.0,,0.78,40.56
2011-02-08,59,78.0,,0.78,46.02
2011-02-09,66,78.0,,0.78,51.480000000000004
2011-02-10,67,78.0,,0.78,52.260000000000005
2011-02-11,83,78.0,,0.78,64.74000000000001
2011-02-12,100,78.0,,0.78,78.0
2011-02-13,94,78.0,,0.78,73.32000000000001
2011-02-14,85,78.0,,0.78,66.3
2011-02-15,66,78.0,,0.78,51.480000000000004
2011-02-16,60,78.0,,0.78,46.800000000000004
2011-02-17,62,78.0,,0.78,48.36
2011-02-18,71,78.0,,0.78,55.38
2011-02-19,90,78.0,,0.78,70.2
2011-02-20,80,78.0,,0.78,62.400000000000006
2011-02-21,61,78.0,,0.78,47.58
2011-02-22,59,78.0,,0.78,46.02
2011-02-23,62,78.0,,0.78,48.36
2011-02-24,61,78.0,,0.78,47.58
2011-02-25,70,78.0,,0.78,54.6
2011-02-26,86,78.0,,0.78,67.08
2011-02-27,73,78.0,,0.78,56.940000000000005
2011-02-28,51,78.0,,0.78,39.78
2011-03-01,63,74.0,False,0.74,46.62
2011-03-02,67,74.0,,0.74,49.58
2011-03-03,71,74.0,,0.74,52.54
2011-03-04,78,74.0,,0.74,57.72
2011-03-05,100,74.0,,0.74,74.0
2011-03-06,85,74.0,,0.74,62.9
2011-03-07,71,74.0,,0.74,52.54
2011-03-08,64,74.0,,0.74,47.36
2011-03-09,69,74.0,,0.74,51.06
2011-03-10,73,74.0,,0.74,54.019999999999996
2011-03-11,77,74.0,,0.74,56.98
2011-03-12,99,74.0,,0.74,73.26
2011-03-13,78,74.0,,0.74,57.72
2011-03-14,62,74.0,,0.74,45.88
2011-03-15,65,74.0,,0.74,48.1
2011-03-16,69,74.0,,0.74,51.06
2011-03-17,64,74.0,,0.74,47.36
2011-03-18,79,74.0,,0.74,58.46
2011-03-19,90,74.0,,0.74,66.6
2011-03-20,81,74.0,,0.74,59.94
2011-03-21,62,74.0,,0.74,45.88
2011-03-22,64,74.0,,0.74,47.36
2011-03-23,64,74.0,,0.74,47.36
2011-03-24,65,74.0,,0.74,48.1
2011-03-25,78,74.0,,0.74,57.72
2011-03-26,95,74.0,,0.74,70.3
2011-03-27,78,74.0,,0.74,57.72
2011-03-28,63,74.0,,0.74,46.62
2011-03-29,67,74.0,,0.74,49.58
2011-03-30,66,74.0,,0.74,48.839999999999996
2011-03-31,72,74.0,,0.74,53.28
2011-04-01,85,74.0,False,0.74,62.9
2011-04-02,100,74.0,,0.74,74.0
2011-04-03,88,74.0,,0.74,65.12
2011-04-04,67,74.0,,0.74,49.58
2011-04-05,66,74.0,,0.74,48.839999999999996
2011-04-06,72,74.0,,0.74,53.28
2011-04-07,72,74.0,,0.74,53.28
2011-04-08,86,74.0,,0.74,63.64
2011-04-09,96,74.0,,0.74,71.03999999999999
2011-04-10,84,74.0,,0.74,62.16
2011-04-11,63,74.0,,0.74,46.62
2011-04-12,66,74.0,,0.74,48.839999999999996
2011-04-13,67,74.0,,0.74,49.58
2011-04-14,72,74.0,,0.74,53.28
2011-04-15,80,74.0,,0.74,59.2
2011-04-16,98,74.0,,0.74,72.52
2011-04-17,83,74.0,,0.74,61.42
2011-04-18,66,74.0,,0.74,48.839999999999996
2011-04-19,72,74.0,,0.74,53.28
2011-04-20,73,74.0,,0.74,54.019999999999996
2011-04-21,75,74.0,,0.74,55.5
2011-04-22,84,74.0,,0.74,62.16
2011-04-23,95,74.0,,0.74,70.3
2011-04-24,82,74.0,,0.74,60.68
2011-04-25,61,74.0,,0.74,45.14
2011-04-26,66,74.0,,0.74,48.839999999999996
2011-04-27,67,74.0,,0.74,49.58
2011-04-28,66,74.0,,0.74,48.839999999999996
2011-04-29,75,74.0,,0.74,55.5
2011-04-30,93,74.0,,0.74,68.82
2011-05-01,74,76.0,False,0.76,56.24
2011-05-02,62,76.0,,0.76,47.12
2011-05-03,63,76.0,,0.76,47.88
2011-05-04,66,76.0,,0.76,50.160000000000004
2011-05-05,73,76.0,,0.76,55.480000000000004
2011-05-06,80,76.0,,0.76,60.8
2011-05-07,100,76.0,,0.76,76.0
2011-05-08,98,76.0,,0.76,74.48
2011-05-09,58,76.0,,0.76,44.08
2011-05-10,57,76.0,,0.76,43.32
2011-05-11,60,76.0,,0.76,45.6
2011-05-12,62,76.0,,0.76,47.12
2011-05-13,70,76.0,,0.76,53.2
2011-05-14,85,76.0,,0.76,64.6
2011-05-15,76,76.0,,0.76,57.76
2011-05-16,57,76.0,,0.76,43.32
2011-05-17,61,76.0,,0.76,46.36
2011-05-18,65,76.0,,0.76,49.4
2011-05-19,61,76.0,,0.76,46.36
2011-05-20,69,76.0,,0.76,52.44
2011-05-21,85,76.0,,0.76,64.6
2011-05-22,70,76.0,,0.76,53.2
2011-05-23,56,76.0,,0.76,42.56
2011-05-24,57,76.0,,0.76,43.32
2011-05-25,57,76.0,,0.76,43.32
2011-05-26,61,76.0,,0.76,46.36
2011-05-27,67,76.0,,0.76,50.92
2011-05-28,82,76.0,,0.76,62.32
2011-05-29,85,76.0,,0.76,64.6
2011-05-30,66,76.0,,0.76,50.160000000000004
2011-05-31,55,76.0,,0.76,41.8
2011-06-01,60,76.0,False,0.76,45.6
2011-06-02,67,76.0,,0.76,50.92
2011-06-03,74,76.0,,0.76,56.24
2011-06-04,90,76.0,,0.76,68.4
2011-06-05,81,76.0,,0.76,61.56
2011-06-06,64,76.0,,0.76,48.64
2011-06-07,63,76.0,,0.76,47.88
2011-06-08,68,76.0,,0.76,51.68
2011-06-09,68,76.0,,0.76,51.68
2011-06-10,77,76.0,,0.76,58.52
2011-06-11,95,76.0,,0.76,72.2
2011-06-12,83,76.0,,0.76,63.08
2011-06-13,67,76.0,,0.76,50.92
2011-06-14,68,76.0,,0.76,51.68
2011-06-15,72,76.0,,0.76,54.72
2011-06-16,75,76.0,,0.76,57.0
2011-06-17,92,76.0,,0.76,69.92
2011-06-18,100,76.0,,0.76,76.0
2011-06-19,95,76.0,,0.76,72.2
2011-06-20,62,76.0,,0.76,47.12
2011-06-21,70,76.0,,0.76,53.2
2011-06-22,71,76.0,,0.76,53.96
2011-06-23,70,76.0,,0.76,53.2
2011-06-24,84,76.0,,0.76,63.84
2011-06-25,94,76.0,,0.76,71.44
2011-06-26,86,76.0,,0.76,65.36
2011-06-27,71,76.0,,0.76,53.96
2011-06-28,67,76.0,,0.76,50.92
2011-06-29,73,76.0,,0.76,55.480000000000004
2011-06-30,74,76.0,,0.76,56.24
2011-07-01,84,81.0,False,0.81,68.04
2011-07-02,97,81.0,,0.81,78.57000000000001
2011-07-03,96,81.0,,0.81,77.76
2011-07-04,80,81.0,,0.81,64.80000000000001
2011-07-05,66,81.0,,0.81,53.46
2011-07-06,71,81.0,,0.81,57.510000000000005
2011-07-07,79,81.0,,0.81,63.99
2011-07-08,87,81.0,,0.81,70.47
2011-07-09,100,81.0,,0.81,81.0
2011-07-10,92,81.0,,0.81,74.52000000000001
2011-07-11,78,81.0,,0.81,63.18000000000001
2011-07-12,78,81.0,,0.81,63.18000000000001
2011-07-13,81,81.0,,0.81,65.61
2011-07-14,80,81.0,,0.81,64.80000000000001
2011-07-15,88,81.0,,0.81,71.28
2011-07-16,100,81.0,,0.81,81.0
2011-07-17,89,81.0,,0.81,72.09
2011-07-18,78,81.0,,0.81,63.18000000000001
2011-07-19,78,81.0,,0.81,63.18000000000001
2011-07-20,79,81.0,,0.81,63.99
2011-07-21,81,81.0,,0.81,65.61
2011-07-22,90,81.0,,0.81,72.9
2011-07-23,100,81.0,,0.81,81.0
2011-07-24,93,81.0,,0.81,75.33
2011-07-25,73,81.0,,0.81,59.13
2011-07-26,77,81.0,,0.81,62.370000000000005
2011-07-27,79,81.0,,0.81,63.99
2011-07-28,77,81.0,,0.81,62.370000000000005
2011-07-29,90,81.0,,0.81,72.9
2011-07-30,100,81.0,,0.81,81.0
2011-07-31,92,81.0,,0.81,74.52000000000001
2011-08-01,75,77.0,False,0.77,57.75
2011-08-02,78,77.0,,0.77,60.06
2011-08-03,81,77.0,,0.77,62.370000000000005
2011-08-04,80,77.0,,0.77,61.6
2011-08-05,87,77.0,,0.77,66.99
2011-08-06,100,77.0,,0.77,77.0
2011-08-07,92,77.0,,0.77,70.84
2011-08-08,71,77.0,,0.77,54.67
2011-08-09,75,77.0,,0.77,57.75
2011-08-10,78,77.0,,0.77,60.06
2011-08-11,80,77.0,,0.77,61.6
2011-08-12,89,77.0,,0.77,68.53
2011-08-13,100,77.0,,0.77,77.0
2011-08-14,89,77.0,,0.77,68.53
2011-08-15,74,77.0,,0.77,56.980000000000004
2011-08-16,75,77.0,,0.77,57.75
2011-08-17,81,77.0,,0.77,62.370000000000005
2011-08-18,82,77.0,,0.77,63.14
2011-08-19,86,77.0,,0.77,66.22
2011-08-20,98,77.0,,0.77,75.46000000000001
2011-08-21,85,77.0,,0.77,65.45
2011-08-22,69,77.0,,0.77,53.13
2011-08-23,71,77.0,,0.77,54.67
2011-08-24,72,77.0,,0.77,55.44
2011-08-25,73,77.0,,0.77,56.21
2011-08-26,77,77.0,,0.77,59.29
2011-08-27,83,77.0,,0.77,63.910000000000004
2011-08-28,78,77.0,,0.77,60.06
2011-08-29,62,77.0,,0.77,47.74
2011-08-30,67,77.0,,0.77,51.59
