date,credit_unscaled,credit_monthly,isPartial,scale,credit
2020-01-28,81,92.0,,0.92,74.52000000000001
2020-01-29,79,92.0,,0.92,72.68
2020-01-30,82,92.0,,0.92,75.44
2020-01-31,94,92.0,,0.92,86.48
2020-02-01,91,94.0,False,0.94,85.53999999999999
2020-02-02,67,94.0,,0.94,62.98
2020-02-03,89,94.0,,0.94,83.66
2020-02-04,91,94.0,,0.94,85.53999999999999
2020-02-05,92,94.0,,0.94,86.47999999999999
2020-02-06,92,94.0,,0.94,86.47999999999999
2020-02-07,98,94.0,,0.94,92.11999999999999
2020-02-08,85,94.0,,0.94,79.89999999999999
2020-02-09,68,94.0,,0.94,63.919999999999995
2020-02-10,89,94.0,,0.94,83.66
2020-02-11,91,94.0,,0.94,85.53999999999999
2020-02-12,89,94.0,,0.94,83.66
2020-02-13,91,94.0,,0.94,85.53999999999999
2020-02-14,94,94.0,,0.94,88.36
2020-02-15,83,94.0,,0.94,78.02
2020-02-16,69,94.0,,0.94,64.86
2020-02-17,88,94.0,,0.94,82.72
2020-02-18,92,94.0,,0.94,86.47999999999999
2020-02-19,93,94.0,,0.94,87.42
2020-02-20,93,94.0,,0.94,87.42
2020-02-21,96,94.0,,0.94,90.24
2020-02-22,82,94.0,,0.94,77.08
2020-02-23,65,94.0,,0.94,61.099999999999994
2020-02-24,87,94.0,,0.94,81.78
2020-02-25,88,94.0,,0.94,82.72
2020-02-26,93,94.0,,0.94,87.42
2020-02-27,93,94.0,,0.94,87.42
2020-02-28,100,94.0,,0.94,94.0
2020-02-29,88,94.0,,0.94,82.72
2020-03-01,73,85.0,False,0.85,62.05
2020-03-02,100,85.0,,0.85,85.0
2020-03-03,99,85.0,,0.85,84.14999999999999
2020-03-04,95,85.0,,0.85,80.75
2020-03-05,95,85.0,,0.85,80.75
2020-03-06,100,85.0,,0.85,85.0
2020-03-07,86,85.0,,0.85,73.1
2020-03-08,67,85.0,,0.85,56.949999999999996
2020-03-09,92,85.0,,0.85,78.2
2020-03-10,87,85.0,,0.85,73.95
2020-03-11,91,85.0,,0.85,77.35
2020-03-12,79,85.0,,0.85,67.14999999999999
2020-03-13,90,85.0,,0.85,76.5
2020-03-14,76,85.0,,0.85,64.6
2020-03-15,64,85.0,,0.85,54.4
2020-03-16,84,85.0,,0.85,71.39999999999999
2020-03-17,81,85.0,,0.85,68.85
2020-03-18,81,85.0,,0.85,68.85
2020-03-19,84,85.0,,0.85,71.39999999999999
2020-03-20,91,85.0,,0.85,77.35
2020-03-21,75,85.0,,0.85,63.75
2020-03-22,57,85.0,,0.85,48.449999999999996
2020-03-23,78,85.0,,0.85,66.3
2020-03-24,76,85.0,,0.85,64.6
2020-03-25,79,85.0,,0.85,67.14999999999999
2020-03-26,82,85.0,,0.85,69.7
2020-03-27,87,85.0,,0.85,73.95
2020-03-28,72,85.0,,0.85,61.199999999999996
2020-03-29,58,85.0,,0.85,49.3
2020-03-30,79,85.0,,0.85,67.14999999999999
2020-03-31,84,85.0,,0.85,71.39999999999999
2020-04-01,65,90.0,False,0.9,58.5
2020-04-02,65,90.0,,0.9,58.5
2020-04-03,71,90.0,,0.9,63.9
2020-04-04,56,90.0,,0.9,50.4
2020-04-05,43,90.0,,0.9,38.7
2020-04-06,62,90.0,,0.9,55.800000000000004
2020-04-07,60,90.0,,0.9,54.0
2020-04-08,61,90.0,,0.9,54.9
2020-04-09,63,90.0,,0.9,56.7
2020-04-10,71,90.0,,0.9,63.9
2020-04-11,58,90.0,,0.9,52.2
2020-04-12,43,90.0,,0.9,38.7
2020-04-13,82,90.0,,0.9,73.8
2020-04-14,78,90.0,,0.9,70.2
2020-04-15,100,90.0,,0.9,90.0
2020-04-16,78,90.0,,0.9,70.2
2020-04-17,75,90.0,,0.9,67.5
2020-04-18,59,90.0,,0.9,53.1
2020-04-19,46,90.0,,0.9,41.4
2020-04-20,64,90.0,,0.9,57.6
2020-04-21,63,90.0,,0.9,56.7
2020-04-22,63,90.0,,0.9,56.7
2020-04-23,63,90.0,,0.9,56.7
2020-04-24,64,90.0,,0.9,57.6
2020-04-25,51,90.0,,0.9,45.9
2020-04-26,43,90.0,,0.9,38.7
2020-04-27,63,90.0,,0.9,56.7
2020-04-28,62,90.0,,0.9,55.800000000000004
2020-04-29,62,90.0,,0.9,55.800000000000004
2020-04-30,68,90.0,,0.9,61.2
2020-05-01,100,83.0,False,0.83,83.0
2020-05-02,79,83.0,,0.83,65.57
2020-05-03,62,83.0,,0.83,51.46
2020-05-04,88,83.0,,0.83,73.03999999999999
2020-05-05,89,83.0,,0.83,73.86999999999999
2020-05-06,87,83.0,,0.83,72.21
2020-05-07,86,83.0,,0.83,71.38
2020-05-08,85,83.0,,0.83,70.55
2020-05-09,70,83.0,,0.83,58.099999999999994
2020-05-10,55,83.0,,0.83,45.65
2020-05-11,86,83.0,,0.83,71.38
2020-05-12,85,83.0,,0.83,70.55
2020-05-13,86,83.0,,0.83,71.38
2020-05-14,87,83.0,,0.83,72.21
2020-05-15,91,83.0,,0.83,75.53
2020-05-16,74,83.0,,0.83,61.419999999999995
2020-05-17,61,83.0,,0.83,50.629999999999995
2020-05-18,83,83.0,,0.83,68.89
2020-05-19,84,83.0,,0.83,69.72
2020-05-20,84,83.0,,0.83,69.72
2020-05-21,84,83.0,,0.83,69.72
2020-05-22,86,83.0,,0.83,71.38
2020-05-23,69,83.0,,0.83,57.269999999999996
2020-05-24,55,83.0,,0.83,45.65
2020-05-25,60,83.0,,0.83,49.8
2020-05-26,84,83.0,,0.83,69.72
2020-05-27,84,83.0,,0.83,69.72
2020-05-28,85,83.0,,0.83,70.55
2020-05-29,88,83.0,,0.83,73.03999999999999
2020-05-30,69,83.0,,0.83,57.269999999999996
2020-05-31,55,83.0,,0.83,45.65
2020-06-01,93,85.0,False,0.85,79.05
2020-06-02,92,85.0,,0.85,78.2
2020-06-03,91,85.0,,0.85,77.35
2020-06-04,93,85.0,,0.85,79.05
2020-06-05,94,85.0,,0.85,79.89999999999999
2020-06-06,79,85.0,,0.85,67.14999999999999
2020-06-07,65,85.0,,0.85,55.25
2020-06-08,93,85.0,,0.85,79.05
2020-06-09,91,85.0,,0.85,77.35
2020-06-10,91,85.0,,0.85,77.35
2020-06-11,92,85.0,,0.85,78.2
2020-06-12,94,85.0,,0.85,79.89999999999999
2020-06-13,77,85.0,,0.85,65.45
2020-06-14,59,85.0,,0.85,50.15
2020-06-15,95,85.0,,0.85,80.75
2020-06-16,96,85.0,,0.85,81.6
2020-06-17,92,85.0,,0.85,78.2
2020-06-18,92,85.0,,0.85,78.2
2020-06-19,94,85.0,,0.85,79.89999999999999
2020-06-20,75,85.0,,0.85,63.75
2020-06-21,60,85.0,,0.85,51.0
2020-06-22,93,85.0,,0.85,79.05
2020-06-23,92,85.0,,0.85,78.2
2020-06-24,92,85.0,,0.85,78.2
2020-06-25,95,85.0,,0.85,80.75
2020-06-26,95,85.0,,0.85,80.75
2020-06-27,77,85.0,,0.85,65.45
2020-06-28,64,85.0,,0.85,54.4
2020-06-29,95,85.0,,0.85,80.75
2020-06-30,100,85.0,,0.85,85.0
2020-07-01,100,86.0,False,0.86,86.0
2020-07-02,97,86.0,,0.86,83.42
2020-07-03,93,86.0,,0.86,79.98
2020-07-04,61,86.0,,0.86,52.46
2020-07-05,62,86.0,,0.86,53.32
2020-07-06,92,86.0,,0.86,79.12
2020-07-07,90,86.0,,0.86,77.4
2020-07-08,92,86.0,,0.86,79.12
2020-07-09,93,86.0,,0.86,79.98
2020-07-10,96,86.0,,0.86,82.56
2020-07-11,73,86.0,,0.86,62.78
2020-07-12,64,86.0,,0.86,55.04
2020-07-13,88,86.0,,0.86,75.67999999999999
2020-07-14,91,86.0,,0.86,78.26
2020-07-15,93,86.0,,0.86,79.98
2020-07-16,90,86.0,,0.86,77.4
2020-07-17,90,86.0,,0.86,77.4
2020-07-18,68,86.0,,0.86,58.48
2020-07-19,56,86.0,,0.86,48.16
2020-07-20,82,86.0,,0.86,70.52
2020-07-21,82,86.0,,0.86,70.52
2020-07-22,81,86.0,,0.86,69.66
2020-07-23,86,86.0,,0.86,73.96
2020-07-24,83,86.0,,0.86,71.38
2020-07-25,67,86.0,,0.86,57.62
2020-07-26,54,86.0,,0.86,46.44
2020-07-27,83,86.0,,0.86,71.38
2020-07-28,79,86.0,,0.86,67.94
2020-07-29,82,86.0,,0.86,70.52
2020-07-30,83,86.0,,0.86,71.38
2020-07-31,88,86.0,,0.86,75.67999999999999
2020-08-01,83,77.0,False,0.77,63.910000000000004
2020-08-02,74,77.0,,0.77,56.980000000000004
2020-08-03,100,77.0,,0.77,77.0
2020-08-04,96,77.0,,0.77,73.92
2020-08-05,92,77.0,,0.77,70.84
2020-08-06,94,77.0,,0.77,72.38
2020-08-07,96,77.0,,0.77,73.92
2020-08-08,80,77.0,,0.77,61.6
2020-08-09,65,77.0,,0.77,50.050000000000004
2020-08-10,91,77.0,,0.77,70.07000000000001
2020-08-11,92,77.0,,0.77,70.84
2020-08-12,87,77.0,,0.77,66.99
2020-08-13,93,77.0,,0.77,71.61
2020-08-14,96,77.0,,0.77,73.92
2020-08-15,76,77.0,,0.77,58.52
2020-08-16,65,77.0,,0.77,50.050000000000004
2020-08-17,89,77.0,,0.77,68.53
2020-08-18,87,77.0,,0.77,66.99
2020-08-19,89,77.0,,0.77,68.53
2020-08-20,92,77.0,,0.77,70.84
2020-08-21,91,77.0,,0.77,70.07000000000001
2020-08-22,73,77.0,,0.77,56.21
2020-08-23,58,77.0,,0.77,44.660000000000004
2020-08-24,81,77.0,,0.77,62.370000000000005
2020-08-25,82,77.0,,0.77,63.14
2020-08-26,82,77.0,,0.77,63.14
2020-08-27,82,77.0,,0.77,63.14
2020-08-28,88,77.0,,0.77,67.76
2020-08-29,71,77.0,,0.77,54.67
2020-08-30,64,77.0,,0.77,49.28
2020-08-31,88,77.0,,0.77,67.76
2020-09-01,100,76.0,False,0.76,76.0
2020-09-02,97,76.0,,0.76,73.72
2020-09-03,96,76.0,,0.76,72.96000000000001
2020-09-04,99,76.0,,0.76,75.24
2020-09-05,84,76.0,,0.76,63.84
2020-09-06,64,76.0,,0.76,48.64
2020-09-07,73,76.0,,0.76,55.480000000000004
2020-09-08,92,76.0,,0.76,69.92
2020-09-09,92,76.0,,0.76,69.92
2020-09-10,91,76.0,,0.76,69.16
2020-09-11,93,76.0,,0.76,70.68
2020-09-12,84,76.0,,0.76,63.84
2020-09-13,67,76.0,,0.76,50.92
2020-09-14,89,76.0,,0.76,67.64
2020-09-15,90,76.0,,0.76,68.4
2020-09-16,89,76.0,,0.76,67.64
2020-09-17,91,76.0,,0.76,69.16
2020-09-18,96,76.0,,0.76,72.96000000000001
2020-09-19,77,76.0,,0.76,58.52
2020-09-20,65,76.0,,0.76,49.4
2020-09-21,88,76.0,,0.76,66.88
2020-09-22,89,76.0,,0.76,67.64
2020-09-23,84,76.0,,0.76,63.84
2020-09-24,88,76.0,,0.76,66.88
2020-09-25,94,76.0,,0.76,71.44
2020-09-26,81,76.0,,0.76,61.56
2020-09-27,63,76.0,,0.76,47.88
2020-09-28,92,76.0,,0.76,69.92
2020-09-29,89,76.0,,0.76,67.64
2020-09-30,94,76.0,,0.76,71.44
2020-10-01,97,82.0,False,0.82,79.53999999999999
2020-10-02,95,82.0,,0.82,77.89999999999999
2020-10-03,80,82.0,,0.82,65.6
2020-10-04,63,82.0,,0.82,51.66
2020-10-05,89,82.0,,0.82,72.97999999999999
2020-10-06,88,82.0,,0.82,72.16
2020-10-07,85,82.0,,0.82,69.7
2020-10-08,86,82.0,,0.82,70.52
2020-10-09,94,82.0,,0.82,77.08
2020-10-10,76,82.0,,0.82,62.31999999999999
2020-10-11,65,82.0,,0.82,53.3
2020-10-12,86,82.0,,0.82,70.52
2020-10-13,91,82.0,,0.82,74.61999999999999
2020-10-14,96,82.0,,0.82,78.72
2020-10-15,98,82.0,,0.82,80.36
2020-10-16,100,82.0,,0.82,82.0
2020-10-17,78,82.0,,0.82,63.959999999999994
2020-10-18,62,82.0,,0.82,50.839999999999996
2020-10-19,91,82.0,,0.82,74.61999999999999
2020-10-20,89,82.0,,0.82,72.97999999999999
2020-10-21,93,82.0,,0.82,76.25999999999999
2020-10-22,91,82.0,,0.82,74.61999999999999
2020-10-23,90,82.0,,0.82,73.8
2020-10-24,72,82.0,,0.82,59.04
2020-10-25,60,82.0,,0.82,49.199999999999996
2020-10-26,87,82.0,,0.82,71.33999999999999
2020-10-27,86,82.0,,0.82,70.52
2020-10-28,85,82.0,,0.82,69.7
2020-10-29,90,82.0,,0.82,73.8
2020-10-30,97,82.0,,0.82,79.53999999999999
2020-10-31,74,82.0,,0.82,60.68
2020-11-01,67,75.0,True,0.75,50.25
2020-11-02,99,75.0,,0.75,74.25
2020-11-03,90,75.0,,0.75,67.5
2020-11-04,55,75.0,,0.75,41.25
2020-11-05,69,75.0,,0.75,51.75
2020-11-06,77,75.0,,0.75,57.75
2020-11-07,64,75.0,,0.75,48.0
2020-11-08,61,75.0,,0.75,45.75
2020-11-09,89,75.0,,0.75,66.75
2020-11-10,91,75.0,,0.75,68.25
2020-11-11,87,75.0,,0.75,65.25
2020-11-12,93,75.0,,0.75,69.75
2020-11-13,100,75.0,,0.75,75.0
2020-11-14,80,75.0,,0.75,60.0
2020-11-15,63,75.0,,0.75,47.25
2020-11-16,91,75.0,,0.75,68.25
2020-11-17,92,75.0,,0.75,69.0
2020-11-18,88,75.0,,0.75,66.0
2020-11-19,90,75.0,,0.75,67.5
2020-11-20,94,75.0,,0.75,70.5
2020-11-21,78,75.0,,0.75,58.5
2020-11-22,60,75.0,,0.75,45.0
2020-11-23,88,75.0,,0.75,66.0
2020-11-24,88,75.0,,0.75,66.0
2020-11-25,88,75.0,,0.75,66.0
2020-11-26,56,75.0,,0.75,42.0
2020-11-27,92,75.0,,0.75,69.0
2020-11-28,78,75.0,,0.75,58.5
2020-11-29,62,75.0,,0.75,46.5
