date,fed_unscaled,fed_monthly,isPartial,scale,fed
2011-08-26,68,84.0,,0.84,57.12
2011-08-27,44,84.0,,0.84,36.96
2011-08-28,30,84.0,,0.84,25.2
2011-08-29,71,84.0,,0.84,59.64
2011-08-30,71,84.0,,0.84,59.64
2011-08-31,74,84.0,,0.84,62.16
2011-09-01,95,83.0,False,0.83,78.85
2011-09-02,83,83.0,,0.83,68.89
2011-09-03,54,83.0,,0.83,44.82
2011-09-04,41,83.0,,0.83,34.03
2011-09-05,45,83.0,,0.83,37.35
2011-09-06,94,83.0,,0.83,78.02
2011-09-07,89,83.0,,0.83,73.86999999999999
2011-09-08,99,83.0,,0.83,82.17
2011-09-09,96,83.0,,0.83,79.67999999999999
2011-09-10,52,83.0,,0.83,43.16
2011-09-11,49,83.0,,0.83,40.669999999999995
2011-09-12,90,83.0,,0.83,74.7
2011-09-13,83,83.0,,0.83,68.89
2011-09-14,87,83.0,,0.83,72.21
2011-09-15,92,83.0,,0.83,76.36
2011-09-16,83,83.0,,0.83,68.89
2011-09-17,52,83.0,,0.83,43.16
2011-09-18,44,83.0,,0.83,36.519999999999996
2011-09-19,86,83.0,,0.83,71.38
2011-09-20,89,83.0,,0.83,73.86999999999999
2011-09-21,100,83.0,,0.83,83.0
2011-09-22,90,83.0,,0.83,74.7
2011-09-23,92,83.0,,0.83,76.36
2011-09-24,56,83.0,,0.83,46.48
2011-09-25,50,83.0,,0.83,41.5
2011-09-26,93,83.0,,0.83,77.19
2011-09-27,87,83.0,,0.83,72.21
2011-09-28,82,83.0,,0.83,68.06
2011-09-29,86,83.0,,0.83,71.38
2011-09-30,84,83.0,,0.83,69.72
2011-10-01,61,81.0,False,0.81,49.410000000000004
2011-10-02,34,81.0,,0.81,27.540000000000003
2011-10-03,89,81.0,,0.81,72.09
2011-10-04,88,81.0,,0.81,71.28
2011-10-05,93,81.0,,0.81,75.33
2011-10-06,94,81.0,,0.81,76.14
2011-10-07,100,81.0,,0.81,81.0
2011-10-08,68,81.0,,0.81,55.080000000000005
2011-10-09,51,81.0,,0.81,41.31
2011-10-10,92,81.0,,0.81,74.52000000000001
2011-10-11,88,81.0,,0.81,71.28
2011-10-12,93,81.0,,0.81,75.33
2011-10-13,92,81.0,,0.81,74.52000000000001
2011-10-14,90,81.0,,0.81,72.9
2011-10-15,59,81.0,,0.81,47.790000000000006
2011-10-16,45,81.0,,0.81,36.45
2011-10-17,96,81.0,,0.81,77.76
2011-10-18,87,81.0,,0.81,70.47
2011-10-19,90,81.0,,0.81,72.9
2011-10-20,83,81.0,,0.81,67.23
2011-10-21,85,81.0,,0.81,68.85000000000001
2011-10-22,49,81.0,,0.81,39.690000000000005
2011-10-23,40,81.0,,0.81,32.400000000000006
2011-10-24,79,81.0,,0.81,63.99
2011-10-25,100,81.0,,0.81,81.0
2011-10-26,95,81.0,,0.81,76.95
2011-10-27,98,81.0,,0.81,79.38000000000001
2011-10-28,89,81.0,,0.81,72.09
2011-10-29,51,81.0,,0.81,41.31
2011-10-30,42,81.0,,0.81,34.02
2011-10-31,84,81.0,,0.81,68.04
2011-11-01,82,86.0,False,0.86,70.52
2011-11-02,64,86.0,,0.86,55.04
2011-11-03,61,86.0,,0.86,52.46
2011-11-04,71,86.0,,0.86,61.06
2011-11-05,52,86.0,,0.86,44.72
2011-11-06,34,86.0,,0.86,29.24
2011-11-07,70,86.0,,0.86,60.199999999999996
2011-11-08,79,86.0,,0.86,67.94
2011-11-09,98,86.0,,0.86,84.28
2011-11-10,87,86.0,,0.86,74.82
2011-11-11,84,86.0,,0.86,72.24
2011-11-12,54,86.0,,0.86,46.44
2011-11-13,39,86.0,,0.86,33.54
2011-11-14,80,86.0,,0.86,68.8
2011-11-15,79,86.0,,0.86,67.94
2011-11-16,74,86.0,,0.86,63.64
2011-11-17,85,86.0,,0.86,73.1
2011-11-18,72,86.0,,0.86,61.92
2011-11-19,44,86.0,,0.86,37.839999999999996
2011-11-20,38,86.0,,0.86,32.68
2011-11-21,82,86.0,,0.86,70.52
2011-11-22,83,86.0,,0.86,71.38
2011-11-23,74,86.0,,0.86,63.64
2011-11-24,29,86.0,,0.86,24.94
2011-11-25,54,86.0,,0.86,46.44
2011-11-26,47,86.0,,0.86,40.42
2011-11-27,34,86.0,,0.86,29.24
2011-11-28,75,86.0,,0.86,64.5
2011-11-29,95,86.0,,0.86,81.7
2011-11-30,100,86.0,,0.86,86.0
2011-12-01,94,100.0,False,1.0,94.0
2011-12-02,89,100.0,,1.0,89.0
2011-12-03,59,100.0,,1.0,59.0
2011-12-04,46,100.0,,1.0,46.0
2011-12-05,80,100.0,,1.0,80.0
2011-12-06,76,100.0,,1.0,76.0
2011-12-07,82,100.0,,1.0,82.0
2011-12-08,79,100.0,,1.0,79.0
2011-12-09,76,100.0,,1.0,76.0
2011-12-10,61,100.0,,1.0,61.0
2011-12-11,43,100.0,,1.0,43.0
2011-12-12,81,100.0,,1.0,81.0
2011-12-13,87,100.0,,1.0,87.0
2011-12-14,82,100.0,,1.0,82.0
2011-12-15,89,100.0,,1.0,89.0
2011-12-16,85,100.0,,1.0,85.0
2011-12-17,61,100.0,,1.0,61.0
2011-12-18,41,100.0,,1.0,41.0
2011-12-19,78,100.0,,1.0,78.0
2011-12-20,86,100.0,,1.0,86.0
2011-12-21,95,100.0,,1.0,95.0
2011-12-22,100,100.0,,1.0,100.0
2011-12-23,92,100.0,,1.0,92.0
2011-12-24,54,100.0,,1.0,54.0
2011-12-25,20,100.0,,1.0,20.0
2011-12-26,38,100.0,,1.0,38.0
2011-12-27,55,100.0,,1.0,55.0
2011-12-28,63,100.0,,1.0,63.0
2011-12-29,61,100.0,,1.0,61.0
2011-12-30,62,100.0,,1.0,62.0
2011-12-31,46,100.0,,1.0,46.0
2012-01-01,27,69.0,False,0.69,18.63
2012-01-02,60,69.0,,0.69,41.4
2012-01-03,90,69.0,,0.69,62.099999999999994
2012-01-04,96,69.0,,0.69,66.24
2012-01-05,92,69.0,,0.69,63.48
2012-01-06,95,69.0,,0.69,65.55
2012-01-07,60,69.0,,0.69,41.4
2012-01-08,43,69.0,,0.69,29.669999999999998
2012-01-09,89,69.0,,0.69,61.41
2012-01-10,86,69.0,,0.69,59.339999999999996
2012-01-11,95,69.0,,0.69,65.55
2012-01-12,86,69.0,,0.69,59.339999999999996
2012-01-13,100,69.0,,0.69,69.0
2012-01-14,61,69.0,,0.69,42.089999999999996
2012-01-15,43,69.0,,0.69,29.669999999999998
2012-01-16,61,69.0,,0.69,42.089999999999996
2012-01-17,69,69.0,,0.69,47.61
2012-01-18,70,69.0,,0.69,48.3
2012-01-19,66,69.0,,0.69,45.54
2012-01-20,72,69.0,,0.69,49.67999999999999
2012-01-21,53,69.0,,0.69,36.57
2012-01-22,37,69.0,,0.69,25.529999999999998
2012-01-23,75,69.0,,0.69,51.74999999999999
2012-01-24,75,69.0,,0.69,51.74999999999999
2012-01-25,87,69.0,,0.69,60.029999999999994
2012-01-26,79,69.0,,0.69,54.51
2012-01-27,68,69.0,,0.69,46.919999999999995
2012-01-28,52,69.0,,0.69,35.879999999999995
2012-01-29,38,69.0,,0.69,26.22
2012-01-30,84,69.0,,0.69,57.959999999999994
2012-01-31,69,69.0,,0.69,47.61
2012-02-01,95,63.0,False,0.63,59.85
2012-02-02,92,63.0,,0.63,57.96
2012-02-03,89,63.0,,0.63,56.07
2012-02-04,73,63.0,,0.63,45.99
2012-02-05,58,63.0,,0.63,36.54
2012-02-06,92,63.0,,0.63,57.96
2012-02-07,93,63.0,,0.63,58.59
2012-02-08,91,63.0,,0.63,57.33
2012-02-09,84,63.0,,0.63,52.92
2012-02-10,95,63.0,,0.63,59.85
2012-02-11,64,63.0,,0.63,40.32
2012-02-12,49,63.0,,0.63,30.87
2012-02-13,84,63.0,,0.63,52.92
2012-02-14,100,63.0,,0.63,63.0
2012-02-15,88,63.0,,0.63,55.44
2012-02-16,91,63.0,,0.63,57.33
2012-02-17,92,63.0,,0.63,57.96
2012-02-18,66,63.0,,0.63,41.58
2012-02-19,52,63.0,,0.63,32.76
2012-02-20,78,63.0,,0.63,49.14
2012-02-21,88,63.0,,0.63,55.44
2012-02-22,95,63.0,,0.63,59.85
2012-02-23,93,63.0,,0.63,58.59
2012-02-24,88,63.0,,0.63,55.44
2012-02-25,60,63.0,,0.63,37.8
2012-02-26,41,63.0,,0.63,25.830000000000002
2012-02-27,85,63.0,,0.63,53.55
2012-02-28,87,63.0,,0.63,54.81
2012-02-29,88,63.0,,0.63,55.44
2012-03-01,88,60.0,False,0.6,52.8
2012-03-02,91,60.0,,0.6,54.6
2012-03-03,58,60.0,,0.6,34.8
2012-03-04,50,60.0,,0.6,30.0
2012-03-05,100,60.0,,0.6,60.0
2012-03-06,81,60.0,,0.6,48.6
2012-03-07,83,60.0,,0.6,49.8
2012-03-08,64,60.0,,0.6,38.4
2012-03-09,90,60.0,,0.6,54.0
2012-03-10,49,60.0,,0.6,29.4
2012-03-11,49,60.0,,0.6,29.4
2012-03-12,99,60.0,,0.6,59.4
2012-03-13,87,60.0,,0.6,52.199999999999996
2012-03-14,92,60.0,,0.6,55.199999999999996
2012-03-15,76,60.0,,0.6,45.6
2012-03-16,88,60.0,,0.6,52.8
2012-03-17,59,60.0,,0.6,35.4
2012-03-18,52,60.0,,0.6,31.2
2012-03-19,85,60.0,,0.6,51.0
2012-03-20,78,60.0,,0.6,46.8
2012-03-21,83,60.0,,0.6,49.8
2012-03-22,89,60.0,,0.6,53.4
2012-03-23,81,60.0,,0.6,48.6
2012-03-24,70,60.0,,0.6,42.0
2012-03-25,55,60.0,,0.6,33.0
2012-03-26,96,60.0,,0.6,57.599999999999994
2012-03-27,85,60.0,,0.6,51.0
2012-03-28,74,60.0,,0.6,44.4
2012-03-29,94,60.0,,0.6,56.4
2012-03-30,97,60.0,,0.6,58.199999999999996
2012-03-31,55,60.0,,0.6,33.0
2012-04-01,38,60.0,False,0.6,22.8
2012-04-02,85,60.0,,0.6,51.0
2012-04-03,81,60.0,,0.6,48.6
2012-04-04,100,60.0,,0.6,60.0
2012-04-05,80,60.0,,0.6,48.0
2012-04-06,75,60.0,,0.6,45.0
2012-04-07,45,60.0,,0.6,27.0
2012-04-08,40,60.0,,0.6,24.0
2012-04-09,68,60.0,,0.6,40.8
2012-04-10,92,60.0,,0.6,55.199999999999996
2012-04-11,90,60.0,,0.6,54.0
2012-04-12,88,60.0,,0.6,52.8
2012-04-13,91,60.0,,0.6,54.6
2012-04-14,58,60.0,,0.6,34.8
2012-04-15,50,60.0,,0.6,30.0
2012-04-16,91,60.0,,0.6,54.6
2012-04-17,90,60.0,,0.6,54.0
2012-04-18,81,60.0,,0.6,48.6
2012-04-19,84,60.0,,0.6,50.4
2012-04-20,79,60.0,,0.6,47.4
2012-04-21,51,60.0,,0.6,30.599999999999998
2012-04-22,54,60.0,,0.6,32.4
2012-04-23,81,60.0,,0.6,48.6
2012-04-24,89,60.0,,0.6,53.4
2012-04-25,98,60.0,,0.6,58.8
2012-04-26,89,60.0,,0.6,53.4
2012-04-27,85,60.0,,0.6,51.0
2012-04-28,62,60.0,,0.6,37.199999999999996
2012-04-29,47,60.0,,0.6,28.2
2012-04-30,82,60.0,,0.6,49.199999999999996
2012-05-01,86,56.0,False,0.56,48.160000000000004
2012-05-02,98,56.0,,0.56,54.88
2012-05-03,88,56.0,,0.56,49.28
2012-05-04,82,56.0,,0.56,45.92
2012-05-05,55,56.0,,0.56,30.800000000000004
2012-05-06,38,56.0,,0.56,21.28
2012-05-07,87,56.0,,0.56,48.720000000000006
2012-05-08,79,56.0,,0.56,44.24
2012-05-09,90,56.0,,0.56,50.400000000000006
2012-05-10,90,56.0,,0.56,50.400000000000006
2012-05-11,95,56.0,,0.56,53.2
2012-05-12,57,56.0,,0.56,31.92
2012-05-13,41,56.0,,0.56,22.96
2012-05-14,73,56.0,,0.56,40.88
2012-05-15,94,56.0,,0.56,52.64000000000001
2012-05-16,80,56.0,,0.56,44.800000000000004
2012-05-17,78,56.0,,0.56,43.68000000000001
2012-05-18,84,56.0,,0.56,47.040000000000006
2012-05-19,64,56.0,,0.56,35.84
2012-05-20,40,56.0,,0.56,22.400000000000002
2012-05-21,82,56.0,,0.56,45.92
2012-05-22,78,56.0,,0.56,43.68000000000001
2012-05-23,78,56.0,,0.56,43.68000000000001
2012-05-24,86,56.0,,0.56,48.160000000000004
2012-05-25,86,56.0,,0.56,48.160000000000004
2012-05-26,52,56.0,,0.56,29.120000000000005
2012-05-27,39,56.0,,0.56,21.840000000000003
2012-05-28,38,56.0,,0.56,21.28
2012-05-29,86,56.0,,0.56,48.160000000000004
2012-05-30,100,56.0,,0.56,56.00000000000001
2012-05-31,93,56.0,,0.56,52.080000000000005
2012-06-01,80,58.0,False,0.58,46.4
2012-06-02,58,58.0,,0.58,33.64
2012-06-03,49,58.0,,0.58,28.419999999999998
2012-06-04,78,58.0,,0.58,45.239999999999995
2012-06-05,80,58.0,,0.58,46.4
2012-06-06,80,58.0,,0.58,46.4
2012-06-07,85,58.0,,0.58,49.3
2012-06-08,71,58.0,,0.58,41.18
2012-06-09,54,58.0,,0.58,31.319999999999997
2012-06-10,45,58.0,,0.58,26.099999999999998
2012-06-11,82,58.0,,0.58,47.559999999999995
2012-06-12,75,58.0,,0.58,43.5
2012-06-13,83,58.0,,0.58,48.13999999999999
2012-06-14,80,58.0,,0.58,46.4
2012-06-15,84,58.0,,0.58,48.72
2012-06-16,53,58.0,,0.58,30.74
2012-06-17,44,58.0,,0.58,25.52
2012-06-18,86,58.0,,0.58,49.879999999999995
2012-06-19,76,58.0,,0.58,44.08
2012-06-20,100,58.0,,0.58,57.99999999999999
2012-06-21,85,58.0,,0.58,49.3
2012-06-22,79,58.0,,0.58,45.82
2012-06-23,50,58.0,,0.58,28.999999999999996
2012-06-24,39,58.0,,0.58,22.619999999999997
2012-06-25,78,58.0,,0.58,45.239999999999995
2012-06-26,86,58.0,,0.58,49.879999999999995
2012-06-27,84,58.0,,0.58,48.72
2012-06-28,94,58.0,,0.58,54.519999999999996
2012-06-29,81,58.0,,0.58,46.98
2012-06-30,58,58.0,,0.58,33.64
2012-07-01,38,59.0,False,0.59,22.419999999999998
2012-07-02,67,59.0,,0.59,39.53
2012-07-03,74,59.0,,0.59,43.66
2012-07-04,35,59.0,,0.59,20.65
2012-07-05,74,59.0,,0.59,43.66
2012-07-06,61,59.0,,0.59,35.989999999999995
2012-07-07,45,59.0,,0.59,26.549999999999997
2012-07-08,29,59.0,,0.59,17.11
2012-07-09,61,59.0,,0.59,35.989999999999995
2012-07-10,82,59.0,,0.59,48.379999999999995
2012-07-11,67,59.0,,0.59,39.53
2012-07-12,74,59.0,,0.59,43.66
2012-07-13,63,59.0,,0.59,37.169999999999995
2012-07-14,48,59.0,,0.59,28.32
2012-07-15,30,59.0,,0.59,17.7
2012-07-16,56,59.0,,0.59,33.04
2012-07-17,80,59.0,,0.59,47.199999999999996
2012-07-18,73,59.0,,0.59,43.07
2012-07-19,86,59.0,,0.59,50.739999999999995
2012-07-20,67,59.0,,0.59,39.53
2012-07-21,42,59.0,,0.59,24.779999999999998
2012-07-22,41,59.0,,0.59,24.189999999999998
2012-07-23,71,59.0,,0.59,41.89
2012-07-24,74,59.0,,0.59,43.66
2012-07-25,100,59.0,,0.59,59.0
2012-07-26,82,59.0,,0.59,48.379999999999995
2012-07-27,56,59.0,,0.59,33.04
2012-07-28,38,59.0,,0.59,22.419999999999998
2012-07-29,41,59.0,,0.59,24.189999999999998
2012-07-30,69,59.0,,0.59,40.71
2012-07-31,76,59.0,,0.59,44.839999999999996
2012-08-01,100,61.0,False,0.61,61.0
2012-08-02,79,61.0,,0.61,48.19
2012-08-03,77,61.0,,0.61,46.97
2012-08-04,63,61.0,,0.61,38.43
2012-08-05,37,61.0,,0.61,22.57
2012-08-06,80,61.0,,0.61,48.8
2012-08-07,85,61.0,,0.61,51.85
2012-08-08,86,61.0,,0.61,52.46
2012-08-09,76,61.0,,0.61,46.36
2012-08-10,80,61.0,,0.61,48.8
2012-08-11,50,61.0,,0.61,30.5
2012-08-12,51,61.0,,0.61,31.11
2012-08-13,89,61.0,,0.61,54.29
2012-08-14,89,61.0,,0.61,54.29
2012-08-15,82,61.0,,0.61,50.019999999999996
2012-08-16,88,61.0,,0.61,53.68
2012-08-17,75,61.0,,0.61,45.75
2012-08-18,55,61.0,,0.61,33.55
2012-08-19,38,61.0,,0.61,23.18
2012-08-20,83,61.0,,0.61,50.629999999999995
2012-08-21,84,61.0,,0.61,51.24
2012-08-22,93,61.0,,0.61,56.73
2012-08-23,89,61.0,,0.61,54.29
2012-08-24,88,61.0,,0.61,53.68
2012-08-25,64,61.0,,0.61,39.04
2012-08-26,43,61.0,,0.61,26.23
2012-08-27,80,61.0,,0.61,48.8
2012-08-28,86,61.0,,0.61,52.46
2012-08-29,85,61.0,,0.61,51.85
2012-08-30,87,61.0,,0.61,53.07
2012-08-31,95,61.0,,0.61,57.949999999999996
2012-09-01,36,63.0,False,0.63,22.68
2012-09-02,39,63.0,,0.63,24.57
2012-09-03,40,63.0,,0.63,25.2
2012-09-04,66,63.0,,0.63,41.58
2012-09-05,64,63.0,,0.63,40.32
2012-09-06,73,63.0,,0.63,45.99
2012-09-07,71,63.0,,0.63,44.73
2012-09-08,44,63.0,,0.63,27.72
2012-09-09,40,63.0,,0.63,25.2
2012-09-10,65,63.0,,0.63,40.95
2012-09-11,69,63.0,,0.63,43.47
2012-09-12,74,63.0,,0.63,46.62
2012-09-13,100,63.0,,0.63,63.0
2012-09-14,90,63.0,,0.63,56.7
2012-09-15,46,63.0,,0.63,28.98
2012-09-16,38,63.0,,0.63,23.94
2012-09-17,69,63.0,,0.63,43.47
2012-09-18,64,63.0,,0.63,40.32
2012-09-19,67,63.0,,0.63,42.21
2012-09-20,67,63.0,,0.63,42.21
2012-09-21,75,63.0,,0.63,47.25
2012-09-22,47,63.0,,0.63,29.61
2012-09-23,45,63.0,,0.63,28.35
2012-09-24,69,63.0,,0.63,43.47
2012-09-25,66,63.0,,0.63,41.58
2012-09-26,59,63.0,,0.63,37.17
2012-09-27,64,63.0,,0.63,40.32
2012-09-28,63,63.0,,0.63,39.69
2012-09-29,42,63.0,,0.63,26.46
2012-09-30,33,63.0,,0.63,20.79
2012-10-01,86,56.0,False,0.56,48.160000000000004
2012-10-02,88,56.0,,0.56,49.28
2012-10-03,86,56.0,,0.56,48.160000000000004
2012-10-04,73,56.0,,0.56,40.88
2012-10-05,82,56.0,,0.56,45.92
2012-10-06,48,56.0,,0.56,26.880000000000003
2012-10-07,41,56.0,,0.56,22.96
2012-10-08,65,56.0,,0.56,36.400000000000006
2012-10-09,74,56.0,,0.56,41.440000000000005
2012-10-10,85,56.0,,0.56,47.6
2012-10-11,73,56.0,,0.56,40.88
2012-10-12,84,56.0,,0.56,47.040000000000006
2012-10-13,54,56.0,,0.56,30.240000000000002
2012-10-14,35,56.0,,0.56,19.6
2012-10-15,85,56.0,,0.56,47.6
2012-10-16,70,56.0,,0.56,39.2
2012-10-17,100,56.0,,0.56,56.00000000000001
2012-10-18,80,56.0,,0.56,44.800000000000004
2012-10-19,73,56.0,,0.56,40.88
2012-10-20,61,56.0,,0.56,34.160000000000004
2012-10-21,40,56.0,,0.56,22.400000000000002
2012-10-22,92,56.0,,0.56,51.52
2012-10-23,79,56.0,,0.56,44.24
2012-10-24,82,56.0,,0.56,45.92
2012-10-25,76,56.0,,0.56,42.56
2012-10-26,77,56.0,,0.56,43.120000000000005
2012-10-27,48,56.0,,0.56,26.880000000000003
2012-10-28,36,56.0,,0.56,20.160000000000004
2012-10-29,84,56.0,,0.56,47.040000000000006
2012-10-30,72,56.0,,0.56,40.32000000000001
2012-10-31,83,56.0,,0.56,46.480000000000004
2012-11-01,85,56.0,False,0.56,47.6
2012-11-02,76,56.0,,0.56,42.56
2012-11-03,60,56.0,,0.56,33.6
2012-11-04,47,56.0,,0.56,26.320000000000004
2012-11-05,81,56.0,,0.56,45.36000000000001
2012-11-06,84,56.0,,0.56,47.040000000000006
2012-11-07,80,56.0,,0.56,44.800000000000004
2012-11-08,95,56.0,,0.56,53.2
2012-11-09,86,56.0,,0.56,48.160000000000004
2012-11-10,59,56.0,,0.56,33.040000000000006
2012-11-11,48,56.0,,0.56,26.880000000000003
2012-11-12,85,56.0,,0.56,47.6
2012-11-13,86,56.0,,0.56,48.160000000000004
2012-11-14,94,56.0,,0.56,52.64000000000001
2012-11-15,96,56.0,,0.56,53.760000000000005
2012-11-16,77,56.0,,0.56,43.120000000000005
2012-11-17,56,56.0,,0.56,31.360000000000003
2012-11-18,52,56.0,,0.56,29.120000000000005
2012-11-19,74,56.0,,0.56,41.440000000000005
2012-11-20,85,56.0,,0.56,47.6
2012-11-21,80,56.0,,0.56,44.800000000000004
2012-11-22,35,56.0,,0.56,19.6
2012-11-23,55,56.0,,0.56,30.800000000000004
2012-11-24,49,56.0,,0.56,27.44
2012-11-25,43,56.0,,0.56,24.080000000000002
2012-11-26,88,56.0,,0.56,49.28
2012-11-27,100,56.0,,0.56,56.00000000000001
2012-11-28,87,56.0,,0.56,48.720000000000006
2012-11-29,88,56.0,,0.56,49.28
2012-11-30,90,56.0,,0.56,50.400000000000006
2012-12-01,51,62.0,False,0.62,31.62
2012-12-02,44,62.0,,0.62,27.28
2012-12-03,78,62.0,,0.62,48.36
2012-12-04,91,62.0,,0.62,56.42
2012-12-05,79,62.0,,0.62,48.98
2012-12-06,91,62.0,,0.62,56.42
2012-12-07,69,62.0,,0.62,42.78
2012-12-08,54,62.0,,0.62,33.48
2012-12-09,48,62.0,,0.62,29.759999999999998
2012-12-10,75,62.0,,0.62,46.5
2012-12-11,87,62.0,,0.62,53.94
2012-12-12,81,62.0,,0.62,50.22
2012-12-13,88,62.0,,0.62,54.56
2012-12-14,73,62.0,,0.62,45.26
2012-12-15,46,62.0,,0.62,28.52
2012-12-16,34,62.0,,0.62,21.08
2012-12-17,82,62.0,,0.62,50.839999999999996
2012-12-18,87,62.0,,0.62,53.94
2012-12-19,77,62.0,,0.62,47.74
2012-12-20,89,62.0,,0.62,55.18
2012-12-21,100,62.0,,0.62,62.0
2012-12-22,73,62.0,,0.62,45.26
2012-12-23,51,62.0,,0.62,31.62
2012-12-24,69,62.0,,0.62,42.78
2012-12-25,35,62.0,,0.62,21.7
2012-12-26,62,62.0,,0.62,38.44
2012-12-27,68,62.0,,0.62,42.16
2012-12-28,68,62.0,,0.62,42.16
2012-12-29,46,62.0,,0.62,28.52
2012-12-30,47,62.0,,0.62,29.14
2012-12-31,62,62.0,,0.62,38.44
2013-01-01,42,61.0,False,0.61,25.62
2013-01-02,99,61.0,,0.61,60.39
2013-01-03,96,61.0,,0.61,58.56
2013-01-04,100,61.0,,0.61,61.0
2013-01-05,67,61.0,,0.61,40.87
2013-01-06,57,61.0,,0.61,34.769999999999996
2013-01-07,91,61.0,,0.61,55.51
2013-01-08,78,61.0,,0.61,47.58
2013-01-09,100,61.0,,0.61,61.0
2013-01-10,74,61.0,,0.61,45.14
2013-01-11,96,61.0,,0.61,58.56
2013-01-12,56,61.0,,0.61,34.16
2013-01-13,46,61.0,,0.61,28.06
2013-01-14,87,61.0,,0.61,53.07
2013-01-15,90,61.0,,0.61,54.9
2013-01-16,92,61.0,,0.61,56.12
2013-01-17,76,61.0,,0.61,46.36
2013-01-18,92,61.0,,0.61,56.12
2013-01-19,50,61.0,,0.61,30.5
2013-01-20,52,61.0,,0.61,31.72
2013-01-21,72,61.0,,0.61,43.92
2013-01-22,77,61.0,,0.61,46.97
2013-01-23,83,61.0,,0.61,50.629999999999995
2013-01-24,79,61.0,,0.61,48.19
2013-01-25,93,61.0,,0.61,56.73
2013-01-26,55,61.0,,0.61,33.55
2013-01-27,56,61.0,,0.61,34.16
2013-01-28,76,61.0,,0.61,46.36
2013-01-29,86,61.0,,0.61,52.46
2013-01-30,89,61.0,,0.61,54.29
2013-01-31,87,61.0,,0.61,53.07
2013-02-01,92,60.0,False,0.6,55.199999999999996
2013-02-02,63,60.0,,0.6,37.8
2013-02-03,50,60.0,,0.6,30.0
2013-02-04,92,60.0,,0.6,55.199999999999996
2013-02-05,92,60.0,,0.6,55.199999999999996
2013-02-06,100,60.0,,0.6,60.0
2013-02-07,97,60.0,,0.6,58.199999999999996
2013-02-08,95,60.0,,0.6,57.0
2013-02-09,68,60.0,,0.6,40.8
2013-02-10,63,60.0,,0.6,37.8
2013-02-11,89,60.0,,0.6,53.4
2013-02-12,93,60.0,,0.6,55.8
2013-02-13,82,60.0,,0.6,49.199999999999996
2013-02-14,94,60.0,,0.6,56.4
2013-02-15,89,60.0,,0.6,53.4
2013-02-16,56,60.0,,0.6,33.6
2013-02-17,54,60.0,,0.6,32.4
2013-02-18,76,60.0,,0.6,45.6
2013-02-19,86,60.0,,0.6,51.6
2013-02-20,100,60.0,,0.6,60.0
2013-02-21,98,60.0,,0.6,58.8
2013-02-22,89,60.0,,0.6,53.4
2013-02-23,59,60.0,,0.6,35.4
2013-02-24,47,60.0,,0.6,28.2
2013-02-25,90,60.0,,0.6,54.0
2013-02-26,95,60.0,,0.6,57.0
2013-02-27,97,60.0,,0.6,58.199999999999996
2013-02-28,97,60.0,,0.6,58.199999999999996
2013-03-01,89,58.0,False,0.58,51.62
2013-03-02,59,58.0,,0.58,34.22
2013-03-03,52,58.0,,0.58,30.159999999999997
2013-03-04,91,58.0,,0.58,52.779999999999994
2013-03-05,94,58.0,,0.58,54.519999999999996
2013-03-06,89,58.0,,0.58,51.62
2013-03-07,87,58.0,,0.58,50.459999999999994
2013-03-08,87,58.0,,0.58,50.459999999999994
2013-03-09,58,58.0,,0.58,33.64
2013-03-10,45,58.0,,0.58,26.099999999999998
2013-03-11,81,58.0,,0.58,46.98
2013-03-12,98,58.0,,0.58,56.839999999999996
2013-03-13,88,58.0,,0.58,51.04
2013-03-14,93,58.0,,0.58,53.94
2013-03-15,93,58.0,,0.58,53.94
2013-03-16,56,58.0,,0.58,32.48
2013-03-17,49,58.0,,0.58,28.419999999999998
2013-03-18,87,58.0,,0.58,50.459999999999994
2013-03-19,94,58.0,,0.58,54.519999999999996
2013-03-20,100,58.0,,0.58,57.99999999999999
2013-03-21,98,58.0,,0.58,56.839999999999996
2013-03-22,84,58.0,,0.58,48.72
2013-03-23,56,58.0,,0.58,32.48
2013-03-24,45,58.0,,0.58,26.099999999999998
2013-03-25,90,58.0,,0.58,52.199999999999996
2013-03-26,91,58.0,,0.58,52.779999999999994
2013-03-27,92,58.0,,0.58,53.36
2013-03-28,91,58.0,,0.58,52.779999999999994
2013-03-29,82,58.0,,0.58,47.559999999999995
2013-03-30,55,58.0,,0.58,31.9
2013-03-31,43,58.0,,0.58,24.939999999999998
2013-04-01,93,58.0,False,0.58,53.94
2013-04-02,95,58.0,,0.58,55.099999999999994
2013-04-03,93,58.0,,0.58,53.94
2013-04-04,91,58.0,,0.58,52.779999999999994
2013-04-05,91,58.0,,0.58,52.779999999999994
2013-04-06,62,58.0,,0.58,35.96
2013-04-07,45,58.0,,0.58,26.099999999999998
2013-04-08,93,58.0,,0.58,53.94
2013-04-09,81,58.0,,0.58,46.98
2013-04-10,96,58.0,,0.58,55.67999999999999
2013-04-11,90,58.0,,0.58,52.199999999999996
2013-04-12,95,58.0,,0.58,55.099999999999994
2013-04-13,61,58.0,,0.58,35.379999999999995
2013-04-14,56,58.0,,0.58,32.48
2013-04-15,97,58.0,,0.58,56.26
2013-04-16,97,58.0,,0.58,56.26
2013-04-17,91,58.0,,0.58,52.779999999999994
2013-04-18,98,58.0,,0.58,56.839999999999996
2013-04-19,83,58.0,,0.58,48.13999999999999
