date,color_unscaled,color_monthly,isPartial,scale,color
2010-01-01,41,63.0,False,0.63,25.830000000000002
2010-01-02,44,63.0,,0.63,27.72
2010-01-03,46,63.0,,0.63,28.98
2010-01-04,41,63.0,,0.63,25.830000000000002
2010-01-05,43,63.0,,0.63,27.09
2010-01-06,45,63.0,,0.63,28.35
2010-01-07,67,63.0,,0.63,42.21
2010-01-08,100,63.0,,0.63,63.0
2010-01-09,56,63.0,,0.63,35.28
2010-01-10,49,63.0,,0.63,30.87
2010-01-11,47,63.0,,0.63,29.61
2010-01-12,48,63.0,,0.63,30.240000000000002
2010-01-13,46,63.0,,0.63,28.98
2010-01-14,46,63.0,,0.63,28.98
2010-01-15,45,63.0,,0.63,28.35
2010-01-16,46,63.0,,0.63,28.98
2010-01-17,48,63.0,,0.63,30.240000000000002
2010-01-18,47,63.0,,0.63,29.61
2010-01-19,48,63.0,,0.63,30.240000000000002
2010-01-20,46,63.0,,0.63,28.98
2010-01-21,48,63.0,,0.63,30.240000000000002
2010-01-22,49,63.0,,0.63,30.87
2010-01-23,46,63.0,,0.63,28.98
2010-01-24,49,63.0,,0.63,30.87
2010-01-25,47,63.0,,0.63,29.61
2010-01-26,50,63.0,,0.63,31.5
2010-01-27,50,63.0,,0.63,31.5
2010-01-28,48,63.0,,0.63,30.240000000000002
2010-01-29,48,63.0,,0.63,30.240000000000002
2010-01-30,46,63.0,,0.63,28.98
2010-01-31,48,63.0,,0.63,30.240000000000002
2010-02-01,80,65.0,False,0.65,52.0
2010-02-02,91,65.0,,0.65,59.15
2010-02-03,93,65.0,,0.65,60.45
2010-02-04,95,65.0,,0.65,61.75
2010-02-05,85,65.0,,0.65,55.25
2010-02-06,78,65.0,,0.65,50.7
2010-02-07,90,65.0,,0.65,58.5
2010-02-08,91,65.0,,0.65,59.15
2010-02-09,100,65.0,,0.65,65.0
2010-02-10,86,65.0,,0.65,55.9
2010-02-11,93,65.0,,0.65,60.45
2010-02-12,89,65.0,,0.65,57.85
2010-02-13,85,65.0,,0.65,55.25
2010-02-14,81,65.0,,0.65,52.65
2010-02-15,87,65.0,,0.65,56.550000000000004
2010-02-16,88,65.0,,0.65,57.2
2010-02-17,90,65.0,,0.65,58.5
2010-02-18,89,65.0,,0.65,57.85
2010-02-19,92,65.0,,0.65,59.800000000000004
2010-02-20,75,65.0,,0.65,48.75
2010-02-21,82,65.0,,0.65,53.300000000000004
2010-02-22,88,65.0,,0.65,57.2
2010-02-23,86,65.0,,0.65,55.9
2010-02-24,89,65.0,,0.65,57.85
2010-02-25,91,65.0,,0.65,59.15
2010-02-26,88,65.0,,0.65,57.2
2010-02-27,83,65.0,,0.65,53.95
2010-02-28,85,65.0,,0.65,55.25
2010-03-01,89,66.0,False,0.66,58.74
2010-03-02,90,66.0,,0.66,59.400000000000006
2010-03-03,91,66.0,,0.66,60.06
2010-03-04,92,66.0,,0.66,60.720000000000006
2010-03-05,86,66.0,,0.66,56.760000000000005
2010-03-06,84,66.0,,0.66,55.440000000000005
2010-03-07,80,66.0,,0.66,52.800000000000004
2010-03-08,89,66.0,,0.66,58.74
2010-03-09,84,66.0,,0.66,55.440000000000005
2010-03-10,85,66.0,,0.66,56.1
2010-03-11,93,66.0,,0.66,61.38
2010-03-12,84,66.0,,0.66,55.440000000000005
2010-03-13,86,66.0,,0.66,56.760000000000005
2010-03-14,88,66.0,,0.66,58.080000000000005
2010-03-15,81,66.0,,0.66,53.46
2010-03-16,93,66.0,,0.66,61.38
2010-03-17,100,66.0,,0.66,66.0
2010-03-18,91,66.0,,0.66,60.06
2010-03-19,91,66.0,,0.66,60.06
2010-03-20,86,66.0,,0.66,56.760000000000005
2010-03-21,94,66.0,,0.66,62.040000000000006
2010-03-22,87,66.0,,0.66,57.42
2010-03-23,96,66.0,,0.66,63.36
2010-03-24,97,66.0,,0.66,64.02
2010-03-25,90,66.0,,0.66,59.400000000000006
2010-03-26,85,66.0,,0.66,56.1
2010-03-27,85,66.0,,0.66,56.1
2010-03-28,87,66.0,,0.66,57.42
2010-03-29,86,66.0,,0.66,56.760000000000005
2010-03-30,96,66.0,,0.66,63.36
2010-03-31,87,66.0,,0.66,57.42
2010-04-01,96,62.0,False,0.62,59.519999999999996
2010-04-02,90,62.0,,0.62,55.8
2010-04-03,86,62.0,,0.62,53.32
2010-04-04,92,62.0,,0.62,57.04
2010-04-05,89,62.0,,0.62,55.18
2010-04-06,93,62.0,,0.62,57.66
2010-04-07,100,62.0,,0.62,62.0
2010-04-08,98,62.0,,0.62,60.76
2010-04-09,86,62.0,,0.62,53.32
2010-04-10,79,62.0,,0.62,48.98
2010-04-11,85,62.0,,0.62,52.7
2010-04-12,91,62.0,,0.62,56.42
2010-04-13,98,62.0,,0.62,60.76
2010-04-14,91,62.0,,0.62,56.42
2010-04-15,87,62.0,,0.62,53.94
2010-04-16,90,62.0,,0.62,55.8
2010-04-17,79,62.0,,0.62,48.98
2010-04-18,88,62.0,,0.62,54.56
2010-04-19,92,62.0,,0.62,57.04
2010-04-20,99,62.0,,0.62,61.38
2010-04-21,94,62.0,,0.62,58.28
2010-04-22,92,62.0,,0.62,57.04
2010-04-23,89,62.0,,0.62,55.18
2010-04-24,81,62.0,,0.62,50.22
2010-04-25,93,62.0,,0.62,57.66
2010-04-26,88,62.0,,0.62,54.56
2010-04-27,91,62.0,,0.62,56.42
2010-04-28,93,62.0,,0.62,57.66
2010-04-29,95,62.0,,0.62,58.9
2010-04-30,90,62.0,,0.62,55.8
2010-05-01,78,60.0,False,0.6,46.8
2010-05-02,91,60.0,,0.6,54.6
2010-05-03,89,60.0,,0.6,53.4
2010-05-04,94,60.0,,0.6,56.4
2010-05-05,98,60.0,,0.6,58.8
2010-05-06,91,60.0,,0.6,54.6
2010-05-07,93,60.0,,0.6,55.8
2010-05-08,85,60.0,,0.6,51.0
2010-05-09,87,60.0,,0.6,52.199999999999996
2010-05-10,92,60.0,,0.6,55.199999999999996
2010-05-11,92,60.0,,0.6,55.199999999999996
2010-05-12,93,60.0,,0.6,55.8
2010-05-13,90,60.0,,0.6,54.0
2010-05-14,90,60.0,,0.6,54.0
2010-05-15,86,60.0,,0.6,51.6
2010-05-16,95,60.0,,0.6,57.0
2010-05-17,91,60.0,,0.6,54.6
2010-05-18,100,60.0,,0.6,60.0
2010-05-19,92,60.0,,0.6,55.199999999999996
2010-05-20,94,60.0,,0.6,56.4
2010-05-21,90,60.0,,0.6,54.0
2010-05-22,85,60.0,,0.6,51.0
2010-05-23,85,60.0,,0.6,51.0
2010-05-24,87,60.0,,0.6,52.199999999999996
2010-05-25,91,60.0,,0.6,54.6
2010-05-26,88,60.0,,0.6,52.8
2010-05-27,86,60.0,,0.6,51.6
2010-05-28,83,60.0,,0.6,49.8
2010-05-29,75,60.0,,0.6,45.0
2010-05-30,68,60.0,,0.6,40.8
2010-05-31,84,60.0,,0.6,50.4
2010-06-01,97,56.0,False,0.56,54.32000000000001
2010-06-02,99,56.0,,0.56,55.440000000000005
2010-06-03,99,56.0,,0.56,55.440000000000005
2010-06-04,99,56.0,,0.56,55.440000000000005
2010-06-05,86,56.0,,0.56,48.160000000000004
2010-06-06,97,56.0,,0.56,54.32000000000001
2010-06-07,99,56.0,,0.56,55.440000000000005
2010-06-08,99,56.0,,0.56,55.440000000000005
2010-06-09,99,56.0,,0.56,55.440000000000005
2010-06-10,100,56.0,,0.56,56.00000000000001
2010-06-11,100,56.0,,0.56,56.00000000000001
2010-06-12,99,56.0,,0.56,55.440000000000005
2010-06-13,92,56.0,,0.56,51.52
2010-06-14,93,56.0,,0.56,52.080000000000005
2010-06-15,97,56.0,,0.56,54.32000000000001
2010-06-16,99,56.0,,0.56,55.440000000000005
2010-06-17,98,56.0,,0.56,54.88
2010-06-18,95,56.0,,0.56,53.2
2010-06-19,92,56.0,,0.56,51.52
2010-06-20,90,56.0,,0.56,50.400000000000006
2010-06-21,92,56.0,,0.56,51.52
2010-06-22,91,56.0,,0.56,50.96000000000001
2010-06-23,93,56.0,,0.56,52.080000000000005
2010-06-24,96,56.0,,0.56,53.760000000000005
2010-06-25,92,56.0,,0.56,51.52
2010-06-26,83,56.0,,0.56,46.480000000000004
2010-06-27,92,56.0,,0.56,51.52
2010-06-28,89,56.0,,0.56,49.84
2010-06-29,95,56.0,,0.56,53.2
2010-06-30,98,56.0,,0.56,54.88
2010-07-01,100,52.0,False,0.52,52.0
2010-07-02,95,52.0,,0.52,49.4
2010-07-03,82,52.0,,0.52,42.64
2010-07-04,86,52.0,,0.52,44.72
2010-07-05,83,52.0,,0.52,43.160000000000004
2010-07-06,87,52.0,,0.52,45.24
2010-07-07,96,52.0,,0.52,49.92
2010-07-08,92,52.0,,0.52,47.84
2010-07-09,85,52.0,,0.52,44.2
2010-07-10,84,52.0,,0.52,43.68
2010-07-11,98,52.0,,0.52,50.96
2010-07-12,90,52.0,,0.52,46.800000000000004
2010-07-13,91,52.0,,0.52,47.32
2010-07-14,94,52.0,,0.52,48.88
2010-07-15,95,52.0,,0.52,49.4
2010-07-16,95,52.0,,0.52,49.4
2010-07-17,85,52.0,,0.52,44.2
2010-07-18,90,52.0,,0.52,46.800000000000004
2010-07-19,90,52.0,,0.52,46.800000000000004
2010-07-20,96,52.0,,0.52,49.92
2010-07-21,99,52.0,,0.52,51.480000000000004
2010-07-22,100,52.0,,0.52,52.0
2010-07-23,91,52.0,,0.52,47.32
2010-07-24,90,52.0,,0.52,46.800000000000004
2010-07-25,91,52.0,,0.52,47.32
2010-07-26,94,52.0,,0.52,48.88
2010-07-27,96,52.0,,0.52,49.92
2010-07-28,97,52.0,,0.52,50.440000000000005
2010-07-29,98,52.0,,0.52,50.96
2010-07-30,96,52.0,,0.52,49.92
2010-07-31,84,52.0,,0.52,43.68
2010-08-01,85,53.0,False,0.53,45.050000000000004
2010-08-02,87,53.0,,0.53,46.11
2010-08-03,89,53.0,,0.53,47.17
2010-08-04,92,53.0,,0.53,48.760000000000005
2010-08-05,97,53.0,,0.53,51.410000000000004
2010-08-06,95,53.0,,0.53,50.35
2010-08-07,88,53.0,,0.53,46.64
2010-08-08,92,53.0,,0.53,48.760000000000005
2010-08-09,96,53.0,,0.53,50.88
2010-08-10,98,53.0,,0.53,51.940000000000005
2010-08-11,96,53.0,,0.53,50.88
2010-08-12,94,53.0,,0.53,49.82
2010-08-13,90,53.0,,0.53,47.7
2010-08-14,94,53.0,,0.53,49.82
2010-08-15,88,53.0,,0.53,46.64
2010-08-16,91,53.0,,0.53,48.230000000000004
2010-08-17,93,53.0,,0.53,49.29
2010-08-18,92,53.0,,0.53,48.760000000000005
2010-08-19,99,53.0,,0.53,52.470000000000006
2010-08-20,94,53.0,,0.53,49.82
2010-08-21,88,53.0,,0.53,46.64
2010-08-22,90,53.0,,0.53,47.7
2010-08-23,92,53.0,,0.53,48.760000000000005
2010-08-24,89,53.0,,0.53,47.17
2010-08-25,95,53.0,,0.53,50.35
2010-08-26,97,53.0,,0.53,51.410000000000004
2010-08-27,92,53.0,,0.53,48.760000000000005
2010-08-28,88,53.0,,0.53,46.64
2010-08-29,89,53.0,,0.53,47.17
2010-08-30,92,53.0,,0.53,48.760000000000005
2010-08-31,100,53.0,,0.53,53.0
2010-09-01,92,55.0,False,0.55,50.6
2010-09-02,96,55.0,,0.55,52.800000000000004
2010-09-03,89,55.0,,0.55,48.95
2010-09-04,79,55.0,,0.55,43.45
2010-09-05,86,55.0,,0.55,47.300000000000004
2010-09-06,89,55.0,,0.55,48.95
2010-09-07,92,55.0,,0.55,50.6
2010-09-08,96,55.0,,0.55,52.800000000000004
2010-09-09,100,55.0,,0.55,55.00000000000001
2010-09-10,88,55.0,,0.55,48.400000000000006
2010-09-11,90,55.0,,0.55,49.50000000000001
2010-09-12,93,55.0,,0.55,51.150000000000006
2010-09-13,96,55.0,,0.55,52.800000000000004
2010-09-14,100,55.0,,0.55,55.00000000000001
2010-09-15,95,55.0,,0.55,52.25000000000001
2010-09-16,96,55.0,,0.55,52.800000000000004
2010-09-17,98,55.0,,0.55,53.900000000000006
2010-09-18,94,55.0,,0.55,51.7
2010-09-19,92,55.0,,0.55,50.6
2010-09-20,91,55.0,,0.55,50.050000000000004
2010-09-21,99,55.0,,0.55,54.45
2010-09-22,92,55.0,,0.55,50.6
2010-09-23,98,55.0,,0.55,53.900000000000006
2010-09-24,96,55.0,,0.55,52.800000000000004
2010-09-25,80,55.0,,0.55,44.0
2010-09-26,90,55.0,,0.55,49.50000000000001
2010-09-27,96,55.0,,0.55,52.800000000000004
2010-09-28,100,55.0,,0.55,55.00000000000001
2010-09-29,98,55.0,,0.55,53.900000000000006
2010-09-30,95,55.0,,0.55,52.25000000000001
2010-10-01,89,58.0,False,0.58,51.62
2010-10-02,72,58.0,,0.58,41.76
2010-10-03,82,58.0,,0.58,47.559999999999995
2010-10-04,90,58.0,,0.58,52.199999999999996
2010-10-05,87,58.0,,0.58,50.459999999999994
2010-10-06,88,58.0,,0.58,51.04
2010-10-07,96,58.0,,0.58,55.67999999999999
2010-10-08,85,58.0,,0.58,49.3
2010-10-09,75,58.0,,0.58,43.5
2010-10-10,78,58.0,,0.58,45.239999999999995
2010-10-11,89,58.0,,0.58,51.62
2010-10-12,86,58.0,,0.58,49.879999999999995
2010-10-13,93,58.0,,0.58,53.94
2010-10-14,90,58.0,,0.58,52.199999999999996
2010-10-15,83,58.0,,0.58,48.13999999999999
2010-10-16,73,58.0,,0.58,42.339999999999996
2010-10-17,82,58.0,,0.58,47.559999999999995
2010-10-18,87,58.0,,0.58,50.459999999999994
2010-10-19,97,58.0,,0.58,56.26
2010-10-20,95,58.0,,0.58,55.099999999999994
2010-10-21,97,58.0,,0.58,56.26
2010-10-22,90,58.0,,0.58,52.199999999999996
2010-10-23,79,58.0,,0.58,45.82
2010-10-24,84,58.0,,0.58,48.72
2010-10-25,86,58.0,,0.58,49.879999999999995
2010-10-26,89,58.0,,0.58,51.62
2010-10-27,95,58.0,,0.58,55.099999999999994
2010-10-28,100,58.0,,0.58,57.99999999999999
2010-10-29,91,58.0,,0.58,52.779999999999994
2010-10-30,81,58.0,,0.58,46.98
2010-10-31,69,58.0,,0.58,40.019999999999996
2010-11-01,90,61.0,False,0.61,54.9
2010-11-02,90,61.0,,0.61,54.9
2010-11-03,91,61.0,,0.61,55.51
2010-11-04,93,61.0,,0.61,56.73
2010-11-05,93,61.0,,0.61,56.73
2010-11-06,89,61.0,,0.61,54.29
2010-11-07,89,61.0,,0.61,54.29
2010-11-08,93,61.0,,0.61,56.73
2010-11-09,96,61.0,,0.61,58.56
2010-11-10,95,61.0,,0.61,57.949999999999996
2010-11-11,94,61.0,,0.61,57.339999999999996
2010-11-12,91,61.0,,0.61,55.51
2010-11-13,87,61.0,,0.61,53.07
2010-11-14,85,61.0,,0.61,51.85
2010-11-15,99,61.0,,0.61,60.39
2010-11-16,100,61.0,,0.61,61.0
2010-11-17,99,61.0,,0.61,60.39
2010-11-18,100,61.0,,0.61,61.0
2010-11-19,98,61.0,,0.61,59.78
2010-11-20,89,61.0,,0.61,54.29
2010-11-21,94,61.0,,0.61,57.339999999999996
2010-11-22,93,61.0,,0.61,56.73
2010-11-23,99,61.0,,0.61,60.39
2010-11-24,91,61.0,,0.61,55.51
2010-11-25,79,61.0,,0.61,48.19
2010-11-26,88,61.0,,0.61,53.68
2010-11-27,93,61.0,,0.61,56.73
2010-11-28,90,61.0,,0.61,54.9
2010-11-29,100,61.0,,0.61,61.0
2010-11-30,97,61.0,,0.61,59.17
2010-12-01,97,60.0,False,0.6,58.199999999999996
2010-12-02,95,60.0,,0.6,57.0
2010-12-03,96,60.0,,0.6,57.599999999999994
2010-12-04,86,60.0,,0.6,51.6
2010-12-05,91,60.0,,0.6,54.6
2010-12-06,98,60.0,,0.6,58.8
2010-12-07,98,60.0,,0.6,58.8
2010-12-08,99,60.0,,0.6,59.4
2010-12-09,97,60.0,,0.6,58.199999999999996
2010-12-10,96,60.0,,0.6,57.599999999999994
2010-12-11,83,60.0,,0.6,49.8
2010-12-12,89,60.0,,0.6,53.4
2010-12-13,91,60.0,,0.6,54.6
2010-12-14,99,60.0,,0.6,59.4
2010-12-15,99,60.0,,0.6,59.4
2010-12-16,89,60.0,,0.6,53.4
2010-12-17,90,60.0,,0.6,54.0
2010-12-18,83,60.0,,0.6,49.8
2010-12-19,90,60.0,,0.6,54.0
2010-12-20,87,60.0,,0.6,52.199999999999996
2010-12-21,89,60.0,,0.6,53.4
2010-12-22,85,60.0,,0.6,51.0
2010-12-23,83,60.0,,0.6,49.8
2010-12-24,89,60.0,,0.6,53.4
2010-12-25,87,60.0,,0.6,52.199999999999996
2010-12-26,100,60.0,,0.6,60.0
2010-12-27,95,60.0,,0.6,57.0
2010-12-28,83,60.0,,0.6,49.8
2010-12-29,95,60.0,,0.6,57.0
2010-12-30,94,60.0,,0.6,56.4
2010-12-31,89,60.0,,0.6,53.4
2011-01-01,80,64.0,False,0.64,51.2
2011-01-02,93,64.0,,0.64,59.52
2011-01-03,90,64.0,,0.64,57.6
2011-01-04,92,64.0,,0.64,58.88
2011-01-05,95,64.0,,0.64,60.800000000000004
2011-01-06,94,64.0,,0.64,60.160000000000004
2011-01-07,91,64.0,,0.64,58.24
2011-01-08,88,64.0,,0.64,56.32
2011-01-09,95,64.0,,0.64,60.800000000000004
2011-01-10,87,64.0,,0.64,55.68
2011-01-11,88,64.0,,0.64,56.32
2011-01-12,91,64.0,,0.64,58.24
2011-01-13,99,64.0,,0.64,63.36
2011-01-14,93,64.0,,0.64,59.52
2011-01-15,92,64.0,,0.64,58.88
2011-01-16,93,64.0,,0.64,59.52
2011-01-17,98,64.0,,0.64,62.72
2011-01-18,96,64.0,,0.64,61.44
2011-01-19,93,64.0,,0.64,59.52
2011-01-20,95,64.0,,0.64,60.800000000000004
2011-01-21,89,64.0,,0.64,56.96
2011-01-22,88,64.0,,0.64,56.32
2011-01-23,98,64.0,,0.64,62.72
2011-01-24,88,64.0,,0.64,56.32
2011-01-25,92,64.0,,0.64,58.88
2011-01-26,98,64.0,,0.64,62.72
2011-01-27,100,64.0,,0.64,64.0
2011-01-28,89,64.0,,0.64,56.96
2011-01-29,91,64.0,,0.64,58.24
2011-01-30,98,64.0,,0.64,62.72
2011-01-31,97,64.0,,0.64,62.08
2011-02-01,86,67.0,False,0.67,57.620000000000005
2011-02-02,94,67.0,,0.67,62.980000000000004
2011-02-03,92,67.0,,0.67,61.64
2011-02-04,91,67.0,,0.67,60.970000000000006
2011-02-05,89,67.0,,0.67,59.63
2011-02-06,94,67.0,,0.67,62.980000000000004
2011-02-07,93,67.0,,0.67,62.31
2011-02-08,95,67.0,,0.67,63.650000000000006
2011-02-09,97,67.0,,0.67,64.99000000000001
2011-02-10,95,67.0,,0.67,63.650000000000006
2011-02-11,93,67.0,,0.67,62.31
2011-02-12,95,67.0,,0.67,63.650000000000006
2011-02-13,100,67.0,,0.67,67.0
2011-02-14,93,67.0,,0.67,62.31
2011-02-15,90,67.0,,0.67,60.300000000000004
2011-02-16,89,67.0,,0.67,59.63
2011-02-17,89,67.0,,0.67,59.63
2011-02-18,82,67.0,,0.67,54.940000000000005
2011-02-19,88,67.0,,0.67,58.96
2011-02-20,96,67.0,,0.67,64.32000000000001
2011-02-21,88,67.0,,0.67,58.96
2011-02-22,93,67.0,,0.67,62.31
2011-02-23,91,67.0,,0.67,60.970000000000006
2011-02-24,90,67.0,,0.67,60.300000000000004
2011-02-25,92,67.0,,0.67,61.64
2011-02-26,89,67.0,,0.67,59.63
2011-02-27,93,67.0,,0.67,62.31
2011-02-28,92,67.0,,0.67,61.64
2011-03-01,88,67.0,False,0.67,58.96
2011-03-02,91,67.0,,0.67,60.970000000000006
2011-03-03,92,67.0,,0.67,61.64
2011-03-04,93,67.0,,0.67,62.31
2011-03-05,84,67.0,,0.67,56.28
2011-03-06,97,67.0,,0.67,64.99000000000001
2011-03-07,95,67.0,,0.67,63.650000000000006
2011-03-08,89,67.0,,0.67,59.63
2011-03-09,90,67.0,,0.67,60.300000000000004
2011-03-10,86,67.0,,0.67,57.620000000000005
2011-03-11,80,67.0,,0.67,53.6
2011-03-12,85,67.0,,0.67,56.95
2011-03-13,81,67.0,,0.67,54.27
2011-03-14,82,67.0,,0.67,54.940000000000005
2011-03-15,81,67.0,,0.67,54.27
2011-03-16,92,67.0,,0.67,61.64
2011-03-17,88,67.0,,0.67,58.96
2011-03-18,86,67.0,,0.67,57.620000000000005
2011-03-19,74,67.0,,0.67,49.580000000000005
2011-03-20,88,67.0,,0.67,58.96
2011-03-21,93,67.0,,0.67,62.31
2011-03-22,87,67.0,,0.67,58.290000000000006
2011-03-23,90,67.0,,0.67,60.300000000000004
2011-03-24,100,67.0,,0.67,67.0
2011-03-25,99,67.0,,0.67,66.33
2011-03-26,91,67.0,,0.67,60.970000000000006
2011-03-27,94,67.0,,0.67,62.980000000000004
2011-03-28,90,67.0,,0.67,60.300000000000004
2011-03-29,88,67.0,,0.67,58.96
2011-03-30,94,67.0,,0.67,62.980000000000004
2011-03-31,91,67.0,,0.67,60.970000000000006
2011-04-01,91,67.0,False,0.67,60.970000000000006
2011-04-02,89,67.0,,0.67,59.63
2011-04-03,92,67.0,,0.67,61.64
2011-04-04,91,67.0,,0.67,60.970000000000006
2011-04-05,89,67.0,,0.67,59.63
2011-04-06,92,67.0,,0.67,61.64
2011-04-07,97,67.0,,0.67,64.99000000000001
2011-04-08,87,67.0,,0.67,58.290000000000006
2011-04-09,89,67.0,,0.67,59.63
2011-04-10,92,67.0,,0.67,61.64
2011-04-11,92,67.0,,0.67,61.64
2011-04-12,92,67.0,,0.67,61.64
2011-04-13,91,67.0,,0.67,60.970000000000006
2011-04-14,89,67.0,,0.67,59.63
2011-04-15,89,67.0,,0.67,59.63
2011-04-16,85,67.0,,0.67,56.95
2011-04-17,89,67.0,,0.67,59.63
2011-04-18,89,67.0,,0.67,59.63
2011-04-19,92,67.0,,0.67,61.64
2011-04-20,91,67.0,,0.67,60.970000000000006
2011-04-21,92,67.0,,0.67,61.64
2011-04-22,89,67.0,,0.67,59.63
2011-04-23,97,67.0,,0.67,64.99000000000001
2011-04-24,94,67.0,,0.67,62.980000000000004
2011-04-25,94,67.0,,0.67,62.980000000000004
2011-04-26,97,67.0,,0.67,64.99000000000001
2011-04-27,100,67.0,,0.67,67.0
2011-04-28,97,67.0,,0.67,64.99000000000001
2011-04-29,90,67.0,,0.67,60.300000000000004
2011-04-30,87,67.0,,0.67,58.290000000000006
2011-05-01,94,67.0,False,0.67,62.980000000000004
2011-05-02,89,67.0,,0.67,59.63
2011-05-03,97,67.0,,0.67,64.99000000000001
2011-05-04,99,67.0,,0.67,66.33
2011-05-05,94,67.0,,0.67,62.980000000000004
2011-05-06,95,67.0,,0.67,63.650000000000006
2011-05-07,93,67.0,,0.67,62.31
2011-05-08,97,67.0,,0.67,64.99000000000001
2011-05-09,93,67.0,,0.67,62.31
2011-05-10,98,67.0,,0.67,65.66000000000001
2011-05-11,96,67.0,,0.67,64.32000000000001
2011-05-12,96,67.0,,0.67,64.32000000000001
2011-05-13,92,67.0,,0.67,61.64
2011-05-14,88,67.0,,0.67,58.96
2011-05-15,94,67.0,,0.67,62.980000000000004
2011-05-16,96,67.0,,0.67,64.32000000000001
2011-05-17,96,67.0,,0.67,64.32000000000001
2011-05-18,100,67.0,,0.67,67.0
2011-05-19,94,67.0,,0.67,62.980000000000004
2011-05-20,90,67.0,,0.67,60.300000000000004
2011-05-21,81,67.0,,0.67,54.27
2011-05-22,90,67.0,,0.67,60.300000000000004
2011-05-23,92,67.0,,0.67,61.64
2011-05-24,100,67.0,,0.67,67.0
2011-05-25,97,67.0,,0.67,64.99000000000001
2011-05-26,97,67.0,,0.67,64.99000000000001
2011-05-27,92,67.0,,0.67,61.64
2011-05-28,87,67.0,,0.67,58.290000000000006
2011-05-29,88,67.0,,0.67,58.96
2011-05-30,86,67.0,,0.67,57.620000000000005
2011-05-31,91,67.0,,0.67,60.970000000000006
2011-06-01,91,63.0,False,0.63,57.33
2011-06-02,100,63.0,,0.63,63.0
2011-06-03,90,63.0,,0.63,56.7
2011-06-04,91,63.0,,0.63,57.33
2011-06-05,94,63.0,,0.63,59.22
2011-06-06,91,63.0,,0.63,57.33
2011-06-07,89,63.0,,0.63,56.07
2011-06-08,93,63.0,,0.63,58.59
2011-06-09,84,63.0,,0.63,52.92
2011-06-10,89,63.0,,0.63,56.07
2011-06-11,89,63.0,,0.63,56.07
2011-06-12,82,63.0,,0.63,51.660000000000004
2011-06-13,90,63.0,,0.63,56.7
2011-06-14,92,63.0,,0.63,57.96
2011-06-15,91,63.0,,0.63,57.33
2011-06-16,94,63.0,,0.63,59.22
2011-06-17,83,63.0,,0.63,52.29
2011-06-18,84,63.0,,0.63,52.92
2011-06-19,93,63.0,,0.63,58.59
2011-06-20,88,63.0,,0.63,55.44
2011-06-21,91,63.0,,0.63,57.33
2011-06-22,93,63.0,,0.63,58.59
2011-06-23,94,63.0,,0.63,59.22
2011-06-24,89,63.0,,0.63,56.07
2011-06-25,87,63.0,,0.63,54.81
2011-06-26,98,63.0,,0.63,61.74
2011-06-27,83,63.0,,0.63,52.29
2011-06-28,92,63.0,,0.63,57.96
2011-06-29,93,63.0,,0.63,58.59
2011-06-30,95,63.0,,0.63,59.85
2011-07-01,98,62.0,False,0.62,60.76
2011-07-02,88,62.0,,0.62,54.56
2011-07-03,99,62.0,,0.62,61.38
2011-07-04,86,62.0,,0.62,53.32
2011-07-05,87,62.0,,0.62,53.94
2011-07-06,93,62.0,,0.62,57.66
2011-07-07,94,62.0,,0.62,58.28
2011-07-08,95,62.0,,0.62,58.9
2011-07-09,94,62.0,,0.62,58.28
2011-07-10,92,62.0,,0.62,57.04
2011-07-11,93,62.0,,0.62,57.66
2011-07-12,93,62.0,,0.62,57.66
2011-07-13,91,62.0,,0.62,56.42
2011-07-14,91,62.0,,0.62,56.42
2011-07-15,86,62.0,,0.62,53.32
2011-07-16,89,62.0,,0.62,55.18
2011-07-17,94,62.0,,0.62,58.28
2011-07-18,95,62.0,,0.62,58.9
2011-07-19,95,62.0,,0.62,58.9
2011-07-20,97,62.0,,0.62,60.14
2011-07-21,95,62.0,,0.62,58.9
2011-07-22,92,62.0,,0.62,57.04
2011-07-23,86,62.0,,0.62,53.32
2011-07-24,100,62.0,,0.62,62.0
2011-07-25,98,62.0,,0.62,60.76
2011-07-26,90,62.0,,0.62,55.8
2011-07-27,96,62.0,,0.62,59.519999999999996
2011-07-28,91,62.0,,0.62,56.42
2011-07-29,94,62.0,,0.62,58.28
2011-07-30,83,62.0,,0.62,51.46
2011-07-31,86,62.0,,0.62,53.32
2011-08-01,89,63.0,False,0.63,56.07
2011-08-02,92,63.0,,0.63,57.96
2011-08-03,95,63.0,,0.63,59.85
2011-08-04,92,63.0,,0.63,57.96
2011-08-05,94,63.0,,0.63,59.22
2011-08-06,86,63.0,,0.63,54.18
2011-08-07,94,63.0,,0.63,59.22
2011-08-08,92,63.0,,0.63,57.96
2011-08-09,91,63.0,,0.63,57.33
2011-08-10,97,63.0,,0.63,61.11
2011-08-11,94,63.0,,0.63,59.22
2011-08-12,90,63.0,,0.63,56.7
2011-08-13,95,63.0,,0.63,59.85
2011-08-14,95,63.0,,0.63,59.85
2011-08-15,92,63.0,,0.63,57.96
2011-08-16,95,63.0,,0.63,59.85
2011-08-17,100,63.0,,0.63,63.0
2011-08-18,92,63.0,,0.63,57.96
2011-08-19,93,63.0,,0.63,58.59
2011-08-20,94,63.0,,0.63,59.22
2011-08-21,94,63.0,,0.63,59.22
2011-08-22,89,63.0,,0.63,56.07
2011-08-23,94,63.0,,0.63,59.22
2011-08-24,94,63.0,,0.63,59.22
