date,present_unscaled,present_monthly,isPartial,scale,present
2016-08-05,50,47.0,,0.47,23.5
2016-08-06,54,47.0,,0.47,25.38
2016-08-07,61,47.0,,0.47,28.669999999999998
2016-08-08,65,47.0,,0.47,30.549999999999997
2016-08-09,65,47.0,,0.47,30.549999999999997
2016-08-10,66,47.0,,0.47,31.02
2016-08-11,72,47.0,,0.47,33.839999999999996
2016-08-12,59,47.0,,0.47,27.729999999999997
2016-08-13,56,47.0,,0.47,26.32
2016-08-14,52,47.0,,0.47,24.439999999999998
2016-08-15,62,47.0,,0.47,29.139999999999997
2016-08-16,69,47.0,,0.47,32.43
2016-08-17,74,47.0,,0.47,34.78
2016-08-18,66,47.0,,0.47,31.02
2016-08-19,61,47.0,,0.47,28.669999999999998
2016-08-20,54,47.0,,0.47,25.38
2016-08-21,60,47.0,,0.47,28.2
2016-08-22,74,47.0,,0.47,34.78
2016-08-23,84,47.0,,0.47,39.48
2016-08-24,82,47.0,,0.47,38.54
2016-08-25,86,47.0,,0.47,40.419999999999995
2016-08-26,77,47.0,,0.47,36.19
2016-08-27,65,47.0,,0.47,30.549999999999997
2016-08-28,67,47.0,,0.47,31.49
2016-08-29,95,47.0,,0.47,44.65
2016-08-30,98,47.0,,0.47,46.059999999999995
2016-08-31,100,47.0,,0.47,47.0
2016-09-01,82,69.0,False,0.69,56.58
2016-09-02,56,69.0,,0.69,38.64
2016-09-03,39,69.0,,0.69,26.909999999999997
2016-09-04,45,69.0,,0.69,31.049999999999997
2016-09-05,52,69.0,,0.69,35.879999999999995
2016-09-06,76,69.0,,0.69,52.44
2016-09-07,78,69.0,,0.69,53.81999999999999
2016-09-08,80,69.0,,0.69,55.199999999999996
2016-09-09,69,69.0,,0.69,47.61
2016-09-10,53,69.0,,0.69,36.57
2016-09-11,55,69.0,,0.69,37.949999999999996
2016-09-12,78,69.0,,0.69,53.81999999999999
2016-09-13,95,69.0,,0.69,65.55
2016-09-14,100,69.0,,0.69,69.0
2016-09-15,83,69.0,,0.69,57.269999999999996
2016-09-16,81,69.0,,0.69,55.88999999999999
2016-09-17,53,69.0,,0.69,36.57
2016-09-18,64,69.0,,0.69,44.16
2016-09-19,84,69.0,,0.69,57.959999999999994
2016-09-20,77,69.0,,0.69,53.129999999999995
2016-09-21,78,69.0,,0.69,53.81999999999999
2016-09-22,89,69.0,,0.69,61.41
2016-09-23,65,69.0,,0.69,44.849999999999994
2016-09-24,46,69.0,,0.69,31.74
2016-09-25,50,69.0,,0.69,34.5
2016-09-26,87,69.0,,0.69,60.029999999999994
2016-09-27,95,69.0,,0.69,65.55
2016-09-28,81,69.0,,0.69,55.88999999999999
2016-09-29,79,69.0,,0.69,54.51
2016-09-30,73,69.0,,0.69,50.37
2016-10-01,47,71.0,False,0.71,33.37
2016-10-02,66,71.0,,0.71,46.86
2016-10-03,90,71.0,,0.71,63.9
2016-10-04,100,71.0,,0.71,71.0
2016-10-05,87,71.0,,0.71,61.769999999999996
2016-10-06,90,71.0,,0.71,63.9
2016-10-07,75,71.0,,0.71,53.25
2016-10-08,55,71.0,,0.71,39.05
2016-10-09,69,71.0,,0.71,48.989999999999995
2016-10-10,82,71.0,,0.71,58.22
2016-10-11,83,71.0,,0.71,58.93
2016-10-12,89,71.0,,0.71,63.19
2016-10-13,87,71.0,,0.71,61.769999999999996
2016-10-14,71,71.0,,0.71,50.41
2016-10-15,51,71.0,,0.71,36.21
2016-10-16,60,71.0,,0.71,42.599999999999994
2016-10-17,91,71.0,,0.71,64.61
2016-10-18,87,71.0,,0.71,61.769999999999996
2016-10-19,92,71.0,,0.71,65.32
2016-10-20,83,71.0,,0.71,58.93
2016-10-21,79,71.0,,0.71,56.089999999999996
2016-10-22,57,71.0,,0.71,40.47
2016-10-23,63,71.0,,0.71,44.73
2016-10-24,88,71.0,,0.71,62.48
2016-10-25,94,71.0,,0.71,66.74
2016-10-26,92,71.0,,0.71,65.32
2016-10-27,86,71.0,,0.71,61.059999999999995
2016-10-28,73,71.0,,0.71,51.83
2016-10-29,53,71.0,,0.71,37.629999999999995
2016-10-30,60,71.0,,0.71,42.599999999999994
2016-10-31,84,71.0,,0.71,59.64
2016-11-01,79,78.0,False,0.78,61.620000000000005
2016-11-02,83,78.0,,0.78,64.74000000000001
2016-11-03,75,78.0,,0.78,58.5
2016-11-04,72,78.0,,0.78,56.160000000000004
2016-11-05,52,78.0,,0.78,40.56
2016-11-06,58,78.0,,0.78,45.24
2016-11-07,81,78.0,,0.78,63.18
2016-11-08,81,78.0,,0.78,63.18
2016-11-09,75,78.0,,0.78,58.5
2016-11-10,81,78.0,,0.78,63.18
2016-11-11,63,78.0,,0.78,49.14
2016-11-12,47,78.0,,0.78,36.660000000000004
2016-11-13,60,78.0,,0.78,46.800000000000004
2016-11-14,86,78.0,,0.78,67.08
2016-11-15,83,78.0,,0.78,64.74000000000001
2016-11-16,84,78.0,,0.78,65.52
2016-11-17,91,78.0,,0.78,70.98
2016-11-18,73,78.0,,0.78,56.940000000000005
2016-11-19,48,78.0,,0.78,37.44
2016-11-20,58,78.0,,0.78,45.24
2016-11-21,82,78.0,,0.78,63.96
2016-11-22,71,78.0,,0.78,55.38
2016-11-23,53,78.0,,0.78,41.34
2016-11-24,41,78.0,,0.78,31.98
2016-11-25,49,78.0,,0.78,38.22
2016-11-26,52,78.0,,0.78,40.56
2016-11-27,55,78.0,,0.78,42.9
2016-11-28,83,78.0,,0.78,64.74000000000001
2016-11-29,100,78.0,,0.78,78.0
2016-11-30,99,78.0,,0.78,77.22
2016-12-01,82,99.0,False,0.99,81.17999999999999
2016-12-02,74,99.0,,0.99,73.26
2016-12-03,51,99.0,,0.99,50.49
2016-12-04,63,99.0,,0.99,62.37
2016-12-05,87,99.0,,0.99,86.13
2016-12-06,89,99.0,,0.99,88.11
2016-12-07,86,99.0,,0.99,85.14
2016-12-08,86,99.0,,0.99,85.14
2016-12-09,75,99.0,,0.99,74.25
2016-12-10,63,99.0,,0.99,62.37
2016-12-11,69,99.0,,0.99,68.31
2016-12-12,91,99.0,,0.99,90.09
2016-12-13,97,99.0,,0.99,96.03
2016-12-14,99,99.0,,0.99,98.01
2016-12-15,88,99.0,,0.99,87.12
2016-12-16,76,99.0,,0.99,75.24
2016-12-17,68,99.0,,0.99,67.32
2016-12-18,61,99.0,,0.99,60.39
2016-12-19,76,99.0,,0.99,75.24
2016-12-20,92,99.0,,0.99,91.08
2016-12-21,76,99.0,,0.99,75.24
2016-12-22,75,99.0,,0.99,74.25
2016-12-23,73,99.0,,0.99,72.27
2016-12-24,100,99.0,,0.99,99.0
2016-12-25,91,99.0,,0.99,90.09
2016-12-26,44,99.0,,0.99,43.56
2016-12-27,39,99.0,,0.99,38.61
2016-12-28,34,99.0,,0.99,33.66
2016-12-29,31,99.0,,0.99,30.69
2016-12-30,30,99.0,,0.99,29.7
2016-12-31,28,99.0,,0.99,27.72
2017-01-01,36,65.0,False,0.65,23.400000000000002
2017-01-02,44,65.0,,0.65,28.6
2017-01-03,56,65.0,,0.65,36.4
2017-01-04,66,65.0,,0.65,42.9
2017-01-05,65,65.0,,0.65,42.25
2017-01-06,60,65.0,,0.65,39.0
2017-01-07,45,65.0,,0.65,29.25
2017-01-08,49,65.0,,0.65,31.85
2017-01-09,66,65.0,,0.65,42.9
2017-01-10,80,65.0,,0.65,52.0
2017-01-11,78,65.0,,0.65,50.7
2017-01-12,77,65.0,,0.65,50.050000000000004
2017-01-13,74,65.0,,0.65,48.1
2017-01-14,56,65.0,,0.65,36.4
2017-01-15,54,65.0,,0.65,35.1
2017-01-16,64,65.0,,0.65,41.6
2017-01-17,77,65.0,,0.65,50.050000000000004
2017-01-18,90,65.0,,0.65,58.5
2017-01-19,89,65.0,,0.65,57.85
2017-01-20,91,65.0,,0.65,59.15
2017-01-21,66,65.0,,0.65,42.9
2017-01-22,61,65.0,,0.65,39.65
2017-01-23,95,65.0,,0.65,61.75
2017-01-24,96,65.0,,0.65,62.400000000000006
2017-01-25,92,65.0,,0.65,59.800000000000004
2017-01-26,91,65.0,,0.65,59.15
2017-01-27,77,65.0,,0.65,50.050000000000004
2017-01-28,64,65.0,,0.65,41.6
2017-01-29,64,65.0,,0.65,41.6
2017-01-30,98,65.0,,0.65,63.7
2017-01-31,100,65.0,,0.65,65.0
2017-02-01,95,75.0,False,0.75,71.25
2017-02-02,88,75.0,,0.75,66.0
2017-02-03,80,75.0,,0.75,60.0
2017-02-04,61,75.0,,0.75,45.75
2017-02-05,65,75.0,,0.75,48.75
2017-02-06,79,75.0,,0.75,59.25
2017-02-07,90,75.0,,0.75,67.5
2017-02-08,95,75.0,,0.75,71.25
2017-02-09,89,75.0,,0.75,66.75
2017-02-10,88,75.0,,0.75,66.0
2017-02-11,52,75.0,,0.75,39.0
2017-02-12,60,75.0,,0.75,45.0
2017-02-13,96,75.0,,0.75,72.0
2017-02-14,100,75.0,,0.75,75.0
2017-02-15,90,75.0,,0.75,67.5
2017-02-16,88,75.0,,0.75,66.0
2017-02-17,75,75.0,,0.75,56.25
2017-02-18,57,75.0,,0.75,42.75
2017-02-19,60,75.0,,0.75,45.0
2017-02-20,75,75.0,,0.75,56.25
2017-02-21,85,75.0,,0.75,63.75
2017-02-22,91,75.0,,0.75,68.25
2017-02-23,88,75.0,,0.75,66.0
2017-02-24,72,75.0,,0.75,54.0
2017-02-25,61,75.0,,0.75,45.75
2017-02-26,68,75.0,,0.75,51.0
2017-02-27,94,75.0,,0.75,70.5
2017-02-28,97,75.0,,0.75,72.75
2017-03-01,100,70.0,False,0.7,70.0
2017-03-02,93,70.0,,0.7,65.1
2017-03-03,87,70.0,,0.7,60.9
2017-03-04,56,70.0,,0.7,39.199999999999996
2017-03-05,66,70.0,,0.7,46.199999999999996
2017-03-06,91,70.0,,0.7,63.699999999999996
2017-03-07,92,70.0,,0.7,64.39999999999999
2017-03-08,88,70.0,,0.7,61.599999999999994
2017-03-09,88,70.0,,0.7,61.599999999999994
2017-03-10,78,70.0,,0.7,54.599999999999994
2017-03-11,50,70.0,,0.7,35.0
2017-03-12,65,70.0,,0.7,45.5
2017-03-13,77,70.0,,0.7,53.9
2017-03-14,79,70.0,,0.7,55.3
2017-03-15,76,70.0,,0.7,53.199999999999996
2017-03-16,78,70.0,,0.7,54.599999999999994
2017-03-17,74,70.0,,0.7,51.8
2017-03-18,48,70.0,,0.7,33.599999999999994
2017-03-19,61,70.0,,0.7,42.699999999999996
2017-03-20,84,70.0,,0.7,58.8
2017-03-21,95,70.0,,0.7,66.5
2017-03-22,90,70.0,,0.7,62.99999999999999
2017-03-23,84,70.0,,0.7,58.8
2017-03-24,77,70.0,,0.7,53.9
2017-03-25,53,70.0,,0.7,37.099999999999994
2017-03-26,62,70.0,,0.7,43.4
2017-03-27,85,70.0,,0.7,59.49999999999999
2017-03-28,89,70.0,,0.7,62.3
2017-03-29,98,70.0,,0.7,68.6
2017-03-30,80,70.0,,0.7,56.0
2017-03-31,70,70.0,,0.7,49.0
2017-04-01,54,70.0,False,0.7,37.8
2017-04-02,57,70.0,,0.7,39.9
2017-04-03,83,70.0,,0.7,58.099999999999994
2017-04-04,88,70.0,,0.7,61.599999999999994
2017-04-05,89,70.0,,0.7,62.3
2017-04-06,87,70.0,,0.7,60.9
2017-04-07,71,70.0,,0.7,49.699999999999996
2017-04-08,55,70.0,,0.7,38.5
2017-04-09,64,70.0,,0.7,44.8
2017-04-10,84,70.0,,0.7,58.8
2017-04-11,87,70.0,,0.7,60.9
2017-04-12,85,70.0,,0.7,59.49999999999999
2017-04-13,76,70.0,,0.7,53.199999999999996
2017-04-14,67,70.0,,0.7,46.9
2017-04-15,51,70.0,,0.7,35.699999999999996
2017-04-16,63,70.0,,0.7,44.099999999999994
2017-04-17,82,70.0,,0.7,57.4
2017-04-18,87,70.0,,0.7,60.9
2017-04-19,95,70.0,,0.7,66.5
2017-04-20,89,70.0,,0.7,62.3
2017-04-21,79,70.0,,0.7,55.3
2017-04-22,54,70.0,,0.7,37.8
2017-04-23,67,70.0,,0.7,46.9
2017-04-24,96,70.0,,0.7,67.19999999999999
2017-04-25,100,70.0,,0.7,70.0
2017-04-26,92,70.0,,0.7,64.39999999999999
2017-04-27,94,70.0,,0.7,65.8
2017-04-28,84,70.0,,0.7,58.8
2017-04-29,52,70.0,,0.7,36.4
2017-04-30,62,70.0,,0.7,43.4
2017-05-01,93,67.0,False,0.67,62.31
2017-05-02,99,67.0,,0.67,66.33
2017-05-03,98,67.0,,0.67,65.66000000000001
2017-05-04,91,67.0,,0.67,60.970000000000006
2017-05-05,78,67.0,,0.67,52.260000000000005
2017-05-06,53,67.0,,0.67,35.510000000000005
2017-05-07,67,67.0,,0.67,44.89
2017-05-08,100,67.0,,0.67,67.0
2017-05-09,95,67.0,,0.67,63.650000000000006
2017-05-10,88,67.0,,0.67,58.96
2017-05-11,87,67.0,,0.67,58.290000000000006
2017-05-12,78,67.0,,0.67,52.260000000000005
2017-05-13,54,67.0,,0.67,36.18
2017-05-14,55,67.0,,0.67,36.85
2017-05-15,85,67.0,,0.67,56.95
2017-05-16,73,67.0,,0.67,48.910000000000004
2017-05-17,80,67.0,,0.67,53.6
2017-05-18,79,67.0,,0.67,52.93
2017-05-19,71,67.0,,0.67,47.57
2017-05-20,47,67.0,,0.67,31.490000000000002
2017-05-21,59,67.0,,0.67,39.53
2017-05-22,82,67.0,,0.67,54.940000000000005
2017-05-23,84,67.0,,0.67,56.28
2017-05-24,71,67.0,,0.67,47.57
2017-05-25,66,67.0,,0.67,44.220000000000006
2017-05-26,61,67.0,,0.67,40.870000000000005
2017-05-27,41,67.0,,0.67,27.470000000000002
2017-05-28,43,67.0,,0.67,28.810000000000002
2017-05-29,49,67.0,,0.67,32.830000000000005
2017-05-30,68,67.0,,0.67,45.56
2017-05-31,74,67.0,,0.67,49.580000000000005
2017-06-01,83,50.0,False,0.5,41.5
2017-06-02,83,50.0,,0.5,41.5
2017-06-03,60,50.0,,0.5,30.0
2017-06-04,72,50.0,,0.5,36.0
2017-06-05,100,50.0,,0.5,50.0
2017-06-06,87,50.0,,0.5,43.5
2017-06-07,89,50.0,,0.5,44.5
2017-06-08,83,50.0,,0.5,41.5
2017-06-09,76,50.0,,0.5,38.0
2017-06-10,56,50.0,,0.5,28.0
2017-06-11,68,50.0,,0.5,34.0
2017-06-12,92,50.0,,0.5,46.0
2017-06-13,82,50.0,,0.5,41.0
2017-06-14,86,50.0,,0.5,43.0
2017-06-15,80,50.0,,0.5,40.0
2017-06-16,72,50.0,,0.5,36.0
2017-06-17,61,50.0,,0.5,30.5
2017-06-18,65,50.0,,0.5,32.5
2017-06-19,76,50.0,,0.5,38.0
2017-06-20,76,50.0,,0.5,38.0
2017-06-21,72,50.0,,0.5,36.0
2017-06-22,69,50.0,,0.5,34.5
2017-06-23,73,50.0,,0.5,36.5
2017-06-24,53,50.0,,0.5,26.5
2017-06-25,60,50.0,,0.5,30.0
2017-06-26,72,50.0,,0.5,36.0
2017-06-27,68,50.0,,0.5,34.0
2017-06-28,72,50.0,,0.5,36.0
2017-06-29,61,50.0,,0.5,30.5
2017-06-30,54,50.0,,0.5,27.0
2017-07-01,66,42.0,False,0.42,27.72
2017-07-02,65,42.0,,0.42,27.3
2017-07-03,86,42.0,,0.42,36.12
2017-07-04,66,42.0,,0.42,27.72
2017-07-05,76,42.0,,0.42,31.919999999999998
2017-07-06,100,42.0,,0.42,42.0
2017-07-07,82,42.0,,0.42,34.44
2017-07-08,71,42.0,,0.42,29.82
2017-07-09,67,42.0,,0.42,28.14
2017-07-10,86,42.0,,0.42,36.12
2017-07-11,82,42.0,,0.42,34.44
2017-07-12,86,42.0,,0.42,36.12
2017-07-13,82,42.0,,0.42,34.44
2017-07-14,83,42.0,,0.42,34.86
2017-07-15,65,42.0,,0.42,27.3
2017-07-16,61,42.0,,0.42,25.619999999999997
2017-07-17,83,42.0,,0.42,34.86
2017-07-18,91,42.0,,0.42,38.22
2017-07-19,84,42.0,,0.42,35.28
2017-07-20,84,42.0,,0.42,35.28
2017-07-21,72,42.0,,0.42,30.24
2017-07-22,71,42.0,,0.42,29.82
2017-07-23,73,42.0,,0.42,30.66
2017-07-24,82,42.0,,0.42,34.44
2017-07-25,89,42.0,,0.42,37.379999999999995
2017-07-26,83,42.0,,0.42,34.86
2017-07-27,88,42.0,,0.42,36.96
2017-07-28,89,42.0,,0.42,37.379999999999995
2017-07-29,59,42.0,,0.42,24.779999999999998
2017-07-30,74,42.0,,0.42,31.08
2017-07-31,89,42.0,,0.42,37.379999999999995
2017-08-01,69,46.0,False,0.46,31.740000000000002
2017-08-02,70,46.0,,0.46,32.2
2017-08-03,68,46.0,,0.46,31.28
2017-08-04,65,46.0,,0.46,29.900000000000002
2017-08-05,51,46.0,,0.46,23.46
2017-08-06,65,46.0,,0.46,29.900000000000002
2017-08-07,61,46.0,,0.46,28.060000000000002
2017-08-08,70,46.0,,0.46,32.2
2017-08-09,72,46.0,,0.46,33.120000000000005
2017-08-10,71,46.0,,0.46,32.660000000000004
2017-08-11,65,46.0,,0.46,29.900000000000002
2017-08-12,55,46.0,,0.46,25.3
2017-08-13,53,46.0,,0.46,24.380000000000003
2017-08-14,58,46.0,,0.46,26.68
2017-08-15,64,46.0,,0.46,29.44
2017-08-16,68,46.0,,0.46,31.28
2017-08-17,68,46.0,,0.46,31.28
2017-08-18,67,46.0,,0.46,30.82
2017-08-19,55,46.0,,0.46,25.3
2017-08-20,62,46.0,,0.46,28.52
2017-08-21,63,46.0,,0.46,28.98
2017-08-22,81,46.0,,0.46,37.260000000000005
2017-08-23,86,46.0,,0.46,39.56
2017-08-24,77,46.0,,0.46,35.42
2017-08-25,74,46.0,,0.46,34.04
2017-08-26,58,46.0,,0.46,26.68
2017-08-27,55,46.0,,0.46,25.3
2017-08-28,88,46.0,,0.46,40.480000000000004
2017-08-29,100,46.0,,0.46,46.0
2017-08-30,90,46.0,,0.46,41.4
2017-08-31,94,46.0,,0.46,43.24
2017-09-01,57,67.0,False,0.67,38.190000000000005
2017-09-02,33,67.0,,0.67,22.110000000000003
2017-09-03,51,67.0,,0.67,34.17
2017-09-04,58,67.0,,0.67,38.86
2017-09-05,70,67.0,,0.67,46.900000000000006
2017-09-06,77,67.0,,0.67,51.59
2017-09-07,82,67.0,,0.67,54.940000000000005
2017-09-08,69,67.0,,0.67,46.230000000000004
2017-09-09,49,67.0,,0.67,32.830000000000005
2017-09-10,63,67.0,,0.67,42.21
2017-09-11,83,67.0,,0.67,55.61000000000001
2017-09-12,84,67.0,,0.67,56.28
2017-09-13,86,67.0,,0.67,57.620000000000005
2017-09-14,84,67.0,,0.67,56.28
2017-09-15,72,67.0,,0.67,48.24
2017-09-16,56,67.0,,0.67,37.52
2017-09-17,67,67.0,,0.67,44.89
2017-09-18,97,67.0,,0.67,64.99000000000001
2017-09-19,99,67.0,,0.67,66.33
2017-09-20,93,67.0,,0.67,62.31
2017-09-21,89,67.0,,0.67,59.63
2017-09-22,80,67.0,,0.67,53.6
2017-09-23,50,67.0,,0.67,33.5
2017-09-24,65,67.0,,0.67,43.550000000000004
2017-09-25,100,67.0,,0.67,67.0
2017-09-26,95,67.0,,0.67,63.650000000000006
2017-09-27,100,67.0,,0.67,67.0
2017-09-28,94,67.0,,0.67,62.980000000000004
2017-09-29,77,67.0,,0.67,51.59
2017-09-30,51,67.0,,0.67,34.17
2017-10-01,66,73.0,False,0.73,48.18
2017-10-02,81,73.0,,0.73,59.129999999999995
2017-10-03,77,73.0,,0.73,56.21
2017-10-04,90,73.0,,0.73,65.7
2017-10-05,98,73.0,,0.73,71.53999999999999
2017-10-06,72,73.0,,0.73,52.56
2017-10-07,47,73.0,,0.73,34.31
2017-10-08,61,73.0,,0.73,44.53
2017-10-09,86,73.0,,0.73,62.78
2017-10-10,91,73.0,,0.73,66.42999999999999
2017-10-11,81,73.0,,0.73,59.129999999999995
2017-10-12,92,73.0,,0.73,67.16
2017-10-13,78,73.0,,0.73,56.94
2017-10-14,48,73.0,,0.73,35.04
2017-10-15,61,73.0,,0.73,44.53
2017-10-16,93,73.0,,0.73,67.89
2017-10-17,92,73.0,,0.73,67.16
2017-10-18,88,73.0,,0.73,64.24
2017-10-19,87,73.0,,0.73,63.51
2017-10-20,72,73.0,,0.73,52.56
2017-10-21,56,73.0,,0.73,40.879999999999995
2017-10-22,63,73.0,,0.73,45.99
2017-10-23,100,73.0,,0.73,73.0
2017-10-24,94,73.0,,0.73,68.62
2017-10-25,99,73.0,,0.73,72.27
2017-10-26,88,73.0,,0.73,64.24
2017-10-27,74,73.0,,0.73,54.019999999999996
2017-10-28,52,73.0,,0.73,37.96
2017-10-29,62,73.0,,0.73,45.26
2017-10-30,97,73.0,,0.73,70.81
2017-10-31,90,73.0,,0.73,65.7
2017-11-01,67,79.0,False,0.79,52.93
2017-11-02,76,79.0,,0.79,60.040000000000006
2017-11-03,67,79.0,,0.79,52.93
2017-11-04,56,79.0,,0.79,44.24
2017-11-05,52,79.0,,0.79,41.08
2017-11-06,72,79.0,,0.79,56.88
2017-11-07,78,79.0,,0.79,61.620000000000005
2017-11-08,80,79.0,,0.79,63.2
2017-11-09,87,79.0,,0.79,68.73
2017-11-10,61,79.0,,0.79,48.190000000000005
2017-11-11,44,79.0,,0.79,34.760000000000005
2017-11-12,61,79.0,,0.79,48.190000000000005
2017-11-13,79,79.0,,0.79,62.410000000000004
2017-11-14,88,79.0,,0.79,69.52000000000001
2017-11-15,95,79.0,,0.79,75.05
2017-11-16,77,79.0,,0.79,60.830000000000005
2017-11-17,71,79.0,,0.79,56.09
2017-11-18,52,79.0,,0.79,41.08
2017-11-19,48,79.0,,0.79,37.92
2017-11-20,79,79.0,,0.79,62.410000000000004
2017-11-21,72,79.0,,0.79,56.88
2017-11-22,62,79.0,,0.79,48.980000000000004
2017-11-23,41,79.0,,0.79,32.39
2017-11-24,44,79.0,,0.79,34.760000000000005
2017-11-25,46,79.0,,0.79,36.34
2017-11-26,55,79.0,,0.79,43.45
2017-11-27,77,79.0,,0.79,60.830000000000005
2017-11-28,100,79.0,,0.79,79.0
2017-11-29,90,79.0,,0.79,71.10000000000001
2017-11-30,97,79.0,,0.79,76.63000000000001
2017-12-01,76,94.0,False,0.94,71.44
2017-12-02,55,94.0,,0.94,51.699999999999996
2017-12-03,66,94.0,,0.94,62.04
2017-12-04,85,94.0,,0.94,79.89999999999999
2017-12-05,85,94.0,,0.94,79.89999999999999
2017-12-06,91,94.0,,0.94,85.53999999999999
2017-12-07,88,94.0,,0.94,82.72
2017-12-08,79,94.0,,0.94,74.25999999999999
2017-12-09,63,94.0,,0.94,59.22
2017-12-10,73,94.0,,0.94,68.61999999999999
2017-12-11,82,94.0,,0.94,77.08
2017-12-12,100,94.0,,0.94,94.0
2017-12-13,92,94.0,,0.94,86.47999999999999
2017-12-14,90,94.0,,0.94,84.6
2017-12-15,81,94.0,,0.94,76.14
2017-12-16,57,94.0,,0.94,53.58
2017-12-17,65,94.0,,0.94,61.099999999999994
2017-12-18,84,94.0,,0.94,78.96
2017-12-19,90,94.0,,0.94,84.6
2017-12-20,84,94.0,,0.94,78.96
2017-12-21,76,94.0,,0.94,71.44
2017-12-22,78,94.0,,0.94,73.32
2017-12-23,75,94.0,,0.94,70.5
2017-12-24,85,94.0,,0.94,79.89999999999999
2017-12-25,75,94.0,,0.94,70.5
2017-12-26,41,94.0,,0.94,38.54
2017-12-27,32,94.0,,0.94,30.08
2017-12-28,33,94.0,,0.94,31.02
2017-12-29,32,94.0,,0.94,30.08
2017-12-30,30,94.0,,0.94,28.2
2017-12-31,25,94.0,,0.94,23.5
2018-01-01,46,58.0,False,0.58,26.68
2018-01-02,54,58.0,,0.58,31.319999999999997
2018-01-03,62,58.0,,0.58,35.96
2018-01-04,53,58.0,,0.58,30.74
2018-01-05,65,58.0,,0.58,37.699999999999996
2018-01-06,46,58.0,,0.58,26.68
2018-01-07,55,58.0,,0.58,31.9
2018-01-08,72,58.0,,0.58,41.76
2018-01-09,75,58.0,,0.58,43.5
2018-01-10,78,58.0,,0.58,45.239999999999995
2018-01-11,82,58.0,,0.58,47.559999999999995
2018-01-12,76,58.0,,0.58,44.08
2018-01-13,50,58.0,,0.58,28.999999999999996
2018-01-14,45,58.0,,0.58,26.099999999999998
2018-01-15,63,58.0,,0.58,36.54
2018-01-16,79,58.0,,0.58,45.82
2018-01-17,75,58.0,,0.58,43.5
2018-01-18,89,58.0,,0.58,51.62
2018-01-19,79,58.0,,0.58,45.82
2018-01-20,50,58.0,,0.58,28.999999999999996
2018-01-21,57,58.0,,0.58,33.059999999999995
2018-01-22,91,58.0,,0.58,52.779999999999994
2018-01-23,87,58.0,,0.58,50.459999999999994
2018-01-24,92,58.0,,0.58,53.36
2018-01-25,88,58.0,,0.58,51.04
2018-01-26,79,58.0,,0.58,45.82
2018-01-27,54,58.0,,0.58,31.319999999999997
2018-01-28,64,58.0,,0.58,37.12
2018-01-29,92,58.0,,0.58,53.36
2018-01-30,96,58.0,,0.58,55.67999999999999
2018-01-31,100,58.0,,0.58,57.99999999999999
2018-02-01,72,72.0,False,0.72,51.839999999999996
2018-02-02,65,72.0,,0.72,46.8
2018-02-03,49,72.0,,0.72,35.28
2018-02-04,50,72.0,,0.72,36.0
2018-02-05,63,72.0,,0.72,45.36
2018-02-06,75,72.0,,0.72,54.0
2018-02-07,72,72.0,,0.72,51.839999999999996
2018-02-08,69,72.0,,0.72,49.68
2018-02-09,64,72.0,,0.72,46.08
2018-02-10,40,72.0,,0.72,28.799999999999997
2018-02-11,54,72.0,,0.72,38.879999999999995
2018-02-12,74,72.0,,0.72,53.28
2018-02-13,86,72.0,,0.72,61.919999999999995
2018-02-14,78,72.0,,0.72,56.16
2018-02-15,74,72.0,,0.72,53.28
2018-02-16,61,72.0,,0.72,43.92
2018-02-17,37,72.0,,0.72,26.64
2018-02-18,49,72.0,,0.72,35.28
2018-02-19,60,72.0,,0.72,43.199999999999996
2018-02-20,73,72.0,,0.72,52.559999999999995
