date,bonds_unscaled,bonds_monthly,isPartial,scale,bonds
2013-05-09,70,70.0,,0.7,49.0
2013-05-10,74,70.0,,0.7,51.8
2013-05-11,52,70.0,,0.7,36.4
2013-05-12,52,70.0,,0.7,36.4
2013-05-13,81,70.0,,0.7,56.699999999999996
2013-05-14,74,70.0,,0.7,51.8
2013-05-15,67,70.0,,0.7,46.9
2013-05-16,68,70.0,,0.7,47.599999999999994
2013-05-17,63,70.0,,0.7,44.099999999999994
2013-05-18,56,70.0,,0.7,39.199999999999996
2013-05-19,46,70.0,,0.7,32.199999999999996
2013-05-20,72,70.0,,0.7,50.4
2013-05-21,67,70.0,,0.7,46.9
2013-05-22,73,70.0,,0.7,51.099999999999994
2013-05-23,62,70.0,,0.7,43.4
2013-05-24,62,70.0,,0.7,43.4
2013-05-25,47,70.0,,0.7,32.9
2013-05-26,51,70.0,,0.7,35.699999999999996
2013-05-27,56,70.0,,0.7,39.199999999999996
2013-05-28,67,70.0,,0.7,46.9
2013-05-29,61,70.0,,0.7,42.699999999999996
2013-05-30,71,70.0,,0.7,49.699999999999996
2013-05-31,73,70.0,,0.7,51.099999999999994
2013-06-01,67,63.0,False,0.63,42.21
2013-06-02,81,63.0,,0.63,51.03
2013-06-03,92,63.0,,0.63,57.96
2013-06-04,87,63.0,,0.63,54.81
2013-06-05,96,63.0,,0.63,60.480000000000004
2013-06-06,99,63.0,,0.63,62.37
2013-06-07,79,63.0,,0.63,49.77
2013-06-08,63,63.0,,0.63,39.69
2013-06-09,73,63.0,,0.63,45.99
2013-06-10,90,63.0,,0.63,56.7
2013-06-11,91,63.0,,0.63,57.33
2013-06-12,96,63.0,,0.63,60.480000000000004
2013-06-13,96,63.0,,0.63,60.480000000000004
2013-06-14,85,63.0,,0.63,53.55
2013-06-15,72,63.0,,0.63,45.36
2013-06-16,65,63.0,,0.63,40.95
2013-06-17,100,63.0,,0.63,63.0
2013-06-18,90,63.0,,0.63,56.7
2013-06-19,80,63.0,,0.63,50.4
2013-06-20,89,63.0,,0.63,56.07
2013-06-21,88,63.0,,0.63,55.44
2013-06-22,74,63.0,,0.63,46.62
2013-06-23,68,63.0,,0.63,42.84
2013-06-24,88,63.0,,0.63,55.44
2013-06-25,88,63.0,,0.63,55.44
2013-06-26,77,63.0,,0.63,48.51
2013-06-27,87,63.0,,0.63,54.81
2013-06-28,76,63.0,,0.63,47.88
2013-06-29,77,63.0,,0.63,48.51
2013-06-30,56,63.0,,0.63,35.28
2013-07-01,94,63.0,False,0.63,59.22
2013-07-02,89,63.0,,0.63,56.07
2013-07-03,71,63.0,,0.63,44.73
2013-07-04,66,63.0,,0.63,41.58
2013-07-05,75,63.0,,0.63,47.25
2013-07-06,84,63.0,,0.63,52.92
2013-07-07,79,63.0,,0.63,49.77
2013-07-08,84,63.0,,0.63,52.92
2013-07-09,86,63.0,,0.63,54.18
2013-07-10,84,63.0,,0.63,52.92
2013-07-11,97,63.0,,0.63,61.11
2013-07-12,77,63.0,,0.63,48.51
2013-07-13,71,63.0,,0.63,44.73
2013-07-14,65,63.0,,0.63,40.95
2013-07-15,89,63.0,,0.63,56.07
2013-07-16,100,63.0,,0.63,63.0
2013-07-17,87,63.0,,0.63,54.81
2013-07-18,72,63.0,,0.63,45.36
2013-07-19,86,63.0,,0.63,54.18
2013-07-20,82,63.0,,0.63,51.660000000000004
2013-07-21,70,63.0,,0.63,44.1
2013-07-22,92,63.0,,0.63,57.96
2013-07-23,97,63.0,,0.63,61.11
2013-07-24,94,63.0,,0.63,59.22
2013-07-25,87,63.0,,0.63,54.81
2013-07-26,85,63.0,,0.63,53.55
2013-07-27,72,63.0,,0.63,45.36
2013-07-28,62,63.0,,0.63,39.06
2013-07-29,85,63.0,,0.63,53.55
2013-07-30,84,63.0,,0.63,52.92
2013-07-31,92,63.0,,0.63,57.96
2013-08-01,97,63.0,False,0.63,61.11
2013-08-02,71,63.0,,0.63,44.73
2013-08-03,68,63.0,,0.63,42.84
2013-08-04,69,63.0,,0.63,43.47
2013-08-05,93,63.0,,0.63,58.59
2013-08-06,97,63.0,,0.63,61.11
2013-08-07,88,63.0,,0.63,55.44
2013-08-08,85,63.0,,0.63,53.55
2013-08-09,72,63.0,,0.63,45.36
2013-08-10,74,63.0,,0.63,46.62
2013-08-11,63,63.0,,0.63,39.69
2013-08-12,80,63.0,,0.63,50.4
2013-08-13,81,63.0,,0.63,51.03
2013-08-14,74,63.0,,0.63,46.62
2013-08-15,72,63.0,,0.63,45.36
2013-08-16,87,63.0,,0.63,54.81
2013-08-17,78,63.0,,0.63,49.14
2013-08-18,61,63.0,,0.63,38.43
2013-08-19,84,63.0,,0.63,52.92
2013-08-20,86,63.0,,0.63,54.18
2013-08-21,87,63.0,,0.63,54.81
2013-08-22,95,63.0,,0.63,59.85
2013-08-23,73,63.0,,0.63,45.99
2013-08-24,69,63.0,,0.63,43.47
2013-08-25,62,63.0,,0.63,39.06
2013-08-26,90,63.0,,0.63,56.7
2013-08-27,93,63.0,,0.63,58.59
2013-08-28,89,63.0,,0.63,56.07
2013-08-29,100,63.0,,0.63,63.0
2013-08-30,93,63.0,,0.63,58.59
2013-08-31,64,63.0,,0.63,40.32
2013-09-01,54,83.0,False,0.83,44.82
2013-09-02,61,83.0,,0.83,50.629999999999995
2013-09-03,86,83.0,,0.83,71.38
2013-09-04,86,83.0,,0.83,71.38
2013-09-05,89,83.0,,0.83,73.86999999999999
2013-09-06,78,83.0,,0.83,64.74
2013-09-07,63,83.0,,0.83,52.29
2013-09-08,70,83.0,,0.83,58.099999999999994
2013-09-09,85,83.0,,0.83,70.55
2013-09-10,95,83.0,,0.83,78.85
2013-09-11,100,83.0,,0.83,83.0
2013-09-12,98,83.0,,0.83,81.33999999999999
2013-09-13,88,83.0,,0.83,73.03999999999999
2013-09-14,74,83.0,,0.83,61.419999999999995
2013-09-15,67,83.0,,0.83,55.61
2013-09-16,96,83.0,,0.83,79.67999999999999
2013-09-17,97,83.0,,0.83,80.50999999999999
2013-09-18,93,83.0,,0.83,77.19
2013-09-19,86,83.0,,0.83,71.38
2013-09-20,89,83.0,,0.83,73.86999999999999
2013-09-21,55,83.0,,0.83,45.65
2013-09-22,67,83.0,,0.83,55.61
2013-09-23,90,83.0,,0.83,74.7
2013-09-24,100,83.0,,0.83,83.0
2013-09-25,99,83.0,,0.83,82.17
2013-09-26,87,83.0,,0.83,72.21
2013-09-27,89,83.0,,0.83,73.86999999999999
2013-09-28,51,83.0,,0.83,42.33
2013-09-29,71,83.0,,0.83,58.93
2013-09-30,92,83.0,,0.83,76.36
2013-10-01,91,83.0,False,0.83,75.53
2013-10-02,100,83.0,,0.83,83.0
2013-10-03,87,83.0,,0.83,72.21
2013-10-04,84,83.0,,0.83,69.72
2013-10-05,59,83.0,,0.83,48.97
2013-10-06,73,83.0,,0.83,60.589999999999996
2013-10-07,88,83.0,,0.83,73.03999999999999
2013-10-08,93,83.0,,0.83,77.19
2013-10-09,89,83.0,,0.83,73.86999999999999
2013-10-10,86,83.0,,0.83,71.38
2013-10-11,78,83.0,,0.83,64.74
2013-10-12,59,83.0,,0.83,48.97
2013-10-13,64,83.0,,0.83,53.12
2013-10-14,85,83.0,,0.83,70.55
2013-10-15,86,83.0,,0.83,71.38
2013-10-16,89,83.0,,0.83,73.86999999999999
2013-10-17,82,83.0,,0.83,68.06
2013-10-18,79,83.0,,0.83,65.57
2013-10-19,64,83.0,,0.83,53.12
2013-10-20,54,83.0,,0.83,44.82
2013-10-21,93,83.0,,0.83,77.19
2013-10-22,89,83.0,,0.83,73.86999999999999
2013-10-23,92,83.0,,0.83,76.36
2013-10-24,76,83.0,,0.83,63.08
2013-10-25,73,83.0,,0.83,60.589999999999996
2013-10-26,46,83.0,,0.83,38.18
2013-10-27,55,83.0,,0.83,45.65
2013-10-28,93,83.0,,0.83,77.19
2013-10-29,91,83.0,,0.83,75.53
2013-10-30,88,83.0,,0.83,73.03999999999999
2013-10-31,82,83.0,,0.83,68.06
2013-11-01,68,77.0,False,0.77,52.36
2013-11-02,49,77.0,,0.77,37.730000000000004
2013-11-03,54,77.0,,0.77,41.58
2013-11-04,74,77.0,,0.77,56.980000000000004
2013-11-05,79,77.0,,0.77,60.83
2013-11-06,85,77.0,,0.77,65.45
2013-11-07,81,77.0,,0.77,62.370000000000005
2013-11-08,65,77.0,,0.77,50.050000000000004
2013-11-09,43,77.0,,0.77,33.11
2013-11-10,51,77.0,,0.77,39.27
2013-11-11,63,77.0,,0.77,48.51
2013-11-12,76,77.0,,0.77,58.52
2013-11-13,81,77.0,,0.77,62.370000000000005
2013-11-14,81,77.0,,0.77,62.370000000000005
2013-11-15,80,77.0,,0.77,61.6
2013-11-16,49,77.0,,0.77,37.730000000000004
2013-11-17,61,77.0,,0.77,46.97
2013-11-18,86,77.0,,0.77,66.22
2013-11-19,100,77.0,,0.77,77.0
2013-11-20,86,77.0,,0.77,66.22
2013-11-21,100,77.0,,0.77,77.0
2013-11-22,79,77.0,,0.77,60.83
2013-11-23,46,77.0,,0.77,35.42
2013-11-24,49,77.0,,0.77,37.730000000000004
2013-11-25,76,77.0,,0.77,58.52
2013-11-26,73,77.0,,0.77,56.21
2013-11-27,51,77.0,,0.77,39.27
2013-11-28,43,77.0,,0.77,33.11
2013-11-29,45,77.0,,0.77,34.65
2013-11-30,45,77.0,,0.77,34.65
2013-12-01,46,71.0,False,0.71,32.66
2013-12-02,76,71.0,,0.71,53.959999999999994
2013-12-03,96,71.0,,0.71,68.16
2013-12-04,87,71.0,,0.71,61.769999999999996
2013-12-05,99,71.0,,0.71,70.28999999999999
2013-12-06,83,71.0,,0.71,58.93
2013-12-07,53,71.0,,0.71,37.629999999999995
2013-12-08,56,71.0,,0.71,39.76
2013-12-09,81,71.0,,0.71,57.51
2013-12-10,100,71.0,,0.71,71.0
2013-12-11,96,71.0,,0.71,68.16
2013-12-12,93,71.0,,0.71,66.03
2013-12-13,84,71.0,,0.71,59.64
2013-12-14,57,71.0,,0.71,40.47
2013-12-15,66,71.0,,0.71,46.86
2013-12-16,85,71.0,,0.71,60.349999999999994
2013-12-17,88,71.0,,0.71,62.48
2013-12-18,88,71.0,,0.71,62.48
2013-12-19,74,71.0,,0.71,52.54
2013-12-20,62,71.0,,0.71,44.019999999999996
2013-12-21,46,71.0,,0.71,32.66
2013-12-22,41,71.0,,0.71,29.11
2013-12-23,42,71.0,,0.71,29.82
2013-12-24,45,71.0,,0.71,31.95
2013-12-25,38,71.0,,0.71,26.979999999999997
2013-12-26,55,71.0,,0.71,39.05
2013-12-27,49,71.0,,0.71,34.79
2013-12-28,52,71.0,,0.71,36.92
2013-12-29,38,71.0,,0.71,26.979999999999997
2013-12-30,65,71.0,,0.71,46.15
2013-12-31,51,71.0,,0.71,36.21
2014-01-01,61,72.0,False,0.72,43.92
2014-01-02,63,72.0,,0.72,45.36
2014-01-03,54,72.0,,0.72,38.879999999999995
2014-01-04,45,72.0,,0.72,32.4
2014-01-05,48,72.0,,0.72,34.56
2014-01-06,56,72.0,,0.72,40.32
2014-01-07,66,72.0,,0.72,47.519999999999996
2014-01-08,66,72.0,,0.72,47.519999999999996
2014-01-09,86,72.0,,0.72,61.919999999999995
2014-01-10,78,72.0,,0.72,56.16
2014-01-11,57,72.0,,0.72,41.04
2014-01-12,51,72.0,,0.72,36.72
2014-01-13,71,72.0,,0.72,51.12
2014-01-14,82,72.0,,0.72,59.04
2014-01-15,76,72.0,,0.72,54.72
2014-01-16,96,72.0,,0.72,69.12
2014-01-17,95,72.0,,0.72,68.39999999999999
2014-01-18,57,72.0,,0.72,41.04
2014-01-19,52,72.0,,0.72,37.44
2014-01-20,72,72.0,,0.72,51.839999999999996
2014-01-21,83,72.0,,0.72,59.76
2014-01-22,88,72.0,,0.72,63.36
2014-01-23,89,72.0,,0.72,64.08
2014-01-24,77,72.0,,0.72,55.44
2014-01-25,62,72.0,,0.72,44.64
2014-01-26,71,72.0,,0.72,51.12
2014-01-27,77,72.0,,0.72,55.44
2014-01-28,77,72.0,,0.72,55.44
2014-01-29,100,72.0,,0.72,72.0
2014-01-30,88,72.0,,0.72,63.36
2014-01-31,88,72.0,,0.72,63.36
2014-02-01,61,81.0,False,0.81,49.410000000000004
2014-02-02,58,81.0,,0.81,46.980000000000004
2014-02-03,68,81.0,,0.81,55.080000000000005
2014-02-04,79,81.0,,0.81,63.99
2014-02-05,81,81.0,,0.81,65.61
2014-02-06,85,81.0,,0.81,68.85000000000001
2014-02-07,73,81.0,,0.81,59.13
2014-02-08,43,81.0,,0.81,34.830000000000005
2014-02-09,67,81.0,,0.81,54.27
2014-02-10,88,81.0,,0.81,71.28
2014-02-11,80,81.0,,0.81,64.80000000000001
2014-02-12,80,81.0,,0.81,64.80000000000001
2014-02-13,71,81.0,,0.81,57.510000000000005
2014-02-14,64,81.0,,0.81,51.84
2014-02-15,43,81.0,,0.81,34.830000000000005
2014-02-16,55,81.0,,0.81,44.550000000000004
2014-02-17,60,81.0,,0.81,48.6
2014-02-18,82,81.0,,0.81,66.42
2014-02-19,85,81.0,,0.81,68.85000000000001
2014-02-20,84,81.0,,0.81,68.04
2014-02-21,78,81.0,,0.81,63.18000000000001
2014-02-22,62,81.0,,0.81,50.220000000000006
2014-02-23,63,81.0,,0.81,51.03
2014-02-24,100,81.0,,0.81,81.0
2014-02-25,78,81.0,,0.81,63.18000000000001
2014-02-26,90,81.0,,0.81,72.9
2014-02-27,86,81.0,,0.81,69.66000000000001
2014-02-28,90,81.0,,0.81,72.9
2014-03-01,65,76.0,False,0.76,49.4
2014-03-02,57,76.0,,0.76,43.32
2014-03-03,79,76.0,,0.76,60.04
2014-03-04,80,76.0,,0.76,60.8
2014-03-05,81,76.0,,0.76,61.56
2014-03-06,85,76.0,,0.76,64.6
2014-03-07,72,76.0,,0.76,54.72
2014-03-08,59,76.0,,0.76,44.84
2014-03-09,59,76.0,,0.76,44.84
2014-03-10,99,76.0,,0.76,75.24
2014-03-11,100,76.0,,0.76,76.0
2014-03-12,85,76.0,,0.76,64.6
2014-03-13,82,76.0,,0.76,62.32
2014-03-14,71,76.0,,0.76,53.96
2014-03-15,54,76.0,,0.76,41.04
2014-03-16,61,76.0,,0.76,46.36
2014-03-17,75,76.0,,0.76,57.0
2014-03-18,74,76.0,,0.76,56.24
2014-03-19,73,76.0,,0.76,55.480000000000004
2014-03-20,79,76.0,,0.76,60.04
2014-03-21,61,76.0,,0.76,46.36
2014-03-22,53,76.0,,0.76,40.28
2014-03-23,55,76.0,,0.76,41.8
2014-03-24,71,76.0,,0.76,53.96
2014-03-25,74,76.0,,0.76,56.24
2014-03-26,71,76.0,,0.76,53.96
2014-03-27,70,76.0,,0.76,53.2
2014-03-28,66,76.0,,0.76,50.160000000000004
2014-03-29,50,76.0,,0.76,38.0
2014-03-30,62,76.0,,0.76,47.12
2014-03-31,75,76.0,,0.76,57.0
2014-04-01,85,74.0,False,0.74,62.9
2014-04-02,92,74.0,,0.74,68.08
2014-04-03,87,74.0,,0.74,64.38
2014-04-04,76,74.0,,0.74,56.24
2014-04-05,55,74.0,,0.74,40.7
2014-04-06,59,74.0,,0.74,43.66
2014-04-07,92,74.0,,0.74,68.08
2014-04-08,97,74.0,,0.74,71.78
2014-04-09,88,74.0,,0.74,65.12
2014-04-10,92,74.0,,0.74,68.08
2014-04-11,78,74.0,,0.74,57.72
2014-04-12,53,74.0,,0.74,39.22
2014-04-13,67,74.0,,0.74,49.58
2014-04-14,87,74.0,,0.74,64.38
2014-04-15,96,74.0,,0.74,71.03999999999999
2014-04-16,80,74.0,,0.74,59.2
2014-04-17,85,74.0,,0.74,62.9
2014-04-18,61,74.0,,0.74,45.14
2014-04-19,50,74.0,,0.74,37.0
2014-04-20,61,74.0,,0.74,45.14
2014-04-21,81,74.0,,0.74,59.94
2014-04-22,85,74.0,,0.74,62.9
2014-04-23,100,74.0,,0.74,74.0
2014-04-24,85,74.0,,0.74,62.9
2014-04-25,75,74.0,,0.74,55.5
2014-04-26,65,74.0,,0.74,48.1
2014-04-27,66,74.0,,0.74,48.839999999999996
2014-04-28,84,74.0,,0.74,62.16
2014-04-29,85,74.0,,0.74,62.9
2014-04-30,91,74.0,,0.74,67.34
2014-05-01,93,68.0,False,0.68,63.24
2014-05-02,78,68.0,,0.68,53.040000000000006
2014-05-03,56,68.0,,0.68,38.080000000000005
2014-05-04,72,68.0,,0.68,48.96
2014-05-05,100,68.0,,0.68,68.0
2014-05-06,97,68.0,,0.68,65.96000000000001
2014-05-07,90,68.0,,0.68,61.2
2014-05-08,92,68.0,,0.68,62.56
2014-05-09,66,68.0,,0.68,44.88
2014-05-10,54,68.0,,0.68,36.720000000000006
2014-05-11,56,68.0,,0.68,38.080000000000005
2014-05-12,79,68.0,,0.68,53.720000000000006
2014-05-13,78,68.0,,0.68,53.040000000000006
2014-05-14,84,68.0,,0.68,57.120000000000005
2014-05-15,76,68.0,,0.68,51.68000000000001
2014-05-16,66,68.0,,0.68,44.88
2014-05-17,49,68.0,,0.68,33.32
2014-05-18,57,68.0,,0.68,38.760000000000005
2014-05-19,72,68.0,,0.68,48.96
2014-05-20,75,68.0,,0.68,51.00000000000001
2014-05-21,75,68.0,,0.68,51.00000000000001
2014-05-22,77,68.0,,0.68,52.36000000000001
2014-05-23,74,68.0,,0.68,50.32
2014-05-24,50,68.0,,0.68,34.0
2014-05-25,45,68.0,,0.68,30.6
2014-05-26,49,68.0,,0.68,33.32
2014-05-27,68,68.0,,0.68,46.24
2014-05-28,72,68.0,,0.68,48.96
2014-05-29,81,68.0,,0.68,55.080000000000005
2014-05-30,71,68.0,,0.68,48.28
2014-05-31,54,68.0,,0.68,36.720000000000006
2014-06-01,73,59.0,False,0.59,43.07
2014-06-02,82,59.0,,0.59,48.379999999999995
2014-06-03,94,59.0,,0.59,55.459999999999994
2014-06-04,100,59.0,,0.59,59.0
2014-06-05,87,59.0,,0.59,51.33
2014-06-06,68,59.0,,0.59,40.12
2014-06-07,68,59.0,,0.59,40.12
2014-06-08,78,59.0,,0.59,46.019999999999996
2014-06-09,78,59.0,,0.59,46.019999999999996
2014-06-10,62,59.0,,0.59,36.58
2014-06-11,80,59.0,,0.59,47.199999999999996
2014-06-12,75,59.0,,0.59,44.25
2014-06-13,73,59.0,,0.59,43.07
2014-06-14,57,59.0,,0.59,33.629999999999995
2014-06-15,52,59.0,,0.59,30.68
2014-06-16,78,59.0,,0.59,46.019999999999996
2014-06-17,79,59.0,,0.59,46.61
2014-06-18,85,59.0,,0.59,50.15
2014-06-19,86,59.0,,0.59,50.739999999999995
2014-06-20,73,59.0,,0.59,43.07
2014-06-21,56,59.0,,0.59,33.04
2014-06-22,58,59.0,,0.59,34.22
2014-06-23,68,59.0,,0.59,40.12
2014-06-24,71,59.0,,0.59,41.89
2014-06-25,65,59.0,,0.59,38.35
2014-06-26,75,59.0,,0.59,44.25
2014-06-27,79,59.0,,0.59,46.61
2014-06-28,59,59.0,,0.59,34.809999999999995
2014-06-29,55,59.0,,0.59,32.449999999999996
2014-06-30,63,59.0,,0.59,37.169999999999995
2014-07-01,85,60.0,False,0.6,51.0
2014-07-02,90,60.0,,0.6,54.0
2014-07-03,75,60.0,,0.6,45.0
2014-07-04,57,60.0,,0.6,34.199999999999996
2014-07-05,65,60.0,,0.6,39.0
2014-07-06,54,60.0,,0.6,32.4
2014-07-07,100,60.0,,0.6,60.0
2014-07-08,89,60.0,,0.6,53.4
2014-07-09,74,60.0,,0.6,44.4
2014-07-10,90,60.0,,0.6,54.0
2014-07-11,81,60.0,,0.6,48.6
2014-07-12,78,60.0,,0.6,46.8
2014-07-13,57,60.0,,0.6,34.199999999999996
2014-07-14,89,60.0,,0.6,53.4
2014-07-15,73,60.0,,0.6,43.8
2014-07-16,83,60.0,,0.6,49.8
2014-07-17,83,60.0,,0.6,49.8
2014-07-18,64,60.0,,0.6,38.4
2014-07-19,62,60.0,,0.6,37.199999999999996
2014-07-20,85,60.0,,0.6,51.0
2014-07-21,83,60.0,,0.6,49.8
2014-07-22,67,60.0,,0.6,40.199999999999996
2014-07-23,76,60.0,,0.6,45.6
2014-07-24,92,60.0,,0.6,55.199999999999996
2014-07-25,87,60.0,,0.6,52.199999999999996
2014-07-26,65,60.0,,0.6,39.0
2014-07-27,65,60.0,,0.6,39.0
2014-07-28,73,60.0,,0.6,43.8
2014-07-29,90,60.0,,0.6,54.0
2014-07-30,78,60.0,,0.6,46.8
2014-07-31,65,60.0,,0.6,39.0
2014-08-01,75,57.0,False,0.57,42.74999999999999
2014-08-02,72,57.0,,0.57,41.04
2014-08-03,71,57.0,,0.57,40.47
2014-08-04,79,57.0,,0.57,45.029999999999994
2014-08-05,77,57.0,,0.57,43.88999999999999
2014-08-06,72,57.0,,0.57,41.04
2014-08-07,83,57.0,,0.57,47.309999999999995
2014-08-08,78,57.0,,0.57,44.459999999999994
2014-08-09,56,57.0,,0.57,31.919999999999998
2014-08-10,55,57.0,,0.57,31.349999999999998
2014-08-11,69,57.0,,0.57,39.33
2014-08-12,68,57.0,,0.57,38.76
2014-08-13,73,57.0,,0.57,41.61
2014-08-14,73,57.0,,0.57,41.61
2014-08-15,71,57.0,,0.57,40.47
2014-08-16,73,57.0,,0.57,41.61
2014-08-17,51,57.0,,0.57,29.069999999999997
2014-08-18,75,57.0,,0.57,42.74999999999999
2014-08-19,79,57.0,,0.57,45.029999999999994
2014-08-20,73,57.0,,0.57,41.61
2014-08-21,72,57.0,,0.57,41.04
2014-08-22,73,57.0,,0.57,41.61
2014-08-23,65,57.0,,0.57,37.05
2014-08-24,63,57.0,,0.57,35.91
2014-08-25,81,57.0,,0.57,46.169999999999995
2014-08-26,85,57.0,,0.57,48.449999999999996
2014-08-27,92,57.0,,0.57,52.44
2014-08-28,100,57.0,,0.57,56.99999999999999
2014-08-29,82,57.0,,0.57,46.739999999999995
2014-08-30,66,57.0,,0.57,37.62
2014-08-31,72,57.0,,0.57,41.04
2014-09-01,56,80.0,False,0.8,44.800000000000004
2014-09-02,68,80.0,,0.8,54.400000000000006
2014-09-03,80,80.0,,0.8,64.0
2014-09-04,76,80.0,,0.8,60.800000000000004
2014-09-05,73,80.0,,0.8,58.400000000000006
2014-09-06,57,80.0,,0.8,45.6
2014-09-07,55,80.0,,0.8,44.0
2014-09-08,83,80.0,,0.8,66.4
2014-09-09,83,80.0,,0.8,66.4
2014-09-10,85,80.0,,0.8,68.0
2014-09-11,88,80.0,,0.8,70.4
2014-09-12,85,80.0,,0.8,68.0
2014-09-13,60,80.0,,0.8,48.0
2014-09-14,63,80.0,,0.8,50.400000000000006
2014-09-15,88,80.0,,0.8,70.4
2014-09-16,90,80.0,,0.8,72.0
2014-09-17,96,80.0,,0.8,76.80000000000001
2014-09-18,90,80.0,,0.8,72.0
2014-09-19,80,80.0,,0.8,64.0
2014-09-20,51,80.0,,0.8,40.800000000000004
2014-09-21,66,80.0,,0.8,52.800000000000004
2014-09-22,93,80.0,,0.8,74.4
2014-09-23,87,80.0,,0.8,69.60000000000001
2014-09-24,81,80.0,,0.8,64.8
2014-09-25,84,80.0,,0.8,67.2
2014-09-26,78,80.0,,0.8,62.400000000000006
2014-09-27,59,80.0,,0.8,47.2
2014-09-28,63,80.0,,0.8,50.400000000000006
2014-09-29,100,80.0,,0.8,80.0
2014-09-30,90,80.0,,0.8,72.0
2014-10-01,91,83.0,False,0.83,75.53
2014-10-02,81,83.0,,0.83,67.22999999999999
2014-10-03,70,83.0,,0.83,58.099999999999994
2014-10-04,44,83.0,,0.83,36.519999999999996
2014-10-05,55,83.0,,0.83,45.65
2014-10-06,75,83.0,,0.83,62.25
2014-10-07,86,83.0,,0.83,71.38
2014-10-08,79,83.0,,0.83,65.57
2014-10-09,74,83.0,,0.83,61.419999999999995
2014-10-10,65,83.0,,0.83,53.949999999999996
2014-10-11,49,83.0,,0.83,40.669999999999995
2014-10-12,54,83.0,,0.83,44.82
2014-10-13,70,83.0,,0.83,58.099999999999994
2014-10-14,74,83.0,,0.83,61.419999999999995
2014-10-15,87,83.0,,0.83,72.21
2014-10-16,100,83.0,,0.83,83.0
2014-10-17,71,83.0,,0.83,58.93
2014-10-18,44,83.0,,0.83,36.519999999999996
2014-10-19,54,83.0,,0.83,44.82
2014-10-20,77,83.0,,0.83,63.91
2014-10-21,91,83.0,,0.83,75.53
2014-10-22,87,83.0,,0.83,72.21
2014-10-23,74,83.0,,0.83,61.419999999999995
2014-10-24,79,83.0,,0.83,65.57
2014-10-25,51,83.0,,0.83,42.33
2014-10-26,53,83.0,,0.83,43.989999999999995
2014-10-27,86,83.0,,0.83,71.38
2014-10-28,80,83.0,,0.83,66.39999999999999
2014-10-29,83,83.0,,0.83,68.89
2014-10-30,78,83.0,,0.83,64.74
2014-10-31,74,83.0,,0.83,61.419999999999995
2014-11-01,52,74.0,False,0.74,38.48
2014-11-02,59,74.0,,0.74,43.66
2014-11-03,90,74.0,,0.74,66.6
2014-11-04,93,74.0,,0.74,68.82
2014-11-05,94,74.0,,0.74,69.56
2014-11-06,85,74.0,,0.74,62.9
2014-11-07,88,74.0,,0.74,65.12
2014-11-08,50,74.0,,0.74,37.0
2014-11-09,53,74.0,,0.74,39.22
2014-11-10,85,74.0,,0.74,62.9
2014-11-11,87,74.0,,0.74,64.38
2014-11-12,83,74.0,,0.74,61.42
2014-11-13,99,74.0,,0.74,73.26
2014-11-14,80,74.0,,0.74,59.2
2014-11-15,50,74.0,,0.74,37.0
2014-11-16,57,74.0,,0.74,42.18
2014-11-17,100,74.0,,0.74,74.0
2014-11-18,93,74.0,,0.74,68.82
2014-11-19,91,74.0,,0.74,67.34
2014-11-20,98,74.0,,0.74,72.52
2014-11-21,89,74.0,,0.74,65.86
2014-11-22,52,74.0,,0.74,38.48
2014-11-23,58,74.0,,0.74,42.92
2014-11-24,81,74.0,,0.74,59.94
2014-11-25,77,74.0,,0.74,56.98
2014-11-26,62,74.0,,0.74,45.88
2014-11-27,34,74.0,,0.74,25.16
2014-11-28,42,74.0,,0.74,31.08
2014-11-29,50,74.0,,0.74,37.0
2014-11-30,60,74.0,,0.74,44.4
2014-12-01,83,75.0,False,0.75,62.25
2014-12-02,89,75.0,,0.75,66.75
2014-12-03,99,75.0,,0.75,74.25
2014-12-04,87,75.0,,0.75,65.25
2014-12-05,82,75.0,,0.75,61.5
2014-12-06,53,75.0,,0.75,39.75
2014-12-07,70,75.0,,0.75,52.5
2014-12-08,83,75.0,,0.75,62.25
2014-12-09,93,75.0,,0.75,69.75
2014-12-10,94,75.0,,0.75,70.5
2014-12-11,90,75.0,,0.75,67.5
2014-12-12,88,75.0,,0.75,66.0
2014-12-13,70,75.0,,0.75,52.5
2014-12-14,100,75.0,,0.75,75.0
2014-12-15,99,75.0,,0.75,74.25
2014-12-16,91,75.0,,0.75,68.25
2014-12-17,84,75.0,,0.75,63.0
2014-12-18,79,75.0,,0.75,59.25
2014-12-19,70,75.0,,0.75,52.5
2014-12-20,43,75.0,,0.75,32.25
2014-12-21,33,75.0,,0.75,24.75
2014-12-22,52,75.0,,0.75,39.0
2014-12-23,53,75.0,,0.75,39.75
2014-12-24,49,75.0,,0.75,36.75
2014-12-25,36,75.0,,0.75,27.0
2014-12-26,44,75.0,,0.75,33.0
2014-12-27,39,75.0,,0.75,29.25
2014-12-28,43,75.0,,0.75,32.25
2014-12-29,44,75.0,,0.75,33.0
2014-12-30,49,75.0,,0.75,36.75
2014-12-31,51,75.0,,0.75,38.25
2015-01-01,42,72.0,False,0.72,30.24
2015-01-02,55,72.0,,0.72,39.6
2015-01-03,49,72.0,,0.72,35.28
2015-01-04,50,72.0,,0.72,36.0
2015-01-05,59,72.0,,0.72,42.48
2015-01-06,81,72.0,,0.72,58.32
