date,dividend_unscaled,dividend_monthly,isPartial,scale,dividend
2016-09-15,93,40.0,,0.4,37.2
2016-09-16,75,40.0,,0.4,30.0
2016-09-17,55,40.0,,0.4,22.0
2016-09-18,54,40.0,,0.4,21.6
2016-09-19,86,40.0,,0.4,34.4
2016-09-20,81,40.0,,0.4,32.4
2016-09-21,89,40.0,,0.4,35.6
2016-09-22,88,40.0,,0.4,35.2
2016-09-23,83,40.0,,0.4,33.2
2016-09-24,36,40.0,,0.4,14.4
2016-09-25,48,40.0,,0.4,19.200000000000003
2016-09-26,76,40.0,,0.4,30.400000000000002
2016-09-27,80,40.0,,0.4,32.0
2016-09-28,97,40.0,,0.4,38.800000000000004
2016-09-29,96,40.0,,0.4,38.400000000000006
2016-09-30,89,40.0,,0.4,35.6
2016-10-01,45,41.0,False,0.41,18.45
2016-10-02,31,41.0,,0.41,12.709999999999999
2016-10-03,58,41.0,,0.41,23.779999999999998
2016-10-04,78,41.0,,0.41,31.979999999999997
2016-10-05,82,41.0,,0.41,33.62
2016-10-06,70,41.0,,0.41,28.7
2016-10-07,60,41.0,,0.41,24.599999999999998
2016-10-08,31,41.0,,0.41,12.709999999999999
2016-10-09,53,41.0,,0.41,21.73
2016-10-10,63,41.0,,0.41,25.83
2016-10-11,72,41.0,,0.41,29.52
2016-10-12,65,41.0,,0.41,26.65
2016-10-13,68,41.0,,0.41,27.88
2016-10-14,62,41.0,,0.41,25.419999999999998
2016-10-15,43,41.0,,0.41,17.63
2016-10-16,28,41.0,,0.41,11.479999999999999
2016-10-17,70,41.0,,0.41,28.7
2016-10-18,68,41.0,,0.41,27.88
2016-10-19,78,41.0,,0.41,31.979999999999997
2016-10-20,61,41.0,,0.41,25.009999999999998
2016-10-21,49,41.0,,0.41,20.09
2016-10-22,42,41.0,,0.41,17.22
2016-10-23,51,41.0,,0.41,20.91
2016-10-24,70,41.0,,0.41,28.7
2016-10-25,100,41.0,,0.41,41.0
2016-10-26,82,41.0,,0.41,33.62
2016-10-27,79,41.0,,0.41,32.39
2016-10-28,77,41.0,,0.41,31.569999999999997
2016-10-29,41,41.0,,0.41,16.81
2016-10-30,42,41.0,,0.41,17.22
2016-10-31,69,41.0,,0.41,28.29
2016-11-01,78,43.0,False,0.43,33.54
2016-11-02,72,43.0,,0.43,30.96
2016-11-03,76,43.0,,0.43,32.68
2016-11-04,67,43.0,,0.43,28.81
2016-11-05,40,43.0,,0.43,17.2
2016-11-06,40,43.0,,0.43,17.2
2016-11-07,81,43.0,,0.43,34.83
2016-11-08,77,43.0,,0.43,33.11
2016-11-09,54,43.0,,0.43,23.22
2016-11-10,96,43.0,,0.43,41.28
2016-11-11,76,43.0,,0.43,32.68
2016-11-12,45,43.0,,0.43,19.35
2016-11-13,45,43.0,,0.43,19.35
2016-11-14,90,43.0,,0.43,38.7
2016-11-15,100,43.0,,0.43,43.0
2016-11-16,81,43.0,,0.43,34.83
2016-11-17,92,43.0,,0.43,39.56
2016-11-18,76,43.0,,0.43,32.68
2016-11-19,38,43.0,,0.43,16.34
2016-11-20,42,43.0,,0.43,18.06
2016-11-21,74,43.0,,0.43,31.82
2016-11-22,81,43.0,,0.43,34.83
2016-11-23,63,43.0,,0.43,27.09
2016-11-24,47,43.0,,0.43,20.21
2016-11-25,41,43.0,,0.43,17.63
2016-11-26,39,43.0,,0.43,16.77
2016-11-27,43,43.0,,0.43,18.49
2016-11-28,74,43.0,,0.43,31.82
2016-11-29,90,43.0,,0.43,38.7
2016-11-30,89,43.0,,0.43,38.269999999999996
2016-12-01,87,49.0,False,0.49,42.63
2016-12-02,88,49.0,,0.49,43.12
2016-12-03,45,49.0,,0.49,22.05
2016-12-04,57,49.0,,0.49,27.93
2016-12-05,83,49.0,,0.49,40.67
2016-12-06,86,49.0,,0.49,42.14
2016-12-07,100,49.0,,0.49,49.0
2016-12-08,90,49.0,,0.49,44.1
2016-12-09,88,49.0,,0.49,43.12
2016-12-10,64,49.0,,0.49,31.36
2016-12-11,51,49.0,,0.49,24.99
2016-12-12,66,49.0,,0.49,32.339999999999996
2016-12-13,87,49.0,,0.49,42.63
2016-12-14,83,49.0,,0.49,40.67
2016-12-15,74,49.0,,0.49,36.26
2016-12-16,68,49.0,,0.49,33.32
2016-12-17,50,49.0,,0.49,24.5
2016-12-18,32,49.0,,0.49,15.68
2016-12-19,75,49.0,,0.49,36.75
2016-12-20,75,49.0,,0.49,36.75
2016-12-21,63,49.0,,0.49,30.87
2016-12-22,65,49.0,,0.49,31.849999999999998
2016-12-23,45,49.0,,0.49,22.05
2016-12-24,26,49.0,,0.49,12.74
2016-12-25,33,49.0,,0.49,16.169999999999998
2016-12-26,31,49.0,,0.49,15.19
2016-12-27,52,49.0,,0.49,25.48
2016-12-28,73,49.0,,0.49,35.769999999999996
2016-12-29,57,49.0,,0.49,27.93
2016-12-30,60,49.0,,0.49,29.4
2016-12-31,35,49.0,,0.49,17.15
2017-01-01,36,46.0,False,0.46,16.560000000000002
2017-01-02,43,46.0,,0.46,19.78
2017-01-03,91,46.0,,0.46,41.86
2017-01-04,93,46.0,,0.46,42.78
2017-01-05,96,46.0,,0.46,44.160000000000004
2017-01-06,75,46.0,,0.46,34.5
2017-01-07,53,46.0,,0.46,24.380000000000003
2017-01-08,44,46.0,,0.46,20.240000000000002
2017-01-09,77,46.0,,0.46,35.42
2017-01-10,77,46.0,,0.46,35.42
2017-01-11,75,46.0,,0.46,34.5
2017-01-12,73,46.0,,0.46,33.58
2017-01-13,78,46.0,,0.46,35.88
2017-01-14,47,46.0,,0.46,21.62
2017-01-15,47,46.0,,0.46,21.62
2017-01-16,57,46.0,,0.46,26.220000000000002
2017-01-17,76,46.0,,0.46,34.96
2017-01-18,84,46.0,,0.46,38.64
2017-01-19,86,46.0,,0.46,39.56
2017-01-20,62,46.0,,0.46,28.52
2017-01-21,43,46.0,,0.46,19.78
2017-01-22,54,46.0,,0.46,24.84
2017-01-23,67,46.0,,0.46,30.82
2017-01-24,99,46.0,,0.46,45.54
2017-01-25,98,46.0,,0.46,45.080000000000005
2017-01-26,95,46.0,,0.46,43.7
2017-01-27,87,46.0,,0.46,40.02
2017-01-28,57,46.0,,0.46,26.220000000000002
2017-01-29,56,46.0,,0.46,25.76
2017-01-30,83,46.0,,0.46,38.18
2017-01-31,100,46.0,,0.46,46.0
2017-02-01,100,55.0,False,0.55,55.00000000000001
2017-02-02,92,55.0,,0.55,50.6
2017-02-03,75,55.0,,0.55,41.25
2017-02-04,57,55.0,,0.55,31.35
2017-02-05,50,55.0,,0.55,27.500000000000004
2017-02-06,67,55.0,,0.55,36.85
2017-02-07,92,55.0,,0.55,50.6
2017-02-08,87,55.0,,0.55,47.85
2017-02-09,95,55.0,,0.55,52.25000000000001
2017-02-10,80,55.0,,0.55,44.0
2017-02-11,54,55.0,,0.55,29.700000000000003
2017-02-12,50,55.0,,0.55,27.500000000000004
2017-02-13,83,55.0,,0.55,45.650000000000006
2017-02-14,93,55.0,,0.55,51.150000000000006
2017-02-15,96,55.0,,0.55,52.800000000000004
2017-02-16,91,55.0,,0.55,50.050000000000004
2017-02-17,85,55.0,,0.55,46.75000000000001
2017-02-18,50,55.0,,0.55,27.500000000000004
2017-02-19,53,55.0,,0.55,29.150000000000002
2017-02-20,67,55.0,,0.55,36.85
2017-02-21,96,55.0,,0.55,52.800000000000004
2017-02-22,84,55.0,,0.55,46.2
2017-02-23,94,55.0,,0.55,51.7
2017-02-24,76,55.0,,0.55,41.800000000000004
2017-02-25,57,55.0,,0.55,31.35
2017-02-26,47,55.0,,0.55,25.85
2017-02-27,80,55.0,,0.55,44.0
2017-02-28,94,55.0,,0.55,51.7
2017-03-01,86,57.0,False,0.57,49.019999999999996
2017-03-02,100,57.0,,0.57,56.99999999999999
2017-03-03,77,57.0,,0.57,43.88999999999999
2017-03-04,58,57.0,,0.57,33.059999999999995
2017-03-05,57,57.0,,0.57,32.489999999999995
2017-03-06,78,57.0,,0.57,44.459999999999994
2017-03-07,86,57.0,,0.57,49.019999999999996
2017-03-08,81,57.0,,0.57,46.169999999999995
2017-03-09,79,57.0,,0.57,45.029999999999994
2017-03-10,73,57.0,,0.57,41.61
2017-03-11,50,57.0,,0.57,28.499999999999996
2017-03-12,41,57.0,,0.57,23.369999999999997
2017-03-13,72,57.0,,0.57,41.04
2017-03-14,78,57.0,,0.57,44.459999999999994
2017-03-15,86,57.0,,0.57,49.019999999999996
2017-03-16,84,57.0,,0.57,47.879999999999995
2017-03-17,84,57.0,,0.57,47.879999999999995
2017-03-18,50,57.0,,0.57,28.499999999999996
2017-03-19,53,57.0,,0.57,30.209999999999997
2017-03-20,80,57.0,,0.57,45.599999999999994
2017-03-21,84,57.0,,0.57,47.879999999999995
2017-03-22,82,57.0,,0.57,46.739999999999995
2017-03-23,73,57.0,,0.57,41.61
2017-03-24,69,57.0,,0.57,39.33
2017-03-25,51,57.0,,0.57,29.069999999999997
2017-03-26,51,57.0,,0.57,29.069999999999997
2017-03-27,72,57.0,,0.57,41.04
2017-03-28,80,57.0,,0.57,45.599999999999994
2017-03-29,75,57.0,,0.57,42.74999999999999
2017-03-30,73,57.0,,0.57,41.61
2017-03-31,75,57.0,,0.57,42.74999999999999
2017-04-01,53,53.0,False,0.53,28.09
2017-04-02,46,53.0,,0.53,24.380000000000003
2017-04-03,97,53.0,,0.53,51.410000000000004
2017-04-04,66,53.0,,0.53,34.980000000000004
2017-04-05,78,53.0,,0.53,41.34
2017-04-06,56,53.0,,0.53,29.68
2017-04-07,60,53.0,,0.53,31.8
2017-04-08,61,53.0,,0.53,32.33
2017-04-09,52,53.0,,0.53,27.560000000000002
2017-04-10,73,53.0,,0.53,38.690000000000005
2017-04-11,81,53.0,,0.53,42.93
2017-04-12,74,53.0,,0.53,39.22
2017-04-13,68,53.0,,0.53,36.04
2017-04-14,59,53.0,,0.53,31.270000000000003
2017-04-15,35,53.0,,0.53,18.55
2017-04-16,43,53.0,,0.53,22.790000000000003
2017-04-17,72,53.0,,0.53,38.160000000000004
2017-04-18,88,53.0,,0.53,46.64
2017-04-19,77,53.0,,0.53,40.81
2017-04-20,81,53.0,,0.53,42.93
2017-04-21,77,53.0,,0.53,40.81
2017-04-22,41,53.0,,0.53,21.73
2017-04-23,47,53.0,,0.53,24.91
2017-04-24,79,53.0,,0.53,41.870000000000005
2017-04-25,94,53.0,,0.53,49.82
2017-04-26,88,53.0,,0.53,46.64
2017-04-27,100,53.0,,0.53,53.0
2017-04-28,65,53.0,,0.53,34.45
2017-04-29,41,53.0,,0.53,21.73
2017-04-30,40,53.0,,0.53,21.200000000000003
2017-05-01,79,47.0,False,0.47,37.129999999999995
2017-05-02,85,47.0,,0.47,39.949999999999996
2017-05-03,86,47.0,,0.47,40.419999999999995
2017-05-04,100,47.0,,0.47,47.0
2017-05-05,79,47.0,,0.47,37.129999999999995
2017-05-06,40,47.0,,0.47,18.799999999999997
2017-05-07,43,47.0,,0.47,20.209999999999997
2017-05-08,91,47.0,,0.47,42.769999999999996
2017-05-09,65,47.0,,0.47,30.549999999999997
2017-05-10,63,47.0,,0.47,29.61
2017-05-11,70,47.0,,0.47,32.9
2017-05-12,68,47.0,,0.47,31.959999999999997
2017-05-13,39,47.0,,0.47,18.33
2017-05-14,33,47.0,,0.47,15.51
2017-05-15,54,47.0,,0.47,25.38
2017-05-16,71,47.0,,0.47,33.37
2017-05-17,60,47.0,,0.47,28.2
2017-05-18,53,47.0,,0.47,24.91
2017-05-19,56,47.0,,0.47,26.32
2017-05-20,25,47.0,,0.47,11.75
2017-05-21,38,47.0,,0.47,17.86
2017-05-22,54,47.0,,0.47,25.38
2017-05-23,62,47.0,,0.47,29.139999999999997
2017-05-24,62,47.0,,0.47,29.139999999999997
2017-05-25,48,47.0,,0.47,22.56
2017-05-26,53,47.0,,0.47,24.91
2017-05-27,37,47.0,,0.47,17.39
2017-05-28,31,47.0,,0.47,14.569999999999999
2017-05-29,22,47.0,,0.47,10.34
2017-05-30,49,47.0,,0.47,23.029999999999998
2017-05-31,60,47.0,,0.47,28.2
2017-06-01,91,43.0,False,0.43,39.13
2017-06-02,100,43.0,,0.43,43.0
2017-06-03,58,43.0,,0.43,24.94
2017-06-04,45,43.0,,0.43,19.35
2017-06-05,83,43.0,,0.43,35.69
2017-06-06,78,43.0,,0.43,33.54
2017-06-07,97,43.0,,0.43,41.71
2017-06-08,91,43.0,,0.43,39.13
2017-06-09,95,43.0,,0.43,40.85
2017-06-10,52,43.0,,0.43,22.36
2017-06-11,44,43.0,,0.43,18.919999999999998
2017-06-12,85,43.0,,0.43,36.55
2017-06-13,81,43.0,,0.43,34.83
2017-06-14,84,43.0,,0.43,36.12
2017-06-15,89,43.0,,0.43,38.269999999999996
2017-06-16,68,43.0,,0.43,29.24
2017-06-17,63,43.0,,0.43,27.09
2017-06-18,42,43.0,,0.43,18.06
2017-06-19,89,43.0,,0.43,38.269999999999996
2017-06-20,76,43.0,,0.43,32.68
2017-06-21,83,43.0,,0.43,35.69
2017-06-22,82,43.0,,0.43,35.26
2017-06-23,71,43.0,,0.43,30.53
2017-06-24,48,43.0,,0.43,20.64
2017-06-25,48,43.0,,0.43,20.64
2017-06-26,91,43.0,,0.43,39.13
2017-06-27,87,43.0,,0.43,37.41
2017-06-28,94,43.0,,0.43,40.42
2017-06-29,70,43.0,,0.43,30.099999999999998
2017-06-30,88,43.0,,0.43,37.839999999999996
2017-07-01,55,39.0,False,0.39,21.45
2017-07-02,46,39.0,,0.39,17.94
2017-07-03,74,39.0,,0.39,28.86
2017-07-04,63,39.0,,0.39,24.57
2017-07-05,98,39.0,,0.39,38.22
2017-07-06,89,39.0,,0.39,34.71
2017-07-07,89,39.0,,0.39,34.71
2017-07-08,56,39.0,,0.39,21.84
2017-07-09,47,39.0,,0.39,18.330000000000002
2017-07-10,78,39.0,,0.39,30.42
2017-07-11,84,39.0,,0.39,32.76
2017-07-12,83,39.0,,0.39,32.370000000000005
2017-07-13,89,39.0,,0.39,34.71
2017-07-14,81,39.0,,0.39,31.59
2017-07-15,54,39.0,,0.39,21.060000000000002
2017-07-16,46,39.0,,0.39,17.94
2017-07-17,74,39.0,,0.39,28.86
2017-07-18,81,39.0,,0.39,31.59
2017-07-19,86,39.0,,0.39,33.54
2017-07-20,92,39.0,,0.39,35.88
2017-07-21,77,39.0,,0.39,30.03
2017-07-22,64,39.0,,0.39,24.96
2017-07-23,54,39.0,,0.39,21.060000000000002
2017-07-24,86,39.0,,0.39,33.54
2017-07-25,81,39.0,,0.39,31.59
2017-07-26,94,39.0,,0.39,36.660000000000004
2017-07-27,100,39.0,,0.39,39.0
2017-07-28,88,39.0,,0.39,34.32
2017-07-29,53,39.0,,0.39,20.67
2017-07-30,57,39.0,,0.39,22.23
2017-07-31,88,39.0,,0.39,34.32
2017-08-01,100,43.0,False,0.43,43.0
2017-08-02,100,43.0,,0.43,43.0
2017-08-03,90,43.0,,0.43,38.7
2017-08-04,83,43.0,,0.43,35.69
2017-08-05,56,43.0,,0.43,24.08
2017-08-06,54,43.0,,0.43,23.22
2017-08-07,97,43.0,,0.43,41.71
2017-08-08,83,43.0,,0.43,35.69
2017-08-09,84,43.0,,0.43,36.12
2017-08-10,77,43.0,,0.43,33.11
2017-08-11,72,43.0,,0.43,30.96
2017-08-12,54,43.0,,0.43,23.22
2017-08-13,44,43.0,,0.43,18.919999999999998
2017-08-14,63,43.0,,0.43,27.09
2017-08-15,87,43.0,,0.43,37.41
2017-08-16,84,43.0,,0.43,36.12
2017-08-17,78,43.0,,0.43,33.54
2017-08-18,71,43.0,,0.43,30.53
2017-08-19,30,43.0,,0.43,12.9
2017-08-20,41,43.0,,0.43,17.63
2017-08-21,63,43.0,,0.43,27.09
2017-08-22,76,43.0,,0.43,32.68
2017-08-23,76,43.0,,0.43,32.68
2017-08-24,70,43.0,,0.43,30.099999999999998
2017-08-25,69,43.0,,0.43,29.669999999999998
2017-08-26,34,43.0,,0.43,14.62
2017-08-27,40,43.0,,0.43,17.2
2017-08-28,70,43.0,,0.43,30.099999999999998
2017-08-29,71,43.0,,0.43,30.53
2017-08-30,81,43.0,,0.43,34.83
2017-08-31,85,43.0,,0.43,36.55
2017-09-01,79,42.0,False,0.42,33.18
2017-09-02,65,42.0,,0.42,27.3
2017-09-03,41,42.0,,0.42,17.22
2017-09-04,53,42.0,,0.42,22.259999999999998
2017-09-05,61,42.0,,0.42,25.619999999999997
2017-09-06,69,42.0,,0.42,28.98
2017-09-07,64,42.0,,0.42,26.88
2017-09-08,77,42.0,,0.42,32.339999999999996
2017-09-09,45,42.0,,0.42,18.9
2017-09-10,35,42.0,,0.42,14.7
2017-09-11,65,42.0,,0.42,27.3
2017-09-12,80,42.0,,0.42,33.6
2017-09-13,80,42.0,,0.42,33.6
2017-09-14,95,42.0,,0.42,39.9
2017-09-15,81,42.0,,0.42,34.019999999999996
2017-09-16,60,42.0,,0.42,25.2
2017-09-17,49,42.0,,0.42,20.58
2017-09-18,78,42.0,,0.42,32.76
2017-09-19,91,42.0,,0.42,38.22
2017-09-20,72,42.0,,0.42,30.24
2017-09-21,74,42.0,,0.42,31.08
2017-09-22,58,42.0,,0.42,24.36
2017-09-23,47,42.0,,0.42,19.74
2017-09-24,38,42.0,,0.42,15.959999999999999
2017-09-25,85,42.0,,0.42,35.699999999999996
2017-09-26,100,42.0,,0.42,42.0
2017-09-27,88,42.0,,0.42,36.96
2017-09-28,85,42.0,,0.42,35.699999999999996
2017-09-29,72,42.0,,0.42,30.24
2017-09-30,59,42.0,,0.42,24.779999999999998
2017-10-01,46,49.0,False,0.49,22.54
2017-10-02,73,49.0,,0.49,35.769999999999996
2017-10-03,76,49.0,,0.49,37.24
2017-10-04,89,49.0,,0.49,43.61
2017-10-05,84,49.0,,0.49,41.16
2017-10-06,73,49.0,,0.49,35.769999999999996
2017-10-07,48,49.0,,0.49,23.52
2017-10-08,45,49.0,,0.49,22.05
2017-10-09,74,49.0,,0.49,36.26
2017-10-10,79,49.0,,0.49,38.71
2017-10-11,92,49.0,,0.49,45.08
2017-10-12,83,49.0,,0.49,40.67
2017-10-13,78,49.0,,0.49,38.22
2017-10-14,48,49.0,,0.49,23.52
2017-10-15,46,49.0,,0.49,22.54
2017-10-16,77,49.0,,0.49,37.73
2017-10-17,82,49.0,,0.49,40.18
2017-10-18,86,49.0,,0.49,42.14
2017-10-19,81,49.0,,0.49,39.69
2017-10-20,81,49.0,,0.49,39.69
2017-10-21,53,49.0,,0.49,25.97
2017-10-22,48,49.0,,0.49,23.52
2017-10-23,83,49.0,,0.49,40.67
2017-10-24,94,49.0,,0.49,46.06
2017-10-25,91,49.0,,0.49,44.589999999999996
2017-10-26,94,49.0,,0.49,46.06
2017-10-27,84,49.0,,0.49,41.16
2017-10-28,53,49.0,,0.49,25.97
2017-10-29,39,49.0,,0.49,19.11
2017-10-30,100,49.0,,0.49,49.0
2017-10-31,88,49.0,,0.49,43.12
2017-11-01,92,51.0,False,0.51,46.92
2017-11-02,81,51.0,,0.51,41.31
2017-11-03,93,51.0,,0.51,47.43
2017-11-04,57,51.0,,0.51,29.07
2017-11-05,52,51.0,,0.51,26.52
2017-11-06,81,51.0,,0.51,41.31
2017-11-07,71,51.0,,0.51,36.21
2017-11-08,88,51.0,,0.51,44.88
2017-11-09,86,51.0,,0.51,43.86
2017-11-10,68,51.0,,0.51,34.68
2017-11-11,50,51.0,,0.51,25.5
2017-11-12,41,51.0,,0.51,20.91
2017-11-13,93,51.0,,0.51,47.43
2017-11-14,96,51.0,,0.51,48.96
2017-11-15,85,51.0,,0.51,43.35
2017-11-16,100,51.0,,0.51,51.0
2017-11-17,78,51.0,,0.51,39.78
2017-11-18,29,51.0,,0.51,14.790000000000001
2017-11-19,38,51.0,,0.51,19.38
2017-11-20,68,51.0,,0.51,34.68
2017-11-21,66,51.0,,0.51,33.660000000000004
2017-11-22,72,51.0,,0.51,36.72
2017-11-23,30,51.0,,0.51,15.3
2017-11-24,46,51.0,,0.51,23.46
2017-11-25,40,51.0,,0.51,20.4
2017-11-26,40,51.0,,0.51,20.4
2017-11-27,65,51.0,,0.51,33.15
2017-11-28,83,51.0,,0.51,42.33
2017-11-29,84,51.0,,0.51,42.84
2017-11-30,89,51.0,,0.51,45.39
2017-12-01,75,54.0,False,0.54,40.5
2017-12-02,58,54.0,,0.54,31.32
2017-12-03,52,54.0,,0.54,28.080000000000002
2017-12-04,92,54.0,,0.54,49.68000000000001
2017-12-05,92,54.0,,0.54,49.68000000000001
2017-12-06,90,54.0,,0.54,48.6
2017-12-07,80,54.0,,0.54,43.2
2017-12-08,79,54.0,,0.54,42.660000000000004
2017-12-09,55,54.0,,0.54,29.700000000000003
2017-12-10,50,54.0,,0.54,27.0
2017-12-11,78,54.0,,0.54,42.120000000000005
2017-12-12,98,54.0,,0.54,52.92
2017-12-13,95,54.0,,0.54,51.300000000000004
2017-12-14,100,54.0,,0.54,54.0
2017-12-15,83,54.0,,0.54,44.82
2017-12-16,69,54.0,,0.54,37.260000000000005
2017-12-17,47,54.0,,0.54,25.380000000000003
2017-12-18,83,54.0,,0.54,44.82
2017-12-19,94,54.0,,0.54,50.760000000000005
2017-12-20,91,54.0,,0.54,49.14
2017-12-21,98,54.0,,0.54,52.92
2017-12-22,73,54.0,,0.54,39.42
2017-12-23,46,54.0,,0.54,24.840000000000003
2017-12-24,37,54.0,,0.54,19.98
2017-12-25,33,54.0,,0.54,17.82
2017-12-26,63,54.0,,0.54,34.02
2017-12-27,80,54.0,,0.54,43.2
2017-12-28,83,54.0,,0.54,44.82
2017-12-29,76,54.0,,0.54,41.040000000000006
2017-12-30,50,54.0,,0.54,27.0
2017-12-31,39,54.0,,0.54,21.060000000000002
2018-01-01,42,54.0,False,0.54,22.68
2018-01-02,83,54.0,,0.54,44.82
2018-01-03,94,54.0,,0.54,50.760000000000005
2018-01-04,98,54.0,,0.54,52.92
2018-01-05,85,54.0,,0.54,45.900000000000006
2018-01-06,62,54.0,,0.54,33.480000000000004
2018-01-07,53,54.0,,0.54,28.62
2018-01-08,79,54.0,,0.54,42.660000000000004
2018-01-09,95,54.0,,0.54,51.300000000000004
2018-01-10,96,54.0,,0.54,51.84
2018-01-11,88,54.0,,0.54,47.52
2018-01-12,88,54.0,,0.54,47.52
2018-01-13,57,54.0,,0.54,30.78
2018-01-14,49,54.0,,0.54,26.46
2018-01-15,53,54.0,,0.54,28.62
2018-01-16,81,54.0,,0.54,43.74
2018-01-17,88,54.0,,0.54,47.52
2018-01-18,100,54.0,,0.54,54.0
2018-01-19,75,54.0,,0.54,40.5
2018-01-20,59,54.0,,0.54,31.860000000000003
2018-01-21,47,54.0,,0.54,25.380000000000003
2018-01-22,81,54.0,,0.54,43.74
2018-01-23,97,54.0,,0.54,52.38
2018-01-24,94,54.0,,0.54,50.760000000000005
2018-01-25,92,54.0,,0.54,49.68000000000001
2018-01-26,92,54.0,,0.54,49.68000000000001
2018-01-27,57,54.0,,0.54,30.78
2018-01-28,52,54.0,,0.54,28.080000000000002
2018-01-29,97,54.0,,0.54,52.38
2018-01-30,94,54.0,,0.54,50.760000000000005
2018-01-31,77,54.0,,0.54,41.580000000000005
2018-02-01,96,58.0,False,0.58,55.67999999999999
2018-02-02,73,58.0,,0.58,42.339999999999996
2018-02-03,57,58.0,,0.58,33.059999999999995
2018-02-04,50,58.0,,0.58,28.999999999999996
2018-02-05,66,58.0,,0.58,38.279999999999994
2018-02-06,100,58.0,,0.58,57.99999999999999
2018-02-07,93,58.0,,0.58,53.94
2018-02-08,98,58.0,,0.58,56.839999999999996
2018-02-09,84,58.0,,0.58,48.72
2018-02-10,57,58.0,,0.58,33.059999999999995
2018-02-11,52,58.0,,0.58,30.159999999999997
2018-02-12,80,58.0,,0.58,46.4
2018-02-13,95,58.0,,0.58,55.099999999999994
2018-02-14,85,58.0,,0.58,49.3
2018-02-15,99,58.0,,0.58,57.419999999999995
2018-02-16,83,58.0,,0.58,48.13999999999999
2018-02-17,50,58.0,,0.58,28.999999999999996
2018-02-18,56,58.0,,0.58,32.48
2018-02-19,58,58.0,,0.58,33.64
2018-02-20,78,58.0,,0.58,45.239999999999995
2018-02-21,88,58.0,,0.58,51.04
2018-02-22,70,58.0,,0.58,40.599999999999994
2018-02-23,73,58.0,,0.58,42.339999999999996
2018-02-24,55,58.0,,0.58,31.9
2018-02-25,47,58.0,,0.58,27.259999999999998
2018-02-26,90,58.0,,0.58,52.199999999999996
2018-02-27,75,58.0,,0.58,43.5
2018-02-28,75,58.0,,0.58,43.5
2018-03-01,91,53.0,False,0.53,48.230000000000004
2018-03-02,82,53.0,,0.53,43.46
2018-03-03,64,53.0,,0.53,33.92
2018-03-04,54,53.0,,0.53,28.62
2018-03-05,96,53.0,,0.53,50.88
2018-03-06,97,53.0,,0.53,51.410000000000004
2018-03-07,86,53.0,,0.53,45.580000000000005
2018-03-08,88,53.0,,0.53,46.64
2018-03-09,94,53.0,,0.53,49.82
2018-03-10,66,53.0,,0.53,34.980000000000004
2018-03-11,64,53.0,,0.53,33.92
2018-03-12,81,53.0,,0.53,42.93
2018-03-13,100,53.0,,0.53,53.0
2018-03-14,85,53.0,,0.53,45.050000000000004
2018-03-15,76,53.0,,0.53,40.28
2018-03-16,82,53.0,,0.53,43.46
2018-03-17,48,53.0,,0.53,25.44
2018-03-18,56,53.0,,0.53,29.68
2018-03-19,81,53.0,,0.53,42.93
2018-03-20,85,53.0,,0.53,45.050000000000004
2018-03-21,86,53.0,,0.53,45.580000000000005
2018-03-22,86,53.0,,0.53,45.580000000000005
2018-03-23,68,53.0,,0.53,36.04
2018-03-24,48,53.0,,0.53,25.44
2018-03-25,49,53.0,,0.53,25.970000000000002
2018-03-26,78,53.0,,0.53,41.34
2018-03-27,99,53.0,,0.53,52.470000000000006
2018-03-28,91,53.0,,0.53,48.230000000000004
2018-03-29,87,53.0,,0.53,46.11
2018-03-30,62,53.0,,0.53,32.86
2018-03-31,56,53.0,,0.53,29.68
2018-04-01,55,54.0,False,0.54,29.700000000000003
2018-04-02,91,54.0,,0.54,49.14
2018-04-03,97,54.0,,0.54,52.38
2018-04-04,89,54.0,,0.54,48.06
2018-04-05,99,54.0,,0.54,53.46
2018-04-06,74,54.0,,0.54,39.96
2018-04-07,57,54.0,,0.54,30.78
2018-04-08,59,54.0,,0.54,31.860000000000003
2018-04-09,82,54.0,,0.54,44.28
2018-04-10,90,54.0,,0.54,48.6
2018-04-11,89,54.0,,0.54,48.06
2018-04-12,95,54.0,,0.54,51.300000000000004
2018-04-13,77,54.0,,0.54,41.580000000000005
2018-04-14,55,54.0,,0.54,29.700000000000003
2018-04-15,51,54.0,,0.54,27.540000000000003
2018-04-16,88,54.0,,0.54,47.52
2018-04-17,100,54.0,,0.54,54.0
2018-04-18,79,54.0,,0.54,42.660000000000004
2018-04-19,94,54.0,,0.54,50.760000000000005
2018-04-20,74,54.0,,0.54,39.96
2018-04-21,62,54.0,,0.54,33.480000000000004
2018-04-22,56,54.0,,0.54,30.240000000000002
2018-04-23,97,54.0,,0.54,52.38
2018-04-24,93,54.0,,0.54,50.220000000000006
2018-04-25,86,54.0,,0.54,46.440000000000005
2018-04-26,97,54.0,,0.54,52.38
2018-04-27,78,54.0,,0.54,42.120000000000005
2018-04-28,54,54.0,,0.54,29.160000000000004
2018-04-29,46,54.0,,0.54,24.840000000000003
2018-04-30,87,54.0,,0.54,46.980000000000004
2018-05-01,100,50.0,False,0.5,50.0
2018-05-02,86,50.0,,0.5,43.0
2018-05-03,78,50.0,,0.5,39.0
2018-05-04,98,50.0,,0.5,49.0
2018-05-05,53,50.0,,0.5,26.5
2018-05-06,46,50.0,,0.5,23.0
2018-05-07,87,50.0,,0.5,43.5
