date,garden_unscaled,garden_monthly,isPartial,scale,garden
2016-08-11,77,59.0,,0.59,45.43
2016-08-12,81,59.0,,0.59,47.79
2016-08-13,90,59.0,,0.59,53.099999999999994
2016-08-14,95,59.0,,0.59,56.05
2016-08-15,78,59.0,,0.59,46.019999999999996
2016-08-16,75,59.0,,0.59,44.25
2016-08-17,73,59.0,,0.59,43.07
2016-08-18,75,59.0,,0.59,44.25
2016-08-19,86,59.0,,0.59,50.739999999999995
2016-08-20,99,59.0,,0.59,58.41
2016-08-21,93,59.0,,0.59,54.87
2016-08-22,80,59.0,,0.59,47.199999999999996
2016-08-23,79,59.0,,0.59,46.61
2016-08-24,74,59.0,,0.59,43.66
2016-08-25,78,59.0,,0.59,46.019999999999996
2016-08-26,84,59.0,,0.59,49.559999999999995
2016-08-27,100,59.0,,0.59,59.0
2016-08-28,94,59.0,,0.59,55.459999999999994
2016-08-29,76,59.0,,0.59,44.839999999999996
2016-08-30,75,59.0,,0.59,44.25
2016-08-31,76,59.0,,0.59,44.839999999999996
2016-09-01,74,57.0,False,0.57,42.18
2016-09-02,83,57.0,,0.57,47.309999999999995
2016-09-03,98,57.0,,0.57,55.85999999999999
2016-09-04,100,57.0,,0.57,56.99999999999999
2016-09-05,93,57.0,,0.57,53.01
2016-09-06,77,57.0,,0.57,43.88999999999999
2016-09-07,69,57.0,,0.57,39.33
2016-09-08,72,57.0,,0.57,41.04
2016-09-09,80,57.0,,0.57,45.599999999999994
2016-09-10,96,57.0,,0.57,54.72
2016-09-11,89,57.0,,0.57,50.73
2016-09-12,74,57.0,,0.57,42.18
2016-09-13,76,57.0,,0.57,43.31999999999999
2016-09-14,75,57.0,,0.57,42.74999999999999
2016-09-15,81,57.0,,0.57,46.169999999999995
2016-09-16,83,57.0,,0.57,47.309999999999995
2016-09-17,95,57.0,,0.57,54.15
2016-09-18,86,57.0,,0.57,49.019999999999996
2016-09-19,72,57.0,,0.57,41.04
2016-09-20,70,57.0,,0.57,39.9
2016-09-21,69,57.0,,0.57,39.33
2016-09-22,73,57.0,,0.57,41.61
2016-09-23,80,57.0,,0.57,45.599999999999994
2016-09-24,95,57.0,,0.57,54.15
2016-09-25,89,57.0,,0.57,50.73
2016-09-26,73,57.0,,0.57,41.61
2016-09-27,69,57.0,,0.57,39.33
2016-09-28,70,57.0,,0.57,39.9
2016-09-29,70,57.0,,0.57,39.9
2016-09-30,79,57.0,,0.57,45.029999999999994
2016-10-01,92,55.0,False,0.55,50.6
2016-10-02,91,55.0,,0.55,50.050000000000004
2016-10-03,74,55.0,,0.55,40.7
2016-10-04,70,55.0,,0.55,38.5
2016-10-05,72,55.0,,0.55,39.6
2016-10-06,75,55.0,,0.55,41.25
2016-10-07,80,55.0,,0.55,44.0
2016-10-08,96,55.0,,0.55,52.800000000000004
2016-10-09,93,55.0,,0.55,51.150000000000006
2016-10-10,78,55.0,,0.55,42.900000000000006
2016-10-11,71,55.0,,0.55,39.050000000000004
2016-10-12,70,55.0,,0.55,38.5
2016-10-13,70,55.0,,0.55,38.5
2016-10-14,82,55.0,,0.55,45.1
2016-10-15,99,55.0,,0.55,54.45
2016-10-16,91,55.0,,0.55,50.050000000000004
2016-10-17,72,55.0,,0.55,39.6
2016-10-18,74,55.0,,0.55,40.7
2016-10-19,72,55.0,,0.55,39.6
2016-10-20,72,55.0,,0.55,39.6
2016-10-21,79,55.0,,0.55,43.45
2016-10-22,100,55.0,,0.55,55.00000000000001
2016-10-23,90,55.0,,0.55,49.50000000000001
2016-10-24,71,55.0,,0.55,39.050000000000004
2016-10-25,67,55.0,,0.55,36.85
2016-10-26,67,55.0,,0.55,36.85
2016-10-27,66,55.0,,0.55,36.300000000000004
2016-10-28,74,55.0,,0.55,40.7
2016-10-29,87,55.0,,0.55,47.85
2016-10-30,85,55.0,,0.55,46.75000000000001
2016-10-31,68,55.0,,0.55,37.400000000000006
2016-11-01,70,52.0,False,0.52,36.4
2016-11-02,69,52.0,,0.52,35.88
2016-11-03,71,52.0,,0.52,36.92
2016-11-04,82,52.0,,0.52,42.64
2016-11-05,98,52.0,,0.52,50.96
2016-11-06,87,52.0,,0.52,45.24
2016-11-07,72,52.0,,0.52,37.44
2016-11-08,68,52.0,,0.52,35.36
2016-11-09,47,52.0,,0.52,24.44
2016-11-10,67,52.0,,0.52,34.84
2016-11-11,92,52.0,,0.52,47.84
2016-11-12,100,52.0,,0.52,52.0
2016-11-13,92,52.0,,0.52,47.84
2016-11-14,70,52.0,,0.52,36.4
2016-11-15,69,52.0,,0.52,35.88
2016-11-16,70,52.0,,0.52,36.4
2016-11-17,70,52.0,,0.52,36.4
2016-11-18,76,52.0,,0.52,39.52
2016-11-19,91,52.0,,0.52,47.32
2016-11-20,87,52.0,,0.52,45.24
2016-11-21,72,52.0,,0.52,37.44
2016-11-22,70,52.0,,0.52,36.4
2016-11-23,73,52.0,,0.52,37.96
2016-11-24,66,52.0,,0.52,34.32
2016-11-25,73,52.0,,0.52,37.96
2016-11-26,83,52.0,,0.52,43.160000000000004
2016-11-27,82,52.0,,0.52,42.64
2016-11-28,68,52.0,,0.52,35.36
2016-11-29,69,52.0,,0.52,35.88
2016-11-30,69,52.0,,0.52,35.88
2016-12-01,74,56.0,False,0.56,41.440000000000005
2016-12-02,79,56.0,,0.56,44.24
2016-12-03,96,56.0,,0.56,53.760000000000005
2016-12-04,92,56.0,,0.56,51.52
2016-12-05,74,56.0,,0.56,41.440000000000005
2016-12-06,72,56.0,,0.56,40.32000000000001
2016-12-07,74,56.0,,0.56,41.440000000000005
2016-12-08,70,56.0,,0.56,39.2
2016-12-09,73,56.0,,0.56,40.88
2016-12-10,92,56.0,,0.56,51.52
2016-12-11,88,56.0,,0.56,49.28
2016-12-12,76,56.0,,0.56,42.56
2016-12-13,73,56.0,,0.56,40.88
2016-12-14,71,56.0,,0.56,39.760000000000005
2016-12-15,72,56.0,,0.56,40.32000000000001
2016-12-16,81,56.0,,0.56,45.36000000000001
2016-12-17,93,56.0,,0.56,52.080000000000005
2016-12-18,93,56.0,,0.56,52.080000000000005
2016-12-19,75,56.0,,0.56,42.00000000000001
2016-12-20,77,56.0,,0.56,43.120000000000005
2016-12-21,81,56.0,,0.56,45.36000000000001
2016-12-22,82,56.0,,0.56,45.92
2016-12-23,90,56.0,,0.56,50.400000000000006
2016-12-24,93,56.0,,0.56,52.080000000000005
2016-12-25,84,56.0,,0.56,47.040000000000006
2016-12-26,100,56.0,,0.56,56.00000000000001
2016-12-27,93,56.0,,0.56,52.080000000000005
2016-12-28,88,56.0,,0.56,49.28
2016-12-29,87,56.0,,0.56,48.720000000000006
2016-12-30,94,56.0,,0.56,52.64000000000001
2016-12-31,99,56.0,,0.56,55.440000000000005
2017-01-01,90,56.0,False,0.56,50.400000000000006
2017-01-02,84,56.0,,0.56,47.040000000000006
2017-01-03,73,56.0,,0.56,40.88
2017-01-04,73,56.0,,0.56,40.88
2017-01-05,72,56.0,,0.56,40.32000000000001
2017-01-06,77,56.0,,0.56,43.120000000000005
2017-01-07,90,56.0,,0.56,50.400000000000006
2017-01-08,80,56.0,,0.56,44.800000000000004
2017-01-09,75,56.0,,0.56,42.00000000000001
2017-01-10,69,56.0,,0.56,38.64
2017-01-11,69,56.0,,0.56,38.64
2017-01-12,72,56.0,,0.56,40.32000000000001
2017-01-13,79,56.0,,0.56,44.24
2017-01-14,96,56.0,,0.56,53.760000000000005
2017-01-15,88,56.0,,0.56,49.28
2017-01-16,83,56.0,,0.56,46.480000000000004
2017-01-17,70,56.0,,0.56,39.2
2017-01-18,71,56.0,,0.56,39.760000000000005
2017-01-19,72,56.0,,0.56,40.32000000000001
2017-01-20,73,56.0,,0.56,40.88
2017-01-21,90,56.0,,0.56,50.400000000000006
2017-01-22,82,56.0,,0.56,45.92
2017-01-23,69,56.0,,0.56,38.64
2017-01-24,70,56.0,,0.56,39.2
2017-01-25,69,56.0,,0.56,38.64
2017-01-26,72,56.0,,0.56,40.32000000000001
2017-01-27,80,56.0,,0.56,44.800000000000004
2017-01-28,100,56.0,,0.56,56.00000000000001
2017-01-29,92,56.0,,0.56,51.52
2017-01-30,71,56.0,,0.56,39.760000000000005
2017-01-31,71,56.0,,0.56,39.760000000000005
2017-02-01,61,60.0,False,0.6,36.6
2017-02-02,63,60.0,,0.6,37.8
2017-02-03,71,60.0,,0.6,42.6
2017-02-04,85,60.0,,0.6,51.0
2017-02-05,73,60.0,,0.6,43.8
2017-02-06,58,60.0,,0.6,34.8
2017-02-07,62,60.0,,0.6,37.199999999999996
2017-02-08,61,60.0,,0.6,36.6
2017-02-09,66,60.0,,0.6,39.6
2017-02-10,72,60.0,,0.6,43.199999999999996
2017-02-11,92,60.0,,0.6,55.199999999999996
2017-02-12,89,60.0,,0.6,53.4
2017-02-13,67,60.0,,0.6,40.199999999999996
2017-02-14,87,60.0,,0.6,52.199999999999996
2017-02-15,77,60.0,,0.6,46.199999999999996
2017-02-16,66,60.0,,0.6,39.6
2017-02-17,75,60.0,,0.6,45.0
2017-02-18,94,60.0,,0.6,56.4
2017-02-19,92,60.0,,0.6,55.199999999999996
2017-02-20,78,60.0,,0.6,46.8
2017-02-21,68,60.0,,0.6,40.8
2017-02-22,70,60.0,,0.6,42.0
2017-02-23,72,60.0,,0.6,43.199999999999996
2017-02-24,77,60.0,,0.6,46.199999999999996
2017-02-25,100,60.0,,0.6,60.0
2017-02-26,93,60.0,,0.6,55.8
2017-02-27,68,60.0,,0.6,40.8
2017-02-28,66,60.0,,0.6,39.6
2017-03-01,66,66.0,False,0.66,43.56
2017-03-02,67,66.0,,0.66,44.22
2017-03-03,74,66.0,,0.66,48.84
2017-03-04,94,66.0,,0.66,62.040000000000006
2017-03-05,91,66.0,,0.66,60.06
2017-03-06,70,66.0,,0.66,46.2
2017-03-07,66,66.0,,0.66,43.56
2017-03-08,65,66.0,,0.66,42.9
2017-03-09,73,66.0,,0.66,48.18
2017-03-10,76,66.0,,0.66,50.160000000000004
2017-03-11,99,66.0,,0.66,65.34
2017-03-12,96,66.0,,0.66,63.36
2017-03-13,73,66.0,,0.66,48.18
2017-03-14,70,66.0,,0.66,46.2
2017-03-15,68,66.0,,0.66,44.88
2017-03-16,70,66.0,,0.66,46.2
2017-03-17,73,66.0,,0.66,48.18
2017-03-18,93,66.0,,0.66,61.38
2017-03-19,95,66.0,,0.66,62.7
2017-03-20,74,66.0,,0.66,48.84
2017-03-21,71,66.0,,0.66,46.86
2017-03-22,69,66.0,,0.66,45.54
2017-03-23,70,66.0,,0.66,46.2
2017-03-24,77,66.0,,0.66,50.82
2017-03-25,100,66.0,,0.66,66.0
2017-03-26,96,66.0,,0.66,63.36
2017-03-27,77,66.0,,0.66,50.82
2017-03-28,75,66.0,,0.66,49.5
2017-03-29,75,66.0,,0.66,49.5
2017-03-30,75,66.0,,0.66,49.5
2017-03-31,80,66.0,,0.66,52.800000000000004
2017-04-01,89,73.0,False,0.73,64.97
2017-04-02,91,73.0,,0.73,66.42999999999999
2017-04-03,66,73.0,,0.73,48.18
2017-04-04,63,73.0,,0.73,45.99
2017-04-05,66,73.0,,0.73,48.18
2017-04-06,66,73.0,,0.73,48.18
2017-04-07,69,73.0,,0.73,50.37
2017-04-08,94,73.0,,0.73,68.62
2017-04-09,94,73.0,,0.73,68.62
2017-04-10,74,73.0,,0.73,54.019999999999996
2017-04-11,71,73.0,,0.73,51.83
2017-04-12,67,73.0,,0.73,48.91
2017-04-13,69,73.0,,0.73,50.37
2017-04-14,80,73.0,,0.73,58.4
2017-04-15,95,73.0,,0.73,69.35
2017-04-16,89,73.0,,0.73,64.97
2017-04-17,71,73.0,,0.73,51.83
2017-04-18,68,73.0,,0.73,49.64
2017-04-19,67,73.0,,0.73,48.91
2017-04-20,70,73.0,,0.73,51.1
2017-04-21,76,73.0,,0.73,55.48
2017-04-22,93,73.0,,0.73,67.89
2017-04-23,100,73.0,,0.73,73.0
2017-04-24,76,73.0,,0.73,55.48
2017-04-25,68,73.0,,0.73,49.64
2017-04-26,69,73.0,,0.73,50.37
2017-04-27,69,73.0,,0.73,50.37
2017-04-28,75,73.0,,0.73,54.75
2017-04-29,97,73.0,,0.73,70.81
2017-04-30,93,73.0,,0.73,67.89
2017-05-01,58,77.0,False,0.77,44.660000000000004
2017-05-02,56,77.0,,0.77,43.120000000000005
2017-05-03,55,77.0,,0.77,42.35
2017-05-04,56,77.0,,0.77,43.120000000000005
2017-05-05,61,77.0,,0.77,46.97
2017-05-06,78,77.0,,0.77,60.06
2017-05-07,79,77.0,,0.77,60.83
2017-05-08,61,77.0,,0.77,46.97
2017-05-09,61,77.0,,0.77,46.97
2017-05-10,59,77.0,,0.77,45.43
2017-05-11,59,77.0,,0.77,45.43
2017-05-12,63,77.0,,0.77,48.51
2017-05-13,86,77.0,,0.77,66.22
2017-05-14,100,77.0,,0.77,77.0
2017-05-15,63,77.0,,0.77,48.51
2017-05-16,58,77.0,,0.77,44.660000000000004
2017-05-17,57,77.0,,0.77,43.89
2017-05-18,64,77.0,,0.77,49.28
2017-05-19,64,77.0,,0.77,49.28
2017-05-20,80,77.0,,0.77,61.6
2017-05-21,79,77.0,,0.77,60.83
2017-05-22,60,77.0,,0.77,46.2
2017-05-23,55,77.0,,0.77,42.35
2017-05-24,56,77.0,,0.77,43.120000000000005
2017-05-25,55,77.0,,0.77,42.35
2017-05-26,62,77.0,,0.77,47.74
2017-05-27,78,77.0,,0.77,60.06
2017-05-28,79,77.0,,0.77,60.83
2017-05-29,74,77.0,,0.77,56.980000000000004
2017-05-30,59,77.0,,0.77,45.43
2017-05-31,55,77.0,,0.77,42.35
2017-06-01,75,71.0,False,0.71,53.25
2017-06-02,83,71.0,,0.71,58.93
2017-06-03,100,71.0,,0.71,71.0
2017-06-04,99,71.0,,0.71,70.28999999999999
2017-06-05,77,71.0,,0.71,54.669999999999995
2017-06-06,74,71.0,,0.71,52.54
2017-06-07,75,71.0,,0.71,53.25
2017-06-08,75,71.0,,0.71,53.25
2017-06-09,81,71.0,,0.71,57.51
2017-06-10,94,71.0,,0.71,66.74
2017-06-11,95,71.0,,0.71,67.45
2017-06-12,74,71.0,,0.71,52.54
2017-06-13,71,71.0,,0.71,50.41
2017-06-14,74,71.0,,0.71,52.54
2017-06-15,75,71.0,,0.71,53.25
2017-06-16,78,71.0,,0.71,55.379999999999995
2017-06-17,90,71.0,,0.71,63.9
2017-06-18,93,71.0,,0.71,66.03
2017-06-19,74,71.0,,0.71,52.54
2017-06-20,71,71.0,,0.71,50.41
2017-06-21,73,71.0,,0.71,51.83
2017-06-22,73,71.0,,0.71,51.83
2017-06-23,77,71.0,,0.71,54.669999999999995
2017-06-24,91,71.0,,0.71,64.61
2017-06-25,94,71.0,,0.71,66.74
2017-06-26,75,71.0,,0.71,53.25
2017-06-27,73,71.0,,0.71,51.83
2017-06-28,73,71.0,,0.71,51.83
2017-06-29,71,71.0,,0.71,50.41
2017-06-30,78,71.0,,0.71,55.379999999999995
2017-07-01,96,69.0,False,0.69,66.24
2017-07-02,96,69.0,,0.69,66.24
2017-07-03,92,69.0,,0.69,63.48
2017-07-04,89,69.0,,0.69,61.41
2017-07-05,81,69.0,,0.69,55.88999999999999
2017-07-06,81,69.0,,0.69,55.88999999999999
2017-07-07,87,69.0,,0.69,60.029999999999994
2017-07-08,99,69.0,,0.69,68.30999999999999
2017-07-09,96,69.0,,0.69,66.24
2017-07-10,84,69.0,,0.69,57.959999999999994
2017-07-11,79,69.0,,0.69,54.51
2017-07-12,77,69.0,,0.69,53.129999999999995
2017-07-13,79,69.0,,0.69,54.51
2017-07-14,85,69.0,,0.69,58.65
2017-07-15,97,69.0,,0.69,66.92999999999999
2017-07-16,100,69.0,,0.69,69.0
2017-07-17,81,69.0,,0.69,55.88999999999999
2017-07-18,81,69.0,,0.69,55.88999999999999
2017-07-19,78,69.0,,0.69,53.81999999999999
2017-07-20,76,69.0,,0.69,52.44
2017-07-21,87,69.0,,0.69,60.029999999999994
2017-07-22,99,69.0,,0.69,68.30999999999999
2017-07-23,94,69.0,,0.69,64.86
2017-07-24,83,69.0,,0.69,57.269999999999996
2017-07-25,79,69.0,,0.69,54.51
2017-07-26,78,69.0,,0.69,53.81999999999999
2017-07-27,78,69.0,,0.69,53.81999999999999
2017-07-28,83,69.0,,0.69,57.269999999999996
2017-07-29,90,69.0,,0.69,62.099999999999994
2017-07-30,97,69.0,,0.69,66.92999999999999
2017-07-31,80,69.0,,0.69,55.199999999999996
2017-08-01,83,61.0,False,0.61,50.629999999999995
2017-08-02,83,61.0,,0.61,50.629999999999995
2017-08-03,86,61.0,,0.61,52.46
2017-08-04,90,61.0,,0.61,54.9
2017-08-05,100,61.0,,0.61,61.0
2017-08-06,98,61.0,,0.61,59.78
2017-08-07,86,61.0,,0.61,52.46
2017-08-08,80,61.0,,0.61,48.8
2017-08-09,81,61.0,,0.61,49.41
2017-08-10,81,61.0,,0.61,49.41
2017-08-11,89,61.0,,0.61,54.29
2017-08-12,99,61.0,,0.61,60.39
2017-08-13,96,61.0,,0.61,58.56
2017-08-14,79,61.0,,0.61,48.19
2017-08-15,74,61.0,,0.61,45.14
2017-08-16,76,61.0,,0.61,46.36
2017-08-17,74,61.0,,0.61,45.14
2017-08-18,80,61.0,,0.61,48.8
2017-08-19,94,61.0,,0.61,57.339999999999996
2017-08-20,92,61.0,,0.61,56.12
2017-08-21,69,61.0,,0.61,42.089999999999996
2017-08-22,75,61.0,,0.61,45.75
2017-08-23,76,61.0,,0.61,46.36
2017-08-24,76,61.0,,0.61,46.36
2017-08-25,79,61.0,,0.61,48.19
2017-08-26,90,61.0,,0.61,54.9
2017-08-27,81,61.0,,0.61,49.41
2017-08-28,71,61.0,,0.61,43.31
2017-08-29,70,61.0,,0.61,42.699999999999996
2017-08-30,70,61.0,,0.61,42.699999999999996
2017-08-31,72,61.0,,0.61,43.92
2017-09-01,82,58.0,False,0.58,47.559999999999995
2017-09-02,96,58.0,,0.58,55.67999999999999
2017-09-03,97,58.0,,0.58,56.26
2017-09-04,98,58.0,,0.58,56.839999999999996
2017-09-05,70,58.0,,0.58,40.599999999999994
2017-09-06,67,58.0,,0.58,38.86
2017-09-07,72,58.0,,0.58,41.76
2017-09-08,76,58.0,,0.58,44.08
2017-09-09,91,58.0,,0.58,52.779999999999994
2017-09-10,84,58.0,,0.58,48.72
2017-09-11,72,58.0,,0.58,41.76
2017-09-12,77,58.0,,0.58,44.66
2017-09-13,78,58.0,,0.58,45.239999999999995
2017-09-14,85,58.0,,0.58,49.3
2017-09-15,88,58.0,,0.58,51.04
2017-09-16,100,58.0,,0.58,57.99999999999999
2017-09-17,90,58.0,,0.58,52.199999999999996
2017-09-18,73,58.0,,0.58,42.339999999999996
2017-09-19,70,58.0,,0.58,40.599999999999994
2017-09-20,75,58.0,,0.58,43.5
2017-09-21,75,58.0,,0.58,43.5
2017-09-22,81,58.0,,0.58,46.98
2017-09-23,99,58.0,,0.58,57.419999999999995
2017-09-24,92,58.0,,0.58,53.36
2017-09-25,75,58.0,,0.58,43.5
2017-09-26,71,58.0,,0.58,41.18
2017-09-27,70,58.0,,0.58,40.599999999999994
2017-09-28,74,58.0,,0.58,42.919999999999995
2017-09-29,83,58.0,,0.58,48.13999999999999
2017-09-30,100,58.0,,0.58,57.99999999999999
2017-10-01,96,56.0,False,0.56,53.760000000000005
2017-10-02,70,56.0,,0.56,39.2
2017-10-03,70,56.0,,0.56,39.2
2017-10-04,69,56.0,,0.56,38.64
2017-10-05,75,56.0,,0.56,42.00000000000001
2017-10-06,81,56.0,,0.56,45.36000000000001
2017-10-07,97,56.0,,0.56,54.32000000000001
2017-10-08,93,56.0,,0.56,52.080000000000005
2017-10-09,78,56.0,,0.56,43.68000000000001
2017-10-10,72,56.0,,0.56,40.32000000000001
2017-10-11,71,56.0,,0.56,39.760000000000005
2017-10-12,71,56.0,,0.56,39.760000000000005
2017-10-13,78,56.0,,0.56,43.68000000000001
2017-10-14,99,56.0,,0.56,55.440000000000005
2017-10-15,89,56.0,,0.56,49.84
2017-10-16,74,56.0,,0.56,41.440000000000005
2017-10-17,73,56.0,,0.56,40.88
2017-10-18,74,56.0,,0.56,41.440000000000005
2017-10-19,73,56.0,,0.56,40.88
2017-10-20,79,56.0,,0.56,44.24
2017-10-21,100,56.0,,0.56,56.00000000000001
2017-10-22,90,56.0,,0.56,50.400000000000006
2017-10-23,75,56.0,,0.56,42.00000000000001
2017-10-24,69,56.0,,0.56,38.64
2017-10-25,69,56.0,,0.56,38.64
2017-10-26,71,56.0,,0.56,39.760000000000005
2017-10-27,76,56.0,,0.56,42.56
2017-10-28,93,56.0,,0.56,52.080000000000005
2017-10-29,85,56.0,,0.56,47.6
2017-10-30,70,56.0,,0.56,39.2
2017-10-31,64,56.0,,0.56,35.84
2017-11-01,65,53.0,False,0.53,34.45
2017-11-02,65,53.0,,0.53,34.45
2017-11-03,73,53.0,,0.53,38.690000000000005
2017-11-04,89,53.0,,0.53,47.17
2017-11-05,79,53.0,,0.53,41.870000000000005
2017-11-06,66,53.0,,0.53,34.980000000000004
2017-11-07,67,53.0,,0.53,35.510000000000005
2017-11-08,66,53.0,,0.53,34.980000000000004
2017-11-09,68,53.0,,0.53,36.04
2017-11-10,78,53.0,,0.53,41.34
2017-11-11,100,53.0,,0.53,53.0
2017-11-12,88,53.0,,0.53,46.64
2017-11-13,69,53.0,,0.53,36.57
2017-11-14,66,53.0,,0.53,34.980000000000004
2017-11-15,65,53.0,,0.53,34.45
2017-11-16,63,53.0,,0.53,33.39
2017-11-17,69,53.0,,0.53,36.57
2017-11-18,82,53.0,,0.53,43.46
2017-11-19,81,53.0,,0.53,42.93
2017-11-20,65,53.0,,0.53,34.45
2017-11-21,61,53.0,,0.53,32.33
2017-11-22,68,53.0,,0.53,36.04
2017-11-23,58,53.0,,0.53,30.740000000000002
2017-11-24,72,53.0,,0.53,38.160000000000004
2017-11-25,80,53.0,,0.53,42.400000000000006
2017-11-26,79,53.0,,0.53,41.870000000000005
2017-11-27,62,53.0,,0.53,32.86
2017-11-28,65,53.0,,0.53,34.45
2017-11-29,65,53.0,,0.53,34.45
2017-11-30,67,53.0,,0.53,35.510000000000005
2017-12-01,75,58.0,False,0.58,43.5
2017-12-02,90,58.0,,0.58,52.199999999999996
2017-12-03,87,58.0,,0.58,50.459999999999994
2017-12-04,71,58.0,,0.58,41.18
2017-12-05,68,58.0,,0.58,39.44
2017-12-06,71,58.0,,0.58,41.18
2017-12-07,69,58.0,,0.58,40.019999999999996
2017-12-08,75,58.0,,0.58,43.5
2017-12-09,85,58.0,,0.58,49.3
2017-12-10,87,58.0,,0.58,50.459999999999994
2017-12-11,74,58.0,,0.58,42.919999999999995
2017-12-12,69,58.0,,0.58,40.019999999999996
2017-12-13,71,58.0,,0.58,41.18
2017-12-14,73,58.0,,0.58,42.339999999999996
2017-12-15,79,58.0,,0.58,45.82
2017-12-16,100,58.0,,0.58,57.99999999999999
2017-12-17,94,58.0,,0.58,54.519999999999996
2017-12-18,78,58.0,,0.58,45.239999999999995
2017-12-19,73,58.0,,0.58,42.339999999999996
2017-12-20,75,58.0,,0.58,43.5
2017-12-21,78,58.0,,0.58,45.239999999999995
2017-12-22,82,58.0,,0.58,47.559999999999995
2017-12-23,92,58.0,,0.58,53.36
2017-12-24,95,58.0,,0.58,55.099999999999994
2017-12-25,79,58.0,,0.58,45.82
2017-12-26,83,58.0,,0.58,48.13999999999999
2017-12-27,86,58.0,,0.58,49.879999999999995
2017-12-28,84,58.0,,0.58,48.72
2017-12-29,87,58.0,,0.58,50.459999999999994
2017-12-30,93,58.0,,0.58,53.94
2017-12-31,93,58.0,,0.58,53.94
2018-01-01,89,56.0,False,0.56,49.84
2018-01-02,71,56.0,,0.56,39.760000000000005
2018-01-03,75,56.0,,0.56,42.00000000000001
2018-01-04,74,56.0,,0.56,41.440000000000005
2018-01-05,79,56.0,,0.56,44.24
2018-01-06,92,56.0,,0.56,51.52
2018-01-07,86,56.0,,0.56,48.160000000000004
2018-01-08,69,56.0,,0.56,38.64
2018-01-09,68,56.0,,0.56,38.080000000000005
2018-01-10,70,56.0,,0.56,39.2
2018-01-11,71,56.0,,0.56,39.760000000000005
2018-01-12,76,56.0,,0.56,42.56
2018-01-13,93,56.0,,0.56,52.080000000000005
2018-01-14,93,56.0,,0.56,52.080000000000005
2018-01-15,79,56.0,,0.56,44.24
2018-01-16,68,56.0,,0.56,38.080000000000005
2018-01-17,68,56.0,,0.56,38.080000000000005
2018-01-18,71,56.0,,0.56,39.760000000000005
2018-01-19,76,56.0,,0.56,42.56
2018-01-20,94,56.0,,0.56,52.64000000000001
2018-01-21,84,56.0,,0.56,47.040000000000006
2018-01-22,70,56.0,,0.56,39.2
2018-01-23,67,56.0,,0.56,37.52
2018-01-24,69,56.0,,0.56,38.64
2018-01-25,71,56.0,,0.56,39.760000000000005
2018-01-26,78,56.0,,0.56,43.68000000000001
2018-01-27,100,56.0,,0.56,56.00000000000001
2018-01-28,96,56.0,,0.56,53.760000000000005
2018-01-29,66,56.0,,0.56,36.96
2018-01-30,71,56.0,,0.56,39.760000000000005
2018-01-31,66,56.0,,0.56,36.96
2018-02-01,66,61.0,False,0.61,40.26
2018-02-02,71,61.0,,0.61,43.31
2018-02-03,93,61.0,,0.61,56.73
2018-02-04,80,61.0,,0.61,48.8
2018-02-05,62,61.0,,0.61,37.82
2018-02-06,68,61.0,,0.61,41.48
2018-02-07,68,61.0,,0.61,41.48
2018-02-08,66,61.0,,0.61,40.26
2018-02-09,75,61.0,,0.61,45.75
2018-02-10,97,61.0,,0.61,59.17
2018-02-11,90,61.0,,0.61,54.9
2018-02-12,72,61.0,,0.61,43.92
2018-02-13,73,61.0,,0.61,44.53
2018-02-14,92,61.0,,0.61,56.12
2018-02-15,84,61.0,,0.61,51.24
2018-02-16,82,61.0,,0.61,50.019999999999996
2018-02-17,98,61.0,,0.61,59.78
2018-02-18,97,61.0,,0.61,59.17
2018-02-19,81,61.0,,0.61,49.41
2018-02-20,70,61.0,,0.61,42.699999999999996
2018-02-21,69,61.0,,0.61,42.089999999999996
2018-02-22,73,61.0,,0.61,44.53
2018-02-23,81,61.0,,0.61,49.41
2018-02-24,100,61.0,,0.61,61.0
2018-02-25,100,61.0,,0.61,61.0
2018-02-26,75,61.0,,0.61,45.75
2018-02-27,73,61.0,,0.61,44.53
2018-02-28,71,61.0,,0.61,43.31
2018-03-01,68,68.0,False,0.68,46.24
2018-03-02,74,68.0,,0.68,50.32
2018-03-03,99,68.0,,0.68,67.32000000000001
2018-03-04,96,68.0,,0.68,65.28
2018-03-05,68,68.0,,0.68,46.24
2018-03-06,70,68.0,,0.68,47.6
2018-03-07,69,68.0,,0.68,46.92
2018-03-08,71,68.0,,0.68,48.28
2018-03-09,76,68.0,,0.68,51.68000000000001
2018-03-10,99,68.0,,0.68,67.32000000000001
2018-03-11,99,68.0,,0.68,67.32000000000001
2018-03-12,71,68.0,,0.68,48.28
2018-03-13,69,68.0,,0.68,46.92
2018-03-14,66,68.0,,0.68,44.88
2018-03-15,72,68.0,,0.68,48.96
2018-03-16,80,68.0,,0.68,54.400000000000006
2018-03-17,93,68.0,,0.68,63.24
2018-03-18,94,68.0,,0.68,63.92
2018-03-19,75,68.0,,0.68,51.00000000000001
2018-03-20,69,68.0,,0.68,46.92
2018-03-21,71,68.0,,0.68,48.28
2018-03-22,73,68.0,,0.68,49.64
2018-03-23,80,68.0,,0.68,54.400000000000006
2018-03-24,98,68.0,,0.68,66.64
2018-03-25,97,68.0,,0.68,65.96000000000001
2018-03-26,78,68.0,,0.68,53.040000000000006
2018-03-27,74,68.0,,0.68,50.32
2018-03-28,71,68.0,,0.68,48.28
