date,short sell_unscaled,short sell_monthly,isPartial,scale,short sell
2019-12-23,53,35.0,,0.35,18.549999999999997
2019-12-24,49,35.0,,0.35,17.15
2019-12-25,55,35.0,,0.35,19.25
2019-12-26,16,35.0,,0.35,5.6
2019-12-27,68,35.0,,0.35,23.799999999999997
2019-12-28,16,35.0,,0.35,5.6
2019-12-29,31,35.0,,0.35,10.85
2019-12-30,30,35.0,,0.35,10.5
2019-12-31,100,35.0,,0.35,35.0
2020-01-01,47,41.0,False,0.41,19.27
2020-01-02,31,41.0,,0.41,12.709999999999999
2020-01-03,80,41.0,,0.41,32.8
2020-01-04,66,41.0,,0.41,27.06
2020-01-05,21,41.0,,0.41,8.61
2020-01-06,39,41.0,,0.41,15.989999999999998
2020-01-07,87,41.0,,0.41,35.669999999999995
2020-01-08,19,41.0,,0.41,7.789999999999999
2020-01-09,67,41.0,,0.41,27.47
2020-01-10,57,41.0,,0.41,23.369999999999997
2020-01-11,88,41.0,,0.41,36.08
2020-01-12,75,41.0,,0.41,30.749999999999996
2020-01-13,71,41.0,,0.41,29.11
2020-01-14,76,41.0,,0.41,31.159999999999997
2020-01-15,55,41.0,,0.41,22.549999999999997
2020-01-16,84,41.0,,0.41,34.44
2020-01-17,77,41.0,,0.41,31.569999999999997
2020-01-18,55,41.0,,0.41,22.549999999999997
2020-01-19,43,41.0,,0.41,17.63
2020-01-20,100,41.0,,0.41,41.0
2020-01-21,57,41.0,,0.41,23.369999999999997
2020-01-22,94,41.0,,0.41,38.54
2020-01-23,66,41.0,,0.41,27.06
2020-01-24,57,41.0,,0.41,23.369999999999997
2020-01-25,44,41.0,,0.41,18.04
2020-01-26,20,41.0,,0.41,8.2
2020-01-27,63,41.0,,0.41,25.83
2020-01-28,75,41.0,,0.41,30.749999999999996
2020-01-29,76,41.0,,0.41,31.159999999999997
2020-01-30,68,41.0,,0.41,27.88
2020-01-31,39,41.0,,0.41,15.989999999999998
2020-02-01,45,66.0,False,0.66,29.700000000000003
2020-02-02,34,66.0,,0.66,22.44
2020-02-03,18,66.0,,0.66,11.88
2020-02-04,38,66.0,,0.66,25.080000000000002
2020-02-05,95,66.0,,0.66,62.7
2020-02-06,38,66.0,,0.66,25.080000000000002
2020-02-07,20,66.0,,0.66,13.200000000000001
2020-02-08,11,66.0,,0.66,7.260000000000001
2020-02-09,34,66.0,,0.66,22.44
2020-02-10,38,66.0,,0.66,25.080000000000002
2020-02-11,55,66.0,,0.66,36.300000000000004
2020-02-12,86,66.0,,0.66,56.760000000000005
2020-02-13,19,66.0,,0.66,12.540000000000001
2020-02-14,30,66.0,,0.66,19.8
2020-02-15,23,66.0,,0.66,15.180000000000001
2020-02-16,11,66.0,,0.66,7.260000000000001
2020-02-17,70,66.0,,0.66,46.2
2020-02-18,9,66.0,,0.66,5.94
2020-02-19,84,66.0,,0.66,55.440000000000005
2020-02-20,56,66.0,,0.66,36.96
2020-02-21,38,66.0,,0.66,25.080000000000002
2020-02-22,76,66.0,,0.66,50.160000000000004
2020-02-23,33,66.0,,0.66,21.78
2020-02-24,46,66.0,,0.66,30.360000000000003
2020-02-25,93,66.0,,0.66,61.38
2020-02-26,80,66.0,,0.66,52.800000000000004
2020-02-27,100,66.0,,0.66,66.0
2020-02-28,75,66.0,,0.66,49.5
2020-02-29,64,66.0,,0.66,42.24
2020-03-01,33,83.0,False,0.83,27.389999999999997
2020-03-02,24,83.0,,0.83,19.919999999999998
2020-03-03,63,83.0,,0.83,52.29
2020-03-04,51,83.0,,0.83,42.33
2020-03-05,32,83.0,,0.83,26.56
2020-03-06,49,83.0,,0.83,40.669999999999995
2020-03-07,29,83.0,,0.83,24.07
2020-03-08,43,83.0,,0.83,35.69
2020-03-09,72,83.0,,0.83,59.76
2020-03-10,73,83.0,,0.83,60.589999999999996
2020-03-11,56,83.0,,0.83,46.48
2020-03-12,73,83.0,,0.83,60.589999999999996
2020-03-13,48,83.0,,0.83,39.839999999999996
2020-03-14,91,83.0,,0.83,75.53
2020-03-15,69,83.0,,0.83,57.269999999999996
2020-03-16,60,83.0,,0.83,49.8
2020-03-17,44,83.0,,0.83,36.519999999999996
2020-03-18,60,83.0,,0.83,49.8
2020-03-19,93,83.0,,0.83,77.19
2020-03-20,66,83.0,,0.83,54.779999999999994
2020-03-21,27,83.0,,0.83,22.41
2020-03-22,55,83.0,,0.83,45.65
2020-03-23,71,83.0,,0.83,58.93
2020-03-24,67,83.0,,0.83,55.61
2020-03-25,100,83.0,,0.83,83.0
2020-03-26,92,83.0,,0.83,76.36
2020-03-27,83,83.0,,0.83,68.89
2020-03-28,40,83.0,,0.83,33.199999999999996
2020-03-29,44,83.0,,0.83,36.519999999999996
2020-03-30,53,83.0,,0.83,43.989999999999995
2020-03-31,64,83.0,,0.83,53.12
2020-04-01,56,80.0,False,0.8,44.800000000000004
2020-04-02,56,80.0,,0.8,44.800000000000004
2020-04-03,32,80.0,,0.8,25.6
2020-04-04,46,80.0,,0.8,36.800000000000004
2020-04-05,28,80.0,,0.8,22.400000000000002
2020-04-06,40,80.0,,0.8,32.0
2020-04-07,65,80.0,,0.8,52.0
2020-04-08,80,80.0,,0.8,64.0
2020-04-09,40,80.0,,0.8,32.0
2020-04-10,33,80.0,,0.8,26.400000000000002
2020-04-11,19,80.0,,0.8,15.200000000000001
2020-04-12,9,80.0,,0.8,7.2
2020-04-13,72,80.0,,0.8,57.6
2020-04-14,70,80.0,,0.8,56.0
2020-04-15,84,80.0,,0.8,67.2
2020-04-16,77,80.0,,0.8,61.6
2020-04-17,100,80.0,,0.8,80.0
2020-04-18,36,80.0,,0.8,28.8
2020-04-19,36,80.0,,0.8,28.8
2020-04-20,86,80.0,,0.8,68.8
2020-04-21,16,80.0,,0.8,12.8
2020-04-22,31,80.0,,0.8,24.8
2020-04-23,85,80.0,,0.8,68.0
2020-04-24,61,80.0,,0.8,48.800000000000004
2020-04-25,27,80.0,,0.8,21.6
2020-04-26,63,80.0,,0.8,50.400000000000006
2020-04-27,55,80.0,,0.8,44.0
2020-04-28,95,80.0,,0.8,76.0
2020-04-29,24,80.0,,0.8,19.200000000000003
2020-04-30,60,80.0,,0.8,48.0
2020-05-01,45,66.0,False,0.66,29.700000000000003
2020-05-02,62,66.0,,0.66,40.92
2020-05-03,32,66.0,,0.66,21.12
2020-05-04,70,66.0,,0.66,46.2
2020-05-05,90,66.0,,0.66,59.400000000000006
2020-05-06,71,66.0,,0.66,46.86
2020-05-07,72,66.0,,0.66,47.52
2020-05-08,98,66.0,,0.66,64.68
2020-05-09,30,66.0,,0.66,19.8
2020-05-10,42,66.0,,0.66,27.720000000000002
2020-05-11,45,66.0,,0.66,29.700000000000003
2020-05-12,72,66.0,,0.66,47.52
2020-05-13,100,66.0,,0.66,66.0
2020-05-14,88,66.0,,0.66,58.080000000000005
2020-05-15,27,66.0,,0.66,17.82
2020-05-16,74,66.0,,0.66,48.84
2020-05-17,0,66.0,,0.66,0.0
2020-05-18,89,66.0,,0.66,58.74
2020-05-19,71,66.0,,0.66,46.86
2020-05-20,27,66.0,,0.66,17.82
2020-05-21,93,66.0,,0.66,61.38
2020-05-22,83,66.0,,0.66,54.78
2020-05-23,22,66.0,,0.66,14.520000000000001
2020-05-24,11,66.0,,0.66,7.260000000000001
2020-05-25,42,66.0,,0.66,27.720000000000002
2020-05-26,27,66.0,,0.66,17.82
2020-05-27,55,66.0,,0.66,36.300000000000004
2020-05-28,36,66.0,,0.66,23.76
2020-05-29,65,66.0,,0.66,42.9
2020-05-30,32,66.0,,0.66,21.12
2020-05-31,97,66.0,,0.66,64.02
2020-06-01,41,71.0,False,0.71,29.11
2020-06-02,48,71.0,,0.71,34.08
2020-06-03,39,71.0,,0.71,27.689999999999998
2020-06-04,52,71.0,,0.71,36.92
2020-06-05,88,71.0,,0.71,62.48
2020-06-06,39,71.0,,0.71,27.689999999999998
2020-06-07,32,71.0,,0.71,22.72
2020-06-08,65,71.0,,0.71,46.15
2020-06-09,59,71.0,,0.71,41.89
2020-06-10,61,71.0,,0.71,43.309999999999995
2020-06-11,48,71.0,,0.71,34.08
2020-06-12,100,71.0,,0.71,71.0
2020-06-13,33,71.0,,0.71,23.43
2020-06-14,25,71.0,,0.71,17.75
2020-06-15,71,71.0,,0.71,50.41
2020-06-16,42,71.0,,0.71,29.82
2020-06-17,42,71.0,,0.71,29.82
2020-06-18,21,71.0,,0.71,14.91
2020-06-19,29,71.0,,0.71,20.59
2020-06-20,24,71.0,,0.71,17.04
2020-06-21,25,71.0,,0.71,17.75
2020-06-22,7,71.0,,0.71,4.97
2020-06-23,7,71.0,,0.71,4.97
2020-06-24,50,71.0,,0.71,35.5
2020-06-25,29,71.0,,0.71,20.59
2020-06-26,15,71.0,,0.71,10.649999999999999
2020-06-27,8,71.0,,0.71,5.68
2020-06-28,24,71.0,,0.71,17.04
2020-06-29,14,71.0,,0.71,9.94
2020-06-30,29,71.0,,0.71,20.59
2020-07-01,90,60.0,False,0.6,54.0
2020-07-02,85,60.0,,0.6,51.0
2020-07-03,46,60.0,,0.6,27.599999999999998
2020-07-04,26,60.0,,0.6,15.6
2020-07-05,39,60.0,,0.6,23.4
2020-07-06,52,60.0,,0.6,31.2
2020-07-07,100,60.0,,0.6,60.0
2020-07-08,43,60.0,,0.6,25.8
2020-07-09,74,60.0,,0.6,44.4
2020-07-10,71,60.0,,0.6,42.6
2020-07-11,60,60.0,,0.6,36.0
2020-07-12,55,60.0,,0.6,33.0
2020-07-13,69,60.0,,0.6,41.4
2020-07-14,73,60.0,,0.6,43.8
2020-07-15,32,60.0,,0.6,19.2
2020-07-16,21,60.0,,0.6,12.6
2020-07-17,65,60.0,,0.6,39.0
2020-07-18,37,60.0,,0.6,22.2
2020-07-19,37,60.0,,0.6,22.2
2020-07-20,92,60.0,,0.6,55.199999999999996
2020-07-21,65,60.0,,0.6,39.0
2020-07-22,64,60.0,,0.6,38.4
2020-07-23,32,60.0,,0.6,19.2
2020-07-24,77,60.0,,0.6,46.199999999999996
2020-07-25,37,60.0,,0.6,22.2
2020-07-26,50,60.0,,0.6,30.0
2020-07-27,49,60.0,,0.6,29.4
2020-07-28,65,60.0,,0.6,39.0
2020-07-29,49,60.0,,0.6,29.4
2020-07-30,75,60.0,,0.6,45.0
2020-07-31,44,60.0,,0.6,26.4
2020-08-01,9,57.0,False,0.57,5.13
2020-08-02,19,57.0,,0.57,10.829999999999998
2020-08-03,33,57.0,,0.57,18.81
2020-08-04,16,57.0,,0.57,9.12
2020-08-05,41,57.0,,0.57,23.369999999999997
2020-08-06,25,57.0,,0.57,14.249999999999998
2020-08-07,42,57.0,,0.57,23.939999999999998
2020-08-08,28,57.0,,0.57,15.959999999999999
2020-08-09,10,57.0,,0.57,5.699999999999999
2020-08-10,8,57.0,,0.57,4.56
2020-08-11,32,57.0,,0.57,18.24
2020-08-12,56,57.0,,0.57,31.919999999999998
2020-08-13,32,57.0,,0.57,18.24
2020-08-14,50,57.0,,0.57,28.499999999999996
2020-08-15,28,57.0,,0.57,15.959999999999999
2020-08-16,56,57.0,,0.57,31.919999999999998
2020-08-17,40,57.0,,0.57,22.799999999999997
2020-08-18,24,57.0,,0.57,13.68
2020-08-19,47,57.0,,0.57,26.79
2020-08-20,55,57.0,,0.57,31.349999999999998
2020-08-21,33,57.0,,0.57,18.81
2020-08-22,9,57.0,,0.57,5.13
2020-08-23,47,57.0,,0.57,26.79
2020-08-24,46,57.0,,0.57,26.22
2020-08-25,15,57.0,,0.57,8.549999999999999
2020-08-26,100,57.0,,0.57,56.99999999999999
2020-08-27,38,57.0,,0.57,21.659999999999997
2020-08-28,8,57.0,,0.57,4.56
2020-08-29,27,57.0,,0.57,15.389999999999999
2020-08-30,47,57.0,,0.57,26.79
2020-08-31,30,57.0,,0.57,17.099999999999998
2020-09-01,58,60.0,False,0.6,34.8
2020-09-02,100,60.0,,0.6,60.0
2020-09-03,42,60.0,,0.6,25.2
2020-09-04,30,60.0,,0.6,18.0
2020-09-05,35,60.0,,0.6,21.0
2020-09-06,18,60.0,,0.6,10.799999999999999
2020-09-07,0,60.0,,0.6,0.0
2020-09-08,35,60.0,,0.6,21.0
2020-09-09,71,60.0,,0.6,42.6
2020-09-10,49,60.0,,0.6,29.4
2020-09-11,86,60.0,,0.6,51.6
2020-09-12,26,60.0,,0.6,15.6
2020-09-13,34,60.0,,0.6,20.4
2020-09-14,35,60.0,,0.6,21.0
2020-09-15,21,60.0,,0.6,12.6
2020-09-16,36,60.0,,0.6,21.599999999999998
2020-09-17,35,60.0,,0.6,21.0
2020-09-18,59,60.0,,0.6,35.4
2020-09-19,17,60.0,,0.6,10.2
2020-09-20,26,60.0,,0.6,15.6
2020-09-21,42,60.0,,0.6,25.2
2020-09-22,21,60.0,,0.6,12.6
2020-09-23,50,60.0,,0.6,30.0
2020-09-24,35,60.0,,0.6,21.0
2020-09-25,40,60.0,,0.6,24.0
2020-09-26,27,60.0,,0.6,16.2
2020-09-27,9,60.0,,0.6,5.3999999999999995
2020-09-28,38,60.0,,0.6,22.8
2020-09-29,61,60.0,,0.6,36.6
2020-09-30,23,60.0,,0.6,13.799999999999999
2020-10-01,93,54.0,False,0.54,50.220000000000006
2020-10-02,71,54.0,,0.54,38.34
2020-10-03,55,54.0,,0.54,29.700000000000003
2020-10-04,64,54.0,,0.54,34.56
2020-10-05,69,54.0,,0.54,37.260000000000005
2020-10-06,77,54.0,,0.54,41.580000000000005
2020-10-07,85,54.0,,0.54,45.900000000000006
2020-10-08,100,54.0,,0.54,54.0
2020-10-09,45,54.0,,0.54,24.3
2020-10-10,58,54.0,,0.54,31.32
2020-10-11,68,54.0,,0.54,36.72
2020-10-12,78,54.0,,0.54,42.120000000000005
2020-10-13,69,54.0,,0.54,37.260000000000005
2020-10-14,79,54.0,,0.54,42.660000000000004
2020-10-15,87,54.0,,0.54,46.980000000000004
2020-10-16,72,54.0,,0.54,38.88
2020-10-17,40,54.0,,0.54,21.6
2020-10-18,49,54.0,,0.54,26.46
2020-10-19,17,54.0,,0.54,9.18
2020-10-20,44,54.0,,0.54,23.76
2020-10-21,35,54.0,,0.54,18.900000000000002
2020-10-22,79,54.0,,0.54,42.660000000000004
2020-10-23,53,54.0,,0.54,28.62
2020-10-24,20,54.0,,0.54,10.8
2020-10-25,29,54.0,,0.54,15.66
2020-10-26,35,54.0,,0.54,18.900000000000002
2020-10-27,70,54.0,,0.54,37.800000000000004
2020-10-28,70,54.0,,0.54,37.800000000000004
2020-10-29,95,54.0,,0.54,51.300000000000004
2020-10-30,36,54.0,,0.54,19.44
2020-10-31,51,54.0,,0.54,27.540000000000003
2020-11-01,22,48.0,False,0.48,10.559999999999999
2020-11-02,29,48.0,,0.48,13.92
2020-11-03,56,48.0,,0.48,26.88
2020-11-04,12,48.0,,0.48,5.76
2020-11-05,28,48.0,,0.48,13.44
2020-11-06,32,48.0,,0.48,15.36
2020-11-07,18,48.0,,0.48,8.64
2020-11-08,30,48.0,,0.48,14.399999999999999
2020-11-09,64,48.0,,0.48,30.72
2020-11-10,100,48.0,,0.48,48.0
2020-11-11,18,48.0,,0.48,8.64
2020-11-12,45,48.0,,0.48,21.599999999999998
2020-11-13,46,48.0,,0.48,22.08
2020-11-14,31,48.0,,0.48,14.879999999999999
2020-11-15,31,48.0,,0.48,14.879999999999999
2020-11-16,37,48.0,,0.48,17.759999999999998
2020-11-17,73,48.0,,0.48,35.04
2020-11-18,66,48.0,,0.48,31.68
2020-11-19,84,48.0,,0.48,40.32
2020-11-20,86,48.0,,0.48,41.28
2020-11-21,42,48.0,,0.48,20.16
2020-11-22,41,48.0,,0.48,19.68
2020-11-23,75,48.0,,0.48,36.0
2020-11-24,68,48.0,,0.48,32.64
2020-11-25,49,48.0,,0.48,23.52
2020-11-26,30,48.0,,0.48,14.399999999999999
2020-11-27,40,48.0,,0.48,19.2
2020-11-28,31,48.0,,0.48,14.879999999999999
2020-11-29,20,48.0,,0.48,9.6
2020-11-30,53,48.0,,0.48,25.439999999999998
