date,vaccine_unscaled,vaccine_monthly,isPartial,scale,vaccine
2019-11-06,81,22.0,,0.22,17.82
2019-11-07,87,22.0,,0.22,19.14
2019-11-08,85,22.0,,0.22,18.7
2019-11-09,60,22.0,,0.22,13.2
2019-11-10,49,22.0,,0.22,10.78
2019-11-11,69,22.0,,0.22,15.18
2019-11-12,79,22.0,,0.22,17.38
2019-11-13,100,22.0,,0.22,22.0
2019-11-14,82,22.0,,0.22,18.04
2019-11-15,80,22.0,,0.22,17.6
2019-11-16,67,22.0,,0.22,14.74
2019-11-17,50,22.0,,0.22,11.0
2019-11-18,77,22.0,,0.22,16.94
2019-11-19,81,22.0,,0.22,17.82
2019-11-20,87,22.0,,0.22,19.14
2019-11-21,82,22.0,,0.22,18.04
2019-11-22,72,22.0,,0.22,15.84
2019-11-23,55,22.0,,0.22,12.1
2019-11-24,51,22.0,,0.22,11.22
2019-11-25,72,22.0,,0.22,15.84
2019-11-26,80,22.0,,0.22,17.6
2019-11-27,70,22.0,,0.22,15.4
2019-11-28,40,22.0,,0.22,8.8
2019-11-29,36,22.0,,0.22,7.92
2019-11-30,40,22.0,,0.22,8.8
2019-12-01,49,20.0,False,0.2,9.8
2019-12-02,76,20.0,,0.2,15.200000000000001
2019-12-03,93,20.0,,0.2,18.6
2019-12-04,88,20.0,,0.2,17.6
2019-12-05,94,20.0,,0.2,18.8
2019-12-06,86,20.0,,0.2,17.2
2019-12-07,67,20.0,,0.2,13.4
2019-12-08,57,20.0,,0.2,11.4
2019-12-09,81,20.0,,0.2,16.2
2019-12-10,84,20.0,,0.2,16.8
2019-12-11,82,20.0,,0.2,16.400000000000002
2019-12-12,90,20.0,,0.2,18.0
2019-12-13,91,20.0,,0.2,18.2
2019-12-14,61,20.0,,0.2,12.200000000000001
2019-12-15,49,20.0,,0.2,9.8
2019-12-16,86,20.0,,0.2,17.2
2019-12-17,100,20.0,,0.2,20.0
2019-12-18,87,20.0,,0.2,17.400000000000002
2019-12-19,76,20.0,,0.2,15.200000000000001
2019-12-20,71,20.0,,0.2,14.200000000000001
2019-12-21,49,20.0,,0.2,9.8
2019-12-22,46,20.0,,0.2,9.200000000000001
2019-12-23,69,20.0,,0.2,13.8
2019-12-24,57,20.0,,0.2,11.4
2019-12-25,37,20.0,,0.2,7.4
2019-12-26,55,20.0,,0.2,11.0
2019-12-27,82,20.0,,0.2,16.400000000000002
2019-12-28,69,20.0,,0.2,13.8
2019-12-29,52,20.0,,0.2,10.4
2019-12-30,75,20.0,,0.2,15.0
2019-12-31,73,20.0,,0.2,14.600000000000001
2020-01-01,36,24.0,False,0.24,8.64
2020-01-02,73,24.0,,0.24,17.52
2020-01-03,73,24.0,,0.24,17.52
2020-01-04,60,24.0,,0.24,14.399999999999999
2020-01-05,40,24.0,,0.24,9.6
2020-01-06,72,24.0,,0.24,17.28
2020-01-07,76,24.0,,0.24,18.24
2020-01-08,75,24.0,,0.24,18.0
2020-01-09,76,24.0,,0.24,18.24
2020-01-10,74,24.0,,0.24,17.759999999999998
2020-01-11,55,24.0,,0.24,13.2
2020-01-12,44,24.0,,0.24,10.559999999999999
2020-01-13,78,24.0,,0.24,18.72
2020-01-14,87,24.0,,0.24,20.88
2020-01-15,81,24.0,,0.24,19.439999999999998
2020-01-16,88,24.0,,0.24,21.119999999999997
2020-01-17,65,24.0,,0.24,15.6
2020-01-18,58,24.0,,0.24,13.92
2020-01-19,48,24.0,,0.24,11.52
2020-01-20,62,24.0,,0.24,14.879999999999999
2020-01-21,75,24.0,,0.24,18.0
2020-01-22,84,24.0,,0.24,20.16
2020-01-23,81,24.0,,0.24,19.439999999999998
2020-01-24,88,24.0,,0.24,21.119999999999997
2020-01-25,72,24.0,,0.24,17.28
2020-01-26,58,24.0,,0.24,13.92
2020-01-27,90,24.0,,0.24,21.599999999999998
2020-01-28,99,24.0,,0.24,23.759999999999998
2020-01-29,98,24.0,,0.24,23.52
2020-01-30,92,24.0,,0.24,22.08
2020-01-31,100,24.0,,0.24,24.0
2020-02-01,46,29.0,False,0.29,13.34
2020-02-02,39,29.0,,0.29,11.309999999999999
2020-02-03,50,29.0,,0.29,14.499999999999998
2020-02-04,56,29.0,,0.29,16.24
2020-02-05,49,29.0,,0.29,14.209999999999999
2020-02-06,51,29.0,,0.29,14.79
2020-02-07,51,29.0,,0.29,14.79
2020-02-08,44,29.0,,0.29,12.76
2020-02-09,35,29.0,,0.29,10.149999999999999
2020-02-10,47,29.0,,0.29,13.629999999999999
2020-02-11,51,29.0,,0.29,14.79
2020-02-12,55,29.0,,0.29,15.95
2020-02-13,58,29.0,,0.29,16.82
2020-02-14,61,29.0,,0.29,17.689999999999998
2020-02-15,49,29.0,,0.29,14.209999999999999
2020-02-16,40,29.0,,0.29,11.6
2020-02-17,54,29.0,,0.29,15.659999999999998
2020-02-18,54,29.0,,0.29,15.659999999999998
2020-02-19,57,29.0,,0.29,16.529999999999998
2020-02-20,57,29.0,,0.29,16.529999999999998
2020-02-21,53,29.0,,0.29,15.37
2020-02-22,45,29.0,,0.29,13.049999999999999
2020-02-23,37,29.0,,0.29,10.729999999999999
2020-02-24,59,29.0,,0.29,17.11
2020-02-25,86,29.0,,0.29,24.939999999999998
2020-02-26,90,29.0,,0.29,26.099999999999998
2020-02-27,98,29.0,,0.29,28.419999999999998
2020-02-28,100,29.0,,0.29,28.999999999999996
2020-02-29,91,29.0,,0.29,26.389999999999997
2020-03-01,30,64.0,False,0.64,19.2
2020-03-02,44,64.0,,0.64,28.16
2020-03-03,42,64.0,,0.64,26.88
2020-03-04,40,64.0,,0.64,25.6
2020-03-05,40,64.0,,0.64,25.6
2020-03-06,39,64.0,,0.64,24.96
2020-03-07,34,64.0,,0.64,21.76
2020-03-08,33,64.0,,0.64,21.12
2020-03-09,42,64.0,,0.64,26.88
2020-03-10,43,64.0,,0.64,27.52
2020-03-11,55,64.0,,0.64,35.2
2020-03-12,74,64.0,,0.64,47.36
2020-03-13,85,64.0,,0.64,54.4
2020-03-14,71,64.0,,0.64,45.44
2020-03-15,66,64.0,,0.64,42.24
2020-03-16,100,64.0,,0.64,64.0
2020-03-17,85,64.0,,0.64,54.4
2020-03-18,72,64.0,,0.64,46.08
2020-03-19,71,64.0,,0.64,45.44
2020-03-20,58,64.0,,0.64,37.12
2020-03-21,54,64.0,,0.64,34.56
2020-03-22,53,64.0,,0.64,33.92
2020-03-23,51,64.0,,0.64,32.64
2020-03-24,50,64.0,,0.64,32.0
2020-03-25,45,64.0,,0.64,28.8
2020-03-26,48,64.0,,0.64,30.72
2020-03-27,42,64.0,,0.64,26.88
2020-03-28,42,64.0,,0.64,26.88
2020-03-29,45,64.0,,0.64,28.8
2020-03-30,50,64.0,,0.64,32.0
2020-03-31,44,64.0,,0.64,28.16
2020-04-01,77,58.0,False,0.58,44.66
2020-04-02,91,58.0,,0.58,52.779999999999994
2020-04-03,100,58.0,,0.58,57.99999999999999
2020-04-04,92,58.0,,0.58,53.36
2020-04-05,88,58.0,,0.58,51.04
2020-04-06,86,58.0,,0.58,49.879999999999995
2020-04-07,86,58.0,,0.58,49.879999999999995
2020-04-08,79,58.0,,0.58,45.82
2020-04-09,79,58.0,,0.58,45.82
2020-04-10,81,58.0,,0.58,46.98
2020-04-11,74,58.0,,0.58,42.919999999999995
2020-04-12,70,58.0,,0.58,40.599999999999994
2020-04-13,78,58.0,,0.58,45.239999999999995
2020-04-14,78,58.0,,0.58,45.239999999999995
2020-04-15,85,58.0,,0.58,49.3
2020-04-16,82,58.0,,0.58,47.559999999999995
2020-04-17,77,58.0,,0.58,44.66
2020-04-18,65,58.0,,0.58,37.699999999999996
2020-04-19,68,58.0,,0.58,39.44
2020-04-20,67,58.0,,0.58,38.86
2020-04-21,72,58.0,,0.58,41.76
2020-04-22,88,58.0,,0.58,51.04
2020-04-23,83,58.0,,0.58,48.13999999999999
2020-04-24,77,58.0,,0.58,44.66
2020-04-25,71,58.0,,0.58,41.18
2020-04-26,73,58.0,,0.58,42.339999999999996
2020-04-27,72,58.0,,0.58,41.76
2020-04-28,82,58.0,,0.58,47.559999999999995
2020-04-29,99,58.0,,0.58,57.419999999999995
2020-04-30,92,58.0,,0.58,53.36
2020-05-01,59,53.0,False,0.53,31.270000000000003
2020-05-02,53,53.0,,0.53,28.09
2020-05-03,53,53.0,,0.53,28.09
2020-05-04,52,53.0,,0.53,27.560000000000002
2020-05-05,58,53.0,,0.53,30.740000000000002
2020-05-06,73,53.0,,0.53,38.690000000000005
2020-05-07,70,53.0,,0.53,37.1
2020-05-08,60,53.0,,0.53,31.8
2020-05-09,49,53.0,,0.53,25.970000000000002
2020-05-10,44,53.0,,0.53,23.32
2020-05-11,55,53.0,,0.53,29.150000000000002
2020-05-12,57,53.0,,0.53,30.21
2020-05-13,56,53.0,,0.53,29.68
2020-05-14,61,53.0,,0.53,32.33
2020-05-15,71,53.0,,0.53,37.63
2020-05-16,55,53.0,,0.53,29.150000000000002
2020-05-17,56,53.0,,0.53,29.68
2020-05-18,100,53.0,,0.53,53.0
2020-05-19,85,53.0,,0.53,45.050000000000004
2020-05-20,55,53.0,,0.53,29.150000000000002
2020-05-21,60,53.0,,0.53,31.8
2020-05-22,55,53.0,,0.53,29.150000000000002
2020-05-23,46,53.0,,0.53,24.380000000000003
2020-05-24,44,53.0,,0.53,23.32
2020-05-25,47,53.0,,0.53,24.91
2020-05-26,60,53.0,,0.53,31.8
2020-05-27,47,53.0,,0.53,24.91
2020-05-28,46,53.0,,0.53,24.380000000000003
2020-05-29,40,53.0,,0.53,21.200000000000003
2020-05-30,31,53.0,,0.53,16.43
2020-05-31,26,53.0,,0.53,13.780000000000001
2020-06-01,57,45.0,False,0.45,25.650000000000002
2020-06-02,55,45.0,,0.45,24.75
2020-06-03,59,45.0,,0.45,26.55
2020-06-04,60,45.0,,0.45,27.0
2020-06-05,64,45.0,,0.45,28.8
2020-06-06,54,45.0,,0.45,24.3
2020-06-07,57,45.0,,0.45,25.650000000000002
2020-06-08,63,45.0,,0.45,28.35
2020-06-09,59,45.0,,0.45,26.55
2020-06-10,68,45.0,,0.45,30.6
2020-06-11,70,45.0,,0.45,31.5
2020-06-12,66,45.0,,0.45,29.7
2020-06-13,66,45.0,,0.45,29.7
2020-06-14,60,45.0,,0.45,27.0
2020-06-15,73,45.0,,0.45,32.85
2020-06-16,92,45.0,,0.45,41.4
2020-06-17,83,45.0,,0.45,37.35
2020-06-18,71,45.0,,0.45,31.95
2020-06-19,70,45.0,,0.45,31.5
2020-06-20,71,45.0,,0.45,31.95
2020-06-21,64,45.0,,0.45,28.8
2020-06-22,81,45.0,,0.45,36.45
2020-06-23,84,45.0,,0.45,37.800000000000004
2020-06-24,89,45.0,,0.45,40.050000000000004
2020-06-25,98,45.0,,0.45,44.1
2020-06-26,83,45.0,,0.45,37.35
2020-06-27,81,45.0,,0.45,36.45
2020-06-28,80,45.0,,0.45,36.0
2020-06-29,100,45.0,,0.45,45.0
2020-06-30,93,45.0,,0.45,41.85
2020-07-01,54,66.0,False,0.66,35.64
2020-07-02,48,66.0,,0.66,31.68
2020-07-03,41,66.0,,0.66,27.060000000000002
2020-07-04,38,66.0,,0.66,25.080000000000002
2020-07-05,38,66.0,,0.66,25.080000000000002
2020-07-06,46,66.0,,0.66,30.360000000000003
2020-07-07,48,66.0,,0.66,31.68
2020-07-08,50,66.0,,0.66,33.0
2020-07-09,48,66.0,,0.66,31.68
2020-07-10,46,66.0,,0.66,30.360000000000003
2020-07-11,44,66.0,,0.66,29.040000000000003
2020-07-12,43,66.0,,0.66,28.380000000000003
2020-07-13,61,66.0,,0.66,40.260000000000005
2020-07-14,67,66.0,,0.66,44.22
2020-07-15,100,66.0,,0.66,66.0
2020-07-16,73,66.0,,0.66,48.18
2020-07-17,55,66.0,,0.66,36.300000000000004
2020-07-18,50,66.0,,0.66,33.0
2020-07-19,48,66.0,,0.66,31.68
2020-07-20,78,66.0,,0.66,51.480000000000004
2020-07-21,71,66.0,,0.66,46.86
2020-07-22,67,66.0,,0.66,44.22
2020-07-23,58,66.0,,0.66,38.28
2020-07-24,47,66.0,,0.66,31.020000000000003
2020-07-25,43,66.0,,0.66,28.380000000000003
2020-07-26,40,66.0,,0.66,26.400000000000002
2020-07-27,63,66.0,,0.66,41.580000000000005
2020-07-28,63,66.0,,0.66,41.580000000000005
2020-07-29,60,66.0,,0.66,39.6
2020-07-30,53,66.0,,0.66,34.980000000000004
2020-07-31,56,66.0,,0.66,36.96
2020-08-01,44,62.0,False,0.62,27.28
2020-08-02,46,62.0,,0.62,28.52
2020-08-03,55,62.0,,0.62,34.1
2020-08-04,49,62.0,,0.62,30.38
2020-08-05,53,62.0,,0.62,32.86
2020-08-06,52,62.0,,0.62,32.24
2020-08-07,52,62.0,,0.62,32.24
2020-08-08,45,62.0,,0.62,27.9
2020-08-09,46,62.0,,0.62,28.52
2020-08-10,52,62.0,,0.62,32.24
2020-08-11,100,62.0,,0.62,62.0
2020-08-12,78,62.0,,0.62,48.36
2020-08-13,66,62.0,,0.62,40.92
2020-08-14,57,62.0,,0.62,35.339999999999996
2020-08-15,45,62.0,,0.62,27.9
2020-08-16,48,62.0,,0.62,29.759999999999998
2020-08-17,50,62.0,,0.62,31.0
2020-08-18,52,62.0,,0.62,32.24
2020-08-19,59,62.0,,0.62,36.58
2020-08-20,53,62.0,,0.62,32.86
2020-08-21,48,62.0,,0.62,29.759999999999998
2020-08-22,43,62.0,,0.62,26.66
2020-08-23,45,62.0,,0.62,27.9
2020-08-24,50,62.0,,0.62,31.0
2020-08-25,47,62.0,,0.62,29.14
2020-08-26,46,62.0,,0.62,28.52
2020-08-27,41,62.0,,0.62,25.419999999999998
2020-08-28,44,62.0,,0.62,27.28
2020-08-29,35,62.0,,0.62,21.7
2020-08-30,34,62.0,,0.62,21.08
2020-08-31,49,62.0,,0.62,30.38
2020-09-01,63,63.0,False,0.63,39.69
2020-09-02,74,63.0,,0.63,46.62
2020-09-03,100,63.0,,0.63,63.0
2020-09-04,82,63.0,,0.63,51.660000000000004
2020-09-05,59,63.0,,0.63,37.17
2020-09-06,54,63.0,,0.63,34.02
2020-09-07,59,63.0,,0.63,37.17
2020-09-08,73,63.0,,0.63,45.99
2020-09-09,83,63.0,,0.63,52.29
2020-09-10,71,63.0,,0.63,44.73
2020-09-11,61,63.0,,0.63,38.43
2020-09-12,51,63.0,,0.63,32.13
2020-09-13,49,63.0,,0.63,30.87
2020-09-14,62,63.0,,0.63,39.06
2020-09-15,65,63.0,,0.63,40.95
2020-09-16,76,63.0,,0.63,47.88
2020-09-17,80,63.0,,0.63,50.4
2020-09-18,66,63.0,,0.63,41.58
2020-09-19,47,63.0,,0.63,29.61
2020-09-20,46,63.0,,0.63,28.98
2020-09-21,59,63.0,,0.63,37.17
2020-09-22,65,63.0,,0.63,40.95
2020-09-23,75,63.0,,0.63,47.25
2020-09-24,63,63.0,,0.63,39.69
2020-09-25,58,63.0,,0.63,36.54
2020-09-26,49,63.0,,0.63,30.87
2020-09-27,42,63.0,,0.63,26.46
2020-09-28,58,63.0,,0.63,36.54
2020-09-29,61,63.0,,0.63,38.43
2020-09-30,61,63.0,,0.63,38.43
2020-10-01,78,56.0,False,0.56,43.68000000000001
2020-10-02,84,56.0,,0.56,47.040000000000006
2020-10-03,59,56.0,,0.56,33.040000000000006
2020-10-04,53,56.0,,0.56,29.680000000000003
2020-10-05,69,56.0,,0.56,38.64
2020-10-06,86,56.0,,0.56,48.160000000000004
2020-10-07,80,56.0,,0.56,44.800000000000004
2020-10-08,81,56.0,,0.56,45.36000000000001
2020-10-09,76,56.0,,0.56,42.56
2020-10-10,62,56.0,,0.56,34.720000000000006
2020-10-11,63,56.0,,0.56,35.28
2020-10-12,73,56.0,,0.56,40.88
2020-10-13,100,56.0,,0.56,56.00000000000001
2020-10-14,81,56.0,,0.56,45.36000000000001
2020-10-15,82,56.0,,0.56,45.92
2020-10-16,91,56.0,,0.56,50.96000000000001
2020-10-17,75,56.0,,0.56,42.00000000000001
2020-10-18,64,56.0,,0.56,35.84
2020-10-19,78,56.0,,0.56,43.68000000000001
2020-10-20,91,56.0,,0.56,50.96000000000001
2020-10-21,91,56.0,,0.56,50.96000000000001
2020-10-22,90,56.0,,0.56,50.400000000000006
2020-10-23,85,56.0,,0.56,47.6
2020-10-24,63,56.0,,0.56,35.28
2020-10-25,57,56.0,,0.56,31.92
2020-10-26,75,56.0,,0.56,42.00000000000001
2020-10-27,84,56.0,,0.56,47.040000000000006
2020-10-28,84,56.0,,0.56,47.040000000000006
2020-10-29,87,56.0,,0.56,48.720000000000006
2020-10-30,79,56.0,,0.56,44.24
2020-10-31,62,56.0,,0.56,34.720000000000006
2020-11-01,19,100.0,False,1.0,19.0
2020-11-02,22,100.0,,1.0,22.0
2020-11-03,19,100.0,,1.0,19.0
2020-11-04,12,100.0,,1.0,12.0
2020-11-05,15,100.0,,1.0,15.0
2020-11-06,16,100.0,,1.0,16.0
2020-11-07,16,100.0,,1.0,16.0
2020-11-08,18,100.0,,1.0,18.0
2020-11-09,100,100.0,,1.0,100.0
2020-11-10,75,100.0,,1.0,75.0
2020-11-11,51,100.0,,1.0,51.0
2020-11-12,49,100.0,,1.0,49.0
2020-11-13,49,100.0,,1.0,49.0
2020-11-14,48,100.0,,1.0,48.0
2020-11-15,34,100.0,,1.0,34.0
2020-11-16,73,100.0,,1.0,73.0
2020-11-17,59,100.0,,1.0,59.0
2020-11-18,58,100.0,,1.0,58.0
2020-11-19,54,100.0,,1.0,54.0
2020-11-20,50,100.0,,1.0,50.0
2020-11-21,44,100.0,,1.0,44.0
2020-11-22,42,100.0,,1.0,42.0
2020-11-23,55,100.0,,1.0,55.0
2020-11-24,54,100.0,,1.0,54.0
2020-11-25,49,100.0,,1.0,49.0
2020-11-26,34,100.0,,1.0,34.0
2020-11-27,36,100.0,,1.0,36.0
2020-11-28,38,100.0,,1.0,38.0
2020-11-29,39,100.0,,1.0,39.0
2020-11-30,51,100.0,,1.0,51.0
