date,leverage_unscaled,leverage_monthly,isPartial,scale,leverage
2018-04-12,100,33.0,,0.33,33.0
2018-04-13,63,33.0,,0.33,20.790000000000003
2018-04-14,29,33.0,,0.33,9.57
2018-04-15,45,33.0,,0.33,14.850000000000001
2018-04-16,52,33.0,,0.33,17.16
2018-04-17,52,33.0,,0.33,17.16
2018-04-18,56,33.0,,0.33,18.48
2018-04-19,85,33.0,,0.33,28.05
2018-04-20,60,33.0,,0.33,19.8
2018-04-21,48,33.0,,0.33,15.84
2018-04-22,70,33.0,,0.33,23.1
2018-04-23,60,33.0,,0.33,19.8
2018-04-24,63,33.0,,0.33,20.790000000000003
2018-04-25,59,33.0,,0.33,19.470000000000002
2018-04-26,87,33.0,,0.33,28.71
2018-04-27,54,33.0,,0.33,17.82
2018-04-28,33,33.0,,0.33,10.89
2018-04-29,38,33.0,,0.33,12.540000000000001
2018-04-30,72,33.0,,0.33,23.76
2018-05-01,79,30.0,False,0.3,23.7
2018-05-02,71,30.0,,0.3,21.3
2018-05-03,74,30.0,,0.3,22.2
2018-05-04,65,30.0,,0.3,19.5
2018-05-05,78,30.0,,0.3,23.4
2018-05-06,65,30.0,,0.3,19.5
2018-05-07,88,30.0,,0.3,26.4
2018-05-08,61,30.0,,0.3,18.3
2018-05-09,68,30.0,,0.3,20.4
2018-05-10,92,30.0,,0.3,27.599999999999998
2018-05-11,71,30.0,,0.3,21.3
2018-05-12,46,30.0,,0.3,13.799999999999999
2018-05-13,45,30.0,,0.3,13.5
2018-05-14,66,30.0,,0.3,19.8
2018-05-15,55,30.0,,0.3,16.5
2018-05-16,55,30.0,,0.3,16.5
2018-05-17,65,30.0,,0.3,19.5
2018-05-18,42,30.0,,0.3,12.6
2018-05-19,33,30.0,,0.3,9.9
2018-05-20,48,30.0,,0.3,14.399999999999999
2018-05-21,85,30.0,,0.3,25.5
2018-05-22,50,30.0,,0.3,15.0
2018-05-23,77,30.0,,0.3,23.099999999999998
2018-05-24,100,30.0,,0.3,30.0
2018-05-25,58,30.0,,0.3,17.4
2018-05-26,62,30.0,,0.3,18.599999999999998
2018-05-27,57,30.0,,0.3,17.099999999999998
2018-05-28,87,30.0,,0.3,26.099999999999998
2018-05-29,64,30.0,,0.3,19.2
2018-05-30,81,30.0,,0.3,24.3
2018-05-31,96,30.0,,0.3,28.799999999999997
2018-06-01,60,29.0,False,0.29,17.4
2018-06-02,52,29.0,,0.29,15.079999999999998
2018-06-03,56,29.0,,0.29,16.24
2018-06-04,71,29.0,,0.29,20.59
2018-06-05,87,29.0,,0.29,25.229999999999997
2018-06-06,87,29.0,,0.29,25.229999999999997
2018-06-07,76,29.0,,0.29,22.04
2018-06-08,63,29.0,,0.29,18.27
2018-06-09,43,29.0,,0.29,12.469999999999999
2018-06-10,59,29.0,,0.29,17.11
2018-06-11,77,29.0,,0.29,22.33
2018-06-12,83,29.0,,0.29,24.069999999999997
2018-06-13,93,29.0,,0.29,26.97
2018-06-14,61,29.0,,0.29,17.689999999999998
2018-06-15,52,29.0,,0.29,15.079999999999998
2018-06-16,66,29.0,,0.29,19.139999999999997
2018-06-17,56,29.0,,0.29,16.24
2018-06-18,79,29.0,,0.29,22.91
2018-06-19,84,29.0,,0.29,24.36
2018-06-20,61,29.0,,0.29,17.689999999999998
2018-06-21,91,29.0,,0.29,26.389999999999997
2018-06-22,76,29.0,,0.29,22.04
2018-06-23,47,29.0,,0.29,13.629999999999999
2018-06-24,42,29.0,,0.29,12.18
2018-06-25,100,29.0,,0.29,28.999999999999996
2018-06-26,69,29.0,,0.29,20.009999999999998
2018-06-27,99,29.0,,0.29,28.709999999999997
2018-06-28,89,29.0,,0.29,25.81
2018-06-29,51,29.0,,0.29,14.79
2018-06-30,50,29.0,,0.29,14.499999999999998
2018-07-01,43,30.0,False,0.3,12.9
2018-07-02,91,30.0,,0.3,27.3
2018-07-03,82,30.0,,0.3,24.599999999999998
2018-07-04,77,30.0,,0.3,23.099999999999998
2018-07-05,58,30.0,,0.3,17.4
2018-07-06,57,30.0,,0.3,17.099999999999998
2018-07-07,54,30.0,,0.3,16.2
2018-07-08,54,30.0,,0.3,16.2
2018-07-09,63,30.0,,0.3,18.9
2018-07-10,65,30.0,,0.3,19.5
2018-07-11,87,30.0,,0.3,26.099999999999998
2018-07-12,79,30.0,,0.3,23.7
2018-07-13,71,30.0,,0.3,21.3
2018-07-14,49,30.0,,0.3,14.7
2018-07-15,52,30.0,,0.3,15.6
2018-07-16,78,30.0,,0.3,23.4
2018-07-17,81,30.0,,0.3,24.3
2018-07-18,59,30.0,,0.3,17.7
2018-07-19,73,30.0,,0.3,21.9
2018-07-20,73,30.0,,0.3,21.9
2018-07-21,51,30.0,,0.3,15.299999999999999
2018-07-22,71,30.0,,0.3,21.3
2018-07-23,76,30.0,,0.3,22.8
2018-07-24,79,30.0,,0.3,23.7
2018-07-25,73,30.0,,0.3,21.9
2018-07-26,78,30.0,,0.3,23.4
2018-07-27,70,30.0,,0.3,21.0
2018-07-28,45,30.0,,0.3,13.5
2018-07-29,38,30.0,,0.3,11.4
2018-07-30,80,30.0,,0.3,24.0
2018-07-31,100,30.0,,0.3,30.0
2018-08-01,94,32.0,False,0.32,30.080000000000002
2018-08-02,86,32.0,,0.32,27.52
2018-08-03,73,32.0,,0.32,23.36
2018-08-04,38,32.0,,0.32,12.16
2018-08-05,55,32.0,,0.32,17.6
2018-08-06,99,32.0,,0.32,31.68
2018-08-07,78,32.0,,0.32,24.96
2018-08-08,88,32.0,,0.32,28.16
2018-08-09,93,32.0,,0.32,29.76
2018-08-10,53,32.0,,0.32,16.96
2018-08-11,43,32.0,,0.32,13.76
2018-08-12,60,32.0,,0.32,19.2
2018-08-13,68,32.0,,0.32,21.76
2018-08-14,80,32.0,,0.32,25.6
2018-08-15,100,32.0,,0.32,32.0
2018-08-16,81,32.0,,0.32,25.92
2018-08-17,49,32.0,,0.32,15.68
2018-08-18,49,32.0,,0.32,15.68
2018-08-19,67,32.0,,0.32,21.44
2018-08-20,60,32.0,,0.32,19.2
2018-08-21,82,32.0,,0.32,26.240000000000002
2018-08-22,68,32.0,,0.32,21.76
2018-08-23,86,32.0,,0.32,27.52
2018-08-24,62,32.0,,0.32,19.84
2018-08-25,76,32.0,,0.32,24.32
2018-08-26,54,32.0,,0.32,17.28
2018-08-27,78,32.0,,0.32,24.96
2018-08-28,93,32.0,,0.32,29.76
2018-08-29,65,32.0,,0.32,20.8
2018-08-30,75,32.0,,0.32,24.0
2018-08-31,68,32.0,,0.32,21.76
2018-09-01,12,38.0,False,0.38,4.5600000000000005
2018-09-02,19,38.0,,0.38,7.22
2018-09-03,21,38.0,,0.38,7.98
2018-09-04,21,38.0,,0.38,7.98
2018-09-05,26,38.0,,0.38,9.88
2018-09-06,24,38.0,,0.38,9.120000000000001
2018-09-07,18,38.0,,0.38,6.84
2018-09-08,16,38.0,,0.38,6.08
2018-09-09,21,38.0,,0.38,7.98
2018-09-10,20,38.0,,0.38,7.6
2018-09-11,25,38.0,,0.38,9.5
2018-09-12,24,38.0,,0.38,9.120000000000001
2018-09-13,27,38.0,,0.38,10.26
2018-09-14,17,38.0,,0.38,6.46
2018-09-15,20,38.0,,0.38,7.6
2018-09-16,100,38.0,,0.38,38.0
2018-09-17,35,38.0,,0.38,13.3
2018-09-18,43,38.0,,0.38,16.34
2018-09-19,32,38.0,,0.38,12.16
2018-09-20,29,38.0,,0.38,11.02
2018-09-21,23,38.0,,0.38,8.74
2018-09-22,19,38.0,,0.38,7.22
2018-09-23,21,38.0,,0.38,7.98
2018-09-24,24,38.0,,0.38,9.120000000000001
2018-09-25,22,38.0,,0.38,8.36
2018-09-26,31,38.0,,0.38,11.78
2018-09-27,26,38.0,,0.38,9.88
2018-09-28,20,38.0,,0.38,7.6
2018-09-29,15,38.0,,0.38,5.7
2018-09-30,18,38.0,,0.38,6.84
2018-10-01,91,33.0,False,0.33,30.03
2018-10-02,63,33.0,,0.33,20.790000000000003
2018-10-03,74,33.0,,0.33,24.42
2018-10-04,89,33.0,,0.33,29.37
2018-10-05,54,33.0,,0.33,17.82
2018-10-06,34,33.0,,0.33,11.22
2018-10-07,48,33.0,,0.33,15.84
2018-10-08,67,33.0,,0.33,22.11
2018-10-09,71,33.0,,0.33,23.43
2018-10-10,78,33.0,,0.33,25.740000000000002
2018-10-11,81,33.0,,0.33,26.73
2018-10-12,63,33.0,,0.33,20.790000000000003
2018-10-13,37,33.0,,0.33,12.21
2018-10-14,36,33.0,,0.33,11.88
2018-10-15,71,33.0,,0.33,23.43
2018-10-16,57,33.0,,0.33,18.810000000000002
2018-10-17,73,33.0,,0.33,24.09
2018-10-18,69,33.0,,0.33,22.77
2018-10-19,61,33.0,,0.33,20.130000000000003
2018-10-20,39,33.0,,0.33,12.870000000000001
2018-10-21,62,33.0,,0.33,20.46
2018-10-22,77,33.0,,0.33,25.41
2018-10-23,73,33.0,,0.33,24.09
2018-10-24,69,33.0,,0.33,22.77
2018-10-25,79,33.0,,0.33,26.07
2018-10-26,71,33.0,,0.33,23.43
2018-10-27,57,33.0,,0.33,18.810000000000002
2018-10-28,50,33.0,,0.33,16.5
2018-10-29,100,33.0,,0.33,33.0
2018-10-30,66,33.0,,0.33,21.78
2018-10-31,71,33.0,,0.33,23.43
2018-11-01,70,33.0,False,0.33,23.1
2018-11-02,63,33.0,,0.33,20.790000000000003
2018-11-03,44,33.0,,0.33,14.520000000000001
2018-11-04,63,33.0,,0.33,20.790000000000003
2018-11-05,86,33.0,,0.33,28.380000000000003
2018-11-06,82,33.0,,0.33,27.060000000000002
2018-11-07,67,33.0,,0.33,22.11
2018-11-08,73,33.0,,0.33,24.09
2018-11-09,74,33.0,,0.33,24.42
2018-11-10,45,33.0,,0.33,14.850000000000001
2018-11-11,59,33.0,,0.33,19.470000000000002
2018-11-12,99,33.0,,0.33,32.67
2018-11-13,98,33.0,,0.33,32.34
2018-11-14,81,33.0,,0.33,26.73
2018-11-15,84,33.0,,0.33,27.720000000000002
2018-11-16,77,33.0,,0.33,25.41
2018-11-17,46,33.0,,0.33,15.180000000000001
2018-11-18,60,33.0,,0.33,19.8
2018-11-19,100,33.0,,0.33,33.0
2018-11-20,68,33.0,,0.33,22.44
2018-11-21,59,33.0,,0.33,19.470000000000002
2018-11-22,49,33.0,,0.33,16.17
2018-11-23,36,33.0,,0.33,11.88
2018-11-24,35,33.0,,0.33,11.55
2018-11-25,62,33.0,,0.33,20.46
2018-11-26,69,33.0,,0.33,22.77
2018-11-27,85,33.0,,0.33,28.05
2018-11-28,95,33.0,,0.33,31.35
2018-11-29,83,33.0,,0.33,27.39
2018-11-30,59,33.0,,0.33,19.470000000000002
2018-12-01,49,29.0,False,0.29,14.209999999999999
2018-12-02,29,29.0,,0.29,8.41
2018-12-03,76,29.0,,0.29,22.04
2018-12-04,73,29.0,,0.29,21.169999999999998
2018-12-05,100,29.0,,0.29,28.999999999999996
2018-12-06,70,29.0,,0.29,20.299999999999997
2018-12-07,49,29.0,,0.29,14.209999999999999
2018-12-08,42,29.0,,0.29,12.18
2018-12-09,35,29.0,,0.29,10.149999999999999
2018-12-10,63,29.0,,0.29,18.27
2018-12-11,98,29.0,,0.29,28.419999999999998
2018-12-12,67,29.0,,0.29,19.43
2018-12-13,57,29.0,,0.29,16.529999999999998
2018-12-14,42,29.0,,0.29,12.18
2018-12-15,40,29.0,,0.29,11.6
2018-12-16,55,29.0,,0.29,15.95
2018-12-17,54,29.0,,0.29,15.659999999999998
2018-12-18,84,29.0,,0.29,24.36
2018-12-19,53,29.0,,0.29,15.37
2018-12-20,48,29.0,,0.29,13.919999999999998
2018-12-21,35,29.0,,0.29,10.149999999999999
2018-12-22,41,29.0,,0.29,11.889999999999999
2018-12-23,37,29.0,,0.29,10.729999999999999
2018-12-24,37,29.0,,0.29,10.729999999999999
2018-12-25,19,29.0,,0.29,5.51
2018-12-26,31,29.0,,0.29,8.99
2018-12-27,33,29.0,,0.29,9.569999999999999
2018-12-28,37,29.0,,0.29,10.729999999999999
2018-12-29,39,29.0,,0.29,11.309999999999999
2018-12-30,39,29.0,,0.29,11.309999999999999
2018-12-31,38,29.0,,0.29,11.02
2019-01-01,52,31.0,False,0.31,16.12
2019-01-02,72,31.0,,0.31,22.32
2019-01-03,75,31.0,,0.31,23.25
2019-01-04,51,31.0,,0.31,15.81
2019-01-05,42,31.0,,0.31,13.02
2019-01-06,37,31.0,,0.31,11.47
2019-01-07,66,31.0,,0.31,20.46
2019-01-08,54,31.0,,0.31,16.74
2019-01-09,73,31.0,,0.31,22.63
2019-01-10,73,31.0,,0.31,22.63
2019-01-11,38,31.0,,0.31,11.78
2019-01-12,24,31.0,,0.31,7.4399999999999995
2019-01-13,53,31.0,,0.31,16.43
2019-01-14,86,31.0,,0.31,26.66
2019-01-15,64,31.0,,0.31,19.84
2019-01-16,83,31.0,,0.31,25.73
2019-01-17,73,31.0,,0.31,22.63
2019-01-18,53,31.0,,0.31,16.43
2019-01-19,53,31.0,,0.31,16.43
2019-01-20,49,31.0,,0.31,15.19
2019-01-21,70,31.0,,0.31,21.7
2019-01-22,79,31.0,,0.31,24.49
2019-01-23,96,31.0,,0.31,29.759999999999998
2019-01-24,99,31.0,,0.31,30.69
2019-01-25,67,31.0,,0.31,20.77
2019-01-26,51,31.0,,0.31,15.81
2019-01-27,61,31.0,,0.31,18.91
2019-01-28,65,31.0,,0.31,20.15
2019-01-29,83,31.0,,0.31,25.73
2019-01-30,100,31.0,,0.31,31.0
2019-01-31,86,31.0,,0.31,26.66
2019-02-01,64,34.0,False,0.34,21.76
2019-02-02,47,34.0,,0.34,15.98
2019-02-03,49,34.0,,0.34,16.66
2019-02-04,98,34.0,,0.34,33.32
2019-02-05,66,34.0,,0.34,22.44
2019-02-06,89,34.0,,0.34,30.26
2019-02-07,77,34.0,,0.34,26.180000000000003
2019-02-08,61,34.0,,0.34,20.740000000000002
2019-02-09,56,34.0,,0.34,19.040000000000003
2019-02-10,56,34.0,,0.34,19.040000000000003
2019-02-11,58,34.0,,0.34,19.720000000000002
2019-02-12,60,34.0,,0.34,20.400000000000002
2019-02-13,55,34.0,,0.34,18.700000000000003
2019-02-14,83,34.0,,0.34,28.220000000000002
2019-02-15,36,34.0,,0.34,12.24
2019-02-16,41,34.0,,0.34,13.940000000000001
2019-02-17,47,34.0,,0.34,15.98
2019-02-18,100,34.0,,0.34,34.0
2019-02-19,73,34.0,,0.34,24.82
2019-02-20,63,34.0,,0.34,21.42
2019-02-21,84,34.0,,0.34,28.560000000000002
2019-02-22,79,34.0,,0.34,26.860000000000003
2019-02-23,40,34.0,,0.34,13.600000000000001
2019-02-24,44,34.0,,0.34,14.96
2019-02-25,61,34.0,,0.34,20.740000000000002
2019-02-26,86,34.0,,0.34,29.240000000000002
2019-02-27,78,34.0,,0.34,26.520000000000003
2019-02-28,61,34.0,,0.34,20.740000000000002
2019-03-01,90,33.0,False,0.33,29.700000000000003
2019-03-02,49,33.0,,0.33,16.17
2019-03-03,53,33.0,,0.33,17.490000000000002
2019-03-04,89,33.0,,0.33,29.37
2019-03-05,95,33.0,,0.33,31.35
2019-03-06,95,33.0,,0.33,31.35
2019-03-07,80,33.0,,0.33,26.400000000000002
2019-03-08,84,33.0,,0.33,27.720000000000002
2019-03-09,63,33.0,,0.33,20.790000000000003
2019-03-10,35,33.0,,0.33,11.55
2019-03-11,81,33.0,,0.33,26.73
2019-03-12,58,33.0,,0.33,19.14
2019-03-13,91,33.0,,0.33,30.03
2019-03-14,81,33.0,,0.33,26.73
2019-03-15,39,33.0,,0.33,12.870000000000001
2019-03-16,23,33.0,,0.33,7.590000000000001
2019-03-17,76,33.0,,0.33,25.080000000000002
2019-03-18,72,33.0,,0.33,23.76
2019-03-19,100,33.0,,0.33,33.0
2019-03-20,66,33.0,,0.33,21.78
2019-03-21,86,33.0,,0.33,28.380000000000003
2019-03-22,77,33.0,,0.33,25.41
2019-03-23,77,33.0,,0.33,25.41
2019-03-24,72,33.0,,0.33,23.76
2019-03-25,82,33.0,,0.33,27.060000000000002
2019-03-26,77,33.0,,0.33,25.41
2019-03-27,50,33.0,,0.33,16.5
2019-03-28,86,33.0,,0.33,28.380000000000003
2019-03-29,80,33.0,,0.33,26.400000000000002
2019-03-30,63,33.0,,0.33,20.790000000000003
2019-03-31,38,33.0,,0.33,12.540000000000001
2019-04-01,70,34.0,False,0.34,23.8
2019-04-02,75,34.0,,0.34,25.500000000000004
2019-04-03,79,34.0,,0.34,26.860000000000003
2019-04-04,86,34.0,,0.34,29.240000000000002
2019-04-05,60,34.0,,0.34,20.400000000000002
2019-04-06,42,34.0,,0.34,14.280000000000001
2019-04-07,53,34.0,,0.34,18.02
2019-04-08,88,34.0,,0.34,29.92
2019-04-09,81,34.0,,0.34,27.540000000000003
2019-04-10,90,34.0,,0.34,30.6
2019-04-11,92,34.0,,0.34,31.28
2019-04-12,48,34.0,,0.34,16.32
2019-04-13,31,34.0,,0.34,10.540000000000001
2019-04-14,51,34.0,,0.34,17.34
2019-04-15,93,34.0,,0.34,31.62
2019-04-16,82,34.0,,0.34,27.880000000000003
2019-04-17,94,34.0,,0.34,31.96
2019-04-18,84,34.0,,0.34,28.560000000000002
2019-04-19,88,34.0,,0.34,29.92
2019-04-20,62,34.0,,0.34,21.080000000000002
2019-04-21,57,34.0,,0.34,19.380000000000003
2019-04-22,62,34.0,,0.34,21.080000000000002
2019-04-23,90,34.0,,0.34,30.6
2019-04-24,75,34.0,,0.34,25.500000000000004
2019-04-25,94,34.0,,0.34,31.96
2019-04-26,50,34.0,,0.34,17.0
2019-04-27,54,34.0,,0.34,18.360000000000003
2019-04-28,49,34.0,,0.34,16.66
2019-04-29,81,34.0,,0.34,27.540000000000003
2019-04-30,100,34.0,,0.34,34.0
2019-05-01,73,32.0,False,0.32,23.36
2019-05-02,89,32.0,,0.32,28.48
2019-05-03,68,32.0,,0.32,21.76
2019-05-04,54,32.0,,0.32,17.28
2019-05-05,60,32.0,,0.32,19.2
2019-05-06,77,32.0,,0.32,24.64
2019-05-07,100,32.0,,0.32,32.0
2019-05-08,80,32.0,,0.32,25.6
2019-05-09,84,32.0,,0.32,26.88
2019-05-10,80,32.0,,0.32,25.6
2019-05-11,35,32.0,,0.32,11.200000000000001
2019-05-12,79,32.0,,0.32,25.28
2019-05-13,84,32.0,,0.32,26.88
2019-05-14,63,32.0,,0.32,20.16
2019-05-15,79,32.0,,0.32,25.28
2019-05-16,81,32.0,,0.32,25.92
2019-05-17,69,32.0,,0.32,22.080000000000002
2019-05-18,40,32.0,,0.32,12.8
2019-05-19,62,32.0,,0.32,19.84
2019-05-20,84,32.0,,0.32,26.88
2019-05-21,91,32.0,,0.32,29.12
2019-05-22,74,32.0,,0.32,23.68
2019-05-23,87,32.0,,0.32,27.84
2019-05-24,55,32.0,,0.32,17.6
2019-05-25,39,32.0,,0.32,12.48
2019-05-26,52,32.0,,0.32,16.64
2019-05-27,67,32.0,,0.32,21.44
2019-05-28,96,32.0,,0.32,30.72
2019-05-29,80,32.0,,0.32,25.6
2019-05-30,79,32.0,,0.32,25.28
2019-05-31,44,32.0,,0.32,14.08
2019-06-01,43,29.0,False,0.29,12.469999999999999
2019-06-02,45,29.0,,0.29,13.049999999999999
2019-06-03,58,29.0,,0.29,16.82
2019-06-04,94,29.0,,0.29,27.259999999999998
2019-06-05,75,29.0,,0.29,21.75
2019-06-06,46,29.0,,0.29,13.34
2019-06-07,57,29.0,,0.29,16.529999999999998
2019-06-08,55,29.0,,0.29,15.95
2019-06-09,70,29.0,,0.29,20.299999999999997
2019-06-10,52,29.0,,0.29,15.079999999999998
2019-06-11,95,29.0,,0.29,27.549999999999997
2019-06-12,100,29.0,,0.29,28.999999999999996
2019-06-13,66,29.0,,0.29,19.139999999999997
2019-06-14,72,29.0,,0.29,20.88
2019-06-15,23,29.0,,0.29,6.67
2019-06-16,46,29.0,,0.29,13.34
2019-06-17,86,29.0,,0.29,24.939999999999998
2019-06-18,56,29.0,,0.29,16.24
2019-06-19,55,29.0,,0.29,15.95
2019-06-20,82,29.0,,0.29,23.779999999999998
2019-06-21,84,29.0,,0.29,24.36
2019-06-22,48,29.0,,0.29,13.919999999999998
2019-06-23,36,29.0,,0.29,10.44
2019-06-24,54,29.0,,0.29,15.659999999999998
2019-06-25,58,29.0,,0.29,16.82
2019-06-26,86,29.0,,0.29,24.939999999999998
2019-06-27,69,29.0,,0.29,20.009999999999998
2019-06-28,46,29.0,,0.29,13.34
2019-06-29,32,29.0,,0.29,9.28
2019-06-30,51,29.0,,0.29,14.79
2019-07-01,78,28.0,False,0.28,21.840000000000003
2019-07-02,76,28.0,,0.28,21.28
2019-07-03,61,28.0,,0.28,17.080000000000002
2019-07-04,56,28.0,,0.28,15.680000000000001
2019-07-05,52,28.0,,0.28,14.560000000000002
2019-07-06,72,28.0,,0.28,20.160000000000004
2019-07-07,63,28.0,,0.28,17.64
2019-07-08,78,28.0,,0.28,21.840000000000003
2019-07-09,73,28.0,,0.28,20.44
2019-07-10,71,28.0,,0.28,19.880000000000003
2019-07-11,93,28.0,,0.28,26.040000000000003
2019-07-12,61,28.0,,0.28,17.080000000000002
2019-07-13,53,28.0,,0.28,14.840000000000002
2019-07-14,38,28.0,,0.28,10.64
2019-07-15,88,28.0,,0.28,24.64
2019-07-16,99,28.0,,0.28,27.720000000000002
2019-07-17,90,28.0,,0.28,25.200000000000003
2019-07-18,68,28.0,,0.28,19.040000000000003
2019-07-19,62,28.0,,0.28,17.360000000000003
2019-07-20,57,28.0,,0.28,15.96
2019-07-21,66,28.0,,0.28,18.48
2019-07-22,85,28.0,,0.28,23.8
2019-07-23,83,28.0,,0.28,23.240000000000002
2019-07-24,80,28.0,,0.28,22.400000000000002
2019-07-25,50,28.0,,0.28,14.000000000000002
2019-07-26,69,28.0,,0.28,19.32
2019-07-27,69,28.0,,0.28,19.32
2019-07-28,69,28.0,,0.28,19.32
2019-07-29,100,28.0,,0.28,28.000000000000004
2019-07-30,69,28.0,,0.28,19.32
2019-07-31,80,28.0,,0.28,22.400000000000002
2019-08-01,66,25.0,False,0.25,16.5
2019-08-02,63,25.0,,0.25,15.75
2019-08-03,74,25.0,,0.25,18.5
2019-08-04,43,25.0,,0.25,10.75
2019-08-05,80,25.0,,0.25,20.0
2019-08-06,100,25.0,,0.25,25.0
2019-08-07,68,25.0,,0.25,17.0
2019-08-08,64,25.0,,0.25,16.0
2019-08-09,74,25.0,,0.25,18.5
2019-08-10,35,25.0,,0.25,8.75
2019-08-11,50,25.0,,0.25,12.5
2019-08-12,67,25.0,,0.25,16.75
2019-08-13,64,25.0,,0.25,16.0
2019-08-14,73,25.0,,0.25,18.25
2019-08-15,79,25.0,,0.25,19.75
2019-08-16,79,25.0,,0.25,19.75
2019-08-17,46,25.0,,0.25,11.5
2019-08-18,71,25.0,,0.25,17.75
2019-08-19,83,25.0,,0.25,20.75
2019-08-20,72,25.0,,0.25,18.0
2019-08-21,74,25.0,,0.25,18.5
2019-08-22,76,25.0,,0.25,19.0
2019-08-23,58,25.0,,0.25,14.5
2019-08-24,47,25.0,,0.25,11.75
2019-08-25,46,25.0,,0.25,11.5
2019-08-26,80,25.0,,0.25,20.0
2019-08-27,72,25.0,,0.25,18.0
2019-08-28,76,25.0,,0.25,19.0
2019-08-29,82,25.0,,0.25,20.5
2019-08-30,56,25.0,,0.25,14.0
2019-08-31,34,25.0,,0.25,8.5
2019-09-01,46,28.0,False,0.28,12.88
2019-09-02,62,28.0,,0.28,17.360000000000003
2019-09-03,73,28.0,,0.28,20.44
2019-09-04,57,28.0,,0.28,15.96
2019-09-05,66,28.0,,0.28,18.48
2019-09-06,33,28.0,,0.28,9.24
2019-09-07,39,28.0,,0.28,10.920000000000002
2019-09-08,44,28.0,,0.28,12.32
2019-09-09,49,28.0,,0.28,13.72
2019-09-10,76,28.0,,0.28,21.28
2019-09-11,54,28.0,,0.28,15.120000000000001
2019-09-12,68,28.0,,0.28,19.040000000000003
2019-09-13,25,28.0,,0.28,7.000000000000001
2019-09-14,43,28.0,,0.28,12.040000000000001
2019-09-15,60,28.0,,0.28,16.8
2019-09-16,53,28.0,,0.28,14.840000000000002
2019-09-17,64,28.0,,0.28,17.92
2019-09-18,100,28.0,,0.28,28.000000000000004
2019-09-19,68,28.0,,0.28,19.040000000000003
2019-09-20,58,28.0,,0.28,16.240000000000002
2019-09-21,36,28.0,,0.28,10.080000000000002
2019-09-22,35,28.0,,0.28,9.8
2019-09-23,56,28.0,,0.28,15.680000000000001
2019-09-24,88,28.0,,0.28,24.64
2019-09-25,82,28.0,,0.28,22.96
2019-09-26,91,28.0,,0.28,25.480000000000004
2019-09-27,70,28.0,,0.28,19.6
2019-09-28,37,28.0,,0.28,10.360000000000001
2019-09-29,33,28.0,,0.28,9.24
2019-09-30,80,28.0,,0.28,22.400000000000002
2019-10-01,76,33.0,False,0.33,25.080000000000002
2019-10-02,82,33.0,,0.33,27.060000000000002
2019-10-03,64,33.0,,0.33,21.12
2019-10-04,56,33.0,,0.33,18.48
2019-10-05,43,33.0,,0.33,14.190000000000001
2019-10-06,57,33.0,,0.33,18.810000000000002
2019-10-07,70,33.0,,0.33,23.1
2019-10-08,81,33.0,,0.33,26.73
2019-10-09,79,33.0,,0.33,26.07
2019-10-10,63,33.0,,0.33,20.790000000000003
2019-10-11,83,33.0,,0.33,27.39
2019-10-12,59,33.0,,0.33,19.470000000000002
2019-10-13,57,33.0,,0.33,18.810000000000002
2019-10-14,56,33.0,,0.33,18.48
2019-10-15,83,33.0,,0.33,27.39
2019-10-16,76,33.0,,0.33,25.080000000000002
2019-10-17,72,33.0,,0.33,23.76
2019-10-18,74,33.0,,0.33,24.42
2019-10-19,42,33.0,,0.33,13.860000000000001
2019-10-20,75,33.0,,0.33,24.75
2019-10-21,100,33.0,,0.33,33.0
2019-10-22,56,33.0,,0.33,18.48
2019-10-23,77,33.0,,0.33,25.41
2019-10-24,74,33.0,,0.33,24.42
2019-10-25,80,33.0,,0.33,26.400000000000002
2019-10-26,41,33.0,,0.33,13.530000000000001
2019-10-27,46,33.0,,0.33,15.180000000000001
2019-10-28,85,33.0,,0.33,28.05
2019-10-29,85,33.0,,0.33,28.05
2019-10-30,83,33.0,,0.33,27.39
2019-10-31,68,33.0,,0.33,22.44
2019-11-01,50,31.0,False,0.31,15.5
2019-11-02,46,31.0,,0.31,14.26
2019-11-03,47,31.0,,0.31,14.57
2019-11-04,65,31.0,,0.31,20.15
2019-11-05,100,31.0,,0.31,31.0
2019-11-06,80,31.0,,0.31,24.8
2019-11-07,82,31.0,,0.31,25.419999999999998
2019-11-08,73,31.0,,0.31,22.63
2019-11-09,49,31.0,,0.31,15.19
2019-11-10,71,31.0,,0.31,22.01
2019-11-11,69,31.0,,0.31,21.39
2019-11-12,62,31.0,,0.31,19.22
2019-11-13,94,31.0,,0.31,29.14
2019-11-14,83,31.0,,0.31,25.73
2019-11-15,55,31.0,,0.31,17.05
2019-11-16,32,31.0,,0.31,9.92
2019-11-17,47,31.0,,0.31,14.57
2019-11-18,83,31.0,,0.31,25.73
2019-11-19,77,31.0,,0.31,23.87
2019-11-20,66,31.0,,0.31,20.46
2019-11-21,67,31.0,,0.31,20.77
2019-11-22,66,31.0,,0.31,20.46
2019-11-23,42,31.0,,0.31,13.02
2019-11-24,71,31.0,,0.31,22.01
2019-11-25,69,31.0,,0.31,21.39
2019-11-26,69,31.0,,0.31,21.39
2019-11-27,60,31.0,,0.31,18.6
2019-11-28,33,31.0,,0.31,10.23
2019-11-29,38,31.0,,0.31,11.78
2019-11-30,47,31.0,,0.31,14.57
2019-12-01,68,26.0,False,0.26,17.68
2019-12-02,62,26.0,,0.26,16.12
