date,energy_unscaled,energy_monthly,isPartial,scale,energy
2020-10-28,85,97.0,,0.97,82.45
2020-10-29,100,97.0,,0.97,97.0
2020-10-30,93,97.0,,0.97,90.21
2020-10-31,49,97.0,,0.97,47.53
2020-11-01,60,79.0,True,0.79,47.400000000000006
2020-11-02,96,79.0,,0.79,75.84
2020-11-03,86,79.0,,0.79,67.94
2020-11-04,57,79.0,,0.79,45.03
2020-11-05,71,79.0,,0.79,56.09
2020-11-06,74,79.0,,0.79,58.46
2020-11-07,46,79.0,,0.79,36.34
2020-11-08,48,79.0,,0.79,37.92
2020-11-09,90,79.0,,0.79,71.10000000000001
2020-11-10,90,79.0,,0.79,71.10000000000001
2020-11-11,80,79.0,,0.79,63.2
2020-11-12,94,79.0,,0.79,74.26
2020-11-13,95,79.0,,0.79,75.05
2020-11-14,54,79.0,,0.79,42.660000000000004
2020-11-15,64,79.0,,0.79,50.56
2020-11-16,100,79.0,,0.79,79.0
2020-11-17,95,79.0,,0.79,75.05
2020-11-18,96,79.0,,0.79,75.84
2020-11-19,95,79.0,,0.79,75.05
2020-11-20,92,79.0,,0.79,72.68
2020-11-21,52,79.0,,0.79,41.08
2020-11-22,47,79.0,,0.79,37.13
2020-11-23,78,79.0,,0.79,61.620000000000005
2020-11-24,79,79.0,,0.79,62.410000000000004
2020-11-25,62,79.0,,0.79,48.980000000000004
2020-11-26,39,79.0,,0.79,30.810000000000002
2020-11-27,48,79.0,,0.79,37.92
2020-11-28,43,79.0,,0.79,33.97
2020-11-29,46,79.0,,0.79,36.34
