date,train_unscaled,train_monthly,isPartial,scale,train
2016-08-27,100,76.0,,0.76,76.0
2016-08-28,97,76.0,,0.76,73.72
2016-08-29,81,76.0,,0.76,61.56
2016-08-30,79,76.0,,0.76,60.04
2016-08-31,77,76.0,,0.76,58.52
2016-09-01,27,88.0,False,0.88,23.76
2016-09-02,30,88.0,,0.88,26.4
2016-09-03,34,88.0,,0.88,29.92
2016-09-04,33,88.0,,0.88,29.04
2016-09-05,33,88.0,,0.88,29.04
2016-09-06,28,88.0,,0.88,24.64
2016-09-07,28,88.0,,0.88,24.64
2016-09-08,27,88.0,,0.88,23.76
2016-09-09,29,88.0,,0.88,25.52
2016-09-10,32,88.0,,0.88,28.16
2016-09-11,32,88.0,,0.88,28.16
2016-09-12,30,88.0,,0.88,26.4
2016-09-13,32,88.0,,0.88,28.16
2016-09-14,31,88.0,,0.88,27.28
2016-09-15,30,88.0,,0.88,26.4
2016-09-16,31,88.0,,0.88,27.28
2016-09-17,36,88.0,,0.88,31.68
2016-09-18,34,88.0,,0.88,29.92
2016-09-19,31,88.0,,0.88,27.28
2016-09-20,28,88.0,,0.88,24.64
2016-09-21,29,88.0,,0.88,25.52
2016-09-22,29,88.0,,0.88,25.52
2016-09-23,31,88.0,,0.88,27.28
2016-09-24,36,88.0,,0.88,31.68
2016-09-25,38,88.0,,0.88,33.44
2016-09-26,31,88.0,,0.88,27.28
2016-09-27,29,88.0,,0.88,25.52
2016-09-28,30,88.0,,0.88,26.4
2016-09-29,100,88.0,,0.88,88.0
2016-09-30,52,88.0,,0.88,45.76
2016-10-01,78,96.0,False,0.96,74.88
2016-10-02,76,96.0,,0.96,72.96
2016-10-03,66,96.0,,0.96,63.36
2016-10-04,66,96.0,,0.96,63.36
2016-10-05,63,96.0,,0.96,60.48
2016-10-06,76,96.0,,0.96,72.96
2016-10-07,90,96.0,,0.96,86.39999999999999
2016-10-08,100,96.0,,0.96,96.0
2016-10-09,97,96.0,,0.96,93.11999999999999
2016-10-10,71,96.0,,0.96,68.16
2016-10-11,62,96.0,,0.96,59.519999999999996
2016-10-12,61,96.0,,0.96,58.559999999999995
2016-10-13,61,96.0,,0.96,58.559999999999995
2016-10-14,66,96.0,,0.96,63.36
2016-10-15,85,96.0,,0.96,81.6
2016-10-16,81,96.0,,0.96,77.75999999999999
2016-10-17,62,96.0,,0.96,59.519999999999996
2016-10-18,56,96.0,,0.96,53.76
2016-10-19,61,96.0,,0.96,58.559999999999995
2016-10-20,59,96.0,,0.96,56.64
2016-10-21,67,96.0,,0.96,64.32
2016-10-22,85,96.0,,0.96,81.6
2016-10-23,75,96.0,,0.96,72.0
2016-10-24,56,96.0,,0.96,53.76
2016-10-25,55,96.0,,0.96,52.8
2016-10-26,53,96.0,,0.96,50.879999999999995
2016-10-27,54,96.0,,0.96,51.839999999999996
2016-10-28,61,96.0,,0.96,58.559999999999995
2016-10-29,76,96.0,,0.96,72.96
2016-10-30,68,96.0,,0.96,65.28
2016-10-31,51,96.0,,0.96,48.96
2016-11-01,71,85.0,False,0.85,60.35
2016-11-02,66,85.0,,0.85,56.1
2016-11-03,73,85.0,,0.85,62.05
2016-11-04,85,85.0,,0.85,72.25
2016-11-05,98,85.0,,0.85,83.3
2016-11-06,92,85.0,,0.85,78.2
2016-11-07,78,85.0,,0.85,66.3
2016-11-08,68,85.0,,0.85,57.8
2016-11-09,53,85.0,,0.85,45.05
2016-11-10,71,85.0,,0.85,60.35
2016-11-11,81,85.0,,0.85,68.85
2016-11-12,89,85.0,,0.85,75.64999999999999
2016-11-13,88,85.0,,0.85,74.8
2016-11-14,72,85.0,,0.85,61.199999999999996
2016-11-15,69,85.0,,0.85,58.65
2016-11-16,75,85.0,,0.85,63.75
2016-11-17,76,85.0,,0.85,64.6
2016-11-18,78,85.0,,0.85,66.3
2016-11-19,90,85.0,,0.85,76.5
2016-11-20,91,85.0,,0.85,77.35
2016-11-21,81,85.0,,0.85,68.85
2016-11-22,80,85.0,,0.85,68.0
2016-11-23,80,85.0,,0.85,68.0
2016-11-24,80,85.0,,0.85,68.0
2016-11-25,89,85.0,,0.85,75.64999999999999
2016-11-26,100,85.0,,0.85,85.0
2016-11-27,98,85.0,,0.85,83.3
2016-11-28,88,85.0,,0.85,74.8
2016-11-29,73,85.0,,0.85,62.05
2016-11-30,74,85.0,,0.85,62.9
2016-12-01,77,88.0,False,0.88,67.76
2016-12-02,79,88.0,,0.88,69.52
2016-12-03,98,88.0,,0.88,86.24
2016-12-04,92,88.0,,0.88,80.96
2016-12-05,82,88.0,,0.88,72.16
2016-12-06,76,88.0,,0.88,66.88
2016-12-07,75,88.0,,0.88,66.0
2016-12-08,75,88.0,,0.88,66.0
2016-12-09,78,88.0,,0.88,68.64
2016-12-10,95,88.0,,0.88,83.6
2016-12-11,93,88.0,,0.88,81.84
2016-12-12,76,88.0,,0.88,66.88
2016-12-13,77,88.0,,0.88,67.76
2016-12-14,73,88.0,,0.88,64.24
2016-12-15,70,88.0,,0.88,61.6
2016-12-16,80,88.0,,0.88,70.4
2016-12-17,100,88.0,,0.88,88.0
2016-12-18,91,88.0,,0.88,80.08
2016-12-19,82,88.0,,0.88,72.16
2016-12-20,82,88.0,,0.88,72.16
2016-12-21,78,88.0,,0.88,68.64
2016-12-22,84,88.0,,0.88,73.92
2016-12-23,88,88.0,,0.88,77.44
2016-12-24,82,88.0,,0.88,72.16
2016-12-25,78,88.0,,0.88,68.64
2016-12-26,93,88.0,,0.88,81.84
2016-12-27,90,88.0,,0.88,79.2
2016-12-28,84,88.0,,0.88,73.92
2016-12-29,82,88.0,,0.88,72.16
2016-12-30,85,88.0,,0.88,74.8
2016-12-31,85,88.0,,0.88,74.8
2017-01-01,80,84.0,False,0.84,67.2
2017-01-02,86,84.0,,0.84,72.24
2017-01-03,71,84.0,,0.84,59.64
2017-01-04,93,84.0,,0.84,78.11999999999999
2017-01-05,100,84.0,,0.84,84.0
2017-01-06,71,84.0,,0.84,59.64
2017-01-07,87,84.0,,0.84,73.08
2017-01-08,91,84.0,,0.84,76.44
2017-01-09,69,84.0,,0.84,57.96
2017-01-10,66,84.0,,0.84,55.44
2017-01-11,63,84.0,,0.84,52.919999999999995
2017-01-12,63,84.0,,0.84,52.919999999999995
2017-01-13,69,84.0,,0.84,57.96
2017-01-14,80,84.0,,0.84,67.2
2017-01-15,81,84.0,,0.84,68.03999999999999
2017-01-16,71,84.0,,0.84,59.64
2017-01-17,68,84.0,,0.84,57.12
2017-01-18,66,84.0,,0.84,55.44
2017-01-19,66,84.0,,0.84,55.44
2017-01-20,68,84.0,,0.84,57.12
2017-01-21,86,84.0,,0.84,72.24
2017-01-22,85,84.0,,0.84,71.39999999999999
2017-01-23,68,84.0,,0.84,57.12
2017-01-24,62,84.0,,0.84,52.08
2017-01-25,70,84.0,,0.84,58.8
2017-01-26,67,84.0,,0.84,56.28
2017-01-27,67,84.0,,0.84,56.28
2017-01-28,81,84.0,,0.84,68.03999999999999
2017-01-29,81,84.0,,0.84,68.03999999999999
2017-01-30,62,84.0,,0.84,52.08
2017-01-31,57,84.0,,0.84,47.879999999999995
2017-02-01,68,73.0,False,0.73,49.64
2017-02-02,70,73.0,,0.73,51.1
2017-02-03,76,73.0,,0.73,55.48
2017-02-04,89,73.0,,0.73,64.97
2017-02-05,85,73.0,,0.73,62.05
2017-02-06,69,73.0,,0.73,50.37
2017-02-07,73,73.0,,0.73,53.29
2017-02-08,70,73.0,,0.73,51.1
2017-02-09,80,73.0,,0.73,58.4
2017-02-10,75,73.0,,0.73,54.75
2017-02-11,92,73.0,,0.73,67.16
2017-02-12,96,73.0,,0.73,70.08
2017-02-13,73,73.0,,0.73,53.29
2017-02-14,70,73.0,,0.73,51.1
2017-02-15,71,73.0,,0.73,51.83
2017-02-16,73,73.0,,0.73,53.29
2017-02-17,79,73.0,,0.73,57.67
2017-02-18,97,73.0,,0.73,70.81
2017-02-19,100,73.0,,0.73,73.0
2017-02-20,86,73.0,,0.73,62.78
2017-02-21,77,73.0,,0.73,56.21
2017-02-22,74,73.0,,0.73,54.019999999999996
2017-02-23,78,73.0,,0.73,56.94
2017-02-24,79,73.0,,0.73,57.67
2017-02-25,99,73.0,,0.73,72.27
2017-02-26,96,73.0,,0.73,70.08
2017-02-27,72,73.0,,0.73,52.56
2017-02-28,72,73.0,,0.73,52.56
2017-03-01,72,78.0,False,0.78,56.160000000000004
2017-03-02,78,78.0,,0.78,60.84
2017-03-03,79,78.0,,0.78,61.620000000000005
2017-03-04,88,78.0,,0.78,68.64
2017-03-05,89,78.0,,0.78,69.42
2017-03-06,79,78.0,,0.78,61.620000000000005
2017-03-07,80,78.0,,0.78,62.400000000000006
2017-03-08,86,78.0,,0.78,67.08
2017-03-09,79,78.0,,0.78,61.620000000000005
2017-03-10,82,78.0,,0.78,63.96
2017-03-11,95,78.0,,0.78,74.10000000000001
2017-03-12,97,78.0,,0.78,75.66
2017-03-13,83,78.0,,0.78,64.74000000000001
2017-03-14,89,78.0,,0.78,69.42
2017-03-15,79,78.0,,0.78,61.620000000000005
2017-03-16,85,78.0,,0.78,66.3
2017-03-17,89,78.0,,0.78,69.42
2017-03-18,94,78.0,,0.78,73.32000000000001
2017-03-19,100,78.0,,0.78,78.0
2017-03-20,81,78.0,,0.78,63.18
2017-03-21,77,78.0,,0.78,60.06
2017-03-22,77,78.0,,0.78,60.06
2017-03-23,77,78.0,,0.78,60.06
2017-03-24,86,78.0,,0.78,67.08
2017-03-25,96,78.0,,0.78,74.88
2017-03-26,93,78.0,,0.78,72.54
2017-03-27,78,78.0,,0.78,60.84
2017-03-28,75,78.0,,0.78,58.5
2017-03-29,76,78.0,,0.78,59.28
2017-03-30,76,78.0,,0.78,59.28
2017-03-31,76,78.0,,0.78,59.28
2017-04-01,88,77.0,False,0.77,67.76
2017-04-02,92,77.0,,0.77,70.84
2017-04-03,84,77.0,,0.77,64.68
2017-04-04,82,77.0,,0.77,63.14
2017-04-05,82,77.0,,0.77,63.14
2017-04-06,80,77.0,,0.77,61.6
2017-04-07,86,77.0,,0.77,66.22
2017-04-08,96,77.0,,0.77,73.92
2017-04-09,97,77.0,,0.77,74.69
2017-04-10,86,77.0,,0.77,66.22
2017-04-11,83,77.0,,0.77,63.910000000000004
2017-04-12,79,77.0,,0.77,60.83
2017-04-13,77,77.0,,0.77,59.29
2017-04-14,89,77.0,,0.77,68.53
2017-04-15,99,77.0,,0.77,76.23
2017-04-16,92,77.0,,0.77,70.84
2017-04-17,87,77.0,,0.77,66.99
2017-04-18,80,77.0,,0.77,61.6
2017-04-19,78,77.0,,0.77,60.06
2017-04-20,81,77.0,,0.77,62.370000000000005
2017-04-21,83,77.0,,0.77,63.910000000000004
2017-04-22,100,77.0,,0.77,77.0
2017-04-23,96,77.0,,0.77,73.92
2017-04-24,78,77.0,,0.77,60.06
2017-04-25,81,77.0,,0.77,62.370000000000005
2017-04-26,75,77.0,,0.77,57.75
2017-04-27,80,77.0,,0.77,61.6
2017-04-28,75,77.0,,0.77,57.75
2017-04-29,86,77.0,,0.77,66.22
2017-04-30,92,77.0,,0.77,70.84
2017-05-01,71,78.0,False,0.78,55.38
2017-05-02,72,78.0,,0.78,56.160000000000004
2017-05-03,73,78.0,,0.78,56.940000000000005
2017-05-04,68,78.0,,0.78,53.04
2017-05-05,74,78.0,,0.78,57.72
2017-05-06,83,78.0,,0.78,64.74000000000001
2017-05-07,85,78.0,,0.78,66.3
2017-05-08,71,78.0,,0.78,55.38
2017-05-09,70,78.0,,0.78,54.6
2017-05-10,71,78.0,,0.78,55.38
2017-05-11,71,78.0,,0.78,55.38
2017-05-12,72,78.0,,0.78,56.160000000000004
2017-05-13,86,78.0,,0.78,67.08
2017-05-14,87,78.0,,0.78,67.86
2017-05-15,72,78.0,,0.78,56.160000000000004
2017-05-16,74,78.0,,0.78,57.72
2017-05-17,73,78.0,,0.78,56.940000000000005
2017-05-18,73,78.0,,0.78,56.940000000000005
2017-05-19,80,78.0,,0.78,62.400000000000006
2017-05-20,91,78.0,,0.78,70.98
2017-05-21,87,78.0,,0.78,67.86
2017-05-22,76,78.0,,0.78,59.28
2017-05-23,72,78.0,,0.78,56.160000000000004
2017-05-24,70,78.0,,0.78,54.6
2017-05-25,77,78.0,,0.78,60.06
2017-05-26,79,78.0,,0.78,61.620000000000005
2017-05-27,100,78.0,,0.78,78.0
2017-05-28,99,78.0,,0.78,77.22
2017-05-29,94,78.0,,0.78,73.32000000000001
2017-05-30,81,78.0,,0.78,63.18
2017-05-31,80,78.0,,0.78,62.400000000000006
2017-06-01,69,83.0,False,0.83,57.269999999999996
2017-06-02,75,83.0,,0.83,62.25
2017-06-03,86,83.0,,0.83,71.38
2017-06-04,87,83.0,,0.83,72.21
2017-06-05,72,83.0,,0.83,59.76
2017-06-06,74,83.0,,0.83,61.419999999999995
2017-06-07,73,83.0,,0.83,60.589999999999996
2017-06-08,71,83.0,,0.83,58.93
2017-06-09,75,83.0,,0.83,62.25
2017-06-10,91,83.0,,0.83,75.53
2017-06-11,84,83.0,,0.83,69.72
2017-06-12,72,83.0,,0.83,59.76
2017-06-13,71,83.0,,0.83,58.93
2017-06-14,76,83.0,,0.83,63.08
2017-06-15,76,83.0,,0.83,63.08
2017-06-16,76,83.0,,0.83,63.08
2017-06-17,84,83.0,,0.83,69.72
2017-06-18,83,83.0,,0.83,68.89
2017-06-19,77,83.0,,0.83,63.91
2017-06-20,75,83.0,,0.83,62.25
2017-06-21,80,83.0,,0.83,66.39999999999999
2017-06-22,77,83.0,,0.83,63.91
2017-06-23,82,83.0,,0.83,68.06
2017-06-24,89,83.0,,0.83,73.86999999999999
2017-06-25,95,83.0,,0.83,78.85
2017-06-26,79,83.0,,0.83,65.57
2017-06-27,95,83.0,,0.83,78.85
2017-06-28,100,83.0,,0.83,83.0
2017-06-29,81,83.0,,0.83,67.22999999999999
2017-06-30,81,83.0,,0.83,67.22999999999999
2017-07-01,100,83.0,False,0.83,83.0
2017-07-02,96,83.0,,0.83,79.67999999999999
2017-07-03,88,83.0,,0.83,73.03999999999999
2017-07-04,92,83.0,,0.83,76.36
2017-07-05,84,83.0,,0.83,69.72
2017-07-06,87,83.0,,0.83,72.21
2017-07-07,87,83.0,,0.83,72.21
2017-07-08,96,83.0,,0.83,79.67999999999999
2017-07-09,95,83.0,,0.83,78.85
2017-07-10,85,83.0,,0.83,70.55
2017-07-11,79,83.0,,0.83,65.57
2017-07-12,78,83.0,,0.83,64.74
2017-07-13,80,83.0,,0.83,66.39999999999999
2017-07-14,84,83.0,,0.83,69.72
2017-07-15,98,83.0,,0.83,81.33999999999999
2017-07-16,96,83.0,,0.83,79.67999999999999
2017-07-17,85,83.0,,0.83,70.55
2017-07-18,80,83.0,,0.83,66.39999999999999
2017-07-19,82,83.0,,0.83,68.06
2017-07-20,82,83.0,,0.83,68.06
2017-07-21,87,83.0,,0.83,72.21
2017-07-22,95,83.0,,0.83,78.85
2017-07-23,94,83.0,,0.83,78.02
2017-07-24,84,83.0,,0.83,69.72
2017-07-25,79,83.0,,0.83,65.57
2017-07-26,80,83.0,,0.83,66.39999999999999
2017-07-27,81,83.0,,0.83,67.22999999999999
2017-07-28,81,83.0,,0.83,67.22999999999999
2017-07-29,88,83.0,,0.83,73.03999999999999
2017-07-30,91,83.0,,0.83,75.53
2017-07-31,80,83.0,,0.83,66.39999999999999
2017-08-01,83,79.0,False,0.79,65.57000000000001
2017-08-02,87,79.0,,0.79,68.73
2017-08-03,88,79.0,,0.79,69.52000000000001
2017-08-04,92,79.0,,0.79,72.68
2017-08-05,100,79.0,,0.79,79.0
2017-08-06,96,79.0,,0.79,75.84
2017-08-07,85,79.0,,0.79,67.15
2017-08-08,84,79.0,,0.79,66.36
2017-08-09,81,79.0,,0.79,63.99
2017-08-10,86,79.0,,0.79,67.94
2017-08-11,87,79.0,,0.79,68.73
2017-08-12,97,79.0,,0.79,76.63000000000001
2017-08-13,93,79.0,,0.79,73.47
2017-08-14,87,79.0,,0.79,68.73
2017-08-15,93,79.0,,0.79,73.47
2017-08-16,82,79.0,,0.79,64.78
2017-08-17,82,79.0,,0.79,64.78
2017-08-18,85,79.0,,0.79,67.15
2017-08-19,94,79.0,,0.79,74.26
2017-08-20,92,79.0,,0.79,72.68
2017-08-21,73,79.0,,0.79,57.67
2017-08-22,84,79.0,,0.79,66.36
2017-08-23,83,79.0,,0.79,65.57000000000001
2017-08-24,79,79.0,,0.79,62.410000000000004
2017-08-25,85,79.0,,0.79,67.15
2017-08-26,87,79.0,,0.79,68.73
2017-08-27,88,79.0,,0.79,69.52000000000001
2017-08-28,77,79.0,,0.79,60.830000000000005
2017-08-29,77,79.0,,0.79,60.830000000000005
2017-08-30,76,79.0,,0.79,60.040000000000006
2017-08-31,74,79.0,,0.79,58.46
2017-09-01,81,73.0,False,0.73,59.129999999999995
2017-09-02,89,73.0,,0.73,64.97
2017-09-03,89,73.0,,0.73,64.97
2017-09-04,96,73.0,,0.73,70.08
2017-09-05,76,73.0,,0.73,55.48
2017-09-06,72,73.0,,0.73,52.56
2017-09-07,75,73.0,,0.73,54.75
2017-09-08,77,73.0,,0.73,56.21
2017-09-09,85,73.0,,0.73,62.05
2017-09-10,82,73.0,,0.73,59.86
2017-09-11,78,73.0,,0.73,56.94
2017-09-12,76,73.0,,0.73,55.48
2017-09-13,78,73.0,,0.73,56.94
2017-09-14,82,73.0,,0.73,59.86
2017-09-15,88,73.0,,0.73,64.24
2017-09-16,100,73.0,,0.73,73.0
2017-09-17,94,73.0,,0.73,68.62
2017-09-18,81,73.0,,0.73,59.129999999999995
2017-09-19,79,73.0,,0.73,57.67
2017-09-20,74,73.0,,0.73,54.019999999999996
2017-09-21,80,73.0,,0.73,58.4
2017-09-22,82,73.0,,0.73,59.86
2017-09-23,96,73.0,,0.73,70.08
2017-09-24,91,73.0,,0.73,66.42999999999999
2017-09-25,78,73.0,,0.73,56.94
2017-09-26,75,73.0,,0.73,54.75
2017-09-27,75,73.0,,0.73,54.75
2017-09-28,79,73.0,,0.73,57.67
2017-09-29,77,73.0,,0.73,56.21
2017-09-30,87,73.0,,0.73,63.51
2017-10-01,97,73.0,False,0.73,70.81
2017-10-02,74,73.0,,0.73,54.019999999999996
2017-10-03,76,73.0,,0.73,55.48
2017-10-04,77,73.0,,0.73,56.21
2017-10-05,79,73.0,,0.73,57.67
2017-10-06,85,73.0,,0.73,62.05
2017-10-07,98,73.0,,0.73,71.53999999999999
2017-10-08,94,73.0,,0.73,68.62
2017-10-09,84,73.0,,0.73,61.32
2017-10-10,85,73.0,,0.73,62.05
2017-10-11,80,73.0,,0.73,58.4
2017-10-12,82,73.0,,0.73,59.86
2017-10-13,89,73.0,,0.73,64.97
2017-10-14,100,73.0,,0.73,73.0
2017-10-15,96,73.0,,0.73,70.08
2017-10-16,84,73.0,,0.73,61.32
2017-10-17,79,73.0,,0.73,57.67
2017-10-18,78,73.0,,0.73,56.94
2017-10-19,82,73.0,,0.73,59.86
2017-10-20,85,73.0,,0.73,62.05
2017-10-21,100,73.0,,0.73,73.0
2017-10-22,99,73.0,,0.73,72.27
2017-10-23,82,73.0,,0.73,59.86
2017-10-24,78,73.0,,0.73,56.94
2017-10-25,77,73.0,,0.73,56.21
2017-10-26,78,73.0,,0.73,56.94
2017-10-27,78,73.0,,0.73,56.94
2017-10-28,96,73.0,,0.73,70.08
2017-10-29,95,73.0,,0.73,69.35
2017-10-30,78,73.0,,0.73,56.94
2017-10-31,71,73.0,,0.73,51.83
2017-11-01,49,80.0,False,0.8,39.2
2017-11-02,48,80.0,,0.8,38.400000000000006
2017-11-03,55,80.0,,0.8,44.0
2017-11-04,63,80.0,,0.8,50.400000000000006
2017-11-05,64,80.0,,0.8,51.2
2017-11-06,56,80.0,,0.8,44.800000000000004
2017-11-07,55,80.0,,0.8,44.0
2017-11-08,49,80.0,,0.8,39.2
2017-11-09,55,80.0,,0.8,44.0
2017-11-10,57,80.0,,0.8,45.6
2017-11-11,66,80.0,,0.8,52.800000000000004
2017-11-12,61,80.0,,0.8,48.800000000000004
2017-11-13,62,80.0,,0.8,49.6
2017-11-14,55,80.0,,0.8,44.0
2017-11-15,56,80.0,,0.8,44.800000000000004
2017-11-16,57,80.0,,0.8,45.6
2017-11-17,56,80.0,,0.8,44.800000000000004
2017-11-18,65,80.0,,0.8,52.0
2017-11-19,63,80.0,,0.8,50.400000000000006
2017-11-20,60,80.0,,0.8,48.0
2017-11-21,57,80.0,,0.8,45.6
2017-11-22,62,80.0,,0.8,49.6
2017-11-23,60,80.0,,0.8,48.0
2017-11-24,63,80.0,,0.8,50.400000000000006
2017-11-25,78,80.0,,0.8,62.400000000000006
2017-11-26,100,80.0,,0.8,80.0
2017-11-27,70,80.0,,0.8,56.0
2017-11-28,60,80.0,,0.8,48.0
2017-11-29,62,80.0,,0.8,49.6
2017-11-30,61,80.0,,0.8,48.800000000000004
2017-12-01,43,93.0,False,0.93,39.99
2017-12-02,50,93.0,,0.93,46.5
2017-12-03,49,93.0,,0.93,45.57
2017-12-04,41,93.0,,0.93,38.13
2017-12-05,35,93.0,,0.93,32.550000000000004
2017-12-06,36,93.0,,0.93,33.480000000000004
2017-12-07,39,93.0,,0.93,36.27
2017-12-08,41,93.0,,0.93,38.13
2017-12-09,49,93.0,,0.93,45.57
2017-12-10,49,93.0,,0.93,45.57
2017-12-11,42,93.0,,0.93,39.06
2017-12-12,36,93.0,,0.93,33.480000000000004
2017-12-13,37,93.0,,0.93,34.410000000000004
2017-12-14,36,93.0,,0.93,33.480000000000004
2017-12-15,40,93.0,,0.93,37.2
2017-12-16,46,93.0,,0.93,42.78
2017-12-17,45,93.0,,0.93,41.85
2017-12-18,100,93.0,,0.93,93.0
2017-12-19,80,93.0,,0.93,74.4
2017-12-20,51,93.0,,0.93,47.43
2017-12-21,43,93.0,,0.93,39.99
2017-12-22,43,93.0,,0.93,39.99
2017-12-23,46,93.0,,0.93,42.78
2017-12-24,41,93.0,,0.93,38.13
2017-12-25,42,93.0,,0.93,39.06
2017-12-26,44,93.0,,0.93,40.92
2017-12-27,43,93.0,,0.93,39.99
2017-12-28,41,93.0,,0.93,38.13
2017-12-29,42,93.0,,0.93,39.06
2017-12-30,42,93.0,,0.93,39.06
2017-12-31,39,93.0,,0.93,36.27
2018-01-01,73,74.0,False,0.74,54.019999999999996
2018-01-02,73,74.0,,0.74,54.019999999999996
2018-01-03,68,74.0,,0.74,50.32
2018-01-04,81,74.0,,0.74,59.94
2018-01-05,75,74.0,,0.74,55.5
2018-01-06,79,74.0,,0.74,58.46
2018-01-07,80,74.0,,0.74,59.2
2018-01-08,72,74.0,,0.74,53.28
2018-01-09,65,74.0,,0.74,48.1
2018-01-10,67,74.0,,0.74,49.58
2018-01-11,70,74.0,,0.74,51.8
2018-01-12,67,74.0,,0.74,49.58
2018-01-13,84,74.0,,0.74,62.16
2018-01-14,86,74.0,,0.74,63.64
2018-01-15,78,74.0,,0.74,57.72
2018-01-16,69,74.0,,0.74,51.06
2018-01-17,69,74.0,,0.74,51.06
2018-01-18,70,74.0,,0.74,51.8
2018-01-19,69,74.0,,0.74,51.06
2018-01-20,85,74.0,,0.74,62.9
2018-01-21,82,74.0,,0.74,60.68
2018-01-22,69,74.0,,0.74,51.06
2018-01-23,67,74.0,,0.74,49.58
2018-01-24,71,74.0,,0.74,52.54
2018-01-25,74,74.0,,0.74,54.76
2018-01-26,74,74.0,,0.74,54.76
2018-01-27,87,74.0,,0.74,64.38
2018-01-28,81,74.0,,0.74,59.94
2018-01-29,71,74.0,,0.74,52.54
2018-01-30,67,74.0,,0.74,49.58
2018-01-31,100,74.0,,0.74,74.0
2018-02-01,88,73.0,False,0.73,64.24
2018-02-02,76,73.0,,0.73,55.48
2018-02-03,88,73.0,,0.73,64.24
2018-02-04,100,73.0,,0.73,73.0
2018-02-05,77,73.0,,0.73,56.21
2018-02-06,80,73.0,,0.73,58.4
2018-02-07,80,73.0,,0.73,58.4
2018-02-08,71,73.0,,0.73,51.83
2018-02-09,71,73.0,,0.73,51.83
2018-02-10,86,73.0,,0.73,62.78
2018-02-11,88,73.0,,0.73,64.24
2018-02-12,76,73.0,,0.73,55.48
2018-02-13,71,73.0,,0.73,51.83
2018-02-14,67,73.0,,0.73,48.91
2018-02-15,67,73.0,,0.73,48.91
2018-02-16,74,73.0,,0.73,54.019999999999996
2018-02-17,87,73.0,,0.73,63.51
2018-02-18,91,73.0,,0.73,66.42999999999999
2018-02-19,85,73.0,,0.73,62.05
2018-02-20,75,73.0,,0.73,54.75
2018-02-21,72,73.0,,0.73,52.56
2018-02-22,72,73.0,,0.73,52.56
2018-02-23,71,73.0,,0.73,51.83
2018-02-24,82,73.0,,0.73,59.86
2018-02-25,86,73.0,,0.73,62.78
2018-02-26,74,73.0,,0.73,54.019999999999996
2018-02-27,67,73.0,,0.73,48.91
2018-02-28,70,73.0,,0.73,51.1
2018-03-01,72,74.0,False,0.74,53.28
2018-03-02,83,74.0,,0.74,61.42
2018-03-03,100,74.0,,0.74,74.0
2018-03-04,94,74.0,,0.74,69.56
2018-03-05,74,74.0,,0.74,54.76
2018-03-06,78,74.0,,0.74,57.72
2018-03-07,81,74.0,,0.74,59.94
2018-03-08,81,74.0,,0.74,59.94
2018-03-09,82,74.0,,0.74,60.68
2018-03-10,92,74.0,,0.74,68.08
2018-03-11,95,74.0,,0.74,70.3
2018-03-12,81,74.0,,0.74,59.94
2018-03-13,77,74.0,,0.74,56.98
2018-03-14,77,74.0,,0.74,56.98
2018-03-15,78,74.0,,0.74,57.72
2018-03-16,86,74.0,,0.74,63.64
2018-03-17,95,74.0,,0.74,70.3
2018-03-18,92,74.0,,0.74,68.08
2018-03-19,77,74.0,,0.74,56.98
2018-03-20,83,74.0,,0.74,61.42
2018-03-21,82,74.0,,0.74,60.68
2018-03-22,82,74.0,,0.74,60.68
2018-03-23,82,74.0,,0.74,60.68
2018-03-24,98,74.0,,0.74,72.52
2018-03-25,96,74.0,,0.74,71.03999999999999
2018-03-26,83,74.0,,0.74,61.42
2018-03-27,82,74.0,,0.74,60.68
2018-03-28,84,74.0,,0.74,62.16
2018-03-29,82,74.0,,0.74,60.68
2018-03-30,84,74.0,,0.74,62.16
2018-03-31,89,74.0,,0.74,65.86
2018-04-01,91,72.0,False,0.72,65.52
2018-04-02,83,72.0,,0.72,59.76
2018-04-03,84,72.0,,0.72,60.48
2018-04-04,82,72.0,,0.72,59.04
2018-04-05,85,72.0,,0.72,61.199999999999996
2018-04-06,84,72.0,,0.72,60.48
2018-04-07,93,72.0,,0.72,66.96
2018-04-08,92,72.0,,0.72,66.24
2018-04-09,80,72.0,,0.72,57.599999999999994
2018-04-10,76,72.0,,0.72,54.72
2018-04-11,82,72.0,,0.72,59.04
2018-04-12,80,72.0,,0.72,57.599999999999994
2018-04-13,83,72.0,,0.72,59.76
2018-04-14,91,72.0,,0.72,65.52
2018-04-15,94,72.0,,0.72,67.67999999999999
2018-04-16,83,72.0,,0.72,59.76
2018-04-17,83,72.0,,0.72,59.76
2018-04-18,79,72.0,,0.72,56.879999999999995
2018-04-19,79,72.0,,0.72,56.879999999999995
2018-04-20,80,72.0,,0.72,57.599999999999994
2018-04-21,93,72.0,,0.72,66.96
2018-04-22,100,72.0,,0.72,72.0
2018-04-23,85,72.0,,0.72,61.199999999999996
2018-04-24,80,72.0,,0.72,57.599999999999994
2018-04-25,79,72.0,,0.72,56.879999999999995
2018-04-26,83,72.0,,0.72,59.76
2018-04-27,79,72.0,,0.72,56.879999999999995
2018-04-28,89,72.0,,0.72,64.08
2018-04-29,91,72.0,,0.72,65.52
2018-04-30,81,72.0,,0.72,58.32
2018-05-01,75,75.0,False,0.75,56.25
