date,holiday_unscaled,holiday_monthly,isPartial,scale,holiday
2011-09-06,78,23.0,,0.23,17.94
2011-09-07,77,23.0,,0.23,17.71
2011-09-08,73,23.0,,0.23,16.79
2011-09-09,72,23.0,,0.23,16.560000000000002
2011-09-10,68,23.0,,0.23,15.64
2011-09-11,63,23.0,,0.23,14.49
2011-09-12,77,23.0,,0.23,17.71
2011-09-13,74,23.0,,0.23,17.02
2011-09-14,72,23.0,,0.23,16.560000000000002
2011-09-15,76,23.0,,0.23,17.48
2011-09-16,78,23.0,,0.23,17.94
2011-09-17,70,23.0,,0.23,16.1
2011-09-18,58,23.0,,0.23,13.34
2011-09-19,87,23.0,,0.23,20.01
2011-09-20,78,23.0,,0.23,17.94
2011-09-21,79,23.0,,0.23,18.17
2011-09-22,72,23.0,,0.23,16.560000000000002
2011-09-23,73,23.0,,0.23,16.79
2011-09-24,70,23.0,,0.23,16.1
2011-09-25,62,23.0,,0.23,14.26
2011-09-26,80,23.0,,0.23,18.400000000000002
2011-09-27,79,23.0,,0.23,18.17
2011-09-28,85,23.0,,0.23,19.55
2011-09-29,92,23.0,,0.23,21.16
2011-09-30,85,23.0,,0.23,19.55
2011-10-01,44,27.0,False,0.27,11.88
2011-10-02,40,27.0,,0.27,10.8
2011-10-03,53,27.0,,0.27,14.31
2011-10-04,52,27.0,,0.27,14.040000000000001
2011-10-05,52,27.0,,0.27,14.040000000000001
2011-10-06,54,27.0,,0.27,14.580000000000002
2011-10-07,64,27.0,,0.27,17.28
2011-10-08,52,27.0,,0.27,14.040000000000001
2011-10-09,58,27.0,,0.27,15.66
2011-10-10,100,27.0,,0.27,27.0
2011-10-11,59,27.0,,0.27,15.930000000000001
2011-10-12,54,27.0,,0.27,14.580000000000002
2011-10-13,50,27.0,,0.27,13.5
2011-10-14,48,27.0,,0.27,12.96
2011-10-15,43,27.0,,0.27,11.610000000000001
2011-10-16,44,27.0,,0.27,11.88
2011-10-17,51,27.0,,0.27,13.770000000000001
2011-10-18,51,27.0,,0.27,13.770000000000001
2011-10-19,53,27.0,,0.27,14.31
2011-10-20,53,27.0,,0.27,14.31
2011-10-21,53,27.0,,0.27,14.31
2011-10-22,44,27.0,,0.27,11.88
2011-10-23,46,27.0,,0.27,12.420000000000002
2011-10-24,55,27.0,,0.27,14.850000000000001
2011-10-25,58,27.0,,0.27,15.66
2011-10-26,55,27.0,,0.27,14.850000000000001
2011-10-27,54,27.0,,0.27,14.580000000000002
2011-10-28,54,27.0,,0.27,14.580000000000002
2011-10-29,46,27.0,,0.27,12.420000000000002
2011-10-30,54,27.0,,0.27,14.580000000000002
2011-10-31,63,27.0,,0.27,17.01
2011-11-01,61,43.0,False,0.43,26.23
2011-11-02,58,43.0,,0.43,24.94
2011-11-03,50,43.0,,0.43,21.5
2011-11-04,59,43.0,,0.43,25.37
2011-11-05,50,43.0,,0.43,21.5
2011-11-06,49,43.0,,0.43,21.07
2011-11-07,67,43.0,,0.43,28.81
2011-11-08,63,43.0,,0.43,27.09
2011-11-09,67,43.0,,0.43,28.81
2011-11-10,68,43.0,,0.43,29.24
2011-11-11,87,43.0,,0.43,37.41
2011-11-12,55,43.0,,0.43,23.65
2011-11-13,58,43.0,,0.43,24.94
2011-11-14,74,43.0,,0.43,31.82
2011-11-15,71,43.0,,0.43,30.53
2011-11-16,71,43.0,,0.43,30.53
2011-11-17,66,43.0,,0.43,28.38
2011-11-18,71,43.0,,0.43,30.53
2011-11-19,70,43.0,,0.43,30.099999999999998
2011-11-20,74,43.0,,0.43,31.82
2011-11-21,85,43.0,,0.43,36.55
2011-11-22,90,43.0,,0.43,38.7
2011-11-23,94,43.0,,0.43,40.42
2011-11-24,100,43.0,,0.43,43.0
2011-11-25,94,43.0,,0.43,40.42
2011-11-26,91,43.0,,0.43,39.13
2011-11-27,87,43.0,,0.43,37.41
2011-11-28,96,43.0,,0.43,41.28
2011-11-29,89,43.0,,0.43,38.269999999999996
2011-11-30,91,43.0,,0.43,39.13
2011-12-01,42,65.0,False,0.65,27.3
2011-12-02,45,65.0,,0.65,29.25
2011-12-03,46,65.0,,0.65,29.900000000000002
2011-12-04,48,65.0,,0.65,31.200000000000003
2011-12-05,48,65.0,,0.65,31.200000000000003
2011-12-06,47,65.0,,0.65,30.55
2011-12-07,46,65.0,,0.65,29.900000000000002
2011-12-08,43,65.0,,0.65,27.95
2011-12-09,46,65.0,,0.65,29.900000000000002
2011-12-10,46,65.0,,0.65,29.900000000000002
2011-12-11,47,65.0,,0.65,30.55
2011-12-12,48,65.0,,0.65,31.200000000000003
2011-12-13,48,65.0,,0.65,31.200000000000003
2011-12-14,47,65.0,,0.65,30.55
2011-12-15,47,65.0,,0.65,30.55
2011-12-16,47,65.0,,0.65,30.55
2011-12-17,50,65.0,,0.65,32.5
2011-12-18,51,65.0,,0.65,33.15
2011-12-19,51,65.0,,0.65,33.15
2011-12-20,53,65.0,,0.65,34.45
2011-12-21,54,65.0,,0.65,35.1
2011-12-22,58,65.0,,0.65,37.7
2011-12-23,68,65.0,,0.65,44.2
2011-12-24,100,65.0,,0.65,65.0
2011-12-25,94,65.0,,0.65,61.1
2011-12-26,65,65.0,,0.65,42.25
2011-12-27,36,65.0,,0.65,23.400000000000002
2011-12-28,34,65.0,,0.65,22.1
2011-12-29,35,65.0,,0.65,22.75
2011-12-30,32,65.0,,0.65,20.8
2011-12-31,41,65.0,,0.65,26.650000000000002
2012-01-01,99,24.0,False,0.24,23.759999999999998
2012-01-02,100,24.0,,0.24,24.0
2012-01-03,52,24.0,,0.24,12.48
2012-01-04,43,24.0,,0.24,10.32
2012-01-05,38,24.0,,0.24,9.12
2012-01-06,37,24.0,,0.24,8.879999999999999
2012-01-07,35,24.0,,0.24,8.4
2012-01-08,33,24.0,,0.24,7.92
2012-01-09,38,24.0,,0.24,9.12
2012-01-10,36,24.0,,0.24,8.64
2012-01-11,39,24.0,,0.24,9.36
2012-01-12,35,24.0,,0.24,8.4
2012-01-13,42,24.0,,0.24,10.08
2012-01-14,37,24.0,,0.24,8.879999999999999
2012-01-15,36,24.0,,0.24,8.64
2012-01-16,69,24.0,,0.24,16.56
2012-01-17,37,24.0,,0.24,8.879999999999999
2012-01-18,32,24.0,,0.24,7.68
2012-01-19,32,24.0,,0.24,7.68
2012-01-20,32,24.0,,0.24,7.68
2012-01-21,31,24.0,,0.24,7.4399999999999995
2012-01-22,27,24.0,,0.24,6.4799999999999995
2012-01-23,31,24.0,,0.24,7.4399999999999995
2012-01-24,32,24.0,,0.24,7.68
2012-01-25,32,24.0,,0.24,7.68
2012-01-26,32,24.0,,0.24,7.68
2012-01-27,30,24.0,,0.24,7.199999999999999
2012-01-28,29,24.0,,0.24,6.96
2012-01-29,30,24.0,,0.24,7.199999999999999
2012-01-30,31,24.0,,0.24,7.4399999999999995
2012-01-31,31,24.0,,0.24,7.4399999999999995
2012-02-01,45,22.0,False,0.22,9.9
2012-02-02,50,22.0,,0.22,11.0
2012-02-03,50,22.0,,0.22,11.0
2012-02-04,44,22.0,,0.22,9.68
2012-02-05,45,22.0,,0.22,9.9
2012-02-06,53,22.0,,0.22,11.66
2012-02-07,51,22.0,,0.22,11.22
2012-02-08,50,22.0,,0.22,11.0
2012-02-09,44,22.0,,0.22,9.68
2012-02-10,49,22.0,,0.22,10.78
2012-02-11,46,22.0,,0.22,10.12
2012-02-12,45,22.0,,0.22,9.9
2012-02-13,80,22.0,,0.22,17.6
2012-02-14,67,22.0,,0.22,14.74
2012-02-15,62,22.0,,0.22,13.64
2012-02-16,57,22.0,,0.22,12.540000000000001
2012-02-17,65,22.0,,0.22,14.3
2012-02-18,56,22.0,,0.22,12.32
2012-02-19,63,22.0,,0.22,13.86
2012-02-20,100,22.0,,0.22,22.0
2012-02-21,52,22.0,,0.22,11.44
2012-02-22,52,22.0,,0.22,11.44
2012-02-23,52,22.0,,0.22,11.44
2012-02-24,49,22.0,,0.22,10.78
2012-02-25,48,22.0,,0.22,10.56
2012-02-26,48,22.0,,0.22,10.56
2012-02-27,52,22.0,,0.22,11.44
2012-02-28,51,22.0,,0.22,11.22
2012-02-29,46,22.0,,0.22,10.12
2012-03-01,83,20.0,False,0.2,16.6
2012-03-02,80,20.0,,0.2,16.0
2012-03-03,80,20.0,,0.2,16.0
2012-03-04,79,20.0,,0.2,15.8
2012-03-05,93,20.0,,0.2,18.6
2012-03-06,89,20.0,,0.2,17.8
2012-03-07,87,20.0,,0.2,17.400000000000002
2012-03-08,98,20.0,,0.2,19.6
2012-03-09,91,20.0,,0.2,18.2
2012-03-10,80,20.0,,0.2,16.0
2012-03-11,78,20.0,,0.2,15.600000000000001
2012-03-12,90,20.0,,0.2,18.0
2012-03-13,87,20.0,,0.2,17.400000000000002
2012-03-14,96,20.0,,0.2,19.200000000000003
2012-03-15,91,20.0,,0.2,18.2
2012-03-16,89,20.0,,0.2,17.8
2012-03-17,88,20.0,,0.2,17.6
2012-03-18,83,20.0,,0.2,16.6
2012-03-19,91,20.0,,0.2,18.2
2012-03-20,88,20.0,,0.2,17.6
2012-03-21,86,20.0,,0.2,17.2
2012-03-22,86,20.0,,0.2,17.2
2012-03-23,85,20.0,,0.2,17.0
2012-03-24,79,20.0,,0.2,15.8
2012-03-25,80,20.0,,0.2,16.0
2012-03-26,97,20.0,,0.2,19.400000000000002
2012-03-27,90,20.0,,0.2,18.0
2012-03-28,89,20.0,,0.2,17.8
2012-03-29,91,20.0,,0.2,18.2
2012-03-30,100,20.0,,0.2,20.0
2012-03-31,85,20.0,,0.2,17.0
2012-04-01,56,22.0,False,0.22,12.32
2012-04-02,72,22.0,,0.22,15.84
2012-04-03,63,22.0,,0.22,13.86
2012-04-04,69,22.0,,0.22,15.18
2012-04-05,78,22.0,,0.22,17.16
2012-04-06,100,22.0,,0.22,22.0
2012-04-07,67,22.0,,0.22,14.74
2012-04-08,100,22.0,,0.22,22.0
2012-04-09,75,22.0,,0.22,16.5
2012-04-10,62,22.0,,0.22,13.64
2012-04-11,58,22.0,,0.22,12.76
2012-04-12,56,22.0,,0.22,12.32
2012-04-13,64,22.0,,0.22,14.08
2012-04-14,59,22.0,,0.22,12.98
2012-04-15,65,22.0,,0.22,14.3
2012-04-16,86,22.0,,0.22,18.92
2012-04-17,61,22.0,,0.22,13.42
2012-04-18,53,22.0,,0.22,11.66
2012-04-19,58,22.0,,0.22,12.76
2012-04-20,66,22.0,,0.22,14.52
2012-04-21,54,22.0,,0.22,11.88
2012-04-22,52,22.0,,0.22,11.44
2012-04-23,63,22.0,,0.22,13.86
2012-04-24,53,22.0,,0.22,11.66
2012-04-25,54,22.0,,0.22,11.88
2012-04-26,50,22.0,,0.22,11.0
2012-04-27,59,22.0,,0.22,12.98
2012-04-28,51,22.0,,0.22,11.22
2012-04-29,51,22.0,,0.22,11.22
2012-04-30,64,22.0,,0.22,14.08
2012-05-01,62,23.0,False,0.23,14.26
2012-05-02,63,23.0,,0.23,14.49
2012-05-03,57,23.0,,0.23,13.110000000000001
2012-05-04,59,23.0,,0.23,13.57
2012-05-05,52,23.0,,0.23,11.96
2012-05-06,56,23.0,,0.23,12.88
2012-05-07,63,23.0,,0.23,14.49
2012-05-08,52,23.0,,0.23,11.96
2012-05-09,55,23.0,,0.23,12.65
2012-05-10,60,23.0,,0.23,13.8
2012-05-11,60,23.0,,0.23,13.8
2012-05-12,55,23.0,,0.23,12.65
2012-05-13,51,23.0,,0.23,11.73
2012-05-14,60,23.0,,0.23,13.8
2012-05-15,56,23.0,,0.23,12.88
2012-05-16,62,23.0,,0.23,14.26
2012-05-17,59,23.0,,0.23,13.57
2012-05-18,60,23.0,,0.23,13.8
2012-05-19,54,23.0,,0.23,12.42
2012-05-20,52,23.0,,0.23,11.96
2012-05-21,68,23.0,,0.23,15.64
2012-05-22,68,23.0,,0.23,15.64
2012-05-23,63,23.0,,0.23,14.49
2012-05-24,79,23.0,,0.23,18.17
2012-05-25,74,23.0,,0.23,17.02
2012-05-26,79,23.0,,0.23,18.17
2012-05-27,76,23.0,,0.23,17.48
2012-05-28,100,23.0,,0.23,23.0
2012-05-29,70,23.0,,0.23,16.1
2012-05-30,61,23.0,,0.23,14.030000000000001
2012-05-31,61,23.0,,0.23,14.030000000000001
2012-06-01,90,23.0,False,0.23,20.7
2012-06-02,89,23.0,,0.23,20.470000000000002
2012-06-03,82,23.0,,0.23,18.86
2012-06-04,88,23.0,,0.23,20.240000000000002
2012-06-05,82,23.0,,0.23,18.86
2012-06-06,87,23.0,,0.23,20.01
2012-06-07,84,23.0,,0.23,19.32
2012-06-08,83,23.0,,0.23,19.09
2012-06-09,85,23.0,,0.23,19.55
2012-06-10,78,23.0,,0.23,17.94
2012-06-11,94,23.0,,0.23,21.62
2012-06-12,92,23.0,,0.23,21.16
2012-06-13,91,23.0,,0.23,20.93
2012-06-14,92,23.0,,0.23,21.16
2012-06-15,93,23.0,,0.23,21.39
2012-06-16,82,23.0,,0.23,18.86
2012-06-17,82,23.0,,0.23,18.86
2012-06-18,100,23.0,,0.23,23.0
2012-06-19,92,23.0,,0.23,21.16
2012-06-20,93,23.0,,0.23,21.39
2012-06-21,89,23.0,,0.23,20.470000000000002
2012-06-22,93,23.0,,0.23,21.39
2012-06-23,88,23.0,,0.23,20.240000000000002
2012-06-24,91,23.0,,0.23,20.93
2012-06-25,100,23.0,,0.23,23.0
2012-06-26,95,23.0,,0.23,21.85
2012-06-27,99,23.0,,0.23,22.77
2012-06-28,93,23.0,,0.23,21.39
2012-06-29,95,23.0,,0.23,21.85
2012-06-30,98,23.0,,0.23,22.540000000000003
2012-07-01,59,25.0,False,0.25,14.75
2012-07-02,63,25.0,,0.25,15.75
2012-07-03,68,25.0,,0.25,17.0
2012-07-04,100,25.0,,0.25,25.0
2012-07-05,69,25.0,,0.25,17.25
2012-07-06,60,25.0,,0.25,15.0
2012-07-07,58,25.0,,0.25,14.5
2012-07-08,54,25.0,,0.25,13.5
2012-07-09,61,25.0,,0.25,15.25
2012-07-10,55,25.0,,0.25,13.75
2012-07-11,56,25.0,,0.25,14.0
2012-07-12,55,25.0,,0.25,13.75
2012-07-13,55,25.0,,0.25,13.75
2012-07-14,56,25.0,,0.25,14.0
2012-07-15,57,25.0,,0.25,14.25
2012-07-16,60,25.0,,0.25,15.0
2012-07-17,58,25.0,,0.25,14.5
2012-07-18,55,25.0,,0.25,13.75
2012-07-19,58,25.0,,0.25,14.5
2012-07-20,53,25.0,,0.25,13.25
2012-07-21,55,25.0,,0.25,13.75
2012-07-22,56,25.0,,0.25,14.0
2012-07-23,60,25.0,,0.25,15.0
2012-07-24,61,25.0,,0.25,15.25
2012-07-25,56,25.0,,0.25,14.0
2012-07-26,56,25.0,,0.25,14.0
2012-07-27,55,25.0,,0.25,13.75
2012-07-28,51,25.0,,0.25,12.75
2012-07-29,55,25.0,,0.25,13.75
2012-07-30,56,25.0,,0.25,14.0
2012-07-31,53,25.0,,0.25,13.25
2012-08-01,93,22.0,False,0.22,20.46
2012-08-02,92,22.0,,0.22,20.24
2012-08-03,100,22.0,,0.22,22.0
2012-08-04,94,22.0,,0.22,20.68
2012-08-05,89,22.0,,0.22,19.580000000000002
2012-08-06,98,22.0,,0.22,21.56
2012-08-07,90,22.0,,0.22,19.8
2012-08-08,86,22.0,,0.22,18.92
2012-08-09,89,22.0,,0.22,19.580000000000002
2012-08-10,97,22.0,,0.22,21.34
2012-08-11,93,22.0,,0.22,20.46
2012-08-12,84,22.0,,0.22,18.48
2012-08-13,89,22.0,,0.22,19.580000000000002
2012-08-14,88,22.0,,0.22,19.36
2012-08-15,91,22.0,,0.22,20.02
2012-08-16,85,22.0,,0.22,18.7
2012-08-17,88,22.0,,0.22,19.36
2012-08-18,83,22.0,,0.22,18.26
2012-08-19,80,22.0,,0.22,17.6
2012-08-20,82,22.0,,0.22,18.04
2012-08-21,84,22.0,,0.22,18.48
2012-08-22,78,22.0,,0.22,17.16
2012-08-23,76,22.0,,0.22,16.72
2012-08-24,87,22.0,,0.22,19.14
2012-08-25,80,22.0,,0.22,17.6
2012-08-26,78,22.0,,0.22,17.16
2012-08-27,91,22.0,,0.22,20.02
2012-08-28,82,22.0,,0.22,18.04
2012-08-29,79,22.0,,0.22,17.38
2012-08-30,85,22.0,,0.22,18.7
2012-08-31,97,22.0,,0.22,21.34
2012-09-01,70,22.0,False,0.22,15.4
2012-09-02,77,22.0,,0.22,16.94
2012-09-03,100,22.0,,0.22,22.0
2012-09-04,70,22.0,,0.22,15.4
2012-09-05,66,22.0,,0.22,14.52
2012-09-06,62,22.0,,0.22,13.64
2012-09-07,60,22.0,,0.22,13.2
2012-09-08,53,22.0,,0.22,11.66
2012-09-09,49,22.0,,0.22,10.78
2012-09-10,71,22.0,,0.22,15.62
2012-09-11,68,22.0,,0.22,14.96
2012-09-12,61,22.0,,0.22,13.42
2012-09-13,67,22.0,,0.22,14.74
2012-09-14,68,22.0,,0.22,14.96
2012-09-15,65,22.0,,0.22,14.3
2012-09-16,66,22.0,,0.22,14.52
2012-09-17,93,22.0,,0.22,20.46
2012-09-18,79,22.0,,0.22,17.38
2012-09-19,68,22.0,,0.22,14.96
2012-09-20,62,22.0,,0.22,13.64
2012-09-21,68,22.0,,0.22,14.96
2012-09-22,59,22.0,,0.22,12.98
2012-09-23,57,22.0,,0.22,12.540000000000001
2012-09-24,70,22.0,,0.22,15.4
2012-09-25,72,22.0,,0.22,15.84
2012-09-26,84,22.0,,0.22,18.48
2012-09-27,71,22.0,,0.22,15.62
2012-09-28,71,22.0,,0.22,15.62
2012-09-29,64,22.0,,0.22,14.08
2012-09-30,67,22.0,,0.22,14.74
2012-10-01,52,26.0,False,0.26,13.52
2012-10-02,50,26.0,,0.26,13.0
2012-10-03,56,26.0,,0.26,14.56
2012-10-04,51,26.0,,0.26,13.26
2012-10-05,60,26.0,,0.26,15.600000000000001
2012-10-06,54,26.0,,0.26,14.040000000000001
2012-10-07,61,26.0,,0.26,15.860000000000001
2012-10-08,100,26.0,,0.26,26.0
2012-10-09,57,26.0,,0.26,14.82
2012-10-10,48,26.0,,0.26,12.48
2012-10-11,49,26.0,,0.26,12.74
2012-10-12,47,26.0,,0.26,12.22
2012-10-13,42,26.0,,0.26,10.92
2012-10-14,39,26.0,,0.26,10.14
2012-10-15,50,26.0,,0.26,13.0
2012-10-16,50,26.0,,0.26,13.0
2012-10-17,48,26.0,,0.26,12.48
2012-10-18,50,26.0,,0.26,13.0
2012-10-19,47,26.0,,0.26,12.22
2012-10-20,45,26.0,,0.26,11.700000000000001
2012-10-21,40,26.0,,0.26,10.4
2012-10-22,50,26.0,,0.26,13.0
2012-10-23,51,26.0,,0.26,13.26
2012-10-24,50,26.0,,0.26,13.0
2012-10-25,48,26.0,,0.26,12.48
2012-10-26,51,26.0,,0.26,13.26
2012-10-27,46,26.0,,0.26,11.96
2012-10-28,41,26.0,,0.26,10.66
2012-10-29,53,26.0,,0.26,13.780000000000001
2012-10-30,53,26.0,,0.26,13.780000000000001
2012-10-31,55,26.0,,0.26,14.3
2012-11-01,53,44.0,False,0.44,23.32
2012-11-02,50,44.0,,0.44,22.0
2012-11-03,44,44.0,,0.44,19.36
2012-11-04,46,44.0,,0.44,20.24
2012-11-05,57,44.0,,0.44,25.080000000000002
2012-11-06,56,44.0,,0.44,24.64
2012-11-07,51,44.0,,0.44,22.44
2012-11-08,61,44.0,,0.44,26.84
2012-11-09,67,44.0,,0.44,29.48
2012-11-10,59,44.0,,0.44,25.96
2012-11-11,65,44.0,,0.44,28.6
2012-11-12,100,44.0,,0.44,44.0
2012-11-13,69,44.0,,0.44,30.36
2012-11-14,67,44.0,,0.44,29.48
2012-11-15,67,44.0,,0.44,29.48
2012-11-16,70,44.0,,0.44,30.8
2012-11-17,66,44.0,,0.44,29.04
2012-11-18,70,44.0,,0.44,30.8
2012-11-19,81,44.0,,0.44,35.64
2012-11-20,83,44.0,,0.44,36.52
2012-11-21,91,44.0,,0.44,40.04
2012-11-22,98,44.0,,0.44,43.12
2012-11-23,91,44.0,,0.44,40.04
2012-11-24,84,44.0,,0.44,36.96
2012-11-25,84,44.0,,0.44,36.96
2012-11-26,90,44.0,,0.44,39.6
2012-11-27,86,44.0,,0.44,37.84
2012-11-28,86,44.0,,0.44,37.84
2012-11-29,81,44.0,,0.44,35.64
2012-11-30,89,44.0,,0.44,39.160000000000004
2012-12-01,35,65.0,False,0.65,22.75
2012-12-02,38,65.0,,0.65,24.7
2012-12-03,36,65.0,,0.65,23.400000000000002
2012-12-04,34,65.0,,0.65,22.1
2012-12-05,34,65.0,,0.65,22.1
2012-12-06,35,65.0,,0.65,22.75
2012-12-07,35,65.0,,0.65,22.75
2012-12-08,39,65.0,,0.65,25.35
2012-12-09,36,65.0,,0.65,23.400000000000002
2012-12-10,37,65.0,,0.65,24.05
2012-12-11,36,65.0,,0.65,23.400000000000002
2012-12-12,34,65.0,,0.65,22.1
2012-12-13,36,65.0,,0.65,23.400000000000002
2012-12-14,34,65.0,,0.65,22.1
2012-12-15,34,65.0,,0.65,22.1
2012-12-16,40,65.0,,0.65,26.0
2012-12-17,42,65.0,,0.65,27.3
2012-12-18,40,65.0,,0.65,26.0
2012-12-19,41,65.0,,0.65,26.650000000000002
2012-12-20,42,65.0,,0.65,27.3
2012-12-21,49,65.0,,0.65,31.85
2012-12-22,54,65.0,,0.65,35.1
2012-12-23,64,65.0,,0.65,41.6
2012-12-24,100,65.0,,0.65,65.0
2012-12-25,75,65.0,,0.65,48.75
2012-12-26,41,65.0,,0.65,26.650000000000002
2012-12-27,30,65.0,,0.65,19.5
2012-12-28,30,65.0,,0.65,19.5
2012-12-29,25,65.0,,0.65,16.25
2012-12-30,25,65.0,,0.65,16.25
2012-12-31,38,65.0,,0.65,24.7
2013-01-01,100,23.0,False,0.23,23.0
2013-01-02,49,23.0,,0.23,11.270000000000001
2013-01-03,35,23.0,,0.23,8.05
2013-01-04,34,23.0,,0.23,7.82
2013-01-05,26,23.0,,0.23,5.98
2013-01-06,29,23.0,,0.23,6.67
2013-01-07,33,23.0,,0.23,7.590000000000001
2013-01-08,28,23.0,,0.23,6.44
2013-01-09,28,23.0,,0.23,6.44
2013-01-10,25,23.0,,0.23,5.75
2013-01-11,29,23.0,,0.23,6.67
2013-01-12,26,23.0,,0.23,5.98
2013-01-13,27,23.0,,0.23,6.21
2013-01-14,34,23.0,,0.23,7.82
2013-01-15,28,23.0,,0.23,6.44
2013-01-16,29,23.0,,0.23,6.67
2013-01-17,30,23.0,,0.23,6.9
2013-01-18,33,23.0,,0.23,7.590000000000001
2013-01-19,30,23.0,,0.23,6.9
2013-01-20,33,23.0,,0.23,7.590000000000001
2013-01-21,58,23.0,,0.23,13.34
2013-01-22,30,23.0,,0.23,6.9
2013-01-23,24,23.0,,0.23,5.5200000000000005
2013-01-24,24,23.0,,0.23,5.5200000000000005
2013-01-25,26,23.0,,0.23,5.98
2013-01-26,22,23.0,,0.23,5.0600000000000005
2013-01-27,21,23.0,,0.23,4.83
2013-01-28,25,23.0,,0.23,5.75
2013-01-29,24,23.0,,0.23,5.5200000000000005
2013-01-30,23,23.0,,0.23,5.29
2013-01-31,27,23.0,,0.23,6.21
2013-02-01,43,21.0,False,0.21,9.03
2013-02-02,38,21.0,,0.21,7.9799999999999995
2013-02-03,39,21.0,,0.21,8.19
2013-02-04,48,21.0,,0.21,10.08
2013-02-05,46,21.0,,0.21,9.66
2013-02-06,47,21.0,,0.21,9.87
2013-02-07,49,21.0,,0.21,10.29
2013-02-08,50,21.0,,0.21,10.5
2013-02-09,45,21.0,,0.21,9.45
2013-02-10,45,21.0,,0.21,9.45
2013-02-11,60,21.0,,0.21,12.6
2013-02-12,58,21.0,,0.21,12.18
2013-02-13,54,21.0,,0.21,11.34
2013-02-14,55,21.0,,0.21,11.549999999999999
2013-02-15,62,21.0,,0.21,13.02
2013-02-16,59,21.0,,0.21,12.389999999999999
2013-02-17,68,21.0,,0.21,14.28
2013-02-18,100,21.0,,0.21,21.0
2013-02-19,53,21.0,,0.21,11.129999999999999
2013-02-20,46,21.0,,0.21,9.66
2013-02-21,46,21.0,,0.21,9.66
2013-02-22,52,21.0,,0.21,10.92
2013-02-23,50,21.0,,0.21,10.5
2013-02-24,46,21.0,,0.21,9.66
2013-02-25,47,21.0,,0.21,9.87
2013-02-26,44,21.0,,0.21,9.24
2013-02-27,45,21.0,,0.21,9.45
2013-02-28,44,21.0,,0.21,9.24
2013-03-01,51,22.0,False,0.22,11.22
2013-03-02,51,22.0,,0.22,11.22
2013-03-03,48,22.0,,0.22,10.56
2013-03-04,53,22.0,,0.22,11.66
2013-03-05,51,22.0,,0.22,11.22
2013-03-06,47,22.0,,0.22,10.34
2013-03-07,48,22.0,,0.22,10.56
2013-03-08,54,22.0,,0.22,11.88
2013-03-09,49,22.0,,0.22,10.78
2013-03-10,45,22.0,,0.22,9.9
2013-03-11,53,22.0,,0.22,11.66
2013-03-12,53,22.0,,0.22,11.66
2013-03-13,52,22.0,,0.22,11.44
2013-03-14,60,22.0,,0.22,13.2
2013-03-15,57,22.0,,0.22,12.540000000000001
2013-03-16,52,22.0,,0.22,11.44
2013-03-17,47,22.0,,0.22,10.34
2013-03-18,53,22.0,,0.22,11.66
2013-03-19,54,22.0,,0.22,11.88
2013-03-20,50,22.0,,0.22,11.0
2013-03-21,51,22.0,,0.22,11.22
2013-03-22,52,22.0,,0.22,11.44
2013-03-23,50,22.0,,0.22,11.0
2013-03-24,51,22.0,,0.22,11.22
2013-03-25,62,22.0,,0.22,13.64
2013-03-26,59,22.0,,0.22,12.98
2013-03-27,56,22.0,,0.22,12.32
2013-03-28,66,22.0,,0.22,14.52
2013-03-29,83,22.0,,0.22,18.26
2013-03-30,60,22.0,,0.22,13.2
2013-03-31,100,22.0,,0.22,22.0
2013-04-01,100,19.0,False,0.19,19.0
2013-04-02,75,19.0,,0.19,14.25
2013-04-03,73,19.0,,0.19,13.870000000000001
2013-04-04,73,19.0,,0.19,13.870000000000001
2013-04-05,81,19.0,,0.19,15.39
2013-04-06,73,19.0,,0.19,13.870000000000001
2013-04-07,69,19.0,,0.19,13.11
2013-04-08,74,19.0,,0.19,14.06
2013-04-09,70,19.0,,0.19,13.3
2013-04-10,69,19.0,,0.19,13.11
2013-04-11,65,19.0,,0.19,12.35
2013-04-12,76,19.0,,0.19,14.44
2013-04-13,67,19.0,,0.19,12.73
2013-04-14,70,19.0,,0.19,13.3
2013-04-15,79,19.0,,0.19,15.01
2013-04-16,68,19.0,,0.19,12.92
2013-04-17,72,19.0,,0.19,13.68
2013-04-18,65,19.0,,0.19,12.35
2013-04-19,68,19.0,,0.19,12.92
2013-04-20,72,19.0,,0.19,13.68
2013-04-21,66,19.0,,0.19,12.540000000000001
2013-04-22,73,19.0,,0.19,13.870000000000001
2013-04-23,74,19.0,,0.19,14.06
2013-04-24,72,19.0,,0.19,13.68
2013-04-25,72,19.0,,0.19,13.68
2013-04-26,74,19.0,,0.19,14.06
2013-04-27,59,19.0,,0.19,11.21
2013-04-28,65,19.0,,0.19,12.35
2013-04-29,73,19.0,,0.19,13.870000000000001
2013-04-30,74,19.0,,0.19,14.06
2013-05-01,58,21.0,False,0.21,12.18
2013-05-02,53,21.0,,0.21,11.129999999999999
2013-05-03,58,21.0,,0.21,12.18
2013-05-04,51,21.0,,0.21,10.709999999999999
2013-05-05,53,21.0,,0.21,11.129999999999999
2013-05-06,59,21.0,,0.21,12.389999999999999
2013-05-07,53,21.0,,0.21,11.129999999999999
2013-05-08,56,21.0,,0.21,11.76
2013-05-09,54,21.0,,0.21,11.34
2013-05-10,55,21.0,,0.21,11.549999999999999
2013-05-11,51,21.0,,0.21,10.709999999999999
2013-05-12,50,21.0,,0.21,10.5
