date,conflict_unscaled,conflict_monthly,isPartial,scale,conflict
2014-12-08,89,63.0,,0.63,56.07
2014-12-09,91,63.0,,0.63,57.33
2014-12-10,98,63.0,,0.63,61.74
2014-12-11,100,63.0,,0.63,63.0
2014-12-12,83,63.0,,0.63,52.29
2014-12-13,41,63.0,,0.63,25.830000000000002
2014-12-14,39,63.0,,0.63,24.57
2014-12-15,78,63.0,,0.63,49.14
2014-12-16,75,63.0,,0.63,47.25
2014-12-17,75,63.0,,0.63,47.25
2014-12-18,63,63.0,,0.63,39.69
2014-12-19,55,63.0,,0.63,34.65
2014-12-20,13,63.0,,0.63,8.19
2014-12-21,20,63.0,,0.63,12.6
2014-12-22,36,63.0,,0.63,22.68
2014-12-23,30,63.0,,0.63,18.9
2014-12-24,14,63.0,,0.63,8.82
2014-12-25,18,63.0,,0.63,11.34
2014-12-26,15,63.0,,0.63,9.45
2014-12-27,18,63.0,,0.63,11.34
2014-12-28,24,63.0,,0.63,15.120000000000001
2014-12-29,33,63.0,,0.63,20.79
2014-12-30,37,63.0,,0.63,23.31
2014-12-31,35,63.0,,0.63,22.05
2015-01-01,20,62.0,False,0.62,12.4
2015-01-02,41,62.0,,0.62,25.419999999999998
2015-01-03,42,62.0,,0.62,26.04
2015-01-04,43,62.0,,0.62,26.66
2015-01-05,62,62.0,,0.62,38.44
2015-01-06,68,62.0,,0.62,42.16
2015-01-07,68,62.0,,0.62,42.16
2015-01-08,77,62.0,,0.62,47.74
2015-01-09,84,62.0,,0.62,52.08
2015-01-10,34,62.0,,0.62,21.08
2015-01-11,47,62.0,,0.62,29.14
2015-01-12,79,62.0,,0.62,48.98
2015-01-13,93,62.0,,0.62,57.66
2015-01-14,96,62.0,,0.62,59.519999999999996
2015-01-15,78,62.0,,0.62,48.36
2015-01-16,86,62.0,,0.62,53.32
2015-01-17,32,62.0,,0.62,19.84
2015-01-18,62,62.0,,0.62,38.44
2015-01-19,57,62.0,,0.62,35.339999999999996
2015-01-20,95,62.0,,0.62,58.9
2015-01-21,84,62.0,,0.62,52.08
2015-01-22,79,62.0,,0.62,48.98
2015-01-23,80,62.0,,0.62,49.6
2015-01-24,50,62.0,,0.62,31.0
2015-01-25,61,62.0,,0.62,37.82
2015-01-26,91,62.0,,0.62,56.42
2015-01-27,79,62.0,,0.62,48.98
2015-01-28,100,62.0,,0.62,62.0
2015-01-29,90,62.0,,0.62,55.8
2015-01-30,82,62.0,,0.62,50.839999999999996
2015-01-31,49,62.0,,0.62,30.38
2015-02-01,50,67.0,False,0.67,33.5
2015-02-02,78,67.0,,0.67,52.260000000000005
2015-02-03,91,67.0,,0.67,60.970000000000006
2015-02-04,92,67.0,,0.67,61.64
2015-02-05,90,67.0,,0.67,60.300000000000004
2015-02-06,87,67.0,,0.67,58.290000000000006
2015-02-07,45,67.0,,0.67,30.150000000000002
2015-02-08,64,67.0,,0.67,42.88
2015-02-09,88,67.0,,0.67,58.96
2015-02-10,87,67.0,,0.67,58.290000000000006
2015-02-11,100,67.0,,0.67,67.0
2015-02-12,87,67.0,,0.67,58.290000000000006
2015-02-13,73,67.0,,0.67,48.910000000000004
2015-02-14,34,67.0,,0.67,22.78
2015-02-15,48,67.0,,0.67,32.160000000000004
2015-02-16,61,67.0,,0.67,40.870000000000005
2015-02-17,79,67.0,,0.67,52.93
2015-02-18,84,67.0,,0.67,56.28
2015-02-19,90,67.0,,0.67,60.300000000000004
2015-02-20,76,67.0,,0.67,50.92
2015-02-21,42,67.0,,0.67,28.14
2015-02-22,55,67.0,,0.67,36.85
2015-02-23,84,67.0,,0.67,56.28
2015-02-24,100,67.0,,0.67,67.0
2015-02-25,97,67.0,,0.67,64.99000000000001
2015-02-26,93,67.0,,0.67,62.31
2015-02-27,75,67.0,,0.67,50.25
2015-02-28,47,67.0,,0.67,31.490000000000002
2015-03-01,55,71.0,False,0.71,39.05
2015-03-02,97,71.0,,0.71,68.86999999999999
2015-03-03,80,71.0,,0.71,56.8
2015-03-04,86,71.0,,0.71,61.059999999999995
2015-03-05,84,71.0,,0.71,59.64
2015-03-06,68,71.0,,0.71,48.28
2015-03-07,47,71.0,,0.71,33.37
2015-03-08,55,71.0,,0.71,39.05
2015-03-09,86,71.0,,0.71,61.059999999999995
2015-03-10,90,71.0,,0.71,63.9
2015-03-11,79,71.0,,0.71,56.089999999999996
2015-03-12,89,71.0,,0.71,63.19
2015-03-13,77,71.0,,0.71,54.669999999999995
2015-03-14,45,71.0,,0.71,31.95
2015-03-15,58,71.0,,0.71,41.18
2015-03-16,81,71.0,,0.71,57.51
2015-03-17,75,71.0,,0.71,53.25
2015-03-18,94,71.0,,0.71,66.74
2015-03-19,89,71.0,,0.71,63.19
2015-03-20,70,71.0,,0.71,49.699999999999996
2015-03-21,35,71.0,,0.71,24.849999999999998
2015-03-22,55,71.0,,0.71,39.05
2015-03-23,87,71.0,,0.71,61.769999999999996
2015-03-24,100,71.0,,0.71,71.0
2015-03-25,85,71.0,,0.71,60.349999999999994
2015-03-26,92,71.0,,0.71,65.32
2015-03-27,67,71.0,,0.71,47.57
2015-03-28,41,71.0,,0.71,29.11
2015-03-29,63,71.0,,0.71,44.73
2015-03-30,77,71.0,,0.71,54.669999999999995
2015-03-31,79,71.0,,0.71,56.089999999999996
2015-04-01,79,73.0,False,0.73,57.67
2015-04-02,63,73.0,,0.73,45.99
2015-04-03,56,73.0,,0.73,40.879999999999995
2015-04-04,36,73.0,,0.73,26.28
2015-04-05,52,73.0,,0.73,37.96
2015-04-06,79,73.0,,0.73,57.67
2015-04-07,84,73.0,,0.73,61.32
2015-04-08,90,73.0,,0.73,65.7
2015-04-09,80,73.0,,0.73,58.4
2015-04-10,73,73.0,,0.73,53.29
2015-04-11,43,73.0,,0.73,31.39
2015-04-12,60,73.0,,0.73,43.8
2015-04-13,93,73.0,,0.73,67.89
2015-04-14,76,73.0,,0.73,55.48
2015-04-15,92,73.0,,0.73,67.16
2015-04-16,100,73.0,,0.73,73.0
2015-04-17,69,73.0,,0.73,50.37
2015-04-18,38,73.0,,0.73,27.74
2015-04-19,60,73.0,,0.73,43.8
2015-04-20,83,73.0,,0.73,60.589999999999996
2015-04-21,88,73.0,,0.73,64.24
2015-04-22,87,73.0,,0.73,63.51
2015-04-23,87,73.0,,0.73,63.51
2015-04-24,79,73.0,,0.73,57.67
2015-04-25,46,73.0,,0.73,33.58
2015-04-26,44,73.0,,0.73,32.12
2015-04-27,93,73.0,,0.73,67.89
2015-04-28,91,73.0,,0.73,66.42999999999999
2015-04-29,96,73.0,,0.73,70.08
2015-04-30,100,73.0,,0.73,73.0
2015-05-01,78,68.0,False,0.68,53.040000000000006
2015-05-02,53,68.0,,0.68,36.04
2015-05-03,49,68.0,,0.68,33.32
2015-05-04,100,68.0,,0.68,68.0
2015-05-05,98,68.0,,0.68,66.64
2015-05-06,92,68.0,,0.68,62.56
2015-05-07,86,68.0,,0.68,58.480000000000004
2015-05-08,70,68.0,,0.68,47.6
2015-05-09,38,68.0,,0.68,25.840000000000003
2015-05-10,47,68.0,,0.68,31.96
2015-05-11,93,68.0,,0.68,63.24
2015-05-12,87,68.0,,0.68,59.160000000000004
2015-05-13,86,68.0,,0.68,58.480000000000004
2015-05-14,80,68.0,,0.68,54.400000000000006
2015-05-15,62,68.0,,0.68,42.160000000000004
2015-05-16,39,68.0,,0.68,26.520000000000003
2015-05-17,45,68.0,,0.68,30.6
2015-05-18,83,68.0,,0.68,56.440000000000005
2015-05-19,76,68.0,,0.68,51.68000000000001
2015-05-20,86,68.0,,0.68,58.480000000000004
2015-05-21,80,68.0,,0.68,54.400000000000006
2015-05-22,68,68.0,,0.68,46.24
2015-05-23,28,68.0,,0.68,19.040000000000003
2015-05-24,33,68.0,,0.68,22.44
2015-05-25,46,68.0,,0.68,31.28
2015-05-26,75,68.0,,0.68,51.00000000000001
2015-05-27,76,68.0,,0.68,51.68000000000001
2015-05-28,65,68.0,,0.68,44.2
2015-05-29,68,68.0,,0.68,46.24
2015-05-30,35,68.0,,0.68,23.8
2015-05-31,44,68.0,,0.68,29.92
2015-06-01,99,49.0,False,0.49,48.51
2015-06-02,100,49.0,,0.49,49.0
2015-06-03,92,49.0,,0.49,45.08
2015-06-04,95,49.0,,0.49,46.55
2015-06-05,82,49.0,,0.49,40.18
2015-06-06,51,49.0,,0.49,24.99
2015-06-07,60,49.0,,0.49,29.4
2015-06-08,90,49.0,,0.49,44.1
2015-06-09,88,49.0,,0.49,43.12
2015-06-10,82,49.0,,0.49,40.18
2015-06-11,77,49.0,,0.49,37.73
2015-06-12,68,49.0,,0.49,33.32
2015-06-13,40,49.0,,0.49,19.6
2015-06-14,55,49.0,,0.49,26.95
2015-06-15,80,49.0,,0.49,39.2
2015-06-16,72,49.0,,0.49,35.28
2015-06-17,68,49.0,,0.49,33.32
2015-06-18,68,49.0,,0.49,33.32
2015-06-19,59,49.0,,0.49,28.91
2015-06-20,39,49.0,,0.49,19.11
2015-06-21,54,49.0,,0.49,26.46
2015-06-22,55,49.0,,0.49,26.95
2015-06-23,69,49.0,,0.49,33.81
2015-06-24,61,49.0,,0.49,29.89
2015-06-25,71,49.0,,0.49,34.79
2015-06-26,50,49.0,,0.49,24.5
2015-06-27,45,49.0,,0.49,22.05
2015-06-28,46,49.0,,0.49,22.54
2015-06-29,66,49.0,,0.49,32.339999999999996
2015-06-30,60,49.0,,0.49,29.4
2015-07-01,86,41.0,False,0.41,35.26
2015-07-02,86,41.0,,0.41,35.26
2015-07-03,56,41.0,,0.41,22.959999999999997
2015-07-04,50,41.0,,0.41,20.5
2015-07-05,78,41.0,,0.41,31.979999999999997
2015-07-06,82,41.0,,0.41,33.62
2015-07-07,89,41.0,,0.41,36.489999999999995
2015-07-08,81,41.0,,0.41,33.21
2015-07-09,77,41.0,,0.41,31.569999999999997
2015-07-10,84,41.0,,0.41,34.44
2015-07-11,66,41.0,,0.41,27.06
2015-07-12,62,41.0,,0.41,25.419999999999998
2015-07-13,75,41.0,,0.41,30.749999999999996
2015-07-14,80,41.0,,0.41,32.8
2015-07-15,80,41.0,,0.41,32.8
2015-07-16,78,41.0,,0.41,31.979999999999997
2015-07-17,75,41.0,,0.41,30.749999999999996
2015-07-18,52,41.0,,0.41,21.32
2015-07-19,83,41.0,,0.41,34.03
2015-07-20,100,41.0,,0.41,41.0
2015-07-21,76,41.0,,0.41,31.159999999999997
2015-07-22,100,41.0,,0.41,41.0
2015-07-23,72,41.0,,0.41,29.52
2015-07-24,44,41.0,,0.41,18.04
2015-07-25,68,41.0,,0.41,27.88
2015-07-26,72,41.0,,0.41,29.52
2015-07-27,83,41.0,,0.41,34.03
2015-07-28,71,41.0,,0.41,29.11
2015-07-29,92,41.0,,0.41,37.72
2015-07-30,89,41.0,,0.41,36.489999999999995
2015-07-31,74,41.0,,0.41,30.34
2015-08-01,43,49.0,False,0.49,21.07
2015-08-02,37,49.0,,0.49,18.13
2015-08-03,67,49.0,,0.49,32.83
2015-08-04,59,49.0,,0.49,28.91
2015-08-05,53,49.0,,0.49,25.97
2015-08-06,63,49.0,,0.49,30.87
2015-08-07,61,49.0,,0.49,29.89
2015-08-08,43,49.0,,0.49,21.07
2015-08-09,55,49.0,,0.49,26.95
2015-08-10,60,49.0,,0.49,29.4
2015-08-11,67,49.0,,0.49,32.83
2015-08-12,71,49.0,,0.49,34.79
2015-08-13,55,49.0,,0.49,26.95
2015-08-14,55,49.0,,0.49,26.95
2015-08-15,39,49.0,,0.49,19.11
2015-08-16,42,49.0,,0.49,20.58
2015-08-17,64,49.0,,0.49,31.36
2015-08-18,68,49.0,,0.49,33.32
2015-08-19,79,49.0,,0.49,38.71
2015-08-20,82,49.0,,0.49,40.18
2015-08-21,75,49.0,,0.49,36.75
2015-08-22,58,49.0,,0.49,28.419999999999998
2015-08-23,49,49.0,,0.49,24.009999999999998
2015-08-24,74,49.0,,0.49,36.26
2015-08-25,91,49.0,,0.49,44.589999999999996
2015-08-26,100,49.0,,0.49,49.0
2015-08-27,95,49.0,,0.49,46.55
2015-08-28,85,49.0,,0.49,41.65
2015-08-29,45,49.0,,0.49,22.05
2015-08-30,63,49.0,,0.49,30.87
2015-08-31,97,49.0,,0.49,47.53
2015-09-01,60,81.0,False,0.81,48.6
2015-09-02,69,81.0,,0.81,55.89
2015-09-03,65,81.0,,0.81,52.650000000000006
2015-09-04,61,81.0,,0.81,49.410000000000004
2015-09-05,32,81.0,,0.81,25.92
2015-09-06,36,81.0,,0.81,29.160000000000004
2015-09-07,47,81.0,,0.81,38.07
2015-09-08,71,81.0,,0.81,57.510000000000005
2015-09-09,74,81.0,,0.81,59.940000000000005
2015-09-10,81,81.0,,0.81,65.61
2015-09-11,68,81.0,,0.81,55.080000000000005
2015-09-12,39,81.0,,0.81,31.590000000000003
2015-09-13,43,81.0,,0.81,34.830000000000005
2015-09-14,89,81.0,,0.81,72.09
2015-09-15,72,81.0,,0.81,58.32000000000001
2015-09-16,92,81.0,,0.81,74.52000000000001
2015-09-17,100,81.0,,0.81,81.0
2015-09-18,72,81.0,,0.81,58.32000000000001
2015-09-19,35,81.0,,0.81,28.35
2015-09-20,50,81.0,,0.81,40.5
2015-09-21,79,81.0,,0.81,63.99
2015-09-22,81,81.0,,0.81,65.61
2015-09-23,90,81.0,,0.81,72.9
2015-09-24,80,81.0,,0.81,64.80000000000001
2015-09-25,62,81.0,,0.81,50.220000000000006
2015-09-26,39,81.0,,0.81,31.590000000000003
2015-09-27,51,81.0,,0.81,41.31
2015-09-28,87,81.0,,0.81,70.47
2015-09-29,85,81.0,,0.81,68.85000000000001
2015-09-30,69,81.0,,0.81,55.89
2015-10-01,91,82.0,False,0.82,74.61999999999999
2015-10-02,82,82.0,,0.82,67.24
2015-10-03,46,82.0,,0.82,37.72
2015-10-04,59,82.0,,0.82,48.379999999999995
2015-10-05,97,82.0,,0.82,79.53999999999999
2015-10-06,91,82.0,,0.82,74.61999999999999
2015-10-07,93,82.0,,0.82,76.25999999999999
2015-10-08,93,82.0,,0.82,76.25999999999999
2015-10-09,74,82.0,,0.82,60.68
2015-10-10,40,82.0,,0.82,32.8
2015-10-11,55,82.0,,0.82,45.099999999999994
2015-10-12,81,82.0,,0.82,66.42
2015-10-13,88,82.0,,0.82,72.16
2015-10-14,85,82.0,,0.82,69.7
2015-10-15,85,82.0,,0.82,69.7
2015-10-16,81,82.0,,0.82,66.42
2015-10-17,45,82.0,,0.82,36.9
2015-10-18,50,82.0,,0.82,41.0
2015-10-19,94,82.0,,0.82,77.08
2015-10-20,89,82.0,,0.82,72.97999999999999
2015-10-21,86,82.0,,0.82,70.52
2015-10-22,89,82.0,,0.82,72.97999999999999
2015-10-23,74,82.0,,0.82,60.68
2015-10-24,42,82.0,,0.82,34.44
2015-10-25,46,82.0,,0.82,37.72
2015-10-26,100,82.0,,0.82,82.0
2015-10-27,96,82.0,,0.82,78.72
2015-10-28,91,82.0,,0.82,74.61999999999999
2015-10-29,90,82.0,,0.82,73.8
2015-10-30,76,82.0,,0.82,62.31999999999999
2015-10-31,30,82.0,,0.82,24.599999999999998
2015-11-01,41,77.0,False,0.77,31.57
2015-11-02,93,77.0,,0.77,71.61
2015-11-03,95,77.0,,0.77,73.15
2015-11-04,90,77.0,,0.77,69.3
2015-11-05,100,77.0,,0.77,77.0
2015-11-06,79,77.0,,0.77,60.83
2015-11-07,35,77.0,,0.77,26.95
2015-11-08,50,77.0,,0.77,38.5
2015-11-09,98,77.0,,0.77,75.46000000000001
2015-11-10,87,77.0,,0.77,66.99
2015-11-11,74,77.0,,0.77,56.980000000000004
2015-11-12,82,77.0,,0.77,63.14
2015-11-13,76,77.0,,0.77,58.52
2015-11-14,41,77.0,,0.77,31.57
2015-11-15,56,77.0,,0.77,43.120000000000005
2015-11-16,97,77.0,,0.77,74.69
2015-11-17,97,77.0,,0.77,74.69
2015-11-18,88,77.0,,0.77,67.76
2015-11-19,87,77.0,,0.77,66.99
2015-11-20,75,77.0,,0.77,57.75
2015-11-21,39,77.0,,0.77,30.03
2015-11-22,42,77.0,,0.77,32.34
2015-11-23,78,77.0,,0.77,60.06
2015-11-24,65,77.0,,0.77,50.050000000000004
2015-11-25,46,77.0,,0.77,35.42
2015-11-26,31,77.0,,0.77,23.87
2015-11-27,25,77.0,,0.77,19.25
2015-11-28,38,77.0,,0.77,29.26
2015-11-29,52,77.0,,0.77,40.04
2015-11-30,76,77.0,,0.77,58.52
2015-12-01,96,64.0,False,0.64,61.44
2015-12-02,97,64.0,,0.64,62.08
2015-12-03,90,64.0,,0.64,57.6
2015-12-04,77,64.0,,0.64,49.28
2015-12-05,39,64.0,,0.64,24.96
2015-12-06,50,64.0,,0.64,32.0
2015-12-07,93,64.0,,0.64,59.52
2015-12-08,82,64.0,,0.64,52.480000000000004
2015-12-09,77,64.0,,0.64,49.28
2015-12-10,87,64.0,,0.64,55.68
2015-12-11,76,64.0,,0.64,48.64
2015-12-12,37,64.0,,0.64,23.68
2015-12-13,46,64.0,,0.64,29.44
2015-12-14,100,64.0,,0.64,64.0
2015-12-15,76,64.0,,0.64,48.64
2015-12-16,80,64.0,,0.64,51.2
2015-12-17,79,64.0,,0.64,50.56
2015-12-18,58,64.0,,0.64,37.12
2015-12-19,25,64.0,,0.64,16.0
2015-12-20,33,64.0,,0.64,21.12
2015-12-21,35,64.0,,0.64,22.400000000000002
2015-12-22,30,64.0,,0.64,19.2
2015-12-23,31,64.0,,0.64,19.84
2015-12-24,17,64.0,,0.64,10.88
2015-12-25,15,64.0,,0.64,9.6
2015-12-26,23,64.0,,0.64,14.72
2015-12-27,21,64.0,,0.64,13.44
2015-12-28,23,64.0,,0.64,14.72
2015-12-29,22,64.0,,0.64,14.08
2015-12-30,34,64.0,,0.64,21.76
2015-12-31,25,64.0,,0.64,16.0
2016-01-01,21,63.0,False,0.63,13.23
2016-01-02,31,63.0,,0.63,19.53
2016-01-03,41,63.0,,0.63,25.830000000000002
2016-01-04,63,63.0,,0.63,39.69
2016-01-05,76,63.0,,0.63,47.88
2016-01-06,77,63.0,,0.63,48.51
2016-01-07,87,63.0,,0.63,54.81
2016-01-08,87,63.0,,0.63,54.81
2016-01-09,36,63.0,,0.63,22.68
2016-01-10,45,63.0,,0.63,28.35
2016-01-11,90,63.0,,0.63,56.7
2016-01-12,85,63.0,,0.63,53.55
2016-01-13,87,63.0,,0.63,54.81
2016-01-14,87,63.0,,0.63,54.81
2016-01-15,83,63.0,,0.63,52.29
2016-01-16,38,63.0,,0.63,23.94
2016-01-17,39,63.0,,0.63,24.57
2016-01-18,51,63.0,,0.63,32.13
2016-01-19,90,63.0,,0.63,56.7
2016-01-20,100,63.0,,0.63,63.0
2016-01-21,88,63.0,,0.63,55.44
2016-01-22,84,63.0,,0.63,52.92
2016-01-23,44,63.0,,0.63,27.72
2016-01-24,52,63.0,,0.63,32.76
2016-01-25,86,63.0,,0.63,54.18
2016-01-26,89,63.0,,0.63,56.07
2016-01-27,100,63.0,,0.63,63.0
2016-01-28,94,63.0,,0.63,59.22
2016-01-29,93,63.0,,0.63,58.59
2016-01-30,43,63.0,,0.63,27.09
2016-01-31,52,63.0,,0.63,32.76
2016-02-01,90,72.0,False,0.72,64.8
2016-02-02,94,72.0,,0.72,67.67999999999999
2016-02-03,88,72.0,,0.72,63.36
2016-02-04,86,72.0,,0.72,61.919999999999995
2016-02-05,85,72.0,,0.72,61.199999999999996
2016-02-06,42,72.0,,0.72,30.24
2016-02-07,53,72.0,,0.72,38.16
2016-02-08,86,72.0,,0.72,61.919999999999995
2016-02-09,99,72.0,,0.72,71.28
2016-02-10,94,72.0,,0.72,67.67999999999999
2016-02-11,90,72.0,,0.72,64.8
2016-02-12,70,72.0,,0.72,50.4
2016-02-13,32,72.0,,0.72,23.04
2016-02-14,44,72.0,,0.72,31.68
2016-02-15,64,72.0,,0.72,46.08
2016-02-16,86,72.0,,0.72,61.919999999999995
2016-02-17,94,72.0,,0.72,67.67999999999999
2016-02-18,86,72.0,,0.72,61.919999999999995
2016-02-19,79,72.0,,0.72,56.879999999999995
2016-02-20,47,72.0,,0.72,33.839999999999996
2016-02-21,54,72.0,,0.72,38.879999999999995
2016-02-22,97,72.0,,0.72,69.84
2016-02-23,93,72.0,,0.72,66.96
2016-02-24,85,72.0,,0.72,61.199999999999996
2016-02-25,100,72.0,,0.72,72.0
2016-02-26,81,72.0,,0.72,58.32
2016-02-27,45,72.0,,0.72,32.4
2016-02-28,62,72.0,,0.72,44.64
2016-02-29,86,72.0,,0.72,61.919999999999995
2016-03-01,91,68.0,False,0.68,61.88
2016-03-02,96,68.0,,0.68,65.28
2016-03-03,100,68.0,,0.68,68.0
2016-03-04,81,68.0,,0.68,55.080000000000005
2016-03-05,46,68.0,,0.68,31.28
2016-03-06,54,68.0,,0.68,36.720000000000006
2016-03-07,88,68.0,,0.68,59.84
2016-03-08,93,68.0,,0.68,63.24
2016-03-09,89,68.0,,0.68,60.52
2016-03-10,87,68.0,,0.68,59.160000000000004
2016-03-11,88,68.0,,0.68,59.84
2016-03-12,37,68.0,,0.68,25.16
2016-03-13,49,68.0,,0.68,33.32
2016-03-14,85,68.0,,0.68,57.800000000000004
2016-03-15,82,68.0,,0.68,55.760000000000005
2016-03-16,84,68.0,,0.68,57.120000000000005
2016-03-17,75,68.0,,0.68,51.00000000000001
2016-03-18,75,68.0,,0.68,51.00000000000001
2016-03-19,39,68.0,,0.68,26.520000000000003
2016-03-20,57,68.0,,0.68,38.760000000000005
2016-03-21,79,68.0,,0.68,53.720000000000006
2016-03-22,77,68.0,,0.68,52.36000000000001
2016-03-23,77,68.0,,0.68,52.36000000000001
2016-03-24,74,68.0,,0.68,50.32
2016-03-25,52,68.0,,0.68,35.36
2016-03-26,35,68.0,,0.68,23.8
2016-03-27,46,68.0,,0.68,31.28
2016-03-28,84,68.0,,0.68,57.120000000000005
2016-03-29,81,68.0,,0.68,55.080000000000005
2016-03-30,85,68.0,,0.68,57.800000000000004
2016-03-31,85,68.0,,0.68,57.800000000000004
2016-04-01,69,77.0,False,0.77,53.13
2016-04-02,39,77.0,,0.77,30.03
2016-04-03,56,77.0,,0.77,43.120000000000005
2016-04-04,84,77.0,,0.77,64.68
2016-04-05,96,77.0,,0.77,73.92
2016-04-06,87,77.0,,0.77,66.99
2016-04-07,88,77.0,,0.77,67.76
2016-04-08,80,77.0,,0.77,61.6
2016-04-09,40,77.0,,0.77,30.8
2016-04-10,56,77.0,,0.77,43.120000000000005
2016-04-11,100,77.0,,0.77,77.0
2016-04-12,91,77.0,,0.77,70.07000000000001
2016-04-13,94,77.0,,0.77,72.38
2016-04-14,86,77.0,,0.77,66.22
2016-04-15,83,77.0,,0.77,63.910000000000004
2016-04-16,42,77.0,,0.77,32.34
2016-04-17,58,77.0,,0.77,44.660000000000004
2016-04-18,98,77.0,,0.77,75.46000000000001
2016-04-19,99,77.0,,0.77,76.23
2016-04-20,91,77.0,,0.77,70.07000000000001
2016-04-21,86,77.0,,0.77,66.22
2016-04-22,81,77.0,,0.77,62.370000000000005
2016-04-23,45,77.0,,0.77,34.65
2016-04-24,61,77.0,,0.77,46.97
2016-04-25,99,77.0,,0.77,76.23
2016-04-26,100,77.0,,0.77,77.0
2016-04-27,98,77.0,,0.77,75.46000000000001
2016-04-28,98,77.0,,0.77,75.46000000000001
2016-04-29,76,77.0,,0.77,58.52
2016-04-30,46,77.0,,0.77,35.42
2016-05-01,50,67.0,False,0.67,33.5
2016-05-02,90,67.0,,0.67,60.300000000000004
2016-05-03,100,67.0,,0.67,67.0
2016-05-04,92,67.0,,0.67,61.64
2016-05-05,92,67.0,,0.67,61.64
2016-05-06,68,67.0,,0.67,45.56
2016-05-07,39,67.0,,0.67,26.130000000000003
2016-05-08,48,67.0,,0.67,32.160000000000004
2016-05-09,88,67.0,,0.67,58.96
2016-05-10,84,67.0,,0.67,56.28
2016-05-11,85,67.0,,0.67,56.95
2016-05-12,81,67.0,,0.67,54.27
2016-05-13,84,67.0,,0.67,56.28
2016-05-14,30,67.0,,0.67,20.1
2016-05-15,53,67.0,,0.67,35.510000000000005
2016-05-16,75,67.0,,0.67,50.25
2016-05-17,74,67.0,,0.67,49.580000000000005
2016-05-18,77,67.0,,0.67,51.59
2016-05-19,80,67.0,,0.67,53.6
2016-05-20,64,67.0,,0.67,42.88
2016-05-21,26,67.0,,0.67,17.42
2016-05-22,44,67.0,,0.67,29.48
2016-05-23,60,67.0,,0.67,40.2
2016-05-24,80,67.0,,0.67,53.6
2016-05-25,80,67.0,,0.67,53.6
2016-05-26,64,67.0,,0.67,42.88
2016-05-27,54,67.0,,0.67,36.18
2016-05-28,25,67.0,,0.67,16.75
2016-05-29,25,67.0,,0.67,16.75
2016-05-30,35,67.0,,0.67,23.450000000000003
2016-05-31,56,67.0,,0.67,37.52
2016-06-01,100,42.0,False,0.42,42.0
2016-06-02,94,42.0,,0.42,39.48
2016-06-03,67,42.0,,0.42,28.14
2016-06-04,36,42.0,,0.42,15.12
2016-06-05,40,42.0,,0.42,16.8
2016-06-06,80,42.0,,0.42,33.6
2016-06-07,90,42.0,,0.42,37.8
2016-06-08,86,42.0,,0.42,36.12
2016-06-09,70,42.0,,0.42,29.4
2016-06-10,59,42.0,,0.42,24.779999999999998
2016-06-11,45,42.0,,0.42,18.9
2016-06-12,45,42.0,,0.42,18.9
2016-06-13,65,42.0,,0.42,27.3
2016-06-14,69,42.0,,0.42,28.98
2016-06-15,74,42.0,,0.42,31.08
2016-06-16,56,42.0,,0.42,23.52
2016-06-17,53,42.0,,0.42,22.259999999999998
2016-06-18,42,42.0,,0.42,17.64
2016-06-19,46,42.0,,0.42,19.32
2016-06-20,58,42.0,,0.42,24.36
2016-06-21,54,42.0,,0.42,22.68
2016-06-22,50,42.0,,0.42,21.0
2016-06-23,60,42.0,,0.42,25.2
2016-06-24,53,42.0,,0.42,22.259999999999998
2016-06-25,35,42.0,,0.42,14.7
2016-06-26,40,42.0,,0.42,16.8
2016-06-27,70,42.0,,0.42,29.4
2016-06-28,59,42.0,,0.42,24.779999999999998
2016-06-29,63,42.0,,0.42,26.459999999999997
2016-06-30,66,42.0,,0.42,27.72
2016-07-01,78,36.0,False,0.36,28.08
2016-07-02,54,36.0,,0.36,19.439999999999998
2016-07-03,57,36.0,,0.36,20.52
2016-07-04,68,36.0,,0.36,24.48
2016-07-05,78,36.0,,0.36,28.08
2016-07-06,83,36.0,,0.36,29.88
2016-07-07,99,36.0,,0.36,35.64
2016-07-08,87,36.0,,0.36,31.32
2016-07-09,65,36.0,,0.36,23.4
2016-07-10,66,36.0,,0.36,23.759999999999998
2016-07-11,91,36.0,,0.36,32.76
2016-07-12,85,36.0,,0.36,30.599999999999998
2016-07-13,92,36.0,,0.36,33.12
2016-07-14,100,36.0,,0.36,36.0
2016-07-15,75,36.0,,0.36,27.0
2016-07-16,67,36.0,,0.36,24.119999999999997
2016-07-17,67,36.0,,0.36,24.119999999999997
2016-07-18,92,36.0,,0.36,33.12
2016-07-19,87,36.0,,0.36,31.32
2016-07-20,86,36.0,,0.36,30.959999999999997
2016-07-21,93,36.0,,0.36,33.48
2016-07-22,79,36.0,,0.36,28.439999999999998
2016-07-23,47,36.0,,0.36,16.919999999999998
2016-07-24,69,36.0,,0.36,24.84
2016-07-25,80,36.0,,0.36,28.799999999999997
2016-07-26,87,36.0,,0.36,31.32
2016-07-27,78,36.0,,0.36,28.08
2016-07-28,75,36.0,,0.36,27.0
2016-07-29,78,36.0,,0.36,28.08
2016-07-30,59,36.0,,0.36,21.24
2016-07-31,69,36.0,,0.36,24.84
2016-08-01,55,47.0,False,0.47,25.849999999999998
2016-08-02,68,47.0,,0.47,31.959999999999997
2016-08-03,56,47.0,,0.47,26.32
