date,debt_unscaled,debt_monthly,isPartial,scale,debt
2019-12-18,67,37.0,,0.37,24.79
2019-12-19,71,37.0,,0.37,26.27
2019-12-20,62,37.0,,0.37,22.94
2019-12-21,50,37.0,,0.37,18.5
2019-12-22,35,37.0,,0.37,12.95
2019-12-23,54,37.0,,0.37,19.98
2019-12-24,49,37.0,,0.37,18.13
2019-12-25,43,37.0,,0.37,15.91
2019-12-26,58,37.0,,0.37,21.46
2019-12-27,83,37.0,,0.37,30.71
2019-12-28,60,37.0,,0.37,22.2
2019-12-29,50,37.0,,0.37,18.5
2019-12-30,69,37.0,,0.37,25.53
2019-12-31,60,37.0,,0.37,22.2
2020-01-01,47,44.0,False,0.44,20.68
2020-01-02,79,44.0,,0.44,34.76
2020-01-03,74,44.0,,0.44,32.56
2020-01-04,60,44.0,,0.44,26.4
2020-01-05,63,44.0,,0.44,27.72
2020-01-06,79,44.0,,0.44,34.76
2020-01-07,92,44.0,,0.44,40.48
2020-01-08,81,44.0,,0.44,35.64
2020-01-09,89,44.0,,0.44,39.160000000000004
2020-01-10,86,44.0,,0.44,37.84
2020-01-11,61,44.0,,0.44,26.84
2020-01-12,57,44.0,,0.44,25.080000000000002
2020-01-13,84,44.0,,0.44,36.96
2020-01-14,91,44.0,,0.44,40.04
2020-01-15,91,44.0,,0.44,40.04
2020-01-16,95,44.0,,0.44,41.8
2020-01-17,87,44.0,,0.44,38.28
2020-01-18,62,44.0,,0.44,27.28
2020-01-19,53,44.0,,0.44,23.32
2020-01-20,68,44.0,,0.44,29.92
2020-01-21,87,44.0,,0.44,38.28
2020-01-22,95,44.0,,0.44,41.8
2020-01-23,91,44.0,,0.44,40.04
2020-01-24,98,44.0,,0.44,43.12
2020-01-25,73,44.0,,0.44,32.12
2020-01-26,63,44.0,,0.44,27.72
2020-01-27,82,44.0,,0.44,36.08
2020-01-28,99,44.0,,0.44,43.56
2020-01-29,100,44.0,,0.44,44.0
2020-01-30,92,44.0,,0.44,40.48
2020-01-31,85,44.0,,0.44,37.4
2020-02-01,64,48.0,False,0.48,30.72
2020-02-02,63,48.0,,0.48,30.24
2020-02-03,78,48.0,,0.48,37.44
2020-02-04,88,48.0,,0.48,42.239999999999995
2020-02-05,94,48.0,,0.48,45.12
2020-02-06,89,48.0,,0.48,42.72
2020-02-07,86,48.0,,0.48,41.28
2020-02-08,67,48.0,,0.48,32.16
2020-02-09,66,48.0,,0.48,31.68
2020-02-10,93,48.0,,0.48,44.64
2020-02-11,91,48.0,,0.48,43.68
2020-02-12,100,48.0,,0.48,48.0
2020-02-13,90,48.0,,0.48,43.199999999999996
2020-02-14,79,48.0,,0.48,37.92
2020-02-15,62,48.0,,0.48,29.759999999999998
2020-02-16,66,48.0,,0.48,31.68
2020-02-17,77,48.0,,0.48,36.96
2020-02-18,89,48.0,,0.48,42.72
2020-02-19,90,48.0,,0.48,43.199999999999996
2020-02-20,92,48.0,,0.48,44.16
2020-02-21,87,48.0,,0.48,41.76
2020-02-22,73,48.0,,0.48,35.04
2020-02-23,69,48.0,,0.48,33.12
2020-02-24,93,48.0,,0.48,44.64
2020-02-25,96,48.0,,0.48,46.08
2020-02-26,98,48.0,,0.48,47.04
2020-02-27,94,48.0,,0.48,45.12
2020-02-28,83,48.0,,0.48,39.839999999999996
2020-02-29,63,48.0,,0.48,30.24
2020-03-01,60,47.0,False,0.47,28.2
2020-03-02,84,47.0,,0.47,39.48
2020-03-03,87,47.0,,0.47,40.89
2020-03-04,89,47.0,,0.47,41.83
2020-03-05,86,47.0,,0.47,40.419999999999995
2020-03-06,84,47.0,,0.47,39.48
2020-03-07,63,47.0,,0.47,29.61
2020-03-08,54,47.0,,0.47,25.38
2020-03-09,81,47.0,,0.47,38.07
2020-03-10,87,47.0,,0.47,40.89
2020-03-11,90,47.0,,0.47,42.3
2020-03-12,76,47.0,,0.47,35.72
2020-03-13,81,47.0,,0.47,38.07
2020-03-14,58,47.0,,0.47,27.259999999999998
2020-03-15,57,47.0,,0.47,26.79
2020-03-16,72,47.0,,0.47,33.839999999999996
2020-03-17,76,47.0,,0.47,35.72
2020-03-18,85,47.0,,0.47,39.949999999999996
2020-03-19,86,47.0,,0.47,40.419999999999995
2020-03-20,81,47.0,,0.47,38.07
2020-03-21,65,47.0,,0.47,30.549999999999997
2020-03-22,71,47.0,,0.47,33.37
2020-03-23,84,47.0,,0.47,39.48
2020-03-24,93,47.0,,0.47,43.71
2020-03-25,100,47.0,,0.47,47.0
2020-03-26,91,47.0,,0.47,42.769999999999996
2020-03-27,94,47.0,,0.47,44.18
2020-03-28,66,47.0,,0.47,31.02
2020-03-29,74,47.0,,0.47,34.78
2020-03-30,77,47.0,,0.47,36.19
2020-03-31,80,47.0,,0.47,37.599999999999994
2020-04-01,77,44.0,False,0.44,33.88
2020-04-02,79,44.0,,0.44,34.76
2020-04-03,75,44.0,,0.44,33.0
2020-04-04,59,44.0,,0.44,25.96
2020-04-05,69,44.0,,0.44,30.36
2020-04-06,77,44.0,,0.44,33.88
2020-04-07,77,44.0,,0.44,33.88
2020-04-08,77,44.0,,0.44,33.88
2020-04-09,74,44.0,,0.44,32.56
2020-04-10,84,44.0,,0.44,36.96
2020-04-11,69,44.0,,0.44,30.36
2020-04-12,61,44.0,,0.44,26.84
2020-04-13,82,44.0,,0.44,36.08
2020-04-14,91,44.0,,0.44,40.04
2020-04-15,97,44.0,,0.44,42.68
2020-04-16,100,44.0,,0.44,44.0
2020-04-17,95,44.0,,0.44,41.8
2020-04-18,70,44.0,,0.44,30.8
2020-04-19,67,44.0,,0.44,29.48
2020-04-20,79,44.0,,0.44,34.76
2020-04-21,81,44.0,,0.44,35.64
2020-04-22,96,44.0,,0.44,42.24
2020-04-23,87,44.0,,0.44,38.28
2020-04-24,85,44.0,,0.44,37.4
2020-04-25,64,44.0,,0.44,28.16
2020-04-26,64,44.0,,0.44,28.16
2020-04-27,77,44.0,,0.44,33.88
2020-04-28,83,44.0,,0.44,36.52
2020-04-29,81,44.0,,0.44,35.64
2020-04-30,83,44.0,,0.44,36.52
2020-05-01,94,41.0,False,0.41,38.54
2020-05-02,70,41.0,,0.41,28.7
2020-05-03,75,41.0,,0.41,30.749999999999996
2020-05-04,82,41.0,,0.41,33.62
2020-05-05,100,41.0,,0.41,41.0
2020-05-06,88,41.0,,0.41,36.08
2020-05-07,90,41.0,,0.41,36.9
2020-05-08,91,41.0,,0.41,37.309999999999995
2020-05-09,65,41.0,,0.41,26.65
2020-05-10,61,41.0,,0.41,25.009999999999998
2020-05-11,82,41.0,,0.41,33.62
2020-05-12,92,41.0,,0.41,37.72
2020-05-13,95,41.0,,0.41,38.949999999999996
2020-05-14,85,41.0,,0.41,34.85
2020-05-15,99,41.0,,0.41,40.589999999999996
2020-05-16,83,41.0,,0.41,34.03
2020-05-17,66,41.0,,0.41,27.06
2020-05-18,79,41.0,,0.41,32.39
2020-05-19,84,41.0,,0.41,34.44
2020-05-20,81,41.0,,0.41,33.21
2020-05-21,83,41.0,,0.41,34.03
2020-05-22,80,41.0,,0.41,32.8
2020-05-23,63,41.0,,0.41,25.83
2020-05-24,62,41.0,,0.41,25.419999999999998
2020-05-25,63,41.0,,0.41,25.83
2020-05-26,75,41.0,,0.41,30.749999999999996
2020-05-27,79,41.0,,0.41,32.39
2020-05-28,78,41.0,,0.41,31.979999999999997
2020-05-29,75,41.0,,0.41,30.749999999999996
2020-05-30,61,41.0,,0.41,25.009999999999998
2020-05-31,49,41.0,,0.41,20.09
2020-06-01,76,35.0,False,0.35,26.599999999999998
2020-06-02,81,35.0,,0.35,28.349999999999998
2020-06-03,82,35.0,,0.35,28.7
2020-06-04,91,35.0,,0.35,31.849999999999998
2020-06-05,84,35.0,,0.35,29.4
2020-06-06,62,35.0,,0.35,21.7
2020-06-07,69,35.0,,0.35,24.15
2020-06-08,86,35.0,,0.35,30.099999999999998
2020-06-09,93,35.0,,0.35,32.55
2020-06-10,89,35.0,,0.35,31.15
2020-06-11,97,35.0,,0.35,33.949999999999996
2020-06-12,83,35.0,,0.35,29.049999999999997
2020-06-13,74,35.0,,0.35,25.9
2020-06-14,69,35.0,,0.35,24.15
2020-06-15,86,35.0,,0.35,30.099999999999998
2020-06-16,100,35.0,,0.35,35.0
2020-06-17,96,35.0,,0.35,33.599999999999994
2020-06-18,93,35.0,,0.35,32.55
2020-06-19,87,35.0,,0.35,30.45
2020-06-20,71,35.0,,0.35,24.849999999999998
2020-06-21,68,35.0,,0.35,23.799999999999997
2020-06-22,86,35.0,,0.35,30.099999999999998
2020-06-23,95,35.0,,0.35,33.25
2020-06-24,95,35.0,,0.35,33.25
2020-06-25,88,35.0,,0.35,30.799999999999997
2020-06-26,84,35.0,,0.35,29.4
2020-06-27,68,35.0,,0.35,23.799999999999997
2020-06-28,67,35.0,,0.35,23.45
2020-06-29,90,35.0,,0.35,31.499999999999996
2020-06-30,87,35.0,,0.35,30.45
2020-07-01,86,37.0,False,0.37,31.82
2020-07-02,81,37.0,,0.37,29.97
2020-07-03,66,37.0,,0.37,24.419999999999998
2020-07-04,62,37.0,,0.37,22.94
2020-07-05,64,37.0,,0.37,23.68
2020-07-06,77,37.0,,0.37,28.49
2020-07-07,98,37.0,,0.37,36.26
2020-07-08,95,37.0,,0.37,35.15
2020-07-09,91,37.0,,0.37,33.67
2020-07-10,85,37.0,,0.37,31.45
2020-07-11,70,37.0,,0.37,25.9
2020-07-12,68,37.0,,0.37,25.16
2020-07-13,80,37.0,,0.37,29.6
2020-07-14,90,37.0,,0.37,33.3
2020-07-15,96,37.0,,0.37,35.519999999999996
2020-07-16,90,37.0,,0.37,33.3
2020-07-17,86,37.0,,0.37,31.82
2020-07-18,71,37.0,,0.37,26.27
2020-07-19,72,37.0,,0.37,26.64
2020-07-20,87,37.0,,0.37,32.19
2020-07-21,89,37.0,,0.37,32.93
2020-07-22,89,37.0,,0.37,32.93
2020-07-23,100,37.0,,0.37,37.0
2020-07-24,75,37.0,,0.37,27.75
2020-07-25,70,37.0,,0.37,25.9
2020-07-26,67,37.0,,0.37,24.79
2020-07-27,88,37.0,,0.37,32.56
2020-07-28,89,37.0,,0.37,32.93
2020-07-29,87,37.0,,0.37,32.19
2020-07-30,91,37.0,,0.37,33.67
2020-07-31,85,37.0,,0.37,31.45
2020-08-01,77,36.0,False,0.36,27.72
2020-08-02,71,36.0,,0.36,25.56
2020-08-03,86,36.0,,0.36,30.959999999999997
2020-08-04,100,36.0,,0.36,36.0
2020-08-05,87,36.0,,0.36,31.32
2020-08-06,97,36.0,,0.36,34.92
2020-08-07,98,36.0,,0.36,35.28
2020-08-08,88,36.0,,0.36,31.68
2020-08-09,78,36.0,,0.36,28.08
2020-08-10,91,36.0,,0.36,32.76
2020-08-11,91,36.0,,0.36,32.76
2020-08-12,94,36.0,,0.36,33.839999999999996
2020-08-13,91,36.0,,0.36,32.76
2020-08-14,92,36.0,,0.36,33.12
2020-08-15,75,36.0,,0.36,27.0
2020-08-16,73,36.0,,0.36,26.279999999999998
2020-08-17,88,36.0,,0.36,31.68
2020-08-18,95,36.0,,0.36,34.199999999999996
2020-08-19,94,36.0,,0.36,33.839999999999996
2020-08-20,98,36.0,,0.36,35.28
2020-08-21,92,36.0,,0.36,33.12
2020-08-22,68,36.0,,0.36,24.48
2020-08-23,66,36.0,,0.36,23.759999999999998
2020-08-24,81,36.0,,0.36,29.16
2020-08-25,92,36.0,,0.36,33.12
2020-08-26,93,36.0,,0.36,33.48
2020-08-27,87,36.0,,0.36,31.32
2020-08-28,89,36.0,,0.36,32.04
2020-08-29,72,36.0,,0.36,25.919999999999998
2020-08-30,72,36.0,,0.36,25.919999999999998
2020-08-31,94,36.0,,0.36,33.839999999999996
2020-09-01,73,39.0,False,0.39,28.470000000000002
2020-09-02,80,39.0,,0.39,31.200000000000003
2020-09-03,85,39.0,,0.39,33.15
2020-09-04,77,39.0,,0.39,30.03
2020-09-05,60,39.0,,0.39,23.400000000000002
2020-09-06,59,39.0,,0.39,23.01
2020-09-07,66,39.0,,0.39,25.740000000000002
2020-09-08,84,39.0,,0.39,32.76
2020-09-09,77,39.0,,0.39,30.03
2020-09-10,83,39.0,,0.39,32.370000000000005
2020-09-11,85,39.0,,0.39,33.15
2020-09-12,62,39.0,,0.39,24.18
2020-09-13,63,39.0,,0.39,24.57
2020-09-14,79,39.0,,0.39,30.810000000000002
2020-09-15,83,39.0,,0.39,32.370000000000005
2020-09-16,77,39.0,,0.39,30.03
2020-09-17,83,39.0,,0.39,32.370000000000005
2020-09-18,78,39.0,,0.39,30.42
2020-09-19,60,39.0,,0.39,23.400000000000002
2020-09-20,56,39.0,,0.39,21.84
2020-09-21,76,39.0,,0.39,29.64
2020-09-22,84,39.0,,0.39,32.76
2020-09-23,83,39.0,,0.39,32.370000000000005
2020-09-24,81,39.0,,0.39,31.59
2020-09-25,77,39.0,,0.39,30.03
2020-09-26,58,39.0,,0.39,22.62
2020-09-27,58,39.0,,0.39,22.62
2020-09-28,89,39.0,,0.39,34.71
2020-09-29,100,39.0,,0.39,39.0
2020-09-30,95,39.0,,0.39,37.050000000000004
2020-10-01,82,38.0,False,0.38,31.16
2020-10-02,77,38.0,,0.38,29.26
2020-10-03,60,38.0,,0.38,22.8
2020-10-04,58,38.0,,0.38,22.04
2020-10-05,80,38.0,,0.38,30.4
2020-10-06,88,38.0,,0.38,33.44
2020-10-07,80,38.0,,0.38,30.4
2020-10-08,100,38.0,,0.38,38.0
2020-10-09,79,38.0,,0.38,30.02
2020-10-10,75,38.0,,0.38,28.5
2020-10-11,73,38.0,,0.38,27.740000000000002
2020-10-12,78,38.0,,0.38,29.64
2020-10-13,80,38.0,,0.38,30.4
2020-10-14,75,38.0,,0.38,28.5
2020-10-15,90,38.0,,0.38,34.2
2020-10-16,84,38.0,,0.38,31.92
2020-10-17,69,38.0,,0.38,26.22
2020-10-18,55,38.0,,0.38,20.9
2020-10-19,78,38.0,,0.38,29.64
2020-10-20,81,38.0,,0.38,30.78
2020-10-21,86,38.0,,0.38,32.68
2020-10-22,82,38.0,,0.38,31.16
2020-10-23,91,38.0,,0.38,34.58
2020-10-24,57,38.0,,0.38,21.66
2020-10-25,47,38.0,,0.38,17.86
2020-10-26,86,38.0,,0.38,32.68
2020-10-27,81,38.0,,0.38,30.78
2020-10-28,82,38.0,,0.38,31.16
2020-10-29,96,38.0,,0.38,36.480000000000004
2020-10-30,76,38.0,,0.38,28.88
2020-10-31,53,38.0,,0.38,20.14
2020-11-01,53,37.0,True,0.37,19.61
2020-11-02,72,37.0,,0.37,26.64
2020-11-03,81,37.0,,0.37,29.97
2020-11-04,51,37.0,,0.37,18.87
2020-11-05,62,37.0,,0.37,22.94
2020-11-06,60,37.0,,0.37,22.2
2020-11-07,62,37.0,,0.37,22.94
2020-11-08,72,37.0,,0.37,26.64
2020-11-09,86,37.0,,0.37,31.82
2020-11-10,92,37.0,,0.37,34.04
2020-11-11,84,37.0,,0.37,31.08
2020-11-12,82,37.0,,0.37,30.34
2020-11-13,80,37.0,,0.37,29.6
2020-11-14,53,37.0,,0.37,19.61
2020-11-15,57,37.0,,0.37,21.09
2020-11-16,88,37.0,,0.37,32.56
2020-11-17,100,37.0,,0.37,37.0
2020-11-18,84,37.0,,0.37,31.08
2020-11-19,87,37.0,,0.37,32.19
2020-11-20,78,37.0,,0.37,28.86
2020-11-21,61,37.0,,0.37,22.57
2020-11-22,55,37.0,,0.37,20.35
2020-11-23,72,37.0,,0.37,26.64
2020-11-24,77,37.0,,0.37,28.49
2020-11-25,67,37.0,,0.37,24.79
2020-11-26,47,37.0,,0.37,17.39
2020-11-27,50,37.0,,0.37,18.5
2020-11-28,47,37.0,,0.37,17.39
