date,war_unscaled,war_monthly,isPartial,scale,war
2013-05-09,85,48.0,,0.48,40.8
2013-05-10,75,48.0,,0.48,36.0
2013-05-11,59,48.0,,0.48,28.32
2013-05-12,69,48.0,,0.48,33.12
2013-05-13,84,48.0,,0.48,40.32
2013-05-14,83,48.0,,0.48,39.839999999999996
2013-05-15,86,48.0,,0.48,41.28
2013-05-16,80,48.0,,0.48,38.4
2013-05-17,73,48.0,,0.48,35.04
2013-05-18,63,48.0,,0.48,30.24
2013-05-19,68,48.0,,0.48,32.64
2013-05-20,76,48.0,,0.48,36.48
2013-05-21,79,48.0,,0.48,37.92
2013-05-22,80,48.0,,0.48,38.4
2013-05-23,78,48.0,,0.48,37.44
2013-05-24,72,48.0,,0.48,34.56
2013-05-25,65,48.0,,0.48,31.2
2013-05-26,79,48.0,,0.48,37.92
2013-05-27,100,48.0,,0.48,48.0
2013-05-28,87,48.0,,0.48,41.76
2013-05-29,82,48.0,,0.48,39.36
2013-05-30,81,48.0,,0.48,38.879999999999995
2013-05-31,69,48.0,,0.48,33.12
2013-06-01,46,46.0,False,0.46,21.16
2013-06-02,60,46.0,,0.46,27.6
2013-06-03,62,46.0,,0.46,28.52
2013-06-04,55,46.0,,0.46,25.3
2013-06-05,54,46.0,,0.46,24.84
2013-06-06,53,46.0,,0.46,24.380000000000003
2013-06-07,50,46.0,,0.46,23.0
2013-06-08,48,46.0,,0.46,22.080000000000002
2013-06-09,52,46.0,,0.46,23.92
2013-06-10,52,46.0,,0.46,23.92
2013-06-11,53,46.0,,0.46,24.380000000000003
2013-06-12,48,46.0,,0.46,22.080000000000002
2013-06-13,45,46.0,,0.46,20.7
2013-06-14,49,46.0,,0.46,22.540000000000003
2013-06-15,50,46.0,,0.46,23.0
2013-06-16,54,46.0,,0.46,24.84
2013-06-17,46,46.0,,0.46,21.16
2013-06-18,52,46.0,,0.46,23.92
2013-06-19,51,46.0,,0.46,23.46
2013-06-20,55,46.0,,0.46,25.3
2013-06-21,83,46.0,,0.46,38.18
2013-06-22,100,46.0,,0.46,46.0
2013-06-23,92,46.0,,0.46,42.32
2013-06-24,67,46.0,,0.46,30.82
2013-06-25,54,46.0,,0.46,24.84
2013-06-26,53,46.0,,0.46,24.380000000000003
2013-06-27,51,46.0,,0.46,23.46
2013-06-28,54,46.0,,0.46,24.84
2013-06-29,61,46.0,,0.46,28.060000000000002
2013-06-30,61,46.0,,0.46,28.060000000000002
2013-07-01,78,34.0,False,0.34,26.520000000000003
2013-07-02,77,34.0,,0.34,26.180000000000003
2013-07-03,75,34.0,,0.34,25.500000000000004
2013-07-04,100,34.0,,0.34,34.0
2013-07-05,93,34.0,,0.34,31.62
2013-07-06,87,34.0,,0.34,29.580000000000002
2013-07-07,92,34.0,,0.34,31.28
2013-07-08,68,34.0,,0.34,23.12
2013-07-09,62,34.0,,0.34,21.080000000000002
2013-07-10,63,34.0,,0.34,21.42
2013-07-11,65,34.0,,0.34,22.1
2013-07-12,64,34.0,,0.34,21.76
2013-07-13,74,34.0,,0.34,25.16
2013-07-14,75,34.0,,0.34,25.500000000000004
2013-07-15,69,34.0,,0.34,23.46
2013-07-16,63,34.0,,0.34,21.42
2013-07-17,60,34.0,,0.34,20.400000000000002
2013-07-18,62,34.0,,0.34,21.080000000000002
2013-07-19,63,34.0,,0.34,21.42
2013-07-20,76,34.0,,0.34,25.840000000000003
2013-07-21,71,34.0,,0.34,24.14
2013-07-22,56,34.0,,0.34,19.040000000000003
2013-07-23,59,34.0,,0.34,20.060000000000002
2013-07-24,61,34.0,,0.34,20.740000000000002
2013-07-25,57,34.0,,0.34,19.380000000000003
2013-07-26,62,34.0,,0.34,21.080000000000002
2013-07-27,73,34.0,,0.34,24.82
2013-07-28,78,34.0,,0.34,26.520000000000003
2013-07-29,61,34.0,,0.34,20.740000000000002
2013-07-30,58,34.0,,0.34,19.720000000000002
2013-07-31,58,34.0,,0.34,19.720000000000002
2013-08-01,56,34.0,False,0.34,19.040000000000003
2013-08-02,58,34.0,,0.34,19.720000000000002
2013-08-03,61,34.0,,0.34,20.740000000000002
2013-08-04,68,34.0,,0.34,23.12
2013-08-05,56,34.0,,0.34,19.040000000000003
2013-08-06,57,34.0,,0.34,19.380000000000003
2013-08-07,55,34.0,,0.34,18.700000000000003
2013-08-08,57,34.0,,0.34,19.380000000000003
2013-08-09,55,34.0,,0.34,18.700000000000003
2013-08-10,59,34.0,,0.34,20.060000000000002
2013-08-11,68,34.0,,0.34,23.12
2013-08-12,57,34.0,,0.34,19.380000000000003
2013-08-13,55,34.0,,0.34,18.700000000000003
2013-08-14,57,34.0,,0.34,19.380000000000003
2013-08-15,59,34.0,,0.34,20.060000000000002
2013-08-16,56,34.0,,0.34,19.040000000000003
2013-08-17,63,34.0,,0.34,21.42
2013-08-18,67,34.0,,0.34,22.78
2013-08-19,56,34.0,,0.34,19.040000000000003
2013-08-20,56,34.0,,0.34,19.040000000000003
2013-08-21,58,34.0,,0.34,19.720000000000002
2013-08-22,65,34.0,,0.34,22.1
2013-08-23,64,34.0,,0.34,21.76
2013-08-24,67,34.0,,0.34,22.78
2013-08-25,71,34.0,,0.34,24.14
2013-08-26,62,34.0,,0.34,21.080000000000002
2013-08-27,78,34.0,,0.34,26.520000000000003
2013-08-28,91,34.0,,0.34,30.94
2013-08-29,89,34.0,,0.34,30.26
2013-08-30,88,34.0,,0.34,29.92
2013-08-31,100,34.0,,0.34,34.0
2013-09-01,94,45.0,False,0.45,42.300000000000004
2013-09-02,94,45.0,,0.45,42.300000000000004
2013-09-03,99,45.0,,0.45,44.550000000000004
2013-09-04,100,45.0,,0.45,45.0
2013-09-05,94,45.0,,0.45,42.300000000000004
2013-09-06,89,45.0,,0.45,40.050000000000004
2013-09-07,90,45.0,,0.45,40.5
2013-09-08,91,45.0,,0.45,40.95
2013-09-09,85,45.0,,0.45,38.25
2013-09-10,81,45.0,,0.45,36.45
2013-09-11,93,45.0,,0.45,41.85
2013-09-12,81,45.0,,0.45,36.45
2013-09-13,75,45.0,,0.45,33.75
2013-09-14,73,45.0,,0.45,32.85
2013-09-15,82,45.0,,0.45,36.9
2013-09-16,76,45.0,,0.45,34.2
2013-09-17,78,45.0,,0.45,35.1
2013-09-18,83,45.0,,0.45,37.35
2013-09-19,79,45.0,,0.45,35.550000000000004
2013-09-20,81,45.0,,0.45,36.45
2013-09-21,81,45.0,,0.45,36.45
2013-09-22,87,45.0,,0.45,39.15
2013-09-23,77,45.0,,0.45,34.65
2013-09-24,74,45.0,,0.45,33.300000000000004
2013-09-25,73,45.0,,0.45,32.85
2013-09-26,75,45.0,,0.45,33.75
2013-09-27,69,45.0,,0.45,31.05
2013-09-28,72,45.0,,0.45,32.4
2013-09-29,82,45.0,,0.45,36.9
2013-09-30,74,45.0,,0.45,33.300000000000004
2013-10-01,89,38.0,False,0.38,33.82
2013-10-02,88,38.0,,0.38,33.44
2013-10-03,87,38.0,,0.38,33.06
2013-10-04,85,38.0,,0.38,32.3
2013-10-05,79,38.0,,0.38,30.02
2013-10-06,87,38.0,,0.38,33.06
2013-10-07,88,38.0,,0.38,33.44
2013-10-08,90,38.0,,0.38,34.2
2013-10-09,86,38.0,,0.38,32.68
2013-10-10,95,38.0,,0.38,36.1
2013-10-11,83,38.0,,0.38,31.54
2013-10-12,74,38.0,,0.38,28.12
2013-10-13,86,38.0,,0.38,32.68
2013-10-14,88,38.0,,0.38,33.44
2013-10-15,83,38.0,,0.38,31.54
2013-10-16,86,38.0,,0.38,32.68
2013-10-17,89,38.0,,0.38,33.82
2013-10-18,82,38.0,,0.38,31.16
2013-10-19,84,38.0,,0.38,31.92
2013-10-20,85,38.0,,0.38,32.3
2013-10-21,91,38.0,,0.38,34.58
2013-10-22,83,38.0,,0.38,31.54
2013-10-23,91,38.0,,0.38,34.58
2013-10-24,84,38.0,,0.38,31.92
2013-10-25,81,38.0,,0.38,30.78
2013-10-26,80,38.0,,0.38,30.4
2013-10-27,78,38.0,,0.38,29.64
2013-10-28,86,38.0,,0.38,32.68
2013-10-29,98,38.0,,0.38,37.24
2013-10-30,100,38.0,,0.38,38.0
2013-10-31,89,38.0,,0.38,33.82
2013-11-01,73,40.0,False,0.4,29.200000000000003
2013-11-02,69,40.0,,0.4,27.6
2013-11-03,72,40.0,,0.4,28.8
2013-11-04,80,40.0,,0.4,32.0
2013-11-05,80,40.0,,0.4,32.0
2013-11-06,83,40.0,,0.4,33.2
2013-11-07,81,40.0,,0.4,32.4
2013-11-08,82,40.0,,0.4,32.800000000000004
2013-11-09,66,40.0,,0.4,26.400000000000002
2013-11-10,77,40.0,,0.4,30.8
2013-11-11,100,40.0,,0.4,40.0
2013-11-12,86,40.0,,0.4,34.4
2013-11-13,85,40.0,,0.4,34.0
2013-11-14,84,40.0,,0.4,33.6
2013-11-15,77,40.0,,0.4,30.8
2013-11-16,65,40.0,,0.4,26.0
2013-11-17,78,40.0,,0.4,31.200000000000003
2013-11-18,82,40.0,,0.4,32.800000000000004
2013-11-19,85,40.0,,0.4,34.0
2013-11-20,90,40.0,,0.4,36.0
2013-11-21,81,40.0,,0.4,32.4
2013-11-22,78,40.0,,0.4,31.200000000000003
2013-11-23,66,40.0,,0.4,26.400000000000002
2013-11-24,72,40.0,,0.4,28.8
2013-11-25,74,40.0,,0.4,29.6
2013-11-26,72,40.0,,0.4,28.8
2013-11-27,60,40.0,,0.4,24.0
2013-11-28,60,40.0,,0.4,24.0
2013-11-29,67,40.0,,0.4,26.8
2013-11-30,87,40.0,,0.4,34.800000000000004
2013-12-01,87,39.0,False,0.39,33.93
2013-12-02,90,39.0,,0.39,35.1
2013-12-03,94,39.0,,0.39,36.660000000000004
2013-12-04,97,39.0,,0.39,37.83
2013-12-05,97,39.0,,0.39,37.83
2013-12-06,94,39.0,,0.39,36.660000000000004
2013-12-07,84,39.0,,0.39,32.76
2013-12-08,93,39.0,,0.39,36.27
2013-12-09,100,39.0,,0.39,39.0
2013-12-10,98,39.0,,0.39,38.22
2013-12-11,97,39.0,,0.39,37.83
2013-12-12,99,39.0,,0.39,38.61
2013-12-13,93,39.0,,0.39,36.27
2013-12-14,72,39.0,,0.39,28.080000000000002
2013-12-15,84,39.0,,0.39,32.76
2013-12-16,93,39.0,,0.39,36.27
2013-12-17,90,39.0,,0.39,35.1
2013-12-18,92,39.0,,0.39,35.88
2013-12-19,87,39.0,,0.39,33.93
2013-12-20,77,39.0,,0.39,30.03
2013-12-21,66,39.0,,0.39,25.740000000000002
2013-12-22,66,39.0,,0.39,25.740000000000002
2013-12-23,62,39.0,,0.39,24.18
2013-12-24,66,39.0,,0.39,25.740000000000002
2013-12-25,68,39.0,,0.39,26.52
2013-12-26,65,39.0,,0.39,25.35
2013-12-27,61,39.0,,0.39,23.79
2013-12-28,64,39.0,,0.39,24.96
2013-12-29,68,39.0,,0.39,26.52
2013-12-30,60,39.0,,0.39,23.400000000000002
2013-12-31,62,39.0,,0.39,24.18
2014-01-01,72,37.0,False,0.37,26.64
2014-01-02,67,37.0,,0.37,24.79
2014-01-03,66,37.0,,0.37,24.419999999999998
2014-01-04,74,37.0,,0.37,27.38
2014-01-05,76,37.0,,0.37,28.12
2014-01-06,79,37.0,,0.37,29.23
2014-01-07,94,37.0,,0.37,34.78
2014-01-08,89,37.0,,0.37,32.93
2014-01-09,91,37.0,,0.37,33.67
2014-01-10,92,37.0,,0.37,34.04
2014-01-11,75,37.0,,0.37,27.75
2014-01-12,85,37.0,,0.37,31.45
2014-01-13,93,37.0,,0.37,34.41
2014-01-14,96,37.0,,0.37,35.519999999999996
2014-01-15,95,37.0,,0.37,35.15
2014-01-16,93,37.0,,0.37,34.41
2014-01-17,86,37.0,,0.37,31.82
2014-01-18,77,37.0,,0.37,28.49
2014-01-19,77,37.0,,0.37,28.49
2014-01-20,76,37.0,,0.37,28.12
2014-01-21,85,37.0,,0.37,31.45
2014-01-22,96,37.0,,0.37,35.519999999999996
2014-01-23,100,37.0,,0.37,37.0
2014-01-24,92,37.0,,0.37,34.04
2014-01-25,80,37.0,,0.37,29.6
2014-01-26,86,37.0,,0.37,31.82
2014-01-27,91,37.0,,0.37,33.67
2014-01-28,88,37.0,,0.37,32.56
2014-01-29,90,37.0,,0.37,33.3
2014-01-30,94,37.0,,0.37,34.78
2014-01-31,87,37.0,,0.37,32.19
2014-02-01,70,40.0,False,0.4,28.0
2014-02-02,75,40.0,,0.4,30.0
2014-02-03,77,40.0,,0.4,30.8
2014-02-04,89,40.0,,0.4,35.6
2014-02-05,83,40.0,,0.4,33.2
2014-02-06,87,40.0,,0.4,34.800000000000004
2014-02-07,81,40.0,,0.4,32.4
2014-02-08,79,40.0,,0.4,31.6
2014-02-09,85,40.0,,0.4,34.0
2014-02-10,82,40.0,,0.4,32.800000000000004
2014-02-11,88,40.0,,0.4,35.2
2014-02-12,86,40.0,,0.4,34.4
2014-02-13,84,40.0,,0.4,33.6
2014-02-14,78,40.0,,0.4,31.200000000000003
2014-02-15,71,40.0,,0.4,28.400000000000002
2014-02-16,77,40.0,,0.4,30.8
2014-02-17,77,40.0,,0.4,30.8
2014-02-18,86,40.0,,0.4,34.4
2014-02-19,90,40.0,,0.4,36.0
2014-02-20,88,40.0,,0.4,35.2
2014-02-21,87,40.0,,0.4,34.800000000000004
2014-02-22,72,40.0,,0.4,28.8
2014-02-23,83,40.0,,0.4,33.2
2014-02-24,95,40.0,,0.4,38.0
2014-02-25,100,40.0,,0.4,40.0
2014-02-26,98,40.0,,0.4,39.2
2014-02-27,99,40.0,,0.4,39.6
2014-02-28,95,40.0,,0.4,38.0
2014-03-01,83,44.0,False,0.44,36.52
2014-03-02,96,44.0,,0.44,42.24
2014-03-03,100,44.0,,0.44,44.0
2014-03-04,98,44.0,,0.44,43.12
2014-03-05,92,44.0,,0.44,40.48
2014-03-06,95,44.0,,0.44,41.8
2014-03-07,87,44.0,,0.44,38.28
2014-03-08,71,44.0,,0.44,31.24
2014-03-09,79,44.0,,0.44,34.76
2014-03-10,86,44.0,,0.44,37.84
2014-03-11,84,44.0,,0.44,36.96
2014-03-12,84,44.0,,0.44,36.96
2014-03-13,85,44.0,,0.44,37.4
2014-03-14,77,44.0,,0.44,33.88
2014-03-15,62,44.0,,0.44,27.28
2014-03-16,71,44.0,,0.44,31.24
2014-03-17,83,44.0,,0.44,36.52
2014-03-18,89,44.0,,0.44,39.160000000000004
2014-03-19,90,44.0,,0.44,39.6
2014-03-20,87,44.0,,0.44,38.28
2014-03-21,83,44.0,,0.44,36.52
2014-03-22,65,44.0,,0.44,28.6
2014-03-23,70,44.0,,0.44,30.8
2014-03-24,87,44.0,,0.44,38.28
2014-03-25,87,44.0,,0.44,38.28
2014-03-26,85,44.0,,0.44,37.4
2014-03-27,88,44.0,,0.44,38.72
2014-03-28,82,44.0,,0.44,36.08
2014-03-29,65,44.0,,0.44,28.6
2014-03-30,71,44.0,,0.44,31.24
2014-03-31,89,44.0,,0.44,39.160000000000004
2014-04-01,83,44.0,False,0.44,36.52
2014-04-02,86,44.0,,0.44,37.84
2014-04-03,89,44.0,,0.44,39.160000000000004
2014-04-04,78,44.0,,0.44,34.32
2014-04-05,61,44.0,,0.44,26.84
2014-04-06,72,44.0,,0.44,31.68
2014-04-07,88,44.0,,0.44,38.72
2014-04-08,89,44.0,,0.44,39.160000000000004
2014-04-09,92,44.0,,0.44,40.48
2014-04-10,94,44.0,,0.44,41.36
2014-04-11,87,44.0,,0.44,38.28
2014-04-12,62,44.0,,0.44,27.28
2014-04-13,71,44.0,,0.44,31.24
2014-04-14,86,44.0,,0.44,37.84
2014-04-15,88,44.0,,0.44,38.72
2014-04-16,84,44.0,,0.44,36.96
2014-04-17,80,44.0,,0.44,35.2
2014-04-18,69,44.0,,0.44,30.36
2014-04-19,64,44.0,,0.44,28.16
2014-04-20,72,44.0,,0.44,31.68
2014-04-21,87,44.0,,0.44,38.28
2014-04-22,88,44.0,,0.44,38.72
2014-04-23,92,44.0,,0.44,40.48
2014-04-24,96,44.0,,0.44,42.24
2014-04-25,90,44.0,,0.44,39.6
2014-04-26,66,44.0,,0.44,29.04
2014-04-27,79,44.0,,0.44,34.76
2014-04-28,95,44.0,,0.44,41.8
2014-04-29,100,44.0,,0.44,44.0
2014-04-30,100,44.0,,0.44,44.0
2014-05-01,92,48.0,False,0.48,44.16
2014-05-02,87,48.0,,0.48,41.76
2014-05-03,65,48.0,,0.48,31.2
2014-05-04,72,48.0,,0.48,34.56
2014-05-05,92,48.0,,0.48,44.16
