date,water_unscaled,water_monthly,isPartial,scale,water
2014-12-11,90,55.0,,0.55,49.50000000000001
2014-12-12,87,55.0,,0.55,47.85
2014-12-13,76,55.0,,0.55,41.800000000000004
2014-12-14,82,55.0,,0.55,45.1
2014-12-15,95,55.0,,0.55,52.25000000000001
2014-12-16,86,55.0,,0.55,47.300000000000004
2014-12-17,87,55.0,,0.55,47.85
2014-12-18,88,55.0,,0.55,48.400000000000006
2014-12-19,81,55.0,,0.55,44.550000000000004
2014-12-20,79,55.0,,0.55,43.45
2014-12-21,74,55.0,,0.55,40.7
2014-12-22,78,55.0,,0.55,42.900000000000006
2014-12-23,73,55.0,,0.55,40.150000000000006
2014-12-24,76,55.0,,0.55,41.800000000000004
2014-12-25,66,55.0,,0.55,36.300000000000004
2014-12-26,78,55.0,,0.55,42.900000000000006
2014-12-27,83,55.0,,0.55,45.650000000000006
2014-12-28,82,55.0,,0.55,45.1
2014-12-29,85,55.0,,0.55,46.75000000000001
2014-12-30,89,55.0,,0.55,48.95
2014-12-31,88,55.0,,0.55,48.400000000000006
2015-01-01,78,63.0,False,0.63,49.14
2015-01-02,86,63.0,,0.63,54.18
2015-01-03,81,63.0,,0.63,51.03
2015-01-04,91,63.0,,0.63,57.33
2015-01-05,93,63.0,,0.63,58.59
2015-01-06,96,63.0,,0.63,60.480000000000004
2015-01-07,96,63.0,,0.63,60.480000000000004
2015-01-08,100,63.0,,0.63,63.0
2015-01-09,95,63.0,,0.63,59.85
2015-01-10,86,63.0,,0.63,54.18
2015-01-11,91,63.0,,0.63,57.33
2015-01-12,94,63.0,,0.63,59.22
2015-01-13,94,63.0,,0.63,59.22
2015-01-14,96,63.0,,0.63,60.480000000000004
2015-01-15,95,63.0,,0.63,59.85
2015-01-16,91,63.0,,0.63,57.33
2015-01-17,85,63.0,,0.63,53.55
2015-01-18,86,63.0,,0.63,54.18
2015-01-19,96,63.0,,0.63,60.480000000000004
2015-01-20,97,63.0,,0.63,61.11
2015-01-21,96,63.0,,0.63,60.480000000000004
2015-01-22,97,63.0,,0.63,61.11
2015-01-23,93,63.0,,0.63,58.59
2015-01-24,86,63.0,,0.63,54.18
2015-01-25,89,63.0,,0.63,56.07
2015-01-26,97,63.0,,0.63,61.11
2015-01-27,96,63.0,,0.63,60.480000000000004
2015-01-28,95,63.0,,0.63,59.85
2015-01-29,95,63.0,,0.63,59.85
2015-01-30,95,63.0,,0.63,59.85
2015-01-31,85,63.0,,0.63,53.55
2015-02-01,82,65.0,False,0.65,53.300000000000004
2015-02-02,84,65.0,,0.65,54.6
2015-02-03,93,65.0,,0.65,60.45
2015-02-04,91,65.0,,0.65,59.15
2015-02-05,95,65.0,,0.65,61.75
2015-02-06,91,65.0,,0.65,59.15
2015-02-07,88,65.0,,0.65,57.2
2015-02-08,93,65.0,,0.65,60.45
2015-02-09,94,65.0,,0.65,61.1
2015-02-10,99,65.0,,0.65,64.35000000000001
2015-02-11,91,65.0,,0.65,59.15
2015-02-12,89,65.0,,0.65,57.85
2015-02-13,85,65.0,,0.65,55.25
2015-02-14,83,65.0,,0.65,53.95
2015-02-15,90,65.0,,0.65,58.5
2015-02-16,98,65.0,,0.65,63.7
2015-02-17,98,65.0,,0.65,63.7
2015-02-18,95,65.0,,0.65,61.75
2015-02-19,94,65.0,,0.65,61.1
2015-02-20,95,65.0,,0.65,61.75
2015-02-21,92,65.0,,0.65,59.800000000000004
2015-02-22,95,65.0,,0.65,61.75
2015-02-23,97,65.0,,0.65,63.050000000000004
2015-02-24,100,65.0,,0.65,65.0
2015-02-25,95,65.0,,0.65,61.75
2015-02-26,98,65.0,,0.65,63.7
2015-02-27,88,65.0,,0.65,57.2
2015-02-28,85,65.0,,0.65,55.25
2015-03-01,86,66.0,False,0.66,56.760000000000005
2015-03-02,91,66.0,,0.66,60.06
2015-03-03,94,66.0,,0.66,62.040000000000006
2015-03-04,94,66.0,,0.66,62.040000000000006
2015-03-05,90,66.0,,0.66,59.400000000000006
2015-03-06,86,66.0,,0.66,56.760000000000005
2015-03-07,82,66.0,,0.66,54.120000000000005
2015-03-08,88,66.0,,0.66,58.080000000000005
2015-03-09,96,66.0,,0.66,63.36
2015-03-10,94,66.0,,0.66,62.040000000000006
2015-03-11,91,66.0,,0.66,60.06
2015-03-12,93,66.0,,0.66,61.38
2015-03-13,91,66.0,,0.66,60.06
2015-03-14,86,66.0,,0.66,56.760000000000005
2015-03-15,94,66.0,,0.66,62.040000000000006
2015-03-16,100,66.0,,0.66,66.0
2015-03-17,97,66.0,,0.66,64.02
2015-03-18,96,66.0,,0.66,63.36
2015-03-19,94,66.0,,0.66,62.040000000000006
2015-03-20,91,66.0,,0.66,60.06
2015-03-21,88,66.0,,0.66,58.080000000000005
2015-03-22,89,66.0,,0.66,58.74
2015-03-23,100,66.0,,0.66,66.0
2015-03-24,97,66.0,,0.66,64.02
2015-03-25,91,66.0,,0.66,60.06
2015-03-26,91,66.0,,0.66,60.06
2015-03-27,90,66.0,,0.66,59.400000000000006
2015-03-28,85,66.0,,0.66,56.1
2015-03-29,90,66.0,,0.66,59.400000000000006
2015-03-30,100,66.0,,0.66,66.0
2015-03-31,96,66.0,,0.66,63.36
2015-04-01,92,71.0,False,0.71,65.32
2015-04-02,94,71.0,,0.71,66.74
2015-04-03,90,71.0,,0.71,63.9
2015-04-04,87,71.0,,0.71,61.769999999999996
2015-04-05,87,71.0,,0.71,61.769999999999996
2015-04-06,96,71.0,,0.71,68.16
2015-04-07,94,71.0,,0.71,66.74
2015-04-08,93,71.0,,0.71,66.03
2015-04-09,92,71.0,,0.71,65.32
2015-04-10,90,71.0,,0.71,63.9
2015-04-11,85,71.0,,0.71,60.349999999999994
2015-04-12,93,71.0,,0.71,66.03
2015-04-13,98,71.0,,0.71,69.58
2015-04-14,94,71.0,,0.71,66.74
2015-04-15,95,71.0,,0.71,67.45
2015-04-16,93,71.0,,0.71,66.03
2015-04-17,91,71.0,,0.71,64.61
2015-04-18,89,71.0,,0.71,63.19
2015-04-19,96,71.0,,0.71,68.16
2015-04-20,100,71.0,,0.71,71.0
2015-04-21,99,71.0,,0.71,70.28999999999999
2015-04-22,96,71.0,,0.71,68.16
2015-04-23,94,71.0,,0.71,66.74
2015-04-24,92,71.0,,0.71,65.32
2015-04-25,81,71.0,,0.71,57.51
2015-04-26,91,71.0,,0.71,64.61
2015-04-27,98,71.0,,0.71,69.58
2015-04-28,94,71.0,,0.71,66.74
2015-04-29,95,71.0,,0.71,67.45
2015-04-30,95,71.0,,0.71,67.45
2015-05-01,75,78.0,False,0.78,58.5
2015-05-02,68,78.0,,0.78,53.04
2015-05-03,77,78.0,,0.78,60.06
2015-05-04,85,78.0,,0.78,66.3
2015-05-05,81,78.0,,0.78,63.18
2015-05-06,82,78.0,,0.78,63.96
2015-05-07,81,78.0,,0.78,63.18
2015-05-08,82,78.0,,0.78,63.96
2015-05-09,78,78.0,,0.78,60.84
2015-05-10,83,78.0,,0.78,64.74000000000001
2015-05-11,90,78.0,,0.78,70.2
2015-05-12,84,78.0,,0.78,65.52
2015-05-13,83,78.0,,0.78,64.74000000000001
2015-05-14,83,78.0,,0.78,64.74000000000001
2015-05-15,82,78.0,,0.78,63.96
2015-05-16,76,78.0,,0.78,59.28
2015-05-17,85,78.0,,0.78,66.3
2015-05-18,87,78.0,,0.78,67.86
2015-05-19,86,78.0,,0.78,67.08
2015-05-20,85,78.0,,0.78,66.3
2015-05-21,84,78.0,,0.78,65.52
2015-05-22,82,78.0,,0.78,63.96
2015-05-23,84,78.0,,0.78,65.52
2015-05-24,94,78.0,,0.78,73.32000000000001
2015-05-25,93,78.0,,0.78,72.54
2015-05-26,100,78.0,,0.78,78.0
2015-05-27,95,78.0,,0.78,74.10000000000001
2015-05-28,90,78.0,,0.78,70.2
2015-05-29,94,78.0,,0.78,73.32000000000001
2015-05-30,99,78.0,,0.78,77.22
2015-05-31,95,78.0,,0.78,74.10000000000001
2015-06-01,81,85.0,False,0.85,68.85
2015-06-02,77,85.0,,0.85,65.45
2015-06-03,75,85.0,,0.85,63.75
2015-06-04,74,85.0,,0.85,62.9
2015-06-05,75,85.0,,0.85,63.75
2015-06-06,75,85.0,,0.85,63.75
2015-06-07,83,85.0,,0.85,70.55
2015-06-08,83,85.0,,0.85,70.55
2015-06-09,81,85.0,,0.85,68.85
2015-06-10,77,85.0,,0.85,65.45
2015-06-11,79,85.0,,0.85,67.14999999999999
2015-06-12,78,85.0,,0.85,66.3
2015-06-13,80,85.0,,0.85,68.0
2015-06-14,87,85.0,,0.85,73.95
2015-06-15,82,85.0,,0.85,69.7
2015-06-16,81,85.0,,0.85,68.85
2015-06-17,80,85.0,,0.85,68.0
2015-06-18,77,85.0,,0.85,65.45
2015-06-19,76,85.0,,0.85,64.6
2015-06-20,77,85.0,,0.85,65.45
2015-06-21,82,85.0,,0.85,69.7
2015-06-22,89,85.0,,0.85,75.64999999999999
2015-06-23,100,85.0,,0.85,85.0
2015-06-24,93,85.0,,0.85,79.05
2015-06-25,87,85.0,,0.85,73.95
2015-06-26,84,85.0,,0.85,71.39999999999999
2015-06-27,83,85.0,,0.85,70.55
2015-06-28,88,85.0,,0.85,74.8
2015-06-29,85,85.0,,0.85,72.25
2015-06-30,83,85.0,,0.85,70.55
2015-07-01,94,84.0,False,0.84,78.96
2015-07-02,91,84.0,,0.84,76.44
2015-07-03,95,84.0,,0.84,79.8
2015-07-04,94,84.0,,0.84,78.96
2015-07-05,97,84.0,,0.84,81.48
2015-07-06,95,84.0,,0.84,79.8
2015-07-07,90,84.0,,0.84,75.6
2015-07-08,89,84.0,,0.84,74.75999999999999
2015-07-09,90,84.0,,0.84,75.6
2015-07-10,91,84.0,,0.84,76.44
2015-07-11,96,84.0,,0.84,80.64
2015-07-12,100,84.0,,0.84,84.0
2015-07-13,97,84.0,,0.84,81.48
2015-07-14,90,84.0,,0.84,75.6
2015-07-15,86,84.0,,0.84,72.24
2015-07-16,85,84.0,,0.84,71.39999999999999
2015-07-17,88,84.0,,0.84,73.92
2015-07-18,91,84.0,,0.84,76.44
2015-07-19,99,84.0,,0.84,83.16
2015-07-20,95,84.0,,0.84,79.8
2015-07-21,91,84.0,,0.84,76.44
2015-07-22,88,84.0,,0.84,73.92
2015-07-23,87,84.0,,0.84,73.08
2015-07-24,89,84.0,,0.84,74.75999999999999
2015-07-25,99,84.0,,0.84,83.16
2015-07-26,95,84.0,,0.84,79.8
2015-07-27,95,84.0,,0.84,79.8
2015-07-28,92,84.0,,0.84,77.28
2015-07-29,93,84.0,,0.84,78.11999999999999
2015-07-30,87,84.0,,0.84,73.08
2015-07-31,90,84.0,,0.84,75.6
2015-08-01,100,76.0,False,0.76,76.0
2015-08-02,96,76.0,,0.76,72.96000000000001
2015-08-03,95,76.0,,0.76,72.2
2015-08-04,90,76.0,,0.76,68.4
2015-08-05,90,76.0,,0.76,68.4
2015-08-06,86,76.0,,0.76,65.36
2015-08-07,83,76.0,,0.76,63.08
2015-08-08,90,76.0,,0.76,68.4
2015-08-09,94,76.0,,0.76,71.44
2015-08-10,90,76.0,,0.76,68.4
2015-08-11,86,76.0,,0.76,65.36
2015-08-12,86,76.0,,0.76,65.36
2015-08-13,85,76.0,,0.76,64.6
2015-08-14,86,76.0,,0.76,65.36
2015-08-15,94,76.0,,0.76,71.44
2015-08-16,98,76.0,,0.76,74.48
2015-08-17,86,76.0,,0.76,65.36
2015-08-18,82,76.0,,0.76,62.32
2015-08-19,80,76.0,,0.76,60.8
2015-08-20,79,76.0,,0.76,60.04
2015-08-21,78,76.0,,0.76,59.28
2015-08-22,78,76.0,,0.76,59.28
2015-08-23,81,76.0,,0.76,61.56
2015-08-24,77,76.0,,0.76,58.52
2015-08-25,79,76.0,,0.76,60.04
2015-08-26,76,76.0,,0.76,57.76
2015-08-27,76,76.0,,0.76,57.76
2015-08-28,82,76.0,,0.76,62.32
2015-08-29,79,76.0,,0.76,60.04
2015-08-30,79,76.0,,0.76,60.04
2015-08-31,81,76.0,,0.76,61.56
2015-09-01,87,70.0,False,0.7,60.9
2015-09-02,86,70.0,,0.7,60.199999999999996
2015-09-03,87,70.0,,0.7,60.9
2015-09-04,82,70.0,,0.7,57.4
2015-09-05,80,70.0,,0.7,56.0
2015-09-06,86,70.0,,0.7,60.199999999999996
2015-09-07,87,70.0,,0.7,60.9
2015-09-08,88,70.0,,0.7,61.599999999999994
2015-09-09,85,70.0,,0.7,59.49999999999999
2015-09-10,81,70.0,,0.7,56.699999999999996
2015-09-11,79,70.0,,0.7,55.3
2015-09-12,73,70.0,,0.7,51.099999999999994
2015-09-13,75,70.0,,0.7,52.5
2015-09-14,82,70.0,,0.7,57.4
2015-09-15,83,70.0,,0.7,58.099999999999994
2015-09-16,84,70.0,,0.7,58.8
2015-09-17,80,70.0,,0.7,56.0
2015-09-18,79,70.0,,0.7,55.3
2015-09-19,70,70.0,,0.7,49.0
2015-09-20,75,70.0,,0.7,52.5
2015-09-21,85,70.0,,0.7,59.49999999999999
2015-09-22,83,70.0,,0.7,58.099999999999994
2015-09-23,82,70.0,,0.7,57.4
2015-09-24,80,70.0,,0.7,56.0
2015-09-25,77,70.0,,0.7,53.9
2015-09-26,69,70.0,,0.7,48.3
2015-09-27,74,70.0,,0.7,51.8
2015-09-28,94,70.0,,0.7,65.8
2015-09-29,100,70.0,,0.7,70.0
2015-09-30,89,70.0,,0.7,62.3
2015-10-01,99,65.0,False,0.65,64.35000000000001
2015-10-02,92,65.0,,0.65,59.800000000000004
2015-10-03,86,65.0,,0.65,55.9
2015-10-04,84,65.0,,0.65,54.6
2015-10-05,100,65.0,,0.65,65.0
2015-10-06,96,65.0,,0.65,62.400000000000006
2015-10-07,94,65.0,,0.65,61.1
2015-10-08,94,65.0,,0.65,61.1
2015-10-09,87,65.0,,0.65,56.550000000000004
2015-10-10,82,65.0,,0.65,53.300000000000004
2015-10-11,83,65.0,,0.65,53.95
2015-10-12,94,65.0,,0.65,61.1
2015-10-13,94,65.0,,0.65,61.1
2015-10-14,90,65.0,,0.65,58.5
2015-10-15,91,65.0,,0.65,59.15
2015-10-16,85,65.0,,0.65,55.25
2015-10-17,78,65.0,,0.65,50.7
2015-10-18,78,65.0,,0.65,50.7
2015-10-19,95,65.0,,0.65,61.75
2015-10-20,89,65.0,,0.65,57.85
2015-10-21,90,65.0,,0.65,58.5
2015-10-22,89,65.0,,0.65,57.85
2015-10-23,84,65.0,,0.65,54.6
2015-10-24,76,65.0,,0.65,49.4
2015-10-25,78,65.0,,0.65,50.7
2015-10-26,93,65.0,,0.65,60.45
2015-10-27,90,65.0,,0.65,58.5
2015-10-28,87,65.0,,0.65,56.550000000000004
2015-10-29,85,65.0,,0.65,55.25
2015-10-30,83,65.0,,0.65,53.95
2015-10-31,71,65.0,,0.65,46.15
2015-11-01,85,60.0,False,0.6,51.0
2015-11-02,100,60.0,,0.6,60.0
2015-11-03,93,60.0,,0.6,55.8
2015-11-04,99,60.0,,0.6,59.4
2015-11-05,96,60.0,,0.6,57.599999999999994
2015-11-06,92,60.0,,0.6,55.199999999999996
2015-11-07,84,60.0,,0.6,50.4
2015-11-08,86,60.0,,0.6,51.6
2015-11-09,99,60.0,,0.6,59.4
2015-11-10,97,60.0,,0.6,58.199999999999996
2015-11-11,89,60.0,,0.6,53.4
2015-11-12,97,60.0,,0.6,58.199999999999996
2015-11-13,92,60.0,,0.6,55.199999999999996
2015-11-14,78,60.0,,0.6,46.8
2015-11-15,83,60.0,,0.6,49.8
2015-11-16,97,60.0,,0.6,58.199999999999996
2015-11-17,100,60.0,,0.6,60.0
2015-11-18,94,60.0,,0.6,56.4
2015-11-19,98,60.0,,0.6,58.8
2015-11-20,92,60.0,,0.6,55.199999999999996
2015-11-21,80,60.0,,0.6,48.0
2015-11-22,86,60.0,,0.6,51.6
2015-11-23,94,60.0,,0.6,56.4
2015-11-24,94,60.0,,0.6,56.4
2015-11-25,86,60.0,,0.6,51.6
2015-11-26,77,60.0,,0.6,46.199999999999996
2015-11-27,75,60.0,,0.6,45.0
2015-11-28,82,60.0,,0.6,49.199999999999996
2015-11-29,87,60.0,,0.6,52.199999999999996
2015-11-30,93,60.0,,0.6,55.8
2015-12-01,98,59.0,False,0.59,57.82
2015-12-02,100,59.0,,0.59,59.0
2015-12-03,96,59.0,,0.59,56.64
2015-12-04,91,59.0,,0.59,53.69
2015-12-05,82,59.0,,0.59,48.379999999999995
2015-12-06,87,59.0,,0.59,51.33
2015-12-07,97,59.0,,0.59,57.23
2015-12-08,95,59.0,,0.59,56.05
2015-12-09,94,59.0,,0.59,55.459999999999994
2015-12-10,94,59.0,,0.59,55.459999999999994
2015-12-11,89,59.0,,0.59,52.51
2015-12-12,78,59.0,,0.59,46.019999999999996
2015-12-13,82,59.0,,0.59,48.379999999999995
2015-12-14,96,59.0,,0.59,56.64
2015-12-15,96,59.0,,0.59,56.64
2015-12-16,90,59.0,,0.59,53.099999999999994
2015-12-17,90,59.0,,0.59,53.099999999999994
2015-12-18,85,59.0,,0.59,50.15
2015-12-19,80,59.0,,0.59,47.199999999999996
2015-12-20,79,59.0,,0.59,46.61
2015-12-21,85,59.0,,0.59,50.15
2015-12-22,86,59.0,,0.59,50.739999999999995
2015-12-23,80,59.0,,0.59,47.199999999999996
2015-12-24,79,59.0,,0.59,46.61
2015-12-25,77,59.0,,0.59,45.43
2015-12-26,84,59.0,,0.59,49.559999999999995
2015-12-27,88,59.0,,0.59,51.919999999999995
2015-12-28,99,59.0,,0.59,58.41
2015-12-29,99,59.0,,0.59,58.41
2015-12-30,97,59.0,,0.59,57.23
2015-12-31,92,59.0,,0.59,54.279999999999994
2016-01-01,72,70.0,False,0.7,50.4
2016-01-02,77,70.0,,0.7,53.9
2016-01-03,82,70.0,,0.7,57.4
2016-01-04,85,70.0,,0.7,59.49999999999999
2016-01-05,89,70.0,,0.7,62.3
2016-01-06,86,70.0,,0.7,60.199999999999996
2016-01-07,88,70.0,,0.7,61.599999999999994
2016-01-08,83,70.0,,0.7,58.099999999999994
2016-01-09,78,70.0,,0.7,54.599999999999994
2016-01-10,74,70.0,,0.7,51.8
2016-01-11,84,70.0,,0.7,58.8
2016-01-12,87,70.0,,0.7,60.9
2016-01-13,85,70.0,,0.7,59.49999999999999
2016-01-14,81,70.0,,0.7,56.699999999999996
2016-01-15,87,70.0,,0.7,60.9
2016-01-16,79,70.0,,0.7,55.3
2016-01-17,82,70.0,,0.7,57.4
2016-01-18,91,70.0,,0.7,63.699999999999996
2016-01-19,100,70.0,,0.7,70.0
2016-01-20,99,70.0,,0.7,69.3
2016-01-21,98,70.0,,0.7,68.6
2016-01-22,89,70.0,,0.7,62.3
2016-01-23,81,70.0,,0.7,56.699999999999996
2016-01-24,87,70.0,,0.7,60.9
2016-01-25,92,70.0,,0.7,64.39999999999999
2016-01-26,98,70.0,,0.7,68.6
2016-01-27,93,70.0,,0.7,65.1
2016-01-28,95,70.0,,0.7,66.5
2016-01-29,89,70.0,,0.7,62.3
2016-01-30,86,70.0,,0.7,60.199999999999996
2016-01-31,90,70.0,,0.7,62.99999999999999
2016-02-01,100,71.0,False,0.71,71.0
2016-02-02,93,71.0,,0.71,66.03
2016-02-03,96,71.0,,0.71,68.16
2016-02-04,96,71.0,,0.71,68.16
2016-02-05,91,71.0,,0.71,64.61
2016-02-06,83,71.0,,0.71,58.93
2016-02-07,81,71.0,,0.71,57.51
2016-02-08,88,71.0,,0.71,62.48
2016-02-09,94,71.0,,0.71,66.74
2016-02-10,94,71.0,,0.71,66.74
2016-02-11,96,71.0,,0.71,68.16
2016-02-12,90,71.0,,0.71,63.9
2016-02-13,83,71.0,,0.71,58.93
2016-02-14,85,71.0,,0.71,60.349999999999994
2016-02-15,91,71.0,,0.71,64.61
2016-02-16,91,71.0,,0.71,64.61
2016-02-17,96,71.0,,0.71,68.16
2016-02-18,92,71.0,,0.71,65.32
2016-02-19,92,71.0,,0.71,65.32
2016-02-20,86,71.0,,0.71,61.059999999999995
2016-02-21,89,71.0,,0.71,63.19
2016-02-22,96,71.0,,0.71,68.16
2016-02-23,94,71.0,,0.71,66.74
2016-02-24,93,71.0,,0.71,66.03
2016-02-25,95,71.0,,0.71,67.45
2016-02-26,90,71.0,,0.71,63.9
2016-02-27,84,71.0,,0.71,59.64
2016-02-28,93,71.0,,0.71,66.03
2016-02-29,94,71.0,,0.71,66.74
2016-03-01,91,71.0,False,0.71,64.61
2016-03-02,90,71.0,,0.71,63.9
2016-03-03,91,71.0,,0.71,64.61
2016-03-04,90,71.0,,0.71,63.9
2016-03-05,85,71.0,,0.71,60.349999999999994
2016-03-06,90,71.0,,0.71,63.9
2016-03-07,100,71.0,,0.71,71.0
2016-03-08,96,71.0,,0.71,68.16
2016-03-09,96,71.0,,0.71,68.16
2016-03-10,97,71.0,,0.71,68.86999999999999
2016-03-11,91,71.0,,0.71,64.61
2016-03-12,85,71.0,,0.71,60.349999999999994
2016-03-13,89,71.0,,0.71,63.19
2016-03-14,99,71.0,,0.71,70.28999999999999
2016-03-15,98,71.0,,0.71,69.58
2016-03-16,94,71.0,,0.71,66.74
2016-03-17,94,71.0,,0.71,66.74
2016-03-18,89,71.0,,0.71,63.19
2016-03-19,84,71.0,,0.71,59.64
2016-03-20,90,71.0,,0.71,63.9
2016-03-21,98,71.0,,0.71,69.58
2016-03-22,96,71.0,,0.71,68.16
2016-03-23,96,71.0,,0.71,68.16
2016-03-24,93,71.0,,0.71,66.03
2016-03-25,87,71.0,,0.71,61.769999999999996
2016-03-26,84,71.0,,0.71,59.64
2016-03-27,89,71.0,,0.71,63.19
2016-03-28,95,71.0,,0.71,67.45
2016-03-29,96,71.0,,0.71,68.16
2016-03-30,95,71.0,,0.71,67.45
2016-03-31,93,71.0,,0.71,66.03
2016-04-01,85,74.0,False,0.74,62.9
2016-04-02,78,74.0,,0.74,57.72
2016-04-03,86,74.0,,0.74,63.64
2016-04-04,92,74.0,,0.74,68.08
2016-04-05,91,74.0,,0.74,67.34
2016-04-06,90,74.0,,0.74,66.6
2016-04-07,88,74.0,,0.74,65.12
2016-04-08,85,74.0,,0.74,62.9
2016-04-09,80,74.0,,0.74,59.2
2016-04-10,83,74.0,,0.74,61.42
2016-04-11,91,74.0,,0.74,67.34
2016-04-12,88,74.0,,0.74,65.12
2016-04-13,86,74.0,,0.74,63.64
2016-04-14,88,74.0,,0.74,65.12
2016-04-15,84,74.0,,0.74,62.16
2016-04-16,81,74.0,,0.74,59.94
2016-04-17,89,74.0,,0.74,65.86
2016-04-18,100,74.0,,0.74,74.0
2016-04-19,98,74.0,,0.74,72.52
2016-04-20,93,74.0,,0.74,68.82
2016-04-21,89,74.0,,0.74,65.86
2016-04-22,89,74.0,,0.74,65.86
2016-04-23,85,74.0,,0.74,62.9
2016-04-24,90,74.0,,0.74,66.6
2016-04-25,93,74.0,,0.74,68.82
2016-04-26,90,74.0,,0.74,66.6
2016-04-27,87,74.0,,0.74,64.38
2016-04-28,87,74.0,,0.74,64.38
2016-04-29,84,74.0,,0.74,62.16
2016-04-30,80,74.0,,0.74,59.2
2016-05-01,78,78.0,False,0.78,60.84
2016-05-02,84,78.0,,0.78,65.52
2016-05-03,81,78.0,,0.78,63.18
2016-05-04,76,78.0,,0.78,59.28
2016-05-05,77,78.0,,0.78,60.06
2016-05-06,72,78.0,,0.78,56.160000000000004
2016-05-07,72,78.0,,0.78,56.160000000000004
2016-05-08,74,78.0,,0.78,57.72
2016-05-09,81,78.0,,0.78,63.18
2016-05-10,78,78.0,,0.78,60.84
2016-05-11,82,78.0,,0.78,63.96
2016-05-12,81,78.0,,0.78,63.18
2016-05-13,78,78.0,,0.78,60.84
2016-05-14,77,78.0,,0.78,60.06
2016-05-15,80,78.0,,0.78,62.400000000000006
2016-05-16,83,78.0,,0.78,64.74000000000001
2016-05-17,81,78.0,,0.78,63.18
2016-05-18,79,78.0,,0.78,61.620000000000005
2016-05-19,80,78.0,,0.78,62.400000000000006
2016-05-20,79,78.0,,0.78,61.620000000000005
2016-05-21,78,78.0,,0.78,60.84
2016-05-22,86,78.0,,0.78,67.08
2016-05-23,88,78.0,,0.78,68.64
2016-05-24,84,78.0,,0.78,65.52
2016-05-25,86,78.0,,0.78,67.08
2016-05-26,86,78.0,,0.78,67.08
2016-05-27,89,78.0,,0.78,69.42
2016-05-28,95,78.0,,0.78,74.10000000000001
2016-05-29,99,78.0,,0.78,77.22
2016-05-30,100,78.0,,0.78,78.0
2016-05-31,94,78.0,,0.78,73.32000000000001
2016-06-01,88,87.0,False,0.87,76.56
2016-06-02,87,87.0,,0.87,75.69
2016-06-03,85,87.0,,0.87,73.95
2016-06-04,85,87.0,,0.87,73.95
2016-06-05,88,87.0,,0.87,76.56
2016-06-06,88,87.0,,0.87,76.56
2016-06-07,86,87.0,,0.87,74.82
2016-06-08,81,87.0,,0.87,70.47
2016-06-09,83,87.0,,0.87,72.21
2016-06-10,86,87.0,,0.87,74.82
2016-06-11,91,87.0,,0.87,79.17
2016-06-12,88,87.0,,0.87,76.56
2016-06-13,85,87.0,,0.87,73.95
2016-06-14,84,87.0,,0.87,73.08
2016-06-15,88,87.0,,0.87,76.56
2016-06-16,86,87.0,,0.87,74.82
2016-06-17,85,87.0,,0.87,73.95
2016-06-18,89,87.0,,0.87,77.42999999999999
2016-06-19,92,87.0,,0.87,80.04
2016-06-20,92,87.0,,0.87,80.04
2016-06-21,92,87.0,,0.87,80.04
2016-06-22,87,87.0,,0.87,75.69
2016-06-23,86,87.0,,0.87,74.82
2016-06-24,83,87.0,,0.87,72.21
2016-06-25,94,87.0,,0.87,81.78
2016-06-26,100,87.0,,0.87,87.0
2016-06-27,92,87.0,,0.87,80.04
2016-06-28,87,87.0,,0.87,75.69
2016-06-29,88,87.0,,0.87,76.56
2016-06-30,91,87.0,,0.87,79.17
2016-07-01,88,88.0,False,0.88,77.44
2016-07-02,97,88.0,,0.88,85.36
2016-07-03,98,88.0,,0.88,86.24
2016-07-04,93,88.0,,0.88,81.84
2016-07-05,91,88.0,,0.88,80.08
2016-07-06,89,88.0,,0.88,78.32000000000001
2016-07-07,87,88.0,,0.88,76.56
2016-07-08,85,88.0,,0.88,74.8
2016-07-09,87,88.0,,0.88,76.56
2016-07-10,90,88.0,,0.88,79.2
2016-07-11,89,88.0,,0.88,78.32000000000001
2016-07-12,86,88.0,,0.88,75.68
2016-07-13,88,88.0,,0.88,77.44
2016-07-14,84,88.0,,0.88,73.92
2016-07-15,84,88.0,,0.88,73.92
2016-07-16,92,88.0,,0.88,80.96
2016-07-17,94,88.0,,0.88,82.72
2016-07-18,92,88.0,,0.88,80.96
2016-07-19,86,88.0,,0.88,75.68
2016-07-20,87,88.0,,0.88,76.56
2016-07-21,90,88.0,,0.88,79.2
2016-07-22,93,88.0,,0.88,81.84
2016-07-23,99,88.0,,0.88,87.12
2016-07-24,100,88.0,,0.88,88.0
2016-07-25,92,88.0,,0.88,80.96
2016-07-26,90,88.0,,0.88,79.2
2016-07-27,85,88.0,,0.88,74.8
2016-07-28,86,88.0,,0.88,75.68
2016-07-29,86,88.0,,0.88,75.68
2016-07-30,90,88.0,,0.88,79.2
2016-07-31,93,88.0,,0.88,81.84
2016-08-01,87,83.0,False,0.83,72.21
2016-08-02,82,83.0,,0.83,68.06
2016-08-03,82,83.0,,0.83,68.06
2016-08-04,81,83.0,,0.83,67.22999999999999
2016-08-05,79,83.0,,0.83,65.57
2016-08-06,89,83.0,,0.83,73.86999999999999
2016-08-07,83,83.0,,0.83,68.89
2016-08-08,100,83.0,,0.83,83.0
2016-08-09,95,83.0,,0.83,78.85
2016-08-10,92,83.0,,0.83,76.36
2016-08-11,88,83.0,,0.83,73.03999999999999
