date,stock market_unscaled,stock market_monthly,isPartial,scale,stock market
2020-08-11,100,22.0,,0.22,22.0
2020-08-12,95,22.0,,0.22,20.9
2020-08-13,85,22.0,,0.22,18.7
2020-08-14,78,22.0,,0.22,17.16
2020-08-15,36,22.0,,0.22,7.92
2020-08-16,34,22.0,,0.22,7.48
2020-08-17,82,22.0,,0.22,18.04
2020-08-18,80,22.0,,0.22,17.6
2020-08-19,86,22.0,,0.22,18.92
2020-08-20,81,22.0,,0.22,17.82
2020-08-21,74,22.0,,0.22,16.28
2020-08-22,35,22.0,,0.22,7.7
2020-08-23,32,22.0,,0.22,7.04
2020-08-24,79,22.0,,0.22,17.38
2020-08-25,78,22.0,,0.22,17.16
2020-08-26,85,22.0,,0.22,18.7
2020-08-27,79,22.0,,0.22,17.38
2020-08-28,77,22.0,,0.22,16.94
2020-08-29,38,22.0,,0.22,8.36
2020-08-30,35,22.0,,0.22,7.7
2020-08-31,94,22.0,,0.22,20.68
2020-09-01,52,25.0,False,0.25,13.0
2020-09-02,57,25.0,,0.25,14.25
2020-09-03,100,25.0,,0.25,25.0
2020-09-04,94,25.0,,0.25,23.5
2020-09-05,29,25.0,,0.25,7.25
2020-09-06,24,25.0,,0.25,6.0
2020-09-07,41,25.0,,0.25,10.25
2020-09-08,70,25.0,,0.25,17.5
2020-09-09,58,25.0,,0.25,14.5
2020-09-10,56,25.0,,0.25,14.0
2020-09-11,48,25.0,,0.25,12.0
2020-09-12,22,25.0,,0.25,5.5
2020-09-13,19,25.0,,0.25,4.75
2020-09-14,45,25.0,,0.25,11.25
2020-09-15,48,25.0,,0.25,12.0
2020-09-16,47,25.0,,0.25,11.75
2020-09-17,45,25.0,,0.25,11.25
2020-09-18,39,25.0,,0.25,9.75
2020-09-19,17,25.0,,0.25,4.25
2020-09-20,15,25.0,,0.25,3.75
2020-09-21,62,25.0,,0.25,15.5
2020-09-22,50,25.0,,0.25,12.5
2020-09-23,52,25.0,,0.25,13.0
2020-09-24,50,25.0,,0.25,12.5
2020-09-25,41,25.0,,0.25,10.25
2020-09-26,19,25.0,,0.25,4.75
2020-09-27,16,25.0,,0.25,4.0
2020-09-28,46,25.0,,0.25,11.5
2020-09-29,45,25.0,,0.25,11.25
2020-09-30,50,25.0,,0.25,12.5
2020-10-01,53,25.0,False,0.25,13.25
2020-10-02,100,25.0,,0.25,25.0
2020-10-03,33,25.0,,0.25,8.25
2020-10-04,22,25.0,,0.25,5.5
2020-10-05,59,25.0,,0.25,14.75
2020-10-06,82,25.0,,0.25,20.5
2020-10-07,79,25.0,,0.25,19.75
2020-10-08,57,25.0,,0.25,14.25
2020-10-09,63,25.0,,0.25,15.75
2020-10-10,31,25.0,,0.25,7.75
2020-10-11,37,25.0,,0.25,9.25
2020-10-12,86,25.0,,0.25,21.5
2020-10-13,61,25.0,,0.25,15.25
2020-10-14,56,25.0,,0.25,14.0
2020-10-15,59,25.0,,0.25,14.75
2020-10-16,56,25.0,,0.25,14.0
2020-10-17,23,25.0,,0.25,5.75
2020-10-18,21,25.0,,0.25,5.25
2020-10-19,62,25.0,,0.25,15.5
2020-10-20,58,25.0,,0.25,14.5
2020-10-21,54,25.0,,0.25,13.5
2020-10-22,53,25.0,,0.25,13.25
2020-10-23,54,25.0,,0.25,13.5
2020-10-24,20,25.0,,0.25,5.0
2020-10-25,19,25.0,,0.25,4.75
2020-10-26,80,25.0,,0.25,20.0
2020-10-27,72,25.0,,0.25,18.0
2020-10-28,98,25.0,,0.25,24.5
2020-10-29,87,25.0,,0.25,21.75
2020-10-30,87,25.0,,0.25,21.75
2020-10-31,31,25.0,,0.25,7.75
2020-11-01,17,29.0,True,0.29,4.93
2020-11-02,53,29.0,,0.29,15.37
2020-11-03,66,29.0,,0.29,19.139999999999997
2020-11-04,63,29.0,,0.29,18.27
2020-11-05,45,29.0,,0.29,13.049999999999999
2020-11-06,47,29.0,,0.29,13.629999999999999
2020-11-07,36,29.0,,0.29,10.44
2020-11-08,31,29.0,,0.29,8.99
2020-11-09,100,29.0,,0.29,28.999999999999996
2020-11-10,66,29.0,,0.29,19.139999999999997
2020-11-11,61,29.0,,0.29,17.689999999999998
2020-11-12,47,29.0,,0.29,13.629999999999999
2020-11-13,42,29.0,,0.29,12.18
2020-11-14,16,29.0,,0.29,4.64
2020-11-15,16,29.0,,0.29,4.64
2020-11-16,46,29.0,,0.29,13.34
2020-11-17,47,29.0,,0.29,13.629999999999999
2020-11-18,45,29.0,,0.29,13.049999999999999
2020-11-19,44,29.0,,0.29,12.76
2020-11-20,38,29.0,,0.29,11.02
2020-11-21,18,29.0,,0.29,5.22
2020-11-22,18,29.0,,0.29,5.22
2020-11-23,45,29.0,,0.29,13.049999999999999
2020-11-24,60,29.0,,0.29,17.4
2020-11-25,74,29.0,,0.29,21.459999999999997
2020-11-26,41,29.0,,0.29,11.889999999999999
2020-11-27,74,29.0,,0.29,21.459999999999997
2020-11-28,15,29.0,,0.29,4.35
2020-11-29,14,29.0,,0.29,4.06
