date,cancer_unscaled,cancer_monthly,isPartial,scale,cancer
2015-01-05,79,74.0,,0.74,58.46
2015-01-06,61,74.0,,0.74,45.14
2015-01-07,54,74.0,,0.74,39.96
2015-01-08,55,74.0,,0.74,40.7
2015-01-09,52,74.0,,0.74,38.48
2015-01-10,44,74.0,,0.74,32.56
2015-01-11,43,74.0,,0.74,31.82
2015-01-12,52,74.0,,0.74,38.48
2015-01-13,54,74.0,,0.74,39.96
2015-01-14,55,74.0,,0.74,40.7
2015-01-15,53,74.0,,0.74,39.22
2015-01-16,53,74.0,,0.74,39.22
2015-01-17,43,74.0,,0.74,31.82
2015-01-18,44,74.0,,0.74,32.56
2015-01-19,49,74.0,,0.74,36.26
2015-01-20,55,74.0,,0.74,40.7
2015-01-21,56,74.0,,0.74,41.44
2015-01-22,54,74.0,,0.74,39.96
2015-01-23,52,74.0,,0.74,38.48
2015-01-24,45,74.0,,0.74,33.3
2015-01-25,44,74.0,,0.74,32.56
2015-01-26,50,74.0,,0.74,37.0
2015-01-27,50,74.0,,0.74,37.0
2015-01-28,54,74.0,,0.74,39.96
2015-01-29,53,74.0,,0.74,39.22
2015-01-30,52,74.0,,0.74,38.48
2015-01-31,43,74.0,,0.74,31.82
2015-02-01,66,71.0,False,0.71,46.86
2015-02-02,73,71.0,,0.71,51.83
2015-02-03,83,71.0,,0.71,58.93
2015-02-04,100,71.0,,0.71,71.0
2015-02-05,86,71.0,,0.71,61.059999999999995
2015-02-06,80,71.0,,0.71,56.8
2015-02-07,68,71.0,,0.71,48.28
2015-02-08,66,71.0,,0.71,46.86
2015-02-09,79,71.0,,0.71,56.089999999999996
2015-02-10,85,71.0,,0.71,60.349999999999994
2015-02-11,83,71.0,,0.71,58.93
2015-02-12,79,71.0,,0.71,56.089999999999996
2015-02-13,74,71.0,,0.71,52.54
2015-02-14,63,71.0,,0.71,44.73
2015-02-15,61,71.0,,0.71,43.309999999999995
2015-02-16,82,71.0,,0.71,58.22
2015-02-17,91,71.0,,0.71,64.61
2015-02-18,83,71.0,,0.71,58.93
2015-02-19,84,71.0,,0.71,59.64
2015-02-20,81,71.0,,0.71,57.51
2015-02-21,78,71.0,,0.71,55.379999999999995
2015-02-22,79,71.0,,0.71,56.089999999999996
2015-02-23,82,71.0,,0.71,58.22
2015-02-24,88,71.0,,0.71,62.48
2015-02-25,85,71.0,,0.71,60.349999999999994
2015-02-26,85,71.0,,0.71,60.349999999999994
2015-02-27,81,71.0,,0.71,57.51
2015-02-28,71,71.0,,0.71,50.41
2015-03-01,67,74.0,False,0.74,49.58
2015-03-02,81,74.0,,0.74,59.94
2015-03-03,89,74.0,,0.74,65.86
2015-03-04,83,74.0,,0.74,61.42
2015-03-05,88,74.0,,0.74,65.12
2015-03-06,80,74.0,,0.74,59.2
2015-03-07,68,74.0,,0.74,50.32
2015-03-08,73,74.0,,0.74,54.019999999999996
2015-03-09,85,74.0,,0.74,62.9
2015-03-10,89,74.0,,0.74,65.86
2015-03-11,84,74.0,,0.74,62.16
2015-03-12,85,74.0,,0.74,62.9
2015-03-13,75,74.0,,0.74,55.5
2015-03-14,67,74.0,,0.74,49.58
2015-03-15,66,74.0,,0.74,48.839999999999996
2015-03-16,86,74.0,,0.74,63.64
2015-03-17,82,74.0,,0.74,60.68
2015-03-18,86,74.0,,0.74,63.64
2015-03-19,82,74.0,,0.74,60.68
2015-03-20,76,74.0,,0.74,56.24
2015-03-21,74,74.0,,0.74,54.76
2015-03-22,68,74.0,,0.74,50.32
2015-03-23,81,74.0,,0.74,59.94
2015-03-24,89,74.0,,0.74,65.86
2015-03-25,94,74.0,,0.74,69.56
2015-03-26,85,74.0,,0.74,62.9
2015-03-27,82,74.0,,0.74,60.68
2015-03-28,75,74.0,,0.74,55.5
2015-03-29,77,74.0,,0.74,56.98
2015-03-30,100,74.0,,0.74,74.0
2015-03-31,95,74.0,,0.74,70.3
2015-04-01,94,76.0,False,0.76,71.44
2015-04-02,99,76.0,,0.76,75.24
2015-04-03,88,76.0,,0.76,66.88
2015-04-04,67,76.0,,0.76,50.92
2015-04-05,74,76.0,,0.76,56.24
2015-04-06,90,76.0,,0.76,68.4
2015-04-07,91,76.0,,0.76,69.16
2015-04-08,94,76.0,,0.76,71.44
2015-04-09,99,76.0,,0.76,75.24
2015-04-10,92,76.0,,0.76,69.92
2015-04-11,78,76.0,,0.76,59.28
2015-04-12,79,76.0,,0.76,60.04
2015-04-13,90,76.0,,0.76,68.4
2015-04-14,100,76.0,,0.76,76.0
2015-04-15,87,76.0,,0.76,66.12
2015-04-16,90,76.0,,0.76,68.4
2015-04-17,87,76.0,,0.76,66.12
2015-04-18,78,76.0,,0.76,59.28
2015-04-19,83,76.0,,0.76,63.08
2015-04-20,95,76.0,,0.76,72.2
2015-04-21,97,76.0,,0.76,73.72
2015-04-22,93,76.0,,0.76,70.68
2015-04-23,97,76.0,,0.76,73.72
2015-04-24,92,76.0,,0.76,69.92
2015-04-25,79,76.0,,0.76,60.04
2015-04-26,75,76.0,,0.76,57.0
2015-04-27,90,76.0,,0.76,68.4
2015-04-28,78,76.0,,0.76,59.28
2015-04-29,84,76.0,,0.76,63.84
2015-04-30,90,76.0,,0.76,68.4
2015-05-01,84,74.0,False,0.74,62.16
2015-05-02,68,74.0,,0.74,50.32
2015-05-03,65,74.0,,0.74,48.1
2015-05-04,81,74.0,,0.74,59.94
2015-05-05,87,74.0,,0.74,64.38
2015-05-06,84,74.0,,0.74,62.16
2015-05-07,83,74.0,,0.74,61.42
2015-05-08,85,74.0,,0.74,62.9
2015-05-09,68,74.0,,0.74,50.32
2015-05-10,70,74.0,,0.74,51.8
2015-05-11,83,74.0,,0.74,61.42
2015-05-12,88,74.0,,0.74,65.12
2015-05-13,100,74.0,,0.74,74.0
2015-05-14,87,74.0,,0.74,64.38
2015-05-15,85,74.0,,0.74,62.9
2015-05-16,79,74.0,,0.74,58.46
2015-05-17,71,74.0,,0.74,52.54
2015-05-18,78,74.0,,0.74,57.72
2015-05-19,95,74.0,,0.74,70.3
2015-05-20,93,74.0,,0.74,68.82
2015-05-21,81,74.0,,0.74,59.94
2015-05-22,77,74.0,,0.74,56.98
2015-05-23,70,74.0,,0.74,51.8
2015-05-24,65,74.0,,0.74,48.1
2015-05-25,76,74.0,,0.74,56.24
2015-05-26,76,74.0,,0.74,56.24
2015-05-27,82,74.0,,0.74,60.68
2015-05-28,84,74.0,,0.74,62.16
2015-05-29,81,74.0,,0.74,59.94
2015-05-30,77,74.0,,0.74,56.98
2015-05-31,92,74.0,,0.74,68.08
2015-06-01,91,75.0,False,0.75,68.25
2015-06-02,87,75.0,,0.75,65.25
2015-06-03,89,75.0,,0.75,66.75
2015-06-04,84,75.0,,0.75,63.0
2015-06-05,87,75.0,,0.75,65.25
2015-06-06,74,75.0,,0.75,55.5
2015-06-07,80,75.0,,0.75,60.0
2015-06-08,83,75.0,,0.75,62.25
2015-06-09,100,75.0,,0.75,75.0
2015-06-10,90,75.0,,0.75,67.5
2015-06-11,88,75.0,,0.75,66.0
2015-06-12,81,75.0,,0.75,60.75
2015-06-13,76,75.0,,0.75,57.0
2015-06-14,77,75.0,,0.75,57.75
2015-06-15,82,75.0,,0.75,61.5
2015-06-16,83,75.0,,0.75,62.25
2015-06-17,86,75.0,,0.75,64.5
2015-06-18,82,75.0,,0.75,61.5
2015-06-19,79,75.0,,0.75,59.25
2015-06-20,69,75.0,,0.75,51.75
2015-06-21,68,75.0,,0.75,51.0
2015-06-22,86,75.0,,0.75,64.5
2015-06-23,86,75.0,,0.75,64.5
2015-06-24,85,75.0,,0.75,63.75
2015-06-25,87,75.0,,0.75,65.25
2015-06-26,76,75.0,,0.75,57.0
2015-06-27,69,75.0,,0.75,51.75
2015-06-28,71,75.0,,0.75,53.25
2015-06-29,83,75.0,,0.75,62.25
2015-06-30,88,75.0,,0.75,66.0
2015-07-01,88,74.0,False,0.74,65.12
2015-07-02,84,74.0,,0.74,62.16
2015-07-03,70,74.0,,0.74,51.8
2015-07-04,71,74.0,,0.74,52.54
2015-07-05,67,74.0,,0.74,49.58
2015-07-06,79,74.0,,0.74,58.46
2015-07-07,88,74.0,,0.74,65.12
2015-07-08,93,74.0,,0.74,68.82
2015-07-09,92,74.0,,0.74,68.08
2015-07-10,88,74.0,,0.74,65.12
2015-07-11,76,74.0,,0.74,56.24
2015-07-12,74,74.0,,0.74,54.76
2015-07-13,92,74.0,,0.74,68.08
2015-07-14,96,74.0,,0.74,71.03999999999999
2015-07-15,89,74.0,,0.74,65.86
2015-07-16,100,74.0,,0.74,74.0
2015-07-17,85,74.0,,0.74,62.9
2015-07-18,74,74.0,,0.74,54.76
2015-07-19,70,74.0,,0.74,51.8
2015-07-20,85,74.0,,0.74,62.9
2015-07-21,90,74.0,,0.74,66.6
2015-07-22,98,74.0,,0.74,72.52
2015-07-23,90,74.0,,0.74,66.6
2015-07-24,89,74.0,,0.74,65.86
2015-07-25,72,74.0,,0.74,53.28
2015-07-26,70,74.0,,0.74,51.8
2015-07-27,85,74.0,,0.74,62.9
2015-07-28,92,74.0,,0.74,68.08
2015-07-29,91,74.0,,0.74,67.34
2015-07-30,91,74.0,,0.74,67.34
2015-07-31,79,74.0,,0.74,58.46
2015-08-01,69,75.0,False,0.75,51.75
2015-08-02,69,75.0,,0.75,51.75
2015-08-03,78,75.0,,0.75,58.5
2015-08-04,85,75.0,,0.75,63.75
2015-08-05,83,75.0,,0.75,62.25
2015-08-06,82,75.0,,0.75,61.5
2015-08-07,79,75.0,,0.75,59.25
2015-08-08,72,75.0,,0.75,54.0
2015-08-09,69,75.0,,0.75,51.75
2015-08-10,75,75.0,,0.75,56.25
2015-08-11,88,75.0,,0.75,66.0
2015-08-12,91,75.0,,0.75,68.25
2015-08-13,92,75.0,,0.75,69.0
2015-08-14,81,75.0,,0.75,60.75
2015-08-15,72,75.0,,0.75,54.0
2015-08-16,71,75.0,,0.75,53.25
2015-08-17,84,75.0,,0.75,63.0
2015-08-18,100,75.0,,0.75,75.0
2015-08-19,93,75.0,,0.75,69.75
2015-08-20,93,75.0,,0.75,69.75
2015-08-21,88,75.0,,0.75,66.0
2015-08-22,73,75.0,,0.75,54.75
2015-08-23,72,75.0,,0.75,54.0
2015-08-24,82,75.0,,0.75,61.5
2015-08-25,96,75.0,,0.75,72.0
2015-08-26,89,75.0,,0.75,66.75
2015-08-27,84,75.0,,0.75,63.0
2015-08-28,84,75.0,,0.75,63.0
2015-08-29,75,75.0,,0.75,56.25
2015-08-30,70,75.0,,0.75,52.5
2015-08-31,86,75.0,,0.75,64.5
2015-09-01,80,83.0,False,0.83,66.39999999999999
2015-09-02,83,83.0,,0.83,68.89
2015-09-03,72,83.0,,0.83,59.76
2015-09-04,67,83.0,,0.83,55.61
2015-09-05,58,83.0,,0.83,48.14
2015-09-06,62,83.0,,0.83,51.46
2015-09-07,61,83.0,,0.83,50.629999999999995
2015-09-08,78,83.0,,0.83,64.74
2015-09-09,75,83.0,,0.83,62.25
2015-09-10,73,83.0,,0.83,60.589999999999996
2015-09-11,74,83.0,,0.83,61.419999999999995
2015-09-12,61,83.0,,0.83,50.629999999999995
2015-09-13,61,83.0,,0.83,50.629999999999995
2015-09-14,71,83.0,,0.83,58.93
2015-09-15,90,83.0,,0.83,74.7
2015-09-16,77,83.0,,0.83,63.91
2015-09-17,76,83.0,,0.83,63.08
2015-09-18,73,83.0,,0.83,60.589999999999996
2015-09-19,66,83.0,,0.83,54.779999999999994
2015-09-20,67,83.0,,0.83,55.61
2015-09-21,81,83.0,,0.83,67.22999999999999
2015-09-22,100,83.0,,0.83,83.0
2015-09-23,89,83.0,,0.83,73.86999999999999
2015-09-24,82,83.0,,0.83,68.06
2015-09-25,76,83.0,,0.83,63.08
2015-09-26,65,83.0,,0.83,53.949999999999996
2015-09-27,64,83.0,,0.83,53.12
2015-09-28,76,83.0,,0.83,63.08
2015-09-29,97,83.0,,0.83,80.50999999999999
2015-09-30,91,83.0,,0.83,75.53
2015-10-01,100,98.0,False,0.98,98.0
2015-10-02,91,98.0,,0.98,89.17999999999999
2015-10-03,70,98.0,,0.98,68.6
2015-10-04,70,98.0,,0.98,68.6
2015-10-05,80,98.0,,0.98,78.4
2015-10-06,88,98.0,,0.98,86.24
2015-10-07,84,98.0,,0.98,82.32
2015-10-08,84,98.0,,0.98,82.32
2015-10-09,82,98.0,,0.98,80.36
2015-10-10,70,98.0,,0.98,68.6
2015-10-11,68,98.0,,0.98,66.64
2015-10-12,78,98.0,,0.98,76.44
2015-10-13,87,98.0,,0.98,85.26
2015-10-14,78,98.0,,0.98,76.44
2015-10-15,85,98.0,,0.98,83.3
2015-10-16,82,98.0,,0.98,80.36
2015-10-17,66,98.0,,0.98,64.67999999999999
2015-10-18,73,98.0,,0.98,71.53999999999999
2015-10-19,79,98.0,,0.98,77.42
2015-10-20,82,98.0,,0.98,80.36
2015-10-21,80,98.0,,0.98,78.4
2015-10-22,79,98.0,,0.98,77.42
2015-10-23,76,98.0,,0.98,74.48
2015-10-24,67,98.0,,0.98,65.66
2015-10-25,66,98.0,,0.98,64.67999999999999
2015-10-26,95,98.0,,0.98,93.1
2015-10-27,94,98.0,,0.98,92.12
2015-10-28,87,98.0,,0.98,85.26
2015-10-29,76,98.0,,0.98,74.48
2015-10-30,66,98.0,,0.98,64.67999999999999
2015-10-31,58,98.0,,0.98,56.839999999999996
2015-11-01,73,76.0,False,0.76,55.480000000000004
2015-11-02,94,76.0,,0.76,71.44
2015-11-03,95,76.0,,0.76,72.2
2015-11-04,94,76.0,,0.76,71.44
2015-11-05,100,76.0,,0.76,76.0
2015-11-06,92,76.0,,0.76,69.92
2015-11-07,82,76.0,,0.76,62.32
2015-11-08,74,76.0,,0.76,56.24
2015-11-09,90,76.0,,0.76,68.4
2015-11-10,98,76.0,,0.76,74.48
2015-11-11,93,76.0,,0.76,70.68
2015-11-12,94,76.0,,0.76,71.44
2015-11-13,91,76.0,,0.76,69.16
2015-11-14,70,76.0,,0.76,53.2
2015-11-15,70,76.0,,0.76,53.2
2015-11-16,87,76.0,,0.76,66.12
2015-11-17,90,76.0,,0.76,68.4
2015-11-18,90,76.0,,0.76,68.4
2015-11-19,89,76.0,,0.76,67.64
2015-11-20,85,76.0,,0.76,64.6
2015-11-21,66,76.0,,0.76,50.160000000000004
2015-11-22,69,76.0,,0.76,52.44
2015-11-23,82,76.0,,0.76,62.32
2015-11-24,85,76.0,,0.76,64.6
2015-11-25,85,76.0,,0.76,64.6
2015-11-26,63,76.0,,0.76,47.88
2015-11-27,62,76.0,,0.76,47.12
2015-11-28,64,76.0,,0.76,48.64
2015-11-29,67,76.0,,0.76,50.92
2015-11-30,81,76.0,,0.76,61.56
2015-12-01,90,72.0,False,0.72,64.8
2015-12-02,95,72.0,,0.72,68.39999999999999
2015-12-03,93,72.0,,0.72,66.96
2015-12-04,88,72.0,,0.72,63.36
2015-12-05,79,72.0,,0.72,56.879999999999995
2015-12-06,76,72.0,,0.72,54.72
2015-12-07,94,72.0,,0.72,67.67999999999999
2015-12-08,100,72.0,,0.72,72.0
2015-12-09,99,72.0,,0.72,71.28
2015-12-10,89,72.0,,0.72,64.08
2015-12-11,91,72.0,,0.72,65.52
2015-12-12,79,72.0,,0.72,56.879999999999995
2015-12-13,78,72.0,,0.72,56.16
2015-12-14,88,72.0,,0.72,63.36
2015-12-15,92,72.0,,0.72,66.24
2015-12-16,92,72.0,,0.72,66.24
2015-12-17,94,72.0,,0.72,67.67999999999999
2015-12-18,93,72.0,,0.72,66.96
2015-12-19,74,72.0,,0.72,53.28
2015-12-20,68,72.0,,0.72,48.96
2015-12-21,76,72.0,,0.72,54.72
2015-12-22,88,72.0,,0.72,63.36
2015-12-23,79,72.0,,0.72,56.879999999999995
2015-12-24,71,72.0,,0.72,51.12
2015-12-25,51,72.0,,0.72,36.72
2015-12-26,65,72.0,,0.72,46.8
2015-12-27,66,72.0,,0.72,47.519999999999996
2015-12-28,80,72.0,,0.72,57.599999999999994
2015-12-29,90,72.0,,0.72,64.8
2015-12-30,86,72.0,,0.72,61.919999999999995
2015-12-31,76,72.0,,0.72,54.72
2016-01-01,31,85.0,False,0.85,26.349999999999998
2016-01-02,35,85.0,,0.85,29.75
2016-01-03,34,85.0,,0.85,28.9
2016-01-04,40,85.0,,0.85,34.0
2016-01-05,42,85.0,,0.85,35.699999999999996
2016-01-06,46,85.0,,0.85,39.1
2016-01-07,47,85.0,,0.85,39.949999999999996
2016-01-08,44,85.0,,0.85,37.4
2016-01-09,39,85.0,,0.85,33.15
2016-01-10,37,85.0,,0.85,31.45
2016-01-11,100,85.0,,0.85,85.0
2016-01-12,75,85.0,,0.85,63.75
2016-01-13,58,85.0,,0.85,49.3
2016-01-14,62,85.0,,0.85,52.699999999999996
2016-01-15,64,85.0,,0.85,54.4
2016-01-16,52,85.0,,0.85,44.199999999999996
2016-01-17,44,85.0,,0.85,37.4
2016-01-18,48,85.0,,0.85,40.8
2016-01-19,48,85.0,,0.85,40.8
2016-01-20,47,85.0,,0.85,39.949999999999996
2016-01-21,46,85.0,,0.85,39.1
2016-01-22,44,85.0,,0.85,37.4
2016-01-23,37,85.0,,0.85,31.45
2016-01-24,37,85.0,,0.85,31.45
2016-01-25,46,85.0,,0.85,39.1
2016-01-26,49,85.0,,0.85,41.65
2016-01-27,45,85.0,,0.85,38.25
2016-01-28,48,85.0,,0.85,40.8
2016-01-29,47,85.0,,0.85,39.949999999999996
2016-01-30,40,85.0,,0.85,34.0
2016-01-31,39,85.0,,0.85,33.15
2016-02-01,75,83.0,False,0.83,62.25
2016-02-02,78,83.0,,0.83,64.74
2016-02-03,83,83.0,,0.83,68.89
2016-02-04,92,83.0,,0.83,76.36
2016-02-05,82,83.0,,0.83,68.06
2016-02-06,71,83.0,,0.83,58.93
2016-02-07,71,83.0,,0.83,58.93
2016-02-08,69,83.0,,0.83,57.269999999999996
2016-02-09,74,83.0,,0.83,61.419999999999995
2016-02-10,79,83.0,,0.83,65.57
2016-02-11,78,83.0,,0.83,64.74
2016-02-12,71,83.0,,0.83,58.93
2016-02-13,66,83.0,,0.83,54.779999999999994
2016-02-14,60,83.0,,0.83,49.8
2016-02-15,69,83.0,,0.83,57.269999999999996
2016-02-16,75,83.0,,0.83,62.25
2016-02-17,81,83.0,,0.83,67.22999999999999
2016-02-18,100,83.0,,0.83,83.0
2016-02-19,78,83.0,,0.83,64.74
2016-02-20,70,83.0,,0.83,58.099999999999994
2016-02-21,68,83.0,,0.83,56.44
2016-02-22,77,83.0,,0.83,63.91
2016-02-23,82,83.0,,0.83,68.06
2016-02-24,89,83.0,,0.83,73.86999999999999
2016-02-25,87,83.0,,0.83,72.21
2016-02-26,80,83.0,,0.83,66.39999999999999
2016-02-27,68,83.0,,0.83,56.44
2016-02-28,69,83.0,,0.83,57.269999999999996
2016-02-29,73,83.0,,0.83,60.589999999999996
2016-03-01,93,80.0,False,0.8,74.4
2016-03-02,92,80.0,,0.8,73.60000000000001
2016-03-03,95,80.0,,0.8,76.0
2016-03-04,90,80.0,,0.8,72.0
2016-03-05,100,80.0,,0.8,80.0
2016-03-06,82,80.0,,0.8,65.60000000000001
2016-03-07,95,80.0,,0.8,76.0
2016-03-08,96,80.0,,0.8,76.80000000000001
2016-03-09,92,80.0,,0.8,73.60000000000001
2016-03-10,98,80.0,,0.8,78.4
2016-03-11,91,80.0,,0.8,72.8
2016-03-12,76,80.0,,0.8,60.800000000000004
2016-03-13,76,80.0,,0.8,60.800000000000004
2016-03-14,86,80.0,,0.8,68.8
2016-03-15,89,80.0,,0.8,71.2
2016-03-16,86,80.0,,0.8,68.8
2016-03-17,85,80.0,,0.8,68.0
2016-03-18,82,80.0,,0.8,65.60000000000001
2016-03-19,71,80.0,,0.8,56.800000000000004
2016-03-20,70,80.0,,0.8,56.0
2016-03-21,80,80.0,,0.8,64.0
2016-03-22,88,80.0,,0.8,70.4
2016-03-23,87,80.0,,0.8,69.60000000000001
2016-03-24,86,80.0,,0.8,68.8
2016-03-25,80,80.0,,0.8,64.0
2016-03-26,73,80.0,,0.8,58.400000000000006
2016-03-27,70,80.0,,0.8,56.0
2016-03-28,84,80.0,,0.8,67.2
2016-03-29,87,80.0,,0.8,69.60000000000001
2016-03-30,88,80.0,,0.8,70.4
2016-03-31,91,80.0,,0.8,72.8
2016-04-01,89,78.0,False,0.78,69.42
2016-04-02,76,78.0,,0.78,59.28
2016-04-03,82,78.0,,0.78,63.96
2016-04-04,94,78.0,,0.78,73.32000000000001
2016-04-05,93,78.0,,0.78,72.54
2016-04-06,93,78.0,,0.78,72.54
2016-04-07,93,78.0,,0.78,72.54
2016-04-08,97,78.0,,0.78,75.66
2016-04-09,82,78.0,,0.78,63.96
2016-04-10,83,78.0,,0.78,64.74000000000001
2016-04-11,90,78.0,,0.78,70.2
2016-04-12,98,78.0,,0.78,76.44
2016-04-13,100,78.0,,0.78,78.0
2016-04-14,98,78.0,,0.78,76.44
2016-04-15,89,78.0,,0.78,69.42
2016-04-16,81,78.0,,0.78,63.18
2016-04-17,82,78.0,,0.78,63.96
2016-04-18,92,78.0,,0.78,71.76
2016-04-19,93,78.0,,0.78,72.54
2016-04-20,97,78.0,,0.78,75.66
2016-04-21,96,78.0,,0.78,74.88
2016-04-22,88,78.0,,0.78,68.64
2016-04-23,83,78.0,,0.78,64.74000000000001
2016-04-24,78,78.0,,0.78,60.84
2016-04-25,89,78.0,,0.78,69.42
2016-04-26,94,78.0,,0.78,73.32000000000001
2016-04-27,93,78.0,,0.78,72.54
2016-04-28,98,78.0,,0.78,76.44
2016-04-29,86,78.0,,0.78,67.08
2016-04-30,75,78.0,,0.78,58.5
2016-05-01,81,75.0,False,0.75,60.75
2016-05-02,94,75.0,,0.75,70.5
2016-05-03,97,75.0,,0.75,72.75
2016-05-04,96,75.0,,0.75,72.0
2016-05-05,95,75.0,,0.75,71.25
2016-05-06,87,75.0,,0.75,65.25
2016-05-07,76,75.0,,0.75,57.0
2016-05-08,76,75.0,,0.75,57.0
2016-05-09,96,75.0,,0.75,72.0
2016-05-10,93,75.0,,0.75,69.75
2016-05-11,99,75.0,,0.75,74.25
2016-05-12,95,75.0,,0.75,71.25
2016-05-13,96,75.0,,0.75,72.0
2016-05-14,82,75.0,,0.75,61.5
2016-05-15,82,75.0,,0.75,61.5
2016-05-16,100,75.0,,0.75,75.0
2016-05-17,98,75.0,,0.75,73.5
2016-05-18,98,75.0,,0.75,73.5
2016-05-19,94,75.0,,0.75,70.5
2016-05-20,92,75.0,,0.75,69.0
2016-05-21,77,75.0,,0.75,57.75
2016-05-22,80,75.0,,0.75,60.0
2016-05-23,91,75.0,,0.75,68.25
2016-05-24,98,75.0,,0.75,73.5
2016-05-25,92,75.0,,0.75,69.0
2016-05-26,88,75.0,,0.75,66.0
2016-05-27,84,75.0,,0.75,63.0
2016-05-28,76,75.0,,0.75,57.0
2016-05-29,71,75.0,,0.75,53.25
2016-05-30,74,75.0,,0.75,55.5
2016-05-31,88,75.0,,0.75,66.0
2016-06-01,95,76.0,False,0.76,72.2
2016-06-02,92,76.0,,0.76,69.92
2016-06-03,86,76.0,,0.76,65.36
2016-06-04,77,76.0,,0.76,58.52
2016-06-05,82,76.0,,0.76,62.32
2016-06-06,87,76.0,,0.76,66.12
2016-06-07,90,76.0,,0.76,68.4
2016-06-08,91,76.0,,0.76,69.16
2016-06-09,92,76.0,,0.76,69.92
2016-06-10,82,76.0,,0.76,62.32
2016-06-11,78,76.0,,0.76,59.28
2016-06-12,74,76.0,,0.76,56.24
2016-06-13,85,76.0,,0.76,64.6
2016-06-14,83,76.0,,0.76,63.08
2016-06-15,84,76.0,,0.76,63.84
2016-06-16,89,76.0,,0.76,67.64
2016-06-17,89,76.0,,0.76,67.64
2016-06-18,73,76.0,,0.76,55.480000000000004
2016-06-19,73,76.0,,0.76,55.480000000000004
2016-06-20,87,76.0,,0.76,66.12
2016-06-21,92,76.0,,0.76,69.92
2016-06-22,98,76.0,,0.76,74.48
2016-06-23,90,76.0,,0.76,68.4
2016-06-24,84,76.0,,0.76,63.84
2016-06-25,78,76.0,,0.76,59.28
2016-06-26,80,76.0,,0.76,60.8
2016-06-27,90,76.0,,0.76,68.4
2016-06-28,96,76.0,,0.76,72.96000000000001
2016-06-29,100,76.0,,0.76,76.0
2016-06-30,98,76.0,,0.76,74.48
2016-07-01,89,73.0,False,0.73,64.97
2016-07-02,77,73.0,,0.73,56.21
2016-07-03,83,73.0,,0.73,60.589999999999996
2016-07-04,78,73.0,,0.73,56.94
2016-07-05,89,73.0,,0.73,64.97
2016-07-06,90,73.0,,0.73,65.7
2016-07-07,99,73.0,,0.73,72.27
2016-07-08,80,73.0,,0.73,58.4
2016-07-09,75,73.0,,0.73,54.75
2016-07-10,80,73.0,,0.73,58.4
2016-07-11,95,73.0,,0.73,69.35
2016-07-12,94,73.0,,0.73,68.62
2016-07-13,100,73.0,,0.73,73.0
2016-07-14,95,73.0,,0.73,69.35
2016-07-15,83,73.0,,0.73,60.589999999999996
2016-07-16,77,73.0,,0.73,56.21
2016-07-17,76,73.0,,0.73,55.48
2016-07-18,93,73.0,,0.73,67.89
2016-07-19,96,73.0,,0.73,70.08
2016-07-20,99,73.0,,0.73,72.27
2016-07-21,99,73.0,,0.73,72.27
2016-07-22,82,73.0,,0.73,59.86
2016-07-23,78,73.0,,0.73,56.94
2016-07-24,75,73.0,,0.73,54.75
2016-07-25,89,73.0,,0.73,64.97
2016-07-26,93,73.0,,0.73,67.89
2016-07-27,94,73.0,,0.73,68.62
2016-07-28,92,73.0,,0.73,67.16
2016-07-29,91,73.0,,0.73,66.42999999999999
2016-07-30,81,73.0,,0.73,59.129999999999995
2016-07-31,83,73.0,,0.73,60.589999999999996
2016-08-01,97,69.0,False,0.69,66.92999999999999
2016-08-02,100,69.0,,0.69,69.0
2016-08-03,97,69.0,,0.69,66.92999999999999
2016-08-04,97,69.0,,0.69,66.92999999999999
2016-08-05,88,69.0,,0.69,60.72
2016-08-06,74,69.0,,0.69,51.059999999999995
2016-08-07,76,69.0,,0.69,52.44
2016-08-08,92,69.0,,0.69,63.48
2016-08-09,90,69.0,,0.69,62.099999999999994
2016-08-10,90,69.0,,0.69,62.099999999999994
2016-08-11,85,69.0,,0.69,58.65
2016-08-12,87,69.0,,0.69,60.029999999999994
2016-08-13,74,69.0,,0.69,51.059999999999995
2016-08-14,73,69.0,,0.69,50.37
2016-08-15,85,69.0,,0.69,58.65
2016-08-16,91,69.0,,0.69,62.78999999999999
2016-08-17,88,69.0,,0.69,60.72
2016-08-18,91,69.0,,0.69,62.78999999999999
2016-08-19,85,69.0,,0.69,58.65
2016-08-20,80,69.0,,0.69,55.199999999999996
2016-08-21,74,69.0,,0.69,51.059999999999995
2016-08-22,89,69.0,,0.69,61.41
2016-08-23,99,69.0,,0.69,68.30999999999999
2016-08-24,97,69.0,,0.69,66.92999999999999
2016-08-25,98,69.0,,0.69,67.61999999999999
2016-08-26,92,69.0,,0.69,63.48
2016-08-27,81,69.0,,0.69,55.88999999999999
2016-08-28,78,69.0,,0.69,53.81999999999999
2016-08-29,93,69.0,,0.69,64.17
2016-08-30,97,69.0,,0.69,66.92999999999999
2016-08-31,95,69.0,,0.69,65.55
2016-09-01,81,80.0,False,0.8,64.8
2016-09-02,82,80.0,,0.8,65.60000000000001
2016-09-03,71,80.0,,0.8,56.800000000000004
2016-09-04,70,80.0,,0.8,56.0
2016-09-05,73,80.0,,0.8,58.400000000000006
2016-09-06,87,80.0,,0.8,69.60000000000001
2016-09-07,92,80.0,,0.8,73.60000000000001
2016-09-08,87,80.0,,0.8,69.60000000000001
2016-09-09,92,80.0,,0.8,73.60000000000001
