date,world_unscaled,world_monthly,isPartial,scale,world
2018-03-12,96,25.0,,0.25,24.0
2018-03-13,95,25.0,,0.25,23.75
2018-03-14,90,25.0,,0.25,22.5
2018-03-15,92,25.0,,0.25,23.0
2018-03-16,86,25.0,,0.25,21.5
2018-03-17,88,25.0,,0.25,22.0
2018-03-18,98,25.0,,0.25,24.5
2018-03-19,97,25.0,,0.25,24.25
2018-03-20,93,25.0,,0.25,23.25
2018-03-21,97,25.0,,0.25,24.25
2018-03-22,95,25.0,,0.25,23.75
2018-03-23,94,25.0,,0.25,23.5
2018-03-24,94,25.0,,0.25,23.5
2018-03-25,99,25.0,,0.25,24.75
2018-03-26,96,25.0,,0.25,24.0
2018-03-27,93,25.0,,0.25,23.25
2018-03-28,94,25.0,,0.25,23.5
2018-03-29,90,25.0,,0.25,22.5
2018-03-30,89,25.0,,0.25,22.25
2018-03-31,93,25.0,,0.25,23.25
2018-04-01,84,25.0,False,0.25,21.0
2018-04-02,81,25.0,,0.25,20.25
2018-04-03,83,25.0,,0.25,20.75
2018-04-04,82,25.0,,0.25,20.5
2018-04-05,81,25.0,,0.25,20.25
2018-04-06,80,25.0,,0.25,20.0
2018-04-07,83,25.0,,0.25,20.75
2018-04-08,87,25.0,,0.25,21.75
2018-04-09,87,25.0,,0.25,21.75
2018-04-10,83,25.0,,0.25,20.75
2018-04-11,82,25.0,,0.25,20.5
2018-04-12,82,25.0,,0.25,20.5
2018-04-13,82,25.0,,0.25,20.5
2018-04-14,99,25.0,,0.25,24.75
2018-04-15,97,25.0,,0.25,24.25
2018-04-16,86,25.0,,0.25,21.5
2018-04-17,88,25.0,,0.25,22.0
2018-04-18,100,25.0,,0.25,25.0
2018-04-19,88,25.0,,0.25,22.0
2018-04-20,83,25.0,,0.25,20.75
2018-04-21,82,25.0,,0.25,20.5
2018-04-22,87,25.0,,0.25,21.75
2018-04-23,90,25.0,,0.25,22.5
2018-04-24,87,25.0,,0.25,21.75
2018-04-25,85,25.0,,0.25,21.25
2018-04-26,84,25.0,,0.25,21.0
2018-04-27,79,25.0,,0.25,19.75
2018-04-28,77,25.0,,0.25,19.25
2018-04-29,84,25.0,,0.25,21.0
2018-04-30,86,25.0,,0.25,21.5
2018-05-01,84,26.0,False,0.26,21.84
2018-05-02,82,26.0,,0.26,21.32
2018-05-03,81,26.0,,0.26,21.060000000000002
2018-05-04,83,26.0,,0.26,21.580000000000002
2018-05-05,78,26.0,,0.26,20.28
2018-05-06,88,26.0,,0.26,22.880000000000003
2018-05-07,87,26.0,,0.26,22.62
2018-05-08,85,26.0,,0.26,22.1
2018-05-09,87,26.0,,0.26,22.62
2018-05-10,84,26.0,,0.26,21.84
2018-05-11,84,26.0,,0.26,21.84
2018-05-12,80,26.0,,0.26,20.8
2018-05-13,86,26.0,,0.26,22.36
2018-05-14,92,26.0,,0.26,23.92
2018-05-15,89,26.0,,0.26,23.14
2018-05-16,89,26.0,,0.26,23.14
2018-05-17,88,26.0,,0.26,22.880000000000003
2018-05-18,85,26.0,,0.26,22.1
2018-05-19,85,26.0,,0.26,22.1
2018-05-20,87,26.0,,0.26,22.62
2018-05-21,88,26.0,,0.26,22.880000000000003
2018-05-22,88,26.0,,0.26,22.880000000000003
2018-05-23,86,26.0,,0.26,22.36
2018-05-24,83,26.0,,0.26,21.580000000000002
2018-05-25,84,26.0,,0.26,21.84
2018-05-26,93,26.0,,0.26,24.18
2018-05-27,97,26.0,,0.26,25.220000000000002
2018-05-28,100,26.0,,0.26,26.0
2018-05-29,96,26.0,,0.26,24.96
2018-05-30,95,26.0,,0.26,24.7
2018-05-31,96,26.0,,0.26,24.96
2018-06-01,15,92.0,False,0.92,13.8
2018-06-02,17,92.0,,0.92,15.64
2018-06-03,18,92.0,,0.92,16.560000000000002
2018-06-04,17,92.0,,0.92,15.64
2018-06-05,16,92.0,,0.92,14.72
2018-06-06,17,92.0,,0.92,15.64
2018-06-07,16,92.0,,0.92,14.72
2018-06-08,17,92.0,,0.92,15.64
2018-06-09,18,92.0,,0.92,16.560000000000002
2018-06-10,20,92.0,,0.92,18.400000000000002
2018-06-11,22,92.0,,0.92,20.240000000000002
2018-06-12,23,92.0,,0.92,21.16
2018-06-13,31,92.0,,0.92,28.52
2018-06-14,56,92.0,,0.92,51.52
2018-06-15,68,92.0,,0.92,62.56
2018-06-16,78,92.0,,0.92,71.76
2018-06-17,89,92.0,,0.92,81.88000000000001
2018-06-18,66,92.0,,0.92,60.720000000000006
2018-06-19,62,92.0,,0.92,57.04
2018-06-20,64,92.0,,0.92,58.88
2018-06-21,70,92.0,,0.92,64.4
2018-06-22,72,92.0,,0.92,66.24000000000001
2018-06-23,90,92.0,,0.92,82.8
2018-06-24,82,92.0,,0.92,75.44
2018-06-25,74,92.0,,0.92,68.08
2018-06-26,79,92.0,,0.92,72.68
2018-06-27,100,92.0,,0.92,92.0
2018-06-28,76,92.0,,0.92,69.92
2018-06-29,44,92.0,,0.92,40.480000000000004
2018-06-30,80,92.0,,0.92,73.60000000000001
2018-07-01,98,66.0,False,0.66,64.68
2018-07-02,89,66.0,,0.66,58.74
2018-07-03,88,66.0,,0.66,58.080000000000005
2018-07-04,49,66.0,,0.66,32.34
2018-07-05,38,66.0,,0.66,25.080000000000002
2018-07-06,83,66.0,,0.66,54.78
2018-07-07,95,66.0,,0.66,62.7
2018-07-08,45,66.0,,0.66,29.700000000000003
2018-07-09,34,66.0,,0.66,22.44
2018-07-10,64,66.0,,0.66,42.24
2018-07-11,77,66.0,,0.66,50.82
2018-07-12,33,66.0,,0.66,21.78
2018-07-13,28,66.0,,0.66,18.48
2018-07-14,53,66.0,,0.66,34.980000000000004
2018-07-15,100,66.0,,0.66,66.0
2018-07-16,25,66.0,,0.66,16.5
2018-07-17,18,66.0,,0.66,11.88
2018-07-18,17,66.0,,0.66,11.22
2018-07-19,16,66.0,,0.66,10.56
2018-07-20,15,66.0,,0.66,9.9
2018-07-21,17,66.0,,0.66,11.22
2018-07-22,19,66.0,,0.66,12.540000000000001
2018-07-23,15,66.0,,0.66,9.9
2018-07-24,15,66.0,,0.66,9.9
2018-07-25,15,66.0,,0.66,9.9
2018-07-26,15,66.0,,0.66,9.9
2018-07-27,15,66.0,,0.66,9.9
2018-07-28,16,66.0,,0.66,10.56
2018-07-29,17,66.0,,0.66,11.22
2018-07-30,15,66.0,,0.66,9.9
2018-07-31,14,66.0,,0.66,9.24
2018-08-01,73,25.0,False,0.25,18.25
2018-08-02,81,25.0,,0.25,20.25
2018-08-03,76,25.0,,0.25,19.0
2018-08-04,81,25.0,,0.25,20.25
2018-08-05,87,25.0,,0.25,21.75
2018-08-06,75,25.0,,0.25,18.75
2018-08-07,76,25.0,,0.25,19.0
2018-08-08,79,25.0,,0.25,19.75
2018-08-09,82,25.0,,0.25,20.5
2018-08-10,83,25.0,,0.25,20.75
2018-08-11,87,25.0,,0.25,21.75
2018-08-12,92,25.0,,0.25,23.0
2018-08-13,81,25.0,,0.25,20.25
2018-08-14,77,25.0,,0.25,19.25
2018-08-15,76,25.0,,0.25,19.0
2018-08-16,83,25.0,,0.25,20.75
2018-08-17,81,25.0,,0.25,20.25
2018-08-18,90,25.0,,0.25,22.5
2018-08-19,96,25.0,,0.25,24.0
2018-08-20,80,25.0,,0.25,20.0
2018-08-21,81,25.0,,0.25,20.25
2018-08-22,79,25.0,,0.25,19.75
2018-08-23,84,25.0,,0.25,21.0
2018-08-24,76,25.0,,0.25,19.0
2018-08-25,91,25.0,,0.25,22.75
2018-08-26,100,25.0,,0.25,25.0
2018-08-27,76,25.0,,0.25,19.0
2018-08-28,71,25.0,,0.25,17.75
2018-08-29,73,25.0,,0.25,18.25
2018-08-30,73,25.0,,0.25,18.25
2018-08-31,69,25.0,,0.25,17.25
2018-09-01,89,23.0,False,0.23,20.470000000000002
2018-09-02,93,23.0,,0.23,21.39
2018-09-03,91,23.0,,0.23,20.93
2018-09-04,89,23.0,,0.23,20.470000000000002
2018-09-05,89,23.0,,0.23,20.470000000000002
2018-09-06,87,23.0,,0.23,20.01
2018-09-07,83,23.0,,0.23,19.09
2018-09-08,89,23.0,,0.23,20.470000000000002
2018-09-09,88,23.0,,0.23,20.240000000000002
2018-09-10,91,23.0,,0.23,20.93
2018-09-11,98,23.0,,0.23,22.540000000000003
2018-09-12,99,23.0,,0.23,22.77
2018-09-13,100,23.0,,0.23,23.0
2018-09-14,89,23.0,,0.23,20.470000000000002
2018-09-15,90,23.0,,0.23,20.7
2018-09-16,92,23.0,,0.23,21.16
2018-09-17,87,23.0,,0.23,20.01
2018-09-18,90,23.0,,0.23,20.7
2018-09-19,90,23.0,,0.23,20.7
2018-09-20,92,23.0,,0.23,21.16
2018-09-21,87,23.0,,0.23,20.01
2018-09-22,93,23.0,,0.23,21.39
2018-09-23,95,23.0,,0.23,21.85
2018-09-24,91,23.0,,0.23,20.93
2018-09-25,91,23.0,,0.23,20.93
2018-09-26,91,23.0,,0.23,20.93
2018-09-27,89,23.0,,0.23,20.470000000000002
2018-09-28,82,23.0,,0.23,18.86
2018-09-29,88,23.0,,0.23,20.240000000000002
2018-09-30,88,23.0,,0.23,20.240000000000002
2018-10-01,26,31.0,False,0.31,8.06
2018-10-02,27,31.0,,0.31,8.37
2018-10-03,28,31.0,,0.31,8.68
2018-10-04,28,31.0,,0.31,8.68
2018-10-05,28,31.0,,0.31,8.68
2018-10-06,27,31.0,,0.31,8.37
2018-10-07,27,31.0,,0.31,8.37
2018-10-08,28,31.0,,0.31,8.68
2018-10-09,27,31.0,,0.31,8.37
2018-10-10,30,31.0,,0.31,9.3
2018-10-11,28,31.0,,0.31,8.68
2018-10-12,27,31.0,,0.31,8.37
2018-10-13,28,31.0,,0.31,8.68
2018-10-14,30,31.0,,0.31,9.3
2018-10-15,27,31.0,,0.31,8.37
2018-10-16,28,31.0,,0.31,8.68
2018-10-17,28,31.0,,0.31,8.68
2018-10-18,29,31.0,,0.31,8.99
2018-10-19,34,31.0,,0.31,10.54
2018-10-20,32,31.0,,0.31,9.92
2018-10-21,44,31.0,,0.31,13.64
2018-10-22,34,31.0,,0.31,10.54
2018-10-23,42,31.0,,0.31,13.02
2018-10-24,56,31.0,,0.31,17.36
2018-10-25,52,31.0,,0.31,16.12
2018-10-26,38,31.0,,0.31,11.78
2018-10-27,100,31.0,,0.31,31.0
2018-10-28,85,31.0,,0.31,26.35
2018-10-29,77,31.0,,0.31,23.87
2018-10-30,32,31.0,,0.31,9.92
2018-10-31,29,31.0,,0.31,8.99
2018-11-01,95,22.0,False,0.22,20.9
2018-11-02,95,22.0,,0.22,20.9
2018-11-03,91,22.0,,0.22,20.02
2018-11-04,91,22.0,,0.22,20.02
2018-11-05,91,22.0,,0.22,20.02
2018-11-06,89,22.0,,0.22,19.580000000000002
2018-11-07,79,22.0,,0.22,17.38
2018-11-08,91,22.0,,0.22,20.02
2018-11-09,94,22.0,,0.22,20.68
2018-11-10,86,22.0,,0.22,18.92
2018-11-11,97,22.0,,0.22,21.34
2018-11-12,97,22.0,,0.22,21.34
2018-11-13,95,22.0,,0.22,20.9
2018-11-14,96,22.0,,0.22,21.12
2018-11-15,88,22.0,,0.22,19.36
2018-11-16,88,22.0,,0.22,19.36
2018-11-17,87,22.0,,0.22,19.14
2018-11-18,91,22.0,,0.22,20.02
2018-11-19,84,22.0,,0.22,18.48
2018-11-20,82,22.0,,0.22,18.04
2018-11-21,82,22.0,,0.22,18.04
2018-11-22,80,22.0,,0.22,17.6
2018-11-23,85,22.0,,0.22,18.7
2018-11-24,85,22.0,,0.22,18.7
2018-11-25,95,22.0,,0.22,20.9
2018-11-26,91,22.0,,0.22,20.02
2018-11-27,94,22.0,,0.22,20.68
2018-11-28,100,22.0,,0.22,22.0
2018-11-29,96,22.0,,0.22,21.12
2018-11-30,98,22.0,,0.22,21.56
2018-12-01,94,23.0,False,0.23,21.62
2018-12-02,96,23.0,,0.23,22.080000000000002
2018-12-03,96,23.0,,0.23,22.080000000000002
2018-12-04,94,23.0,,0.23,21.62
2018-12-05,95,23.0,,0.23,21.85
2018-12-06,93,23.0,,0.23,21.39
2018-12-07,95,23.0,,0.23,21.85
2018-12-08,91,23.0,,0.23,20.93
2018-12-09,97,23.0,,0.23,22.310000000000002
2018-12-10,100,23.0,,0.23,23.0
2018-12-11,97,23.0,,0.23,22.310000000000002
2018-12-12,97,23.0,,0.23,22.310000000000002
2018-12-13,97,23.0,,0.23,22.310000000000002
2018-12-14,91,23.0,,0.23,20.93
2018-12-15,90,23.0,,0.23,20.7
2018-12-16,96,23.0,,0.23,22.080000000000002
2018-12-17,96,23.0,,0.23,22.080000000000002
2018-12-18,96,23.0,,0.23,22.080000000000002
2018-12-19,91,23.0,,0.23,20.93
2018-12-20,90,23.0,,0.23,20.7
2018-12-21,87,23.0,,0.23,20.01
2018-12-22,93,23.0,,0.23,21.39
2018-12-23,94,23.0,,0.23,21.62
2018-12-24,91,23.0,,0.23,20.93
2018-12-25,97,23.0,,0.23,22.310000000000002
2018-12-26,92,23.0,,0.23,21.16
2018-12-27,92,23.0,,0.23,21.16
2018-12-28,94,23.0,,0.23,21.62
2018-12-29,99,23.0,,0.23,22.77
2018-12-30,97,23.0,,0.23,22.310000000000002
2018-12-31,92,23.0,,0.23,21.16
2019-01-01,100,23.0,False,0.23,23.0
2019-01-02,88,23.0,,0.23,20.240000000000002
2019-01-03,92,23.0,,0.23,21.16
2019-01-04,87,23.0,,0.23,20.01
2019-01-05,91,23.0,,0.23,20.93
2019-01-06,93,23.0,,0.23,21.39
2019-01-07,89,23.0,,0.23,20.470000000000002
2019-01-08,89,23.0,,0.23,20.470000000000002
2019-01-09,92,23.0,,0.23,21.16
2019-01-10,92,23.0,,0.23,21.16
2019-01-11,91,23.0,,0.23,20.93
2019-01-12,89,23.0,,0.23,20.470000000000002
2019-01-13,90,23.0,,0.23,20.7
2019-01-14,97,23.0,,0.23,22.310000000000002
2019-01-15,94,23.0,,0.23,21.62
2019-01-16,93,23.0,,0.23,21.39
2019-01-17,92,23.0,,0.23,21.16
2019-01-18,90,23.0,,0.23,20.7
2019-01-19,88,23.0,,0.23,20.240000000000002
2019-01-20,88,23.0,,0.23,20.240000000000002
2019-01-21,88,23.0,,0.23,20.240000000000002
2019-01-22,90,23.0,,0.23,20.7
2019-01-23,92,23.0,,0.23,21.16
2019-01-24,92,23.0,,0.23,21.16
2019-01-25,91,23.0,,0.23,20.93
2019-01-26,92,23.0,,0.23,21.16
2019-01-27,99,23.0,,0.23,22.77
2019-01-28,91,23.0,,0.23,20.93
2019-01-29,87,23.0,,0.23,20.01
2019-01-30,88,23.0,,0.23,20.240000000000002
2019-01-31,88,23.0,,0.23,20.240000000000002
2019-02-01,91,22.0,False,0.22,20.02
2019-02-02,87,22.0,,0.22,19.14
2019-02-03,91,22.0,,0.22,20.02
2019-02-04,93,22.0,,0.22,20.46
2019-02-05,97,22.0,,0.22,21.34
2019-02-06,93,22.0,,0.22,20.46
2019-02-07,88,22.0,,0.22,19.36
2019-02-08,92,22.0,,0.22,20.24
2019-02-09,90,22.0,,0.22,19.8
2019-02-10,92,22.0,,0.22,20.24
2019-02-11,91,22.0,,0.22,20.02
2019-02-12,87,22.0,,0.22,19.14
2019-02-13,87,22.0,,0.22,19.14
2019-02-14,88,22.0,,0.22,19.36
2019-02-15,92,22.0,,0.22,20.24
2019-02-16,95,22.0,,0.22,20.9
2019-02-17,100,22.0,,0.22,22.0
2019-02-18,91,22.0,,0.22,20.02
2019-02-19,98,22.0,,0.22,21.56
2019-02-20,92,22.0,,0.22,20.24
2019-02-21,94,22.0,,0.22,20.68
2019-02-22,91,22.0,,0.22,20.02
2019-02-23,92,22.0,,0.22,20.24
2019-02-24,100,22.0,,0.22,22.0
2019-02-25,93,22.0,,0.22,20.46
2019-02-26,97,22.0,,0.22,21.34
2019-02-27,97,22.0,,0.22,21.34
2019-02-28,94,22.0,,0.22,20.68
2019-03-01,87,23.0,False,0.23,20.01
2019-03-02,80,23.0,,0.23,18.400000000000002
2019-03-03,87,23.0,,0.23,20.01
2019-03-04,88,23.0,,0.23,20.240000000000002
2019-03-05,86,23.0,,0.23,19.78
2019-03-06,82,23.0,,0.23,18.86
2019-03-07,84,23.0,,0.23,19.32
2019-03-08,83,23.0,,0.23,19.09
2019-03-09,81,23.0,,0.23,18.630000000000003
2019-03-10,93,23.0,,0.23,21.39
2019-03-11,87,23.0,,0.23,20.01
2019-03-12,100,23.0,,0.23,23.0
2019-03-13,86,23.0,,0.23,19.78
2019-03-14,82,23.0,,0.23,18.86
2019-03-15,83,23.0,,0.23,19.09
2019-03-16,83,23.0,,0.23,19.09
2019-03-17,88,23.0,,0.23,20.240000000000002
2019-03-18,93,23.0,,0.23,21.39
2019-03-19,86,23.0,,0.23,19.78
2019-03-20,86,23.0,,0.23,19.78
2019-03-21,87,23.0,,0.23,20.01
2019-03-22,87,23.0,,0.23,20.01
2019-03-23,82,23.0,,0.23,18.86
2019-03-24,90,23.0,,0.23,20.7
2019-03-25,86,23.0,,0.23,19.78
2019-03-26,87,23.0,,0.23,20.01
2019-03-27,85,23.0,,0.23,19.55
