date,profit_unscaled,profit_monthly,isPartial,scale,profit
2018-12-10,85,76.0,,0.76,64.6
2018-12-11,90,76.0,,0.76,68.4
2018-12-12,97,76.0,,0.76,73.72
2018-12-13,81,76.0,,0.76,61.56
2018-12-14,72,76.0,,0.76,54.72
2018-12-15,52,76.0,,0.76,39.52
2018-12-16,51,76.0,,0.76,38.76
2018-12-17,72,76.0,,0.76,54.72
2018-12-18,86,76.0,,0.76,65.36
2018-12-19,78,76.0,,0.76,59.28
2018-12-20,69,76.0,,0.76,52.44
2018-12-21,57,76.0,,0.76,43.32
2018-12-22,43,76.0,,0.76,32.68
2018-12-23,34,76.0,,0.76,25.84
2018-12-24,40,76.0,,0.76,30.4
2018-12-25,35,76.0,,0.76,26.6
2018-12-26,49,76.0,,0.76,37.24
2018-12-27,52,76.0,,0.76,39.52
2018-12-28,58,76.0,,0.76,44.08
2018-12-29,57,76.0,,0.76,43.32
2018-12-30,48,76.0,,0.76,36.480000000000004
2018-12-31,49,76.0,,0.76,37.24
2019-01-01,46,84.0,False,0.84,38.64
2019-01-02,75,84.0,,0.84,63.0
2019-01-03,71,84.0,,0.84,59.64
2019-01-04,76,84.0,,0.84,63.839999999999996
2019-01-05,49,84.0,,0.84,41.16
2019-01-06,50,84.0,,0.84,42.0
2019-01-07,72,84.0,,0.84,60.48
2019-01-08,77,84.0,,0.84,64.67999999999999
2019-01-09,82,84.0,,0.84,68.88
2019-01-10,81,84.0,,0.84,68.03999999999999
2019-01-11,75,84.0,,0.84,63.0
2019-01-12,52,84.0,,0.84,43.68
2019-01-13,52,84.0,,0.84,43.68
2019-01-14,82,84.0,,0.84,68.88
2019-01-15,83,84.0,,0.84,69.72
2019-01-16,87,84.0,,0.84,73.08
2019-01-17,81,84.0,,0.84,68.03999999999999
2019-01-18,82,84.0,,0.84,68.88
2019-01-19,59,84.0,,0.84,49.559999999999995
2019-01-20,59,84.0,,0.84,49.559999999999995
2019-01-21,75,84.0,,0.84,63.0
2019-01-22,96,84.0,,0.84,80.64
2019-01-23,98,84.0,,0.84,82.32
2019-01-24,100,84.0,,0.84,84.0
2019-01-25,85,84.0,,0.84,71.39999999999999
2019-01-26,60,84.0,,0.84,50.4
2019-01-27,66,84.0,,0.84,55.44
2019-01-28,97,84.0,,0.84,81.48
2019-01-29,79,84.0,,0.84,66.36
2019-01-30,87,84.0,,0.84,73.08
2019-01-31,91,84.0,,0.84,76.44
2019-02-01,74,93.0,False,0.93,68.82000000000001
2019-02-02,62,93.0,,0.93,57.660000000000004
2019-02-03,54,93.0,,0.93,50.220000000000006
2019-02-04,82,93.0,,0.93,76.26
2019-02-05,81,93.0,,0.93,75.33
2019-02-06,100,93.0,,0.93,93.0
2019-02-07,95,93.0,,0.93,88.35000000000001
2019-02-08,81,93.0,,0.93,75.33
2019-02-09,57,93.0,,0.93,53.010000000000005
2019-02-10,56,93.0,,0.93,52.080000000000005
2019-02-11,78,93.0,,0.93,72.54
2019-02-12,92,93.0,,0.93,85.56
2019-02-13,95,93.0,,0.93,88.35000000000001
2019-02-14,74,93.0,,0.93,68.82000000000001
2019-02-15,74,93.0,,0.93,68.82000000000001
2019-02-16,54,93.0,,0.93,50.220000000000006
2019-02-17,55,93.0,,0.93,51.150000000000006
2019-02-18,71,93.0,,0.93,66.03
2019-02-19,95,93.0,,0.93,88.35000000000001
2019-02-20,78,93.0,,0.93,72.54
2019-02-21,77,93.0,,0.93,71.61
2019-02-22,76,93.0,,0.93,70.68
2019-02-23,58,93.0,,0.93,53.940000000000005
2019-02-24,52,93.0,,0.93,48.36
2019-02-25,80,93.0,,0.93,74.4
2019-02-26,82,93.0,,0.93,76.26
2019-02-27,82,93.0,,0.93,76.26
2019-02-28,69,93.0,,0.93,64.17
2019-03-01,87,86.0,False,0.86,74.82
2019-03-02,51,86.0,,0.86,43.86
2019-03-03,73,86.0,,0.86,62.78
2019-03-04,92,86.0,,0.86,79.12
2019-03-05,96,86.0,,0.86,82.56
2019-03-06,92,86.0,,0.86,79.12
2019-03-07,92,86.0,,0.86,79.12
2019-03-08,93,86.0,,0.86,79.98
2019-03-09,61,86.0,,0.86,52.46
2019-03-10,60,86.0,,0.86,51.6
2019-03-11,100,86.0,,0.86,86.0
2019-03-12,94,86.0,,0.86,80.84
2019-03-13,93,86.0,,0.86,79.98
2019-03-14,85,86.0,,0.86,73.1
2019-03-15,74,86.0,,0.86,63.64
2019-03-16,61,86.0,,0.86,52.46
2019-03-17,55,86.0,,0.86,47.3
2019-03-18,96,86.0,,0.86,82.56
2019-03-19,95,86.0,,0.86,81.7
2019-03-20,99,86.0,,0.86,85.14
2019-03-21,98,86.0,,0.86,84.28
2019-03-22,78,86.0,,0.86,67.08
2019-03-23,52,86.0,,0.86,44.72
2019-03-24,64,86.0,,0.86,55.04
2019-03-25,97,86.0,,0.86,83.42
2019-03-26,77,86.0,,0.86,66.22
2019-03-27,94,86.0,,0.86,80.84
2019-03-28,93,86.0,,0.86,79.98
2019-03-29,90,86.0,,0.86,77.4
2019-03-30,58,86.0,,0.86,49.88
2019-03-31,73,86.0,,0.86,62.78
2019-04-01,94,90.0,False,0.9,84.60000000000001
2019-04-02,79,90.0,,0.9,71.10000000000001
2019-04-03,91,90.0,,0.9,81.9
2019-04-04,97,90.0,,0.9,87.3
2019-04-05,76,90.0,,0.9,68.4
2019-04-06,65,90.0,,0.9,58.5
2019-04-07,65,90.0,,0.9,58.5
2019-04-08,95,90.0,,0.9,85.5
2019-04-09,96,90.0,,0.9,86.4
2019-04-10,100,90.0,,0.9,90.0
2019-04-11,88,90.0,,0.9,79.2
2019-04-12,86,90.0,,0.9,77.4
2019-04-13,57,90.0,,0.9,51.300000000000004
2019-04-14,51,90.0,,0.9,45.9
2019-04-15,71,90.0,,0.9,63.9
2019-04-16,96,90.0,,0.9,86.4
2019-04-17,95,90.0,,0.9,85.5
2019-04-18,79,90.0,,0.9,71.10000000000001
2019-04-19,75,90.0,,0.9,67.5
2019-04-20,46,90.0,,0.9,41.4
2019-04-21,47,90.0,,0.9,42.300000000000004
2019-04-22,81,90.0,,0.9,72.9
2019-04-23,83,90.0,,0.9,74.7
2019-04-24,88,90.0,,0.9,79.2
2019-04-25,98,90.0,,0.9,88.2
2019-04-26,82,90.0,,0.9,73.8
2019-04-27,53,90.0,,0.9,47.7
2019-04-28,62,90.0,,0.9,55.800000000000004
2019-04-29,86,90.0,,0.9,77.4
2019-04-30,93,90.0,,0.9,83.7
2019-05-01,100,76.0,False,0.76,76.0
2019-05-02,100,76.0,,0.76,76.0
2019-05-03,87,76.0,,0.76,66.12
2019-05-04,62,76.0,,0.76,47.12
2019-05-05,62,76.0,,0.76,47.12
2019-05-06,94,76.0,,0.76,71.44
2019-05-07,93,76.0,,0.76,70.68
2019-05-08,92,76.0,,0.76,69.92
2019-05-09,90,76.0,,0.76,68.4
2019-05-10,77,76.0,,0.76,58.52
2019-05-11,56,76.0,,0.76,42.56
2019-05-12,54,76.0,,0.76,41.04
2019-05-13,85,76.0,,0.76,64.6
2019-05-14,93,76.0,,0.76,70.68
2019-05-15,87,76.0,,0.76,66.12
2019-05-16,96,76.0,,0.76,72.96000000000001
2019-05-17,74,76.0,,0.76,56.24
2019-05-18,57,76.0,,0.76,43.32
2019-05-19,53,76.0,,0.76,40.28
2019-05-20,76,76.0,,0.76,57.76
2019-05-21,81,76.0,,0.76,61.56
2019-05-22,93,76.0,,0.76,70.68
2019-05-23,80,76.0,,0.76,60.8
2019-05-24,66,76.0,,0.76,50.160000000000004
2019-05-25,52,76.0,,0.76,39.52
2019-05-26,44,76.0,,0.76,33.44
2019-05-27,51,76.0,,0.76,38.76
2019-05-28,71,76.0,,0.76,53.96
2019-05-29,86,76.0,,0.76,65.36
2019-05-30,82,76.0,,0.76,62.32
2019-05-31,66,76.0,,0.76,50.160000000000004
2019-06-01,50,69.0,False,0.69,34.5
2019-06-02,59,69.0,,0.69,40.709999999999994
2019-06-03,65,69.0,,0.69,44.849999999999994
2019-06-04,83,69.0,,0.69,57.269999999999996
2019-06-05,98,69.0,,0.69,67.61999999999999
2019-06-06,79,69.0,,0.69,54.51
2019-06-07,75,69.0,,0.69,51.74999999999999
2019-06-08,60,69.0,,0.69,41.4
2019-06-09,59,69.0,,0.69,40.709999999999994
2019-06-10,87,69.0,,0.69,60.029999999999994
2019-06-11,91,69.0,,0.69,62.78999999999999
2019-06-12,85,69.0,,0.69,58.65
2019-06-13,76,69.0,,0.69,52.44
2019-06-14,79,69.0,,0.69,54.51
2019-06-15,61,69.0,,0.69,42.089999999999996
2019-06-16,64,69.0,,0.69,44.16
2019-06-17,82,69.0,,0.69,56.58
2019-06-18,100,69.0,,0.69,69.0
2019-06-19,99,69.0,,0.69,68.30999999999999
2019-06-20,78,69.0,,0.69,53.81999999999999
2019-06-21,76,69.0,,0.69,52.44
2019-06-22,68,69.0,,0.69,46.919999999999995
2019-06-23,64,69.0,,0.69,44.16
2019-06-24,83,69.0,,0.69,57.269999999999996
2019-06-25,99,69.0,,0.69,68.30999999999999
2019-06-26,94,69.0,,0.69,64.86
2019-06-27,87,69.0,,0.69,60.029999999999994
2019-06-28,79,69.0,,0.69,54.51
2019-06-29,63,69.0,,0.69,43.47
2019-06-30,63,69.0,,0.69,43.47
2019-07-01,84,69.0,False,0.69,57.959999999999994
2019-07-02,94,69.0,,0.69,64.86
2019-07-03,86,69.0,,0.69,59.339999999999996
2019-07-04,59,69.0,,0.69,40.709999999999994
2019-07-05,59,69.0,,0.69,40.709999999999994
2019-07-06,61,69.0,,0.69,42.089999999999996
2019-07-07,63,69.0,,0.69,43.47
2019-07-08,85,69.0,,0.69,58.65
2019-07-09,98,69.0,,0.69,67.61999999999999
2019-07-10,100,69.0,,0.69,69.0
2019-07-11,98,69.0,,0.69,67.61999999999999
2019-07-12,85,69.0,,0.69,58.65
2019-07-13,68,69.0,,0.69,46.919999999999995
2019-07-14,68,69.0,,0.69,46.919999999999995
2019-07-15,89,69.0,,0.69,61.41
2019-07-16,95,69.0,,0.69,65.55
2019-07-17,91,69.0,,0.69,62.78999999999999
2019-07-18,98,69.0,,0.69,67.61999999999999
2019-07-19,75,69.0,,0.69,51.74999999999999
2019-07-20,75,69.0,,0.69,51.74999999999999
2019-07-21,65,69.0,,0.69,44.849999999999994
2019-07-22,95,69.0,,0.69,65.55
2019-07-23,92,69.0,,0.69,63.48
2019-07-24,93,69.0,,0.69,64.17
2019-07-25,96,69.0,,0.69,66.24
2019-07-26,82,69.0,,0.69,56.58
2019-07-27,69,69.0,,0.69,47.61
2019-07-28,65,69.0,,0.69,44.849999999999994
2019-07-29,83,69.0,,0.69,57.269999999999996
2019-07-30,91,69.0,,0.69,62.78999999999999
2019-07-31,78,69.0,,0.69,53.81999999999999
2019-08-01,80,68.0,False,0.68,54.400000000000006
2019-08-02,77,68.0,,0.68,52.36000000000001
2019-08-03,57,68.0,,0.68,38.760000000000005
2019-08-04,58,68.0,,0.68,39.440000000000005
2019-08-05,82,68.0,,0.68,55.760000000000005
2019-08-06,93,68.0,,0.68,63.24
2019-08-07,88,68.0,,0.68,59.84
2019-08-08,91,68.0,,0.68,61.88
2019-08-09,81,68.0,,0.68,55.080000000000005
2019-08-10,61,68.0,,0.68,41.480000000000004
2019-08-11,64,68.0,,0.68,43.52
2019-08-12,95,68.0,,0.68,64.60000000000001
2019-08-13,86,68.0,,0.68,58.480000000000004
2019-08-14,94,68.0,,0.68,63.92
2019-08-15,86,68.0,,0.68,58.480000000000004
2019-08-16,83,68.0,,0.68,56.440000000000005
2019-08-17,64,68.0,,0.68,43.52
2019-08-18,60,68.0,,0.68,40.800000000000004
2019-08-19,89,68.0,,0.68,60.52
2019-08-20,97,68.0,,0.68,65.96000000000001
2019-08-21,98,68.0,,0.68,66.64
2019-08-22,92,68.0,,0.68,62.56
2019-08-23,90,68.0,,0.68,61.2
2019-08-24,56,68.0,,0.68,38.080000000000005
2019-08-25,56,68.0,,0.68,38.080000000000005
2019-08-26,92,68.0,,0.68,62.56
2019-08-27,100,68.0,,0.68,68.0
2019-08-28,94,68.0,,0.68,63.92
2019-08-29,96,68.0,,0.68,65.28
2019-08-30,72,68.0,,0.68,48.96
2019-08-31,55,68.0,,0.68,37.400000000000006
2019-09-01,48,80.0,False,0.8,38.400000000000006
2019-09-02,72,80.0,,0.8,57.6
2019-09-03,71,80.0,,0.8,56.800000000000004
2019-09-04,82,80.0,,0.8,65.60000000000001
2019-09-05,83,80.0,,0.8,66.4
2019-09-06,73,80.0,,0.8,58.400000000000006
2019-09-07,45,80.0,,0.8,36.0
2019-09-08,59,80.0,,0.8,47.2
2019-09-09,84,80.0,,0.8,67.2
2019-09-10,89,80.0,,0.8,71.2
2019-09-11,89,80.0,,0.8,71.2
2019-09-12,89,80.0,,0.8,71.2
2019-09-13,73,80.0,,0.8,58.400000000000006
2019-09-14,54,80.0,,0.8,43.2
2019-09-15,58,80.0,,0.8,46.400000000000006
2019-09-16,93,80.0,,0.8,74.4
2019-09-17,100,80.0,,0.8,80.0
2019-09-18,92,80.0,,0.8,73.60000000000001
2019-09-19,91,80.0,,0.8,72.8
2019-09-20,77,80.0,,0.8,61.6
2019-09-21,51,80.0,,0.8,40.800000000000004
2019-09-22,58,80.0,,0.8,46.400000000000006
2019-09-23,90,80.0,,0.8,72.0
2019-09-24,86,80.0,,0.8,68.8
2019-09-25,87,80.0,,0.8,69.60000000000001
2019-09-26,82,80.0,,0.8,65.60000000000001
2019-09-27,75,80.0,,0.8,60.0
2019-09-28,56,80.0,,0.8,44.800000000000004
2019-09-29,50,80.0,,0.8,40.0
2019-09-30,75,80.0,,0.8,60.0
2019-10-01,91,86.0,False,0.86,78.26
2019-10-02,92,86.0,,0.86,79.12
2019-10-03,84,86.0,,0.86,72.24
2019-10-04,77,86.0,,0.86,66.22
2019-10-05,50,86.0,,0.86,43.0
2019-10-06,54,86.0,,0.86,46.44
2019-10-07,82,86.0,,0.86,70.52
2019-10-08,91,86.0,,0.86,78.26
2019-10-09,93,86.0,,0.86,79.98
2019-10-10,76,86.0,,0.86,65.36
2019-10-11,70,86.0,,0.86,60.199999999999996
2019-10-12,51,86.0,,0.86,43.86
2019-10-13,60,86.0,,0.86,51.6
2019-10-14,79,86.0,,0.86,67.94
2019-10-15,84,86.0,,0.86,72.24
2019-10-16,87,86.0,,0.86,74.82
2019-10-17,82,86.0,,0.86,70.52
2019-10-18,74,86.0,,0.86,63.64
2019-10-19,47,86.0,,0.86,40.42
2019-10-20,56,86.0,,0.86,48.16
2019-10-21,91,86.0,,0.86,78.26
2019-10-22,91,86.0,,0.86,78.26
2019-10-23,89,86.0,,0.86,76.53999999999999
2019-10-24,93,86.0,,0.86,79.98
2019-10-25,70,86.0,,0.86,60.199999999999996
2019-10-26,50,86.0,,0.86,43.0
2019-10-27,56,86.0,,0.86,48.16
2019-10-28,82,86.0,,0.86,70.52
2019-10-29,92,86.0,,0.86,79.12
2019-10-30,100,86.0,,0.86,86.0
2019-10-31,76,86.0,,0.86,65.36
2019-11-01,72,79.0,False,0.79,56.88
2019-11-02,50,79.0,,0.79,39.5
2019-11-03,68,79.0,,0.79,53.72
2019-11-04,90,79.0,,0.79,71.10000000000001
2019-11-05,99,79.0,,0.79,78.21000000000001
2019-11-06,100,79.0,,0.79,79.0
2019-11-07,98,79.0,,0.79,77.42
2019-11-08,85,79.0,,0.79,67.15
2019-11-09,50,79.0,,0.79,39.5
2019-11-10,60,79.0,,0.79,47.400000000000006
2019-11-11,89,79.0,,0.79,70.31
2019-11-12,93,79.0,,0.79,73.47
2019-11-13,96,79.0,,0.79,75.84
2019-11-14,93,79.0,,0.79,73.47
2019-11-15,74,79.0,,0.79,58.46
2019-11-16,54,79.0,,0.79,42.660000000000004
2019-11-17,65,79.0,,0.79,51.35
2019-11-18,92,79.0,,0.79,72.68
2019-11-19,94,79.0,,0.79,74.26
2019-11-20,95,79.0,,0.79,75.05
2019-11-21,99,79.0,,0.79,78.21000000000001
2019-11-22,82,79.0,,0.79,64.78
2019-11-23,52,79.0,,0.79,41.08
2019-11-24,57,79.0,,0.79,45.03
2019-11-25,82,79.0,,0.79,64.78
2019-11-26,74,79.0,,0.79,58.46
2019-11-27,50,79.0,,0.79,39.5
2019-11-28,42,79.0,,0.79,33.18
2019-11-29,37,79.0,,0.79,29.23
2019-11-30,49,79.0,,0.79,38.71
2019-12-01,58,70.0,False,0.7,40.599999999999994
2019-12-02,80,70.0,,0.7,56.0
2019-12-03,98,70.0,,0.7,68.6
2019-12-04,100,70.0,,0.7,70.0
2019-12-05,94,70.0,,0.7,65.8
2019-12-06,83,70.0,,0.7,58.099999999999994
2019-12-07,63,70.0,,0.7,44.099999999999994
2019-12-08,55,70.0,,0.7,38.5
2019-12-09,86,70.0,,0.7,60.199999999999996
2019-12-10,88,70.0,,0.7,61.599999999999994
2019-12-11,90,70.0,,0.7,62.99999999999999
2019-12-12,73,70.0,,0.7,51.099999999999994
2019-12-13,81,70.0,,0.7,56.699999999999996
2019-12-14,52,70.0,,0.7,36.4
2019-12-15,50,70.0,,0.7,35.0
2019-12-16,73,70.0,,0.7,51.099999999999994
2019-12-17,74,70.0,,0.7,51.8
2019-12-18,82,70.0,,0.7,57.4
2019-12-19,64,70.0,,0.7,44.8
2019-12-20,56,70.0,,0.7,39.199999999999996
2019-12-21,45,70.0,,0.7,31.499999999999996
2019-12-22,31,70.0,,0.7,21.7
2019-12-23,46,70.0,,0.7,32.199999999999996
2019-12-24,53,70.0,,0.7,37.099999999999994
2019-12-25,37,70.0,,0.7,25.9
2019-12-26,44,70.0,,0.7,30.799999999999997
2019-12-27,59,70.0,,0.7,41.3
2019-12-28,39,70.0,,0.7,27.299999999999997
2019-12-29,51,70.0,,0.7,35.699999999999996
2019-12-30,61,70.0,,0.7,42.699999999999996
2019-12-31,50,70.0,,0.7,35.0
2020-01-01,50,80.0,False,0.8,40.0
2020-01-02,62,80.0,,0.8,49.6
2020-01-03,64,80.0,,0.8,51.2
2020-01-04,55,80.0,,0.8,44.0
2020-01-05,50,80.0,,0.8,40.0
2020-01-06,73,80.0,,0.8,58.400000000000006
2020-01-07,72,80.0,,0.8,57.6
2020-01-08,73,80.0,,0.8,58.400000000000006
2020-01-09,74,80.0,,0.8,59.2
2020-01-10,71,80.0,,0.8,56.800000000000004
2020-01-11,55,80.0,,0.8,44.0
2020-01-12,57,80.0,,0.8,45.6
2020-01-13,77,80.0,,0.8,61.6
2020-01-14,78,80.0,,0.8,62.400000000000006
2020-01-15,81,80.0,,0.8,64.8
2020-01-16,80,80.0,,0.8,64.0
2020-01-17,78,80.0,,0.8,62.400000000000006
2020-01-18,55,80.0,,0.8,44.0
2020-01-19,57,80.0,,0.8,45.6
2020-01-20,73,80.0,,0.8,58.400000000000006
2020-01-21,87,80.0,,0.8,69.60000000000001
2020-01-22,100,80.0,,0.8,80.0
2020-01-23,97,80.0,,0.8,77.60000000000001
2020-01-24,77,80.0,,0.8,61.6
2020-01-25,51,80.0,,0.8,40.800000000000004
2020-01-26,57,80.0,,0.8,45.6
2020-01-27,84,80.0,,0.8,67.2
2020-01-28,95,80.0,,0.8,76.0
2020-01-29,94,80.0,,0.8,75.2
2020-01-30,90,80.0,,0.8,72.0
2020-01-31,83,80.0,,0.8,66.4
2020-02-01,61,89.0,False,0.89,54.29
2020-02-02,57,89.0,,0.89,50.730000000000004
2020-02-03,84,89.0,,0.89,74.76
2020-02-04,95,89.0,,0.89,84.55
2020-02-05,96,89.0,,0.89,85.44
2020-02-06,100,89.0,,0.89,89.0
2020-02-07,80,89.0,,0.89,71.2
2020-02-08,56,89.0,,0.89,49.84
2020-02-09,62,89.0,,0.89,55.18
2020-02-10,89,89.0,,0.89,79.21000000000001
2020-02-11,99,89.0,,0.89,88.11
2020-02-12,87,89.0,,0.89,77.43
2020-02-13,74,89.0,,0.89,65.86
2020-02-14,71,89.0,,0.89,63.19
2020-02-15,60,89.0,,0.89,53.4
2020-02-16,62,89.0,,0.89,55.18
2020-02-17,76,89.0,,0.89,67.64
2020-02-18,88,89.0,,0.89,78.32000000000001
2020-02-19,95,89.0,,0.89,84.55
2020-02-20,79,89.0,,0.89,70.31
2020-02-21,84,89.0,,0.89,74.76
2020-02-22,68,89.0,,0.89,60.52
2020-02-23,58,89.0,,0.89,51.62
2020-02-24,92,89.0,,0.89,81.88
2020-02-25,93,89.0,,0.89,82.77
2020-02-26,92,89.0,,0.89,81.88
2020-02-27,85,89.0,,0.89,75.65
2020-02-28,77,89.0,,0.89,68.53
2020-02-29,59,89.0,,0.89,52.51
2020-03-01,64,77.0,False,0.77,49.28
2020-03-02,83,77.0,,0.77,63.910000000000004
2020-03-03,94,77.0,,0.77,72.38
2020-03-04,94,77.0,,0.77,72.38
2020-03-05,100,77.0,,0.77,77.0
2020-03-06,84,77.0,,0.77,64.68
2020-03-07,57,77.0,,0.77,43.89
2020-03-08,61,77.0,,0.77,46.97
2020-03-09,77,77.0,,0.77,59.29
2020-03-10,80,77.0,,0.77,61.6
2020-03-11,85,77.0,,0.77,65.45
2020-03-12,68,77.0,,0.77,52.36
2020-03-13,60,77.0,,0.77,46.2
2020-03-14,49,77.0,,0.77,37.730000000000004
2020-03-15,51,77.0,,0.77,39.27
2020-03-16,63,77.0,,0.77,48.51
2020-03-17,60,77.0,,0.77,46.2
2020-03-18,60,77.0,,0.77,46.2
2020-03-19,69,77.0,,0.77,53.13
2020-03-20,57,77.0,,0.77,43.89
2020-03-21,59,77.0,,0.77,45.43
2020-03-22,56,77.0,,0.77,43.120000000000005
2020-03-23,70,77.0,,0.77,53.9
2020-03-24,66,77.0,,0.77,50.82
2020-03-25,69,77.0,,0.77,53.13
2020-03-26,69,77.0,,0.77,53.13
2020-03-27,70,77.0,,0.77,53.9
2020-03-28,53,77.0,,0.77,40.81
2020-03-29,63,77.0,,0.77,48.51
2020-03-30,79,77.0,,0.77,60.83
2020-03-31,80,77.0,,0.77,61.6
2020-04-01,100,84.0,False,0.84,84.0
2020-04-02,87,84.0,,0.84,73.08
2020-04-03,95,84.0,,0.84,79.8
2020-04-04,77,84.0,,0.84,64.67999999999999
2020-04-05,71,84.0,,0.84,59.64
2020-04-06,92,84.0,,0.84,77.28
2020-04-07,88,84.0,,0.84,73.92
2020-04-08,88,84.0,,0.84,73.92
2020-04-09,87,84.0,,0.84,73.08
2020-04-10,78,84.0,,0.84,65.52
2020-04-11,67,84.0,,0.84,56.28
2020-04-12,64,84.0,,0.84,53.76
2020-04-13,93,84.0,,0.84,78.11999999999999
2020-04-14,95,84.0,,0.84,79.8
2020-04-15,99,84.0,,0.84,83.16
2020-04-16,93,84.0,,0.84,78.11999999999999
2020-04-17,86,84.0,,0.84,72.24
2020-04-18,70,84.0,,0.84,58.8
2020-04-19,80,84.0,,0.84,67.2
2020-04-20,87,84.0,,0.84,73.08
2020-04-21,95,84.0,,0.84,79.8
2020-04-22,94,84.0,,0.84,78.96
2020-04-23,94,84.0,,0.84,78.96
2020-04-24,78,84.0,,0.84,65.52
2020-04-25,62,84.0,,0.84,52.08
2020-04-26,69,84.0,,0.84,57.96
2020-04-27,83,84.0,,0.84,69.72
2020-04-28,92,84.0,,0.84,77.28
2020-04-29,87,84.0,,0.84,73.08
2020-04-30,93,84.0,,0.84,78.11999999999999
2020-05-01,84,74.0,False,0.74,62.16
2020-05-02,60,74.0,,0.74,44.4
2020-05-03,74,74.0,,0.74,54.76
2020-05-04,87,74.0,,0.74,64.38
2020-05-05,84,74.0,,0.74,62.16
2020-05-06,100,74.0,,0.74,74.0
2020-05-07,86,74.0,,0.74,63.64
2020-05-08,80,74.0,,0.74,59.2
2020-05-09,64,74.0,,0.74,47.36
2020-05-10,45,74.0,,0.74,33.3
2020-05-11,70,74.0,,0.74,51.8
2020-05-12,86,74.0,,0.74,63.64
2020-05-13,77,74.0,,0.74,56.98
2020-05-14,76,74.0,,0.74,56.24
2020-05-15,75,74.0,,0.74,55.5
2020-05-16,55,74.0,,0.74,40.7
2020-05-17,59,74.0,,0.74,43.66
2020-05-18,66,74.0,,0.74,48.839999999999996
2020-05-19,74,74.0,,0.74,54.76
2020-05-20,92,74.0,,0.74,68.08
2020-05-21,72,74.0,,0.74,53.28
2020-05-22,67,74.0,,0.74,49.58
2020-05-23,52,74.0,,0.74,38.48
2020-05-24,50,74.0,,0.74,37.0
2020-05-25,51,74.0,,0.74,37.74
2020-05-26,63,74.0,,0.74,46.62
2020-05-27,68,74.0,,0.74,50.32
2020-05-28,72,74.0,,0.74,53.28
2020-05-29,70,74.0,,0.74,51.8
2020-05-30,52,74.0,,0.74,38.48
2020-05-31,41,74.0,,0.74,30.34
2020-06-01,76,75.0,False,0.75,57.0
2020-06-02,80,75.0,,0.75,60.0
2020-06-03,88,75.0,,0.75,66.0
2020-06-04,91,75.0,,0.75,68.25
2020-06-05,82,75.0,,0.75,61.5
2020-06-06,74,75.0,,0.75,55.5
2020-06-07,63,75.0,,0.75,47.25
2020-06-08,91,75.0,,0.75,68.25
2020-06-09,100,75.0,,0.75,75.0
2020-06-10,92,75.0,,0.75,69.0
2020-06-11,93,75.0,,0.75,69.75
2020-06-12,80,75.0,,0.75,60.0
2020-06-13,76,75.0,,0.75,57.0
2020-06-14,68,75.0,,0.75,51.0
2020-06-15,84,75.0,,0.75,63.0
2020-06-16,92,75.0,,0.75,69.0
2020-06-17,90,75.0,,0.75,67.5
2020-06-18,88,75.0,,0.75,66.0
2020-06-19,73,75.0,,0.75,54.75
2020-06-20,69,75.0,,0.75,51.75
2020-06-21,60,75.0,,0.75,45.0
2020-06-22,92,75.0,,0.75,69.0
2020-06-23,90,75.0,,0.75,67.5
2020-06-24,88,75.0,,0.75,66.0
2020-06-25,90,75.0,,0.75,67.5
2020-06-26,89,75.0,,0.75,66.75
2020-06-27,67,75.0,,0.75,50.25
2020-06-28,77,75.0,,0.75,57.75
2020-06-29,92,75.0,,0.75,69.0
2020-06-30,96,75.0,,0.75,72.0
2020-07-01,92,75.0,False,0.75,69.0
2020-07-02,84,75.0,,0.75,63.0
2020-07-03,63,75.0,,0.75,47.25
2020-07-04,60,75.0,,0.75,45.0
2020-07-05,66,75.0,,0.75,49.5
2020-07-06,84,75.0,,0.75,63.0
2020-07-07,89,75.0,,0.75,66.75
2020-07-08,94,75.0,,0.75,70.5
2020-07-09,89,75.0,,0.75,66.75
2020-07-10,82,75.0,,0.75,61.5
2020-07-11,66,75.0,,0.75,49.5
2020-07-12,70,75.0,,0.75,52.5
2020-07-13,93,75.0,,0.75,69.75
2020-07-14,90,75.0,,0.75,67.5
2020-07-15,97,75.0,,0.75,72.75
2020-07-16,94,75.0,,0.75,70.5
2020-07-17,79,75.0,,0.75,59.25
2020-07-18,67,75.0,,0.75,50.25
2020-07-19,69,75.0,,0.75,51.75
2020-07-20,81,75.0,,0.75,60.75
2020-07-21,80,75.0,,0.75,60.0
2020-07-22,100,75.0,,0.75,75.0
2020-07-23,88,75.0,,0.75,66.0
2020-07-24,74,75.0,,0.75,55.5
2020-07-25,63,75.0,,0.75,47.25
2020-07-26,66,75.0,,0.75,49.5
2020-07-27,76,75.0,,0.75,57.0
2020-07-28,96,75.0,,0.75,72.0
2020-07-29,83,75.0,,0.75,62.25
2020-07-30,87,75.0,,0.75,65.25
2020-07-31,92,75.0,,0.75,69.0
2020-08-01,59,72.0,False,0.72,42.48
2020-08-02,61,72.0,,0.72,43.92
2020-08-03,75,72.0,,0.72,54.0
2020-08-04,79,72.0,,0.72,56.879999999999995
2020-08-05,82,72.0,,0.72,59.04
2020-08-06,87,72.0,,0.72,62.64
2020-08-07,82,72.0,,0.72,59.04
2020-08-08,60,72.0,,0.72,43.199999999999996
2020-08-09,58,72.0,,0.72,41.76
