date,return_unscaled,return_monthly,isPartial,scale,return
2016-08-11,80,53.0,,0.53,42.400000000000006
2016-08-12,81,53.0,,0.53,42.93
2016-08-13,75,53.0,,0.53,39.75
2016-08-14,74,53.0,,0.53,39.22
2016-08-15,85,53.0,,0.53,45.050000000000004
2016-08-16,84,53.0,,0.53,44.52
2016-08-17,89,53.0,,0.53,47.17
2016-08-18,81,53.0,,0.53,42.93
2016-08-19,78,53.0,,0.53,41.34
2016-08-20,69,53.0,,0.53,36.57
2016-08-21,72,53.0,,0.53,38.160000000000004
2016-08-22,92,53.0,,0.53,48.760000000000005
2016-08-23,92,53.0,,0.53,48.760000000000005
2016-08-24,95,53.0,,0.53,50.35
2016-08-25,90,53.0,,0.53,47.7
2016-08-26,88,53.0,,0.53,46.64
2016-08-27,79,53.0,,0.53,41.870000000000005
2016-08-28,85,53.0,,0.53,45.050000000000004
2016-08-29,100,53.0,,0.53,53.0
2016-08-30,96,53.0,,0.53,50.88
2016-08-31,97,53.0,,0.53,51.410000000000004
2016-09-01,83,62.0,False,0.62,51.46
2016-09-02,77,62.0,,0.62,47.74
2016-09-03,66,62.0,,0.62,40.92
2016-09-04,68,62.0,,0.62,42.16
2016-09-05,76,62.0,,0.62,47.12
2016-09-06,94,62.0,,0.62,58.28
2016-09-07,89,62.0,,0.62,55.18
2016-09-08,83,62.0,,0.62,51.46
2016-09-09,86,62.0,,0.62,53.32
2016-09-10,73,62.0,,0.62,45.26
2016-09-11,76,62.0,,0.62,47.12
2016-09-12,88,62.0,,0.62,54.56
2016-09-13,88,62.0,,0.62,54.56
2016-09-14,88,62.0,,0.62,54.56
2016-09-15,89,62.0,,0.62,55.18
2016-09-16,87,62.0,,0.62,53.94
2016-09-17,72,62.0,,0.62,44.64
2016-09-18,81,62.0,,0.62,50.22
2016-09-19,96,62.0,,0.62,59.519999999999996
2016-09-20,91,62.0,,0.62,56.42
2016-09-21,93,62.0,,0.62,57.66
2016-09-22,91,62.0,,0.62,56.42
2016-09-23,92,62.0,,0.62,57.04
2016-09-24,75,62.0,,0.62,46.5
2016-09-25,77,62.0,,0.62,47.74
2016-09-26,100,62.0,,0.62,62.0
2016-09-27,98,62.0,,0.62,60.76
2016-09-28,91,62.0,,0.62,56.42
2016-09-29,89,62.0,,0.62,55.18
2016-09-30,90,62.0,,0.62,55.8
2016-10-01,67,65.0,False,0.65,43.550000000000004
2016-10-02,78,65.0,,0.65,50.7
2016-10-03,90,65.0,,0.65,58.5
2016-10-04,85,65.0,,0.65,55.25
2016-10-05,78,65.0,,0.65,50.7
2016-10-06,80,65.0,,0.65,52.0
2016-10-07,79,65.0,,0.65,51.35
2016-10-08,67,65.0,,0.65,43.550000000000004
2016-10-09,76,65.0,,0.65,49.4
2016-10-10,86,65.0,,0.65,55.9
2016-10-11,93,65.0,,0.65,60.45
2016-10-12,88,65.0,,0.65,57.2
2016-10-13,86,65.0,,0.65,55.9
2016-10-14,87,65.0,,0.65,56.550000000000004
2016-10-15,71,65.0,,0.65,46.15
2016-10-16,74,65.0,,0.65,48.1
2016-10-17,92,65.0,,0.65,59.800000000000004
2016-10-18,100,65.0,,0.65,65.0
2016-10-19,88,65.0,,0.65,57.2
2016-10-20,84,65.0,,0.65,54.6
2016-10-21,83,65.0,,0.65,53.95
2016-10-22,69,65.0,,0.65,44.85
2016-10-23,70,65.0,,0.65,45.5
2016-10-24,81,65.0,,0.65,52.65
2016-10-25,91,65.0,,0.65,59.15
2016-10-26,88,65.0,,0.65,57.2
2016-10-27,89,65.0,,0.65,57.85
2016-10-28,81,65.0,,0.65,52.65
2016-10-29,64,65.0,,0.65,41.6
2016-10-30,68,65.0,,0.65,44.2
2016-10-31,85,65.0,,0.65,55.25
2016-11-01,100,63.0,False,0.63,63.0
2016-11-02,96,63.0,,0.63,60.480000000000004
2016-11-03,87,63.0,,0.63,54.81
2016-11-04,90,63.0,,0.63,56.7
2016-11-05,72,63.0,,0.63,45.36
2016-11-06,73,63.0,,0.63,45.99
2016-11-07,85,63.0,,0.63,53.55
2016-11-08,78,63.0,,0.63,49.14
2016-11-09,63,63.0,,0.63,39.69
2016-11-10,87,63.0,,0.63,54.81
2016-11-11,79,63.0,,0.63,49.77
2016-11-12,64,63.0,,0.63,40.32
2016-11-13,79,63.0,,0.63,49.77
2016-11-14,92,63.0,,0.63,57.96
2016-11-15,98,63.0,,0.63,61.74
2016-11-16,94,63.0,,0.63,59.22
2016-11-17,91,63.0,,0.63,57.33
2016-11-18,89,63.0,,0.63,56.07
2016-11-19,72,63.0,,0.63,45.36
2016-11-20,77,63.0,,0.63,48.51
2016-11-21,88,63.0,,0.63,55.44
2016-11-22,86,63.0,,0.63,54.18
2016-11-23,77,63.0,,0.63,48.51
2016-11-24,60,63.0,,0.63,37.8
2016-11-25,77,63.0,,0.63,48.51
2016-11-26,86,63.0,,0.63,54.18
2016-11-27,80,63.0,,0.63,50.4
2016-11-28,97,63.0,,0.63,61.11
2016-11-29,98,63.0,,0.63,61.74
2016-11-30,91,63.0,,0.63,57.33
2016-12-01,78,71.0,False,0.71,55.379999999999995
2016-12-02,75,71.0,,0.71,53.25
2016-12-03,64,71.0,,0.71,45.44
2016-12-04,67,71.0,,0.71,47.57
2016-12-05,81,71.0,,0.71,57.51
2016-12-06,82,71.0,,0.71,58.22
2016-12-07,82,71.0,,0.71,58.22
2016-12-08,81,71.0,,0.71,57.51
2016-12-09,77,71.0,,0.71,54.669999999999995
2016-12-10,69,71.0,,0.71,48.989999999999995
2016-12-11,71,71.0,,0.71,50.41
2016-12-12,85,71.0,,0.71,60.349999999999994
2016-12-13,82,71.0,,0.71,58.22
2016-12-14,82,71.0,,0.71,58.22
2016-12-15,82,71.0,,0.71,58.22
2016-12-16,87,71.0,,0.71,61.769999999999996
2016-12-17,70,71.0,,0.71,49.699999999999996
2016-12-18,75,71.0,,0.71,53.25
2016-12-19,88,71.0,,0.71,62.48
2016-12-20,83,71.0,,0.71,58.93
2016-12-21,82,71.0,,0.71,58.22
2016-12-22,73,71.0,,0.71,51.83
2016-12-23,70,71.0,,0.71,49.699999999999996
2016-12-24,60,71.0,,0.71,42.599999999999994
2016-12-25,71,71.0,,0.71,50.41
2016-12-26,100,71.0,,0.71,71.0
2016-12-27,100,71.0,,0.71,71.0
2016-12-28,90,71.0,,0.71,63.9
2016-12-29,87,71.0,,0.71,61.769999999999996
2016-12-30,83,71.0,,0.71,58.93
2016-12-31,78,71.0,,0.71,55.379999999999995
2017-01-01,58,90.0,False,0.9,52.2
2017-01-02,74,90.0,,0.9,66.60000000000001
2017-01-03,77,90.0,,0.9,69.3
2017-01-04,77,90.0,,0.9,69.3
2017-01-05,74,90.0,,0.9,66.60000000000001
2017-01-06,72,90.0,,0.9,64.8
2017-01-07,66,90.0,,0.9,59.4
2017-01-08,66,90.0,,0.9,59.4
2017-01-09,76,90.0,,0.9,68.4
2017-01-10,74,90.0,,0.9,66.60000000000001
2017-01-11,76,90.0,,0.9,68.4
2017-01-12,76,90.0,,0.9,68.4
2017-01-13,79,90.0,,0.9,71.10000000000001
2017-01-14,72,90.0,,0.9,64.8
2017-01-15,74,90.0,,0.9,66.60000000000001
2017-01-16,81,90.0,,0.9,72.9
2017-01-17,85,90.0,,0.9,76.5
2017-01-18,90,90.0,,0.9,81.0
2017-01-19,94,90.0,,0.9,84.60000000000001
2017-01-20,93,90.0,,0.9,83.7
2017-01-21,91,90.0,,0.9,81.9
2017-01-22,91,90.0,,0.9,81.9
2017-01-23,98,90.0,,0.9,88.2
2017-01-24,100,90.0,,0.9,90.0
2017-01-25,93,90.0,,0.9,83.7
2017-01-26,96,90.0,,0.9,86.4
2017-01-27,95,90.0,,0.9,85.5
2017-01-28,88,90.0,,0.9,79.2
2017-01-29,84,90.0,,0.9,75.60000000000001
2017-01-30,93,90.0,,0.9,83.7
2017-01-31,99,90.0,,0.9,89.10000000000001
2017-02-01,84,94.0,False,0.94,78.96
2017-02-02,84,94.0,,0.94,78.96
2017-02-03,85,94.0,,0.94,79.89999999999999
2017-02-04,80,94.0,,0.94,75.19999999999999
2017-02-05,73,94.0,,0.94,68.61999999999999
2017-02-06,85,94.0,,0.94,79.89999999999999
2017-02-07,86,94.0,,0.94,80.83999999999999
2017-02-08,81,94.0,,0.94,76.14
2017-02-09,76,94.0,,0.94,71.44
2017-02-10,85,94.0,,0.94,79.89999999999999
2017-02-11,71,94.0,,0.94,66.74
2017-02-12,76,94.0,,0.94,71.44
2017-02-13,80,94.0,,0.94,75.19999999999999
2017-02-14,79,94.0,,0.94,74.25999999999999
2017-02-15,93,94.0,,0.94,87.42
2017-02-16,100,94.0,,0.94,94.0
2017-02-17,91,94.0,,0.94,85.53999999999999
2017-02-18,74,94.0,,0.94,69.56
2017-02-19,72,94.0,,0.94,67.67999999999999
2017-02-20,81,94.0,,0.94,76.14
2017-02-21,88,94.0,,0.94,82.72
2017-02-22,85,94.0,,0.94,79.89999999999999
2017-02-23,81,94.0,,0.94,76.14
2017-02-24,75,94.0,,0.94,70.5
2017-02-25,68,94.0,,0.94,63.919999999999995
2017-02-26,68,94.0,,0.94,63.919999999999995
2017-02-27,78,94.0,,0.94,73.32
2017-02-28,78,94.0,,0.94,73.32
2017-03-01,72,84.0,False,0.84,60.48
2017-03-02,71,84.0,,0.84,59.64
2017-03-03,72,84.0,,0.84,60.48
2017-03-04,62,84.0,,0.84,52.08
2017-03-05,63,84.0,,0.84,52.919999999999995
2017-03-06,71,84.0,,0.84,59.64
2017-03-07,68,84.0,,0.84,57.12
2017-03-08,69,84.0,,0.84,57.96
2017-03-09,64,84.0,,0.84,53.76
2017-03-10,66,84.0,,0.84,55.44
2017-03-11,64,84.0,,0.84,53.76
2017-03-12,64,84.0,,0.84,53.76
2017-03-13,67,84.0,,0.84,56.28
2017-03-14,68,84.0,,0.84,57.12
2017-03-15,100,84.0,,0.84,84.0
2017-03-16,70,84.0,,0.84,58.8
2017-03-17,60,84.0,,0.84,50.4
2017-03-18,58,84.0,,0.84,48.72
2017-03-19,58,84.0,,0.84,48.72
2017-03-20,66,84.0,,0.84,55.44
2017-03-21,68,84.0,,0.84,57.12
2017-03-22,65,84.0,,0.84,54.6
2017-03-23,64,84.0,,0.84,53.76
2017-03-24,60,84.0,,0.84,50.4
2017-03-25,55,84.0,,0.84,46.199999999999996
2017-03-26,56,84.0,,0.84,47.04
2017-03-27,66,84.0,,0.84,55.44
2017-03-28,66,84.0,,0.84,55.44
2017-03-29,66,84.0,,0.84,55.44
2017-03-30,62,84.0,,0.84,52.08
2017-03-31,59,84.0,,0.84,49.559999999999995
2017-04-01,56,81.0,False,0.81,45.36
2017-04-02,55,81.0,,0.81,44.550000000000004
2017-04-03,69,81.0,,0.81,55.89
2017-04-04,71,81.0,,0.81,57.510000000000005
2017-04-05,66,81.0,,0.81,53.46
2017-04-06,64,81.0,,0.81,51.84
2017-04-07,61,81.0,,0.81,49.410000000000004
2017-04-08,55,81.0,,0.81,44.550000000000004
2017-04-09,61,81.0,,0.81,49.410000000000004
2017-04-10,70,81.0,,0.81,56.7
2017-04-11,69,81.0,,0.81,55.89
2017-04-12,73,81.0,,0.81,59.13
2017-04-13,73,81.0,,0.81,59.13
2017-04-14,72,81.0,,0.81,58.32000000000001
2017-04-15,69,81.0,,0.81,55.89
2017-04-16,65,81.0,,0.81,52.650000000000006
2017-04-17,93,81.0,,0.81,75.33
2017-04-18,100,81.0,,0.81,81.0
2017-04-19,69,81.0,,0.81,55.89
2017-04-20,56,81.0,,0.81,45.36
2017-04-21,55,81.0,,0.81,44.550000000000004
2017-04-22,46,81.0,,0.81,37.260000000000005
2017-04-23,49,81.0,,0.81,39.690000000000005
2017-04-24,59,81.0,,0.81,47.790000000000006
2017-04-25,58,81.0,,0.81,46.980000000000004
2017-04-26,56,81.0,,0.81,45.36
2017-04-27,56,81.0,,0.81,45.36
2017-04-28,52,81.0,,0.81,42.120000000000005
2017-04-29,45,81.0,,0.81,36.45
2017-04-30,53,81.0,,0.81,42.93
2017-05-01,97,66.0,False,0.66,64.02
2017-05-02,91,66.0,,0.66,60.06
2017-05-03,88,66.0,,0.66,58.080000000000005
2017-05-04,84,66.0,,0.66,55.440000000000005
2017-05-05,88,66.0,,0.66,58.080000000000005
2017-05-06,76,66.0,,0.66,50.160000000000004
2017-05-07,82,66.0,,0.66,54.120000000000005
2017-05-08,88,66.0,,0.66,58.080000000000005
2017-05-09,90,66.0,,0.66,59.400000000000006
2017-05-10,85,66.0,,0.66,56.1
2017-05-11,86,66.0,,0.66,56.760000000000005
2017-05-12,78,66.0,,0.66,51.480000000000004
2017-05-13,65,66.0,,0.66,42.9
2017-05-14,71,66.0,,0.66,46.86
2017-05-15,85,66.0,,0.66,56.1
2017-05-16,84,66.0,,0.66,55.440000000000005
2017-05-17,82,66.0,,0.66,54.120000000000005
2017-05-18,84,66.0,,0.66,55.440000000000005
2017-05-19,83,66.0,,0.66,54.78
2017-05-20,78,66.0,,0.66,51.480000000000004
2017-05-21,77,66.0,,0.66,50.82
2017-05-22,100,66.0,,0.66,66.0
2017-05-23,92,66.0,,0.66,60.720000000000006
2017-05-24,86,66.0,,0.66,56.760000000000005
2017-05-25,84,66.0,,0.66,55.440000000000005
2017-05-26,82,66.0,,0.66,54.120000000000005
2017-05-27,73,66.0,,0.66,48.18
2017-05-28,74,66.0,,0.66,48.84
2017-05-29,87,66.0,,0.66,57.42
2017-05-30,94,66.0,,0.66,62.040000000000006
2017-05-31,84,66.0,,0.66,55.440000000000005
2017-06-01,85,59.0,False,0.59,50.15
2017-06-02,84,59.0,,0.59,49.559999999999995
2017-06-03,77,59.0,,0.59,45.43
2017-06-04,84,59.0,,0.59,49.559999999999995
2017-06-05,100,59.0,,0.59,59.0
2017-06-06,90,59.0,,0.59,53.099999999999994
2017-06-07,81,59.0,,0.59,47.79
2017-06-08,78,59.0,,0.59,46.019999999999996
2017-06-09,75,59.0,,0.59,44.25
2017-06-10,73,59.0,,0.59,43.07
2017-06-11,75,59.0,,0.59,44.25
2017-06-12,79,59.0,,0.59,46.61
2017-06-13,83,59.0,,0.59,48.97
2017-06-14,89,59.0,,0.59,52.51
2017-06-15,78,59.0,,0.59,46.019999999999996
2017-06-16,80,59.0,,0.59,47.199999999999996
2017-06-17,74,59.0,,0.59,43.66
2017-06-18,71,59.0,,0.59,41.89
2017-06-19,87,59.0,,0.59,51.33
2017-06-20,89,59.0,,0.59,52.51
2017-06-21,90,59.0,,0.59,53.099999999999994
2017-06-22,84,59.0,,0.59,49.559999999999995
2017-06-23,73,59.0,,0.59,43.07
2017-06-24,76,59.0,,0.59,44.839999999999996
2017-06-25,73,59.0,,0.59,43.07
2017-06-26,86,59.0,,0.59,50.739999999999995
2017-06-27,85,59.0,,0.59,50.15
2017-06-28,86,59.0,,0.59,50.739999999999995
2017-06-29,77,59.0,,0.59,45.43
2017-06-30,79,59.0,,0.59,46.61
2017-07-01,72,58.0,False,0.58,41.76
2017-07-02,72,58.0,,0.58,41.76
2017-07-03,84,58.0,,0.58,48.72
2017-07-04,74,58.0,,0.58,42.919999999999995
2017-07-05,87,58.0,,0.58,50.459999999999994
2017-07-06,86,58.0,,0.58,49.879999999999995
2017-07-07,81,58.0,,0.58,46.98
2017-07-08,76,58.0,,0.58,44.08
2017-07-09,80,58.0,,0.58,46.4
2017-07-10,100,58.0,,0.58,57.99999999999999
2017-07-11,95,58.0,,0.58,55.099999999999994
2017-07-12,92,58.0,,0.58,53.36
2017-07-13,90,58.0,,0.58,52.199999999999996
2017-07-14,87,58.0,,0.58,50.459999999999994
2017-07-15,73,58.0,,0.58,42.339999999999996
2017-07-16,78,58.0,,0.58,45.239999999999995
2017-07-17,93,58.0,,0.58,53.94
2017-07-18,94,58.0,,0.58,54.519999999999996
2017-07-19,80,58.0,,0.58,46.4
2017-07-20,86,58.0,,0.58,49.879999999999995
2017-07-21,83,58.0,,0.58,48.13999999999999
2017-07-22,75,58.0,,0.58,43.5
2017-07-23,76,58.0,,0.58,44.08
2017-07-24,90,58.0,,0.58,52.199999999999996
2017-07-25,84,58.0,,0.58,48.72
2017-07-26,91,58.0,,0.58,52.779999999999994
2017-07-27,82,58.0,,0.58,47.559999999999995
2017-07-28,76,58.0,,0.58,44.08
2017-07-29,79,58.0,,0.58,45.82
2017-07-30,76,58.0,,0.58,44.08
2017-07-31,94,58.0,,0.58,54.519999999999996
2017-08-01,96,56.0,False,0.56,53.760000000000005
2017-08-02,95,56.0,,0.56,53.2
2017-08-03,93,56.0,,0.56,52.080000000000005
2017-08-04,90,56.0,,0.56,50.400000000000006
2017-08-05,80,56.0,,0.56,44.800000000000004
2017-08-06,81,56.0,,0.56,45.36000000000001
2017-08-07,96,56.0,,0.56,53.760000000000005
2017-08-08,92,56.0,,0.56,51.52
2017-08-09,90,56.0,,0.56,50.400000000000006
2017-08-10,91,56.0,,0.56,50.96000000000001
2017-08-11,89,56.0,,0.56,49.84
2017-08-12,76,56.0,,0.56,42.56
2017-08-13,81,56.0,,0.56,45.36000000000001
2017-08-14,91,56.0,,0.56,50.96000000000001
2017-08-15,97,56.0,,0.56,54.32000000000001
2017-08-16,98,56.0,,0.56,54.88
2017-08-17,86,56.0,,0.56,48.160000000000004
2017-08-18,84,56.0,,0.56,47.040000000000006
2017-08-19,71,56.0,,0.56,39.760000000000005
2017-08-20,78,56.0,,0.56,43.68000000000001
2017-08-21,82,56.0,,0.56,45.92
2017-08-22,92,56.0,,0.56,51.52
2017-08-23,92,56.0,,0.56,51.52
2017-08-24,83,56.0,,0.56,46.480000000000004
2017-08-25,83,56.0,,0.56,46.480000000000004
2017-08-26,75,56.0,,0.56,42.00000000000001
2017-08-27,72,56.0,,0.56,40.32000000000001
2017-08-28,95,56.0,,0.56,53.2
2017-08-29,88,56.0,,0.56,49.28
2017-08-30,100,56.0,,0.56,56.00000000000001
2017-08-31,93,56.0,,0.56,52.080000000000005
2017-09-01,82,61.0,False,0.61,50.019999999999996
2017-09-02,69,61.0,,0.61,42.089999999999996
2017-09-03,72,61.0,,0.61,43.92
2017-09-04,88,61.0,,0.61,53.68
2017-09-05,89,61.0,,0.61,54.29
2017-09-06,84,61.0,,0.61,51.24
2017-09-07,82,61.0,,0.61,50.019999999999996
2017-09-08,78,61.0,,0.61,47.58
2017-09-09,67,61.0,,0.61,40.87
2017-09-10,71,61.0,,0.61,43.31
2017-09-11,100,61.0,,0.61,61.0
2017-09-12,95,61.0,,0.61,57.949999999999996
2017-09-13,93,61.0,,0.61,56.73
2017-09-14,87,61.0,,0.61,53.07
2017-09-15,89,61.0,,0.61,54.29
2017-09-16,75,61.0,,0.61,45.75
