date,forex_unscaled,forex_monthly,isPartial,scale,forex
2010-01-01,44,61.0,False,0.61,26.84
2010-01-02,85,61.0,,0.61,51.85
2010-01-03,86,61.0,,0.61,52.46
2010-01-04,95,61.0,,0.61,57.949999999999996
2010-01-05,90,61.0,,0.61,54.9
2010-01-06,88,61.0,,0.61,53.68
2010-01-07,87,61.0,,0.61,53.07
2010-01-08,67,61.0,,0.61,40.87
2010-01-09,72,61.0,,0.61,43.92
2010-01-10,60,61.0,,0.61,36.6
2010-01-11,82,61.0,,0.61,50.019999999999996
2010-01-12,68,61.0,,0.61,41.48
2010-01-13,69,61.0,,0.61,42.089999999999996
2010-01-14,91,61.0,,0.61,55.51
2010-01-15,82,61.0,,0.61,50.019999999999996
2010-01-16,94,61.0,,0.61,57.339999999999996
2010-01-17,77,61.0,,0.61,46.97
2010-01-18,96,61.0,,0.61,58.56
2010-01-19,83,61.0,,0.61,50.629999999999995
2010-01-20,86,61.0,,0.61,52.46
2010-01-21,95,61.0,,0.61,57.949999999999996
2010-01-22,77,61.0,,0.61,46.97
2010-01-23,100,61.0,,0.61,61.0
2010-01-24,68,61.0,,0.61,41.48
2010-01-25,72,61.0,,0.61,43.92
2010-01-26,70,61.0,,0.61,42.699999999999996
2010-01-27,66,61.0,,0.61,40.26
2010-01-28,93,61.0,,0.61,56.73
2010-01-29,77,61.0,,0.61,46.97
2010-01-30,85,61.0,,0.61,51.85
2010-01-31,60,61.0,,0.61,36.6
2010-02-01,54,55.0,False,0.55,29.700000000000003
2010-02-02,66,55.0,,0.55,36.300000000000004
2010-02-03,57,55.0,,0.55,31.35
2010-02-04,56,55.0,,0.55,30.800000000000004
2010-02-05,69,55.0,,0.55,37.95
2010-02-06,36,55.0,,0.55,19.8
2010-02-07,49,55.0,,0.55,26.950000000000003
2010-02-08,47,55.0,,0.55,25.85
2010-02-09,58,55.0,,0.55,31.900000000000002
2010-02-10,55,55.0,,0.55,30.250000000000004
2010-02-11,67,55.0,,0.55,36.85
2010-02-12,71,55.0,,0.55,39.050000000000004
2010-02-13,45,55.0,,0.55,24.750000000000004
2010-02-14,47,55.0,,0.55,25.85
2010-02-15,100,55.0,,0.55,55.00000000000001
2010-02-16,54,55.0,,0.55,29.700000000000003
2010-02-17,52,55.0,,0.55,28.6
2010-02-18,53,55.0,,0.55,29.150000000000002
2010-02-19,74,55.0,,0.55,40.7
2010-02-20,37,55.0,,0.55,20.35
2010-02-21,60,55.0,,0.55,33.0
2010-02-22,64,55.0,,0.55,35.2
2010-02-23,64,55.0,,0.55,35.2
2010-02-24,63,55.0,,0.55,34.650000000000006
2010-02-25,63,55.0,,0.55,34.650000000000006
2010-02-26,51,55.0,,0.55,28.05
2010-02-27,57,55.0,,0.55,31.35
2010-02-28,40,55.0,,0.55,22.0
2010-03-01,85,58.0,False,0.58,49.3
2010-03-02,84,58.0,,0.58,48.72
2010-03-03,82,58.0,,0.58,47.559999999999995
2010-03-04,91,58.0,,0.58,52.779999999999994
2010-03-05,48,58.0,,0.58,27.839999999999996
2010-03-06,55,58.0,,0.58,31.9
2010-03-07,63,58.0,,0.58,36.54
2010-03-08,77,58.0,,0.58,44.66
2010-03-09,66,58.0,,0.58,38.279999999999994
2010-03-10,69,58.0,,0.58,40.019999999999996
2010-03-11,67,58.0,,0.58,38.86
2010-03-12,88,58.0,,0.58,51.04
2010-03-13,62,58.0,,0.58,35.96
2010-03-14,79,58.0,,0.58,45.82
2010-03-15,84,58.0,,0.58,48.72
2010-03-16,56,58.0,,0.58,32.48
2010-03-17,71,58.0,,0.58,41.18
2010-03-18,100,58.0,,0.58,57.99999999999999
2010-03-19,81,58.0,,0.58,46.98
2010-03-20,53,58.0,,0.58,30.74
2010-03-21,87,58.0,,0.58,50.459999999999994
2010-03-22,47,58.0,,0.58,27.259999999999998
2010-03-23,89,58.0,,0.58,51.62
2010-03-24,89,58.0,,0.58,51.62
2010-03-25,82,58.0,,0.58,47.559999999999995
2010-03-26,67,58.0,,0.58,38.86
2010-03-27,52,58.0,,0.58,30.159999999999997
2010-03-28,74,58.0,,0.58,42.919999999999995
2010-03-29,90,58.0,,0.58,52.199999999999996
2010-03-30,84,58.0,,0.58,48.72
2010-03-31,57,58.0,,0.58,33.059999999999995
2010-04-01,91,50.0,False,0.5,45.5
2010-04-02,89,50.0,,0.5,44.5
2010-04-03,85,50.0,,0.5,42.5
2010-04-04,99,50.0,,0.5,49.5
2010-04-05,92,50.0,,0.5,46.0
2010-04-06,93,50.0,,0.5,46.5
2010-04-07,85,50.0,,0.5,42.5
2010-04-08,83,50.0,,0.5,41.5
2010-04-09,91,50.0,,0.5,45.5
2010-04-10,60,50.0,,0.5,30.0
2010-04-11,100,50.0,,0.5,50.0
2010-04-12,91,50.0,,0.5,45.5
2010-04-13,90,50.0,,0.5,45.0
2010-04-14,94,50.0,,0.5,47.0
2010-04-15,93,50.0,,0.5,46.5
2010-04-16,95,50.0,,0.5,47.5
2010-04-17,79,50.0,,0.5,39.5
2010-04-18,99,50.0,,0.5,49.5
2010-04-19,100,50.0,,0.5,50.0
2010-04-20,56,50.0,,0.5,28.0
2010-04-21,86,50.0,,0.5,43.0
2010-04-22,60,50.0,,0.5,30.0
2010-04-23,62,50.0,,0.5,31.0
2010-04-24,98,50.0,,0.5,49.0
2010-04-25,97,50.0,,0.5,48.5
2010-04-26,82,50.0,,0.5,41.0
2010-04-27,85,50.0,,0.5,42.5
2010-04-28,68,50.0,,0.5,34.0
2010-04-29,78,50.0,,0.5,39.0
2010-04-30,78,50.0,,0.5,39.0
2010-05-01,50,57.0,False,0.57,28.499999999999996
2010-05-02,56,57.0,,0.57,31.919999999999998
2010-05-03,46,57.0,,0.57,26.22
2010-05-04,61,57.0,,0.57,34.769999999999996
2010-05-05,65,57.0,,0.57,37.05
2010-05-06,95,57.0,,0.57,54.15
2010-05-07,100,57.0,,0.57,56.99999999999999
2010-05-08,63,57.0,,0.57,35.91
2010-05-09,65,57.0,,0.57,37.05
2010-05-10,83,57.0,,0.57,47.309999999999995
2010-05-11,55,57.0,,0.57,31.349999999999998
2010-05-12,69,57.0,,0.57,39.33
2010-05-13,64,57.0,,0.57,36.48
2010-05-14,70,57.0,,0.57,39.9
2010-05-15,80,57.0,,0.57,45.599999999999994
2010-05-16,92,57.0,,0.57,52.44
2010-05-17,79,57.0,,0.57,45.029999999999994
2010-05-18,62,57.0,,0.57,35.339999999999996
2010-05-19,93,57.0,,0.57,53.01
2010-05-20,48,57.0,,0.57,27.36
2010-05-21,75,57.0,,0.57,42.74999999999999
2010-05-22,59,57.0,,0.57,33.629999999999995
2010-05-23,49,57.0,,0.57,27.929999999999996
2010-05-24,52,57.0,,0.57,29.639999999999997
2010-05-25,83,57.0,,0.57,47.309999999999995
2010-05-26,69,57.0,,0.57,39.33
2010-05-27,64,57.0,,0.57,36.48
2010-05-28,78,57.0,,0.57,44.459999999999994
2010-05-29,90,57.0,,0.57,51.3
2010-05-30,68,57.0,,0.57,38.76
2010-05-31,58,57.0,,0.57,33.059999999999995
2010-06-01,66,54.0,False,0.54,35.64
2010-06-02,87,54.0,,0.54,46.980000000000004
2010-06-03,69,54.0,,0.54,37.260000000000005
2010-06-04,78,54.0,,0.54,42.120000000000005
2010-06-05,100,54.0,,0.54,54.0
2010-06-06,58,54.0,,0.54,31.32
2010-06-07,67,54.0,,0.54,36.18
2010-06-08,65,54.0,,0.54,35.1
2010-06-09,67,54.0,,0.54,36.18
2010-06-10,80,54.0,,0.54,43.2
2010-06-11,69,54.0,,0.54,37.260000000000005
2010-06-12,70,54.0,,0.54,37.800000000000004
2010-06-13,70,54.0,,0.54,37.800000000000004
2010-06-14,68,54.0,,0.54,36.72
2010-06-15,59,54.0,,0.54,31.860000000000003
2010-06-16,64,54.0,,0.54,34.56
2010-06-17,57,54.0,,0.54,30.78
2010-06-18,70,54.0,,0.54,37.800000000000004
2010-06-19,31,54.0,,0.54,16.740000000000002
2010-06-20,61,54.0,,0.54,32.940000000000005
2010-06-21,74,54.0,,0.54,39.96
2010-06-22,68,54.0,,0.54,36.72
2010-06-23,63,54.0,,0.54,34.02
2010-06-24,73,54.0,,0.54,39.42
2010-06-25,52,54.0,,0.54,28.080000000000002
2010-06-26,76,54.0,,0.54,41.040000000000006
2010-06-27,47,54.0,,0.54,25.380000000000003
2010-06-28,56,54.0,,0.54,30.240000000000002
2010-06-29,60,54.0,,0.54,32.400000000000006
2010-06-30,78,54.0,,0.54,42.120000000000005
2010-07-01,100,48.0,False,0.48,48.0
2010-07-02,64,48.0,,0.48,30.72
2010-07-03,67,48.0,,0.48,32.16
2010-07-04,46,48.0,,0.48,22.08
2010-07-05,33,48.0,,0.48,15.84
2010-07-06,95,48.0,,0.48,45.6
2010-07-07,97,48.0,,0.48,46.559999999999995
2010-07-08,90,48.0,,0.48,43.199999999999996
2010-07-09,56,48.0,,0.48,26.88
2010-07-10,73,48.0,,0.48,35.04
2010-07-11,29,48.0,,0.48,13.92
2010-07-12,73,48.0,,0.48,35.04
2010-07-13,56,48.0,,0.48,26.88
2010-07-14,44,48.0,,0.48,21.119999999999997
2010-07-15,45,48.0,,0.48,21.599999999999998
2010-07-16,78,48.0,,0.48,37.44
2010-07-17,40,48.0,,0.48,19.2
2010-07-18,65,48.0,,0.48,31.2
2010-07-19,73,48.0,,0.48,35.04
2010-07-20,71,48.0,,0.48,34.08
2010-07-21,96,48.0,,0.48,46.08
2010-07-22,78,48.0,,0.48,37.44
2010-07-23,98,48.0,,0.48,47.04
2010-07-24,56,48.0,,0.48,26.88
2010-07-25,88,48.0,,0.48,42.239999999999995
2010-07-26,62,48.0,,0.48,29.759999999999998
2010-07-27,96,48.0,,0.48,46.08
2010-07-28,56,48.0,,0.48,26.88
2010-07-29,73,48.0,,0.48,35.04
2010-07-30,69,48.0,,0.48,33.12
2010-07-31,68,48.0,,0.48,32.64
2010-08-01,65,48.0,False,0.48,31.2
2010-08-02,100,48.0,,0.48,48.0
2010-08-03,69,48.0,,0.48,33.12
2010-08-04,87,48.0,,0.48,41.76
2010-08-05,63,48.0,,0.48,30.24
2010-08-06,88,48.0,,0.48,42.239999999999995
2010-08-07,40,48.0,,0.48,19.2
2010-08-08,29,48.0,,0.48,13.92
2010-08-09,70,48.0,,0.48,33.6
2010-08-10,60,48.0,,0.48,28.799999999999997
2010-08-11,86,48.0,,0.48,41.28
2010-08-12,46,48.0,,0.48,22.08
2010-08-13,52,48.0,,0.48,24.96
2010-08-14,75,48.0,,0.48,36.0
2010-08-15,35,48.0,,0.48,16.8
2010-08-16,74,48.0,,0.48,35.519999999999996
2010-08-17,40,48.0,,0.48,19.2
2010-08-18,78,48.0,,0.48,37.44
2010-08-19,62,48.0,,0.48,29.759999999999998
2010-08-20,56,48.0,,0.48,26.88
2010-08-21,34,48.0,,0.48,16.32
2010-08-22,34,48.0,,0.48,16.32
2010-08-23,68,48.0,,0.48,32.64
2010-08-24,70,48.0,,0.48,33.6
2010-08-25,97,48.0,,0.48,46.559999999999995
2010-08-26,70,48.0,,0.48,33.6
2010-08-27,89,48.0,,0.48,42.72
2010-08-28,50,48.0,,0.48,24.0
2010-08-29,78,48.0,,0.48,37.44
2010-08-30,75,48.0,,0.48,36.0
2010-08-31,89,48.0,,0.48,42.72
2010-09-01,57,50.0,False,0.5,28.5
2010-09-02,63,50.0,,0.5,31.5
2010-09-03,62,50.0,,0.5,31.0
2010-09-04,100,50.0,,0.5,50.0
2010-09-05,60,50.0,,0.5,30.0
2010-09-06,80,50.0,,0.5,40.0
2010-09-07,64,50.0,,0.5,32.0
2010-09-08,82,50.0,,0.5,41.0
2010-09-09,73,50.0,,0.5,36.5
2010-09-10,77,50.0,,0.5,38.5
2010-09-11,58,50.0,,0.5,29.0
2010-09-12,40,50.0,,0.5,20.0
2010-09-13,54,50.0,,0.5,27.0
2010-09-14,89,50.0,,0.5,44.5
2010-09-15,89,50.0,,0.5,44.5
2010-09-16,96,50.0,,0.5,48.0
2010-09-17,90,50.0,,0.5,45.0
2010-09-18,77,50.0,,0.5,38.5
2010-09-19,78,50.0,,0.5,39.0
2010-09-20,63,50.0,,0.5,31.5
2010-09-21,73,50.0,,0.5,36.5
2010-09-22,60,50.0,,0.5,30.0
2010-09-23,89,50.0,,0.5,44.5
2010-09-24,71,50.0,,0.5,35.5
2010-09-25,44,50.0,,0.5,22.0
2010-09-26,60,50.0,,0.5,30.0
2010-09-27,74,50.0,,0.5,37.0
2010-09-28,73,50.0,,0.5,36.5
2010-09-29,86,50.0,,0.5,43.0
2010-09-30,88,50.0,,0.5,44.0
2010-10-01,62,52.0,False,0.52,32.24
2010-10-02,60,52.0,,0.52,31.200000000000003
2010-10-03,56,52.0,,0.52,29.12
2010-10-04,85,52.0,,0.52,44.2
2010-10-05,68,52.0,,0.52,35.36
2010-10-06,44,52.0,,0.52,22.880000000000003
2010-10-07,89,52.0,,0.52,46.28
2010-10-08,100,52.0,,0.52,52.0
2010-10-09,55,52.0,,0.52,28.6
2010-10-10,81,52.0,,0.52,42.120000000000005
2010-10-11,59,52.0,,0.52,30.68
2010-10-12,70,52.0,,0.52,36.4
2010-10-13,62,52.0,,0.52,32.24
2010-10-14,96,52.0,,0.52,49.92
2010-10-15,90,52.0,,0.52,46.800000000000004
2010-10-16,80,52.0,,0.52,41.6
2010-10-17,67,52.0,,0.52,34.84
2010-10-18,88,52.0,,0.52,45.760000000000005
2010-10-19,88,52.0,,0.52,45.760000000000005
2010-10-20,74,52.0,,0.52,38.480000000000004
2010-10-21,76,52.0,,0.52,39.52
2010-10-22,84,52.0,,0.52,43.68
2010-10-23,67,52.0,,0.52,34.84
2010-10-24,63,52.0,,0.52,32.76
2010-10-25,82,52.0,,0.52,42.64
2010-10-26,73,52.0,,0.52,37.96
2010-10-27,58,52.0,,0.52,30.16
2010-10-28,78,52.0,,0.52,40.56
2010-10-29,68,52.0,,0.52,35.36
2010-10-30,68,52.0,,0.52,35.36
2010-10-31,61,52.0,,0.52,31.720000000000002
2010-11-01,50,47.0,False,0.47,23.5
2010-11-02,74,47.0,,0.47,34.78
2010-11-03,86,47.0,,0.47,40.419999999999995
2010-11-04,80,47.0,,0.47,37.599999999999994
2010-11-05,88,47.0,,0.47,41.36
2010-11-06,62,47.0,,0.47,29.139999999999997
2010-11-07,61,47.0,,0.47,28.669999999999998
2010-11-08,90,47.0,,0.47,42.3
2010-11-09,53,47.0,,0.47,24.91
2010-11-10,100,47.0,,0.47,47.0
2010-11-11,79,47.0,,0.47,37.129999999999995
2010-11-12,61,47.0,,0.47,28.669999999999998
2010-11-13,67,47.0,,0.47,31.49
2010-11-14,64,47.0,,0.47,30.08
2010-11-15,82,47.0,,0.47,38.54
2010-11-16,76,47.0,,0.47,35.72
2010-11-17,61,47.0,,0.47,28.669999999999998
2010-11-18,63,47.0,,0.47,29.61
2010-11-19,91,47.0,,0.47,42.769999999999996
2010-11-20,49,47.0,,0.47,23.029999999999998
2010-11-21,52,47.0,,0.47,24.439999999999998
2010-11-22,89,47.0,,0.47,41.83
2010-11-23,44,47.0,,0.47,20.68
2010-11-24,62,47.0,,0.47,29.139999999999997
2010-11-25,59,47.0,,0.47,27.729999999999997
2010-11-26,63,47.0,,0.47,29.61
2010-11-27,55,47.0,,0.47,25.849999999999998
2010-11-28,46,47.0,,0.47,21.619999999999997
2010-11-29,57,47.0,,0.47,26.79
2010-11-30,90,47.0,,0.47,42.3
2010-12-01,62,45.0,False,0.45,27.900000000000002
2010-12-02,57,45.0,,0.45,25.650000000000002
2010-12-03,69,45.0,,0.45,31.05
2010-12-04,41,45.0,,0.45,18.45
2010-12-05,39,45.0,,0.45,17.55
2010-12-06,73,45.0,,0.45,32.85
2010-12-07,74,45.0,,0.45,33.300000000000004
2010-12-08,63,45.0,,0.45,28.35
2010-12-09,76,45.0,,0.45,34.2
2010-12-10,57,45.0,,0.45,25.650000000000002
2010-12-11,29,45.0,,0.45,13.05
2010-12-12,44,45.0,,0.45,19.8
2010-12-13,59,45.0,,0.45,26.55
2010-12-14,49,45.0,,0.45,22.05
2010-12-15,62,45.0,,0.45,27.900000000000002
2010-12-16,56,45.0,,0.45,25.2
2010-12-17,52,45.0,,0.45,23.400000000000002
2010-12-18,58,45.0,,0.45,26.1
2010-12-19,37,45.0,,0.45,16.650000000000002
2010-12-20,90,45.0,,0.45,40.5
2010-12-21,58,45.0,,0.45,26.1
2010-12-22,53,45.0,,0.45,23.85
2010-12-23,71,45.0,,0.45,31.95
2010-12-24,38,45.0,,0.45,17.1
2010-12-25,69,45.0,,0.45,31.05
2010-12-26,59,45.0,,0.45,26.55
2010-12-27,60,45.0,,0.45,27.0
2010-12-28,100,45.0,,0.45,45.0
2010-12-29,78,45.0,,0.45,35.1
2010-12-30,62,45.0,,0.45,27.900000000000002
2010-12-31,63,45.0,,0.45,28.35
2011-01-01,30,45.0,False,0.45,13.5
2011-01-02,76,45.0,,0.45,34.2
2011-01-03,95,45.0,,0.45,42.75
2011-01-04,85,45.0,,0.45,38.25
2011-01-05,84,45.0,,0.45,37.800000000000004
2011-01-06,77,45.0,,0.45,34.65
2011-01-07,77,45.0,,0.45,34.65
2011-01-08,58,45.0,,0.45,26.1
2011-01-09,67,45.0,,0.45,30.150000000000002
2011-01-10,83,45.0,,0.45,37.35
2011-01-11,55,45.0,,0.45,24.75
2011-01-12,79,45.0,,0.45,35.550000000000004
2011-01-13,90,45.0,,0.45,40.5
2011-01-14,75,45.0,,0.45,33.75
2011-01-15,61,45.0,,0.45,27.45
2011-01-16,54,45.0,,0.45,24.3
2011-01-17,94,45.0,,0.45,42.300000000000004
2011-01-18,70,45.0,,0.45,31.5
2011-01-19,66,45.0,,0.45,29.7
2011-01-20,74,45.0,,0.45,33.300000000000004
2011-01-21,100,45.0,,0.45,45.0
2011-01-22,64,45.0,,0.45,28.8
2011-01-23,62,45.0,,0.45,27.900000000000002
2011-01-24,73,45.0,,0.45,32.85
2011-01-25,68,45.0,,0.45,30.6
2011-01-26,86,45.0,,0.45,38.7
2011-01-27,62,45.0,,0.45,27.900000000000002
2011-01-28,52,45.0,,0.45,23.400000000000002
2011-01-29,52,45.0,,0.45,23.400000000000002
2011-01-30,84,45.0,,0.45,37.800000000000004
2011-01-31,81,45.0,,0.45,36.45
2011-02-01,100,39.0,False,0.39,39.0
2011-02-02,95,39.0,,0.39,37.050000000000004
2011-02-03,54,39.0,,0.39,21.060000000000002
2011-02-04,93,39.0,,0.39,36.27
2011-02-05,47,39.0,,0.39,18.330000000000002
2011-02-06,80,39.0,,0.39,31.200000000000003
2011-02-07,54,39.0,,0.39,21.060000000000002
2011-02-08,58,39.0,,0.39,22.62
2011-02-09,74,39.0,,0.39,28.86
2011-02-10,51,39.0,,0.39,19.89
2011-02-11,66,39.0,,0.39,25.740000000000002
2011-02-12,54,39.0,,0.39,21.060000000000002
2011-02-13,23,39.0,,0.39,8.97
2011-02-14,72,39.0,,0.39,28.080000000000002
2011-02-15,63,39.0,,0.39,24.57
2011-02-16,71,39.0,,0.39,27.69
2011-02-17,60,39.0,,0.39,23.400000000000002
2011-02-18,53,39.0,,0.39,20.67
2011-02-19,65,39.0,,0.39,25.35
2011-02-20,72,39.0,,0.39,28.080000000000002
2011-02-21,85,39.0,,0.39,33.15
2011-02-22,87,39.0,,0.39,33.93
2011-02-23,79,39.0,,0.39,30.810000000000002
2011-02-24,96,39.0,,0.39,37.44
2011-02-25,77,39.0,,0.39,30.03
2011-02-26,70,39.0,,0.39,27.3
2011-02-27,38,39.0,,0.39,14.82
2011-02-28,82,39.0,,0.39,31.98
2011-03-01,68,40.0,False,0.4,27.200000000000003
2011-03-02,77,40.0,,0.4,30.8
2011-03-03,71,40.0,,0.4,28.400000000000002
2011-03-04,55,40.0,,0.4,22.0
2011-03-05,66,40.0,,0.4,26.400000000000002
2011-03-06,72,40.0,,0.4,28.8
2011-03-07,76,40.0,,0.4,30.400000000000002
2011-03-08,63,40.0,,0.4,25.200000000000003
2011-03-09,66,40.0,,0.4,26.400000000000002
2011-03-10,76,40.0,,0.4,30.400000000000002
2011-03-11,69,40.0,,0.4,27.6
2011-03-12,28,40.0,,0.4,11.200000000000001
2011-03-13,52,40.0,,0.4,20.8
2011-03-14,84,40.0,,0.4,33.6
2011-03-15,94,40.0,,0.4,37.6
2011-03-16,71,40.0,,0.4,28.400000000000002
2011-03-17,92,40.0,,0.4,36.800000000000004
2011-03-18,55,40.0,,0.4,22.0
2011-03-19,58,40.0,,0.4,23.200000000000003
2011-03-20,50,40.0,,0.4,20.0
2011-03-21,58,40.0,,0.4,23.200000000000003
2011-03-22,64,40.0,,0.4,25.6
2011-03-23,72,40.0,,0.4,28.8
2011-03-24,67,40.0,,0.4,26.8
2011-03-25,76,40.0,,0.4,30.400000000000002
2011-03-26,56,40.0,,0.4,22.400000000000002
2011-03-27,100,40.0,,0.4,40.0
2011-03-28,66,40.0,,0.4,26.400000000000002
2011-03-29,60,40.0,,0.4,24.0
2011-03-30,62,40.0,,0.4,24.8
2011-03-31,67,40.0,,0.4,26.8
2011-04-01,100,44.0,False,0.44,44.0
2011-04-02,44,44.0,,0.44,19.36
2011-04-03,65,44.0,,0.44,28.6
2011-04-04,78,44.0,,0.44,34.32
2011-04-05,67,44.0,,0.44,29.48
2011-04-06,88,44.0,,0.44,38.72
2011-04-07,60,44.0,,0.44,26.4
2011-04-08,89,44.0,,0.44,39.160000000000004
2011-04-09,61,44.0,,0.44,26.84
2011-04-10,44,44.0,,0.44,19.36
2011-04-11,59,44.0,,0.44,25.96
2011-04-12,70,44.0,,0.44,30.8
2011-04-13,48,44.0,,0.44,21.12
2011-04-14,46,44.0,,0.44,20.24
2011-04-15,55,44.0,,0.44,24.2
2011-04-16,50,44.0,,0.44,22.0
2011-04-17,75,44.0,,0.44,33.0
2011-04-18,52,44.0,,0.44,22.88
2011-04-19,77,44.0,,0.44,33.88
2011-04-20,62,44.0,,0.44,27.28
2011-04-21,64,44.0,,0.44,28.16
2011-04-22,29,44.0,,0.44,12.76
2011-04-23,48,44.0,,0.44,21.12
2011-04-24,65,44.0,,0.44,28.6
2011-04-25,72,44.0,,0.44,31.68
2011-04-26,51,44.0,,0.44,22.44
2011-04-27,79,44.0,,0.44,34.76
2011-04-28,84,44.0,,0.44,36.96
2011-04-29,47,44.0,,0.44,20.68
2011-04-30,44,44.0,,0.44,19.36
2011-05-01,87,40.0,False,0.4,34.800000000000004
2011-05-02,57,40.0,,0.4,22.8
2011-05-03,58,40.0,,0.4,23.200000000000003
2011-05-04,67,40.0,,0.4,26.8
2011-05-05,100,40.0,,0.4,40.0
2011-05-06,80,40.0,,0.4,32.0
2011-05-07,60,40.0,,0.4,24.0
2011-05-08,80,40.0,,0.4,32.0
2011-05-09,76,40.0,,0.4,30.400000000000002
2011-05-10,92,40.0,,0.4,36.800000000000004
2011-05-11,72,40.0,,0.4,28.8
2011-05-12,77,40.0,,0.4,30.8
2011-05-13,63,40.0,,0.4,25.200000000000003
2011-05-14,54,40.0,,0.4,21.6
2011-05-15,71,40.0,,0.4,28.400000000000002
2011-05-16,71,40.0,,0.4,28.400000000000002
2011-05-17,59,40.0,,0.4,23.6
2011-05-18,75,40.0,,0.4,30.0
2011-05-19,67,40.0,,0.4,26.8
2011-05-20,79,40.0,,0.4,31.6
2011-05-21,52,40.0,,0.4,20.8
2011-05-22,78,40.0,,0.4,31.200000000000003
2011-05-23,71,40.0,,0.4,28.400000000000002
2011-05-24,71,40.0,,0.4,28.400000000000002
2011-05-25,81,40.0,,0.4,32.4
2011-05-26,86,40.0,,0.4,34.4
2011-05-27,94,40.0,,0.4,37.6
2011-05-28,54,40.0,,0.4,21.6
2011-05-29,45,40.0,,0.4,18.0
2011-05-30,67,40.0,,0.4,26.8
2011-05-31,83,40.0,,0.4,33.2
2011-06-01,45,41.0,False,0.41,18.45
2011-06-02,88,41.0,,0.41,36.08
2011-06-03,59,41.0,,0.41,24.189999999999998
2011-06-04,60,41.0,,0.41,24.599999999999998
2011-06-05,64,41.0,,0.41,26.24
2011-06-06,73,41.0,,0.41,29.93
2011-06-07,66,41.0,,0.41,27.06
2011-06-08,50,41.0,,0.41,20.5
2011-06-09,75,41.0,,0.41,30.749999999999996
2011-06-10,50,41.0,,0.41,20.5
2011-06-11,70,41.0,,0.41,28.7
2011-06-12,76,41.0,,0.41,31.159999999999997
2011-06-13,57,41.0,,0.41,23.369999999999997
2011-06-14,62,41.0,,0.41,25.419999999999998
2011-06-15,55,41.0,,0.41,22.549999999999997
2011-06-16,74,41.0,,0.41,30.34
2011-06-17,45,41.0,,0.41,18.45
2011-06-18,69,41.0,,0.41,28.29
2011-06-19,54,41.0,,0.41,22.139999999999997
2011-06-20,75,41.0,,0.41,30.749999999999996
2011-06-21,89,41.0,,0.41,36.489999999999995
2011-06-22,68,41.0,,0.41,27.88
2011-06-23,73,41.0,,0.41,29.93
2011-06-24,63,41.0,,0.41,25.83
2011-06-25,50,41.0,,0.41,20.5
2011-06-26,71,41.0,,0.41,29.11
2011-06-27,63,41.0,,0.41,25.83
2011-06-28,75,41.0,,0.41,30.749999999999996
2011-06-29,73,41.0,,0.41,29.93
2011-06-30,100,41.0,,0.41,41.0
2011-07-01,98,42.0,False,0.42,41.16
2011-07-02,73,42.0,,0.42,30.66
2011-07-03,65,42.0,,0.42,27.3
2011-07-04,53,42.0,,0.42,22.259999999999998
2011-07-05,95,42.0,,0.42,39.9
2011-07-06,67,42.0,,0.42,28.14
2011-07-07,58,42.0,,0.42,24.36
2011-07-08,96,42.0,,0.42,40.32
2011-07-09,74,42.0,,0.42,31.08
2011-07-10,39,42.0,,0.42,16.38
2011-07-11,60,42.0,,0.42,25.2
2011-07-12,78,42.0,,0.42,32.76
2011-07-13,82,42.0,,0.42,34.44
2011-07-14,70,42.0,,0.42,29.4
2011-07-15,78,42.0,,0.42,32.76
2011-07-16,71,42.0,,0.42,29.82
2011-07-17,64,42.0,,0.42,26.88
2011-07-18,100,42.0,,0.42,42.0
2011-07-19,93,42.0,,0.42,39.059999999999995
2011-07-20,75,42.0,,0.42,31.5
2011-07-21,72,42.0,,0.42,30.24
2011-07-22,68,42.0,,0.42,28.56
2011-07-23,56,42.0,,0.42,23.52
2011-07-24,77,42.0,,0.42,32.339999999999996
2011-07-25,88,42.0,,0.42,36.96
2011-07-26,83,42.0,,0.42,34.86
2011-07-27,63,42.0,,0.42,26.459999999999997
2011-07-28,67,42.0,,0.42,28.14
2011-07-29,64,42.0,,0.42,26.88
2011-07-30,62,42.0,,0.42,26.04
2011-07-31,64,42.0,,0.42,26.88
2011-08-01,92,40.0,False,0.4,36.800000000000004
2011-08-02,59,40.0,,0.4,23.6
2011-08-03,65,40.0,,0.4,26.0
2011-08-04,95,40.0,,0.4,38.0
2011-08-05,91,40.0,,0.4,36.4
2011-08-06,62,40.0,,0.4,24.8
2011-08-07,65,40.0,,0.4,26.0
2011-08-08,97,40.0,,0.4,38.800000000000004
2011-08-09,87,40.0,,0.4,34.800000000000004
2011-08-10,98,40.0,,0.4,39.2
2011-08-11,100,40.0,,0.4,40.0
2011-08-12,59,40.0,,0.4,23.6
2011-08-13,44,40.0,,0.4,17.6
2011-08-14,62,40.0,,0.4,24.8
2011-08-15,75,40.0,,0.4,30.0
2011-08-16,61,40.0,,0.4,24.400000000000002
2011-08-17,71,40.0,,0.4,28.400000000000002
2011-08-18,70,40.0,,0.4,28.0
2011-08-19,63,40.0,,0.4,25.200000000000003
2011-08-20,55,40.0,,0.4,22.0
2011-08-21,59,40.0,,0.4,23.6
2011-08-22,67,40.0,,0.4,26.8
2011-08-23,76,40.0,,0.4,30.400000000000002
2011-08-24,90,40.0,,0.4,36.0
2011-08-25,69,40.0,,0.4,27.6
