date,car_unscaled,car_monthly,isPartial,scale,car
2014-12-16,88,69.0,,0.69,60.72
2014-12-17,86,69.0,,0.69,59.339999999999996
2014-12-18,88,69.0,,0.69,60.72
2014-12-19,91,69.0,,0.69,62.78999999999999
2014-12-20,99,69.0,,0.69,68.30999999999999
2014-12-21,92,69.0,,0.69,63.48
2014-12-22,93,69.0,,0.69,64.17
2014-12-23,94,69.0,,0.69,64.86
2014-12-24,88,69.0,,0.69,60.72
2014-12-25,75,69.0,,0.69,51.74999999999999
2014-12-26,96,69.0,,0.69,66.24
2014-12-27,94,69.0,,0.69,64.86
2014-12-28,95,69.0,,0.69,65.55
2014-12-29,95,69.0,,0.69,65.55
2014-12-30,100,69.0,,0.69,69.0
2014-12-31,95,69.0,,0.69,65.55
2015-01-01,78,70.0,False,0.7,54.599999999999994
2015-01-02,90,70.0,,0.7,62.99999999999999
2015-01-03,91,70.0,,0.7,63.699999999999996
2015-01-04,86,70.0,,0.7,60.199999999999996
2015-01-05,89,70.0,,0.7,62.3
2015-01-06,86,70.0,,0.7,60.199999999999996
2015-01-07,84,70.0,,0.7,58.8
2015-01-08,87,70.0,,0.7,60.9
2015-01-09,86,70.0,,0.7,60.199999999999996
2015-01-10,96,70.0,,0.7,67.19999999999999
2015-01-11,90,70.0,,0.7,62.99999999999999
2015-01-12,84,70.0,,0.7,58.8
2015-01-13,82,70.0,,0.7,57.4
2015-01-14,85,70.0,,0.7,59.49999999999999
2015-01-15,85,70.0,,0.7,59.49999999999999
2015-01-16,91,70.0,,0.7,63.699999999999996
2015-01-17,100,70.0,,0.7,70.0
2015-01-18,93,70.0,,0.7,65.1
2015-01-19,90,70.0,,0.7,62.99999999999999
2015-01-20,87,70.0,,0.7,60.9
2015-01-21,81,70.0,,0.7,56.699999999999996
2015-01-22,82,70.0,,0.7,57.4
2015-01-23,84,70.0,,0.7,58.8
2015-01-24,90,70.0,,0.7,62.99999999999999
2015-01-25,91,70.0,,0.7,63.699999999999996
2015-01-26,80,70.0,,0.7,56.0
2015-01-27,77,70.0,,0.7,53.9
2015-01-28,83,70.0,,0.7,58.099999999999994
2015-01-29,83,70.0,,0.7,58.099999999999994
2015-01-30,85,70.0,,0.7,59.49999999999999
2015-01-31,92,70.0,,0.7,64.39999999999999
2015-02-01,81,74.0,False,0.74,59.94
2015-02-02,79,74.0,,0.74,58.46
2015-02-03,82,74.0,,0.74,60.68
2015-02-04,84,74.0,,0.74,62.16
2015-02-05,82,74.0,,0.74,60.68
2015-02-06,86,74.0,,0.74,63.64
2015-02-07,100,74.0,,0.74,74.0
2015-02-08,99,74.0,,0.74,73.26
2015-02-09,86,74.0,,0.74,63.64
2015-02-10,86,74.0,,0.74,63.64
2015-02-11,86,74.0,,0.74,63.64
2015-02-12,90,74.0,,0.74,66.6
2015-02-13,90,74.0,,0.74,66.6
2015-02-14,91,74.0,,0.74,67.34
2015-02-15,92,74.0,,0.74,68.08
2015-02-16,92,74.0,,0.74,68.08
2015-02-17,89,74.0,,0.74,65.86
2015-02-18,84,74.0,,0.74,62.16
2015-02-19,89,74.0,,0.74,65.86
2015-02-20,91,74.0,,0.74,67.34
2015-02-21,98,74.0,,0.74,72.52
2015-02-22,95,74.0,,0.74,70.3
2015-02-23,87,74.0,,0.74,64.38
2015-02-24,88,74.0,,0.74,65.12
2015-02-25,87,74.0,,0.74,64.38
2015-02-26,83,74.0,,0.74,61.42
2015-02-27,89,74.0,,0.74,65.86
2015-02-28,100,74.0,,0.74,74.0
2015-03-01,87,77.0,False,0.77,66.99
2015-03-02,84,77.0,,0.77,64.68
2015-03-03,81,77.0,,0.77,62.370000000000005
2015-03-04,79,77.0,,0.77,60.83
2015-03-05,82,77.0,,0.77,63.14
2015-03-06,87,77.0,,0.77,66.99
2015-03-07,100,77.0,,0.77,77.0
2015-03-08,95,77.0,,0.77,73.15
2015-03-09,92,77.0,,0.77,70.84
2015-03-10,88,77.0,,0.77,67.76
2015-03-11,86,77.0,,0.77,66.22
2015-03-12,85,77.0,,0.77,65.45
2015-03-13,86,77.0,,0.77,66.22
2015-03-14,97,77.0,,0.77,74.69
2015-03-15,95,77.0,,0.77,73.15
2015-03-16,89,77.0,,0.77,68.53
2015-03-17,90,77.0,,0.77,69.3
2015-03-18,86,77.0,,0.77,66.22
2015-03-19,85,77.0,,0.77,65.45
2015-03-20,85,77.0,,0.77,65.45
2015-03-21,94,77.0,,0.77,72.38
2015-03-22,92,77.0,,0.77,70.84
2015-03-23,87,77.0,,0.77,66.99
2015-03-24,86,77.0,,0.77,66.22
2015-03-25,80,77.0,,0.77,61.6
2015-03-26,84,77.0,,0.77,64.68
2015-03-27,85,77.0,,0.77,65.45
2015-03-28,94,77.0,,0.77,72.38
2015-03-29,92,77.0,,0.77,70.84
2015-03-30,84,77.0,,0.77,64.68
2015-03-31,84,77.0,,0.77,64.68
2015-04-01,90,76.0,False,0.76,68.4
2015-04-02,89,76.0,,0.76,67.64
2015-04-03,95,76.0,,0.76,72.2
2015-04-04,99,76.0,,0.76,75.24
2015-04-05,88,76.0,,0.76,66.88
2015-04-06,90,76.0,,0.76,68.4
2015-04-07,86,76.0,,0.76,65.36
2015-04-08,85,76.0,,0.76,64.6
2015-04-09,86,76.0,,0.76,65.36
2015-04-10,87,76.0,,0.76,66.12
2015-04-11,100,76.0,,0.76,76.0
2015-04-12,92,76.0,,0.76,69.92
2015-04-13,88,76.0,,0.76,66.88
2015-04-14,86,76.0,,0.76,65.36
2015-04-15,87,76.0,,0.76,66.12
2015-04-16,86,76.0,,0.76,65.36
2015-04-17,89,76.0,,0.76,67.64
2015-04-18,99,76.0,,0.76,75.24
2015-04-19,92,76.0,,0.76,69.92
2015-04-20,89,76.0,,0.76,67.64
2015-04-21,88,76.0,,0.76,66.88
2015-04-22,85,76.0,,0.76,64.6
2015-04-23,87,76.0,,0.76,66.12
2015-04-24,89,76.0,,0.76,67.64
2015-04-25,98,76.0,,0.76,74.48
2015-04-26,95,76.0,,0.76,72.2
2015-04-27,90,76.0,,0.76,68.4
2015-04-28,84,76.0,,0.76,63.84
2015-04-29,83,76.0,,0.76,63.08
2015-04-30,85,76.0,,0.76,64.6
2015-05-01,85,79.0,False,0.79,67.15
2015-05-02,91,79.0,,0.79,71.89
2015-05-03,86,79.0,,0.79,67.94
2015-05-04,87,79.0,,0.79,68.73
2015-05-05,84,79.0,,0.79,66.36
2015-05-06,82,79.0,,0.79,64.78
2015-05-07,88,79.0,,0.79,69.52000000000001
2015-05-08,88,79.0,,0.79,69.52000000000001
2015-05-09,94,79.0,,0.79,74.26
2015-05-10,86,79.0,,0.79,67.94
2015-05-11,91,79.0,,0.79,71.89
2015-05-12,87,79.0,,0.79,68.73
2015-05-13,88,79.0,,0.79,69.52000000000001
2015-05-14,87,79.0,,0.79,68.73
2015-05-15,93,79.0,,0.79,73.47
2015-05-16,97,79.0,,0.79,76.63000000000001
2015-05-17,95,79.0,,0.79,75.05
2015-05-18,91,79.0,,0.79,71.89
2015-05-19,93,79.0,,0.79,73.47
2015-05-20,90,79.0,,0.79,71.10000000000001
2015-05-21,91,79.0,,0.79,71.89
2015-05-22,92,79.0,,0.79,72.68
2015-05-23,100,79.0,,0.79,79.0
2015-05-24,96,79.0,,0.79,75.84
2015-05-25,97,79.0,,0.79,76.63000000000001
2015-05-26,92,79.0,,0.79,72.68
2015-05-27,89,79.0,,0.79,70.31
2015-05-28,89,79.0,,0.79,70.31
2015-05-29,93,79.0,,0.79,73.47
2015-05-30,100,79.0,,0.79,79.0
2015-05-31,99,79.0,,0.79,78.21000000000001
2015-06-01,88,82.0,False,0.82,72.16
2015-06-02,88,82.0,,0.82,72.16
2015-06-03,85,82.0,,0.82,69.7
2015-06-04,85,82.0,,0.82,69.7
2015-06-05,87,82.0,,0.82,71.33999999999999
2015-06-06,91,82.0,,0.82,74.61999999999999
2015-06-07,92,82.0,,0.82,75.44
2015-06-08,88,82.0,,0.82,72.16
2015-06-09,87,82.0,,0.82,71.33999999999999
2015-06-10,82,82.0,,0.82,67.24
2015-06-11,84,82.0,,0.82,68.88
2015-06-12,87,82.0,,0.82,71.33999999999999
2015-06-13,91,82.0,,0.82,74.61999999999999
2015-06-14,91,82.0,,0.82,74.61999999999999
2015-06-15,87,82.0,,0.82,71.33999999999999
2015-06-16,86,82.0,,0.82,70.52
2015-06-17,82,82.0,,0.82,67.24
2015-06-18,85,82.0,,0.82,69.7
2015-06-19,88,82.0,,0.82,72.16
2015-06-20,93,82.0,,0.82,76.25999999999999
2015-06-21,90,82.0,,0.82,73.8
2015-06-22,91,82.0,,0.82,74.61999999999999
2015-06-23,87,82.0,,0.82,71.33999999999999
2015-06-24,89,82.0,,0.82,72.97999999999999
2015-06-25,90,82.0,,0.82,73.8
2015-06-26,92,82.0,,0.82,75.44
2015-06-27,100,82.0,,0.82,82.0
2015-06-28,94,82.0,,0.82,77.08
2015-06-29,91,82.0,,0.82,74.61999999999999
2015-06-30,88,82.0,,0.82,72.16
2015-07-01,85,88.0,False,0.88,74.8
2015-07-02,88,88.0,,0.88,77.44
2015-07-03,93,88.0,,0.88,81.84
2015-07-04,84,88.0,,0.88,73.92
2015-07-05,88,88.0,,0.88,77.44
2015-07-06,87,88.0,,0.88,76.56
2015-07-07,85,88.0,,0.88,74.8
2015-07-08,84,88.0,,0.88,73.92
2015-07-09,85,88.0,,0.88,74.8
2015-07-10,89,88.0,,0.88,78.32000000000001
2015-07-11,95,88.0,,0.88,83.6
2015-07-12,94,88.0,,0.88,82.72
2015-07-13,90,88.0,,0.88,79.2
2015-07-14,85,88.0,,0.88,74.8
2015-07-15,84,88.0,,0.88,73.92
2015-07-16,87,88.0,,0.88,76.56
2015-07-17,90,88.0,,0.88,79.2
2015-07-18,96,88.0,,0.88,84.48
2015-07-19,93,88.0,,0.88,81.84
2015-07-20,92,88.0,,0.88,80.96
2015-07-21,88,88.0,,0.88,77.44
2015-07-22,86,88.0,,0.88,75.68
2015-07-23,88,88.0,,0.88,77.44
2015-07-24,89,88.0,,0.88,78.32000000000001
2015-07-25,100,88.0,,0.88,88.0
2015-07-26,94,88.0,,0.88,82.72
2015-07-27,90,88.0,,0.88,79.2
2015-07-28,87,88.0,,0.88,76.56
2015-07-29,87,88.0,,0.88,76.56
2015-07-30,86,88.0,,0.88,75.68
2015-07-31,88,88.0,,0.88,77.44
2015-08-01,100,84.0,False,0.84,84.0
2015-08-02,93,84.0,,0.84,78.11999999999999
2015-08-03,89,84.0,,0.84,74.75999999999999
2015-08-04,87,84.0,,0.84,73.08
2015-08-05,86,84.0,,0.84,72.24
2015-08-06,84,84.0,,0.84,70.56
2015-08-07,87,84.0,,0.84,73.08
2015-08-08,98,84.0,,0.84,82.32
2015-08-09,93,84.0,,0.84,78.11999999999999
2015-08-10,90,84.0,,0.84,75.6
2015-08-11,87,84.0,,0.84,73.08
2015-08-12,86,84.0,,0.84,72.24
2015-08-13,85,84.0,,0.84,71.39999999999999
2015-08-14,89,84.0,,0.84,74.75999999999999
2015-08-15,100,84.0,,0.84,84.0
2015-08-16,91,84.0,,0.84,76.44
2015-08-17,86,84.0,,0.84,72.24
2015-08-18,87,84.0,,0.84,73.08
2015-08-19,84,84.0,,0.84,70.56
2015-08-20,84,84.0,,0.84,70.56
2015-08-21,84,84.0,,0.84,70.56
2015-08-22,92,84.0,,0.84,77.28
2015-08-23,90,84.0,,0.84,75.6
2015-08-24,82,84.0,,0.84,68.88
2015-08-25,83,84.0,,0.84,69.72
2015-08-26,80,84.0,,0.84,67.2
2015-08-27,81,84.0,,0.84,68.03999999999999
2015-08-28,83,84.0,,0.84,69.72
2015-08-29,95,84.0,,0.84,79.8
2015-08-30,89,84.0,,0.84,74.75999999999999
2015-08-31,82,84.0,,0.84,68.88
2015-09-01,86,76.0,False,0.76,65.36
2015-09-02,85,76.0,,0.76,64.6
2015-09-03,87,76.0,,0.76,66.12
2015-09-04,90,76.0,,0.76,68.4
2015-09-05,100,76.0,,0.76,76.0
2015-09-06,94,76.0,,0.76,71.44
2015-09-07,95,76.0,,0.76,72.2
2015-09-08,84,76.0,,0.76,63.84
2015-09-09,82,76.0,,0.76,62.32
2015-09-10,81,76.0,,0.76,61.56
2015-09-11,84,76.0,,0.76,63.84
2015-09-12,90,76.0,,0.76,68.4
2015-09-13,83,76.0,,0.76,63.08
2015-09-14,84,76.0,,0.76,63.84
2015-09-15,83,76.0,,0.76,63.08
2015-09-16,84,76.0,,0.76,63.84
2015-09-17,81,76.0,,0.76,61.56
2015-09-18,87,76.0,,0.76,66.12
2015-09-19,95,76.0,,0.76,72.2
2015-09-20,87,76.0,,0.76,66.12
2015-09-21,85,76.0,,0.76,64.6
2015-09-22,85,76.0,,0.76,64.6
2015-09-23,85,76.0,,0.76,64.6
2015-09-24,82,76.0,,0.76,62.32
2015-09-25,86,76.0,,0.76,65.36
2015-09-26,92,76.0,,0.76,69.92
2015-09-27,89,76.0,,0.76,67.64
2015-09-28,84,76.0,,0.76,63.84
2015-09-29,79,76.0,,0.76,60.04
2015-09-30,82,76.0,,0.76,62.32
2015-10-01,85,74.0,False,0.74,62.9
2015-10-02,91,74.0,,0.74,67.34
2015-10-03,95,74.0,,0.74,70.3
2015-10-04,89,74.0,,0.74,65.86
2015-10-05,92,74.0,,0.74,68.08
2015-10-06,88,74.0,,0.74,65.12
2015-10-07,87,74.0,,0.74,64.38
2015-10-08,89,74.0,,0.74,65.86
2015-10-09,88,74.0,,0.74,65.12
2015-10-10,100,74.0,,0.74,74.0
2015-10-11,90,74.0,,0.74,66.6
2015-10-12,90,74.0,,0.74,66.6
2015-10-13,89,74.0,,0.74,65.86
2015-10-14,84,74.0,,0.74,62.16
2015-10-15,87,74.0,,0.74,64.38
2015-10-16,88,74.0,,0.74,65.12
2015-10-17,99,74.0,,0.74,73.26
2015-10-18,92,74.0,,0.74,68.08
2015-10-19,90,74.0,,0.74,66.6
2015-10-20,86,74.0,,0.74,63.64
2015-10-21,88,74.0,,0.74,65.12
2015-10-22,89,74.0,,0.74,65.86
2015-10-23,87,74.0,,0.74,64.38
2015-10-24,95,74.0,,0.74,70.3
2015-10-25,89,74.0,,0.74,65.86
2015-10-26,86,74.0,,0.74,63.64
2015-10-27,86,74.0,,0.74,63.64
2015-10-28,81,74.0,,0.74,59.94
2015-10-29,81,74.0,,0.74,59.94
2015-10-30,87,74.0,,0.74,64.38
2015-10-31,87,74.0,,0.74,64.38
2015-11-01,92,71.0,False,0.71,65.32
2015-11-02,94,71.0,,0.71,66.74
2015-11-03,90,71.0,,0.71,63.9
2015-11-04,91,71.0,,0.71,64.61
2015-11-05,93,71.0,,0.71,66.03
2015-11-06,89,71.0,,0.71,63.19
2015-11-07,100,71.0,,0.71,71.0
2015-11-08,93,71.0,,0.71,66.03
2015-11-09,90,71.0,,0.71,63.9
2015-11-10,89,71.0,,0.71,63.19
2015-11-11,87,71.0,,0.71,61.769999999999996
2015-11-12,88,71.0,,0.71,62.48
2015-11-13,89,71.0,,0.71,63.19
2015-11-14,93,71.0,,0.71,66.03
2015-11-15,89,71.0,,0.71,63.19
2015-11-16,87,71.0,,0.71,61.769999999999996
2015-11-17,90,71.0,,0.71,63.9
2015-11-18,85,71.0,,0.71,60.349999999999994
2015-11-19,86,71.0,,0.71,61.059999999999995
2015-11-20,91,71.0,,0.71,64.61
2015-11-21,99,71.0,,0.71,70.28999999999999
2015-11-22,96,71.0,,0.71,68.16
2015-11-23,96,71.0,,0.71,68.16
2015-11-24,94,71.0,,0.71,66.74
2015-11-25,93,71.0,,0.71,66.03
2015-11-26,80,71.0,,0.71,56.8
2015-11-27,90,71.0,,0.71,63.9
2015-11-28,97,71.0,,0.71,68.86999999999999
2015-11-29,88,71.0,,0.71,62.48
2015-11-30,89,71.0,,0.71,63.19
2015-12-01,86,72.0,False,0.72,61.919999999999995
2015-12-02,83,72.0,,0.72,59.76
2015-12-03,84,72.0,,0.72,60.48
2015-12-04,86,72.0,,0.72,61.919999999999995
2015-12-05,89,72.0,,0.72,64.08
2015-12-06,87,72.0,,0.72,62.64
2015-12-07,86,72.0,,0.72,61.919999999999995
2015-12-08,84,72.0,,0.72,60.48
