date,risk_unscaled,risk_monthly,isPartial,scale,risk
2010-01-01,43,58.0,False,0.58,24.939999999999998
2010-01-02,46,58.0,,0.58,26.68
2010-01-03,39,58.0,,0.58,22.619999999999997
2010-01-04,67,58.0,,0.58,38.86
2010-01-05,67,58.0,,0.58,38.86
2010-01-06,70,58.0,,0.58,40.599999999999994
2010-01-07,78,58.0,,0.58,45.239999999999995
2010-01-08,74,58.0,,0.58,42.919999999999995
2010-01-09,55,58.0,,0.58,31.9
2010-01-10,47,58.0,,0.58,27.259999999999998
2010-01-11,74,58.0,,0.58,42.919999999999995
2010-01-12,77,58.0,,0.58,44.66
2010-01-13,86,58.0,,0.58,49.879999999999995
2010-01-14,84,58.0,,0.58,48.72
2010-01-15,77,58.0,,0.58,44.66
2010-01-16,34,58.0,,0.58,19.72
2010-01-17,59,58.0,,0.58,34.22
2010-01-18,64,58.0,,0.58,37.12
2010-01-19,89,58.0,,0.58,51.62
2010-01-20,91,58.0,,0.58,52.779999999999994
2010-01-21,91,58.0,,0.58,52.779999999999994
2010-01-22,80,58.0,,0.58,46.4
2010-01-23,59,58.0,,0.58,34.22
2010-01-24,68,58.0,,0.58,39.44
2010-01-25,100,58.0,,0.58,57.99999999999999
2010-01-26,81,58.0,,0.58,46.98
2010-01-27,85,58.0,,0.58,49.3
2010-01-28,75,58.0,,0.58,43.5
2010-01-29,80,58.0,,0.58,46.4
2010-01-30,62,58.0,,0.58,35.96
2010-01-31,73,58.0,,0.58,42.339999999999996
2010-02-01,83,65.0,False,0.65,53.95
2010-02-02,87,65.0,,0.65,56.550000000000004
2010-02-03,99,65.0,,0.65,64.35000000000001
2010-02-04,84,65.0,,0.65,54.6
2010-02-05,83,65.0,,0.65,53.95
2010-02-06,59,65.0,,0.65,38.35
2010-02-07,66,65.0,,0.65,42.9
2010-02-08,97,65.0,,0.65,63.050000000000004
2010-02-09,92,65.0,,0.65,59.800000000000004
2010-02-10,78,65.0,,0.65,50.7
2010-02-11,93,65.0,,0.65,60.45
2010-02-12,77,65.0,,0.65,50.050000000000004
2010-02-13,55,65.0,,0.65,35.75
2010-02-14,57,65.0,,0.65,37.050000000000004
2010-02-15,80,65.0,,0.65,52.0
2010-02-16,83,65.0,,0.65,53.95
2010-02-17,84,65.0,,0.65,54.6
2010-02-18,90,65.0,,0.65,58.5
2010-02-19,77,65.0,,0.65,50.050000000000004
2010-02-20,61,65.0,,0.65,39.65
2010-02-21,64,65.0,,0.65,41.6
2010-02-22,91,65.0,,0.65,59.15
2010-02-23,90,65.0,,0.65,58.5
2010-02-24,100,65.0,,0.65,65.0
2010-02-25,83,65.0,,0.65,53.95
2010-02-26,73,65.0,,0.65,47.45
2010-02-27,55,65.0,,0.65,35.75
2010-02-28,69,65.0,,0.65,44.85
2010-03-01,77,68.0,False,0.68,52.36000000000001
2010-03-02,89,68.0,,0.68,60.52
2010-03-03,76,68.0,,0.68,51.68000000000001
2010-03-04,79,68.0,,0.68,53.720000000000006
2010-03-05,73,68.0,,0.68,49.64
2010-03-06,49,68.0,,0.68,33.32
2010-03-07,40,68.0,,0.68,27.200000000000003
2010-03-08,68,68.0,,0.68,46.24
2010-03-09,77,68.0,,0.68,52.36000000000001
2010-03-10,100,68.0,,0.68,68.0
2010-03-11,76,68.0,,0.68,51.68000000000001
2010-03-12,72,68.0,,0.68,48.96
2010-03-13,41,68.0,,0.68,27.880000000000003
2010-03-14,51,68.0,,0.68,34.68
2010-03-15,78,68.0,,0.68,53.040000000000006
2010-03-16,71,68.0,,0.68,48.28
2010-03-17,72,68.0,,0.68,48.96
2010-03-18,66,68.0,,0.68,44.88
2010-03-19,72,68.0,,0.68,48.96
2010-03-20,47,68.0,,0.68,31.96
2010-03-21,52,68.0,,0.68,35.36
2010-03-22,75,68.0,,0.68,51.00000000000001
2010-03-23,75,68.0,,0.68,51.00000000000001
2010-03-24,70,68.0,,0.68,47.6
2010-03-25,73,68.0,,0.68,49.64
2010-03-26,70,68.0,,0.68,47.6
2010-03-27,41,68.0,,0.68,27.880000000000003
2010-03-28,47,68.0,,0.68,31.96
2010-03-29,87,68.0,,0.68,59.160000000000004
2010-03-30,80,68.0,,0.68,54.400000000000006
2010-03-31,89,68.0,,0.68,60.52
2010-04-01,92,70.0,False,0.7,64.39999999999999
2010-04-02,80,70.0,,0.7,56.0
2010-04-03,54,70.0,,0.7,37.8
2010-04-04,54,70.0,,0.7,37.8
2010-04-05,89,70.0,,0.7,62.3
2010-04-06,86,70.0,,0.7,60.199999999999996
2010-04-07,92,70.0,,0.7,64.39999999999999
2010-04-08,97,70.0,,0.7,67.89999999999999
2010-04-09,77,70.0,,0.7,53.9
2010-04-10,62,70.0,,0.7,43.4
2010-04-11,71,70.0,,0.7,49.699999999999996
2010-04-12,98,70.0,,0.7,68.6
2010-04-13,98,70.0,,0.7,68.6
2010-04-14,90,70.0,,0.7,62.99999999999999
2010-04-15,94,70.0,,0.7,65.8
2010-04-16,83,70.0,,0.7,58.099999999999994
2010-04-17,50,70.0,,0.7,35.0
2010-04-18,74,70.0,,0.7,51.8
2010-04-19,89,70.0,,0.7,62.3
2010-04-20,94,70.0,,0.7,65.8
2010-04-21,91,70.0,,0.7,63.699999999999996
2010-04-22,92,70.0,,0.7,64.39999999999999
2010-04-23,79,70.0,,0.7,55.3
2010-04-24,47,70.0,,0.7,32.9
2010-04-25,70,70.0,,0.7,49.0
2010-04-26,100,70.0,,0.7,70.0
2010-04-27,90,70.0,,0.7,62.99999999999999
2010-04-28,92,70.0,,0.7,64.39999999999999
2010-04-29,99,70.0,,0.7,69.3
2010-04-30,81,70.0,,0.7,56.699999999999996
2010-05-01,53,63.0,False,0.63,33.39
2010-05-02,54,63.0,,0.63,34.02
2010-05-03,70,63.0,,0.63,44.1
2010-05-04,100,63.0,,0.63,63.0
2010-05-05,84,63.0,,0.63,52.92
2010-05-06,80,63.0,,0.63,50.4
2010-05-07,63,63.0,,0.63,39.69
2010-05-08,60,63.0,,0.63,37.8
2010-05-09,52,63.0,,0.63,32.76
2010-05-10,74,63.0,,0.63,46.62
2010-05-11,70,63.0,,0.63,44.1
2010-05-12,91,63.0,,0.63,57.33
2010-05-13,86,63.0,,0.63,54.18
2010-05-14,57,63.0,,0.63,35.910000000000004
2010-05-15,51,63.0,,0.63,32.13
2010-05-16,47,63.0,,0.63,29.61
2010-05-17,74,63.0,,0.63,46.62
2010-05-18,88,63.0,,0.63,55.44
2010-05-19,85,63.0,,0.63,53.55
2010-05-20,70,63.0,,0.63,44.1
2010-05-21,57,63.0,,0.63,35.910000000000004
2010-05-22,42,63.0,,0.63,26.46
2010-05-23,56,63.0,,0.63,35.28
2010-05-24,75,63.0,,0.63,47.25
2010-05-25,82,63.0,,0.63,51.660000000000004
2010-05-26,82,63.0,,0.63,51.660000000000004
2010-05-27,84,63.0,,0.63,52.92
2010-05-28,69,63.0,,0.63,43.47
2010-05-29,34,63.0,,0.63,21.42
2010-05-30,40,63.0,,0.63,25.2
2010-05-31,49,63.0,,0.63,30.87
2010-06-01,75,60.0,False,0.6,45.0
2010-06-02,84,60.0,,0.6,50.4
2010-06-03,77,60.0,,0.6,46.199999999999996
2010-06-04,76,60.0,,0.6,45.6
2010-06-05,55,60.0,,0.6,33.0
2010-06-06,57,60.0,,0.6,34.199999999999996
2010-06-07,84,60.0,,0.6,50.4
2010-06-08,80,60.0,,0.6,48.0
2010-06-09,100,60.0,,0.6,60.0
2010-06-10,98,60.0,,0.6,58.8
2010-06-11,76,60.0,,0.6,45.6
2010-06-12,49,60.0,,0.6,29.4
2010-06-13,56,60.0,,0.6,33.6
2010-06-14,91,60.0,,0.6,54.6
2010-06-15,76,60.0,,0.6,45.6
2010-06-16,85,60.0,,0.6,51.0
2010-06-17,77,60.0,,0.6,46.199999999999996
2010-06-18,79,60.0,,0.6,47.4
2010-06-19,45,60.0,,0.6,27.0
2010-06-20,55,60.0,,0.6,33.0
2010-06-21,84,60.0,,0.6,50.4
2010-06-22,81,60.0,,0.6,48.6
2010-06-23,87,60.0,,0.6,52.199999999999996
2010-06-24,76,60.0,,0.6,45.6
2010-06-25,74,60.0,,0.6,44.4
2010-06-26,46,60.0,,0.6,27.599999999999998
2010-06-27,54,60.0,,0.6,32.4
2010-06-28,89,60.0,,0.6,53.4
2010-06-29,88,60.0,,0.6,52.8
2010-06-30,77,60.0,,0.6,46.199999999999996
2010-07-01,88,54.0,False,0.54,47.52
2010-07-02,67,54.0,,0.54,36.18
2010-07-03,52,54.0,,0.54,28.080000000000002
2010-07-04,47,54.0,,0.54,25.380000000000003
2010-07-05,54,54.0,,0.54,29.160000000000004
2010-07-06,84,54.0,,0.54,45.36
2010-07-07,92,54.0,,0.54,49.68000000000001
2010-07-08,86,54.0,,0.54,46.440000000000005
2010-07-09,73,54.0,,0.54,39.42
2010-07-10,47,54.0,,0.54,25.380000000000003
2010-07-11,58,54.0,,0.54,31.32
2010-07-12,91,54.0,,0.54,49.14
2010-07-13,80,54.0,,0.54,43.2
2010-07-14,73,54.0,,0.54,39.42
2010-07-15,85,54.0,,0.54,45.900000000000006
2010-07-16,78,54.0,,0.54,42.120000000000005
2010-07-17,57,54.0,,0.54,30.78
2010-07-18,56,54.0,,0.54,30.240000000000002
2010-07-19,87,54.0,,0.54,46.980000000000004
2010-07-20,85,54.0,,0.54,45.900000000000006
2010-07-21,100,54.0,,0.54,54.0
2010-07-22,83,54.0,,0.54,44.82
2010-07-23,74,54.0,,0.54,39.96
2010-07-24,47,54.0,,0.54,25.380000000000003
2010-07-25,54,54.0,,0.54,29.160000000000004
2010-07-26,90,54.0,,0.54,48.6
2010-07-27,88,54.0,,0.54,47.52
2010-07-28,97,54.0,,0.54,52.38
2010-07-29,82,54.0,,0.54,44.28
2010-07-30,78,54.0,,0.54,42.120000000000005
2010-07-31,55,54.0,,0.54,29.700000000000003
2010-08-01,50,54.0,False,0.54,27.0
2010-08-02,90,54.0,,0.54,48.6
2010-08-03,88,54.0,,0.54,47.52
2010-08-04,95,54.0,,0.54,51.300000000000004
2010-08-05,93,54.0,,0.54,50.220000000000006
2010-08-06,76,54.0,,0.54,41.040000000000006
2010-08-07,63,54.0,,0.54,34.02
2010-08-08,55,54.0,,0.54,29.700000000000003
2010-08-09,94,54.0,,0.54,50.760000000000005
2010-08-10,81,54.0,,0.54,43.74
2010-08-11,99,54.0,,0.54,53.46
2010-08-12,88,54.0,,0.54,47.52
2010-08-13,96,54.0,,0.54,51.84
2010-08-14,53,54.0,,0.54,28.62
2010-08-15,65,54.0,,0.54,35.1
2010-08-16,73,54.0,,0.54,39.42
2010-08-17,91,54.0,,0.54,49.14
2010-08-18,86,54.0,,0.54,46.440000000000005
2010-08-19,96,54.0,,0.54,51.84
2010-08-20,82,54.0,,0.54,44.28
2010-08-21,52,54.0,,0.54,28.080000000000002
2010-08-22,45,54.0,,0.54,24.3
2010-08-23,78,54.0,,0.54,42.120000000000005
2010-08-24,90,54.0,,0.54,48.6
2010-08-25,100,54.0,,0.54,54.0
2010-08-26,77,54.0,,0.54,41.580000000000005
2010-08-27,72,54.0,,0.54,38.88
2010-08-28,47,54.0,,0.54,25.380000000000003
2010-08-29,49,54.0,,0.54,26.46
2010-08-30,88,54.0,,0.54,47.52
2010-08-31,96,54.0,,0.54,51.84
2010-09-01,81,56.0,False,0.56,45.36000000000001
2010-09-02,84,56.0,,0.56,47.040000000000006
2010-09-03,66,56.0,,0.56,36.96
2010-09-04,28,56.0,,0.56,15.680000000000001
2010-09-05,51,56.0,,0.56,28.560000000000002
2010-09-06,52,56.0,,0.56,29.120000000000005
2010-09-07,73,56.0,,0.56,40.88
2010-09-08,82,56.0,,0.56,45.92
2010-09-09,72,56.0,,0.56,40.32000000000001
2010-09-10,65,56.0,,0.56,36.400000000000006
2010-09-11,36,56.0,,0.56,20.160000000000004
2010-09-12,52,56.0,,0.56,29.120000000000005
2010-09-13,83,56.0,,0.56,46.480000000000004
2010-09-14,100,56.0,,0.56,56.00000000000001
2010-09-15,67,56.0,,0.56,37.52
2010-09-16,68,56.0,,0.56,38.080000000000005
2010-09-17,68,56.0,,0.56,38.080000000000005
2010-09-18,44,56.0,,0.56,24.64
2010-09-19,61,56.0,,0.56,34.160000000000004
2010-09-20,81,56.0,,0.56,45.36000000000001
2010-09-21,90,56.0,,0.56,50.400000000000006
2010-09-22,87,56.0,,0.56,48.720000000000006
2010-09-23,83,56.0,,0.56,46.480000000000004
2010-09-24,80,56.0,,0.56,44.800000000000004
2010-09-25,60,56.0,,0.56,33.6
2010-09-26,61,56.0,,0.56,34.160000000000004
2010-09-27,89,56.0,,0.56,49.84
2010-09-28,85,56.0,,0.56,47.6
2010-09-29,97,56.0,,0.56,54.32000000000001
2010-09-30,92,56.0,,0.56,51.52
2010-10-01,81,60.0,False,0.6,48.6
2010-10-02,55,60.0,,0.6,33.0
2010-10-03,57,60.0,,0.6,34.199999999999996
2010-10-04,81,60.0,,0.6,48.6
2010-10-05,96,60.0,,0.6,57.599999999999994
2010-10-06,83,60.0,,0.6,49.8
2010-10-07,100,60.0,,0.6,60.0
2010-10-08,69,60.0,,0.6,41.4
2010-10-09,47,60.0,,0.6,28.2
2010-10-10,62,60.0,,0.6,37.199999999999996
2010-10-11,82,60.0,,0.6,49.199999999999996
2010-10-12,92,60.0,,0.6,55.199999999999996
2010-10-13,84,60.0,,0.6,50.4
2010-10-14,77,60.0,,0.6,46.199999999999996
2010-10-15,80,60.0,,0.6,48.0
2010-10-16,42,60.0,,0.6,25.2
2010-10-17,55,60.0,,0.6,33.0
2010-10-18,90,60.0,,0.6,54.0
2010-10-19,78,60.0,,0.6,46.8
2010-10-20,95,60.0,,0.6,57.0
2010-10-21,85,60.0,,0.6,51.0
2010-10-22,67,60.0,,0.6,40.199999999999996
2010-10-23,67,60.0,,0.6,40.199999999999996
2010-10-24,59,60.0,,0.6,35.4
2010-10-25,81,60.0,,0.6,48.6
2010-10-26,92,60.0,,0.6,55.199999999999996
2010-10-27,90,60.0,,0.6,54.0
2010-10-28,85,60.0,,0.6,51.0
2010-10-29,76,60.0,,0.6,45.6
2010-10-30,57,60.0,,0.6,34.199999999999996
2010-10-31,65,60.0,,0.6,39.0
2010-11-01,76,62.0,False,0.62,47.12
2010-11-02,95,62.0,,0.62,58.9
2010-11-03,83,62.0,,0.62,51.46
2010-11-04,93,62.0,,0.62,57.66
2010-11-05,73,62.0,,0.62,45.26
2010-11-06,52,62.0,,0.62,32.24
2010-11-07,47,62.0,,0.62,29.14
2010-11-08,85,62.0,,0.62,52.7
2010-11-09,98,62.0,,0.62,60.76
2010-11-10,90,62.0,,0.62,55.8
2010-11-11,96,62.0,,0.62,59.519999999999996
2010-11-12,75,62.0,,0.62,46.5
2010-11-13,60,62.0,,0.62,37.2
2010-11-14,66,62.0,,0.62,40.92
2010-11-15,84,62.0,,0.62,52.08
2010-11-16,98,62.0,,0.62,60.76
2010-11-17,92,62.0,,0.62,57.04
2010-11-18,100,62.0,,0.62,62.0
2010-11-19,84,62.0,,0.62,52.08
2010-11-20,43,62.0,,0.62,26.66
2010-11-21,65,62.0,,0.62,40.3
2010-11-22,74,62.0,,0.62,45.88
2010-11-23,83,62.0,,0.62,51.46
2010-11-24,71,62.0,,0.62,44.02
2010-11-25,46,62.0,,0.62,28.52
2010-11-26,51,62.0,,0.62,31.62
2010-11-27,52,62.0,,0.62,32.24
2010-11-28,62,62.0,,0.62,38.44
2010-11-29,80,62.0,,0.62,49.6
2010-11-30,83,62.0,,0.62,51.46
2010-12-01,91,54.0,False,0.54,49.14
2010-12-02,90,54.0,,0.54,48.6
2010-12-03,80,54.0,,0.54,43.2
2010-12-04,63,54.0,,0.54,34.02
2010-12-05,73,54.0,,0.54,39.42
2010-12-06,90,54.0,,0.54,48.6
2010-12-07,90,54.0,,0.54,48.6
2010-12-08,100,54.0,,0.54,54.0
2010-12-09,91,54.0,,0.54,49.14
2010-12-10,80,54.0,,0.54,43.2
2010-12-11,63,54.0,,0.54,34.02
2010-12-12,66,54.0,,0.54,35.64
2010-12-13,94,54.0,,0.54,50.760000000000005
2010-12-14,81,54.0,,0.54,43.74
2010-12-15,78,54.0,,0.54,42.120000000000005
2010-12-16,87,54.0,,0.54,46.980000000000004
2010-12-17,79,54.0,,0.54,42.660000000000004
2010-12-18,49,54.0,,0.54,26.46
2010-12-19,56,54.0,,0.54,30.240000000000002
2010-12-20,71,54.0,,0.54,38.34
2010-12-21,73,54.0,,0.54,39.42
2010-12-22,63,54.0,,0.54,34.02
2010-12-23,49,54.0,,0.54,26.46
2010-12-24,42,54.0,,0.54,22.68
2010-12-25,36,54.0,,0.54,19.44
2010-12-26,42,54.0,,0.54,22.68
2010-12-27,54,54.0,,0.54,29.160000000000004
2010-12-28,53,54.0,,0.54,28.62
2010-12-29,58,54.0,,0.54,31.32
2010-12-30,57,54.0,,0.54,30.78
2010-12-31,44,54.0,,0.54,23.76
2011-01-01,39,56.0,False,0.56,21.840000000000003
2011-01-02,53,56.0,,0.56,29.680000000000003
2011-01-03,67,56.0,,0.56,37.52
2011-01-04,86,56.0,,0.56,48.160000000000004
2011-01-05,73,56.0,,0.56,40.88
2011-01-06,79,56.0,,0.56,44.24
2011-01-07,81,56.0,,0.56,45.36000000000001
2011-01-08,50,56.0,,0.56,28.000000000000004
2011-01-09,50,56.0,,0.56,28.000000000000004
2011-01-10,80,56.0,,0.56,44.800000000000004
2011-01-11,69,56.0,,0.56,38.64
2011-01-12,78,56.0,,0.56,43.68000000000001
2011-01-13,84,56.0,,0.56,47.040000000000006
2011-01-14,80,56.0,,0.56,44.800000000000004
2011-01-15,45,56.0,,0.56,25.200000000000003
2011-01-16,47,56.0,,0.56,26.320000000000004
2011-01-17,70,56.0,,0.56,39.2
2011-01-18,80,56.0,,0.56,44.800000000000004
2011-01-19,87,56.0,,0.56,48.720000000000006
2011-01-20,100,56.0,,0.56,56.00000000000001
2011-01-21,72,56.0,,0.56,40.32000000000001
2011-01-22,50,56.0,,0.56,28.000000000000004
2011-01-23,55,56.0,,0.56,30.800000000000004
2011-01-24,82,56.0,,0.56,45.92
2011-01-25,90,56.0,,0.56,50.400000000000006
2011-01-26,94,56.0,,0.56,52.64000000000001
2011-01-27,78,56.0,,0.56,43.68000000000001
2011-01-28,82,56.0,,0.56,45.92
2011-01-29,55,56.0,,0.56,30.800000000000004
2011-01-30,66,56.0,,0.56,36.96
2011-01-31,80,56.0,,0.56,44.800000000000004
2011-02-01,86,64.0,False,0.64,55.04
2011-02-02,87,64.0,,0.64,55.68
2011-02-03,87,64.0,,0.64,55.68
2011-02-04,83,64.0,,0.64,53.120000000000005
2011-02-05,62,64.0,,0.64,39.68
2011-02-06,56,64.0,,0.64,35.84
2011-02-07,77,64.0,,0.64,49.28
2011-02-08,92,64.0,,0.64,58.88
2011-02-09,80,64.0,,0.64,51.2
2011-02-10,92,64.0,,0.64,58.88
2011-02-11,83,64.0,,0.64,53.120000000000005
2011-02-12,58,64.0,,0.64,37.12
2011-02-13,62,64.0,,0.64,39.68
2011-02-14,87,64.0,,0.64,55.68
2011-02-15,87,64.0,,0.64,55.68
2011-02-16,93,64.0,,0.64,59.52
2011-02-17,95,64.0,,0.64,60.800000000000004
2011-02-18,77,64.0,,0.64,49.28
2011-02-19,62,64.0,,0.64,39.68
2011-02-20,66,64.0,,0.64,42.24
2011-02-21,78,64.0,,0.64,49.92
2011-02-22,95,64.0,,0.64,60.800000000000004
2011-02-23,100,64.0,,0.64,64.0
2011-02-24,89,64.0,,0.64,56.96
2011-02-25,83,64.0,,0.64,53.120000000000005
2011-02-26,62,64.0,,0.64,39.68
2011-02-27,59,64.0,,0.64,37.76
2011-02-28,80,64.0,,0.64,51.2
2011-03-01,88,65.0,False,0.65,57.2
2011-03-02,90,65.0,,0.65,58.5
2011-03-03,79,65.0,,0.65,51.35
2011-03-04,77,65.0,,0.65,50.050000000000004
2011-03-05,54,65.0,,0.65,35.1
2011-03-06,61,65.0,,0.65,39.65
2011-03-07,80,65.0,,0.65,52.0
2011-03-08,85,65.0,,0.65,55.25
2011-03-09,81,65.0,,0.65,52.65
2011-03-10,86,65.0,,0.65,55.9
2011-03-11,85,65.0,,0.65,55.25
2011-03-12,60,65.0,,0.65,39.0
2011-03-13,66,65.0,,0.65,42.9
2011-03-14,92,65.0,,0.65,59.800000000000004
2011-03-15,100,65.0,,0.65,65.0
2011-03-16,93,65.0,,0.65,60.45
2011-03-17,96,65.0,,0.65,62.400000000000006
2011-03-18,80,65.0,,0.65,52.0
2011-03-19,53,65.0,,0.65,34.45
2011-03-20,64,65.0,,0.65,41.6
2011-03-21,92,65.0,,0.65,59.800000000000004
2011-03-22,83,65.0,,0.65,53.95
2011-03-23,89,65.0,,0.65,57.85
2011-03-24,79,65.0,,0.65,51.35
2011-03-25,74,65.0,,0.65,48.1
2011-03-26,54,65.0,,0.65,35.1
2011-03-27,51,65.0,,0.65,33.15
2011-03-28,89,65.0,,0.65,57.85
2011-03-29,89,65.0,,0.65,57.85
2011-03-30,86,65.0,,0.65,55.9
2011-03-31,88,65.0,,0.65,57.2
2011-04-01,77,66.0,False,0.66,50.82
2011-04-02,57,66.0,,0.66,37.620000000000005
2011-04-03,69,66.0,,0.66,45.54
2011-04-04,93,66.0,,0.66,61.38
2011-04-05,86,66.0,,0.66,56.760000000000005
2011-04-06,90,66.0,,0.66,59.400000000000006
2011-04-07,91,66.0,,0.66,60.06
2011-04-08,79,66.0,,0.66,52.14
2011-04-09,65,66.0,,0.66,42.9
2011-04-10,68,66.0,,0.66,44.88
2011-04-11,100,66.0,,0.66,66.0
2011-04-12,95,66.0,,0.66,62.7
2011-04-13,91,66.0,,0.66,60.06
2011-04-14,98,66.0,,0.66,64.68
2011-04-15,78,66.0,,0.66,51.480000000000004
2011-04-16,57,66.0,,0.66,37.620000000000005
2011-04-17,72,66.0,,0.66,47.52
2011-04-18,90,66.0,,0.66,59.400000000000006
2011-04-19,100,66.0,,0.66,66.0
2011-04-20,96,66.0,,0.66,63.36
2011-04-21,81,66.0,,0.66,53.46
2011-04-22,75,66.0,,0.66,49.5
2011-04-23,57,66.0,,0.66,37.620000000000005
2011-04-24,59,66.0,,0.66,38.940000000000005
2011-04-25,98,66.0,,0.66,64.68
2011-04-26,96,66.0,,0.66,63.36
2011-04-27,86,66.0,,0.66,56.760000000000005
2011-04-28,90,66.0,,0.66,59.400000000000006
2011-04-29,81,66.0,,0.66,53.46
2011-04-30,60,66.0,,0.66,39.6
2011-05-01,64,59.0,False,0.59,37.76
2011-05-02,84,59.0,,0.59,49.559999999999995
2011-05-03,100,59.0,,0.59,59.0
2011-05-04,88,59.0,,0.59,51.919999999999995
2011-05-05,88,59.0,,0.59,51.919999999999995
2011-05-06,74,59.0,,0.59,43.66
2011-05-07,53,59.0,,0.59,31.27
2011-05-08,55,59.0,,0.59,32.449999999999996
2011-05-09,82,59.0,,0.59,48.379999999999995
2011-05-10,89,59.0,,0.59,52.51
2011-05-11,83,59.0,,0.59,48.97
2011-05-12,80,59.0,,0.59,47.199999999999996
2011-05-13,72,59.0,,0.59,42.48
2011-05-14,57,59.0,,0.59,33.629999999999995
2011-05-15,60,59.0,,0.59,35.4
2011-05-16,80,59.0,,0.59,47.199999999999996
2011-05-17,87,59.0,,0.59,51.33
2011-05-18,81,59.0,,0.59,47.79
2011-05-19,71,59.0,,0.59,41.89
2011-05-20,75,59.0,,0.59,44.25
2011-05-21,44,59.0,,0.59,25.959999999999997
2011-05-22,50,59.0,,0.59,29.5
2011-05-23,86,59.0,,0.59,50.739999999999995
2011-05-24,87,59.0,,0.59,51.33
2011-05-25,74,59.0,,0.59,43.66
2011-05-26,76,59.0,,0.59,44.839999999999996
2011-05-27,78,59.0,,0.59,46.019999999999996
2011-05-28,47,59.0,,0.59,27.729999999999997
2011-05-29,60,59.0,,0.59,35.4
2011-05-30,54,59.0,,0.59,31.86
2011-05-31,82,59.0,,0.59,48.379999999999995
2011-06-01,95,55.0,False,0.55,52.25000000000001
2011-06-02,95,55.0,,0.55,52.25000000000001
2011-06-03,99,55.0,,0.55,54.45
2011-06-04,50,55.0,,0.55,27.500000000000004
2011-06-05,69,55.0,,0.55,37.95
2011-06-06,86,55.0,,0.55,47.300000000000004
2011-06-07,80,55.0,,0.55,44.0
2011-06-08,91,55.0,,0.55,50.050000000000004
2011-06-09,98,55.0,,0.55,53.900000000000006
2011-06-10,91,55.0,,0.55,50.050000000000004
2011-06-11,59,55.0,,0.55,32.45
2011-06-12,64,55.0,,0.55,35.2
2011-06-13,92,55.0,,0.55,50.6
2011-06-14,100,55.0,,0.55,55.00000000000001
2011-06-15,83,55.0,,0.55,45.650000000000006
2011-06-16,86,55.0,,0.55,47.300000000000004
2011-06-17,83,55.0,,0.55,45.650000000000006
2011-06-18,55,55.0,,0.55,30.250000000000004
2011-06-19,56,55.0,,0.55,30.800000000000004
2011-06-20,84,55.0,,0.55,46.2
2011-06-21,85,55.0,,0.55,46.75000000000001
2011-06-22,79,55.0,,0.55,43.45
2011-06-23,99,55.0,,0.55,54.45
2011-06-24,76,55.0,,0.55,41.800000000000004
2011-06-25,59,55.0,,0.55,32.45
2011-06-26,57,55.0,,0.55,31.35
2011-06-27,90,55.0,,0.55,49.50000000000001
2011-06-28,88,55.0,,0.55,48.400000000000006
2011-06-29,84,55.0,,0.55,46.2
2011-06-30,94,55.0,,0.55,51.7
2011-07-01,70,52.0,False,0.52,36.4
2011-07-02,43,52.0,,0.52,22.36
2011-07-03,48,52.0,,0.52,24.96
2011-07-04,50,52.0,,0.52,26.0
2011-07-05,81,52.0,,0.52,42.120000000000005
2011-07-06,96,52.0,,0.52,49.92
2011-07-07,80,52.0,,0.52,41.6
2011-07-08,69,52.0,,0.52,35.88
2011-07-09,53,52.0,,0.52,27.560000000000002
2011-07-10,61,52.0,,0.52,31.720000000000002
2011-07-11,93,52.0,,0.52,48.36
2011-07-12,81,52.0,,0.52,42.120000000000005
2011-07-13,90,52.0,,0.52,46.800000000000004
2011-07-14,92,52.0,,0.52,47.84
2011-07-15,83,52.0,,0.52,43.160000000000004
2011-07-16,55,52.0,,0.52,28.6
2011-07-17,57,52.0,,0.52,29.64
2011-07-18,87,52.0,,0.52,45.24
2011-07-19,81,52.0,,0.52,42.120000000000005
2011-07-20,100,52.0,,0.52,52.0
2011-07-21,87,52.0,,0.52,45.24
2011-07-22,67,52.0,,0.52,34.84
2011-07-23,46,52.0,,0.52,23.92
2011-07-24,61,52.0,,0.52,31.720000000000002
2011-07-25,84,52.0,,0.52,43.68
2011-07-26,75,52.0,,0.52,39.0
2011-07-27,86,52.0,,0.52,44.72
2011-07-28,82,52.0,,0.52,42.64
2011-07-29,69,52.0,,0.52,35.88
2011-07-30,46,52.0,,0.52,23.92
2011-07-31,45,52.0,,0.52,23.400000000000002
2011-08-01,89,52.0,False,0.52,46.28
2011-08-02,95,52.0,,0.52,49.4
2011-08-03,96,52.0,,0.52,49.92
2011-08-04,92,52.0,,0.52,47.84
2011-08-05,87,52.0,,0.52,45.24
2011-08-06,68,52.0,,0.52,35.36
2011-08-07,67,52.0,,0.52,34.84
2011-08-08,97,52.0,,0.52,50.440000000000005
2011-08-09,89,52.0,,0.52,46.28
2011-08-10,100,52.0,,0.52,52.0
2011-08-11,90,52.0,,0.52,46.800000000000004
2011-08-12,82,52.0,,0.52,42.64
2011-08-13,64,52.0,,0.52,33.28
2011-08-14,65,52.0,,0.52,33.800000000000004
2011-08-15,90,52.0,,0.52,46.800000000000004
2011-08-16,89,52.0,,0.52,46.28
2011-08-17,90,52.0,,0.52,46.800000000000004
2011-08-18,90,52.0,,0.52,46.800000000000004
2011-08-19,81,52.0,,0.52,42.120000000000005
