date,rich_unscaled,rich_monthly,isPartial,scale,rich
2018-05-02,97,38.0,,0.38,36.86
2018-05-03,93,38.0,,0.38,35.34
2018-05-04,98,38.0,,0.38,37.24
2018-05-05,93,38.0,,0.38,35.34
2018-05-06,84,38.0,,0.38,31.92
2018-05-07,92,38.0,,0.38,34.96
2018-05-08,94,38.0,,0.38,35.72
2018-05-09,97,38.0,,0.38,36.86
2018-05-10,92,38.0,,0.38,34.96
2018-05-11,92,38.0,,0.38,34.96
2018-05-12,83,38.0,,0.38,31.54
2018-05-13,90,38.0,,0.38,34.2
2018-05-14,93,38.0,,0.38,35.34
2018-05-15,91,38.0,,0.38,34.58
2018-05-16,89,38.0,,0.38,33.82
2018-05-17,91,38.0,,0.38,34.58
2018-05-18,93,38.0,,0.38,35.34
2018-05-19,86,38.0,,0.38,32.68
2018-05-20,100,38.0,,0.38,38.0
2018-05-21,86,38.0,,0.38,32.68
2018-05-22,94,38.0,,0.38,35.72
2018-05-23,90,38.0,,0.38,34.2
2018-05-24,88,38.0,,0.38,33.44
2018-05-25,85,38.0,,0.38,32.3
2018-05-26,90,38.0,,0.38,34.2
2018-05-27,90,38.0,,0.38,34.2
2018-05-28,91,38.0,,0.38,34.58
2018-05-29,86,38.0,,0.38,32.68
2018-05-30,86,38.0,,0.38,32.68
2018-05-31,86,38.0,,0.38,32.68
2018-06-01,41,43.0,False,0.43,17.63
2018-06-02,41,43.0,,0.43,17.63
2018-06-03,62,43.0,,0.43,26.66
2018-06-04,60,43.0,,0.43,25.8
2018-06-05,51,43.0,,0.43,21.93
2018-06-06,48,43.0,,0.43,20.64
2018-06-07,45,43.0,,0.43,19.35
2018-06-08,48,43.0,,0.43,20.64
2018-06-09,45,43.0,,0.43,19.35
2018-06-10,43,43.0,,0.43,18.49
2018-06-11,46,43.0,,0.43,19.78
2018-06-12,49,43.0,,0.43,21.07
2018-06-13,44,43.0,,0.43,18.919999999999998
2018-06-14,46,43.0,,0.43,19.78
2018-06-15,70,43.0,,0.43,30.099999999999998
2018-06-16,100,43.0,,0.43,43.0
2018-06-17,69,43.0,,0.43,29.669999999999998
2018-06-18,56,43.0,,0.43,24.08
2018-06-19,54,43.0,,0.43,23.22
2018-06-20,52,43.0,,0.43,22.36
2018-06-21,47,43.0,,0.43,20.21
2018-06-22,46,43.0,,0.43,19.78
2018-06-23,44,43.0,,0.43,18.919999999999998
2018-06-24,49,43.0,,0.43,21.07
2018-06-25,52,43.0,,0.43,22.36
2018-06-26,45,43.0,,0.43,19.35
2018-06-27,43,43.0,,0.43,18.49
2018-06-28,47,43.0,,0.43,20.21
2018-06-29,45,43.0,,0.43,19.35
2018-06-30,44,43.0,,0.43,18.919999999999998
2018-07-01,39,46.0,False,0.46,17.94
2018-07-02,38,46.0,,0.46,17.48
2018-07-03,33,46.0,,0.46,15.180000000000001
2018-07-04,33,46.0,,0.46,15.180000000000001
2018-07-05,34,46.0,,0.46,15.64
2018-07-06,37,46.0,,0.46,17.02
2018-07-07,34,46.0,,0.46,15.64
2018-07-08,34,46.0,,0.46,15.64
2018-07-09,36,46.0,,0.46,16.560000000000002
2018-07-10,41,46.0,,0.46,18.86
2018-07-11,38,46.0,,0.46,17.48
2018-07-12,38,46.0,,0.46,17.48
2018-07-13,43,46.0,,0.46,19.78
2018-07-14,40,46.0,,0.46,18.400000000000002
2018-07-15,37,46.0,,0.46,17.02
2018-07-16,36,46.0,,0.46,16.560000000000002
2018-07-17,38,46.0,,0.46,17.48
2018-07-18,40,46.0,,0.46,18.400000000000002
2018-07-19,41,46.0,,0.46,18.86
2018-07-20,40,46.0,,0.46,18.400000000000002
2018-07-21,42,46.0,,0.46,19.32
2018-07-22,44,46.0,,0.46,20.240000000000002
2018-07-23,39,46.0,,0.46,17.94
2018-07-24,41,46.0,,0.46,18.86
2018-07-25,40,46.0,,0.46,18.400000000000002
2018-07-26,42,46.0,,0.46,19.32
2018-07-27,48,46.0,,0.46,22.080000000000002
2018-07-28,45,46.0,,0.46,20.7
2018-07-29,47,46.0,,0.46,21.62
2018-07-30,42,46.0,,0.46,19.32
2018-07-31,100,46.0,,0.46,46.0
2018-08-01,32,100.0,False,1.0,32.0
2018-08-02,27,100.0,,1.0,27.0
2018-08-03,25,100.0,,1.0,25.0
2018-08-04,23,100.0,,1.0,23.0
2018-08-05,22,100.0,,1.0,22.0
2018-08-06,23,100.0,,1.0,23.0
2018-08-07,24,100.0,,1.0,24.0
2018-08-08,27,100.0,,1.0,27.0
2018-08-09,32,100.0,,1.0,32.0
2018-08-10,31,100.0,,1.0,31.0
2018-08-11,34,100.0,,1.0,34.0
2018-08-12,31,100.0,,1.0,31.0
2018-08-13,29,100.0,,1.0,29.0
2018-08-14,34,100.0,,1.0,34.0
2018-08-15,50,100.0,,1.0,50.0
2018-08-16,57,100.0,,1.0,57.0
2018-08-17,66,100.0,,1.0,66.0
2018-08-18,91,100.0,,1.0,91.0
2018-08-19,100,100.0,,1.0,100.0
2018-08-20,73,100.0,,1.0,73.0
2018-08-21,56,100.0,,1.0,56.0
2018-08-22,53,100.0,,1.0,53.0
2018-08-23,44,100.0,,1.0,44.0
2018-08-24,46,100.0,,1.0,46.0
2018-08-25,63,100.0,,1.0,63.0
2018-08-26,65,100.0,,1.0,65.0
2018-08-27,47,100.0,,1.0,47.0
2018-08-28,37,100.0,,1.0,37.0
2018-08-29,37,100.0,,1.0,37.0
2018-08-30,31,100.0,,1.0,31.0
2018-08-31,35,100.0,,1.0,35.0
2018-09-01,93,68.0,False,0.68,63.24
2018-09-02,100,68.0,,0.68,68.0
2018-09-03,95,68.0,,0.68,64.60000000000001
2018-09-04,69,68.0,,0.68,46.92
2018-09-05,54,68.0,,0.68,36.720000000000006
2018-09-06,53,68.0,,0.68,36.04
2018-09-07,54,68.0,,0.68,36.720000000000006
2018-09-08,71,68.0,,0.68,48.28
2018-09-09,65,68.0,,0.68,44.2
2018-09-10,48,68.0,,0.68,32.64
2018-09-11,47,68.0,,0.68,31.96
2018-09-12,46,68.0,,0.68,31.28
2018-09-13,47,68.0,,0.68,31.96
2018-09-14,47,68.0,,0.68,31.96
2018-09-15,71,68.0,,0.68,48.28
2018-09-16,67,68.0,,0.68,45.56
2018-09-17,45,68.0,,0.68,30.6
2018-09-18,44,68.0,,0.68,29.92
2018-09-19,44,68.0,,0.68,29.92
2018-09-20,42,68.0,,0.68,28.560000000000002
2018-09-21,46,68.0,,0.68,31.28
2018-09-22,64,68.0,,0.68,43.52
2018-09-23,59,68.0,,0.68,40.120000000000005
2018-09-24,41,68.0,,0.68,27.880000000000003
2018-09-25,40,68.0,,0.68,27.200000000000003
2018-09-26,38,68.0,,0.68,25.840000000000003
2018-09-27,41,68.0,,0.68,27.880000000000003
2018-09-28,42,68.0,,0.68,28.560000000000002
2018-09-29,54,68.0,,0.68,36.720000000000006
2018-09-30,47,68.0,,0.68,31.96
2018-10-01,79,47.0,False,0.47,37.129999999999995
2018-10-02,68,47.0,,0.47,31.959999999999997
2018-10-03,74,47.0,,0.47,34.78
2018-10-04,77,47.0,,0.47,36.19
2018-10-05,72,47.0,,0.47,33.839999999999996
2018-10-06,83,47.0,,0.47,39.01
2018-10-07,85,47.0,,0.47,39.949999999999996
2018-10-08,78,47.0,,0.47,36.66
2018-10-09,66,47.0,,0.47,31.02
2018-10-10,66,47.0,,0.47,31.02
2018-10-11,67,47.0,,0.47,31.49
2018-10-12,68,47.0,,0.47,31.959999999999997
2018-10-13,72,47.0,,0.47,33.839999999999996
2018-10-14,73,47.0,,0.47,34.309999999999995
2018-10-15,64,47.0,,0.47,30.08
2018-10-16,65,47.0,,0.47,30.549999999999997
2018-10-17,72,47.0,,0.47,33.839999999999996
2018-10-18,63,47.0,,0.47,29.61
2018-10-19,68,47.0,,0.47,31.959999999999997
2018-10-20,74,47.0,,0.47,34.78
2018-10-21,70,47.0,,0.47,32.9
2018-10-22,72,47.0,,0.47,33.839999999999996
2018-10-23,63,47.0,,0.47,29.61
2018-10-24,67,47.0,,0.47,31.49
2018-10-25,70,47.0,,0.47,32.9
2018-10-26,70,47.0,,0.47,32.9
2018-10-27,73,47.0,,0.47,34.309999999999995
2018-10-28,100,47.0,,0.47,47.0
2018-10-29,70,47.0,,0.47,32.9
2018-10-30,64,47.0,,0.47,30.08
2018-10-31,67,47.0,,0.47,31.49
2018-11-01,62,48.0,False,0.48,29.759999999999998
2018-11-02,62,48.0,,0.48,29.759999999999998
2018-11-03,60,48.0,,0.48,28.799999999999997
2018-11-04,65,48.0,,0.48,31.2
2018-11-05,57,48.0,,0.48,27.36
2018-11-06,63,48.0,,0.48,30.24
2018-11-07,61,48.0,,0.48,29.279999999999998
2018-11-08,58,48.0,,0.48,27.84
2018-11-09,61,48.0,,0.48,29.279999999999998
2018-11-10,79,48.0,,0.48,37.92
2018-11-11,81,48.0,,0.48,38.879999999999995
2018-11-12,69,48.0,,0.48,33.12
2018-11-13,58,48.0,,0.48,27.84
2018-11-14,64,48.0,,0.48,30.72
2018-11-15,59,48.0,,0.48,28.32
2018-11-16,58,48.0,,0.48,27.84
2018-11-17,71,48.0,,0.48,34.08
2018-11-18,70,48.0,,0.48,33.6
2018-11-19,64,48.0,,0.48,30.72
2018-11-20,63,48.0,,0.48,30.24
2018-11-21,89,48.0,,0.48,42.72
2018-11-22,87,48.0,,0.48,41.76
2018-11-23,81,48.0,,0.48,38.879999999999995
2018-11-24,94,48.0,,0.48,45.12
2018-11-25,100,48.0,,0.48,48.0
2018-11-26,68,48.0,,0.48,32.64
2018-11-27,71,48.0,,0.48,34.08
2018-11-28,68,48.0,,0.48,32.64
2018-11-29,60,48.0,,0.48,28.799999999999997
2018-11-30,62,48.0,,0.48,29.759999999999998
2018-12-01,89,47.0,False,0.47,41.83
2018-12-02,100,47.0,,0.47,47.0
2018-12-03,79,47.0,,0.47,37.129999999999995
2018-12-04,78,47.0,,0.47,36.66
2018-12-05,76,47.0,,0.47,35.72
2018-12-06,82,47.0,,0.47,38.54
2018-12-07,74,47.0,,0.47,34.78
2018-12-08,81,47.0,,0.47,38.07
2018-12-09,91,47.0,,0.47,42.769999999999996
2018-12-10,81,47.0,,0.47,38.07
2018-12-11,80,47.0,,0.47,37.599999999999994
2018-12-12,79,47.0,,0.47,37.129999999999995
2018-12-13,85,47.0,,0.47,39.949999999999996
2018-12-14,72,47.0,,0.47,33.839999999999996
2018-12-15,83,47.0,,0.47,39.01
2018-12-16,80,47.0,,0.47,37.599999999999994
2018-12-17,76,47.0,,0.47,35.72
2018-12-18,81,47.0,,0.47,38.07
2018-12-19,77,47.0,,0.47,36.19
2018-12-20,80,47.0,,0.47,37.599999999999994
2018-12-21,68,47.0,,0.47,31.959999999999997
2018-12-22,70,47.0,,0.47,32.9
2018-12-23,74,47.0,,0.47,34.78
2018-12-24,80,47.0,,0.47,37.599999999999994
2018-12-25,79,47.0,,0.47,37.129999999999995
2018-12-26,84,47.0,,0.47,39.48
2018-12-27,94,47.0,,0.47,44.18
2018-12-28,79,47.0,,0.47,37.129999999999995
2018-12-29,82,47.0,,0.47,38.54
2018-12-30,90,47.0,,0.47,42.3
2018-12-31,84,47.0,,0.47,39.48
2019-01-01,100,47.0,False,0.47,47.0
2019-01-02,79,47.0,,0.47,37.129999999999995
2019-01-03,78,47.0,,0.47,36.66
2019-01-04,77,47.0,,0.47,36.19
2019-01-05,83,47.0,,0.47,39.01
2019-01-06,87,47.0,,0.47,40.89
2019-01-07,94,47.0,,0.47,44.18
2019-01-08,78,47.0,,0.47,36.66
2019-01-09,80,47.0,,0.47,37.599999999999994
2019-01-10,75,47.0,,0.47,35.25
2019-01-11,74,47.0,,0.47,34.78
2019-01-12,80,47.0,,0.47,37.599999999999994
2019-01-13,82,47.0,,0.47,38.54
2019-01-14,80,47.0,,0.47,37.599999999999994
2019-01-15,73,47.0,,0.47,34.309999999999995
2019-01-16,80,47.0,,0.47,37.599999999999994
2019-01-17,74,47.0,,0.47,34.78
2019-01-18,78,47.0,,0.47,36.66
2019-01-19,79,47.0,,0.47,37.129999999999995
2019-01-20,79,47.0,,0.47,37.129999999999995
2019-01-21,73,47.0,,0.47,34.309999999999995
2019-01-22,85,47.0,,0.47,39.949999999999996
2019-01-23,80,47.0,,0.47,37.599999999999994
2019-01-24,73,47.0,,0.47,34.309999999999995
2019-01-25,72,47.0,,0.47,33.839999999999996
2019-01-26,78,47.0,,0.47,36.66
2019-01-27,84,47.0,,0.47,39.48
2019-01-28,87,47.0,,0.47,40.89
2019-01-29,90,47.0,,0.47,42.3
2019-01-30,76,47.0,,0.47,35.72
2019-01-31,72,47.0,,0.47,33.839999999999996
2019-02-01,73,43.0,False,0.43,31.39
2019-02-02,76,43.0,,0.43,32.68
2019-02-03,78,43.0,,0.43,33.54
2019-02-04,73,43.0,,0.43,31.39
2019-02-05,82,43.0,,0.43,35.26
2019-02-06,76,43.0,,0.43,32.68
2019-02-07,74,43.0,,0.43,31.82
2019-02-08,67,43.0,,0.43,28.81
2019-02-09,78,43.0,,0.43,33.54
2019-02-10,81,43.0,,0.43,34.83
2019-02-11,69,43.0,,0.43,29.669999999999998
2019-02-12,69,43.0,,0.43,29.669999999999998
2019-02-13,77,43.0,,0.43,33.11
2019-02-14,78,43.0,,0.43,33.54
2019-02-15,89,43.0,,0.43,38.269999999999996
2019-02-16,86,43.0,,0.43,36.98
2019-02-17,93,43.0,,0.43,39.99
2019-02-18,81,43.0,,0.43,34.83
2019-02-19,79,43.0,,0.43,33.97
2019-02-20,73,43.0,,0.43,31.39
2019-02-21,78,43.0,,0.43,33.54
2019-02-22,76,43.0,,0.43,32.68
2019-02-23,77,43.0,,0.43,33.11
2019-02-24,87,43.0,,0.43,37.41
2019-02-25,100,43.0,,0.43,43.0
2019-02-26,78,43.0,,0.43,33.54
2019-02-27,71,43.0,,0.43,30.53
2019-02-28,68,43.0,,0.43,29.24
2019-03-01,85,40.0,False,0.4,34.0
2019-03-02,90,40.0,,0.4,36.0
2019-03-03,100,40.0,,0.4,40.0
2019-03-04,94,40.0,,0.4,37.6
2019-03-05,86,40.0,,0.4,34.4
2019-03-06,86,40.0,,0.4,34.4
2019-03-07,84,40.0,,0.4,33.6
2019-03-08,85,40.0,,0.4,34.0
2019-03-09,86,40.0,,0.4,34.4
2019-03-10,98,40.0,,0.4,39.2
2019-03-11,90,40.0,,0.4,36.0
2019-03-12,86,40.0,,0.4,34.4
2019-03-13,100,40.0,,0.4,40.0
2019-03-14,88,40.0,,0.4,35.2
2019-03-15,90,40.0,,0.4,36.0
2019-03-16,88,40.0,,0.4,35.2
2019-03-17,85,40.0,,0.4,34.0
2019-03-18,92,40.0,,0.4,36.800000000000004
