date,consumption_unscaled,consumption_monthly,isPartial,scale,consumption
2010-01-01,11,82.0,False,0.82,9.02
2010-01-02,69,82.0,,0.82,56.58
2010-01-03,72,82.0,,0.82,59.04
2010-01-04,49,82.0,,0.82,40.18
2010-01-05,57,82.0,,0.82,46.739999999999995
2010-01-06,70,82.0,,0.82,57.4
2010-01-07,59,82.0,,0.82,48.379999999999995
2010-01-08,77,82.0,,0.82,63.13999999999999
2010-01-09,25,82.0,,0.82,20.5
2010-01-10,39,82.0,,0.82,31.979999999999997
2010-01-11,71,82.0,,0.82,58.22
2010-01-12,49,82.0,,0.82,40.18
2010-01-13,74,82.0,,0.82,60.68
2010-01-14,50,82.0,,0.82,41.0
2010-01-15,43,82.0,,0.82,35.26
2010-01-16,69,82.0,,0.82,56.58
2010-01-17,64,82.0,,0.82,52.48
2010-01-18,55,82.0,,0.82,45.099999999999994
2010-01-19,46,82.0,,0.82,37.72
2010-01-20,55,82.0,,0.82,45.099999999999994
2010-01-21,100,82.0,,0.82,82.0
2010-01-22,48,82.0,,0.82,39.36
2010-01-23,62,82.0,,0.82,50.839999999999996
2010-01-24,50,82.0,,0.82,41.0
2010-01-25,81,82.0,,0.82,66.42
2010-01-26,59,82.0,,0.82,48.379999999999995
2010-01-27,84,82.0,,0.82,68.88
2010-01-28,51,82.0,,0.82,41.82
2010-01-29,72,82.0,,0.82,59.04
2010-01-30,36,82.0,,0.82,29.52
2010-01-31,53,82.0,,0.82,43.46
2010-02-01,80,99.0,False,0.99,79.2
2010-02-02,100,99.0,,0.99,99.0
2010-02-03,75,99.0,,0.99,74.25
2010-02-04,88,99.0,,0.99,87.12
2010-02-05,77,99.0,,0.99,76.23
2010-02-06,50,99.0,,0.99,49.5
2010-02-07,63,99.0,,0.99,62.37
2010-02-08,72,99.0,,0.99,71.28
2010-02-09,78,99.0,,0.99,77.22
2010-02-10,82,99.0,,0.99,81.17999999999999
2010-02-11,73,99.0,,0.99,72.27
2010-02-12,72,99.0,,0.99,71.28
2010-02-13,42,99.0,,0.99,41.58
2010-02-14,66,99.0,,0.99,65.34
2010-02-15,72,99.0,,0.99,71.28
2010-02-16,70,99.0,,0.99,69.3
2010-02-17,88,99.0,,0.99,87.12
2010-02-18,64,99.0,,0.99,63.36
2010-02-19,78,99.0,,0.99,77.22
2010-02-20,56,99.0,,0.99,55.44
2010-02-21,82,99.0,,0.99,81.17999999999999
2010-02-22,95,99.0,,0.99,94.05
2010-02-23,83,99.0,,0.99,82.17
2010-02-24,90,99.0,,0.99,89.1
2010-02-25,93,99.0,,0.99,92.07
2010-02-26,71,99.0,,0.99,70.29
2010-02-27,59,99.0,,0.99,58.41
2010-02-28,68,99.0,,0.99,67.32
2010-03-01,82,100.0,False,1.0,82.0
2010-03-02,88,100.0,,1.0,88.0
2010-03-03,74,100.0,,1.0,74.0
2010-03-04,77,100.0,,1.0,77.0
2010-03-05,64,100.0,,1.0,64.0
2010-03-06,70,100.0,,1.0,70.0
2010-03-07,76,100.0,,1.0,76.0
2010-03-08,100,100.0,,1.0,100.0
2010-03-09,64,100.0,,1.0,64.0
2010-03-10,98,100.0,,1.0,98.0
2010-03-11,81,100.0,,1.0,81.0
2010-03-12,76,100.0,,1.0,76.0
2010-03-13,63,100.0,,1.0,63.0
2010-03-14,72,100.0,,1.0,72.0
2010-03-15,100,100.0,,1.0,100.0
2010-03-16,93,100.0,,1.0,93.0
2010-03-17,85,100.0,,1.0,85.0
2010-03-18,89,100.0,,1.0,89.0
2010-03-19,65,100.0,,1.0,65.0
2010-03-20,67,100.0,,1.0,67.0
2010-03-21,60,100.0,,1.0,60.0
2010-03-22,93,100.0,,1.0,93.0
2010-03-23,85,100.0,,1.0,85.0
2010-03-24,76,100.0,,1.0,76.0
2010-03-25,96,100.0,,1.0,96.0
2010-03-26,76,100.0,,1.0,76.0
2010-03-27,56,100.0,,1.0,56.0
2010-03-28,75,100.0,,1.0,75.0
2010-03-29,90,100.0,,1.0,90.0
2010-03-30,87,100.0,,1.0,87.0
2010-03-31,88,100.0,,1.0,88.0
2010-04-01,67,94.0,False,0.94,62.98
2010-04-02,60,94.0,,0.94,56.4
2010-04-03,61,94.0,,0.94,57.339999999999996
2010-04-04,51,94.0,,0.94,47.94
2010-04-05,67,94.0,,0.94,62.98
2010-04-06,73,94.0,,0.94,68.61999999999999
2010-04-07,73,94.0,,0.94,68.61999999999999
2010-04-08,65,94.0,,0.94,61.099999999999994
2010-04-09,72,94.0,,0.94,67.67999999999999
2010-04-10,77,94.0,,0.94,72.38
2010-04-11,50,94.0,,0.94,47.0
2010-04-12,67,94.0,,0.94,62.98
2010-04-13,85,94.0,,0.94,79.89999999999999
2010-04-14,61,94.0,,0.94,57.339999999999996
2010-04-15,100,94.0,,0.94,94.0
2010-04-16,49,94.0,,0.94,46.059999999999995
2010-04-17,78,94.0,,0.94,73.32
2010-04-18,77,94.0,,0.94,72.38
2010-04-19,94,94.0,,0.94,88.36
2010-04-20,87,94.0,,0.94,81.78
2010-04-21,82,94.0,,0.94,77.08
2010-04-22,65,94.0,,0.94,61.099999999999994
2010-04-23,63,94.0,,0.94,59.22
2010-04-24,70,94.0,,0.94,65.8
2010-04-25,67,94.0,,0.94,62.98
2010-04-26,47,94.0,,0.94,44.18
2010-04-27,96,94.0,,0.94,90.24
2010-04-28,81,94.0,,0.94,76.14
2010-04-29,75,94.0,,0.94,70.5
2010-04-30,63,94.0,,0.94,59.22
2010-05-01,37,83.0,False,0.83,30.709999999999997
2010-05-02,89,83.0,,0.83,73.86999999999999
2010-05-03,98,83.0,,0.83,81.33999999999999
2010-05-04,100,83.0,,0.83,83.0
2010-05-05,88,83.0,,0.83,73.03999999999999
2010-05-06,75,83.0,,0.83,62.25
2010-05-07,97,83.0,,0.83,80.50999999999999
2010-05-08,53,83.0,,0.83,43.989999999999995
2010-05-09,47,83.0,,0.83,39.01
2010-05-10,99,83.0,,0.83,82.17
2010-05-11,70,83.0,,0.83,58.099999999999994
2010-05-12,90,83.0,,0.83,74.7
2010-05-13,71,83.0,,0.83,58.93
2010-05-14,71,83.0,,0.83,58.93
2010-05-15,75,83.0,,0.83,62.25
2010-05-16,65,83.0,,0.83,53.949999999999996
2010-05-17,70,83.0,,0.83,58.099999999999994
2010-05-18,64,83.0,,0.83,53.12
2010-05-19,82,83.0,,0.83,68.06
2010-05-20,71,83.0,,0.83,58.93
2010-05-21,72,83.0,,0.83,59.76
2010-05-22,70,83.0,,0.83,58.099999999999994
2010-05-23,55,83.0,,0.83,45.65
2010-05-24,59,83.0,,0.83,48.97
2010-05-25,66,83.0,,0.83,54.779999999999994
2010-05-26,86,83.0,,0.83,71.38
2010-05-27,78,83.0,,0.83,64.74
2010-05-28,73,83.0,,0.83,60.589999999999996
2010-05-29,43,83.0,,0.83,35.69
2010-05-30,63,83.0,,0.83,52.29
2010-05-31,73,83.0,,0.83,60.589999999999996
2010-06-01,73,81.0,False,0.81,59.13
2010-06-02,97,81.0,,0.81,78.57000000000001
2010-06-03,100,81.0,,0.81,81.0
2010-06-04,71,81.0,,0.81,57.510000000000005
2010-06-05,44,81.0,,0.81,35.64
2010-06-06,55,81.0,,0.81,44.550000000000004
2010-06-07,56,81.0,,0.81,45.36
2010-06-08,91,81.0,,0.81,73.71000000000001
2010-06-09,88,81.0,,0.81,71.28
2010-06-10,38,81.0,,0.81,30.78
2010-06-11,57,81.0,,0.81,46.17
2010-06-12,63,81.0,,0.81,51.03
2010-06-13,52,81.0,,0.81,42.120000000000005
2010-06-14,41,81.0,,0.81,33.21
2010-06-15,74,81.0,,0.81,59.940000000000005
2010-06-16,72,81.0,,0.81,58.32000000000001
2010-06-17,90,81.0,,0.81,72.9
2010-06-18,83,81.0,,0.81,67.23
2010-06-19,35,81.0,,0.81,28.35
2010-06-20,80,81.0,,0.81,64.80000000000001
2010-06-21,77,81.0,,0.81,62.370000000000005
2010-06-22,62,81.0,,0.81,50.220000000000006
2010-06-23,49,81.0,,0.81,39.690000000000005
2010-06-24,57,81.0,,0.81,46.17
2010-06-25,57,81.0,,0.81,46.17
2010-06-26,91,81.0,,0.81,73.71000000000001
2010-06-27,35,81.0,,0.81,28.35
2010-06-28,75,81.0,,0.81,60.75000000000001
2010-06-29,62,81.0,,0.81,50.220000000000006
2010-06-30,41,81.0,,0.81,33.21
2010-07-01,69,68.0,False,0.68,46.92
2010-07-02,41,68.0,,0.68,27.880000000000003
2010-07-03,49,68.0,,0.68,33.32
2010-07-04,52,68.0,,0.68,35.36
2010-07-05,77,68.0,,0.68,52.36000000000001
2010-07-06,69,68.0,,0.68,46.92
2010-07-07,100,68.0,,0.68,68.0
2010-07-08,89,68.0,,0.68,60.52
2010-07-09,78,68.0,,0.68,53.040000000000006
2010-07-10,71,68.0,,0.68,48.28
2010-07-11,82,68.0,,0.68,55.760000000000005
2010-07-12,69,68.0,,0.68,46.92
2010-07-13,83,68.0,,0.68,56.440000000000005
2010-07-14,89,68.0,,0.68,60.52
2010-07-15,76,68.0,,0.68,51.68000000000001
2010-07-16,53,68.0,,0.68,36.04
2010-07-17,67,68.0,,0.68,45.56
2010-07-18,71,68.0,,0.68,48.28
2010-07-19,100,68.0,,0.68,68.0
2010-07-20,89,68.0,,0.68,60.52
2010-07-21,82,68.0,,0.68,55.760000000000005
2010-07-22,89,68.0,,0.68,60.52
2010-07-23,97,68.0,,0.68,65.96000000000001
2010-07-24,77,68.0,,0.68,52.36000000000001
2010-07-25,85,68.0,,0.68,57.800000000000004
2010-07-26,88,68.0,,0.68,59.84
2010-07-27,81,68.0,,0.68,55.080000000000005
2010-07-28,69,68.0,,0.68,46.92
2010-07-29,66,68.0,,0.68,44.88
2010-07-30,72,68.0,,0.68,48.96
2010-07-31,92,68.0,,0.68,62.56
2010-08-01,52,64.0,False,0.64,33.28
2010-08-02,63,64.0,,0.64,40.32
2010-08-03,60,64.0,,0.64,38.4
2010-08-04,59,64.0,,0.64,37.76
2010-08-05,48,64.0,,0.64,30.72
2010-08-06,61,64.0,,0.64,39.04
2010-08-07,39,64.0,,0.64,24.96
2010-08-08,44,64.0,,0.64,28.16
2010-08-09,70,64.0,,0.64,44.800000000000004
2010-08-10,64,64.0,,0.64,40.96
2010-08-11,100,64.0,,0.64,64.0
2010-08-12,49,64.0,,0.64,31.36
2010-08-13,68,64.0,,0.64,43.52
2010-08-14,70,64.0,,0.64,44.800000000000004
2010-08-15,74,64.0,,0.64,47.36
2010-08-16,82,64.0,,0.64,52.480000000000004
2010-08-17,70,64.0,,0.64,44.800000000000004
2010-08-18,45,64.0,,0.64,28.8
2010-08-19,68,64.0,,0.64,43.52
2010-08-20,57,64.0,,0.64,36.480000000000004
2010-08-21,50,64.0,,0.64,32.0
2010-08-22,54,64.0,,0.64,34.56
2010-08-23,77,64.0,,0.64,49.28
2010-08-24,55,64.0,,0.64,35.2
2010-08-25,44,64.0,,0.64,28.16
2010-08-26,67,64.0,,0.64,42.88
2010-08-27,47,64.0,,0.64,30.080000000000002
2010-08-28,63,64.0,,0.64,40.32
2010-08-29,59,64.0,,0.64,37.76
2010-08-30,62,64.0,,0.64,39.68
2010-08-31,67,64.0,,0.64,42.88
2010-09-01,47,78.0,False,0.78,36.660000000000004
2010-09-02,40,78.0,,0.78,31.200000000000003
2010-09-03,45,78.0,,0.78,35.1
2010-09-04,41,78.0,,0.78,31.98
2010-09-05,47,78.0,,0.78,36.660000000000004
2010-09-06,100,78.0,,0.78,78.0
2010-09-07,58,78.0,,0.78,45.24
2010-09-08,44,78.0,,0.78,34.32
2010-09-09,54,78.0,,0.78,42.120000000000005
2010-09-10,65,78.0,,0.78,50.7
2010-09-11,25,78.0,,0.78,19.5
2010-09-12,81,78.0,,0.78,63.18
2010-09-13,62,78.0,,0.78,48.36
2010-09-14,70,78.0,,0.78,54.6
2010-09-15,47,78.0,,0.78,36.660000000000004
2010-09-16,85,78.0,,0.78,66.3
2010-09-17,67,78.0,,0.78,52.260000000000005
2010-09-18,44,78.0,,0.78,34.32
2010-09-19,47,78.0,,0.78,36.660000000000004
2010-09-20,84,78.0,,0.78,65.52
2010-09-21,73,78.0,,0.78,56.940000000000005
2010-09-22,97,78.0,,0.78,75.66
2010-09-23,59,78.0,,0.78,46.02
2010-09-24,39,78.0,,0.78,30.42
2010-09-25,72,78.0,,0.78,56.160000000000004
2010-09-26,53,78.0,,0.78,41.34
2010-09-27,97,78.0,,0.78,75.66
2010-09-28,67,78.0,,0.78,52.260000000000005
2010-09-29,71,78.0,,0.78,55.38
2010-09-30,54,78.0,,0.78,42.120000000000005
2010-10-01,52,85.0,False,0.85,44.199999999999996
2010-10-02,57,85.0,,0.85,48.449999999999996
2010-10-03,44,85.0,,0.85,37.4
2010-10-04,65,85.0,,0.85,55.25
2010-10-05,60,85.0,,0.85,51.0
2010-10-06,53,85.0,,0.85,45.05
2010-10-07,78,85.0,,0.85,66.3
2010-10-08,41,85.0,,0.85,34.85
2010-10-09,41,85.0,,0.85,34.85
2010-10-10,42,85.0,,0.85,35.699999999999996
2010-10-11,77,85.0,,0.85,65.45
2010-10-12,49,85.0,,0.85,41.65
2010-10-13,53,85.0,,0.85,45.05
2010-10-14,67,85.0,,0.85,56.949999999999996
2010-10-15,81,85.0,,0.85,68.85
2010-10-16,41,85.0,,0.85,34.85
2010-10-17,34,85.0,,0.85,28.9
2010-10-18,51,85.0,,0.85,43.35
2010-10-19,53,85.0,,0.85,45.05
2010-10-20,100,85.0,,0.85,85.0
2010-10-21,67,85.0,,0.85,56.949999999999996
2010-10-22,54,85.0,,0.85,45.9
2010-10-23,53,85.0,,0.85,45.05
2010-10-24,37,85.0,,0.85,31.45
2010-10-25,54,85.0,,0.85,45.9
2010-10-26,75,85.0,,0.85,63.75
2010-10-27,91,85.0,,0.85,77.35
2010-10-28,75,85.0,,0.85,63.75
2010-10-29,66,85.0,,0.85,56.1
2010-10-30,38,85.0,,0.85,32.3
2010-10-31,55,85.0,,0.85,46.75
2010-11-01,100,84.0,False,0.84,84.0
2010-11-02,65,84.0,,0.84,54.6
2010-11-03,75,84.0,,0.84,63.0
2010-11-04,85,84.0,,0.84,71.39999999999999
2010-11-05,62,84.0,,0.84,52.08
2010-11-06,55,84.0,,0.84,46.199999999999996
2010-11-07,63,84.0,,0.84,52.919999999999995
2010-11-08,79,84.0,,0.84,66.36
2010-11-09,86,84.0,,0.84,72.24
2010-11-10,71,84.0,,0.84,59.64
2010-11-11,73,84.0,,0.84,61.32
2010-11-12,80,84.0,,0.84,67.2
2010-11-13,53,84.0,,0.84,44.519999999999996
2010-11-14,29,84.0,,0.84,24.36
2010-11-15,64,84.0,,0.84,53.76
2010-11-16,81,84.0,,0.84,68.03999999999999
2010-11-17,84,84.0,,0.84,70.56
2010-11-18,87,84.0,,0.84,73.08
2010-11-19,64,84.0,,0.84,53.76
2010-11-20,48,84.0,,0.84,40.32
2010-11-21,51,84.0,,0.84,42.839999999999996
2010-11-22,71,84.0,,0.84,59.64
2010-11-23,66,84.0,,0.84,55.44
2010-11-24,73,84.0,,0.84,61.32
2010-11-25,31,84.0,,0.84,26.04
2010-11-26,43,84.0,,0.84,36.12
2010-11-27,60,84.0,,0.84,50.4
2010-11-28,50,84.0,,0.84,42.0
2010-11-29,78,84.0,,0.84,65.52
2010-11-30,76,84.0,,0.84,63.839999999999996
2010-12-01,100,72.0,False,0.72,72.0
2010-12-02,98,72.0,,0.72,70.56
2010-12-03,75,72.0,,0.72,54.0
2010-12-04,63,72.0,,0.72,45.36
2010-12-05,83,72.0,,0.72,59.76
2010-12-06,81,72.0,,0.72,58.32
2010-12-07,84,72.0,,0.72,60.48
2010-12-08,92,72.0,,0.72,66.24
2010-12-09,97,72.0,,0.72,69.84
2010-12-10,74,72.0,,0.72,53.28
2010-12-11,69,72.0,,0.72,49.68
2010-12-12,42,72.0,,0.72,30.24
2010-12-13,87,72.0,,0.72,62.64
2010-12-14,60,72.0,,0.72,43.199999999999996
2010-12-15,94,72.0,,0.72,67.67999999999999
2010-12-16,75,72.0,,0.72,54.0
2010-12-17,49,72.0,,0.72,35.28
2010-12-18,47,72.0,,0.72,33.839999999999996
2010-12-19,25,72.0,,0.72,18.0
2010-12-20,57,72.0,,0.72,41.04
2010-12-21,33,72.0,,0.72,23.759999999999998
2010-12-22,41,72.0,,0.72,29.52
2010-12-23,55,72.0,,0.72,39.6
2010-12-24,42,72.0,,0.72,30.24
2010-12-25,76,72.0,,0.72,54.72
2010-12-26,31,72.0,,0.72,22.32
2010-12-27,46,72.0,,0.72,33.12
2010-12-28,38,72.0,,0.72,27.36
2010-12-29,38,72.0,,0.72,27.36
2010-12-30,53,72.0,,0.72,38.16
2010-12-31,72,72.0,,0.72,51.839999999999996
2011-01-01,43,78.0,False,0.78,33.54
2011-01-02,63,78.0,,0.78,49.14
2011-01-03,76,78.0,,0.78,59.28
2011-01-04,71,78.0,,0.78,55.38
2011-01-05,76,78.0,,0.78,59.28
2011-01-06,81,78.0,,0.78,63.18
2011-01-07,43,78.0,,0.78,33.54
2011-01-08,60,78.0,,0.78,46.800000000000004
2011-01-09,89,78.0,,0.78,69.42
2011-01-10,70,78.0,,0.78,54.6
2011-01-11,84,78.0,,0.78,65.52
2011-01-12,87,78.0,,0.78,67.86
2011-01-13,85,78.0,,0.78,66.3
2011-01-14,84,78.0,,0.78,65.52
2011-01-15,67,78.0,,0.78,52.260000000000005
2011-01-16,75,78.0,,0.78,58.5
2011-01-17,75,78.0,,0.78,58.5
2011-01-18,60,78.0,,0.78,46.800000000000004
2011-01-19,74,78.0,,0.78,57.72
2011-01-20,65,78.0,,0.78,50.7
2011-01-21,77,78.0,,0.78,60.06
2011-01-22,75,78.0,,0.78,58.5
2011-01-23,36,78.0,,0.78,28.080000000000002
2011-01-24,79,78.0,,0.78,61.620000000000005
2011-01-25,100,78.0,,0.78,78.0
2011-01-26,93,78.0,,0.78,72.54
2011-01-27,86,78.0,,0.78,67.08
2011-01-28,93,78.0,,0.78,72.54
2011-01-29,48,78.0,,0.78,37.44
2011-01-30,63,78.0,,0.78,49.14
2011-01-31,86,78.0,,0.78,67.08
2011-02-01,51,91.0,False,0.91,46.410000000000004
2011-02-02,72,91.0,,0.91,65.52
2011-02-03,86,91.0,,0.91,78.26
2011-02-04,68,91.0,,0.91,61.88
2011-02-05,57,91.0,,0.91,51.870000000000005
2011-02-06,56,91.0,,0.91,50.96
2011-02-07,80,91.0,,0.91,72.8
2011-02-08,79,91.0,,0.91,71.89
2011-02-09,100,91.0,,0.91,91.0
2011-02-10,57,91.0,,0.91,51.870000000000005
2011-02-11,92,91.0,,0.91,83.72
2011-02-12,57,91.0,,0.91,51.870000000000005
2011-02-13,62,91.0,,0.91,56.42
2011-02-14,70,91.0,,0.91,63.7
2011-02-15,80,91.0,,0.91,72.8
2011-02-16,50,91.0,,0.91,45.5
2011-02-17,61,91.0,,0.91,55.510000000000005
2011-02-18,82,91.0,,0.91,74.62
2011-02-19,55,91.0,,0.91,50.050000000000004
2011-02-20,61,91.0,,0.91,55.510000000000005
2011-02-21,84,91.0,,0.91,76.44
2011-02-22,61,91.0,,0.91,55.510000000000005
2011-02-23,70,91.0,,0.91,63.7
2011-02-24,94,91.0,,0.91,85.54
2011-02-25,75,91.0,,0.91,68.25
2011-02-26,67,91.0,,0.91,60.97
2011-02-27,84,91.0,,0.91,76.44
2011-02-28,57,91.0,,0.91,51.870000000000005
2011-03-01,79,91.0,False,0.91,71.89
2011-03-02,87,91.0,,0.91,79.17
2011-03-03,77,91.0,,0.91,70.07000000000001
2011-03-04,81,91.0,,0.91,73.71000000000001
2011-03-05,53,91.0,,0.91,48.230000000000004
2011-03-06,91,91.0,,0.91,82.81
2011-03-07,84,91.0,,0.91,76.44
2011-03-08,83,91.0,,0.91,75.53
2011-03-09,100,91.0,,0.91,91.0
2011-03-10,84,91.0,,0.91,76.44
2011-03-11,60,91.0,,0.91,54.6
2011-03-12,62,91.0,,0.91,56.42
2011-03-13,57,91.0,,0.91,51.870000000000005
2011-03-14,66,91.0,,0.91,60.06
2011-03-15,75,91.0,,0.91,68.25
2011-03-16,81,91.0,,0.91,73.71000000000001
2011-03-17,85,91.0,,0.91,77.35000000000001
2011-03-18,53,91.0,,0.91,48.230000000000004
2011-03-19,47,91.0,,0.91,42.77
2011-03-20,58,91.0,,0.91,52.78
2011-03-21,80,91.0,,0.91,72.8
2011-03-22,94,91.0,,0.91,85.54
2011-03-23,93,91.0,,0.91,84.63000000000001
2011-03-24,76,91.0,,0.91,69.16
2011-03-25,78,91.0,,0.91,70.98
2011-03-26,54,91.0,,0.91,49.14
2011-03-27,58,91.0,,0.91,52.78
2011-03-28,70,91.0,,0.91,63.7
2011-03-29,97,91.0,,0.91,88.27
2011-03-30,65,91.0,,0.91,59.15
2011-03-31,97,91.0,,0.91,88.27
2011-04-01,67,93.0,False,0.93,62.31
2011-04-02,50,93.0,,0.93,46.5
2011-04-03,82,93.0,,0.93,76.26
2011-04-04,64,93.0,,0.93,59.52
2011-04-05,83,93.0,,0.93,77.19
2011-04-06,79,93.0,,0.93,73.47
2011-04-07,78,93.0,,0.93,72.54
2011-04-08,74,93.0,,0.93,68.82000000000001
2011-04-09,59,93.0,,0.93,54.870000000000005
2011-04-10,58,93.0,,0.93,53.940000000000005
2011-04-11,78,93.0,,0.93,72.54
2011-04-12,96,93.0,,0.93,89.28
2011-04-13,82,93.0,,0.93,76.26
2011-04-14,91,93.0,,0.93,84.63000000000001
2011-04-15,66,93.0,,0.93,61.38
2011-04-16,70,93.0,,0.93,65.10000000000001
2011-04-17,82,93.0,,0.93,76.26
2011-04-18,73,93.0,,0.93,67.89
2011-04-19,76,93.0,,0.93,70.68
2011-04-20,83,93.0,,0.93,77.19
2011-04-21,88,93.0,,0.93,81.84
2011-04-22,75,93.0,,0.93,69.75
2011-04-23,56,93.0,,0.93,52.080000000000005
2011-04-24,86,93.0,,0.93,79.98
2011-04-25,100,93.0,,0.93,93.0
2011-04-26,91,93.0,,0.93,84.63000000000001
2011-04-27,89,93.0,,0.93,82.77000000000001
2011-04-28,84,93.0,,0.93,78.12
2011-04-29,74,93.0,,0.93,68.82000000000001
2011-04-30,62,93.0,,0.93,57.660000000000004
2011-05-01,78,86.0,False,0.86,67.08
2011-05-02,100,86.0,,0.86,86.0
2011-05-03,99,86.0,,0.86,85.14
2011-05-04,90,86.0,,0.86,77.4
2011-05-05,86,86.0,,0.86,73.96
2011-05-06,87,86.0,,0.86,74.82
2011-05-07,60,86.0,,0.86,51.6
2011-05-08,66,86.0,,0.86,56.76
2011-05-09,57,86.0,,0.86,49.019999999999996
2011-05-10,77,86.0,,0.86,66.22
2011-05-11,73,86.0,,0.86,62.78
2011-05-12,64,86.0,,0.86,55.04
2011-05-13,60,86.0,,0.86,51.6
2011-05-14,53,86.0,,0.86,45.58
2011-05-15,56,86.0,,0.86,48.16
2011-05-16,73,86.0,,0.86,62.78
2011-05-17,63,86.0,,0.86,54.18
2011-05-18,77,86.0,,0.86,66.22
2011-05-19,66,86.0,,0.86,56.76
2011-05-20,63,86.0,,0.86,54.18
2011-05-21,58,86.0,,0.86,49.88
2011-05-22,47,86.0,,0.86,40.42
2011-05-23,64,86.0,,0.86,55.04
2011-05-24,69,86.0,,0.86,59.339999999999996
2011-05-25,63,86.0,,0.86,54.18
2011-05-26,62,86.0,,0.86,53.32
2011-05-27,61,86.0,,0.86,52.46
2011-05-28,37,86.0,,0.86,31.82
2011-05-29,50,86.0,,0.86,43.0
2011-05-30,48,86.0,,0.86,41.28
2011-05-31,62,86.0,,0.86,53.32
2011-06-01,76,77.0,False,0.77,58.52
2011-06-02,54,77.0,,0.77,41.58
2011-06-03,52,77.0,,0.77,40.04
2011-06-04,50,77.0,,0.77,38.5
2011-06-05,65,77.0,,0.77,50.050000000000004
2011-06-06,62,77.0,,0.77,47.74
2011-06-07,78,77.0,,0.77,60.06
2011-06-08,65,77.0,,0.77,50.050000000000004
2011-06-09,88,77.0,,0.77,67.76
2011-06-10,63,77.0,,0.77,48.51
2011-06-11,53,77.0,,0.77,40.81
2011-06-12,60,77.0,,0.77,46.2
2011-06-13,86,77.0,,0.77,66.22
2011-06-14,52,77.0,,0.77,40.04
2011-06-15,61,77.0,,0.77,46.97
2011-06-16,76,77.0,,0.77,58.52
2011-06-17,73,77.0,,0.77,56.21
2011-06-18,55,77.0,,0.77,42.35
2011-06-19,45,77.0,,0.77,34.65
2011-06-20,71,77.0,,0.77,54.67
2011-06-21,66,77.0,,0.77,50.82
2011-06-22,63,77.0,,0.77,48.51
2011-06-23,100,77.0,,0.77,77.0
2011-06-24,75,77.0,,0.77,57.75
2011-06-25,69,77.0,,0.77,53.13
2011-06-26,54,77.0,,0.77,41.58
2011-06-27,69,77.0,,0.77,53.13
2011-06-28,76,77.0,,0.77,58.52
2011-06-29,70,77.0,,0.77,53.9
2011-06-30,67,77.0,,0.77,51.59
2011-07-01,80,66.0,False,0.66,52.800000000000004
2011-07-02,58,66.0,,0.66,38.28
2011-07-03,79,66.0,,0.66,52.14
2011-07-04,88,66.0,,0.66,58.080000000000005
2011-07-05,90,66.0,,0.66,59.400000000000006
2011-07-06,74,66.0,,0.66,48.84
2011-07-07,82,66.0,,0.66,54.120000000000005
2011-07-08,85,66.0,,0.66,56.1
2011-07-09,82,66.0,,0.66,54.120000000000005
2011-07-10,100,66.0,,0.66,66.0
2011-07-11,88,66.0,,0.66,58.080000000000005
2011-07-12,87,66.0,,0.66,57.42
2011-07-13,87,66.0,,0.66,57.42
2011-07-14,89,66.0,,0.66,58.74
2011-07-15,82,66.0,,0.66,54.120000000000005
2011-07-16,72,66.0,,0.66,47.52
2011-07-17,97,66.0,,0.66,64.02
2011-07-18,87,66.0,,0.66,57.42
2011-07-19,71,66.0,,0.66,46.86
2011-07-20,79,66.0,,0.66,52.14
2011-07-21,96,66.0,,0.66,63.36
2011-07-22,85,66.0,,0.66,56.1
2011-07-23,68,66.0,,0.66,44.88
2011-07-24,82,66.0,,0.66,54.120000000000005
2011-07-25,96,66.0,,0.66,63.36
2011-07-26,71,66.0,,0.66,46.86
2011-07-27,84,66.0,,0.66,55.440000000000005
2011-07-28,80,66.0,,0.66,52.800000000000004
2011-07-29,95,66.0,,0.66,62.7
2011-07-30,66,66.0,,0.66,43.56
2011-07-31,86,66.0,,0.66,56.760000000000005
2011-08-01,64,65.0,False,0.65,41.6
2011-08-02,73,65.0,,0.65,47.45
2011-08-03,64,65.0,,0.65,41.6
2011-08-04,84,65.0,,0.65,54.6
2011-08-05,45,65.0,,0.65,29.25
2011-08-06,75,65.0,,0.65,48.75
2011-08-07,66,65.0,,0.65,42.9
2011-08-08,77,65.0,,0.65,50.050000000000004
2011-08-09,37,65.0,,0.65,24.05
2011-08-10,73,65.0,,0.65,47.45
2011-08-11,85,65.0,,0.65,55.25
2011-08-12,48,65.0,,0.65,31.200000000000003
2011-08-13,52,65.0,,0.65,33.800000000000004
2011-08-14,58,65.0,,0.65,37.7
2011-08-15,58,65.0,,0.65,37.7
2011-08-16,58,65.0,,0.65,37.7
2011-08-17,61,65.0,,0.65,39.65
2011-08-18,72,65.0,,0.65,46.800000000000004
2011-08-19,45,65.0,,0.65,29.25
2011-08-20,61,65.0,,0.65,39.65
2011-08-21,74,65.0,,0.65,48.1
2011-08-22,66,65.0,,0.65,42.9
2011-08-23,58,65.0,,0.65,37.7
2011-08-24,61,65.0,,0.65,39.65
2011-08-25,59,65.0,,0.65,38.35
2011-08-26,100,65.0,,0.65,65.0
2011-08-27,61,65.0,,0.65,39.65
2011-08-28,52,65.0,,0.65,33.800000000000004
2011-08-29,76,65.0,,0.65,49.4
2011-08-30,99,65.0,,0.65,64.35000000000001
