date,consume_unscaled,consume_monthly,isPartial,scale,consume
2019-12-05,83,67.0,,0.67,55.61000000000001
2019-12-06,82,67.0,,0.67,54.940000000000005
2019-12-07,55,67.0,,0.67,36.85
2019-12-08,75,67.0,,0.67,50.25
2019-12-09,68,67.0,,0.67,45.56
2019-12-10,95,67.0,,0.67,63.650000000000006
2019-12-11,78,67.0,,0.67,52.260000000000005
2019-12-12,100,67.0,,0.67,67.0
2019-12-13,70,67.0,,0.67,46.900000000000006
2019-12-14,59,67.0,,0.67,39.53
2019-12-15,69,67.0,,0.67,46.230000000000004
2019-12-16,69,67.0,,0.67,46.230000000000004
2019-12-17,70,67.0,,0.67,46.900000000000006
2019-12-18,82,67.0,,0.67,54.940000000000005
2019-12-19,68,67.0,,0.67,45.56
2019-12-20,46,67.0,,0.67,30.82
2019-12-21,40,67.0,,0.67,26.8
2019-12-22,48,67.0,,0.67,32.160000000000004
2019-12-23,48,67.0,,0.67,32.160000000000004
2019-12-24,37,67.0,,0.67,24.790000000000003
2019-12-25,43,67.0,,0.67,28.810000000000002
2019-12-26,55,67.0,,0.67,36.85
2019-12-27,58,67.0,,0.67,38.86
2019-12-28,38,67.0,,0.67,25.46
2019-12-29,55,67.0,,0.67,36.85
2019-12-30,52,67.0,,0.67,34.84
2019-12-31,56,67.0,,0.67,37.52
2020-01-01,32,77.0,False,0.77,24.64
2020-01-02,49,77.0,,0.77,37.730000000000004
2020-01-03,66,77.0,,0.77,50.82
2020-01-04,58,77.0,,0.77,44.660000000000004
2020-01-05,74,77.0,,0.77,56.980000000000004
2020-01-06,58,77.0,,0.77,44.660000000000004
2020-01-07,64,77.0,,0.77,49.28
2020-01-08,69,77.0,,0.77,53.13
2020-01-09,79,77.0,,0.77,60.83
2020-01-10,68,77.0,,0.77,52.36
2020-01-11,75,77.0,,0.77,57.75
2020-01-12,51,77.0,,0.77,39.27
2020-01-13,79,77.0,,0.77,60.83
2020-01-14,81,77.0,,0.77,62.370000000000005
2020-01-15,84,77.0,,0.77,64.68
2020-01-16,86,77.0,,0.77,66.22
2020-01-17,97,77.0,,0.77,74.69
2020-01-18,43,77.0,,0.77,33.11
2020-01-19,69,77.0,,0.77,53.13
2020-01-20,83,77.0,,0.77,63.910000000000004
2020-01-21,63,77.0,,0.77,48.51
2020-01-22,83,77.0,,0.77,63.910000000000004
2020-01-23,74,77.0,,0.77,56.980000000000004
2020-01-24,78,77.0,,0.77,60.06
2020-01-25,69,77.0,,0.77,53.13
2020-01-26,68,77.0,,0.77,52.36
2020-01-27,83,77.0,,0.77,63.910000000000004
2020-01-28,87,77.0,,0.77,66.99
2020-01-29,86,77.0,,0.77,66.22
2020-01-30,86,77.0,,0.77,66.22
2020-01-31,100,77.0,,0.77,77.0
2020-02-01,76,85.0,False,0.85,64.6
2020-02-02,63,85.0,,0.85,53.55
2020-02-03,76,85.0,,0.85,64.6
2020-02-04,86,85.0,,0.85,73.1
2020-02-05,68,85.0,,0.85,57.8
2020-02-06,87,85.0,,0.85,73.95
2020-02-07,62,85.0,,0.85,52.699999999999996
2020-02-08,54,85.0,,0.85,45.9
2020-02-09,50,85.0,,0.85,42.5
2020-02-10,92,85.0,,0.85,78.2
2020-02-11,80,85.0,,0.85,68.0
2020-02-12,76,85.0,,0.85,64.6
2020-02-13,70,85.0,,0.85,59.5
2020-02-14,61,85.0,,0.85,51.85
2020-02-15,61,85.0,,0.85,51.85
2020-02-16,51,85.0,,0.85,43.35
2020-02-17,70,85.0,,0.85,59.5
2020-02-18,70,85.0,,0.85,59.5
2020-02-19,69,85.0,,0.85,58.65
2020-02-20,79,85.0,,0.85,67.14999999999999
2020-02-21,79,85.0,,0.85,67.14999999999999
2020-02-22,50,85.0,,0.85,42.5
2020-02-23,59,85.0,,0.85,50.15
2020-02-24,100,85.0,,0.85,85.0
2020-02-25,79,85.0,,0.85,67.14999999999999
2020-02-26,80,85.0,,0.85,68.0
2020-02-27,81,85.0,,0.85,68.85
2020-02-28,81,85.0,,0.85,68.85
2020-02-29,42,85.0,,0.85,35.699999999999996
2020-03-01,68,78.0,False,0.78,53.04
2020-03-02,82,78.0,,0.78,63.96
2020-03-03,80,78.0,,0.78,62.400000000000006
2020-03-04,73,78.0,,0.78,56.940000000000005
2020-03-05,100,78.0,,0.78,78.0
2020-03-06,72,78.0,,0.78,56.160000000000004
2020-03-07,52,78.0,,0.78,40.56
2020-03-08,53,78.0,,0.78,41.34
2020-03-09,85,78.0,,0.78,66.3
2020-03-10,74,78.0,,0.78,57.72
2020-03-11,70,78.0,,0.78,54.6
2020-03-12,60,78.0,,0.78,46.800000000000004
2020-03-13,56,78.0,,0.78,43.68
2020-03-14,51,78.0,,0.78,39.78
2020-03-15,48,78.0,,0.78,37.44
2020-03-16,45,78.0,,0.78,35.1
2020-03-17,51,78.0,,0.78,39.78
2020-03-18,60,78.0,,0.78,46.800000000000004
2020-03-19,68,78.0,,0.78,53.04
2020-03-20,60,78.0,,0.78,46.800000000000004
2020-03-21,72,78.0,,0.78,56.160000000000004
2020-03-22,49,78.0,,0.78,38.22
2020-03-23,56,78.0,,0.78,43.68
2020-03-24,59,78.0,,0.78,46.02
2020-03-25,60,78.0,,0.78,46.800000000000004
2020-03-26,59,78.0,,0.78,46.02
2020-03-27,71,78.0,,0.78,55.38
2020-03-28,55,78.0,,0.78,42.9
2020-03-29,66,78.0,,0.78,51.480000000000004
2020-03-30,83,78.0,,0.78,64.74000000000001
2020-03-31,90,78.0,,0.78,70.2
2020-04-01,69,97.0,False,0.97,66.92999999999999
2020-04-02,77,97.0,,0.97,74.69
2020-04-03,91,97.0,,0.97,88.27
2020-04-04,89,97.0,,0.97,86.33
2020-04-05,85,97.0,,0.97,82.45
2020-04-06,83,97.0,,0.97,80.50999999999999
2020-04-07,99,97.0,,0.97,96.03
2020-04-08,87,97.0,,0.97,84.39
2020-04-09,84,97.0,,0.97,81.48
2020-04-10,95,97.0,,0.97,92.14999999999999
2020-04-11,69,97.0,,0.97,66.92999999999999
2020-04-12,61,97.0,,0.97,59.17
2020-04-13,79,97.0,,0.97,76.63
2020-04-14,83,97.0,,0.97,80.50999999999999
2020-04-15,79,97.0,,0.97,76.63
2020-04-16,86,97.0,,0.97,83.42
2020-04-17,77,97.0,,0.97,74.69
2020-04-18,82,97.0,,0.97,79.53999999999999
2020-04-19,74,97.0,,0.97,71.78
2020-04-20,83,97.0,,0.97,80.50999999999999
2020-04-21,87,97.0,,0.97,84.39
2020-04-22,100,97.0,,0.97,97.0
2020-04-23,80,97.0,,0.97,77.6
2020-04-24,92,97.0,,0.97,89.24
2020-04-25,87,97.0,,0.97,84.39
2020-04-26,56,97.0,,0.97,54.32
2020-04-27,89,97.0,,0.97,86.33
2020-04-28,87,97.0,,0.97,84.39
2020-04-29,87,97.0,,0.97,84.39
2020-04-30,87,97.0,,0.97,84.39
2020-05-01,64,87.0,False,0.87,55.68
2020-05-02,56,87.0,,0.87,48.72
2020-05-03,83,87.0,,0.87,72.21
2020-05-04,100,87.0,,0.87,87.0
2020-05-05,97,87.0,,0.87,84.39
2020-05-06,94,87.0,,0.87,81.78
2020-05-07,96,87.0,,0.87,83.52
2020-05-08,78,87.0,,0.87,67.86
2020-05-09,63,87.0,,0.87,54.81
2020-05-10,63,87.0,,0.87,54.81
2020-05-11,85,87.0,,0.87,73.95
2020-05-12,86,87.0,,0.87,74.82
2020-05-13,95,87.0,,0.87,82.65
2020-05-14,83,87.0,,0.87,72.21
2020-05-15,76,87.0,,0.87,66.12
2020-05-16,70,87.0,,0.87,60.9
2020-05-17,62,87.0,,0.87,53.94
2020-05-18,67,87.0,,0.87,58.29
2020-05-19,77,87.0,,0.87,66.99
2020-05-20,82,87.0,,0.87,71.34
2020-05-21,83,87.0,,0.87,72.21
2020-05-22,57,87.0,,0.87,49.589999999999996
2020-05-23,54,87.0,,0.87,46.98
2020-05-24,55,87.0,,0.87,47.85
2020-05-25,76,87.0,,0.87,66.12
2020-05-26,66,87.0,,0.87,57.42
2020-05-27,59,87.0,,0.87,51.33
2020-05-28,69,87.0,,0.87,60.03
2020-05-29,76,87.0,,0.87,66.12
2020-05-30,59,87.0,,0.87,51.33
2020-05-31,62,87.0,,0.87,53.94
2020-06-01,82,78.0,False,0.78,63.96
2020-06-02,83,78.0,,0.78,64.74000000000001
2020-06-03,89,78.0,,0.78,69.42
2020-06-04,98,78.0,,0.78,76.44
2020-06-05,74,78.0,,0.78,57.72
2020-06-06,80,78.0,,0.78,62.400000000000006
2020-06-07,80,78.0,,0.78,62.400000000000006
2020-06-08,91,78.0,,0.78,70.98
2020-06-09,76,78.0,,0.78,59.28
2020-06-10,78,78.0,,0.78,60.84
2020-06-11,60,78.0,,0.78,46.800000000000004
2020-06-12,98,78.0,,0.78,76.44
2020-06-13,87,78.0,,0.78,67.86
2020-06-14,88,78.0,,0.78,68.64
2020-06-15,81,78.0,,0.78,63.18
2020-06-16,78,78.0,,0.78,60.84
2020-06-17,80,78.0,,0.78,62.400000000000006
2020-06-18,83,78.0,,0.78,64.74000000000001
2020-06-19,75,78.0,,0.78,58.5
2020-06-20,84,78.0,,0.78,65.52
2020-06-21,48,78.0,,0.78,37.44
2020-06-22,83,78.0,,0.78,64.74000000000001
2020-06-23,87,78.0,,0.78,67.86
2020-06-24,73,78.0,,0.78,56.940000000000005
2020-06-25,74,78.0,,0.78,57.72
2020-06-26,97,78.0,,0.78,75.66
2020-06-27,79,78.0,,0.78,61.620000000000005
2020-06-28,78,78.0,,0.78,60.84
2020-06-29,79,78.0,,0.78,61.620000000000005
2020-06-30,100,78.0,,0.78,78.0
2020-07-01,93,78.0,False,0.78,72.54
2020-07-02,97,78.0,,0.78,75.66
2020-07-03,77,78.0,,0.78,60.06
2020-07-04,98,78.0,,0.78,76.44
2020-07-05,66,78.0,,0.78,51.480000000000004
2020-07-06,72,78.0,,0.78,56.160000000000004
2020-07-07,78,78.0,,0.78,60.84
2020-07-08,89,78.0,,0.78,69.42
2020-07-09,78,78.0,,0.78,60.84
2020-07-10,92,78.0,,0.78,71.76
2020-07-11,68,78.0,,0.78,53.04
2020-07-12,93,78.0,,0.78,72.54
2020-07-13,65,78.0,,0.78,50.7
2020-07-14,77,78.0,,0.78,60.06
2020-07-15,78,78.0,,0.78,60.84
2020-07-16,100,78.0,,0.78,78.0
2020-07-17,100,78.0,,0.78,78.0
2020-07-18,72,78.0,,0.78,56.160000000000004
2020-07-19,88,78.0,,0.78,68.64
2020-07-20,83,78.0,,0.78,64.74000000000001
2020-07-21,97,78.0,,0.78,75.66
2020-07-22,83,78.0,,0.78,64.74000000000001
2020-07-23,73,78.0,,0.78,56.940000000000005
2020-07-24,81,78.0,,0.78,63.18
2020-07-25,67,78.0,,0.78,52.260000000000005
2020-07-26,92,78.0,,0.78,71.76
2020-07-27,87,78.0,,0.78,67.86
2020-07-28,72,78.0,,0.78,56.160000000000004
2020-07-29,87,78.0,,0.78,67.86
2020-07-30,100,78.0,,0.78,78.0
2020-07-31,80,78.0,,0.78,62.400000000000006
2020-08-01,78,73.0,False,0.73,56.94
2020-08-02,73,73.0,,0.73,53.29
2020-08-03,92,73.0,,0.73,67.16
2020-08-04,81,73.0,,0.73,59.129999999999995
2020-08-05,72,73.0,,0.73,52.56
2020-08-06,78,73.0,,0.73,56.94
2020-08-07,81,73.0,,0.73,59.129999999999995
2020-08-08,55,73.0,,0.73,40.15
2020-08-09,60,73.0,,0.73,43.8
2020-08-10,73,73.0,,0.73,53.29
2020-08-11,73,73.0,,0.73,53.29
2020-08-12,75,73.0,,0.73,54.75
2020-08-13,71,73.0,,0.73,51.83
2020-08-14,69,73.0,,0.73,50.37
2020-08-15,56,73.0,,0.73,40.879999999999995
2020-08-16,87,73.0,,0.73,63.51
2020-08-17,69,73.0,,0.73,50.37
2020-08-18,78,73.0,,0.73,56.94
2020-08-19,84,73.0,,0.73,61.32
2020-08-20,61,73.0,,0.73,44.53
2020-08-21,81,73.0,,0.73,59.129999999999995
2020-08-22,82,73.0,,0.73,59.86
2020-08-23,61,73.0,,0.73,44.53
2020-08-24,74,73.0,,0.73,54.019999999999996
2020-08-25,66,73.0,,0.73,48.18
2020-08-26,83,73.0,,0.73,60.589999999999996
2020-08-27,100,73.0,,0.73,73.0
2020-08-28,85,73.0,,0.73,62.05
2020-08-29,65,73.0,,0.73,47.449999999999996
2020-08-30,80,73.0,,0.73,58.4
2020-08-31,86,73.0,,0.73,62.78
2020-09-01,50,100.0,False,1.0,50.0
2020-09-02,68,100.0,,1.0,68.0
2020-09-03,71,100.0,,1.0,71.0
2020-09-04,81,100.0,,1.0,81.0
2020-09-05,50,100.0,,1.0,50.0
2020-09-06,63,100.0,,1.0,63.0
2020-09-07,55,100.0,,1.0,55.0
2020-09-08,57,100.0,,1.0,57.0
2020-09-09,65,100.0,,1.0,65.0
2020-09-10,68,100.0,,1.0,68.0
2020-09-11,67,100.0,,1.0,67.0
2020-09-12,55,100.0,,1.0,55.0
2020-09-13,32,100.0,,1.0,32.0
2020-09-14,59,100.0,,1.0,59.0
2020-09-15,95,100.0,,1.0,95.0
2020-09-16,81,100.0,,1.0,81.0
2020-09-17,84,100.0,,1.0,84.0
2020-09-18,73,100.0,,1.0,73.0
2020-09-19,85,100.0,,1.0,85.0
2020-09-20,80,100.0,,1.0,80.0
2020-09-21,76,100.0,,1.0,76.0
2020-09-22,74,100.0,,1.0,74.0
2020-09-23,100,100.0,,1.0,100.0
2020-09-24,82,100.0,,1.0,82.0
2020-09-25,68,100.0,,1.0,68.0
2020-09-26,60,100.0,,1.0,60.0
2020-09-27,51,100.0,,1.0,51.0
2020-09-28,87,100.0,,1.0,87.0
2020-09-29,80,100.0,,1.0,80.0
2020-09-30,74,100.0,,1.0,74.0
2020-10-01,100,98.0,False,0.98,98.0
2020-10-02,100,98.0,,0.98,98.0
2020-10-03,83,98.0,,0.98,81.34
2020-10-04,74,98.0,,0.98,72.52
2020-10-05,95,98.0,,0.98,93.1
2020-10-06,95,98.0,,0.98,93.1
2020-10-07,66,98.0,,0.98,64.67999999999999
2020-10-08,81,98.0,,0.98,79.38
2020-10-09,89,98.0,,0.98,87.22
2020-10-10,67,98.0,,0.98,65.66
2020-10-11,68,98.0,,0.98,66.64
2020-10-12,91,98.0,,0.98,89.17999999999999
2020-10-13,83,98.0,,0.98,81.34
2020-10-14,91,98.0,,0.98,89.17999999999999
2020-10-15,88,98.0,,0.98,86.24
2020-10-16,79,98.0,,0.98,77.42
2020-10-17,58,98.0,,0.98,56.839999999999996
2020-10-18,74,98.0,,0.98,72.52
2020-10-19,75,98.0,,0.98,73.5
2020-10-20,79,98.0,,0.98,77.42
2020-10-21,91,98.0,,0.98,89.17999999999999
2020-10-22,86,98.0,,0.98,84.28
2020-10-23,85,98.0,,0.98,83.3
2020-10-24,70,98.0,,0.98,68.6
2020-10-25,77,98.0,,0.98,75.46
2020-10-26,96,98.0,,0.98,94.08
2020-10-27,87,98.0,,0.98,85.26
2020-10-28,83,98.0,,0.98,81.34
2020-10-29,96,98.0,,0.98,94.08
2020-10-30,91,98.0,,0.98,89.17999999999999
2020-10-31,87,98.0,,0.98,85.26
2020-11-01,88,88.0,False,0.88,77.44
2020-11-02,78,88.0,,0.88,68.64
2020-11-03,97,88.0,,0.88,85.36
2020-11-04,55,88.0,,0.88,48.4
2020-11-05,60,88.0,,0.88,52.8
2020-11-06,70,88.0,,0.88,61.6
2020-11-07,45,88.0,,0.88,39.6
2020-11-08,54,88.0,,0.88,47.52
2020-11-09,75,88.0,,0.88,66.0
2020-11-10,100,88.0,,0.88,88.0
2020-11-11,88,88.0,,0.88,77.44
2020-11-12,77,88.0,,0.88,67.76
2020-11-13,77,88.0,,0.88,67.76
2020-11-14,80,88.0,,0.88,70.4
2020-11-15,55,88.0,,0.88,48.4
2020-11-16,85,88.0,,0.88,74.8
2020-11-17,78,88.0,,0.88,68.64
2020-11-18,94,88.0,,0.88,82.72
2020-11-19,91,88.0,,0.88,80.08
2020-11-20,75,88.0,,0.88,66.0
2020-11-21,46,88.0,,0.88,40.48
2020-11-22,70,88.0,,0.88,61.6
2020-11-23,70,88.0,,0.88,61.6
2020-11-24,63,88.0,,0.88,55.44
2020-11-25,58,88.0,,0.88,51.04
2020-11-26,34,88.0,,0.88,29.92
2020-11-27,42,88.0,,0.88,36.96
2020-11-28,61,88.0,,0.88,53.68
2020-11-29,51,88.0,,0.88,44.88
2020-11-30,86,88.0,,0.88,75.68
