date,kitchen_unscaled,kitchen_monthly,isPartial,scale,kitchen
2016-08-22,77,75.0,,0.75,57.75
2016-08-23,75,75.0,,0.75,56.25
2016-08-24,74,75.0,,0.75,55.5
2016-08-25,77,75.0,,0.75,57.75
2016-08-26,81,75.0,,0.75,60.75
2016-08-27,97,75.0,,0.75,72.75
2016-08-28,100,75.0,,0.75,75.0
2016-08-29,76,75.0,,0.75,57.0
2016-08-30,73,75.0,,0.75,54.75
2016-08-31,78,75.0,,0.75,58.5
2016-09-01,73,74.0,False,0.74,54.019999999999996
2016-09-02,76,74.0,,0.74,56.24
2016-09-03,90,74.0,,0.74,66.6
2016-09-04,100,74.0,,0.74,74.0
2016-09-05,99,74.0,,0.74,73.26
2016-09-06,76,74.0,,0.74,56.24
2016-09-07,76,74.0,,0.74,56.24
2016-09-08,72,74.0,,0.74,53.28
2016-09-09,80,74.0,,0.74,59.2
2016-09-10,96,74.0,,0.74,71.03999999999999
2016-09-11,94,74.0,,0.74,69.56
2016-09-12,73,74.0,,0.74,54.019999999999996
2016-09-13,77,74.0,,0.74,56.98
2016-09-14,77,74.0,,0.74,56.98
2016-09-15,75,74.0,,0.74,55.5
2016-09-16,82,74.0,,0.74,60.68
2016-09-17,96,74.0,,0.74,71.03999999999999
2016-09-18,97,74.0,,0.74,71.78
2016-09-19,79,74.0,,0.74,58.46
2016-09-20,74,74.0,,0.74,54.76
2016-09-21,76,74.0,,0.74,56.24
2016-09-22,76,74.0,,0.74,56.24
2016-09-23,78,74.0,,0.74,57.72
2016-09-24,98,74.0,,0.74,72.52
2016-09-25,100,74.0,,0.74,74.0
2016-09-26,78,74.0,,0.74,57.72
2016-09-27,74,74.0,,0.74,54.76
2016-09-28,72,74.0,,0.74,53.28
2016-09-29,72,74.0,,0.74,53.28
2016-09-30,83,74.0,,0.74,61.42
2016-10-01,97,75.0,False,0.75,72.75
2016-10-02,98,75.0,,0.75,73.5
2016-10-03,73,75.0,,0.75,54.75
2016-10-04,71,75.0,,0.75,53.25
2016-10-05,69,75.0,,0.75,51.75
2016-10-06,69,75.0,,0.75,51.75
2016-10-07,72,75.0,,0.75,54.0
2016-10-08,93,75.0,,0.75,69.75
2016-10-09,92,75.0,,0.75,69.0
2016-10-10,76,75.0,,0.75,57.0
2016-10-11,71,75.0,,0.75,53.25
2016-10-12,72,75.0,,0.75,54.0
2016-10-13,72,75.0,,0.75,54.0
2016-10-14,72,75.0,,0.75,54.0
2016-10-15,95,75.0,,0.75,71.25
2016-10-16,95,75.0,,0.75,71.25
2016-10-17,78,75.0,,0.75,58.5
2016-10-18,72,75.0,,0.75,54.0
2016-10-19,75,75.0,,0.75,56.25
2016-10-20,71,75.0,,0.75,53.25
2016-10-21,78,75.0,,0.75,58.5
2016-10-22,100,75.0,,0.75,75.0
2016-10-23,97,75.0,,0.75,72.75
2016-10-24,78,75.0,,0.75,58.5
2016-10-25,75,75.0,,0.75,56.25
2016-10-26,74,75.0,,0.75,55.5
2016-10-27,74,75.0,,0.75,55.5
2016-10-28,77,75.0,,0.75,57.75
2016-10-29,94,75.0,,0.75,70.5
2016-10-30,95,75.0,,0.75,71.25
2016-10-31,71,75.0,,0.75,53.25
2016-11-01,64,80.0,False,0.8,51.2
2016-11-02,66,80.0,,0.8,52.800000000000004
2016-11-03,62,80.0,,0.8,49.6
2016-11-04,72,80.0,,0.8,57.6
2016-11-05,90,80.0,,0.8,72.0
2016-11-06,95,80.0,,0.8,76.0
2016-11-07,72,80.0,,0.8,57.6
2016-11-08,64,80.0,,0.8,51.2
2016-11-09,43,80.0,,0.8,34.4
2016-11-10,64,80.0,,0.8,51.2
2016-11-11,75,80.0,,0.8,60.0
2016-11-12,95,80.0,,0.8,76.0
2016-11-13,94,80.0,,0.8,75.2
2016-11-14,73,80.0,,0.8,58.400000000000006
2016-11-15,70,80.0,,0.8,56.0
2016-11-16,71,80.0,,0.8,56.800000000000004
2016-11-17,69,80.0,,0.8,55.2
2016-11-18,73,80.0,,0.8,58.400000000000006
2016-11-19,94,80.0,,0.8,75.2
2016-11-20,100,80.0,,0.8,80.0
2016-11-21,77,80.0,,0.8,61.6
2016-11-22,76,80.0,,0.8,60.800000000000004
2016-11-23,83,80.0,,0.8,66.4
2016-11-24,75,80.0,,0.8,60.0
2016-11-25,79,80.0,,0.8,63.2
2016-11-26,90,80.0,,0.8,72.0
2016-11-27,90,80.0,,0.8,72.0
2016-11-28,76,80.0,,0.8,60.800000000000004
2016-11-29,70,80.0,,0.8,56.0
2016-11-30,70,80.0,,0.8,56.0
2016-12-01,73,82.0,False,0.82,59.86
2016-12-02,78,82.0,,0.82,63.959999999999994
2016-12-03,96,82.0,,0.82,78.72
2016-12-04,91,82.0,,0.82,74.61999999999999
2016-12-05,81,82.0,,0.82,66.42
2016-12-06,75,82.0,,0.82,61.49999999999999
2016-12-07,72,82.0,,0.82,59.04
2016-12-08,78,82.0,,0.82,63.959999999999994
2016-12-09,75,82.0,,0.82,61.49999999999999
2016-12-10,96,82.0,,0.82,78.72
2016-12-11,94,82.0,,0.82,77.08
2016-12-12,75,82.0,,0.82,61.49999999999999
2016-12-13,78,82.0,,0.82,63.959999999999994
2016-12-14,74,82.0,,0.82,60.68
2016-12-15,70,82.0,,0.82,57.4
2016-12-16,81,82.0,,0.82,66.42
2016-12-17,94,82.0,,0.82,77.08
2016-12-18,100,82.0,,0.82,82.0
2016-12-19,81,82.0,,0.82,66.42
2016-12-20,83,82.0,,0.82,68.06
2016-12-21,80,82.0,,0.82,65.6
2016-12-22,81,82.0,,0.82,66.42
2016-12-23,84,82.0,,0.82,68.88
2016-12-24,86,82.0,,0.82,70.52
2016-12-25,76,82.0,,0.82,62.31999999999999
2016-12-26,88,82.0,,0.82,72.16
2016-12-27,87,82.0,,0.82,71.33999999999999
2016-12-28,87,82.0,,0.82,71.33999999999999
2016-12-29,90,82.0,,0.82,73.8
2016-12-30,93,82.0,,0.82,76.25999999999999
2016-12-31,95,82.0,,0.82,77.89999999999999
2017-01-01,85,84.0,False,0.84,71.39999999999999
2017-01-02,89,84.0,,0.84,74.75999999999999
2017-01-03,76,84.0,,0.84,63.839999999999996
2017-01-04,74,84.0,,0.84,62.16
2017-01-05,72,84.0,,0.84,60.48
2017-01-06,77,84.0,,0.84,64.67999999999999
2017-01-07,94,84.0,,0.84,78.96
2017-01-08,93,84.0,,0.84,78.11999999999999
2017-01-09,69,84.0,,0.84,57.96
2017-01-10,67,84.0,,0.84,56.28
2017-01-11,66,84.0,,0.84,55.44
2017-01-12,73,84.0,,0.84,61.32
2017-01-13,77,84.0,,0.84,64.67999999999999
2017-01-14,97,84.0,,0.84,81.48
2017-01-15,93,84.0,,0.84,78.11999999999999
2017-01-16,86,84.0,,0.84,72.24
2017-01-17,72,84.0,,0.84,60.48
2017-01-18,65,84.0,,0.84,54.6
2017-01-19,68,84.0,,0.84,57.12
2017-01-20,75,84.0,,0.84,63.0
2017-01-21,95,84.0,,0.84,79.8
2017-01-22,95,84.0,,0.84,79.8
2017-01-23,75,84.0,,0.84,63.0
2017-01-24,72,84.0,,0.84,60.48
2017-01-25,70,84.0,,0.84,58.8
2017-01-26,68,84.0,,0.84,57.12
2017-01-27,78,84.0,,0.84,65.52
2017-01-28,100,84.0,,0.84,84.0
2017-01-29,96,84.0,,0.84,80.64
2017-01-30,69,84.0,,0.84,57.96
2017-01-31,68,84.0,,0.84,57.12
2017-02-01,70,82.0,False,0.82,57.4
2017-02-02,69,82.0,,0.82,56.58
2017-02-03,84,82.0,,0.82,68.88
2017-02-04,100,82.0,,0.82,82.0
2017-02-05,90,82.0,,0.82,73.8
2017-02-06,61,82.0,,0.82,50.019999999999996
2017-02-07,67,82.0,,0.82,54.94
2017-02-08,68,82.0,,0.82,55.76
2017-02-09,68,82.0,,0.82,55.76
2017-02-10,80,82.0,,0.82,65.6
2017-02-11,96,82.0,,0.82,78.72
2017-02-12,94,82.0,,0.82,77.08
2017-02-13,69,82.0,,0.82,56.58
2017-02-14,68,82.0,,0.82,55.76
2017-02-15,69,82.0,,0.82,56.58
2017-02-16,67,82.0,,0.82,54.94
2017-02-17,71,82.0,,0.82,58.22
2017-02-18,89,82.0,,0.82,72.97999999999999
2017-02-19,94,82.0,,0.82,77.08
2017-02-20,83,82.0,,0.82,68.06
2017-02-21,72,82.0,,0.82,59.04
2017-02-22,65,82.0,,0.82,53.3
2017-02-23,70,82.0,,0.82,57.4
2017-02-24,72,82.0,,0.82,59.04
2017-02-25,92,82.0,,0.82,75.44
2017-02-26,96,82.0,,0.82,78.72
2017-02-27,65,82.0,,0.82,53.3
2017-02-28,67,82.0,,0.82,54.94
2017-03-01,68,83.0,False,0.83,56.44
2017-03-02,69,83.0,,0.83,57.269999999999996
2017-03-03,71,83.0,,0.83,58.93
2017-03-04,93,83.0,,0.83,77.19
2017-03-05,100,83.0,,0.83,83.0
2017-03-06,73,83.0,,0.83,60.589999999999996
2017-03-07,71,83.0,,0.83,58.93
2017-03-08,68,83.0,,0.83,56.44
2017-03-09,67,83.0,,0.83,55.61
2017-03-10,69,83.0,,0.83,57.269999999999996
2017-03-11,90,83.0,,0.83,74.7
2017-03-12,95,83.0,,0.83,78.85
2017-03-13,71,83.0,,0.83,58.93
2017-03-14,68,83.0,,0.83,56.44
2017-03-15,70,83.0,,0.83,58.099999999999994
2017-03-16,67,83.0,,0.83,55.61
2017-03-17,70,83.0,,0.83,58.099999999999994
2017-03-18,86,83.0,,0.83,71.38
2017-03-19,93,83.0,,0.83,77.19
2017-03-20,71,83.0,,0.83,58.93
2017-03-21,69,83.0,,0.83,57.269999999999996
2017-03-22,67,83.0,,0.83,55.61
2017-03-23,68,83.0,,0.83,56.44
2017-03-24,72,83.0,,0.83,59.76
2017-03-25,87,83.0,,0.83,72.21
2017-03-26,95,83.0,,0.83,78.85
2017-03-27,72,83.0,,0.83,59.76
2017-03-28,70,83.0,,0.83,58.099999999999994
2017-03-29,67,83.0,,0.83,55.61
2017-03-30,65,83.0,,0.83,53.949999999999996
2017-03-31,73,83.0,,0.83,60.589999999999996
2017-04-01,97,80.0,False,0.8,77.60000000000001
2017-04-02,100,80.0,,0.8,80.0
2017-04-03,78,80.0,,0.8,62.400000000000006
2017-04-04,71,80.0,,0.8,56.800000000000004
2017-04-05,77,80.0,,0.8,61.6
2017-04-06,77,80.0,,0.8,61.6
2017-04-07,78,80.0,,0.8,62.400000000000006
2017-04-08,99,80.0,,0.8,79.2
2017-04-09,98,80.0,,0.8,78.4
2017-04-10,77,80.0,,0.8,61.6
2017-04-11,79,80.0,,0.8,63.2
2017-04-12,71,80.0,,0.8,56.800000000000004
2017-04-13,73,80.0,,0.8,58.400000000000006
2017-04-14,78,80.0,,0.8,62.400000000000006
2017-04-15,89,80.0,,0.8,71.2
2017-04-16,86,80.0,,0.8,68.8
2017-04-17,72,80.0,,0.8,57.6
2017-04-18,66,80.0,,0.8,52.800000000000004
2017-04-19,72,80.0,,0.8,57.6
2017-04-20,75,80.0,,0.8,60.0
2017-04-21,77,80.0,,0.8,61.6
2017-04-22,98,80.0,,0.8,78.4
2017-04-23,91,80.0,,0.8,72.8
2017-04-24,76,80.0,,0.8,60.800000000000004
2017-04-25,74,80.0,,0.8,59.2
2017-04-26,71,80.0,,0.8,56.800000000000004
2017-04-27,70,80.0,,0.8,56.0
2017-04-28,75,80.0,,0.8,60.0
2017-04-29,92,80.0,,0.8,73.60000000000001
2017-04-30,95,80.0,,0.8,76.0
2017-05-01,75,79.0,False,0.79,59.25
2017-05-02,71,79.0,,0.79,56.09
2017-05-03,72,79.0,,0.79,56.88
2017-05-04,72,79.0,,0.79,56.88
2017-05-05,75,79.0,,0.79,59.25
2017-05-06,95,79.0,,0.79,75.05
2017-05-07,97,79.0,,0.79,76.63000000000001
2017-05-08,78,79.0,,0.79,61.620000000000005
2017-05-09,76,79.0,,0.79,60.040000000000006
2017-05-10,76,79.0,,0.79,60.040000000000006
2017-05-11,75,79.0,,0.79,59.25
2017-05-12,75,79.0,,0.79,59.25
2017-05-13,97,79.0,,0.79,76.63000000000001
2017-05-14,100,79.0,,0.79,79.0
2017-05-15,73,79.0,,0.79,57.67
2017-05-16,70,79.0,,0.79,55.300000000000004
2017-05-17,71,79.0,,0.79,56.09
2017-05-18,69,79.0,,0.79,54.510000000000005
2017-05-19,73,79.0,,0.79,57.67
2017-05-20,90,79.0,,0.79,71.10000000000001
2017-05-21,96,79.0,,0.79,75.84
2017-05-22,74,79.0,,0.79,58.46
2017-05-23,73,79.0,,0.79,57.67
2017-05-24,77,79.0,,0.79,60.830000000000005
2017-05-25,77,79.0,,0.79,60.830000000000005
2017-05-26,77,79.0,,0.79,60.830000000000005
2017-05-27,91,79.0,,0.79,71.89
2017-05-28,96,79.0,,0.79,75.84
2017-05-29,94,79.0,,0.79,74.26
2017-05-30,76,79.0,,0.79,60.040000000000006
2017-05-31,76,79.0,,0.79,60.040000000000006
2017-06-01,71,81.0,False,0.81,57.510000000000005
2017-06-02,73,81.0,,0.81,59.13
2017-06-03,92,81.0,,0.81,74.52000000000001
2017-06-04,94,81.0,,0.81,76.14
2017-06-05,75,81.0,,0.81,60.75000000000001
2017-06-06,74,81.0,,0.81,59.940000000000005
2017-06-07,75,81.0,,0.81,60.75000000000001
2017-06-08,73,81.0,,0.81,59.13
2017-06-09,77,81.0,,0.81,62.370000000000005
2017-06-10,89,81.0,,0.81,72.09
2017-06-11,96,81.0,,0.81,77.76
2017-06-12,75,81.0,,0.81,60.75000000000001
2017-06-13,74,81.0,,0.81,59.940000000000005
2017-06-14,75,81.0,,0.81,60.75000000000001
2017-06-15,74,81.0,,0.81,59.940000000000005
2017-06-16,79,81.0,,0.81,63.99
2017-06-17,94,81.0,,0.81,76.14
2017-06-18,93,81.0,,0.81,75.33
2017-06-19,78,81.0,,0.81,63.18000000000001
2017-06-20,78,81.0,,0.81,63.18000000000001
2017-06-21,76,81.0,,0.81,61.56
2017-06-22,74,81.0,,0.81,59.940000000000005
2017-06-23,80,81.0,,0.81,64.80000000000001
2017-06-24,94,81.0,,0.81,76.14
2017-06-25,100,81.0,,0.81,81.0
2017-06-26,83,81.0,,0.81,67.23
2017-06-27,80,81.0,,0.81,64.80000000000001
2017-06-28,81,81.0,,0.81,65.61
2017-06-29,79,81.0,,0.81,63.99
2017-06-30,78,81.0,,0.81,63.18000000000001
2017-07-01,91,87.0,False,0.87,79.17
2017-07-02,96,87.0,,0.87,83.52
2017-07-03,85,87.0,,0.87,73.95
2017-07-04,87,87.0,,0.87,75.69
2017-07-05,76,87.0,,0.87,66.12
2017-07-06,80,87.0,,0.87,69.6
2017-07-07,86,87.0,,0.87,74.82
2017-07-08,97,87.0,,0.87,84.39
2017-07-09,100,87.0,,0.87,87.0
2017-07-10,84,87.0,,0.87,73.08
2017-07-11,79,87.0,,0.87,68.73
2017-07-12,81,87.0,,0.87,70.47
2017-07-13,79,87.0,,0.87,68.73
2017-07-14,80,87.0,,0.87,69.6
2017-07-15,93,87.0,,0.87,80.91
2017-07-16,99,87.0,,0.87,86.13
2017-07-17,81,87.0,,0.87,70.47
2017-07-18,81,87.0,,0.87,70.47
2017-07-19,82,87.0,,0.87,71.34
2017-07-20,76,87.0,,0.87,66.12
2017-07-21,81,87.0,,0.87,70.47
2017-07-22,94,87.0,,0.87,81.78
2017-07-23,97,87.0,,0.87,84.39
2017-07-24,83,87.0,,0.87,72.21
2017-07-25,81,87.0,,0.87,70.47
2017-07-26,80,87.0,,0.87,69.6
2017-07-27,79,87.0,,0.87,68.73
2017-07-28,83,87.0,,0.87,72.21
2017-07-29,97,87.0,,0.87,84.39
2017-07-30,99,87.0,,0.87,86.13
2017-07-31,82,87.0,,0.87,71.34
2017-08-01,82,81.0,False,0.81,66.42
2017-08-02,83,81.0,,0.81,67.23
2017-08-03,81,81.0,,0.81,65.61
2017-08-04,80,81.0,,0.81,64.80000000000001
2017-08-05,100,81.0,,0.81,81.0
2017-08-06,100,81.0,,0.81,81.0
2017-08-07,83,81.0,,0.81,67.23
2017-08-08,81,81.0,,0.81,65.61
2017-08-09,80,81.0,,0.81,64.80000000000001
2017-08-10,78,81.0,,0.81,63.18000000000001
2017-08-11,81,81.0,,0.81,65.61
2017-08-12,94,81.0,,0.81,76.14
2017-08-13,96,81.0,,0.81,77.76
2017-08-14,77,81.0,,0.81,62.370000000000005
2017-08-15,76,81.0,,0.81,61.56
2017-08-16,78,81.0,,0.81,63.18000000000001
2017-08-17,76,81.0,,0.81,61.56
2017-08-18,77,81.0,,0.81,62.370000000000005
2017-08-19,96,81.0,,0.81,77.76
2017-08-20,95,81.0,,0.81,76.95
2017-08-21,68,81.0,,0.81,55.080000000000005
2017-08-22,75,81.0,,0.81,60.75000000000001
2017-08-23,75,81.0,,0.81,60.75000000000001
2017-08-24,73,81.0,,0.81,59.13
2017-08-25,73,81.0,,0.81,59.13
2017-08-26,87,81.0,,0.81,70.47
2017-08-27,86,81.0,,0.81,69.66000000000001
2017-08-28,70,81.0,,0.81,56.7
2017-08-29,74,81.0,,0.81,59.940000000000005
2017-08-30,70,81.0,,0.81,56.7
2017-08-31,73,81.0,,0.81,59.13
2017-09-01,75,78.0,False,0.78,58.5
2017-09-02,94,78.0,,0.78,73.32000000000001
2017-09-03,98,78.0,,0.78,76.44
2017-09-04,95,78.0,,0.78,74.10000000000001
2017-09-05,74,78.0,,0.78,57.72
2017-09-06,68,78.0,,0.78,53.04
2017-09-07,70,78.0,,0.78,54.6
2017-09-08,71,78.0,,0.78,55.38
2017-09-09,86,78.0,,0.78,67.08
2017-09-10,82,78.0,,0.78,63.96
2017-09-11,71,78.0,,0.78,55.38
2017-09-12,72,78.0,,0.78,56.160000000000004
2017-09-13,77,78.0,,0.78,60.06
2017-09-14,80,78.0,,0.78,62.400000000000006
2017-09-15,79,78.0,,0.78,61.620000000000005
2017-09-16,97,78.0,,0.78,75.66
2017-09-17,97,78.0,,0.78,75.66
2017-09-18,77,78.0,,0.78,60.06
2017-09-19,74,78.0,,0.78,57.72
2017-09-20,77,78.0,,0.78,60.06
2017-09-21,76,78.0,,0.78,59.28
2017-09-22,82,78.0,,0.78,63.96
2017-09-23,93,78.0,,0.78,72.54
2017-09-24,94,78.0,,0.78,73.32000000000001
2017-09-25,77,78.0,,0.78,60.06
2017-09-26,74,78.0,,0.78,57.72
2017-09-27,73,78.0,,0.78,56.940000000000005
2017-09-28,75,78.0,,0.78,58.5
2017-09-29,76,78.0,,0.78,59.28
2017-09-30,100,78.0,,0.78,78.0
2017-10-01,93,80.0,False,0.8,74.4
2017-10-02,67,80.0,,0.8,53.6
2017-10-03,69,80.0,,0.8,55.2
2017-10-04,69,80.0,,0.8,55.2
2017-10-05,72,80.0,,0.8,57.6
2017-10-06,74,80.0,,0.8,59.2
2017-10-07,94,80.0,,0.8,75.2
2017-10-08,93,80.0,,0.8,74.4
2017-10-09,83,80.0,,0.8,66.4
2017-10-10,72,80.0,,0.8,57.6
2017-10-11,73,80.0,,0.8,58.400000000000006
2017-10-12,72,80.0,,0.8,57.6
2017-10-13,76,80.0,,0.8,60.800000000000004
2017-10-14,97,80.0,,0.8,77.60000000000001
2017-10-15,93,80.0,,0.8,74.4
2017-10-16,77,80.0,,0.8,61.6
2017-10-17,75,80.0,,0.8,60.0
2017-10-18,72,80.0,,0.8,57.6
2017-10-19,75,80.0,,0.8,60.0
2017-10-20,75,80.0,,0.8,60.0
2017-10-21,100,80.0,,0.8,80.0
2017-10-22,96,80.0,,0.8,76.80000000000001
2017-10-23,78,80.0,,0.8,62.400000000000006
2017-10-24,76,80.0,,0.8,60.800000000000004
2017-10-25,76,80.0,,0.8,60.800000000000004
2017-10-26,71,80.0,,0.8,56.800000000000004
2017-10-27,75,80.0,,0.8,60.0
2017-10-28,94,80.0,,0.8,75.2
2017-10-29,97,80.0,,0.8,77.60000000000001
2017-10-30,74,80.0,,0.8,59.2
2017-10-31,67,80.0,,0.8,53.6
2017-11-01,63,88.0,False,0.88,55.44
2017-11-02,66,88.0,,0.88,58.08
2017-11-03,74,88.0,,0.88,65.12
2017-11-04,97,88.0,,0.88,85.36
2017-11-05,95,88.0,,0.88,83.6
2017-11-06,73,88.0,,0.88,64.24
2017-11-07,69,88.0,,0.88,60.72
2017-11-08,75,88.0,,0.88,66.0
2017-11-09,73,88.0,,0.88,64.24
2017-11-10,82,88.0,,0.88,72.16
2017-11-11,97,88.0,,0.88,85.36
2017-11-12,95,88.0,,0.88,83.6
2017-11-13,78,88.0,,0.88,68.64
2017-11-14,77,88.0,,0.88,67.76
2017-11-15,77,88.0,,0.88,67.76
2017-11-16,73,88.0,,0.88,64.24
2017-11-17,79,88.0,,0.88,69.52
2017-11-18,99,88.0,,0.88,87.12
2017-11-19,100,88.0,,0.88,88.0
2017-11-20,82,88.0,,0.88,72.16
2017-11-21,79,88.0,,0.88,69.52
2017-11-22,89,88.0,,0.88,78.32000000000001
2017-11-23,83,88.0,,0.88,73.04
2017-11-24,88,88.0,,0.88,77.44
2017-11-25,96,88.0,,0.88,84.48
2017-11-26,97,88.0,,0.88,85.36
2017-11-27,77,88.0,,0.88,67.76
2017-11-28,71,88.0,,0.88,62.48
2017-11-29,72,88.0,,0.88,63.36
2017-11-30,68,88.0,,0.88,59.84
2017-12-01,74,88.0,False,0.88,65.12
2017-12-02,92,88.0,,0.88,80.96
2017-12-03,90,88.0,,0.88,79.2
2017-12-04,72,88.0,,0.88,63.36
2017-12-05,70,88.0,,0.88,61.6
2017-12-06,71,88.0,,0.88,62.48
2017-12-07,70,88.0,,0.88,61.6
2017-12-08,74,88.0,,0.88,65.12
2017-12-09,95,88.0,,0.88,83.6
2017-12-10,96,88.0,,0.88,84.48
2017-12-11,73,88.0,,0.88,64.24
2017-12-12,69,88.0,,0.88,60.72
2017-12-13,70,88.0,,0.88,61.6
2017-12-14,72,88.0,,0.88,63.36
2017-12-15,72,88.0,,0.88,63.36
2017-12-16,93,88.0,,0.88,81.84
2017-12-17,92,88.0,,0.88,80.96
2017-12-18,73,88.0,,0.88,64.24
2017-12-19,73,88.0,,0.88,64.24
2017-12-20,75,88.0,,0.88,66.0
2017-12-21,76,88.0,,0.88,66.88
2017-12-22,78,88.0,,0.88,68.64
2017-12-23,88,88.0,,0.88,77.44
2017-12-24,86,88.0,,0.88,75.68
2017-12-25,73,88.0,,0.88,64.24
2017-12-26,79,88.0,,0.88,69.52
2017-12-27,84,88.0,,0.88,73.92
2017-12-28,86,88.0,,0.88,75.68
2017-12-29,86,88.0,,0.88,75.68
2017-12-30,100,88.0,,0.88,88.0
2017-12-31,93,88.0,,0.88,81.84
2018-01-01,82,89.0,False,0.89,72.98
2018-01-02,72,89.0,,0.89,64.08
2018-01-03,70,89.0,,0.89,62.300000000000004
2018-01-04,70,89.0,,0.89,62.300000000000004
2018-01-05,77,89.0,,0.89,68.53
2018-01-06,96,89.0,,0.89,85.44
2018-01-07,96,89.0,,0.89,85.44
2018-01-08,71,89.0,,0.89,63.19
2018-01-09,68,89.0,,0.89,60.52
2018-01-10,69,89.0,,0.89,61.410000000000004
2018-01-11,70,89.0,,0.89,62.300000000000004
2018-01-12,69,89.0,,0.89,61.410000000000004
2018-01-13,96,89.0,,0.89,85.44
2018-01-14,93,89.0,,0.89,82.77
2018-01-15,82,89.0,,0.89,72.98
2018-01-16,68,89.0,,0.89,60.52
2018-01-17,67,89.0,,0.89,59.63
2018-01-18,68,89.0,,0.89,60.52
2018-01-19,72,89.0,,0.89,64.08
2018-01-20,98,89.0,,0.89,87.22
2018-01-21,94,89.0,,0.89,83.66
2018-01-22,73,89.0,,0.89,64.97
2018-01-23,68,89.0,,0.89,60.52
2018-01-24,68,89.0,,0.89,60.52
2018-01-25,69,89.0,,0.89,61.410000000000004
2018-01-26,73,89.0,,0.89,64.97
2018-01-27,98,89.0,,0.89,87.22
2018-01-28,100,89.0,,0.89,89.0
2018-01-29,70,89.0,,0.89,62.300000000000004
2018-01-30,68,89.0,,0.89,60.52
2018-01-31,65,89.0,,0.89,57.85
2018-02-01,65,88.0,False,0.88,57.2
2018-02-02,70,88.0,,0.88,61.6
2018-02-03,100,88.0,,0.88,88.0
2018-02-04,89,88.0,,0.88,78.32000000000001
2018-02-05,62,88.0,,0.88,54.56
2018-02-06,66,88.0,,0.88,58.08
2018-02-07,64,88.0,,0.88,56.32
2018-02-08,66,88.0,,0.88,58.08
2018-02-09,67,88.0,,0.88,58.96
2018-02-10,88,88.0,,0.88,77.44
2018-02-11,90,88.0,,0.88,79.2
2018-02-12,65,88.0,,0.88,57.2
2018-02-13,67,88.0,,0.88,58.96
2018-02-14,62,88.0,,0.88,54.56
2018-02-15,62,88.0,,0.88,54.56
2018-02-16,69,88.0,,0.88,60.72
2018-02-17,86,88.0,,0.88,75.68
2018-02-18,91,88.0,,0.88,80.08
2018-02-19,79,88.0,,0.88,69.52
2018-02-20,66,88.0,,0.88,58.08
2018-02-21,63,88.0,,0.88,55.44
2018-02-22,66,88.0,,0.88,58.08
2018-02-23,65,88.0,,0.88,57.2
2018-02-24,87,88.0,,0.88,76.56
2018-02-25,91,88.0,,0.88,80.08
2018-02-26,68,88.0,,0.88,59.84
2018-02-27,65,88.0,,0.88,57.2
2018-02-28,63,88.0,,0.88,55.44
2018-03-01,68,88.0,False,0.88,59.84
2018-03-02,71,88.0,,0.88,62.48
2018-03-03,94,88.0,,0.88,82.72
2018-03-04,98,88.0,,0.88,86.24
2018-03-05,75,88.0,,0.88,66.0
2018-03-06,72,88.0,,0.88,63.36
2018-03-07,67,88.0,,0.88,58.96
2018-03-08,70,88.0,,0.88,61.6
2018-03-09,76,88.0,,0.88,66.88
2018-03-10,99,88.0,,0.88,87.12
2018-03-11,100,88.0,,0.88,88.0
2018-03-12,73,88.0,,0.88,64.24
2018-03-13,72,88.0,,0.88,63.36
2018-03-14,69,88.0,,0.88,60.72
2018-03-15,72,88.0,,0.88,63.36
2018-03-16,73,88.0,,0.88,64.24
2018-03-17,89,88.0,,0.88,78.32000000000001
2018-03-18,94,88.0,,0.88,82.72
2018-03-19,74,88.0,,0.88,65.12
2018-03-20,70,88.0,,0.88,61.6
2018-03-21,72,88.0,,0.88,63.36
2018-03-22,71,88.0,,0.88,62.48
2018-03-23,72,88.0,,0.88,63.36
2018-03-24,95,88.0,,0.88,83.6
2018-03-25,97,88.0,,0.88,85.36
2018-03-26,76,88.0,,0.88,66.88
2018-03-27,72,88.0,,0.88,63.36
2018-03-28,71,88.0,,0.88,62.48
2018-03-29,69,88.0,,0.88,60.72
2018-03-30,81,88.0,,0.88,71.28
2018-03-31,92,88.0,,0.88,80.96
2018-04-01,88,84.0,False,0.84,73.92
2018-04-02,71,84.0,,0.84,59.64
2018-04-03,71,84.0,,0.84,59.64
2018-04-04,74,84.0,,0.84,62.16
2018-04-05,72,84.0,,0.84,60.48
2018-04-06,76,84.0,,0.84,63.839999999999996
2018-04-07,100,84.0,,0.84,84.0
2018-04-08,93,84.0,,0.84,78.11999999999999
2018-04-09,75,84.0,,0.84,63.0
2018-04-10,70,84.0,,0.84,58.8
2018-04-11,69,84.0,,0.84,57.96
2018-04-12,66,84.0,,0.84,55.44
2018-04-13,69,84.0,,0.84,57.96
2018-04-14,92,84.0,,0.84,77.28
2018-04-15,94,84.0,,0.84,78.96
2018-04-16,69,84.0,,0.84,57.96
2018-04-17,69,84.0,,0.84,57.96
2018-04-18,71,84.0,,0.84,59.64
2018-04-19,70,84.0,,0.84,58.8
2018-04-20,68,84.0,,0.84,57.12
2018-04-21,93,84.0,,0.84,78.11999999999999
2018-04-22,91,84.0,,0.84,76.44
2018-04-23,69,84.0,,0.84,57.96
2018-04-24,67,84.0,,0.84,56.28
2018-04-25,67,84.0,,0.84,56.28
