date,happy_unscaled,happy_monthly,isPartial,scale,happy
2011-08-26,90,44.0,,0.44,39.6
2011-08-27,86,44.0,,0.44,37.84
2011-08-28,87,44.0,,0.44,38.28
2011-08-29,94,44.0,,0.44,41.36
2011-08-30,98,44.0,,0.44,43.12
2011-08-31,92,44.0,,0.44,40.48
2011-09-01,82,46.0,False,0.46,37.72
2011-09-02,83,46.0,,0.46,38.18
2011-09-03,79,46.0,,0.46,36.34
2011-09-04,89,46.0,,0.46,40.940000000000005
2011-09-05,95,46.0,,0.46,43.7
2011-09-06,77,46.0,,0.46,35.42
2011-09-07,71,46.0,,0.46,32.660000000000004
2011-09-08,74,46.0,,0.46,34.04
2011-09-09,87,46.0,,0.46,40.02
2011-09-10,77,46.0,,0.46,35.42
2011-09-11,67,46.0,,0.46,30.82
2011-09-12,77,46.0,,0.46,35.42
2011-09-13,78,46.0,,0.46,35.88
2011-09-14,83,46.0,,0.46,38.18
2011-09-15,82,46.0,,0.46,37.72
2011-09-16,82,46.0,,0.46,37.72
2011-09-17,86,46.0,,0.46,39.56
2011-09-18,75,46.0,,0.46,34.5
2011-09-19,69,46.0,,0.46,31.740000000000002
2011-09-20,74,46.0,,0.46,34.04
2011-09-21,80,46.0,,0.46,36.800000000000004
2011-09-22,81,46.0,,0.46,37.260000000000005
2011-09-23,82,46.0,,0.46,37.72
2011-09-24,88,46.0,,0.46,40.480000000000004
2011-09-25,79,46.0,,0.46,36.34
2011-09-26,74,46.0,,0.46,34.04
2011-09-27,85,46.0,,0.46,39.1
2011-09-28,95,46.0,,0.46,43.7
2011-09-29,100,46.0,,0.46,46.0
2011-09-30,93,46.0,,0.46,42.78
2011-10-01,29,56.0,False,0.56,16.240000000000002
2011-10-02,27,56.0,,0.56,15.120000000000001
2011-10-03,25,56.0,,0.56,14.000000000000002
2011-10-04,25,56.0,,0.56,14.000000000000002
2011-10-05,26,56.0,,0.56,14.560000000000002
2011-10-06,28,56.0,,0.56,15.680000000000001
2011-10-07,29,56.0,,0.56,16.240000000000002
2011-10-08,28,56.0,,0.56,15.680000000000001
2011-10-09,31,56.0,,0.56,17.360000000000003
2011-10-10,27,56.0,,0.56,15.120000000000001
2011-10-11,27,56.0,,0.56,15.120000000000001
2011-10-12,28,56.0,,0.56,15.680000000000001
2011-10-13,30,56.0,,0.56,16.8
2011-10-14,31,56.0,,0.56,17.360000000000003
2011-10-15,31,56.0,,0.56,17.360000000000003
2011-10-16,30,56.0,,0.56,16.8
2011-10-17,28,56.0,,0.56,15.680000000000001
2011-10-18,28,56.0,,0.56,15.680000000000001
2011-10-19,29,56.0,,0.56,16.240000000000002
2011-10-20,32,56.0,,0.56,17.92
2011-10-21,32,56.0,,0.56,17.92
2011-10-22,32,56.0,,0.56,17.92
2011-10-23,29,56.0,,0.56,16.240000000000002
2011-10-24,29,56.0,,0.56,16.240000000000002
2011-10-25,30,56.0,,0.56,16.8
2011-10-26,33,56.0,,0.56,18.48
2011-10-27,33,56.0,,0.56,18.48
2011-10-28,34,56.0,,0.56,19.040000000000003
2011-10-29,32,56.0,,0.56,17.92
2011-10-30,30,56.0,,0.56,16.8
2011-10-31,100,56.0,,0.56,56.00000000000001
2011-11-01,61,59.0,False,0.59,35.989999999999995
2011-11-02,40,59.0,,0.59,23.599999999999998
2011-11-03,42,59.0,,0.59,24.779999999999998
2011-11-04,43,59.0,,0.59,25.369999999999997
2011-11-05,42,59.0,,0.59,24.779999999999998
2011-11-06,41,59.0,,0.59,24.189999999999998
2011-11-07,38,59.0,,0.59,22.419999999999998
2011-11-08,38,59.0,,0.59,22.419999999999998
2011-11-09,40,59.0,,0.59,23.599999999999998
2011-11-10,45,59.0,,0.59,26.549999999999997
2011-11-11,53,59.0,,0.59,31.27
2011-11-12,44,59.0,,0.59,25.959999999999997
2011-11-13,40,59.0,,0.59,23.599999999999998
2011-11-14,38,59.0,,0.59,22.419999999999998
2011-11-15,40,59.0,,0.59,23.599999999999998
2011-11-16,39,59.0,,0.59,23.009999999999998
2011-11-17,44,59.0,,0.59,25.959999999999997
2011-11-18,53,59.0,,0.59,31.27
2011-11-19,54,59.0,,0.59,31.86
2011-11-20,51,59.0,,0.59,30.09
2011-11-21,42,59.0,,0.59,24.779999999999998
2011-11-22,48,59.0,,0.59,28.32
2011-11-23,59,59.0,,0.59,34.809999999999995
2011-11-24,100,59.0,,0.59,59.0
2011-11-25,45,59.0,,0.59,26.549999999999997
2011-11-26,47,59.0,,0.59,27.729999999999997
2011-11-27,43,59.0,,0.59,25.369999999999997
2011-11-28,37,59.0,,0.59,21.83
2011-11-29,39,59.0,,0.59,23.009999999999998
2011-11-30,41,59.0,,0.59,24.189999999999998
2011-12-01,34,72.0,False,0.72,24.48
2011-12-02,34,72.0,,0.72,24.48
2011-12-03,35,72.0,,0.72,25.2
2011-12-04,34,72.0,,0.72,24.48
2011-12-05,31,72.0,,0.72,22.32
2011-12-06,30,72.0,,0.72,21.599999999999998
2011-12-07,31,72.0,,0.72,22.32
2011-12-08,35,72.0,,0.72,25.2
2011-12-09,34,72.0,,0.72,24.48
2011-12-10,37,72.0,,0.72,26.64
2011-12-11,35,72.0,,0.72,25.2
2011-12-12,32,72.0,,0.72,23.04
2011-12-13,34,72.0,,0.72,24.48
2011-12-14,35,72.0,,0.72,25.2
2011-12-15,36,72.0,,0.72,25.919999999999998
2011-12-16,42,72.0,,0.72,30.24
2011-12-17,36,72.0,,0.72,25.919999999999998
2011-12-18,40,72.0,,0.72,28.799999999999997
2011-12-19,35,72.0,,0.72,25.2
2011-12-20,38,72.0,,0.72,27.36
2011-12-21,48,72.0,,0.72,34.56
2011-12-22,46,72.0,,0.72,33.12
2011-12-23,58,72.0,,0.72,41.76
2011-12-24,79,72.0,,0.72,56.879999999999995
2011-12-25,81,72.0,,0.72,58.32
2011-12-26,47,72.0,,0.72,33.839999999999996
2011-12-27,39,72.0,,0.72,28.08
2011-12-28,39,72.0,,0.72,28.08
2011-12-29,41,72.0,,0.72,29.52
2011-12-30,54,72.0,,0.72,38.879999999999995
2011-12-31,100,72.0,,0.72,72.0
2012-01-01,100,57.0,False,0.57,56.99999999999999
2012-01-02,36,57.0,,0.57,20.52
2012-01-03,34,57.0,,0.57,19.38
2012-01-04,30,57.0,,0.57,17.099999999999998
2012-01-05,29,57.0,,0.57,16.529999999999998
2012-01-06,33,57.0,,0.57,18.81
2012-01-07,32,57.0,,0.57,18.24
2012-01-08,29,57.0,,0.57,16.529999999999998
2012-01-09,26,57.0,,0.57,14.819999999999999
2012-01-10,26,57.0,,0.57,14.819999999999999
2012-01-11,31,57.0,,0.57,17.669999999999998
2012-01-12,30,57.0,,0.57,17.099999999999998
2012-01-13,35,57.0,,0.57,19.95
2012-01-14,33,57.0,,0.57,18.81
2012-01-15,29,57.0,,0.57,16.529999999999998
2012-01-16,28,57.0,,0.57,15.959999999999999
2012-01-17,27,57.0,,0.57,15.389999999999999
2012-01-18,27,57.0,,0.57,15.389999999999999
2012-01-19,32,57.0,,0.57,18.24
2012-01-20,33,57.0,,0.57,18.81
2012-01-21,31,57.0,,0.57,17.669999999999998
2012-01-22,34,57.0,,0.57,19.38
2012-01-23,34,57.0,,0.57,19.38
2012-01-24,28,57.0,,0.57,15.959999999999999
2012-01-25,31,57.0,,0.57,17.669999999999998
2012-01-26,30,57.0,,0.57,17.099999999999998
2012-01-27,33,57.0,,0.57,18.81
2012-01-28,33,57.0,,0.57,18.81
2012-01-29,32,57.0,,0.57,18.24
2012-01-30,28,57.0,,0.57,15.959999999999999
2012-01-31,29,57.0,,0.57,16.529999999999998
2012-02-01,35,59.0,False,0.59,20.65
2012-02-02,36,59.0,,0.59,21.24
2012-02-03,40,59.0,,0.59,23.599999999999998
2012-02-04,36,59.0,,0.59,21.24
2012-02-05,33,59.0,,0.59,19.47
2012-02-06,33,59.0,,0.59,19.47
2012-02-07,33,59.0,,0.59,19.47
2012-02-08,33,59.0,,0.59,19.47
2012-02-09,34,59.0,,0.59,20.06
2012-02-10,39,59.0,,0.59,23.009999999999998
2012-02-11,36,59.0,,0.59,21.24
2012-02-12,33,59.0,,0.59,19.47
2012-02-13,33,59.0,,0.59,19.47
2012-02-14,100,59.0,,0.59,59.0
2012-02-15,42,59.0,,0.59,24.779999999999998
2012-02-16,36,59.0,,0.59,21.24
2012-02-17,38,59.0,,0.59,22.419999999999998
2012-02-18,37,59.0,,0.59,21.83
2012-02-19,34,59.0,,0.59,20.06
2012-02-20,35,59.0,,0.59,20.65
2012-02-21,31,59.0,,0.59,18.29
2012-02-22,34,59.0,,0.59,20.06
2012-02-23,34,59.0,,0.59,20.06
2012-02-24,37,59.0,,0.59,21.83
2012-02-25,33,59.0,,0.59,19.47
2012-02-26,31,59.0,,0.59,18.29
2012-02-27,31,59.0,,0.59,18.29
2012-02-28,32,59.0,,0.59,18.88
2012-02-29,29,59.0,,0.59,17.11
2012-03-01,81,57.0,False,0.57,46.169999999999995
2012-03-02,94,57.0,,0.57,53.58
2012-03-03,87,57.0,,0.57,49.589999999999996
2012-03-04,80,57.0,,0.57,45.599999999999994
2012-03-05,73,57.0,,0.57,41.61
2012-03-06,79,57.0,,0.57,45.029999999999994
2012-03-07,80,57.0,,0.57,45.599999999999994
2012-03-08,85,57.0,,0.57,48.449999999999996
2012-03-09,86,57.0,,0.57,49.019999999999996
2012-03-10,87,57.0,,0.57,49.589999999999996
2012-03-11,78,57.0,,0.57,44.459999999999994
2012-03-12,73,57.0,,0.57,41.61
2012-03-13,75,57.0,,0.57,42.74999999999999
2012-03-14,86,57.0,,0.57,49.019999999999996
2012-03-15,84,57.0,,0.57,47.879999999999995
2012-03-16,93,57.0,,0.57,53.01
2012-03-17,97,57.0,,0.57,55.28999999999999
2012-03-18,83,57.0,,0.57,47.309999999999995
2012-03-19,76,57.0,,0.57,43.31999999999999
2012-03-20,81,57.0,,0.57,46.169999999999995
2012-03-21,83,57.0,,0.57,47.309999999999995
2012-03-22,88,57.0,,0.57,50.16
2012-03-23,95,57.0,,0.57,54.15
2012-03-24,86,57.0,,0.57,49.019999999999996
2012-03-25,80,57.0,,0.57,45.599999999999994
2012-03-26,73,57.0,,0.57,41.61
2012-03-27,81,57.0,,0.57,46.169999999999995
2012-03-28,80,57.0,,0.57,45.599999999999994
2012-03-29,83,57.0,,0.57,47.309999999999995
2012-03-30,100,57.0,,0.57,56.99999999999999
2012-03-31,83,57.0,,0.57,47.309999999999995
2012-04-01,47,64.0,False,0.64,30.080000000000002
2012-04-02,44,64.0,,0.64,28.16
2012-04-03,45,64.0,,0.64,28.8
2012-04-04,45,64.0,,0.64,28.8
2012-04-05,57,64.0,,0.64,36.480000000000004
2012-04-06,61,64.0,,0.64,39.04
2012-04-07,61,64.0,,0.64,39.04
2012-04-08,100,64.0,,0.64,64.0
2012-04-09,45,64.0,,0.64,28.8
2012-04-10,44,64.0,,0.64,28.16
2012-04-11,45,64.0,,0.64,28.8
2012-04-12,47,64.0,,0.64,30.080000000000002
2012-04-13,53,64.0,,0.64,33.92
2012-04-14,53,64.0,,0.64,33.92
2012-04-15,55,64.0,,0.64,35.2
2012-04-16,45,64.0,,0.64,28.8
2012-04-17,47,64.0,,0.64,30.080000000000002
2012-04-18,46,64.0,,0.64,29.44
2012-04-19,52,64.0,,0.64,33.28
2012-04-20,62,64.0,,0.64,39.68
2012-04-21,53,64.0,,0.64,33.92
2012-04-22,50,64.0,,0.64,32.0
2012-04-23,46,64.0,,0.64,29.44
2012-04-24,44,64.0,,0.64,28.16
2012-04-25,48,64.0,,0.64,30.72
2012-04-26,51,64.0,,0.64,32.64
2012-04-27,53,64.0,,0.64,33.92
2012-04-28,50,64.0,,0.64,32.0
2012-04-29,49,64.0,,0.64,31.36
2012-04-30,46,64.0,,0.64,29.44
2012-05-01,31,67.0,False,0.67,20.77
2012-05-02,33,67.0,,0.67,22.110000000000003
2012-05-03,34,67.0,,0.67,22.78
2012-05-04,38,67.0,,0.67,25.46
2012-05-05,40,67.0,,0.67,26.8
2012-05-06,35,67.0,,0.67,23.450000000000003
2012-05-07,33,67.0,,0.67,22.110000000000003
2012-05-08,34,67.0,,0.67,22.78
2012-05-09,36,67.0,,0.67,24.12
2012-05-10,44,67.0,,0.67,29.48
2012-05-11,44,67.0,,0.67,29.48
2012-05-12,43,67.0,,0.67,28.810000000000002
2012-05-13,100,67.0,,0.67,67.0
2012-05-14,35,67.0,,0.67,23.450000000000003
2012-05-15,33,67.0,,0.67,22.110000000000003
2012-05-16,34,67.0,,0.67,22.78
2012-05-17,32,67.0,,0.67,21.44
2012-05-18,37,67.0,,0.67,24.790000000000003
2012-05-19,35,67.0,,0.67,23.450000000000003
2012-05-20,35,67.0,,0.67,23.450000000000003
2012-05-21,32,67.0,,0.67,21.44
2012-05-22,33,67.0,,0.67,22.110000000000003
2012-05-23,34,67.0,,0.67,22.78
2012-05-24,35,67.0,,0.67,23.450000000000003
2012-05-25,38,67.0,,0.67,25.46
2012-05-26,35,67.0,,0.67,23.450000000000003
2012-05-27,34,67.0,,0.67,22.78
2012-05-28,33,67.0,,0.67,22.110000000000003
2012-05-29,30,67.0,,0.67,20.1
2012-05-30,31,67.0,,0.67,20.77
2012-05-31,31,67.0,,0.67,20.77
2012-06-01,43,62.0,False,0.62,26.66
2012-06-02,40,62.0,,0.62,24.8
2012-06-03,39,62.0,,0.62,24.18
2012-06-04,38,62.0,,0.62,23.56
2012-06-05,39,62.0,,0.62,24.18
2012-06-06,41,62.0,,0.62,25.419999999999998
2012-06-07,39,62.0,,0.62,24.18
2012-06-08,44,62.0,,0.62,27.28
2012-06-09,40,62.0,,0.62,24.8
2012-06-10,40,62.0,,0.62,24.8
2012-06-11,38,62.0,,0.62,23.56
2012-06-12,41,62.0,,0.62,25.419999999999998
2012-06-13,41,62.0,,0.62,25.419999999999998
2012-06-14,43,62.0,,0.62,26.66
2012-06-15,48,62.0,,0.62,29.759999999999998
2012-06-16,48,62.0,,0.62,29.759999999999998
2012-06-17,100,62.0,,0.62,62.0
2012-06-18,46,62.0,,0.62,28.52
2012-06-19,43,62.0,,0.62,26.66
2012-06-20,43,62.0,,0.62,26.66
2012-06-21,43,62.0,,0.62,26.66
2012-06-22,45,62.0,,0.62,27.9
2012-06-23,42,62.0,,0.62,26.04
2012-06-24,44,62.0,,0.62,27.28
2012-06-25,40,62.0,,0.62,24.8
2012-06-26,41,62.0,,0.62,25.419999999999998
2012-06-27,43,62.0,,0.62,26.66
2012-06-28,41,62.0,,0.62,25.419999999999998
2012-06-29,44,62.0,,0.62,27.28
2012-06-30,43,62.0,,0.62,26.66
2012-07-01,61,63.0,False,0.63,38.43
2012-07-02,58,63.0,,0.63,36.54
2012-07-03,65,63.0,,0.63,40.95
2012-07-04,100,63.0,,0.63,63.0
2012-07-05,55,63.0,,0.63,34.65
2012-07-06,60,63.0,,0.63,37.8
2012-07-07,56,63.0,,0.63,35.28
2012-07-08,62,63.0,,0.63,39.06
2012-07-09,52,63.0,,0.63,32.76
2012-07-10,58,63.0,,0.63,36.54
2012-07-11,63,63.0,,0.63,39.69
2012-07-12,56,63.0,,0.63,35.28
2012-07-13,64,63.0,,0.63,40.32
2012-07-14,62,63.0,,0.63,39.06
2012-07-15,55,63.0,,0.63,34.65
2012-07-16,52,63.0,,0.63,32.76
2012-07-17,53,63.0,,0.63,33.39
2012-07-18,58,63.0,,0.63,36.54
2012-07-19,56,63.0,,0.63,35.28
2012-07-20,60,63.0,,0.63,37.8
2012-07-21,55,63.0,,0.63,34.65
2012-07-22,57,63.0,,0.63,35.910000000000004
2012-07-23,56,63.0,,0.63,35.28
2012-07-24,52,63.0,,0.63,32.76
2012-07-25,57,63.0,,0.63,35.910000000000004
2012-07-26,57,63.0,,0.63,35.910000000000004
2012-07-27,60,63.0,,0.63,37.8
2012-07-28,57,63.0,,0.63,35.910000000000004
2012-07-29,59,63.0,,0.63,37.17
2012-07-30,52,63.0,,0.63,32.76
2012-07-31,51,63.0,,0.63,32.13
2012-08-01,99,57.0,False,0.57,56.42999999999999
2012-08-02,92,57.0,,0.57,52.44
2012-08-03,92,57.0,,0.57,52.44
2012-08-04,96,57.0,,0.57,54.72
2012-08-05,93,57.0,,0.57,53.01
2012-08-06,80,57.0,,0.57,45.599999999999994
2012-08-07,81,57.0,,0.57,46.169999999999995
2012-08-08,91,57.0,,0.57,51.87
2012-08-09,92,57.0,,0.57,52.44
2012-08-10,100,57.0,,0.57,56.99999999999999
2012-08-11,89,57.0,,0.57,50.73
2012-08-12,90,57.0,,0.57,51.3
2012-08-13,86,57.0,,0.57,49.019999999999996
2012-08-14,90,57.0,,0.57,51.3
2012-08-15,91,57.0,,0.57,51.87
2012-08-16,95,57.0,,0.57,54.15
2012-08-17,96,57.0,,0.57,54.72
2012-08-18,97,57.0,,0.57,55.28999999999999
2012-08-19,98,57.0,,0.57,55.85999999999999
2012-08-20,87,57.0,,0.57,49.589999999999996
2012-08-21,86,57.0,,0.57,49.019999999999996
2012-08-22,85,57.0,,0.57,48.449999999999996
2012-08-23,88,57.0,,0.57,50.16
2012-08-24,92,57.0,,0.57,52.44
2012-08-25,97,57.0,,0.57,55.28999999999999
2012-08-26,90,57.0,,0.57,51.3
2012-08-27,79,57.0,,0.57,45.029999999999994
2012-08-28,84,57.0,,0.57,47.879999999999995
2012-08-29,88,57.0,,0.57,50.16
2012-08-30,86,57.0,,0.57,49.019999999999996
2012-08-31,94,57.0,,0.57,53.58
2012-09-01,91,61.0,False,0.61,55.51
2012-09-02,89,61.0,,0.61,54.29
2012-09-03,94,61.0,,0.61,57.339999999999996
2012-09-04,75,61.0,,0.61,45.75
2012-09-05,77,61.0,,0.61,46.97
2012-09-06,83,61.0,,0.61,50.629999999999995
2012-09-07,84,61.0,,0.61,51.24
2012-09-08,90,61.0,,0.61,54.9
2012-09-09,89,61.0,,0.61,54.29
2012-09-10,77,61.0,,0.61,46.97
2012-09-11,80,61.0,,0.61,48.8
2012-09-12,77,61.0,,0.61,46.97
2012-09-13,83,61.0,,0.61,50.629999999999995
2012-09-14,93,61.0,,0.61,56.73
2012-09-15,98,61.0,,0.61,59.78
2012-09-16,93,61.0,,0.61,56.73
2012-09-17,85,61.0,,0.61,51.85
2012-09-18,81,61.0,,0.61,49.41
2012-09-19,85,61.0,,0.61,51.85
2012-09-20,87,61.0,,0.61,53.07
2012-09-21,91,61.0,,0.61,55.51
2012-09-22,94,61.0,,0.61,57.339999999999996
2012-09-23,92,61.0,,0.61,56.12
2012-09-24,77,61.0,,0.61,46.97
2012-09-25,90,61.0,,0.61,54.9
2012-09-26,88,61.0,,0.61,53.68
2012-09-27,100,61.0,,0.61,61.0
2012-09-28,99,61.0,,0.61,60.39
2012-09-29,100,61.0,,0.61,61.0
2012-09-30,88,61.0,,0.61,53.68
2012-10-01,54,63.0,False,0.63,34.02
