date,markets_unscaled,markets_monthly,isPartial,scale,markets
2010-01-01,46,56.0,False,0.56,25.76
2010-01-02,62,56.0,,0.56,34.720000000000006
2010-01-03,52,56.0,,0.56,29.120000000000005
2010-01-04,91,56.0,,0.56,50.96000000000001
2010-01-05,100,56.0,,0.56,56.00000000000001
2010-01-06,64,56.0,,0.56,35.84
2010-01-07,84,56.0,,0.56,47.040000000000006
2010-01-08,83,56.0,,0.56,46.480000000000004
2010-01-09,61,56.0,,0.56,34.160000000000004
2010-01-10,69,56.0,,0.56,38.64
2010-01-11,90,56.0,,0.56,50.400000000000006
2010-01-12,91,56.0,,0.56,50.96000000000001
2010-01-13,85,56.0,,0.56,47.6
2010-01-14,86,56.0,,0.56,48.160000000000004
2010-01-15,80,56.0,,0.56,44.800000000000004
2010-01-16,78,56.0,,0.56,43.68000000000001
2010-01-17,63,56.0,,0.56,35.28
2010-01-18,75,56.0,,0.56,42.00000000000001
2010-01-19,71,56.0,,0.56,39.760000000000005
2010-01-20,81,56.0,,0.56,45.36000000000001
2010-01-21,86,56.0,,0.56,48.160000000000004
2010-01-22,95,56.0,,0.56,53.2
2010-01-23,66,56.0,,0.56,36.96
2010-01-24,83,56.0,,0.56,46.480000000000004
2010-01-25,95,56.0,,0.56,53.2
2010-01-26,79,56.0,,0.56,44.24
2010-01-27,77,56.0,,0.56,43.120000000000005
2010-01-28,74,56.0,,0.56,41.440000000000005
2010-01-29,74,56.0,,0.56,41.440000000000005
2010-01-30,64,56.0,,0.56,35.84
2010-01-31,77,56.0,,0.56,43.120000000000005
2010-02-01,82,60.0,False,0.6,49.199999999999996
2010-02-02,89,60.0,,0.6,53.4
2010-02-03,77,60.0,,0.6,46.199999999999996
2010-02-04,75,60.0,,0.6,45.0
2010-02-05,67,60.0,,0.6,40.199999999999996
2010-02-06,70,60.0,,0.6,42.0
2010-02-07,66,60.0,,0.6,39.6
2010-02-08,90,60.0,,0.6,54.0
2010-02-09,83,60.0,,0.6,49.8
2010-02-10,82,60.0,,0.6,49.199999999999996
2010-02-11,78,60.0,,0.6,46.8
2010-02-12,71,60.0,,0.6,42.6
2010-02-13,66,60.0,,0.6,39.6
2010-02-14,68,60.0,,0.6,40.8
2010-02-15,96,60.0,,0.6,57.599999999999994
2010-02-16,76,60.0,,0.6,45.6
2010-02-17,78,60.0,,0.6,46.8
2010-02-18,79,60.0,,0.6,47.4
2010-02-19,74,60.0,,0.6,44.4
2010-02-20,68,60.0,,0.6,40.8
2010-02-21,97,60.0,,0.6,58.199999999999996
2010-02-22,100,60.0,,0.6,60.0
2010-02-23,75,60.0,,0.6,45.0
2010-02-24,84,60.0,,0.6,50.4
2010-02-25,86,60.0,,0.6,51.6
2010-02-26,74,60.0,,0.6,44.4
2010-02-27,58,60.0,,0.6,34.8
2010-02-28,80,60.0,,0.6,48.0
2010-03-01,72,58.0,False,0.58,41.76
2010-03-02,75,58.0,,0.58,43.5
2010-03-03,77,58.0,,0.58,44.66
2010-03-04,99,58.0,,0.58,57.419999999999995
2010-03-05,78,58.0,,0.58,45.239999999999995
2010-03-06,68,58.0,,0.58,39.44
2010-03-07,92,58.0,,0.58,53.36
2010-03-08,88,58.0,,0.58,51.04
2010-03-09,85,58.0,,0.58,49.3
2010-03-10,100,58.0,,0.58,57.99999999999999
2010-03-11,68,58.0,,0.58,39.44
2010-03-12,62,58.0,,0.58,35.96
2010-03-13,73,58.0,,0.58,42.339999999999996
2010-03-14,68,58.0,,0.58,39.44
2010-03-15,58,58.0,,0.58,33.64
2010-03-16,63,58.0,,0.58,36.54
2010-03-17,65,58.0,,0.58,37.699999999999996
2010-03-18,69,58.0,,0.58,40.019999999999996
2010-03-19,83,58.0,,0.58,48.13999999999999
2010-03-20,81,58.0,,0.58,46.98
2010-03-21,56,58.0,,0.58,32.48
2010-03-22,77,58.0,,0.58,44.66
2010-03-23,75,58.0,,0.58,43.5
2010-03-24,93,58.0,,0.58,53.94
2010-03-25,79,58.0,,0.58,45.82
2010-03-26,69,58.0,,0.58,40.019999999999996
2010-03-27,65,58.0,,0.58,37.699999999999996
2010-03-28,83,58.0,,0.58,48.13999999999999
2010-03-29,67,58.0,,0.58,38.86
2010-03-30,83,58.0,,0.58,48.13999999999999
2010-03-31,73,58.0,,0.58,42.339999999999996
2010-04-01,79,60.0,False,0.6,47.4
2010-04-02,68,60.0,,0.6,40.8
2010-04-03,62,60.0,,0.6,37.199999999999996
2010-04-04,65,60.0,,0.6,39.0
2010-04-05,67,60.0,,0.6,40.199999999999996
2010-04-06,80,60.0,,0.6,48.0
2010-04-07,81,60.0,,0.6,48.6
2010-04-08,67,60.0,,0.6,40.199999999999996
2010-04-09,83,60.0,,0.6,49.8
2010-04-10,54,60.0,,0.6,32.4
2010-04-11,91,60.0,,0.6,54.6
2010-04-12,76,60.0,,0.6,45.6
2010-04-13,60,60.0,,0.6,36.0
2010-04-14,74,60.0,,0.6,44.4
2010-04-15,64,60.0,,0.6,38.4
2010-04-16,60,60.0,,0.6,36.0
2010-04-17,68,60.0,,0.6,40.8
2010-04-18,62,60.0,,0.6,37.199999999999996
2010-04-19,72,60.0,,0.6,43.199999999999996
2010-04-20,57,60.0,,0.6,34.199999999999996
2010-04-21,67,60.0,,0.6,40.199999999999996
2010-04-22,60,60.0,,0.6,36.0
2010-04-23,68,60.0,,0.6,40.8
2010-04-24,74,60.0,,0.6,44.4
2010-04-25,80,60.0,,0.6,48.0
2010-04-26,75,60.0,,0.6,45.0
2010-04-27,100,60.0,,0.6,60.0
2010-04-28,58,60.0,,0.6,34.8
2010-04-29,67,60.0,,0.6,40.199999999999996
2010-04-30,75,60.0,,0.6,45.0
2010-05-01,62,66.0,False,0.66,40.92
2010-05-02,67,66.0,,0.66,44.22
2010-05-03,81,66.0,,0.66,53.46
2010-05-04,66,66.0,,0.66,43.56
2010-05-05,80,66.0,,0.66,52.800000000000004
2010-05-06,87,66.0,,0.66,57.42
2010-05-07,100,66.0,,0.66,66.0
2010-05-08,65,66.0,,0.66,42.9
2010-05-09,76,66.0,,0.66,50.160000000000004
2010-05-10,81,66.0,,0.66,53.46
2010-05-11,72,66.0,,0.66,47.52
2010-05-12,72,66.0,,0.66,47.52
2010-05-13,72,66.0,,0.66,47.52
2010-05-14,57,66.0,,0.66,37.620000000000005
2010-05-15,60,66.0,,0.66,39.6
2010-05-16,65,66.0,,0.66,42.9
2010-05-17,76,66.0,,0.66,50.160000000000004
2010-05-18,89,66.0,,0.66,58.74
2010-05-19,71,66.0,,0.66,46.86
2010-05-20,99,66.0,,0.66,65.34
2010-05-21,76,66.0,,0.66,50.160000000000004
2010-05-22,75,66.0,,0.66,49.5
2010-05-23,77,66.0,,0.66,50.82
2010-05-24,83,66.0,,0.66,54.78
2010-05-25,66,66.0,,0.66,43.56
2010-05-26,86,66.0,,0.66,56.760000000000005
2010-05-27,62,66.0,,0.66,40.92
2010-05-28,95,66.0,,0.66,62.7
2010-05-29,74,66.0,,0.66,48.84
2010-05-30,59,66.0,,0.66,38.940000000000005
2010-05-31,60,66.0,,0.66,39.6
2010-06-01,85,66.0,False,0.66,56.1
2010-06-02,78,66.0,,0.66,51.480000000000004
2010-06-03,88,66.0,,0.66,58.080000000000005
2010-06-04,86,66.0,,0.66,56.760000000000005
2010-06-05,73,66.0,,0.66,48.18
2010-06-06,75,66.0,,0.66,49.5
2010-06-07,83,66.0,,0.66,54.78
2010-06-08,100,66.0,,0.66,66.0
2010-06-09,71,66.0,,0.66,46.86
2010-06-10,87,66.0,,0.66,57.42
2010-06-11,76,66.0,,0.66,50.160000000000004
2010-06-12,76,66.0,,0.66,50.160000000000004
2010-06-13,83,66.0,,0.66,54.78
2010-06-14,83,66.0,,0.66,54.78
2010-06-15,78,66.0,,0.66,51.480000000000004
2010-06-16,84,66.0,,0.66,55.440000000000005
2010-06-17,92,66.0,,0.66,60.720000000000006
2010-06-18,77,66.0,,0.66,50.82
2010-06-19,66,66.0,,0.66,43.56
2010-06-20,80,66.0,,0.66,52.800000000000004
2010-06-21,68,66.0,,0.66,44.88
2010-06-22,77,66.0,,0.66,50.82
2010-06-23,68,66.0,,0.66,44.88
2010-06-24,78,66.0,,0.66,51.480000000000004
2010-06-25,66,66.0,,0.66,43.56
2010-06-26,74,66.0,,0.66,48.84
2010-06-27,79,66.0,,0.66,52.14
2010-06-28,80,66.0,,0.66,52.800000000000004
2010-06-29,95,66.0,,0.66,62.7
2010-06-30,92,66.0,,0.66,60.720000000000006
2010-07-01,76,58.0,False,0.58,44.08
2010-07-02,86,58.0,,0.58,49.879999999999995
2010-07-03,85,58.0,,0.58,49.3
2010-07-04,79,58.0,,0.58,45.82
2010-07-05,71,58.0,,0.58,41.18
2010-07-06,84,58.0,,0.58,48.72
2010-07-07,86,58.0,,0.58,49.879999999999995
2010-07-08,76,58.0,,0.58,44.08
2010-07-09,73,58.0,,0.58,42.339999999999996
2010-07-10,100,58.0,,0.58,57.99999999999999
2010-07-11,58,58.0,,0.58,33.64
2010-07-12,90,58.0,,0.58,52.199999999999996
2010-07-13,85,58.0,,0.58,49.3
2010-07-14,90,58.0,,0.58,52.199999999999996
2010-07-15,62,58.0,,0.58,35.96
2010-07-16,80,58.0,,0.58,46.4
2010-07-17,81,58.0,,0.58,46.98
2010-07-18,82,58.0,,0.58,47.559999999999995
2010-07-19,83,58.0,,0.58,48.13999999999999
2010-07-20,83,58.0,,0.58,48.13999999999999
2010-07-21,76,58.0,,0.58,44.08
2010-07-22,88,58.0,,0.58,51.04
2010-07-23,79,58.0,,0.58,45.82
2010-07-24,78,58.0,,0.58,45.239999999999995
2010-07-25,71,58.0,,0.58,41.18
2010-07-26,77,58.0,,0.58,44.66
2010-07-27,86,58.0,,0.58,49.879999999999995
2010-07-28,80,58.0,,0.58,46.4
2010-07-29,74,58.0,,0.58,42.919999999999995
2010-07-30,79,58.0,,0.58,45.82
2010-07-31,66,58.0,,0.58,38.279999999999994
2010-08-01,97,56.0,False,0.56,54.32000000000001
2010-08-02,83,56.0,,0.56,46.480000000000004
2010-08-03,79,56.0,,0.56,44.24
2010-08-04,83,56.0,,0.56,46.480000000000004
2010-08-05,83,56.0,,0.56,46.480000000000004
2010-08-06,77,56.0,,0.56,43.120000000000005
2010-08-07,100,56.0,,0.56,56.00000000000001
2010-08-08,82,56.0,,0.56,45.92
2010-08-09,69,56.0,,0.56,38.64
2010-08-10,86,56.0,,0.56,48.160000000000004
2010-08-11,89,56.0,,0.56,49.84
2010-08-12,88,56.0,,0.56,49.28
2010-08-13,64,56.0,,0.56,35.84
2010-08-14,66,56.0,,0.56,36.96
2010-08-15,86,56.0,,0.56,48.160000000000004
2010-08-16,81,56.0,,0.56,45.36000000000001
2010-08-17,78,56.0,,0.56,43.68000000000001
2010-08-18,74,56.0,,0.56,41.440000000000005
2010-08-19,76,56.0,,0.56,42.56
2010-08-20,76,56.0,,0.56,42.56
2010-08-21,60,56.0,,0.56,33.6
2010-08-22,62,56.0,,0.56,34.720000000000006
2010-08-23,75,56.0,,0.56,42.00000000000001
2010-08-24,93,56.0,,0.56,52.080000000000005
2010-08-25,84,56.0,,0.56,47.040000000000006
2010-08-26,62,56.0,,0.56,34.720000000000006
2010-08-27,66,56.0,,0.56,36.96
2010-08-28,77,56.0,,0.56,43.120000000000005
2010-08-29,58,56.0,,0.56,32.480000000000004
2010-08-30,78,56.0,,0.56,43.68000000000001
2010-08-31,77,56.0,,0.56,43.120000000000005
2010-09-01,72,54.0,False,0.54,38.88
2010-09-02,71,54.0,,0.54,38.34
2010-09-03,67,54.0,,0.54,36.18
2010-09-04,90,54.0,,0.54,48.6
2010-09-05,81,54.0,,0.54,43.74
2010-09-06,93,54.0,,0.54,50.220000000000006
2010-09-07,80,54.0,,0.54,43.2
2010-09-08,77,54.0,,0.54,41.580000000000005
2010-09-09,80,54.0,,0.54,43.2
2010-09-10,85,54.0,,0.54,45.900000000000006
2010-09-11,68,54.0,,0.54,36.72
2010-09-12,71,54.0,,0.54,38.34
2010-09-13,98,54.0,,0.54,52.92
2010-09-14,85,54.0,,0.54,45.900000000000006
2010-09-15,78,54.0,,0.54,42.120000000000005
2010-09-16,78,54.0,,0.54,42.120000000000005
2010-09-17,77,54.0,,0.54,41.580000000000005
2010-09-18,77,54.0,,0.54,41.580000000000005
2010-09-19,74,54.0,,0.54,39.96
2010-09-20,78,54.0,,0.54,42.120000000000005
2010-09-21,77,54.0,,0.54,41.580000000000005
2010-09-22,79,54.0,,0.54,42.660000000000004
2010-09-23,100,54.0,,0.54,54.0
2010-09-24,81,54.0,,0.54,43.74
2010-09-25,65,54.0,,0.54,35.1
2010-09-26,65,54.0,,0.54,35.1
2010-09-27,87,54.0,,0.54,46.980000000000004
2010-09-28,89,54.0,,0.54,48.06
2010-09-29,78,54.0,,0.54,42.120000000000005
2010-09-30,68,54.0,,0.54,36.72
2010-10-01,69,53.0,False,0.53,36.57
2010-10-02,77,53.0,,0.53,40.81
2010-10-03,86,53.0,,0.53,45.580000000000005
2010-10-04,69,53.0,,0.53,36.57
2010-10-05,72,53.0,,0.53,38.160000000000004
2010-10-06,86,53.0,,0.53,45.580000000000005
2010-10-07,89,53.0,,0.53,47.17
2010-10-08,99,53.0,,0.53,52.470000000000006
2010-10-09,77,53.0,,0.53,40.81
2010-10-10,83,53.0,,0.53,43.99
2010-10-11,97,53.0,,0.53,51.410000000000004
2010-10-12,97,53.0,,0.53,51.410000000000004
2010-10-13,96,53.0,,0.53,50.88
2010-10-14,79,53.0,,0.53,41.870000000000005
2010-10-15,100,53.0,,0.53,53.0
2010-10-16,70,53.0,,0.53,37.1
2010-10-17,47,53.0,,0.53,24.91
2010-10-18,76,53.0,,0.53,40.28
2010-10-19,77,53.0,,0.53,40.81
2010-10-20,85,53.0,,0.53,45.050000000000004
2010-10-21,87,53.0,,0.53,46.11
2010-10-22,66,53.0,,0.53,34.980000000000004
2010-10-23,69,53.0,,0.53,36.57
2010-10-24,61,53.0,,0.53,32.33
2010-10-25,94,53.0,,0.53,49.82
2010-10-26,88,53.0,,0.53,46.64
2010-10-27,85,53.0,,0.53,45.050000000000004
2010-10-28,71,53.0,,0.53,37.63
2010-10-29,68,53.0,,0.53,36.04
2010-10-30,52,53.0,,0.53,27.560000000000002
2010-10-31,65,53.0,,0.53,34.45
2010-11-01,70,51.0,False,0.51,35.7
2010-11-02,84,51.0,,0.51,42.84
2010-11-03,79,51.0,,0.51,40.29
2010-11-04,76,51.0,,0.51,38.76
2010-11-05,85,51.0,,0.51,43.35
2010-11-06,89,51.0,,0.51,45.39
2010-11-07,63,51.0,,0.51,32.13
2010-11-08,74,51.0,,0.51,37.74
2010-11-09,77,51.0,,0.51,39.27
2010-11-10,94,51.0,,0.51,47.94
2010-11-11,78,51.0,,0.51,39.78
2010-11-12,89,51.0,,0.51,45.39
2010-11-13,68,51.0,,0.51,34.68
2010-11-14,66,51.0,,0.51,33.660000000000004
2010-11-15,81,51.0,,0.51,41.31
2010-11-16,80,51.0,,0.51,40.8
2010-11-17,100,51.0,,0.51,51.0
2010-11-18,75,51.0,,0.51,38.25
2010-11-19,96,51.0,,0.51,48.96
2010-11-20,34,51.0,,0.51,17.34
2010-11-21,65,51.0,,0.51,33.15
2010-11-22,68,51.0,,0.51,34.68
2010-11-23,80,51.0,,0.51,40.8
2010-11-24,82,51.0,,0.51,41.82
2010-11-25,54,51.0,,0.51,27.54
2010-11-26,60,51.0,,0.51,30.6
2010-11-27,41,51.0,,0.51,20.91
2010-11-28,55,51.0,,0.51,28.05
2010-11-29,76,51.0,,0.51,38.76
2010-11-30,70,51.0,,0.51,35.7
2010-12-01,86,48.0,False,0.48,41.28
2010-12-02,100,48.0,,0.48,48.0
2010-12-03,90,48.0,,0.48,43.199999999999996
2010-12-04,73,48.0,,0.48,35.04
2010-12-05,93,48.0,,0.48,44.64
2010-12-06,88,48.0,,0.48,42.239999999999995
2010-12-07,91,48.0,,0.48,43.68
2010-12-08,87,48.0,,0.48,41.76
2010-12-09,98,48.0,,0.48,47.04
2010-12-10,89,48.0,,0.48,42.72
2010-12-11,82,48.0,,0.48,39.36
2010-12-12,75,48.0,,0.48,36.0
2010-12-13,93,48.0,,0.48,44.64
2010-12-14,90,48.0,,0.48,43.199999999999996
2010-12-15,97,48.0,,0.48,46.559999999999995
2010-12-16,88,48.0,,0.48,42.239999999999995
2010-12-17,84,48.0,,0.48,40.32
2010-12-18,65,48.0,,0.48,31.2
2010-12-19,81,48.0,,0.48,38.879999999999995
2010-12-20,99,48.0,,0.48,47.519999999999996
2010-12-21,76,48.0,,0.48,36.48
2010-12-22,99,48.0,,0.48,47.519999999999996
2010-12-23,84,48.0,,0.48,40.32
2010-12-24,82,48.0,,0.48,39.36
2010-12-25,82,48.0,,0.48,39.36
2010-12-26,61,48.0,,0.48,29.279999999999998
2010-12-27,66,48.0,,0.48,31.68
2010-12-28,72,48.0,,0.48,34.56
2010-12-29,67,48.0,,0.48,32.16
2010-12-30,84,48.0,,0.48,40.32
2010-12-31,91,48.0,,0.48,43.68
2011-01-01,59,54.0,False,0.54,31.860000000000003
2011-01-02,61,54.0,,0.54,32.940000000000005
2011-01-03,81,54.0,,0.54,43.74
2011-01-04,79,54.0,,0.54,42.660000000000004
2011-01-05,87,54.0,,0.54,46.980000000000004
2011-01-06,98,54.0,,0.54,52.92
2011-01-07,96,54.0,,0.54,51.84
2011-01-08,57,54.0,,0.54,30.78
2011-01-09,67,54.0,,0.54,36.18
2011-01-10,75,54.0,,0.54,40.5
2011-01-11,82,54.0,,0.54,44.28
2011-01-12,77,54.0,,0.54,41.580000000000005
2011-01-13,76,54.0,,0.54,41.040000000000006
2011-01-14,100,54.0,,0.54,54.0
2011-01-15,65,54.0,,0.54,35.1
2011-01-16,96,54.0,,0.54,51.84
2011-01-17,95,54.0,,0.54,51.300000000000004
2011-01-18,90,54.0,,0.54,48.6
2011-01-19,96,54.0,,0.54,51.84
2011-01-20,92,54.0,,0.54,49.68000000000001
2011-01-21,69,54.0,,0.54,37.260000000000005
2011-01-22,74,54.0,,0.54,39.96
2011-01-23,91,54.0,,0.54,49.14
2011-01-24,98,54.0,,0.54,52.92
2011-01-25,82,54.0,,0.54,44.28
2011-01-26,93,54.0,,0.54,50.220000000000006
2011-01-27,88,54.0,,0.54,47.52
2011-01-28,74,54.0,,0.54,39.96
2011-01-29,87,54.0,,0.54,46.980000000000004
2011-01-30,90,54.0,,0.54,48.6
2011-01-31,98,54.0,,0.54,52.92
2011-02-01,83,56.0,False,0.56,46.480000000000004
2011-02-02,71,56.0,,0.56,39.760000000000005
2011-02-03,84,56.0,,0.56,47.040000000000006
2011-02-04,93,56.0,,0.56,52.080000000000005
2011-02-05,83,56.0,,0.56,46.480000000000004
2011-02-06,66,56.0,,0.56,36.96
2011-02-07,100,56.0,,0.56,56.00000000000001
2011-02-08,65,56.0,,0.56,36.400000000000006
2011-02-09,83,56.0,,0.56,46.480000000000004
2011-02-10,74,56.0,,0.56,41.440000000000005
2011-02-11,74,56.0,,0.56,41.440000000000005
2011-02-12,85,56.0,,0.56,47.6
2011-02-13,82,56.0,,0.56,45.92
2011-02-14,84,56.0,,0.56,47.040000000000006
2011-02-15,78,56.0,,0.56,43.68000000000001
2011-02-16,84,56.0,,0.56,47.040000000000006
2011-02-17,83,56.0,,0.56,46.480000000000004
2011-02-18,88,56.0,,0.56,49.28
2011-02-19,68,56.0,,0.56,38.080000000000005
2011-02-20,74,56.0,,0.56,41.440000000000005
2011-02-21,84,56.0,,0.56,47.040000000000006
2011-02-22,92,56.0,,0.56,51.52
2011-02-23,81,56.0,,0.56,45.36000000000001
2011-02-24,85,56.0,,0.56,47.6
2011-02-25,79,56.0,,0.56,44.24
2011-02-26,66,56.0,,0.56,36.96
2011-02-27,81,56.0,,0.56,45.36000000000001
2011-02-28,68,56.0,,0.56,38.080000000000005
2011-03-01,85,54.0,False,0.54,45.900000000000006
2011-03-02,87,54.0,,0.54,46.980000000000004
2011-03-03,87,54.0,,0.54,46.980000000000004
2011-03-04,79,54.0,,0.54,42.660000000000004
2011-03-05,72,54.0,,0.54,38.88
2011-03-06,61,54.0,,0.54,32.940000000000005
2011-03-07,83,54.0,,0.54,44.82
2011-03-08,93,54.0,,0.54,50.220000000000006
2011-03-09,81,54.0,,0.54,43.74
2011-03-10,90,54.0,,0.54,48.6
2011-03-11,83,54.0,,0.54,44.82
2011-03-12,74,54.0,,0.54,39.96
2011-03-13,77,54.0,,0.54,41.580000000000005
2011-03-14,84,54.0,,0.54,45.36
2011-03-15,85,54.0,,0.54,45.900000000000006
2011-03-16,86,54.0,,0.54,46.440000000000005
2011-03-17,92,54.0,,0.54,49.68000000000001
2011-03-18,81,54.0,,0.54,43.74
2011-03-19,91,54.0,,0.54,49.14
2011-03-20,75,54.0,,0.54,40.5
2011-03-21,88,54.0,,0.54,47.52
2011-03-22,83,54.0,,0.54,44.82
2011-03-23,100,54.0,,0.54,54.0
2011-03-24,83,54.0,,0.54,44.82
2011-03-25,76,54.0,,0.54,41.040000000000006
2011-03-26,75,54.0,,0.54,40.5
2011-03-27,73,54.0,,0.54,39.42
2011-03-28,90,54.0,,0.54,48.6
2011-03-29,91,54.0,,0.54,49.14
2011-03-30,88,54.0,,0.54,47.52
2011-03-31,93,54.0,,0.54,50.220000000000006
2011-04-01,76,57.0,False,0.57,43.31999999999999
2011-04-02,87,57.0,,0.57,49.589999999999996
2011-04-03,80,57.0,,0.57,45.599999999999994
2011-04-04,87,57.0,,0.57,49.589999999999996
2011-04-05,92,57.0,,0.57,52.44
2011-04-06,81,57.0,,0.57,46.169999999999995
2011-04-07,86,57.0,,0.57,49.019999999999996
2011-04-08,75,57.0,,0.57,42.74999999999999
2011-04-09,79,57.0,,0.57,45.029999999999994
2011-04-10,71,57.0,,0.57,40.47
2011-04-11,88,57.0,,0.57,50.16
2011-04-12,86,57.0,,0.57,49.019999999999996
2011-04-13,99,57.0,,0.57,56.42999999999999
2011-04-14,83,57.0,,0.57,47.309999999999995
2011-04-15,84,57.0,,0.57,47.879999999999995
2011-04-16,67,57.0,,0.57,38.19
2011-04-17,62,57.0,,0.57,35.339999999999996
2011-04-18,97,57.0,,0.57,55.28999999999999
2011-04-19,82,57.0,,0.57,46.739999999999995
2011-04-20,99,57.0,,0.57,56.42999999999999
2011-04-21,93,57.0,,0.57,53.01
2011-04-22,100,57.0,,0.57,56.99999999999999
2011-04-23,84,57.0,,0.57,47.879999999999995
2011-04-24,64,57.0,,0.57,36.48
2011-04-25,91,57.0,,0.57,51.87
2011-04-26,91,57.0,,0.57,51.87
2011-04-27,84,57.0,,0.57,47.879999999999995
2011-04-28,86,57.0,,0.57,49.019999999999996
2011-04-29,81,57.0,,0.57,46.169999999999995
2011-04-30,79,57.0,,0.57,45.029999999999994
2011-05-01,81,58.0,False,0.58,46.98
2011-05-02,88,58.0,,0.58,51.04
2011-05-03,95,58.0,,0.58,55.099999999999994
2011-05-04,86,58.0,,0.58,49.879999999999995
2011-05-05,90,58.0,,0.58,52.199999999999996
2011-05-06,78,58.0,,0.58,45.239999999999995
2011-05-07,82,58.0,,0.58,47.559999999999995
2011-05-08,73,58.0,,0.58,42.339999999999996
2011-05-09,93,58.0,,0.58,53.94
2011-05-10,82,58.0,,0.58,47.559999999999995
2011-05-11,85,58.0,,0.58,49.3
2011-05-12,90,58.0,,0.58,52.199999999999996
2011-05-13,87,58.0,,0.58,50.459999999999994
2011-05-14,87,58.0,,0.58,50.459999999999994
2011-05-15,82,58.0,,0.58,47.559999999999995
2011-05-16,85,58.0,,0.58,49.3
2011-05-17,87,58.0,,0.58,50.459999999999994
2011-05-18,78,58.0,,0.58,45.239999999999995
2011-05-19,80,58.0,,0.58,46.4
2011-05-20,88,58.0,,0.58,51.04
2011-05-21,82,58.0,,0.58,47.559999999999995
2011-05-22,81,58.0,,0.58,46.98
2011-05-23,82,58.0,,0.58,47.559999999999995
2011-05-24,80,58.0,,0.58,46.4
2011-05-25,82,58.0,,0.58,47.559999999999995
2011-05-26,100,58.0,,0.58,57.99999999999999
2011-05-27,77,58.0,,0.58,44.66
2011-05-28,87,58.0,,0.58,50.459999999999994
2011-05-29,89,58.0,,0.58,51.62
2011-05-30,69,58.0,,0.58,40.019999999999996
2011-05-31,100,58.0,,0.58,57.99999999999999
2011-06-01,83,60.0,False,0.6,49.8
2011-06-02,93,60.0,,0.6,55.8
2011-06-03,87,60.0,,0.6,52.199999999999996
2011-06-04,90,60.0,,0.6,54.0
2011-06-05,100,60.0,,0.6,60.0
2011-06-06,75,60.0,,0.6,45.0
2011-06-07,75,60.0,,0.6,45.0
2011-06-08,86,60.0,,0.6,51.6
2011-06-09,91,60.0,,0.6,54.6
2011-06-10,84,60.0,,0.6,50.4
2011-06-11,77,60.0,,0.6,46.199999999999996
2011-06-12,83,60.0,,0.6,49.8
2011-06-13,80,60.0,,0.6,48.0
2011-06-14,82,60.0,,0.6,49.199999999999996
2011-06-15,90,60.0,,0.6,54.0
2011-06-16,83,60.0,,0.6,49.8
2011-06-17,89,60.0,,0.6,53.4
2011-06-18,81,60.0,,0.6,48.6
2011-06-19,89,60.0,,0.6,53.4
2011-06-20,80,60.0,,0.6,48.0
2011-06-21,81,60.0,,0.6,48.6
2011-06-22,79,60.0,,0.6,47.4
2011-06-23,73,60.0,,0.6,43.8
2011-06-24,83,60.0,,0.6,49.8
2011-06-25,88,60.0,,0.6,52.8
2011-06-26,86,60.0,,0.6,51.6
2011-06-27,71,60.0,,0.6,42.6
2011-06-28,83,60.0,,0.6,49.8
2011-06-29,82,60.0,,0.6,49.199999999999996
2011-06-30,83,60.0,,0.6,49.8
2011-07-01,70,62.0,False,0.62,43.4
2011-07-02,81,62.0,,0.62,50.22
2011-07-03,62,62.0,,0.62,38.44
2011-07-04,56,62.0,,0.62,34.72
2011-07-05,63,62.0,,0.62,39.06
2011-07-06,58,62.0,,0.62,35.96
2011-07-07,68,62.0,,0.62,42.16
2011-07-08,58,62.0,,0.62,35.96
2011-07-09,60,62.0,,0.62,37.2
2011-07-10,49,62.0,,0.62,30.38
2011-07-11,56,62.0,,0.62,34.72
2011-07-12,66,62.0,,0.62,40.92
2011-07-13,47,62.0,,0.62,29.14
2011-07-14,62,62.0,,0.62,38.44
2011-07-15,73,62.0,,0.62,45.26
2011-07-16,72,62.0,,0.62,44.64
2011-07-17,60,62.0,,0.62,37.2
2011-07-18,58,62.0,,0.62,35.96
2011-07-19,58,62.0,,0.62,35.96
2011-07-20,65,62.0,,0.62,40.3
2011-07-21,60,62.0,,0.62,37.2
2011-07-22,51,62.0,,0.62,31.62
2011-07-23,61,62.0,,0.62,37.82
2011-07-24,100,62.0,,0.62,62.0
2011-07-25,92,62.0,,0.62,57.04
2011-07-26,60,62.0,,0.62,37.2
2011-07-27,55,62.0,,0.62,34.1
2011-07-28,74,62.0,,0.62,45.88
2011-07-29,59,62.0,,0.62,36.58
2011-07-30,56,62.0,,0.62,34.72
2011-07-31,67,62.0,,0.62,41.54
2011-08-01,46,70.0,False,0.7,32.199999999999996
2011-08-02,45,70.0,,0.7,31.499999999999996
2011-08-03,41,70.0,,0.7,28.7
2011-08-04,60,70.0,,0.7,42.0
2011-08-05,59,70.0,,0.7,41.3
2011-08-06,53,70.0,,0.7,37.099999999999994
2011-08-07,89,70.0,,0.7,62.3
2011-08-08,100,70.0,,0.7,70.0
2011-08-09,81,70.0,,0.7,56.699999999999996
2011-08-10,55,70.0,,0.7,38.5
2011-08-11,65,70.0,,0.7,45.5
2011-08-12,44,70.0,,0.7,30.799999999999997
2011-08-13,40,70.0,,0.7,28.0
2011-08-14,42,70.0,,0.7,29.4
2011-08-15,46,70.0,,0.7,32.199999999999996
