date,fun_unscaled,fun_monthly,isPartial,scale,fun
2010-01-01,89,79.0,False,0.79,70.31
2010-01-02,80,79.0,,0.79,63.2
2010-01-03,74,79.0,,0.79,58.46
2010-01-04,69,79.0,,0.79,54.510000000000005
2010-01-05,66,79.0,,0.79,52.14
2010-01-06,73,79.0,,0.79,57.67
2010-01-07,69,79.0,,0.79,54.510000000000005
2010-01-08,79,79.0,,0.79,62.410000000000004
2010-01-09,88,79.0,,0.79,69.52000000000001
2010-01-10,81,79.0,,0.79,63.99
2010-01-11,71,79.0,,0.79,56.09
2010-01-12,77,79.0,,0.79,60.830000000000005
2010-01-13,77,79.0,,0.79,60.830000000000005
2010-01-14,78,79.0,,0.79,61.620000000000005
2010-01-15,86,79.0,,0.79,67.94
2010-01-16,89,79.0,,0.79,70.31
2010-01-17,94,79.0,,0.79,74.26
2010-01-18,69,79.0,,0.79,54.510000000000005
2010-01-19,66,79.0,,0.79,52.14
2010-01-20,78,79.0,,0.79,61.620000000000005
2010-01-21,80,79.0,,0.79,63.2
2010-01-22,85,79.0,,0.79,67.15
2010-01-23,100,79.0,,0.79,79.0
2010-01-24,92,79.0,,0.79,72.68
2010-01-25,74,79.0,,0.79,58.46
2010-01-26,71,79.0,,0.79,56.09
2010-01-27,80,79.0,,0.79,63.2
2010-01-28,84,79.0,,0.79,66.36
2010-01-29,89,79.0,,0.79,70.31
2010-01-30,81,79.0,,0.79,63.99
2010-01-31,92,79.0,,0.79,72.68
2010-02-01,76,81.0,False,0.81,61.56
2010-02-02,78,81.0,,0.81,63.18000000000001
2010-02-03,82,81.0,,0.81,66.42
2010-02-04,86,81.0,,0.81,69.66000000000001
2010-02-05,92,81.0,,0.81,74.52000000000001
2010-02-06,100,81.0,,0.81,81.0
2010-02-07,93,81.0,,0.81,75.33
2010-02-08,75,81.0,,0.81,60.75000000000001
2010-02-09,77,81.0,,0.81,62.370000000000005
2010-02-10,83,81.0,,0.81,67.23
2010-02-11,87,81.0,,0.81,70.47
2010-02-12,88,81.0,,0.81,71.28
2010-02-13,100,81.0,,0.81,81.0
2010-02-14,97,81.0,,0.81,78.57000000000001
2010-02-15,87,81.0,,0.81,70.47
2010-02-16,78,81.0,,0.81,63.18000000000001
2010-02-17,78,81.0,,0.81,63.18000000000001
2010-02-18,87,81.0,,0.81,70.47
2010-02-19,94,81.0,,0.81,76.14
2010-02-20,91,81.0,,0.81,73.71000000000001
2010-02-21,96,81.0,,0.81,77.76
2010-02-22,79,81.0,,0.81,63.99
2010-02-23,87,81.0,,0.81,70.47
2010-02-24,81,81.0,,0.81,65.61
2010-02-25,81,81.0,,0.81,65.61
2010-02-26,95,81.0,,0.81,76.95
2010-02-27,100,81.0,,0.81,81.0
2010-02-28,89,81.0,,0.81,72.09
2010-03-01,78,83.0,False,0.83,64.74
2010-03-02,76,83.0,,0.83,63.08
2010-03-03,76,83.0,,0.83,63.08
2010-03-04,81,83.0,,0.83,67.22999999999999
2010-03-05,87,83.0,,0.83,72.21
2010-03-06,100,83.0,,0.83,83.0
2010-03-07,85,83.0,,0.83,70.55
2010-03-08,73,83.0,,0.83,60.589999999999996
2010-03-09,76,83.0,,0.83,63.08
2010-03-10,78,83.0,,0.83,64.74
2010-03-11,85,83.0,,0.83,70.55
2010-03-12,87,83.0,,0.83,72.21
2010-03-13,91,83.0,,0.83,75.53
2010-03-14,90,83.0,,0.83,74.7
2010-03-15,74,83.0,,0.83,61.419999999999995
2010-03-16,76,83.0,,0.83,63.08
2010-03-17,80,83.0,,0.83,66.39999999999999
2010-03-18,78,83.0,,0.83,64.74
2010-03-19,79,83.0,,0.83,65.57
2010-03-20,92,83.0,,0.83,76.36
2010-03-21,83,83.0,,0.83,68.89
2010-03-22,74,83.0,,0.83,61.419999999999995
2010-03-23,84,83.0,,0.83,69.72
2010-03-24,79,83.0,,0.83,65.57
2010-03-25,86,83.0,,0.83,71.38
2010-03-26,89,83.0,,0.83,73.86999999999999
2010-03-27,85,83.0,,0.83,70.55
2010-03-28,90,83.0,,0.83,74.7
2010-03-29,80,83.0,,0.83,66.39999999999999
2010-03-30,81,83.0,,0.83,67.22999999999999
2010-03-31,82,83.0,,0.83,68.06
2010-04-01,97,84.0,False,0.84,81.48
2010-04-02,89,84.0,,0.84,74.75999999999999
2010-04-03,91,84.0,,0.84,76.44
2010-04-04,83,84.0,,0.84,69.72
2010-04-05,78,84.0,,0.84,65.52
2010-04-06,85,84.0,,0.84,71.39999999999999
2010-04-07,86,84.0,,0.84,72.24
2010-04-08,83,84.0,,0.84,69.72
2010-04-09,89,84.0,,0.84,74.75999999999999
2010-04-10,93,84.0,,0.84,78.11999999999999
2010-04-11,97,84.0,,0.84,81.48
2010-04-12,79,84.0,,0.84,66.36
2010-04-13,83,84.0,,0.84,69.72
2010-04-14,85,84.0,,0.84,71.39999999999999
2010-04-15,83,84.0,,0.84,69.72
2010-04-16,97,84.0,,0.84,81.48
2010-04-17,98,84.0,,0.84,82.32
2010-04-18,92,84.0,,0.84,77.28
2010-04-19,85,84.0,,0.84,71.39999999999999
2010-04-20,90,84.0,,0.84,75.6
2010-04-21,86,84.0,,0.84,72.24
2010-04-22,85,84.0,,0.84,71.39999999999999
2010-04-23,98,84.0,,0.84,82.32
2010-04-24,96,84.0,,0.84,80.64
2010-04-25,89,84.0,,0.84,74.75999999999999
2010-04-26,84,84.0,,0.84,70.56
2010-04-27,90,84.0,,0.84,75.6
2010-04-28,91,84.0,,0.84,76.44
2010-04-29,86,84.0,,0.84,72.24
2010-04-30,100,84.0,,0.84,84.0
2010-05-01,100,89.0,False,0.89,89.0
2010-05-02,77,89.0,,0.89,68.53
2010-05-03,84,89.0,,0.89,74.76
2010-05-04,76,89.0,,0.89,67.64
2010-05-05,74,89.0,,0.89,65.86
2010-05-06,81,89.0,,0.89,72.09
2010-05-07,90,89.0,,0.89,80.1
2010-05-08,93,89.0,,0.89,82.77
2010-05-09,88,89.0,,0.89,78.32000000000001
2010-05-10,81,89.0,,0.89,72.09
2010-05-11,76,89.0,,0.89,67.64
2010-05-12,85,89.0,,0.89,75.65
2010-05-13,90,89.0,,0.89,80.1
2010-05-14,99,89.0,,0.89,88.11
2010-05-15,85,89.0,,0.89,75.65
2010-05-16,85,89.0,,0.89,75.65
2010-05-17,80,89.0,,0.89,71.2
2010-05-18,86,89.0,,0.89,76.54
2010-05-19,90,89.0,,0.89,80.1
2010-05-20,99,89.0,,0.89,88.11
2010-05-21,90,89.0,,0.89,80.1
2010-05-22,100,89.0,,0.89,89.0
2010-05-23,98,89.0,,0.89,87.22
2010-05-24,89,89.0,,0.89,79.21000000000001
2010-05-25,89,89.0,,0.89,79.21000000000001
2010-05-26,90,89.0,,0.89,80.1
2010-05-27,96,89.0,,0.89,85.44
2010-05-28,88,89.0,,0.89,78.32000000000001
2010-05-29,96,89.0,,0.89,85.44
2010-05-30,94,89.0,,0.89,83.66
2010-05-31,96,89.0,,0.89,85.44
2010-06-01,91,81.0,False,0.81,73.71000000000001
2010-06-02,95,81.0,,0.81,76.95
2010-06-03,99,81.0,,0.81,80.19000000000001
2010-06-04,95,81.0,,0.81,76.95
2010-06-05,100,81.0,,0.81,81.0
2010-06-06,91,81.0,,0.81,73.71000000000001
2010-06-07,86,81.0,,0.81,69.66000000000001
2010-06-08,96,81.0,,0.81,77.76
2010-06-09,86,81.0,,0.81,69.66000000000001
2010-06-10,77,81.0,,0.81,62.370000000000005
2010-06-11,89,81.0,,0.81,72.09
2010-06-12,95,81.0,,0.81,76.95
2010-06-13,86,81.0,,0.81,69.66000000000001
2010-06-14,78,81.0,,0.81,63.18000000000001
2010-06-15,79,81.0,,0.81,63.99
2010-06-16,80,81.0,,0.81,64.80000000000001
2010-06-17,86,81.0,,0.81,69.66000000000001
2010-06-18,75,81.0,,0.81,60.75000000000001
2010-06-19,90,81.0,,0.81,72.9
2010-06-20,82,81.0,,0.81,66.42
2010-06-21,73,81.0,,0.81,59.13
2010-06-22,86,81.0,,0.81,69.66000000000001
2010-06-23,85,81.0,,0.81,68.85000000000001
2010-06-24,84,81.0,,0.81,68.04
2010-06-25,85,81.0,,0.81,68.85000000000001
2010-06-26,90,81.0,,0.81,72.9
2010-06-27,89,81.0,,0.81,72.09
2010-06-28,71,81.0,,0.81,57.510000000000005
2010-06-29,78,81.0,,0.81,63.18000000000001
2010-06-30,78,81.0,,0.81,63.18000000000001
2010-07-01,64,94.0,False,0.94,60.16
2010-07-02,85,94.0,,0.94,79.89999999999999
2010-07-03,98,94.0,,0.94,92.11999999999999
2010-07-04,90,94.0,,0.94,84.6
2010-07-05,97,94.0,,0.94,91.17999999999999
2010-07-06,80,94.0,,0.94,75.19999999999999
2010-07-07,79,94.0,,0.94,74.25999999999999
2010-07-08,83,94.0,,0.94,78.02
2010-07-09,84,94.0,,0.94,78.96
2010-07-10,94,94.0,,0.94,88.36
2010-07-11,93,94.0,,0.94,87.42
2010-07-12,83,94.0,,0.94,78.02
2010-07-13,85,94.0,,0.94,79.89999999999999
2010-07-14,84,94.0,,0.94,78.96
2010-07-15,83,94.0,,0.94,78.02
2010-07-16,81,94.0,,0.94,76.14
2010-07-17,100,94.0,,0.94,94.0
2010-07-18,99,94.0,,0.94,93.05999999999999
2010-07-19,76,94.0,,0.94,71.44
2010-07-20,73,94.0,,0.94,68.61999999999999
2010-07-21,82,94.0,,0.94,77.08
2010-07-22,86,94.0,,0.94,80.83999999999999
2010-07-23,82,94.0,,0.94,77.08
2010-07-24,97,94.0,,0.94,91.17999999999999
2010-07-25,96,94.0,,0.94,90.24
2010-07-26,75,94.0,,0.94,70.5
2010-07-27,81,94.0,,0.94,76.14
2010-07-28,88,94.0,,0.94,82.72
2010-07-29,81,94.0,,0.94,76.14
2010-07-30,81,94.0,,0.94,76.14
2010-07-31,99,94.0,,0.94,93.05999999999999
2010-08-01,94,90.0,False,0.9,84.60000000000001
2010-08-02,84,90.0,,0.9,75.60000000000001
2010-08-03,86,90.0,,0.9,77.4
2010-08-04,77,90.0,,0.9,69.3
2010-08-05,80,90.0,,0.9,72.0
2010-08-06,81,90.0,,0.9,72.9
2010-08-07,90,90.0,,0.9,81.0
2010-08-08,99,90.0,,0.9,89.10000000000001
2010-08-09,79,90.0,,0.9,71.10000000000001
2010-08-10,83,90.0,,0.9,74.7
2010-08-11,79,90.0,,0.9,71.10000000000001
2010-08-12,81,90.0,,0.9,72.9
2010-08-13,83,90.0,,0.9,74.7
2010-08-14,100,90.0,,0.9,90.0
2010-08-15,99,90.0,,0.9,89.10000000000001
2010-08-16,77,90.0,,0.9,69.3
2010-08-17,77,90.0,,0.9,69.3
2010-08-18,77,90.0,,0.9,69.3
2010-08-19,78,90.0,,0.9,70.2
2010-08-20,83,90.0,,0.9,74.7
2010-08-21,95,90.0,,0.9,85.5
2010-08-22,92,90.0,,0.9,82.8
2010-08-23,77,90.0,,0.9,69.3
2010-08-24,72,90.0,,0.9,64.8
2010-08-25,76,90.0,,0.9,68.4
2010-08-26,79,90.0,,0.9,71.10000000000001
2010-08-27,77,90.0,,0.9,69.3
2010-08-28,94,90.0,,0.9,84.60000000000001
2010-08-29,94,90.0,,0.9,84.60000000000001
2010-08-30,71,90.0,,0.9,63.9
2010-08-31,73,90.0,,0.9,65.7
2010-09-01,68,87.0,False,0.87,59.16
2010-09-02,70,87.0,,0.87,60.9
2010-09-03,85,87.0,,0.87,73.95
2010-09-04,97,87.0,,0.87,84.39
2010-09-05,100,87.0,,0.87,87.0
2010-09-06,91,87.0,,0.87,79.17
2010-09-07,70,87.0,,0.87,60.9
2010-09-08,73,87.0,,0.87,63.51
2010-09-09,73,87.0,,0.87,63.51
2010-09-10,79,87.0,,0.87,68.73
2010-09-11,97,87.0,,0.87,84.39
2010-09-12,88,87.0,,0.87,76.56
2010-09-13,71,87.0,,0.87,61.77
2010-09-14,70,87.0,,0.87,60.9
2010-09-15,73,87.0,,0.87,63.51
2010-09-16,78,87.0,,0.87,67.86
2010-09-17,86,87.0,,0.87,74.82
2010-09-18,96,87.0,,0.87,83.52
2010-09-19,89,87.0,,0.87,77.42999999999999
2010-09-20,74,87.0,,0.87,64.38
2010-09-21,74,87.0,,0.87,64.38
2010-09-22,74,87.0,,0.87,64.38
2010-09-23,75,87.0,,0.87,65.25
2010-09-24,83,87.0,,0.87,72.21
2010-09-25,99,87.0,,0.87,86.13
2010-09-26,94,87.0,,0.87,81.78
2010-09-27,75,87.0,,0.87,65.25
2010-09-28,73,87.0,,0.87,63.51
2010-09-29,74,87.0,,0.87,64.38
2010-09-30,81,87.0,,0.87,70.47
2010-10-01,75,91.0,False,0.91,68.25
2010-10-02,93,91.0,,0.91,84.63000000000001
2010-10-03,97,91.0,,0.91,88.27
2010-10-04,79,91.0,,0.91,71.89
2010-10-05,74,91.0,,0.91,67.34
2010-10-06,75,91.0,,0.91,68.25
2010-10-07,74,91.0,,0.91,67.34
2010-10-08,91,91.0,,0.91,82.81
2010-10-09,91,91.0,,0.91,82.81
2010-10-10,91,91.0,,0.91,82.81
2010-10-11,82,91.0,,0.91,74.62
2010-10-12,76,91.0,,0.91,69.16
2010-10-13,79,91.0,,0.91,71.89
2010-10-14,76,91.0,,0.91,69.16
2010-10-15,88,91.0,,0.91,80.08
2010-10-16,98,91.0,,0.91,89.18
2010-10-17,85,91.0,,0.91,77.35000000000001
2010-10-18,77,91.0,,0.91,70.07000000000001
2010-10-19,70,91.0,,0.91,63.7
2010-10-20,82,91.0,,0.91,74.62
2010-10-21,81,91.0,,0.91,73.71000000000001
2010-10-22,91,91.0,,0.91,82.81
2010-10-23,100,91.0,,0.91,91.0
2010-10-24,91,91.0,,0.91,82.81
2010-10-25,77,91.0,,0.91,70.07000000000001
2010-10-26,76,91.0,,0.91,69.16
2010-10-27,82,91.0,,0.91,74.62
2010-10-28,88,91.0,,0.91,80.08
2010-10-29,85,91.0,,0.91,77.35000000000001
2010-10-30,96,91.0,,0.91,87.36
2010-10-31,80,91.0,,0.91,72.8
2010-11-01,70,88.0,False,0.88,61.6
2010-11-02,80,88.0,,0.88,70.4
2010-11-03,76,88.0,,0.88,66.88
2010-11-04,83,88.0,,0.88,73.04
2010-11-05,85,88.0,,0.88,74.8
2010-11-06,97,88.0,,0.88,85.36
2010-11-07,87,88.0,,0.88,76.56
2010-11-08,74,88.0,,0.88,65.12
2010-11-09,73,88.0,,0.88,64.24
2010-11-10,78,88.0,,0.88,68.64
2010-11-11,82,88.0,,0.88,72.16
2010-11-12,81,88.0,,0.88,71.28
2010-11-13,92,88.0,,0.88,80.96
2010-11-14,83,88.0,,0.88,73.04
2010-11-15,74,88.0,,0.88,65.12
2010-11-16,77,88.0,,0.88,67.76
2010-11-17,80,88.0,,0.88,70.4
2010-11-18,79,88.0,,0.88,69.52
2010-11-19,83,88.0,,0.88,73.04
2010-11-20,100,88.0,,0.88,88.0
2010-11-21,87,88.0,,0.88,76.56
2010-11-22,76,88.0,,0.88,66.88
2010-11-23,83,88.0,,0.88,73.04
2010-11-24,79,88.0,,0.88,69.52
2010-11-25,84,88.0,,0.88,73.92
2010-11-26,85,88.0,,0.88,74.8
2010-11-27,85,88.0,,0.88,74.8
2010-11-28,77,88.0,,0.88,67.76
2010-11-29,63,88.0,,0.88,55.44
2010-11-30,70,88.0,,0.88,61.6
2010-12-01,82,87.0,False,0.87,71.34
2010-12-02,88,87.0,,0.87,76.56
2010-12-03,89,87.0,,0.87,77.42999999999999
2010-12-04,94,87.0,,0.87,81.78
2010-12-05,87,87.0,,0.87,75.69
2010-12-06,73,87.0,,0.87,63.51
2010-12-07,84,87.0,,0.87,73.08
2010-12-08,84,87.0,,0.87,73.08
2010-12-09,81,87.0,,0.87,70.47
2010-12-10,87,87.0,,0.87,75.69
2010-12-11,100,87.0,,0.87,87.0
2010-12-12,98,87.0,,0.87,85.26
2010-12-13,86,87.0,,0.87,74.82
2010-12-14,85,87.0,,0.87,73.95
2010-12-15,89,87.0,,0.87,77.42999999999999
2010-12-16,90,87.0,,0.87,78.3
2010-12-17,90,87.0,,0.87,78.3
2010-12-18,99,87.0,,0.87,86.13
2010-12-19,92,87.0,,0.87,80.04
2010-12-20,84,87.0,,0.87,73.08
2010-12-21,84,87.0,,0.87,73.08
2010-12-22,88,87.0,,0.87,76.56
2010-12-23,84,87.0,,0.87,73.08
2010-12-24,87,87.0,,0.87,75.69
2010-12-25,90,87.0,,0.87,78.3
2010-12-26,96,87.0,,0.87,83.52
2010-12-27,79,87.0,,0.87,68.73
2010-12-28,85,87.0,,0.87,73.95
2010-12-29,84,87.0,,0.87,73.08
2010-12-30,82,87.0,,0.87,71.34
2010-12-31,99,87.0,,0.87,86.13
2011-01-01,91,93.0,False,0.93,84.63000000000001
2011-01-02,89,93.0,,0.93,82.77000000000001
2011-01-03,72,93.0,,0.93,66.96000000000001
2011-01-04,75,93.0,,0.93,69.75
2011-01-05,71,93.0,,0.93,66.03
2011-01-06,80,93.0,,0.93,74.4
2011-01-07,77,93.0,,0.93,71.61
2011-01-08,94,93.0,,0.93,87.42
2011-01-09,87,93.0,,0.93,80.91000000000001
2011-01-10,68,93.0,,0.93,63.24
2011-01-11,74,93.0,,0.93,68.82000000000001
2011-01-12,75,93.0,,0.93,69.75
2011-01-13,78,93.0,,0.93,72.54
2011-01-14,83,93.0,,0.93,77.19
2011-01-15,100,93.0,,0.93,93.0
2011-01-16,87,93.0,,0.93,80.91000000000001
2011-01-17,85,93.0,,0.93,79.05
2011-01-18,75,93.0,,0.93,69.75
2011-01-19,71,93.0,,0.93,66.03
2011-01-20,81,93.0,,0.93,75.33
2011-01-21,82,93.0,,0.93,76.26
2011-01-22,94,93.0,,0.93,87.42
2011-01-23,89,93.0,,0.93,82.77000000000001
2011-01-24,70,93.0,,0.93,65.10000000000001
2011-01-25,74,93.0,,0.93,68.82000000000001
2011-01-26,79,93.0,,0.93,73.47
2011-01-27,76,93.0,,0.93,70.68
2011-01-28,82,93.0,,0.93,76.26
2011-01-29,91,93.0,,0.93,84.63000000000001
2011-01-30,87,93.0,,0.93,80.91000000000001
2011-01-31,76,93.0,,0.93,70.68
2011-02-01,74,93.0,False,0.93,68.82000000000001
2011-02-02,77,93.0,,0.93,71.61
2011-02-03,82,93.0,,0.93,76.26
2011-02-04,87,93.0,,0.93,80.91000000000001
2011-02-05,98,93.0,,0.93,91.14
2011-02-06,89,93.0,,0.93,82.77000000000001
2011-02-07,71,93.0,,0.93,66.03
2011-02-08,75,93.0,,0.93,69.75
2011-02-09,78,93.0,,0.93,72.54
2011-02-10,80,93.0,,0.93,74.4
2011-02-11,84,93.0,,0.93,78.12
2011-02-12,100,93.0,,0.93,93.0
2011-02-13,93,93.0,,0.93,86.49000000000001
2011-02-14,77,93.0,,0.93,71.61
2011-02-15,75,93.0,,0.93,69.75
2011-02-16,76,93.0,,0.93,70.68
2011-02-17,77,93.0,,0.93,71.61
2011-02-18,88,93.0,,0.93,81.84
2011-02-19,96,93.0,,0.93,89.28
2011-02-20,95,93.0,,0.93,88.35000000000001
2011-02-21,85,93.0,,0.93,79.05
2011-02-22,76,93.0,,0.93,70.68
2011-02-23,77,93.0,,0.93,71.61
2011-02-24,80,93.0,,0.93,74.4
2011-02-25,85,93.0,,0.93,79.05
2011-02-26,96,93.0,,0.93,89.28
2011-02-27,90,93.0,,0.93,83.7
2011-02-28,69,93.0,,0.93,64.17
2011-03-01,69,94.0,False,0.94,64.86
2011-03-02,74,94.0,,0.94,69.56
2011-03-03,71,94.0,,0.94,66.74
2011-03-04,82,94.0,,0.94,77.08
2011-03-05,100,94.0,,0.94,94.0
2011-03-06,89,94.0,,0.94,83.66
2011-03-07,78,94.0,,0.94,73.32
2011-03-08,73,94.0,,0.94,68.61999999999999
2011-03-09,80,94.0,,0.94,75.19999999999999
2011-03-10,77,94.0,,0.94,72.38
2011-03-11,77,94.0,,0.94,72.38
2011-03-12,89,94.0,,0.94,83.66
2011-03-13,88,94.0,,0.94,82.72
2011-03-14,76,94.0,,0.94,71.44
2011-03-15,83,94.0,,0.94,78.02
2011-03-16,82,94.0,,0.94,77.08
2011-03-17,80,94.0,,0.94,75.19999999999999
2011-03-18,84,94.0,,0.94,78.96
2011-03-19,97,94.0,,0.94,91.17999999999999
2011-03-20,83,94.0,,0.94,78.02
2011-03-21,70,94.0,,0.94,65.8
2011-03-22,78,94.0,,0.94,73.32
2011-03-23,72,94.0,,0.94,67.67999999999999
2011-03-24,75,94.0,,0.94,70.5
2011-03-25,86,94.0,,0.94,80.83999999999999
2011-03-26,94,94.0,,0.94,88.36
2011-03-27,87,94.0,,0.94,81.78
2011-03-28,72,94.0,,0.94,67.67999999999999
2011-03-29,77,94.0,,0.94,72.38
2011-03-30,80,94.0,,0.94,75.19999999999999
2011-03-31,92,94.0,,0.94,86.47999999999999
2011-04-01,94,97.0,False,0.97,91.17999999999999
2011-04-02,100,97.0,,0.97,97.0
2011-04-03,82,97.0,,0.97,79.53999999999999
2011-04-04,71,97.0,,0.97,68.87
2011-04-05,74,97.0,,0.97,71.78
2011-04-06,77,97.0,,0.97,74.69
2011-04-07,78,97.0,,0.97,75.66
2011-04-08,79,97.0,,0.97,76.63
2011-04-09,91,97.0,,0.97,88.27
2011-04-10,85,97.0,,0.97,82.45
2011-04-11,72,97.0,,0.97,69.84
2011-04-12,75,97.0,,0.97,72.75
2011-04-13,80,97.0,,0.97,77.6
2011-04-14,73,97.0,,0.97,70.81
2011-04-15,79,97.0,,0.97,76.63
2011-04-16,91,97.0,,0.97,88.27
2011-04-17,83,97.0,,0.97,80.50999999999999
2011-04-18,76,97.0,,0.97,73.72
2011-04-19,81,97.0,,0.97,78.57
2011-04-20,78,97.0,,0.97,75.66
2011-04-21,78,97.0,,0.97,75.66
2011-04-22,84,97.0,,0.97,81.48
2011-04-23,89,97.0,,0.97,86.33
2011-04-24,81,97.0,,0.97,78.57
2011-04-25,72,97.0,,0.97,69.84
2011-04-26,73,97.0,,0.97,70.81
2011-04-27,75,97.0,,0.97,72.75
2011-04-28,74,97.0,,0.97,71.78
2011-04-29,74,97.0,,0.97,71.78
2011-04-30,85,97.0,,0.97,82.45
2011-05-01,83,100.0,False,1.0,83.0
2011-05-02,67,100.0,,1.0,67.0
2011-05-03,71,100.0,,1.0,71.0
2011-05-04,76,100.0,,1.0,76.0
2011-05-05,75,100.0,,1.0,75.0
2011-05-06,75,100.0,,1.0,75.0
2011-05-07,88,100.0,,1.0,88.0
2011-05-08,83,100.0,,1.0,83.0
2011-05-09,73,100.0,,1.0,73.0
2011-05-10,77,100.0,,1.0,77.0
2011-05-11,79,100.0,,1.0,79.0
2011-05-12,80,100.0,,1.0,80.0
2011-05-13,87,100.0,,1.0,87.0
2011-05-14,91,100.0,,1.0,91.0
2011-05-15,92,100.0,,1.0,92.0
2011-05-16,77,100.0,,1.0,77.0
2011-05-17,87,100.0,,1.0,87.0
2011-05-18,84,100.0,,1.0,84.0
2011-05-19,84,100.0,,1.0,84.0
2011-05-20,88,100.0,,1.0,88.0
2011-05-21,90,100.0,,1.0,90.0
2011-05-22,89,100.0,,1.0,89.0
2011-05-23,76,100.0,,1.0,76.0
2011-05-24,83,100.0,,1.0,83.0
2011-05-25,81,100.0,,1.0,81.0
2011-05-26,82,100.0,,1.0,82.0
2011-05-27,83,100.0,,1.0,83.0
2011-05-28,100,100.0,,1.0,100.0
2011-05-29,98,100.0,,1.0,98.0
2011-05-30,95,100.0,,1.0,95.0
2011-05-31,79,100.0,,1.0,79.0
2011-06-01,84,98.0,False,0.98,82.32
2011-06-02,80,98.0,,0.98,78.4
2011-06-03,89,98.0,,0.98,87.22
2011-06-04,97,98.0,,0.98,95.06
2011-06-05,92,98.0,,0.98,90.16
2011-06-06,81,98.0,,0.98,79.38
2011-06-07,83,98.0,,0.98,81.34
2011-06-08,84,98.0,,0.98,82.32
2011-06-09,83,98.0,,0.98,81.34
2011-06-10,87,98.0,,0.98,85.26
2011-06-11,100,98.0,,0.98,98.0
2011-06-12,96,98.0,,0.98,94.08
2011-06-13,79,98.0,,0.98,77.42
2011-06-14,84,98.0,,0.98,82.32
2011-06-15,82,98.0,,0.98,80.36
2011-06-16,78,98.0,,0.98,76.44
2011-06-17,78,98.0,,0.98,76.44
2011-06-18,90,98.0,,0.98,88.2
2011-06-19,87,98.0,,0.98,85.26
2011-06-20,76,98.0,,0.98,74.48
2011-06-21,79,98.0,,0.98,77.42
2011-06-22,79,98.0,,0.98,77.42
2011-06-23,85,98.0,,0.98,83.3
2011-06-24,79,98.0,,0.98,77.42
2011-06-25,97,98.0,,0.98,95.06
2011-06-26,87,98.0,,0.98,85.26
2011-06-27,75,98.0,,0.98,73.5
2011-06-28,77,98.0,,0.98,75.46
2011-06-29,73,98.0,,0.98,71.53999999999999
2011-06-30,75,98.0,,0.98,73.5
2011-07-01,84,94.0,False,0.94,78.96
2011-07-02,100,94.0,,0.94,94.0
2011-07-03,96,94.0,,0.94,90.24
2011-07-04,99,94.0,,0.94,93.05999999999999
2011-07-05,79,94.0,,0.94,74.25999999999999
2011-07-06,86,94.0,,0.94,80.83999999999999
2011-07-07,83,94.0,,0.94,78.02
2011-07-08,79,94.0,,0.94,74.25999999999999
2011-07-09,100,94.0,,0.94,94.0
2011-07-10,95,94.0,,0.94,89.3
2011-07-11,75,94.0,,0.94,70.5
2011-07-12,80,94.0,,0.94,75.19999999999999
2011-07-13,77,94.0,,0.94,72.38
2011-07-14,81,94.0,,0.94,76.14
2011-07-15,83,94.0,,0.94,78.02
2011-07-16,92,94.0,,0.94,86.47999999999999
2011-07-17,89,94.0,,0.94,83.66
2011-07-18,84,94.0,,0.94,78.96
2011-07-19,76,94.0,,0.94,71.44
2011-07-20,76,94.0,,0.94,71.44
2011-07-21,83,94.0,,0.94,78.02
2011-07-22,83,94.0,,0.94,78.02
2011-07-23,90,94.0,,0.94,84.6
2011-07-24,94,94.0,,0.94,88.36
2011-07-25,80,94.0,,0.94,75.19999999999999
2011-07-26,81,94.0,,0.94,76.14
2011-07-27,80,94.0,,0.94,75.19999999999999
2011-07-28,73,94.0,,0.94,68.61999999999999
2011-07-29,80,94.0,,0.94,75.19999999999999
2011-07-30,89,94.0,,0.94,83.66
2011-07-31,87,94.0,,0.94,81.78
2011-08-01,82,82.0,False,0.82,67.24
2011-08-02,83,82.0,,0.82,68.06
2011-08-03,79,82.0,,0.82,64.78
2011-08-04,82,82.0,,0.82,67.24
2011-08-05,81,82.0,,0.82,66.42
2011-08-06,100,82.0,,0.82,82.0
2011-08-07,92,82.0,,0.82,75.44
2011-08-08,78,82.0,,0.82,63.959999999999994
2011-08-09,77,82.0,,0.82,63.13999999999999
2011-08-10,77,82.0,,0.82,63.13999999999999
2011-08-11,79,82.0,,0.82,64.78
2011-08-12,84,82.0,,0.82,68.88
2011-08-13,89,82.0,,0.82,72.97999999999999
2011-08-14,95,82.0,,0.82,77.89999999999999
2011-08-15,79,82.0,,0.82,64.78
2011-08-16,74,82.0,,0.82,60.68
2011-08-17,75,82.0,,0.82,61.49999999999999
2011-08-18,76,82.0,,0.82,62.31999999999999
2011-08-19,77,82.0,,0.82,63.13999999999999
2011-08-20,90,82.0,,0.82,73.8
2011-08-21,88,82.0,,0.82,72.16
2011-08-22,71,82.0,,0.82,58.22
2011-08-23,69,82.0,,0.82,56.58
2011-08-24,72,82.0,,0.82,59.04
2011-08-25,69,82.0,,0.82,56.58
2011-08-26,76,82.0,,0.82,62.31999999999999
2011-08-27,87,82.0,,0.82,71.33999999999999
2011-08-28,78,82.0,,0.82,63.959999999999994
2011-08-29,68,82.0,,0.82,55.76
2011-08-30,71,82.0,,0.82,58.22
2011-08-31,69,82.0,,0.82,56.58
2011-09-01,73,82.0,False,0.82,59.86
