date,rare earths_unscaled,rare earths_monthly,isPartial,scale,rare earths
2015-02-11,0,7.0,,0.07,0.0
2015-02-12,0,7.0,,0.07,0.0
2015-02-13,0,7.0,,0.07,0.0
2015-02-14,0,7.0,,0.07,0.0
2015-02-15,0,7.0,,0.07,0.0
2015-02-16,84,7.0,,0.07,5.880000000000001
2015-02-17,79,7.0,,0.07,5.53
2015-02-18,80,7.0,,0.07,5.6000000000000005
2015-02-19,0,7.0,,0.07,0.0
2015-02-20,0,7.0,,0.07,0.0
2015-02-21,0,7.0,,0.07,0.0
2015-02-22,98,7.0,,0.07,6.86
2015-02-23,0,7.0,,0.07,0.0
2015-02-24,0,7.0,,0.07,0.0
2015-02-25,79,7.0,,0.07,5.53
2015-02-26,0,7.0,,0.07,0.0
2015-02-27,0,7.0,,0.07,0.0
2015-02-28,98,7.0,,0.07,6.86
2015-03-01,0,16.0,False,0.16,0.0
2015-03-02,10,16.0,,0.16,1.6
2015-03-03,10,16.0,,0.16,1.6
2015-03-04,0,16.0,,0.16,0.0
2015-03-05,0,16.0,,0.16,0.0
2015-03-06,0,16.0,,0.16,0.0
2015-03-07,0,16.0,,0.16,0.0
2015-03-08,0,16.0,,0.16,0.0
2015-03-09,0,16.0,,0.16,0.0
2015-03-10,0,16.0,,0.16,0.0
2015-03-11,16,16.0,,0.16,2.56
2015-03-12,11,16.0,,0.16,1.76
2015-03-13,22,16.0,,0.16,3.52
2015-03-14,0,16.0,,0.16,0.0
2015-03-15,0,16.0,,0.16,0.0
2015-03-16,0,16.0,,0.16,0.0
2015-03-17,0,16.0,,0.16,0.0
2015-03-18,0,16.0,,0.16,0.0
2015-03-19,0,16.0,,0.16,0.0
2015-03-20,11,16.0,,0.16,1.76
2015-03-21,13,16.0,,0.16,2.08
2015-03-22,13,16.0,,0.16,2.08
2015-03-23,100,16.0,,0.16,16.0
2015-03-24,11,16.0,,0.16,1.76
2015-03-25,18,16.0,,0.16,2.88
2015-03-26,26,16.0,,0.16,4.16
2015-03-27,0,16.0,,0.16,0.0
2015-03-28,0,16.0,,0.16,0.0
2015-03-29,15,16.0,,0.16,2.4
2015-03-30,0,16.0,,0.16,0.0
2015-03-31,11,16.0,,0.16,1.76
2015-04-01,50,12.0,False,0.12,6.0
2015-04-02,0,12.0,,0.12,0.0
2015-04-03,0,12.0,,0.12,0.0
2015-04-04,65,12.0,,0.12,7.8
2015-04-05,0,12.0,,0.12,0.0
2015-04-06,52,12.0,,0.12,6.24
2015-04-07,0,12.0,,0.12,0.0
2015-04-08,0,12.0,,0.12,0.0
2015-04-09,0,12.0,,0.12,0.0
2015-04-10,0,12.0,,0.12,0.0
2015-04-11,0,12.0,,0.12,0.0
2015-04-12,0,12.0,,0.12,0.0
2015-04-13,0,12.0,,0.12,0.0
2015-04-14,0,12.0,,0.12,0.0
2015-04-15,0,12.0,,0.12,0.0
2015-04-16,100,12.0,,0.12,12.0
2015-04-17,52,12.0,,0.12,6.24
2015-04-18,0,12.0,,0.12,0.0
2015-04-19,0,12.0,,0.12,0.0
2015-04-20,0,12.0,,0.12,0.0
2015-04-21,0,12.0,,0.12,0.0
2015-04-22,49,12.0,,0.12,5.88
2015-04-23,0,12.0,,0.12,0.0
2015-04-24,0,12.0,,0.12,0.0
2015-04-25,0,12.0,,0.12,0.0
2015-04-26,0,12.0,,0.12,0.0
2015-04-27,50,12.0,,0.12,6.0
2015-04-28,0,12.0,,0.12,0.0
2015-04-29,0,12.0,,0.12,0.0
2015-04-30,0,12.0,,0.12,0.0
2015-05-01,0,4.0,False,0.04,0.0
2015-05-02,66,4.0,,0.04,2.64
2015-05-03,0,4.0,,0.04,0.0
2015-05-04,0,4.0,,0.04,0.0
2015-05-05,0,4.0,,0.04,0.0
2015-05-06,100,4.0,,0.04,4.0
2015-05-07,51,4.0,,0.04,2.04
2015-05-08,0,4.0,,0.04,0.0
2015-05-09,0,4.0,,0.04,0.0
2015-05-10,0,4.0,,0.04,0.0
2015-05-11,0,4.0,,0.04,0.0
2015-05-12,0,4.0,,0.04,0.0
2015-05-13,50,4.0,,0.04,2.0
2015-05-14,0,4.0,,0.04,0.0
2015-05-15,0,4.0,,0.04,0.0
2015-05-16,0,4.0,,0.04,0.0
2015-05-17,67,4.0,,0.04,2.68
2015-05-18,0,4.0,,0.04,0.0
2015-05-19,51,4.0,,0.04,2.04
2015-05-20,51,4.0,,0.04,2.04
2015-05-21,0,4.0,,0.04,0.0
2015-05-22,0,4.0,,0.04,0.0
2015-05-23,0,4.0,,0.04,0.0
2015-05-24,0,4.0,,0.04,0.0
2015-05-25,0,4.0,,0.04,0.0
2015-05-26,0,4.0,,0.04,0.0
2015-05-27,0,4.0,,0.04,0.0
2015-05-28,0,4.0,,0.04,0.0
2015-05-29,0,4.0,,0.04,0.0
2015-05-30,0,4.0,,0.04,0.0
2015-05-31,0,4.0,,0.04,0.0
2015-06-01,75,4.0,False,0.04,3.0
2015-06-02,0,4.0,,0.04,0.0
2015-06-03,0,4.0,,0.04,0.0
2015-06-04,0,4.0,,0.04,0.0
2015-06-05,0,4.0,,0.04,0.0
2015-06-06,100,4.0,,0.04,4.0
2015-06-07,0,4.0,,0.04,0.0
2015-06-08,0,4.0,,0.04,0.0
2015-06-09,0,4.0,,0.04,0.0
2015-06-10,79,4.0,,0.04,3.16
2015-06-11,79,4.0,,0.04,3.16
2015-06-12,0,4.0,,0.04,0.0
2015-06-13,0,4.0,,0.04,0.0
2015-06-14,0,4.0,,0.04,0.0
2015-06-15,0,4.0,,0.04,0.0
2015-06-16,0,4.0,,0.04,0.0
2015-06-17,0,4.0,,0.04,0.0
2015-06-18,0,4.0,,0.04,0.0
2015-06-19,0,4.0,,0.04,0.0
2015-06-20,0,4.0,,0.04,0.0
2015-06-21,0,4.0,,0.04,0.0
2015-06-22,0,4.0,,0.04,0.0
2015-06-23,0,4.0,,0.04,0.0
2015-06-24,0,4.0,,0.04,0.0
2015-06-25,0,4.0,,0.04,0.0
2015-06-26,0,4.0,,0.04,0.0
2015-06-27,97,4.0,,0.04,3.88
2015-06-28,0,4.0,,0.04,0.0
2015-06-29,0,4.0,,0.04,0.0
2015-06-30,77,4.0,,0.04,3.08
2015-07-01,48,5.0,False,0.05,2.4000000000000004
2015-07-02,0,5.0,,0.05,0.0
2015-07-03,0,5.0,,0.05,0.0
2015-07-04,0,5.0,,0.05,0.0
2015-07-05,0,5.0,,0.05,0.0
2015-07-06,0,5.0,,0.05,0.0
2015-07-07,0,5.0,,0.05,0.0
2015-07-08,0,5.0,,0.05,0.0
2015-07-09,48,5.0,,0.05,2.4000000000000004
2015-07-10,0,5.0,,0.05,0.0
2015-07-11,0,5.0,,0.05,0.0
2015-07-12,0,5.0,,0.05,0.0
2015-07-13,0,5.0,,0.05,0.0
2015-07-14,0,5.0,,0.05,0.0
2015-07-15,0,5.0,,0.05,0.0
2015-07-16,0,5.0,,0.05,0.0
2015-07-17,0,5.0,,0.05,0.0
2015-07-18,0,5.0,,0.05,0.0
2015-07-19,98,5.0,,0.05,4.9
2015-07-20,100,5.0,,0.05,5.0
2015-07-21,0,5.0,,0.05,0.0
2015-07-22,0,5.0,,0.05,0.0
2015-07-23,0,5.0,,0.05,0.0
2015-07-24,0,5.0,,0.05,0.0
2015-07-25,0,5.0,,0.05,0.0
2015-07-26,61,5.0,,0.05,3.0500000000000003
2015-07-27,0,5.0,,0.05,0.0
2015-07-28,0,5.0,,0.05,0.0
2015-07-29,0,5.0,,0.05,0.0
2015-07-30,0,5.0,,0.05,0.0
2015-07-31,0,5.0,,0.05,0.0
2015-08-01,0,4.0,False,0.04,0.0
2015-08-02,91,4.0,,0.04,3.64
2015-08-03,0,4.0,,0.04,0.0
2015-08-04,0,4.0,,0.04,0.0
2015-08-05,0,4.0,,0.04,0.0
2015-08-06,0,4.0,,0.04,0.0
2015-08-07,0,4.0,,0.04,0.0
2015-08-08,0,4.0,,0.04,0.0
2015-08-09,0,4.0,,0.04,0.0
2015-08-10,70,4.0,,0.04,2.8000000000000003
2015-08-11,0,4.0,,0.04,0.0
2015-08-12,70,4.0,,0.04,2.8000000000000003
2015-08-13,0,4.0,,0.04,0.0
2015-08-14,0,4.0,,0.04,0.0
2015-08-15,88,4.0,,0.04,3.52
2015-08-16,0,4.0,,0.04,0.0
2015-08-17,69,4.0,,0.04,2.7600000000000002
2015-08-18,0,4.0,,0.04,0.0
2015-08-19,0,4.0,,0.04,0.0
2015-08-20,0,4.0,,0.04,0.0
2015-08-21,71,4.0,,0.04,2.84
2015-08-22,0,4.0,,0.04,0.0
2015-08-23,0,4.0,,0.04,0.0
2015-08-24,0,4.0,,0.04,0.0
2015-08-25,0,4.0,,0.04,0.0
2015-08-26,100,4.0,,0.04,4.0
2015-08-27,0,4.0,,0.04,0.0
2015-08-28,0,4.0,,0.04,0.0
2015-08-29,0,4.0,,0.04,0.0
2015-08-30,86,4.0,,0.04,3.44
2015-08-31,0,4.0,,0.04,0.0
2015-09-01,0,6.0,False,0.06,0.0
2015-09-02,0,6.0,,0.06,0.0
2015-09-03,84,6.0,,0.06,5.04
2015-09-04,0,6.0,,0.06,0.0
2015-09-05,0,6.0,,0.06,0.0
2015-09-06,0,6.0,,0.06,0.0
2015-09-07,0,6.0,,0.06,0.0
2015-09-08,0,6.0,,0.06,0.0
2015-09-09,41,6.0,,0.06,2.46
2015-09-10,0,6.0,,0.06,0.0
2015-09-11,0,6.0,,0.06,0.0
2015-09-12,0,6.0,,0.06,0.0
2015-09-13,0,6.0,,0.06,0.0
2015-09-14,82,6.0,,0.06,4.92
2015-09-15,0,6.0,,0.06,0.0
2015-09-16,0,6.0,,0.06,0.0
2015-09-17,0,6.0,,0.06,0.0
2015-09-18,0,6.0,,0.06,0.0
2015-09-19,0,6.0,,0.06,0.0
2015-09-20,0,6.0,,0.06,0.0
2015-09-21,0,6.0,,0.06,0.0
2015-09-22,0,6.0,,0.06,0.0
2015-09-23,0,6.0,,0.06,0.0
2015-09-24,0,6.0,,0.06,0.0
2015-09-25,43,6.0,,0.06,2.58
2015-09-26,0,6.0,,0.06,0.0
2015-09-27,0,6.0,,0.06,0.0
2015-09-28,100,6.0,,0.06,6.0
2015-09-29,40,6.0,,0.06,2.4
2015-09-30,40,6.0,,0.06,2.4
2015-10-01,0,7.0,False,0.07,0.0
2015-10-02,0,7.0,,0.07,0.0
2015-10-03,0,7.0,,0.07,0.0
2015-10-04,0,7.0,,0.07,0.0
2015-10-05,76,7.0,,0.07,5.32
2015-10-06,0,7.0,,0.07,0.0
2015-10-07,0,7.0,,0.07,0.0
2015-10-08,76,7.0,,0.07,5.32
2015-10-09,0,7.0,,0.07,0.0
2015-10-10,100,7.0,,0.07,7.000000000000001
2015-10-11,0,7.0,,0.07,0.0
2015-10-12,0,7.0,,0.07,0.0
2015-10-13,0,7.0,,0.07,0.0
2015-10-14,0,7.0,,0.07,0.0
2015-10-15,0,7.0,,0.07,0.0
2015-10-16,0,7.0,,0.07,0.0
2015-10-17,0,7.0,,0.07,0.0
2015-10-18,0,7.0,,0.07,0.0
2015-10-19,0,7.0,,0.07,0.0
2015-10-20,72,7.0,,0.07,5.040000000000001
2015-10-21,0,7.0,,0.07,0.0
2015-10-22,0,7.0,,0.07,0.0
2015-10-23,0,7.0,,0.07,0.0
2015-10-24,0,7.0,,0.07,0.0
2015-10-25,0,7.0,,0.07,0.0
2015-10-26,74,7.0,,0.07,5.180000000000001
2015-10-27,72,7.0,,0.07,5.040000000000001
2015-10-28,0,7.0,,0.07,0.0
2015-10-29,0,7.0,,0.07,0.0
2015-10-30,0,7.0,,0.07,0.0
2015-10-31,0,7.0,,0.07,0.0
2015-11-01,0,5.0,False,0.05,0.0
2015-11-02,0,5.0,,0.05,0.0
2015-11-03,0,5.0,,0.05,0.0
2015-11-04,0,5.0,,0.05,0.0
2015-11-05,0,5.0,,0.05,0.0
2015-11-06,0,5.0,,0.05,0.0
2015-11-07,0,5.0,,0.05,0.0
2015-11-08,100,5.0,,0.05,5.0
2015-11-09,78,5.0,,0.05,3.9000000000000004
2015-11-10,0,5.0,,0.05,0.0
2015-11-11,0,5.0,,0.05,0.0
2015-11-12,0,5.0,,0.05,0.0
2015-11-13,0,5.0,,0.05,0.0
2015-11-14,0,5.0,,0.05,0.0
2015-11-15,0,5.0,,0.05,0.0
2015-11-16,0,5.0,,0.05,0.0
2015-11-17,0,5.0,,0.05,0.0
2015-11-18,77,5.0,,0.05,3.85
2015-11-19,0,5.0,,0.05,0.0
2015-11-20,0,5.0,,0.05,0.0
2015-11-21,0,5.0,,0.05,0.0
2015-11-22,0,5.0,,0.05,0.0
2015-11-23,0,5.0,,0.05,0.0
2015-11-24,80,5.0,,0.05,4.0
2015-11-25,0,5.0,,0.05,0.0
2015-11-26,0,5.0,,0.05,0.0
2015-11-27,0,5.0,,0.05,0.0
2015-11-28,0,5.0,,0.05,0.0
2015-11-29,0,5.0,,0.05,0.0
2015-11-30,73,5.0,,0.05,3.6500000000000004
2015-12-01,0,6.0,False,0.06,0.0
2015-12-02,0,6.0,,0.06,0.0
2015-12-03,0,6.0,,0.06,0.0
2015-12-04,0,6.0,,0.06,0.0
2015-12-05,100,6.0,,0.06,6.0
2015-12-06,0,6.0,,0.06,0.0
2015-12-07,77,6.0,,0.06,4.62
2015-12-08,76,6.0,,0.06,4.56
2015-12-09,77,6.0,,0.06,4.62
2015-12-10,0,6.0,,0.06,0.0
2015-12-11,0,6.0,,0.06,0.0
2015-12-12,0,6.0,,0.06,0.0
2015-12-13,0,6.0,,0.06,0.0
2015-12-14,0,6.0,,0.06,0.0
2015-12-15,0,6.0,,0.06,0.0
2015-12-16,0,6.0,,0.06,0.0
2015-12-17,0,6.0,,0.06,0.0
2015-12-18,0,6.0,,0.06,0.0
2015-12-19,0,6.0,,0.06,0.0
2015-12-20,0,6.0,,0.06,0.0
2015-12-21,0,6.0,,0.06,0.0
2015-12-22,0,6.0,,0.06,0.0
2015-12-23,0,6.0,,0.06,0.0
2015-12-24,0,6.0,,0.06,0.0
2015-12-25,0,6.0,,0.06,0.0
2015-12-26,0,6.0,,0.06,0.0
2015-12-27,0,6.0,,0.06,0.0
2015-12-28,0,6.0,,0.06,0.0
2015-12-29,0,6.0,,0.06,0.0
2015-12-30,0,6.0,,0.06,0.0
2015-12-31,0,6.0,,0.06,0.0
2016-01-01,0,4.0,False,0.04,0.0
2016-01-02,0,4.0,,0.04,0.0
2016-01-03,0,4.0,,0.04,0.0
2016-01-04,0,4.0,,0.04,0.0
2016-01-05,93,4.0,,0.04,3.72
2016-01-06,0,4.0,,0.04,0.0
2016-01-07,0,4.0,,0.04,0.0
2016-01-08,0,4.0,,0.04,0.0
2016-01-09,0,4.0,,0.04,0.0
2016-01-10,100,4.0,,0.04,4.0
2016-01-11,0,4.0,,0.04,0.0
2016-01-12,91,4.0,,0.04,3.64
2016-01-13,0,4.0,,0.04,0.0
2016-01-14,86,4.0,,0.04,3.44
2016-01-15,0,4.0,,0.04,0.0
2016-01-16,0,4.0,,0.04,0.0
2016-01-17,0,4.0,,0.04,0.0
2016-01-18,96,4.0,,0.04,3.84
2016-01-19,90,4.0,,0.04,3.6
2016-01-20,0,4.0,,0.04,0.0
2016-01-21,0,4.0,,0.04,0.0
2016-01-22,0,4.0,,0.04,0.0
2016-01-23,0,4.0,,0.04,0.0
2016-01-24,0,4.0,,0.04,0.0
2016-01-25,0,4.0,,0.04,0.0
2016-01-26,0,4.0,,0.04,0.0
2016-01-27,0,4.0,,0.04,0.0
2016-01-28,0,4.0,,0.04,0.0
2016-01-29,93,4.0,,0.04,3.72
2016-01-30,0,4.0,,0.04,0.0
2016-01-31,0,4.0,,0.04,0.0
2016-02-01,0,6.0,False,0.06,0.0
2016-02-02,48,6.0,,0.06,2.88
2016-02-03,0,6.0,,0.06,0.0
2016-02-04,0,6.0,,0.06,0.0
2016-02-05,0,6.0,,0.06,0.0
2016-02-06,0,6.0,,0.06,0.0
2016-02-07,59,6.0,,0.06,3.54
2016-02-08,0,6.0,,0.06,0.0
2016-02-09,0,6.0,,0.06,0.0
2016-02-10,0,6.0,,0.06,0.0
2016-02-11,100,6.0,,0.06,6.0
2016-02-12,0,6.0,,0.06,0.0
2016-02-13,0,6.0,,0.06,0.0
2016-02-14,0,6.0,,0.06,0.0
2016-02-15,0,6.0,,0.06,0.0
2016-02-16,0,6.0,,0.06,0.0
2016-02-17,49,6.0,,0.06,2.94
2016-02-18,49,6.0,,0.06,2.94
2016-02-19,0,6.0,,0.06,0.0
2016-02-20,0,6.0,,0.06,0.0
2016-02-21,0,6.0,,0.06,0.0
2016-02-22,0,6.0,,0.06,0.0
2016-02-23,48,6.0,,0.06,2.88
2016-02-24,0,6.0,,0.06,0.0
2016-02-25,0,6.0,,0.06,0.0
2016-02-26,0,6.0,,0.06,0.0
2016-02-27,0,6.0,,0.06,0.0
2016-02-28,0,6.0,,0.06,0.0
2016-02-29,47,6.0,,0.06,2.82
2016-03-01,95,4.0,False,0.04,3.8000000000000003
2016-03-02,0,4.0,,0.04,0.0
2016-03-03,0,4.0,,0.04,0.0
2016-03-04,0,4.0,,0.04,0.0
2016-03-05,0,4.0,,0.04,0.0
2016-03-06,0,4.0,,0.04,0.0
2016-03-07,98,4.0,,0.04,3.92
2016-03-08,0,4.0,,0.04,0.0
2016-03-09,0,4.0,,0.04,0.0
2016-03-10,0,4.0,,0.04,0.0
2016-03-11,0,4.0,,0.04,0.0
2016-03-12,0,4.0,,0.04,0.0
2016-03-13,0,4.0,,0.04,0.0
2016-03-14,0,4.0,,0.04,0.0
2016-03-15,0,4.0,,0.04,0.0
2016-03-16,0,4.0,,0.04,0.0
2016-03-17,0,4.0,,0.04,0.0
2016-03-18,0,4.0,,0.04,0.0
2016-03-19,0,4.0,,0.04,0.0
2016-03-20,0,4.0,,0.04,0.0
2016-03-21,0,4.0,,0.04,0.0
2016-03-22,0,4.0,,0.04,0.0
2016-03-23,100,4.0,,0.04,4.0
2016-03-24,0,4.0,,0.04,0.0
2016-03-25,0,4.0,,0.04,0.0
2016-03-26,0,4.0,,0.04,0.0
2016-03-27,0,4.0,,0.04,0.0
2016-03-28,0,4.0,,0.04,0.0
2016-03-29,0,4.0,,0.04,0.0
2016-03-30,0,4.0,,0.04,0.0
2016-03-31,100,4.0,,0.04,4.0
2016-04-01,85,4.0,False,0.04,3.4
2016-04-02,0,4.0,,0.04,0.0
2016-04-03,0,4.0,,0.04,0.0
2016-04-04,0,4.0,,0.04,0.0
2016-04-05,0,4.0,,0.04,0.0
2016-04-06,81,4.0,,0.04,3.24
2016-04-07,82,4.0,,0.04,3.2800000000000002
2016-04-08,0,4.0,,0.04,0.0
2016-04-09,0,4.0,,0.04,0.0
2016-04-10,0,4.0,,0.04,0.0
2016-04-11,0,4.0,,0.04,0.0
2016-04-12,81,4.0,,0.04,3.24
2016-04-13,0,4.0,,0.04,0.0
2016-04-14,82,4.0,,0.04,3.2800000000000002
2016-04-15,0,4.0,,0.04,0.0
2016-04-16,0,4.0,,0.04,0.0
2016-04-17,0,4.0,,0.04,0.0
2016-04-18,0,4.0,,0.04,0.0
2016-04-19,82,4.0,,0.04,3.2800000000000002
2016-04-20,0,4.0,,0.04,0.0
2016-04-21,0,4.0,,0.04,0.0
2016-04-22,84,4.0,,0.04,3.36
2016-04-23,0,4.0,,0.04,0.0
2016-04-24,100,4.0,,0.04,4.0
2016-04-25,81,4.0,,0.04,3.24
2016-04-26,0,4.0,,0.04,0.0
2016-04-27,81,4.0,,0.04,3.24
2016-04-28,0,4.0,,0.04,0.0
2016-04-29,0,4.0,,0.04,0.0
2016-04-30,0,4.0,,0.04,0.0
2016-05-01,0,6.0,False,0.06,0.0
2016-05-02,0,6.0,,0.06,0.0
2016-05-03,41,6.0,,0.06,2.46
2016-05-04,0,6.0,,0.06,0.0
2016-05-05,0,6.0,,0.06,0.0
2016-05-06,43,6.0,,0.06,2.58
2016-05-07,0,6.0,,0.06,0.0
2016-05-08,51,6.0,,0.06,3.06
2016-05-09,0,6.0,,0.06,0.0
2016-05-10,0,6.0,,0.06,0.0
2016-05-11,0,6.0,,0.06,0.0
2016-05-12,0,6.0,,0.06,0.0
2016-05-13,43,6.0,,0.06,2.58
2016-05-14,0,6.0,,0.06,0.0
2016-05-15,0,6.0,,0.06,0.0
2016-05-16,0,6.0,,0.06,0.0
2016-05-17,0,6.0,,0.06,0.0
2016-05-18,0,6.0,,0.06,0.0
2016-05-19,42,6.0,,0.06,2.52
2016-05-20,0,6.0,,0.06,0.0
2016-05-21,0,6.0,,0.06,0.0
2016-05-22,0,6.0,,0.06,0.0
2016-05-23,0,6.0,,0.06,0.0
2016-05-24,0,6.0,,0.06,0.0
2016-05-25,0,6.0,,0.06,0.0
2016-05-26,0,6.0,,0.06,0.0
2016-05-27,0,6.0,,0.06,0.0
2016-05-28,0,6.0,,0.06,0.0
2016-05-29,0,6.0,,0.06,0.0
2016-05-30,100,6.0,,0.06,6.0
2016-05-31,0,6.0,,0.06,0.0
2016-06-01,0,2.0,False,0.02,0.0
2016-06-02,0,2.0,,0.02,0.0
2016-06-03,100,2.0,,0.02,2.0
2016-06-04,0,2.0,,0.02,0.0
2016-06-05,0,2.0,,0.02,0.0
2016-06-06,0,2.0,,0.02,0.0
2016-06-07,98,2.0,,0.02,1.96
2016-06-08,0,2.0,,0.02,0.0
2016-06-09,0,2.0,,0.02,0.0
2016-06-10,0,2.0,,0.02,0.0
2016-06-11,0,2.0,,0.02,0.0
