date,crisis_unscaled,crisis_monthly,isPartial,scale,crisis
2010-01-01,38,61.0,False,0.61,23.18
2010-01-02,63,61.0,,0.61,38.43
2010-01-03,77,61.0,,0.61,46.97
2010-01-04,73,61.0,,0.61,44.53
2010-01-05,76,61.0,,0.61,46.36
2010-01-06,56,61.0,,0.61,34.16
2010-01-07,68,61.0,,0.61,41.48
2010-01-08,53,61.0,,0.61,32.33
2010-01-09,49,61.0,,0.61,29.89
2010-01-10,79,61.0,,0.61,48.19
2010-01-11,70,61.0,,0.61,42.699999999999996
2010-01-12,73,61.0,,0.61,44.53
2010-01-13,100,61.0,,0.61,61.0
2010-01-14,86,61.0,,0.61,52.46
2010-01-15,94,61.0,,0.61,57.339999999999996
2010-01-16,66,61.0,,0.61,40.26
2010-01-17,58,61.0,,0.61,35.38
2010-01-18,74,61.0,,0.61,45.14
2010-01-19,89,61.0,,0.61,54.29
2010-01-20,83,61.0,,0.61,50.629999999999995
2010-01-21,83,61.0,,0.61,50.629999999999995
2010-01-22,79,61.0,,0.61,48.19
2010-01-23,58,61.0,,0.61,35.38
2010-01-24,61,61.0,,0.61,37.21
2010-01-25,74,61.0,,0.61,45.14
2010-01-26,98,61.0,,0.61,59.78
2010-01-27,85,61.0,,0.61,51.85
2010-01-28,82,61.0,,0.61,50.019999999999996
2010-01-29,65,61.0,,0.61,39.65
2010-01-30,62,61.0,,0.61,37.82
2010-01-31,77,61.0,,0.61,46.97
2010-02-01,59,67.0,False,0.67,39.53
2010-02-02,69,67.0,,0.67,46.230000000000004
2010-02-03,70,67.0,,0.67,46.900000000000006
2010-02-04,77,67.0,,0.67,51.59
2010-02-05,67,67.0,,0.67,44.89
2010-02-06,59,67.0,,0.67,39.53
2010-02-07,68,67.0,,0.67,45.56
2010-02-08,79,67.0,,0.67,52.93
2010-02-09,88,67.0,,0.67,58.96
2010-02-10,77,67.0,,0.67,51.59
2010-02-11,76,67.0,,0.67,50.92
2010-02-12,63,67.0,,0.67,42.21
2010-02-13,53,67.0,,0.67,35.510000000000005
2010-02-14,69,67.0,,0.67,46.230000000000004
2010-02-15,71,67.0,,0.67,47.57
2010-02-16,90,67.0,,0.67,60.300000000000004
2010-02-17,79,67.0,,0.67,52.93
2010-02-18,83,67.0,,0.67,55.61000000000001
2010-02-19,74,67.0,,0.67,49.580000000000005
2010-02-20,76,67.0,,0.67,50.92
2010-02-21,78,67.0,,0.67,52.260000000000005
2010-02-22,85,67.0,,0.67,56.95
2010-02-23,100,67.0,,0.67,67.0
2010-02-24,94,67.0,,0.67,62.980000000000004
2010-02-25,90,67.0,,0.67,60.300000000000004
2010-02-26,70,67.0,,0.67,46.900000000000006
2010-02-27,73,67.0,,0.67,48.910000000000004
2010-02-28,72,67.0,,0.67,48.24
2010-03-01,78,68.0,False,0.68,53.040000000000006
2010-03-02,82,68.0,,0.68,55.760000000000005
2010-03-03,98,68.0,,0.68,66.64
2010-03-04,72,68.0,,0.68,48.96
2010-03-05,72,68.0,,0.68,48.96
2010-03-06,68,68.0,,0.68,46.24
2010-03-07,80,68.0,,0.68,54.400000000000006
2010-03-08,88,68.0,,0.68,59.84
2010-03-09,82,68.0,,0.68,55.760000000000005
2010-03-10,97,68.0,,0.68,65.96000000000001
2010-03-11,93,68.0,,0.68,63.24
2010-03-12,63,68.0,,0.68,42.84
2010-03-13,56,68.0,,0.68,38.080000000000005
2010-03-14,76,68.0,,0.68,51.68000000000001
2010-03-15,75,68.0,,0.68,51.00000000000001
2010-03-16,95,68.0,,0.68,64.60000000000001
2010-03-17,66,68.0,,0.68,44.88
2010-03-18,69,68.0,,0.68,46.92
2010-03-19,83,68.0,,0.68,56.440000000000005
2010-03-20,54,68.0,,0.68,36.720000000000006
2010-03-21,54,68.0,,0.68,36.720000000000006
2010-03-22,84,68.0,,0.68,57.120000000000005
2010-03-23,100,68.0,,0.68,68.0
2010-03-24,72,68.0,,0.68,48.96
2010-03-25,74,68.0,,0.68,50.32
2010-03-26,64,68.0,,0.68,43.52
2010-03-27,51,68.0,,0.68,34.68
2010-03-28,68,68.0,,0.68,46.24
2010-03-29,63,68.0,,0.68,42.84
2010-03-30,79,68.0,,0.68,53.720000000000006
2010-03-31,86,68.0,,0.68,58.480000000000004
2010-04-01,63,81.0,False,0.81,51.03
2010-04-02,65,81.0,,0.81,52.650000000000006
2010-04-03,36,81.0,,0.81,29.160000000000004
2010-04-04,58,81.0,,0.81,46.980000000000004
2010-04-05,60,81.0,,0.81,48.6
2010-04-06,58,81.0,,0.81,46.980000000000004
2010-04-07,81,81.0,,0.81,65.61
2010-04-08,79,81.0,,0.81,63.99
2010-04-09,57,81.0,,0.81,46.17
2010-04-10,65,81.0,,0.81,52.650000000000006
2010-04-11,67,81.0,,0.81,54.27
2010-04-12,78,81.0,,0.81,63.18000000000001
2010-04-13,72,81.0,,0.81,58.32000000000001
2010-04-14,83,81.0,,0.81,67.23
2010-04-15,72,81.0,,0.81,58.32000000000001
2010-04-16,67,81.0,,0.81,54.27
2010-04-17,66,81.0,,0.81,53.46
2010-04-18,64,81.0,,0.81,51.84
2010-04-19,89,81.0,,0.81,72.09
2010-04-20,92,81.0,,0.81,74.52000000000001
2010-04-21,70,81.0,,0.81,56.7
2010-04-22,88,81.0,,0.81,71.28
2010-04-23,95,81.0,,0.81,76.95
2010-04-24,64,81.0,,0.81,51.84
2010-04-25,87,81.0,,0.81,70.47
2010-04-26,93,81.0,,0.81,75.33
2010-04-27,100,81.0,,0.81,81.0
2010-04-28,99,81.0,,0.81,80.19000000000001
2010-04-29,97,81.0,,0.81,78.57000000000001
2010-04-30,90,81.0,,0.81,72.9
2010-05-01,51,83.0,False,0.83,42.33
2010-05-02,64,83.0,,0.83,53.12
2010-05-03,92,83.0,,0.83,76.36
2010-05-04,89,83.0,,0.83,73.86999999999999
2010-05-05,83,83.0,,0.83,68.89
2010-05-06,100,83.0,,0.83,83.0
2010-05-07,95,83.0,,0.83,78.85
2010-05-08,72,83.0,,0.83,59.76
2010-05-09,77,83.0,,0.83,63.91
2010-05-10,86,83.0,,0.83,71.38
2010-05-11,89,83.0,,0.83,73.86999999999999
2010-05-12,75,83.0,,0.83,62.25
2010-05-13,62,83.0,,0.83,51.46
2010-05-14,71,83.0,,0.83,58.93
2010-05-15,44,83.0,,0.83,36.519999999999996
2010-05-16,52,83.0,,0.83,43.16
2010-05-17,68,83.0,,0.83,56.44
2010-05-18,61,83.0,,0.83,50.629999999999995
2010-05-19,77,83.0,,0.83,63.91
2010-05-20,74,83.0,,0.83,61.419999999999995
2010-05-21,67,83.0,,0.83,55.61
2010-05-22,47,83.0,,0.83,39.01
2010-05-23,48,83.0,,0.83,39.839999999999996
2010-05-24,70,83.0,,0.83,58.099999999999994
2010-05-25,64,83.0,,0.83,53.12
2010-05-26,59,83.0,,0.83,48.97
2010-05-27,59,83.0,,0.83,48.97
2010-05-28,60,83.0,,0.83,49.8
2010-05-29,42,83.0,,0.83,34.86
2010-05-30,45,83.0,,0.83,37.35
2010-05-31,58,83.0,,0.83,48.14
2010-06-01,100,62.0,False,0.62,62.0
2010-06-02,87,62.0,,0.62,53.94
2010-06-03,72,62.0,,0.62,44.64
2010-06-04,77,62.0,,0.62,47.74
2010-06-05,74,62.0,,0.62,45.88
2010-06-06,77,62.0,,0.62,47.74
2010-06-07,87,62.0,,0.62,53.94
2010-06-08,95,62.0,,0.62,58.9
2010-06-09,96,62.0,,0.62,59.519999999999996
2010-06-10,82,62.0,,0.62,50.839999999999996
2010-06-11,69,62.0,,0.62,42.78
2010-06-12,47,62.0,,0.62,29.14
2010-06-13,71,62.0,,0.62,44.02
2010-06-14,78,62.0,,0.62,48.36
2010-06-15,76,62.0,,0.62,47.12
2010-06-16,72,62.0,,0.62,44.64
2010-06-17,77,62.0,,0.62,47.74
2010-06-18,49,62.0,,0.62,30.38
2010-06-19,50,62.0,,0.62,31.0
2010-06-20,57,62.0,,0.62,35.339999999999996
2010-06-21,75,62.0,,0.62,46.5
2010-06-22,66,62.0,,0.62,40.92
2010-06-23,63,62.0,,0.62,39.06
2010-06-24,63,62.0,,0.62,39.06
2010-06-25,54,62.0,,0.62,33.48
2010-06-26,55,62.0,,0.62,34.1
2010-06-27,57,62.0,,0.62,35.339999999999996
2010-06-28,62,62.0,,0.62,38.44
2010-06-29,63,62.0,,0.62,39.06
2010-06-30,84,62.0,,0.62,52.08
2010-07-01,80,45.0,False,0.45,36.0
2010-07-02,81,45.0,,0.45,36.45
2010-07-03,70,45.0,,0.45,31.5
2010-07-04,75,45.0,,0.45,33.75
2010-07-05,71,45.0,,0.45,31.95
2010-07-06,89,45.0,,0.45,40.050000000000004
2010-07-07,83,45.0,,0.45,37.35
2010-07-08,80,45.0,,0.45,36.0
2010-07-09,68,45.0,,0.45,30.6
2010-07-10,54,45.0,,0.45,24.3
2010-07-11,75,45.0,,0.45,33.75
2010-07-12,79,45.0,,0.45,35.550000000000004
2010-07-13,100,45.0,,0.45,45.0
2010-07-14,84,45.0,,0.45,37.800000000000004
2010-07-15,76,45.0,,0.45,34.2
2010-07-16,77,45.0,,0.45,34.65
2010-07-17,59,45.0,,0.45,26.55
2010-07-18,69,45.0,,0.45,31.05
2010-07-19,59,45.0,,0.45,26.55
2010-07-20,86,45.0,,0.45,38.7
2010-07-21,84,45.0,,0.45,37.800000000000004
2010-07-22,75,45.0,,0.45,33.75
2010-07-23,58,45.0,,0.45,26.1
2010-07-24,69,45.0,,0.45,31.05
2010-07-25,64,45.0,,0.45,28.8
2010-07-26,86,45.0,,0.45,38.7
2010-07-27,79,45.0,,0.45,35.550000000000004
2010-07-28,81,45.0,,0.45,36.45
2010-07-29,81,45.0,,0.45,36.45
2010-07-30,62,45.0,,0.45,27.900000000000002
2010-07-31,62,45.0,,0.45,27.900000000000002
2010-08-01,69,44.0,False,0.44,30.36
2010-08-02,87,44.0,,0.44,38.28
2010-08-03,84,44.0,,0.44,36.96
2010-08-04,82,44.0,,0.44,36.08
2010-08-05,69,44.0,,0.44,30.36
2010-08-06,51,44.0,,0.44,22.44
2010-08-07,68,44.0,,0.44,29.92
2010-08-08,88,44.0,,0.44,38.72
2010-08-09,66,44.0,,0.44,29.04
2010-08-10,69,44.0,,0.44,30.36
2010-08-11,87,44.0,,0.44,38.28
2010-08-12,72,44.0,,0.44,31.68
2010-08-13,97,44.0,,0.44,42.68
2010-08-14,89,44.0,,0.44,39.160000000000004
2010-08-15,57,44.0,,0.44,25.080000000000002
2010-08-16,73,44.0,,0.44,32.12
2010-08-17,100,44.0,,0.44,44.0
2010-08-18,76,44.0,,0.44,33.44
2010-08-19,77,44.0,,0.44,33.88
2010-08-20,69,44.0,,0.44,30.36
2010-08-21,82,44.0,,0.44,36.08
2010-08-22,79,44.0,,0.44,34.76
2010-08-23,96,44.0,,0.44,42.24
2010-08-24,97,44.0,,0.44,42.68
2010-08-25,92,44.0,,0.44,40.48
2010-08-26,99,44.0,,0.44,43.56
2010-08-27,64,44.0,,0.44,28.16
2010-08-28,71,44.0,,0.44,31.24
2010-08-29,72,44.0,,0.44,31.68
2010-08-30,75,44.0,,0.44,33.0
2010-08-31,98,44.0,,0.44,43.12
2010-09-01,76,51.0,False,0.51,38.76
2010-09-02,83,51.0,,0.51,42.33
2010-09-03,65,51.0,,0.51,33.15
2010-09-04,65,51.0,,0.51,33.15
2010-09-05,66,51.0,,0.51,33.660000000000004
2010-09-06,82,51.0,,0.51,41.82
2010-09-07,77,51.0,,0.51,39.27
2010-09-08,77,51.0,,0.51,39.27
2010-09-09,80,51.0,,0.51,40.8
2010-09-10,79,51.0,,0.51,40.29
2010-09-11,61,51.0,,0.51,31.11
2010-09-12,69,51.0,,0.51,35.19
2010-09-13,88,51.0,,0.51,44.88
2010-09-14,74,51.0,,0.51,37.74
2010-09-15,72,51.0,,0.51,36.72
2010-09-16,100,51.0,,0.51,51.0
2010-09-17,77,51.0,,0.51,39.27
2010-09-18,74,51.0,,0.51,37.74
2010-09-19,74,51.0,,0.51,37.74
2010-09-20,86,51.0,,0.51,43.86
2010-09-21,96,51.0,,0.51,48.96
2010-09-22,72,51.0,,0.51,36.72
2010-09-23,85,51.0,,0.51,43.35
2010-09-24,96,51.0,,0.51,48.96
2010-09-25,72,51.0,,0.51,36.72
2010-09-26,92,51.0,,0.51,46.92
2010-09-27,85,51.0,,0.51,43.35
2010-09-28,90,51.0,,0.51,45.9
2010-09-29,100,51.0,,0.51,51.0
2010-09-30,97,51.0,,0.51,49.47
2010-10-01,66,61.0,False,0.61,40.26
2010-10-02,67,61.0,,0.61,40.87
2010-10-03,66,61.0,,0.61,40.26
2010-10-04,63,61.0,,0.61,38.43
2010-10-05,75,61.0,,0.61,45.75
2010-10-06,58,61.0,,0.61,35.38
2010-10-07,80,61.0,,0.61,48.8
2010-10-08,60,61.0,,0.61,36.6
2010-10-09,54,61.0,,0.61,32.94
2010-10-10,79,61.0,,0.61,48.19
2010-10-11,89,61.0,,0.61,54.29
2010-10-12,100,61.0,,0.61,61.0
2010-10-13,87,61.0,,0.61,53.07
2010-10-14,97,61.0,,0.61,59.17
2010-10-15,66,61.0,,0.61,40.26
2010-10-16,61,61.0,,0.61,37.21
2010-10-17,73,61.0,,0.61,44.53
2010-10-18,88,61.0,,0.61,53.68
2010-10-19,85,61.0,,0.61,51.85
2010-10-20,76,61.0,,0.61,46.36
2010-10-21,73,61.0,,0.61,44.53
2010-10-22,67,61.0,,0.61,40.87
2010-10-23,53,61.0,,0.61,32.33
2010-10-24,54,61.0,,0.61,32.94
2010-10-25,80,61.0,,0.61,48.8
2010-10-26,77,61.0,,0.61,46.97
2010-10-27,86,61.0,,0.61,52.46
2010-10-28,79,61.0,,0.61,48.19
2010-10-29,69,61.0,,0.61,42.089999999999996
2010-10-30,55,61.0,,0.61,33.55
2010-10-31,55,61.0,,0.61,33.55
2010-11-01,79,64.0,False,0.64,50.56
2010-11-02,72,64.0,,0.64,46.08
2010-11-03,76,64.0,,0.64,48.64
2010-11-04,87,64.0,,0.64,55.68
2010-11-05,60,64.0,,0.64,38.4
2010-11-06,64,64.0,,0.64,40.96
2010-11-07,59,64.0,,0.64,37.76
2010-11-08,100,64.0,,0.64,64.0
2010-11-09,89,64.0,,0.64,56.96
2010-11-10,91,64.0,,0.64,58.24
2010-11-11,75,64.0,,0.64,48.0
2010-11-12,65,64.0,,0.64,41.6
2010-11-13,47,64.0,,0.64,30.080000000000002
2010-11-14,74,64.0,,0.64,47.36
2010-11-15,97,64.0,,0.64,62.08
2010-11-16,84,64.0,,0.64,53.76
2010-11-17,88,64.0,,0.64,56.32
2010-11-18,91,64.0,,0.64,58.24
2010-11-19,82,64.0,,0.64,52.480000000000004
2010-11-20,51,64.0,,0.64,32.64
2010-11-21,74,64.0,,0.64,47.36
2010-11-22,91,64.0,,0.64,58.24
2010-11-23,94,64.0,,0.64,60.160000000000004
2010-11-24,70,64.0,,0.64,44.800000000000004
2010-11-25,67,64.0,,0.64,42.88
2010-11-26,57,64.0,,0.64,36.480000000000004
2010-11-27,55,64.0,,0.64,35.2
2010-11-28,73,64.0,,0.64,46.72
2010-11-29,88,64.0,,0.64,56.32
2010-11-30,96,64.0,,0.64,61.44
2010-12-01,85,55.0,False,0.55,46.75000000000001
2010-12-02,98,55.0,,0.55,53.900000000000006
2010-12-03,82,55.0,,0.55,45.1
2010-12-04,69,55.0,,0.55,37.95
2010-12-05,88,55.0,,0.55,48.400000000000006
2010-12-06,92,55.0,,0.55,50.6
2010-12-07,85,55.0,,0.55,46.75000000000001
2010-12-08,100,55.0,,0.55,55.00000000000001
2010-12-09,74,55.0,,0.55,40.7
2010-12-10,76,55.0,,0.55,41.800000000000004
2010-12-11,60,55.0,,0.55,33.0
2010-12-12,63,55.0,,0.55,34.650000000000006
2010-12-13,79,55.0,,0.55,43.45
2010-12-14,69,55.0,,0.55,37.95
2010-12-15,73,55.0,,0.55,40.150000000000006
2010-12-16,71,55.0,,0.55,39.050000000000004
2010-12-17,55,55.0,,0.55,30.250000000000004
2010-12-18,40,55.0,,0.55,22.0
2010-12-19,43,55.0,,0.55,23.650000000000002
2010-12-20,57,55.0,,0.55,31.35
2010-12-21,56,55.0,,0.55,30.800000000000004
2010-12-22,56,55.0,,0.55,30.800000000000004
2010-12-23,48,55.0,,0.55,26.400000000000002
2010-12-24,51,55.0,,0.55,28.05
2010-12-25,32,55.0,,0.55,17.6
2010-12-26,43,55.0,,0.55,23.650000000000002
2010-12-27,54,55.0,,0.55,29.700000000000003
2010-12-28,50,55.0,,0.55,27.500000000000004
2010-12-29,46,55.0,,0.55,25.3
2010-12-30,49,55.0,,0.55,26.950000000000003
2010-12-31,45,55.0,,0.55,24.750000000000004
2011-01-01,44,60.0,False,0.6,26.4
2011-01-02,60,60.0,,0.6,36.0
2011-01-03,56,60.0,,0.6,33.6
2011-01-04,60,60.0,,0.6,36.0
2011-01-05,69,60.0,,0.6,41.4
2011-01-06,67,60.0,,0.6,40.199999999999996
2011-01-07,66,60.0,,0.6,39.6
2011-01-08,44,60.0,,0.6,26.4
2011-01-09,51,60.0,,0.6,30.599999999999998
2011-01-10,59,60.0,,0.6,35.4
2011-01-11,82,60.0,,0.6,49.199999999999996
2011-01-12,56,60.0,,0.6,33.6
2011-01-13,68,60.0,,0.6,40.8
2011-01-14,61,60.0,,0.6,36.6
2011-01-15,55,60.0,,0.6,33.0
2011-01-16,51,60.0,,0.6,30.599999999999998
2011-01-17,60,60.0,,0.6,36.0
2011-01-18,74,60.0,,0.6,44.4
2011-01-19,75,60.0,,0.6,45.0
2011-01-20,67,60.0,,0.6,40.199999999999996
2011-01-21,61,60.0,,0.6,36.6
2011-01-22,55,60.0,,0.6,33.0
2011-01-23,53,60.0,,0.6,31.799999999999997
2011-01-24,59,60.0,,0.6,35.4
2011-01-25,60,60.0,,0.6,36.0
2011-01-26,77,60.0,,0.6,46.199999999999996
2011-01-27,81,60.0,,0.6,48.6
2011-01-28,78,60.0,,0.6,46.8
2011-01-29,83,60.0,,0.6,49.8
2011-01-30,85,60.0,,0.6,51.0
2011-01-31,100,60.0,,0.6,60.0
2011-02-01,100,70.0,False,0.7,70.0
2011-02-02,87,70.0,,0.7,60.9
2011-02-03,98,70.0,,0.7,68.6
2011-02-04,98,70.0,,0.7,68.6
2011-02-05,73,70.0,,0.7,51.099999999999994
2011-02-06,55,70.0,,0.7,38.5
2011-02-07,86,70.0,,0.7,60.199999999999996
2011-02-08,78,70.0,,0.7,54.599999999999994
2011-02-09,84,70.0,,0.7,58.8
2011-02-10,83,70.0,,0.7,58.099999999999994
2011-02-11,83,70.0,,0.7,58.099999999999994
2011-02-12,58,70.0,,0.7,40.599999999999994
2011-02-13,67,70.0,,0.7,46.9
2011-02-14,86,70.0,,0.7,60.199999999999996
2011-02-15,80,70.0,,0.7,56.0
2011-02-16,77,70.0,,0.7,53.9
2011-02-17,92,70.0,,0.7,64.39999999999999
2011-02-18,75,70.0,,0.7,52.5
2011-02-19,59,70.0,,0.7,41.3
2011-02-20,59,70.0,,0.7,41.3
2011-02-21,72,70.0,,0.7,50.4
2011-02-22,85,70.0,,0.7,59.49999999999999
2011-02-23,89,70.0,,0.7,62.3
2011-02-24,91,70.0,,0.7,63.699999999999996
2011-02-25,75,70.0,,0.7,52.5
2011-02-26,66,70.0,,0.7,46.199999999999996
2011-02-27,70,70.0,,0.7,49.0
2011-02-28,80,70.0,,0.7,56.0
2011-03-01,39,100.0,False,1.0,39.0
2011-03-02,36,100.0,,1.0,36.0
2011-03-03,35,100.0,,1.0,35.0
2011-03-04,34,100.0,,1.0,34.0
2011-03-05,24,100.0,,1.0,24.0
2011-03-06,26,100.0,,1.0,26.0
2011-03-07,30,100.0,,1.0,30.0
2011-03-08,33,100.0,,1.0,33.0
2011-03-09,31,100.0,,1.0,31.0
2011-03-10,31,100.0,,1.0,31.0
2011-03-11,31,100.0,,1.0,31.0
2011-03-12,21,100.0,,1.0,21.0
2011-03-13,32,100.0,,1.0,32.0
2011-03-14,35,100.0,,1.0,35.0
2011-03-15,45,100.0,,1.0,45.0
2011-03-16,73,100.0,,1.0,73.0
2011-03-17,100,100.0,,1.0,100.0
2011-03-18,72,100.0,,1.0,72.0
2011-03-19,63,100.0,,1.0,63.0
2011-03-20,60,100.0,,1.0,60.0
2011-03-21,61,100.0,,1.0,61.0
2011-03-22,51,100.0,,1.0,51.0
2011-03-23,49,100.0,,1.0,49.0
2011-03-24,47,100.0,,1.0,47.0
2011-03-25,44,100.0,,1.0,44.0
2011-03-26,38,100.0,,1.0,38.0
2011-03-27,39,100.0,,1.0,39.0
2011-03-28,47,100.0,,1.0,47.0
2011-03-29,48,100.0,,1.0,48.0
2011-03-30,46,100.0,,1.0,46.0
2011-03-31,43,100.0,,1.0,43.0
2011-04-01,62,80.0,False,0.8,49.6
2011-04-02,56,80.0,,0.8,44.800000000000004
2011-04-03,72,80.0,,0.8,57.6
2011-04-04,72,80.0,,0.8,57.6
2011-04-05,84,80.0,,0.8,67.2
2011-04-06,82,80.0,,0.8,65.60000000000001
2011-04-07,83,80.0,,0.8,66.4
2011-04-08,65,80.0,,0.8,52.0
2011-04-09,66,80.0,,0.8,52.800000000000004
2011-04-10,58,80.0,,0.8,46.400000000000006
2011-04-11,68,80.0,,0.8,54.400000000000006
2011-04-12,100,80.0,,0.8,80.0
2011-04-13,88,80.0,,0.8,70.4
2011-04-14,69,80.0,,0.8,55.2
2011-04-15,69,80.0,,0.8,55.2
2011-04-16,51,80.0,,0.8,40.800000000000004
2011-04-17,55,80.0,,0.8,44.0
2011-04-18,70,80.0,,0.8,56.0
2011-04-19,74,80.0,,0.8,59.2
2011-04-20,68,80.0,,0.8,54.400000000000006
2011-04-21,64,80.0,,0.8,51.2
2011-04-22,55,80.0,,0.8,44.0
2011-04-23,46,80.0,,0.8,36.800000000000004
2011-04-24,56,80.0,,0.8,44.800000000000004
2011-04-25,77,80.0,,0.8,61.6
2011-04-26,72,80.0,,0.8,57.6
2011-04-27,71,80.0,,0.8,56.800000000000004
2011-04-28,61,80.0,,0.8,48.800000000000004
2011-04-29,67,80.0,,0.8,53.6
2011-04-30,52,80.0,,0.8,41.6
2011-05-01,72,70.0,False,0.7,50.4
2011-05-02,87,70.0,,0.7,60.9
2011-05-03,87,70.0,,0.7,60.9
2011-05-04,100,70.0,,0.7,70.0
2011-05-05,93,70.0,,0.7,65.1
2011-05-06,76,70.0,,0.7,53.199999999999996
2011-05-07,58,70.0,,0.7,40.599999999999994
2011-05-08,72,70.0,,0.7,50.4
2011-05-09,82,70.0,,0.7,57.4
2011-05-10,92,70.0,,0.7,64.39999999999999
2011-05-11,78,70.0,,0.7,54.599999999999994
2011-05-12,77,70.0,,0.7,53.9
2011-05-13,68,70.0,,0.7,47.599999999999994
2011-05-14,43,70.0,,0.7,30.099999999999998
2011-05-15,62,70.0,,0.7,43.4
2011-05-16,81,70.0,,0.7,56.699999999999996
2011-05-17,84,70.0,,0.7,58.8
2011-05-18,100,70.0,,0.7,70.0
2011-05-19,70,70.0,,0.7,49.0
2011-05-20,70,70.0,,0.7,49.0
2011-05-21,55,70.0,,0.7,38.5
2011-05-22,63,70.0,,0.7,44.099999999999994
2011-05-23,82,70.0,,0.7,57.4
2011-05-24,80,70.0,,0.7,56.0
2011-05-25,75,70.0,,0.7,52.5
2011-05-26,77,70.0,,0.7,53.9
2011-05-27,62,70.0,,0.7,43.4
2011-05-28,47,70.0,,0.7,32.9
2011-05-29,57,70.0,,0.7,39.9
2011-05-30,53,70.0,,0.7,37.099999999999994
2011-05-31,66,70.0,,0.7,46.199999999999996
2011-06-01,99,53.0,False,0.53,52.470000000000006
2011-06-02,89,53.0,,0.53,47.17
2011-06-03,92,53.0,,0.53,48.760000000000005
2011-06-04,63,53.0,,0.53,33.39
2011-06-05,90,53.0,,0.53,47.7
2011-06-06,100,53.0,,0.53,53.0
2011-06-07,81,53.0,,0.53,42.93
2011-06-08,81,53.0,,0.53,42.93
2011-06-09,75,53.0,,0.53,39.75
2011-06-10,72,53.0,,0.53,38.160000000000004
2011-06-11,58,53.0,,0.53,30.740000000000002
2011-06-12,63,53.0,,0.53,33.39
2011-06-13,79,53.0,,0.53,41.870000000000005
2011-06-14,71,53.0,,0.53,37.63
2011-06-15,78,53.0,,0.53,41.34
2011-06-16,85,53.0,,0.53,45.050000000000004
2011-06-17,81,53.0,,0.53,42.93
2011-06-18,65,53.0,,0.53,34.45
2011-06-19,74,53.0,,0.53,39.22
2011-06-20,68,53.0,,0.53,36.04
2011-06-21,79,53.0,,0.53,41.870000000000005
2011-06-22,73,53.0,,0.53,38.690000000000005
2011-06-23,81,53.0,,0.53,42.93
2011-06-24,77,53.0,,0.53,40.81
2011-06-25,61,53.0,,0.53,32.33
2011-06-26,65,53.0,,0.53,34.45
2011-06-27,65,53.0,,0.53,34.45
2011-06-28,75,53.0,,0.53,39.75
2011-06-29,69,53.0,,0.53,36.57
2011-06-30,83,53.0,,0.53,43.99
2011-07-01,51,55.0,False,0.55,28.05
2011-07-02,51,55.0,,0.55,28.05
2011-07-03,49,55.0,,0.55,26.950000000000003
2011-07-04,54,55.0,,0.55,29.700000000000003
2011-07-05,56,55.0,,0.55,30.800000000000004
2011-07-06,67,55.0,,0.55,36.85
2011-07-07,53,55.0,,0.55,29.150000000000002
2011-07-08,49,55.0,,0.55,26.950000000000003
2011-07-09,49,55.0,,0.55,26.950000000000003
2011-07-10,51,55.0,,0.55,28.05
2011-07-11,57,55.0,,0.55,31.35
2011-07-12,58,55.0,,0.55,31.900000000000002
2011-07-13,62,55.0,,0.55,34.1
2011-07-14,67,55.0,,0.55,36.85
2011-07-15,60,55.0,,0.55,33.0
2011-07-16,46,55.0,,0.55,25.3
2011-07-17,57,55.0,,0.55,31.35
2011-07-18,64,55.0,,0.55,35.2
2011-07-19,72,55.0,,0.55,39.6
2011-07-20,53,55.0,,0.55,29.150000000000002
2011-07-21,65,55.0,,0.55,35.75
2011-07-22,57,55.0,,0.55,31.35
2011-07-23,54,55.0,,0.55,29.700000000000003
2011-07-24,69,55.0,,0.55,37.95
2011-07-25,76,55.0,,0.55,41.800000000000004
2011-07-26,91,55.0,,0.55,50.050000000000004
2011-07-27,76,55.0,,0.55,41.800000000000004
2011-07-28,100,55.0,,0.55,55.00000000000001
2011-07-29,85,55.0,,0.55,46.75000000000001
2011-07-30,81,55.0,,0.55,44.550000000000004
2011-07-31,99,55.0,,0.55,54.45
2011-08-01,100,52.0,False,0.52,52.0
2011-08-02,86,52.0,,0.52,44.72
2011-08-03,74,52.0,,0.52,38.480000000000004
2011-08-04,71,52.0,,0.52,36.92
2011-08-05,81,52.0,,0.52,42.120000000000005
2011-08-06,74,52.0,,0.52,38.480000000000004
2011-08-07,74,52.0,,0.52,38.480000000000004
2011-08-08,89,52.0,,0.52,46.28
2011-08-09,80,52.0,,0.52,41.6
2011-08-10,92,52.0,,0.52,47.84
2011-08-11,68,52.0,,0.52,35.36
2011-08-12,74,52.0,,0.52,38.480000000000004
2011-08-13,59,52.0,,0.52,30.68
2011-08-14,56,52.0,,0.52,29.12
2011-08-15,66,52.0,,0.52,34.32
2011-08-16,69,52.0,,0.52,35.88
2011-08-17,66,52.0,,0.52,34.32
2011-08-18,65,52.0,,0.52,33.800000000000004
2011-08-19,58,52.0,,0.52,30.16
2011-08-20,61,52.0,,0.52,31.720000000000002
2011-08-21,56,52.0,,0.52,29.12
2011-08-22,66,52.0,,0.52,34.32
2011-08-23,68,52.0,,0.52,35.36
2011-08-24,58,52.0,,0.52,30.16
2011-08-25,64,52.0,,0.52,33.28
2011-08-26,59,52.0,,0.52,30.68
2011-08-27,55,52.0,,0.52,28.6
2011-08-28,65,52.0,,0.52,33.800000000000004
