date,stocks_unscaled,stocks_monthly,isPartial,scale,stocks
2020-08-01,55,53.0,False,0.53,29.150000000000002
2020-08-02,55,53.0,,0.53,29.150000000000002
2020-08-03,86,53.0,,0.53,45.580000000000005
2020-08-04,90,53.0,,0.53,47.7
2020-08-05,96,53.0,,0.53,50.88
2020-08-06,99,53.0,,0.53,52.470000000000006
2020-08-07,87,53.0,,0.53,46.11
2020-08-08,58,53.0,,0.53,30.740000000000002
2020-08-09,52,53.0,,0.53,27.560000000000002
2020-08-10,91,53.0,,0.53,48.230000000000004
2020-08-11,97,53.0,,0.53,51.410000000000004
2020-08-12,93,53.0,,0.53,49.29
2020-08-13,87,53.0,,0.53,46.11
2020-08-14,79,53.0,,0.53,41.870000000000005
2020-08-15,55,53.0,,0.53,29.150000000000002
2020-08-16,50,53.0,,0.53,26.5
2020-08-17,78,53.0,,0.53,41.34
2020-08-18,83,53.0,,0.53,43.99
2020-08-19,83,53.0,,0.53,43.99
2020-08-20,80,53.0,,0.53,42.400000000000006
2020-08-21,78,53.0,,0.53,41.34
2020-08-22,55,53.0,,0.53,29.150000000000002
2020-08-23,55,53.0,,0.53,29.150000000000002
2020-08-24,79,53.0,,0.53,41.870000000000005
2020-08-25,81,53.0,,0.53,42.93
2020-08-26,86,53.0,,0.53,45.580000000000005
2020-08-27,80,53.0,,0.53,42.400000000000006
2020-08-28,82,53.0,,0.53,43.46
2020-08-29,60,53.0,,0.53,31.8
2020-08-30,61,53.0,,0.53,32.33
2020-08-31,100,53.0,,0.53,53.0
2020-09-01,94,46.0,False,0.46,43.24
2020-09-02,100,46.0,,0.46,46.0
2020-09-03,99,46.0,,0.46,45.54
2020-09-04,92,46.0,,0.46,42.32
2020-09-05,51,46.0,,0.46,23.46
2020-09-06,45,46.0,,0.46,20.7
2020-09-07,48,46.0,,0.46,22.080000000000002
2020-09-08,80,46.0,,0.46,36.800000000000004
2020-09-09,73,46.0,,0.46,33.58
2020-09-10,67,46.0,,0.46,30.82
2020-09-11,59,46.0,,0.46,27.14
2020-09-12,43,46.0,,0.46,19.78
2020-09-13,43,46.0,,0.46,19.78
2020-09-14,58,46.0,,0.46,26.68
2020-09-15,68,46.0,,0.46,31.28
2020-09-16,71,46.0,,0.46,32.660000000000004
2020-09-17,65,46.0,,0.46,29.900000000000002
2020-09-18,63,46.0,,0.46,28.98
2020-09-19,39,46.0,,0.46,17.94
2020-09-20,37,46.0,,0.46,17.02
2020-09-21,61,46.0,,0.46,28.060000000000002
2020-09-22,65,46.0,,0.46,29.900000000000002
2020-09-23,64,46.0,,0.46,29.44
2020-09-24,62,46.0,,0.46,28.52
2020-09-25,61,46.0,,0.46,28.060000000000002
2020-09-26,40,46.0,,0.46,18.400000000000002
2020-09-27,37,46.0,,0.46,17.02
2020-09-28,57,46.0,,0.46,26.220000000000002
2020-09-29,58,46.0,,0.46,26.68
2020-09-30,59,46.0,,0.46,27.14
2020-10-01,87,39.0,False,0.39,33.93
2020-10-02,92,39.0,,0.39,35.88
2020-10-03,56,39.0,,0.39,21.84
2020-10-04,53,39.0,,0.39,20.67
2020-10-05,82,39.0,,0.39,31.98
2020-10-06,100,39.0,,0.39,39.0
2020-10-07,95,39.0,,0.39,37.050000000000004
2020-10-08,96,39.0,,0.39,37.44
2020-10-09,88,39.0,,0.39,34.32
2020-10-10,61,39.0,,0.39,23.79
2020-10-11,59,39.0,,0.39,23.01
2020-10-12,89,39.0,,0.39,34.71
2020-10-13,94,39.0,,0.39,36.660000000000004
2020-10-14,87,39.0,,0.39,33.93
2020-10-15,90,39.0,,0.39,35.1
2020-10-16,90,39.0,,0.39,35.1
2020-10-17,56,39.0,,0.39,21.84
2020-10-18,55,39.0,,0.39,21.45
2020-10-19,85,39.0,,0.39,33.15
2020-10-20,88,39.0,,0.39,34.32
2020-10-21,92,39.0,,0.39,35.88
2020-10-22,89,39.0,,0.39,34.71
2020-10-23,83,39.0,,0.39,32.370000000000005
2020-10-24,55,39.0,,0.39,21.45
2020-10-25,49,39.0,,0.39,19.11
2020-10-26,82,39.0,,0.39,31.98
2020-10-27,81,39.0,,0.39,31.59
2020-10-28,91,39.0,,0.39,35.49
2020-10-29,92,39.0,,0.39,35.88
2020-10-30,86,39.0,,0.39,33.54
2020-10-31,47,39.0,,0.39,18.330000000000002
2020-11-01,32,47.0,True,0.47,15.04
2020-11-02,52,47.0,,0.47,24.439999999999998
2020-11-03,57,47.0,,0.47,26.79
2020-11-04,41,47.0,,0.47,19.27
2020-11-05,50,47.0,,0.47,23.5
2020-11-06,53,47.0,,0.47,24.91
2020-11-07,42,47.0,,0.47,19.74
2020-11-08,42,47.0,,0.47,19.74
2020-11-09,93,47.0,,0.47,43.71
2020-11-10,80,47.0,,0.47,37.599999999999994
2020-11-11,72,47.0,,0.47,33.839999999999996
2020-11-12,66,47.0,,0.47,31.02
2020-11-13,65,47.0,,0.47,30.549999999999997
2020-11-14,41,47.0,,0.47,19.27
2020-11-15,40,47.0,,0.47,18.799999999999997
2020-11-16,67,47.0,,0.47,31.49
2020-11-17,73,47.0,,0.47,34.309999999999995
2020-11-18,77,47.0,,0.47,36.19
2020-11-19,68,47.0,,0.47,31.959999999999997
2020-11-20,70,47.0,,0.47,32.9
2020-11-21,45,47.0,,0.47,21.15
2020-11-22,41,47.0,,0.47,19.27
2020-11-23,74,47.0,,0.47,34.78
2020-11-24,100,47.0,,0.47,47.0
2020-11-25,90,47.0,,0.47,42.3
2020-11-26,52,47.0,,0.47,24.439999999999998
2020-11-27,68,47.0,,0.47,31.959999999999997
2020-11-28,49,47.0,,0.47,23.029999999999998
2020-11-29,54,47.0,,0.47,25.38
