date,short selling_unscaled,short selling_monthly,isPartial,scale,short selling
2011-09-02,22,39.0,,0.39,8.58
2011-09-03,53,39.0,,0.39,20.67
2011-09-04,54,39.0,,0.39,21.060000000000002
2011-09-05,48,39.0,,0.39,18.72
2011-09-06,40,39.0,,0.39,15.600000000000001
2011-09-07,60,39.0,,0.39,23.400000000000002
2011-09-08,51,39.0,,0.39,19.89
2011-09-09,42,39.0,,0.39,16.38
2011-09-10,51,39.0,,0.39,19.89
2011-09-11,0,39.0,,0.39,0.0
2011-09-12,100,39.0,,0.39,39.0
2011-09-13,20,39.0,,0.39,7.800000000000001
2011-09-14,30,39.0,,0.39,11.700000000000001
2011-09-15,90,39.0,,0.39,35.1
2011-09-16,32,39.0,,0.39,12.48
2011-09-17,0,39.0,,0.39,0.0
2011-09-18,62,39.0,,0.39,24.18
2011-09-19,20,39.0,,0.39,7.800000000000001
2011-09-20,89,39.0,,0.39,34.71
2011-09-21,50,39.0,,0.39,19.5
2011-09-22,90,39.0,,0.39,35.1
2011-09-23,73,39.0,,0.39,28.470000000000002
2011-09-24,25,39.0,,0.39,9.75
2011-09-25,50,39.0,,0.39,19.5
2011-09-26,49,39.0,,0.39,19.11
2011-09-27,69,39.0,,0.39,26.91
2011-09-28,39,39.0,,0.39,15.21
2011-09-29,50,39.0,,0.39,19.5
2011-09-30,42,39.0,,0.39,16.38
2011-10-01,0,52.0,False,0.52,0.0
2011-10-02,100,52.0,,0.52,52.0
2011-10-03,16,52.0,,0.52,8.32
2011-10-04,46,52.0,,0.52,23.92
2011-10-05,15,52.0,,0.52,7.800000000000001
2011-10-06,61,52.0,,0.52,31.720000000000002
2011-10-07,66,52.0,,0.52,34.32
2011-10-08,0,52.0,,0.52,0.0
2011-10-09,40,52.0,,0.52,20.8
2011-10-10,16,52.0,,0.52,8.32
2011-10-11,43,52.0,,0.52,22.36
2011-10-12,44,52.0,,0.52,22.880000000000003
2011-10-13,62,52.0,,0.52,32.24
2011-10-14,97,52.0,,0.52,50.440000000000005
2011-10-15,40,52.0,,0.52,20.8
2011-10-16,19,52.0,,0.52,9.88
2011-10-17,91,52.0,,0.52,47.32
2011-10-18,76,52.0,,0.52,39.52
2011-10-19,76,52.0,,0.52,39.52
2011-10-20,31,52.0,,0.52,16.12
2011-10-21,66,52.0,,0.52,34.32
2011-10-22,60,52.0,,0.52,31.200000000000003
2011-10-23,39,52.0,,0.52,20.28
2011-10-24,60,52.0,,0.52,31.200000000000003
2011-10-25,75,52.0,,0.52,39.0
2011-10-26,75,52.0,,0.52,39.0
2011-10-27,31,52.0,,0.52,16.12
2011-10-28,64,52.0,,0.52,33.28
2011-10-29,19,52.0,,0.52,9.88
2011-10-30,40,52.0,,0.52,20.8
2011-10-31,47,52.0,,0.52,24.44
2011-11-01,55,45.0,False,0.45,24.75
2011-11-02,44,45.0,,0.45,19.8
2011-11-03,78,45.0,,0.45,35.1
2011-11-04,100,45.0,,0.45,45.0
2011-11-05,22,45.0,,0.45,9.9
2011-11-06,43,45.0,,0.45,19.35
2011-11-07,43,45.0,,0.45,19.35
2011-11-08,34,45.0,,0.45,15.3
2011-11-09,43,45.0,,0.45,19.35
2011-11-10,35,45.0,,0.45,15.75
2011-11-11,19,45.0,,0.45,8.55
2011-11-12,33,45.0,,0.45,14.85
2011-11-13,0,45.0,,0.45,0.0
2011-11-14,69,45.0,,0.45,31.05
2011-11-15,34,45.0,,0.45,15.3
2011-11-16,51,45.0,,0.45,22.95
2011-11-17,61,45.0,,0.45,27.45
2011-11-18,27,45.0,,0.45,12.15
2011-11-19,44,45.0,,0.45,19.8
2011-11-20,21,45.0,,0.45,9.450000000000001
2011-11-21,78,45.0,,0.45,35.1
2011-11-22,69,45.0,,0.45,31.05
2011-11-23,55,45.0,,0.45,24.75
2011-11-24,57,45.0,,0.45,25.650000000000002
2011-11-25,21,45.0,,0.45,9.450000000000001
2011-11-26,33,45.0,,0.45,14.85
2011-11-27,21,45.0,,0.45,9.450000000000001
2011-11-28,33,45.0,,0.45,14.85
2011-11-29,89,45.0,,0.45,40.050000000000004
2011-11-30,50,45.0,,0.45,22.5
2011-12-01,100,40.0,False,0.4,40.0
2011-12-02,84,40.0,,0.4,33.6
2011-12-03,50,40.0,,0.4,20.0
2011-12-04,0,40.0,,0.4,0.0
2011-12-05,60,40.0,,0.4,24.0
2011-12-06,59,40.0,,0.4,23.6
2011-12-07,0,40.0,,0.4,0.0
2011-12-08,90,40.0,,0.4,36.0
2011-12-09,31,40.0,,0.4,12.4
2011-12-10,50,40.0,,0.4,20.0
2011-12-11,37,40.0,,0.4,14.8
2011-12-12,69,40.0,,0.4,27.6
2011-12-13,69,40.0,,0.4,27.6
2011-12-14,81,40.0,,0.4,32.4
2011-12-15,61,40.0,,0.4,24.400000000000002
2011-12-16,74,40.0,,0.4,29.6
2011-12-17,38,40.0,,0.4,15.200000000000001
2011-12-18,39,40.0,,0.4,15.600000000000001
2011-12-19,21,40.0,,0.4,8.4
2011-12-20,0,40.0,,0.4,0.0
2011-12-21,42,40.0,,0.4,16.8
2011-12-22,44,40.0,,0.4,17.6
2011-12-23,36,40.0,,0.4,14.4
2011-12-24,0,40.0,,0.4,0.0
2011-12-25,63,40.0,,0.4,25.200000000000003
2011-12-26,39,40.0,,0.4,15.600000000000001
2011-12-27,43,40.0,,0.4,17.2
2011-12-28,64,40.0,,0.4,25.6
2011-12-29,65,40.0,,0.4,26.0
2011-12-30,22,40.0,,0.4,8.8
2011-12-31,38,40.0,,0.4,15.200000000000001
2012-01-01,36,34.0,False,0.34,12.24
2012-01-02,57,34.0,,0.34,19.380000000000003
2012-01-03,26,34.0,,0.34,8.84
2012-01-04,64,34.0,,0.34,21.76
2012-01-05,64,34.0,,0.34,21.76
2012-01-06,52,34.0,,0.34,17.68
2012-01-07,31,34.0,,0.34,10.540000000000001
2012-01-08,76,34.0,,0.34,25.840000000000003
2012-01-09,50,34.0,,0.34,17.0
2012-01-10,99,34.0,,0.34,33.660000000000004
2012-01-11,100,34.0,,0.34,34.0
2012-01-12,88,34.0,,0.34,29.92
2012-01-13,51,34.0,,0.34,17.34
2012-01-14,62,34.0,,0.34,21.080000000000002
2012-01-15,61,34.0,,0.34,20.740000000000002
2012-01-16,51,34.0,,0.34,17.34
2012-01-17,62,34.0,,0.34,21.080000000000002
2012-01-18,24,34.0,,0.34,8.16
2012-01-19,74,34.0,,0.34,25.16
2012-01-20,76,34.0,,0.34,25.840000000000003
2012-01-21,44,34.0,,0.34,14.96
2012-01-22,30,34.0,,0.34,10.200000000000001
2012-01-23,84,34.0,,0.34,28.560000000000002
2012-01-24,97,34.0,,0.34,32.980000000000004
2012-01-25,61,34.0,,0.34,20.740000000000002
2012-01-26,37,34.0,,0.34,12.58
2012-01-27,76,34.0,,0.34,25.840000000000003
2012-01-28,30,34.0,,0.34,10.200000000000001
2012-01-29,76,34.0,,0.34,25.840000000000003
2012-01-30,61,34.0,,0.34,20.740000000000002
2012-01-31,84,34.0,,0.34,28.560000000000002
2012-02-01,78,44.0,False,0.44,34.32
2012-02-02,59,44.0,,0.44,25.96
2012-02-03,80,44.0,,0.44,35.2
2012-02-04,60,44.0,,0.44,26.4
2012-02-05,24,44.0,,0.44,10.56
2012-02-06,59,44.0,,0.44,25.96
2012-02-07,38,44.0,,0.44,16.72
2012-02-08,58,44.0,,0.44,25.52
2012-02-09,59,44.0,,0.44,25.96
2012-02-10,60,44.0,,0.44,26.4
2012-02-11,0,44.0,,0.44,0.0
2012-02-12,22,44.0,,0.44,9.68
2012-02-13,38,44.0,,0.44,16.72
2012-02-14,96,44.0,,0.44,42.24
2012-02-15,49,44.0,,0.44,21.56
2012-02-16,68,44.0,,0.44,29.92
2012-02-17,80,44.0,,0.44,35.2
2012-02-18,24,44.0,,0.44,10.56
2012-02-19,36,44.0,,0.44,15.84
2012-02-20,30,44.0,,0.44,13.2
2012-02-21,48,44.0,,0.44,21.12
2012-02-22,48,44.0,,0.44,21.12
2012-02-23,58,44.0,,0.44,25.52
2012-02-24,100,44.0,,0.44,44.0
2012-02-25,59,44.0,,0.44,25.96
2012-02-26,97,44.0,,0.44,42.68
2012-02-27,39,44.0,,0.44,17.16
2012-02-28,76,44.0,,0.44,33.44
2012-02-29,95,44.0,,0.44,41.8
2012-03-01,41,42.0,False,0.42,17.22
2012-03-02,34,42.0,,0.42,14.28
2012-03-03,21,42.0,,0.42,8.82
2012-03-04,21,42.0,,0.42,8.82
2012-03-05,100,42.0,,0.42,42.0
2012-03-06,54,42.0,,0.42,22.68
2012-03-07,46,42.0,,0.42,19.32
2012-03-08,70,42.0,,0.42,29.4
2012-03-09,48,42.0,,0.42,20.16
2012-03-10,57,42.0,,0.42,23.939999999999998
2012-03-11,49,42.0,,0.42,20.58
2012-03-12,39,42.0,,0.42,16.38
2012-03-13,31,42.0,,0.42,13.02
2012-03-14,47,42.0,,0.42,19.74
2012-03-15,39,42.0,,0.42,16.38
2012-03-16,16,42.0,,0.42,6.72
2012-03-17,20,42.0,,0.42,8.4
2012-03-18,20,42.0,,0.42,8.4
2012-03-19,31,42.0,,0.42,13.02
2012-03-20,39,42.0,,0.42,16.38
2012-03-21,23,42.0,,0.42,9.66
2012-03-22,63,42.0,,0.42,26.459999999999997
2012-03-23,74,42.0,,0.42,31.08
2012-03-24,99,42.0,,0.42,41.58
2012-03-25,29,42.0,,0.42,12.18
2012-03-26,62,42.0,,0.42,26.04
2012-03-27,61,42.0,,0.42,25.619999999999997
2012-03-28,31,42.0,,0.42,13.02
2012-03-29,31,42.0,,0.42,13.02
2012-03-30,42,42.0,,0.42,17.64
2012-03-31,27,42.0,,0.42,11.34
2012-04-01,64,37.0,False,0.37,23.68
2012-04-02,52,37.0,,0.37,19.24
2012-04-03,51,37.0,,0.37,18.87
2012-04-04,0,37.0,,0.37,0.0
2012-04-05,35,37.0,,0.37,12.95
2012-04-06,57,37.0,,0.37,21.09
2012-04-07,45,37.0,,0.37,16.65
2012-04-08,70,37.0,,0.37,25.9
2012-04-09,41,37.0,,0.37,15.17
2012-04-10,91,37.0,,0.37,33.67
2012-04-11,100,37.0,,0.37,37.0
2012-04-12,34,37.0,,0.37,12.58
2012-04-13,53,37.0,,0.37,19.61
2012-04-14,0,37.0,,0.37,0.0
2012-04-15,42,37.0,,0.37,15.54
2012-04-16,67,37.0,,0.37,24.79
2012-04-17,66,37.0,,0.37,24.419999999999998
2012-04-18,50,37.0,,0.37,18.5
2012-04-19,52,37.0,,0.37,19.24
2012-04-20,53,37.0,,0.37,19.61
2012-04-21,0,37.0,,0.37,0.0
2012-04-22,21,37.0,,0.37,7.77
2012-04-23,33,37.0,,0.37,12.209999999999999
2012-04-24,33,37.0,,0.37,12.209999999999999
2012-04-25,50,37.0,,0.37,18.5
2012-04-26,67,37.0,,0.37,24.79
2012-04-27,17,37.0,,0.37,6.29
2012-04-28,64,37.0,,0.37,23.68
2012-04-29,64,37.0,,0.37,23.68
2012-04-30,17,37.0,,0.37,6.29
2012-05-01,17,46.0,False,0.46,7.82
2012-05-02,61,46.0,,0.46,28.060000000000002
2012-05-03,36,46.0,,0.46,16.560000000000002
2012-05-04,18,46.0,,0.46,8.280000000000001
2012-05-05,23,46.0,,0.46,10.58
2012-05-06,34,46.0,,0.46,15.64
2012-05-07,35,46.0,,0.46,16.1
2012-05-08,34,46.0,,0.46,15.64
2012-05-09,52,46.0,,0.46,23.92
2012-05-10,18,46.0,,0.46,8.280000000000001
2012-05-11,56,46.0,,0.46,25.76
2012-05-12,0,46.0,,0.46,0.0
2012-05-13,36,46.0,,0.46,16.560000000000002
2012-05-14,71,46.0,,0.46,32.660000000000004
2012-05-15,70,46.0,,0.46,32.2
2012-05-16,72,46.0,,0.46,33.120000000000005
2012-05-17,36,46.0,,0.46,16.560000000000002
2012-05-18,67,46.0,,0.46,30.82
2012-05-19,48,46.0,,0.46,22.080000000000002
2012-05-20,59,46.0,,0.46,27.14
2012-05-21,27,46.0,,0.46,12.42
2012-05-22,79,46.0,,0.46,36.34
2012-05-23,72,46.0,,0.46,33.120000000000005
2012-05-24,100,46.0,,0.46,46.0
2012-05-25,58,46.0,,0.46,26.68
2012-05-26,60,46.0,,0.46,27.6
2012-05-27,25,46.0,,0.46,11.5
2012-05-28,57,46.0,,0.46,26.220000000000002
2012-05-29,54,46.0,,0.46,24.84
2012-05-30,80,46.0,,0.46,36.800000000000004
2012-05-31,45,46.0,,0.46,20.7
2012-06-01,30,35.0,False,0.35,10.5
2012-06-02,49,35.0,,0.35,17.15
2012-06-03,62,35.0,,0.35,21.7
2012-06-04,29,35.0,,0.35,10.149999999999999
2012-06-05,38,35.0,,0.35,13.299999999999999
2012-06-06,39,35.0,,0.35,13.649999999999999
2012-06-07,49,35.0,,0.35,17.15
2012-06-08,31,35.0,,0.35,10.85
2012-06-09,100,35.0,,0.35,35.0
2012-06-10,50,35.0,,0.35,17.5
2012-06-11,49,35.0,,0.35,17.15
2012-06-12,19,35.0,,0.35,6.6499999999999995
2012-06-13,29,35.0,,0.35,10.149999999999999
2012-06-14,40,35.0,,0.35,14.0
2012-06-15,62,35.0,,0.35,21.7
2012-06-16,25,35.0,,0.35,8.75
2012-06-17,0,35.0,,0.35,0.0
2012-06-18,39,35.0,,0.35,13.649999999999999
2012-06-19,48,35.0,,0.35,16.799999999999997
2012-06-20,29,35.0,,0.35,10.149999999999999
2012-06-21,30,35.0,,0.35,10.5
2012-06-22,51,35.0,,0.35,17.849999999999998
2012-06-23,25,35.0,,0.35,8.75
2012-06-24,38,35.0,,0.35,13.299999999999999
2012-06-25,58,35.0,,0.35,20.299999999999997
2012-06-26,76,35.0,,0.35,26.599999999999998
2012-06-27,68,35.0,,0.35,23.799999999999997
2012-06-28,20,35.0,,0.35,7.0
2012-06-29,0,35.0,,0.35,0.0
2012-06-30,25,35.0,,0.35,8.75
2012-07-01,53,31.0,False,0.31,16.43
2012-07-02,81,31.0,,0.31,25.11
2012-07-03,20,31.0,,0.31,6.2
2012-07-04,0,31.0,,0.31,0.0
2012-07-05,22,31.0,,0.31,6.82
2012-07-06,63,31.0,,0.31,19.53
2012-07-07,25,31.0,,0.31,7.75
2012-07-08,25,31.0,,0.31,7.75
2012-07-09,99,31.0,,0.31,30.69
2012-07-10,20,31.0,,0.31,6.2
2012-07-11,60,31.0,,0.31,18.6
2012-07-12,40,31.0,,0.31,12.4
2012-07-13,41,31.0,,0.31,12.709999999999999
2012-07-14,0,31.0,,0.31,0.0
2012-07-15,51,31.0,,0.31,15.81
2012-07-16,20,31.0,,0.31,6.2
2012-07-17,19,31.0,,0.31,5.89
2012-07-18,20,31.0,,0.31,6.2
2012-07-19,40,31.0,,0.31,12.4
2012-07-20,0,31.0,,0.31,0.0
2012-07-21,76,31.0,,0.31,23.56
2012-07-22,26,31.0,,0.31,8.06
2012-07-23,100,31.0,,0.31,31.0
2012-07-24,59,31.0,,0.31,18.29
2012-07-25,59,31.0,,0.31,18.29
2012-07-26,20,31.0,,0.31,6.2
2012-07-27,41,31.0,,0.31,12.709999999999999
2012-07-28,74,31.0,,0.31,22.94
2012-07-29,0,31.0,,0.31,0.0
2012-07-30,20,31.0,,0.31,6.2
2012-07-31,58,31.0,,0.31,17.98
2012-08-01,47,36.0,False,0.36,16.919999999999998
2012-08-02,19,36.0,,0.36,6.84
2012-08-03,40,36.0,,0.36,14.399999999999999
2012-08-04,0,36.0,,0.36,0.0
2012-08-05,36,36.0,,0.36,12.959999999999999
2012-08-06,38,36.0,,0.36,13.68
2012-08-07,38,36.0,,0.36,13.68
2012-08-08,48,36.0,,0.36,17.28
2012-08-09,29,36.0,,0.36,10.44
2012-08-10,49,36.0,,0.36,17.64
2012-08-11,36,36.0,,0.36,12.959999999999999
2012-08-12,48,36.0,,0.36,17.28
2012-08-13,95,36.0,,0.36,34.199999999999996
2012-08-14,56,36.0,,0.36,20.16
2012-08-15,38,36.0,,0.36,13.68
2012-08-16,39,36.0,,0.36,14.04
2012-08-17,100,36.0,,0.36,36.0
2012-08-18,36,36.0,,0.36,12.959999999999999
2012-08-19,36,36.0,,0.36,12.959999999999999
2012-08-20,38,36.0,,0.36,13.68
2012-08-21,57,36.0,,0.36,20.52
2012-08-22,47,36.0,,0.36,16.919999999999998
2012-08-23,49,36.0,,0.36,17.64
2012-08-24,60,36.0,,0.36,21.599999999999998
2012-08-25,23,36.0,,0.36,8.28
2012-08-26,23,36.0,,0.36,8.28
2012-08-27,28,36.0,,0.36,10.08
2012-08-28,37,36.0,,0.36,13.32
2012-08-29,37,36.0,,0.36,13.32
2012-08-30,47,36.0,,0.36,16.919999999999998
2012-08-31,50,36.0,,0.36,18.0
2012-09-01,21,33.0,False,0.33,6.930000000000001
2012-09-02,21,33.0,,0.33,6.930000000000001
2012-09-03,28,33.0,,0.33,9.24
2012-09-04,49,33.0,,0.33,16.17
2012-09-05,48,33.0,,0.33,15.84
2012-09-06,41,33.0,,0.33,13.530000000000001
2012-09-07,42,33.0,,0.33,13.860000000000001
2012-09-08,29,33.0,,0.33,9.57
2012-09-09,79,33.0,,0.33,26.07
2012-09-10,48,33.0,,0.33,15.84
2012-09-11,24,33.0,,0.33,7.92
2012-09-12,24,33.0,,0.33,7.92
2012-09-13,40,33.0,,0.33,13.200000000000001
2012-09-14,100,33.0,,0.33,33.0
2012-09-15,20,33.0,,0.33,6.6000000000000005
2012-09-16,30,33.0,,0.33,9.9
2012-09-17,56,33.0,,0.33,18.48
2012-09-18,62,33.0,,0.33,20.46
2012-09-19,41,33.0,,0.33,13.530000000000001
2012-09-20,33,33.0,,0.33,10.89
2012-09-21,42,33.0,,0.33,13.860000000000001
2012-09-22,50,33.0,,0.33,16.5
2012-09-23,0,33.0,,0.33,0.0
2012-09-24,40,33.0,,0.33,13.200000000000001
2012-09-25,48,33.0,,0.33,15.84
2012-09-26,48,33.0,,0.33,15.84
2012-09-27,49,33.0,,0.33,16.17
2012-09-28,25,33.0,,0.33,8.25
2012-09-29,20,33.0,,0.33,6.6000000000000005
2012-09-30,30,33.0,,0.33,9.9
2012-10-01,35,34.0,False,0.34,11.9
2012-10-02,35,34.0,,0.34,11.9
2012-10-03,35,34.0,,0.34,11.9
2012-10-04,35,34.0,,0.34,11.9
2012-10-05,18,34.0,,0.34,6.12
2012-10-06,44,34.0,,0.34,14.96
2012-10-07,0,34.0,,0.34,0.0
2012-10-08,35,34.0,,0.34,11.9
2012-10-09,52,34.0,,0.34,17.68
2012-10-10,69,34.0,,0.34,23.46
2012-10-11,18,34.0,,0.34,6.12
2012-10-12,0,34.0,,0.34,0.0
2012-10-13,0,34.0,,0.34,0.0
2012-10-14,21,34.0,,0.34,7.140000000000001
2012-10-15,84,34.0,,0.34,28.560000000000002
2012-10-16,0,34.0,,0.34,0.0
2012-10-17,51,34.0,,0.34,17.34
2012-10-18,52,34.0,,0.34,17.68
2012-10-19,71,34.0,,0.34,24.14
2012-10-20,0,34.0,,0.34,0.0
2012-10-21,22,34.0,,0.34,7.48
2012-10-22,52,34.0,,0.34,17.68
2012-10-23,33,34.0,,0.34,11.22
2012-10-24,51,34.0,,0.34,17.34
2012-10-25,35,34.0,,0.34,11.9
2012-10-26,53,34.0,,0.34,18.02
2012-10-27,0,34.0,,0.34,0.0
2012-10-28,20,34.0,,0.34,6.800000000000001
2012-10-29,33,34.0,,0.34,11.22
2012-10-30,100,34.0,,0.34,34.0
2012-10-31,18,34.0,,0.34,6.12
2012-11-01,69,29.0,False,0.29,20.009999999999998
2012-11-02,0,29.0,,0.29,0.0
2012-11-03,50,29.0,,0.29,14.499999999999998
2012-11-04,0,29.0,,0.29,0.0
2012-11-05,24,29.0,,0.29,6.959999999999999
2012-11-06,23,29.0,,0.29,6.67
2012-11-07,59,29.0,,0.29,17.11
2012-11-08,57,29.0,,0.29,16.529999999999998
2012-11-09,42,29.0,,0.29,12.18
2012-11-10,61,29.0,,0.29,17.689999999999998
2012-11-11,20,29.0,,0.29,5.8
2012-11-12,33,29.0,,0.29,9.569999999999999
2012-11-13,48,29.0,,0.29,13.919999999999998
2012-11-14,16,29.0,,0.29,4.64
2012-11-15,16,29.0,,0.29,4.64
2012-11-16,42,29.0,,0.29,12.18
2012-11-17,100,29.0,,0.29,28.999999999999996
2012-11-18,20,29.0,,0.29,5.8
2012-11-19,40,29.0,,0.29,11.6
2012-11-20,32,29.0,,0.29,9.28
2012-11-21,35,29.0,,0.29,10.149999999999999
2012-11-22,31,29.0,,0.29,8.99
2012-11-23,19,29.0,,0.29,5.51
2012-11-24,39,29.0,,0.29,11.309999999999999
2012-11-25,29,29.0,,0.29,8.41
2012-11-26,38,29.0,,0.29,11.02
2012-11-27,38,29.0,,0.29,11.02
2012-11-28,23,29.0,,0.29,6.67
2012-11-29,38,29.0,,0.29,11.02
2012-11-30,16,29.0,,0.29,4.64
2012-12-01,26,31.0,False,0.31,8.06
2012-12-02,39,31.0,,0.31,12.09
2012-12-03,85,31.0,,0.31,26.35
2012-12-04,63,31.0,,0.31,19.53
2012-12-05,43,31.0,,0.31,13.33
2012-12-06,32,31.0,,0.31,9.92
2012-12-07,34,31.0,,0.31,10.54
2012-12-08,53,31.0,,0.31,16.43
2012-12-09,52,31.0,,0.31,16.12
2012-12-10,52,31.0,,0.31,16.12
2012-12-11,64,31.0,,0.31,19.84
2012-12-12,65,31.0,,0.31,20.15
2012-12-13,44,31.0,,0.31,13.64
2012-12-14,44,31.0,,0.31,13.64
2012-12-15,27,31.0,,0.31,8.37
2012-12-16,53,31.0,,0.31,16.43
2012-12-17,54,31.0,,0.31,16.74
2012-12-18,44,31.0,,0.31,13.64
2012-12-19,34,31.0,,0.31,10.54
2012-12-20,57,31.0,,0.31,17.669999999999998
2012-12-21,95,31.0,,0.31,29.45
2012-12-22,57,31.0,,0.31,17.669999999999998
2012-12-23,29,31.0,,0.31,8.99
2012-12-24,56,31.0,,0.31,17.36
2012-12-25,47,31.0,,0.31,14.57
2012-12-26,100,31.0,,0.31,31.0
2012-12-27,47,31.0,,0.31,14.57
2012-12-28,24,31.0,,0.31,7.4399999999999995
2012-12-29,26,31.0,,0.31,8.06
2012-12-30,68,31.0,,0.31,21.08
2012-12-31,36,31.0,,0.31,11.16
2013-01-01,0,37.0,False,0.37,0.0
2013-01-02,69,37.0,,0.37,25.53
2013-01-03,51,37.0,,0.37,18.87
2013-01-04,35,37.0,,0.37,12.95
2013-01-05,60,37.0,,0.37,22.2
2013-01-06,40,37.0,,0.37,14.8
2013-01-07,100,37.0,,0.37,37.0
2013-01-08,66,37.0,,0.37,24.419999999999998
2013-01-09,67,37.0,,0.37,24.79
2013-01-10,17,37.0,,0.37,6.29
2013-01-11,68,37.0,,0.37,25.16
2013-01-12,20,37.0,,0.37,7.4
2013-01-13,0,37.0,,0.37,0.0
2013-01-14,97,37.0,,0.37,35.89
2013-01-15,97,37.0,,0.37,35.89
2013-01-16,49,37.0,,0.37,18.13
2013-01-17,82,37.0,,0.37,30.34
2013-01-18,34,37.0,,0.37,12.58
2013-01-19,40,37.0,,0.37,14.8
2013-01-20,0,37.0,,0.37,0.0
2013-01-21,0,37.0,,0.37,0.0
2013-01-22,16,37.0,,0.37,5.92
2013-01-23,33,37.0,,0.37,12.209999999999999
2013-01-24,98,37.0,,0.37,36.26
2013-01-25,50,37.0,,0.37,18.5
2013-01-26,19,37.0,,0.37,7.03
2013-01-27,59,37.0,,0.37,21.83
2013-01-28,48,37.0,,0.37,17.759999999999998
2013-01-29,48,37.0,,0.37,17.759999999999998
2013-01-30,64,37.0,,0.37,23.68
2013-01-31,48,37.0,,0.37,17.759999999999998
2013-02-01,72,36.0,False,0.36,25.919999999999998
2013-02-02,0,36.0,,0.36,0.0
2013-02-03,17,36.0,,0.36,6.12
2013-02-04,57,36.0,,0.36,20.52
2013-02-05,70,36.0,,0.36,25.2
2013-02-06,0,36.0,,0.36,0.0
2013-02-07,28,36.0,,0.36,10.08
2013-02-08,29,36.0,,0.36,10.44
2013-02-09,17,36.0,,0.36,6.12
2013-02-10,0,36.0,,0.36,0.0
2013-02-11,68,36.0,,0.36,24.48
2013-02-12,41,36.0,,0.36,14.76
2013-02-13,55,36.0,,0.36,19.8
2013-02-14,29,36.0,,0.36,10.44
2013-02-15,45,36.0,,0.36,16.2
2013-02-16,34,36.0,,0.36,12.24
2013-02-17,18,36.0,,0.36,6.4799999999999995
2013-02-18,43,36.0,,0.36,15.479999999999999
2013-02-19,69,36.0,,0.36,24.84
2013-02-20,41,36.0,,0.36,14.76
2013-02-21,28,36.0,,0.36,10.08
2013-02-22,100,36.0,,0.36,36.0
2013-02-23,50,36.0,,0.36,18.0
2013-02-24,34,36.0,,0.36,12.24
2013-02-25,27,36.0,,0.36,9.719999999999999
2013-02-26,82,36.0,,0.36,29.52
2013-02-27,83,36.0,,0.36,29.88
2013-02-28,14,36.0,,0.36,5.04
2013-03-01,100,34.0,False,0.34,34.0
2013-03-02,35,34.0,,0.34,11.9
2013-03-03,70,34.0,,0.34,23.8
2013-03-04,58,34.0,,0.34,19.720000000000002
2013-03-05,48,34.0,,0.34,16.32
2013-03-06,28,34.0,,0.34,9.520000000000001
2013-03-07,96,34.0,,0.34,32.64
2013-03-08,59,34.0,,0.34,20.060000000000002
2013-03-09,35,34.0,,0.34,11.9
2013-03-10,24,34.0,,0.34,8.16
2013-03-11,39,34.0,,0.34,13.260000000000002
2013-03-12,66,34.0,,0.34,22.44
2013-03-13,77,34.0,,0.34,26.180000000000003
2013-03-14,29,34.0,,0.34,9.860000000000001
2013-03-15,41,34.0,,0.34,13.940000000000001
2013-03-16,24,34.0,,0.34,8.16
2013-03-17,59,34.0,,0.34,20.060000000000002
2013-03-18,38,34.0,,0.34,12.920000000000002
2013-03-19,57,34.0,,0.34,19.380000000000003
2013-03-20,38,34.0,,0.34,12.920000000000002
2013-03-21,59,34.0,,0.34,20.060000000000002
2013-03-22,51,34.0,,0.34,17.34
2013-03-23,59,34.0,,0.34,20.060000000000002
2013-03-24,46,34.0,,0.34,15.64
2013-03-25,29,34.0,,0.34,9.860000000000001
2013-03-26,19,34.0,,0.34,6.460000000000001
2013-03-27,40,34.0,,0.34,13.600000000000001
2013-03-28,51,34.0,,0.34,17.34
2013-03-29,54,34.0,,0.34,18.360000000000003
2013-03-30,25,34.0,,0.34,8.5
2013-03-31,51,34.0,,0.34,17.34
2013-04-01,35,32.0,False,0.32,11.200000000000001
2013-04-02,17,32.0,,0.32,5.44
2013-04-03,17,32.0,,0.32,5.44
2013-04-04,51,32.0,,0.32,16.32
2013-04-05,36,32.0,,0.32,11.52
2013-04-06,43,32.0,,0.32,13.76
2013-04-07,43,32.0,,0.32,13.76
2013-04-08,84,32.0,,0.32,26.88
2013-04-09,51,32.0,,0.32,16.32
2013-04-10,84,32.0,,0.32,26.88
2013-04-11,34,32.0,,0.32,10.88
2013-04-12,87,32.0,,0.32,27.84
2013-04-13,42,32.0,,0.32,13.44
2013-04-14,21,32.0,,0.32,6.72
2013-04-15,82,32.0,,0.32,26.240000000000002
2013-04-16,100,32.0,,0.32,32.0
2013-04-17,17,32.0,,0.32,5.44
2013-04-18,34,32.0,,0.32,10.88
2013-04-19,17,32.0,,0.32,5.44
2013-04-20,21,32.0,,0.32,6.72
2013-04-21,0,32.0,,0.32,0.0
2013-04-22,34,32.0,,0.32,10.88
2013-04-23,68,32.0,,0.32,21.76
2013-04-24,17,32.0,,0.32,5.44
2013-04-25,17,32.0,,0.32,5.44
2013-04-26,54,32.0,,0.32,17.28
2013-04-27,43,32.0,,0.32,13.76
2013-04-28,0,32.0,,0.32,0.0
2013-04-29,17,32.0,,0.32,5.44
2013-04-30,51,32.0,,0.32,16.32
2013-05-01,75,36.0,False,0.36,27.0
