date,movie_unscaled,movie_monthly,isPartial,scale,movie
2014-12-19,52,89.0,,0.89,46.28
2014-12-20,68,89.0,,0.89,60.52
2014-12-21,70,89.0,,0.89,62.300000000000004
2014-12-22,56,89.0,,0.89,49.84
2014-12-23,55,89.0,,0.89,48.95
2014-12-24,66,89.0,,0.89,58.74
2014-12-25,100,89.0,,0.89,89.0
2014-12-26,89,89.0,,0.89,79.21000000000001
2014-12-27,87,89.0,,0.89,77.43
2014-12-28,82,89.0,,0.89,72.98
2014-12-29,62,89.0,,0.89,55.18
2014-12-30,60,89.0,,0.89,53.4
2014-12-31,61,89.0,,0.89,54.29
2015-01-01,89,93.0,False,0.93,82.77000000000001
2015-01-02,82,93.0,,0.93,76.26
2015-01-03,89,93.0,,0.93,82.77000000000001
2015-01-04,83,93.0,,0.93,77.19
2015-01-05,54,93.0,,0.93,50.220000000000006
2015-01-06,47,93.0,,0.93,43.71
2015-01-07,47,93.0,,0.93,43.71
2015-01-08,50,93.0,,0.93,46.5
2015-01-09,57,93.0,,0.93,53.010000000000005
2015-01-10,85,93.0,,0.93,79.05
2015-01-11,82,93.0,,0.93,76.26
2015-01-12,57,93.0,,0.93,53.010000000000005
2015-01-13,47,93.0,,0.93,43.71
2015-01-14,50,93.0,,0.93,46.5
2015-01-15,55,93.0,,0.93,51.150000000000006
2015-01-16,68,93.0,,0.93,63.24
2015-01-17,98,93.0,,0.93,91.14
2015-01-18,100,93.0,,0.93,93.0
2015-01-19,78,93.0,,0.93,72.54
2015-01-20,55,93.0,,0.93,51.150000000000006
2015-01-21,47,93.0,,0.93,43.71
2015-01-22,49,93.0,,0.93,45.57
2015-01-23,60,93.0,,0.93,55.800000000000004
2015-01-24,91,93.0,,0.93,84.63000000000001
2015-01-25,89,93.0,,0.93,82.77000000000001
2015-01-26,53,93.0,,0.93,49.29
2015-01-27,50,93.0,,0.93,46.5
2015-01-28,47,93.0,,0.93,43.71
2015-01-29,47,93.0,,0.93,43.71
2015-01-30,53,93.0,,0.93,49.29
2015-01-31,78,93.0,,0.93,72.54
2015-02-01,68,88.0,False,0.88,59.84
2015-02-02,46,88.0,,0.88,40.48
2015-02-03,43,88.0,,0.88,37.84
2015-02-04,43,88.0,,0.88,37.84
2015-02-05,43,88.0,,0.88,37.84
2015-02-06,53,88.0,,0.88,46.64
2015-02-07,82,88.0,,0.88,72.16
2015-02-08,79,88.0,,0.88,69.52
2015-02-09,48,88.0,,0.88,42.24
2015-02-10,45,88.0,,0.88,39.6
2015-02-11,44,88.0,,0.88,38.72
2015-02-12,48,88.0,,0.88,42.24
2015-02-13,64,88.0,,0.88,56.32
2015-02-14,98,88.0,,0.88,86.24
2015-02-15,100,88.0,,0.88,88.0
2015-02-16,69,88.0,,0.88,60.72
2015-02-17,53,88.0,,0.88,46.64
2015-02-18,46,88.0,,0.88,40.48
2015-02-19,47,88.0,,0.88,41.36
2015-02-20,56,88.0,,0.88,49.28
2015-02-21,80,88.0,,0.88,70.4
2015-02-22,82,88.0,,0.88,72.16
2015-02-23,63,88.0,,0.88,55.44
2015-02-24,48,88.0,,0.88,42.24
2015-02-25,44,88.0,,0.88,38.72
2015-02-26,44,88.0,,0.88,38.72
2015-02-27,49,88.0,,0.88,43.12
2015-02-28,74,88.0,,0.88,65.12
2015-03-01,99,80.0,False,0.8,79.2
2015-03-02,59,80.0,,0.8,47.2
2015-03-03,52,80.0,,0.8,41.6
2015-03-04,52,80.0,,0.8,41.6
2015-03-05,57,80.0,,0.8,45.6
2015-03-06,65,80.0,,0.8,52.0
2015-03-07,89,80.0,,0.8,71.2
2015-03-08,93,80.0,,0.8,74.4
2015-03-09,57,80.0,,0.8,45.6
2015-03-10,52,80.0,,0.8,41.6
2015-03-11,51,80.0,,0.8,40.800000000000004
2015-03-12,54,80.0,,0.8,43.2
2015-03-13,67,80.0,,0.8,53.6
2015-03-14,92,80.0,,0.8,73.60000000000001
2015-03-15,93,80.0,,0.8,74.4
2015-03-16,58,80.0,,0.8,46.400000000000006
2015-03-17,53,80.0,,0.8,42.400000000000006
2015-03-18,54,80.0,,0.8,43.2
2015-03-19,57,80.0,,0.8,45.6
2015-03-20,70,80.0,,0.8,56.0
2015-03-21,96,80.0,,0.8,76.80000000000001
2015-03-22,95,80.0,,0.8,76.0
2015-03-23,61,80.0,,0.8,48.800000000000004
2015-03-24,56,80.0,,0.8,44.800000000000004
2015-03-25,60,80.0,,0.8,48.0
2015-03-26,52,80.0,,0.8,41.6
2015-03-27,69,80.0,,0.8,55.2
2015-03-28,100,80.0,,0.8,80.0
2015-03-29,95,80.0,,0.8,76.0
2015-03-30,62,80.0,,0.8,49.6
2015-03-31,55,80.0,,0.8,44.0
2015-04-01,56,78.0,False,0.78,43.68
2015-04-02,62,78.0,,0.78,48.36
2015-04-03,82,78.0,,0.78,63.96
2015-04-04,100,78.0,,0.78,78.0
2015-04-05,100,78.0,,0.78,78.0
2015-04-06,69,78.0,,0.78,53.82
2015-04-07,59,78.0,,0.78,46.02
2015-04-08,57,78.0,,0.78,44.46
2015-04-09,59,78.0,,0.78,46.02
2015-04-10,68,78.0,,0.78,53.04
2015-04-11,93,78.0,,0.78,72.54
2015-04-12,90,78.0,,0.78,70.2
2015-04-13,59,78.0,,0.78,46.02
2015-04-14,51,78.0,,0.78,39.78
2015-04-15,53,78.0,,0.78,41.34
2015-04-16,53,78.0,,0.78,41.34
2015-04-17,64,78.0,,0.78,49.92
2015-04-18,91,78.0,,0.78,70.98
2015-04-19,91,78.0,,0.78,70.98
2015-04-20,57,78.0,,0.78,44.46
2015-04-21,51,78.0,,0.78,39.78
2015-04-22,51,78.0,,0.78,39.78
2015-04-23,54,78.0,,0.78,42.120000000000005
2015-04-24,65,78.0,,0.78,50.7
2015-04-25,91,78.0,,0.78,70.98
2015-04-26,91,78.0,,0.78,70.98
2015-04-27,56,78.0,,0.78,43.68
2015-04-28,50,78.0,,0.78,39.0
2015-04-29,51,78.0,,0.78,39.78
2015-04-30,54,78.0,,0.78,42.120000000000005
2015-05-01,64,83.0,False,0.83,53.12
2015-05-02,84,83.0,,0.83,69.72
2015-05-03,86,83.0,,0.83,71.38
2015-05-04,56,83.0,,0.83,46.48
2015-05-05,51,83.0,,0.83,42.33
2015-05-06,51,83.0,,0.83,42.33
2015-05-07,55,83.0,,0.83,45.65
2015-05-08,60,83.0,,0.83,49.8
2015-05-09,86,83.0,,0.83,71.38
2015-05-10,90,83.0,,0.83,74.7
2015-05-11,58,83.0,,0.83,48.14
2015-05-12,53,83.0,,0.83,43.989999999999995
2015-05-13,52,83.0,,0.83,43.16
2015-05-14,55,83.0,,0.83,45.65
2015-05-15,66,83.0,,0.83,54.779999999999994
2015-05-16,93,83.0,,0.83,77.19
2015-05-17,95,83.0,,0.83,78.85
2015-05-18,57,83.0,,0.83,47.309999999999995
2015-05-19,56,83.0,,0.83,46.48
2015-05-20,55,83.0,,0.83,45.65
2015-05-21,58,83.0,,0.83,48.14
2015-05-22,67,83.0,,0.83,55.61
2015-05-23,96,83.0,,0.83,79.67999999999999
2015-05-24,100,83.0,,0.83,83.0
2015-05-25,92,83.0,,0.83,76.36
2015-05-26,60,83.0,,0.83,49.8
2015-05-27,56,83.0,,0.83,46.48
2015-05-28,56,83.0,,0.83,46.48
2015-05-29,67,83.0,,0.83,55.61
2015-05-30,97,83.0,,0.83,80.50999999999999
2015-05-31,100,83.0,,0.83,83.0
2015-06-01,56,91.0,False,0.91,50.96
2015-06-02,55,91.0,,0.91,50.050000000000004
2015-06-03,56,91.0,,0.91,50.96
2015-06-04,58,91.0,,0.91,52.78
2015-06-05,66,91.0,,0.91,60.06
2015-06-06,87,91.0,,0.91,79.17
2015-06-07,88,91.0,,0.91,80.08
2015-06-08,59,91.0,,0.91,53.690000000000005
2015-06-09,55,91.0,,0.91,50.050000000000004
2015-06-10,56,91.0,,0.91,50.96
2015-06-11,58,91.0,,0.91,52.78
2015-06-12,70,91.0,,0.91,63.7
2015-06-13,92,91.0,,0.91,83.72
2015-06-14,94,91.0,,0.91,85.54
2015-06-15,60,91.0,,0.91,54.6
2015-06-16,57,91.0,,0.91,51.870000000000005
2015-06-17,57,91.0,,0.91,51.870000000000005
2015-06-18,60,91.0,,0.91,54.6
2015-06-19,73,91.0,,0.91,66.43
2015-06-20,95,91.0,,0.91,86.45
2015-06-21,100,91.0,,0.91,91.0
2015-06-22,65,91.0,,0.91,59.15
2015-06-23,62,91.0,,0.91,56.42
2015-06-24,58,91.0,,0.91,52.78
2015-06-25,59,91.0,,0.91,53.690000000000005
2015-06-26,68,91.0,,0.91,61.88
2015-06-27,93,91.0,,0.91,84.63000000000001
2015-06-28,94,91.0,,0.91,85.54
2015-06-29,62,91.0,,0.91,56.42
2015-06-30,58,91.0,,0.91,52.78
2015-07-01,60,94.0,False,0.94,56.4
2015-07-02,62,94.0,,0.94,58.279999999999994
2015-07-03,77,94.0,,0.94,72.38
2015-07-04,84,94.0,,0.94,78.96
2015-07-05,88,94.0,,0.94,82.72
2015-07-06,63,94.0,,0.94,59.22
2015-07-07,59,94.0,,0.94,55.459999999999994
2015-07-08,61,94.0,,0.94,57.339999999999996
2015-07-09,62,94.0,,0.94,58.279999999999994
2015-07-10,75,94.0,,0.94,70.5
2015-07-11,100,94.0,,0.94,94.0
2015-07-12,99,94.0,,0.94,93.05999999999999
2015-07-13,68,94.0,,0.94,63.919999999999995
2015-07-14,63,94.0,,0.94,59.22
2015-07-15,60,94.0,,0.94,56.4
2015-07-16,60,94.0,,0.94,56.4
2015-07-17,71,94.0,,0.94,66.74
2015-07-18,97,94.0,,0.94,91.17999999999999
2015-07-19,94,94.0,,0.94,88.36
2015-07-20,62,94.0,,0.94,58.279999999999994
2015-07-21,59,94.0,,0.94,55.459999999999994
2015-07-22,57,94.0,,0.94,53.58
2015-07-23,59,94.0,,0.94,55.459999999999994
2015-07-24,74,94.0,,0.94,69.56
2015-07-25,95,94.0,,0.94,89.3
2015-07-26,99,94.0,,0.94,93.05999999999999
2015-07-27,64,94.0,,0.94,60.16
2015-07-28,60,94.0,,0.94,56.4
2015-07-29,58,94.0,,0.94,54.519999999999996
2015-07-30,58,94.0,,0.94,54.519999999999996
2015-07-31,65,94.0,,0.94,61.099999999999994
2015-08-01,88,88.0,False,0.88,77.44
2015-08-02,89,88.0,,0.88,78.32000000000001
2015-08-03,62,88.0,,0.88,54.56
2015-08-04,58,88.0,,0.88,51.04
2015-08-05,62,88.0,,0.88,54.56
2015-08-06,60,88.0,,0.88,52.8
2015-08-07,66,88.0,,0.88,58.08
2015-08-08,92,88.0,,0.88,80.96
2015-08-09,91,88.0,,0.88,80.08
2015-08-10,59,88.0,,0.88,51.92
2015-08-11,58,88.0,,0.88,51.04
2015-08-12,55,88.0,,0.88,48.4
2015-08-13,56,88.0,,0.88,49.28
2015-08-14,70,88.0,,0.88,61.6
2015-08-15,97,88.0,,0.88,85.36
2015-08-16,100,88.0,,0.88,88.0
2015-08-17,65,88.0,,0.88,57.2
2015-08-18,59,88.0,,0.88,51.92
2015-08-19,56,88.0,,0.88,49.28
2015-08-20,54,88.0,,0.88,47.52
2015-08-21,62,88.0,,0.88,54.56
2015-08-22,86,88.0,,0.88,75.68
2015-08-23,84,88.0,,0.88,73.92
2015-08-24,50,88.0,,0.88,44.0
2015-08-25,49,88.0,,0.88,43.12
2015-08-26,45,88.0,,0.88,39.6
2015-08-27,47,88.0,,0.88,41.36
2015-08-28,56,88.0,,0.88,49.28
2015-08-29,84,88.0,,0.88,73.92
2015-08-30,85,88.0,,0.88,74.8
2015-08-31,49,88.0,,0.88,43.12
2015-09-01,50,75.0,False,0.75,37.5
2015-09-02,49,75.0,,0.75,36.75
2015-09-03,50,75.0,,0.75,37.5
2015-09-04,61,75.0,,0.75,45.75
2015-09-05,90,75.0,,0.75,67.5
2015-09-06,100,75.0,,0.75,75.0
2015-09-07,94,75.0,,0.75,70.5
2015-09-08,55,75.0,,0.75,41.25
2015-09-09,48,75.0,,0.75,36.0
2015-09-10,49,75.0,,0.75,36.75
2015-09-11,62,75.0,,0.75,46.5
2015-09-12,100,75.0,,0.75,75.0
2015-09-13,93,75.0,,0.75,69.75
2015-09-14,56,75.0,,0.75,42.0
2015-09-15,51,75.0,,0.75,38.25
2015-09-16,50,75.0,,0.75,37.5
2015-09-17,49,75.0,,0.75,36.75
2015-09-18,62,75.0,,0.75,46.5
2015-09-19,93,75.0,,0.75,69.75
2015-09-20,85,75.0,,0.75,63.75
2015-09-21,53,75.0,,0.75,39.75
2015-09-22,50,75.0,,0.75,37.5
2015-09-23,52,75.0,,0.75,39.0
2015-09-24,50,75.0,,0.75,37.5
2015-09-25,61,75.0,,0.75,45.75
2015-09-26,90,75.0,,0.75,67.5
2015-09-27,86,75.0,,0.75,64.5
2015-09-28,52,75.0,,0.75,39.0
2015-09-29,49,75.0,,0.75,36.75
2015-09-30,49,75.0,,0.75,36.75
2015-10-01,52,77.0,False,0.77,40.04
2015-10-02,67,77.0,,0.77,51.59
2015-10-03,100,77.0,,0.77,77.0
2015-10-04,93,77.0,,0.77,71.61
2015-10-05,56,77.0,,0.77,43.120000000000005
2015-10-06,51,77.0,,0.77,39.27
2015-10-07,51,77.0,,0.77,39.27
2015-10-08,51,77.0,,0.77,39.27
2015-10-09,66,77.0,,0.77,50.82
2015-10-10,95,77.0,,0.77,73.15
2015-10-11,95,77.0,,0.77,73.15
2015-10-12,64,77.0,,0.77,49.28
2015-10-13,52,77.0,,0.77,40.04
2015-10-14,51,77.0,,0.77,39.27
2015-10-15,55,77.0,,0.77,42.35
2015-10-16,67,77.0,,0.77,51.59
2015-10-17,97,77.0,,0.77,74.69
2015-10-18,94,77.0,,0.77,72.38
2015-10-19,58,77.0,,0.77,44.660000000000004
2015-10-20,58,77.0,,0.77,44.660000000000004
2015-10-21,58,77.0,,0.77,44.660000000000004
2015-10-22,56,77.0,,0.77,43.120000000000005
2015-10-23,67,77.0,,0.77,51.59
2015-10-24,97,77.0,,0.77,74.69
2015-10-25,93,77.0,,0.77,71.61
2015-10-26,59,77.0,,0.77,45.43
2015-10-27,54,77.0,,0.77,41.58
2015-10-28,54,77.0,,0.77,41.58
2015-10-29,55,77.0,,0.77,42.35
2015-10-30,68,77.0,,0.77,52.36
2015-10-31,94,77.0,,0.77,72.38
2015-11-01,84,87.0,False,0.87,73.08
2015-11-02,49,87.0,,0.87,42.63
2015-11-03,47,87.0,,0.87,40.89
2015-11-04,47,87.0,,0.87,40.89
2015-11-05,49,87.0,,0.87,42.63
2015-11-06,62,87.0,,0.87,53.94
2015-11-07,93,87.0,,0.87,80.91
2015-11-08,86,87.0,,0.87,74.82
2015-11-09,52,87.0,,0.87,45.24
2015-11-10,51,87.0,,0.87,44.37
2015-11-11,58,87.0,,0.87,50.46
2015-11-12,50,87.0,,0.87,43.5
2015-11-13,56,87.0,,0.87,48.72
2015-11-14,77,87.0,,0.87,66.99
2015-11-15,77,87.0,,0.87,66.99
2015-11-16,47,87.0,,0.87,40.89
2015-11-17,47,87.0,,0.87,40.89
2015-11-18,47,87.0,,0.87,40.89
2015-11-19,51,87.0,,0.87,44.37
2015-11-20,61,87.0,,0.87,53.07
2015-11-21,86,87.0,,0.87,74.82
2015-11-22,86,87.0,,0.87,74.82
2015-11-23,57,87.0,,0.87,49.589999999999996
2015-11-24,55,87.0,,0.87,47.85
2015-11-25,64,87.0,,0.87,55.68
2015-11-26,81,87.0,,0.87,70.47
2015-11-27,88,87.0,,0.87,76.56
2015-11-28,100,87.0,,0.87,87.0
2015-11-29,94,87.0,,0.87,81.78
2015-11-30,52,87.0,,0.87,45.24
2015-12-01,40,100.0,False,1.0,40.0
2015-12-02,38,100.0,,1.0,38.0
2015-12-03,38,100.0,,1.0,38.0
2015-12-04,45,100.0,,1.0,45.0
2015-12-05,64,100.0,,1.0,64.0
2015-12-06,65,100.0,,1.0,65.0
2015-12-07,42,100.0,,1.0,42.0
2015-12-08,38,100.0,,1.0,38.0
2015-12-09,38,100.0,,1.0,38.0
2015-12-10,41,100.0,,1.0,41.0
2015-12-11,45,100.0,,1.0,45.0
2015-12-12,65,100.0,,1.0,65.0
2015-12-13,67,100.0,,1.0,67.0
2015-12-14,45,100.0,,1.0,45.0
2015-12-15,42,100.0,,1.0,42.0
2015-12-16,43,100.0,,1.0,43.0
2015-12-17,50,100.0,,1.0,50.0
2015-12-18,60,100.0,,1.0,60.0
2015-12-19,75,100.0,,1.0,75.0
2015-12-20,81,100.0,,1.0,81.0
2015-12-21,61,100.0,,1.0,61.0
2015-12-22,58,100.0,,1.0,58.0
2015-12-23,60,100.0,,1.0,60.0
2015-12-24,68,100.0,,1.0,68.0
2015-12-25,92,100.0,,1.0,92.0
2015-12-26,100,100.0,,1.0,100.0
2015-12-27,88,100.0,,1.0,88.0
