date,tourism_unscaled,tourism_monthly,isPartial,scale,tourism
2019-01-29,94,27.0,,0.27,25.380000000000003
2019-01-30,82,27.0,,0.27,22.14
2019-01-31,100,27.0,,0.27,27.0
2019-02-01,95,27.0,False,0.27,25.650000000000002
2019-02-02,62,27.0,,0.27,16.740000000000002
2019-02-03,80,27.0,,0.27,21.6
2019-02-04,91,27.0,,0.27,24.57
2019-02-05,81,27.0,,0.27,21.87
2019-02-06,85,27.0,,0.27,22.950000000000003
2019-02-07,87,27.0,,0.27,23.490000000000002
2019-02-08,78,27.0,,0.27,21.060000000000002
2019-02-09,69,27.0,,0.27,18.630000000000003
2019-02-10,87,27.0,,0.27,23.490000000000002
2019-02-11,80,27.0,,0.27,21.6
2019-02-12,100,27.0,,0.27,27.0
2019-02-13,70,27.0,,0.27,18.900000000000002
2019-02-14,68,27.0,,0.27,18.36
2019-02-15,81,27.0,,0.27,21.87
2019-02-16,64,27.0,,0.27,17.28
2019-02-17,72,27.0,,0.27,19.44
2019-02-18,88,27.0,,0.27,23.76
2019-02-19,85,27.0,,0.27,22.950000000000003
2019-02-20,67,27.0,,0.27,18.09
2019-02-21,94,27.0,,0.27,25.380000000000003
2019-02-22,66,27.0,,0.27,17.82
2019-02-23,57,27.0,,0.27,15.39
2019-02-24,71,27.0,,0.27,19.17
2019-02-25,74,27.0,,0.27,19.98
2019-02-26,79,27.0,,0.27,21.330000000000002
2019-02-27,75,27.0,,0.27,20.25
2019-02-28,87,27.0,,0.27,23.490000000000002
2019-03-01,80,27.0,False,0.27,21.6
2019-03-02,59,27.0,,0.27,15.930000000000001
2019-03-03,73,27.0,,0.27,19.71
2019-03-04,95,27.0,,0.27,25.650000000000002
2019-03-05,78,27.0,,0.27,21.060000000000002
2019-03-06,86,27.0,,0.27,23.220000000000002
2019-03-07,78,27.0,,0.27,21.060000000000002
2019-03-08,78,27.0,,0.27,21.060000000000002
2019-03-09,60,27.0,,0.27,16.200000000000003
2019-03-10,71,27.0,,0.27,19.17
2019-03-11,100,27.0,,0.27,27.0
2019-03-12,79,27.0,,0.27,21.330000000000002
2019-03-13,70,27.0,,0.27,18.900000000000002
2019-03-14,85,27.0,,0.27,22.950000000000003
2019-03-15,67,27.0,,0.27,18.09
2019-03-16,64,27.0,,0.27,17.28
2019-03-17,81,27.0,,0.27,21.87
2019-03-18,74,27.0,,0.27,19.98
2019-03-19,87,27.0,,0.27,23.490000000000002
2019-03-20,72,27.0,,0.27,19.44
2019-03-21,82,27.0,,0.27,22.14
2019-03-22,81,27.0,,0.27,21.87
2019-03-23,60,27.0,,0.27,16.200000000000003
2019-03-24,66,27.0,,0.27,17.82
2019-03-25,72,27.0,,0.27,19.44
2019-03-26,81,27.0,,0.27,21.87
2019-03-27,77,27.0,,0.27,20.790000000000003
2019-03-28,70,27.0,,0.27,18.900000000000002
2019-03-29,65,27.0,,0.27,17.55
2019-03-30,67,27.0,,0.27,18.09
2019-03-31,79,27.0,,0.27,21.330000000000002
2019-04-01,86,28.0,False,0.28,24.080000000000002
2019-04-02,80,28.0,,0.28,22.400000000000002
2019-04-03,89,28.0,,0.28,24.92
2019-04-04,85,28.0,,0.28,23.8
2019-04-05,80,28.0,,0.28,22.400000000000002
2019-04-06,70,28.0,,0.28,19.6
2019-04-07,71,28.0,,0.28,19.880000000000003
2019-04-08,100,28.0,,0.28,28.000000000000004
2019-04-09,90,28.0,,0.28,25.200000000000003
2019-04-10,93,28.0,,0.28,26.040000000000003
2019-04-11,81,28.0,,0.28,22.680000000000003
2019-04-12,84,28.0,,0.28,23.520000000000003
2019-04-13,58,28.0,,0.28,16.240000000000002
2019-04-14,68,28.0,,0.28,19.040000000000003
2019-04-15,70,28.0,,0.28,19.6
2019-04-16,99,28.0,,0.28,27.720000000000002
2019-04-17,90,28.0,,0.28,25.200000000000003
2019-04-18,78,28.0,,0.28,21.840000000000003
2019-04-19,75,28.0,,0.28,21.000000000000004
2019-04-20,73,28.0,,0.28,20.44
2019-04-21,90,28.0,,0.28,25.200000000000003
2019-04-22,89,28.0,,0.28,24.92
2019-04-23,96,28.0,,0.28,26.880000000000003
2019-04-24,81,28.0,,0.28,22.680000000000003
2019-04-25,91,28.0,,0.28,25.480000000000004
2019-04-26,76,28.0,,0.28,21.28
2019-04-27,77,28.0,,0.28,21.560000000000002
2019-04-28,69,28.0,,0.28,19.32
2019-04-29,92,28.0,,0.28,25.76
2019-04-30,93,28.0,,0.28,26.040000000000003
2019-05-01,79,28.0,False,0.28,22.12
2019-05-02,74,28.0,,0.28,20.720000000000002
2019-05-03,90,28.0,,0.28,25.200000000000003
2019-05-04,70,28.0,,0.28,19.6
2019-05-05,73,28.0,,0.28,20.44
2019-05-06,79,28.0,,0.28,22.12
2019-05-07,97,28.0,,0.28,27.160000000000004
2019-05-08,95,28.0,,0.28,26.6
2019-05-09,100,28.0,,0.28,28.000000000000004
2019-05-10,71,28.0,,0.28,19.880000000000003
2019-05-11,64,28.0,,0.28,17.92
2019-05-12,61,28.0,,0.28,17.080000000000002
2019-05-13,92,28.0,,0.28,25.76
2019-05-14,95,28.0,,0.28,26.6
2019-05-15,79,28.0,,0.28,22.12
2019-05-16,69,28.0,,0.28,19.32
2019-05-17,76,28.0,,0.28,21.28
2019-05-18,65,28.0,,0.28,18.200000000000003
2019-05-19,81,28.0,,0.28,22.680000000000003
2019-05-20,90,28.0,,0.28,25.200000000000003
2019-05-21,74,28.0,,0.28,20.720000000000002
2019-05-22,89,28.0,,0.28,24.92
2019-05-23,91,28.0,,0.28,25.480000000000004
2019-05-24,74,28.0,,0.28,20.720000000000002
2019-05-25,74,28.0,,0.28,20.720000000000002
2019-05-26,90,28.0,,0.28,25.200000000000003
2019-05-27,75,28.0,,0.28,21.000000000000004
2019-05-28,80,28.0,,0.28,22.400000000000002
2019-05-29,74,28.0,,0.28,20.720000000000002
2019-05-30,71,28.0,,0.28,19.880000000000003
2019-05-31,77,28.0,,0.28,21.560000000000002
2019-06-01,73,26.0,False,0.26,18.98
2019-06-02,63,26.0,,0.26,16.38
2019-06-03,83,26.0,,0.26,21.580000000000002
2019-06-04,100,26.0,,0.26,26.0
2019-06-05,87,26.0,,0.26,22.62
2019-06-06,68,26.0,,0.26,17.68
2019-06-07,85,26.0,,0.26,22.1
2019-06-08,87,26.0,,0.26,22.62
2019-06-09,98,26.0,,0.26,25.48
2019-06-10,85,26.0,,0.26,22.1
2019-06-11,92,26.0,,0.26,23.92
2019-06-12,91,26.0,,0.26,23.66
2019-06-13,82,26.0,,0.26,21.32
2019-06-14,83,26.0,,0.26,21.580000000000002
2019-06-15,97,26.0,,0.26,25.220000000000002
2019-06-16,84,26.0,,0.26,21.84
2019-06-17,84,26.0,,0.26,21.84
2019-06-18,92,26.0,,0.26,23.92
2019-06-19,91,26.0,,0.26,23.66
2019-06-20,81,26.0,,0.26,21.060000000000002
2019-06-21,79,26.0,,0.26,20.54
2019-06-22,68,26.0,,0.26,17.68
2019-06-23,95,26.0,,0.26,24.7
2019-06-24,70,26.0,,0.26,18.2
2019-06-25,75,26.0,,0.26,19.5
2019-06-26,71,26.0,,0.26,18.46
2019-06-27,92,26.0,,0.26,23.92
2019-06-28,61,26.0,,0.26,15.860000000000001
2019-06-29,66,26.0,,0.26,17.16
2019-06-30,81,26.0,,0.26,21.060000000000002
2019-07-01,79,24.0,False,0.24,18.96
2019-07-02,65,24.0,,0.24,15.6
2019-07-03,77,24.0,,0.24,18.48
2019-07-04,84,24.0,,0.24,20.16
2019-07-05,62,24.0,,0.24,14.879999999999999
2019-07-06,68,24.0,,0.24,16.32
2019-07-07,82,24.0,,0.24,19.68
2019-07-08,74,24.0,,0.24,17.759999999999998
2019-07-09,70,24.0,,0.24,16.8
2019-07-10,70,24.0,,0.24,16.8
2019-07-11,46,24.0,,0.24,11.04
2019-07-12,67,24.0,,0.24,16.08
2019-07-13,64,24.0,,0.24,15.36
2019-07-14,76,24.0,,0.24,18.24
2019-07-15,70,24.0,,0.24,16.8
2019-07-16,77,24.0,,0.24,18.48
2019-07-17,59,24.0,,0.24,14.16
2019-07-18,78,24.0,,0.24,18.72
2019-07-19,75,24.0,,0.24,18.0
2019-07-20,65,24.0,,0.24,15.6
2019-07-21,60,24.0,,0.24,14.399999999999999
2019-07-22,64,24.0,,0.24,15.36
2019-07-23,100,24.0,,0.24,24.0
2019-07-24,91,24.0,,0.24,21.84
2019-07-25,55,24.0,,0.24,13.2
2019-07-26,43,24.0,,0.24,10.32
2019-07-27,49,24.0,,0.24,11.76
2019-07-28,53,24.0,,0.24,12.719999999999999
2019-07-29,65,24.0,,0.24,15.6
2019-07-30,75,24.0,,0.24,18.0
2019-07-31,56,24.0,,0.24,13.44
2019-08-01,81,25.0,False,0.25,20.25
2019-08-02,76,25.0,,0.25,19.0
2019-08-03,66,25.0,,0.25,16.5
2019-08-04,69,25.0,,0.25,17.25
2019-08-05,83,25.0,,0.25,20.75
2019-08-06,100,25.0,,0.25,25.0
2019-08-07,72,25.0,,0.25,18.0
2019-08-08,88,25.0,,0.25,22.0
2019-08-09,75,25.0,,0.25,18.75
2019-08-10,67,25.0,,0.25,16.75
2019-08-11,83,25.0,,0.25,20.75
2019-08-12,73,25.0,,0.25,18.25
2019-08-13,83,25.0,,0.25,20.75
2019-08-14,94,25.0,,0.25,23.5
2019-08-15,85,25.0,,0.25,21.25
2019-08-16,88,25.0,,0.25,22.0
2019-08-17,74,25.0,,0.25,18.5
2019-08-18,69,25.0,,0.25,17.25
2019-08-19,88,25.0,,0.25,22.0
2019-08-20,84,25.0,,0.25,21.0
2019-08-21,90,25.0,,0.25,22.5
2019-08-22,89,25.0,,0.25,22.25
2019-08-23,74,25.0,,0.25,18.5
2019-08-24,62,25.0,,0.25,15.5
2019-08-25,66,25.0,,0.25,16.5
2019-08-26,98,25.0,,0.25,24.5
2019-08-27,95,25.0,,0.25,23.75
2019-08-28,76,25.0,,0.25,19.0
2019-08-29,95,25.0,,0.25,23.75
2019-08-30,73,25.0,,0.25,18.25
2019-08-31,55,25.0,,0.25,13.75
2019-09-01,55,35.0,False,0.35,19.25
2019-09-02,37,35.0,,0.35,12.95
2019-09-03,60,35.0,,0.35,21.0
2019-09-04,65,35.0,,0.35,22.75
2019-09-05,62,35.0,,0.35,21.7
2019-09-06,62,35.0,,0.35,21.7
2019-09-07,64,35.0,,0.35,22.4
2019-09-08,54,35.0,,0.35,18.9
2019-09-09,57,35.0,,0.35,19.95
2019-09-10,61,35.0,,0.35,21.349999999999998
2019-09-11,54,35.0,,0.35,18.9
2019-09-12,63,35.0,,0.35,22.049999999999997
2019-09-13,70,35.0,,0.35,24.5
2019-09-14,54,35.0,,0.35,18.9
2019-09-15,48,35.0,,0.35,16.799999999999997
2019-09-16,64,35.0,,0.35,22.4
2019-09-17,61,35.0,,0.35,21.349999999999998
2019-09-18,66,35.0,,0.35,23.099999999999998
2019-09-19,67,35.0,,0.35,23.45
2019-09-20,52,35.0,,0.35,18.2
2019-09-21,50,35.0,,0.35,17.5
2019-09-22,52,35.0,,0.35,18.2
2019-09-23,61,35.0,,0.35,21.349999999999998
2019-09-24,75,35.0,,0.35,26.25
2019-09-25,58,35.0,,0.35,20.299999999999997
2019-09-26,76,35.0,,0.35,26.599999999999998
2019-09-27,100,35.0,,0.35,35.0
2019-09-28,70,35.0,,0.35,24.5
2019-09-29,81,35.0,,0.35,28.349999999999998
2019-09-30,85,35.0,,0.35,29.749999999999996
2019-10-01,100,29.0,False,0.29,28.999999999999996
2019-10-02,83,29.0,,0.29,24.069999999999997
2019-10-03,77,29.0,,0.29,22.33
2019-10-04,65,29.0,,0.29,18.849999999999998
2019-10-05,76,29.0,,0.29,22.04
2019-10-06,45,29.0,,0.29,13.049999999999999
2019-10-07,53,29.0,,0.29,15.37
2019-10-08,54,29.0,,0.29,15.659999999999998
2019-10-09,54,29.0,,0.29,15.659999999999998
2019-10-10,67,29.0,,0.29,19.43
2019-10-11,62,29.0,,0.29,17.98
2019-10-12,49,29.0,,0.29,14.209999999999999
2019-10-13,64,29.0,,0.29,18.56
2019-10-14,58,29.0,,0.29,16.82
2019-10-15,63,29.0,,0.29,18.27
2019-10-16,67,29.0,,0.29,19.43
2019-10-17,69,29.0,,0.29,20.009999999999998
2019-10-18,63,29.0,,0.29,18.27
2019-10-19,53,29.0,,0.29,15.37
2019-10-20,55,29.0,,0.29,15.95
2019-10-21,79,29.0,,0.29,22.91
2019-10-22,94,29.0,,0.29,27.259999999999998
2019-10-23,89,29.0,,0.29,25.81
2019-10-24,71,29.0,,0.29,20.59
2019-10-25,60,29.0,,0.29,17.4
2019-10-26,59,29.0,,0.29,17.11
2019-10-27,66,29.0,,0.29,19.139999999999997
2019-10-28,67,29.0,,0.29,19.43
2019-10-29,67,29.0,,0.29,19.43
2019-10-30,77,29.0,,0.29,22.33
2019-10-31,50,29.0,,0.29,14.499999999999998
2019-11-01,81,28.0,False,0.28,22.680000000000003
2019-11-02,55,28.0,,0.28,15.400000000000002
2019-11-03,80,28.0,,0.28,22.400000000000002
2019-11-04,67,28.0,,0.28,18.76
2019-11-05,71,28.0,,0.28,19.880000000000003
2019-11-06,76,28.0,,0.28,21.28
2019-11-07,96,28.0,,0.28,26.880000000000003
2019-11-08,82,28.0,,0.28,22.96
2019-11-09,66,28.0,,0.28,18.48
2019-11-10,60,28.0,,0.28,16.8
2019-11-11,70,28.0,,0.28,19.6
2019-11-12,74,28.0,,0.28,20.720000000000002
2019-11-13,83,28.0,,0.28,23.240000000000002
2019-11-14,89,28.0,,0.28,24.92
2019-11-15,69,28.0,,0.28,19.32
2019-11-16,68,28.0,,0.28,19.040000000000003
2019-11-17,76,28.0,,0.28,21.28
2019-11-18,75,28.0,,0.28,21.000000000000004
2019-11-19,78,28.0,,0.28,21.840000000000003
2019-11-20,85,28.0,,0.28,23.8
2019-11-21,85,28.0,,0.28,23.8
2019-11-22,79,28.0,,0.28,22.12
2019-11-23,90,28.0,,0.28,25.200000000000003
2019-11-24,77,28.0,,0.28,21.560000000000002
2019-11-25,82,28.0,,0.28,22.96
2019-11-26,68,28.0,,0.28,19.040000000000003
2019-11-27,100,28.0,,0.28,28.000000000000004
2019-11-28,83,28.0,,0.28,23.240000000000002
2019-11-29,81,28.0,,0.28,22.680000000000003
2019-11-30,81,28.0,,0.28,22.680000000000003
2019-12-01,51,37.0,False,0.37,18.87
2019-12-02,49,37.0,,0.37,18.13
2019-12-03,70,37.0,,0.37,25.9
2019-12-04,83,37.0,,0.37,30.71
2019-12-05,82,37.0,,0.37,30.34
2019-12-06,86,37.0,,0.37,31.82
2019-12-07,69,37.0,,0.37,25.53
2019-12-08,90,37.0,,0.37,33.3
2019-12-09,79,37.0,,0.37,29.23
2019-12-10,84,37.0,,0.37,31.08
2019-12-11,81,37.0,,0.37,29.97
2019-12-12,83,37.0,,0.37,30.71
2019-12-13,80,37.0,,0.37,29.6
2019-12-14,61,37.0,,0.37,22.57
2019-12-15,50,37.0,,0.37,18.5
2019-12-16,100,37.0,,0.37,37.0
2019-12-17,86,37.0,,0.37,31.82
2019-12-18,78,37.0,,0.37,28.86
2019-12-19,83,37.0,,0.37,30.71
2019-12-20,73,37.0,,0.37,27.009999999999998
2019-12-21,77,37.0,,0.37,28.49
2019-12-22,72,37.0,,0.37,26.64
2019-12-23,70,37.0,,0.37,25.9
2019-12-24,92,37.0,,0.37,34.04
2019-12-25,86,37.0,,0.37,31.82
2019-12-26,77,37.0,,0.37,28.49
2019-12-27,75,37.0,,0.37,27.75
2019-12-28,76,37.0,,0.37,28.12
2019-12-29,67,37.0,,0.37,24.79
2019-12-30,75,37.0,,0.37,27.75
2019-12-31,71,37.0,,0.37,26.27
2020-01-01,83,45.0,False,0.45,37.35
2020-01-02,80,45.0,,0.45,36.0
2020-01-03,100,45.0,,0.45,45.0
2020-01-04,95,45.0,,0.45,42.75
2020-01-05,83,45.0,,0.45,37.35
2020-01-06,96,45.0,,0.45,43.2
2020-01-07,96,45.0,,0.45,43.2
2020-01-08,95,45.0,,0.45,42.75
2020-01-09,92,45.0,,0.45,41.4
2020-01-10,94,45.0,,0.45,42.300000000000004
2020-01-11,96,45.0,,0.45,43.2
2020-01-12,99,45.0,,0.45,44.550000000000004
2020-01-13,90,45.0,,0.45,40.5
2020-01-14,89,45.0,,0.45,40.050000000000004
2020-01-15,89,45.0,,0.45,40.050000000000004
2020-01-16,85,45.0,,0.45,38.25
2020-01-17,93,45.0,,0.45,41.85
2020-01-18,86,45.0,,0.45,38.7
2020-01-19,94,45.0,,0.45,42.300000000000004
2020-01-20,99,45.0,,0.45,44.550000000000004
2020-01-21,91,45.0,,0.45,40.95
2020-01-22,80,45.0,,0.45,36.0
2020-01-23,96,45.0,,0.45,43.2
2020-01-24,88,45.0,,0.45,39.6
2020-01-25,85,45.0,,0.45,38.25
2020-01-26,82,45.0,,0.45,36.9
2020-01-27,92,45.0,,0.45,41.4
2020-01-28,91,45.0,,0.45,40.95
2020-01-29,94,45.0,,0.45,42.300000000000004
2020-01-30,98,45.0,,0.45,44.1
2020-01-31,93,45.0,,0.45,41.85
2020-02-01,82,40.0,False,0.4,32.800000000000004
2020-02-02,85,40.0,,0.4,34.0
2020-02-03,79,40.0,,0.4,31.6
2020-02-04,85,40.0,,0.4,34.0
2020-02-05,70,40.0,,0.4,28.0
2020-02-06,100,40.0,,0.4,40.0
2020-02-07,83,40.0,,0.4,33.2
2020-02-08,83,40.0,,0.4,33.2
2020-02-09,79,40.0,,0.4,31.6
2020-02-10,95,40.0,,0.4,38.0
2020-02-11,71,40.0,,0.4,28.400000000000002
2020-02-12,81,40.0,,0.4,32.4
2020-02-13,95,40.0,,0.4,38.0
2020-02-14,75,40.0,,0.4,30.0
2020-02-15,64,40.0,,0.4,25.6
2020-02-16,61,40.0,,0.4,24.400000000000002
2020-02-17,90,40.0,,0.4,36.0
2020-02-18,64,40.0,,0.4,25.6
2020-02-19,73,40.0,,0.4,29.200000000000003
2020-02-20,71,40.0,,0.4,28.400000000000002
2020-02-21,69,40.0,,0.4,27.6
2020-02-22,74,40.0,,0.4,29.6
2020-02-23,78,40.0,,0.4,31.200000000000003
2020-02-24,63,40.0,,0.4,25.200000000000003
2020-02-25,97,40.0,,0.4,38.800000000000004
2020-02-26,92,40.0,,0.4,36.800000000000004
2020-02-27,70,40.0,,0.4,28.0
2020-02-28,65,40.0,,0.4,26.0
2020-02-29,77,40.0,,0.4,30.8
2020-03-01,78,31.0,False,0.31,24.18
2020-03-02,94,31.0,,0.31,29.14
2020-03-03,96,31.0,,0.31,29.759999999999998
2020-03-04,95,31.0,,0.31,29.45
2020-03-05,87,31.0,,0.31,26.97
2020-03-06,94,31.0,,0.31,29.14
2020-03-07,86,31.0,,0.31,26.66
2020-03-08,86,31.0,,0.31,26.66
2020-03-09,100,31.0,,0.31,31.0
2020-03-10,99,31.0,,0.31,30.69
2020-03-11,91,31.0,,0.31,28.21
2020-03-12,85,31.0,,0.31,26.35
2020-03-13,91,31.0,,0.31,28.21
2020-03-14,79,31.0,,0.31,24.49
2020-03-15,74,31.0,,0.31,22.94
2020-03-16,84,31.0,,0.31,26.04
2020-03-17,71,31.0,,0.31,22.01
2020-03-18,80,31.0,,0.31,24.8
2020-03-19,66,31.0,,0.31,20.46
2020-03-20,65,31.0,,0.31,20.15
2020-03-21,76,31.0,,0.31,23.56
2020-03-22,55,31.0,,0.31,17.05
2020-03-23,62,31.0,,0.31,19.22
2020-03-24,55,31.0,,0.31,17.05
2020-03-25,84,31.0,,0.31,26.04
2020-03-26,86,31.0,,0.31,26.66
2020-03-27,93,31.0,,0.31,28.83
2020-03-28,79,31.0,,0.31,24.49
2020-03-29,82,31.0,,0.31,25.419999999999998
2020-03-30,84,31.0,,0.31,26.04
2020-03-31,80,31.0,,0.31,24.8
2020-04-01,53,29.0,False,0.29,15.37
2020-04-02,69,29.0,,0.29,20.009999999999998
2020-04-03,59,29.0,,0.29,17.11
2020-04-04,35,29.0,,0.29,10.149999999999999
2020-04-05,71,29.0,,0.29,20.59
2020-04-06,53,29.0,,0.29,15.37
2020-04-07,64,29.0,,0.29,18.56
2020-04-08,58,29.0,,0.29,16.82
2020-04-09,60,29.0,,0.29,17.4
2020-04-10,75,29.0,,0.29,21.75
2020-04-11,74,29.0,,0.29,21.459999999999997
2020-04-12,45,29.0,,0.29,13.049999999999999
2020-04-13,69,29.0,,0.29,20.009999999999998
2020-04-14,80,29.0,,0.29,23.2
2020-04-15,71,29.0,,0.29,20.59
2020-04-16,65,29.0,,0.29,18.849999999999998
2020-04-17,64,29.0,,0.29,18.56
2020-04-18,66,29.0,,0.29,19.139999999999997
2020-04-19,49,29.0,,0.29,14.209999999999999
2020-04-20,78,29.0,,0.29,22.619999999999997
2020-04-21,70,29.0,,0.29,20.299999999999997
2020-04-22,78,29.0,,0.29,22.619999999999997
2020-04-23,78,29.0,,0.29,22.619999999999997
2020-04-24,74,29.0,,0.29,21.459999999999997
2020-04-25,81,29.0,,0.29,23.49
2020-04-26,91,29.0,,0.29,26.389999999999997
2020-04-27,80,29.0,,0.29,23.2
2020-04-28,81,29.0,,0.29,23.49
2020-04-29,73,29.0,,0.29,21.169999999999998
2020-04-30,100,29.0,,0.29,28.999999999999996
2020-05-01,74,37.0,False,0.37,27.38
2020-05-02,76,37.0,,0.37,28.12
2020-05-03,77,37.0,,0.37,28.49
2020-05-04,86,37.0,,0.37,31.82
2020-05-05,85,37.0,,0.37,31.45
2020-05-06,83,37.0,,0.37,30.71
2020-05-07,73,37.0,,0.37,27.009999999999998
2020-05-08,83,37.0,,0.37,30.71
2020-05-09,69,37.0,,0.37,25.53
2020-05-10,67,37.0,,0.37,24.79
2020-05-11,84,37.0,,0.37,31.08
2020-05-12,76,37.0,,0.37,28.12
2020-05-13,92,37.0,,0.37,34.04
2020-05-14,84,37.0,,0.37,31.08
2020-05-15,96,37.0,,0.37,35.519999999999996
2020-05-16,81,37.0,,0.37,29.97
2020-05-17,97,37.0,,0.37,35.89
2020-05-18,94,37.0,,0.37,34.78
2020-05-19,90,37.0,,0.37,33.3
2020-05-20,89,37.0,,0.37,32.93
2020-05-21,87,37.0,,0.37,32.19
2020-05-22,97,37.0,,0.37,35.89
2020-05-23,83,37.0,,0.37,30.71
2020-05-24,83,37.0,,0.37,30.71
2020-05-25,96,37.0,,0.37,35.519999999999996
2020-05-26,88,37.0,,0.37,32.56
2020-05-27,95,37.0,,0.37,35.15
2020-05-28,78,37.0,,0.37,28.86
2020-05-29,97,37.0,,0.37,35.89
2020-05-30,82,37.0,,0.37,30.34
2020-05-31,100,37.0,,0.37,37.0
2020-06-01,77,43.0,False,0.43,33.11
2020-06-02,65,43.0,,0.43,27.95
2020-06-03,68,43.0,,0.43,29.24
2020-06-04,69,43.0,,0.43,29.669999999999998
2020-06-05,69,43.0,,0.43,29.669999999999998
2020-06-06,79,43.0,,0.43,33.97
2020-06-07,84,43.0,,0.43,36.12
2020-06-08,77,43.0,,0.43,33.11
2020-06-09,81,43.0,,0.43,34.83
2020-06-10,87,43.0,,0.43,37.41
2020-06-11,84,43.0,,0.43,36.12
2020-06-12,74,43.0,,0.43,31.82
2020-06-13,88,43.0,,0.43,37.839999999999996
2020-06-14,96,43.0,,0.43,41.28
2020-06-15,87,43.0,,0.43,37.41
2020-06-16,89,43.0,,0.43,38.269999999999996
2020-06-17,75,43.0,,0.43,32.25
2020-06-18,82,43.0,,0.43,35.26
2020-06-19,76,43.0,,0.43,32.68
2020-06-20,86,43.0,,0.43,36.98
2020-06-21,100,43.0,,0.43,43.0
2020-06-22,86,43.0,,0.43,36.98
2020-06-23,78,43.0,,0.43,33.54
2020-06-24,90,43.0,,0.43,38.7
2020-06-25,71,43.0,,0.43,30.53
2020-06-26,70,43.0,,0.43,30.099999999999998
2020-06-27,77,43.0,,0.43,33.11
2020-06-28,81,43.0,,0.43,34.83
2020-06-29,74,43.0,,0.43,31.82
2020-06-30,65,43.0,,0.43,27.95
2020-07-01,71,37.0,False,0.37,26.27
2020-07-02,79,37.0,,0.37,29.23
2020-07-03,85,37.0,,0.37,31.45
2020-07-04,87,37.0,,0.37,32.19
2020-07-05,75,37.0,,0.37,27.75
2020-07-06,70,37.0,,0.37,25.9
2020-07-07,88,37.0,,0.37,32.56
2020-07-08,82,37.0,,0.37,30.34
2020-07-09,78,37.0,,0.37,28.86
2020-07-10,98,37.0,,0.37,36.26
2020-07-11,68,37.0,,0.37,25.16
2020-07-12,100,37.0,,0.37,37.0
2020-07-13,90,37.0,,0.37,33.3
2020-07-14,74,37.0,,0.37,27.38
2020-07-15,83,37.0,,0.37,30.71
2020-07-16,87,37.0,,0.37,32.19
2020-07-17,90,37.0,,0.37,33.3
2020-07-18,79,37.0,,0.37,29.23
2020-07-19,85,37.0,,0.37,31.45
2020-07-20,87,37.0,,0.37,32.19
2020-07-21,69,37.0,,0.37,25.53
2020-07-22,76,37.0,,0.37,28.12
2020-07-23,87,37.0,,0.37,32.19
2020-07-24,75,37.0,,0.37,27.75
2020-07-25,82,37.0,,0.37,30.34
2020-07-26,89,37.0,,0.37,32.93
2020-07-27,89,37.0,,0.37,32.93
2020-07-28,92,37.0,,0.37,34.04
2020-07-29,91,37.0,,0.37,33.67
2020-07-30,86,37.0,,0.37,31.82
2020-07-31,87,37.0,,0.37,32.19
2020-08-01,85,36.0,False,0.36,30.599999999999998
2020-08-02,100,36.0,,0.36,36.0
2020-08-03,95,36.0,,0.36,34.199999999999996
2020-08-04,76,36.0,,0.36,27.36
2020-08-05,88,36.0,,0.36,31.68
2020-08-06,100,36.0,,0.36,36.0
2020-08-07,93,36.0,,0.36,33.48
2020-08-08,79,36.0,,0.36,28.439999999999998
2020-08-09,90,36.0,,0.36,32.4
2020-08-10,95,36.0,,0.36,34.199999999999996
2020-08-11,96,36.0,,0.36,34.56
2020-08-12,92,36.0,,0.36,33.12
2020-08-13,80,36.0,,0.36,28.799999999999997
2020-08-14,87,36.0,,0.36,31.32
2020-08-15,91,36.0,,0.36,32.76
2020-08-16,100,36.0,,0.36,36.0
2020-08-17,81,36.0,,0.36,29.16
2020-08-18,84,36.0,,0.36,30.24
2020-08-19,79,36.0,,0.36,28.439999999999998
2020-08-20,85,36.0,,0.36,30.599999999999998
2020-08-21,92,36.0,,0.36,33.12
2020-08-22,82,36.0,,0.36,29.52
2020-08-23,80,36.0,,0.36,28.799999999999997
2020-08-24,83,36.0,,0.36,29.88
2020-08-25,76,36.0,,0.36,27.36
2020-08-26,79,36.0,,0.36,28.439999999999998
2020-08-27,93,36.0,,0.36,33.48
2020-08-28,72,36.0,,0.36,25.919999999999998
2020-08-29,64,36.0,,0.36,23.04
2020-08-30,72,36.0,,0.36,25.919999999999998
2020-08-31,81,36.0,,0.36,29.16
2020-09-01,64,36.0,False,0.36,23.04
2020-09-02,69,36.0,,0.36,24.84
2020-09-03,70,36.0,,0.36,25.2
2020-09-04,69,36.0,,0.36,24.84
2020-09-05,78,36.0,,0.36,28.08
2020-09-06,100,36.0,,0.36,36.0
2020-09-07,82,36.0,,0.36,29.52
2020-09-08,70,36.0,,0.36,25.2
2020-09-09,61,36.0,,0.36,21.96
2020-09-10,81,36.0,,0.36,29.16
2020-09-11,77,36.0,,0.36,27.72
2020-09-12,69,36.0,,0.36,24.84
2020-09-13,58,36.0,,0.36,20.88
2020-09-14,88,36.0,,0.36,31.68
2020-09-15,75,36.0,,0.36,27.0
2020-09-16,82,36.0,,0.36,29.52
2020-09-17,75,36.0,,0.36,27.0
2020-09-18,66,36.0,,0.36,23.759999999999998
2020-09-19,59,36.0,,0.36,21.24
2020-09-20,67,36.0,,0.36,24.119999999999997
2020-09-21,72,36.0,,0.36,25.919999999999998
