date,fine_unscaled,fine_monthly,isPartial,scale,fine
2011-09-01,88,80.0,False,0.8,70.4
2011-09-02,93,80.0,,0.8,74.4
2011-09-03,88,80.0,,0.8,70.4
2011-09-04,89,80.0,,0.8,71.2
2011-09-05,82,80.0,,0.8,65.60000000000001
2011-09-06,99,80.0,,0.8,79.2
2011-09-07,88,80.0,,0.8,70.4
2011-09-08,82,80.0,,0.8,65.60000000000001
2011-09-09,96,80.0,,0.8,76.80000000000001
2011-09-10,92,80.0,,0.8,73.60000000000001
2011-09-11,88,80.0,,0.8,70.4
2011-09-12,91,80.0,,0.8,72.8
2011-09-13,98,80.0,,0.8,78.4
2011-09-14,97,80.0,,0.8,77.60000000000001
2011-09-15,84,80.0,,0.8,67.2
2011-09-16,93,80.0,,0.8,74.4
2011-09-17,89,80.0,,0.8,71.2
2011-09-18,80,80.0,,0.8,64.0
2011-09-19,89,80.0,,0.8,71.2
2011-09-20,96,80.0,,0.8,76.80000000000001
2011-09-21,94,80.0,,0.8,75.2
2011-09-22,96,80.0,,0.8,76.80000000000001
2011-09-23,91,80.0,,0.8,72.8
2011-09-24,91,80.0,,0.8,72.8
2011-09-25,90,80.0,,0.8,72.0
2011-09-26,93,80.0,,0.8,74.4
2011-09-27,92,80.0,,0.8,73.60000000000001
2011-09-28,93,80.0,,0.8,74.4
2011-09-29,100,80.0,,0.8,80.0
2011-09-30,90,80.0,,0.8,72.0
2011-10-01,70,78.0,False,0.78,54.6
2011-10-02,73,78.0,,0.78,56.940000000000005
2011-10-03,76,78.0,,0.78,59.28
2011-10-04,76,78.0,,0.78,59.28
2011-10-05,78,78.0,,0.78,60.84
2011-10-06,77,78.0,,0.78,60.06
2011-10-07,77,78.0,,0.78,60.06
2011-10-08,74,78.0,,0.78,57.72
2011-10-09,72,78.0,,0.78,56.160000000000004
2011-10-10,78,78.0,,0.78,60.84
2011-10-11,73,78.0,,0.78,56.940000000000005
2011-10-12,81,78.0,,0.78,63.18
2011-10-13,79,78.0,,0.78,61.620000000000005
2011-10-14,85,78.0,,0.78,66.3
2011-10-15,80,78.0,,0.78,62.400000000000006
2011-10-16,72,78.0,,0.78,56.160000000000004
2011-10-17,71,78.0,,0.78,55.38
2011-10-18,100,78.0,,0.78,78.0
2011-10-19,83,78.0,,0.78,64.74000000000001
2011-10-20,78,78.0,,0.78,60.84
2011-10-21,79,78.0,,0.78,61.620000000000005
2011-10-22,80,78.0,,0.78,62.400000000000006
2011-10-23,75,78.0,,0.78,58.5
2011-10-24,70,78.0,,0.78,54.6
2011-10-25,83,78.0,,0.78,64.74000000000001
2011-10-26,76,78.0,,0.78,59.28
2011-10-27,87,78.0,,0.78,67.86
2011-10-28,74,78.0,,0.78,57.72
2011-10-29,67,78.0,,0.78,52.260000000000005
2011-10-30,79,78.0,,0.78,61.620000000000005
2011-10-31,63,78.0,,0.78,49.14
2011-11-01,36,92.0,False,0.92,33.120000000000005
2011-11-02,40,92.0,,0.92,36.800000000000004
2011-11-03,38,92.0,,0.92,34.96
2011-11-04,38,92.0,,0.92,34.96
2011-11-05,38,92.0,,0.92,34.96
2011-11-06,39,92.0,,0.92,35.88
2011-11-07,38,92.0,,0.92,34.96
2011-11-08,41,92.0,,0.92,37.72
2011-11-09,43,92.0,,0.92,39.56
2011-11-10,42,92.0,,0.92,38.64
2011-11-11,41,92.0,,0.92,37.72
2011-11-12,39,92.0,,0.92,35.88
2011-11-13,38,92.0,,0.92,34.96
2011-11-14,40,92.0,,0.92,36.800000000000004
2011-11-15,39,92.0,,0.92,35.88
2011-11-16,41,92.0,,0.92,37.72
2011-11-17,38,92.0,,0.92,34.96
2011-11-18,69,92.0,,0.92,63.480000000000004
2011-11-19,46,92.0,,0.92,42.32
2011-11-20,44,92.0,,0.92,40.480000000000004
2011-11-21,42,92.0,,0.92,38.64
2011-11-22,42,92.0,,0.92,38.64
2011-11-23,38,92.0,,0.92,34.96
2011-11-24,34,92.0,,0.92,31.28
2011-11-25,35,92.0,,0.92,32.2
2011-11-26,36,92.0,,0.92,33.120000000000005
2011-11-27,63,92.0,,0.92,57.96
2011-11-28,100,92.0,,0.92,92.0
2011-11-29,67,92.0,,0.92,61.64
2011-11-30,56,92.0,,0.92,51.52
2011-12-01,100,83.0,False,0.83,83.0
2011-12-02,84,83.0,,0.83,69.72
2011-12-03,81,83.0,,0.83,67.22999999999999
2011-12-04,77,83.0,,0.83,63.91
2011-12-05,78,83.0,,0.83,64.74
2011-12-06,79,83.0,,0.83,65.57
2011-12-07,78,83.0,,0.83,64.74
2011-12-08,84,83.0,,0.83,69.72
2011-12-09,72,83.0,,0.83,59.76
2011-12-10,82,83.0,,0.83,68.06
2011-12-11,65,83.0,,0.83,53.949999999999996
2011-12-12,74,83.0,,0.83,61.419999999999995
2011-12-13,81,83.0,,0.83,67.22999999999999
2011-12-14,76,83.0,,0.83,63.08
2011-12-15,72,83.0,,0.83,59.76
2011-12-16,75,83.0,,0.83,62.25
2011-12-17,80,83.0,,0.83,66.39999999999999
2011-12-18,72,83.0,,0.83,59.76
2011-12-19,65,83.0,,0.83,53.949999999999996
2011-12-20,68,83.0,,0.83,56.44
2011-12-21,81,83.0,,0.83,67.22999999999999
2011-12-22,78,83.0,,0.83,64.74
2011-12-23,76,83.0,,0.83,63.08
2011-12-24,75,83.0,,0.83,62.25
2011-12-25,62,83.0,,0.83,51.46
2011-12-26,70,83.0,,0.83,58.099999999999994
2011-12-27,73,83.0,,0.83,60.589999999999996
2011-12-28,84,83.0,,0.83,69.72
2011-12-29,68,83.0,,0.83,56.44
2011-12-30,66,83.0,,0.83,54.779999999999994
2011-12-31,81,83.0,,0.83,67.22999999999999
2012-01-01,50,81.0,False,0.81,40.5
2012-01-02,53,81.0,,0.81,42.93
2012-01-03,51,81.0,,0.81,41.31
2012-01-04,54,81.0,,0.81,43.74
2012-01-05,53,81.0,,0.81,42.93
2012-01-06,55,81.0,,0.81,44.550000000000004
2012-01-07,53,81.0,,0.81,42.93
2012-01-08,55,81.0,,0.81,44.550000000000004
2012-01-09,49,81.0,,0.81,39.690000000000005
2012-01-10,53,81.0,,0.81,42.93
2012-01-11,52,81.0,,0.81,42.120000000000005
2012-01-12,52,81.0,,0.81,42.120000000000005
2012-01-13,54,81.0,,0.81,43.74
2012-01-14,56,81.0,,0.81,45.36
2012-01-15,53,81.0,,0.81,42.93
2012-01-16,51,81.0,,0.81,41.31
2012-01-17,51,81.0,,0.81,41.31
2012-01-18,53,81.0,,0.81,42.93
2012-01-19,54,81.0,,0.81,43.74
2012-01-20,50,81.0,,0.81,40.5
2012-01-21,52,81.0,,0.81,42.120000000000005
2012-01-22,52,81.0,,0.81,42.120000000000005
2012-01-23,48,81.0,,0.81,38.88
2012-01-24,50,81.0,,0.81,40.5
2012-01-25,52,81.0,,0.81,42.120000000000005
2012-01-26,53,81.0,,0.81,42.93
2012-01-27,55,81.0,,0.81,44.550000000000004
2012-01-28,48,81.0,,0.81,38.88
2012-01-29,51,81.0,,0.81,41.31
2012-01-30,47,81.0,,0.81,38.07
2012-01-31,100,81.0,,0.81,81.0
2012-02-01,100,91.0,False,0.91,91.0
2012-02-02,65,91.0,,0.91,59.15
2012-02-03,56,91.0,,0.91,50.96
2012-02-04,59,91.0,,0.91,53.690000000000005
2012-02-05,49,91.0,,0.91,44.59
2012-02-06,55,91.0,,0.91,50.050000000000004
2012-02-07,52,91.0,,0.91,47.32
2012-02-08,51,91.0,,0.91,46.410000000000004
2012-02-09,62,91.0,,0.91,56.42
2012-02-10,66,91.0,,0.91,60.06
2012-02-11,61,91.0,,0.91,55.510000000000005
2012-02-12,54,91.0,,0.91,49.14
2012-02-13,58,91.0,,0.91,52.78
2012-02-14,59,91.0,,0.91,53.690000000000005
2012-02-15,58,91.0,,0.91,52.78
2012-02-16,62,91.0,,0.91,56.42
2012-02-17,53,91.0,,0.91,48.230000000000004
2012-02-18,58,91.0,,0.91,52.78
2012-02-19,53,91.0,,0.91,48.230000000000004
2012-02-20,61,91.0,,0.91,55.510000000000005
2012-02-21,54,91.0,,0.91,49.14
2012-02-22,51,91.0,,0.91,46.410000000000004
2012-02-23,52,91.0,,0.91,47.32
2012-02-24,54,91.0,,0.91,49.14
2012-02-25,52,91.0,,0.91,47.32
2012-02-26,52,91.0,,0.91,47.32
2012-02-27,50,91.0,,0.91,45.5
2012-02-28,53,91.0,,0.91,48.230000000000004
2012-02-29,47,91.0,,0.91,42.77
2012-03-01,96,79.0,False,0.79,75.84
2012-03-02,91,79.0,,0.79,71.89
2012-03-03,88,79.0,,0.79,69.52000000000001
2012-03-04,97,79.0,,0.79,76.63000000000001
2012-03-05,88,79.0,,0.79,69.52000000000001
2012-03-06,88,79.0,,0.79,69.52000000000001
2012-03-07,90,79.0,,0.79,71.10000000000001
2012-03-08,88,79.0,,0.79,69.52000000000001
2012-03-09,91,79.0,,0.79,71.89
2012-03-10,86,79.0,,0.79,67.94
2012-03-11,80,79.0,,0.79,63.2
2012-03-12,89,79.0,,0.79,70.31
2012-03-13,95,79.0,,0.79,75.05
2012-03-14,90,79.0,,0.79,71.10000000000001
2012-03-15,91,79.0,,0.79,71.89
2012-03-16,88,79.0,,0.79,69.52000000000001
2012-03-17,84,79.0,,0.79,66.36
2012-03-18,79,79.0,,0.79,62.410000000000004
2012-03-19,100,79.0,,0.79,79.0
2012-03-20,84,79.0,,0.79,66.36
2012-03-21,91,79.0,,0.79,71.89
2012-03-22,85,79.0,,0.79,67.15
2012-03-23,89,79.0,,0.79,70.31
2012-03-24,83,79.0,,0.79,65.57000000000001
2012-03-25,91,79.0,,0.79,71.89
2012-03-26,84,79.0,,0.79,66.36
2012-03-27,89,79.0,,0.79,70.31
2012-03-28,82,79.0,,0.79,64.78
2012-03-29,87,79.0,,0.79,68.73
2012-03-30,86,79.0,,0.79,67.94
2012-03-31,78,79.0,,0.79,61.620000000000005
2012-04-01,78,80.0,False,0.8,62.400000000000006
2012-04-02,79,80.0,,0.8,63.2
2012-04-03,75,80.0,,0.8,60.0
2012-04-04,81,80.0,,0.8,64.8
2012-04-05,77,80.0,,0.8,61.6
2012-04-06,73,80.0,,0.8,58.400000000000006
2012-04-07,74,80.0,,0.8,59.2
2012-04-08,67,80.0,,0.8,53.6
2012-04-09,77,80.0,,0.8,61.6
2012-04-10,76,80.0,,0.8,60.800000000000004
2012-04-11,87,80.0,,0.8,69.60000000000001
2012-04-12,86,80.0,,0.8,68.8
2012-04-13,81,80.0,,0.8,64.8
2012-04-14,78,80.0,,0.8,62.400000000000006
2012-04-15,84,80.0,,0.8,67.2
2012-04-16,80,80.0,,0.8,64.0
2012-04-17,74,80.0,,0.8,59.2
2012-04-18,81,80.0,,0.8,64.8
2012-04-19,80,80.0,,0.8,64.0
2012-04-20,88,80.0,,0.8,70.4
2012-04-21,78,80.0,,0.8,62.400000000000006
2012-04-22,86,80.0,,0.8,68.8
2012-04-23,90,80.0,,0.8,72.0
2012-04-24,86,80.0,,0.8,68.8
2012-04-25,97,80.0,,0.8,77.60000000000001
2012-04-26,83,80.0,,0.8,66.4
2012-04-27,81,80.0,,0.8,64.8
2012-04-28,100,80.0,,0.8,80.0
2012-04-29,67,80.0,,0.8,53.6
2012-04-30,79,80.0,,0.8,63.2
2012-05-01,74,79.0,False,0.79,58.46
2012-05-02,84,79.0,,0.79,66.36
2012-05-03,86,79.0,,0.79,67.94
2012-05-04,88,79.0,,0.79,69.52000000000001
2012-05-05,68,79.0,,0.79,53.72
2012-05-06,83,79.0,,0.79,65.57000000000001
2012-05-07,79,79.0,,0.79,62.410000000000004
2012-05-08,82,79.0,,0.79,64.78
2012-05-09,86,79.0,,0.79,67.94
2012-05-10,77,79.0,,0.79,60.830000000000005
2012-05-11,74,79.0,,0.79,58.46
2012-05-12,100,79.0,,0.79,79.0
2012-05-13,77,79.0,,0.79,60.830000000000005
2012-05-14,77,79.0,,0.79,60.830000000000005
2012-05-15,71,79.0,,0.79,56.09
2012-05-16,94,79.0,,0.79,74.26
2012-05-17,91,79.0,,0.79,71.89
2012-05-18,87,79.0,,0.79,68.73
2012-05-19,85,79.0,,0.79,67.15
2012-05-20,73,79.0,,0.79,57.67
2012-05-21,73,79.0,,0.79,57.67
2012-05-22,69,79.0,,0.79,54.510000000000005
2012-05-23,80,79.0,,0.79,63.2
2012-05-24,79,79.0,,0.79,62.410000000000004
2012-05-25,80,79.0,,0.79,63.2
2012-05-26,74,79.0,,0.79,58.46
2012-05-27,80,79.0,,0.79,63.2
2012-05-28,77,79.0,,0.79,60.830000000000005
2012-05-29,71,79.0,,0.79,56.09
2012-05-30,67,79.0,,0.79,52.93
2012-05-31,83,79.0,,0.79,65.57000000000001
2012-06-01,84,77.0,False,0.77,64.68
2012-06-02,94,77.0,,0.77,72.38
2012-06-03,82,77.0,,0.77,63.14
2012-06-04,89,77.0,,0.77,68.53
2012-06-05,83,77.0,,0.77,63.910000000000004
2012-06-06,84,77.0,,0.77,64.68
2012-06-07,86,77.0,,0.77,66.22
2012-06-08,100,77.0,,0.77,77.0
2012-06-09,89,77.0,,0.77,68.53
2012-06-10,76,77.0,,0.77,58.52
2012-06-11,92,77.0,,0.77,70.84
2012-06-12,84,77.0,,0.77,64.68
2012-06-13,91,77.0,,0.77,70.07000000000001
2012-06-14,86,77.0,,0.77,66.22
2012-06-15,91,77.0,,0.77,70.07000000000001
2012-06-16,91,77.0,,0.77,70.07000000000001
2012-06-17,84,77.0,,0.77,64.68
2012-06-18,82,77.0,,0.77,63.14
2012-06-19,88,77.0,,0.77,67.76
2012-06-20,87,77.0,,0.77,66.99
2012-06-21,86,77.0,,0.77,66.22
2012-06-22,77,77.0,,0.77,59.29
2012-06-23,91,77.0,,0.77,70.07000000000001
2012-06-24,79,77.0,,0.77,60.83
2012-06-25,89,77.0,,0.77,68.53
2012-06-26,89,77.0,,0.77,68.53
2012-06-27,80,77.0,,0.77,61.6
2012-06-28,85,77.0,,0.77,65.45
2012-06-29,87,77.0,,0.77,66.99
2012-06-30,80,77.0,,0.77,61.6
2012-07-01,87,75.0,False,0.75,65.25
2012-07-02,96,75.0,,0.75,72.0
2012-07-03,77,75.0,,0.75,57.75
2012-07-04,89,75.0,,0.75,66.75
2012-07-05,97,75.0,,0.75,72.75
2012-07-06,89,75.0,,0.75,66.75
2012-07-07,83,75.0,,0.75,62.25
2012-07-08,83,75.0,,0.75,62.25
2012-07-09,75,75.0,,0.75,56.25
2012-07-10,82,75.0,,0.75,61.5
2012-07-11,90,75.0,,0.75,67.5
2012-07-12,88,75.0,,0.75,66.0
2012-07-13,80,75.0,,0.75,60.0
2012-07-14,90,75.0,,0.75,67.5
2012-07-15,92,75.0,,0.75,69.0
2012-07-16,80,75.0,,0.75,60.0
2012-07-17,87,75.0,,0.75,65.25
2012-07-18,85,75.0,,0.75,63.75
2012-07-19,88,75.0,,0.75,66.0
2012-07-20,83,75.0,,0.75,62.25
2012-07-21,82,75.0,,0.75,61.5
2012-07-22,85,75.0,,0.75,63.75
2012-07-23,100,75.0,,0.75,75.0
2012-07-24,76,75.0,,0.75,57.0
2012-07-25,74,75.0,,0.75,55.5
2012-07-26,86,75.0,,0.75,64.5
2012-07-27,80,75.0,,0.75,60.0
2012-07-28,93,75.0,,0.75,69.75
2012-07-29,80,75.0,,0.75,60.0
2012-07-30,86,75.0,,0.75,64.5
2012-07-31,83,75.0,,0.75,62.25
2012-08-01,100,77.0,False,0.77,77.0
2012-08-02,82,77.0,,0.77,63.14
2012-08-03,92,77.0,,0.77,70.84
2012-08-04,79,77.0,,0.77,60.83
2012-08-05,76,77.0,,0.77,58.52
2012-08-06,81,77.0,,0.77,62.370000000000005
2012-08-07,75,77.0,,0.77,57.75
2012-08-08,85,77.0,,0.77,65.45
2012-08-09,93,77.0,,0.77,71.61
2012-08-10,91,77.0,,0.77,70.07000000000001
2012-08-11,84,77.0,,0.77,64.68
2012-08-12,92,77.0,,0.77,70.84
2012-08-13,87,77.0,,0.77,66.99
2012-08-14,81,77.0,,0.77,62.370000000000005
2012-08-15,89,77.0,,0.77,68.53
2012-08-16,81,77.0,,0.77,62.370000000000005
2012-08-17,88,77.0,,0.77,67.76
2012-08-18,75,77.0,,0.77,57.75
2012-08-19,89,77.0,,0.77,68.53
2012-08-20,86,77.0,,0.77,66.22
2012-08-21,87,77.0,,0.77,66.99
2012-08-22,91,77.0,,0.77,70.07000000000001
2012-08-23,93,77.0,,0.77,71.61
2012-08-24,83,77.0,,0.77,63.910000000000004
2012-08-25,85,77.0,,0.77,65.45
2012-08-26,79,77.0,,0.77,60.83
2012-08-27,79,77.0,,0.77,60.83
2012-08-28,82,77.0,,0.77,63.14
2012-08-29,89,77.0,,0.77,68.53
2012-08-30,79,77.0,,0.77,60.83
2012-08-31,77,77.0,,0.77,59.29
2012-09-01,86,76.0,False,0.76,65.36
2012-09-02,90,76.0,,0.76,68.4
2012-09-03,89,76.0,,0.76,67.64
2012-09-04,95,76.0,,0.76,72.2
2012-09-05,95,76.0,,0.76,72.2
2012-09-06,93,76.0,,0.76,70.68
2012-09-07,87,76.0,,0.76,66.12
2012-09-08,87,76.0,,0.76,66.12
2012-09-09,91,76.0,,0.76,69.16
2012-09-10,95,76.0,,0.76,72.2
2012-09-11,93,76.0,,0.76,70.68
2012-09-12,86,76.0,,0.76,65.36
2012-09-13,92,76.0,,0.76,69.92
2012-09-14,87,76.0,,0.76,66.12
2012-09-15,94,76.0,,0.76,71.44
2012-09-16,81,76.0,,0.76,61.56
2012-09-17,78,76.0,,0.76,59.28
2012-09-18,97,76.0,,0.76,73.72
2012-09-19,91,76.0,,0.76,69.16
2012-09-20,95,76.0,,0.76,72.2
2012-09-21,99,76.0,,0.76,75.24
2012-09-22,88,76.0,,0.76,66.88
2012-09-23,85,76.0,,0.76,64.6
2012-09-24,100,76.0,,0.76,76.0
2012-09-25,93,76.0,,0.76,70.68
2012-09-26,90,76.0,,0.76,68.4
2012-09-27,94,76.0,,0.76,71.44
2012-09-28,92,76.0,,0.76,69.92
2012-09-29,96,76.0,,0.76,72.96000000000001
2012-09-30,82,76.0,,0.76,62.32
2012-10-01,91,75.0,False,0.75,68.25
2012-10-02,89,75.0,,0.75,66.75
2012-10-03,82,75.0,,0.75,61.5
2012-10-04,85,75.0,,0.75,63.75
2012-10-05,85,75.0,,0.75,63.75
2012-10-06,77,75.0,,0.75,57.75
2012-10-07,89,75.0,,0.75,66.75
2012-10-08,88,75.0,,0.75,66.0
2012-10-09,100,75.0,,0.75,75.0
2012-10-10,85,75.0,,0.75,63.75
2012-10-11,79,75.0,,0.75,59.25
2012-10-12,72,75.0,,0.75,54.0
2012-10-13,82,75.0,,0.75,61.5
2012-10-14,71,75.0,,0.75,53.25
2012-10-15,78,75.0,,0.75,58.5
2012-10-16,77,75.0,,0.75,57.75
2012-10-17,74,75.0,,0.75,55.5
2012-10-18,86,75.0,,0.75,64.5
2012-10-19,77,75.0,,0.75,57.75
2012-10-20,86,75.0,,0.75,64.5
2012-10-21,70,75.0,,0.75,52.5
2012-10-22,76,75.0,,0.75,57.0
2012-10-23,81,75.0,,0.75,60.75
2012-10-24,79,75.0,,0.75,59.25
2012-10-25,81,75.0,,0.75,60.75
2012-10-26,72,75.0,,0.75,54.0
2012-10-27,89,75.0,,0.75,66.75
2012-10-28,73,75.0,,0.75,54.75
2012-10-29,65,75.0,,0.75,48.75
2012-10-30,77,75.0,,0.75,57.75
2012-10-31,65,75.0,,0.75,48.75
2012-11-01,90,72.0,False,0.72,64.8
2012-11-02,78,72.0,,0.72,56.16
2012-11-03,79,72.0,,0.72,56.879999999999995
2012-11-04,80,72.0,,0.72,57.599999999999994
2012-11-05,77,72.0,,0.72,55.44
2012-11-06,85,72.0,,0.72,61.199999999999996
2012-11-07,67,72.0,,0.72,48.239999999999995
2012-11-08,90,72.0,,0.72,64.8
2012-11-09,82,72.0,,0.72,59.04
2012-11-10,88,72.0,,0.72,63.36
2012-11-11,82,72.0,,0.72,59.04
2012-11-12,92,72.0,,0.72,66.24
2012-11-13,100,72.0,,0.72,72.0
2012-11-14,85,72.0,,0.72,61.199999999999996
2012-11-15,76,72.0,,0.72,54.72
2012-11-16,95,72.0,,0.72,68.39999999999999
2012-11-17,91,72.0,,0.72,65.52
2012-11-18,89,72.0,,0.72,64.08
2012-11-19,81,72.0,,0.72,58.32
2012-11-20,88,72.0,,0.72,63.36
2012-11-21,88,72.0,,0.72,63.36
2012-11-22,82,72.0,,0.72,59.04
2012-11-23,74,72.0,,0.72,53.28
2012-11-24,92,72.0,,0.72,66.24
2012-11-25,84,72.0,,0.72,60.48
2012-11-26,80,72.0,,0.72,57.599999999999994
2012-11-27,87,72.0,,0.72,62.64
2012-11-28,86,72.0,,0.72,61.919999999999995
2012-11-29,83,72.0,,0.72,59.76
2012-11-30,88,72.0,,0.72,63.36
2012-12-01,100,76.0,False,0.76,76.0
2012-12-02,89,76.0,,0.76,67.64
2012-12-03,92,76.0,,0.76,69.92
2012-12-04,90,76.0,,0.76,68.4
2012-12-05,81,76.0,,0.76,61.56
2012-12-06,90,76.0,,0.76,68.4
2012-12-07,89,76.0,,0.76,67.64
2012-12-08,90,76.0,,0.76,68.4
2012-12-09,90,76.0,,0.76,68.4
2012-12-10,95,76.0,,0.76,72.2
2012-12-11,93,76.0,,0.76,70.68
2012-12-12,100,76.0,,0.76,76.0
2012-12-13,93,76.0,,0.76,70.68
2012-12-14,87,76.0,,0.76,66.12
2012-12-15,87,76.0,,0.76,66.12
2012-12-16,90,76.0,,0.76,68.4
2012-12-17,82,76.0,,0.76,62.32
2012-12-18,95,76.0,,0.76,72.2
2012-12-19,81,76.0,,0.76,61.56
2012-12-20,93,76.0,,0.76,70.68
2012-12-21,84,76.0,,0.76,63.84
2012-12-22,87,76.0,,0.76,66.12
2012-12-23,77,76.0,,0.76,58.52
2012-12-24,85,76.0,,0.76,64.6
2012-12-25,69,76.0,,0.76,52.44
2012-12-26,87,76.0,,0.76,66.12
2012-12-27,89,76.0,,0.76,67.64
2012-12-28,94,76.0,,0.76,71.44
2012-12-29,93,76.0,,0.76,70.68
2012-12-30,87,76.0,,0.76,66.12
2012-12-31,90,76.0,,0.76,68.4
2013-01-01,84,76.0,False,0.76,63.84
2013-01-02,84,76.0,,0.76,63.84
2013-01-03,85,76.0,,0.76,64.6
2013-01-04,94,76.0,,0.76,71.44
2013-01-05,96,76.0,,0.76,72.96000000000001
2013-01-06,86,76.0,,0.76,65.36
2013-01-07,84,76.0,,0.76,63.84
2013-01-08,99,76.0,,0.76,75.24
2013-01-09,95,76.0,,0.76,72.2
2013-01-10,87,76.0,,0.76,66.12
2013-01-11,87,76.0,,0.76,66.12
2013-01-12,88,76.0,,0.76,66.88
2013-01-13,83,76.0,,0.76,63.08
2013-01-14,90,76.0,,0.76,68.4
2013-01-15,82,76.0,,0.76,62.32
2013-01-16,82,76.0,,0.76,62.32
2013-01-17,95,76.0,,0.76,72.2
2013-01-18,86,76.0,,0.76,65.36
2013-01-19,89,76.0,,0.76,67.64
2013-01-20,90,76.0,,0.76,68.4
2013-01-21,95,76.0,,0.76,72.2
2013-01-22,81,76.0,,0.76,61.56
2013-01-23,88,76.0,,0.76,66.88
2013-01-24,93,76.0,,0.76,70.68
2013-01-25,86,76.0,,0.76,65.36
2013-01-26,92,76.0,,0.76,69.92
2013-01-27,82,76.0,,0.76,62.32
2013-01-28,81,76.0,,0.76,61.56
2013-01-29,100,76.0,,0.76,76.0
2013-01-30,89,76.0,,0.76,67.64
2013-01-31,100,76.0,,0.76,76.0
2013-02-01,84,75.0,False,0.75,63.0
2013-02-02,78,75.0,,0.75,58.5
2013-02-03,71,75.0,,0.75,53.25
2013-02-04,71,75.0,,0.75,53.25
2013-02-05,91,75.0,,0.75,68.25
2013-02-06,100,75.0,,0.75,75.0
2013-02-07,87,75.0,,0.75,65.25
2013-02-08,86,75.0,,0.75,64.5
2013-02-09,88,75.0,,0.75,66.0
2013-02-10,97,75.0,,0.75,72.75
2013-02-11,90,75.0,,0.75,67.5
2013-02-12,85,75.0,,0.75,63.75
2013-02-13,80,75.0,,0.75,60.0
2013-02-14,93,75.0,,0.75,69.75
2013-02-15,80,75.0,,0.75,60.0
2013-02-16,81,75.0,,0.75,60.75
2013-02-17,82,75.0,,0.75,61.5
2013-02-18,78,75.0,,0.75,58.5
2013-02-19,88,75.0,,0.75,66.0
2013-02-20,83,75.0,,0.75,62.25
2013-02-21,88,75.0,,0.75,66.0
2013-02-22,82,75.0,,0.75,61.5
2013-02-23,89,75.0,,0.75,66.75
2013-02-24,74,75.0,,0.75,55.5
2013-02-25,81,75.0,,0.75,60.75
2013-02-26,71,75.0,,0.75,53.25
2013-02-27,81,75.0,,0.75,60.75
2013-02-28,88,75.0,,0.75,66.0
2013-03-01,82,75.0,False,0.75,61.5
2013-03-02,94,75.0,,0.75,70.5
2013-03-03,93,75.0,,0.75,69.75
2013-03-04,91,75.0,,0.75,68.25
2013-03-05,88,75.0,,0.75,66.0
2013-03-06,87,75.0,,0.75,65.25
2013-03-07,88,75.0,,0.75,66.0
2013-03-08,98,75.0,,0.75,73.5
2013-03-09,94,75.0,,0.75,70.5
2013-03-10,88,75.0,,0.75,66.0
2013-03-11,81,75.0,,0.75,60.75
2013-03-12,91,75.0,,0.75,68.25
2013-03-13,97,75.0,,0.75,72.75
2013-03-14,82,75.0,,0.75,61.5
2013-03-15,83,75.0,,0.75,62.25
2013-03-16,86,75.0,,0.75,64.5
2013-03-17,87,75.0,,0.75,65.25
2013-03-18,90,75.0,,0.75,67.5
2013-03-19,99,75.0,,0.75,74.25
2013-03-20,89,75.0,,0.75,66.75
2013-03-21,92,75.0,,0.75,69.0
2013-03-22,94,75.0,,0.75,70.5
2013-03-23,86,75.0,,0.75,64.5
2013-03-24,91,75.0,,0.75,68.25
2013-03-25,90,75.0,,0.75,67.5
2013-03-26,90,75.0,,0.75,67.5
2013-03-27,100,75.0,,0.75,75.0
2013-03-28,84,75.0,,0.75,63.0
2013-03-29,88,75.0,,0.75,66.0
2013-03-30,92,75.0,,0.75,69.0
2013-03-31,87,75.0,,0.75,65.25
2013-04-01,88,84.0,False,0.84,73.92
2013-04-02,97,84.0,,0.84,81.48
2013-04-03,94,84.0,,0.84,78.96
2013-04-04,100,84.0,,0.84,84.0
2013-04-05,95,84.0,,0.84,79.8
2013-04-06,92,84.0,,0.84,77.28
2013-04-07,90,84.0,,0.84,75.6
2013-04-08,86,84.0,,0.84,72.24
2013-04-09,85,84.0,,0.84,71.39999999999999
2013-04-10,76,84.0,,0.84,63.839999999999996
2013-04-11,85,84.0,,0.84,71.39999999999999
2013-04-12,93,84.0,,0.84,78.11999999999999
2013-04-13,93,84.0,,0.84,78.11999999999999
2013-04-14,91,84.0,,0.84,76.44
2013-04-15,82,84.0,,0.84,68.88
2013-04-16,77,84.0,,0.84,64.67999999999999
2013-04-17,81,84.0,,0.84,68.03999999999999
2013-04-18,89,84.0,,0.84,74.75999999999999
2013-04-19,78,84.0,,0.84,65.52
2013-04-20,81,84.0,,0.84,68.03999999999999
2013-04-21,91,84.0,,0.84,76.44
2013-04-22,79,84.0,,0.84,66.36
2013-04-23,85,84.0,,0.84,71.39999999999999
2013-04-24,83,84.0,,0.84,69.72
2013-04-25,84,84.0,,0.84,70.56
2013-04-26,83,84.0,,0.84,69.72
2013-04-27,98,84.0,,0.84,82.32
2013-04-28,87,84.0,,0.84,73.08
2013-04-29,79,84.0,,0.84,66.36
2013-04-30,87,84.0,,0.84,73.08
2013-05-01,89,83.0,False,0.83,73.86999999999999
2013-05-02,94,83.0,,0.83,78.02
2013-05-03,84,83.0,,0.83,69.72
2013-05-04,92,83.0,,0.83,76.36
2013-05-05,82,83.0,,0.83,68.06
