date,gold_unscaled,gold_monthly,isPartial,scale,gold
2020-01-11,96,74.0,,0.74,71.03999999999999
2020-01-12,93,74.0,,0.74,68.82
2020-01-13,84,74.0,,0.74,62.16
2020-01-14,83,74.0,,0.74,61.42
2020-01-15,86,74.0,,0.74,63.64
2020-01-16,86,74.0,,0.74,63.64
2020-01-17,85,74.0,,0.74,62.9
2020-01-18,95,74.0,,0.74,70.3
2020-01-19,90,74.0,,0.74,66.6
2020-01-20,89,74.0,,0.74,65.86
2020-01-21,82,74.0,,0.74,60.68
2020-01-22,83,74.0,,0.74,61.42
2020-01-23,83,74.0,,0.74,61.42
2020-01-24,83,74.0,,0.74,61.42
2020-01-25,100,74.0,,0.74,74.0
2020-01-26,86,74.0,,0.74,63.64
2020-01-27,80,74.0,,0.74,59.2
2020-01-28,83,74.0,,0.74,61.42
2020-01-29,81,74.0,,0.74,59.94
2020-01-30,82,74.0,,0.74,60.68
2020-01-31,84,74.0,,0.74,62.16
2020-02-01,89,76.0,False,0.76,67.64
2020-02-02,87,76.0,,0.76,66.12
2020-02-03,76,76.0,,0.76,57.76
2020-02-04,81,76.0,,0.76,61.56
2020-02-05,80,76.0,,0.76,60.8
2020-02-06,81,76.0,,0.76,61.56
2020-02-07,82,76.0,,0.76,62.32
2020-02-08,91,76.0,,0.76,69.16
2020-02-09,94,76.0,,0.76,71.44
2020-02-10,82,76.0,,0.76,62.32
2020-02-11,81,76.0,,0.76,61.56
2020-02-12,78,76.0,,0.76,59.28
2020-02-13,81,76.0,,0.76,61.56
2020-02-14,85,76.0,,0.76,64.6
2020-02-15,89,76.0,,0.76,67.64
2020-02-16,91,76.0,,0.76,69.16
2020-02-17,86,76.0,,0.76,65.36
2020-02-18,81,76.0,,0.76,61.56
2020-02-19,83,76.0,,0.76,63.08
2020-02-20,88,76.0,,0.76,66.88
2020-02-21,89,76.0,,0.76,67.64
2020-02-22,96,76.0,,0.76,72.96000000000001
2020-02-23,97,76.0,,0.76,73.72
2020-02-24,98,76.0,,0.76,74.48
2020-02-25,95,76.0,,0.76,72.2
2020-02-26,88,76.0,,0.76,66.88
2020-02-27,93,76.0,,0.76,70.68
2020-02-28,95,76.0,,0.76,72.2
2020-02-29,100,76.0,,0.76,76.0
2020-03-01,95,75.0,False,0.75,71.25
2020-03-02,84,75.0,,0.75,63.0
2020-03-03,84,75.0,,0.75,63.0
2020-03-04,81,75.0,,0.75,60.75
2020-03-05,83,75.0,,0.75,62.25
2020-03-06,88,75.0,,0.75,66.0
2020-03-07,91,75.0,,0.75,68.25
2020-03-08,89,75.0,,0.75,66.75
2020-03-09,100,75.0,,0.75,75.0
2020-03-10,82,75.0,,0.75,61.5
2020-03-11,84,75.0,,0.75,63.0
2020-03-12,90,75.0,,0.75,67.5
2020-03-13,85,75.0,,0.75,63.75
2020-03-14,86,75.0,,0.75,64.5
2020-03-15,83,75.0,,0.75,62.25
2020-03-16,86,75.0,,0.75,64.5
2020-03-17,83,75.0,,0.75,62.25
2020-03-18,78,75.0,,0.75,58.5
2020-03-19,77,75.0,,0.75,57.75
2020-03-20,71,75.0,,0.75,53.25
2020-03-21,85,75.0,,0.75,63.75
2020-03-22,80,75.0,,0.75,60.0
2020-03-23,76,75.0,,0.75,57.0
2020-03-24,80,75.0,,0.75,60.0
2020-03-25,78,75.0,,0.75,58.5
2020-03-26,81,75.0,,0.75,60.75
2020-03-27,79,75.0,,0.75,59.25
2020-03-28,87,75.0,,0.75,65.25
2020-03-29,83,75.0,,0.75,62.25
2020-03-30,76,75.0,,0.75,57.0
2020-03-31,74,75.0,,0.75,55.5
2020-04-01,82,72.0,False,0.72,59.04
2020-04-02,78,72.0,,0.72,56.16
2020-04-03,81,72.0,,0.72,58.32
2020-04-04,88,72.0,,0.72,63.36
2020-04-05,86,72.0,,0.72,61.919999999999995
2020-04-06,81,72.0,,0.72,58.32
2020-04-07,81,72.0,,0.72,58.32
2020-04-08,84,72.0,,0.72,60.48
2020-04-09,88,72.0,,0.72,63.36
2020-04-10,87,72.0,,0.72,62.64
2020-04-11,92,72.0,,0.72,66.24
2020-04-12,86,72.0,,0.72,61.919999999999995
2020-04-13,87,72.0,,0.72,62.64
2020-04-14,87,72.0,,0.72,62.64
2020-04-15,87,72.0,,0.72,62.64
2020-04-16,89,72.0,,0.72,64.08
2020-04-17,92,72.0,,0.72,66.24
2020-04-18,98,72.0,,0.72,70.56
2020-04-19,100,72.0,,0.72,72.0
2020-04-20,92,72.0,,0.72,66.24
2020-04-21,94,72.0,,0.72,67.67999999999999
2020-04-22,95,72.0,,0.72,68.39999999999999
2020-04-23,97,72.0,,0.72,69.84
2020-04-24,92,72.0,,0.72,66.24
2020-04-25,95,72.0,,0.72,68.39999999999999
2020-04-26,99,72.0,,0.72,71.28
2020-04-27,93,72.0,,0.72,66.96
2020-04-28,92,72.0,,0.72,66.24
2020-04-29,92,72.0,,0.72,66.24
2020-04-30,91,72.0,,0.72,65.52
2020-05-01,91,75.0,False,0.75,68.25
2020-05-02,96,75.0,,0.75,72.0
2020-05-03,98,75.0,,0.75,73.5
2020-05-04,89,75.0,,0.75,66.75
2020-05-05,90,75.0,,0.75,67.5
2020-05-06,89,75.0,,0.75,66.75
2020-05-07,87,75.0,,0.75,65.25
2020-05-08,85,75.0,,0.75,63.75
2020-05-09,95,75.0,,0.75,71.25
2020-05-10,93,75.0,,0.75,69.75
2020-05-11,89,75.0,,0.75,66.75
2020-05-12,90,75.0,,0.75,67.5
2020-05-13,89,75.0,,0.75,66.75
2020-05-14,91,75.0,,0.75,68.25
2020-05-15,94,75.0,,0.75,70.5
2020-05-16,100,75.0,,0.75,75.0
2020-05-17,96,75.0,,0.75,72.0
2020-05-18,91,75.0,,0.75,68.25
2020-05-19,90,75.0,,0.75,67.5
2020-05-20,90,75.0,,0.75,67.5
2020-05-21,90,75.0,,0.75,67.5
2020-05-22,91,75.0,,0.75,68.25
2020-05-23,94,75.0,,0.75,70.5
2020-05-24,93,75.0,,0.75,69.75
2020-05-25,94,75.0,,0.75,70.5
2020-05-26,88,75.0,,0.75,66.0
2020-05-27,88,75.0,,0.75,66.0
2020-05-28,87,75.0,,0.75,65.25
2020-05-29,85,75.0,,0.75,63.75
2020-05-30,86,75.0,,0.75,64.5
2020-05-31,85,75.0,,0.75,63.75
2020-06-01,82,73.0,False,0.73,59.86
2020-06-02,84,73.0,,0.73,61.32
2020-06-03,88,73.0,,0.73,64.24
2020-06-04,87,73.0,,0.73,63.51
2020-06-05,88,73.0,,0.73,64.24
2020-06-06,95,73.0,,0.73,69.35
2020-06-07,98,73.0,,0.73,71.53999999999999
2020-06-08,96,73.0,,0.73,70.08
2020-06-09,94,73.0,,0.73,68.62
2020-06-10,92,73.0,,0.73,67.16
2020-06-11,95,73.0,,0.73,69.35
2020-06-12,93,73.0,,0.73,67.89
2020-06-13,97,73.0,,0.73,70.81
2020-06-14,99,73.0,,0.73,72.27
2020-06-15,89,73.0,,0.73,64.97
2020-06-16,94,73.0,,0.73,68.62
2020-06-17,94,73.0,,0.73,68.62
2020-06-18,93,73.0,,0.73,67.89
2020-06-19,94,73.0,,0.73,68.62
2020-06-20,98,73.0,,0.73,71.53999999999999
2020-06-21,94,73.0,,0.73,68.62
2020-06-22,90,73.0,,0.73,65.7
2020-06-23,90,73.0,,0.73,65.7
2020-06-24,98,73.0,,0.73,71.53999999999999
2020-06-25,92,73.0,,0.73,67.16
2020-06-26,92,73.0,,0.73,67.16
2020-06-27,100,73.0,,0.73,73.0
2020-06-28,100,73.0,,0.73,73.0
2020-06-29,93,73.0,,0.73,67.89
2020-06-30,92,73.0,,0.73,67.16
2020-07-01,74,80.0,False,0.8,59.2
2020-07-02,75,80.0,,0.8,60.0
2020-07-03,77,80.0,,0.8,61.6
2020-07-04,77,80.0,,0.8,61.6
2020-07-05,73,80.0,,0.8,58.400000000000006
2020-07-06,74,80.0,,0.8,59.2
2020-07-07,74,80.0,,0.8,59.2
2020-07-08,78,80.0,,0.8,62.400000000000006
2020-07-09,79,80.0,,0.8,63.2
2020-07-10,77,80.0,,0.8,61.6
2020-07-11,79,80.0,,0.8,63.2
2020-07-12,78,80.0,,0.8,62.400000000000006
2020-07-13,77,80.0,,0.8,61.6
2020-07-14,75,80.0,,0.8,60.0
2020-07-15,77,80.0,,0.8,61.6
2020-07-16,75,80.0,,0.8,60.0
2020-07-17,80,80.0,,0.8,64.0
2020-07-18,82,80.0,,0.8,65.60000000000001
2020-07-19,82,80.0,,0.8,65.60000000000001
2020-07-20,79,80.0,,0.8,63.2
2020-07-21,84,80.0,,0.8,67.2
2020-07-22,85,80.0,,0.8,68.0
2020-07-23,89,80.0,,0.8,71.2
2020-07-24,94,80.0,,0.8,75.2
2020-07-25,90,80.0,,0.8,72.0
2020-07-26,87,80.0,,0.8,69.60000000000001
2020-07-27,100,80.0,,0.8,80.0
2020-07-28,100,80.0,,0.8,80.0
2020-07-29,93,80.0,,0.8,74.4
2020-07-30,92,80.0,,0.8,73.60000000000001
2020-07-31,90,80.0,,0.8,72.0
2020-08-01,95,83.0,False,0.83,78.85
2020-08-02,97,83.0,,0.83,80.50999999999999
2020-08-03,90,83.0,,0.83,74.7
2020-08-04,93,83.0,,0.83,77.19
2020-08-05,100,83.0,,0.83,83.0
2020-08-06,100,83.0,,0.83,83.0
2020-08-07,95,83.0,,0.83,78.85
2020-08-08,92,83.0,,0.83,76.36
2020-08-09,93,83.0,,0.83,77.19
2020-08-10,91,83.0,,0.83,75.53
2020-08-11,95,83.0,,0.83,78.85
2020-08-12,94,83.0,,0.83,78.02
2020-08-13,90,83.0,,0.83,74.7
2020-08-14,89,83.0,,0.83,73.86999999999999
2020-08-15,93,83.0,,0.83,77.19
2020-08-16,91,83.0,,0.83,75.53
2020-08-17,93,83.0,,0.83,77.19
2020-08-18,87,83.0,,0.83,72.21
2020-08-19,87,83.0,,0.83,72.21
2020-08-20,84,83.0,,0.83,69.72
2020-08-21,83,83.0,,0.83,68.89
2020-08-22,86,83.0,,0.83,71.38
2020-08-23,86,83.0,,0.83,71.38
2020-08-24,77,83.0,,0.83,63.91
2020-08-25,79,83.0,,0.83,65.57
2020-08-26,81,83.0,,0.83,67.22999999999999
2020-08-27,76,83.0,,0.83,63.08
2020-08-28,80,83.0,,0.83,66.39999999999999
2020-08-29,87,83.0,,0.83,72.21
2020-08-30,89,83.0,,0.83,73.86999999999999
2020-08-31,81,83.0,,0.83,67.22999999999999
2020-09-01,93,73.0,False,0.73,67.89
2020-09-02,95,73.0,,0.73,69.35
2020-09-03,95,73.0,,0.73,69.35
2020-09-04,95,73.0,,0.73,69.35
2020-09-05,100,73.0,,0.73,73.0
2020-09-06,96,73.0,,0.73,70.08
2020-09-07,98,73.0,,0.73,71.53999999999999
2020-09-08,93,73.0,,0.73,67.89
2020-09-09,86,73.0,,0.73,62.78
2020-09-10,89,73.0,,0.73,64.97
2020-09-11,88,73.0,,0.73,64.24
2020-09-12,97,73.0,,0.73,70.81
2020-09-13,94,73.0,,0.73,68.62
2020-09-14,90,73.0,,0.73,65.7
2020-09-15,89,73.0,,0.73,64.97
2020-09-16,88,73.0,,0.73,64.24
2020-09-17,92,73.0,,0.73,67.16
2020-09-18,90,73.0,,0.73,65.7
2020-09-19,92,73.0,,0.73,67.16
2020-09-20,94,73.0,,0.73,68.62
2020-09-21,92,73.0,,0.73,67.16
2020-09-22,90,73.0,,0.73,65.7
2020-09-23,93,73.0,,0.73,67.89
2020-09-24,96,73.0,,0.73,70.08
2020-09-25,90,73.0,,0.73,65.7
2020-09-26,100,73.0,,0.73,73.0
2020-09-27,96,73.0,,0.73,70.08
2020-09-28,95,73.0,,0.73,69.35
2020-09-29,92,73.0,,0.73,67.16
2020-09-30,90,73.0,,0.73,65.7
2020-10-01,91,74.0,False,0.74,67.34
2020-10-02,83,74.0,,0.74,61.42
2020-10-03,90,74.0,,0.74,66.6
2020-10-04,87,74.0,,0.74,64.38
2020-10-05,88,74.0,,0.74,65.12
2020-10-06,83,74.0,,0.74,61.42
2020-10-07,86,74.0,,0.74,63.64
2020-10-08,87,74.0,,0.74,64.38
2020-10-09,91,74.0,,0.74,67.34
2020-10-10,100,74.0,,0.74,74.0
2020-10-11,92,74.0,,0.74,68.08
2020-10-12,91,74.0,,0.74,67.34
2020-10-13,88,74.0,,0.74,65.12
2020-10-14,90,74.0,,0.74,66.6
2020-10-15,86,74.0,,0.74,63.64
2020-10-16,88,74.0,,0.74,65.12
2020-10-17,96,74.0,,0.74,71.03999999999999
2020-10-18,91,74.0,,0.74,67.34
2020-10-19,86,74.0,,0.74,63.64
2020-10-20,88,74.0,,0.74,65.12
2020-10-21,89,74.0,,0.74,65.86
2020-10-22,88,74.0,,0.74,65.12
2020-10-23,92,74.0,,0.74,68.08
2020-10-24,94,74.0,,0.74,69.56
2020-10-25,90,74.0,,0.74,66.6
2020-10-26,91,74.0,,0.74,67.34
2020-10-27,88,74.0,,0.74,65.12
2020-10-28,87,74.0,,0.74,64.38
2020-10-29,90,74.0,,0.74,66.6
2020-10-30,84,74.0,,0.74,62.16
2020-10-31,92,74.0,,0.74,68.08
2020-11-01,77,74.0,True,0.74,56.98
2020-11-02,77,74.0,,0.74,56.98
2020-11-03,71,74.0,,0.74,52.54
2020-11-04,49,74.0,,0.74,36.26
2020-11-05,60,74.0,,0.74,44.4
2020-11-06,66,74.0,,0.74,48.839999999999996
2020-11-07,70,74.0,,0.74,51.8
2020-11-08,78,74.0,,0.74,57.72
2020-11-09,82,74.0,,0.74,60.68
2020-11-10,80,74.0,,0.74,59.2
2020-11-11,83,74.0,,0.74,61.42
2020-11-12,83,74.0,,0.74,61.42
2020-11-13,84,74.0,,0.74,62.16
2020-11-14,88,74.0,,0.74,65.12
2020-11-15,88,74.0,,0.74,65.12
2020-11-16,81,74.0,,0.74,59.94
2020-11-17,82,74.0,,0.74,60.68
2020-11-18,82,74.0,,0.74,60.68
2020-11-19,80,74.0,,0.74,59.2
2020-11-20,81,74.0,,0.74,59.94
2020-11-21,88,74.0,,0.74,65.12
2020-11-22,89,74.0,,0.74,65.86
2020-11-23,88,74.0,,0.74,65.12
2020-11-24,89,74.0,,0.74,65.86
2020-11-25,86,74.0,,0.74,63.64
2020-11-26,81,74.0,,0.74,59.94
2020-11-27,93,74.0,,0.74,68.82
2020-11-28,100,74.0,,0.74,74.0
2020-11-29,96,74.0,,0.74,71.03999999999999
