date,earnings_unscaled,earnings_monthly,isPartial,scale,earnings
2019-11-30,19,49.0,,0.49,9.31
2019-12-01,39,36.0,False,0.36,14.04
2019-12-02,91,36.0,,0.36,32.76
2019-12-03,78,36.0,,0.36,28.08
2019-12-04,91,36.0,,0.36,32.76
2019-12-05,100,36.0,,0.36,36.0
2019-12-06,73,36.0,,0.36,26.279999999999998
2019-12-07,51,36.0,,0.36,18.36
2019-12-08,48,36.0,,0.36,17.28
2019-12-09,76,36.0,,0.36,27.36
2019-12-10,89,36.0,,0.36,32.04
2019-12-11,84,36.0,,0.36,30.24
2019-12-12,99,36.0,,0.36,35.64
2019-12-13,72,36.0,,0.36,25.919999999999998
2019-12-14,54,36.0,,0.36,19.439999999999998
2019-12-15,49,36.0,,0.36,17.64
2019-12-16,69,36.0,,0.36,24.84
2019-12-17,75,36.0,,0.36,27.0
2019-12-18,75,36.0,,0.36,27.0
2019-12-19,75,36.0,,0.36,27.0
2019-12-20,66,36.0,,0.36,23.759999999999998
2019-12-21,38,36.0,,0.36,13.68
2019-12-22,49,36.0,,0.36,17.64
2019-12-23,53,36.0,,0.36,19.08
2019-12-24,45,36.0,,0.36,16.2
2019-12-25,36,36.0,,0.36,12.959999999999999
2019-12-26,61,36.0,,0.36,21.96
2019-12-27,51,36.0,,0.36,18.36
2019-12-28,54,36.0,,0.36,19.439999999999998
2019-12-29,49,36.0,,0.36,17.64
2019-12-30,64,36.0,,0.36,23.04
2019-12-31,63,36.0,,0.36,22.68
2020-01-01,10,68.0,False,0.68,6.800000000000001
2020-01-02,20,68.0,,0.68,13.600000000000001
2020-01-03,20,68.0,,0.68,13.600000000000001
2020-01-04,14,68.0,,0.68,9.520000000000001
2020-01-05,17,68.0,,0.68,11.56
2020-01-06,22,68.0,,0.68,14.96
2020-01-07,23,68.0,,0.68,15.64
2020-01-08,23,68.0,,0.68,15.64
2020-01-09,26,68.0,,0.68,17.68
2020-01-10,29,68.0,,0.68,19.720000000000002
2020-01-11,14,68.0,,0.68,9.520000000000001
2020-01-12,13,68.0,,0.68,8.84
2020-01-13,35,68.0,,0.68,23.8
2020-01-14,42,68.0,,0.68,28.560000000000002
2020-01-15,40,68.0,,0.68,27.200000000000003
2020-01-16,36,68.0,,0.68,24.48
2020-01-17,32,68.0,,0.68,21.76
2020-01-18,17,68.0,,0.68,11.56
2020-01-19,26,68.0,,0.68,17.68
2020-01-20,24,68.0,,0.68,16.32
2020-01-21,47,68.0,,0.68,31.96
2020-01-22,58,68.0,,0.68,39.440000000000005
2020-01-23,48,68.0,,0.68,32.64
2020-01-24,44,68.0,,0.68,29.92
2020-01-25,26,68.0,,0.68,17.68
2020-01-26,22,68.0,,0.68,14.96
2020-01-27,50,68.0,,0.68,34.0
2020-01-28,74,68.0,,0.68,50.32
2020-01-29,100,68.0,,0.68,68.0
2020-01-30,79,68.0,,0.68,53.720000000000006
2020-01-31,49,68.0,,0.68,33.32
2020-02-01,38,74.0,False,0.74,28.12
2020-02-02,34,74.0,,0.74,25.16
2020-02-03,79,74.0,,0.74,58.46
2020-02-04,100,74.0,,0.74,74.0
2020-02-05,89,74.0,,0.74,65.86
2020-02-06,82,74.0,,0.74,60.68
2020-02-07,71,74.0,,0.74,52.54
2020-02-08,31,74.0,,0.74,22.94
2020-02-09,30,74.0,,0.74,22.2
2020-02-10,67,74.0,,0.74,49.58
2020-02-11,72,74.0,,0.74,53.28
2020-02-12,97,74.0,,0.74,71.78
2020-02-13,75,74.0,,0.74,55.5
2020-02-14,65,74.0,,0.74,48.1
2020-02-15,31,74.0,,0.74,22.94
2020-02-16,34,74.0,,0.74,25.16
2020-02-17,39,74.0,,0.74,28.86
2020-02-18,58,74.0,,0.74,42.92
2020-02-19,72,74.0,,0.74,53.28
2020-02-20,75,74.0,,0.74,55.5
2020-02-21,51,74.0,,0.74,37.74
2020-02-22,36,74.0,,0.74,26.64
2020-02-23,35,74.0,,0.74,25.9
2020-02-24,54,74.0,,0.74,39.96
2020-02-25,75,74.0,,0.74,55.5
2020-02-26,63,74.0,,0.74,46.62
2020-02-27,61,74.0,,0.74,45.14
2020-02-28,40,74.0,,0.74,29.6
2020-02-29,22,74.0,,0.74,16.28
2020-03-01,60,41.0,False,0.41,24.599999999999998
2020-03-02,79,41.0,,0.41,32.39
2020-03-03,98,41.0,,0.41,40.18
2020-03-04,94,41.0,,0.41,38.54
2020-03-05,100,41.0,,0.41,41.0
2020-03-06,65,41.0,,0.41,26.65
2020-03-07,51,41.0,,0.41,20.91
2020-03-08,53,41.0,,0.41,21.73
2020-03-09,66,41.0,,0.41,27.06
2020-03-10,70,41.0,,0.41,28.7
2020-03-11,71,41.0,,0.41,29.11
2020-03-12,78,41.0,,0.41,31.979999999999997
2020-03-13,66,41.0,,0.41,27.06
2020-03-14,44,41.0,,0.41,18.04
2020-03-15,49,41.0,,0.41,20.09
2020-03-16,63,41.0,,0.41,25.83
2020-03-17,65,41.0,,0.41,26.65
2020-03-18,78,41.0,,0.41,31.979999999999997
2020-03-19,57,41.0,,0.41,23.369999999999997
2020-03-20,50,41.0,,0.41,20.5
2020-03-21,41,41.0,,0.41,16.81
2020-03-22,42,41.0,,0.41,17.22
2020-03-23,59,41.0,,0.41,24.189999999999998
2020-03-24,83,41.0,,0.41,34.03
2020-03-25,77,41.0,,0.41,31.569999999999997
2020-03-26,91,41.0,,0.41,37.309999999999995
2020-03-27,69,41.0,,0.41,28.29
2020-03-28,55,41.0,,0.41,22.549999999999997
2020-03-29,55,41.0,,0.41,22.549999999999997
2020-03-30,81,41.0,,0.41,33.21
2020-03-31,87,41.0,,0.41,35.669999999999995
2020-04-01,20,98.0,False,0.98,19.6
2020-04-02,21,98.0,,0.98,20.58
2020-04-03,18,98.0,,0.98,17.64
2020-04-04,14,98.0,,0.98,13.719999999999999
2020-04-05,16,98.0,,0.98,15.68
2020-04-06,19,98.0,,0.98,18.62
2020-04-07,24,98.0,,0.98,23.52
2020-04-08,26,98.0,,0.98,25.48
2020-04-09,24,98.0,,0.98,23.52
2020-04-10,18,98.0,,0.98,17.64
2020-04-11,13,98.0,,0.98,12.74
2020-04-12,17,98.0,,0.98,16.66
2020-04-13,39,98.0,,0.98,38.22
2020-04-14,54,98.0,,0.98,52.92
2020-04-15,46,98.0,,0.98,45.08
2020-04-16,39,98.0,,0.98,38.22
2020-04-17,30,98.0,,0.98,29.4
2020-04-18,21,98.0,,0.98,20.58
2020-04-19,23,98.0,,0.98,22.54
2020-04-20,53,98.0,,0.98,51.94
2020-04-21,56,98.0,,0.98,54.879999999999995
2020-04-22,57,98.0,,0.98,55.86
2020-04-23,48,98.0,,0.98,47.04
2020-04-24,40,98.0,,0.98,39.2
2020-04-25,21,98.0,,0.98,20.58
2020-04-26,21,98.0,,0.98,20.58
2020-04-27,60,98.0,,0.98,58.8
2020-04-28,82,98.0,,0.98,80.36
2020-04-29,100,98.0,,0.98,98.0
2020-04-30,92,98.0,,0.98,90.16
2020-05-01,60,79.0,False,0.79,47.400000000000006
2020-05-02,29,79.0,,0.79,22.91
2020-05-03,23,79.0,,0.79,18.17
2020-05-04,63,79.0,,0.79,49.77
2020-05-05,100,79.0,,0.79,79.0
2020-05-06,93,79.0,,0.79,73.47
2020-05-07,94,79.0,,0.79,74.26
2020-05-08,49,79.0,,0.79,38.71
2020-05-09,25,79.0,,0.79,19.75
2020-05-10,23,79.0,,0.79,18.17
2020-05-11,53,79.0,,0.79,41.870000000000005
2020-05-12,47,79.0,,0.79,37.13
2020-05-13,38,79.0,,0.79,30.020000000000003
2020-05-14,40,79.0,,0.79,31.6
2020-05-15,36,79.0,,0.79,28.44
2020-05-16,20,79.0,,0.79,15.8
2020-05-17,19,79.0,,0.79,15.010000000000002
2020-05-18,42,79.0,,0.79,33.18
2020-05-19,47,79.0,,0.79,37.13
2020-05-20,45,79.0,,0.79,35.550000000000004
2020-05-21,40,79.0,,0.79,31.6
2020-05-22,29,79.0,,0.79,22.91
2020-05-23,18,79.0,,0.79,14.22
2020-05-24,20,79.0,,0.79,15.8
2020-05-25,19,79.0,,0.79,15.010000000000002
2020-05-26,29,79.0,,0.79,22.91
2020-05-27,30,79.0,,0.79,23.700000000000003
2020-05-28,39,79.0,,0.79,30.810000000000002
2020-05-29,27,79.0,,0.79,21.330000000000002
2020-05-30,16,79.0,,0.79,12.64
2020-05-31,16,79.0,,0.79,12.64
2020-06-01,86,50.0,False,0.5,43.0
2020-06-02,100,50.0,,0.5,50.0
2020-06-03,95,50.0,,0.5,47.5
2020-06-04,94,50.0,,0.5,47.0
2020-06-05,84,50.0,,0.5,42.0
2020-06-06,49,50.0,,0.5,24.5
2020-06-07,53,50.0,,0.5,26.5
2020-06-08,97,50.0,,0.5,48.5
2020-06-09,91,50.0,,0.5,45.5
2020-06-10,74,50.0,,0.5,37.0
2020-06-11,65,50.0,,0.5,32.5
2020-06-12,64,50.0,,0.5,32.0
2020-06-13,44,50.0,,0.5,22.0
2020-06-14,41,50.0,,0.5,20.5
2020-06-15,82,50.0,,0.5,41.0
2020-06-16,82,50.0,,0.5,41.0
2020-06-17,62,50.0,,0.5,31.0
2020-06-18,83,50.0,,0.5,41.5
2020-06-19,55,50.0,,0.5,27.5
2020-06-20,50,50.0,,0.5,25.0
2020-06-21,47,50.0,,0.5,23.5
2020-06-22,70,50.0,,0.5,35.0
2020-06-23,74,50.0,,0.5,37.0
2020-06-24,76,50.0,,0.5,38.0
2020-06-25,81,50.0,,0.5,40.5
2020-06-26,79,50.0,,0.5,39.5
2020-06-27,38,50.0,,0.5,19.0
2020-06-28,59,50.0,,0.5,29.5
2020-06-29,72,50.0,,0.5,36.0
2020-06-30,77,50.0,,0.5,38.5
2020-07-01,22,100.0,False,1.0,22.0
2020-07-02,22,100.0,,1.0,22.0
2020-07-03,13,100.0,,1.0,13.0
2020-07-04,13,100.0,,1.0,13.0
2020-07-05,16,100.0,,1.0,16.0
2020-07-06,26,100.0,,1.0,26.0
2020-07-07,25,100.0,,1.0,25.0
2020-07-08,32,100.0,,1.0,32.0
2020-07-09,29,100.0,,1.0,29.0
2020-07-10,28,100.0,,1.0,28.0
2020-07-11,20,100.0,,1.0,20.0
2020-07-12,18,100.0,,1.0,18.0
2020-07-13,44,100.0,,1.0,44.0
2020-07-14,49,100.0,,1.0,49.0
2020-07-15,38,100.0,,1.0,38.0
2020-07-16,48,100.0,,1.0,48.0
2020-07-17,35,100.0,,1.0,35.0
2020-07-18,21,100.0,,1.0,21.0
2020-07-19,22,100.0,,1.0,22.0
2020-07-20,50,100.0,,1.0,50.0
2020-07-21,69,100.0,,1.0,69.0
2020-07-22,100,100.0,,1.0,100.0
2020-07-23,53,100.0,,1.0,53.0
2020-07-24,36,100.0,,1.0,36.0
2020-07-25,22,100.0,,1.0,22.0
2020-07-26,24,100.0,,1.0,24.0
2020-07-27,48,100.0,,1.0,48.0
2020-07-28,67,100.0,,1.0,67.0
2020-07-29,78,100.0,,1.0,78.0
2020-07-30,99,100.0,,1.0,99.0
2020-07-31,68,100.0,,1.0,68.0
2020-08-01,34,81.0,False,0.81,27.540000000000003
2020-08-02,31,81.0,,0.81,25.110000000000003
2020-08-03,85,81.0,,0.81,68.85000000000001
2020-08-04,97,81.0,,0.81,78.57000000000001
2020-08-05,100,81.0,,0.81,81.0
2020-08-06,88,81.0,,0.81,71.28
2020-08-07,53,81.0,,0.81,42.93
2020-08-08,24,81.0,,0.81,19.44
2020-08-09,28,81.0,,0.81,22.68
2020-08-10,65,81.0,,0.81,52.650000000000006
2020-08-11,47,81.0,,0.81,38.07
2020-08-12,44,81.0,,0.81,35.64
2020-08-13,40,81.0,,0.81,32.400000000000006
2020-08-14,32,81.0,,0.81,25.92
2020-08-15,18,81.0,,0.81,14.580000000000002
2020-08-16,19,81.0,,0.81,15.39
2020-08-17,35,81.0,,0.81,28.35
2020-08-18,44,81.0,,0.81,35.64
2020-08-19,49,81.0,,0.81,39.690000000000005
2020-08-20,33,81.0,,0.81,26.73
2020-08-21,25,81.0,,0.81,20.25
2020-08-22,15,81.0,,0.81,12.15
2020-08-23,18,81.0,,0.81,14.580000000000002
2020-08-24,30,81.0,,0.81,24.3
2020-08-25,34,81.0,,0.81,27.540000000000003
2020-08-26,37,81.0,,0.81,29.970000000000002
2020-08-27,37,81.0,,0.81,29.970000000000002
2020-08-28,33,81.0,,0.81,26.73
2020-08-29,20,81.0,,0.81,16.200000000000003
2020-08-30,23,81.0,,0.81,18.630000000000003
2020-08-31,48,81.0,,0.81,38.88
2020-09-01,83,59.0,False,0.59,48.97
2020-09-02,100,59.0,,0.59,59.0
2020-09-03,58,59.0,,0.59,34.22
2020-09-04,31,59.0,,0.59,18.29
2020-09-05,26,59.0,,0.59,15.34
2020-09-06,29,59.0,,0.59,17.11
2020-09-07,37,59.0,,0.59,21.83
2020-09-08,56,59.0,,0.59,33.04
2020-09-09,54,59.0,,0.59,31.86
2020-09-10,51,59.0,,0.59,30.09
2020-09-11,38,59.0,,0.59,22.419999999999998
2020-09-12,28,59.0,,0.59,16.52
2020-09-13,33,59.0,,0.59,19.47
2020-09-14,45,59.0,,0.59,26.549999999999997
2020-09-15,45,59.0,,0.59,26.549999999999997
2020-09-16,40,59.0,,0.59,23.599999999999998
2020-09-17,38,59.0,,0.59,22.419999999999998
2020-09-18,36,59.0,,0.59,21.24
2020-09-19,24,59.0,,0.59,14.16
2020-09-20,28,59.0,,0.59,16.52
2020-09-21,38,59.0,,0.59,22.419999999999998
2020-09-22,40,59.0,,0.59,23.599999999999998
2020-09-23,50,59.0,,0.59,29.5
2020-09-24,47,59.0,,0.59,27.729999999999997
2020-09-25,34,59.0,,0.59,20.06
2020-09-26,22,59.0,,0.59,12.979999999999999
2020-09-27,27,59.0,,0.59,15.93
2020-09-28,38,59.0,,0.59,22.419999999999998
2020-09-29,38,59.0,,0.59,22.419999999999998
2020-09-30,36,59.0,,0.59,21.24
2020-10-01,27,75.0,False,0.75,20.25
2020-10-02,23,75.0,,0.75,17.25
2020-10-03,14,75.0,,0.75,10.5
2020-10-04,16,75.0,,0.75,12.0
2020-10-05,31,75.0,,0.75,23.25
2020-10-06,26,75.0,,0.75,19.5
2020-10-07,25,75.0,,0.75,18.75
2020-10-08,26,75.0,,0.75,19.5
2020-10-09,26,75.0,,0.75,19.5
2020-10-10,16,75.0,,0.75,12.0
2020-10-11,19,75.0,,0.75,14.25
2020-10-12,34,75.0,,0.75,25.5
2020-10-13,41,75.0,,0.75,30.75
2020-10-14,41,75.0,,0.75,30.75
2020-10-15,38,75.0,,0.75,28.5
2020-10-16,28,75.0,,0.75,21.0
2020-10-17,20,75.0,,0.75,15.0
2020-10-18,20,75.0,,0.75,15.0
2020-10-19,44,75.0,,0.75,33.0
2020-10-20,53,75.0,,0.75,39.75
2020-10-21,74,75.0,,0.75,55.5
2020-10-22,54,75.0,,0.75,40.5
2020-10-23,39,75.0,,0.75,29.25
2020-10-24,20,75.0,,0.75,15.0
2020-10-25,22,75.0,,0.75,16.5
2020-10-26,49,75.0,,0.75,36.75
2020-10-27,69,75.0,,0.75,51.75
2020-10-28,64,75.0,,0.75,48.0
2020-10-29,100,75.0,,0.75,75.0
2020-10-30,41,75.0,,0.75,30.75
2020-10-31,17,75.0,,0.75,12.75
2020-11-01,31,58.0,True,0.58,17.98
2020-11-02,61,58.0,,0.58,35.379999999999995
2020-11-03,66,58.0,,0.58,38.279999999999994
2020-11-04,40,58.0,,0.58,23.2
2020-11-05,65,58.0,,0.58,37.699999999999996
2020-11-06,52,58.0,,0.58,30.159999999999997
2020-11-07,25,58.0,,0.58,14.499999999999998
2020-11-08,28,58.0,,0.58,16.24
2020-11-09,88,58.0,,0.58,51.04
2020-11-10,79,58.0,,0.58,45.82
2020-11-11,62,58.0,,0.58,35.96
2020-11-12,83,58.0,,0.58,48.13999999999999
2020-11-13,70,58.0,,0.58,40.599999999999994
2020-11-14,32,58.0,,0.58,18.56
2020-11-15,48,58.0,,0.58,27.839999999999996
2020-11-16,77,58.0,,0.58,44.66
2020-11-17,100,58.0,,0.58,57.99999999999999
2020-11-18,69,58.0,,0.58,40.019999999999996
2020-11-19,60,58.0,,0.58,34.8
2020-11-20,43,58.0,,0.58,24.939999999999998
2020-11-21,27,58.0,,0.58,15.659999999999998
2020-11-22,27,58.0,,0.58,15.659999999999998
2020-11-23,54,58.0,,0.58,31.319999999999997
2020-11-24,43,58.0,,0.58,24.939999999999998
2020-11-25,39,58.0,,0.58,22.619999999999997
2020-11-26,25,58.0,,0.58,14.499999999999998
2020-11-27,23,58.0,,0.58,13.34
2020-11-28,25,58.0,,0.58,14.499999999999998
