date,culture_unscaled,culture_monthly,isPartial,scale,culture
2019-11-25,72,57.0,,0.57,41.04
2019-11-26,63,57.0,,0.57,35.91
2019-11-27,47,57.0,,0.57,26.79
2019-11-28,34,57.0,,0.57,19.38
2019-11-29,37,57.0,,0.57,21.09
2019-11-30,40,57.0,,0.57,22.799999999999997
2019-12-01,56,47.0,False,0.47,26.32
2019-12-02,83,47.0,,0.47,39.01
2019-12-03,97,47.0,,0.47,45.589999999999996
2019-12-04,93,47.0,,0.47,43.71
2019-12-05,100,47.0,,0.47,47.0
2019-12-06,85,47.0,,0.47,39.949999999999996
2019-12-07,57,47.0,,0.47,26.79
2019-12-08,55,47.0,,0.47,25.849999999999998
2019-12-09,84,47.0,,0.47,39.48
2019-12-10,92,47.0,,0.47,43.239999999999995
2019-12-11,90,47.0,,0.47,42.3
2019-12-12,94,47.0,,0.47,44.18
2019-12-13,89,47.0,,0.47,41.83
2019-12-14,54,47.0,,0.47,25.38
2019-12-15,54,47.0,,0.47,25.38
2019-12-16,77,47.0,,0.47,36.19
2019-12-17,75,47.0,,0.47,35.25
2019-12-18,74,47.0,,0.47,34.78
2019-12-19,66,47.0,,0.47,31.02
2019-12-20,56,47.0,,0.47,26.32
2019-12-21,40,47.0,,0.47,18.799999999999997
2019-12-22,43,47.0,,0.47,20.209999999999997
2019-12-23,41,47.0,,0.47,19.27
2019-12-24,36,47.0,,0.47,16.919999999999998
2019-12-25,29,47.0,,0.47,13.629999999999999
2019-12-26,41,47.0,,0.47,19.27
2019-12-27,42,47.0,,0.47,19.74
2019-12-28,37,47.0,,0.47,17.39
2019-12-29,35,47.0,,0.47,16.45
2019-12-30,39,47.0,,0.47,18.33
2019-12-31,41,47.0,,0.47,19.27
2020-01-01,39,51.0,False,0.51,19.89
2020-01-02,48,51.0,,0.51,24.48
2020-01-03,55,51.0,,0.51,28.05
2020-01-04,41,51.0,,0.51,20.91
2020-01-05,45,51.0,,0.51,22.95
2020-01-06,66,51.0,,0.51,33.660000000000004
2020-01-07,85,51.0,,0.51,43.35
2020-01-08,79,51.0,,0.51,40.29
2020-01-09,88,51.0,,0.51,44.88
2020-01-10,74,51.0,,0.51,37.74
2020-01-11,54,51.0,,0.51,27.54
2020-01-12,47,51.0,,0.51,23.97
2020-01-13,82,51.0,,0.51,41.82
2020-01-14,83,51.0,,0.51,42.33
2020-01-15,86,51.0,,0.51,43.86
2020-01-16,92,51.0,,0.51,46.92
2020-01-17,81,51.0,,0.51,41.31
2020-01-18,53,51.0,,0.51,27.03
2020-01-19,59,51.0,,0.51,30.09
2020-01-20,72,51.0,,0.51,36.72
2020-01-21,91,51.0,,0.51,46.410000000000004
2020-01-22,89,51.0,,0.51,45.39
2020-01-23,97,51.0,,0.51,49.47
2020-01-24,89,51.0,,0.51,45.39
2020-01-25,65,51.0,,0.51,33.15
2020-01-26,61,51.0,,0.51,31.11
2020-01-27,82,51.0,,0.51,41.82
2020-01-28,100,51.0,,0.51,51.0
2020-01-29,95,51.0,,0.51,48.45
2020-01-30,98,51.0,,0.51,49.980000000000004
2020-01-31,92,51.0,,0.51,46.92
2020-02-01,58,59.0,False,0.59,34.22
2020-02-02,64,59.0,,0.59,37.76
2020-02-03,90,59.0,,0.59,53.099999999999994
2020-02-04,89,59.0,,0.59,52.51
2020-02-05,90,59.0,,0.59,53.099999999999994
2020-02-06,96,59.0,,0.59,56.64
2020-02-07,87,59.0,,0.59,51.33
2020-02-08,59,59.0,,0.59,34.809999999999995
2020-02-09,63,59.0,,0.59,37.169999999999995
2020-02-10,99,59.0,,0.59,58.41
2020-02-11,100,59.0,,0.59,59.0
2020-02-12,97,59.0,,0.59,57.23
2020-02-13,97,59.0,,0.59,57.23
2020-02-14,89,59.0,,0.59,52.51
2020-02-15,60,59.0,,0.59,35.4
2020-02-16,64,59.0,,0.59,37.76
2020-02-17,78,59.0,,0.59,46.019999999999996
2020-02-18,95,59.0,,0.59,56.05
2020-02-19,92,59.0,,0.59,54.279999999999994
2020-02-20,91,59.0,,0.59,53.69
2020-02-21,89,59.0,,0.59,52.51
2020-02-22,59,59.0,,0.59,34.809999999999995
2020-02-23,64,59.0,,0.59,37.76
2020-02-24,92,59.0,,0.59,54.279999999999994
2020-02-25,92,59.0,,0.59,54.279999999999994
2020-02-26,92,59.0,,0.59,54.279999999999994
2020-02-27,89,59.0,,0.59,52.51
2020-02-28,86,59.0,,0.59,50.739999999999995
2020-02-29,62,59.0,,0.59,36.58
2020-03-01,74,47.0,False,0.47,34.78
2020-03-02,89,47.0,,0.47,41.83
2020-03-03,90,47.0,,0.47,42.3
2020-03-04,90,47.0,,0.47,42.3
2020-03-05,100,47.0,,0.47,47.0
2020-03-06,72,47.0,,0.47,33.839999999999996
2020-03-07,51,47.0,,0.47,23.97
2020-03-08,58,47.0,,0.47,27.259999999999998
2020-03-09,79,47.0,,0.47,37.129999999999995
2020-03-10,89,47.0,,0.47,41.83
2020-03-11,82,47.0,,0.47,38.54
2020-03-12,70,47.0,,0.47,32.9
2020-03-13,53,47.0,,0.47,24.91
2020-03-14,46,47.0,,0.47,21.619999999999997
2020-03-15,43,47.0,,0.47,20.209999999999997
2020-03-16,47,47.0,,0.47,22.09
2020-03-17,54,47.0,,0.47,25.38
2020-03-18,62,47.0,,0.47,29.139999999999997
2020-03-19,55,47.0,,0.47,25.849999999999998
2020-03-20,51,47.0,,0.47,23.97
2020-03-21,47,47.0,,0.47,22.09
2020-03-22,54,47.0,,0.47,25.38
2020-03-23,67,47.0,,0.47,31.49
2020-03-24,63,47.0,,0.47,29.61
2020-03-25,68,47.0,,0.47,31.959999999999997
2020-03-26,69,47.0,,0.47,32.43
2020-03-27,67,47.0,,0.47,31.49
2020-03-28,50,47.0,,0.47,23.5
2020-03-29,56,47.0,,0.47,26.32
2020-03-30,70,47.0,,0.47,32.9
2020-03-31,74,47.0,,0.47,34.78
2020-04-01,82,51.0,False,0.51,41.82
2020-04-02,91,51.0,,0.51,46.410000000000004
2020-04-03,84,51.0,,0.51,42.84
2020-04-04,69,51.0,,0.51,35.19
2020-04-05,73,51.0,,0.51,37.230000000000004
2020-04-06,89,51.0,,0.51,45.39
2020-04-07,93,51.0,,0.51,47.43
2020-04-08,90,51.0,,0.51,45.9
2020-04-09,85,51.0,,0.51,43.35
2020-04-10,82,51.0,,0.51,41.82
2020-04-11,64,51.0,,0.51,32.64
2020-04-12,69,51.0,,0.51,35.19
2020-04-13,92,51.0,,0.51,46.92
2020-04-14,92,51.0,,0.51,46.92
2020-04-15,91,51.0,,0.51,46.410000000000004
2020-04-16,92,51.0,,0.51,46.92
2020-04-17,90,51.0,,0.51,45.9
2020-04-18,71,51.0,,0.51,36.21
2020-04-19,74,51.0,,0.51,37.74
2020-04-20,98,51.0,,0.51,49.980000000000004
2020-04-21,88,51.0,,0.51,44.88
2020-04-22,98,51.0,,0.51,49.980000000000004
2020-04-23,92,51.0,,0.51,46.92
2020-04-24,95,51.0,,0.51,48.45
2020-04-25,64,51.0,,0.51,32.64
2020-04-26,80,51.0,,0.51,40.8
2020-04-27,96,51.0,,0.51,48.96
2020-04-28,95,51.0,,0.51,48.45
2020-04-29,100,51.0,,0.51,51.0
2020-04-30,97,51.0,,0.51,49.47
2020-05-01,90,46.0,False,0.46,41.4
2020-05-02,84,46.0,,0.46,38.64
2020-05-03,77,46.0,,0.46,35.42
2020-05-04,87,46.0,,0.46,40.02
2020-05-05,99,46.0,,0.46,45.54
2020-05-06,86,46.0,,0.46,39.56
2020-05-07,93,46.0,,0.46,42.78
2020-05-08,94,46.0,,0.46,43.24
2020-05-09,68,46.0,,0.46,31.28
2020-05-10,62,46.0,,0.46,28.52
2020-05-11,100,46.0,,0.46,46.0
2020-05-12,85,46.0,,0.46,39.1
2020-05-13,90,46.0,,0.46,41.4
2020-05-14,87,46.0,,0.46,40.02
2020-05-15,80,46.0,,0.46,36.800000000000004
2020-05-16,58,46.0,,0.46,26.68
2020-05-17,76,46.0,,0.46,34.96
2020-05-18,79,46.0,,0.46,36.34
2020-05-19,81,46.0,,0.46,37.260000000000005
2020-05-20,86,46.0,,0.46,39.56
2020-05-21,87,46.0,,0.46,40.02
2020-05-22,80,46.0,,0.46,36.800000000000004
2020-05-23,63,46.0,,0.46,28.98
2020-05-24,72,46.0,,0.46,33.120000000000005
2020-05-25,59,46.0,,0.46,27.14
2020-05-26,73,46.0,,0.46,33.58
2020-05-27,83,46.0,,0.46,38.18
2020-05-28,76,46.0,,0.46,34.96
2020-05-29,70,46.0,,0.46,32.2
2020-05-30,70,46.0,,0.46,32.2
2020-05-31,70,46.0,,0.46,32.2
2020-06-01,79,45.0,False,0.45,35.550000000000004
2020-06-02,82,45.0,,0.45,36.9
2020-06-03,89,45.0,,0.45,40.050000000000004
2020-06-04,88,45.0,,0.45,39.6
2020-06-05,78,45.0,,0.45,35.1
2020-06-06,76,45.0,,0.45,34.2
2020-06-07,82,45.0,,0.45,36.9
2020-06-08,95,45.0,,0.45,42.75
2020-06-09,89,45.0,,0.45,40.050000000000004
2020-06-10,92,45.0,,0.45,41.4
2020-06-11,99,45.0,,0.45,44.550000000000004
2020-06-12,95,45.0,,0.45,42.75
2020-06-13,79,45.0,,0.45,35.550000000000004
2020-06-14,85,45.0,,0.45,38.25
2020-06-15,89,45.0,,0.45,40.050000000000004
2020-06-16,100,45.0,,0.45,45.0
2020-06-17,87,45.0,,0.45,39.15
2020-06-18,91,45.0,,0.45,40.95
2020-06-19,94,45.0,,0.45,42.300000000000004
2020-06-20,85,45.0,,0.45,38.25
2020-06-21,88,45.0,,0.45,39.6
2020-06-22,95,45.0,,0.45,42.75
2020-06-23,93,45.0,,0.45,41.85
2020-06-24,93,45.0,,0.45,41.85
2020-06-25,83,45.0,,0.45,37.35
2020-06-26,93,45.0,,0.45,41.85
2020-06-27,89,45.0,,0.45,40.050000000000004
2020-06-28,87,45.0,,0.45,39.15
2020-06-29,94,45.0,,0.45,42.300000000000004
2020-06-30,90,45.0,,0.45,40.5
2020-07-01,64,49.0,False,0.49,31.36
2020-07-02,62,49.0,,0.49,30.38
2020-07-03,62,49.0,,0.49,30.38
2020-07-04,62,49.0,,0.49,30.38
2020-07-05,60,49.0,,0.49,29.4
2020-07-06,61,49.0,,0.49,29.89
2020-07-07,73,49.0,,0.49,35.769999999999996
2020-07-08,100,49.0,,0.49,49.0
2020-07-09,97,49.0,,0.49,47.53
2020-07-10,85,49.0,,0.49,41.65
2020-07-11,76,49.0,,0.49,37.24
2020-07-12,78,49.0,,0.49,38.22
2020-07-13,73,49.0,,0.49,35.769999999999996
2020-07-14,72,49.0,,0.49,35.28
2020-07-15,71,49.0,,0.49,34.79
2020-07-16,80,49.0,,0.49,39.2
2020-07-17,79,49.0,,0.49,38.71
2020-07-18,68,49.0,,0.49,33.32
2020-07-19,67,49.0,,0.49,32.83
2020-07-20,68,49.0,,0.49,33.32
2020-07-21,66,49.0,,0.49,32.339999999999996
2020-07-22,71,49.0,,0.49,34.79
2020-07-23,63,49.0,,0.49,30.87
2020-07-24,67,49.0,,0.49,32.83
2020-07-25,58,49.0,,0.49,28.419999999999998
2020-07-26,68,49.0,,0.49,33.32
2020-07-27,59,49.0,,0.49,28.91
2020-07-28,63,49.0,,0.49,30.87
2020-07-29,59,49.0,,0.49,28.91
2020-07-30,63,49.0,,0.49,30.87
2020-07-31,57,49.0,,0.49,27.93
2020-08-01,66,48.0,False,0.48,31.68
2020-08-02,57,48.0,,0.48,27.36
2020-08-03,68,48.0,,0.48,32.64
2020-08-04,54,48.0,,0.48,25.919999999999998
2020-08-05,70,48.0,,0.48,33.6
2020-08-06,59,48.0,,0.48,28.32
2020-08-07,57,48.0,,0.48,27.36
2020-08-08,56,48.0,,0.48,26.88
2020-08-09,54,48.0,,0.48,25.919999999999998
2020-08-10,65,48.0,,0.48,31.2
2020-08-11,58,48.0,,0.48,27.84
2020-08-12,67,48.0,,0.48,32.16
2020-08-13,62,48.0,,0.48,29.759999999999998
2020-08-14,62,48.0,,0.48,29.759999999999998
2020-08-15,56,48.0,,0.48,26.88
2020-08-16,57,48.0,,0.48,27.36
2020-08-17,57,48.0,,0.48,27.36
2020-08-18,71,48.0,,0.48,34.08
2020-08-19,88,48.0,,0.48,42.239999999999995
2020-08-20,79,48.0,,0.48,37.92
2020-08-21,74,48.0,,0.48,35.519999999999996
2020-08-22,53,48.0,,0.48,25.439999999999998
2020-08-23,56,48.0,,0.48,26.88
2020-08-24,82,48.0,,0.48,39.36
2020-08-25,100,48.0,,0.48,48.0
2020-08-26,93,48.0,,0.48,44.64
2020-08-27,95,48.0,,0.48,45.6
2020-08-28,98,48.0,,0.48,47.04
2020-08-29,72,48.0,,0.48,34.56
2020-08-30,72,48.0,,0.48,34.56
2020-08-31,90,48.0,,0.48,43.199999999999996
2020-09-01,78,73.0,False,0.73,56.94
2020-09-02,81,73.0,,0.73,59.129999999999995
2020-09-03,81,73.0,,0.73,59.129999999999995
2020-09-04,80,73.0,,0.73,58.4
2020-09-05,53,73.0,,0.73,38.69
2020-09-06,54,73.0,,0.73,39.42
2020-09-07,61,73.0,,0.73,44.53
2020-09-08,79,73.0,,0.73,57.67
2020-09-09,86,73.0,,0.73,62.78
2020-09-10,94,73.0,,0.73,68.62
2020-09-11,86,73.0,,0.73,62.78
2020-09-12,60,73.0,,0.73,43.8
2020-09-13,64,73.0,,0.73,46.72
2020-09-14,100,73.0,,0.73,73.0
2020-09-15,92,73.0,,0.73,67.16
2020-09-16,95,73.0,,0.73,69.35
2020-09-17,87,73.0,,0.73,63.51
2020-09-18,96,73.0,,0.73,70.08
2020-09-19,56,73.0,,0.73,40.879999999999995
2020-09-20,60,73.0,,0.73,43.8
2020-09-21,97,73.0,,0.73,70.81
2020-09-22,95,73.0,,0.73,69.35
2020-09-23,95,73.0,,0.73,69.35
2020-09-24,96,73.0,,0.73,70.08
2020-09-25,93,73.0,,0.73,67.89
2020-09-26,46,73.0,,0.73,33.58
2020-09-27,55,73.0,,0.73,40.15
2020-09-28,79,73.0,,0.73,57.67
2020-09-29,80,73.0,,0.73,58.4
2020-09-30,80,73.0,,0.73,58.4
2020-10-01,96,59.0,False,0.59,56.64
2020-10-02,91,59.0,,0.59,53.69
2020-10-03,57,59.0,,0.59,33.629999999999995
2020-10-04,64,59.0,,0.59,37.76
2020-10-05,98,59.0,,0.59,57.82
2020-10-06,95,59.0,,0.59,56.05
2020-10-07,93,59.0,,0.59,54.87
2020-10-08,100,59.0,,0.59,59.0
2020-10-09,81,59.0,,0.59,47.79
2020-10-10,55,59.0,,0.59,32.449999999999996
2020-10-11,61,59.0,,0.59,35.989999999999995
2020-10-12,82,59.0,,0.59,48.379999999999995
2020-10-13,78,59.0,,0.59,46.019999999999996
2020-10-14,82,59.0,,0.59,48.379999999999995
2020-10-15,82,59.0,,0.59,48.379999999999995
2020-10-16,72,59.0,,0.59,42.48
2020-10-17,53,59.0,,0.59,31.27
2020-10-18,56,59.0,,0.59,33.04
2020-10-19,82,59.0,,0.59,48.379999999999995
2020-10-20,79,59.0,,0.59,46.61
2020-10-21,76,59.0,,0.59,44.839999999999996
2020-10-22,86,59.0,,0.59,50.739999999999995
2020-10-23,72,59.0,,0.59,42.48
2020-10-24,49,59.0,,0.59,28.91
2020-10-25,56,59.0,,0.59,33.04
2020-10-26,78,59.0,,0.59,46.019999999999996
2020-10-27,77,59.0,,0.59,45.43
2020-10-28,76,59.0,,0.59,44.839999999999996
2020-10-29,79,59.0,,0.59,46.61
2020-10-30,67,59.0,,0.59,39.53
2020-10-31,50,59.0,,0.59,29.5
2020-11-01,65,46.0,True,0.46,29.900000000000002
2020-11-02,89,46.0,,0.46,40.940000000000005
2020-11-03,75,46.0,,0.46,34.5
2020-11-04,56,46.0,,0.46,25.76
2020-11-05,67,46.0,,0.46,30.82
2020-11-06,73,46.0,,0.46,33.58
2020-11-07,52,46.0,,0.46,23.92
2020-11-08,63,46.0,,0.46,28.98
2020-11-09,88,46.0,,0.46,40.480000000000004
2020-11-10,90,46.0,,0.46,41.4
2020-11-11,83,46.0,,0.46,38.18
2020-11-12,92,46.0,,0.46,42.32
2020-11-13,83,46.0,,0.46,38.18
2020-11-14,64,46.0,,0.46,29.44
2020-11-15,66,46.0,,0.46,30.360000000000003
2020-11-16,100,46.0,,0.46,46.0
2020-11-17,88,46.0,,0.46,40.480000000000004
2020-11-18,86,46.0,,0.46,39.56
2020-11-19,92,46.0,,0.46,42.32
2020-11-20,85,46.0,,0.46,39.1
2020-11-21,68,46.0,,0.46,31.28
2020-11-22,66,46.0,,0.46,30.360000000000003
2020-11-23,85,46.0,,0.46,39.1
2020-11-24,73,46.0,,0.46,33.58
2020-11-25,63,46.0,,0.46,28.98
2020-11-26,47,46.0,,0.46,21.62
2020-11-27,51,46.0,,0.46,23.46
2020-11-28,58,46.0,,0.46,26.68
2020-11-29,59,46.0,,0.46,27.14
